#name (cmd = mergePeaks -d given ./ENCODE_processed_files/GATA1_idr_cutoff.tsv ./ENCODE_processed_files/TAL1_idr_cutoff.tsv)	chr	start	end	strand	Stat	Parent files	Total subpeaks	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	./ENCODE_processed_files/TAL1_idr_cutoff.tsv
Merged-chr16-56604770-1	chr16	56604570	56604970	+	727.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_22893
Merged-chr2-62163362-1	chr2	62163162	62163562	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10879
Merged-chr12-64721046-1	chr12	64720846	64721246	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1162
Merged-chr16-68843613-1	chr16	68843413	68843813	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_22896
Merged-chr7-134660679-1	chr7	134660479	134660879	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1164
Merged-chr16-88737555-1	chr16	88737355	88737755	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_22897
Merged-chr16-89405656-1	chr16	89405456	89405856	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_22898
Merged-chr13-28575066-1	chr13	28574866	28575266	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1167
Merged-chr18-23151586-1	chr18	23151386	23151786	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_21290
Merged-chr18-46040085-1	chr18	46039885	46040285	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_21292
Merged-chr19-9784535-1	chr19	9784335	9784735	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_21295
Merged-chr19-12815328-1	chr19	12815128	12815528	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_21296
Merged-chr19-16442901-1	chr19	16442701	16443101	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_21297
Merged-chr19-29915398-1	chr19	29915198	29915598	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_21299
Merged-chr21-33870968-1	chr21	33870768	33871168	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10883
Merged-chr21-37158089-1	chr21	37157889	37158289	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10884
Merged-chr21-38277643-1	chr21	38277443	38277843	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10885
Merged-chr16-89098678-1	chr16	89098478	89098878	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1179
Merged-chr11-95147611-1	chr11	95147411	95147811	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2781
Merged-chr1-185530412-1	chr1	185530212	185530612	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2785
Merged-chr1-228421308-1	chr1	228421108	228421508	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2786
Merged-chr11-73182987-1	chr11	73182787	73183187	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2787
Merged-chr12-7241567-1	chr12	7241367	7241767	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2788
Merged-chr12-50641727-1	chr12	50641527	50641927	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2789
Merged-chr3-23917175-1	chr3	23916975	23917375	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10892
Merged-chr3-50234023-1	chr3	50233823	50234223	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10893
Merged-chr4-55723573-1	chr4	55723373	55723773	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10897
Merged-chr4-79211627-1	chr4	79211427	79211827	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10898
Merged-chr4-103076916-1	chr4	103076716	103077116	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10899
Merged-chrX-11367793-1	chrX	11367593	11367993	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1186
Merged-chrX-153853751-1	chrX	153853551	153853951	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1187
Merged-chr1-13808824-1	chr1	13808624	13809024	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1188
Merged-chr11-5132065-1	chr11	5131865	5132265	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1189
Merged-chr12-50901857-1	chr12	50901657	50902057	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2790
Merged-chr12-120487771-1	chr12	120487571	120487971	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2791
Merged-chr2-137964707-1	chr2	137964507	137964907	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2795
Merged-chr4-109148724-1	chr4	109148524	109148924	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2799
Merged-chr15-40826297-1	chr15	40826097	40826497	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1190
Merged-chr6-26296074-1	chr6	26295874	26296274	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1193
Merged-chr6-133958087-1	chr6	133957887	133958287	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1196
Merged-chr1-28927067-1	chr1	28926867	28927267	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1198
Merged-chr3-128487834-1	chr3	128487634	128488034	+	794.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29300
Merged-chr3-128680946-1	chr3	128680746	128681146	+	964.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29301
Merged-chr3-129429071-1	chr3	129428871	129429271	+	991.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29302
Merged-chr3-138241850-1	chr3	138241650	138242050	+	992.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29303
Merged-chr3-141341767-1	chr3	141341567	141341967	+	960.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29304
Merged-chr3-144187356-1	chr3	144187156	144187556	+	880.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29305
Merged-chr3-153072584-1	chr3	153072384	153072784	+	584.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29307
Merged-chr3-171841785-1	chr3	171841585	171841985	+	810.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29309
Merged-chr22-20025565-1	chr22	20025365	20025765	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_1
Merged-chr10-61765809-1	chr10	61765609	61766009	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2
Merged-chr1-228513447-1	chr1	228513247	228513647	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_6
Merged-chr3-184298807-1	chr3	184298607	184299007	+	930.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29315
Merged-chr3-194069895-1	chr3	194069695	194070095	+	833.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29319
Merged-chr1-27935348-1	chr1	27935148	27935548	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18900
Merged-chr1-35769890-1	chr1	35769690	35770090	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18903
Merged-chr1-47179272-1	chr1	47179072	47179472	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18905
Merged-chr1-56709513-1	chr1	56709313	56709713	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18906
Merged-chr1-109426362-1	chr1	109426162	109426562	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18908
Merged-chr10-95645118-1	chr10	95644918	95645318	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17302
Merged-chr11-8688895-1	chr11	8688695	8689095	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17303
Merged-chr11-15971116-1	chr11	15970916	15971316	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17304
Merged-chr3-196062898-1	chr3	196062698	196063098	+	832.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29320
Merged-chr6-170306799-1	chr6	170306599	170306999	+	905.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30805
Merged-chr3-196178170-1	chr3	196177970	196178370	+	914.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29321
Merged-chr7-1570270-1	chr7	1570070	1570470	+	902.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30806
Merged-chr3-197668776-1	chr3	197668576	197668976	+	597.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29322
Merged-chr7-2666377-1	chr7	2666177	2666577	+	911.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30807
Merged-chr7-5532312-1	chr7	5532112	5532512	+	924.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30808
Merged-chr7-6009292-1	chr7	6009092	6009492	+	879.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30809
Merged-chr11-62853320-1	chr11	62853120	62853520	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17309
Merged-chr4-18022330-1	chr4	18022130	18022530	+	988.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29325
Merged-chr4-20683040-1	chr4	20682840	20683240	+	983.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29326
Merged-chr4-48789691-1	chr4	48789491	48789891	+	816.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29328
Merged-chr4-67306841-1	chr4	67306641	67307041	+	877.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29329
Merged-chr1-113276680-1	chr1	113276480	113276880	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18910
Merged-chr1-144545979-1	chr1	144545779	144546179	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18911
Merged-chr1-156816918-1	chr1	156816718	156817118	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18912
Merged-chr1-172452794-1	chr1	172452594	172452994	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18917
Merged-chr1-203668576-1	chr1	203668376	203668776	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18919
Merged-chr8-22113987-1	chr8	22113787	22114187	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9201
Merged-chr9-6757232-1	chr9	6757032	6757432	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9203
Merged-chr9-137127895-1	chr9	137127695	137128095	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9206
Merged-chrX-154519578-1	chrX	154519378	154519778	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9209
Merged-chr7-6210834-1	chr7	6210634	6211034	+	889.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30810
Merged-chr11-74479915-1	chr11	74479715	74480115	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17310
Merged-chr7-10907123-1	chr7	10906923	10907323	+	625.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30812
Merged-chr12-6930266-1	chr12	6930066	6930466	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17312
Merged-chr7-18189671-1	chr7	18189471	18189871	+	851.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30814
Merged-chr4-67545399-1	chr4	67545199	67545599	+	979.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29330
Merged-chr7-25733133-1	chr7	25732933	25733333	+	580.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30815
Merged-chr4-75668783-1	chr4	75668583	75668983	+	899.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29331
Merged-chr7-27605878-1	chr7	27605678	27606078	+	654.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30816
Merged-chr4-87536083-1	chr4	87535883	87536283	+	894.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29333
Merged-chr7-32490377-1	chr7	32490177	32490577	+	913.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30818
Merged-chr12-62129473-1	chr12	62129273	62129673	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17318
Merged-chr4-105962553-1	chr4	105962353	105962753	+	966.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29334
Merged-chr7-39582828-1	chr7	39582628	39583028	+	921.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30819
Merged-chr4-124713454-1	chr4	124713254	124713654	+	972.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29335
Merged-chr4-139666866-1	chr4	139666666	139667066	+	732.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29336
Merged-chr4-150385881-1	chr4	150385681	150386081	+	995.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29338
Merged-chr4-177309910-1	chr4	177309710	177310110	+	993.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29339
Merged-chr1-213045469-1	chr1	213045269	213045669	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18921
Merged-chr1-229030760-1	chr1	229030560	229030960	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18922
Merged-chr10-17023627-1	chr10	17023427	17023827	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18925
Merged-chr10-44978809-1	chr10	44978609	44979009	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18927
Merged-chr10-45147206-1	chr10	45147006	45147406	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18928
Merged-chr1-151921950-1	chr1	151921750	151922150	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9212
Merged-chr11-68421647-1	chr11	68421447	68421847	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9217
Merged-chr12-92150784-1	chr12	92150584	92150984	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9219
Merged-chr7-39606565-1	chr7	39606365	39606765	+	908.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30820
Merged-chr12-89494082-1	chr12	89493882	89494282	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17320
Merged-chr12-108496037-1	chr12	108495837	108496237	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17322
Merged-chr7-64908139-1	chr7	64907939	64908339	+	871.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30823
Merged-chr12-124111129-1	chr12	124110929	124111329	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17324
Merged-chr7-74067997-1	chr7	74067797	74068197	+	884.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30826
Merged-chr13-29582319-1	chr13	29582119	29582519	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17327
Merged-chr13-51594635-1	chr13	51594435	51594835	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17329
Merged-chr5-64768611-1	chr5	64768411	64768811	+	928.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29347
Merged-chr5-73498460-1	chr5	73498260	73498660	+	975.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29348
Merged-chr5-81852025-1	chr5	81851825	81852225	+	715.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29349
Merged-chr10-67990284-1	chr10	67990084	67990484	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18931
Merged-chr10-72354855-1	chr10	72354655	72355055	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18932
Merged-chr10-118471199-1	chr10	118470999	118471399	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18935
Merged-chr10-124418887-1	chr10	124418687	124419087	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18936
Merged-chr11-3058877-1	chr11	3058677	3059077	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18937
Merged-chr11-3985119-1	chr11	3984919	3985319	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18939
Merged-chr16-16925615-1	chr16	16925415	16925815	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9221
Merged-chr17-66463162-1	chr17	66462962	66463362	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9222
Merged-chr2-15433064-1	chr2	15432864	15433264	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9225
Merged-chr2-74077809-1	chr2	74077609	74078009	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9226
Merged-chr2-126503688-1	chr2	126503488	126503888	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9228
Merged-chr22-24752258-1	chr22	24752058	24752458	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9229
Merged-chr7-91976975-1	chr7	91976775	91977175	+	919.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30830
Merged-chr13-110511567-1	chr13	110511367	110511767	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17330
Merged-chr7-92356578-1	chr7	92356378	92356778	+	850.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30831
Merged-chr14-58712458-1	chr14	58712258	58712658	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17333
Merged-chr7-103054672-1	chr7	103054472	103054872	+	861.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30834
Merged-chr14-75647494-1	chr14	75647294	75647694	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17334
Merged-chr5-94707456-1	chr5	94707256	94707656	+	926.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29350
Merged-chr14-77822926-1	chr14	77822726	77823126	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17335
Merged-chr7-108225852-1	chr7	108225652	108226052	+	804.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30836
Merged-chr14-81416838-1	chr14	81416638	81417038	+	904.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17336
Merged-chr15-20339731-1	chr15	20339531	20339931	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17337
Merged-chr5-98983082-1	chr5	98982882	98983282	+	689.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29353
Merged-chr7-127995304-1	chr7	127995104	127995504	+	548.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30838
Merged-chr15-23478057-1	chr15	23477857	23478257	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17338
Merged-chr5-104018480-1	chr5	104018280	104018680	+	892.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29354
Merged-chr5-112682847-1	chr5	112682647	112683047	+	781.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29355
Merged-chr5-132664029-1	chr5	132663829	132664229	+	955.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29359
Merged-chr11-11402400-1	chr11	11402200	11402600	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18940
Merged-chr11-44906852-1	chr11	44906652	44907052	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18943
Merged-chr11-86706437-1	chr11	86706237	86706637	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18948
Merged-chr22-27913484-1	chr22	27913284	27913684	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9230
Merged-chr11-98362018-1	chr11	98361818	98362218	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18949
Merged-chr22-32572901-1	chr22	32572701	32573101	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9231
Merged-chr4-154442236-1	chr4	154442036	154442436	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9234
Merged-chr5-80631451-1	chr5	80631251	80631651	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9236
Merged-chr6-13668729-1	chr6	13668529	13668929	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9238
Merged-chr6-15369055-1	chr6	15368855	15369255	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9239
Merged-chr7-130010138-1	chr7	130009938	130010338	+	854.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30840
Merged-chr7-130982332-1	chr7	130982132	130982532	+	819.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30841
Merged-chr15-78035985-1	chr15	78035785	78036185	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17341
Merged-chr7-134211241-1	chr7	134211041	134211441	+	574.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30842
Merged-chr7-135934348-1	chr7	135934148	135934548	+	905.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30843
Merged-chr5-133051790-1	chr5	133051590	133051990	+	991.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29360
Merged-chr7-139937069-1	chr7	139936869	139937269	+	643.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30845
Merged-chr16-4370728-1	chr16	4370528	4370928	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17345
Merged-chr7-142469860-1	chr7	142469660	142470060	+	688.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30846
Merged-chr7-143472325-1	chr7	143472125	143472525	+	871.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30847
Merged-chr16-85461988-1	chr16	85461788	85462188	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_17347
Merged-chr5-150516090-1	chr5	150515890	150516290	+	953.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29364
Merged-chr7-150368795-1	chr7	150368595	150368995	+	686.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30849
Merged-chr5-154277230-1	chr5	154277030	154277430	+	916.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29366
Merged-chr5-158140537-1	chr5	158140337	158140737	+	670.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_29368
Merged-chr11-101138075-1	chr11	101137875	101138275	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18950
Merged-chr11-114820773-1	chr11	114820573	114820973	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18953
Merged-chr11-117171987-1	chr11	117171787	117172187	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18954
Merged-chr12-31721929-1	chr12	31721729	31722129	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18956
Merged-chr12-32052467-1	chr12	32052267	32052667	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18957
Merged-chr6-42229928-1	chr6	42229728	42230128	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_9240
