#PeakID(python scan_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_23273	chr13	49628305	49628705	+	772	23.0	[7.208534]	[88]	[]	[]	[49628468]	[]
503_23279	chr13	91312348	91312748	+	854	23.0	[]	[]	[6.6215615]	[85]	[]	[91312510]
503_2328	chr1	204411640	204412040	+	1000	88.0	[8.819032]	[132]	[]	[]	[204411858]	[]
503_23289	chr13	107873964	107874364	+	890	23.0	[]	[]	[8.322755]	[117]	[]	[107874174]
503_2329	chr10	45727016	45727416	+	1000	88.0	[]	[]	[6.8936343, 9.975595]	[128, 180]	[]	[45727198, 45727250]
503_23292	chr13	113585171	113585571	+	661	23.0	[]	[]	[6.4858923]	[91]	[]	[113585339]
503_23293	chr14	20820450	20820850	+	664	23.0	[]	[]	[7.081232]	[72]	[]	[20820602]
503_23296	chr14	54902058	54902458	+	789	23.0	[9.642532]	[96]	[8.830775, 8.372218]	[103, 123]	[54902234]	[54902241, 54902261]
503_233	chr11	65422628	65423028	+	1000	202.0	[7.259386]	[124]	[]	[]	[65422843]	[]
503_23307	chr14	99518437	99518837	+	859	23.0	[]	[]	[6.615002, 8.155915]	[131, 141]	[]	[99518646, 99518656]
503_23311	chr14	101711109	101711509	+	852	23.0	[10.389162]	[175]	[]	[]	[101711353]	[]
503_23312	chr14	102776862	102777262	+	908	23.0	[7.2023387]	[191]	[]	[]	[102777111]	[]
503_23319	chr15	40239369	40239769	+	585	23.0	[6.406941]	[153]	[]	[]	[40239558]	[]
503_23328	chr15	77944252	77944652	+	920	23.0	[]	[]	[9.642532]	[204]	[]	[77944487]
503_23329	chr15	78979598	78979998	+	934	23.0	[9.366932]	[196]	[]	[]	[78979841]	[]
503_2333	chr12	54473396	54473796	+	1000	88.0	[]	[]	[12.885004]	[122]	[]	[54473607]
503_23332	chr15	81275014	81275414	+	829	23.0	[7.3005238]	[72]	[9.683048]	[154]	[81275172]	[81275254]
503_2334	chr12	111409810	111410210	+	1000	88.0	[9.875317]	[154]	[]	[]	[111410038]	[]
503_23346	chr16	8871011	8871411	+	919	23.0	[12.327155]	[118]	[]	[]	[8871204]	[]
503_23347	chr16	10405335	10405735	+	733	23.0	[]	[]	[8.77996, 8.77996]	[144, 184]	[]	[10405538, 10405578]
503_2335	chr14	49767904	49768304	+	1000	88.0	[]	[]	[10.150553, 11.455031]	[70, 109]	[]	[49768066, 49768105]
503_2336	chr16	720917	721317	+	1000	88.0	[6.486581]	[56]	[14.901949]	[133]	[721069]	[721146]
503_23369	chr16	67987412	67987812	+	885	23.0	[6.406941]	[144]	[]	[]	[67987641]	[]
503_23370	chr16	69529521	69529921	+	896	23.0	[6.993913]	[171]	[7.4008026]	[133]	[69529766]	[69529728]
503_23378	chr16	85170484	85170884	+	898	23.0	[]	[]	[8.631947]	[139]	[]	[85170720]
503_2338	chr16	67191948	67192348	+	1000	88.0	[7.766382, 10.421151, 9.783327, 11.851124]	[125, 131, 173, 179]	[]	[]	[67192110, 67192116, 67192158, 67192164]	[]
503_23386	chr16	89491987	89492387	+	902	23.0	[]	[]	[6.655864]	[181]	[]	[89492191]
503_23389	chr17	2192508	2192908	+	836	23.0	[12.327155]	[162]	[]	[]	[2192749]	[]
503_23393	chr17	27566758	27567158	+	725	23.0	[]	[]	[6.993913]	[82]	[]	[27566928]
503_234	chr15	40807347	40807747	+	1000	202.0	[6.406941]	[138]	[]	[]	[40807576]	[]
503_23400	chr17	32275095	32275495	+	741	23.0	[7.2887807]	[130]	[]	[]	[32275265]	[]
503_23403	chr17	37081277	37081677	+	621	23.0	[]	[]	[8.76831]	[81]	[]	[37081430]
503_2342	chr17	1516435	1516835	+	1000	88.0	[]	[]	[7.5145535, 7.766382]	[120, 147]	[]	[1516618, 1516645]
503_23421	chr17	49708857	49709257	+	812	23.0	[6.406941]	[149]	[]	[]	[49709100]	[]
503_23424	chr17	57440861	57441261	+	834	23.0	[7.6661034]	[105]	[]	[]	[57441052]	[]
503_23431	chr17	64965842	64966242	+	653	23.0	[6.4167504]	[56]	[8.372218]	[132]	[64965996]	[64966072]
503_23432	chr17	66462931	66463331	+	955	23.0	[6.4858923]	[178]	[]	[]	[66463175]	[]
503_23436	chr17	75652837	75653237	+	878	23.0	[]	[]	[8.423885]	[111]	[]	[75653011]
503_23441	chr17	80219503	80219903	+	801	23.0	[14.901949]	[113]	[]	[]	[80219681]	[]
503_23446	chr18	961674	962074	+	600	23.0	[9.92478]	[118]	[]	[]	[961869]	[]
503_23449	chr18	23454999	23455399	+	724	23.0	[]	[]	[7.7103596]	[93]	[]	[23455159]
503_23451	chr18	48828819	48829219	+	787	23.0	[6.993913]	[138]	[]	[]	[48829051]	[]
503_23452	chr18	57820059	57820459	+	850	23.0	[]	[]	[9.005733]	[144]	[]	[57820288]
503_23455	chr18	79601205	79601605	+	852	23.0	[]	[]	[7.8463583, 8.76831]	[67, 120]	[]	[79601370, 79601423]
503_2346	chr17	75131402	75131802	+	1000	88.0	[7.4008026, 8.404206]	[85, 139]	[]	[]	[75131572, 75131626]	[]
503_23460	chr19	1189417	1189817	+	683	23.0	[]	[]	[8.631947]	[124]	[]	[1189607]
503_23467	chr19	3710495	3710895	+	872	23.0	[10.421151]	[100]	[]	[]	[3710654]	[]
503_23480	chr19	10260188	10260588	+	902	23.0	[]	[]	[12.327155]	[219]	[]	[10260424]
503_23484	chr19	11203848	11204248	+	596	23.0	[7.916553]	[146]	[]	[]	[11204087]	[]
503_23487	chr19	12141029	12141429	+	903	23.0	[7.4008026]	[142]	[]	[]	[12141240]	[]
503_23495	chr19	16518793	16519193	+	742	23.0	[]	[]	[8.261184]	[186]	[]	[16519027]
503_23498	chr19	18833990	18834390	+	860	23.0	[6.7005134]	[164]	[]	[]	[18834161]	[]
503_23501	chr19	21835998	21836398	+	883	23.0	[9.975595]	[165]	[]	[]	[21836199]	[]
503_23502	chr19	27793000	27793400	+	732	23.0	[8.261184]	[143]	[]	[]	[27793242]	[]
503_23506	chr19	35044252	35044652	+	671	23.0	[6.406941]	[95]	[]	[]	[35044427]	[]
503_23509	chr19	38619750	38620150	+	892	23.0	[7.259386]	[161]	[]	[]	[38619948]	[]
503_2351	chr19	39335898	39336298	+	1000	88.0	[]	[]	[10.796905]	[95]	[]	[39336090]
503_23513	chr19	41930201	41930601	+	912	23.0	[]	[]	[12.327155]	[125]	[]	[41930387]
503_23515	chr19	44356496	44356896	+	889	23.0	[9.834179]	[105]	[]	[]	[44356666]	[]
503_23517	chr19	45262990	45263390	+	776	23.0	[]	[]	[11.455031, 6.615002]	[193, 224]	[]	[45263202, 45263233]
503_23519	chr19	46529979	46530379	+	724	23.0	[]	[]	[10.796905]	[154]	[]	[46530143]
503_2352	chr19	48965160	48965560	+	1000	88.0	[]	[]	[8.76831]	[153]	[]	[48965403]
503_23520	chr19	46718239	46718639	+	569	23.0	[]	[]	[9.875317]	[229]	[]	[46718486]
503_23527	chr19	47698119	47698519	+	873	23.0	[]	[]	[6.7055626]	[124]	[]	[47698336]
503_23529	chr19	48943130	48943530	+	783	23.0	[]	[]	[8.445345]	[97]	[]	[48943317]
503_2353	chr19	58554816	58555216	+	1000	88.0	[]	[]	[9.913131, 9.975595]	[137, 143]	[]	[58555008, 58555014]
503_23544	chr19	54517510	54517910	+	877	23.0	[7.4008026]	[112]	[]	[]	[54517709]	[]
503_23548	chr19	56080687	56081087	+	954	23.0	[]	[]	[7.57576]	[178]	[]	[56080894]
503_2355	chr2	37925260	37925660	+	1000	88.0	[11.343102]	[138]	[8.423885]	[147]	[37925497]	[37925506]
503_2356	chr2	47176278	47176678	+	1000	88.0	[]	[]	[6.993913]	[75]	[]	[47176453]
503_23561	chr2	33275673	33276073	+	886	23.0	[]	[]	[11.206739]	[116]	[]	[33275864]
503_23566	chr2	55159236	55159636	+	622	23.0	[]	[]	[6.751365]	[81]	[]	[55159415]
503_23569	chr2	64854739	64855139	+	820	23.0	[7.8463583]	[156]	[7.4008026]	[166]	[64854933]	[64854943]
503_23571	chr2	65819046	65819446	+	855	23.0	[]	[]	[6.7005134]	[97]	[]	[65819221]
503_23573	chr2	69307312	69307712	+	923	23.0	[]	[]	[7.8463583]	[82]	[]	[69307490]
503_23578	chr2	85501192	85501592	+	741	23.0	[8.261184]	[123]	[]	[]	[85501352]	[]
503_23587	chr2	105851380	105851780	+	871	23.0	[10.421151]	[156]	[6.993913]	[130]	[105851617]	[105851591]
503_23588	chr2	118738544	118738944	+	658	23.0	[]	[]	[9.80219]	[161]	[]	[118738771]
503_2359	chr20	2840466	2840866	+	1000	88.0	[8.404206, 11.851124]	[134, 140]	[]	[]	[2840694, 2840700]	[]
503_23591	chr2	132347288	132347688	+	852	23.0	[]	[]	[9.834179]	[117]	[]	[132347503]
503_23595	chr2	169732728	169733128	+	801	23.0	[]	[]	[7.4008026]	[133]	[]	[169732921]
503_23601	chr2	177252773	177253173	+	584	23.0	[]	[]	[6.8936343]	[78]	[]	[177252931]
503_23607	chr2	230908588	230908988	+	871	23.0	[]	[]	[10.421151]	[99]	[]	[230908781]
503_23611	chr20	20232967	20233367	+	891	23.0	[]	[]	[10.846732]	[99]	[]	[20233144]
503_23614	chr20	23143079	23143479	+	735	23.0	[]	[]	[10.310211]	[95]	[]	[23143270]
503_23620	chr20	35171940	35172340	+	746	23.0	[7.475481]	[116]	[]	[]	[35172150]	[]
503_2363	chr22	23177147	23177547	+	1000	88.0	[]	[]	[7.259386, 6.8936343]	[103, 164]	[]	[23177323, 23177384]
503_23631	chr20	51599857	51600257	+	726	23.0	[6.406941]	[127]	[]	[]	[51600073]	[]
503_23632	chr20	53678022	53678422	+	920	23.0	[]	[]	[8.631947]	[140]	[]	[53678256]
503_23634	chr20	58268851	58269251	+	629	23.0	[12.327155]	[234]	[]	[]	[58269100]	[]
503_23639	chr21	33948633	33949033	+	647	23.0	[11.580525]	[124]	[]	[]	[33948849]	[]
503_23643	chr21	43802326	43802726	+	851	23.0	[10.897548]	[196]	[]	[]	[43802527]	[]
503_23646	chr21	44819125	44819525	+	820	23.0	[7.7460794]	[205]	[]	[]	[44819353]	[]
503_23649	chr22	16608992	16609392	+	842	23.0	[]	[]	[9.1684675]	[89]	[]	[16609169]
503_2365	chr3	9649242	9649642	+	1000	88.0	[12.885004]	[165]	[11.354753]	[143]	[9649457]	[9649435]
503_23662	chr22	19300297	19300697	+	655	23.0	[]	[]	[8.125774]	[79]	[]	[19300474]
503_23672	chr22	19520683	19521083	+	914	23.0	[]	[]	[9.276331]	[113]	[]	[19520872]
503_2368	chr4	139084102	139084502	+	1000	88.0	[10.897183]	[160]	[]	[]	[139084353]	[]
503_23681	chr22	20134461	20134861	+	758	23.0	[]	[]	[6.993913]	[183]	[]	[20134660]
503_23693	chr22	20301029	20301429	+	872	23.0	[7.3005238]	[156]	[]	[]	[20301252]	[]
503_23695	chr22	20306218	20306618	+	647	23.0	[]	[]	[8.830775]	[110]	[]	[20306420]
503_2370	chr6	17705945	17706345	+	1000	88.0	[]	[]	[8.722507]	[102]	[]	[17706110]
503_23700	chr22	20713063	20713463	+	929	23.0	[6.406941]	[211]	[]	[]	[20713283]	[]
503_23723	chr22	22109187	22109587	+	873	23.0	[]	[]	[6.780644]	[113]	[]	[22109338]
503_23725	chr22	22154899	22155299	+	954	23.0	[8.261184]	[213]	[]	[]	[22155147]	[]
503_23730	chr22	22416904	22417304	+	906	23.0	[8.5297]	[151]	[]	[]	[22417075]	[]
503_23734	chr22	22480611	22481011	+	897	23.0	[]	[]	[6.6002345]	[195]	[]	[22480835]
503_23744	chr22	22909075	22909475	+	862	23.0	[]	[]	[7.0677395]	[121]	[]	[22909243]
503_23746	chr22	23171179	23171579	+	955	23.0	[8.830775]	[78]	[]	[]	[23171330]	[]
503_2375	chr6	42217659	42218059	+	1000	88.0	[]	[]	[9.975595]	[126]	[]	[42217876]
503_23754	chr22	36544429	36544829	+	877	23.0	[6.4858923]	[209]	[]	[]	[36544667]	[]
503_23762	chr22	45639026	45639426	+	874	23.0	[]	[]	[6.751365]	[109]	[]	[45639222]
503_23764	chr22	50498437	50498837	+	658	23.0	[]	[]	[6.4858923]	[127]	[]	[50498640]
503_23766	chr3	8894744	8895144	+	878	23.0	[]	[]	[8.423885]	[237]	[]	[8894984]
503_23767	chr3	8987859	8988259	+	722	23.0	[12.327155]	[126]	[]	[]	[8988056]	[]
503_23777	chr3	15012489	15012889	+	740	23.0	[]	[]	[6.8936343]	[139]	[]	[15012720]
503_2378	chr7	128409524	128409924	+	1000	88.0	[8.445345]	[108]	[]	[]	[128409719]	[]
503_23780	chr3	19811700	19812100	+	690	23.0	[6.8936343]	[101]	[]	[]	[19811879]	[]
503_23789	chr3	41026466	41026866	+	907	23.0	[8.76831]	[97]	[]	[]	[41026637]	[]
503_2380	chr9	131102648	131103048	+	1000	88.0	[]	[]	[10.897183, 7.795907]	[101, 170]	[]	[131102830, 131102899]
503_23807	chr3	50519443	50519843	+	928	23.0	[6.486581, 6.615002]	[150, 189]	[]	[]	[50519642, 50519681]	[]
503_23810	chr3	57935485	57935885	+	619	23.0	[8.226053]	[89]	[]	[]	[57935653]	[]
503_23812	chr3	87227126	87227526	+	926	23.0	[]	[]	[6.4858923]	[160]	[]	[87227313]
503_23814	chr3	113514924	113515324	+	595	23.0	[6.486581]	[132]	[6.406941, 9.975595]	[123, 173]	[113515129]	[113515120, 113515170]
503_23822	chr3	140910822	140911222	+	948	23.0	[7.915865]	[194]	[]	[]	[140911050]	[]
503_23827	chr3	153051928	153052328	+	875	23.0	[7.7103596]	[79]	[]	[]	[153052098]	[]
503_23829	chr3	157239052	157239452	+	831	23.0	[]	[]	[7.750857]	[148]	[]	[157239243]
503_2383	chr1	1658834	1659234	+	1000	87.0	[]	[]	[12.327155, 7.4201775]	[108, 146]	[]	[1659002, 1659040]
503_23833	chr3	193928666	193929066	+	695	23.0	[8.261184]	[147]	[]	[]	[193928912]	[]
503_23834	chr3	194556253	194556653	+	905	23.0	[]	[]	[7.57576]	[115]	[]	[194556435]
503_23836	chr3	196650874	196651274	+	874	23.0	[7.8463583]	[90]	[]	[]	[196651052]	[]
503_23842	chr4	2764055	2764455	+	899	23.0	[]	[]	[8.214487]	[79]	[]	[2764218]
503_23845	chr4	38094368	38094768	+	681	23.0	[8.77996]	[196]	[]	[]	[38094590]	[]
503_2385	chr1	21791672	21792072	+	1000	87.0	[]	[]	[10.796905, 6.730932]	[74, 144]	[]	[21791828, 21791898]
503_23851	chr4	80127310	80127710	+	869	23.0	[]	[]	[9.005733]	[139]	[]	[80127541]
503_23853	chr4	94532419	94532819	+	908	23.0	[]	[]	[7.7103596]	[103]	[]	[94532579]
503_23856	chr4	119628841	119629241	+	778	23.0	[10.150553]	[149]	[]	[]	[119629011]	[]
503_23864	chr5	10339882	10340282	+	783	23.0	[]	[]	[7.4008026]	[181]	[]	[10340129]
503_2387	chr1	44739585	44739985	+	1000	87.0	[8.404206]	[96]	[]	[]	[44739777]	[]
503_23870	chr5	80654057	80654457	+	682	23.0	[8.423885]	[207]	[6.615002]	[190]	[80654306]	[80654289]
503_23872	chr5	82388847	82389247	+	890	23.0	[9.005733]	[134]	[]	[]	[82389047]	[]
503_23880	chr5	136088239	136088639	+	810	23.0	[]	[]	[8.497711]	[148]	[]	[136088413]
503_23884	chr5	140549532	140549932	+	685	23.0	[]	[]	[6.406941]	[67]	[]	[140549697]
503_23885	chr5	142466534	142466934	+	696	23.0	[]	[]	[12.327155]	[151]	[]	[142466773]
503_23886	chr5	149455988	149456388	+	907	23.0	[6.9674606]	[158]	[]	[]	[149456174]	[]
503_23889	chr5	177557067	177557467	+	846	23.0	[9.276331]	[138]	[]	[]	[177557247]	[]
503_2389	chr1	53014719	53015119	+	1000	87.0	[8.681774]	[120]	[]	[]	[53014934]	[]
503_23897	chr6	10510594	10510994	+	909	23.0	[]	[]	[6.4858923]	[68]	[]	[10510757]
503_23898	chr6	11942155	11942555	+	807	23.0	[9.80219]	[153]	[]	[]	[11942358]	[]
503_2390	chr1	77683227	77683627	+	1000	87.0	[]	[]	[6.7055626, 11.206739]	[133, 155]	[]	[77683423, 77683445]
503_23903	chr6	15365251	15365651	+	948	23.0	[8.303927]	[110]	[]	[]	[15365460]	[]
503_23908	chr6	17701803	17702203	+	944	23.0	[]	[]	[7.3383374]	[123]	[]	[17702006]
503_23912	chr6	20204568	20204968	+	889	23.0	[6.633814]	[68]	[]	[]	[20204724]	[]
503_23916	chr6	27049958	27050358	+	845	23.0	[]	[]	[6.593675]	[140]	[]	[27050125]
503_23924	chr6	29028947	29029347	+	669	23.0	[]	[]	[9.437122]	[133]	[]	[29029158]
503_23925	chr6	30481276	30481676	+	873	23.0	[7.915865]	[193]	[]	[]	[30481484]	[]
503_23932	chr6	31712427	31712827	+	928	23.0	[8.123926, 7.659544, 8.423885]	[168, 177, 233]	[]	[]	[31712597, 31712606, 31712662]	[]
503_23955	chr6	37535883	37536283	+	818	23.0	[6.751365]	[194]	[]	[]	[37536117]	[]
503_23956	chr6	41734178	41734578	+	890	23.0	[6.486581]	[136]	[]	[]	[41734400]	[]
503_2396	chr11	61967512	61967912	+	1000	87.0	[]	[]	[11.206739]	[196]	[]	[61967719]
503_23963	chr6	44057672	44058072	+	843	23.0	[]	[]	[6.993913]	[240]	[]	[44057919]
503_23967	chr6	109349625	109350025	+	768	23.0	[]	[]	[6.615002]	[136]	[]	[109349802]
503_23972	chr6	139882333	139882733	+	882	23.0	[8.130486, 7.259386]	[165, 175]	[]	[]	[139882572, 139882582]	[]
503_23974	chr6	156662057	156662457	+	623	23.0	[]	[]	[7.081232, 6.6215615]	[136, 152]	[]	[156662227, 156662243]
503_23975	chr6	157393783	157394183	+	889	23.0	[]	[]	[8.76831]	[120]	[]	[157393976]
503_23978	chr6	158009461	158009861	+	874	23.0	[11.819135, 12.327155]	[79, 107]	[]	[]	[158009624, 158009652]	[]
503_2398	chr11	66002004	66002404	+	1000	87.0	[]	[]	[12.885004, 6.4371176]	[51, 142]	[]	[66002155, 66002246]
503_23981	chr6	159981773	159982173	+	816	23.0	[6.633814]	[224]	[6.633814]	[238]	[159982008]	[159982022]
503_23983	chr6	161103352	161103752	+	949	23.0	[6.6215615]	[114]	[]	[]	[161103512]	[]
503_23987	chr6	168035918	168036318	+	903	23.0	[]	[]	[11.819135]	[187]	[]	[168036106]
503_2399	chr11	68271849	68272249	+	1000	87.0	[12.885004]	[148]	[]	[]	[68272080]	[]
503_23990	chr7	2357122	2357522	+	734	23.0	[7.57576]	[164]	[]	[]	[2357343]	[]
503_23997	chr7	13989616	13990016	+	790	23.0	[]	[]	[6.655864]	[147]	[]	[13989776]
503_23998	chr7	23183281	23183681	+	860	23.0	[]	[]	[7.766382]	[116]	[]	[23183468]
503_24	chr22	21665783	21666183	+	1000	385.0	[11.405568]	[124]	[9.467575]	[102]	[21666006]	[21665984]
503_2400	chr11	95923902	95924302	+	1000	87.0	[13.471976]	[129]	[]	[]	[95924078]	[]
503_24000	chr7	42706588	42706988	+	569	23.0	[8.261184]	[109]	[8.880239]	[74]	[42706796]	[42706761]
503_24002	chr7	44565383	44565783	+	924	23.0	[6.615002]	[180]	[]	[]	[44565594]	[]
503_24010	chr7	73581983	73582383	+	803	23.0	[6.751365]	[94]	[]	[]	[73582177]	[]
503_24015	chr7	76461696	76462096	+	917	23.0	[11.206739]	[128]	[]	[]	[76461924]	[]
503_2402	chr12	6663122	6663522	+	1000	87.0	[]	[]	[8.303927, 8.404206]	[59, 132]	[]	[6663279, 6663352]
503_24021	chr7	100153242	100153642	+	920	23.0	[]	[]	[10.947011]	[168]	[]	[100153470]
503_24030	chr7	102272094	102272494	+	833	23.0	[]	[]	[6.8936343]	[168]	[]	[102272287]
503_24037	chr7	107007909	107008309	+	782	23.0	[7.2925353, 7.57576]	[98, 115]	[]	[]	[107008090, 107008107]	[]
503_24040	chr7	107270241	107270641	+	800	23.0	[]	[]	[8.77996]	[104]	[]	[107270417]
503_24045	chr7	127504713	127505113	+	847	23.0	[]	[]	[7.259386]	[89]	[]	[127504880]
503_24048	chr7	128841346	128841746	+	935	23.0	[6.993913]	[177]	[]	[]	[128841548]	[]
503_24058	chr7	133044627	133045027	+	946	23.0	[7.4008026]	[106]	[]	[]	[133044809]	[]
503_2406	chr15	65304567	65304967	+	1000	87.0	[]	[]	[7.2088985]	[70]	[]	[65304727]
503_2407	chr16	89657561	89657961	+	1000	87.0	[]	[]	[14.901949]	[148]	[]	[89657714]
503_24071	chr7	143391327	143391727	+	884	23.0	[]	[]	[6.993913]	[143]	[]	[143391492]
503_24073	chr7	148964127	148964527	+	861	23.0	[]	[]	[9.005733]	[84]	[]	[148964286]
503_2408	chr17	2041825	2042225	+	1000	87.0	[]	[]	[10.421151, 13.471976, 7.766382]	[97, 118, 127]	[]	[2041992, 2042013, 2042022]
503_24089	chr7	157370767	157371167	+	913	23.0	[6.862329]	[196]	[]	[]	[157370985]	[]
503_24092	chr7	158688706	158689106	+	921	23.0	[]	[]	[7.259386]	[203]	[]	[158688955]
503_24101	chr8	27592153	27592553	+	885	23.0	[]	[]	[7.208534]	[117]	[]	[27592312]
503_24102	chr8	29225726	29226126	+	923	23.0	[6.7005134]	[69]	[]	[]	[29225883]	[]
503_24107	chr8	53884521	53884921	+	876	23.0	[]	[]	[11.819135]	[156]	[]	[53884688]
503_24108	chr8	53945139	53945539	+	737	23.0	[]	[]	[7.3731055]	[154]	[]	[53945364]
503_2411	chr18	812266	812666	+	1000	87.0	[]	[]	[9.1897955]	[95]	[]	[812448]
503_24119	chr8	134906056	134906456	+	887	23.0	[7.01007]	[156]	[]	[]	[134906298]	[]
503_24122	chr8	141059838	141060238	+	580	23.0	[]	[]	[6.993913]	[176]	[]	[141060065]
503_24124	chr8	141432948	141433348	+	735	23.0	[7.896186]	[144]	[]	[]	[141433172]	[]
503_24135	chr9	19123988	19124388	+	859	23.0	[10.897183]	[120]	[]	[]	[19124185]	[]
503_24136	chr9	33452808	33453208	+	924	23.0	[]	[]	[10.421151]	[182]	[]	[33453056]
503_2414	chr19	32405368	32405768	+	1000	87.0	[11.851124]	[130]	[9.1897955]	[148]	[32405594]	[32405612]
503_24140	chr9	37511007	37511407	+	734	23.0	[8.123926]	[107]	[]	[]	[37511214]	[]
503_24142	chr9	71768297	71768697	+	915	23.0	[7.4008026]	[68]	[]	[]	[71768463]	[]
503_24148	chr9	91037148	91037548	+	740	23.0	[]	[]	[10.421151]	[158]	[]	[91037378]
503_24159	chr9	123835107	123835507	+	923	23.0	[9.276331, 8.830775]	[109, 157]	[6.4858923]	[146]	[123835285, 123835333]	[123835322]
503_2416	chr19	48881726	48882126	+	1000	87.0	[]	[]	[7.5180907]	[158]	[]	[48881968]
503_24178	chr9	134065990	134066390	+	682	23.0	[7.7103596]	[135]	[]	[]	[134066224]	[]
503_24185	chrUn_GL000195v1	86281	86681	+	766	23.0	[7.3005238]	[151]	[]	[]	[86531]	[]
503_2419	chr20	49915296	49915696	+	1000	87.0	[9.467575, 10.897548]	[144, 159]	[]	[]	[49915521, 49915536]	[]
503_24198	chrX	152177037	152177437	+	785	23.0	[6.6215615, 6.862329]	[68, 105]	[]	[]	[152177188, 152177225]	[]
503_242	chr18	79679260	79679660	+	1000	200.0	[7.916553]	[78]	[]	[]	[79679434]	[]
503_24201	chrX	153947289	153947689	+	922	23.0	[]	[]	[7.57576]	[126]	[]	[153947515]
503_24202	chrX	154002323	154002723	+	631	23.0	[]	[]	[8.503526]	[155]	[]	[154002551]
503_24204	chr1	1115182	1115582	+	707	22.0	[]	[]	[6.406941]	[158]	[]	[1115418]
503_24207	chr1	1244234	1244634	+	811	22.0	[]	[]	[7.099728]	[145]	[]	[1244396]
503_24211	chr1	1647871	1648271	+	728	22.0	[]	[]	[6.7005134]	[85]	[]	[1648039]
503_24212	chr1	1954849	1955249	+	769	22.0	[12.327155, 14.901949, 14.901949, 14.901949]	[94, 112, 130, 148]	[]	[]	[1955016, 1955034, 1955052, 1955070]	[]
503_24216	chr1	3745455	3745855	+	591	22.0	[]	[]	[9.366932]	[167]	[]	[3745631]
503_24222	chr1	6391780	6392180	+	892	22.0	[]	[]	[8.130486]	[109]	[]	[6391936]
503_24226	chr1	9540767	9541167	+	585	22.0	[]	[]	[8.638506]	[194]	[]	[9540981]
503_24231	chr1	11929871	11930271	+	658	22.0	[10.389162]	[235]	[]	[]	[11930107]	[]
503_24237	chr1	14779075	14779475	+	818	22.0	[]	[]	[8.77996]	[220]	[]	[14779308]
503_24239	chr1	15692282	15692682	+	562	22.0	[9.467575]	[120]	[]	[]	[15692479]	[]
503_24240	chr1	15950511	15950911	+	670	22.0	[7.2428365]	[90]	[]	[]	[15950672]	[]
503_24242	chr1	16606719	16607119	+	714	22.0	[6.4858923]	[129]	[]	[]	[16606907]	[]
503_24243	chr1	17360199	17360599	+	849	22.0	[]	[]	[6.8936343]	[139]	[]	[17360438]
503_24245	chr1	19508959	19509359	+	604	22.0	[]	[]	[10.796905, 6.730932]	[62, 119]	[]	[19509115, 19509172]
503_2425	chr22	49704524	49704924	+	1000	87.0	[]	[]	[14.393928]	[110]	[]	[49704728]
503_24251	chr1	21628976	21629376	+	898	22.0	[9.276331, 9.005733]	[131, 182]	[]	[]	[21629152, 21629203]	[]
503_24257	chr1	25814067	25814467	+	705	22.0	[]	[]	[8.830775]	[128]	[]	[25814290]
503_24258	chr1	25863482	25863882	+	570	22.0	[8.02168]	[114]	[]	[]	[25863650]	[]
503_2426	chr3	17742402	17742802	+	1000	87.0	[6.924771]	[92]	[]	[]	[17742575]	[]
503_24272	chr1	29259750	29260150	+	840	22.0	[]	[]	[7.4008026]	[124]	[]	[29259925]
503_24285	chr1	39657976	39658376	+	819	22.0	[6.7005134]	[109]	[]	[]	[39658158]	[]
503_2429	chr3	198080525	198080925	+	1000	87.0	[10.150553]	[128]	[]	[]	[198080728]	[]
503_24297	chr1	45569913	45570313	+	662	22.0	[]	[]	[6.7925034]	[192]	[]	[45570162]
503_24305	chr1	52927167	52927567	+	844	22.0	[6.406941]	[90]	[]	[]	[52927349]	[]
503_24310	chr1	71081702	71082102	+	618	22.0	[7.4008026]	[139]	[]	[]	[71081909]	[]
503_24312	chr1	84724390	84724790	+	861	22.0	[]	[]	[7.915865]	[163]	[]	[84724618]
503_24314	chr1	89906682	89907082	+	656	22.0	[]	[]	[7.753163]	[105]	[]	[89906874]
503_2433	chr5	132556768	132557168	+	1000	87.0	[8.880239]	[173]	[]	[]	[132557000]	[]
503_2434	chr5	138463983	138464383	+	1000	87.0	[]	[]	[8.445345]	[146]	[]	[138464193]
503_24344	chr1	156445790	156446190	+	694	22.0	[7.3383374]	[177]	[]	[]	[156446027]	[]
503_24346	chr1	156609016	156609416	+	884	22.0	[]	[]	[6.615002]	[162]	[]	[156609258]
503_24351	chr1	161201022	161201422	+	786	22.0	[6.406941]	[198]	[]	[]	[161201242]	[]
503_24352	chr1	161622130	161622530	+	822	22.0	[]	[]	[7.349987, 12.963955]	[73, 99]	[]	[161622296, 161622322]
503_24353	chr1	162411793	162412193	+	805	22.0	[7.4008026]	[190]	[]	[]	[162412035]	[]
503_24360	chr1	180609676	180610076	+	588	22.0	[9.005733]	[169]	[]	[]	[180609927]	[]
503_24364	chr1	197915816	197916216	+	742	22.0	[6.7055626]	[162]	[]	[]	[197916036]	[]
503_2437	chr6	20401685	20402085	+	1000	87.0	[]	[]	[7.4008026]	[152]	[]	[20401896]
503_24370	chr1	203117801	203118201	+	804	22.0	[]	[]	[9.783327]	[109]	[]	[203117977]
