#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_23569	chr3	155806355	155806755	+	604	27.5	[]	[]	[7.408826]	[188]	[]	[155806574]
28_2357	chr7	111531971	111532371	+	1000	56.5	[10.276439]	[154]	[10.276439]	[119]	[111532193]	[111532158]
28_23573	chr3	169945298	169945698	+	615	27.5	[7.408826]	[150]	[]	[]	[169945456]	[]
28_23594	chr4	107913227	107913627	+	620	27.5	[7.408826]	[162]	[]	[]	[107913469]	[]
28_23598	chr4	128521524	128521924	+	682	27.5	[7.408826]	[95]	[]	[]	[128521700]	[]
28_23599	chr4	129090855	129091255	+	661	27.5	[]	[]	[10.276439]	[222]	[]	[129091079]
28_23618	chr5	82312289	82312689	+	618	27.5	[10.276439]	[92]	[]	[]	[82312442]	[]
28_2362	chr7	140326177	140326577	+	1000	56.5	[7.408826]	[173]	[]	[]	[140326402]	[]
28_23620	chr5	98954705	98955105	+	540	27.5	[7.657809]	[114]	[]	[]	[98954912]	[]
28_2363	chr7	140924986	140925386	+	1000	56.5	[7.408826, 7.408826]	[102, 110]	[]	[]	[140925151, 140925159]	[]
28_23635	chr5	173293914	173294314	+	606	27.5	[]	[]	[7.657809, 7.408826]	[172, 178]	[]	[173294127, 173294133]
28_23666	chr6	32127176	32127576	+	653	27.5	[]	[]	[10.276439]	[151]	[]	[32127408]
28_2367	chr8	11350243	11350643	+	1000	56.5	[10.276439]	[137]	[]	[]	[11350435]	[]
28_23671	chr6	47476130	47476530	+	666	27.5	[7.408826]	[180]	[]	[]	[47476339]	[]
28_23679	chr6	83221744	83222144	+	616	27.5	[7.408826]	[198]	[]	[]	[83221995]	[]
28_2368	chr8	42571572	42571972	+	1000	56.5	[10.276439]	[138]	[10.276439]	[80]	[42571795]	[42571737]
28_23681	chr6	105087536	105087936	+	602	27.5	[]	[]	[7.657809]	[78]	[]	[105087713]
28_237	chr7	39589713	39590113	+	1000	122.5	[10.276439]	[154]	[]	[]	[39589944]	[]
28_23706	chr7	8418596	8418996	+	591	27.5	[7.408826]	[70]	[]	[]	[8418766]	[]
28_23711	chr7	23464945	23465345	+	659	27.5	[10.276439]	[195]	[]	[]	[23465190]	[]
28_23732	chr7	107332709	107333109	+	658	27.5	[]	[]	[7.657809]	[117]	[]	[107332898]
28_23737	chr7	116514484	116514884	+	588	27.5	[10.276439]	[225]	[]	[]	[116514715]	[]
28_23742	chr7	127391221	127391621	+	646	27.5	[]	[]	[7.408826]	[172]	[]	[127391417]
28_23749	chr7	130075019	130075419	+	552	27.5	[]	[]	[7.657809]	[136]	[]	[130075191]
28_23753	chr7	139423634	139424034	+	609	27.5	[7.0441737]	[122]	[]	[]	[139423809]	[]
28_23756	chr7	148702234	148702634	+	674	27.5	[7.408826, 7.657809]	[120, 146]	[]	[]	[148702423, 148702449]	[]
28_23760	chr7	151057053	151057453	+	545	27.5	[]	[]	[7.408826]	[109]	[]	[151057215]
28_23762	chr7	154698797	154699197	+	642	27.5	[7.0441737]	[237]	[]	[]	[154699037]	[]
28_23776	chr8	58701698	58702098	+	601	27.5	[7.408826]	[86]	[]	[]	[58701867]	[]
28_23777	chr8	60412373	60412773	+	635	27.5	[9.601446]	[206]	[]	[]	[60412598]	[]
28_23778	chr8	61714908	61715308	+	575	27.5	[]	[]	[7.657809]	[72]	[]	[61715074]
28_23787	chr8	100948299	100948699	+	668	27.5	[]	[]	[7.0441737, 7.408826]	[83, 103]	[]	[100948481, 100948501]
28_23802	chr8	141290276	141290676	+	596	27.5	[9.601446]	[141]	[]	[]	[141290454]	[]
28_2381	chr1	109426510	109426910	+	1000	56.0	[]	[]	[10.276439]	[122]	[]	[109426697]
28_2382	chr1	207077785	207078185	+	1000	56.0	[]	[]	[10.276439]	[138]	[]	[207078013]
28_23853	chrX	129637488	129637888	+	588	27.5	[7.0441737]	[152]	[]	[]	[129637673]	[]
28_23855	chrX	152816845	152817245	+	621	27.5	[10.276439]	[116]	[]	[]	[152817013]	[]
28_23888	chr1	58739799	58740199	+	562	27.0	[10.276439, 7.408826]	[171, 206]	[10.276439]	[150]	[58739987, 58740022]	[58739966]
28_2390	chr11	108497590	108497990	+	1000	56.0	[]	[]	[10.276439]	[165]	[]	[108497804]
28_23900	chr1	92990884	92991284	+	620	27.0	[7.408826]	[122]	[7.408826]	[191]	[92991063]	[92991132]
28_23902	chr1	103525761	103526161	+	584	27.0	[7.408826, 10.276439]	[111, 119]	[9.601446]	[142]	[103525950, 103525958]	[103525981]
28_23910	chr1	114588160	114588560	+	584	27.0	[7.408826, 7.408826]	[135, 147]	[]	[]	[114588354, 114588366]	[]
28_23914	chr1	150288333	150288733	+	607	27.0	[]	[]	[7.0441737]	[222]	[]	[150288566]
28_23923	chr1	156141062	156141462	+	600	27.0	[10.276439]	[148]	[7.408826]	[157]	[156141228]	[156141237]
28_23924	chr1	156339323	156339723	+	636	27.0	[10.276439]	[198]	[7.408826]	[187]	[156339538]	[156339527]
28_23944	chr1	205267563	205267963	+	607	27.0	[7.408826]	[121]	[]	[]	[205267740]	[]
28_23971	chr10	15860381	15860781	+	644	27.0	[]	[]	[9.601446, 9.601446]	[122, 134]	[]	[15860594, 15860606]
28_23981	chr10	48981432	48981832	+	623	27.0	[]	[]	[7.408826]	[168]	[]	[48981646]
28_23994	chr10	95906907	95907307	+	635	27.0	[]	[]	[10.276439]	[131]	[]	[95907099]
28_24009	chr11	34616732	34617132	+	597	27.0	[]	[]	[10.276439]	[135]	[]	[34616897]
28_24016	chr11	62545456	62545856	+	580	27.0	[7.0441737]	[168]	[]	[]	[62545646]	[]
28_24024	chr11	78354518	78354918	+	566	27.0	[7.408826]	[179]	[]	[]	[78354736]	[]
28_2403	chr2	68251837	68252237	+	935	56.0	[10.276439]	[95]	[7.657809]	[89]	[68252018]	[68252012]
28_24035	chr12	667026	667426	+	625	27.0	[]	[]	[10.276439]	[124]	[]	[667206]
28_24043	chr12	45234544	45234944	+	565	27.0	[7.657809, 7.657809]	[114, 183]	[7.0441737]	[194]	[45234701, 45234770]	[45234781]
28_2405	chr2	144519925	144520325	+	1000	56.0	[]	[]	[7.408826]	[115]	[]	[144520139]
28_24054	chr12	92145638	92146038	+	616	27.0	[10.276439]	[112]	[]	[]	[92145828]	[]
28_24056	chr12	93378946	93379346	+	629	27.0	[]	[]	[10.276439]	[188]	[]	[93379163]
28_24071	chr12	132085107	132085507	+	606	27.0	[7.408826]	[126]	[]	[]	[132085324]	[]
28_24072	chr13	52617259	52617659	+	609	27.0	[]	[]	[9.601446]	[84]	[]	[52617443]
28_24074	chr13	80549756	80550156	+	556	27.0	[10.276439]	[166]	[]	[]	[80549931]	[]
28_24082	chr14	64338898	64339298	+	595	27.0	[]	[]	[7.0441737, 9.601446]	[77, 105]	[]	[64339061, 64339089]
28_24126	chr16	12095167	12095567	+	560	27.0	[7.408826]	[185]	[]	[]	[12095394]	[]
28_24148	chr17	32112295	32112695	+	598	27.0	[10.276439]	[130]	[]	[]	[32112500]	[]
28_24165	chr17	73228361	73228761	+	590	27.0	[]	[]	[7.657809]	[148]	[]	[73228534]
28_24167	chr17	77542106	77542506	+	632	27.0	[]	[]	[7.657809]	[168]	[]	[77542332]
28_24170	chr17	82611504	82611904	+	643	27.0	[10.276439]	[110]	[]	[]	[82611667]	[]
28_24182	chr18	23503899	23504299	+	602	27.0	[7.408826]	[113]	[]	[]	[23504062]	[]
28_24185	chr18	57141451	57141851	+	567	27.0	[7.408826]	[165]	[]	[]	[57141652]	[]
28_2420	chr3	171814059	171814459	+	1000	56.0	[10.276439]	[148]	[]	[]	[171814298]	[]
28_24205	chr19	37210207	37210607	+	584	27.0	[7.657809]	[95]	[]	[]	[37210385]	[]
28_24211	chr19	45039479	45039879	+	632	27.0	[7.408826]	[200]	[]	[]	[45039718]	[]
28_24214	chr19	48322202	48322602	+	621	27.0	[10.276439, 7.408826]	[165, 222]	[]	[]	[48322389, 48322446]	[]
28_24227	chr2	38377620	38378020	+	592	27.0	[7.408826, 7.408826]	[171, 189]	[]	[]	[38377807, 38377825]	[]
28_24234	chr2	66433427	66433827	+	627	27.0	[10.276439]	[95]	[]	[]	[66433578]	[]
28_24243	chr2	113249215	113249615	+	593	27.0	[10.276439, 9.601446]	[159, 169]	[]	[]	[113249416, 113249426]	[]
28_24246	chr2	161161197	161161597	+	616	27.0	[]	[]	[7.408826, 7.657809]	[69, 103]	[]	[161161356, 161161390]
28_24249	chr2	170237109	170237509	+	588	27.0	[]	[]	[7.657809]	[119]	[]	[170237281]
28_24265	chr20	4013979	4014379	+	580	27.0	[]	[]	[7.408826]	[127]	[]	[4014189]
28_24282	chr21	29655454	29655854	+	625	27.0	[10.276439]	[220]	[]	[]	[29655680]	[]
28_24283	chr21	29661743	29662143	+	642	27.0	[7.408826]	[187]	[]	[]	[29661936]	[]
28_24285	chr21	32768724	32769124	+	613	27.0	[10.276439]	[144]	[]	[]	[32768959]	[]
28_24298	chr22	20115341	20115741	+	610	27.0	[]	[]	[10.276439]	[135]	[]	[20115498]
28_24303	chr22	21944043	21944443	+	545	27.0	[7.408826]	[133]	[]	[]	[21944247]	[]
28_24321	chr22	38181191	38181591	+	615	27.0	[]	[]	[7.408826]	[149]	[]	[38181387]
28_24343	chr3	101512404	101512804	+	631	27.0	[7.408826]	[212]	[]	[]	[101512627]	[]
28_24344	chr3	113696794	113697194	+	602	27.0	[]	[]	[7.408826]	[109]	[]	[113696952]
28_24357	chr3	157159000	157159400	+	615	27.0	[7.0441737]	[77]	[]	[]	[157159151]	[]
28_24366	chr3	185473402	185473802	+	627	27.0	[10.276439]	[166]	[10.276439]	[196]	[185473601]	[185473631]
28_24373	chr4	6641510	6641910	+	587	27.0	[10.276439]	[195]	[]	[]	[6641731]	[]
28_24379	chr4	53489106	53489506	+	558	27.0	[]	[]	[10.276439]	[142]	[]	[53489267]
28_24382	chr4	75672391	75672791	+	634	27.0	[9.601446]	[228]	[]	[]	[75672631]	[]
28_24388	chr4	143907792	143908192	+	606	27.0	[]	[]	[7.408826, 7.408826]	[72, 162]	[]	[143907946, 143908036]
28_24391	chr5	1801814	1802214	+	580	27.0	[]	[]	[7.657809]	[131]	[]	[1801973]
28_24397	chr5	54323983	54324383	+	550	27.0	[]	[]	[7.408826]	[54]	[]	[54324136]
28_24399	chr5	65742505	65742905	+	636	27.0	[7.408826]	[162]	[]	[]	[65742703]	[]
28_244	chr5	109427639	109428039	+	1000	119.5	[7.408826]	[63]	[]	[]	[109427800]	[]
28_2440	chr7	130207652	130208052	+	1000	56.0	[]	[]	[7.408826]	[161]	[]	[130207819]
28_24415	chr5	139268397	139268797	+	629	27.0	[]	[]	[7.0441737]	[120]	[]	[139268616]
28_24420	chr5	149990767	149991167	+	603	27.0	[7.657809]	[132]	[]	[]	[149990990]	[]
28_24430	chr6	14705197	14705597	+	629	27.0	[]	[]	[7.657809]	[138]	[]	[14705396]
28_24431	chr6	15267869	15268269	+	570	27.0	[7.408826]	[151]	[]	[]	[15268094]	[]
28_24432	chr6	15365831	15366231	+	606	27.0	[7.408826]	[156]	[]	[]	[15366025]	[]
28_24436	chr6	17845478	17845878	+	610	27.0	[7.657809]	[169]	[7.408826]	[153]	[17845685]	[17845669]
28_2445	chr9	108108664	108109064	+	1000	56.0	[]	[]	[7.408826]	[94]	[]	[108108836]
28_24451	chr6	36984026	36984426	+	639	27.0	[10.276439]	[123]	[]	[]	[36984183]	[]
28_24463	chr6	100479421	100479821	+	597	27.0	[7.657809]	[65]	[]	[]	[100479573]	[]
28_24467	chr6	111481040	111481440	+	557	27.0	[7.657809]	[239]	[9.601446]	[153]	[111481283]	[111481197]
28_24469	chr6	117602513	117602913	+	596	27.0	[]	[]	[10.276439]	[169]	[]	[117602717]
28_24487	chr6	150139863	150140263	+	588	27.0	[7.408826]	[181]	[]	[]	[150140073]	[]
28_24489	chr6	159762050	159762450	+	590	27.0	[]	[]	[7.0441737]	[145]	[]	[159762281]
28_24496	chr7	10889254	10889654	+	632	27.0	[7.408826]	[131]	[]	[]	[10889466]	[]
28_24507	chr7	55571122	55571522	+	565	27.0	[10.276439]	[147]	[]	[]	[55571323]	[]
28_24509	chr7	65300921	65301321	+	605	27.0	[7.408826]	[180]	[]	[]	[65301154]	[]
28_24522	chr7	106787179	106787579	+	610	27.0	[]	[]	[7.0441737]	[158]	[]	[106787409]
28_24539	chr8	23346460	23346860	+	623	27.0	[]	[]	[7.408826]	[85]	[]	[23346619]
28_24544	chr8	61767059	61767459	+	625	27.0	[]	[]	[10.276439]	[177]	[]	[61767252]
28_24554	chr8	124636471	124636871	+	612	27.0	[]	[]	[7.408826]	[104]	[]	[124636654]
28_24555	chr8	124641916	124642316	+	564	27.0	[7.0441737]	[123]	[]	[]	[124642075]	[]
28_2457	chr1	109790780	109791180	+	1000	55.5	[9.601446]	[91]	[]	[]	[109790964]	[]
28_24571	chr9	113056747	113057147	+	562	27.0	[]	[]	[7.657809]	[155]	[]	[113056992]
28_24585	chr9	132670051	132670451	+	604	27.0	[7.408826]	[187]	[]	[]	[132670285]	[]
28_2459	chr1	153990450	153990850	+	1000	55.5	[7.0441737]	[186]	[]	[]	[153990681]	[]
28_24591	chr9	137619671	137620071	+	621	27.0	[]	[]	[7.408826]	[92]	[]	[137619846]
28_24593	chrX	11209698	11210098	+	605	27.0	[]	[]	[10.276439, 7.408826]	[156, 170]	[]	[11209888, 11209902]
28_24595	chrX	24025841	24026241	+	621	27.0	[10.276439]	[200]	[7.408826]	[132]	[24026068]	[24026000]
28_24596	chrX	47193398	47193798	+	631	27.0	[7.657809]	[182]	[]	[]	[47193621]	[]
28_24598	chrX	48794284	48794684	+	626	27.0	[7.0441737]	[156]	[7.0441737]	[115]	[48794514]	[48794473]
28_24600	chrX	155334436	155334836	+	637	27.0	[7.408826]	[172]	[]	[]	[155334646]	[]
28_24604	chr1	6889843	6890243	+	600	26.5	[7.0441737]	[121]	[]	[]	[6890049]	[]
28_24623	chr1	29084272	29084672	+	596	26.5	[]	[]	[10.276439]	[97]	[]	[29084464]
28_24631	chr1	45864449	45864849	+	604	26.5	[]	[]	[10.276439, 7.408826]	[122, 127]	[]	[45864661, 45864666]
28_24669	chr1	182789225	182789625	+	596	26.5	[]	[]	[7.408826]	[82]	[]	[182789391]
28_24670	chr1	198638898	198639298	+	597	26.5	[]	[]	[7.408826]	[179]	[]	[198639100]
28_24680	chr1	212293501	212293901	+	589	26.5	[]	[]	[7.657809, 10.276439]	[94, 155]	[]	[212293690, 212293751]
28_247	chr2	90390521	90390921	+	1000	118.5	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[66, 82, 92, 115, 138, 151]	[]	[90390684, 90390700, 90390710, 90390733, 90390756, 90390769]
28_24706	chr10	50653111	50653511	+	600	26.5	[7.408826]	[186]	[7.657809]	[136]	[50653337]	[50653287]
28_24715	chr10	98779249	98779649	+	577	26.5	[10.276439]	[184]	[]	[]	[98779460]	[]
28_24723	chr11	3807956	3808356	+	605	26.5	[]	[]	[7.408826]	[133]	[]	[3808162]
28_24732	chr11	17280346	17280746	+	584	26.5	[7.408826]	[177]	[]	[]	[17280572]	[]
28_24735	chr11	45340007	45340407	+	579	26.5	[7.0441737]	[64]	[]	[]	[45340160]	[]
28_24779	chr12	74292601	74293001	+	582	26.5	[10.276439]	[139]	[]	[]	[74292823]	[]
28_24795	chr13	27182944	27183344	+	591	26.5	[10.276439]	[109]	[]	[]	[27183110]	[]
28_24799	chr13	46160402	46160802	+	602	26.5	[7.408826]	[156]	[]	[]	[46160647]	[]
28_24803	chr14	20456135	20456535	+	567	26.5	[7.657809]	[136]	[]	[]	[20456371]	[]
28_24805	chr14	21437542	21437942	+	569	26.5	[]	[]	[7.657809]	[97]	[]	[21437734]
28_24816	chr15	39921256	39921656	+	599	26.5	[]	[]	[7.408826]	[126]	[]	[39921455]
28_24820	chr15	49154882	49155282	+	557	26.5	[7.0441737]	[222]	[]	[]	[49155118]	[]
28_24822	chr15	52179092	52179492	+	553	26.5	[]	[]	[10.276439]	[93]	[]	[52179269]
28_24823	chr15	52652042	52652442	+	555	26.5	[]	[]	[7.408826]	[172]	[]	[52652225]
28_24826	chr15	64835832	64836232	+	610	26.5	[7.408826]	[152]	[7.408826]	[126]	[64836050]	[64836024]
28_24832	chr15	81023721	81024121	+	551	26.5	[]	[]	[7.408826]	[134]	[]	[81023923]
28_24837	chr16	1941918	1942318	+	601	26.5	[10.276439]	[181]	[]	[]	[1942149]	[]
28_24844	chr16	23679128	23679528	+	605	26.5	[]	[]	[7.0441737]	[203]	[]	[23679363]
28_24849	chr16	56356501	56356901	+	584	26.5	[]	[]	[7.408826]	[160]	[]	[56356694]
28_24852	chr16	67246186	67246586	+	600	26.5	[]	[]	[9.601446, 9.601446]	[109, 123]	[]	[67246359, 67246373]
28_24858	chr17	7483186	7483586	+	593	26.5	[7.408826, 7.408826]	[175, 180]	[]	[]	[7483418, 7483423]	[]
28_24874	chr17	75267499	75267899	+	595	26.5	[]	[]	[7.408826]	[186]	[]	[75267699]
28_24879	chr17	78818899	78819299	+	584	26.5	[]	[]	[7.408826]	[174]	[]	[78819075]
28_2488	chr17	38853723	38854123	+	1000	55.5	[]	[]	[10.276439]	[166]	[]	[38853956]
28_24893	chr18	57589086	57589486	+	618	26.5	[7.657809]	[131]	[]	[]	[57589307]	[]
28_24902	chr19	15281247	15281647	+	581	26.5	[7.657809]	[209]	[7.408826]	[174]	[15281464]	[15281429]
28_24908	chr19	34232775	34233175	+	594	26.5	[7.657809]	[170]	[]	[]	[34233017]	[]
28_24921	chr2	24816897	24817297	+	601	26.5	[]	[]	[7.408826]	[123]	[]	[24817102]
28_2494	chr18	35497753	35498153	+	1000	55.5	[9.601446]	[104]	[7.0441737]	[94]	[35497936]	[35497926]
28_24942	chr2	112884890	112885290	+	575	26.5	[]	[]	[7.408826]	[100]	[]	[112885079]
28_24943	chr2	119753285	119753685	+	573	26.5	[7.408826]	[128]	[]	[]	[119753496]	[]
28_24947	chr2	169452054	169452454	+	602	26.5	[]	[]	[7.408826]	[152]	[]	[169452288]
28_24954	chr2	180124123	180124523	+	588	26.5	[7.408826]	[153]	[]	[]	[180124306]	[]
28_24957	chr2	215833747	215834147	+	616	26.5	[]	[]	[10.276439]	[138]	[]	[215833945]
28_24975	chr20	57560894	57561294	+	584	26.5	[10.276439]	[124]	[]	[]	[57561070]	[]
28_24978	chr20	62924781	62925181	+	553	26.5	[]	[]	[7.408826]	[113]	[]	[62924989]
28_2500	chr2	54589487	54589887	+	1000	55.5	[7.408826]	[165]	[]	[]	[54589713]	[]
28_25005	chr22	38506662	38507062	+	587	26.5	[7.408826, 9.601446]	[147, 152]	[]	[]	[38506866, 38506871]	[]
28_2503	chr2	157838410	157838810	+	1000	55.5	[]	[]	[7.657809]	[202]	[]	[157838655]
28_25037	chr3	131502814	131503214	+	554	26.5	[]	[]	[9.601446, 9.601446]	[83, 152]	[]	[131502974, 131503043]
28_25038	chr3	136838821	136839221	+	554	26.5	[]	[]	[10.276439]	[98]	[]	[136838988]
28_25039	chr3	138187161	138187561	+	563	26.5	[9.601446]	[149]	[]	[]	[138187404]	[]
28_2504	chr2	223055233	223055633	+	1000	55.5	[10.276439]	[124]	[7.657809]	[70]	[223055451]	[223055397]
28_25053	chr4	726449	726849	+	571	26.5	[10.276439]	[138]	[]	[]	[726654]	[]
28_25062	chr4	72569842	72570242	+	589	26.5	[10.276439]	[217]	[7.657809, 7.408826, 7.408826]	[168, 236, 242]	[72570062]	[72570013, 72570081, 72570087]
28_25066	chr4	80286421	80286821	+	560	26.5	[]	[]	[9.601446]	[115]	[]	[80286622]
28_25079	chr4	173051754	173052154	+	593	26.5	[9.601446, 7.0441737]	[193, 220]	[]	[]	[173051959, 173051986]	[]
28_25083	chr5	10729146	10729546	+	578	26.5	[7.408826]	[199]	[]	[]	[10729380]	[]
28_25085	chr5	38608243	38608643	+	615	26.5	[10.276439, 7.408826]	[112, 134]	[7.657809]	[57]	[38608452, 38608474]	[38608397]
28_25089	chr5	76480209	76480609	+	577	26.5	[]	[]	[7.657809]	[113]	[]	[76480369]
28_251	chr22	20509376	20509776	+	1000	118.0	[7.657809]	[104]	[]	[]	[20509531]	[]
28_25107	chr5	177300185	177300585	+	555	26.5	[7.408826]	[143]	[]	[]	[177300394]	[]
28_25111	chr6	338744	339144	+	604	26.5	[]	[]	[9.601446]	[81]	[]	[338907]
28_25125	chr6	20407514	20407914	+	543	26.5	[7.408826, 7.408826, 7.657809]	[97, 163, 191]	[]	[]	[20407667, 20407733, 20407761]	[]
28_25136	chr6	57174086	57174486	+	562	26.5	[7.408826]	[142]	[]	[]	[57174305]	[]
28_25146	chr6	133989424	133989824	+	566	26.5	[7.408826]	[108]	[]	[]	[133989612]	[]
28_25157	chr6	156992306	156992706	+	585	26.5	[7.0441737, 7.408826]	[72, 141]	[]	[]	[156992466, 156992535]	[]
28_25168	chr7	5598454	5598854	+	576	26.5	[7.0441737]	[91]	[]	[]	[5598636]	[]
28_25189	chr7	107089789	107090189	+	615	26.5	[7.408826]	[155]	[]	[]	[107090015]	[]
28_25191	chr7	108520971	108521371	+	569	26.5	[]	[]	[7.408826]	[199]	[]	[108521218]
28_25207	chr7	155001795	155002195	+	545	26.5	[]	[]	[7.408826]	[149]	[]	[155002038]
28_2521	chr5	34867158	34867558	+	1000	55.5	[]	[]	[7.408826]	[144]	[]	[34867369]
28_25211	chr8	6779439	6779839	+	597	26.5	[7.408826, 7.408826]	[65, 112]	[]	[]	[6779595, 6779642]	[]
28_25223	chr8	100563944	100564344	+	558	26.5	[7.408826, 7.0441737]	[119, 125]	[]	[]	[100564110, 100564116]	[]
28_2523	chr5	103119950	103120350	+	1000	55.5	[]	[]	[7.0441737]	[162]	[]	[103120176]
28_25232	chr8	125431749	125432149	+	544	26.5	[10.276439, 7.408826]	[73, 88]	[]	[]	[125431915, 125431930]	[]
28_25238	chr9	37297563	37297963	+	591	26.5	[]	[]	[10.276439]	[133]	[]	[37297747]
28_2524	chr6	5300165	5300565	+	1000	55.5	[]	[]	[10.276439]	[135]	[]	[5300368]
28_25253	chr9	130885331	130885731	+	561	26.5	[7.657809]	[102]	[]	[]	[130885505]	[]
28_2526	chr6	30724768	30725168	+	1000	55.5	[10.276439]	[188]	[7.657809]	[175]	[30725018]	[30725005]
28_25278	chr1	25445779	25446179	+	569	26.0	[]	[]	[10.276439]	[129]	[]	[25445942]
28_2529	chr6	85593886	85594286	+	1000	55.5	[9.601446]	[107]	[9.601446]	[111]	[85594059]	[85594063]
28_25292	chr1	40376555	40376955	+	576	26.0	[7.408826]	[210]	[]	[]	[40376777]	[]
28_2530	chr6	119350340	119350740	+	1000	55.5	[10.276439]	[116]	[]	[]	[119350547]	[]
28_25312	chr1	110619254	110619654	+	543	26.0	[]	[]	[10.276439]	[115]	[]	[110619467]
28_2532	chr6	157906454	157906854	+	1000	55.5	[10.276439]	[120]	[]	[]	[157906639]	[]
28_25320	chr1	155940499	155940899	+	565	26.0	[]	[]	[7.408826]	[171]	[]	[155940715]
28_25326	chr1	175192166	175192566	+	557	26.0	[10.276439]	[156]	[]	[]	[175192330]	[]
28_25328	chr1	200777141	200777541	+	565	26.0	[7.408826]	[94]	[]	[]	[200777303]	[]
28_25332	chr1	213125795	213126195	+	573	26.0	[]	[]	[7.408826]	[112]	[]	[213125951]
28_25344	chr10	22367833	22368233	+	595	26.0	[]	[]	[7.408826]	[149]	[]	[22368079]
28_25347	chr10	32955058	32955458	+	564	26.0	[7.657809]	[158]	[]	[]	[32955299]	[]
28_2535	chr7	103919311	103919711	+	1000	55.5	[7.408826]	[161]	[]	[]	[103919522]	[]
28_25364	chr11	9614195	9614595	+	563	26.0	[]	[]	[10.276439]	[157]	[]	[9614415]
28_25388	chr11	106087746	106088146	+	588	26.0	[7.657809, 7.408826]	[125, 132]	[]	[]	[106087953, 106087960]	[]
28_25396	chr12	26833506	26833906	+	564	26.0	[]	[]	[7.408826]	[108]	[]	[26833689]
28_25438	chr15	34646839	34647239	+	545	26.0	[7.408826]	[235]	[10.276439]	[161]	[34647081]	[34647007]
28_2544	chr8	129582060	129582460	+	1000	55.5	[9.601446]	[142]	[7.408826]	[130]	[129582287]	[129582275]
28_25450	chr15	63839817	63840217	+	561	26.0	[]	[]	[7.657809, 10.276439]	[68, 82]	[]	[63839969, 63839983]
28_25457	chr15	80160557	80160957	+	580	26.0	[7.408826]	[80]	[]	[]	[80160731]	[]
28_25477	chr16	85199966	85200366	+	566	26.0	[7.408826]	[101]	[]	[]	[85200142]	[]
28_25482	chr17	4264024	4264424	+	586	26.0	[7.657809]	[85]	[]	[]	[4264188]	[]
28_25486	chr17	29391470	29391870	+	577	26.0	[7.408826]	[104]	[]	[]	[29391644]	[]
28_25489	chr17	42824087	42824487	+	581	26.0	[]	[]	[9.601446]	[150]	[]	[42824281]
28_25507	chr18	9117869	9118269	+	561	26.0	[7.0441737]	[129]	[7.408826]	[164]	[9118068]	[9118103]
28_25524	chr19	49148264	49148664	+	554	26.0	[]	[]	[7.408826]	[123]	[]	[49148427]
28_25535	chr2	30149250	30149650	+	561	26.0	[]	[]	[10.276439]	[149]	[]	[30149445]
28_25536	chr2	30428360	30428760	+	594	26.0	[7.0441737]	[177]	[]	[]	[30428551]	[]
28_2555	chr10	60963456	60963856	+	1000	55.0	[7.0441737]	[120]	[7.0441737, 7.408826]	[127, 133]	[60963611]	[60963618, 60963624]
28_25551	chr2	74222043	74222443	+	562	26.0	[]	[]	[10.276439]	[120]	[]	[74222199]
28_25559	chr2	157336032	157336432	+	560	26.0	[10.276439]	[164]	[]	[]	[157336217]	[]
28_2556	chr10	72354678	72355078	+	1000	55.0	[7.657809]	[144]	[]	[]	[72354891]	[]
28_25562	chr2	178397084	178397484	+	571	26.0	[]	[]	[7.657809]	[159]	[]	[178397287]
28_25563	chr2	178761806	178762206	+	541	26.0	[10.276439]	[57]	[]	[]	[178761957]	[]
28_25568	chr2	191832662	191833062	+	558	26.0	[]	[]	[7.408826, 7.0441737]	[139, 161]	[]	[191832865, 191832887]
28_25569	chr2	207311456	207311856	+	585	26.0	[]	[]	[7.0441737]	[189]	[]	[207311664]
28_25579	chr20	58893680	58894080	+	551	26.0	[10.276439]	[90]	[]	[]	[58893841]	[]
28_2559	chr11	65095887	65096287	+	1000	55.0	[]	[]	[7.408826]	[58]	[]	[65096039]
28_25595	chr22	20551535	20551935	+	568	26.0	[]	[]	[10.276439]	[160]	[]	[20551705]
28_25602	chr22	22339948	22340348	+	568	26.0	[]	[]	[7.0441737]	[122]	[]	[22340123]
28_2562	chr12	55715828	55716228	+	1000	55.0	[7.0441737]	[184]	[]	[]	[55716077]	[]
28_25621	chr3	42815242	42815642	+	565	26.0	[7.657809, 7.0441737]	[176, 218]	[]	[]	[42815425, 42815467]	[]
28_25643	chr3	171959265	171959665	+	583	26.0	[]	[]	[7.408826]	[146]	[]	[171959448]
28_25655	chr4	40228949	40229349	+	571	26.0	[7.408826]	[141]	[]	[]	[40229163]	[]
28_2566	chr16	3189069	3189469	+	1000	55.0	[10.276439]	[78]	[]	[]	[3189244]	[]
28_25660	chr4	74675632	74676032	+	543	26.0	[10.276439]	[95]	[]	[]	[74675791]	[]
28_25672	chr4	145179181	145179581	+	574	26.0	[7.657809, 7.0441737]	[113, 143]	[]	[]	[145179350, 145179380]	[]
