#PeakID(python scan_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_20208	chr22	42519768	42520168	+	731	66.0	[]	[]	[7.9097834]	[194]	[]	[42519976]
36_2021	chr1	150615607	150616007	+	1000	460.0	[]	[]	[9.692398]	[86]	[]	[150615792]
36_20212	chr3	101200488	101200888	+	610	66.0	[]	[]	[7.523909]	[142]	[]	[101200680]
36_20214	chr3	128837517	128837917	+	609	66.0	[10.364809, 8.249451]	[107, 146]	[]	[]	[128837717, 128837756]	[]
36_20219	chr5	132419952	132420352	+	624	66.0	[8.930298]	[213]	[]	[]	[132420128]	[]
36_2022	chr12	106840168	106840568	+	1000	460.0	[]	[]	[7.1595764]	[61]	[]	[106840323]
36_20220	chr5	134752111	134752511	+	699	66.0	[]	[]	[8.317065]	[174]	[]	[134752299]
36_20222	chr5	160278116	160278516	+	759	66.0	[13.265748]	[146]	[10.736993]	[115]	[160278334]	[160278303]
36_20227	chr6	111782383	111782783	+	761	66.0	[14.610782, 7.2542233]	[101, 164]	[8.215993]	[144]	[111782568, 111782631]	[111782611]
36_20229	chr6	147547521	147547921	+	683	66.0	[]	[]	[8.302331]	[96]	[]	[147547700]
36_2023	chr20	62924563	62924963	+	1000	460.0	[]	[]	[12.48378]	[101]	[]	[62924764]
36_20231	chr7	5486641	5487041	+	759	66.0	[7.7004805, 8.831873]	[151, 159]	[]	[]	[5486825, 5486833]	[]
36_20232	chr7	69412581	69412981	+	752	66.0	[]	[]	[8.614963]	[135]	[]	[69412801]
36_20233	chr7	106523498	106523898	+	563	66.0	[]	[]	[12.638885]	[98]	[]	[106523687]
36_20234	chr7	112480662	112481062	+	766	66.0	[]	[]	[9.389796]	[123]	[]	[112480862]
36_20235	chr8	28391722	28392122	+	687	66.0	[]	[]	[7.3646345, 11.747158]	[72, 108]	[]	[28391884, 28391920]
36_20236	chr8	73948607	73949007	+	752	66.0	[]	[]	[14.492824]	[132]	[]	[73948826]
36_20237	chr8	79692783	79693183	+	740	66.0	[7.2228217]	[123]	[]	[]	[79692999]	[]
36_20238	chr8	79760661	79761061	+	759	66.0	[8.643656]	[297]	[8.447625]	[332]	[79760813]	[79760848]
36_20239	chr8	79790871	79791271	+	706	66.0	[12.172607]	[112]	[]	[]	[79791072]	[]
36_2024	chr9	130149676	130150076	+	1000	460.0	[13.296596]	[103]	[]	[]	[130149875]	[]
36_20240	chr8	85191742	85192142	+	682	66.0	[]	[]	[8.661665]	[125]	[]	[85191959]
36_20241	chr8	96261609	96262009	+	711	66.0	[7.6974354]	[261]	[]	[]	[96261814]	[]
36_20242	chr8	102238855	102239255	+	765	66.0	[9.697288]	[94]	[]	[]	[102239048]	[]
36_20243	chr8	105372918	105373318	+	759	66.0	[9.112087]	[291]	[]	[]	[105373160]	[]
36_20244	chr8	115667299	115667699	+	758	66.0	[]	[]	[9.592721]	[103]	[]	[115667498]
36_20246	chr9	71636098	71636498	+	766	66.0	[10.516231]	[115]	[]	[]	[71636305]	[]
36_20248	chr9	129102826	129103226	+	665	66.0	[]	[]	[11.925329]	[100]	[]	[129103013]
36_20249	chrX	2442753	2443153	+	746	66.0	[]	[]	[10.945533]	[118]	[]	[2442963]
36_2025	chr19	18373838	18374238	+	1000	459.5	[8.726171, 7.9913273, 11.964068, 8.726171]	[129, 139, 151, 155]	[]	[]	[18374051, 18374061, 18374073, 18374077]	[]
36_20250	chrX	23883861	23884261	+	680	66.0	[12.799472]	[119]	[]	[]	[23884071]	[]
36_20252	chrX	129742403	129742803	+	757	66.0	[7.1975245]	[140]	[]	[]	[129742632]	[]
36_20253	chrX	129752590	129752990	+	556	66.0	[12.290566]	[83]	[]	[]	[129752762]	[]
36_20256	chr1	831526	831926	+	588	65.5	[11.178108, 7.511961]	[112, 157]	[]	[]	[831728, 831773]	[]
36_20257	chr1	16013159	16013559	+	595	65.5	[7.5568366]	[250]	[7.871874]	[283]	[16013358]	[16013391]
36_20258	chr1	40256668	40257068	+	747	65.5	[]	[]	[12.213435]	[143]	[]	[40256899]
36_2026	chr19	45770632	45771032	+	1000	459.5	[10.821276]	[131]	[]	[]	[45770841]	[]
36_20263	chr1	149885566	149885966	+	678	65.5	[]	[]	[10.851724, 9.474763]	[157, 174]	[]	[149885786, 149885803]
36_20265	chr1	167447568	167447968	+	699	65.5	[8.781398]	[198]	[]	[]	[167447758]	[]
36_20266	chr1	174982913	174983313	+	725	65.5	[]	[]	[7.2228217]	[92]	[]	[174983094]
36_20269	chr1	206951611	206952011	+	760	65.5	[]	[]	[14.492824]	[117]	[]	[206951812]
36_2027	chr2	197949276	197949676	+	1000	459.5	[]	[]	[14.492824]	[100]	[]	[197949474]
36_20270	chr1	209653032	209653432	+	734	65.5	[11.577011]	[167]	[]	[]	[209653274]	[]
36_20272	chr1	213138717	213139117	+	707	65.5	[8.693311]	[200]	[]	[]	[213138889]	[]
36_20273	chr1	243505904	243506304	+	642	65.5	[]	[]	[10.354999]	[211]	[]	[243506118]
36_20274	chr1	244353730	244354130	+	757	65.5	[]	[]	[9.506254]	[104]	[]	[244353930]
36_20276	chr10	47329955	47330355	+	607	65.5	[14.959101]	[121]	[7.981348]	[85]	[47330157]	[47330121]
36_20277	chr10	93496323	93496723	+	749	65.5	[]	[]	[7.4148836]	[134]	[]	[93496490]
36_20278	chr10	98408871	98409271	+	625	65.5	[]	[]	[14.492824, 7.592575]	[95, 135]	[]	[98409061, 98409101]
36_20279	chr10	114748931	114749331	+	684	65.5	[7.2228217]	[110]	[]	[]	[114749124]	[]
36_20281	chr11	9169913	9170313	+	759	65.5	[12.017504, 7.9505005]	[112, 128]	[7.5250506]	[151]	[9170116, 9170132]	[9170155]
36_20283	chr11	66709747	66710147	+	582	65.5	[]	[]	[10.419522]	[119]	[]	[66709923]
36_20285	chr11	94774261	94774661	+	750	65.5	[9.167285]	[158]	[8.527198]	[114]	[94774488]	[94774444]
36_20287	chr12	14365310	14365710	+	752	65.5	[]	[]	[9.218403]	[106]	[]	[14365511]
36_20288	chr12	56124123	56124523	+	744	65.5	[]	[]	[7.8863187]	[211]	[]	[56124284]
36_20289	chr12	56402199	56402599	+	702	65.5	[8.781398, 11.964068]	[147, 219]	[]	[]	[56402375, 56402447]	[]
36_2029	chr6	49787171	49787571	+	1000	459.5	[8.50106]	[100]	[13.265748]	[116]	[49787366]	[49787382]
36_20293	chr12	131855287	131855687	+	584	65.5	[]	[]	[9.256888, 7.482768]	[157, 167]	[]	[131855460, 131855470]
36_20296	chr13	49765600	49766000	+	753	65.5	[]	[]	[10.774591]	[138]	[]	[49765785]
36_20297	chr13	109715847	109716247	+	756	65.5	[]	[]	[8.249403]	[135]	[]	[109716066]
36_20298	chr13	111043698	111044098	+	682	65.5	[10.711831]	[104]	[]	[]	[111043881]	[]
36_20299	chr14	20331106	20331506	+	745	65.5	[]	[]	[11.785644]	[179]	[]	[20331284]
36_203	chr22	40636565	40636965	+	1000	867.5	[]	[]	[7.7875047]	[113]	[]	[40636778]
36_2030	chr6	129683785	129684185	+	1000	459.5	[8.786245]	[97]	[]	[]	[129683971]	[]
36_20301	chr15	40034337	40034737	+	747	65.5	[10.053806]	[233]	[]	[]	[40034505]	[]
36_20304	chr16	12612932	12613332	+	684	65.5	[]	[]	[7.5519257]	[203]	[]	[12613161]
36_20308	chr17	28258795	28259195	+	748	65.5	[12.48378, 14.610782, 7.657629]	[82, 86, 112]	[]	[]	[28258976, 28258980, 28259006]	[]
36_2031	chr14	22919158	22919558	+	1000	458.5	[7.7875047, 7.9011703]	[71, 147]	[9.328998, 8.671457]	[120, 124]	[22919320, 22919396]	[22919369, 22919373]
36_20312	chr17	77525545	77525945	+	638	65.5	[10.628061]	[150]	[]	[]	[77525763]	[]
36_20313	chr18	1402159	1402559	+	747	65.5	[12.638885]	[92]	[]	[]	[1402343]	[]
36_20314	chr18	12609956	12610356	+	577	65.5	[]	[]	[12.799472]	[156]	[]	[12610187]
36_20317	chr19	35269647	35270047	+	705	65.5	[10.482768]	[88]	[]	[]	[35269825]	[]
36_2032	chr9	4699999	4700399	+	1000	457.5	[]	[]	[14.492824]	[96]	[]	[4700190]
36_20325	chr2	111168381	111168781	+	745	65.5	[]	[]	[8.88784]	[165]	[]	[111168532]
36_20327	chr2	112342058	112342458	+	582	65.5	[]	[]	[7.0489435]	[133]	[]	[112342269]
36_20328	chr2	119845992	119846392	+	729	65.5	[]	[]	[14.610782]	[126]	[]	[119846192]
36_20329	chr2	181005017	181005417	+	747	65.5	[8.140618]	[257]	[]	[]	[181005254]	[]
36_2033	chr10	75230581	75230981	+	1000	457.0	[7.9442024, 8.004651, 10.419522]	[113, 125, 129]	[]	[]	[75230781, 75230793, 75230797]	[]
36_20331	chr2	237085695	237086095	+	540	65.5	[11.964068]	[142]	[]	[]	[237085906]	[]
36_20332	chr20	23060651	23061051	+	654	65.5	[]	[]	[9.761811]	[122]	[]	[23060872]
36_20333	chr20	25073434	25073834	+	551	65.5	[8.07561, 10.525226]	[86, 134]	[]	[]	[25073615, 25073663]	[]
36_20336	chr21	36104274	36104674	+	746	65.5	[]	[]	[11.360628]	[138]	[]	[36104494]
36_20337	chr21	39441420	39441820	+	741	65.5	[7.4385195]	[225]	[]	[]	[39441644]	[]
36_2034	chr14	73884818	73885218	+	1000	457.0	[13.265748]	[89]	[]	[]	[73885000]	[]
36_20341	chr22	46169634	46170034	+	581	65.5	[]	[]	[12.290566, 7.2542233]	[117, 145]	[]	[46169825, 46169853]
36_20346	chr3	107370871	107371271	+	591	65.5	[7.7433696]	[135]	[12.638885]	[62]	[107371098]	[107371025]
36_20347	chr3	130374296	130374696	+	667	65.5	[]	[]	[14.492824]	[111]	[]	[130374488]
36_20348	chr3	131072071	131072471	+	756	65.5	[]	[]	[12.830319]	[89]	[]	[131072242]
36_20353	chr4	40404553	40404953	+	758	65.5	[8.88784]	[159]	[]	[]	[40404727]	[]
36_20355	chr4	163251195	163251595	+	628	65.5	[10.55093, 12.430346]	[94, 150]	[]	[]	[163251386, 163251442]	[]
36_20356	chr4	163495727	163496127	+	761	65.5	[9.328332]	[182]	[]	[]	[163495974]	[]
36_20357	chr4	165402321	165402721	+	570	65.5	[7.8240004]	[100]	[]	[]	[165402515]	[]
36_20358	chr5	95962840	95963240	+	714	65.5	[7.2478447, 12.91743, 7.9540124]	[101, 105, 109]	[]	[]	[95963018, 95963022, 95963026]	[]
36_20361	chr6	16950953	16951353	+	685	65.5	[7.2236195]	[166]	[]	[]	[16951122]	[]
36_20362	chr6	33392451	33392851	+	601	65.5	[9.574439]	[95]	[]	[]	[33392643]	[]
36_20363	chr6	33841144	33841544	+	760	65.5	[8.302331]	[57]	[]	[]	[33841297]	[]
36_20364	chr6	41471292	41471692	+	580	65.5	[12.48378, 9.446291, 12.48378, 9.794609]	[101, 105, 109, 121]	[]	[]	[41471488, 41471492, 41471496, 41471508]	[]
36_20365	chr6	67970934	67971334	+	730	65.5	[14.492824]	[107]	[7.3646345]	[70]	[67971135]	[67971098]
36_20366	chr6	85604901	85605301	+	642	65.5	[13.044986]	[130]	[]	[]	[85605108]	[]
36_20368	chr6	116221150	116221550	+	761	65.5	[11.459053]	[116]	[8.636368]	[79]	[116221340]	[116221303]
36_20369	chr6	161226690	161227090	+	759	65.5	[11.351634]	[100]	[]	[]	[161226890]	[]
36_2037	chrX	55161049	55161449	+	1000	456.5	[10.813077]	[92]	[]	[]	[55161241]	[]
36_20370	chr7	101075580	101075980	+	624	65.5	[7.797315]	[172]	[]	[]	[101075824]	[]
36_20374	chr8	21888078	21888478	+	718	65.5	[10.361639]	[216]	[]	[]	[21888315]	[]
36_20375	chr8	28872644	28873044	+	755	65.5	[8.0269785]	[144]	[14.492824]	[96]	[28872888]	[28872840]
36_20376	chr8	39943829	39944229	+	735	65.5	[]	[]	[7.2228217]	[100]	[]	[39944014]
36_20377	chr8	95403150	95403550	+	740	65.5	[9.018479]	[92]	[14.959101]	[80]	[95403342]	[95403330]
36_20379	chr8	134746536	134746936	+	583	65.5	[]	[]	[9.524263]	[164]	[]	[134746738]
36_2038	chr18	62526337	62526737	+	1000	456.0	[]	[]	[11.785644]	[100]	[]	[62526532]
36_20380	chr9	219657	220057	+	744	65.5	[14.492824]	[135]	[]	[]	[219871]	[]
36_20381	chr9	74974521	74974921	+	682	65.5	[]	[]	[10.110129]	[142]	[]	[74974761]
36_20382	chr9	120724195	120724595	+	731	65.5	[]	[]	[11.459053]	[159]	[]	[120724424]
36_20383	chr9	121861509	121861909	+	595	65.5	[7.6974354]	[114]	[]	[]	[121861711]	[]
36_20384	chr9	125436683	125437083	+	759	65.5	[]	[]	[10.482768]	[114]	[]	[125436892]
36_20385	chrX	134373041	134373441	+	758	65.5	[]	[]	[8.258101]	[146]	[]	[134373236]
36_2039	chr3	183544684	183545084	+	1000	456.0	[]	[]	[8.50106]	[124]	[]	[183544908]
36_20391	chr1	58704726	58705126	+	663	65.0	[8.085421]	[146]	[]	[]	[58704960]	[]
36_20392	chr1	89121582	89121982	+	750	65.0	[]	[]	[12.172607]	[123]	[]	[89121766]
36_20393	chr1	156115227	156115627	+	630	65.0	[12.948277]	[103]	[]	[]	[156115425]	[]
36_20396	chr1	180080383	180080783	+	602	65.0	[]	[]	[10.76784]	[126]	[]	[180080595]
36_204	chr13	19633423	19633823	+	1000	867.0	[]	[]	[12.799472]	[90]	[]	[19633608]
36_20401	chr10	22026217	22026617	+	718	65.0	[14.959101]	[116]	[7.1447124]	[198]	[22026383]	[22026465]
36_20402	chr10	70336350	70336750	+	754	65.0	[]	[]	[11.925329]	[152]	[]	[70336584]
36_20403	chr10	96252733	96253133	+	755	65.0	[]	[]	[14.492824]	[102]	[]	[96252920]
36_20404	chr10	107083176	107083576	+	727	65.0	[]	[]	[13.265748]	[53]	[]	[107083328]
36_20411	chr11	86570030	86570430	+	585	65.0	[]	[]	[10.831086]	[138]	[]	[86570239]
36_20412	chr11	123083548	123083948	+	749	65.0	[8.0269785]	[126]	[7.8985224]	[90]	[123083771]	[123083735]
36_20413	chr11	130080458	130080858	+	749	65.0	[]	[]	[9.136437]	[133]	[]	[130080674]
36_20417	chr12	65164814	65165214	+	727	65.0	[7.167077, 13.296596]	[115, 129]	[]	[]	[65164999, 65165013]	[]
36_2042	chr11	106022282	106022682	+	1000	455.5	[]	[]	[14.610782]	[119]	[]	[106022501]
36_20421	chr13	59747554	59747954	+	746	65.0	[10.29932, 11.351634]	[99, 161]	[]	[]	[59747735, 59747797]	[]
36_20422	chr14	36748803	36749203	+	681	65.0	[]	[]	[12.430346, 13.296596]	[72, 129]	[]	[36748962, 36749019]
36_20424	chr15	22777317	22777717	+	754	65.0	[8.07561]	[218]	[]	[]	[22777527]	[]
36_20426	chr15	74841063	74841463	+	754	65.0	[]	[]	[12.799472]	[146]	[]	[74841286]
36_20428	chr16	14285082	14285482	+	751	65.0	[]	[]	[9.640319]	[276]	[]	[14285295]
36_20429	chr16	21525969	21526369	+	730	65.0	[]	[]	[11.459053]	[100]	[]	[21526164]
36_20430	chr16	48446387	48446787	+	593	65.0	[7.654458, 14.610782]	[98, 120]	[]	[]	[48446570, 48446592]	[]
36_20431	chr16	77212134	77212534	+	752	65.0	[11.606143]	[159]	[]	[]	[77212360]	[]
36_20432	chr16	88456027	88456427	+	755	65.0	[]	[]	[9.606707]	[146]	[]	[88456184]
36_20435	chr17	43526060	43526460	+	754	65.0	[14.492824]	[81]	[]	[]	[43526231]	[]
36_20436	chr17	48141848	48142248	+	624	65.0	[]	[]	[8.726171, 12.638885]	[104, 122]	[]	[48142040, 48142058]
36_20438	chr17	75405707	75406107	+	701	65.0	[9.263993]	[104]	[]	[]	[75405910]	[]
36_2044	chr17	28173222	28173622	+	1000	455.5	[]	[]	[10.956583]	[156]	[]	[28173420]
36_20440	chr19	14127811	14128211	+	757	65.0	[]	[]	[14.959101]	[160]	[]	[14128033]
36_20441	chr19	37466686	37467086	+	718	65.0	[]	[]	[8.040911]	[207]	[]	[37466920]
36_20442	chr19	41706932	41707332	+	611	65.0	[]	[]	[9.488749]	[180]	[]	[41707151]
36_20444	chr19	47226934	47227334	+	594	65.0	[7.252072]	[178]	[]	[]	[47227143]	[]
36_20445	chr19	47998225	47998625	+	559	65.0	[14.492824]	[93]	[7.0489435, 9.794609, 9.794609, 9.794609, 8.101256]	[133, 137, 141, 145, 149]	[47998385]	[47998425, 47998429, 47998433, 47998437, 47998441]
36_20447	chr19	54481233	54481633	+	669	65.0	[7.391851, 11.382482]	[52, 104]	[]	[]	[54481384, 54481436]	[]
36_20451	chr2	61978448	61978848	+	720	65.0	[12.948277, 7.5829563]	[132, 157]	[]	[]	[61978660, 61978685]	[]
36_20452	chr2	112662747	112663147	+	734	65.0	[8.763769]	[91]	[]	[]	[112662911]	[]
36_20453	chr2	134656403	134656803	+	723	65.0	[12.135462]	[94]	[]	[]	[134656595]	[]
36_20454	chr2	151632950	151633350	+	756	65.0	[]	[]	[7.981348]	[51]	[]	[151633101]
36_20455	chr2	169716299	169716699	+	617	65.0	[]	[]	[8.122609, 9.2220545]	[209, 252]	[]	[169716470, 169716513]
36_20458	chr22	21626384	21626784	+	668	65.0	[14.492824]	[115]	[7.321228]	[125]	[21626591]	[21626601]
36_20459	chr22	27642180	27642580	+	609	65.0	[7.654458]	[120]	[8.302331, 10.482768]	[106, 110]	[27642383]	[27642369, 27642373]
36_20460	chr22	29782482	29782882	+	564	65.0	[10.040716]	[85]	[8.668286, 8.668286]	[115, 121]	[29782658]	[29782688, 29782694]
36_20461	chr22	40385432	40385832	+	726	65.0	[12.830319]	[153]	[9.488749]	[135]	[40385662]	[40385644]
36_20465	chr3	14988875	14989275	+	748	65.0	[7.780564]	[177]	[9.68468]	[150]	[14989123]	[14989096]
36_20466	chr3	71052258	71052658	+	735	65.0	[13.044986]	[110]	[]	[]	[71052462]	[]
36_20467	chr3	171375761	171376161	+	753	65.0	[8.267412, 8.876314]	[216, 233]	[]	[]	[171375972, 171375989]	[]
36_20468	chr4	2354684	2355084	+	695	65.0	[14.959101]	[92]	[]	[]	[2354840]	[]
36_2047	chr16	19609326	19609726	+	1000	455.0	[]	[]	[10.084654]	[121]	[]	[19609536]
36_20470	chr4	37000336	37000736	+	741	65.0	[9.28826]	[182]	[]	[]	[37000551]	[]
36_20471	chr4	48232038	48232438	+	732	65.0	[14.492824]	[157]	[]	[]	[48232263]	[]
36_20473	chr4	48629234	48629634	+	587	65.0	[]	[]	[12.135462, 10.569666]	[292, 296]	[]	[48629461, 48629465]
36_2048	chr2	73716974	73717374	+	1000	455.0	[]	[]	[7.2228217]	[112]	[]	[73717173]
36_20480	chr5	150701272	150701672	+	676	65.0	[]	[]	[10.270717, 14.492824]	[78, 116]	[]	[150701435, 150701473]
36_20487	chr6	53593197	53593597	+	629	65.0	[7.118459]	[120]	[]	[]	[53593417]	[]
36_20488	chr6	87330937	87331337	+	758	65.0	[14.492824]	[127]	[]	[]	[87331160]	[]
36_2049	chr6	31769797	31770197	+	1000	454.5	[8.249403, 8.099306]	[126, 130]	[]	[]	[31770006, 31770010]	[]
36_20490	chr6	112956643	112957043	+	708	65.0	[]	[]	[8.003936]	[96]	[]	[112956821]
36_20493	chr7	32669092	32669492	+	709	65.0	[]	[]	[8.352595]	[191]	[]	[32669314]
36_20494	chr7	92281029	92281429	+	736	65.0	[14.959101]	[109]	[]	[]	[92281236]	[]
36_20497	chr7	130205187	130205587	+	754	65.0	[]	[]	[7.377908]	[153]	[]	[130205402]
36_20498	chr8	8743308	8743708	+	654	65.0	[14.610782]	[96]	[]	[]	[8743495]	[]
36_20499	chr8	102790503	102790903	+	753	65.0	[14.492824, 9.761811]	[138, 142]	[]	[]	[102790691, 102790695]	[]
36_20500	chr8	110884023	110884423	+	647	65.0	[11.964068]	[127]	[]	[]	[110884226]	[]
36_20503	chrX	135421519	135421919	+	559	65.0	[]	[]	[7.4148836]	[80]	[]	[135421689]
36_20504	chrX	150900438	150900838	+	704	65.0	[]	[]	[12.213435]	[97]	[]	[150900631]
36_20505	chr1	17061824	17062224	+	711	64.5	[]	[]	[10.388675]	[181]	[]	[17062027]
36_20506	chr1	21370414	21370814	+	737	64.5	[7.8048544, 8.004651]	[219, 233]	[]	[]	[21370628, 21370642]	[]
36_2051	chr7	26234018	26234418	+	1000	454.5	[13.044986, 7.6738567]	[93, 97]	[]	[]	[26234207, 26234211]	[]
36_20513	chr1	153705459	153705859	+	600	64.5	[]	[]	[8.122609]	[108]	[]	[153705662]
36_20514	chr1	204725883	204726283	+	745	64.5	[7.8494177, 9.256888]	[155, 184]	[]	[]	[204726036, 204726065]	[]
36_20515	chr1	244319485	244319885	+	573	64.5	[11.350836]	[140]	[]	[]	[244319698]	[]
36_20516	chr10	17244773	17245173	+	723	64.5	[7.871874]	[102]	[7.1954646]	[99]	[17244975]	[17244972]
36_20517	chr10	60969796	60970196	+	748	64.5	[12.638885]	[134]	[]	[]	[60970002]	[]
36_2052	chr16	807774	808174	+	1000	454.0	[8.3229685]	[129]	[7.7609773]	[95]	[807998]	[807964]
36_20521	chr11	111698886	111699286	+	689	64.5	[]	[]	[9.113638]	[141]	[]	[111699110]
36_20523	chr12	31778691	31779091	+	733	64.5	[10.97638]	[132]	[]	[]	[31778900]	[]
36_20525	chr12	69008029	69008429	+	751	64.5	[]	[]	[7.2478447, 14.959101]	[97, 110]	[]	[69008218, 69008231]
36_2053	chr2	39515295	39515695	+	1000	454.0	[11.200042]	[102]	[7.654458]	[144]	[39515490]	[39515532]
36_20531	chr15	51444745	51445145	+	716	64.5	[13.265748]	[97]	[9.039978]	[133]	[51444931]	[51444967]
36_20532	chr15	69457298	69457698	+	713	64.5	[]	[]	[8.605968]	[125]	[]	[69457466]
36_20534	chr16	20806278	20806678	+	710	64.5	[8.8627205]	[160]	[]	[]	[20806515]	[]
36_20535	chr16	21228481	21228881	+	676	64.5	[8.29916]	[122]	[12.290566]	[92]	[21228678]	[21228648]
36_20540	chr17	2391568	2391968	+	724	64.5	[14.492824]	[135]	[8.726171, 7.8328834]	[124, 128]	[2391781]	[2391770, 2391774]
36_20543	chr19	4607181	4607581	+	745	64.5	[]	[]	[10.419522]	[100]	[]	[4607377]
36_20544	chr19	4679054	4679454	+	740	64.5	[]	[]	[8.831873]	[95]	[]	[4679220]
36_20545	chr19	15325002	15325402	+	738	64.5	[14.492824]	[287]	[]	[]	[15325219]	[]
36_20546	chr19	21269833	21270233	+	750	64.5	[14.610782, 12.799472]	[104, 147]	[]	[]	[21270034, 21270077]	[]
36_20547	chr19	36797175	36797575	+	617	64.5	[9.245461]	[171]	[]	[]	[36797403]	[]
36_20558	chr2	151767624	151768024	+	603	64.5	[7.221525]	[217]	[10.479597]	[207]	[151767864]	[151767854]
36_2056	chr2	46698861	46699261	+	1000	453.5	[]	[]	[7.1693687]	[116]	[]	[46699077]
36_20561	chr2	170740811	170741211	+	684	64.5	[7.1649985]	[291]	[]	[]	[170741025]	[]
36_20562	chr2	173580322	173580722	+	726	64.5	[]	[]	[14.959101]	[132]	[]	[173580535]
36_20565	chr2	215447874	215448274	+	746	64.5	[]	[]	[12.638885]	[134]	[]	[215448100]
36_20566	chr2	219521451	219521851	+	712	64.5	[10.736993]	[120]	[]	[]	[219521670]	[]
36_20567	chr2	240061039	240061439	+	654	64.5	[12.830319]	[107]	[]	[]	[240061210]	[]
36_20568	chr20	581566	581966	+	584	64.5	[]	[]	[7.3857517]	[218]	[]	[581743]
36_2057	chr2	227479791	227480191	+	1000	453.5	[12.638885]	[104]	[]	[]	[227479993]	[]
36_20574	chr22	39020607	39021007	+	721	64.5	[8.684296]	[116]	[10.388675]	[99]	[39020801]	[39020784]
36_20575	chr3	17779932	17780332	+	695	64.5	[10.270717]	[171]	[]	[]	[17780171]	[]
36_20576	chr3	43574748	43575148	+	743	64.5	[]	[]	[7.0857067, 14.959101]	[215, 235]	[]	[43574975, 43574995]
36_20577	chr3	53084352	53084752	+	698	64.5	[8.004277]	[145]	[]	[]	[53084572]	[]
36_20578	chr3	109316363	109316763	+	737	64.5	[8.726171]	[59]	[]	[]	[109316522]	[]
36_20579	chr3	122874011	122874411	+	743	64.5	[]	[]	[12.799472]	[152]	[]	[122874247]
36_2058	chr5	81854856	81855256	+	1000	453.5	[]	[]	[7.3741465]	[147]	[]	[81855040]
36_20580	chr3	172341476	172341876	+	591	64.5	[10.510103]	[148]	[]	[]	[172341723]	[]
36_20582	chr4	81780891	81781291	+	746	64.5	[]	[]	[13.296596]	[132]	[]	[81781102]
36_2059	chr7	21427873	21428273	+	1000	453.5	[]	[]	[14.959101]	[59]	[]	[21428028]
36_20590	chr5	146043025	146043425	+	745	64.5	[]	[]	[7.9913273, 9.256888, 10.569666]	[155, 177, 186]	[]	[146043194, 146043216, 146043225]
36_20592	chr5	172846718	172847118	+	644	64.5	[8.06066]	[121]	[]	[]	[172846936]	[]
36_20598	chr6	20227299	20227699	+	562	64.5	[7.601135]	[117]	[]	[]	[20227503]	[]
36_20599	chr6	20532302	20532702	+	615	64.5	[]	[]	[12.269929, 7.8090506]	[107, 156]	[]	[20532474, 20532523]
36_206	chr19	1652762	1653162	+	1000	867.0	[7.594908, 9.328998]	[76, 127]	[]	[]	[1652926, 1652977]	[]
36_2060	chr10	95644908	95645308	+	1000	453.0	[8.261673]	[84]	[14.959101]	[121]	[95645083]	[95645120]
36_20601	chr6	28896225	28896625	+	729	64.5	[7.160374]	[132]	[]	[]	[28896437]	[]
36_20604	chr6	52333639	52334039	+	696	64.5	[12.948277]	[72]	[]	[]	[52333804]	[]
36_20607	chr6	156981018	156981418	+	639	64.5	[8.085421]	[110]	[]	[]	[156981219]	[]
36_20609	chr6	168906418	168906818	+	737	64.5	[]	[]	[7.6966376]	[165]	[]	[168906609]
36_2061	chr12	53726315	53726715	+	1000	453.0	[]	[]	[12.172607]	[99]	[]	[53726514]
36_20610	chr7	1335974	1336374	+	720	64.5	[14.492824]	[133]	[]	[]	[1336173]	[]
36_20612	chr7	104093371	104093771	+	746	64.5	[9.374846]	[235]	[]	[]	[104093571]	[]
36_20614	chr7	157353587	157353987	+	722	64.5	[9.761811]	[149]	[]	[]	[157353800]	[]
36_20616	chr8	21473038	21473438	+	723	64.5	[]	[]	[13.296596]	[99]	[]	[21473235]
36_20619	chr8	97707772	97708172	+	684	64.5	[]	[]	[14.492824]	[141]	[]	[97708003]
36_2062	chr12	76402297	76402697	+	1000	453.0	[]	[]	[7.797315, 8.101256]	[111, 115]	[]	[76402492, 76402496]
36_20623	chr9	99977393	99977793	+	738	64.5	[]	[]	[7.3831406]	[150]	[]	[99977596]
36_20624	chr9	114411078	114411478	+	751	64.5	[12.213435]	[130]	[]	[]	[114411288]	[]
36_20625	chr9	135440623	135441023	+	747	64.5	[7.1636424]	[104]	[]	[]	[135440812]	[]
36_20626	chrX	39774476	39774876	+	749	64.5	[10.053806]	[84]	[]	[]	[39774655]	[]
36_20628	chr1	30913628	30914028	+	715	64.0	[11.603244]	[305]	[]	[]	[30913858]	[]
36_2063	chr14	77604717	77605117	+	1000	453.0	[]	[]	[8.661665]	[121]	[]	[77604930]
36_20630	chr1	62690647	62691047	+	712	64.0	[]	[]	[9.9317045]	[176]	[]	[62690889]
36_20632	chr1	75726446	75726846	+	723	64.0	[7.578486]	[161]	[]	[]	[75726610]	[]
36_20633	chr1	89991361	89991761	+	662	64.0	[10.516231]	[139]	[]	[]	[89991549]	[]
36_20634	chr1	110494754	110495154	+	590	64.0	[]	[]	[14.492824]	[97]	[]	[110494932]
