#PeakID(python identify_motif.py ./ENCODE_processed_files/RUNX1_idr.fa RUNX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
39_2746	chr8	124651102	124651502	+	1000	57.0	[7.748347, 7.2151175]	[59, 115]	[8.909202]	[79]	[124651257, 124651313]	[124651277]
39_27463	chr5	42876389	42876789	+	905	27.0	[]	[]	[7.748347]	[67]	[]	[42876547]
39_27466	chr5	57693007	57693407	+	881	27.0	[8.892592]	[127]	[]	[]	[57693229]	[]
39_2747	chr9	91164675	91165075	+	1000	57.0	[]	[]	[10.370103]	[138]	[]	[91164885]
39_27475	chr5	83077907	83078307	+	863	27.0	[8.909202]	[117]	[]	[]	[83078083]	[]
39_27489	chr5	133111200	133111600	+	916	27.0	[]	[]	[7.2151175]	[135]	[]	[133111386]
39_275	chr12	116559322	116559722	+	1000	120.0	[]	[]	[8.892592, 12.064187]	[124, 140]	[]	[116559539, 116559555]
39_27525	chr5	178114524	178114924	+	910	27.0	[8.329008]	[124]	[]	[]	[178114699]	[]
39_27532	chr5	181242052	181242452	+	741	27.0	[]	[]	[12.064187]	[135]	[]	[181242245]
39_27538	chr6	2732630	2733030	+	835	27.0	[7.151105]	[127]	[]	[]	[2732787]	[]
39_27543	chr6	3210038	3210438	+	956	27.0	[8.892592]	[58]	[]	[]	[3210195]	[]
39_27544	chr6	3290092	3290492	+	925	27.0	[]	[]	[8.892592]	[224]	[]	[3290323]
39_27547	chr6	3746494	3746894	+	738	27.0	[8.892592]	[255]	[]	[]	[3746688]	[]
39_27553	chr6	7164348	7164748	+	941	27.0	[]	[]	[7.151105]	[180]	[]	[7164594]
39_27556	chr6	7254817	7255217	+	855	27.0	[7.7944894]	[79]	[7.397283]	[156]	[7254983]	[7255060]
39_27561	chr6	13278218	13278618	+	919	27.0	[]	[]	[7.2151175]	[84]	[]	[13278379]
39_27564	chr6	13454564	13454964	+	898	27.0	[8.260495]	[162]	[]	[]	[13454814]	[]
39_27566	chr6	13914569	13914969	+	939	27.0	[]	[]	[7.7944894, 7.2151175]	[67, 157]	[]	[13914721, 13914811]
39_27590	chr6	26065897	26066297	+	905	27.0	[7.151105]	[84]	[]	[]	[26066066]	[]
39_27598	chr6	27773070	27773470	+	794	27.0	[8.044104]	[151]	[]	[]	[27773250]	[]
39_27613	chr6	31674938	31675338	+	874	27.0	[10.370103]	[213]	[]	[]	[31675168]	[]
39_27616	chr6	31732026	31732426	+	860	27.0	[]	[]	[12.064187]	[130]	[]	[31732207]
39_27617	chr6	31785317	31785717	+	940	27.0	[8.892592]	[74]	[8.260495]	[139]	[31785479]	[31785544]
39_27626	chr6	33851813	33852213	+	821	27.0	[8.017088]	[151]	[]	[]	[33851990]	[]
39_27652	chr6	42963834	42964234	+	965	27.0	[]	[]	[7.2151175, 10.370103]	[65, 105]	[]	[42963994, 42964034]
39_27665	chr6	63571793	63572193	+	810	27.0	[]	[]	[7.397283]	[179]	[]	[63572002]
39_27671	chr6	90078946	90079346	+	816	27.0	[12.064187]	[131]	[10.370103]	[103]	[90079157]	[90079129]
39_27675	chr6	107539423	107539823	+	974	27.0	[]	[]	[12.064187, 10.370103]	[87, 109]	[]	[107539583, 107539605]
39_27693	chr6	137978220	137978620	+	869	27.0	[7.151105]	[153]	[]	[]	[137978470]	[]
39_27694	chr6	139439470	139439870	+	853	27.0	[10.586677]	[77]	[8.260495]	[149]	[139439637]	[139439709]
39_27696	chr6	139496567	139496967	+	911	27.0	[]	[]	[7.748347]	[96]	[]	[139496754]
39_27701	chr6	146881129	146881529	+	796	27.0	[7.2151175]	[59]	[9.738007, 8.892592]	[80, 93]	[146881280]	[146881301, 146881314]
39_27730	chr6	167968094	167968494	+	917	27.0	[8.017088]	[69]	[]	[]	[167968255]	[]
39_27736	chr7	2572126	2572526	+	927	27.0	[]	[]	[8.892592]	[79]	[]	[2572297]
39_27737	chr7	2760194	2760594	+	928	27.0	[8.909202]	[184]	[]	[]	[2760442]	[]
39_27748	chr7	8387621	8388021	+	712	27.0	[]	[]	[9.738007]	[164]	[]	[8387848]
39_2775	chr1	101283472	101283872	+	1000	56.0	[7.748347]	[99]	[10.586677]	[132]	[101283660]	[101283693]
39_27755	chr7	29609196	29609596	+	936	27.0	[12.064187]	[98]	[]	[]	[29609385]	[]
39_27757	chr7	29723104	29723504	+	731	27.0	[12.064187]	[102]	[]	[]	[29723304]	[]
39_27781	chr7	73979069	73979469	+	927	27.0	[8.502309]	[62]	[]	[]	[73979227]	[]
39_27782	chr7	74307879	74308279	+	915	27.0	[8.260495]	[296]	[]	[]	[74308096]	[]
39_27795	chr7	99128058	99128458	+	868	27.0	[12.064187, 8.044104]	[107, 149]	[]	[]	[99128264, 99128306]	[]
39_27798	chr7	99457639	99458039	+	965	27.0	[]	[]	[8.017088, 10.370103]	[87, 117]	[]	[99457825, 99457855]
39_2780	chr1	156920344	156920744	+	1000	56.0	[8.502309]	[168]	[]	[]	[156920592]	[]
39_27804	chr7	100801015	100801415	+	909	27.0	[7.748347]	[147]	[]	[]	[100801204]	[]
39_27808	chr7	101965006	101965406	+	801	27.0	[8.260495]	[168]	[]	[]	[101965254]	[]
39_27821	chr7	106602506	106602906	+	948	27.0	[7.7944894]	[92]	[]	[]	[106602660]	[]
39_27827	chr7	107154781	107155181	+	831	27.0	[]	[]	[8.260495, 8.329008]	[78, 149]	[]	[107154951, 107155022]
39_27831	chr7	108184314	108184714	+	826	27.0	[10.586677]	[177]	[]	[]	[108184532]	[]
39_27834	chr7	111741721	111742121	+	880	27.0	[]	[]	[12.064187]	[115]	[]	[111741917]
39_2784	chr1	218304563	218304963	+	1000	56.0	[10.370103]	[96]	[]	[]	[218304733]	[]
39_27841	chr7	120951773	120952173	+	882	27.0	[]	[]	[10.586677]	[156]	[]	[120952005]
39_27847	chr7	127798072	127798472	+	864	27.0	[10.370103, 9.738007]	[182, 191]	[]	[]	[127798309, 127798318]	[]
39_27851	chr7	128714773	128715173	+	885	27.0	[7.7944894]	[194]	[8.260495]	[167]	[128715014]	[128714987]
39_27858	chr7	130025986	130026386	+	745	27.0	[]	[]	[10.370103]	[94]	[]	[130026168]
39_27863	chr7	135453202	135453602	+	576	27.0	[]	[]	[7.7944894]	[171]	[]	[135453385]
39_27880	chr7	142357837	142358237	+	628	27.0	[10.586677]	[189]	[8.892592]	[173]	[142358078]	[142358062]
39_27885	chr7	148620570	148620970	+	916	27.0	[]	[]	[7.151105, 7.7944894, 7.2151175]	[133, 170, 178]	[]	[148620750, 148620787, 148620795]
39_2789	chr10	17201511	17201911	+	1000	56.0	[7.748347]	[113]	[]	[]	[17201719]	[]
39_27903	chr7	154953010	154953410	+	920	27.0	[]	[]	[10.370103]	[127]	[]	[154953202]
39_27930	chr8	22227070	22227470	+	759	27.0	[]	[]	[10.370103]	[103]	[]	[22227269]
39_27954	chr8	67339521	67339921	+	899	27.0	[8.260495]	[149]	[]	[]	[67339754]	[]
39_27959	chr8	94905314	94905714	+	770	27.0	[]	[]	[8.044104]	[107]	[]	[94905520]
39_27967	chr8	102790884	102791284	+	588	27.0	[7.2151175]	[208]	[]	[]	[102791122]	[]
39_2797	chr11	64094479	64094879	+	1000	56.0	[10.370103, 7.397283]	[95, 133]	[10.586677]	[150]	[64094654, 64094692]	[64094709]
39_27990	chr8	142638261	142638661	+	946	27.0	[]	[]	[8.017088]	[101]	[]	[142638449]
39_27995	chr8	143306523	143306923	+	862	27.0	[9.738007, 7.397283]	[140, 162]	[]	[]	[143306676, 143306698]	[]
39_280	chr1	26378423	26378823	+	1000	119.0	[12.064187]	[57]	[9.738007]	[88]	[26378575]	[26378606]
39_28031	chr9	97980447	97980847	+	955	27.0	[]	[]	[10.370103]	[65]	[]	[97980608]
39_28041	chr9	114486137	114486537	+	780	27.0	[10.370103]	[81]	[8.909202]	[141]	[114486317]	[114486377]
39_28050	chr9	123835103	123835503	+	974	27.0	[7.748347]	[131]	[]	[]	[123835325]	[]
39_28055	chr9	127224323	127224723	+	930	27.0	[8.260495]	[240]	[]	[]	[127224569]	[]
39_28057	chr9	127449220	127449620	+	921	27.0	[]	[]	[8.892592]	[159]	[]	[127449437]
39_2806	chr15	60478912	60479312	+	1000	56.0	[8.892592]	[135]	[]	[]	[60479110]	[]
39_28065	chr9	128468998	128469398	+	608	27.0	[8.017088, 8.502309]	[113, 196]	[]	[]	[128469158, 128469241]	[]
39_2808	chr16	2682244	2682644	+	1000	56.0	[8.260495]	[166]	[]	[]	[2682465]	[]
39_28090	chr9	136110163	136110563	+	895	27.0	[8.017088]	[183]	[]	[]	[136110386]	[]
39_28116	chrX	134373018	134373418	+	753	27.0	[10.370103]	[150]	[]	[]	[134373203]	[]
39_28120	chrX	152157230	152157630	+	971	27.0	[10.370103]	[113]	[]	[]	[152157424]	[]
39_28121	chrX	153539437	153539837	+	908	27.0	[9.738007]	[163]	[]	[]	[153539676]	[]
39_28124	chrX	155997383	155997783	+	844	27.0	[12.064187, 8.260495]	[118, 130]	[]	[]	[155997600, 155997612]	[]
39_28127	chr1	906710	907110	+	566	26.0	[]	[]	[7.151105, 8.329008, 7.151105]	[127, 140, 195]	[]	[906892, 906905, 906960]
39_28131	chr1	1299079	1299479	+	857	26.0	[]	[]	[9.738007]	[164]	[]	[1299311]
39_28132	chr1	1401287	1401687	+	786	26.0	[7.7944894]	[174]	[]	[]	[1401513]	[]
39_28136	chr1	2655497	2655897	+	851	26.0	[]	[]	[9.738007]	[177]	[]	[2655727]
39_28137	chr1	3533340	3533740	+	689	26.0	[]	[]	[10.370103]	[121]	[]	[3533521]
39_28142	chr1	6357252	6357652	+	808	26.0	[]	[]	[7.748347]	[155]	[]	[6357457]
39_28143	chr1	6646009	6646409	+	860	26.0	[]	[]	[7.3683157]	[158]	[]	[6646215]
39_28145	chr1	8421803	8422203	+	852	26.0	[]	[]	[12.064187]	[170]	[]	[8422013]
39_28159	chr1	12615717	12616117	+	873	26.0	[]	[]	[8.329008]	[147]	[]	[12615943]
39_28171	chr1	16924128	16924528	+	880	26.0	[]	[]	[8.892592]	[130]	[]	[16924335]
39_28181	chr1	20192221	20192621	+	700	26.0	[7.748347]	[173]	[]	[]	[20192457]	[]
39_28223	chr1	27153228	27153628	+	875	26.0	[]	[]	[8.329008]	[142]	[]	[27153463]
39_28225	chr1	27531772	27532172	+	802	26.0	[]	[]	[8.329008]	[178]	[]	[27532019]
39_28247	chr1	32209101	32209501	+	845	26.0	[8.892592]	[213]	[]	[]	[32209324]	[]
39_28250	chr1	33007138	33007538	+	897	26.0	[]	[]	[7.151105]	[147]	[]	[33007367]
39_28267	chr1	40310840	40311240	+	759	26.0	[]	[]	[9.738007, 9.738007]	[105, 174]	[]	[40310996, 40311065]
39_28273	chr1	43359941	43360341	+	810	26.0	[]	[]	[10.586677]	[175]	[]	[43360146]
39_28278	chr1	44042931	44043331	+	858	26.0	[]	[]	[7.7944894]	[132]	[]	[44043135]
39_28282	chr1	45009959	45010359	+	814	26.0	[]	[]	[7.7944894]	[138]	[]	[45010128]
39_28308	chr1	58545941	58546341	+	800	26.0	[7.748347]	[223]	[]	[]	[58546177]	[]
39_28310	chr1	58893218	58893618	+	756	26.0	[]	[]	[8.017088]	[154]	[]	[58893440]
39_2833	chr2	72543595	72543995	+	1000	56.0	[]	[]	[8.044104]	[110]	[]	[72543797]
39_28337	chr1	110433766	110434166	+	797	26.0	[]	[]	[8.260495]	[83]	[]	[110433946]
39_2834	chr2	102634752	102635152	+	1000	56.0	[8.909202]	[164]	[]	[]	[102634995]	[]
39_28341	chr1	110874670	110875070	+	768	26.0	[7.748347]	[105]	[]	[]	[110874872]	[]
39_2835	chr2	127064889	127065289	+	1000	56.0	[]	[]	[12.064187, 7.151105]	[105, 112]	[]	[127065081, 127065088]
39_28351	chr1	116760480	116760880	+	832	26.0	[]	[]	[8.017088]	[122]	[]	[116760656]
39_2836	chr2	169095596	169095996	+	1000	56.0	[]	[]	[12.064187, 7.7944894]	[82, 143]	[]	[169095775, 169095836]
39_28360	chr1	150572987	150573387	+	707	26.0	[10.370103]	[173]	[8.909202]	[190]	[150573218]	[150573235]
39_28363	chr1	151290719	151291119	+	615	26.0	[7.7944894, 10.370103, 7.151105]	[59, 100, 107]	[10.370103]	[151]	[151290872, 151290913, 151290920]	[151290964]
39_28373	chr1	155301242	155301642	+	926	26.0	[8.260495]	[107]	[]	[]	[155301404]	[]
39_28386	chr1	167059153	167059553	+	714	26.0	[10.586677]	[81]	[]	[]	[167059334]	[]
39_28387	chr1	167479552	167479952	+	841	26.0	[8.044104]	[159]	[]	[]	[167479803]	[]
39_28398	chr1	172441751	172442151	+	668	26.0	[]	[]	[8.892592]	[222]	[]	[172441982]
39_28414	chr1	183995945	183996345	+	696	26.0	[]	[]	[10.586677]	[150]	[]	[183996164]
39_28419	chr1	201024126	201024526	+	818	26.0	[]	[]	[9.738007]	[149]	[]	[201024348]
39_28421	chr1	201184727	201185127	+	792	26.0	[]	[]	[10.586677]	[77]	[]	[201184904]
39_28425	chr1	201731454	201731854	+	888	26.0	[9.738007]	[240]	[]	[]	[201731698]	[]
39_28429	chr1	201890175	201890575	+	846	26.0	[]	[]	[7.7944894]	[67]	[]	[201890339]
39_28430	chr1	201926050	201926450	+	837	26.0	[8.892592]	[72]	[]	[]	[201926205]	[]
39_28436	chr1	202147037	202147437	+	648	26.0	[8.260495]	[178]	[]	[]	[202147251]	[]
39_28442	chr1	205066289	205066689	+	725	26.0	[8.329008]	[154]	[12.064187]	[215]	[205066463]	[205066524]
39_2845	chr22	20127382	20127782	+	1000	56.0	[8.909202, 8.260495]	[130, 149]	[]	[]	[20127599, 20127618]	[]
39_2847	chr22	20511543	20511943	+	1000	56.0	[10.586677]	[109]	[]	[]	[20511747]	[]
39_28471	chr1	218317123	218317523	+	762	26.0	[7.2151175, 10.370103]	[114, 193]	[]	[]	[218317280, 218317359]	[]
39_28476	chr1	221740911	221741311	+	707	26.0	[]	[]	[7.3683157]	[95]	[]	[221741074]
39_28479	chr1	225425333	225425733	+	895	26.0	[]	[]	[8.260495]	[133]	[]	[225425493]
39_28482	chr1	226937916	226938316	+	746	26.0	[10.586677]	[223]	[]	[]	[226938154]	[]
39_28488	chr1	229288205	229288605	+	806	26.0	[12.064187]	[144]	[]	[]	[229288447]	[]
39_28489	chr1	230084621	230085021	+	737	26.0	[12.064187]	[92]	[]	[]	[230084808]	[]
39_28491	chr1	230147592	230147992	+	634	26.0	[9.738007]	[197]	[]	[]	[230147805]	[]
39_28493	chr1	230159418	230159818	+	873	26.0	[12.064187]	[176]	[]	[]	[230159658]	[]
39_28496	chr1	231202472	231202872	+	850	26.0	[8.892592]	[187]	[]	[]	[231202670]	[]
39_28507	chr1	234900491	234900891	+	743	26.0	[]	[]	[8.260495]	[194]	[]	[234900729]
39_28521	chr1	246215487	246215887	+	730	26.0	[]	[]	[7.2151175]	[94]	[]	[246215679]
39_28525	chr1	247833546	247833946	+	702	26.0	[7.2151175]	[159]	[10.586677]	[151]	[247833787]	[247833779]
39_28529	chr10	5284149	5284549	+	867	26.0	[]	[]	[7.2151175]	[133]	[]	[5284382]
39_28542	chr10	30435101	30435501	+	898	26.0	[8.892592, 8.044104]	[81, 155]	[]	[]	[30435253, 30435327]	[]
39_28544	chr10	32960094	32960494	+	840	26.0	[]	[]	[7.748347]	[113]	[]	[32960273]
39_2855	chr22	22037693	22038093	+	1000	56.0	[7.2151175]	[197]	[]	[]	[22037925]	[]
39_28568	chr10	63083989	63084389	+	847	26.0	[8.017088]	[77]	[]	[]	[63084156]	[]
39_2858	chr22	22663747	22664147	+	1000	56.0	[9.738007]	[130]	[]	[]	[22663906]	[]
39_2860	chr22	22910643	22911043	+	1000	56.0	[]	[]	[8.892592]	[132]	[]	[22910832]
39_28614	chr10	79316685	79317085	+	791	26.0	[10.370103]	[196]	[10.370103]	[162]	[79316913]	[79316879]
39_28615	chr10	79353835	79354235	+	825	26.0	[]	[]	[8.329008]	[164]	[]	[79354006]
39_28622	chr10	96622341	96622741	+	870	26.0	[]	[]	[9.738007]	[129]	[]	[96622564]
39_28623	chr10	97400099	97400499	+	859	26.0	[8.260495]	[163]	[]	[]	[97400310]	[]
39_28628	chr10	102114055	102114455	+	847	26.0	[]	[]	[8.892592]	[134]	[]	[102114270]
39_28636	chr10	103772397	103772797	+	894	26.0	[]	[]	[12.064187]	[54]	[]	[103772550]
39_28645	chr10	125823229	125823629	+	754	26.0	[7.7944894]	[177]	[]	[]	[125823439]	[]
39_28649	chr11	859673	860073	+	842	26.0	[10.586677]	[119]	[]	[]	[859883]	[]
39_2865	chr22	23212089	23212489	+	1000	56.0	[8.909202, 10.586677]	[103, 177]	[]	[]	[23212244, 23212318]	[]
39_28655	chr11	3626136	3626536	+	653	26.0	[12.064187]	[156]	[]	[]	[3626386]	[]
39_28661	chr11	7513058	7513458	+	856	26.0	[]	[]	[7.397283]	[192]	[]	[7513294]
39_28671	chr11	17598927	17599327	+	592	26.0	[8.329008]	[84]	[]	[]	[17599111]	[]
39_28673	chr11	18698225	18698625	+	824	26.0	[10.370103]	[231]	[]	[]	[18698469]	[]
39_28676	chr11	31871064	31871464	+	820	26.0	[]	[]	[8.892592]	[75]	[]	[31871235]
39_28686	chr11	47766508	47766908	+	847	26.0	[]	[]	[8.260495]	[101]	[]	[47766708]
39_28697	chr11	62705289	62705689	+	846	26.0	[]	[]	[8.260495]	[151]	[]	[62705475]
39_28703	chr11	65487784	65488184	+	737	26.0	[]	[]	[10.370103]	[205]	[]	[65488034]
39_28704	chr11	65501518	65501918	+	844	26.0	[7.3683157]	[175]	[]	[]	[65501735]	[]
39_2872	chr3	184363204	184363604	+	1000	56.0	[7.3683157, 10.586677]	[105, 155]	[]	[]	[184363396, 184363446]	[]
39_2873	chr3	185937733	185938133	+	1000	56.0	[7.151105]	[76]	[]	[]	[185937887]	[]
39_28737	chr11	117171768	117172168	+	881	26.0	[]	[]	[9.738007, 8.892592]	[96, 132]	[]	[117171961, 117171997]
39_28738	chr11	117426092	117426492	+	875	26.0	[7.7944894]	[138]	[]	[]	[117426316]	[]
39_28740	chr11	118010436	118010836	+	792	26.0	[8.892592]	[129]	[]	[]	[118010587]	[]
39_28743	chr11	120432069	120432469	+	865	26.0	[10.586677]	[110]	[8.044104]	[168]	[120432260]	[120432318]
39_28745	chr11	130103336	130103736	+	842	26.0	[7.397283]	[138]	[]	[]	[130103561]	[]
39_28751	chr12	1583420	1583820	+	880	26.0	[12.064187]	[128]	[]	[]	[1583616]	[]
39_28756	chr12	6868593	6868993	+	868	26.0	[8.909202]	[226]	[]	[]	[6868842]	[]
39_28757	chr12	7108323	7108723	+	817	26.0	[9.738007]	[140]	[]	[]	[7108532]	[]
39_28760	chr12	21437501	21437901	+	816	26.0	[]	[]	[7.397283]	[160]	[]	[21437710]
39_28768	chr12	47811596	47811996	+	862	26.0	[8.044104]	[105]	[]	[]	[47811788]	[]
39_28769	chr12	49058882	49059282	+	692	26.0	[7.7944894]	[179]	[]	[]	[49059114]	[]
39_28781	chr12	56628959	56629359	+	824	26.0	[]	[]	[7.3683157]	[59]	[]	[56629111]
39_28789	chr12	68611394	68611794	+	737	26.0	[]	[]	[7.397283]	[114]	[]	[68611576]
39_28793	chr12	92394871	92395271	+	832	26.0	[8.017088]	[136]	[]	[]	[92395098]	[]
39_28810	chr12	110280173	110280573	+	750	26.0	[12.064187]	[112]	[]	[]	[110280367]	[]
39_28821	chr12	120198932	120199332	+	555	26.0	[]	[]	[8.260495]	[174]	[]	[120199175]
39_28834	chr12	130765213	130765613	+	808	26.0	[8.329008]	[150]	[]	[]	[130765403]	[]
39_28840	chr12	132765304	132765704	+	884	26.0	[7.397283]	[95]	[8.502309]	[132]	[132765491]	[132765528]
39_28841	chr12	133130044	133130444	+	859	26.0	[]	[]	[10.370103]	[131]	[]	[133130205]
39_28853	chr13	90209233	90209633	+	763	26.0	[8.044104]	[142]	[]	[]	[90209438]	[]
39_28866	chr13	92642304	92642704	+	901	26.0	[]	[]	[7.748347]	[161]	[]	[92642521]
39_2887	chr6	26054835	26055235	+	1000	56.0	[7.2151175]	[142]	[]	[]	[26055034]	[]
39_28880	chr13	109720251	109720651	+	903	26.0	[12.064187]	[151]	[]	[]	[109720429]	[]
39_28889	chr14	32201012	32201412	+	571	26.0	[8.017088]	[121]	[]	[]	[32201193]	[]
39_28891	chr14	39266972	39267372	+	733	26.0	[]	[]	[7.3683157]	[124]	[]	[39267157]
39_28894	chr14	50003098	50003498	+	550	26.0	[8.017088]	[159]	[]	[]	[50003271]	[]
39_28908	chr14	92993852	92994252	+	780	26.0	[7.748347]	[105]	[]	[]	[92994018]	[]
39_28913	chr14	102917722	102918122	+	822	26.0	[]	[]	[8.329008]	[114]	[]	[102917918]
39_28916	chr14	105482068	105482468	+	876	26.0	[]	[]	[8.260495]	[126]	[]	[105482225]
39_28931	chr15	44853271	44853671	+	836	26.0	[]	[]	[8.909202]	[199]	[]	[44853491]
39_28933	chr15	50259190	50259590	+	751	26.0	[]	[]	[8.260495]	[166]	[]	[50259419]
39_28946	chr15	66481425	66481825	+	730	26.0	[10.586677]	[147]	[]	[]	[66481646]	[]
39_28962	chr15	75204040	75204440	+	840	26.0	[8.892592]	[165]	[]	[]	[75204269]	[]
39_2897	chr6	34281909	34282309	+	1000	56.0	[]	[]	[7.3683157]	[121]	[]	[34282119]
39_28978	chr15	90240957	90241357	+	836	26.0	[9.738007]	[168]	[]	[]	[90241181]	[]
39_28984	chr15	101965837	101966237	+	737	26.0	[8.329008]	[95]	[9.738007]	[146]	[101966011]	[101966062]
39_2899	chr6	36623404	36623804	+	1000	56.0	[12.064187]	[63]	[]	[]	[36623565]	[]
39_28990	chr16	674318	674718	+	815	26.0	[10.586677]	[136]	[7.2151175]	[149]	[674522]	[674535]
39_28993	chr16	4506333	4506733	+	866	26.0	[]	[]	[8.892592]	[215]	[]	[4506583]
39_290	chr12	75892907	75893307	+	1000	118.0	[]	[]	[7.151105]	[124]	[]	[75893131]
39_2901	chr6	83442700	83443100	+	1000	56.0	[12.064187, 8.909202]	[149, 160]	[]	[]	[83442919, 83442930]	[]
39_29016	chr16	23838489	23838889	+	808	26.0	[10.370103]	[74]	[]	[]	[23838645]	[]
39_29018	chr16	25065905	25066305	+	865	26.0	[10.586677]	[166]	[]	[]	[25066143]	[]
39_29025	chr16	30068775	30069175	+	909	26.0	[7.3683157]	[234]	[]	[]	[30069018]	[]
39_29031	chr16	50244771	50245171	+	806	26.0	[8.892592]	[122]	[]	[]	[50244963]	[]
39_29032	chr16	53507719	53508119	+	812	26.0	[]	[]	[9.738007]	[115]	[]	[53507928]
39_29040	chr16	66270410	66270810	+	835	26.0	[]	[]	[8.892592]	[93]	[]	[66270592]
39_29042	chr16	66517551	66517951	+	907	26.0	[]	[]	[7.151105]	[111]	[]	[66517726]
39_29044	chr16	68040537	68040937	+	878	26.0	[8.329008]	[110]	[]	[]	[68040739]	[]
39_29055	chr16	75073945	75074345	+	809	26.0	[]	[]	[10.370103]	[94]	[]	[75074136]
39_29057	chr16	75317197	75317597	+	728	26.0	[]	[]	[7.397283]	[105]	[]	[75317373]
39_29059	chr16	75566827	75567227	+	831	26.0	[8.044104]	[123]	[]	[]	[75566997]	[]
39_29071	chr16	84590038	84590438	+	713	26.0	[8.892592]	[213]	[]	[]	[84590264]	[]
39_29074	chr16	85010485	85010885	+	733	26.0	[]	[]	[8.892592, 12.064187]	[118, 192]	[]	[85010639, 85010713]
39_2908	chr7	74254121	74254521	+	1000	56.0	[]	[]	[8.329008]	[198]	[]	[74254359]
39_29085	chr16	89341824	89342224	+	868	26.0	[]	[]	[9.738007, 8.892592, 8.260495]	[140, 149, 185]	[]	[89341987, 89341996, 89342032]
39_29089	chr17	1574382	1574782	+	669	26.0	[8.260495]	[185]	[]	[]	[1574626]	[]
39_29096	chr17	7177422	7177822	+	863	26.0	[]	[]	[8.044104]	[146]	[]	[7177612]
39_291	chr2	30290701	30291101	+	1000	118.0	[]	[]	[12.064187]	[129]	[]	[30290927]
39_29116	chr17	30093603	30094003	+	551	26.0	[]	[]	[12.064187]	[98]	[]	[30093790]
39_29119	chr17	31437171	31437571	+	836	26.0	[]	[]	[10.586677]	[151]	[]	[31437353]
39_29124	chr17	37047603	37048003	+	859	26.0	[7.2151175]	[144]	[]	[]	[37047836]	[]
39_29125	chr17	37067731	37068131	+	869	26.0	[10.370103]	[134]	[8.017088]	[107]	[37067930]	[37067903]
39_2914	chr7	128883552	128883952	+	1000	56.0	[10.370103]	[52]	[]	[]	[128883704]	[]
39_29141	chr17	43940575	43940975	+	830	26.0	[10.370103]	[130]	[]	[]	[43940802]	[]
39_29143	chr17	44220076	44220476	+	820	26.0	[]	[]	[8.260495]	[146]	[]	[44220288]
39_2915	chr7	129091458	129091858	+	1000	56.0	[8.892592]	[110]	[8.892592]	[65]	[129091664]	[129091619]
39_29150	chr17	45852575	45852975	+	877	26.0	[9.738007]	[140]	[]	[]	[45852726]	[]
39_29154	chr17	47188227	47188627	+	581	26.0	[8.017088]	[191]	[]	[]	[47188434]	[]
39_2916	chr7	135929716	135930116	+	1000	56.0	[]	[]	[8.892592]	[83]	[]	[135929880]
39_29169	chr17	57114035	57114435	+	813	26.0	[]	[]	[10.370103]	[186]	[]	[57114267]
39_29172	chr17	58534751	58535151	+	860	26.0	[]	[]	[8.909202]	[148]	[]	[58534918]
39_29174	chr17	63425378	63425778	+	817	26.0	[7.151105, 10.370103]	[84, 117]	[]	[]	[63425550, 63425583]	[]
39_29175	chr17	63696538	63696938	+	876	26.0	[10.586677]	[94]	[]	[]	[63696716]	[]
39_29199	chr17	77963445	77963845	+	627	26.0	[10.370103]	[155]	[]	[]	[77963693]	[]
39_29203	chr17	78839719	78840119	+	880	26.0	[]	[]	[7.7944894]	[98]	[]	[78839903]
39_29204	chr17	78883067	78883467	+	818	26.0	[9.738007]	[216]	[]	[]	[78883308]	[]
39_29215	chr17	81665048	81665448	+	853	26.0	[8.044104]	[180]	[]	[]	[81665251]	[]
39_29218	chr17	82099375	82099775	+	859	26.0	[12.064187]	[188]	[]	[]	[82099614]	[]
39_2922	chr8	23068923	23069323	+	1000	56.0	[]	[]	[8.329008]	[166]	[]	[23069123]
39_29220	chr17	82240497	82240897	+	906	26.0	[]	[]	[9.738007]	[63]	[]	[82240655]
39_29228	chr18	3713110	3713510	+	550	26.0	[]	[]	[7.7944894]	[172]	[]	[3713308]
39_2923	chr8	30173774	30174174	+	1000	56.0	[7.397283, 8.909202]	[97, 128]	[]	[]	[30173949, 30173980]	[]
39_29233	chr18	9478242	9478642	+	654	26.0	[]	[]	[8.329008]	[130]	[]	[9478459]
39_29234	chr18	9775145	9775545	+	865	26.0	[]	[]	[10.586677]	[182]	[]	[9775332]
39_29238	chr18	9970178	9970578	+	855	26.0	[9.738007]	[172]	[]	[]	[9970385]	[]
39_29239	chr18	11732909	11733309	+	764	26.0	[7.2151175]	[144]	[]	[]	[11733145]	[]
39_2924	chr9	15422466	15422866	+	1000	56.0	[8.502309]	[79]	[]	[]	[15422626]	[]
39_29245	chr18	26255829	26256229	+	808	26.0	[7.3683157]	[205]	[]	[]	[26256079]	[]
39_29250	chr18	51029970	51030370	+	865	26.0	[10.586677]	[198]	[]	[]	[51030195]	[]
39_29255	chr19	1455473	1455873	+	860	26.0	[7.748347]	[129]	[]	[]	[1455634]	[]
39_29263	chr19	2524634	2525034	+	891	26.0	[8.260495]	[135]	[]	[]	[2524787]	[]
