#PeakID(python scan_motif.py ./ENCODE_processed_files/ZEB2_idr.fa ZEB2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
466_2415	chr7	140479260	140479660	+	1000	97.0	[6.672127]	[168]	[]	[]	[140479458]	[]
466_24150	chr2	97995964	97996364	+	986	36.5	[6.975399]	[77]	[]	[]	[97996141]	[]
466_24151	chr2	99337836	99338236	+	752	36.5	[]	[]	[6.975399]	[162]	[]	[99338039]
466_24155	chr2	121886034	121886434	+	944	36.5	[6.53501]	[133]	[]	[]	[121886252]	[]
466_2416	chr7	155214063	155214463	+	1000	97.0	[11.465191]	[173]	[6.975399]	[201]	[155214247]	[155214275]
466_24166	chr2	208253869	208254269	+	1000	36.5	[6.975399]	[127]	[]	[]	[208254028]	[]
466_24167	chr2	230066919	230067319	+	928	36.5	[11.465191]	[147]	[11.465191]	[92]	[230067134]	[230067079]
466_24168	chr2	230864398	230864798	+	1000	36.5	[]	[]	[6.672127]	[100]	[]	[230864556]
466_24169	chr2	233247702	233248102	+	784	36.5	[11.465191]	[127]	[]	[]	[233247920]	[]
466_2417	chr8	33513428	33513828	+	1000	97.0	[]	[]	[11.465191, 6.672127]	[143, 181]	[]	[33513634, 33513672]
466_24170	chr2	235471153	235471553	+	965	36.5	[11.465191]	[152]	[11.465191]	[93]	[235471399]	[235471340]
466_24176	chr20	5751885	5752285	+	850	36.5	[11.465191]	[176]	[6.53501]	[136]	[5752133]	[5752093]
466_24178	chr20	32326448	32326848	+	927	36.5	[6.975399]	[135]	[]	[]	[32326681]	[]
466_24179	chr20	35271069	35271469	+	999	36.5	[]	[]	[6.672127]	[193]	[]	[35271268]
466_24181	chr20	50306028	50306428	+	934	36.5	[]	[]	[11.465191]	[129]	[]	[50306223]
466_24183	chr20	59031283	59031683	+	806	36.5	[6.53501]	[177]	[]	[]	[59031516]	[]
466_24184	chr20	60262874	60263274	+	920	36.5	[11.465191, 6.975399]	[112, 128]	[6.53501, 11.465191, 6.975399]	[120, 137, 145]	[60263084, 60263100]	[60263092, 60263109, 60263117]
466_24186	chr20	63707634	63708034	+	971	36.5	[6.672127, 6.975399]	[118, 186]	[]	[]	[63707796, 63707864]	[]
466_24188	chr21	21158454	21158854	+	1000	36.5	[11.465191]	[169]	[]	[]	[21158703]	[]
466_24189	chr21	23921945	23922345	+	925	36.5	[]	[]	[11.465191]	[114]	[]	[23922138]
466_24193	chr21	45167831	45168231	+	1000	36.5	[11.465191]	[94]	[]	[]	[45167991]	[]
466_24195	chr22	19085015	19085415	+	998	36.5	[]	[]	[6.53501]	[130]	[]	[19085193]
466_24196	chr22	20127250	20127650	+	828	36.5	[]	[]	[6.672127, 11.465191]	[89, 118]	[]	[20127419, 20127448]
466_24197	chr22	20132297	20132697	+	877	36.5	[6.9489045]	[139]	[6.53501, 6.9489045]	[116, 139]	[20132535]	[20132512, 20132535]
466_24198	chr22	20848544	20848944	+	973	36.5	[]	[]	[11.465191]	[184]	[]	[20848744]
466_242	chr15	75065919	75066319	+	1000	241.5	[]	[]	[6.975399]	[114]	[]	[75066133]
466_2420	chr1	31939788	31940188	+	1000	96.5	[]	[]	[11.465191]	[118]	[]	[31940002]
466_24201	chr22	21699789	21700189	+	1000	36.5	[11.465191]	[81]	[]	[]	[21699957]	[]
466_24204	chr22	21782231	21782631	+	992	36.5	[11.465191]	[115]	[11.465191]	[148]	[21782384]	[21782417]
466_24207	chr22	22757922	22758322	+	979	36.5	[11.465191]	[194]	[]	[]	[22758138]	[]
466_2421	chr1	38745461	38745861	+	1000	96.5	[6.975399]	[156]	[]	[]	[38745712]	[]
466_24211	chr22	22827132	22827532	+	976	36.5	[]	[]	[11.465191]	[194]	[]	[22827377]
466_24215	chr22	23206263	23206663	+	583	36.5	[11.465191]	[90]	[]	[]	[23206449]	[]
466_24217	chr22	36386758	36387158	+	1000	36.5	[]	[]	[11.465191]	[146]	[]	[36387001]
466_24219	chr22	38412615	38413015	+	644	36.5	[]	[]	[6.672127, 6.672127]	[171, 207]	[]	[38412816, 38412852]
466_2422	chr1	42923074	42923474	+	1000	96.5	[]	[]	[6.53501]	[64]	[]	[42923229]
466_24222	chr3	9353139	9353539	+	963	36.5	[]	[]	[6.53501]	[126]	[]	[9353354]
466_24223	chr3	10141621	10142021	+	924	36.5	[]	[]	[6.672127]	[119]	[]	[10141824]
466_24232	chr3	43338276	43338676	+	695	36.5	[]	[]	[6.53501]	[117]	[]	[43338476]
466_24234	chr3	45654439	45654839	+	1000	36.5	[]	[]	[11.465191]	[63]	[]	[45654599]
466_24235	chr3	47324261	47324661	+	939	36.5	[6.53501]	[116]	[]	[]	[47324455]	[]
466_24239	chr3	120623436	120623836	+	735	36.5	[]	[]	[6.975399]	[125]	[]	[120623656]
466_24242	chr3	136753883	136754283	+	1000	36.5	[11.465191]	[165]	[]	[]	[136754065]	[]
466_24246	chr3	170687041	170687441	+	1000	36.5	[]	[]	[11.465191]	[162]	[]	[170687268]
466_24248	chr3	171503791	171504191	+	1000	36.5	[11.465191]	[138]	[]	[]	[171504015]	[]
466_24251	chr3	177197916	177198316	+	832	36.5	[6.975399]	[171]	[]	[]	[177198144]	[]
466_24253	chr3	186931083	186931483	+	957	36.5	[6.9489045]	[69]	[6.9489045]	[69]	[186931251]	[186931251]
466_24256	chr3	194212769	194213169	+	942	36.5	[]	[]	[6.975399]	[130]	[]	[194212978]
466_2426	chr10	79440673	79441073	+	1000	96.5	[11.465191]	[82]	[]	[]	[79440839]	[]
466_24260	chr4	2412488	2412888	+	1000	36.5	[6.672127]	[103]	[]	[]	[2412660]	[]
466_24264	chr4	55184520	55184920	+	1000	36.5	[11.465191, 11.465191]	[191, 206]	[]	[]	[55184750, 55184765]	[]
466_24266	chr4	71009981	71010381	+	1000	36.5	[6.53501]	[121]	[]	[]	[71010191]	[]
466_24274	chr4	108607389	108607789	+	951	36.5	[11.465191]	[162]	[]	[]	[108607600]	[]
466_24275	chr4	110085123	110085523	+	939	36.5	[]	[]	[11.465191]	[150]	[]	[110085365]
466_24279	chr4	139153551	139153951	+	995	36.5	[]	[]	[6.975399]	[121]	[]	[139153725]
466_24281	chr4	139606565	139606965	+	1000	36.5	[6.9489045]	[113]	[6.9489045]	[113]	[139606765]	[139606765]
466_24284	chr5	62621132	62621532	+	930	36.5	[6.975399]	[149]	[]	[]	[62621366]	[]
466_24288	chr5	91190228	91190628	+	1000	36.5	[]	[]	[11.465191]	[95]	[]	[91190391]
466_24289	chr5	96701345	96701745	+	1000	36.5	[]	[]	[6.672127]	[109]	[]	[96701527]
466_24290	chr5	108953960	108954360	+	731	36.5	[]	[]	[11.465191]	[148]	[]	[108954207]
466_24295	chr5	176578319	176578719	+	962	36.5	[11.465191, 6.672127]	[130, 155]	[]	[]	[176578513, 176578538]	[]
466_24296	chr5	177312868	177313268	+	827	36.5	[]	[]	[11.465191]	[137]	[]	[177313077]
466_24298	chr5	180813419	180813819	+	674	36.5	[6.53501]	[126]	[11.465191]	[141]	[180813609]	[180813624]
466_2430	chr15	58014027	58014427	+	1000	96.5	[11.465191]	[87]	[]	[]	[58014201]	[]
466_24306	chr6	24776005	24776405	+	847	36.5	[11.465191]	[120]	[]	[]	[24776183]	[]
466_24308	chr6	27888570	27888970	+	976	36.5	[]	[]	[6.975399]	[129]	[]	[27888778]
466_24310	chr6	28537462	28537862	+	827	36.5	[11.465191, 11.465191]	[91, 128]	[]	[]	[28537636, 28537673]	[]
466_24316	chr6	41735435	41735835	+	789	36.5	[6.672127]	[123]	[]	[]	[41735641]	[]
466_24322	chr6	44255444	44255844	+	754	36.5	[11.465191]	[116]	[]	[]	[44255642]	[]
466_24326	chr6	111614909	111615309	+	807	36.5	[]	[]	[6.975399]	[72]	[]	[111615063]
466_24329	chr6	135262361	135262761	+	1000	36.5	[6.9489045]	[157]	[6.9489045]	[157]	[135262604]	[135262604]
466_24330	chr6	137926210	137926610	+	944	36.5	[6.53501]	[129]	[]	[]	[137926422]	[]
466_24332	chr6	143059594	143059994	+	909	36.5	[11.465191]	[137]	[]	[]	[143059777]	[]
466_24333	chr6	147165746	147166146	+	740	36.5	[6.9489045]	[140]	[6.9489045]	[140]	[147165979]	[147165979]
466_24335	chr6	150395349	150395749	+	1000	36.5	[11.465191]	[135]	[11.465191]	[199]	[150395500]	[150395564]
466_24337	chr6	157806840	157807240	+	962	36.5	[6.975399]	[92]	[]	[]	[157806998]	[]
466_2434	chr19	50123681	50124081	+	1000	96.5	[]	[]	[11.465191]	[128]	[]	[50123900]
466_24343	chr7	2670882	2671282	+	1000	36.5	[]	[]	[6.672127]	[154]	[]	[2671103]
466_24344	chr7	2844524	2844924	+	1000	36.5	[]	[]	[11.465191]	[88]	[]	[2844689]
466_24345	chr7	6556210	6556610	+	1000	36.5	[11.465191]	[93]	[6.53501]	[134]	[6556392]	[6556433]
466_24347	chr7	12961814	12962214	+	1000	36.5	[]	[]	[6.53501]	[147]	[]	[12962016]
466_24350	chr7	20306616	20307016	+	1000	36.5	[6.672127]	[171]	[]	[]	[20306845]	[]
466_24352	chr7	42888020	42888420	+	1000	36.5	[]	[]	[6.975399]	[116]	[]	[42888229]
466_24353	chr7	50450060	50450460	+	1000	36.5	[6.975399]	[183]	[]	[]	[50450298]	[]
466_24362	chr7	99913185	99913585	+	1000	36.5	[]	[]	[6.53501]	[111]	[]	[99913390]
466_24363	chr7	102976526	102976926	+	953	36.5	[6.53501]	[156]	[]	[]	[102976763]	[]
466_24367	chr7	106693773	106694173	+	1000	36.5	[6.9489045]	[56]	[6.9489045]	[56]	[106693925]	[106693925]
466_24369	chr7	116630775	116631175	+	991	36.5	[]	[]	[6.975399]	[134]	[]	[116630992]
466_2437	chr20	13638877	13639277	+	1000	96.5	[11.465191, 11.465191]	[85, 115]	[]	[]	[13639062, 13639092]	[]
466_24373	chr7	138875873	138876273	+	827	36.5	[11.465191]	[142]	[]	[]	[138876108]	[]
466_24374	chr7	139620835	139621235	+	943	36.5	[11.465191, 6.53501]	[77, 109]	[]	[]	[139620997, 139621029]	[]
466_24383	chr7	158827540	158827940	+	945	36.5	[]	[]	[11.465191]	[94]	[]	[158827734]
466_24384	chr8	9077577	9077977	+	1000	36.5	[]	[]	[6.975399]	[175]	[]	[9077819]
466_24396	chr8	102804857	102805257	+	1000	36.5	[11.465191, 6.975399]	[95, 117]	[]	[]	[102805041, 102805063]	[]
466_24397	chr8	105732136	105732536	+	1000	36.5	[]	[]	[11.465191]	[146]	[]	[105732375]
466_244	chr17	49739723	49740123	+	1000	241.0	[11.465191]	[75]	[]	[]	[49739893]	[]
466_24400	chr8	124637477	124637877	+	889	36.5	[]	[]	[11.465191]	[115]	[]	[124637638]
466_24404	chr9	35109262	35109662	+	1000	36.5	[]	[]	[6.672127]	[156]	[]	[35109502]
466_24406	chr9	38371489	38371889	+	1000	36.5	[6.975399]	[116]	[11.465191]	[79]	[38371699]	[38371662]
466_24407	chr9	70421862	70422262	+	722	36.5	[11.465191]	[131]	[]	[]	[70422076]	[]
466_24408	chr9	93003764	93004164	+	980	36.5	[11.465191, 6.9489045]	[69, 125]	[6.9489045]	[125]	[93003922, 93003978]	[93003978]
466_24412	chr9	111900208	111900608	+	981	36.5	[6.975399]	[184]	[]	[]	[111900455]	[]
466_24413	chr9	120729821	120730221	+	1000	36.5	[]	[]	[11.465191]	[122]	[]	[120730029]
466_24414	chr9	127779185	127779585	+	1000	36.5	[]	[]	[6.975399]	[170]	[]	[127779374]
466_24416	chr9	128250874	128251274	+	912	36.5	[6.9489045]	[191]	[6.9489045]	[191]	[128251088]	[128251088]
466_24422	chr9	131195560	131195960	+	1000	36.5	[11.465191]	[221]	[]	[]	[131195805]	[]
466_24424	chr9	136225985	136226385	+	883	36.5	[6.672127]	[220]	[6.975399]	[226]	[136226228]	[136226234]
466_2443	chr3	38018929	38019329	+	1000	96.5	[6.975399]	[85]	[]	[]	[38019109]	[]
466_24431	chrX	52921083	52921483	+	606	36.5	[]	[]	[11.465191]	[184]	[]	[52921287]
466_24433	chrX	107204202	107204602	+	1000	36.5	[6.975399]	[176]	[]	[]	[107204438]	[]
466_24435	chrX	130082355	130082755	+	796	36.5	[6.9489045]	[157]	[6.9489045]	[157]	[130082570]	[130082570]
466_2444	chr3	43690394	43690794	+	1000	96.5	[11.465191]	[155]	[]	[]	[43690632]	[]
466_24440	chr1	6490378	6490778	+	906	36.0	[11.465191]	[156]	[]	[]	[6490626]	[]
466_24445	chr1	12230505	12230905	+	984	36.0	[]	[]	[6.53501]	[129]	[]	[12230732]
466_24446	chr1	12272151	12272551	+	989	36.0	[]	[]	[6.53501]	[74]	[]	[12272311]
466_24449	chr1	15685776	15686176	+	977	36.0	[]	[]	[11.465191]	[97]	[]	[15685971]
466_2445	chr3	155131070	155131470	+	1000	96.5	[]	[]	[6.53501]	[132]	[]	[155131264]
466_24450	chr1	16145195	16145595	+	973	36.0	[11.465191, 11.465191]	[148, 164]	[]	[]	[16145354, 16145370]	[]
466_24451	chr1	16716319	16716719	+	931	36.0	[11.465191]	[134]	[]	[]	[16716536]	[]
466_24454	chr1	23184513	23184913	+	670	36.0	[11.465191]	[144]	[6.975399]	[177]	[23184690]	[23184723]
466_24458	chr1	26174894	26175294	+	947	36.0	[]	[]	[11.465191]	[148]	[]	[26175096]
466_2446	chr4	74444943	74445343	+	1000	96.5	[11.465191]	[107]	[11.465191]	[77]	[74445147]	[74445117]
466_24464	chr1	28341580	28341980	+	909	36.0	[11.465191]	[112]	[]	[]	[28341737]	[]
466_24465	chr1	28441688	28442088	+	847	36.0	[]	[]	[6.53501]	[141]	[]	[28441893]
466_24466	chr1	29181423	29181823	+	973	36.0	[6.53501, 6.672127]	[109, 157]	[]	[]	[29181595, 29181643]	[]
466_2447	chr5	141618087	141618487	+	1000	96.5	[]	[]	[6.975399, 6.975399]	[98, 179]	[]	[141618251, 141618332]
466_24478	chr1	61289565	61289965	+	721	36.0	[]	[]	[6.975399]	[121]	[]	[61289780]
466_24479	chr1	65256287	65256687	+	714	36.0	[11.465191, 6.975399]	[145, 161]	[]	[]	[65256498, 65256514]	[]
466_24481	chr1	91617452	91617852	+	974	36.0	[11.465191]	[143]	[11.465191]	[106]	[91617672]	[91617635]
466_24482	chr1	91730756	91731156	+	983	36.0	[6.672127]	[130]	[]	[]	[91730913]	[]
466_24483	chr1	101291679	101292079	+	897	36.0	[6.9489045]	[179]	[6.9489045]	[179]	[101291902]	[101291902]
466_24484	chr1	109718469	109718869	+	677	36.0	[]	[]	[11.465191]	[126]	[]	[109718660]
466_24490	chr1	145846171	145846571	+	976	36.0	[6.53501]	[220]	[]	[]	[145846406]	[]
466_24498	chr1	165857193	165857593	+	931	36.0	[6.975399]	[76]	[]	[]	[165857362]	[]
466_245	chr7	72711030	72711430	+	1000	241.0	[]	[]	[11.465191]	[62]	[]	[72711184]
466_2450	chr7	6451274	6451674	+	1000	96.5	[11.465191]	[106]	[]	[]	[6451480]	[]
466_24508	chr1	204521152	204521552	+	714	36.0	[]	[]	[11.465191]	[105]	[]	[204521357]
466_24514	chr1	207904369	207904769	+	838	36.0	[11.465191]	[61]	[]	[]	[207904527]	[]
466_24516	chr1	211321674	211322074	+	636	36.0	[]	[]	[6.672127]	[132]	[]	[211321885]
466_2452	chr7	73557854	73558254	+	1000	96.5	[11.465191, 11.465191]	[141, 152]	[]	[]	[73558092, 73558103]	[]
466_24523	chr1	226125023	226125423	+	856	36.0	[]	[]	[6.975399]	[211]	[]	[226125273]
466_24524	chr1	227390998	227391398	+	989	36.0	[]	[]	[11.465191]	[155]	[]	[227391241]
466_24528	chr1	246156665	246157065	+	1000	36.0	[]	[]	[6.975399]	[147]	[]	[246156847]
466_24529	chr10	789098	789498	+	1000	36.0	[]	[]	[11.465191]	[106]	[]	[789271]
466_2453	chr7	74584429	74584829	+	1000	96.5	[]	[]	[6.53501]	[168]	[]	[74584669]
466_24532	chr10	4868314	4868714	+	950	36.0	[11.465191]	[120]	[]	[]	[4868500]	[]
466_24534	chr10	28502309	28502709	+	999	36.0	[]	[]	[6.672127]	[90]	[]	[28502470]
466_24535	chr10	61752762	61753162	+	980	36.0	[]	[]	[6.975399]	[101]	[]	[61752946]
466_24540	chr10	70903361	70903761	+	965	36.0	[]	[]	[6.53501, 6.975399]	[163, 191]	[]	[70903560, 70903588]
466_24541	chr10	72943460	72943860	+	984	36.0	[]	[]	[6.975399]	[121]	[]	[72943668]
466_24543	chr10	78303012	78303412	+	1000	36.0	[]	[]	[6.53501]	[111]	[]	[78303173]
466_24544	chr10	80662591	80662991	+	639	36.0	[6.672127]	[148]	[]	[]	[80662836]	[]
466_24547	chr10	118754020	118754420	+	974	36.0	[]	[]	[6.975399]	[57]	[]	[118754172]
466_2455	chr8	95992943	95993343	+	1000	96.5	[]	[]	[6.975399]	[124]	[]	[95993156]
466_24561	chr11	47379354	47379754	+	995	36.0	[11.465191]	[120]	[]	[]	[47379551]	[]
466_24566	chr11	59565242	59565642	+	982	36.0	[11.465191]	[195]	[]	[]	[59565450]	[]
466_24568	chr11	60905408	60905808	+	853	36.0	[6.53501]	[156]	[]	[]	[60905615]	[]
466_24570	chr11	63680897	63681297	+	994	36.0	[]	[]	[11.465191]	[111]	[]	[63681080]
466_24572	chr11	66958554	66958954	+	996	36.0	[6.672127, 6.9489045]	[152, 163]	[6.9489045]	[163]	[66958775, 66958786]	[66958786]
466_24575	chr11	74090621	74091021	+	975	36.0	[]	[]	[11.465191]	[81]	[]	[74090800]
466_24578	chr11	83054001	83054401	+	967	36.0	[]	[]	[11.465191]	[116]	[]	[83054215]
466_24579	chr11	85628462	85628862	+	917	36.0	[]	[]	[11.465191]	[92]	[]	[85628651]
466_24583	chr11	102534497	102534897	+	962	36.0	[]	[]	[11.465191]	[145]	[]	[102534737]
466_24584	chr11	116732574	116732974	+	781	36.0	[11.465191]	[103]	[6.975399]	[124]	[116732755]	[116732776]
466_24586	chr11	118928905	118929305	+	961	36.0	[]	[]	[6.672127]	[182]	[]	[118929095]
466_24592	chr12	6723957	6724357	+	987	36.0	[]	[]	[6.975399]	[137]	[]	[6724150]
466_24596	chr12	31730105	31730505	+	832	36.0	[11.465191]	[156]	[]	[]	[31730337]	[]
466_24597	chr12	31738460	31738860	+	993	36.0	[11.465191]	[94]	[]	[]	[31738623]	[]
466_24598	chr12	46561869	46562269	+	949	36.0	[6.975399]	[73]	[]	[]	[46562037]	[]
466_246	chr1	28351621	28352021	+	1000	240.5	[6.975399]	[110]	[]	[]	[28351823]	[]
466_24605	chr12	57087623	57088023	+	935	36.0	[11.465191]	[177]	[]	[]	[57087811]	[]
466_2461	chr1	8167290	8167690	+	1000	96.0	[6.53501]	[75]	[]	[]	[8167442]	[]
466_24617	chr12	108714261	108714661	+	972	36.0	[]	[]	[11.465191]	[179]	[]	[108714500]
466_2462	chr1	36489283	36489683	+	1000	96.0	[]	[]	[11.465191]	[143]	[]	[36489516]
466_24620	chr12	110068138	110068538	+	790	36.0	[6.975399]	[158]	[]	[]	[110068379]	[]
466_24623	chr12	121016376	121016776	+	925	36.0	[6.9489045]	[88]	[6.9489045, 11.465191]	[88, 179]	[121016535]	[121016535, 121016626]
466_24625	chr12	126926233	126926633	+	998	36.0	[11.465191]	[140]	[]	[]	[126926424]	[]
466_24632	chr13	90867271	90867671	+	996	36.0	[6.53501]	[97]	[]	[]	[90867464]	[]
466_24633	chr13	95478583	95478983	+	899	36.0	[]	[]	[11.465191]	[129]	[]	[95478800]
466_24635	chr14	20801615	20802015	+	896	36.0	[]	[]	[11.465191]	[128]	[]	[20801791]
466_24647	chr14	89457874	89458274	+	939	36.0	[11.465191]	[122]	[]	[]	[89458082]	[]
466_24650	chr14	103546706	103547106	+	990	36.0	[11.465191, 11.465191]	[92, 159]	[11.465191]	[86]	[103546884, 103546951]	[103546878]
466_24651	chr15	33956013	33956413	+	887	36.0	[11.465191]	[141]	[]	[]	[33956228]	[]
466_24656	chr15	48696173	48696573	+	981	36.0	[6.9489045]	[81]	[6.9489045]	[81]	[48696345]	[48696345]
466_24659	chr15	55408059	55408459	+	920	36.0	[6.975399]	[92]	[]	[]	[55408218]	[]
466_24660	chr15	55991957	55992357	+	944	36.0	[]	[]	[11.465191]	[104]	[]	[55992131]
466_24663	chr15	64550399	64550799	+	964	36.0	[11.465191]	[131]	[]	[]	[64550626]	[]
466_24670	chr15	77910404	77910804	+	949	36.0	[6.672127]	[158]	[]	[]	[77910641]	[]
466_24674	chr15	85854375	85854775	+	943	36.0	[]	[]	[6.53501]	[74]	[]	[85854532]
466_24678	chr16	11256403	11256803	+	990	36.0	[6.672127]	[158]	[]	[]	[11256588]	[]
466_2468	chr10	104253166	104253566	+	1000	96.0	[]	[]	[11.465191]	[140]	[]	[104253391]
466_24682	chr16	15550795	15551195	+	630	36.0	[]	[]	[11.465191]	[133]	[]	[15551014]
466_24683	chr16	19555202	19555602	+	967	36.0	[6.672127]	[143]	[]	[]	[19555374]	[]
466_2469	chr11	57493442	57493842	+	1000	96.0	[11.465191]	[130]	[11.465191]	[87]	[57493671]	[57493628]
466_24690	chr16	31135531	31135931	+	597	36.0	[6.53501, 6.975399]	[135, 139]	[]	[]	[31135758, 31135762]	[]
466_24692	chr16	50425630	50426030	+	775	36.0	[]	[]	[6.975399]	[62]	[]	[50425785]
466_24694	chr16	56356378	56356778	+	944	36.0	[11.465191]	[114]	[]	[]	[56356587]	[]
466_24696	chr16	66478553	66478953	+	990	36.0	[]	[]	[11.465191]	[105]	[]	[66478738]
466_24697	chr16	71492051	71492451	+	835	36.0	[]	[]	[11.465191]	[159]	[]	[71492294]
466_24698	chr16	87909253	87909653	+	1000	36.0	[]	[]	[11.465191]	[203]	[]	[87909494]
466_24699	chr16	89187112	89187512	+	627	36.0	[]	[]	[11.465191]	[201]	[]	[89187344]
466_247	chr6	119259032	119259432	+	1000	240.5	[6.975399]	[107]	[]	[]	[119259238]	[]
466_2470	chr12	1304285	1304685	+	1000	96.0	[6.53501]	[99]	[]	[]	[1304473]	[]
466_24701	chr17	1710511	1710911	+	899	36.0	[11.465191, 6.975399]	[93, 160]	[]	[]	[1710692, 1710759]	[]
466_24704	chr17	20801763	20802163	+	832	36.0	[]	[]	[11.465191]	[142]	[]	[20801961]
466_24706	chr17	27970719	27971119	+	960	36.0	[]	[]	[11.465191]	[128]	[]	[27970875]
466_24708	chr17	28315128	28315528	+	692	36.0	[]	[]	[11.465191]	[148]	[]	[28315287]
466_2471	chr17	16289089	16289489	+	1000	96.0	[]	[]	[11.465191]	[72]	[]	[16289251]
466_24711	chr17	36597096	36597496	+	845	36.0	[11.465191]	[121]	[]	[]	[36597293]	[]
466_24714	chr17	39739478	39739878	+	832	36.0	[11.465191]	[77]	[11.465191, 6.672127]	[97, 149]	[39739636]	[39739656, 39739708]
466_24717	chr17	47698706	47699106	+	893	36.0	[6.975399]	[137]	[]	[]	[47698906]	[]
466_24718	chr17	49111925	49112325	+	977	36.0	[6.975399]	[92]	[]	[]	[49112092]	[]
466_24722	chr17	66493922	66494322	+	958	36.0	[6.53501]	[117]	[]	[]	[66494123]	[]
466_24723	chr17	75601360	75601760	+	976	36.0	[6.53501, 6.975399]	[161, 172]	[6.975399]	[168]	[75601554, 75601565]	[75601561]
466_24724	chr17	77056308	77056708	+	964	36.0	[11.465191, 11.465191, 6.672127]	[108, 134, 171]	[11.465191]	[119]	[77056472, 77056498, 77056535]	[77056483]
466_24725	chr17	77105628	77106028	+	982	36.0	[]	[]	[11.465191, 6.53501]	[119, 157]	[]	[77105801, 77105839]
466_24728	chr17	81294072	81294472	+	965	36.0	[]	[]	[11.465191, 11.465191]	[116, 158]	[]	[81294264, 81294306]
466_2473	chr17	75189274	75189674	+	1000	96.0	[6.975399, 6.53501]	[88, 95]	[11.465191]	[164]	[75189442, 75189449]	[75189518]
466_24742	chr19	8343472	8343872	+	971	36.0	[6.53501, 6.975399, 11.465191]	[129, 133, 154]	[]	[]	[8343664, 8343668, 8343689]	[]
466_24745	chr19	9930805	9931205	+	616	36.0	[]	[]	[11.465191]	[103]	[]	[9930970]
466_24746	chr19	10431733	10432133	+	990	36.0	[6.672127]	[157]	[]	[]	[10431983]	[]
466_24748	chr19	14221403	14221803	+	853	36.0	[]	[]	[6.672127]	[149]	[]	[14221644]
466_2475	chr2	12493139	12493539	+	1000	96.0	[]	[]	[11.465191]	[92]	[]	[12493330]
466_24750	chr19	15418707	15419107	+	978	36.0	[11.465191]	[113]	[]	[]	[15418908]	[]
466_24753	chr19	21140989	21141389	+	1000	36.0	[]	[]	[11.465191]	[94]	[]	[21141163]
466_24758	chr19	40689325	40689725	+	996	36.0	[]	[]	[6.975399]	[140]	[]	[40689556]
466_24765	chr19	47230573	47230973	+	1000	36.0	[6.672127]	[112]	[]	[]	[47230763]	[]
466_2477	chr20	49790251	49790651	+	1000	96.0	[11.465191]	[111]	[]	[]	[49790453]	[]
466_24770	chr19	51108169	51108569	+	919	36.0	[6.672127]	[174]	[]	[]	[51108344]	[]
466_24771	chr19	52028012	52028412	+	990	36.0	[6.672127]	[127]	[]	[]	[52028239]	[]
466_2478	chr21	33361243	33361643	+	1000	96.0	[11.465191]	[132]	[]	[]	[33361467]	[]
466_24784	chr2	63827675	63828075	+	987	36.0	[]	[]	[6.975399]	[158]	[]	[63827920]
466_24786	chr2	65128834	65129234	+	929	36.0	[]	[]	[6.975399]	[127]	[]	[65129030]
466_24788	chr2	68829250	68829650	+	915	36.0	[6.9489045]	[114]	[6.9489045]	[114]	[68829453]	[68829453]
466_24793	chr2	70977236	70977636	+	974	36.0	[]	[]	[6.672127]	[137]	[]	[70977426]
466_24795	chr2	85353788	85354188	+	995	36.0	[]	[]	[6.53501]	[111]	[]	[85353986]
466_24796	chr2	96335618	96336018	+	918	36.0	[]	[]	[11.465191]	[193]	[]	[96335846]
466_24797	chr2	105037602	105038002	+	995	36.0	[6.9489045]	[84]	[6.9489045]	[84]	[105037758]	[105037758]
466_2481	chr3	24495300	24495700	+	1000	96.0	[11.465191]	[72]	[11.465191]	[84]	[24495469]	[24495481]
466_24812	chr2	191023268	191023668	+	679	36.0	[]	[]	[11.465191]	[133]	[]	[191023437]
466_2482	chr3	47299703	47300103	+	1000	96.0	[11.465191]	[115]	[]	[]	[47299896]	[]
466_24823	chr20	800417	800817	+	868	36.0	[6.975399, 6.975399]	[107, 135]	[]	[]	[800583, 800611]	[]
466_24826	chr20	2509039	2509439	+	985	36.0	[11.465191]	[197]	[]	[]	[2509279]	[]
466_24830	chr20	33457187	33457587	+	1000	36.0	[]	[]	[11.465191]	[167]	[]	[33457400]
466_24833	chr20	41047838	41048238	+	908	36.0	[]	[]	[11.465191]	[132]	[]	[41048032]
466_24837	chr20	57381741	57382141	+	822	36.0	[]	[]	[6.672127]	[127]	[]	[57381932]
466_24839	chr20	62533634	62534034	+	927	36.0	[]	[]	[6.672127]	[120]	[]	[62533826]
466_24842	chr21	35020338	35020738	+	855	36.0	[]	[]	[6.975399]	[217]	[]	[35020584]
466_24852	chr22	20257259	20257659	+	836	36.0	[6.9489045]	[134]	[6.9489045]	[134]	[20257490]	[20257490]
466_24860	chr22	23162541	23162941	+	992	36.0	[6.672127]	[93]	[]	[]	[23162704]	[]
466_24861	chr22	23171029	23171429	+	1000	36.0	[6.975399]	[178]	[]	[]	[23171275]	[]
466_24862	chr22	36528885	36529285	+	984	36.0	[11.465191]	[143]	[]	[]	[36529073]	[]
