#PeakID(python identify_motif.py ./ENCODE_processed_files/CREM_idr.fa CREM --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
978_36108	chr7	141151742	141152142	+	1000	48.0	[16.700771]	[107]	[16.703423]	[107]	[141151940]	[141151940]
978_36111	chr7	151673194	151673594	+	1000	48.0	[9.046317]	[79]	[9.038748]	[79]	[151673372]	[151673372]
978_36114	chr8	782819	783219	+	1000	48.0	[6.5575323]	[118]	[6.5503955]	[118]	[783006]	[783006]
978_36117	chr8	1957983	1958383	+	1000	48.0	[7.014663]	[155]	[7.0144143]	[155]	[1958208]	[1958208]
978_36120	chr8	8917680	8918080	+	1000	48.0	[6.8736176, 6.821699]	[97, 127]	[6.8784738, 6.821384]	[97, 127]	[8917876, 8917906]	[8917876, 8917906]
978_36122	chr8	11564568	11564968	+	1000	48.0	[6.843303]	[72]	[6.8443117]	[72]	[11564730]	[11564730]
978_36126	chr8	23798372	23798772	+	1000	48.0	[9.869952]	[92]	[9.874105]	[92]	[23798542]	[23798542]
978_36139	chr8	80565879	80566279	+	1000	48.0	[11.02214]	[131]	[11.029162]	[131]	[80566104]	[80566104]
978_36140	chr8	81780465	81780865	+	1000	48.0	[8.497028]	[88]	[8.4938135]	[88]	[81780641]	[81780641]
978_36143	chr8	94905221	94905621	+	1000	48.0	[8.30725]	[69]	[8.30868]	[69]	[94905387]	[94905387]
978_36156	chr8	141179227	141179627	+	1000	48.0	[6.7834425, 7.2961907]	[102, 128]	[6.785553, 7.2978125]	[102, 128]	[141179422, 141179448]	[141179422, 141179448]
978_3616	chr2	65432370	65432770	+	1000	250.0	[9.674835]	[95]	[9.670667]	[95]	[65432561]	[65432561]
978_3617	chr20	35954214	35954614	+	1000	250.0	[6.69799]	[74]	[6.702474]	[74]	[35954387]	[35954387]
978_36177	chr9	127390557	127390957	+	1000	48.0	[12.169491]	[88]	[12.177883]	[88]	[127390742]	[127390742]
978_36182	chr9	131235348	131235748	+	1000	48.0	[9.801384]	[76]	[9.791853]	[76]	[131235521]	[131235521]
978_3622	chr5	108382209	108382609	+	1000	250.0	[6.8671756, 10.126146]	[72, 96]	[6.861567, 10.119734]	[72, 96]	[108382367, 108382391]	[108382367, 108382391]
978_36229	chr1	34984649	34985049	+	1000	47.0	[8.387186]	[143]	[8.387799]	[143]	[34984872]	[34984872]
978_36238	chr1	44985586	44985986	+	1000	47.0	[8.716541]	[67]	[8.712754]	[67]	[44985744]	[44985744]
978_36241	chr1	46220811	46221211	+	1000	47.0	[12.804042]	[115]	[12.805866]	[115]	[46221020]	[46221020]
978_36264	chr1	145995906	145996306	+	1000	47.0	[7.7861853]	[195]	[7.784826]	[195]	[145996148]	[145996148]
978_3627	chr6	166465629	166466029	+	1000	250.0	[15.151564]	[88]	[15.147948]	[88]	[166465816]	[166465816]
978_3628	chr7	56051429	56051829	+	1000	250.0	[7.4501467]	[95]	[7.449649]	[95]	[56051620]	[56051620]
978_363	chr6	90587128	90587528	+	1000	614.0	[7.9989295]	[76]	[7.9973326]	[76]	[90587301]	[90587301]
978_36304	chr1	234671168	234671568	+	1000	47.0	[9.005412]	[133]	[9.0096245]	[133]	[234671331]	[234671331]
978_36305	chr1	234849046	234849446	+	1000	47.0	[6.800699]	[216]	[6.7969155]	[216]	[234849265]	[234849265]
978_36313	chr10	15703458	15703858	+	956	47.0	[7.8608046, 11.05295]	[128, 147]	[7.8572598, 11.04865]	[128, 147]	[15703663, 15703682]	[15703663, 15703682]
978_36339	chr10	95266717	95267117	+	1000	47.0	[7.8604736]	[146]	[7.855686]	[146]	[95266944]	[95266944]
978_36347	chr10	133155403	133155803	+	1000	47.0	[12.734522, 12.734522, 12.273246]	[53, 90, 127]	[12.734751, 12.734751, 12.274331]	[53, 90, 127]	[133155556, 133155593, 133155630]	[133155556, 133155593, 133155630]
978_3635	chr11	14765149	14765549	+	1000	249.0	[8.609725]	[84]	[8.61123]	[84]	[14765330]	[14765330]
978_3636	chr11	75564017	75564417	+	1000	249.0	[9.419585]	[108]	[9.420171]	[108]	[75564219]	[75564219]
978_36363	chr11	44727814	44728214	+	1000	47.0	[10.925647]	[77]	[10.930202]	[77]	[44727988]	[44727988]
978_3637	chr13	32315251	32315651	+	1000	249.0	[8.732605]	[96]	[8.735882]	[96]	[32315442]	[32315442]
978_36385	chr11	78354673	78355073	+	1000	47.0	[6.5265574]	[110]	[6.5264072]	[110]	[78354881]	[78354881]
978_3639	chr17	8156470	8156870	+	1000	249.0	[9.911124]	[82]	[9.907221]	[82]	[8156652]	[8156652]
978_36408	chr12	92539226	92539626	+	1000	47.0	[8.919093]	[162]	[8.915669]	[162]	[92539468]	[92539468]
978_3642	chr20	23152323	23152723	+	1000	249.0	[10.590664, 9.700377]	[100, 156]	[10.590191, 9.703151]	[100, 156]	[23152517, 23152573]	[23152517, 23152573]
978_36431	chr13	20566477	20566877	+	1000	47.0	[10.36874]	[76]	[10.373447]	[76]	[20566652]	[20566652]
978_36434	chr13	28477588	28477988	+	1000	47.0	[14.692246]	[98]	[14.687482]	[98]	[28477785]	[28477785]
978_36466	chr15	67109575	67109975	+	1000	47.0	[13.043047]	[126]	[13.046033]	[126]	[67109798]	[67109798]
978_3647	chr3	48663549	48663949	+	1000	249.0	[9.774168]	[111]	[9.777292]	[111]	[48663758]	[48663758]
978_36479	chr15	94666569	94666969	+	1000	47.0	[13.674649]	[108]	[13.676315]	[108]	[94666768]	[94666768]
978_36485	chr16	1941366	1941766	+	1000	47.0	[6.4749413]	[100]	[6.4715166]	[100]	[1941557]	[1941557]
978_36496	chr16	18080655	18081055	+	1000	47.0	[11.11699]	[94]	[11.110701]	[94]	[18080833]	[18080833]
978_365	chr11	95789694	95790094	+	1000	613.0	[7.9809623]	[116]	[7.9756937]	[116]	[95789909]	[95789909]
978_3650	chr7	44796335	44796735	+	1000	249.0	[7.0003366]	[90]	[6.991966]	[90]	[44796523]	[44796523]
978_36524	chr16	85361684	85362084	+	1000	47.0	[6.8021555]	[106]	[6.806548]	[106]	[85361889]	[85361889]
978_36544	chr17	43525837	43526237	+	1000	47.0	[11.71277]	[99]	[11.714821]	[99]	[43526030]	[43526030]
978_36549	chr17	45270841	45271241	+	1000	47.0	[11.930054]	[124]	[11.933151]	[124]	[45271041]	[45271041]
978_36553	chr17	48310902	48311302	+	1000	47.0	[7.5101347]	[125]	[7.5214057]	[125]	[48311068]	[48311068]
978_3656	chr11	106077284	106077684	+	1000	248.0	[10.244627]	[102]	[10.2489395]	[102]	[106077478]	[106077478]
978_36561	chr17	66304814	66305214	+	1000	47.0	[8.010384]	[173]	[8.016644]	[173]	[66305038]	[66305038]
978_36567	chr17	77925022	77925422	+	1000	47.0	[8.61831]	[110]	[8.621272]	[110]	[77925225]	[77925225]
978_3659	chr14	23034998	23035398	+	1000	248.0	[7.1928453]	[112]	[7.2011685]	[112]	[23035204]	[23035204]
978_36594	chr19	6067193	6067593	+	1000	47.0	[11.412171]	[134]	[11.409278]	[134]	[6067400]	[6067400]
978_3661	chr16	85390692	85391092	+	1000	248.0	[6.804157]	[61]	[6.8057213]	[61]	[85390852]	[85390852]
978_36622	chr19	44737324	44737724	+	1000	47.0	[9.57331]	[104]	[9.569583]	[104]	[44737526]	[44737526]
978_36628	chr2	493290	493690	+	1000	47.0	[10.9029, 11.297202, 7.6978245, 6.5017376]	[76, 117, 125, 158]	[10.905766, 11.29971, 7.70052, 6.501991]	[76, 117, 125, 158]	[493450, 493491, 493499, 493532]	[493450, 493491, 493499, 493532]
978_36630	chr2	9337038	9337438	+	1000	47.0	[6.972391]	[166]	[6.96746]	[166]	[9337279]	[9337279]
978_36647	chr2	60818238	60818638	+	1000	47.0	[13.045365]	[66]	[13.037359]	[66]	[60818400]	[60818400]
978_36679	chr2	201129130	201129530	+	1000	47.0	[7.6762023]	[86]	[7.6753864]	[86]	[201129304]	[201129304]
978_36686	chr2	239143882	239144282	+	1000	47.0	[8.766276]	[102]	[8.768915]	[102]	[239144078]	[239144078]
978_36706	chr20	41692692	41693092	+	1000	47.0	[8.933616]	[75]	[8.931669]	[75]	[41692858]	[41692858]
978_36719	chr21	20388415	20388815	+	1000	47.0	[13.858879]	[122]	[13.85941]	[122]	[20388634]	[20388634]
978_36731	chr22	20022688	20023088	+	1000	47.0	[8.577559]	[148]	[8.573744]	[148]	[20022904]	[20022904]
978_36741	chr22	32539653	32540053	+	1000	47.0	[9.044233, 7.8274684]	[87, 135]	[9.038133, 7.8271055]	[87, 135]	[32539810, 32539858]	[32539810, 32539858]
978_36792	chr3	182739590	182739990	+	1000	47.0	[8.506276]	[67]	[8.509074]	[67]	[182739741]	[182739741]
978_368	chr4	121801125	121801525	+	1000	613.0	[8.885831]	[91]	[8.884392]	[91]	[121801315]	[121801315]
978_36819	chr4	56158501	56158901	+	1000	47.0	[13.729952]	[130]	[13.73184]	[130]	[56158721]	[56158721]
978_36822	chr4	73661555	73661955	+	1000	47.0	[11.867327]	[153]	[11.874854]	[153]	[73661803]	[73661803]
978_36834	chr4	152846687	152847087	+	1000	47.0	[7.8969073]	[99]	[7.8988085]	[99]	[152846885]	[152846885]
978_36842	chr5	14665156	14665556	+	1000	47.0	[8.497646]	[140]	[8.494946]	[140]	[14665389]	[14665389]
978_3685	chr1	230642194	230642594	+	1000	247.0	[6.769386]	[150]	[6.7705746]	[150]	[230642442]	[230642442]
978_36853	chr5	132459439	132459839	+	1000	47.0	[7.645688]	[146]	[7.640587]	[146]	[132459671]	[132459671]
978_3686	chr12	6752945	6753345	+	1000	247.0	[16.598642]	[94]	[16.599913]	[94]	[6753137]	[6753137]
978_36861	chr5	149381883	149382283	+	1000	47.0	[6.5313535]	[77]	[6.529778]	[77]	[149382058]	[149382058]
978_36885	chr6	15390376	15390776	+	1000	47.0	[6.5699725]	[103]	[6.5627055]	[103]	[15390529]	[15390529]
978_36923	chr6	116370678	116371078	+	1000	47.0	[7.6721373]	[61]	[7.6719866]	[61]	[116370838]	[116370838]
978_36945	chr6	169905127	169905527	+	1000	47.0	[7.8482723]	[88]	[7.848217]	[88]	[169905291]	[169905291]
978_36950	chr7	4753841	4754241	+	960	47.0	[8.221488]	[77]	[8.214695]	[77]	[4754013]	[4754013]
978_36959	chr7	51352109	51352509	+	1000	47.0	[7.2158175]	[75]	[7.2125554]	[75]	[51352278]	[51352278]
978_36976	chr7	106657007	106657407	+	1000	47.0	[10.640128]	[131]	[10.636631]	[131]	[106657236]	[106657236]
978_36988	chr7	134836472	134836872	+	1000	47.0	[12.81221]	[109]	[12.814086]	[109]	[134836675]	[134836675]
978_3699	chr6	7166357	7166757	+	1000	247.0	[9.659483]	[65]	[9.656795]	[65]	[7166516]	[7166516]
978_36999	chr8	10814158	10814558	+	1000	47.0	[9.351096]	[150]	[9.35956]	[150]	[10814400]	[10814400]
978_37	chr17	38825170	38825570	+	1000	763.0	[6.822009]	[70]	[6.8188963]	[70]	[38825340]	[38825340]
978_370	chr1	44035809	44036209	+	1000	612.0	[13.545364, 7.143548]	[58, 112]	[13.546893, 7.13801]	[58, 112]	[44035967, 44036021]	[44035967, 44036021]
978_3700	chr6	18154866	18155266	+	1000	247.0	[11.137759]	[105]	[11.135885]	[105]	[18155070]	[18155070]
978_37001	chr8	20818565	20818965	+	1000	47.0	[14.531363]	[106]	[14.5291195]	[106]	[20818769]	[20818769]
978_37021	chr8	129820066	129820466	+	1000	47.0	[8.137336]	[65]	[8.147281]	[65]	[129820221]	[129820221]
978_37023	chr8	142447456	142447856	+	1000	47.0	[8.894108]	[107]	[8.894847]	[107]	[142447649]	[142447649]
978_3705	chr8	108443379	108443779	+	1000	247.0	[10.638822]	[122]	[10.636924]	[122]	[108443600]	[108443600]
978_37067	chrX	13110759	13111159	+	1000	47.0	[10.374653]	[110]	[10.36812]	[110]	[13110969]	[13110969]
978_3707	chr9	130860750	130861150	+	1000	247.0	[9.799887]	[83]	[9.806129]	[83]	[130860931]	[130860931]
978_37083	chr1	9207110	9207510	+	735	46.0	[8.23182]	[108]	[8.221752]	[108]	[9207314]	[9207314]
978_371	chr6	30061003	30061403	+	1000	612.0	[14.925135]	[87]	[14.923246]	[87]	[30061186]	[30061186]
978_37129	chr1	176853520	176853920	+	1000	46.0	[8.497908]	[68]	[8.488158]	[68]	[176853688]	[176853688]
978_3713	chr10	61588744	61589144	+	1000	246.0	[9.169339]	[100]	[9.16745]	[100]	[61588941]	[61588941]
978_37138	chr1	201655302	201655702	+	1000	46.0	[7.2470684]	[122]	[7.2491126]	[122]	[201655516]	[201655516]
978_37141	chr1	204400856	204401256	+	1000	46.0	[8.296878]	[127]	[8.294708]	[127]	[204401071]	[204401071]
978_37142	chr1	204925627	204926027	+	1000	46.0	[11.419194]	[94]	[11.421932]	[94]	[204925792]	[204925792]
978_37152	chr1	230144740	230145140	+	1000	46.0	[6.977964, 11.295237]	[98, 133]	[6.970036, 11.297591]	[98, 133]	[230144930, 230144965]	[230144930, 230144965]
978_37155	chr1	234597910	234598310	+	1000	46.0	[6.6391654]	[88]	[6.643423]	[88]	[234598096]	[234598096]
978_37161	chr10	1149729	1150129	+	1000	46.0	[7.771136]	[69]	[7.766887]	[69]	[1149897]	[1149897]
978_3718	chr12	91778842	91779242	+	1000	246.0	[9.593546]	[61]	[9.603731]	[61]	[91779001]	[91779001]
978_37185	chr10	80276347	80276747	+	1000	46.0	[7.139578]	[61]	[7.1371055]	[61]	[80276500]	[80276500]
978_37213	chr11	14300678	14301078	+	1000	46.0	[9.26711]	[67]	[9.273212]	[67]	[14300835]	[14300835]
978_37239	chr11	72191971	72192371	+	1000	46.0	[7.609789]	[115]	[7.613382]	[115]	[72192183]	[72192183]
978_37245	chr11	81963002	81963402	+	1000	46.0	[12.665908]	[93]	[12.66263]	[93]	[81963187]	[81963187]
978_3725	chr2	7007838	7008238	+	1000	246.0	[9.057055]	[149]	[9.0594425]	[149]	[7008083]	[7008083]
978_37254	chr11	117828601	117829001	+	1000	46.0	[11.668615]	[114]	[11.667889]	[114]	[117828804]	[117828804]
978_37257	chr11	119368362	119368762	+	1000	46.0	[8.2114935]	[61]	[8.209053]	[61]	[119368520]	[119368520]
978_37290	chr12	95282249	95282649	+	1000	46.0	[7.7136693]	[100]	[7.706172]	[100]	[95282437]	[95282437]
978_37299	chr12	119340614	119341014	+	1000	46.0	[15.128484, 7.201017]	[93, 109]	[15.129384, 7.1916575]	[93, 109]	[119340800, 119340816]	[119340800, 119340816]
978_373	chr5	181260958	181261358	+	1000	611.0	[10.081013]	[89]	[10.076225]	[89]	[181261146]	[181261146]
978_37310	chr12	130583855	130584255	+	1000	46.0	[7.2393293, 7.4443173, 7.633632]	[61, 119, 147]	[7.24109, 7.441517, 7.635035]	[61, 119, 147]	[130584013, 130584071, 130584099]	[130584013, 130584071, 130584099]
978_3735	chr7	26864636	26865036	+	1000	246.0	[8.497789]	[152]	[8.502794]	[152]	[26864882]	[26864882]
978_37350	chr14	92549877	92550277	+	1000	46.0	[9.713856]	[117]	[9.7146]	[117]	[92550092]	[92550092]
978_37371	chr15	58678671	58679071	+	1000	46.0	[7.2872257, 7.8829446]	[62, 130]	[7.288468, 7.8876495]	[62, 130]	[58678831, 58678899]	[58678831, 58678899]
978_37376	chr15	73991648	73992048	+	1000	46.0	[6.563076]	[108]	[6.5685916]	[108]	[73991835]	[73991835]
978_37379	chr15	75178446	75178846	+	1000	46.0	[9.219619]	[135]	[9.218427]	[135]	[75178663]	[75178663]
978_3739	chr1	26374355	26374755	+	1000	245.0	[14.2274275, 13.68066]	[107, 127]	[14.227935, 13.67717]	[107, 127]	[26374559, 26374579]	[26374559, 26374579]
978_374	chr6	30556360	30556760	+	1000	611.0	[8.907248]	[101]	[8.90511]	[101]	[30556560]	[30556560]
978_3740	chr1	45303933	45304333	+	1000	245.0	[11.719593]	[97]	[11.727492]	[97]	[45304128]	[45304128]
978_37406	chr16	50806488	50806888	+	1000	46.0	[8.177701]	[156]	[8.173825]	[156]	[50806738]	[50806738]
978_37411	chr16	67192927	67193327	+	1000	46.0	[7.4476876]	[115]	[7.4534397]	[115]	[67193137]	[67193137]
978_37414	chr16	81270072	81270472	+	1000	46.0	[8.190184, 12.101331]	[69, 108]	[8.1914835, 12.099043]	[69, 108]	[81270235, 81270274]	[81270235, 81270274]
978_37430	chr17	9240775	9241175	+	1000	46.0	[10.142462]	[127]	[10.145917]	[127]	[9240984]	[9240984]
978_37449	chr17	43906562	43906962	+	1000	46.0	[11.567356]	[150]	[11.572021]	[150]	[43906803]	[43906803]
978_3747	chr11	64284553	64284953	+	1000	245.0	[7.3048873]	[98]	[7.305522]	[98]	[64284747]	[64284747]
978_37471	chr17	79779257	79779657	+	1000	46.0	[7.6537585]	[82]	[7.645783]	[82]	[79779434]	[79779434]
978_37507	chr19	6278414	6278814	+	1000	46.0	[12.975484]	[109]	[12.972587]	[109]	[6278618]	[6278618]
978_37540	chr19	41945377	41945777	+	1000	46.0	[10.66729]	[126]	[10.663833]	[126]	[41945585]	[41945585]
978_3755	chr3	9249486	9249886	+	1000	245.0	[10.989679]	[98]	[10.987018]	[98]	[9249681]	[9249681]
978_37552	chr19	50851602	50852002	+	1000	46.0	[12.100185]	[91]	[12.101041]	[91]	[50851791]	[50851791]
978_3756	chr4	128635213	128635613	+	1000	245.0	[8.631256]	[100]	[8.631086]	[100]	[128635413]	[128635413]
978_37569	chr2	20642356	20642756	+	1000	46.0	[6.5896573]	[100]	[6.5813184]	[100]	[20642522]	[20642522]
978_37570	chr2	23602028	23602428	+	1000	46.0	[9.304563]	[109]	[9.302997]	[109]	[23602224]	[23602224]
978_37575	chr2	27920501	27920901	+	1000	46.0	[6.7151933]	[65]	[6.7166486]	[65]	[27920659]	[27920659]
978_37590	chr2	65056806	65057206	+	1000	46.0	[8.242259]	[96]	[8.241651]	[96]	[65057001]	[65057001]
978_37601	chr2	96686033	96686433	+	1000	46.0	[7.883365]	[85]	[7.882309]	[85]	[96686208]	[96686208]
978_37617	chr2	145811493	145811893	+	955	46.0	[7.8062334]	[117]	[7.8005857]	[117]	[145811697]	[145811697]
978_37618	chr2	148926621	148927021	+	1000	46.0	[6.470807]	[105]	[6.4732623]	[105]	[148926815]	[148926815]
978_37630	chr2	215780310	215780710	+	1000	46.0	[12.409876]	[92]	[12.408016]	[92]	[215780493]	[215780493]
978_37656	chr20	49989344	49989744	+	957	46.0	[13.335326]	[139]	[13.329422]	[139]	[49989556]	[49989556]
978_37660	chr20	51335301	51335701	+	1000	46.0	[7.735183]	[103]	[7.7338476]	[103]	[51335502]	[51335502]
978_37669	chr20	62555835	62556235	+	1000	46.0	[13.389525]	[114]	[13.388522]	[114]	[62556031]	[62556031]
978_37671	chr21	14736744	14737144	+	1000	46.0	[6.7788677, 12.218207]	[100, 105]	[6.777254, 12.214487]	[100, 105]	[14736944, 14736949]	[14736944, 14736949]
978_377	chr22	26483654	26484054	+	1000	610.0	[6.795038, 12.775013]	[93, 120]	[6.788983, 12.776908]	[93, 120]	[26483845, 26483872]	[26483845, 26483872]
978_3772	chr17	8631174	8631574	+	1000	244.0	[14.327343]	[98]	[14.325357]	[98]	[8631372]	[8631372]
978_37722	chr3	52429793	52430193	+	1000	46.0	[7.463125]	[113]	[7.461313]	[113]	[52430004]	[52430004]
978_37725	chr3	65619369	65619769	+	1000	46.0	[8.214192]	[107]	[8.216956]	[107]	[65619576]	[65619576]
978_37734	chr3	132417152	132417552	+	1000	46.0	[8.084699]	[163]	[8.083608]	[163]	[132417326]	[132417326]
978_37753	chr4	4488366	4488766	+	1000	46.0	[7.0401263]	[56]	[7.0382113]	[56]	[4488517]	[4488517]
978_37781	chr4	139841406	139841806	+	1000	46.0	[8.646185]	[112]	[8.642963]	[112]	[139841611]	[139841611]
978_37791	chr5	10452693	10453093	+	1000	46.0	[9.507644]	[149]	[9.515516]	[149]	[10452939]	[10452939]
978_37800	chr5	67063058	67063458	+	1000	46.0	[13.122975]	[112]	[13.122612]	[112]	[67063263]	[67063263]
978_37826	chr5	149549393	149549793	+	1000	46.0	[8.084641]	[113]	[8.086079]	[113]	[149549580]	[149549580]
978_3785	chr7	22433891	22434291	+	1000	244.0	[9.845179]	[152]	[9.837896]	[152]	[22434140]	[22434140]
978_37859	chr6	34143952	34144352	+	1000	46.0	[9.182237]	[64]	[9.186523]	[64]	[34144116]	[34144116]
978_37865	chr6	39088358	39088758	+	1000	46.0	[8.005329]	[125]	[8.003143]	[125]	[39088575]	[39088575]
978_37870	chr6	43669002	43669402	+	1000	46.0	[12.797535]	[108]	[12.796033]	[108]	[43669210]	[43669210]
978_3790	chrX	9462893	9463293	+	1000	244.0	[8.747217]	[107]	[8.747898]	[107]	[9463089]	[9463089]
978_37911	chr7	2646782	2647182	+	1000	46.0	[7.883065]	[119]	[7.878142]	[119]	[2646992]	[2646992]
978_37916	chr7	30285900	30286300	+	1000	46.0	[8.102326]	[147]	[8.10653]	[147]	[30286093]	[30286093]
978_37927	chr7	88218002	88218402	+	1000	46.0	[11.049149]	[65]	[11.044546]	[65]	[88218167]	[88218167]
978_37930	chr7	95395988	95396388	+	1000	46.0	[11.047728]	[133]	[11.040071]	[133]	[95396212]	[95396212]
978_3794	chr1	28449948	28450348	+	1000	243.0	[7.5229015]	[114]	[7.514548]	[114]	[28450157]	[28450157]
978_37949	chr7	131225492	131225892	+	1000	46.0	[15.591097]	[117]	[15.584984]	[117]	[131225695]	[131225695]
978_37966	chr8	9363468	9363868	+	1000	46.0	[7.349218, 8.655423]	[103, 172]	[7.345792, 8.654486]	[103, 172]	[9363644, 9363713]	[9363644, 9363713]
978_37967	chr8	10691282	10691682	+	1000	46.0	[9.020159]	[101]	[9.007809]	[101]	[10691451]	[10691451]
978_37978	chr8	90225736	90226136	+	1000	46.0	[11.441984]	[112]	[11.441477]	[112]	[90225939]	[90225939]
978_38001	chr9	38087946	38088346	+	1000	46.0	[6.799272]	[147]	[6.8105726]	[147]	[38088193]	[38088193]
978_38006	chr9	87592453	87592853	+	1000	46.0	[10.926541]	[142]	[10.934917]	[142]	[87592695]	[87592695]
978_38011	chr9	99595800	99596200	+	1000	46.0	[13.530712]	[116]	[13.530204]	[116]	[99596010]	[99596010]
978_38012	chr9	104748554	104748954	+	1000	46.0	[9.335964]	[128]	[9.332805]	[128]	[104748770]	[104748770]
978_38044	chrX	55717516	55717916	+	1000	46.0	[10.711388]	[159]	[10.715023]	[159]	[55717719]	[55717719]
978_38050	chrX	118976108	118976508	+	1000	46.0	[7.7887883]	[116]	[7.7904754]	[116]	[118976287]	[118976287]
978_3807	chr3	42582105	42582505	+	1000	243.0	[7.761712]	[84]	[7.758997]	[84]	[42582287]	[42582287]
978_38098	chr1	43414696	43415096	+	1000	45.0	[6.7568555]	[147]	[6.7656198]	[147]	[43414940]	[43414940]
978_38111	chr1	93080370	93080770	+	1000	45.0	[11.062064]	[122]	[11.0665045]	[122]	[93080585]	[93080585]
978_38116	chr1	116433582	116433982	+	1000	45.0	[11.362108]	[61]	[11.357886]	[61]	[116433741]	[116433741]
978_38137	chr1	182315182	182315582	+	1000	45.0	[7.3277225]	[152]	[7.3260593]	[152]	[182315430]	[182315430]
978_3815	chr8	105328885	105329285	+	1000	243.0	[7.632979]	[80]	[7.630803]	[80]	[105329064]	[105329064]
978_38150	chr1	212167118	212167518	+	1000	45.0	[8.883291]	[137]	[8.88266]	[137]	[212167275]	[212167275]
978_38159	chr10	5404632	5405032	+	1000	45.0	[6.901574]	[141]	[6.8947077]	[141]	[5404869]	[5404869]
978_38170	chr10	30431330	30431730	+	1000	45.0	[7.1796284]	[94]	[7.1822543]	[94]	[30431520]	[30431520]
978_38172	chr10	31242863	31243263	+	1000	45.0	[9.098915]	[101]	[9.099781]	[101]	[31243046]	[31243046]
978_38174	chr10	32963087	32963487	+	1000	45.0	[9.561187]	[113]	[9.561937]	[113]	[32963294]	[32963294]
978_38178	chr10	50561754	50562154	+	1000	45.0	[8.950609]	[85]	[8.9468975]	[85]	[50561939]	[50561939]
978_38181	chr10	61904689	61905089	+	1000	45.0	[12.434304]	[110]	[12.432907]	[110]	[61904886]	[61904886]
978_38182	chr10	62858295	62858695	+	1000	45.0	[12.314229]	[108]	[12.315995]	[108]	[62858503]	[62858503]
978_38188	chr10	86079064	86079464	+	1000	45.0	[8.23572]	[197]	[8.2350855]	[197]	[86079307]	[86079307]
978_38209	chr11	19982757	19983157	+	1000	45.0	[6.636093]	[85]	[6.635128]	[85]	[19982937]	[19982937]
978_3821	chr12	131026195	131026595	+	1000	242.0	[13.351353, 12.796919]	[73, 93]	[13.3532505, 12.799572]	[73, 93]	[131026363, 131026383]	[131026363, 131026383]
978_38232	chr11	91905485	91905885	+	1000	45.0	[10.524814]	[152]	[10.5153]	[152]	[91905734]	[91905734]
978_38239	chr11	117738263	117738663	+	1000	45.0	[11.825573]	[64]	[11.827413]	[64]	[117738427]	[117738427]
978_38247	chr11	132069641	132070041	+	1000	45.0	[6.99861]	[129]	[7.003669]	[129]	[132069840]	[132069840]
978_38249	chr12	1492017	1492417	+	1000	45.0	[6.7037344]	[189]	[6.6977987]	[189]	[1492261]	[1492261]
978_3825	chr17	43778193	43778593	+	1000	242.0	[10.188993, 14.920566]	[59, 104]	[10.186998, 14.91292]	[59, 104]	[43778351, 43778396]	[43778351, 43778396]
978_38255	chr12	19236647	19237047	+	1000	45.0	[7.4354367, 14.808227]	[88, 93]	[7.428711, 14.806002]	[88, 93]	[19236832, 19236837]	[19236832, 19236837]
