#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_33246	chr3	195259485	195259885	+	910	76.5	[7.275311, 7.275311]	[129, 223]	[7.275311, 7.275311]	[172, 178]	[195259638, 195259732]	[195259681, 195259687]
366_3325	chr1	22241229	22241629	+	1000	485.0	[7.275311]	[118]	[7.275311, 7.275311]	[127, 147]	[22241443]	[22241452, 22241472]
366_33250	chr4	17773170	17773570	+	963	76.5	[7.275311]	[104]	[]	[]	[17773363]	[]
366_33251	chr4	37567189	37567589	+	944	76.5	[7.275311]	[171]	[7.275311]	[180]	[37567361]	[37567370]
366_33252	chr4	38999558	38999958	+	997	76.5	[7.275311, 7.275311, 7.275311, 7.275311, 7.275311]	[93, 104, 111, 121, 128]	[7.275311]	[130]	[38999728, 38999739, 38999746, 38999756, 38999763]	[38999765]
366_33257	chr4	128761210	128761610	+	901	76.5	[7.275311, 7.275311]	[177, 204]	[]	[]	[128761420, 128761447]	[]
366_33259	chr5	112963688	112964088	+	922	76.5	[7.275311]	[147]	[]	[]	[112963896]	[]
366_3326	chr1	235766900	235767300	+	1000	485.0	[7.275311]	[104]	[7.275311]	[113]	[235767096]	[235767105]
366_33260	chr5	113639235	113639635	+	682	76.5	[7.275311, 7.275311]	[96, 153]	[]	[]	[113639401, 113639458]	[]
366_33263	chr5	151756684	151757084	+	904	76.5	[7.275311, 7.275311]	[86, 107]	[]	[]	[151756851, 151756872]	[]
366_33264	chr5	163316358	163316758	+	798	76.5	[7.275311]	[103]	[7.275311]	[88]	[163316545]	[163316530]
366_33265	chr5	173007784	173008184	+	888	76.5	[7.275311]	[249]	[7.275311, 7.275311, 7.275311]	[210, 215, 258]	[173008017]	[173007978, 173007983, 173008026]
366_33266	chr5	173629023	173629423	+	600	76.5	[]	[]	[7.275311]	[169]	[]	[173629186]
366_33268	chr6	13290084	13290484	+	905	76.5	[7.275311]	[199]	[]	[]	[13290312]	[]
366_33269	chr6	17493225	17493625	+	922	76.5	[7.275311]	[243]	[7.275311, 7.275311]	[149, 212]	[17493473]	[17493379, 17493442]
366_33270	chr6	20352381	20352781	+	780	76.5	[]	[]	[7.275311]	[227]	[]	[20352597]
366_33271	chr6	22066543	22066943	+	707	76.5	[]	[]	[7.275311, 7.275311]	[69, 77]	[]	[22066701, 22066709]
366_33274	chr6	34611065	34611465	+	977	76.5	[7.275311, 7.275311]	[88, 159]	[7.275311, 7.275311, 7.275311]	[78, 90, 136]	[34611241, 34611312]	[34611231, 34611243, 34611289]
366_33276	chr6	37243510	37243910	+	884	76.5	[7.275311]	[210]	[]	[]	[37243759]	[]
366_33277	chr6	40685613	40686013	+	902	76.5	[]	[]	[7.275311]	[97]	[]	[40685805]
366_33280	chr6	139394165	139394565	+	957	76.5	[]	[]	[7.275311, 7.275311]	[253, 280]	[]	[139394382, 139394409]
366_33281	chr6	143117081	143117481	+	971	76.5	[7.275311, 7.275311, 7.275311]	[93, 99, 145]	[]	[]	[143117232, 143117238, 143117284]	[]
366_33287	chr6	157380947	157381347	+	990	76.5	[]	[]	[7.275311]	[105]	[]	[157381128]
366_33290	chr7	2349848	2350248	+	642	76.5	[7.275311]	[237]	[]	[]	[2350043]	[]
366_33293	chr7	73758525	73758925	+	955	76.5	[]	[]	[7.275311, 7.275311, 7.275311]	[187, 191, 209]	[]	[73758752, 73758756, 73758774]
366_33294	chr7	74272337	74272737	+	969	76.5	[]	[]	[7.275311]	[142]	[]	[74272566]
366_33295	chr7	76764229	76764629	+	996	76.5	[7.275311]	[85]	[7.275311]	[94]	[76764413]	[76764422]
366_33296	chr7	89983815	89984215	+	694	76.5	[7.275311, 7.275311]	[91, 160]	[7.275311]	[121]	[89983968, 89984037]	[89983998]
366_33298	chr7	100794546	100794946	+	875	76.5	[]	[]	[7.275311]	[304]	[]	[100794794]
366_3330	chr9	133253268	133253668	+	1000	485.0	[7.275311]	[96]	[7.275311]	[105]	[133253464]	[133253473]
366_33301	chr7	121042685	121043085	+	666	76.5	[7.275311, 7.275311]	[130, 136]	[]	[]	[121042843, 121042849]	[]
366_33303	chr7	129435273	129435673	+	943	76.5	[7.275311]	[188]	[]	[]	[129435503]	[]
366_33307	chr8	55865209	55865609	+	1000	76.5	[]	[]	[7.275311]	[146]	[]	[55865429]
366_33308	chr8	63145636	63146036	+	984	76.5	[7.275311]	[138]	[7.275311]	[130]	[63145852]	[63145844]
366_33309	chr8	66668552	66668952	+	968	76.5	[]	[]	[7.275311]	[85]	[]	[66668711]
366_33310	chr8	67481791	67482191	+	702	76.5	[7.275311]	[184]	[]	[]	[67481998]	[]
366_33311	chr8	80023636	80024036	+	908	76.5	[7.275311]	[156]	[7.275311]	[177]	[80023792]	[80023813]
366_33313	chr8	128342973	128343373	+	865	76.5	[7.275311]	[194]	[]	[]	[128343189]	[]
366_33314	chr8	129753197	129753597	+	997	76.5	[7.275311]	[142]	[]	[]	[129753437]	[]
366_33317	chr9	34132269	34132669	+	989	76.5	[7.275311]	[143]	[]	[]	[34132458]	[]
366_33318	chr9	72539642	72540042	+	991	76.5	[7.275311]	[156]	[]	[]	[72539870]	[]
366_33319	chr9	124126697	124127097	+	559	76.5	[7.275311]	[193]	[7.275311]	[140]	[124126913]	[124126860]
366_3332	chr10	12345430	12345830	+	1000	484.5	[]	[]	[7.275311]	[164]	[]	[12345616]
366_33320	chr9	126804631	126805031	+	995	76.5	[]	[]	[7.275311]	[123]	[]	[126804788]
366_33321	chr9	128688297	128688697	+	985	76.5	[7.275311]	[101]	[7.275311]	[83]	[128688480]	[128688462]
366_33323	chrX	44253114	44253514	+	560	76.5	[]	[]	[7.275311, 7.275311]	[232, 240]	[]	[44253316, 44253324]
366_33324	chrX	44971676	44972076	+	585	76.5	[7.275311]	[134]	[]	[]	[44971892]	[]
366_3333	chr14	91155062	91155462	+	1000	484.5	[7.275311]	[111]	[]	[]	[91155264]	[]
366_33333	chr1	24392174	24392574	+	974	76.0	[7.275311, 7.275311]	[255, 341]	[]	[]	[24392333, 24392419]	[]
366_33335	chr1	46304772	46305172	+	891	76.0	[]	[]	[7.275311]	[72]	[]	[46304940]
366_33336	chr1	51280709	51281109	+	899	76.0	[7.275311]	[81]	[]	[]	[51280875]	[]
366_33337	chr1	58896575	58896975	+	994	76.0	[]	[]	[7.275311]	[154]	[]	[58896816]
366_33338	chr1	61056811	61057211	+	977	76.0	[7.275311]	[99]	[]	[]	[61057009]	[]
366_33340	chr1	93352006	93352406	+	584	76.0	[]	[]	[7.275311, 7.275311]	[190, 202]	[]	[93352219, 93352231]
366_33342	chr1	109478865	109479265	+	633	76.0	[7.275311, 7.275311]	[139, 206]	[]	[]	[109479016, 109479083]	[]
366_33343	chr1	114490224	114490624	+	776	76.0	[7.275311, 7.275311]	[113, 195]	[7.275311]	[177]	[114490393, 114490475]	[114490457]
366_33345	chr1	151347064	151347464	+	970	76.0	[7.275311]	[116]	[7.275311]	[84]	[151347249]	[151347217]
366_33347	chr1	173330337	173330737	+	989	76.0	[]	[]	[7.275311]	[137]	[]	[173330546]
366_3335	chr3	43960442	43960842	+	1000	484.5	[7.275311]	[93]	[7.275311]	[102]	[43960630]	[43960639]
366_33351	chr1	227437394	227437794	+	982	76.0	[]	[]	[7.275311]	[78]	[]	[227437571]
366_33352	chr10	5487072	5487472	+	818	76.0	[7.275311]	[166]	[7.275311]	[138]	[5487262]	[5487234]
366_33353	chr10	11165197	11165597	+	939	76.0	[]	[]	[7.275311]	[120]	[]	[11165371]
366_33354	chr10	35641968	35642368	+	840	76.0	[7.275311]	[185]	[]	[]	[35642213]	[]
366_33355	chr10	50545087	50545487	+	990	76.0	[]	[]	[7.275311]	[223]	[]	[50545334]
366_3336	chr1	10202980	10203380	+	1000	484.0	[7.275311]	[101]	[7.275311, 7.275311]	[85, 110]	[10203173]	[10203157, 10203182]
366_33360	chr10	123236230	123236630	+	976	76.0	[7.275311]	[169]	[]	[]	[123236444]	[]
366_33364	chr11	72079181	72079581	+	994	76.0	[7.275311]	[166]	[7.275311]	[168]	[72079349]	[72079351]
366_33365	chr11	76102863	76103263	+	957	76.0	[7.275311]	[106]	[7.275311, 7.275311]	[115, 122]	[76103026]	[76103035, 76103042]
366_33367	chr11	113417391	113417791	+	965	76.0	[7.275311, 7.275311]	[96, 110]	[7.275311, 7.275311]	[112, 119]	[113417580, 113417594]	[113417596, 113417603]
366_3337	chr1	43225236	43225636	+	1000	484.0	[7.275311, 7.275311]	[103, 151]	[]	[]	[43225437, 43225485]	[]
366_33372	chr12	54399232	54399632	+	947	76.0	[7.275311, 7.275311]	[145, 156]	[7.275311, 7.275311]	[115, 147]	[54399468, 54399479]	[54399438, 54399470]
366_33374	chr12	108617958	108618358	+	945	76.0	[7.275311, 7.275311]	[135, 204]	[7.275311, 7.275311]	[173, 199]	[108618127, 108618196]	[108618165, 108618191]
366_33375	chr12	120527467	120527867	+	989	76.0	[7.275311, 7.275311]	[153, 165]	[7.275311]	[93]	[120527701, 120527713]	[120527641]
366_33379	chr13	91320720	91321120	+	965	76.0	[7.275311]	[77]	[7.275311]	[110]	[91320881]	[91320914]
366_3338	chr1	115470194	115470594	+	1000	483.5	[7.275311, 7.275311, 7.275311]	[92, 97, 139]	[7.275311]	[106]	[115470384, 115470389, 115470431]	[115470398]
366_33380	chr13	91375323	91375723	+	921	76.0	[7.275311]	[182]	[7.275311]	[184]	[91375566]	[91375568]
366_33383	chr13	108786778	108787178	+	998	76.0	[7.275311]	[168]	[7.275311]	[153]	[108787026]	[108787011]
366_33385	chr13	114004841	114005241	+	978	76.0	[]	[]	[7.275311]	[167]	[]	[114005025]
366_33386	chr13	114275353	114275753	+	769	76.0	[7.275311]	[93]	[7.275311]	[122]	[114275507]	[114275536]
366_33388	chr14	59361200	59361600	+	922	76.0	[7.275311]	[93]	[7.275311]	[77]	[59361387]	[59361371]
366_33391	chr14	77272024	77272424	+	870	76.0	[7.275311]	[100]	[7.275311, 7.275311]	[102, 109]	[77272211]	[77272213, 77272220]
366_33392	chr14	100140312	100140712	+	570	76.0	[7.275311]	[100]	[7.275311, 7.275311]	[117, 181]	[100140481]	[100140498, 100140562]
366_33397	chr16	57082347	57082747	+	931	76.0	[7.275311]	[127]	[7.275311]	[154]	[57082529]	[57082556]
366_33399	chr16	85600760	85601160	+	993	76.0	[]	[]	[7.275311]	[142]	[]	[85600958]
366_33402	chr16	87899266	87899666	+	924	76.0	[7.275311, 7.275311]	[115, 159]	[7.275311, 7.275311]	[104, 161]	[87899463, 87899507]	[87899452, 87899509]
366_33404	chr17	21300160	21300560	+	852	76.0	[7.275311]	[239]	[]	[]	[21300333]	[]
366_33407	chr17	44123920	44124320	+	896	76.0	[7.275311]	[107]	[7.275311, 7.275311]	[81, 144]	[44124110]	[44124084, 44124147]
366_33409	chr17	63843206	63843606	+	976	76.0	[7.275311, 7.275311]	[100, 178]	[7.275311]	[180]	[63843365, 63843443]	[63843445]
366_33410	chr18	1521736	1522136	+	668	76.0	[]	[]	[7.275311]	[141]	[]	[1521891]
366_33411	chr18	6624397	6624797	+	990	76.0	[]	[]	[7.275311, 7.275311]	[215, 224]	[]	[6624608, 6624617]
366_33416	chr18	35136312	35136712	+	899	76.0	[7.275311]	[175]	[]	[]	[35136551]	[]
366_33419	chr19	4180663	4181063	+	977	76.0	[]	[]	[7.275311, 7.275311]	[97, 111]	[]	[4180849, 4180863]
366_33423	chr19	14694669	14695069	+	892	76.0	[7.275311]	[110]	[7.275311, 7.275311]	[81, 119]	[14694850]	[14694821, 14694859]
366_33424	chr19	17236763	17237163	+	894	76.0	[7.275311, 7.275311, 7.275311]	[98, 114, 138]	[7.275311, 7.275311]	[100, 161]	[17236947, 17236963, 17236987]	[17236949, 17237010]
366_33425	chr19	35135543	35135943	+	921	76.0	[7.275311]	[150]	[7.275311]	[119]	[35135758]	[35135727]
366_33426	chr19	38308019	38308419	+	554	76.0	[]	[]	[7.275311]	[148]	[]	[38308229]
366_33428	chr19	49021152	49021552	+	955	76.0	[]	[]	[7.275311]	[160]	[]	[49021323]
366_33430	chr19	57819418	57819818	+	974	76.0	[]	[]	[7.275311]	[221]	[]	[57819658]
366_33432	chr2	46941715	46942115	+	975	76.0	[7.275311]	[170]	[]	[]	[46941964]	[]
366_33434	chr2	119645158	119645558	+	584	76.0	[7.275311]	[102]	[7.275311]	[111]	[119645353]	[119645362]
366_33435	chr2	149301317	149301717	+	994	76.0	[7.275311, 7.275311]	[179, 197]	[7.275311]	[188]	[149301535, 149301553]	[149301544]
366_33438	chr2	233608920	233609320	+	983	76.0	[7.275311, 7.275311]	[90, 108]	[7.275311, 7.275311]	[99, 146]	[233609105, 233609123]	[233609114, 233609161]
366_3344	chr9	130844089	130844489	+	1000	483.5	[]	[]	[7.275311, 7.275311]	[98, 158]	[]	[130844251, 130844311]
366_33440	chr20	20792189	20792589	+	907	76.0	[7.275311]	[85]	[7.275311]	[94]	[20792355]	[20792364]
366_33441	chr20	31485960	31486360	+	989	76.0	[]	[]	[7.275311]	[155]	[]	[31486190]
366_33443	chr20	49935992	49936392	+	980	76.0	[7.275311, 7.275311]	[140, 156]	[]	[]	[49936225, 49936241]	[]
366_33445	chr21	34030309	34030709	+	948	76.0	[]	[]	[7.275311]	[276]	[]	[34030534]
366_33446	chr21	43896840	43897240	+	823	76.0	[7.275311]	[96]	[]	[]	[43897014]	[]
366_33447	chr22	19834333	19834733	+	872	76.0	[7.275311]	[181]	[]	[]	[19834539]	[]
366_33448	chr22	21675294	21675694	+	881	76.0	[7.275311]	[201]	[7.275311, 7.275311]	[173, 184]	[21675510]	[21675482, 21675493]
366_3345	chr1	31939348	31939748	+	1000	483.0	[]	[]	[7.275311, 7.275311]	[113, 127]	[]	[31939545, 31939559]
366_33451	chr22	21842148	21842548	+	989	76.0	[7.275311, 7.275311]	[156, 169]	[7.275311]	[158]	[21842311, 21842324]	[21842313]
366_33452	chr22	22567558	22567958	+	928	76.0	[7.275311]	[68]	[7.275311, 7.275311]	[112, 154]	[22567711]	[22567755, 22567797]
366_33454	chr22	23172192	23172592	+	986	76.0	[]	[]	[7.275311, 7.275311]	[127, 200]	[]	[23172362, 23172435]
366_33455	chr22	26617640	26618040	+	968	76.0	[7.275311, 7.275311]	[160, 182]	[]	[]	[26617865, 26617887]	[]
366_33456	chr22	31107625	31108025	+	953	76.0	[]	[]	[7.275311, 7.275311]	[128, 138]	[]	[31107806, 31107816]
366_33457	chr3	6734076	6734476	+	984	76.0	[7.275311]	[180]	[7.275311]	[182]	[6734321]	[6734323]
366_33458	chr3	12947802	12948202	+	910	76.0	[]	[]	[7.275311, 7.275311]	[115, 127]	[]	[12948015, 12948027]
366_3346	chr1	222886369	222886769	+	1000	483.0	[7.275311, 7.275311]	[104, 108]	[7.275311]	[117]	[222886570, 222886574]	[222886583]
366_33460	chr3	39148511	39148911	+	985	76.0	[]	[]	[7.275311, 7.275311]	[105, 167]	[]	[39148690, 39148752]
366_33461	chr3	150598000	150598400	+	985	76.0	[7.275311, 7.275311]	[131, 144]	[7.275311]	[177]	[150598186, 150598199]	[150598232]
366_33462	chr3	171810570	171810970	+	990	76.0	[]	[]	[7.275311, 7.275311]	[125, 136]	[]	[171810761, 171810772]
366_33463	chr4	49287825	49288225	+	995	76.0	[]	[]	[7.275311, 7.275311, 7.275311]	[71, 118, 122]	[]	[49287987, 49288034, 49288038]
366_33465	chr4	99506658	99507058	+	841	76.0	[]	[]	[7.275311]	[143]	[]	[99506849]
366_33466	chr4	139668692	139669092	+	908	76.0	[7.275311, 7.275311]	[191, 233]	[]	[]	[139668900, 139668942]	[]
366_33467	chr4	139682493	139682893	+	963	76.0	[7.275311]	[243]	[]	[]	[139682739]	[]
366_3347	chr1	227762450	227762850	+	1000	483.0	[7.275311]	[83]	[7.275311]	[170]	[227762605]	[227762692]
366_33470	chr5	34926170	34926570	+	546	76.0	[]	[]	[7.275311]	[181]	[]	[34926332]
366_33472	chr5	72275513	72275913	+	699	76.0	[7.275311]	[156]	[7.275311, 7.275311]	[158, 165]	[72275681]	[72275683, 72275690]
366_33476	chr5	172111756	172112156	+	977	76.0	[]	[]	[7.275311, 7.275311]	[110, 185]	[]	[172111916, 172111991]
366_33477	chr5	172344961	172345361	+	837	76.0	[]	[]	[7.275311]	[242]	[]	[172345181]
366_33478	chr5	173153035	173153435	+	970	76.0	[7.275311]	[249]	[7.275311]	[162]	[173153285]	[173153198]
366_33479	chr6	33989994	33990394	+	960	76.0	[7.275311, 7.275311]	[108, 143]	[]	[]	[33990180, 33990215]	[]
366_3348	chr16	85652910	85653310	+	1000	483.0	[7.275311]	[120]	[7.275311]	[125]	[85653128]	[85653133]
366_33484	chr6	86303878	86304278	+	925	76.0	[7.275311]	[190]	[7.275311]	[220]	[86304089]	[86304119]
366_33486	chr6	89547578	89547978	+	980	76.0	[7.275311]	[101]	[7.275311]	[110]	[89547776]	[89547785]
366_33487	chr6	111424521	111424921	+	783	76.0	[7.275311]	[216]	[7.275311]	[198]	[111424708]	[111424690]
366_33493	chr7	36149864	36150264	+	984	76.0	[7.275311]	[238]	[]	[]	[36150091]	[]
366_33494	chr7	44846125	44846525	+	923	76.0	[7.275311, 7.275311]	[150, 163]	[]	[]	[44846335, 44846348]	[]
366_33498	chr7	91893358	91893758	+	988	76.0	[7.275311]	[71]	[]	[]	[91893528]	[]
366_33499	chr7	103381542	103381942	+	975	76.0	[]	[]	[7.275311]	[84]	[]	[103381714]
366_335	chr3	196127589	196127989	+	1000	1661.5	[7.275311, 7.275311]	[72, 117]	[7.275311]	[126]	[196127755, 196127800]	[196127809]
366_33500	chr7	129271719	129272119	+	606	76.0	[7.275311]	[83]	[]	[]	[129271892]	[]
366_33504	chr7	140927233	140927633	+	957	76.0	[7.275311]	[227]	[]	[]	[140927472]	[]
366_33508	chr8	65667885	65668285	+	992	76.0	[7.275311]	[144]	[]	[]	[65668120]	[]
366_33511	chr8	102776735	102777135	+	972	76.0	[7.275311]	[273]	[7.275311]	[303]	[102776908]	[102776938]
366_33512	chr8	122809007	122809407	+	583	76.0	[7.275311, 7.275311]	[141, 198]	[]	[]	[122809171, 122809228]	[]
366_33514	chr8	140463515	140463915	+	950	76.0	[7.275311, 7.275311]	[115, 138]	[7.275311]	[79]	[140463717, 140463740]	[140463681]
366_33515	chr9	4904365	4904765	+	755	76.0	[7.275311]	[127]	[7.275311]	[136]	[4904552]	[4904561]
366_33516	chr9	5596061	5596461	+	847	76.0	[7.275311]	[122]	[7.275311]	[131]	[5596265]	[5596274]
366_33517	chr9	37415313	37415713	+	956	76.0	[]	[]	[7.275311]	[168]	[]	[37415517]
366_33519	chr9	85934248	85934648	+	957	76.0	[7.275311]	[149]	[]	[]	[85934458]	[]
366_33521	chr9	130798747	130799147	+	975	76.0	[7.275311]	[184]	[7.275311]	[163]	[130798949]	[130798928]
366_33522	chr9	131051442	131051842	+	995	76.0	[]	[]	[7.275311, 7.275311]	[128, 136]	[]	[131051647, 131051655]
366_33524	chr9	136631367	136631767	+	947	76.0	[7.275311]	[151]	[]	[]	[136631596]	[]
366_33526	chr9	137990043	137990443	+	911	76.0	[7.275311]	[129]	[7.275311]	[195]	[137990224]	[137990290]
366_33528	chrX	40260367	40260767	+	616	76.0	[7.275311]	[170]	[7.275311, 7.275311]	[109, 147]	[40260589]	[40260528, 40260566]
366_33529	chrX	79452928	79453328	+	998	76.0	[7.275311, 7.275311]	[99, 151]	[7.275311, 7.275311]	[70, 108]	[79453119, 79453171]	[79453090, 79453128]
366_33533	chr1	12394471	12394871	+	716	75.5	[7.275311]	[202]	[]	[]	[12394678]	[]
366_33534	chr1	17054502	17054902	+	940	75.5	[7.275311]	[219]	[7.275311, 7.275311]	[143, 156]	[17054736]	[17054660, 17054673]
366_33535	chr1	26237382	26237782	+	877	75.5	[7.275311]	[200]	[]	[]	[26237622]	[]
366_33536	chr1	28148522	28148922	+	967	75.5	[]	[]	[7.275311]	[163]	[]	[28148748]
366_33537	chr1	28278722	28279122	+	968	75.5	[7.275311]	[147]	[7.275311]	[140]	[28278919]	[28278912]
366_33538	chr1	28929368	28929768	+	976	75.5	[7.275311, 7.275311]	[168, 179]	[7.275311]	[106]	[28929589, 28929600]	[28929527]
366_33539	chr1	29259767	29260167	+	971	75.5	[7.275311, 7.275311]	[101, 116]	[7.275311]	[103]	[29259931, 29259946]	[29259933]
366_3354	chr2	73971066	73971466	+	1000	482.5	[7.275311]	[154]	[7.275311]	[130]	[73971262]	[73971238]
366_33540	chr1	32413875	32414275	+	970	75.5	[7.275311, 7.275311]	[162, 203]	[]	[]	[32414072, 32414113]	[]
366_33542	chr1	42961434	42961834	+	935	75.5	[]	[]	[7.275311]	[214]	[]	[42961666]
366_33543	chr1	43073456	43073856	+	915	75.5	[]	[]	[7.275311, 7.275311]	[96, 116]	[]	[43073645, 43073665]
366_33545	chr1	86906417	86906817	+	982	75.5	[]	[]	[7.275311]	[153]	[]	[86906600]
366_33547	chr1	94854369	94854769	+	743	75.5	[]	[]	[7.275311]	[187]	[]	[94854563]
366_33548	chr1	100852764	100853164	+	982	75.5	[]	[]	[7.275311]	[86]	[]	[100852938]
366_33551	chr1	159266802	159267202	+	924	75.5	[]	[]	[7.275311]	[80]	[]	[159266956]
366_33553	chr1	205326987	205327387	+	955	75.5	[7.275311]	[161]	[]	[]	[205327143]	[]
366_33558	chr1	227953648	227954048	+	778	75.5	[]	[]	[7.275311]	[109]	[]	[227953838]
366_33559	chr1	244047863	244048263	+	975	75.5	[]	[]	[7.275311]	[115]	[]	[244048028]
366_3356	chr21	25900046	25900446	+	1000	482.5	[7.275311, 7.275311]	[106, 126]	[7.275311, 7.275311]	[115, 159]	[25900243, 25900263]	[25900252, 25900296]
366_33562	chr1	248923303	248923703	+	972	75.5	[]	[]	[7.275311]	[109]	[]	[248923476]
366_33564	chr10	17454836	17455236	+	959	75.5	[7.275311, 7.275311]	[117, 144]	[]	[]	[17455045, 17455072]	[]
366_33565	chr10	27252510	27252910	+	991	75.5	[7.275311, 7.275311]	[87, 125]	[7.275311]	[113]	[27252672, 27252710]	[27252698]
366_33566	chr10	78861323	78861723	+	951	75.5	[]	[]	[7.275311]	[158]	[]	[78861491]
366_33567	chr10	95713675	95714075	+	977	75.5	[7.275311]	[158]	[7.275311]	[117]	[95713903]	[95713862]
366_33568	chr10	99655011	99655411	+	708	75.5	[7.275311, 7.275311]	[82, 157]	[]	[]	[99655178, 99655253]	[]
366_33572	chr11	4801817	4802217	+	877	75.5	[]	[]	[7.275311]	[130]	[]	[4802010]
366_33573	chr11	12283788	12284188	+	886	75.5	[]	[]	[7.275311]	[92]	[]	[12283974]
366_33576	chr11	107854889	107855289	+	919	75.5	[7.275311]	[158]	[7.275311]	[163]	[107855116]	[107855121]
366_33578	chr12	19403009	19403409	+	937	75.5	[7.275311]	[134]	[7.275311, 7.275311]	[143, 169]	[19403217]	[19403226, 19403252]
366_33580	chr12	34127407	34127807	+	635	75.5	[]	[]	[7.275311]	[141]	[]	[34127648]
366_33583	chr12	55072086	55072486	+	971	75.5	[7.275311, 7.275311, 7.275311, 7.275311]	[94, 119, 133, 155]	[7.275311]	[148]	[55072263, 55072288, 55072302, 55072324]	[55072317]
366_33585	chr12	92325039	92325439	+	984	75.5	[7.275311, 7.275311]	[87, 105]	[7.275311]	[96]	[92325224, 92325242]	[92325233]
366_33589	chr12	131434578	131434978	+	958	75.5	[]	[]	[7.275311]	[173]	[]	[131434760]
366_3359	chrX	151970054	151970454	+	1000	482.5	[7.275311]	[102]	[7.275311]	[111]	[151970252]	[151970261]
366_33591	chr13	59356671	59357071	+	754	75.5	[7.275311]	[121]	[7.275311, 7.275311]	[57, 149]	[59356888]	[59356824, 59356916]
366_33592	chr13	99284402	99284802	+	988	75.5	[7.275311, 7.275311]	[147, 174]	[]	[]	[99284621, 99284648]	[]
366_33594	chr13	110870337	110870737	+	978	75.5	[]	[]	[7.275311]	[118]	[]	[110870526]
366_336	chr15	80033494	80033894	+	1000	1661.0	[7.275311]	[87]	[7.275311, 7.275311, 7.275311]	[96, 121, 150]	[80033672]	[80033681, 80033706, 80033735]
366_33601	chr15	45276794	45277194	+	828	75.5	[]	[]	[7.275311]	[107]	[]	[45276987]
366_33602	chr15	101008044	101008444	+	857	75.5	[7.275311]	[58]	[7.275311]	[125]	[101008200]	[101008267]
366_33604	chr16	4359079	4359479	+	986	75.5	[7.275311, 7.275311]	[225, 280]	[7.275311, 7.275311]	[227, 273]	[4359232, 4359287]	[4359234, 4359280]
366_33605	chr16	13968812	13969212	+	937	75.5	[7.275311]	[114]	[]	[]	[13969012]	[]
366_33607	chr16	23902929	23903329	+	975	75.5	[]	[]	[7.275311]	[119]	[]	[23903118]
366_33608	chr16	25031279	25031679	+	858	75.5	[7.275311, 7.275311]	[82, 133]	[]	[]	[25031459, 25031510]	[]
366_3361	chr1	245337724	245338124	+	1000	482.0	[7.275311, 7.275311]	[85, 106]	[7.275311]	[59]	[245337904, 245337925]	[245337878]
366_33610	chr16	57682803	57683203	+	714	75.5	[7.275311]	[239]	[]	[]	[57683038]	[]
366_33611	chr16	67126525	67126925	+	978	75.5	[]	[]	[7.275311]	[158]	[]	[67126738]
366_33615	chr17	7842157	7842557	+	979	75.5	[7.275311, 7.275311]	[82, 121]	[]	[]	[7842318, 7842357]	[]
366_33616	chr17	17690102	17690502	+	568	75.5	[7.275311]	[130]	[7.275311]	[139]	[17690324]	[17690333]
366_3362	chr11	46421197	46421597	+	1000	482.0	[7.275311]	[96]	[7.275311]	[105]	[46421380]	[46421389]
366_33623	chr17	45052264	45052664	+	782	75.5	[]	[]	[7.275311]	[227]	[]	[45052507]
366_33629	chr17	56406759	56407159	+	986	75.5	[7.275311]	[176]	[7.275311]	[185]	[56406998]	[56407007]
366_33634	chr18	32200750	32201150	+	975	75.5	[7.275311]	[121]	[7.275311]	[92]	[32200959]	[32200930]
366_33638	chr19	2057318	2057718	+	914	75.5	[7.275311, 7.275311, 7.275311]	[94, 164, 170]	[]	[]	[2057473, 2057543, 2057549]	[]
366_3364	chr2	85676135	85676535	+	1000	482.0	[7.275311]	[90]	[7.275311, 7.275311]	[99, 141]	[85676325]	[85676334, 85676376]
