#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_40679	chr3	36920883	36921283	+	975	33.0	[10.376464, 6.01237]	[92, 120]	[8.742208, 6.7177763]	[92, 120]	[36921056, 36921084]	[36921056, 36921084]
314_4068	chr1	77590645	77591045	+	1000	176.0	[8.669301]	[76]	[10.310684]	[76]	[77590818]	[77590818]
314_40680	chr3	39192640	39193040	+	1000	33.0	[6.7177763]	[88]	[6.01237, 3.8039694]	[88, 148]	[39192826]	[39192826, 39192886]
314_40681	chr3	39385366	39385766	+	1000	33.0	[15.292928]	[160]	[16.93431]	[160]	[39385581]	[39385581]
314_40683	chr3	41018841	41019241	+	929	33.0	[10.383591]	[104]	[8.735081]	[104]	[41019037]	[41019037]
314_40684	chr3	42061494	42061894	+	805	33.0	[4.399592]	[158]	[3.7822251, 4.261176]	[126, 158]	[42061733]	[42061701, 42061733]
314_40686	chr3	42898892	42899292	+	1000	33.0	[10.310684]	[91]	[8.706215]	[91]	[42899082]	[42899082]
314_40687	chr3	42902173	42902573	+	1000	33.0	[3.7968774]	[61]	[]	[]	[42902334]	[]
314_40688	chr3	43243570	43243970	+	1000	33.0	[4.348947]	[156]	[4.275395]	[156]	[43243746]	[43243746]
314_40692	chr3	44955093	44955493	+	1000	33.0	[11.627113]	[78]	[14.211601]	[78]	[44955268]	[44955268]
314_407	chr10	77909793	77910193	+	1000	411.0	[8.669301]	[140]	[10.404763]	[140]	[77910022]	[77910022]
314_4070	chr10	73366681	73367081	+	1000	176.0	[10.950313, 4.195397]	[52, 85]	[10.819023, 4.4207644]	[52, 85]	[73366832, 73366865]	[73366832, 73366865]
314_40704	chr3	60190088	60190488	+	788	33.0	[3.7822251]	[126]	[]	[]	[60190305]	[]
314_40706	chr3	70233823	70234223	+	1000	33.0	[8.735081]	[93]	[10.383591]	[93]	[70234007]	[70234007]
314_40709	chr3	108895291	108895691	+	1000	33.0	[8.742208]	[119]	[10.376464]	[119]	[108895506]	[108895506]
314_4071	chr11	10657381	10657781	+	1000	176.0	[6.7177763]	[115]	[6.01237]	[115]	[10657593]	[10657593]
314_40715	chr3	141352310	141352710	+	1000	33.0	[4.348947]	[116]	[4.275395]	[116]	[141352519]	[141352519]
314_40716	chr3	142668176	142668576	+	1000	33.0	[4.268303, 4.348947]	[87, 134]	[4.392465, 4.195397]	[87, 134]	[142668363, 142668410]	[142668363, 142668410]
314_40717	chr3	143147950	143148350	+	879	33.0	[6.01237]	[114]	[6.7177763]	[114]	[143148163]	[143148163]
314_4072	chr11	12274684	12275084	+	1000	176.0	[6.01237]	[91]	[6.7177763]	[91]	[12274874]	[12274874]
314_40723	chr3	158568766	158569166	+	941	33.0	[16.93431, 7.587974]	[141, 148]	[15.292928, 5.0034866]	[141, 148]	[158568980, 158568987]	[158568980, 158568987]
314_40729	chr3	170572872	170573272	+	1000	33.0	[15.292928, 3.9296186]	[67, 107]	[16.93431]	[67]	[170573027, 170573067]	[170573027]
314_4073	chr11	124608176	124608576	+	1000	176.0	[10.347598]	[152]	[3.825743, 8.669301]	[114, 152]	[124608422]	[124608384, 124608422]
314_40732	chr3	173139253	173139653	+	1000	33.0	[10.310684]	[115]	[8.706215]	[115]	[173139452]	[173139452]
314_40738	chr3	183469307	183469707	+	986	33.0	[10.545787]	[57]	[8.904404]	[57]	[183469463]	[183469463]
314_40739	chr3	183517637	183518037	+	1000	33.0	[4.195397]	[151]	[4.326686]	[151]	[183517858]	[183517858]
314_4074	chr15	73774799	73775199	+	1000	176.0	[10.383591]	[101]	[8.735081]	[101]	[73774996]	[73774996]
314_40743	chr3	193620629	193621029	+	1000	33.0	[12.570218]	[111]	[13.2684965]	[111]	[193620837]	[193620837]
314_40745	chr3	195555133	195555533	+	1000	33.0	[3.7968774]	[133]	[]	[]	[195555359]	[]
314_40748	chr3	196431134	196431534	+	845	33.0	[10.310684]	[124]	[8.691563]	[124]	[196431353]	[196431353]
314_4075	chr16	1944191	1944591	+	1000	176.0	[3.825743]	[102]	[]	[]	[1944389]	[]
314_4076	chr16	12796502	12796902	+	1000	176.0	[10.383591]	[101]	[8.735081]	[101]	[12796699]	[12796699]
314_40761	chr4	40566082	40566482	+	1000	33.0	[5.946591]	[119]	[6.6671314]	[119]	[40566278]	[40566278]
314_40767	chr4	56757713	56758113	+	880	33.0	[8.735081]	[146]	[10.383591]	[146]	[56757935]	[56757935]
314_40769	chr4	67685900	67686300	+	715	33.0	[10.376464]	[103]	[8.742208]	[103]	[67686084]	[67686084]
314_4077	chr17	48582467	48582867	+	1000	176.0	[]	[]	[3.9022686]	[81]	[]	[48582642]
314_40772	chr4	74287775	74288175	+	916	33.0	[]	[]	[3.7968774]	[120]	[]	[74287985]
314_40774	chr4	74608548	74608948	+	669	33.0	[7.587974, 8.735081]	[81, 97]	[5.033093, 10.383591, 3.7819347]	[81, 97, 114]	[74608722, 74608738]	[74608722, 74608738, 74608755]
314_40777	chr4	78954042	78954442	+	897	33.0	[3.839962]	[60]	[]	[]	[78954194]	[]
314_40778	chr4	81816352	81816752	+	1000	33.0	[]	[]	[3.7968774]	[114]	[]	[81816558]
314_40781	chr4	87556008	87556408	+	1000	33.0	[8.735081]	[93]	[10.383591]	[93]	[87556193]	[87556193]
314_40784	chr4	89277368	89277768	+	824	33.0	[6.01237]	[116]	[6.7177763]	[116]	[89277581]	[89277581]
314_40787	chr4	109748614	109749014	+	732	33.0	[10.347598]	[163]	[3.8293622, 8.68418]	[65, 163]	[109748863]	[109748765, 109748863]
314_4079	chr2	20579272	20579672	+	1000	176.0	[16.93431]	[107]	[15.292928]	[107]	[20579474]	[20579474]
314_40791	chr4	128981365	128981765	+	757	33.0	[3.825743]	[106]	[]	[]	[128981567]	[]
314_40793	chr4	151117329	151117729	+	1000	33.0	[]	[]	[3.825743]	[157]	[]	[151117572]
314_40795	chr4	168384859	168385259	+	1000	33.0	[16.93431]	[103]	[15.292928]	[103]	[168385039]	[168385039]
314_408	chr15	63420462	63420862	+	1000	411.0	[10.376464]	[98]	[8.742208]	[98]	[63420660]	[63420660]
314_4080	chr2	167844799	167845199	+	1000	176.0	[10.383591]	[102]	[8.735081]	[102]	[167844997]	[167844997]
314_40801	chr4	185112091	185112491	+	999	33.0	[15.292928]	[116]	[16.93431]	[116]	[185112292]	[185112292]
314_40802	chr4	186781560	186781960	+	753	33.0	[8.735081]	[97]	[10.383591]	[97]	[186781754]	[186781754]
314_40804	chr5	841636	842036	+	792	33.0	[6.7177763]	[137]	[6.01237]	[137]	[841856]	[841856]
314_40809	chr5	12934675	12935075	+	956	33.0	[10.383591]	[103]	[8.735081]	[103]	[12934875]	[12934875]
314_4081	chr2	191637316	191637716	+	1000	176.0	[4.399592]	[95]	[4.261176]	[95]	[191637510]	[191637510]
314_40812	chr5	17398342	17398742	+	990	33.0	[10.347598, 6.088896]	[111, 154]	[8.669301, 6.64487]	[111, 154]	[17398548, 17398591]	[17398548, 17398591]
314_40817	chr5	39256607	39257007	+	1000	33.0	[3.7824428]	[110]	[]	[]	[39256795]	[]
314_40818	chr5	41095300	41095700	+	1000	33.0	[10.383591]	[145]	[8.735081]	[145]	[41095532]	[41095532]
314_40824	chr5	62585726	62586126	+	913	33.0	[12.570218]	[117]	[13.2684965]	[117]	[62585914]	[62585914]
314_40825	chr5	65506952	65507352	+	1000	33.0	[3.8589683]	[136]	[]	[]	[65507179]	[]
314_40826	chr5	66681291	66681691	+	1000	33.0	[6.7177763]	[113]	[3.825743, 6.01237]	[91, 113]	[66681494]	[66681472, 66681494]
314_40830	chr5	83492300	83492700	+	785	33.0	[15.292928]	[109]	[16.93431]	[109]	[83492498]	[83492498]
314_40839	chr5	108747619	108748019	+	761	33.0	[10.332946]	[147]	[8.749299]	[147]	[108747838]	[108747838]
314_4084	chr3	58161760	58162160	+	1000	176.0	[8.735081]	[95]	[10.383591]	[95]	[58161951]	[58161951]
314_40840	chr5	109411638	109412038	+	982	33.0	[15.292928]	[101]	[16.93431]	[101]	[109411831]	[109411831]
314_40846	chr5	131417236	131417636	+	991	33.0	[8.68418]	[112]	[10.347598]	[112]	[131417433]	[131417433]
314_40847	chr5	132510030	132510430	+	1000	33.0	[15.292928]	[118]	[16.93431]	[118]	[132510234]	[132510234]
314_40849	chr5	135387021	135387421	+	1000	33.0	[4.3415647]	[111]	[3.92216, 4.2323103]	[69, 111]	[135387231]	[135387189, 135387231]
314_40850	chr5	137350780	137351180	+	888	33.0	[10.383591]	[117]	[8.735081]	[117]	[137350987]	[137350987]
314_40855	chr5	143492791	143493191	+	1000	33.0	[6.7177763]	[89]	[6.01237, 3.8039694]	[89, 149]	[143492979]	[143492979, 143493039]
314_4086	chr4	183029396	183029796	+	1000	176.0	[4.348947]	[70]	[4.275395]	[70]	[183029563]	[183029563]
314_40860	chr5	153742132	153742532	+	1000	33.0	[7.5954328, 3.9444213]	[81, 145]	[5.018366]	[81]	[153742299, 153742363]	[153742299]
314_40861	chr5	153980427	153980827	+	738	33.0	[3.8180497]	[143]	[]	[]	[153980652]	[]
314_4087	chr5	123454525	123454925	+	1000	176.0	[15.292928]	[100]	[16.93431]	[100]	[123454722]	[123454722]
314_40871	chr5	173890311	173890711	+	889	33.0	[3.832835]	[183]	[]	[]	[173890544]	[]
314_40873	chr5	176155796	176156196	+	1000	33.0	[5.96147]	[75]	[6.6523285]	[75]	[176155962]	[176155962]
314_40878	chr5	178738115	178738515	+	871	33.0	[6.01237]	[103]	[6.7177763]	[103]	[178738317]	[178738317]
314_40881	chr5	180611063	180611463	+	1000	33.0	[3.7822251]	[99]	[]	[]	[180611254]	[]
314_40884	chr6	1789109	1789509	+	829	33.0	[7.587974]	[79]	[5.0034866]	[79]	[1789269]	[1789269]
314_40885	chr6	3203297	3203697	+	929	33.0	[6.088896]	[246]	[6.64487]	[246]	[3203544]	[3203544]
314_40888	chr6	4721227	4721627	+	1000	33.0	[]	[]	[3.8180497]	[161]	[]	[4721476]
314_4089	chr6	36127483	36127883	+	1000	176.0	[6.01237]	[134]	[6.7177763]	[134]	[36127707]	[36127707]
314_40891	chr6	6696893	6697293	+	1000	33.0	[]	[]	[3.923441]	[149]	[]	[6697137]
314_40892	chr6	6781222	6781622	+	875	33.0	[3.8469152, 6.01237]	[106, 131]	[6.7177763]	[131]	[6781405, 6781430]	[6781430]
314_40896	chr6	10298593	10298993	+	989	33.0	[4.392465]	[132]	[4.268303]	[132]	[10298818]	[10298818]
314_40897	chr6	10303770	10304170	+	1000	33.0	[6.64487]	[104]	[5.946591]	[104]	[10303969]	[10303969]
314_409	chr3	182920502	182920902	+	1000	411.0	[6.7177763]	[104]	[6.01237]	[104]	[182920703]	[182920703]
314_40901	chr6	13258804	13259204	+	1000	33.0	[6.01237]	[137]	[6.7177763]	[137]	[13259022]	[13259022]
314_40903	chr6	14781665	14782065	+	583	33.0	[7.587974]	[126]	[3.7968774, 5.033093]	[108, 126]	[14781884]	[14781866, 14781884]
314_40907	chr6	17708832	17709232	+	650	33.0	[3.7824428, 3.8611343]	[137, 155]	[]	[]	[17709050, 17709068]	[]
314_40909	chr6	18567393	18567793	+	832	33.0	[]	[]	[3.825743]	[88]	[]	[18567575]
314_4091	chr6	150560017	150560417	+	1000	176.0	[7.6537538]	[84]	[5.076393]	[84]	[150560201]	[150560201]
314_40911	chr6	20826405	20826805	+	924	33.0	[11.627113]	[146]	[14.211601]	[146]	[20826633]	[20826633]
314_40912	chr6	21280579	21280979	+	1000	33.0	[6.7177763]	[118]	[6.01237]	[118]	[21280795]	[21280795]
314_40913	chr6	21874377	21874777	+	830	33.0	[10.383591]	[124]	[8.735081]	[124]	[21874587]	[21874587]
314_40920	chr6	28311236	28311636	+	1000	33.0	[6.01237]	[140]	[6.7177763]	[140]	[28311454]	[28311454]
314_40921	chr6	28645751	28646151	+	1000	33.0	[3.825743]	[108]	[]	[]	[28645948]	[]
314_40937	chr6	34247622	34248022	+	1000	33.0	[6.659749]	[78]	[5.9540496]	[78]	[34247783]	[34247783]
314_40938	chr6	34922148	34922548	+	1000	33.0	[8.742208, 4.195397]	[90, 97]	[10.376464, 4.4207644]	[90, 97]	[34922337, 34922344]	[34922337, 34922344]
314_40940	chr6	36851038	36851438	+	970	33.0	[6.64487]	[162]	[5.9688525]	[162]	[36851238]	[36851238]
314_40944	chr6	42147044	42147444	+	993	33.0	[5.076393]	[100]	[7.6537538]	[100]	[42147237]	[42147237]
314_40945	chr6	42789736	42790136	+	647	33.0	[3.825743]	[93]	[]	[]	[42789928]	[]
314_40949	chr6	44049164	44049564	+	825	33.0	[10.376464]	[157]	[8.742208]	[157]	[44049411]	[44049411]
314_40952	chr6	50791885	50792285	+	1000	33.0	[5.0257483, 4.195397]	[139, 146]	[7.587974, 4.326686]	[139, 146]	[50792112, 50792119]	[50792112, 50792119]
314_40953	chr6	51114073	51114473	+	1000	33.0	[]	[]	[3.8662758]	[80]	[]	[51114248]
314_4096	chr7	151003571	151003971	+	1000	176.0	[6.7177763]	[122]	[6.01237]	[122]	[151003789]	[151003789]
314_40963	chr6	90106441	90106841	+	546	33.0	[8.698907]	[172]	[10.310684]	[172]	[90106683]	[90106683]
314_40964	chr6	90322721	90323121	+	995	33.0	[10.376464]	[118]	[8.742208]	[118]	[90322926]	[90322926]
314_40965	chr6	90475778	90476178	+	773	33.0	[10.383591]	[129]	[8.735081]	[129]	[90475996]	[90475996]
314_4097	chr8	102738568	102738968	+	1000	176.0	[8.742208]	[96]	[10.376464]	[96]	[102738762]	[102738762]
314_40970	chr6	109457574	109457974	+	1000	33.0	[10.310684]	[85]	[8.698907]	[85]	[109457754]	[109457754]
314_40977	chr6	129752027	129752427	+	1000	33.0	[7.6537538]	[148]	[5.076393]	[148]	[129752251]	[129752251]
314_40979	chr6	136408158	136408558	+	1000	33.0	[10.383591]	[127]	[8.735081]	[127]	[136408381]	[136408381]
314_40983	chr6	141778967	141779367	+	589	33.0	[15.292928]	[108]	[16.93431]	[108]	[141779169]	[141779169]
314_40985	chr6	142756110	142756510	+	783	33.0	[6.7871747]	[87]	[5.946591]	[87]	[142756295]	[142756295]
314_40987	chr6	147141692	147142092	+	1000	33.0	[6.674476, 6.01237]	[91, 120]	[5.946591, 6.7177763]	[91, 120]	[147141866, 147141895]	[147141866, 147141895]
314_40990	chr6	149840579	149840979	+	1000	33.0	[5.1457915]	[146]	[7.587974]	[146]	[149840782]	[149840782]
314_40992	chr6	150256498	150256898	+	802	33.0	[10.310684]	[192]	[8.706215]	[192]	[150256729]	[150256729]
314_40994	chr6	150333342	150333742	+	1000	33.0	[8.742208]	[126]	[10.376464]	[126]	[150333494]	[150333494]
314_40998	chr6	155787138	155787538	+	933	33.0	[10.383591]	[126]	[4.002158, 8.735081]	[75, 126]	[155787340]	[155787289, 155787340]
314_41	chr10	71860425	71860825	+	1000	554.0	[5.076393, 6.01237]	[57, 99]	[7.6537538, 6.7177763]	[57, 99]	[71860581, 71860623]	[71860581, 71860623]
314_410	chr6	34244497	34244897	+	1000	411.0	[6.01237, 10.376464]	[97, 120]	[6.7177763, 8.742208]	[97, 120]	[34244692, 34244715]	[34244692, 34244715]
314_4100	chr9	122580389	122580789	+	1000	176.0	[16.93431]	[67]	[15.292928]	[67]	[122580545]	[122580545]
314_41004	chr6	160972121	160972521	+	1000	33.0	[16.93431]	[162]	[15.292928]	[162]	[160972350]	[160972350]
314_41008	chr6	161631925	161632325	+	1000	33.0	[15.292928]	[119]	[16.93431]	[119]	[161632134]	[161632134]
314_41009	chr6	163587731	163588131	+	1000	33.0	[11.627113]	[143]	[3.951766, 14.211601]	[83, 143]	[163587953]	[163587893, 163587953]
314_41014	chr6	170529811	170530211	+	1000	33.0	[8.669301]	[110]	[10.347598]	[110]	[170529993]	[170529993]
314_41017	chr7	1422807	1423207	+	748	33.0	[8.735081, 8.669301]	[123, 148]	[10.383591, 10.45299]	[123, 148]	[1423014, 1423039]	[1423014, 1423039]
314_41018	chr7	1532766	1533166	+	835	33.0	[10.545787, 5.946591]	[87, 167]	[8.904404, 6.6671314]	[87, 167]	[1532921, 1533001]	[1532921, 1533001]
314_41019	chr7	1713829	1714229	+	884	33.0	[7.6679726]	[126]	[5.0257483]	[126]	[1714055]	[1714055]
314_4102	chr1	201749048	201749448	+	1000	175.0	[4.268303]	[96]	[4.392465]	[96]	[201749242]	[201749242]
314_41022	chr7	6995587	6995987	+	939	33.0	[4.326686]	[86]	[4.195397]	[86]	[6995764]	[6995764]
314_41023	chr7	8387080	8387480	+	1000	33.0	[15.292928]	[121]	[16.93431]	[121]	[8387266]	[8387266]
314_41026	chr7	17362458	17362858	+	994	33.0	[]	[]	[3.825743]	[119]	[]	[17362666]
314_41029	chr7	23594992	23595392	+	810	33.0	[10.376464]	[117]	[8.742208]	[117]	[23595194]	[23595194]
314_4103	chr10	3754984	3755384	+	1000	175.0	[6.01237, 5.983505]	[83, 150]	[6.7177763, 6.64487]	[83, 150]	[3755143, 3755210]	[3755143, 3755210]
314_41030	chr7	25149165	25149565	+	847	33.0	[11.627113, 5.9688525]	[133, 140]	[14.211601, 6.64487]	[133, 140]	[25149376, 25149383]	[25149376, 25149383]
314_41035	chr7	47211496	47211896	+	1000	33.0	[]	[]	[3.7897503]	[78]	[]	[47211672]
314_41039	chr7	55576852	55577252	+	767	33.0	[4.002158]	[81]	[]	[]	[55577011]	[]
314_41041	chr7	65836867	65837267	+	654	33.0	[14.211601]	[169]	[11.627113]	[169]	[65837108]	[65837108]
314_41042	chr7	68748845	68749245	+	644	33.0	[10.383591]	[112]	[3.7897503, 8.735081]	[80, 112]	[68749036]	[68749004, 68749036]
314_41043	chr7	68980420	68980820	+	1000	33.0	[3.825743]	[94]	[]	[]	[68980613]	[]
314_41044	chr7	73522040	73522440	+	982	33.0	[3.839753]	[122]	[]	[]	[73522206]	[]
314_41049	chr7	91852464	91852864	+	957	33.0	[10.347598]	[125]	[8.669301]	[125]	[91852673]	[91852673]
314_4105	chr11	62368236	62368636	+	1000	175.0	[8.735081]	[105]	[10.383591]	[105]	[62368439]	[62368439]
314_41050	chr7	93367291	93367691	+	909	33.0	[8.735081]	[74]	[10.383591]	[74]	[93367461]	[93367461]
314_41051	chr7	93663183	93663583	+	1000	33.0	[3.832835]	[110]	[]	[]	[93663390]	[]
314_41052	chr7	94064692	94065092	+	1000	33.0	[4.261176]	[101]	[4.399592]	[101]	[94064877]	[94064877]
314_41053	chr7	94338897	94339297	+	1000	33.0	[]	[]	[3.8033974]	[61]	[]	[94339054]
314_41057	chr7	99679033	99679433	+	1000	33.0	[13.2684965]	[133]	[12.570218]	[133]	[99679208]	[99679208]
314_4106	chr11	74288171	74288571	+	1000	175.0	[6.01237]	[103]	[6.7177763]	[103]	[74288366]	[74288366]
314_41060	chr7	100868056	100868456	+	997	33.0	[6.0265894]	[106]	[6.6671314]	[106]	[100868208]	[100868208]
314_41065	chr7	102063679	102064079	+	809	33.0	[]	[]	[3.825743]	[111]	[]	[102063886]
314_41067	chr7	103735428	103735828	+	893	33.0	[16.93431]	[116]	[15.292928]	[116]	[103735633]	[103735633]
314_41071	chr7	108225070	108225470	+	981	33.0	[8.742208]	[100]	[10.376464]	[100]	[108225267]	[108225267]
314_41075	chr7	120981821	120982221	+	1000	33.0	[8.227603]	[89]	[7.153209]	[89]	[120982009]	[120982009]
314_41079	chr7	122455106	122455506	+	904	33.0	[10.383591]	[108]	[8.735081]	[108]	[122455312]	[122455312]
314_41081	chr7	123643790	123644190	+	1000	33.0	[4.217658, 10.310684]	[91, 138]	[4.326686, 8.698907]	[91, 138]	[123643976, 123644023]	[123643976, 123644023]
314_41087	chr7	128425758	128426158	+	976	33.0	[6.7389483]	[142]	[5.946591]	[142]	[128425986]	[128425986]
314_4109	chr12	116176980	116177380	+	1000	175.0	[3.923441]	[143]	[]	[]	[116177212]	[]
314_41093	chr7	131689109	131689509	+	844	33.0	[]	[]	[3.832835]	[126]	[]	[131689330]
314_41094	chr7	131797921	131798321	+	1000	33.0	[12.570218]	[83]	[13.2684965]	[83]	[131798103]	[131798103]
314_41095	chr7	132836719	132837119	+	818	33.0	[16.93431, 7.730279]	[96, 142]	[15.292928, 5.0034866]	[96, 142]	[132836895, 132836941]	[132836895, 132836941]
314_41099	chr7	138247994	138248394	+	1000	33.0	[]	[]	[3.825743]	[96]	[]	[138248183]
314_411	chr8	123630330	123630730	+	1000	411.0	[7.284498, 4.268303]	[76, 104]	[8.096313, 4.392465]	[76, 104]	[123630503, 123630531]	[123630503, 123630531]
314_4110	chr12	120751386	120751786	+	1000	175.0	[6.01237]	[93]	[6.7177763]	[93]	[120751569]	[120751569]
314_41107	chr7	150433292	150433692	+	1000	33.0	[5.946591]	[148]	[6.674476]	[148]	[150433505]	[150433505]
314_41109	chr7	151565524	151565924	+	586	33.0	[10.376464]	[97]	[8.742208]	[97]	[151565720]	[151565720]
314_4111	chr14	67418883	67419283	+	1000	175.0	[6.7177763]	[89]	[6.01237]	[89]	[67419071]	[67419071]
314_41117	chr7	155768223	155768623	+	655	33.0	[]	[]	[3.92216]	[180]	[]	[155768437]
314_41118	chr8	704362	704762	+	1000	33.0	[6.7177763]	[135]	[6.01237]	[135]	[704559]	[704559]
314_41119	chr8	2180601	2181001	+	978	33.0	[7.6537538]	[61]	[5.076393]	[61]	[2180752]	[2180752]
314_41120	chr8	10265312	10265712	+	1000	33.0	[10.383591]	[103]	[8.735081]	[103]	[10265508]	[10265508]
314_41121	chr8	11589427	11589827	+	1000	33.0	[3.8442411]	[106]	[]	[]	[11589632]	[]
314_41124	chr8	12818744	12819144	+	619	33.0	[10.376464]	[120]	[8.742208]	[120]	[12818951]	[12818951]
314_41128	chr8	20268665	20269065	+	900	33.0	[8.735081]	[104]	[10.383591]	[104]	[20268866]	[20268866]
314_4113	chr15	76320027	76320427	+	1000	175.0	[10.383591, 3.8589683]	[103, 154]	[8.735081]	[103]	[76320227, 76320278]	[76320227]
314_41133	chr8	27489197	27489597	+	1000	33.0	[7.587974]	[146]	[5.1457915]	[146]	[27489416]	[27489416]
314_41134	chr8	29314677	29315077	+	1000	33.0	[3.951766]	[134]	[]	[]	[29314871]	[]
314_41135	chr8	37452549	37452949	+	1000	33.0	[3.7825878]	[107]	[]	[]	[37452735]	[]
314_41142	chr8	54165711	54166111	+	1000	33.0	[7.646591]	[225]	[5.0621037]	[225]	[54165938]	[54165938]
314_41143	chr8	55372588	55372988	+	1000	33.0	[10.383591]	[95]	[8.735081]	[95]	[55372779]	[55372779]
314_41146	chr8	59749701	59750101	+	962	33.0	[10.383591]	[114]	[8.735081]	[114]	[59749907]	[59749907]
314_41147	chr8	61487669	61488069	+	1000	33.0	[15.292928]	[102]	[16.93431]	[102]	[61487863]	[61487863]
314_41149	chr8	74404344	74404744	+	764	33.0	[6.01237, 3.92216]	[88, 92]	[6.7177763]	[88]	[74404528, 74404532]	[74404528]
314_4115	chr16	28609262	28609662	+	1000	175.0	[10.383591]	[102]	[8.735081]	[102]	[28609462]	[28609462]
314_41151	chr8	80030061	80030461	+	1000	33.0	[3.8033974]	[87]	[]	[]	[80030247]	[]
314_41153	chr8	85946606	85947006	+	858	33.0	[15.292928]	[144]	[16.93431]	[144]	[85946828]	[85946828]
314_41155	chr8	93541416	93541816	+	1000	33.0	[3.825743]	[95]	[]	[]	[93541599]	[]
314_41157	chr8	96281553	96281953	+	996	33.0	[10.383591]	[159]	[8.735081]	[159]	[96281772]	[96281772]
314_4116	chr16	84618845	84619245	+	1000	175.0	[10.376464, 10.376464]	[98, 128]	[8.742208, 8.742208]	[98, 128]	[84619042, 84619072]	[84619042, 84619072]
314_41160	chr8	99112662	99113062	+	1000	33.0	[8.68418]	[112]	[10.318143]	[112]	[99112873]	[99112873]
314_41165	chr8	109450848	109451248	+	1000	33.0	[3.8540423]	[117]	[]	[]	[109451037]	[]
314_41166	chr8	109643002	109643402	+	1000	33.0	[7.6537538]	[130]	[5.076393]	[130]	[109643228]	[109643228]
314_41167	chr8	115620489	115620889	+	982	33.0	[3.832835]	[93]	[]	[]	[115620668]	[]
314_41169	chr8	115950160	115950560	+	1000	33.0	[3.7968774]	[117]	[]	[]	[115950363]	[]
314_4117	chr17	35541044	35541444	+	1000	175.0	[4.268303]	[127]	[4.392465]	[127]	[35541260]	[35541260]
314_41170	chr8	123722605	123723005	+	1000	33.0	[10.383591]	[90]	[8.735081]	[90]	[123722786]	[123722786]
314_41173	chr8	124483089	124483489	+	987	33.0	[]	[]	[3.7968774]	[144]	[]	[124483303]
314_41174	chr8	125308405	125308805	+	768	33.0	[8.735081]	[133]	[10.383591]	[133]	[125308637]	[125308637]
314_41178	chr8	129318476	129318876	+	1000	33.0	[10.383591]	[95]	[8.735081]	[95]	[129318669]	[129318669]
314_41181	chr8	144372909	144373309	+	885	33.0	[3.825743]	[131]	[]	[]	[144373120]	[]
314_41182	chr9	3464071	3464471	+	915	33.0	[10.383591]	[102]	[8.735081]	[102]	[3464255]	[3464255]
314_41184	chr9	6634423	6634823	+	960	33.0	[3.796015]	[136]	[]	[]	[6634657]	[]
314_41188	chr9	37409344	37409744	+	1000	33.0	[10.383591]	[95]	[8.735081]	[95]	[37409530]	[37409530]
314_41191	chr9	37769276	37769676	+	1000	33.0	[3.7824428]	[120]	[]	[]	[37769455]	[]
314_41196	chr9	89154555	89154955	+	1000	33.0	[5.033093]	[78]	[7.587974, 3.825743]	[78, 110]	[89154724]	[89154724, 89154756]
314_41197	chr9	91197885	91198285	+	1000	33.0	[14.211601]	[126]	[11.627113]	[126]	[91198098]	[91198098]
314_41199	chr9	94507610	94508010	+	1000	33.0	[4.348947]	[122]	[4.275395]	[122]	[94507825]	[94507825]
314_41201	chr9	96655233	96655633	+	633	33.0	[3.825743]	[134]	[]	[]	[96655456]	[]
314_41205	chr9	98345163	98345563	+	703	33.0	[8.735081]	[127]	[10.383591]	[127]	[98345374]	[98345374]
