#PeakID(python scan_motif.py ./ENCODE_processed_files/ARID2_idr.fa ARID2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
652_23016	chr22	23001102	23001502	+	665	33.5	[]	[]	[6.5447836]	[110]	[]	[23001277]
652_23023	chr22	44626213	44626613	+	803	33.5	[6.5447836]	[114]	[]	[]	[44626425]	[]
652_23026	chr3	11289035	11289435	+	727	33.5	[6.5447836]	[194]	[]	[]	[11289253]	[]
652_23027	chr3	14252248	14252648	+	816	33.5	[6.5447836]	[151]	[]	[]	[14252475]	[]
652_23028	chr3	14447006	14447406	+	566	33.5	[]	[]	[11.127059, 6.5447836]	[136, 141]	[]	[14447202, 14447207]
652_23029	chr3	14948072	14948472	+	717	33.5	[]	[]	[6.6472974, 6.5447836]	[86, 124]	[]	[14948251, 14948289]
652_23037	chr3	47761446	47761846	+	784	33.5	[]	[]	[6.5447836]	[151]	[]	[47761666]
652_23044	chr3	101142124	101142524	+	697	33.5	[8.236117, 11.127059, 11.127059]	[121, 139, 166]	[]	[]	[101142326, 101142344, 101142371]	[]
652_23045	chr3	138947929	138948329	+	727	33.5	[]	[]	[6.5447836]	[146]	[]	[138948124]
652_23046	chr3	141458862	141459262	+	823	33.5	[]	[]	[6.5447836]	[155]	[]	[141459074]
652_23047	chr3	150430119	150430519	+	812	33.5	[8.236117, 6.5447836]	[81, 144]	[6.5447836]	[75]	[150430291, 150430354]	[150430285]
652_23052	chr3	155859874	155860274	+	749	33.5	[]	[]	[6.5447836]	[143]	[]	[155860116]
652_23060	chr3	191330318	191330718	+	821	33.5	[]	[]	[9.98438]	[121]	[]	[191330534]
652_23062	chr3	195442104	195442504	+	834	33.5	[6.5447836]	[136]	[]	[]	[195442316]	[]
652_23064	chr3	196138480	196138880	+	618	33.5	[6.5447836]	[100]	[]	[]	[196138654]	[]
652_23068	chr3	196948381	196948781	+	749	33.5	[6.5447836]	[145]	[]	[]	[196948599]	[]
652_23070	chr3	197712271	197712671	+	669	33.5	[]	[]	[6.5447836]	[162]	[]	[197712499]
652_23071	chr3	198174204	198174604	+	629	33.5	[6.6472974]	[81]	[]	[]	[198174376]	[]
652_23074	chr4	24583235	24583635	+	805	33.5	[6.5447836]	[128]	[]	[]	[24583440]	[]
652_23076	chr4	26318846	26319246	+	765	33.5	[6.5447836]	[116]	[]	[]	[26319045]	[]
652_23078	chr4	39025255	39025655	+	789	33.5	[6.5447836]	[153]	[]	[]	[39025470]	[]
652_23081	chr4	78717751	78718151	+	836	33.5	[6.5447836]	[123]	[]	[]	[78717958]	[]
652_23083	chr4	83281902	83282302	+	615	33.5	[6.5447836]	[131]	[]	[]	[83282077]	[]
652_23085	chr4	94332959	94333359	+	824	33.5	[6.5447836]	[139]	[]	[]	[94333167]	[]
652_23088	chr4	99561144	99561544	+	808	33.5	[]	[]	[6.5447836]	[116]	[]	[99561336]
652_23090	chr4	105147875	105148275	+	789	33.5	[]	[]	[6.5447836, 6.5447836]	[86, 169]	[]	[105148038, 105148121]
652_23099	chr4	139740471	139740871	+	721	33.5	[6.5447836]	[127]	[6.5447836]	[82]	[139740694]	[139740649]
652_23100	chr4	159455625	159456025	+	822	33.5	[]	[]	[6.5447836]	[84]	[]	[159455776]
652_23104	chr4	185143667	185144067	+	817	33.5	[]	[]	[9.212816, 6.5447836]	[205, 210]	[]	[185143895, 185143900]
652_23116	chr5	55732918	55733318	+	812	33.5	[]	[]	[6.5447836, 6.5447836, 6.5447836]	[114, 119, 141]	[]	[55733083, 55733088, 55733110]
652_23119	chr5	69188971	69189371	+	794	33.5	[]	[]	[11.127059]	[188]	[]	[69189173]
652_23133	chr5	142655636	142656036	+	740	33.5	[]	[]	[6.6472974]	[80]	[]	[142655814]
652_23136	chr5	149317184	149317584	+	649	33.5	[6.5447836]	[162]	[]	[]	[149317430]	[]
652_23139	chr5	157718421	157718821	+	814	33.5	[6.5447836]	[166]	[]	[]	[157718638]	[]
652_23140	chr5	159156743	159157143	+	624	33.5	[6.6472974]	[85]	[]	[]	[159156925]	[]
652_23143	chr5	174327276	174327676	+	729	33.5	[6.5447836]	[52]	[6.5447836, 6.9436774]	[77, 107]	[174327427]	[174327452, 174327482]
652_23152	chr6	10836947	10837347	+	724	33.5	[13.202995]	[98]	[]	[]	[10837102]	[]
652_23161	chr6	20280213	20280613	+	811	33.5	[]	[]	[13.202995]	[89]	[]	[20280398]
652_23163	chr6	26420892	26421292	+	740	33.5	[6.5447836]	[172]	[]	[]	[26421122]	[]
652_23165	chr6	27500065	27500465	+	594	33.5	[6.5447836, 6.5447836, 6.5447836, 6.5447836]	[126, 152, 157, 162]	[]	[]	[27500248, 27500274, 27500279, 27500284]	[]
652_23167	chr6	28347267	28347667	+	554	33.5	[]	[]	[6.5447836, 8.236117]	[108, 173]	[]	[28347448, 28347513]
652_2317	chr17	48501096	48501496	+	1000	68.5	[6.5447836]	[121]	[6.5447836]	[90]	[48501310]	[48501279]
652_23172	chr6	31804220	31804620	+	718	33.5	[]	[]	[6.5447836]	[173]	[]	[31804452]
652_23173	chr6	32785877	32786277	+	814	33.5	[6.5447836]	[76]	[]	[]	[32786031]	[]
652_23174	chr6	33416817	33417217	+	818	33.5	[11.127059]	[92]	[]	[]	[33416981]	[]
652_23176	chr6	34213558	34213958	+	822	33.5	[]	[]	[6.5447836, 6.5447836]	[72, 101]	[]	[34213721, 34213750]
652_23185	chr6	49827038	49827438	+	781	33.5	[]	[]	[6.5447836]	[232]	[]	[49827285]
652_23186	chr6	50959346	50959746	+	670	33.5	[6.9436774]	[103]	[]	[]	[50959504]	[]
652_23188	chr6	72560075	72560475	+	637	33.5	[6.9436774, 6.5447836]	[60, 128]	[]	[]	[72560226, 72560294]	[]
652_23189	chr6	75285095	75285495	+	695	33.5	[]	[]	[11.127059]	[87]	[]	[75285260]
652_23192	chr6	90940877	90941277	+	719	33.5	[]	[]	[6.5447836]	[149]	[]	[90941082]
652_23194	chr6	104859945	104860345	+	731	33.5	[6.5447836]	[130]	[]	[]	[104860147]	[]
652_23195	chr6	104951802	104952202	+	834	33.5	[]	[]	[6.5447836, 6.5447836]	[95, 100]	[]	[104951980, 104951985]
652_23196	chr6	108737745	108738145	+	807	33.5	[]	[]	[6.5447836]	[171]	[]	[108737984]
652_232	chr10	48506509	48506909	+	1000	129.5	[]	[]	[6.5447836]	[153]	[]	[48506756]
652_23200	chr6	136762332	136762732	+	807	33.5	[6.5447836, 6.5447836]	[121, 171]	[]	[]	[136762507, 136762557]	[]
652_23201	chr6	136788367	136788767	+	816	33.5	[6.5447836]	[204]	[]	[]	[136788589]	[]
652_23206	chr6	147156743	147157143	+	771	33.5	[11.127059]	[107]	[]	[]	[147156942]	[]
652_23208	chr6	157840256	157840656	+	669	33.5	[]	[]	[6.5447836, 6.5447836, 6.5447836]	[123, 132, 175]	[]	[157840419, 157840428, 157840471]
652_23209	chr6	157861192	157861592	+	802	33.5	[]	[]	[13.202995]	[109]	[]	[157861359]
652_23210	chr6	158205254	158205654	+	827	33.5	[]	[]	[6.6472974]	[137]	[]	[158205481]
652_23211	chr6	158762816	158763216	+	802	33.5	[9.98438]	[147]	[6.5447836]	[108]	[158763018]	[158762979]
652_23215	chr6	160990497	160990897	+	768	33.5	[6.5447836]	[185]	[]	[]	[160990715]	[]
652_23217	chr7	859019	859419	+	835	33.5	[]	[]	[6.5447836]	[161]	[]	[859244]
652_23219	chr7	2771211	2771611	+	760	33.5	[]	[]	[8.236117]	[187]	[]	[2771437]
652_23220	chr7	6057320	6057720	+	732	33.5	[6.5447836]	[154]	[]	[]	[6057545]	[]
652_23221	chr7	8763657	8764057	+	761	33.5	[]	[]	[6.5447836]	[114]	[]	[8763823]
652_23222	chr7	12067508	12067908	+	821	33.5	[6.5447836]	[89]	[]	[]	[12067692]	[]
652_23223	chr7	16422797	16423197	+	786	33.5	[9.98438]	[129]	[]	[]	[16423013]	[]
652_23224	chr7	16463966	16464366	+	817	33.5	[6.5447836]	[104]	[6.5447836]	[149]	[16464156]	[16464201]
652_23226	chr7	22103687	22104087	+	820	33.5	[6.5447836, 6.5447836]	[104, 140]	[]	[]	[22103883, 22103919]	[]
652_23236	chr7	74617651	74618051	+	803	33.5	[6.5447836]	[203]	[6.5447836]	[219]	[74617866]	[74617882]
652_23237	chr7	75907189	75907589	+	577	33.5	[]	[]	[6.5447836]	[183]	[]	[75907433]
652_23241	chr7	97119537	97119937	+	736	33.5	[]	[]	[6.5447836]	[112]	[]	[97119745]
652_23243	chr7	98421002	98421402	+	599	33.5	[6.5447836]	[139]	[]	[]	[98421212]	[]
652_23246	chr7	100209253	100209653	+	765	33.5	[6.5447836]	[100]	[]	[]	[100209409]	[]
652_23248	chr7	102988267	102988667	+	764	33.5	[11.127059, 6.5447836]	[149, 181]	[]	[]	[102988462, 102988494]	[]
652_23249	chr7	105232834	105233234	+	685	33.5	[6.5447836, 6.5447836]	[109, 116]	[]	[]	[105233029, 105233036]	[]
652_2325	chr19	55606204	55606604	+	1000	68.5	[]	[]	[6.5447836]	[155]	[]	[55606440]
652_23252	chr7	107016391	107016791	+	638	33.5	[6.5447836]	[123]	[]	[]	[107016542]	[]
652_2326	chr2	39229825	39230225	+	1000	68.5	[6.5447836]	[121]	[]	[]	[39230045]	[]
652_23260	chr7	123720183	123720583	+	768	33.5	[8.236117]	[124]	[9.98438]	[147]	[123720378]	[123720401]
652_23263	chr7	129702217	129702617	+	821	33.5	[6.5447836]	[164]	[6.5447836]	[102]	[129702453]	[129702391]
652_23265	chr7	130133995	130134395	+	832	33.5	[6.5447836]	[145]	[]	[]	[130134224]	[]
652_23266	chr7	131134859	131135259	+	708	33.5	[]	[]	[6.5447836, 6.5447836]	[165, 181]	[]	[131135058, 131135074]
652_23280	chr7	153408203	153408603	+	795	33.5	[]	[]	[6.5447836]	[134]	[]	[153408417]
652_23283	chr8	1762741	1763141	+	829	33.5	[6.5447836, 6.5447836]	[187, 215]	[]	[]	[1762963, 1762991]	[]
652_23285	chr8	12560870	12561270	+	734	33.5	[]	[]	[13.202995]	[108]	[]	[12561050]
652_23286	chr8	19865521	19865921	+	795	33.5	[13.202995, 6.5447836, 6.5447836]	[57, 119, 124]	[]	[]	[19865672, 19865734, 19865739]	[]
652_23287	chr8	28710138	28710538	+	819	33.5	[6.5447836]	[123]	[]	[]	[28710326]	[]
652_2329	chr20	29884341	29884741	+	1000	68.5	[]	[]	[13.202995, 7.1368794]	[64, 121]	[]	[29884504, 29884561]
652_23292	chr8	60330181	60330581	+	832	33.5	[]	[]	[8.236117]	[191]	[]	[60330431]
652_23294	chr8	94813454	94813854	+	814	33.5	[6.5447836]	[103]	[]	[]	[94813630]	[]
652_23295	chr8	96644207	96644607	+	819	33.5	[6.5447836]	[191]	[6.5447836, 6.5447836]	[153, 158]	[96644429]	[96644391, 96644396]
652_23296	chr8	98306144	98306544	+	815	33.5	[]	[]	[9.98438]	[133]	[]	[98306361]
652_23298	chr8	100847235	100847635	+	814	33.5	[6.5447836]	[139]	[]	[]	[100847451]	[]
652_233	chr13	16688824	16689224	+	1000	129.5	[6.5447836]	[75]	[]	[]	[16688996]	[]
652_2330	chr21	37455363	37455763	+	1000	68.5	[]	[]	[13.202995]	[91]	[]	[37455551]
652_23302	chr8	124924607	124925007	+	816	33.5	[6.5447836]	[156]	[]	[]	[124924856]	[]
652_23303	chr8	130343097	130343497	+	822	33.5	[6.5447836, 8.236117]	[123, 153]	[]	[]	[130343255, 130343285]	[]
652_2331	chr22	19891521	19891921	+	1000	68.5	[]	[]	[6.9436774]	[143]	[]	[19891747]
652_23312	chr9	92044969	92045369	+	830	33.5	[6.5447836]	[129]	[11.127059, 6.5447836]	[78, 119]	[92045191]	[92045140, 92045181]
652_23313	chr9	94165528	94165928	+	829	33.5	[6.5447836]	[182]	[]	[]	[94165745]	[]
652_23315	chr9	100011064	100011464	+	817	33.5	[]	[]	[13.202995]	[150]	[]	[100011312]
652_23317	chr9	100353001	100353401	+	795	33.5	[6.5447836]	[208]	[6.5447836]	[159]	[100353236]	[100353187]
652_23326	chr9	131236692	131237092	+	785	33.5	[8.236117]	[134]	[]	[]	[131236853]	[]
652_23336	chrX	37825212	37825612	+	763	33.5	[11.127059]	[151]	[]	[]	[37825455]	[]
652_23337	chrX	49346191	49346591	+	635	33.5	[6.5447836]	[112]	[]	[]	[49346399]	[]
652_23341	chrX	110374540	110374940	+	822	33.5	[6.5447836, 8.236117]	[107, 119]	[]	[]	[110374746, 110374758]	[]
652_23346	chr1	8626342	8626742	+	724	33.0	[11.127059]	[163]	[]	[]	[8626581]	[]
652_23353	chr1	22342251	22342651	+	703	33.0	[6.5447836]	[123]	[]	[]	[22342449]	[]
652_23356	chr1	23384797	23385197	+	747	33.0	[]	[]	[6.5447836]	[169]	[]	[23385010]
652_23357	chr1	23964947	23965347	+	741	33.0	[]	[]	[6.5447836]	[163]	[]	[23965159]
652_23359	chr1	24704741	24705141	+	685	33.0	[]	[]	[6.5447836]	[154]	[]	[24704943]
652_23360	chr1	24748288	24748688	+	749	33.0	[6.5447836]	[149]	[]	[]	[24748485]	[]
652_23365	chr1	26914173	26914573	+	725	33.0	[]	[]	[8.236117]	[197]	[]	[26914418]
652_23366	chr1	29283415	29283815	+	779	33.0	[]	[]	[6.6472974]	[93]	[]	[29283575]
652_23374	chr1	42222129	42222529	+	777	33.0	[]	[]	[13.202995]	[150]	[]	[42222360]
652_23376	chr1	44811577	44811977	+	582	33.0	[13.202995]	[159]	[11.127059]	[199]	[44811749]	[44811789]
652_23377	chr1	45190951	45191351	+	757	33.0	[]	[]	[6.6472974]	[104]	[]	[45191155]
652_23380	chr1	51234158	51234558	+	752	33.0	[]	[]	[6.5447836, 6.5447836, 6.5447836]	[87, 98, 149]	[]	[51234324, 51234335, 51234386]
652_23388	chr1	89522858	89523258	+	779	33.0	[]	[]	[6.5447836]	[103]	[]	[89523023]
652_23389	chr1	89538058	89538458	+	793	33.0	[6.5447836]	[187]	[]	[]	[89538280]	[]
652_2339	chr3	184777748	184778148	+	1000	68.5	[]	[]	[6.5447836]	[119]	[]	[184777956]
652_23390	chr1	89622899	89623299	+	658	33.0	[]	[]	[13.202995]	[155]	[]	[89623098]
652_23392	chr1	91733007	91733407	+	779	33.0	[]	[]	[6.5447836]	[114]	[]	[91733216]
652_23393	chr1	92317998	92318398	+	711	33.0	[6.5447836]	[198]	[]	[]	[92318243]	[]
652_23394	chr1	92446427	92446827	+	713	33.0	[6.5447836, 11.127059]	[139, 144]	[]	[]	[92446651, 92446656]	[]
652_23397	chr1	109134491	109134891	+	653	33.0	[11.127059]	[124]	[]	[]	[109134667]	[]
652_23399	chr1	112820468	112820868	+	802	33.0	[6.9436774]	[60]	[]	[]	[112820621]	[]
652_23402	chr1	116934959	116935359	+	780	33.0	[]	[]	[6.5447836]	[132]	[]	[116935174]
652_23407	chr1	150922477	150922877	+	593	33.0	[6.5447836, 9.98438]	[82, 87]	[]	[]	[150922628, 150922633]	[]
652_23415	chr1	157045150	157045550	+	814	33.0	[]	[]	[6.5447836]	[137]	[]	[157045385]
652_23416	chr1	160675579	160675979	+	629	33.0	[]	[]	[6.6472974]	[132]	[]	[160675809]
652_23417	chr1	161009409	161009809	+	646	33.0	[]	[]	[11.127059]	[203]	[]	[161009616]
652_2342	chr5	132065341	132065741	+	1000	68.5	[6.5447836]	[154]	[]	[]	[132065590]	[]
652_23420	chr1	173302252	173302652	+	791	33.0	[6.5447836]	[131]	[6.5447836]	[187]	[173302410]	[173302466]
652_23422	chr1	179032039	179032439	+	801	33.0	[]	[]	[6.5447836]	[181]	[]	[179032279]
652_23423	chr1	179448671	179449071	+	791	33.0	[]	[]	[6.5447836]	[136]	[]	[179448857]
652_23424	chr1	180478143	180478543	+	588	33.0	[6.5447836]	[77]	[]	[]	[180478297]	[]
652_23425	chr1	180616413	180616813	+	659	33.0	[6.5447836]	[164]	[]	[]	[180616628]	[]
652_23432	chr1	197197660	197198060	+	803	33.0	[]	[]	[6.5447836]	[155]	[]	[197197852]
652_23435	chr1	201953528	201953928	+	717	33.0	[9.98438]	[95]	[]	[]	[201953702]	[]
652_23437	chr1	202464163	202464563	+	782	33.0	[6.5447836]	[106]	[]	[]	[202464330]	[]
652_23441	chr1	205214956	205215356	+	575	33.0	[11.127059]	[156]	[]	[]	[205215143]	[]
652_23450	chr1	224343672	224344072	+	801	33.0	[]	[]	[6.5447836]	[56]	[]	[224343825]
652_23451	chr1	225926706	225927106	+	753	33.0	[]	[]	[6.5447836]	[104]	[]	[225926884]
652_23452	chr1	226753497	226753897	+	743	33.0	[8.236117]	[110]	[]	[]	[226753683]	[]
652_23456	chr1	234527452	234527852	+	595	33.0	[]	[]	[9.98438]	[131]	[]	[234527654]
652_23458	chr1	244296537	244296937	+	792	33.0	[6.5447836, 6.5447836]	[95, 100]	[]	[]	[244296711, 244296716]	[]
652_2346	chr6	34609536	34609936	+	1000	68.5	[6.5447836]	[80]	[]	[]	[34609703]	[]
652_23460	chr10	4883165	4883565	+	774	33.0	[8.236117, 6.5447836]	[172, 199]	[]	[]	[4883381, 4883408]	[]
652_23462	chr10	13161098	13161498	+	811	33.0	[6.5447836]	[86]	[]	[]	[13161251]	[]
652_23463	chr10	15427832	15428232	+	615	33.0	[6.5447836]	[90]	[]	[]	[15428008]	[]
652_23464	chr10	17212608	17213008	+	750	33.0	[6.5447836]	[184]	[]	[]	[17212801]	[]
652_23466	chr10	22318911	22319311	+	806	33.0	[6.9436774]	[123]	[]	[]	[22319124]	[]
652_23477	chr10	49182751	49183151	+	772	33.0	[6.5447836]	[161]	[]	[]	[49182961]	[]
652_23479	chr10	50299851	50300251	+	796	33.0	[6.9436774]	[160]	[]	[]	[50300084]	[]
652_23482	chr10	60305179	60305579	+	771	33.0	[6.5447836]	[166]	[]	[]	[60305365]	[]
652_23488	chr10	71378772	71379172	+	801	33.0	[6.5447836]	[127]	[]	[]	[71378946]	[]
652_23489	chr10	72256894	72257294	+	702	33.0	[6.5447836]	[169]	[]	[]	[72257134]	[]
652_23490	chr10	72280978	72281378	+	778	33.0	[9.98438]	[100]	[]	[]	[72281156]	[]
652_23491	chr10	73816749	73817149	+	789	33.0	[6.5447836]	[93]	[]	[]	[73816919]	[]
652_23495	chr10	80204707	80205107	+	773	33.0	[]	[]	[6.5447836]	[185]	[]	[80204900]
652_23496	chr10	84293646	84294046	+	749	33.0	[]	[]	[6.5447836]	[114]	[]	[84293840]
652_23499	chr10	101783558	101783958	+	778	33.0	[]	[]	[6.5447836]	[215]	[]	[101783789]
652_23504	chr11	3984854	3985254	+	753	33.0	[6.5447836, 6.5447836]	[87, 159]	[]	[]	[3985016, 3985088]	[]
652_23511	chr11	19978582	19978982	+	745	33.0	[6.5447836]	[107]	[]	[]	[19978783]	[]
652_23514	chr11	33952838	33953238	+	711	33.0	[]	[]	[11.127059]	[166]	[]	[33953076]
652_23518	chr11	57662807	57663207	+	650	33.0	[6.5447836, 6.5447836, 6.9436774]	[78, 126, 155]	[]	[]	[57662962, 57663010, 57663039]	[]
652_23519	chr11	61164261	61164661	+	787	33.0	[]	[]	[6.9436774]	[175]	[]	[61164477]
652_2352	chr8	73312309	73312709	+	1000	68.5	[6.5447836, 6.5447836]	[110, 146]	[]	[]	[73312492, 73312528]	[]
652_23528	chr11	65121642	65122042	+	787	33.0	[6.5447836, 6.5447836]	[147, 164]	[]	[]	[65121830, 65121847]	[]
652_23534	chr11	67402089	67402489	+	789	33.0	[11.127059]	[146]	[]	[]	[67402244]	[]
652_23536	chr11	71772076	71772476	+	819	33.0	[9.98438]	[147]	[]	[]	[71772309]	[]
652_23537	chr11	74673385	74673785	+	800	33.0	[]	[]	[13.202995]	[102]	[]	[74673575]
652_23541	chr11	78014959	78015359	+	665	33.0	[]	[]	[6.5447836]	[239]	[]	[78015208]
652_23542	chr11	78081711	78082111	+	715	33.0	[]	[]	[6.5447836]	[211]	[]	[78081939]
652_23544	chr11	94046246	94046646	+	814	33.0	[]	[]	[6.5447836]	[91]	[]	[94046420]
652_23549	chr12	6924191	6924591	+	793	33.0	[6.5447836]	[142]	[]	[]	[6924408]	[]
652_2355	chr1	21231946	21232346	+	1000	68.0	[6.5447836]	[132]	[]	[]	[21232169]	[]
652_23558	chr12	54201250	54201650	+	780	33.0	[6.5447836]	[102]	[]	[]	[54201420]	[]
652_23570	chr12	93396689	93397089	+	621	33.0	[6.5447836]	[154]	[]	[]	[93396880]	[]
652_23576	chr12	105053009	105053409	+	765	33.0	[11.127059, 6.9436774]	[116, 143]	[]	[]	[105053189, 105053216]	[]
652_23577	chr12	107131757	107132157	+	594	33.0	[]	[]	[11.127059]	[121]	[]	[107131934]
652_23580	chr12	116578010	116578410	+	630	33.0	[]	[]	[6.5447836]	[156]	[]	[116578232]
652_23583	chr12	121798303	121798703	+	788	33.0	[]	[]	[8.236117]	[193]	[]	[121798544]
652_23584	chr12	121839147	121839547	+	789	33.0	[]	[]	[11.127059]	[80]	[]	[121839312]
652_23589	chr13	26982936	26983336	+	787	33.0	[]	[]	[11.127059]	[84]	[]	[26983110]
652_23591	chr13	41055239	41055639	+	811	33.0	[6.5447836]	[222]	[13.202995]	[164]	[41055488]	[41055430]
652_23593	chr13	80533746	80534146	+	774	33.0	[6.5447836]	[167]	[]	[]	[80533944]	[]
652_23594	chr13	80551068	80551468	+	794	33.0	[]	[]	[6.5447836]	[175]	[]	[80551246]
652_23596	chr13	80839124	80839524	+	699	33.0	[]	[]	[8.236117, 6.6472974]	[94, 127]	[]	[80839297, 80839330]
652_23597	chr13	89980915	89981315	+	783	33.0	[6.9436774]	[149]	[]	[]	[89981089]	[]
652_23599	chr13	90618481	90618881	+	759	33.0	[]	[]	[6.6472974]	[124]	[]	[90618640]
652_23600	chr13	91078413	91078813	+	809	33.0	[]	[]	[6.5447836]	[136]	[]	[91078620]
652_23601	chr13	91408266	91408666	+	810	33.0	[]	[]	[11.127059]	[106]	[]	[91408469]
652_23604	chr13	92302654	92303054	+	639	33.0	[6.5447836]	[196]	[]	[]	[92302905]	[]
652_23606	chr13	93259383	93259783	+	710	33.0	[]	[]	[6.5447836]	[127]	[]	[93259598]
652_23607	chr13	98509601	98510001	+	744	33.0	[]	[]	[6.5447836]	[143]	[]	[98509807]
652_23608	chr13	107856705	107857105	+	799	33.0	[]	[]	[6.5447836]	[216]	[]	[107856936]
652_23611	chr14	24108803	24109203	+	804	33.0	[]	[]	[6.5447836]	[139]	[]	[24108966]
652_23613	chr14	31420850	31421250	+	543	33.0	[]	[]	[6.5447836]	[156]	[]	[31421038]
652_23619	chr15	33292691	33293091	+	737	33.0	[6.5447836]	[95]	[]	[]	[33292880]	[]
652_23628	chr15	43791618	43792018	+	695	33.0	[6.5447836]	[162]	[]	[]	[43791867]	[]
652_23630	chr15	59528871	59529271	+	791	33.0	[6.5447836]	[59]	[]	[]	[59529022]	[]
652_23633	chr15	64840404	64840804	+	787	33.0	[]	[]	[6.5447836, 6.5447836]	[79, 152]	[]	[64840581, 64840654]
652_23641	chr15	84960668	84961068	+	791	33.0	[]	[]	[6.5447836]	[90]	[]	[84960849]
652_23649	chr16	636664	637064	+	789	33.0	[6.5447836]	[148]	[]	[]	[636832]	[]
652_23657	chr16	15022169	15022569	+	559	33.0	[]	[]	[8.236117]	[91]	[]	[15022337]
652_23662	chr16	48374393	48374793	+	625	33.0	[6.9436774]	[163]	[]	[]	[48374599]	[]
652_23663	chr16	50254139	50254539	+	792	33.0	[13.202995]	[211]	[]	[]	[50254372]	[]
652_23664	chr16	56414458	56414858	+	593	33.0	[]	[]	[6.5447836]	[110]	[]	[56414617]
652_23685	chr17	44503593	44503993	+	551	33.0	[]	[]	[6.5447836]	[144]	[]	[44503818]
652_23689	chr17	48972447	48972847	+	773	33.0	[]	[]	[6.5447836]	[212]	[]	[48972671]
652_23701	chr17	78048319	78048719	+	712	33.0	[]	[]	[13.202995]	[156]	[]	[78048529]
652_23703	chr17	80545342	80545742	+	778	33.0	[]	[]	[6.5447836]	[147]	[]	[80545538]
652_23706	chr17	82272294	82272694	+	804	33.0	[]	[]	[6.5447836, 6.5447836]	[175, 186]	[]	[82272523, 82272534]
652_23707	chr17	82345167	82345567	+	802	33.0	[6.5447836, 13.202995]	[111, 180]	[]	[]	[82345338, 82345407]	[]
652_23710	chr18	797295	797695	+	805	33.0	[6.5447836]	[128]	[8.236117]	[170]	[797479]	[797521]
652_23711	chr18	827336	827736	+	610	33.0	[]	[]	[6.5447836, 6.5447836]	[79, 133]	[]	[827496, 827550]
652_23716	chr18	9889448	9889848	+	744	33.0	[]	[]	[6.5447836]	[91]	[]	[9889633]
652_23717	chr18	12492665	12493065	+	709	33.0	[6.5447836]	[116]	[]	[]	[12492841]	[]
652_23720	chr18	32094137	32094537	+	792	33.0	[]	[]	[6.5447836]	[166]	[]	[32094332]
652_23722	chr18	36899177	36899577	+	703	33.0	[6.5447836]	[147]	[]	[]	[36899412]	[]
652_23723	chr18	46153286	46153686	+	618	33.0	[8.236117]	[203]	[]	[]	[46153529]	[]
652_23733	chr19	7871076	7871476	+	618	33.0	[6.5447836]	[130]	[]	[]	[7871229]	[]
652_23739	chr19	12933729	12934129	+	707	33.0	[]	[]	[6.9436774, 11.127059]	[125, 162]	[]	[12933931, 12933968]
652_2374	chr17	32319402	32319802	+	1000	68.0	[]	[]	[6.5447836]	[112]	[]	[32319609]
652_23740	chr19	13840472	13840872	+	775	33.0	[]	[]	[6.5447836]	[166]	[]	[13840671]
652_23744	chr19	35220409	35220809	+	599	33.0	[]	[]	[9.98438]	[91]	[]	[35220560]
652_23748	chr19	40284333	40284733	+	789	33.0	[6.5447836]	[83]	[]	[]	[40284505]	[]
652_23749	chr19	40434114	40434514	+	737	33.0	[]	[]	[9.98438]	[206]	[]	[40434365]
652_23750	chr19	40838530	40838930	+	798	33.0	[]	[]	[6.5447836]	[71]	[]	[40838689]
652_23752	chr19	41367757	41368157	+	777	33.0	[]	[]	[13.202995]	[102]	[]	[41367955]
652_23758	chr19	48933239	48933639	+	726	33.0	[6.5447836]	[197]	[]	[]	[48933479]	[]
652_2376	chr17	48790999	48791399	+	1000	68.0	[6.5447836, 6.5447836]	[127, 134]	[]	[]	[48791226, 48791233]	[]
652_23765	chr2	9201220	9201620	+	770	33.0	[13.202995]	[174]	[]	[]	[9201427]	[]
652_23766	chr2	9556389	9556789	+	734	33.0	[]	[]	[6.5447836]	[109]	[]	[9556586]
652_2377	chr17	51153093	51153493	+	1000	68.0	[6.5447836]	[125]	[]	[]	[51153257]	[]
652_23772	chr2	27371298	27371698	+	785	33.0	[]	[]	[11.127059, 6.5447836]	[155, 160]	[]	[27371481, 27371486]
652_23776	chr2	42196673	42197073	+	703	33.0	[6.5447836, 6.5447836]	[139, 170]	[]	[]	[42196883, 42196914]	[]
652_23784	chr2	64018387	64018787	+	733	33.0	[6.5447836]	[127]	[]	[]	[64018589]	[]
652_23785	chr2	68225213	68225613	+	773	33.0	[6.6472974]	[84]	[]	[]	[68225391]	[]
652_2379	chr18	9803256	9803656	+	1000	68.0	[6.5447836]	[101]	[]	[]	[9803428]	[]
652_2380	chr19	17292894	17293294	+	1000	68.0	[]	[]	[6.5447836]	[115]	[]	[17293089]
652_23802	chr2	124027143	124027543	+	740	33.0	[]	[]	[6.5447836]	[150]	[]	[124027388]
652_23804	chr2	130161138	130161538	+	765	33.0	[6.5447836]	[120]	[]	[]	[130161347]	[]
652_2381	chr2	187580603	187581003	+	1000	68.0	[6.5447836]	[130]	[]	[]	[187580762]	[]
