#PeakID(python identify_motif.py ./ENCODE_processed_files/EGR1_idr.fa EGR1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
124_10003	chr22	31084698	31085098	+	1000	64.5	[9.087717]	[114]	[11.022005, 8.912237]	[140, 170]	[31084885]	[31084911, 31084941]
124_21514	chr14	59275681	59276081	+	801	34.5	[]	[]	[6.73886]	[97]	[]	[59275871]
124_21516	chr14	77059501	77059901	+	838	34.5	[8.920029]	[112]	[]	[]	[77059713]	[]
124_21520	chr15	48811118	48811518	+	674	34.5	[6.550957]	[157]	[12.958331]	[128]	[48811359]	[48811330]
124_21521	chr15	51829409	51829809	+	846	34.5	[7.2720184]	[129]	[7.743947]	[137]	[51829634]	[51829642]
124_21522	chr15	52179605	52180005	+	719	34.5	[7.0897202]	[79]	[]	[]	[52179760]	[]
124_21523	chr15	56918384	56918784	+	837	34.5	[10.977412, 6.852762]	[72, 84]	[]	[]	[56918547, 56918559]	[]
124_21526	chr15	65862627	65863027	+	762	34.5	[]	[]	[10.209206]	[115]	[]	[65862842]
124_21529	chr15	89830018	89830418	+	839	34.5	[7.4831595, 10.275942, 8.256308]	[95, 97, 146]	[]	[]	[89830205, 89830207, 89830256]	[]
124_2153	chr21	33894678	33895078	+	1000	171.5	[]	[]	[11.787007]	[101]	[]	[33894874]
124_21533	chr16	1354865	1355265	+	600	34.5	[]	[]	[8.046877, 6.976017, 8.046877, 6.976017, 8.046877]	[142, 168, 174, 200, 206]	[]	[1355035, 1355061, 1355067, 1355093, 1355099]
124_21536	chr16	2210737	2211137	+	764	34.5	[7.761374, 6.56107]	[115, 167]	[]	[]	[2210935, 2210987]	[]
124_21539	chr16	12170287	12170687	+	835	34.5	[]	[]	[8.568877, 6.6123323]	[166, 169]	[]	[12170460, 12170463]
124_21541	chr16	29784946	29785346	+	786	34.5	[6.976017, 10.395793]	[119, 134]	[]	[]	[29785137, 29785152]	[]
124_21553	chr17	4739373	4739773	+	836	34.5	[7.8499513, 8.039948, 12.493753]	[68, 118, 131]	[]	[]	[4739529, 4739579, 4739592]	[]
124_21556	chr17	19019385	19019785	+	700	34.5	[]	[]	[7.094218, 10.258781, 10.959986]	[80, 113, 119]	[]	[19019557, 19019590, 19019596]
124_2156	chr6	29752765	29753165	+	1000	171.5	[9.237138, 12.4531765]	[89, 100]	[]	[]	[29752953, 29752964]	[]
124_21570	chr19	595352	595752	+	693	34.5	[11.70845, 8.351447, 6.56107]	[152, 154, 181]	[]	[]	[595564, 595566, 595593]	[]
124_21575	chr19	3358260	3358660	+	844	34.5	[9.794268]	[188]	[]	[]	[3358466]	[]
124_21581	chr19	43639893	43640293	+	716	34.5	[]	[]	[11.258634, 6.531478]	[72, 135]	[]	[43640058, 43640121]
124_21588	chr19	55635008	55635408	+	835	34.5	[]	[]	[8.64234]	[187]	[]	[55635256]
124_21592	chr2	27715288	27715688	+	741	34.5	[]	[]	[7.674471, 7.005785]	[205, 214]	[]	[27715497, 27715506]
124_21593	chr2	33599463	33599863	+	804	34.5	[]	[]	[7.245181]	[71]	[]	[33599614]
124_21594	chr2	54570895	54571295	+	846	34.5	[]	[]	[9.727532]	[140]	[]	[54571125]
124_21595	chr2	68832200	68832600	+	822	34.5	[]	[]	[7.600748]	[125]	[]	[68832385]
124_216	chr6	30742707	30743107	+	1000	381.0	[15.82531, 10.472259]	[99, 120]	[]	[]	[30742893, 30742914]	[]
124_21600	chr2	96868692	96869092	+	844	34.5	[]	[]	[10.9346075]	[92]	[]	[96868878]
124_21601	chr2	96873033	96873433	+	821	34.5	[]	[]	[8.336318, 11.023784]	[170, 174]	[]	[96873277, 96873281]
124_2161	chr16	20918788	20919188	+	1000	171.0	[]	[]	[14.2495985]	[111]	[]	[20918986]
124_21614	chr20	38435136	38435536	+	818	34.5	[]	[]	[7.741301]	[149]	[]	[38435362]
124_21618	chr20	58236913	58237313	+	689	34.5	[]	[]	[6.8841524]	[320]	[]	[58237153]
124_2162	chr19	13861719	13862119	+	1000	171.0	[6.5566096]	[146]	[8.896548]	[121]	[13861955]	[13861930]
124_21623	chr21	45819377	45819777	+	807	34.5	[15.82531]	[148]	[]	[]	[45819598]	[]
124_21627	chr22	20303158	20303558	+	782	34.5	[]	[]	[8.920029, 7.0285068, 7.130973, 10.4342785]	[154, 158, 167, 169]	[]	[20303345, 20303349, 20303358, 20303360]
124_2164	chr22	46085749	46086149	+	1000	171.0	[9.772648]	[93]	[11.382621, 10.463866, 6.9506383]	[85, 114, 150]	[46085929]	[46085921, 46085950, 46085986]
124_2165	chr5	176647024	176647424	+	1000	171.0	[]	[]	[8.979067, 6.96298, 7.284421, 13.844391, 11.784916]	[90, 99, 103, 105, 158]	[]	[176647197, 176647206, 176647210, 176647212, 176647265]
124_21652	chr3	41026167	41026567	+	840	34.5	[]	[]	[8.470414]	[161]	[]	[41026378]
124_21656	chr3	52091075	52091475	+	741	34.5	[16.306982]	[108]	[]	[]	[52091270]	[]
124_21658	chr3	156643785	156644185	+	645	34.5	[7.042743, 7.150381, 8.206155, 7.3986516]	[101, 108, 140, 142]	[]	[]	[156643947, 156643954, 156643986, 156643988]	[]
124_21659	chr3	184185664	184186064	+	843	34.5	[8.514492]	[99]	[]	[]	[184185846]	[]
124_21665	chr4	38061037	38061437	+	780	34.5	[]	[]	[14.247508]	[107]	[]	[38061238]
124_21672	chr4	173174431	173174831	+	850	34.5	[]	[]	[6.919906]	[172]	[]	[173174669]
124_21677	chr5	62256433	62256833	+	828	34.5	[]	[]	[7.042743]	[102]	[]	[62256624]
124_2168	chr8	143949672	143950072	+	1000	171.0	[]	[]	[8.73304, 9.626775]	[129, 165]	[]	[143949881, 143949917]
124_2169	chr9	98169017	98169417	+	1000	171.0	[13.844391, 7.284421, 7.3075743]	[94, 96, 105]	[]	[]	[98169202, 98169204, 98169213]	[]
124_21690	chr6	17820125	17820525	+	734	34.5	[9.35822]	[182]	[]	[]	[17820321]	[]
124_21701	chr6	137926178	137926578	+	796	34.5	[7.3242927]	[70]	[]	[]	[137926347]	[]
124_21708	chr7	5556205	5556605	+	801	34.5	[7.589096, 6.746573]	[108, 121]	[6.973857]	[94]	[5556385, 5556398]	[5556371]
124_2171	chr1	19251362	19251762	+	1000	170.5	[7.6516514, 8.874801]	[85, 124]	[]	[]	[19251526, 19251565]	[]
124_21710	chr7	25950350	25950750	+	832	34.5	[12.606625, 6.8398285]	[188, 194]	[]	[]	[25950569, 25950575]	[]
124_21711	chr7	43872449	43872849	+	838	34.5	[]	[]	[8.412784]	[113]	[]	[43872648]
124_21714	chr7	54546804	54547204	+	837	34.5	[]	[]	[7.0897202]	[113]	[]	[54546996]
124_2172	chr1	43389613	43390013	+	1000	170.5	[7.0153294]	[107]	[]	[]	[43389818]	[]
124_21723	chr7	103347630	103348030	+	786	34.5	[]	[]	[7.823025]	[128]	[]	[103347809]
124_21730	chr7	158729269	158729669	+	773	34.5	[]	[]	[8.568877, 6.876527, 8.568877]	[175, 190, 228]	[]	[158729457, 158729472, 158729510]
124_21733	chr8	12755642	12756042	+	836	34.5	[7.4012656]	[163]	[]	[]	[12755813]	[]
124_2174	chr10	13499130	13499530	+	1000	170.5	[9.109602, 13.844391]	[90, 104]	[]	[]	[13499318, 13499332]	[]
124_2175	chr12	56725188	56725588	+	1000	170.5	[]	[]	[8.920029, 11.787007]	[78, 164]	[]	[56725349, 56725435]
124_2176	chr14	73771767	73772167	+	1000	170.5	[]	[]	[12.958331, 7.8050995]	[120, 124]	[]	[73771976, 73771980]
124_21775	chr1	85225888	85226288	+	815	34.0	[]	[]	[9.065902]	[91]	[]	[85226059]
124_21777	chr1	111448564	111448964	+	738	34.0	[11.607694]	[177]	[]	[]	[111448764]	[]
124_2178	chr17	48995999	48996399	+	1000	170.5	[10.977412]	[182]	[6.67554]	[173]	[48996230]	[48996221]
124_21785	chr1	192808712	192809112	+	804	34.0	[7.6030517]	[56]	[]	[]	[192808866]	[]
124_2179	chr2	9630866	9631266	+	1000	170.5	[8.412784]	[141]	[]	[]	[9631083]	[]
124_21792	chr1	245512977	245513377	+	821	34.0	[9.727532, 6.903809, 7.6922283, 7.6103563, 10.977412]	[103, 105, 155, 157, 174]	[]	[]	[245513154, 245513156, 245513206, 245513208, 245513225]	[]
124_21795	chr10	22022716	22023116	+	783	34.0	[]	[]	[7.528815, 8.514492]	[127, 131]	[]	[22022881, 22022885]
124_21797	chr10	32210287	32210687	+	835	34.0	[13.090944]	[161]	[]	[]	[32210511]	[]
124_21810	chr11	10751263	10751663	+	819	34.0	[9.540544]	[201]	[7.758964]	[176]	[10751504]	[10751479]
124_21817	chr11	47418525	47418925	+	798	34.0	[10.549796, 9.783957, 12.266589, 7.636127]	[103, 107, 113, 115]	[]	[]	[47418712, 47418716, 47418722, 47418724]	[]
124_2182	chr7	106718224	106718624	+	1000	170.5	[]	[]	[7.549896]	[146]	[]	[106718447]
124_21820	chr11	65572476	65572876	+	824	34.0	[7.147735]	[124]	[]	[]	[65572649]	[]
124_21821	chr11	76670641	76671041	+	812	34.0	[6.9215894, 8.2778635]	[126, 132]	[6.967214, 13.844391]	[145, 199]	[76670798, 76670804]	[76670817, 76670871]
124_21829	chr11	125569170	125569570	+	809	34.0	[8.324494]	[142]	[]	[]	[125569379]	[]
124_21831	chr11	126282840	126283240	+	813	34.0	[]	[]	[12.609271]	[138]	[]	[126283037]
124_21837	chr12	49323016	49323416	+	691	34.0	[]	[]	[7.166186]	[145]	[]	[49323221]
124_2184	chr9	91948672	91949072	+	1000	170.5	[9.862483, 11.787007]	[90, 104]	[12.606625, 6.646445]	[140, 144]	[91948835, 91948849]	[91948885, 91948889]
124_21840	chr12	63843490	63843890	+	805	34.0	[12.4531765]	[173]	[9.121621, 8.912237]	[164, 200]	[63843711]	[63843702, 63843738]
124_21844	chr12	111597930	111598330	+	610	34.0	[7.5732517, 8.979067]	[149, 155]	[6.8433447]	[188]	[111598119, 111598125]	[111598158]
124_21847	chr13	46179519	46179919	+	779	34.0	[]	[]	[10.628352]	[177]	[]	[46179749]
124_21851	chr14	24299384	24299784	+	648	34.0	[]	[]	[7.097008]	[200]	[]	[24299566]
124_21852	chr14	50116436	50116836	+	815	34.0	[7.60528]	[127]	[]	[]	[50116622]	[]
124_21855	chr15	31435213	31435613	+	799	34.0	[6.6553497]	[225]	[]	[]	[31435449]	[]
124_21856	chr15	48331683	48332083	+	834	34.0	[]	[]	[8.635058, 7.728117, 9.872825, 9.042866]	[202, 205, 211, 214]	[]	[48331889, 48331892, 48331898, 48331901]
124_21863	chr16	31148922	31149322	+	678	34.0	[7.5732517]	[178]	[8.73304]	[163]	[31149121]	[31149106]
124_21864	chr16	58099895	58100295	+	580	34.0	[]	[]	[6.659607]	[262]	[]	[58100140]
124_21872	chr17	8164204	8164604	+	816	34.0	[8.568877, 6.865229, 8.568877, 7.6822624]	[107, 109, 148, 167]	[]	[]	[8164376, 8164378, 8164417, 8164436]	[]
124_21873	chr17	20226675	20227075	+	755	34.0	[]	[]	[6.837073]	[118]	[]	[20226876]
124_21884	chr17	49944388	49944788	+	664	34.0	[]	[]	[10.977412, 11.98492]	[176, 187]	[]	[49944624, 49944635]
124_21889	chr17	73298290	73298690	+	750	34.0	[7.245736]	[100]	[]	[]	[73298475]	[]
124_2189	chr1	109793820	109794220	+	1000	170.0	[]	[]	[8.201398, 8.482947]	[119, 178]	[]	[109794000, 109794059]
124_21890	chr17	77451221	77451621	+	788	34.0	[]	[]	[9.709036]	[220]	[]	[77451471]
124_21894	chr17	81285403	81285803	+	642	34.0	[7.718569, 9.116732]	[124, 153]	[]	[]	[81285601, 81285630]	[]
124_21895	chr17	82019892	82020292	+	825	34.0	[]	[]	[11.123285]	[150]	[]	[82020092]
124_21901	chr19	11355770	11356170	+	676	34.0	[]	[]	[7.868061, 8.206155, 8.206155]	[146, 170, 172]	[]	[11355923, 11355947, 11355949]
124_2191	chr11	61361975	61362375	+	1000	170.0	[]	[]	[13.765835]	[106]	[]	[61362177]
124_21922	chr2	61536340	61536740	+	811	34.0	[]	[]	[6.8194385]	[163]	[]	[61536587]
124_21926	chr2	96148489	96148889	+	804	34.0	[6.7983766, 9.727532, 6.903809]	[176, 180, 182]	[]	[]	[96148711, 96148715, 96148717]	[]
124_21929	chr2	152036936	152037336	+	592	34.0	[]	[]	[9.624041]	[96]	[]	[152037099]
124_21931	chr2	230416074	230416474	+	758	34.0	[11.550309]	[168]	[11.784916]	[203]	[230416269]	[230416304]
124_21936	chr20	36154201	36154601	+	817	34.0	[]	[]	[7.758964, 7.0828924, 7.6030517]	[90, 92, 101]	[]	[36154389, 36154391, 36154400]
124_21940	chr20	51487561	51487961	+	784	34.0	[7.29909, 11.784916, 8.44363]	[92, 98, 100]	[]	[]	[51487728, 51487734, 51487736]	[]
124_21941	chr20	56372893	56373293	+	701	34.0	[9.742292]	[115]	[]	[]	[56373082]	[]
124_21947	chr22	19148949	19149349	+	639	34.0	[]	[]	[10.461775]	[264]	[]	[19149194]
124_21949	chr22	19176774	19177174	+	789	34.0	[]	[]	[7.7244816, 9.794268, 11.505457]	[193, 197, 204]	[]	[19177009, 19177013, 19177020]
124_21979	chr22	31662038	31662438	+	818	34.0	[8.155026]	[97]	[]	[]	[31662234]	[]
124_2198	chr4	6730554	6730954	+	1000	170.0	[]	[]	[12.93485, 7.299422]	[92, 141]	[]	[6730746, 6730795]
124_21985	chr3	4494945	4495345	+	743	34.0	[]	[]	[9.742292]	[170]	[]	[4495180]
124_2199	chr6	15066693	15067093	+	1000	170.0	[10.395793]	[72]	[]	[]	[15066862]	[]
124_21997	chr4	1771467	1771867	+	752	34.0	[8.568877, 6.865229]	[193, 195]	[6.6147556, 6.565827, 8.923889, 6.7647886]	[141, 147, 162, 175]	[1771683, 1771685]	[1771631, 1771637, 1771652, 1771665]
124_21998	chr4	2469578	2469978	+	811	34.0	[]	[]	[6.556362, 7.130973, 10.4342785]	[107, 123, 125]	[]	[2469754, 2469770, 2469772]
124_22	chr9	128947440	128947840	+	1000	588.5	[15.82531]	[101]	[8.227886, 8.3008995, 8.412784]	[118, 134, 149]	[128947637]	[128947654, 128947670, 128947685]
124_220	chr1	26284716	26285116	+	1000	379.0	[12.268681, 6.9091864]	[84, 141]	[]	[]	[26284898, 26284955]	[]
124_22010	chr5	124742898	124743298	+	819	34.0	[]	[]	[12.190124]	[106]	[]	[124743103]
124_22015	chr5	168683563	168683963	+	621	34.0	[9.742292]	[168]	[]	[]	[168683794]	[]
124_22020	chr6	10725108	10725508	+	602	34.0	[]	[]	[8.070797]	[95]	[]	[10725274]
124_22029	chr6	37648574	37648974	+	815	34.0	[]	[]	[6.854853, 15.82531]	[98, 155]	[]	[37648764, 37648821]
124_22031	chr6	42692596	42692996	+	736	34.0	[10.977412]	[126]	[8.3342705]	[165]	[42692794]	[42692833]
124_22039	chr7	924627	925027	+	750	34.0	[]	[]	[9.742292, 8.412784]	[71, 114]	[]	[924784, 924827]
124_22043	chr7	12719558	12719958	+	819	34.0	[]	[]	[8.336318, 9.727532, 9.591275, 9.727532]	[175, 184, 188, 190]	[]	[12719760, 12719769, 12719773, 12719775]
124_22046	chr7	42869356	42869756	+	797	34.0	[10.364898]	[106]	[]	[]	[42869528]	[]
124_22048	chr7	92833784	92834184	+	754	34.0	[]	[]	[11.459085, 10.628352]	[123, 161]	[]	[92833967, 92834005]
124_22054	chr7	116339485	116339885	+	731	34.0	[]	[]	[11.023784]	[98]	[]	[116339669]
124_22060	chr7	149624151	149624551	+	820	34.0	[7.045864]	[117]	[7.0970693, 8.986765]	[85, 141]	[149624347]	[149624315, 149624371]
124_22066	chr8	58807915	58808315	+	811	34.0	[]	[]	[8.568877]	[160]	[]	[58808155]
124_22067	chr8	70093267	70093667	+	665	34.0	[8.68333]	[111]	[6.587905]	[119]	[70093454]	[70093462]
124_22068	chr8	94262186	94262586	+	546	34.0	[12.493753]	[111]	[10.977412]	[124]	[94262389]	[94262402]
124_22072	chr9	83817887	83818287	+	599	34.0	[11.110025]	[236]	[7.62843]	[138]	[83818137]	[83818039]
124_22076	chr9	122931108	122931508	+	767	34.0	[]	[]	[11.068636]	[117]	[]	[122931278]
124_22078	chr9	127507121	127507521	+	647	34.0	[13.844391, 6.694925]	[108, 153]	[7.130219]	[147]	[127507287, 127507332]	[127507326]
124_22080	chr9	128912526	128912926	+	609	34.0	[]	[]	[6.56107]	[148]	[]	[128912736]
124_22086	chrX	16786185	16786585	+	795	34.0	[]	[]	[9.522328]	[168]	[]	[16786412]
124_22099	chr1	41496195	41496595	+	659	33.5	[]	[]	[8.070797, 7.62843]	[96, 102]	[]	[41496357, 41496363]
124_22103	chr1	54122126	54122526	+	613	33.5	[8.286773, 10.977412, 7.39086]	[105, 109, 175]	[]	[]	[54122284, 54122288, 54122354]	[]
124_22114	chr1	182206651	182207051	+	799	33.5	[6.905146]	[65]	[9.327006]	[114]	[182206816]	[182206865]
124_22116	chr1	204927571	204927971	+	569	33.5	[7.5968876]	[247]	[8.920029]	[265]	[204927794]	[204927812]
124_22120	chr1	224513779	224514179	+	701	33.5	[7.6593366]	[201]	[]	[]	[224514016]	[]
124_22122	chr1	226064016	226064416	+	820	33.5	[]	[]	[6.6756563]	[227]	[]	[226064252]
124_22132	chr10	102420880	102421280	+	796	33.5	[6.67554, 7.1516585, 7.2720184]	[169, 203, 205]	[]	[]	[102421072, 102421106, 102421108]	[]
124_22133	chr10	102735226	102735626	+	779	33.5	[7.761374]	[112]	[]	[]	[102735424]	[]
124_22134	chr10	110902245	110902645	+	638	33.5	[10.900947, 7.4831595, 6.903809]	[107, 164, 166]	[]	[]	[110902428, 110902485, 110902487]	[]
124_22135	chr10	131514446	131514846	+	699	33.5	[]	[]	[10.395793]	[135]	[]	[131514660]
124_22138	chr11	391407	391807	+	547	33.5	[13.767925, 6.921528, 6.801223]	[127, 180, 201]	[]	[]	[391569, 391622, 391643]	[]
124_22141	chr11	64252427	64252827	+	727	33.5	[]	[]	[8.593251, 11.258634, 8.96253, 6.5781684]	[94, 100, 122, 147]	[]	[64252616, 64252622, 64252644, 64252669]
124_2215	chr6	17706248	17706648	+	1000	169.5	[10.628352, 12.606625]	[175, 207]	[7.673353]	[137]	[17706462, 17706494]	[17706424]
124_22157	chr12	117007589	117007989	+	775	33.5	[]	[]	[6.92932, 12.609271]	[182, 186]	[]	[117007823, 117007827]
124_22160	chr12	124611943	124612343	+	798	33.5	[12.190124, 7.7244816, 7.5214887, 9.401702]	[106, 110, 112, 116]	[]	[]	[124612138, 124612142, 124612144, 124612148]	[]
124_22162	chr13	49098173	49098573	+	794	33.5	[]	[]	[12.190124]	[118]	[]	[49098361]
124_22168	chr13	110506918	110507318	+	728	33.5	[]	[]	[6.6756563]	[186]	[]	[110507148]
124_22170	chr14	71362285	71362685	+	820	33.5	[10.463866]	[130]	[]	[]	[71362502]	[]
124_22171	chr14	88824427	88824827	+	807	33.5	[10.258781]	[143]	[]	[]	[88824656]	[]
124_22176	chr15	51390528	51390928	+	584	33.5	[]	[]	[10.713959]	[180]	[]	[51390763]
124_22194	chr16	87777861	87778261	+	700	33.5	[7.8192263]	[148]	[]	[]	[87778094]	[]
124_22195	chr16	88508989	88509389	+	806	33.5	[7.761374]	[140]	[]	[]	[88509200]	[]
124_22197	chr17	3724011	3724411	+	803	33.5	[7.5595713]	[147]	[8.979067, 9.356474]	[63, 69]	[3724250]	[3724166, 3724172]
124_22199	chr17	27572668	27573068	+	776	33.5	[9.317445]	[176]	[]	[]	[27572886]	[]
124_2220	chr11	60854154	60854554	+	1000	169.0	[7.72741]	[153]	[]	[]	[60854396]	[]
124_22206	chr17	50662991	50663391	+	642	33.5	[]	[]	[9.109602, 13.844391]	[78, 137]	[]	[50663147, 50663206]
124_22209	chr17	77375628	77376028	+	804	33.5	[]	[]	[7.3986516, 8.206155]	[120, 122]	[]	[77375808, 77375810]
124_22213	chr18	44774179	44774579	+	623	33.5	[]	[]	[7.7244816, 12.190124, 7.5214887, 8.206155, 8.206155, 8.206155, 7.7244816, 12.190124, 6.8625565, 10.275942, 10.209206, 7.039815, 12.190124]	[99, 103, 107, 109, 111, 113, 115, 119, 125, 131, 133, 137, 141]	[]	[44774367, 44774371, 44774375, 44774377, 44774379, 44774381, 44774383, 44774387, 44774393, 44774399, 44774401, 44774405, 44774409]
124_22217	chr19	7637139	7637539	+	802	33.5	[8.55247]	[206]	[8.672139, 10.977412, 9.862483, 8.385501]	[147, 174, 178, 184]	[7637353]	[7637294, 7637321, 7637325, 7637331]
124_22218	chr19	9538703	9539103	+	812	33.5	[]	[]	[7.60528, 8.149329]	[67, 128]	[]	[9538870, 9538931]
124_2222	chr17	28865202	28865602	+	1000	169.0	[]	[]	[6.787949, 7.718569]	[146, 169]	[]	[28865419, 28865442]
124_22229	chr2	46801950	46802350	+	765	33.5	[7.5326753]	[138]	[]	[]	[46802177]	[]
124_22233	chr2	69999706	70000106	+	771	33.5	[7.620757]	[129]	[]	[]	[69999900]	[]
124_22242	chr2	218406699	218407099	+	602	33.5	[]	[]	[8.243047]	[161]	[]	[218406923]
124_22249	chr20	62161224	62161624	+	708	33.5	[15.82531]	[118]	[]	[]	[62161436]	[]
124_2225	chr4	165327213	165327613	+	1000	169.0	[10.977412, 6.5261755]	[111, 115]	[]	[]	[165327419, 165327423]	[]
124_22250	chr20	62366505	62366905	+	799	33.5	[6.646445, 6.8398285, 10.472259]	[87, 122, 130]	[]	[]	[62366674, 62366709, 62366717]	[]
124_2226	chr5	5422201	5422601	+	1000	169.0	[10.461775]	[105]	[]	[]	[5422406]	[]
124_22276	chr3	4720671	4721071	+	813	33.5	[7.541476]	[119]	[8.086953]	[102]	[4720857]	[4720840]
124_2228	chr8	76999803	77000203	+	1000	169.0	[16.306982]	[110]	[]	[]	[77000006]	[]
124_22298	chr5	463932	464332	+	614	33.5	[12.609271, 10.549796]	[101, 153]	[]	[]	[464116, 464168]	[]
124_2230	chr1	26771659	26772059	+	1000	168.5	[]	[]	[8.201398]	[111]	[]	[26771863]
124_22305	chr5	93741410	93741810	+	732	33.5	[6.778187]	[195]	[9.586199]	[203]	[93741645]	[93741653]
124_22307	chr5	126527864	126528264	+	753	33.5	[6.5733037, 8.336318]	[149, 153]	[]	[]	[126528096, 126528100]	[]
124_22318	chr6	13487360	13487760	+	800	33.5	[]	[]	[6.5852594]	[160]	[]	[13487564]
124_2232	chr1	231240950	231241350	+	1000	168.5	[10.43637]	[105]	[]	[]	[231241153]	[]
124_22328	chr6	32166785	32167185	+	773	33.5	[9.121621]	[114]	[7.4576902]	[84]	[32166970]	[32166940]
124_22330	chr6	36788650	36789050	+	701	33.5	[7.8050995]	[177]	[]	[]	[36788898]	[]
124_22341	chr6	149318053	149318453	+	625	33.5	[]	[]	[9.727532, 6.5755835, 9.872825, 7.884211]	[160, 205, 207, 210]	[]	[149318225, 149318270, 149318272, 149318275]
124_22346	chr7	12211091	12211491	+	790	33.5	[7.3242927]	[94]	[]	[]	[12211281]	[]
124_22363	chr7	150477393	150477793	+	815	33.5	[]	[]	[13.765835]	[100]	[]	[150477561]
124_22364	chr8	28092887	28093287	+	707	33.5	[]	[]	[6.6912208]	[78]	[]	[28093051]
124_22367	chr8	79869429	79869829	+	793	33.5	[]	[]	[9.240779]	[111]	[]	[79869613]
124_2237	chr2	102069208	102069608	+	1000	168.5	[]	[]	[7.1162806, 8.923889]	[93, 99]	[]	[102069379, 102069385]
124_22373	chr8	143734207	143734607	+	814	33.5	[7.7244816, 6.6756563, 9.545485]	[79, 128, 144]	[]	[]	[143734382, 143734431, 143734447]	[]
124_22374	chr8	144315924	144316324	+	805	33.5	[]	[]	[8.96253]	[119]	[]	[144316116]
124_22375	chr9	76394051	76394451	+	774	33.5	[7.524495]	[103]	[12.493753]	[154]	[76394239]	[76394290]
124_22392	chrX	47658882	47659282	+	805	33.5	[7.283654, 8.228233]	[167, 181]	[]	[]	[47659080, 47659094]	[]
124_22394	chrX	49100830	49101230	+	716	33.5	[7.758903]	[213]	[]	[]	[49101058]	[]
124_22395	chrX	53305880	53306280	+	718	33.5	[]	[]	[12.958331]	[122]	[]	[53306100]
124_22397	chrX	101390868	101391268	+	804	33.5	[9.147104]	[123]	[7.0282426]	[153]	[101391030]	[101391060]
124_22399	chrX	135098836	135099236	+	758	33.5	[9.709036, 9.443771]	[79, 96]	[]	[]	[135099003, 135099020]	[]
124_22403	chr1	2015020	2015420	+	686	33.0	[11.123285]	[158]	[]	[]	[2015242]	[]
124_22409	chr1	27145871	27146271	+	795	33.0	[9.490834]	[155]	[]	[]	[27146117]	[]
124_2241	chr9	128428664	128429064	+	1000	168.5	[13.081168]	[175]	[]	[]	[128428905]	[]
124_22423	chr1	112791209	112791609	+	777	33.0	[8.920029]	[173]	[]	[]	[112791422]	[]
124_22427	chr1	149885678	149886078	+	757	33.0	[]	[]	[6.565272, 7.869774, 7.128118]	[185, 187, 194]	[]	[149885917, 149885919, 149885926]
124_2243	chr18	41954991	41955391	+	1000	168.0	[]	[]	[13.844391]	[109]	[]	[41955184]
124_22430	chr1	154971439	154971839	+	795	33.0	[10.223966]	[78]	[]	[]	[154971592]	[]
124_22436	chr1	204572953	204573353	+	676	33.0	[13.440004]	[212]	[]	[]	[204573150]	[]
124_2244	chr19	9792321	9792721	+	1000	168.0	[10.540331]	[152]	[]	[]	[9792549]	[]
124_22444	chr1	243849484	243849884	+	795	33.0	[]	[]	[7.715923]	[151]	[]	[243849644]
124_22445	chr10	1209390	1209790	+	729	33.0	[8.476006, 9.464078, 8.886065, 9.464078, 9.464078, 9.277917, 9.464078, 8.886065, 6.7312346]	[106, 118, 124, 136, 154, 172, 184, 190, 196]	[]	[]	[1209541, 1209553, 1209559, 1209571, 1209589, 1209607, 1209619, 1209625, 1209631]	[]
124_22454	chr10	103451206	103451606	+	767	33.0	[7.761374]	[109]	[]	[]	[103451394]	[]
124_2246	chr19	47444251	47444651	+	1000	168.0	[9.522328]	[114]	[8.336318, 10.904808]	[94, 129]	[47444460]	[47444440, 47444475]
124_22463	chr11	72782012	72782412	+	752	33.0	[8.96253, 6.905146]	[270, 310]	[]	[]	[72782198, 72782238]	[]
124_2247	chr2	237965013	237965413	+	1000	168.0	[7.045864]	[88]	[]	[]	[237965182]	[]
124_22470	chr11	118919853	118920253	+	690	33.0	[]	[]	[6.8076997]	[79]	[]	[118920031]
124_22473	chr12	26269437	26269837	+	784	33.0	[]	[]	[11.382621]	[113]	[]	[26269645]
124_22481	chr12	107092690	107093090	+	626	33.0	[]	[]	[7.5498734]	[83]	[]	[107092873]
124_22494	chr14	39114400	39114800	+	746	33.0	[]	[]	[10.276877]	[168]	[]	[39114604]
124_225	chr15	97960337	97960737	+	1000	377.5	[6.876466, 11.730531, 13.767925]	[68, 126, 130]	[11.258634]	[138]	[97960494, 97960552, 97960556]	[97960564]
124_22503	chr15	89746408	89746808	+	776	33.0	[6.8153253, 7.7244816, 8.206155, 6.8153253, 8.206155]	[141, 147, 149, 163, 181]	[]	[]	[89746595, 89746601, 89746603, 89746617, 89746635]	[]
