#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_4135	chr1	174766723	174767123	+	1000	194.0	[12.567606]	[121]	[]	[]	[174766929]	[]
368_4144	chr3	197739566	197739966	+	1000	194.0	[]	[]	[9.473919]	[139]	[]	[197739805]
368_4145	chr4	48853864	48854264	+	1000	194.0	[]	[]	[8.891774]	[100]	[]	[48854061]
368_4148	chr6	26744940	26745340	+	1000	194.0	[8.069409]	[146]	[]	[]	[26745167]	[]
368_4150	chr10	12208465	12208865	+	1000	193.5	[]	[]	[8.069409]	[159]	[]	[12208709]
368_4154	chr17	48478220	48478620	+	1000	193.5	[8.090539]	[135]	[]	[]	[48478455]	[]
368_4155	chr17	64231705	64232105	+	1000	193.5	[8.494345]	[154]	[12.567606]	[106]	[64231956]	[64231908]
368_4159	chr6	4984637	4985037	+	1000	193.5	[8.182954]	[91]	[]	[]	[4984828]	[]
368_416	chr16	22282277	22282677	+	1000	589.5	[8.182954]	[82]	[]	[]	[22282440]	[]
368_4160	chr7	13092226	13092626	+	1000	193.5	[]	[]	[8.891774]	[110]	[]	[13092423]
368_4163	chr15	44683389	44683789	+	1000	193.0	[8.320784]	[147]	[]	[]	[44683636]	[]
368_4167	chr19	7699810	7700210	+	1000	193.0	[]	[]	[7.7957826]	[93]	[]	[7699999]
368_4175	chr11	62860372	62860772	+	1000	192.5	[]	[]	[8.069409]	[115]	[]	[62860584]
368_4183	chr2	15253884	15254284	+	1000	192.5	[8.069409]	[140]	[]	[]	[15254094]	[]
368_4185	chr3	12878772	12879172	+	1000	192.5	[8.891774]	[101]	[8.891774]	[100]	[12878957]	[12878956]
368_4189	chr7	143256908	143257308	+	1000	192.5	[8.494345]	[117]	[]	[]	[143257110]	[]
368_419	chr11	72493842	72494242	+	1000	588.5	[8.001244]	[67]	[]	[]	[72494005]	[]
368_4193	chr12	110421107	110421507	+	1000	192.0	[8.02331]	[157]	[]	[]	[110421349]	[]
368_4195	chr3	13404720	13405120	+	1000	192.0	[]	[]	[8.069409]	[154]	[]	[13404955]
368_4197	chr6	43640448	43640848	+	1000	192.0	[]	[]	[8.090539]	[199]	[]	[43640696]
368_4198	chr1	115535	115935	+	1000	191.5	[]	[]	[8.527855]	[122]	[]	[115754]
368_4199	chr1	114453400	114453800	+	1000	191.5	[]	[]	[8.02331]	[84]	[]	[114453574]
368_4203	chr13	27138342	27138742	+	1000	191.5	[8.182954]	[126]	[]	[]	[27138561]	[]
368_4206	chr20	62862487	62862887	+	1000	191.5	[9.473919]	[108]	[]	[]	[62862675]	[]
368_4207	chr22	39626148	39626548	+	1000	191.5	[]	[]	[12.567606]	[97]	[]	[39626331]
368_4209	chr3	156601361	156601761	+	1000	191.5	[8.182954]	[70]	[]	[]	[156601516]	[]
368_4211	chr4	174423280	174423680	+	1000	191.5	[]	[]	[7.7957826]	[124]	[]	[174423502]
368_4214	chr1	51331199	51331599	+	1000	191.0	[]	[]	[8.090539]	[148]	[]	[51331427]
368_4221	chr4	980614	981014	+	1000	191.0	[]	[]	[8.001244]	[110]	[]	[980820]
368_4228	chr12	47055829	47056229	+	1000	190.5	[8.891774]	[99]	[8.891774]	[98]	[47056018]	[47056017]
368_4230	chr12	123149412	123149812	+	1000	190.5	[]	[]	[8.069409, 8.228404, 8.001244]	[63, 111, 125]	[]	[123149570, 123149618, 123149632]
368_4231	chr16	9135754	9136154	+	1000	190.5	[8.494345]	[69]	[]	[]	[9135916]	[]
368_4234	chr19	39846906	39847306	+	1000	190.5	[]	[]	[8.001244]	[102]	[]	[39847091]
368_4236	chr3	39347011	39347411	+	1000	190.5	[8.069409]	[140]	[8.891774]	[95]	[39347236]	[39347191]
368_4240	chr8	56972800	56973200	+	1000	190.5	[7.7957826, 8.891774]	[148, 151]	[]	[]	[56973042, 56973045]	[]
368_4244	chr12	71299505	71299905	+	1000	190.0	[]	[]	[8.494345]	[120]	[]	[71299725]
368_4245	chr12	109698094	109698494	+	1000	190.0	[]	[]	[8.090539]	[132]	[]	[109698310]
368_4248	chr18	2994671	2995071	+	1000	190.0	[]	[]	[8.891774]	[63]	[]	[2994831]
368_425	chr1	179971866	179972266	+	1000	587.0	[]	[]	[8.891774]	[87]	[]	[179972049]
368_4254	chr11	78429195	78429595	+	1000	189.5	[]	[]	[8.891774]	[115]	[]	[78429395]
368_4255	chr12	113238311	113238711	+	1000	189.5	[12.567606]	[154]	[]	[]	[113238537]	[]
368_4263	chr1	31928711	31929111	+	1000	189.0	[12.567606]	[165]	[]	[]	[31928934]	[]
368_4266	chr16	65672875	65673275	+	1000	189.0	[7.7957826]	[133]	[8.001244, 12.567606]	[84, 138]	[65673104]	[65673055, 65673109]
368_4269	chr3	153029331	153029731	+	1000	189.0	[8.494345, 8.891774]	[77, 136]	[8.891774]	[135]	[153029507, 153029566]	[153029565]
368_4275	chrX	15579852	15580252	+	1000	189.0	[8.891774]	[138]	[7.7957826]	[68]	[15580075]	[15580005]
368_4277	chr10	43599270	43599670	+	1000	188.5	[]	[]	[8.069409, 8.182954]	[115, 135]	[]	[43599476, 43599496]
368_4278	chr10	119185526	119185926	+	1000	188.5	[]	[]	[8.779576]	[144]	[]	[119185766]
368_428	chr11	124667606	124668006	+	1000	586.0	[8.494345]	[109]	[]	[]	[124667792]	[]
368_4285	chr16	67489060	67489460	+	1000	188.0	[8.891774]	[109]	[8.891774]	[108]	[67489260]	[67489259]
368_4290	chr1	161410600	161411000	+	1000	187.5	[]	[]	[8.320784]	[126]	[]	[161410807]
368_4292	chr10	79132729	79133129	+	1000	187.5	[8.069409, 8.891774]	[97, 119]	[]	[]	[79132921, 79132943]	[]
368_4295	chr17	39723964	39724364	+	1000	187.5	[8.182954]	[228]	[]	[]	[39724204]	[]
368_430	chr10	42645053	42645453	+	1000	585.0	[8.182954, 8.891774]	[115, 128]	[]	[]	[42645267, 42645280]	[]
368_4300	chr6	67496223	67496623	+	1000	187.5	[8.891774]	[59]	[8.779576, 8.779576]	[106, 153]	[67496374]	[67496421, 67496468]
368_4303	chr1	16643954	16644354	+	1000	187.0	[9.473919]	[130]	[]	[]	[16644184]	[]
368_4304	chr10	91103674	91104074	+	1000	187.0	[]	[]	[8.891774]	[131]	[]	[91103897]
368_4306	chr15	63299989	63300389	+	1000	187.0	[]	[]	[8.891774]	[131]	[]	[63300206]
368_4307	chr15	101008029	101008429	+	1000	187.0	[8.069409]	[65]	[7.549868]	[125]	[101008186]	[101008246]
368_4308	chr16	85570826	85571226	+	1000	187.0	[]	[]	[8.182954]	[109]	[]	[85571024]
368_4309	chr17	3640250	3640650	+	1000	187.0	[]	[]	[8.320784]	[97]	[]	[3640438]
368_4314	chr2	130340058	130340458	+	1000	187.0	[8.527855]	[133]	[]	[]	[130340274]	[]
368_4317	chr5	149320869	149321269	+	1000	187.0	[]	[]	[7.7957826, 8.069409]	[174, 203]	[]	[149321046, 149321075]
368_4318	chr6	4274395	4274795	+	1000	187.0	[7.7957826]	[56]	[]	[]	[4274549]	[]
368_4320	chr6	119312806	119313206	+	1000	187.0	[8.182954]	[111]	[]	[]	[119313008]	[]
368_4322	chr8	15323644	15324044	+	1000	187.0	[12.567606]	[145]	[]	[]	[15323879]	[]
368_4324	chr10	49186595	49186995	+	1000	186.5	[]	[]	[8.02331]	[145]	[]	[49186831]
368_4326	chr11	14422249	14422649	+	1000	186.5	[8.182954]	[73]	[]	[]	[14422404]	[]
368_4327	chr16	20744852	20745252	+	1000	186.5	[8.891774]	[125]	[8.891774]	[124]	[20745044]	[20745043]
368_4332	chr7	130135667	130136067	+	1000	186.5	[8.001244, 7.7957826]	[94, 174]	[]	[]	[130135831, 130135911]	[]
368_4333	chr9	35924190	35924590	+	1000	186.5	[8.891774]	[150]	[8.182954, 8.891774]	[93, 149]	[35924426]	[35924369, 35924425]
368_4335	chr1	172425346	172425746	+	1000	186.0	[8.228404]	[92]	[8.891774]	[97]	[172425529]	[172425534]
368_4338	chr15	63363303	63363703	+	1000	186.0	[8.891774]	[64]	[8.891774]	[63]	[63363457]	[63363456]
368_4346	chr12	7241356	7241756	+	1000	185.5	[]	[]	[8.001244]	[108]	[]	[7241560]
368_4347	chr17	35064905	35065305	+	1000	185.5	[]	[]	[8.891774]	[93]	[]	[35065089]
368_4351	chr21	46294526	46294926	+	1000	185.5	[]	[]	[8.779576]	[116]	[]	[46294733]
368_4353	chr4	154473527	154473927	+	1000	185.5	[8.001244]	[103]	[8.069409]	[58]	[154473725]	[154473680]
368_4358	chr15	91004410	91004810	+	1000	185.0	[8.228404]	[141]	[]	[]	[91004633]	[]
368_4359	chr18	57588300	57588700	+	1000	185.0	[8.069409]	[70]	[]	[]	[57588469]	[]
368_4360	chr21	43738424	43738824	+	1000	185.0	[7.549868]	[63]	[]	[]	[43738583]	[]
368_4368	chr11	124190441	124190841	+	1000	184.5	[8.891774]	[176]	[8.891774]	[175]	[124190645]	[124190644]
368_4375	chr19	52872955	52873355	+	1000	184.5	[]	[]	[8.069409]	[77]	[]	[52873125]
368_4384	chrX	136898707	136899107	+	1000	184.5	[8.779576]	[141]	[]	[]	[136898940]	[]
368_4390	chr17	48442780	48443180	+	1000	184.0	[8.069409]	[71]	[]	[]	[48442946]	[]
368_4392	chr3	45273694	45274094	+	1000	184.0	[]	[]	[8.001244]	[116]	[]	[45273901]
368_4393	chr3	186908975	186909375	+	1000	184.0	[8.891774]	[86]	[]	[]	[186909135]	[]
368_4399	chr1	31574640	31575040	+	1000	183.5	[8.090539]	[123]	[]	[]	[31574862]	[]
368_44	chr18	6676003	6676403	+	1000	791.0	[8.069409]	[249]	[]	[]	[6676251]	[]
368_4400	chr12	31749131	31749531	+	1000	183.5	[]	[]	[8.228404]	[133]	[]	[31749342]
368_4406	chr6	52929265	52929665	+	1000	183.5	[]	[]	[8.001244]	[103]	[]	[52929461]
368_441	chr6	109304417	109304817	+	1000	583.0	[8.320784]	[116]	[]	[]	[109304619]	[]
368_4410	chr9	38062588	38062988	+	1000	183.5	[8.891774]	[151]	[8.228404]	[122]	[38062797]	[38062768]
368_4411	chr9	95434185	95434585	+	1000	183.5	[8.891774]	[99]	[]	[]	[95434348]	[]
368_4412	chr10	5981611	5982011	+	1000	183.0	[]	[]	[8.001244]	[97]	[]	[5981802]
368_4418	chr21	43884144	43884544	+	1000	183.0	[8.069409]	[61]	[]	[]	[43884296]	[]
368_4420	chr5	159393994	159394394	+	1000	183.0	[8.320784]	[68]	[]	[]	[159394160]	[]
368_4430	chr2	100921575	100921975	+	1000	182.5	[]	[]	[8.001244]	[127]	[]	[100921798]
368_4433	chr20	58390302	58390702	+	1000	182.5	[]	[]	[8.182954]	[101]	[]	[58390487]
368_4435	chr7	131336037	131336437	+	1000	182.5	[12.567606]	[154]	[]	[]	[131336252]	[]
368_4436	chr7	135941811	135942211	+	1000	182.5	[8.182954, 8.069409, 12.567606]	[69, 91, 128]	[]	[]	[135941969, 135941991, 135942028]	[]
368_4447	chr22	35209210	35209610	+	1000	182.0	[8.182954]	[147]	[]	[]	[35209447]	[]
368_4452	chrX	43328339	43328739	+	1000	182.0	[8.320784]	[152]	[8.069409]	[167]	[43328574]	[43328589]
368_4454	chrX	125219813	125220213	+	1000	182.0	[]	[]	[8.320784]	[133]	[]	[125220031]
368_4456	chr1	43732077	43732477	+	1000	181.5	[8.02331]	[69]	[]	[]	[43732232]	[]
368_4457	chr1	99943526	99943926	+	1000	181.5	[8.779576]	[135]	[8.001244]	[61]	[99943751]	[99943677]
368_4468	chr4	108695075	108695475	+	1000	181.5	[]	[]	[7.7957826, 8.069409]	[73, 110]	[]	[108695243, 108695280]
368_447	chr8	38081922	38082322	+	1000	580.5	[8.891774]	[85]	[8.891774, 8.182954]	[84, 97]	[38082107]	[38082106, 38082119]
368_4470	chr7	67019745	67020145	+	1000	181.5	[]	[]	[8.001244]	[111]	[]	[67019937]
368_4472	chr1	247127488	247127888	+	1000	181.0	[8.228404]	[134]	[8.494345]	[105]	[247127711]	[247127682]
368_4474	chr12	103804975	103805375	+	1000	181.0	[]	[]	[8.182954]	[138]	[]	[103805181]
368_448	chr16	19487844	19488244	+	1000	580.0	[8.320784]	[98]	[8.228404]	[121]	[19488035]	[19488058]
368_4481	chr6	39993249	39993649	+	1000	181.0	[8.891774]	[100]	[8.891774]	[99]	[39993445]	[39993444]
368_4484	chr1	86792246	86792646	+	1000	180.5	[8.090539]	[85]	[]	[]	[86792404]	[]
368_4485	chr1	95169592	95169992	+	1000	180.5	[]	[]	[8.779576]	[141]	[]	[95169822]
368_4488	chr1	234866299	234866699	+	1000	180.5	[8.001244]	[169]	[]	[]	[234866527]	[]
368_4491	chr5	81954813	81955213	+	1000	180.5	[8.182954, 12.567606]	[96, 155]	[]	[]	[81954997, 81955056]	[]
368_4500	chr19	47729985	47730385	+	1000	180.0	[8.228404]	[123]	[]	[]	[47730203]	[]
368_4502	chr2	38515597	38515997	+	1000	180.0	[]	[]	[8.891774]	[119]	[]	[38515810]
368_4505	chr7	73758577	73758977	+	1000	180.0	[]	[]	[8.069409]	[155]	[]	[73758824]
368_4516	chr18	49880725	49881125	+	1000	179.5	[]	[]	[8.891774]	[139]	[]	[49880962]
368_4519	chr4	184386353	184386753	+	1000	179.5	[]	[]	[7.549868]	[79]	[]	[184386517]
368_452	chr21	45360183	45360583	+	1000	578.0	[]	[]	[8.069409]	[123]	[]	[45360406]
368_4520	chr6	2962728	2963128	+	1000	179.5	[7.7957826]	[76]	[]	[]	[2962883]	[]
368_4523	chr8	96646687	96647087	+	1000	179.5	[8.001244]	[108]	[7.7957826]	[159]	[96646876]	[96646927]
368_4528	chr12	45227618	45228018	+	1000	179.0	[8.090539]	[115]	[8.090539]	[150]	[45227832]	[45227867]
368_4530	chr16	85616729	85617129	+	1000	179.0	[]	[]	[8.182954]	[118]	[]	[85616888]
368_4534	chr9	133269165	133269565	+	1000	179.0	[8.891774]	[88]	[8.891774]	[87]	[133269352]	[133269351]
368_4537	chr1	154460693	154461093	+	1000	178.5	[8.320784]	[150]	[]	[]	[154460898]	[]
368_4539	chr12	94100287	94100687	+	1000	178.5	[8.320784]	[81]	[]	[]	[94100447]	[]
368_4545	chr5	150293129	150293529	+	1000	178.5	[8.228404]	[75]	[]	[]	[150293295]	[]
368_4550	chr20	51373925	51374325	+	1000	178.0	[8.069409]	[120]	[]	[]	[51374145]	[]
368_4553	chr1	160944963	160945363	+	1000	177.5	[8.891774]	[138]	[8.891774]	[137]	[160945186]	[160945185]
368_4568	chr14	73741492	73741892	+	1000	177.0	[8.069409, 9.473919]	[113, 121]	[]	[]	[73741699, 73741707]	[]
368_4573	chr2	68403146	68403546	+	1000	177.0	[8.891774, 8.891774]	[92, 108]	[]	[]	[68403326, 68403342]	[]
368_4577	chr4	173124363	173124763	+	1000	177.0	[8.228404, 8.182954]	[87, 94]	[]	[]	[173124530, 173124537]	[]
368_4579	chr6	119037869	119038269	+	1000	177.0	[]	[]	[12.567606]	[119]	[]	[119038075]
368_4580	chr7	29891776	29892176	+	1000	177.0	[]	[]	[8.182954]	[131]	[]	[29892007]
368_4582	chr1	47335377	47335777	+	1000	176.5	[]	[]	[8.069409]	[103]	[]	[47335541]
368_4584	chr1	119840712	119841112	+	1000	176.5	[]	[]	[12.567606]	[103]	[]	[119840907]
368_4588	chr19	5884091	5884491	+	1000	176.5	[8.320784]	[93]	[]	[]	[5884277]	[]
368_4590	chr5	112704100	112704500	+	1000	176.5	[]	[]	[8.891774]	[150]	[]	[112704324]
368_4594	chr8	95168822	95169222	+	1000	176.5	[]	[]	[8.228404]	[99]	[]	[95168993]
368_4595	chr9	32554076	32554476	+	1000	176.5	[8.001244]	[110]	[]	[]	[32554276]	[]
368_4596	chr9	94212113	94212513	+	1000	176.5	[12.567606]	[155]	[]	[]	[94212350]	[]
368_4602	chr13	32471488	32471888	+	1000	176.0	[]	[]	[8.891774, 8.069409]	[72, 91]	[]	[32471652, 32471671]
368_461	chr7	75990978	75991378	+	1000	576.0	[8.891774]	[127]	[8.228404, 8.320784]	[87, 142]	[75991198]	[75991158, 75991213]
368_4612	chr10	71633143	71633543	+	1000	175.5	[8.090539, 8.090539]	[82, 101]	[]	[]	[71633321, 71633340]	[]
368_4613	chr10	71893860	71894260	+	1000	175.5	[]	[]	[7.549868]	[112]	[]	[71894063]
368_4615	chr10	97297829	97298229	+	1000	175.5	[]	[]	[8.228404]	[139]	[]	[97298041]
368_4619	chr15	90540814	90541214	+	1000	175.5	[]	[]	[7.7957826, 12.567606]	[65, 90]	[]	[90540967, 90540992]
368_4622	chr4	138437230	138437630	+	1000	175.5	[8.090539]	[118]	[]	[]	[138437446]	[]
368_4628	chr8	109065734	109066134	+	1000	175.5	[8.090539]	[79]	[]	[]	[109065896]	[]
368_4634	chr15	85288195	85288595	+	1000	175.0	[8.001244]	[68]	[]	[]	[85288348]	[]
368_4637	chr3	155275991	155276391	+	1000	175.0	[]	[]	[8.527855]	[186]	[]	[155276238]
368_4639	chr5	170087382	170087782	+	1000	175.0	[]	[]	[8.891774]	[83]	[]	[170087550]
368_4640	chr6	4100674	4101074	+	1000	175.0	[8.069409]	[109]	[]	[]	[4100878]	[]
368_4642	chr7	102699283	102699683	+	1000	175.0	[]	[]	[8.891774]	[132]	[]	[102699494]
368_4646	chr11	64885523	64885923	+	1000	174.5	[8.968127]	[146]	[]	[]	[64885766]	[]
368_4647	chr11	95706884	95707284	+	1000	174.5	[]	[]	[8.001244, 7.7957826]	[86, 132]	[]	[95707055, 95707101]
368_465	chr1	11882827	11883227	+	1000	574.5	[12.567606]	[169]	[]	[]	[11883070]	[]
368_4650	chr2	179793235	179793635	+	1000	174.5	[]	[]	[8.320784, 8.182954]	[96, 122]	[]	[179793417, 179793443]
368_4653	chr3	186949515	186949915	+	1000	174.5	[8.090539]	[125]	[]	[]	[186949723]	[]
368_466	chr1	94634971	94635371	+	1000	574.5	[]	[]	[8.891774]	[109]	[]	[94635163]
368_4662	chr11	76788235	76788635	+	1000	174.0	[7.549868]	[137]	[]	[]	[76788464]	[]
368_4664	chr14	68762974	68763374	+	1000	174.0	[]	[]	[8.182954]	[162]	[]	[68763194]
368_4667	chr18	12283662	12284062	+	1000	174.0	[]	[]	[8.001244]	[88]	[]	[12283814]
368_4671	chr21	33870775	33871175	+	1000	174.0	[8.001244, 8.891774]	[105, 170]	[]	[]	[33870950, 33871015]	[]
368_4681	chr1	154187011	154187411	+	1000	173.5	[]	[]	[8.228404]	[75]	[]	[154187176]
368_4682	chr1	193067997	193068397	+	1000	173.5	[8.090539]	[94]	[8.891774]	[170]	[193068153]	[193068229]
368_469	chr13	107942086	107942486	+	1000	574.0	[8.182954, 8.090539]	[97, 133]	[]	[]	[107942283, 107942319]	[]
368_4693	chr7	24795370	24795770	+	1000	173.5	[]	[]	[8.228404]	[56]	[]	[24795524]
368_4695	chr7	139183840	139184240	+	1000	173.5	[8.228404]	[107]	[]	[]	[139184011]	[]
368_4696	chr1	10045661	10046061	+	1000	173.0	[]	[]	[8.090539]	[79]	[]	[10045834]
368_4699	chr15	41409671	41410071	+	1000	173.0	[8.090539]	[119]	[]	[]	[41409879]	[]
368_4705	chr2	190380900	190381300	+	1000	173.0	[]	[]	[8.182954]	[70]	[]	[190381060]
368_4708	chr22	40552014	40552414	+	1000	173.0	[8.069409]	[79]	[]	[]	[40552188]	[]
368_4709	chr4	116733433	116733833	+	1000	173.0	[8.001244]	[133]	[]	[]	[116733661]	[]
368_4710	chr7	158863328	158863728	+	1000	173.0	[]	[]	[8.320784]	[175]	[]	[158863572]
368_4716	chr15	92848844	92849244	+	1000	172.5	[8.527855]	[73]	[]	[]	[92849007]	[]
368_4717	chr19	38370258	38370658	+	1000	172.5	[8.069409]	[77]	[]	[]	[38370416]	[]
368_4721	chr7	121006823	121007223	+	1000	172.5	[]	[]	[7.7957826]	[138]	[]	[121007027]
368_4722	chr7	143989221	143989621	+	1000	172.5	[8.320784]	[70]	[]	[]	[143989384]	[]
368_4727	chr10	3805849	3806249	+	1000	172.0	[8.891774]	[159]	[8.891774]	[158]	[3806082]	[3806081]
368_4733	chr2	218333206	218333606	+	1000	172.0	[]	[]	[8.891774]	[164]	[]	[218333439]
368_4736	chr6	28682619	28683019	+	1000	172.0	[8.069409]	[158]	[]	[]	[28682870]	[]
368_4742	chr10	35414344	35414744	+	1000	171.5	[8.779576]	[91]	[]	[]	[35414510]	[]
368_4743	chr10	47306418	47306818	+	1000	171.5	[]	[]	[8.228404]	[145]	[]	[47306659]
368_4748	chr3	143181932	143182332	+	1000	171.5	[8.001244]	[163]	[]	[]	[143182174]	[]
368_4750	chr6	14451602	14452002	+	1000	171.5	[]	[]	[8.069409]	[125]	[]	[14451790]
368_4751	chr6	16004915	16005315	+	1000	171.5	[]	[]	[7.7957826]	[68]	[]	[16005067]
368_4754	chr7	2304523	2304923	+	1000	171.5	[8.090539]	[119]	[]	[]	[2304730]	[]
368_4762	chr14	58565841	58566241	+	1000	171.0	[]	[]	[8.069409]	[174]	[]	[58566091]
368_4776	chr1	43345128	43345528	+	1000	170.5	[]	[]	[8.182954]	[109]	[]	[43345331]
368_4784	chr3	122355595	122355995	+	1000	170.5	[]	[]	[8.779576, 8.182954]	[72, 128]	[]	[122355766, 122355822]
368_4788	chrX	48467398	48467798	+	1000	170.5	[]	[]	[8.228404]	[150]	[]	[48467606]
368_4792	chr20	43677045	43677445	+	1000	170.0	[]	[]	[7.549868]	[127]	[]	[43677257]
368_4793	chr22	46180350	46180750	+	1000	170.0	[8.891774]	[67]	[]	[]	[46180510]	[]
368_4795	chr4	127533401	127533801	+	1000	170.0	[]	[]	[8.891774]	[117]	[]	[127533609]
368_4802	chr1	246113498	246113898	+	1000	169.5	[8.001244]	[118]	[]	[]	[246113714]	[]
368_4813	chr1	110438946	110439346	+	1000	169.0	[]	[]	[8.527855]	[130]	[]	[110439172]
368_4824	chr2	15557997	15558397	+	1000	169.0	[8.805163]	[71]	[]	[]	[15558148]	[]
368_4827	chr2	230398807	230399207	+	1000	169.0	[]	[]	[8.069409]	[99]	[]	[230398979]
368_4833	chr7	12588516	12588916	+	1000	169.0	[]	[]	[8.891774]	[154]	[]	[12588767]
368_4834	chr9	100413115	100413515	+	1000	169.0	[]	[]	[8.090539]	[83]	[]	[100413292]
368_4835	chr9	127939416	127939816	+	1000	169.0	[8.182954]	[75]	[]	[]	[127939580]	[]
368_4847	chr6	167242410	167242810	+	1000	168.5	[]	[]	[8.891774]	[134]	[]	[167242606]
368_4848	chr8	21885691	21886091	+	1000	168.5	[8.320784, 8.001244]	[119, 131]	[]	[]	[21885900, 21885912]	[]
368_4850	chr1	44610153	44610553	+	1000	168.0	[8.968127, 8.182954]	[88, 128]	[]	[]	[44610340, 44610380]	[]
368_4851	chr1	59076491	59076891	+	1000	168.0	[8.228404]	[167]	[]	[]	[59076734]	[]
368_4860	chr3	33942528	33942928	+	1000	168.0	[]	[]	[8.001244]	[128]	[]	[33942745]
368_4866	chr7	112433336	112433736	+	1000	168.0	[8.891774]	[113]	[8.891774]	[112]	[112433533]	[112433532]
368_4870	chr12	56107306	56107706	+	1000	167.5	[]	[]	[8.001244]	[189]	[]	[56107545]
368_4871	chr12	93192865	93193265	+	1000	167.5	[8.001244, 8.001244]	[104, 134]	[]	[]	[93193039, 93193069]	[]
368_4873	chr17	73228714	73229114	+	1000	167.5	[8.891774]	[93]	[8.891774]	[92]	[73228877]	[73228876]
368_4874	chr19	10839173	10839573	+	1000	167.5	[8.805163]	[87]	[]	[]	[10839327]	[]
368_4877	chr3	118447309	118447709	+	1000	167.5	[7.7957826]	[95]	[]	[]	[118447490]	[]
368_4882	chr7	43034427	43034827	+	1000	167.5	[]	[]	[8.182954]	[128]	[]	[43034625]
368_4884	chr1	35499741	35500141	+	1000	167.0	[]	[]	[8.001244]	[147]	[]	[35499984]
368_4889	chr12	94089909	94090309	+	1000	167.0	[8.001244]	[68]	[]	[]	[94090067]	[]
368_4902	chr3	72460772	72461172	+	1000	166.5	[8.090539]	[89]	[]	[]	[72460960]	[]
368_4903	chr5	112694833	112695233	+	1000	166.5	[]	[]	[8.891774]	[72]	[]	[112694996]
368_4907	chr8	95212399	95212799	+	1000	166.5	[]	[]	[8.182954, 8.069409, 12.567606]	[113, 138, 174]	[]	[95212578, 95212603, 95212639]
368_4914	chr2	128237224	128237624	+	1000	166.0	[]	[]	[8.069409]	[79]	[]	[128237391]
368_4920	chr5	139651104	139651504	+	1000	166.0	[]	[]	[12.567606]	[72]	[]	[139651262]
368_4926	chr1	225927276	225927676	+	1000	165.5	[]	[]	[8.182954]	[140]	[]	[225927507]
368_4931	chr12	4153543	4153943	+	1000	165.5	[8.891774]	[154]	[]	[]	[4153779]	[]
368_4933	chr12	119661835	119662235	+	1000	165.5	[]	[]	[8.891774]	[137]	[]	[119662064]
368_4941	chr21	41895173	41895573	+	1000	165.5	[8.001244]	[124]	[]	[]	[41895347]	[]
368_4943	chr4	143819059	143819459	+	1000	165.5	[]	[]	[8.001244]	[110]	[]	[143819268]
368_4946	chr7	66908572	66908972	+	1000	165.5	[8.779576]	[102]	[]	[]	[66908756]	[]
368_4947	chr7	140274933	140275333	+	1000	165.5	[8.001244]	[157]	[]	[]	[140275165]	[]
368_495	chr9	98576262	98576662	+	1000	567.5	[8.182954]	[155]	[]	[]	[98576423]	[]
368_4953	chr12	34127392	34127792	+	1000	165.0	[8.891774]	[118]	[8.891774]	[117]	[34127585]	[34127584]
368_4958	chr19	4375051	4375451	+	1000	165.0	[8.320784, 8.891774]	[98, 107]	[8.001244]	[123]	[4375236, 4375245]	[4375261]
368_4962	chr2	203347360	203347760	+	1000	165.0	[]	[]	[8.891774]	[136]	[]	[203347584]
368_4966	chr8	102381254	102381654	+	1000	165.0	[8.182954]	[105]	[]	[]	[102381454]	[]
368_4967	chr10	95517523	95517923	+	1000	164.5	[]	[]	[8.891774]	[86]	[]	[95517692]
368_4969	chr13	74920273	74920673	+	1000	164.5	[8.090539]	[195]	[]	[]	[74920519]	[]
368_4972	chr18	2002576	2002976	+	1000	164.5	[8.891774]	[142]	[8.891774]	[141]	[2002809]	[2002808]
368_4975	chr3	123082356	123082756	+	1000	164.5	[7.549868]	[151]	[8.891774, 7.7957826]	[84, 87]	[123082594]	[123082527, 123082530]
368_4989	chr2	121856346	121856746	+	1000	164.0	[8.891774, 7.549868]	[82, 150]	[]	[]	[121856518, 121856586]	[]
368_499	chr12	32000318	32000718	+	1000	566.5	[8.320784]	[143]	[]	[]	[32000550]	[]
368_4991	chr22	20615039	20615439	+	1000	164.0	[8.090539]	[55]	[]	[]	[20615191]	[]
368_4992	chr22	31603099	31603499	+	1000	164.0	[]	[]	[8.891774]	[130]	[]	[31603319]
368_5011	chr7	17044377	17044777	+	1000	163.5	[8.228404]	[128]	[8.891774]	[63]	[17044603]	[17044538]
368_5015	chr1	45731632	45732032	+	1000	163.0	[8.090539]	[110]	[]	[]	[45731804]	[]
368_5018	chr16	1473048	1473448	+	1000	163.0	[]	[]	[8.069409]	[105]	[]	[1473218]
368_503	chr6	49888712	49889112	+	1000	566.0	[]	[]	[8.069409]	[91]	[]	[49888888]
368_5034	chr3	73073392	73073792	+	1000	162.5	[8.891774]	[137]	[]	[]	[73073624]	[]
368_5035	chr3	139134972	139135372	+	1000	162.5	[8.891774]	[115]	[8.891774]	[114]	[139135167]	[139135166]
368_5041	chr10	72903966	72904366	+	1000	162.0	[8.228404]	[215]	[]	[]	[72904167]	[]
