#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_4947	chr16	27235249	27235649	+	1000	35.5	[8.844542]	[109]	[]	[]	[27235443]	[]
642_4949	chr16	72425637	72426037	+	1000	35.5	[]	[]	[8.844542]	[133]	[]	[72425857]
642_495	chr8	8530529	8530929	+	1000	149.5	[8.844542]	[107]	[7.4974093, 8.844542]	[80, 97]	[8530736]	[8530709, 8530726]
642_4950	chr17	27318223	27318623	+	1000	35.5	[]	[]	[8.844542]	[122]	[]	[27318416]
642_4951	chr17	38296653	38297053	+	1000	35.5	[8.844542]	[122]	[]	[]	[38296848]	[]
642_4953	chr17	75785038	75785438	+	997	35.5	[7.4974093]	[198]	[]	[]	[75785252]	[]
642_4956	chr18	3247603	3248003	+	781	35.5	[8.844542]	[161]	[]	[]	[3247765]	[]
642_4957	chr18	31205136	31205536	+	1000	35.5	[7.4974093]	[92]	[8.844542]	[82]	[31205316]	[31205306]
642_4958	chr19	1862333	1862733	+	904	35.5	[7.4974093]	[141]	[7.4974093]	[131]	[1862541]	[1862531]
642_4959	chr19	8033299	8033699	+	1000	35.5	[]	[]	[8.844542]	[109]	[]	[8033500]
642_496	chr9	133378393	133378793	+	1000	149.5	[7.4974093]	[129]	[8.844542]	[119]	[133378609]	[133378599]
642_4963	chr2	68320175	68320575	+	959	35.5	[8.844542]	[126]	[8.844542]	[155]	[68320346]	[68320375]
642_4964	chr2	240325648	240326048	+	795	35.5	[8.844542, 7.4974093]	[148, 156]	[8.844542, 8.844542, 7.4974093]	[122, 138, 145]	[240325834, 240325842]	[240325808, 240325824, 240325831]
642_4965	chr20	43322912	43323312	+	768	35.5	[8.844542]	[88]	[8.844542]	[78]	[43323093]	[43323083]
642_4966	chr20	50508914	50509314	+	1000	35.5	[7.4974093]	[122]	[]	[]	[50509110]	[]
642_4967	chr20	53126992	53127392	+	907	35.5	[7.4974093]	[158]	[]	[]	[53127229]	[]
642_4969	chr21	35796863	35797263	+	1000	35.5	[8.844542]	[100]	[]	[]	[35797061]	[]
642_497	chr10	96061222	96061622	+	1000	149.0	[7.4974093]	[118]	[7.4974093]	[108]	[96061437]	[96061427]
642_4970	chr22	16624165	16624565	+	1000	35.5	[]	[]	[7.4974093]	[192]	[]	[16624385]
642_4971	chr22	19121603	19122003	+	1000	35.5	[]	[]	[7.4974093]	[166]	[]	[19121837]
642_4973	chr22	19419677	19420077	+	1000	35.5	[8.844542]	[91]	[8.844542]	[121]	[19419844]	[19419874]
642_4974	chr22	19674615	19675015	+	1000	35.5	[7.4974093]	[108]	[7.4974093]	[189]	[19674776]	[19674857]
642_4978	chr22	20937003	20937403	+	913	35.5	[]	[]	[7.4974093]	[189]	[]	[20937208]
642_4979	chr22	21019573	21019973	+	1000	35.5	[7.4974093]	[159]	[]	[]	[21019760]	[]
642_498	chr10	126208934	126209334	+	1000	149.0	[8.844542]	[109]	[8.844542]	[99]	[126209134]	[126209124]
642_4981	chr22	21595184	21595584	+	1000	35.5	[7.4974093]	[155]	[]	[]	[21595402]	[]
642_4982	chr22	21611649	21612049	+	1000	35.5	[]	[]	[7.4974093]	[148]	[]	[21611864]
642_4985	chr22	21695634	21696034	+	917	35.5	[7.4974093]	[86]	[]	[]	[21695791]	[]
642_4986	chr22	21708949	21709349	+	1000	35.5	[8.844542]	[185]	[]	[]	[21709147]	[]
642_4988	chr22	21780795	21781195	+	820	35.5	[8.844542, 8.844542]	[183, 228]	[7.4974093, 7.4974093]	[136, 225]	[21780994, 21781039]	[21780947, 21781036]
642_499	chr14	55599347	55599747	+	1000	149.0	[8.844542]	[96]	[8.844542]	[86]	[55599542]	[55599532]
642_4992	chr22	21843860	21844260	+	1000	35.5	[]	[]	[7.4974093]	[75]	[]	[21844027]
642_4997	chr22	22065946	22066346	+	1000	35.5	[7.4974093]	[224]	[]	[]	[22066185]	[]
642_5	chrM	9767	10167	+	1000	837.0	[]	[]	[7.4974093]	[127]	[]	[9929]
642_50	chr7	127803551	127803951	+	1000	410.5	[7.4974093, 8.844542]	[108, 133]	[8.844542, 8.844542]	[105, 123]	[127803744, 127803769]	[127803741, 127803759]
642_500	chr17	65052569	65052969	+	1000	149.0	[7.4974093]	[108]	[7.4974093]	[98]	[65052776]	[65052766]
642_5008	chr22	23127291	23127691	+	1000	35.5	[]	[]	[7.4974093]	[153]	[]	[23127476]
642_501	chr5	5585768	5586168	+	1000	149.0	[]	[]	[8.844542]	[139]	[]	[5586002]
642_5013	chr22	26656910	26657310	+	944	35.5	[7.4974093]	[115]	[8.844542]	[105]	[26657087]	[26657077]
642_5015	chr3	17730317	17730717	+	1000	35.5	[7.4974093, 7.4974093]	[152, 165]	[]	[]	[17730531, 17730544]	[]
642_5016	chr3	40219539	40219939	+	1000	35.5	[]	[]	[8.844542]	[108]	[]	[40219745]
642_5017	chr3	77793246	77793646	+	1000	35.5	[7.4974093]	[92]	[7.4974093]	[82]	[77793426]	[77793416]
642_5018	chr3	126313747	126314147	+	1000	35.5	[7.4974093, 7.4974093]	[118, 142]	[8.844542]	[108]	[126313960, 126313984]	[126313950]
642_5019	chr4	33941842	33942242	+	1000	35.5	[8.844542]	[120]	[7.4974093]	[110]	[33942058]	[33942048]
642_502	chr1	18421953	18422353	+	1000	148.5	[]	[]	[7.4974093]	[127]	[]	[18422173]
642_5020	chr4	49511003	49511403	+	986	35.5	[]	[]	[7.4974093]	[190]	[]	[49511213]
642_5022	chr5	38780880	38781280	+	1000	35.5	[8.844542]	[128]	[8.844542, 8.844542]	[118, 139]	[38781094]	[38781084, 38781105]
642_5024	chr5	140549256	140549656	+	1000	35.5	[8.844542]	[102]	[]	[]	[140549446]	[]
642_5027	chr6	71717065	71717465	+	1000	35.5	[]	[]	[8.844542]	[115]	[]	[71717236]
642_503	chr7	127798035	127798435	+	1000	148.0	[7.4974093]	[117]	[7.4974093]	[107]	[127798242]	[127798232]
642_5030	chr7	22147574	22147974	+	1000	35.5	[]	[]	[8.844542]	[78]	[]	[22147737]
642_5032	chr7	54579459	54579859	+	1000	35.5	[8.844542]	[180]	[]	[]	[54579693]	[]
642_5034	chr8	94875684	94876084	+	1000	35.5	[7.4974093]	[79]	[]	[]	[94875840]	[]
642_5035	chr8	127863217	127863617	+	781	35.5	[7.4974093, 7.4974093, 8.844542]	[94, 101, 135]	[7.4974093]	[91]	[127863407, 127863414, 127863448]	[127863404]
642_504	chr7	100125929	100126329	+	1000	147.5	[8.844542]	[111]	[7.4974093]	[101]	[100126132]	[100126122]
642_5044	chrX	35835272	35835672	+	1000	35.5	[8.844542]	[116]	[7.4974093]	[106]	[35835486]	[35835476]
642_5045	chrX	118049680	118050080	+	1000	35.5	[8.844542, 7.4974093]	[138, 145]	[7.4974093]	[135]	[118049866, 118049873]	[118049863]
642_5046	chr1	17633805	17634205	+	869	35.0	[7.4974093]	[84]	[7.4974093]	[74]	[17633980]	[17633970]
642_5047	chr1	55817035	55817435	+	1000	35.0	[8.844542]	[121]	[8.844542]	[111]	[55817230]	[55817220]
642_5049	chr1	116825746	116826146	+	1000	35.0	[7.4974093, 7.4974093, 8.844542]	[63, 74, 135]	[]	[]	[116825906, 116825917, 116825978]	[]
642_505	chr7	106563376	106563776	+	1000	147.0	[7.4974093]	[161]	[7.4974093]	[151]	[106563609]	[106563599]
642_5051	chr1	156662882	156663282	+	748	35.0	[]	[]	[7.4974093]	[103]	[]	[156663075]
642_5052	chr1	166750064	166750464	+	977	35.0	[8.844542]	[147]	[]	[]	[166750286]	[]
642_5054	chr1	171139844	171140244	+	885	35.0	[7.4974093]	[177]	[8.844542]	[167]	[171140089]	[171140079]
642_5056	chr1	203637517	203637917	+	740	35.0	[7.4974093]	[136]	[8.844542, 7.4974093, 7.4974093]	[76, 126, 133]	[203637745]	[203637685, 203637735, 203637742]
642_5057	chr1	204344678	204345078	+	834	35.0	[7.4974093]	[87]	[7.4974093]	[77]	[204344857]	[204344847]
642_5058	chr1	205613312	205613712	+	1000	35.0	[7.4974093, 8.844542]	[78, 95]	[7.4974093]	[85]	[205613487, 205613504]	[205613494]
642_5059	chr1	207625949	207626349	+	1000	35.0	[]	[]	[8.844542]	[81]	[]	[207626104]
642_506	chr8	38497275	38497675	+	1000	147.0	[8.844542]	[125]	[8.844542]	[115]	[38497495]	[38497485]
642_5062	chr10	32985962	32986362	+	619	35.0	[]	[]	[8.844542]	[107]	[]	[32986115]
642_5063	chr10	102068234	102068634	+	1000	35.0	[7.4974093]	[114]	[7.4974093, 7.4974093]	[104, 124]	[102068411]	[102068401, 102068421]
642_5064	chr10	119085824	119086224	+	964	35.0	[8.844542]	[57]	[]	[]	[119085978]	[]
642_5065	chr11	4578244	4578644	+	1000	35.0	[8.844542]	[144]	[7.4974093]	[134]	[4578445]	[4578435]
642_5066	chr11	46421214	46421614	+	1000	35.0	[7.4974093]	[97]	[]	[]	[46421389]	[]
642_5067	chr11	61581337	61581737	+	986	35.0	[]	[]	[7.4974093]	[92]	[]	[61581510]
642_5068	chr11	95144627	95145027	+	900	35.0	[7.4974093, 7.4974093]	[110, 114]	[7.4974093]	[100]	[95144804, 95144808]	[95144794]
642_5069	chr12	27268312	27268712	+	1000	35.0	[]	[]	[8.844542]	[130]	[]	[27268529]
642_507	chr9	111731095	111731495	+	1000	147.0	[8.844542]	[111]	[8.844542, 7.4974093, 8.844542]	[101, 108, 134]	[111731290]	[111731280, 111731287, 111731313]
642_5071	chr12	116759687	116760087	+	975	35.0	[7.4974093]	[84]	[]	[]	[116759843]	[]
642_5072	chr13	38008648	38009048	+	1000	35.0	[7.4974093]	[129]	[8.844542]	[119]	[38008838]	[38008828]
642_5076	chr14	101962522	101962922	+	1000	35.0	[7.4974093, 7.4974093]	[180, 203]	[]	[]	[101962743, 101962766]	[]
642_5077	chr14	102550825	102551225	+	968	35.0	[]	[]	[7.4974093, 7.4974093]	[110, 127]	[]	[102551016, 102551033]
642_5078	chr15	63729320	63729720	+	1000	35.0	[7.4974093]	[136]	[]	[]	[63729525]	[]
642_5079	chr15	88537889	88538289	+	1000	35.0	[]	[]	[7.4974093]	[129]	[]	[88538067]
642_508	chrX	8711408	8711808	+	1000	147.0	[8.844542]	[96]	[7.4974093]	[86]	[8711601]	[8711591]
642_5080	chr16	63497413	63497813	+	1000	35.0	[7.4974093]	[139]	[8.844542]	[129]	[63497620]	[63497610]
642_5081	chr16	66501469	66501869	+	1000	35.0	[8.844542]	[189]	[]	[]	[66501713]	[]
642_5082	chr16	70428074	70428474	+	1000	35.0	[7.4974093, 7.4974093]	[104, 134]	[]	[]	[70428245, 70428275]	[]
642_5085	chr17	42314043	42314443	+	1000	35.0	[]	[]	[7.4974093]	[151]	[]	[42314283]
642_5087	chr17	66175871	66176271	+	1000	35.0	[]	[]	[8.844542]	[101]	[]	[66176047]
642_5088	chr17	68849642	68850042	+	802	35.0	[7.4974093, 7.4974093]	[69, 103]	[7.4974093, 8.844542]	[79, 93]	[68849804, 68849838]	[68849814, 68849828]
642_5089	chr17	75205441	75205841	+	1000	35.0	[7.4974093]	[165]	[]	[]	[75205687]	[]
642_509	chr1	224211616	224212016	+	1000	146.0	[8.844542, 7.4974093]	[101, 141]	[8.844542]	[91]	[224211813, 224211853]	[224211803]
642_5091	chr18	8771943	8772343	+	1000	35.0	[7.4974093]	[124]	[8.844542, 8.844542, 7.4974093]	[114, 121, 168]	[8772147]	[8772137, 8772144, 8772191]
642_5092	chr19	18486283	18486683	+	1000	35.0	[8.844542]	[78]	[]	[]	[18486449]	[]
642_5094	chr19	56347298	56347698	+	838	35.0	[8.844542]	[148]	[7.4974093]	[165]	[56347519]	[56347536]
642_5095	chr1_KI270712v1_random	59023	59423	+	1000	35.0	[]	[]	[8.844542, 7.4974093, 8.844542, 7.4974093, 8.844542, 7.4974093, 8.844542, 7.4974093, 7.4974093, 8.844542, 7.4974093, 8.844542, 7.4974093, 7.4974093, 7.4974093, 7.4974093]	[71, 75, 80, 84, 97, 101, 106, 110, 114, 123, 127, 132, 144, 148, 152, 165]	[]	[59177, 59181, 59186, 59190, 59203, 59207, 59212, 59216, 59220, 59229, 59233, 59238, 59250, 59254, 59258, 59271]
642_5096	chr2	3745874	3746274	+	1000	35.0	[7.4974093]	[141]	[8.844542]	[131]	[3746098]	[3746088]
642_5097	chr2	20993273	20993673	+	1000	35.0	[8.844542]	[143]	[8.844542]	[133]	[20993506]	[20993496]
642_5099	chr2	55119679	55120079	+	991	35.0	[8.844542]	[122]	[7.4974093]	[169]	[55119841]	[55119888]
642_51	chr11	13105287	13105687	+	1000	409.0	[8.844542, 7.4974093]	[90, 112]	[8.844542]	[102]	[13105469, 13105491]	[13105481]
642_510	chr22	22547940	22548340	+	1000	146.0	[7.4974093]	[128]	[8.844542]	[118]	[22548153]	[22548143]
642_5101	chr2	73257660	73258060	+	1000	35.0	[]	[]	[8.844542]	[145]	[]	[73257898]
642_5102	chr2	222817614	222818014	+	1000	35.0	[7.4974093]	[84]	[7.4974093]	[74]	[222817795]	[222817785]
642_5103	chr20	366911	367311	+	1000	35.0	[8.844542]	[161]	[]	[]	[367157]	[]
642_5105	chr20	35776756	35777156	+	608	35.0	[7.4974093]	[179]	[]	[]	[35776975]	[]
642_5106	chr20	45373773	45374173	+	659	35.0	[7.4974093]	[156]	[7.4974093]	[128]	[45374014]	[45373986]
642_5107	chr21	42973616	42974016	+	1000	35.0	[8.844542]	[164]	[]	[]	[42973864]	[]
642_511	chr3	28134191	28134591	+	1000	146.0	[8.844542]	[121]	[7.4974093]	[111]	[28134410]	[28134400]
642_5110	chr22	20323586	20323986	+	1000	35.0	[8.844542, 7.4974093]	[203, 227]	[]	[]	[20323798, 20323822]	[]
642_5115	chr22	20806746	20807146	+	1000	35.0	[]	[]	[8.844542]	[125]	[]	[20806938]
642_5116	chr22	20922724	20923124	+	1000	35.0	[7.4974093]	[153]	[8.844542, 7.4974093]	[150, 241]	[20922879]	[20922876, 20922967]
642_5117	chr22	20938248	20938648	+	1000	35.0	[7.4974093]	[227]	[]	[]	[20938498]	[]
642_5119	chr22	21654997	21655397	+	1000	35.0	[8.844542]	[231]	[7.4974093]	[228]	[21655229]	[21655226]
642_512	chr15	80033487	80033887	+	1000	145.5	[7.4974093]	[95]	[7.4974093]	[85]	[80033681]	[80033671]
642_5120	chr22	21688898	21689298	+	911	35.0	[7.4974093]	[183]	[]	[]	[21689139]	[]
642_5125	chr22	21779222	21779622	+	1000	35.0	[]	[]	[8.844542]	[195]	[]	[21779440]
642_5126	chr22	21852517	21852917	+	1000	35.0	[7.4974093]	[154]	[]	[]	[21852695]	[]
642_5127	chr22	21895425	21895825	+	1000	35.0	[7.4974093]	[136]	[]	[]	[21895592]	[]
642_513	chr17	57962794	57963194	+	1000	145.5	[8.844542]	[93]	[8.844542, 8.844542]	[62, 83]	[57962987]	[57962956, 57962977]
642_5130	chr22	22400319	22400719	+	860	35.0	[8.844542]	[93]	[]	[]	[22400504]	[]
642_5131	chr22	22452413	22452813	+	1000	35.0	[7.4974093]	[186]	[]	[]	[22452636]	[]
642_5134	chr22	22533336	22533736	+	991	35.0	[]	[]	[8.844542]	[151]	[]	[22533583]
642_5139	chr22	22922120	22922520	+	1000	35.0	[7.4974093]	[135]	[]	[]	[22922329]	[]
642_514	chr7	153087503	153087903	+	1000	145.5	[8.844542]	[111]	[8.844542, 7.4974093]	[101, 130]	[153087706]	[153087696, 153087725]
642_5142	chr22	22961717	22962117	+	1000	35.0	[7.4974093]	[97]	[]	[]	[22961876]	[]
642_5149	chr3	45381186	45381586	+	1000	35.0	[7.4974093]	[125]	[8.844542]	[115]	[45381374]	[45381364]
642_515	chr8	61162212	61162612	+	1000	145.5	[]	[]	[8.844542, 8.844542, 7.4974093]	[81, 95, 104]	[]	[61162384, 61162398, 61162407]
642_5150	chr3	49734064	49734464	+	1000	35.0	[8.844542, 8.844542]	[74, 150]	[]	[]	[49734224, 49734300]	[]
642_5151	chr3	63900435	63900835	+	541	35.0	[7.4974093]	[137]	[8.844542]	[127]	[63900658]	[63900648]
642_5152	chr3	82921676	82922076	+	801	35.0	[8.844542]	[141]	[8.844542, 8.844542]	[131, 153]	[82921875]	[82921865, 82921887]
642_5153	chr3	142586893	142587293	+	983	35.0	[7.4974093]	[78]	[]	[]	[142587046]	[]
642_5154	chr3	156971880	156972280	+	700	35.0	[8.844542]	[120]	[]	[]	[156972089]	[]
642_5156	chr4	77454893	77455293	+	1000	35.0	[8.844542]	[73]	[7.4974093]	[63]	[77455063]	[77455053]
642_5157	chr5	41068233	41068633	+	879	35.0	[7.4974093]	[98]	[]	[]	[41068403]	[]
642_5158	chr5	42844531	42844931	+	925	35.0	[]	[]	[8.844542]	[89]	[]	[42844720]
642_5159	chr5	111697252	111697652	+	766	35.0	[7.4974093]	[107]	[7.4974093]	[97]	[111697440]	[111697430]
642_516	chr9	5801362	5801762	+	1000	145.5	[8.844542]	[134]	[8.844542]	[124]	[5801577]	[5801567]
642_5160	chr5	148523593	148523993	+	1000	35.0	[]	[]	[7.4974093]	[119]	[]	[148523783]
642_5161	chr5	151081233	151081633	+	758	35.0	[7.4974093, 8.844542, 7.4974093]	[81, 102, 132]	[8.844542]	[122]	[151081396, 151081417, 151081447]	[151081437]
642_5163	chr6	3039429	3039829	+	635	35.0	[8.844542]	[90]	[7.4974093, 7.4974093]	[99, 129]	[3039588]	[3039597, 3039627]
642_5165	chr6	37060035	37060435	+	942	35.0	[]	[]	[8.844542]	[177]	[]	[37060217]
642_5167	chr6	67889198	67889598	+	931	35.0	[]	[]	[8.844542, 7.4974093]	[132, 202]	[]	[67889359, 67889429]
642_5168	chr6	111888855	111889255	+	792	35.0	[8.844542]	[178]	[7.4974093]	[140]	[111889056]	[111889018]
642_517	chr1	14103866	14104266	+	1000	145.0	[8.844542]	[114]	[8.844542]	[104]	[14104080]	[14104070]
642_5171	chr7	87252166	87252566	+	967	35.0	[8.844542]	[121]	[8.844542]	[111]	[87252379]	[87252369]
642_5172	chr7	96720870	96721270	+	1000	35.0	[]	[]	[7.4974093]	[110]	[]	[96721075]
642_5174	chr7	115035982	115036382	+	1000	35.0	[]	[]	[8.844542]	[147]	[]	[115036179]
642_5177	chr8	3503263	3503663	+	557	35.0	[8.844542]	[135]	[7.4974093]	[125]	[3503498]	[3503488]
642_5178	chr8	76056370	76056770	+	952	35.0	[8.844542]	[111]	[7.4974093]	[101]	[76056556]	[76056546]
642_5179	chr9	113112583	113112983	+	860	35.0	[]	[]	[8.844542]	[112]	[]	[113112769]
642_518	chr1	89889918	89890318	+	1000	145.0	[8.844542]	[123]	[8.844542]	[113]	[89890134]	[89890124]
642_5181	chr9	130943272	130943672	+	641	35.0	[7.4974093, 8.844542]	[79, 131]	[7.4974093]	[76]	[130943428, 130943480]	[130943425]
642_5185	chrUn_GL000224v1	1423	1823	+	1000	35.0	[7.4974093]	[126]	[]	[]	[1584]	[]
642_5187	chrUn_GL000224v1	32767	33167	+	842	35.0	[8.844542]	[192]	[]	[]	[32999]	[]
642_5188	chrX	110489690	110490090	+	1000	35.0	[8.844542]	[118]	[8.844542]	[108]	[110489900]	[110489890]
642_519	chr1	237005605	237006005	+	1000	145.0	[8.844542]	[137]	[7.4974093]	[127]	[237005826]	[237005816]
642_5190	chr1	16512847	16513247	+	976	34.5	[]	[]	[7.4974093]	[63]	[]	[16513007]
642_5191	chr1	16631630	16632030	+	1000	34.5	[7.4974093]	[181]	[]	[]	[16631856]	[]
642_5192	chr1	26907339	26907739	+	982	34.5	[7.4974093]	[97]	[8.844542]	[87]	[26907530]	[26907520]
642_5193	chr1	28643242	28643642	+	1000	34.5	[]	[]	[8.844542]	[158]	[]	[28643483]
642_5194	chr1	34320213	34320613	+	1000	34.5	[]	[]	[7.4974093, 8.844542]	[119, 154]	[]	[34320395, 34320430]
642_5195	chr1	49906389	49906789	+	1000	34.5	[8.844542]	[94]	[8.844542]	[84]	[49906568]	[49906558]
642_5196	chr1	61284454	61284854	+	905	34.5	[8.844542]	[140]	[8.844542]	[130]	[61284693]	[61284683]
642_5197	chr1	66405512	66405912	+	1000	34.5	[8.844542]	[120]	[7.4974093]	[110]	[66405722]	[66405712]
642_5198	chr1	119858610	119859010	+	1000	34.5	[]	[]	[7.4974093]	[158]	[]	[119858840]
642_52	chr1	185721546	185721946	+	1000	404.5	[8.844542]	[115]	[8.844542]	[105]	[185721757]	[185721747]
642_5202	chr1	186759169	186759569	+	1000	34.5	[8.844542]	[98]	[]	[]	[186759360]	[]
642_5203	chr1	186809181	186809581	+	979	34.5	[]	[]	[8.844542]	[115]	[]	[186809393]
642_5204	chr1	204728059	204728459	+	1000	34.5	[]	[]	[7.4974093]	[136]	[]	[204728219]
642_5208	chr10	78960512	78960912	+	1000	34.5	[8.844542]	[85]	[8.844542]	[82]	[78960670]	[78960667]
642_5209	chr10	91939638	91940038	+	1000	34.5	[8.844542]	[128]	[]	[]	[91939848]	[]
642_521	chr14	99930427	99930827	+	1000	144.5	[7.4974093]	[90]	[8.844542]	[80]	[99930614]	[99930604]
642_5210	chr11	72040943	72041343	+	1000	34.5	[7.4974093, 7.4974093]	[116, 133]	[7.4974093, 7.4974093]	[88, 106]	[72041127, 72041144]	[72041099, 72041117]
642_5215	chr12	17594005	17594405	+	1000	34.5	[8.844542]	[131]	[8.844542, 8.844542]	[121, 128]	[17594196]	[17594186, 17594193]
642_5216	chr12	46431596	46431996	+	1000	34.5	[8.844542]	[114]	[]	[]	[46431801]	[]
642_5217	chr12	53643972	53644372	+	1000	34.5	[7.4974093]	[172]	[7.4974093, 8.844542]	[162, 204]	[53644187]	[53644177, 53644219]
642_5219	chr13	39813544	39813944	+	1000	34.5	[8.844542]	[106]	[8.844542]	[96]	[39813738]	[39813728]
642_522	chr17	45158399	45158799	+	1000	144.5	[8.844542]	[126]	[8.844542, 8.844542, 7.4974093]	[97, 116, 123]	[45158616]	[45158587, 45158606, 45158613]
642_5222	chr13	92624619	92625019	+	1000	34.5	[8.844542]	[111]	[8.844542]	[143]	[92624801]	[92624833]
642_5226	chr13	107941082	107941482	+	1000	34.5	[]	[]	[8.844542]	[158]	[]	[107941287]
642_5227	chr15	40765610	40766010	+	651	34.5	[7.4974093, 8.844542]	[100, 104]	[7.4974093]	[94]	[40765793, 40765797]	[40765787]
642_5229	chr16	48300305	48300705	+	822	34.5	[8.844542]	[157]	[]	[]	[48300531]	[]
642_523	chr7	25575697	25576097	+	1000	144.5	[8.844542, 7.4974093]	[109, 124]	[8.844542, 8.844542]	[99, 166]	[25575888, 25575903]	[25575878, 25575945]
642_5230	chr16	48383082	48383482	+	935	34.5	[]	[]	[8.844542]	[79]	[]	[48383240]
642_5231	chr16	85574042	85574442	+	1000	34.5	[7.4974093]	[188]	[]	[]	[85574280]	[]
642_5232	chr17	16486547	16486947	+	1000	34.5	[7.4974093, 8.844542]	[110, 120]	[7.4974093]	[100]	[16486747, 16486757]	[16486737]
642_5233	chr17	22644266	22644666	+	1000	34.5	[8.844542]	[97]	[8.844542]	[87]	[22644462]	[22644452]
642_5234	chr17	59565227	59565627	+	1000	34.5	[]	[]	[8.844542]	[169]	[]	[59565470]
642_5236	chr17_GL000205v2_random	52648	53048	+	1000	34.5	[7.4974093]	[136]	[8.844542]	[133]	[52877]	[52874]
642_5237	chr18	9804223	9804623	+	1000	34.5	[8.844542, 8.844542, 8.844542]	[87, 103, 125]	[]	[]	[9804404, 9804420, 9804442]	[]
642_5238	chr18	39954698	39955098	+	1000	34.5	[8.844542]	[87]	[8.844542]	[77]	[39954877]	[39954867]
642_5239	chr19	48332559	48332959	+	1000	34.5	[7.4974093]	[160]	[]	[]	[48332760]	[]
642_524	chr8	132982478	132982878	+	1000	144.5	[8.844542]	[114]	[7.4974093, 7.4974093]	[75, 104]	[132982682]	[132982643, 132982672]
642_5242	chr2	152330223	152330623	+	1000	34.5	[7.4974093]	[114]	[8.844542]	[104]	[152330437]	[152330427]
642_5244	chr20	4064608	4065008	+	1000	34.5	[7.4974093, 7.4974093]	[67, 71]	[]	[]	[4064775, 4064779]	[]
642_5246	chr20	37332086	37332486	+	919	34.5	[7.4974093]	[125]	[7.4974093]	[115]	[37332280]	[37332270]
642_5249	chr21	42674591	42674991	+	882	34.5	[8.844542]	[166]	[7.4974093, 8.844542]	[132, 156]	[42674803]	[42674769, 42674793]
642_525	chr16	76880510	76880910	+	1000	144.0	[8.844542]	[115]	[7.4974093]	[105]	[76880719]	[76880709]
642_5250	chr22	17214009	17214409	+	864	34.5	[]	[]	[8.844542]	[115]	[]	[17214192]
642_5251	chr22	19122047	19122447	+	701	34.5	[8.844542]	[143]	[]	[]	[19122278]	[]
642_5253	chr22	19301774	19302174	+	933	34.5	[]	[]	[7.4974093]	[160]	[]	[19301984]
642_5255	chr22	19815150	19815550	+	718	34.5	[8.844542]	[186]	[]	[]	[19815342]	[]
642_5259	chr22	20583351	20583751	+	993	34.5	[7.4974093]	[156]	[7.4974093, 8.844542, 7.4974093]	[153, 216, 245]	[20583511]	[20583508, 20583571, 20583600]
642_526	chr9	91424248	91424648	+	1000	144.0	[8.844542]	[110]	[7.4974093, 8.844542]	[100, 145]	[91424455]	[91424445, 91424490]
642_5260	chr22	20604713	20605113	+	831	34.5	[8.844542]	[138]	[7.4974093]	[196]	[20604883]	[20604941]
642_5263	chr22	20820800	20821200	+	1000	34.5	[7.4974093]	[151]	[]	[]	[20821004]	[]
642_5264	chr22	20854112	20854512	+	1000	34.5	[7.4974093]	[129]	[7.4974093, 8.844542]	[82, 126]	[20854327]	[20854280, 20854324]
642_5265	chr22	20862861	20863261	+	1000	34.5	[8.844542]	[57]	[]	[]	[20863018]	[]
642_5267	chr22	21608955	21609355	+	1000	34.5	[]	[]	[8.844542]	[168]	[]	[21609147]
642_5268	chr22	21742051	21742451	+	1000	34.5	[8.844542]	[136]	[]	[]	[21742240]	[]
642_5269	chr22	21758025	21758425	+	1000	34.5	[]	[]	[7.4974093, 7.4974093]	[182, 189]	[]	[21758267, 21758274]
642_527	chr1	208326042	208326442	+	1000	143.5	[8.844542, 8.844542]	[99, 135]	[8.844542]	[89]	[208326241, 208326277]	[208326231]
642_5272	chr22	21934906	21935306	+	1000	34.5	[8.844542]	[85]	[]	[]	[21935087]	[]
642_5273	chr22	21959335	21959735	+	1000	34.5	[7.4974093]	[225]	[7.4974093]	[183]	[21959569]	[21959527]
642_5274	chr22	22009669	22010069	+	1000	34.5	[8.844542]	[93]	[8.844542]	[85]	[22009852]	[22009844]
642_5275	chr22	22206197	22206597	+	1000	34.5	[7.4974093]	[138]	[]	[]	[22206413]	[]
642_5276	chr22	22407186	22407586	+	1000	34.5	[]	[]	[7.4974093]	[67]	[]	[22407341]
642_5277	chr22	22417867	22418267	+	1000	34.5	[7.4974093]	[153]	[8.844542]	[193]	[22418023]	[22418063]
642_528	chr11	86592889	86593289	+	1000	143.5	[7.4974093, 7.4974093]	[128, 154]	[8.844542]	[118]	[86593104, 86593130]	[86593094]
642_5283	chr22	23047237	23047637	+	1000	34.5	[7.4974093, 7.4974093]	[128, 214]	[7.4974093]	[211]	[23047394, 23047480]	[23047477]
