#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT5A_idr.fa STAT5A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
133_29214	chr7	123744813	123745213	+	622	32.0	[8.247232]	[165]	[6.469334]	[118]	[123745014]	[123744967]
133_29220	chr7	129431757	129432157	+	670	32.0	[]	[]	[6.735589]	[121]	[]	[129431927]
133_29227	chr7	130216101	130216501	+	661	32.0	[]	[]	[8.355901]	[142]	[]	[130216295]
133_29231	chr7	135728708	135729108	+	696	32.0	[6.6379886]	[148]	[]	[]	[135728863]	[]
133_29247	chr7	148732850	148733250	+	619	32.0	[11.03802]	[116]	[6.957288]	[116]	[148733059]	[148733059]
133_29248	chr7	148816575	148816975	+	702	32.0	[]	[]	[6.901222]	[84]	[]	[148816755]
133_29249	chr7	148820139	148820539	+	697	32.0	[8.40951]	[163]	[9.942509]	[173]	[148820371]	[148820381]
133_29257	chr7	154698789	154699189	+	707	32.0	[10.7095785]	[216]	[]	[]	[154699038]	[]
133_2926	chr22	20507345	20507745	+	1000	132.0	[7.485917, 7.485917]	[76, 105]	[]	[]	[20507514, 20507543]	[]
133_29262	chr7	156659149	156659549	+	614	32.0	[13.5706835]	[133]	[10.869366]	[133]	[156659316]	[156659316]
133_29269	chr8	11803137	11803537	+	650	32.0	[6.159387]	[180]	[8.045571]	[180]	[11803342]	[11803342]
133_29271	chr8	20223773	20224173	+	664	32.0	[]	[]	[7.887462]	[123]	[]	[20223969]
133_29285	chr8	90196523	90196923	+	671	32.0	[7.545944, 6.190716]	[104, 113]	[]	[]	[90196698, 90196707]	[]
133_29289	chr8	100722855	100723255	+	652	32.0	[]	[]	[8.301797]	[155]	[]	[100723104]
133_2929	chr3	44624734	44625134	+	1000	132.0	[6.7182117, 8.685363]	[113, 147]	[13.548076, 7.7337074]	[113, 147]	[44624940, 44624974]	[44624940, 44624974]
133_29302	chr8	130310243	130310643	+	639	32.0	[]	[]	[6.6991024]	[108]	[]	[130310431]
133_29309	chr9	73143939	73144339	+	613	32.0	[]	[]	[7.3557024]	[130]	[]	[73144107]
133_29312	chr9	100011116	100011516	+	659	32.0	[]	[]	[8.40951]	[142]	[]	[100011299]
133_29313	chr9	105646921	105647321	+	614	32.0	[6.3817983]	[178]	[]	[]	[105647120]	[]
133_29315	chr9	112485428	112485828	+	590	32.0	[8.133142]	[164]	[6.881301]	[127]	[112485637]	[112485600]
133_29316	chr9	113155845	113156245	+	664	32.0	[9.288357]	[122]	[8.70695]	[122]	[113156055]	[113156055]
133_29341	chr9	132353706	132354106	+	709	32.0	[14.173678]	[127]	[11.842608]	[127]	[132353898]	[132353898]
133_29345	chrX	44400596	44400996	+	682	32.0	[10.243763, 6.1742854]	[119, 156]	[8.446286]	[119]	[44400801, 44400838]	[44400801]
133_29368	chr1	10320190	10320590	+	658	31.0	[]	[]	[8.735476]	[140]	[]	[10320347]
133_29375	chr1	20361745	20362145	+	633	31.0	[8.214434]	[154]	[]	[]	[20361932]	[]
133_2939	chr9	89052605	89053005	+	1000	132.0	[10.243763]	[118]	[8.446286]	[118]	[89052806]	[89052806]
133_29394	chr1	31633123	31633523	+	629	31.0	[9.70938]	[195]	[6.1738005]	[195]	[31633349]	[31633349]
133_29409	chr1	41485642	41486042	+	613	31.0	[8.538297]	[79]	[15.901753]	[79]	[41485812]	[41485812]
133_29419	chr1	55146775	55147175	+	645	31.0	[9.942509]	[160]	[9.942509]	[157]	[55147019]	[55147016]
133_29441	chr1	111222805	111223205	+	546	31.0	[8.007392]	[175]	[]	[]	[111222984]	[]
133_29446	chr1	117120723	117121123	+	609	31.0	[11.842608]	[163]	[14.173678]	[163]	[117120962]	[117120962]
133_29462	chr1	160261598	160261998	+	634	31.0	[7.4052663]	[104]	[6.9147277]	[104]	[160261797]	[160261797]
133_29481	chr1	172581842	172582242	+	540	31.0	[]	[]	[6.3565664]	[98]	[]	[172581995]
133_29497	chr1	183927001	183927401	+	620	31.0	[]	[]	[10.621459]	[135]	[]	[183927191]
133_29498	chr1	186374441	186374841	+	566	31.0	[6.3513184]	[155]	[]	[]	[186374662]	[]
133_29500	chr1	195903177	195903577	+	636	31.0	[13.5706835]	[87]	[10.869366]	[87]	[195903344]	[195903344]
133_29548	chr10	7027505	7027905	+	626	31.0	[7.6275287]	[96]	[]	[]	[7027677]	[]
133_29549	chr10	11986582	11986982	+	572	31.0	[6.6814346]	[146]	[7.231736]	[146]	[11986815]	[11986815]
133_29562	chr10	42551891	42552291	+	635	31.0	[7.2698154]	[68]	[]	[]	[42552049]	[]
133_29572	chr10	50542903	50543303	+	609	31.0	[]	[]	[7.4858007]	[176]	[]	[50543101]
133_29575	chr10	60140962	60141362	+	556	31.0	[7.686224, 7.880774]	[131, 142]	[]	[]	[60141139, 60141150]	[]
133_29576	chr10	60352314	60352714	+	659	31.0	[7.0094256]	[186]	[]	[]	[60352543]	[]
133_29577	chr10	60441350	60441750	+	592	31.0	[7.130713]	[71]	[7.7121196]	[71]	[60441511]	[60441511]
133_296	chr11	46541594	46541994	+	1000	357.0	[15.901753]	[110]	[8.538297]	[110]	[46541802]	[46541802]
133_29600	chr10	107013242	107013642	+	670	31.0	[]	[]	[7.6275287]	[148]	[]	[107013470]
133_2964	chr4	174157205	174157605	+	1000	131.0	[]	[]	[10.763187]	[120]	[]	[174157421]
133_29641	chr11	87352767	87353167	+	627	31.0	[6.254151]	[92]	[]	[]	[87352943]	[]
133_2965	chr5	146042565	146042965	+	1000	131.0	[13.548076]	[75]	[6.7182117]	[75]	[146042737]	[146042737]
133_29654	chr11	125970474	125970874	+	615	31.0	[]	[]	[7.419969]	[131]	[]	[125970679]
133_29655	chr11	126354587	126354987	+	580	31.0	[]	[]	[6.8668876]	[98]	[]	[126354765]
133_2966	chr5	157544535	157544935	+	1000	131.0	[8.446286]	[125]	[9.839595, 8.785794, 10.243763]	[72, 95, 125]	[157544755]	[157544702, 157544725, 157544755]
133_29664	chr12	48956364	48956764	+	633	31.0	[10.022524]	[111]	[11.820001]	[111]	[48956515]	[48956515]
133_29666	chr12	53476503	53476903	+	629	31.0	[]	[]	[7.4115434]	[166]	[]	[53476692]
133_29676	chr12	98653846	98654246	+	648	31.0	[9.029213]	[94]	[6.612033]	[115]	[98654009]	[98654030]
133_29677	chr12	101279987	101280387	+	565	31.0	[]	[]	[8.355901]	[119]	[]	[101280175]
133_29687	chr12	120720686	120721086	+	615	31.0	[7.879267]	[203]	[]	[]	[120720907]	[]
133_29694	chr12	132414835	132415235	+	609	31.0	[6.7182117]	[151]	[13.548076]	[151]	[132415027]	[132415027]
133_29695	chr13	21176015	21176415	+	667	31.0	[8.03]	[135]	[8.03]	[136]	[21176166]	[21176167]
133_2971	chr7	135409887	135410287	+	1000	131.0	[11.842608]	[98]	[14.173678]	[98]	[135410075]	[135410075]
133_29727	chr13	92564099	92564499	+	616	31.0	[7.545944]	[153]	[]	[]	[92564306]	[]
133_29736	chr14	34496861	34497261	+	646	31.0	[10.022524]	[147]	[7.357935, 11.820001]	[63, 147]	[34497104]	[34497020, 34497104]
133_29740	chr14	59482615	59483015	+	576	31.0	[6.914219, 6.7911124]	[115, 137]	[9.761809]	[137]	[59482823, 59482845]	[59482845]
133_29754	chr15	48880278	48880678	+	604	31.0	[9.761809, 6.4574966]	[143, 162]	[6.7911124, 8.519188]	[143, 162]	[48880495, 48880514]	[48880495, 48880514]
133_29756	chr15	60477996	60478396	+	668	31.0	[]	[]	[6.3513184]	[122]	[]	[60478207]
133_29770	chr15	101641016	101641416	+	635	31.0	[7.1081047]	[163]	[]	[]	[101641194]	[]
133_29772	chr16	3474231	3474631	+	610	31.0	[11.03802]	[117]	[6.957288]	[117]	[3474443]	[3474443]
133_29779	chr16	27470749	27471149	+	648	31.0	[]	[]	[6.4879513]	[158]	[]	[27470968]
133_29788	chr16	69188026	69188426	+	639	31.0	[]	[]	[7.686224, 6.244324]	[110, 167]	[]	[69188214, 69188271]
133_29790	chr16	72664169	72664569	+	559	31.0	[]	[]	[6.4220033]	[181]	[]	[72664391]
133_29792	chr16	79804762	79805162	+	600	31.0	[11.016432, 7.9806437]	[90, 134]	[8.893384]	[134]	[79804939, 79804983]	[79804983]
133_29800	chr17	1511304	1511704	+	617	31.0	[14.173678]	[114]	[11.842608]	[114]	[1511491]	[1511491]
133_29805	chr17	17837520	17837920	+	651	31.0	[8.007392]	[209]	[]	[]	[17837758]	[]
133_29817	chr17	36534163	36534563	+	609	31.0	[8.007392, 9.213665]	[125, 126]	[6.301925]	[126]	[36534384, 36534385]	[36534385]
133_2982	chr12	52925007	52925407	+	1000	130.0	[14.173678]	[81]	[11.842608]	[81]	[52925183]	[52925183]
133_29821	chr17	42608240	42608640	+	678	31.0	[]	[]	[10.36107]	[130]	[]	[42608438]
133_29824	chr17	42979353	42979753	+	643	31.0	[6.301925]	[153]	[9.213665, 8.007392]	[153, 154]	[42979511]	[42979511, 42979512]
133_29826	chr17	45149780	45150180	+	588	31.0	[]	[]	[8.614941]	[131]	[]	[45149989]
133_29832	chr17	49676252	49676652	+	631	31.0	[7.079775]	[175]	[]	[]	[49676465]	[]
133_29836	chr17	57114020	57114420	+	606	31.0	[]	[]	[8.138241]	[112]	[]	[57114177]
133_29841	chr17	66360900	66361300	+	655	31.0	[10.36107]	[145]	[]	[]	[66361137]	[]
133_29852	chr18	3251921	3252321	+	635	31.0	[]	[]	[6.298889]	[132]	[]	[3252098]
133_29865	chr18	36829614	36830014	+	671	31.0	[7.3783107]	[82]	[8.504869, 12.55011]	[82, 139]	[36829784]	[36829784, 36829841]
133_29897	chr19	41860945	41861345	+	631	31.0	[6.1605587]	[122]	[6.5397067]	[122]	[41861112]	[41861112]
133_2990	chr2	102064213	102064613	+	1000	130.0	[8.446286]	[112]	[10.243763]	[112]	[102064410]	[102064410]
133_2991	chr21	20856900	20857300	+	1000	130.0	[15.901753]	[95]	[8.538297]	[95]	[20857081]	[20857081]
133_2992	chr21	38956888	38957288	+	1000	130.0	[13.548076]	[128]	[6.7182117]	[128]	[38957113]	[38957113]
133_29930	chr2	33021563	33021963	+	592	31.0	[]	[]	[7.686224]	[140]	[]	[33021777]
133_29938	chr2	47225337	47225737	+	630	31.0	[6.301925]	[236]	[9.213665, 8.007392]	[236, 237]	[47225579]	[47225579, 47225580]
133_29944	chr2	62971910	62972310	+	591	31.0	[7.879267]	[126]	[]	[]	[62972126]	[]
133_29959	chr2	127887201	127887601	+	549	31.0	[7.880774]	[163]	[7.154467]	[146]	[127887446]	[127887429]
133_2996	chr7	37921419	37921819	+	1000	130.0	[12.597441]	[127]	[10.266372]	[127]	[37921639]	[37921639]
133_29963	chr2	144511854	144512254	+	608	31.0	[]	[]	[7.485917]	[113]	[]	[144512066]
133_29969	chr2	169642136	169642536	+	649	31.0	[]	[]	[6.244324]	[154]	[]	[169642365]
133_2997	chr7	39589633	39590033	+	1000	130.0	[14.173678, 10.218532]	[113, 182]	[11.842608]	[113]	[39589784, 39589853]	[39589784]
133_29976	chr2	172556486	172556886	+	618	31.0	[10.36107]	[124]	[]	[]	[172556649]	[]
133_29983	chr2	179218906	179219306	+	620	31.0	[11.437455]	[141]	[8.354226]	[157]	[179219114]	[179219130]
133_29999	chr20	20710785	20711185	+	641	31.0	[11.489884]	[147]	[]	[]	[20711012]	[]
133_3	chrM	11056	11456	+	1000	799.0	[7.079775]	[152]	[]	[]	[11306]	[]
133_30001	chr20	32790100	32790500	+	563	31.0	[8.632995]	[117]	[6.8825955]	[117]	[32790269]	[32790269]
133_30007	chr20	41615562	41615962	+	649	31.0	[11.382891]	[119]	[6.704043]	[119]	[41615766]	[41615766]
133_30013	chr20	59308780	59309180	+	650	31.0	[]	[]	[8.662755]	[99]	[]	[59308972]
133_30043	chr22	19279643	19280043	+	662	31.0	[]	[]	[11.016432]	[215]	[]	[19279867]
133_30046	chr22	19392790	19393190	+	641	31.0	[]	[]	[8.490457]	[154]	[]	[19392960]
133_3005	chr1	45035650	45036050	+	1000	129.0	[]	[]	[6.152699]	[72]	[]	[45035821]
133_30063	chr22	20258573	20258973	+	649	31.0	[]	[]	[6.152699]	[130]	[]	[20258790]
133_30068	chr22	20551387	20551787	+	625	31.0	[6.7182117]	[168]	[9.083777, 13.548076]	[116, 168]	[20551615]	[20551563, 20551615]
133_30084	chr22	22917229	22917629	+	652	31.0	[]	[]	[6.152699]	[186]	[]	[22917460]
133_30090	chr22	27726750	27727150	+	643	31.0	[6.573722]	[76]	[]	[]	[27726915]	[]
133_30100	chr3	3154982	3155382	+	661	31.0	[]	[]	[6.3859587]	[210]	[]	[3155211]
133_30102	chr3	6351742	6352142	+	641	31.0	[9.136207]	[77]	[]	[]	[6351909]	[]
133_3011	chr15	41790783	41791183	+	1000	129.0	[10.243763]	[100]	[8.446286]	[100]	[41790972]	[41790972]
133_30119	chr3	52108623	52109023	+	617	31.0	[11.842608]	[94]	[14.173678]	[94]	[52108800]	[52108800]
133_30135	chr3	152203046	152203446	+	675	31.0	[10.218532]	[173]	[]	[]	[152203274]	[]
133_30145	chr3	185796723	185797123	+	650	31.0	[9.122182]	[169]	[7.43074]	[169]	[185796953]	[185796953]
133_30159	chr4	39032135	39032535	+	616	31.0	[]	[]	[6.9710217]	[128]	[]	[39032353]
133_30183	chr4	128521539	128521939	+	675	31.0	[6.8476133, 9.106386]	[100, 121]	[]	[]	[128521724, 128521745]	[]
133_30184	chr4	138488411	138488811	+	589	31.0	[7.5209255]	[96]	[]	[]	[138488563]	[]
133_30189	chr4	154440894	154441294	+	629	31.0	[]	[]	[8.11152]	[223]	[]	[154441136]
133_30197	chr4	186844278	186844678	+	576	31.0	[6.3577366]	[182]	[]	[]	[186844473]	[]
133_302	chr10	11612384	11612784	+	1000	355.0	[14.173678]	[81]	[11.842608]	[81]	[11612558]	[11612558]
133_30200	chr5	10437440	10437840	+	650	31.0	[7.007401]	[128]	[8.29039]	[128]	[10437657]	[10437657]
133_30203	chr5	32489639	32490039	+	654	31.0	[6.590865]	[140]	[]	[]	[32489837]	[]
133_30215	chr5	54736388	54736788	+	603	31.0	[6.2095904]	[174]	[]	[]	[54736630]	[]
133_3026	chr6	20302954	20303354	+	1000	129.0	[6.301925]	[80]	[9.213665]	[80]	[20303111]	[20303111]
133_30264	chr5	170267835	170268235	+	616	31.0	[]	[]	[10.36107]	[104]	[]	[170268022]
133_30273	chr6	6759140	6759540	+	616	31.0	[7.887462]	[150]	[8.496579]	[76]	[6759373]	[6759299]
133_30274	chr6	8083427	8083827	+	628	31.0	[6.9147277]	[170]	[7.4052663]	[170]	[8083611]	[8083611]
133_30276	chr6	13046143	13046543	+	628	31.0	[]	[]	[6.4220033]	[110]	[]	[13046313]
133_303	chr15	58110910	58111310	+	1000	355.0	[8.446286]	[132]	[10.243763]	[132]	[58111137]	[58111137]
133_30302	chr6	28525558	28525958	+	609	31.0	[13.548076]	[139]	[6.7182117]	[139]	[28525768]	[28525768]
133_30316	chr6	35393930	35394330	+	618	31.0	[]	[]	[8.735476]	[123]	[]	[35394132]
133_30327	chr6	42781182	42781582	+	636	31.0	[10.218532]	[160]	[]	[]	[42781351]	[]
133_30328	chr6	43334423	43334823	+	629	31.0	[9.083777]	[121]	[]	[]	[43334640]	[]
133_30340	chr6	68658342	68658742	+	598	31.0	[7.6275287, 9.213665]	[78, 104]	[6.301925]	[104]	[68658519, 68658545]	[68658545]
133_30351	chr6	117494304	117494704	+	665	31.0	[6.9286323]	[122]	[]	[]	[117494526]	[]
133_30370	chr6	147174465	147174865	+	549	31.0	[8.085812]	[127]	[]	[]	[147174640]	[]
133_30376	chr6	156791269	156791669	+	655	31.0	[6.2452803]	[82]	[]	[]	[156791442]	[]
133_30379	chr6	158561042	158561442	+	628	31.0	[]	[]	[7.056757]	[144]	[]	[158561261]
133_3038	chr11	10588880	10589280	+	1000	128.0	[12.766095]	[97]	[6.612033]	[118]	[10589065]	[10589086]
133_30393	chr7	20310956	20311356	+	654	31.0	[6.7039366]	[86]	[]	[]	[20311118]	[]
133_30399	chr7	24910388	24910788	+	620	31.0	[7.0094256]	[200]	[]	[]	[24910615]	[]
133_30411	chr7	73560107	73560507	+	646	31.0	[]	[]	[7.887462]	[135]	[]	[73560316]
133_30429	chr7	105111815	105112215	+	552	31.0	[10.763187]	[162]	[]	[]	[105111989]	[]
133_30438	chr7	107472017	107472417	+	632	31.0	[7.5085254]	[173]	[]	[]	[107472257]	[]
133_30445	chr7	111459825	111460225	+	627	31.0	[6.244324]	[88]	[8.247232]	[107]	[111459976]	[111459995]
133_30450	chr7	116212723	116213123	+	558	31.0	[10.266372]	[203]	[12.597441]	[203]	[116212956]	[116212956]
133_30458	chr7	127850560	127850960	+	548	31.0	[6.159387]	[82]	[8.045571, 7.864854]	[82, 83]	[127850714]	[127850714, 127850715]
133_3048	chr19	38412883	38413283	+	1000	128.0	[]	[]	[6.3565664]	[54]	[]	[38413036]
133_3049	chr19	39833671	39834071	+	1000	128.0	[14.173678]	[91]	[11.842608]	[91]	[39833853]	[39833853]
133_30499	chr7	156952649	156953049	+	552	31.0	[8.446286]	[121]	[10.243763]	[121]	[156952838]	[156952838]
133_30500	chr7	157155030	157155430	+	649	31.0	[]	[]	[10.763187]	[200]	[]	[157155269]
133_30510	chr8	26327336	26327736	+	614	31.0	[]	[]	[10.412417]	[173]	[]	[26327543]
133_30517	chr8	42050738	42051138	+	541	31.0	[8.684342]	[61]	[]	[]	[42050890]	[]
133_30518	chr8	42842310	42842710	+	639	31.0	[8.685363]	[141]	[7.7337074]	[141]	[42842527]	[42842527]
133_30530	chr8	95936790	95937190	+	581	31.0	[10.243763]	[94]	[8.446286]	[94]	[95936976]	[95936976]
133_30531	chr8	96448775	96449175	+	643	31.0	[]	[]	[12.55011]	[115]	[]	[96448935]
133_30546	chr8	141392445	141392845	+	652	31.0	[7.097286]	[119]	[]	[]	[141392638]	[]
133_30552	chr9	87592400	87592800	+	654	31.0	[6.865278]	[147]	[]	[]	[87592590]	[]
133_30557	chr9	99114797	99115197	+	634	31.0	[6.704043]	[120]	[11.382891]	[120]	[99114999]	[99114999]
133_30558	chr9	103660805	103661205	+	631	31.0	[10.266372]	[96]	[12.597441, 6.298889]	[96, 129]	[103660992]	[103660992, 103661025]
133_30560	chr9	111760040	111760440	+	643	31.0	[]	[]	[6.3513184]	[161]	[]	[111760276]
133_30572	chr9	122941500	122941900	+	635	31.0	[]	[]	[11.437455]	[145]	[]	[122941653]
133_30576	chr9	128494369	128494769	+	563	31.0	[6.1571608]	[149]	[]	[]	[128494594]	[]
133_30596	chr1	6034299	6034699	+	591	30.0	[]	[]	[8.614941]	[152]	[]	[6034514]
133_30599	chr1	8211904	8212304	+	574	30.0	[6.7182117]	[100]	[13.548076]	[100]	[8212093]	[8212093]
133_3060	chr6	26216395	26216795	+	1000	128.0	[8.538297]	[141]	[15.901753]	[141]	[26216594]	[26216594]
133_30601	chr1	9914372	9914772	+	597	30.0	[]	[]	[6.612033]	[98]	[]	[9914528]
133_30607	chr1	14442645	14443045	+	546	30.0	[7.686224]	[110]	[]	[]	[14442806]	[]
133_3062	chr6	155154137	155154537	+	1000	128.0	[]	[]	[10.096055]	[81]	[]	[155154318]
133_30624	chr1	26706498	26706898	+	544	30.0	[]	[]	[7.879267]	[141]	[]	[26706735]
133_30653	chr1	44483444	44483844	+	554	30.0	[6.244324]	[133]	[]	[]	[44483644]	[]
133_30668	chr1	67570377	67570777	+	544	30.0	[]	[]	[6.8599873]	[106]	[]	[67570559]
133_30669	chr1	67895836	67896236	+	625	30.0	[8.588062]	[100]	[]	[]	[67896007]	[]
133_30671	chr1	77758724	77759124	+	580	30.0	[7.154467]	[194]	[]	[]	[77758969]	[]
133_30692	chr1	156748744	156749144	+	588	30.0	[]	[]	[10.196432]	[136]	[]	[156748943]
133_30696	chr1	165631832	165632232	+	631	30.0	[8.785794]	[144]	[]	[]	[165632064]	[]
133_30712	chr1	184028415	184028815	+	542	30.0	[10.039902]	[160]	[]	[]	[184028625]	[]
133_30716	chr1	185399233	185399633	+	598	30.0	[9.6861105]	[176]	[]	[]	[185399429]	[]
133_30720	chr1	197096147	197096547	+	576	30.0	[8.446286]	[100]	[10.243763]	[100]	[197096325]	[197096325]
133_30722	chr1	197774427	197774827	+	545	30.0	[7.2698154]	[149]	[]	[]	[197774646]	[]
133_30724	chr1	200558891	200559291	+	572	30.0	[]	[]	[10.218532]	[116]	[]	[200559097]
133_3074	chr1	225444893	225445293	+	1000	127.0	[6.410166]	[117]	[]	[]	[225445108]	[]
133_3075	chr10	110886204	110886604	+	1000	127.0	[14.173678]	[108]	[11.842608]	[108]	[110886394]	[110886394]
133_30751	chr1	229557661	229558061	+	594	30.0	[10.039902]	[120]	[]	[]	[229557877]	[]
133_30763	chr10	5411959	5412359	+	622	30.0	[]	[]	[10.039902, 6.279317]	[96, 150]	[]	[5412110, 5412164]
133_30779	chr10	43203921	43204321	+	585	30.0	[]	[]	[7.079775]	[120]	[]	[43204087]
133_3078	chr11	45993719	45994119	+	1000	127.0	[13.5706835]	[91]	[10.869366, 10.850257]	[91, 111]	[45993899]	[45993899, 45993919]
133_30798	chr10	73906849	73907249	+	623	30.0	[13.548076]	[96]	[6.7182117]	[96]	[73907037]	[73907037]
133_30802	chr10	77927568	77927968	+	599	30.0	[7.079775]	[120]	[]	[]	[77927759]	[]
133_30807	chr10	84540448	84540848	+	605	30.0	[6.5397067]	[134]	[6.1571608, 6.1605587]	[98, 134]	[84540655]	[84540619, 84540655]
133_30814	chr10	103192525	103192925	+	615	30.0	[10.586154]	[214]	[6.7905855]	[172]	[103192762]	[103192720]
133_30822	chr11	16346888	16347288	+	592	30.0	[]	[]	[10.621459]	[74]	[]	[16347061]
133_30828	chr11	47983427	47983827	+	626	30.0	[7.317147]	[76]	[6.4044065]	[76]	[47983580]	[47983580]
133_30835	chr11	65719709	65720109	+	618	30.0	[6.4050674]	[141]	[7.9018755]	[141]	[65719915]	[65719915]
133_30864	chr12	54439431	54439831	+	580	30.0	[8.735476]	[137]	[]	[]	[54439648]	[]
133_30865	chr12	62466625	62467025	+	602	30.0	[7.4081316]	[115]	[]	[]	[62466777]	[]
133_3088	chr18	2894291	2894691	+	1000	127.0	[8.432117]	[99]	[8.078578]	[99]	[2894475]	[2894475]
133_30892	chr13	80576045	80576445	+	593	30.0	[]	[]	[9.029213]	[217]	[]	[80576276]
133_30900	chr13	80841192	80841592	+	597	30.0	[]	[]	[6.7905855]	[136]	[]	[80841410]
133_30917	chr13	91005176	91005576	+	578	30.0	[9.708719]	[132]	[]	[]	[91005360]	[]
133_30920	chr13	91255030	91255430	+	590	30.0	[8.031247]	[220]	[]	[]	[91255274]	[]
133_30936	chr13	108257295	108257695	+	618	30.0	[6.7182117]	[131]	[13.548076]	[131]	[108257518]	[108257518]
133_30939	chr14	20176338	20176738	+	559	30.0	[8.662755]	[118]	[]	[]	[20176546]	[]
133_30940	chr14	24513015	24513415	+	617	30.0	[6.7182117, 10.763187]	[137, 157]	[13.548076]	[137]	[24513227, 24513247]	[24513227]
133_30941	chr14	33484301	33484701	+	627	30.0	[9.136207]	[122]	[]	[]	[33484509]	[]
133_30943	chr14	58749128	58749528	+	576	30.0	[6.5352826]	[117]	[]	[]	[58749330]	[]
133_30944	chr14	73762390	73762790	+	575	30.0	[10.022524]	[200]	[11.820001]	[200]	[73762603]	[73762603]
133_30945	chr14	73785841	73786241	+	591	30.0	[6.4050674]	[193]	[7.9018755]	[193]	[73786072]	[73786072]
133_30957	chr15	64105286	64105686	+	579	30.0	[11.03802]	[144]	[6.957288]	[144]	[64105497]	[64105497]
133_30965	chr15	82985779	82986179	+	599	30.0	[13.548076]	[99]	[6.7182117]	[99]	[82985936]	[82985936]
133_30995	chr16	71746368	71746768	+	619	30.0	[]	[]	[10.218532]	[216]	[]	[71746603]
133_30999	chr16	84700524	84700924	+	602	30.0	[6.298889]	[61]	[]	[]	[84700678]	[]
133_31015	chr17	28808214	28808614	+	590	30.0	[6.4879513]	[175]	[]	[]	[28808392]	[]
133_3104	chr3	177284438	177284838	+	1000	127.0	[14.173678]	[119]	[11.842608]	[119]	[177284648]	[177284648]
133_31044	chr17	68955123	68955523	+	596	30.0	[]	[]	[8.40951, 8.40951]	[206, 219]	[]	[68955347, 68955360]
133_31061	chr18	9871261	9871661	+	623	30.0	[6.650434]	[207]	[10.822035]	[207]	[9871480]	[9871480]
133_31065	chr18	12842968	12843368	+	583	30.0	[13.548076]	[94]	[6.7182117]	[94]	[12843160]	[12843160]
133_31068	chr18	31722491	31722891	+	590	30.0	[]	[]	[6.5044017]	[129]	[]	[31722710]
133_31071	chr18	36813736	36814136	+	603	30.0	[7.082873]	[155]	[]	[]	[36813978]	[]
133_31074	chr18	58135691	58136091	+	604	30.0	[]	[]	[7.082873]	[194]	[]	[58135887]
133_31077	chr19	1101746	1102146	+	584	30.0	[12.766095]	[120]	[]	[]	[1101941]	[]
133_31112	chr19	47106779	47107179	+	619	30.0	[10.243763]	[105]	[8.446286]	[105]	[47106981]	[47106981]
133_31116	chr19	51703033	51703433	+	586	30.0	[]	[]	[6.590865]	[176]	[]	[51703268]
133_31122	chr2	9556445	9556845	+	542	30.0	[]	[]	[6.914219]	[175]	[]	[9556625]
133_31128	chr2	27070844	27071244	+	551	30.0	[]	[]	[7.4986134]	[90]	[]	[27071014]
133_31129	chr2	28276042	28276442	+	635	30.0	[7.1081047]	[169]	[]	[]	[28276288]	[]
133_31134	chr2	33021013	33021413	+	546	30.0	[]	[]	[7.6647887]	[152]	[]	[33021253]
133_31138	chr2	55014989	55015389	+	584	30.0	[6.704043]	[98]	[11.382891]	[98]	[55015183]	[55015183]
133_31149	chr2	74502364	74502764	+	542	30.0	[]	[]	[10.196432]	[201]	[]	[74502595]
133_3117	chrX	10159064	10159464	+	1000	127.0	[9.461782, 8.662755]	[85, 147]	[]	[]	[10159246, 10159308]	[]
133_31179	chr2	171673838	171674238	+	591	30.0	[]	[]	[6.914219]	[220]	[]	[171674068]
133_31196	chr2	189783505	189783905	+	567	30.0	[]	[]	[7.545944]	[137]	[]	[189783700]
133_31202	chr20	29777967	29778367	+	562	30.0	[]	[]	[10.412417]	[108]	[]	[29778167]
133_3121	chr1	152034543	152034943	+	1000	126.0	[6.7182117]	[113]	[13.548076]	[113]	[152034753]	[152034753]
133_31234	chr21	43645434	43645834	+	592	30.0	[]	[]	[6.7241893]	[146]	[]	[43645641]
133_31243	chr22	19388350	19388750	+	562	30.0	[]	[]	[8.031247]	[84]	[]	[19388516]
133_31256	chr22	20439079	20439479	+	626	30.0	[]	[]	[9.083777]	[134]	[]	[20439230]
133_313	chr21	42547088	42547488	+	1000	353.0	[10.869366]	[92]	[13.5706835]	[92]	[42547276]	[42547276]
