#PeakID(python identify_motif.py ./ENCODE_processed_files/JUN_idr.fa JUN --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_24062	chr11	9617993	9618393	+	901	28.0	[15.161812]	[156]	[6.648359, 6.694121]	[156, 159]	[9618219]	[9618219, 9618222]
92_24064	chr11	12175909	12176309	+	947	28.0	[]	[]	[9.553168]	[100]	[]	[12176103]
92_2407	chr7	108246310	108246710	+	1000	94.0	[5.3484163]	[205]	[]	[]	[108246547]	[]
92_24075	chr11	46240915	46241315	+	950	28.0	[10.472951, 15.161812]	[116, 131]	[6.648359]	[131]	[46241119, 46241134]	[46241134]
92_24078	chr11	61070687	61071087	+	851	28.0	[]	[]	[16.21138]	[111]	[]	[61070861]
92_2408	chr7	130357053	130357453	+	1000	94.0	[]	[]	[12.565967]	[109]	[]	[130357262]
92_24096	chr11	65560023	65560423	+	774	28.0	[]	[]	[7.8445306]	[105]	[]	[65560227]
92_24099	chr11	66479995	66480395	+	919	28.0	[]	[]	[7.0174127]	[109]	[]	[66480153]
92_24101	chr11	66921244	66921644	+	940	28.0	[]	[]	[8.037496]	[92]	[]	[66921427]
92_2411	chr8	37781442	37781842	+	1000	94.0	[]	[]	[12.05523]	[97]	[]	[37781634]
92_24114	chr11	78378997	78379397	+	895	28.0	[6.5574484]	[90]	[11.582608]	[90]	[78379168]	[78379168]
92_24117	chr11	86795843	86796243	+	937	28.0	[]	[]	[8.116777]	[156]	[]	[86796064]
92_24118	chr11	87266747	87267147	+	685	28.0	[10.389164]	[151]	[10.511709]	[84]	[87266983]	[87266916]
92_24122	chr11	96483591	96483991	+	915	28.0	[6.525358]	[142]	[]	[]	[96483832]	[]
92_2413	chr1	27166342	27166742	+	1000	93.0	[10.704721, 5.300195, 6.5663886]	[72, 90, 111]	[15.729881]	[72]	[27166509, 27166527, 27166548]	[27166509]
92_24130	chr11	125074854	125075254	+	797	28.0	[8.80713]	[103]	[]	[]	[125075055]	[]
92_24132	chr11	130069678	130070078	+	774	28.0	[7.507642]	[77]	[]	[]	[130069840]	[]
92_2414	chr1	27914641	27915041	+	1000	93.0	[6.256732]	[103]	[]	[]	[27914822]	[]
92_24151	chr12	48176099	48176499	+	824	28.0	[]	[]	[5.3970866, 16.21138]	[110, 130]	[]	[48176308, 48176328]
92_24155	chr12	54220043	54220443	+	711	28.0	[]	[]	[5.4847074]	[141]	[]	[54220258]
92_2416	chr1	33050109	33050509	+	1000	93.0	[]	[]	[12.347575]	[154]	[]	[33050352]
92_24161	chr12	62623595	62623995	+	793	28.0	[]	[]	[10.599883]	[85]	[]	[62623762]
92_24168	chr12	75933737	75934137	+	635	28.0	[7.132186, 8.618374]	[108, 138]	[]	[]	[75933924, 75933954]	[]
92_24176	chr12	102685145	102685545	+	645	28.0	[7.6947355]	[107]	[5.25817]	[82]	[102685330]	[102685305]
92_2418	chr1	116476384	116476784	+	1000	93.0	[10.704721]	[125]	[8.4649105, 15.729881]	[97, 125]	[116476597]	[116476569, 116476597]
92_24184	chr12	110257910	110258310	+	708	28.0	[]	[]	[5.197805]	[111]	[]	[110258092]
92_24190	chr12	118288157	118288557	+	924	28.0	[15.729881]	[127]	[10.704721]	[127]	[118288369]	[118288369]
92_24194	chr12	121784446	121784846	+	899	28.0	[5.147818]	[124]	[]	[]	[121784647]	[]
92_2420	chr1	203861336	203861736	+	1000	93.0	[6.648359]	[104]	[9.182585]	[104]	[203861522]	[203861522]
92_24200	chr12	125237081	125237481	+	643	28.0	[9.535344]	[137]	[9.147153]	[137]	[125237313]	[125237313]
92_24201	chr12	132379985	132380385	+	817	28.0	[]	[]	[8.046372, 6.401708, 6.352823]	[84, 98, 129]	[]	[132380161, 132380175, 132380206]
92_24206	chr13	45807498	45807898	+	933	28.0	[]	[]	[6.4086404]	[156]	[]	[45807742]
92_24212	chr13	52513967	52514367	+	898	28.0	[]	[]	[8.409817]	[77]	[]	[52514140]
92_24225	chr14	34842932	34843332	+	690	28.0	[5.8320975]	[79]	[]	[]	[34843093]	[]
92_24232	chr14	69059927	69060327	+	802	28.0	[10.057873]	[87]	[9.038966]	[87]	[69060096]	[69060096]
92_24234	chr14	71130588	71130988	+	832	28.0	[5.342469]	[140]	[]	[]	[71130791]	[]
92_24237	chr14	90801283	90801683	+	926	28.0	[5.1589794, 7.132186]	[77, 90]	[]	[]	[90801460, 90801473]	[]
92_24239	chr14	95537732	95538132	+	920	28.0	[]	[]	[13.486869]	[130]	[]	[95537950]
92_24244	chr15	35669434	35669834	+	845	28.0	[]	[]	[10.322954]	[122]	[]	[35669651]
92_24245	chr15	35925613	35926013	+	943	28.0	[8.650464]	[102]	[13.636866]	[102]	[35925784]	[35925784]
92_2425	chr10	22433854	22434254	+	1000	93.0	[17.21607]	[101]	[8.741374]	[101]	[22434047]	[22434047]
92_24254	chr15	57031698	57032098	+	916	28.0	[5.012173]	[95]	[13.059919]	[95]	[57031879]	[57031879]
92_24256	chr15	58415668	58416068	+	894	28.0	[14.052155]	[97]	[]	[]	[58415863]	[]
92_24260	chr15	62112933	62113333	+	737	28.0	[12.5632305]	[119]	[9.113695]	[119]	[62113145]	[62113145]
92_24264	chr15	63479708	63480108	+	941	28.0	[]	[]	[5.254826]	[105]	[]	[63479876]
92_24265	chr15	63486417	63486817	+	925	28.0	[]	[]	[10.2545595]	[130]	[]	[63486601]
92_24266	chr15	65110648	65111048	+	911	28.0	[6.893958]	[170]	[]	[]	[65110885]	[]
92_24268	chr15	68023231	68023631	+	938	28.0	[5.3844943]	[125]	[]	[]	[68023454]	[]
92_24269	chr15	75067043	75067443	+	629	28.0	[6.648359]	[180]	[9.182585]	[180]	[75067277]	[75067277]
92_24274	chr15	83516909	83517309	+	868	28.0	[11.298007]	[154]	[]	[]	[83517150]	[]
92_2428	chr11	73779044	73779444	+	1000	93.0	[6.6871166]	[130]	[15.123054]	[130]	[73779248]	[73779248]
92_24293	chr16	15573300	15573700	+	682	28.0	[]	[]	[8.506867]	[115]	[]	[15573479]
92_24299	chr16	20897311	20897711	+	637	28.0	[]	[]	[7.4008756]	[134]	[]	[20897524]
92_24302	chr16	25036528	25036928	+	790	28.0	[6.6871166]	[126]	[15.123054, 9.519474]	[126, 141]	[25036740]	[25036740, 25036755]
92_24306	chr16	29893429	29893829	+	809	28.0	[11.573731]	[100]	[6.9755206]	[100]	[29893594]	[29893594]
92_24316	chr16	68972713	68973113	+	902	28.0	[9.423384]	[72]	[]	[]	[68972868]	[]
92_2432	chr12	47867610	47868010	+	1000	93.0	[11.20141]	[71]	[11.62836]	[71]	[47867769]	[47867769]
92_24322	chr16	81469433	81469833	+	903	28.0	[9.535344]	[96]	[9.147153]	[96]	[81469610]	[81469610]
92_24324	chr16	84511272	84511672	+	905	28.0	[]	[]	[8.96782]	[87]	[]	[84511443]
92_2434	chr14	67636375	67636775	+	1000	93.0	[]	[]	[11.997897]	[152]	[]	[67636610]
92_24343	chr17	29363279	29363679	+	771	28.0	[5.405964]	[54]	[]	[]	[29363430]	[]
92_24344	chr17	35969515	35969915	+	891	28.0	[5.2662997]	[139]	[]	[]	[35969723]	[]
92_24345	chr17	38349110	38349510	+	711	28.0	[5.6853056]	[155]	[]	[]	[38349360]	[]
92_24346	chr17	38469936	38470336	+	963	28.0	[6.582149]	[83]	[10.557926]	[83]	[38470094]	[38470094]
92_24350	chr17	40005502	40005902	+	932	28.0	[11.573731]	[130]	[6.9755206]	[130]	[40005727]	[40005727]
92_24357	chr17	51128076	51128476	+	928	28.0	[6.312549]	[132]	[5.4865494]	[94]	[51128266]	[51128228]
92_2436	chr17	8412070	8412470	+	1000	93.0	[5.543882]	[59]	[5.999093]	[59]	[8412223]	[8412223]
92_24360	chr17	56919051	56919451	+	944	28.0	[]	[]	[14.157123]	[80]	[]	[56919221]
92_2437	chr17	37849089	37849489	+	1000	93.0	[]	[]	[8.4649105, 13.068796]	[91, 142]	[]	[37849278, 37849329]
92_24374	chr17	75274191	75274591	+	909	28.0	[9.40074]	[179]	[9.907665, 6.652024, 10.557858]	[91, 179, 182]	[75274431]	[75274343, 75274431, 75274434]
92_24376	chr17	75861344	75861744	+	844	28.0	[]	[]	[7.913128]	[125]	[]	[75861548]
92_24385	chr17	78541751	78542151	+	595	28.0	[9.072788]	[193]	[]	[]	[78541994]	[]
92_24387	chr17	78599311	78599711	+	964	28.0	[16.21138, 14.157123]	[126, 147]	[7.402073]	[88]	[78599519, 78599540]	[78599481]
92_24390	chr18	2822487	2822887	+	692	28.0	[7.3478417]	[98]	[6.9208927]	[98]	[2822660]	[2822660]
92_24393	chr18	3402918	3403318	+	850	28.0	[9.113695]	[98]	[12.5632305]	[98]	[3403087]	[3403087]
92_24394	chr18	3597769	3598169	+	681	28.0	[]	[]	[6.7555423]	[123]	[]	[3597980]
92_24403	chr18	9811998	9812398	+	901	28.0	[]	[]	[8.06698]	[98]	[]	[9812159]
92_2441	chr2	10497827	10498227	+	1000	93.0	[12.064107]	[152]	[]	[]	[10498078]	[]
92_24411	chr18	47235074	47235474	+	937	28.0	[]	[]	[5.300996]	[143]	[]	[47235305]
92_24412	chr18	49744559	49744959	+	679	28.0	[14.725192, 11.997897]	[108, 158]	[]	[]	[49744755, 49744805]	[]
92_24413	chr18	57745543	57745943	+	869	28.0	[]	[]	[6.3525047]	[101]	[]	[57745713]
92_24414	chr18	70429050	70429450	+	920	28.0	[11.997897]	[135]	[]	[]	[70429283]	[]
92_24418	chr19	3736316	3736716	+	560	28.0	[11.005662, 10.704721]	[87, 115]	[15.729881]	[115]	[3736486, 3736514]	[3736514]
92_24419	chr19	5191111	5191511	+	844	28.0	[7.02068]	[76]	[10.508973]	[76]	[5191279]	[5191279]
92_24423	chr19	6736259	6736659	+	811	28.0	[8.434809]	[146]	[10.557858]	[121]	[6736465]	[6736440]
92_24428	chr19	10415744	10416144	+	863	28.0	[8.902976]	[145]	[]	[]	[10415988]	[]
92_24435	chr19	17999605	18000005	+	762	28.0	[6.920574]	[139]	[]	[]	[17999793]	[]
92_24436	chr19	18590440	18590840	+	848	28.0	[6.6450915]	[88]	[6.6063333]	[88]	[18590604]	[18590604]
92_2444	chr2	121699368	121699768	+	1000	93.0	[15.056844, 12.000681]	[74, 130]	[6.5485716]	[130]	[121699541, 121699597]	[121699597]
92_24444	chr19	39351531	39351931	+	856	28.0	[6.648359]	[160]	[15.161812]	[160]	[39351757]	[39351757]
92_24447	chr19	40524203	40524603	+	903	28.0	[]	[]	[4.970224]	[168]	[]	[40524454]
92_2445	chr2	157855682	157856082	+	1000	93.0	[]	[]	[8.109006]	[133]	[]	[157855904]
92_24451	chr19	41045126	41045526	+	755	28.0	[11.214482]	[153]	[7.736685]	[153]	[41045368]	[41045368]
92_24466	chr19	50264424	50264824	+	836	28.0	[9.535344]	[90]	[9.147153]	[90]	[50264581]	[50264581]
92_24492	chr2	30127558	30127958	+	959	28.0	[]	[]	[6.700985]	[102]	[]	[30127747]
92_24493	chr2	31987467	31987867	+	691	28.0	[13.068796]	[129]	[]	[]	[31987676]	[]
92_24494	chr2	32933677	32934077	+	908	28.0	[15.161812]	[87]	[6.648359]	[87]	[32933853]	[32933853]
92_24495	chr2	32946659	32947059	+	944	28.0	[9.147153]	[102]	[9.535344]	[102]	[32946858]	[32946858]
92_24508	chr2	58447991	58448391	+	926	28.0	[9.113695]	[101]	[12.5632305]	[101]	[58448178]	[58448178]
92_24519	chr2	74625541	74625941	+	935	28.0	[6.648359]	[156]	[9.182585]	[156]	[74625746]	[74625746]
92_24522	chr2	88654753	88655153	+	944	28.0	[14.052155, 11.236842]	[109, 147]	[8.741374]	[147]	[88654962, 88655000]	[88655000]
92_24537	chr2	144198139	144198539	+	897	28.0	[16.21138, 6.8706822]	[87, 113]	[6.443733]	[113]	[144198326, 144198352]	[144198352]
92_24540	chr2	157837766	157838166	+	775	28.0	[6.0438595]	[167]	[]	[]	[157837959]	[]
92_24541	chr2	158497521	158497921	+	908	28.0	[9.595194]	[113]	[]	[]	[158497720]	[]
92_24542	chr2	161278558	161278958	+	885	28.0	[]	[]	[8.050568, 5.3922653]	[155, 181]	[]	[161278759, 161278785]
92_24549	chr2	175744013	175744413	+	890	28.0	[8.752467]	[119]	[]	[]	[175744211]	[]
92_2455	chr6	11918481	11918881	+	1000	93.0	[13.675624]	[124]	[8.611706]	[124]	[11918703]	[11918703]
92_24553	chr2	187050408	187050808	+	823	28.0	[10.599883]	[99]	[10.599883]	[99]	[187050588]	[187050588]
92_24555	chr2	206614812	206615212	+	665	28.0	[5.254826]	[98]	[]	[]	[206614986]	[]
92_24564	chr2	223044131	223044531	+	720	28.0	[4.954871]	[137]	[]	[]	[223044349]	[]
92_24565	chr2	230170563	230170963	+	904	28.0	[]	[]	[7.5300474]	[152]	[]	[230170799]
92_24574	chr20	17562942	17563342	+	890	28.0	[9.841455]	[115]	[]	[]	[17563103]	[]
92_24575	chr20	18835830	18836230	+	733	28.0	[14.352871, 5.600117]	[98, 122]	[9.355973]	[98]	[18836022, 18836046]	[18836022]
92_24577	chr20	23153975	23154375	+	842	28.0	[10.704721]	[94]	[15.729881]	[94]	[23154139]	[23154139]
92_24580	chr20	31061440	31061840	+	823	28.0	[9.553168]	[135]	[]	[]	[31061669]	[]
92_24581	chr20	31673994	31674394	+	880	28.0	[]	[]	[5.026435]	[111]	[]	[31674201]
92_24586	chr20	36421664	36422064	+	915	28.0	[5.25817]	[132]	[]	[]	[36421816]	[]
92_24590	chr20	38860293	38860693	+	940	28.0	[]	[]	[6.35467]	[156]	[]	[38860530]
92_24591	chr20	38995697	38996097	+	943	28.0	[9.113695]	[136]	[6.45261, 6.5840034]	[114, 136]	[38995886]	[38995864, 38995886]
92_24592	chr20	43731467	43731867	+	918	28.0	[11.20141]	[133]	[11.62836]	[133]	[43731697]	[43731697]
92_24599	chr20	49508629	49509029	+	800	28.0	[16.21138]	[89]	[]	[]	[49508814]	[]
92_24600	chr20	50308540	50308940	+	951	28.0	[11.393853]	[130]	[]	[]	[50308745]	[]
92_24612	chr21	19999792	20000192	+	934	28.0	[9.907665]	[149]	[]	[]	[20000032]	[]
92_24621	chr21	39263387	39263787	+	946	28.0	[12.1936455, 14.052155]	[134, 162]	[]	[]	[39263606, 39263634]	[]
92_24632	chr22	20062603	20063003	+	791	28.0	[]	[]	[5.57746]	[89]	[]	[20062777]
92_24635	chr22	20524046	20524446	+	596	28.0	[]	[]	[7.26324]	[152]	[]	[20524239]
92_24636	chr22	20854304	20854704	+	870	28.0	[9.121467]	[157]	[5.6824274]	[157]	[20854551]	[20854551]
92_24652	chr22	22364850	22365250	+	762	28.0	[6.5616426]	[85]	[8.109006]	[85]	[22365023]	[22365023]
92_24655	chr22	22655141	22655541	+	740	28.0	[]	[]	[6.986784]	[165]	[]	[22655365]
92_24656	chr22	22864448	22864848	+	890	28.0	[8.136875]	[156]	[]	[]	[22864632]	[]
92_2466	chr7	151687559	151687959	+	1000	93.0	[8.611706]	[119]	[13.675624]	[119]	[151687776]	[151687776]
92_24664	chr22	30270774	30271174	+	832	28.0	[5.0391703, 9.907665]	[88, 115]	[]	[]	[30270962, 30270989]	[]
92_24678	chr3	5107009	5107409	+	928	28.0	[6.4187145]	[94]	[]	[]	[5107203]	[]
92_2469	chr9	37290804	37291204	+	1000	93.0	[]	[]	[14.157123, 7.402073]	[90, 131]	[]	[37290994, 37291035]
92_24694	chr3	40312601	40313001	+	939	28.0	[]	[]	[6.3476424]	[160]	[]	[40312827]
92_24699	chr3	43647583	43647983	+	905	28.0	[9.896005]	[119]	[8.177896]	[177]	[43647769]	[43647827]
92_247	chr11	44333306	44333706	+	1000	194.0	[10.511709]	[100]	[]	[]	[44333499]	[]
92_2470	chr9	128881889	128882289	+	1000	93.0	[11.210287]	[125]	[11.210287]	[125]	[128882104]	[128882104]
92_24702	chr3	45205099	45205499	+	917	28.0	[]	[]	[6.4187145]	[106]	[]	[45205299]
92_24705	chr3	46395351	46395751	+	926	28.0	[11.959139]	[132]	[]	[]	[46395583]	[]
92_24711	chr3	60190104	60190504	+	642	28.0	[5.5354342]	[104]	[]	[]	[60190305]	[]
92_24713	chr3	71912877	71913277	+	723	28.0	[8.80713]	[120]	[]	[]	[71913052]	[]
92_24716	chr3	72739995	72740395	+	782	28.0	[]	[]	[6.919377]	[115]	[]	[72740167]
92_24718	chr3	101561600	101562000	+	810	28.0	[6.960168]	[117]	[]	[]	[101561802]	[]
92_24719	chr3	112770028	112770428	+	866	28.0	[10.599883]	[172]	[]	[]	[112770262]	[]
92_2472	chr1	16164125	16164525	+	1000	92.0	[6.2085476]	[144]	[]	[]	[16164368]	[]
92_24722	chr3	126260935	126261335	+	810	28.0	[]	[]	[11.997897]	[145]	[]	[126261168]
92_24725	chr3	141452000	141452400	+	931	28.0	[7.709926]	[119]	[]	[]	[141452203]	[]
92_24728	chr3	152235913	152236313	+	923	28.0	[6.4912386]	[175]	[6.9787226]	[175]	[152236159]	[152236159]
92_24735	chr3	172991370	172991770	+	923	28.0	[9.896005]	[114]	[]	[]	[172991570]	[]
92_24740	chr3	184448833	184449233	+	572	28.0	[]	[]	[9.561298]	[106]	[]	[184449035]
92_24741	chr3	184815143	184815543	+	732	28.0	[]	[]	[6.7555423, 5.403951, 13.068796]	[112, 152, 164]	[]	[184815336, 184815376, 184815388]
92_24742	chr3	185960103	185960503	+	912	28.0	[10.196721]	[84]	[5.626772, 5.6962953]	[84, 137]	[185960281]	[185960281, 185960334]
92_24745	chr3	194112439	194112839	+	933	28.0	[13.486869, 6.525358, 15.729881]	[66, 84, 142]	[10.704721]	[142]	[194112598, 194112616, 194112674]	[194112674]
92_24755	chr4	10170955	10171355	+	674	28.0	[]	[]	[5.5569534]	[175]	[]	[10171181]
92_24774	chr4	76802478	76802878	+	915	28.0	[9.841455]	[151]	[4.988018]	[97]	[76802727]	[76802673]
92_24775	chr4	78625091	78625491	+	893	28.0	[9.728294, 8.741374]	[109, 144]	[9.700032, 17.21607]	[109, 144]	[78625298, 78625333]	[78625298, 78625333]
92_24776	chr4	81747232	81747632	+	907	28.0	[6.759865]	[88]	[]	[]	[81747418]	[]
92_24777	chr4	83364372	83364772	+	916	28.0	[]	[]	[7.9793377]	[83]	[]	[83364532]
92_24789	chr4	154559380	154559780	+	855	28.0	[8.699417]	[140]	[13.198336]	[140]	[154559608]	[154559608]
92_2480	chr10	125973258	125973658	+	1000	92.0	[5.342469]	[147]	[13.068796]	[98]	[125973491]	[125973442]
92_24802	chr4	185235841	185236241	+	883	28.0	[7.82934]	[141]	[]	[]	[185236051]	[]
92_2481	chr10	131900739	131901139	+	1000	92.0	[15.35756]	[136]	[15.35756]	[136]	[131900956]	[131900956]
92_24812	chr5	34500395	34500795	+	857	28.0	[9.355973]	[114]	[14.352871]	[114]	[34500594]	[34500594]
92_24813	chr5	36200513	36200913	+	896	28.0	[]	[]	[8.440658]	[161]	[]	[36200759]
92_24819	chr5	42889334	42889734	+	896	28.0	[9.553168]	[183]	[]	[]	[42889578]	[]
92_24821	chr5	54021740	54022140	+	923	28.0	[11.997897]	[144]	[6.4017763]	[100]	[54021978]	[54021934]
92_24829	chr5	78221943	78222343	+	880	28.0	[8.4649105]	[164]	[]	[]	[78222177]	[]
92_24838	chr5	115544542	115544942	+	717	28.0	[9.553237]	[138]	[]	[]	[115544769]	[]
92_2484	chr11	114295074	114295474	+	1000	92.0	[6.8355894, 5.973965]	[107, 116]	[]	[]	[114295279, 114295288]	[]
92_24842	chr5	131168188	131168588	+	893	28.0	[4.9575453]	[184]	[8.834029]	[184]	[131168434]	[131168434]
92_24852	chr5	139513501	139513901	+	855	28.0	[6.9124446]	[104]	[]	[]	[139513699]	[]
92_2486	chr14	60248844	60249244	+	1000	92.0	[13.2645445]	[101]	[13.303303]	[101]	[60249031]	[60249031]
92_24868	chr5	158020581	158020981	+	842	28.0	[]	[]	[11.959139]	[100]	[]	[158020770]
92_24871	chr5	172150521	172150921	+	933	28.0	[6.9855866]	[100]	[]	[]	[172150714]	[]
92_24881	chr6	4319183	4319583	+	795	28.0	[12.5632305]	[121]	[9.113695]	[121]	[4319395]	[4319395]
92_24884	chr6	10331351	10331751	+	902	28.0	[17.21607]	[100]	[8.741374, 6.6940527]	[100, 114]	[10331527]	[10331527, 10331541]
92_24885	chr6	10759994	10760394	+	884	28.0	[7.736685]	[112]	[5.235255]	[112]	[10760159]	[10760159]
92_24886	chr6	11018220	11018620	+	905	28.0	[]	[]	[12.565967, 14.052155]	[85, 125]	[]	[11018389, 11018429]
92_2489	chr16	81457795	81458195	+	1000	92.0	[]	[]	[16.21138]	[143]	[]	[81458019]
92_24890	chr6	14711911	14712311	+	679	28.0	[9.113695]	[128]	[12.5632305]	[128]	[14712092]	[14712092]
92_24897	chr6	20139242	20139642	+	769	28.0	[8.611706, 5.2159944]	[71, 120]	[13.675624]	[71]	[20139408, 20139457]	[20139408]
92_24907	chr6	31898315	31898715	+	932	28.0	[8.545626]	[108]	[]	[]	[31898498]	[]
92_24916	chr6	42505349	42505749	+	867	28.0	[13.059919]	[85]	[5.012173, 5.257661]	[85, 88]	[42505518]	[42505518, 42505521]
92_24918	chr6	44161351	44161751	+	862	28.0	[8.650464]	[149]	[13.636866]	[149]	[44161574]	[44161574]
92_2492	chr17	33905301	33905701	+	1000	92.0	[]	[]	[10.322954]	[63]	[]	[33905459]
92_24922	chr6	49409929	49410329	+	880	28.0	[6.6064014]	[73]	[6.987038]	[73]	[49410089]	[49410089]
92_24929	chr6	83911272	83911672	+	907	28.0	[6.694121, 5.643669]	[109, 112]	[9.160225]	[112]	[83911474, 83911477]	[83911477]
92_24940	chr6	110819841	110820241	+	936	28.0	[7.507041]	[153]	[]	[]	[110820086]	[]
92_24951	chr6	133040996	133041396	+	789	28.0	[8.06698, 15.729881]	[97, 116]	[10.704721, 5.2159944]	[116, 153]	[133041190, 133041209]	[133041209, 133041246]
92_24959	chr6	148972497	148972897	+	946	28.0	[6.9208927]	[72]	[7.3478417]	[72]	[148972648]	[148972648]
92_24960	chr6	151679045	151679445	+	948	28.0	[6.344375]	[144]	[]	[]	[151679272]	[]
92_24963	chr6	157995984	157996384	+	923	28.0	[]	[]	[6.305685]	[137]	[]	[157996169]
92_24967	chr7	2306707	2307107	+	919	28.0	[5.648532]	[110]	[6.630589]	[137]	[2306904]	[2306931]
92_24968	chr7	3065671	3066071	+	952	28.0	[6.648359]	[138]	[9.182585]	[138]	[3065907]	[3065907]
92_24976	chr7	23018723	23019123	+	904	28.0	[9.071671, 8.109006]	[137, 162]	[6.5616426]	[162]	[23018939, 23018964]	[23018964]
92_24977	chr7	23085958	23086358	+	642	28.0	[]	[]	[7.4989796]	[150]	[]	[23086169]
92_2499	chr19	45999691	46000091	+	1000	92.0	[13.2645445, 9.907665]	[101, 152]	[13.303303]	[101]	[45999889, 45999940]	[45999889]
92_24995	chr7	99602872	99603272	+	942	28.0	[6.525358]	[87]	[]	[]	[99603048]	[]
92_250	chr6	30781843	30782243	+	1000	194.0	[9.535344]	[104]	[9.147153]	[104]	[30782034]	[30782034]
92_2500	chr19	52527018	52527418	+	1000	92.0	[6.5574484]	[85]	[11.582608]	[85]	[52527189]	[52527189]
92_25002	chr7	103384466	103384866	+	867	28.0	[]	[]	[10.472951]	[109]	[]	[103384674]
92_25007	chr7	107494988	107495388	+	816	28.0	[6.9208927]	[130]	[7.3478417]	[130]	[107495178]	[107495178]
92_25016	chr7	118218354	118218754	+	781	28.0	[]	[]	[10.000973]	[160]	[]	[118218587]
92_25019	chr7	121137712	121138112	+	567	28.0	[5.339686]	[101]	[]	[]	[121137872]	[]
92_25028	chr7	131238250	131238650	+	944	28.0	[7.0594378]	[144]	[10.470215]	[144]	[131238482]	[131238482]
92_2503	chr2	85499072	85499472	+	1000	92.0	[]	[]	[5.3494015, 8.398701]	[142, 150]	[]	[85499289, 85499297]
92_25035	chr7	136009442	136009842	+	940	28.0	[]	[]	[9.561298]	[207]	[]	[136009690]
92_25036	chr7	138354075	138354475	+	733	28.0	[]	[]	[6.6451674]	[139]	[]	[138354284]
92_25048	chr7	151315042	151315442	+	765	28.0	[7.4112678]	[78]	[]	[]	[151315209]	[]
92_2505	chr20	33690045	33690445	+	1000	92.0	[]	[]	[8.836766]	[142]	[]	[33690274]
92_2506	chr21	33199765	33200165	+	1000	92.0	[]	[]	[8.398633]	[58]	[]	[33199918]
92_25068	chr8	30728905	30729305	+	958	28.0	[5.973965]	[117]	[]	[]	[30729103]	[]
92_2507	chr21	42992372	42992772	+	1000	92.0	[12.259855]	[104]	[7.3017154]	[104]	[42992575]	[42992575]
92_25075	chr8	51957817	51958217	+	928	28.0	[5.982349, 5.147818]	[144, 154]	[]	[]	[51958050, 51958060]	[]
92_25077	chr8	54014318	54014718	+	889	28.0	[10.322954]	[129]	[]	[]	[54014510]	[]
92_25087	chr8	96235388	96235788	+	594	28.0	[5.2086997]	[206]	[10.205598]	[206]	[96235602]	[96235602]
92_25089	chr8	123512161	123512561	+	910	28.0	[10.511709]	[128]	[]	[]	[123512375]	[]
92_25090	chr8	127896747	127897147	+	928	28.0	[]	[]	[9.907665]	[128]	[]	[127896956]
92_25093	chr8	132676883	132677283	+	825	28.0	[8.052576]	[139]	[]	[]	[132677075]	[]
92_2510	chr22	23210787	23211187	+	1000	92.0	[]	[]	[4.954871]	[132]	[]	[23211013]
92_25106	chr9	34641492	34641892	+	890	28.0	[8.503669]	[121]	[]	[]	[34641684]	[]
92_25108	chr9	37639051	37639451	+	850	28.0	[17.21607]	[157]	[8.741374]	[157]	[37639290]	[37639290]
92_25112	chr9	68947858	68948258	+	887	28.0	[7.024345]	[178]	[9.553168]	[94]	[68948098]	[68948014]
92_25113	chr9	90868559	90868959	+	873	28.0	[14.052155]	[118]	[]	[]	[90868760]	[]
92_25116	chr9	92022027	92022427	+	836	28.0	[]	[]	[7.26324]	[73]	[]	[92022197]
92_2512	chr3	5002344	5002744	+	1000	92.0	[]	[]	[7.5300474]	[64]	[]	[5002500]
92_25124	chr9	111798815	111799215	+	586	28.0	[5.012173, 9.113695]	[91, 115]	[7.080693, 12.5632305]	[91, 115]	[111798995, 111799019]	[111798995, 111799019]
92_25126	chr9	113352447	113352847	+	930	28.0	[13.059919]	[129]	[5.012173]	[129]	[113352667]	[113352667]
92_25127	chr9	113452187	113452587	+	920	28.0	[13.059919]	[107]	[5.012173]	[107]	[113452374]	[113452374]
92_2513	chr3	160210908	160211308	+	1000	92.0	[10.511709, 6.6940527, 6.6871166]	[90, 100, 103]	[15.123054]	[103]	[160211091, 160211101, 160211104]	[160211104]
92_25151	chr9	131083115	131083515	+	913	28.0	[5.24989]	[112]	[5.911951]	[112]	[131083266]	[131083266]
92_25152	chr9	131100496	131100896	+	899	28.0	[6.7436547]	[169]	[6.920574]	[205]	[131100687]	[131100723]
92_25173	chrX	108088374	108088774	+	937	28.0	[5.3478155, 14.157123]	[167, 206]	[]	[]	[108088583, 108088622]	[]
92_25180	chrX	139023510	139023910	+	913	28.0	[15.35756]	[140]	[15.35756, 6.6940527]	[140, 143]	[139023728]	[139023728, 139023731]
92_25182	chrX	152733522	152733922	+	873	28.0	[9.051063]	[142]	[]	[]	[152733749]	[]
92_2519	chr5	149456750	149457150	+	1000	92.0	[8.836766]	[130]	[]	[]	[149456967]	[]
92_252	chr1	223775988	223776388	+	1000	193.0	[9.182585]	[107]	[6.648359]	[107]	[223776192]	[223776192]
