#PeakID(python scan_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_33351	chr15	40257916	40258316	+	1000	48.0	[8.272243]	[122]	[]	[]	[40258118]	[]
203_33355	chr15	58169272	58169672	+	1000	48.0	[]	[]	[12.754859, 8.332749]	[117, 149]	[]	[58169477, 58169509]
203_33357	chr15	59689282	59689682	+	1000	48.0	[8.801346]	[113]	[]	[]	[59689478]	[]
203_3336	chr1	12038614	12039014	+	1000	306.0	[7.8923073]	[140]	[]	[]	[12038851]	[]
203_33367	chr15	90824070	90824470	+	1000	48.0	[9.166563]	[123]	[]	[]	[90824254]	[]
203_33370	chr16	2023102	2023502	+	1000	48.0	[]	[]	[8.272243]	[98]	[]	[2023284]
203_33378	chr16	22633220	22633620	+	1000	48.0	[7.5855]	[121]	[]	[]	[22633438]	[]
203_33379	chr16	23771575	23771975	+	1000	48.0	[12.754859]	[82]	[]	[]	[23771747]	[]
203_3338	chr10	11898512	11898912	+	1000	306.0	[]	[]	[8.332749]	[157]	[]	[11898698]
203_33380	chr16	27368031	27368431	+	1000	48.0	[8.52607]	[125]	[]	[]	[27368216]	[]
203_33381	chr16	30524325	30524725	+	1000	48.0	[8.332749]	[89]	[]	[]	[30524489]	[]
203_33385	chr16	46742810	46743210	+	1000	48.0	[]	[]	[8.801346]	[160]	[]	[46743015]
203_33386	chr16	57003523	57003923	+	1000	48.0	[8.643063]	[133]	[]	[]	[57003742]	[]
203_33387	chr16	74585691	74586091	+	1000	48.0	[]	[]	[8.272243, 9.166563]	[157, 169]	[]	[74585918, 74585930]
203_3339	chr12	53808993	53809393	+	1000	306.0	[8.498569]	[98]	[]	[]	[53809191]	[]
203_33390	chr16	81623375	81623775	+	1000	48.0	[]	[]	[8.272243]	[120]	[]	[81623566]
203_33395	chr17	2041641	2042041	+	1000	48.0	[8.643063]	[93]	[8.643063, 7.5855]	[92, 108]	[2041818]	[2041817, 2041833]
203_33396	chr17	3557699	3558099	+	1000	48.0	[8.643063, 9.166563]	[84, 93]	[]	[]	[3557876, 3557885]	[]
203_33399	chr17	5672758	5673158	+	1000	48.0	[]	[]	[8.235647]	[164]	[]	[5672990]
203_33404	chr17	20184974	20185374	+	1000	48.0	[8.498569]	[163]	[]	[]	[20185207]	[]
203_33405	chr17	21271810	21272210	+	1000	48.0	[8.272243]	[156]	[8.332749]	[99]	[21272030]	[21271973]
203_33407	chr17	28842521	28842921	+	1000	48.0	[8.679044]	[164]	[]	[]	[28842769]	[]
203_33408	chr17	28897348	28897748	+	1000	48.0	[7.5855]	[113]	[]	[]	[28897503]	[]
203_33419	chr17	43465016	43465416	+	1000	48.0	[]	[]	[8.498569, 12.754859]	[84, 122]	[]	[43465182, 43465220]
203_3342	chr2	27441189	27441589	+	1000	306.0	[]	[]	[8.332749]	[118]	[]	[27441404]
203_33420	chr17	44168433	44168833	+	1000	48.0	[8.643063]	[165]	[]	[]	[44168636]	[]
203_33423	chr17	50731542	50731942	+	1000	48.0	[]	[]	[7.8923073]	[114]	[]	[50731755]
203_33425	chr17	59440747	59441147	+	1000	48.0	[8.801346]	[115]	[]	[]	[59440928]	[]
203_33429	chr17	64390590	64390990	+	1000	48.0	[8.801346]	[177]	[]	[]	[64390802]	[]
203_33430	chr17	75114004	75114404	+	1000	48.0	[8.643063]	[73]	[8.498569]	[114]	[75114166]	[75114207]
203_33436	chr17	78378354	78378754	+	1000	48.0	[8.801346]	[189]	[]	[]	[78378579]	[]
203_33437	chr17	80454591	80454991	+	1000	48.0	[8.679044]	[66]	[]	[]	[80454745]	[]
203_33440	chr17	83051389	83051789	+	1000	48.0	[]	[]	[8.386223]	[138]	[]	[83051614]
203_33442	chr18	596927	597327	+	1000	48.0	[]	[]	[8.52607]	[164]	[]	[597126]
203_33443	chr18	741969	742369	+	1000	48.0	[8.235647]	[140]	[8.235647]	[69]	[742201]	[742130]
203_33444	chr18	3521167	3521567	+	1000	48.0	[]	[]	[12.754859]	[130]	[]	[3521388]
203_33446	chr18	35101979	35102379	+	1000	48.0	[]	[]	[7.8880606]	[96]	[]	[35102156]
203_33447	chr18	36379411	36379811	+	1000	48.0	[9.540733]	[124]	[8.498569]	[98]	[36379630]	[36379604]
203_33454	chr19	1445204	1445604	+	1000	48.0	[8.332749, 7.8923073]	[139, 160]	[]	[]	[1445407, 1445428]	[]
203_33457	chr19	3024910	3025310	+	1000	48.0	[]	[]	[8.272243]	[156]	[]	[3025156]
203_33459	chr19	5968115	5968515	+	1000	48.0	[7.5073967]	[139]	[]	[]	[5968307]	[]
203_33460	chr19	6779191	6779591	+	926	48.0	[8.498569]	[118]	[]	[]	[6779398]	[]
203_33461	chr19	7069375	7069775	+	1000	48.0	[12.754859]	[149]	[]	[]	[7069586]	[]
203_33463	chr19	10315844	10316244	+	1000	48.0	[]	[]	[8.235647]	[163]	[]	[10316079]
203_33465	chr19	17507751	17508151	+	954	48.0	[]	[]	[8.52607]	[93]	[]	[17507920]
203_33466	chr19	17777970	17778370	+	1000	48.0	[]	[]	[12.754859]	[105]	[]	[17778164]
203_3347	chr3	72595429	72595829	+	1000	306.0	[8.235647]	[67]	[8.498569]	[118]	[72595591]	[72595642]
203_33471	chr19	35758003	35758403	+	1000	48.0	[]	[]	[12.754859]	[125]	[]	[35758223]
203_33473	chr19	38224239	38224639	+	1000	48.0	[8.498569, 8.272243]	[106, 114]	[]	[]	[38224436, 38224444]	[]
203_33483	chr19	47035770	47036170	+	1000	48.0	[9.166563]	[78]	[12.754859]	[109]	[47035929]	[47035960]
203_33490	chr19	52924211	52924611	+	1000	48.0	[12.754859]	[94]	[]	[]	[52924401]	[]
203_33496	chr2	20145632	20146032	+	1000	48.0	[8.332749]	[131]	[]	[]	[20145835]	[]
203_33499	chr2	27428318	27428718	+	1000	48.0	[7.5073967]	[226]	[9.166563]	[156]	[27428565]	[27428495]
203_33502	chr2	37192895	37193295	+	1000	48.0	[8.643063]	[147]	[8.643063]	[146]	[37193139]	[37193138]
203_33504	chr2	39778954	39779354	+	1000	48.0	[12.754859]	[91]	[]	[]	[39779111]	[]
203_33510	chr2	65435687	65436087	+	1000	48.0	[]	[]	[7.8923073]	[124]	[]	[65435899]
203_33511	chr2	68478668	68479068	+	1000	48.0	[8.643063]	[143]	[]	[]	[68478901]	[]
203_33516	chr2	80028616	80029016	+	1000	48.0	[]	[]	[8.235647]	[110]	[]	[80028809]
203_33517	chr2	85537673	85538073	+	1000	48.0	[8.332749]	[112]	[8.643063]	[81]	[85537879]	[85537848]
203_33520	chr2	95402516	95402916	+	1000	48.0	[8.643063]	[208]	[8.643063]	[207]	[95402749]	[95402748]
203_33521	chr2	97662955	97663355	+	1000	48.0	[]	[]	[12.754859]	[83]	[]	[97663133]
203_33523	chr2	100270084	100270484	+	1000	48.0	[]	[]	[8.643063]	[108]	[]	[100270283]
203_33526	chr2	113173645	113174045	+	1000	48.0	[]	[]	[8.801346]	[162]	[]	[113173816]
203_33528	chr2	134055593	134055993	+	1000	48.0	[]	[]	[8.643063]	[130]	[]	[134055816]
203_33531	chr2	167940960	167941360	+	1000	48.0	[]	[]	[7.5855]	[133]	[]	[167941135]
203_33543	chr2	237702009	237702409	+	1000	48.0	[8.332749]	[94]	[]	[]	[237702180]	[]
203_33554	chr20	32677690	32678090	+	1000	48.0	[]	[]	[12.754859]	[152]	[]	[32677896]
203_33558	chr20	35699125	35699525	+	1000	48.0	[7.5855]	[102]	[]	[]	[35699307]	[]
203_33562	chr20	46050778	46051178	+	1000	48.0	[]	[]	[8.332749]	[130]	[]	[46051002]
203_33565	chr20	49761788	49762188	+	1000	48.0	[9.166563]	[118]	[]	[]	[49762005]	[]
203_33575	chr21	15744944	15745344	+	1000	48.0	[]	[]	[8.332749]	[114]	[]	[15745134]
203_33578	chr21	35100390	35100790	+	1000	48.0	[8.272243]	[165]	[]	[]	[35100589]	[]
203_33579	chr21	43719634	43720034	+	1000	48.0	[8.332749]	[134]	[]	[]	[43719842]	[]
203_33582	chr21	45122738	45123138	+	974	48.0	[8.52607]	[69]	[]	[]	[45122902]	[]
203_33584	chr22	17628860	17629260	+	1000	48.0	[8.801346]	[150]	[]	[]	[17629103]	[]
203_33586	chr22	19117890	19118290	+	1000	48.0	[12.754859]	[178]	[12.754859]	[210]	[19118106]	[19118138]
203_33589	chr22	19702756	19703156	+	924	48.0	[]	[]	[8.332749, 7.8880606]	[82, 132]	[]	[19702938, 19702988]
203_33593	chr22	19894958	19895358	+	1000	48.0	[8.272243]	[103]	[]	[]	[19895115]	[]
203_33595	chr22	19999385	19999785	+	1000	48.0	[12.754859, 8.643063]	[90, 125]	[]	[]	[19999538, 19999573]	[]
203_33599	chr22	20514950	20515350	+	907	48.0	[8.235647]	[115]	[8.643063]	[147]	[20515148]	[20515180]
203_33601	chr22	20528351	20528751	+	1000	48.0	[8.386223]	[137]	[]	[]	[20528549]	[]
203_33604	chr22	21566672	21567072	+	1000	48.0	[8.52607]	[126]	[]	[]	[21566871]	[]
203_33605	chr22	21579424	21579824	+	1000	48.0	[8.498569]	[136]	[]	[]	[21579639]	[]
203_3361	chr2	27537341	27537741	+	1000	305.0	[]	[]	[12.754859]	[108]	[]	[27537543]
203_33611	chr22	22409186	22409586	+	1000	48.0	[8.272243]	[153]	[]	[]	[22409382]	[]
203_33612	chr22	22549962	22550362	+	1000	48.0	[7.5855]	[81]	[]	[]	[22550120]	[]
203_33613	chr22	22623337	22623737	+	1000	48.0	[]	[]	[8.52607]	[186]	[]	[22623584]
203_33615	chr22	22655216	22655616	+	1000	48.0	[7.5855]	[172]	[]	[]	[22655397]	[]
203_33617	chr22	22793000	22793400	+	1000	48.0	[7.5073967]	[164]	[]	[]	[22793175]	[]
203_33618	chr22	22823255	22823655	+	1000	48.0	[7.5073967]	[144]	[]	[]	[22823461]	[]
203_33622	chr22	23099584	23099984	+	1000	48.0	[8.386223]	[113]	[8.52607]	[142]	[23099792]	[23099821]
203_33623	chr22	23105872	23106272	+	1000	48.0	[8.332749]	[158]	[]	[]	[23106090]	[]
203_33625	chr22	23116327	23116727	+	1000	48.0	[8.52607]	[155]	[]	[]	[23116527]	[]
203_3363	chr5	124609650	124610050	+	1000	305.0	[]	[]	[8.235647]	[120]	[]	[124609865]
203_33635	chr3	4759933	4760333	+	1000	48.0	[]	[]	[8.235647]	[97]	[]	[4760104]
203_33638	chr3	11661886	11662286	+	1000	48.0	[8.643063]	[183]	[]	[]	[11662126]	[]
203_33639	chr3	13419538	13419938	+	1000	48.0	[8.643063]	[155]	[]	[]	[13419695]	[]
203_3364	chr5	126847302	126847702	+	1000	305.0	[8.235647]	[105]	[]	[]	[126847497]	[]
203_33640	chr3	13496265	13496665	+	1000	48.0	[8.332749]	[89]	[]	[]	[13496437]	[]
203_33642	chr3	15186583	15186983	+	1000	48.0	[]	[]	[7.8923073]	[152]	[]	[15186803]
203_33644	chr3	15858822	15859222	+	1000	48.0	[8.52607, 8.272243]	[130, 150]	[]	[]	[15859044, 15859064]	[]
203_33646	chr3	37891219	37891619	+	1000	48.0	[8.643063]	[161]	[8.52607]	[139]	[37891453]	[37891431]
203_3365	chr6	51107869	51108269	+	1000	305.0	[]	[]	[8.235647]	[109]	[]	[51108067]
203_33651	chr3	43622153	43622553	+	1000	48.0	[]	[]	[8.498569]	[154]	[]	[43622381]
203_33652	chr3	43688343	43688743	+	1000	48.0	[]	[]	[8.498569]	[103]	[]	[43688521]
203_33655	chr3	52043741	52044141	+	1000	48.0	[8.272243]	[146]	[]	[]	[52043963]	[]
203_33658	chr3	71875398	71875798	+	1000	48.0	[8.643063, 8.801346]	[118, 150]	[8.235647, 8.643063]	[107, 117]	[71875582, 71875614]	[71875571, 71875581]
203_33659	chr3	71925690	71926090	+	1000	48.0	[8.801346]	[111]	[8.272243]	[120]	[71925893]	[71925902]
203_33665	chr3	125492057	125492457	+	1000	48.0	[7.8880606]	[71]	[]	[]	[125492209]	[]
203_33674	chr3	152348742	152349142	+	1000	48.0	[]	[]	[12.754859]	[100]	[]	[152348934]
203_33675	chr3	153023882	153024282	+	1000	48.0	[8.235647]	[130]	[]	[]	[153024097]	[]
203_33677	chr3	172680540	172680940	+	1000	48.0	[]	[]	[8.272243]	[120]	[]	[172680752]
203_33679	chr3	179261076	179261476	+	1000	48.0	[7.5073967]	[99]	[]	[]	[179261272]	[]
203_33683	chr3	184299088	184299488	+	1000	48.0	[]	[]	[8.679044]	[166]	[]	[184299293]
203_33685	chr3	184914623	184915023	+	1000	48.0	[8.332749, 7.8923073]	[85, 131]	[]	[]	[184914787, 184914833]	[]
203_33692	chr3	194143898	194144298	+	1000	48.0	[8.235647]	[120]	[]	[]	[194144099]	[]
203_3370	chr1	214419663	214420063	+	1000	304.0	[]	[]	[9.166563]	[66]	[]	[214419818]
203_33701	chr4	55742650	55743050	+	1000	48.0	[]	[]	[8.235647]	[112]	[]	[55742845]
203_33703	chr4	77146528	77146928	+	1000	48.0	[]	[]	[8.643063]	[110]	[]	[77146725]
203_33704	chr4	78644714	78645114	+	1000	48.0	[]	[]	[7.8923073]	[94]	[]	[78644892]
203_3371	chr11	57402598	57402998	+	1000	304.0	[7.8923073, 7.5855]	[52, 62]	[]	[]	[57402749, 57402759]	[]
203_33714	chr4	118278365	118278765	+	1000	48.0	[]	[]	[8.272243]	[102]	[]	[118278558]
203_33715	chr4	122623640	122624040	+	1000	48.0	[]	[]	[7.8880606]	[62]	[]	[122623792]
203_3372	chr12	42076985	42077385	+	1000	304.0	[12.754859]	[76]	[]	[]	[42077158]	[]
203_33721	chr4	169757681	169758081	+	1000	48.0	[8.643063]	[105]	[8.643063]	[104]	[169757882]	[169757881]
203_33723	chr4	183398652	183399052	+	1000	48.0	[8.801346]	[146]	[]	[]	[183398875]	[]
203_33729	chr5	10283946	10284346	+	1000	48.0	[]	[]	[7.5855]	[190]	[]	[10284177]
203_33747	chr5	115625668	115626068	+	1000	48.0	[]	[]	[7.5073967]	[167]	[]	[115625908]
203_33752	chr5	126777571	126777971	+	1000	48.0	[8.679044]	[124]	[]	[]	[126777733]	[]
203_33753	chr5	132410734	132411134	+	1000	48.0	[8.643063]	[125]	[8.643063]	[124]	[132410955]	[132410954]
203_33759	chr5	143224682	143225082	+	1000	48.0	[]	[]	[8.52607]	[67]	[]	[143224837]
203_33760	chr5	143964937	143965337	+	1000	48.0	[7.5073967]	[68]	[]	[]	[143965098]	[]
203_33763	chr5	151209238	151209638	+	1000	48.0	[]	[]	[9.540733]	[135]	[]	[151209459]
203_33764	chr5	154098488	154098888	+	1000	48.0	[8.643063]	[68]	[]	[]	[154098639]	[]
203_33767	chr5	160008937	160009337	+	1000	48.0	[]	[]	[7.5855]	[146]	[]	[160009164]
203_33781	chr6	30721328	30721728	+	1000	48.0	[7.8923073]	[177]	[]	[]	[30721568]	[]
203_33784	chr6	35241078	35241478	+	1000	48.0	[]	[]	[8.52607]	[95]	[]	[35241263]
203_33786	chr6	35808656	35809056	+	1000	48.0	[]	[]	[8.272243]	[139]	[]	[35808887]
203_33787	chr6	36123745	36124145	+	1000	48.0	[]	[]	[8.332749]	[76]	[]	[36123917]
203_33789	chr6	37310970	37311370	+	1000	48.0	[]	[]	[8.643063]	[128]	[]	[37311163]
203_33790	chr6	37484125	37484525	+	1000	48.0	[7.8880606]	[126]	[7.5855]	[151]	[37484343]	[37484368]
203_33794	chr6	42087613	42088013	+	1000	48.0	[7.5855]	[97]	[]	[]	[42087807]	[]
203_33797	chr6	44043556	44043956	+	1000	48.0	[]	[]	[8.643063]	[133]	[]	[44043777]
203_33803	chr6	72597629	72598029	+	1000	48.0	[8.643063]	[146]	[8.643063]	[145]	[72597869]	[72597868]
203_33810	chr6	110981895	110982295	+	1000	48.0	[9.540733]	[69]	[9.540733, 7.8880606]	[68, 96]	[110982064]	[110982063, 110982091]
203_33811	chr6	111483993	111484393	+	1000	48.0	[8.643063]	[73]	[8.679044]	[78]	[111484158]	[111484163]
203_33813	chr6	117482246	117482646	+	1000	48.0	[]	[]	[7.5073967, 12.754859]	[74, 94]	[]	[117482418, 117482438]
203_33815	chr6	124961702	124962102	+	1000	48.0	[]	[]	[9.166563, 8.332749]	[118, 148]	[]	[124961917, 124961947]
203_33819	chr6	143198442	143198842	+	1000	48.0	[8.235647]	[166]	[8.235647]	[179]	[143198668]	[143198681]
203_33823	chr6	157306166	157306566	+	1000	48.0	[]	[]	[7.5855]	[110]	[]	[157306337]
203_33826	chr6	169702610	169703010	+	610	48.0	[8.272243]	[142]	[7.5855]	[165]	[169702829]	[169702852]
203_33827	chr7	1875326	1875726	+	1000	48.0	[]	[]	[12.754859]	[175]	[]	[1875562]
203_33828	chr7	2242022	2242422	+	1000	48.0	[8.801346]	[73]	[7.8880606]	[144]	[2242182]	[2242253]
203_33829	chr7	5189885	5190285	+	1000	48.0	[8.801346]	[199]	[]	[]	[5190120]	[]
203_33831	chr7	7554629	7555029	+	1000	48.0	[8.52607]	[105]	[]	[]	[7554821]	[]
203_33838	chr7	22726386	22726786	+	1000	48.0	[8.272243]	[76]	[]	[]	[22726562]	[]
203_3384	chr9	14522639	14523039	+	1000	304.0	[]	[]	[7.5855]	[90]	[]	[14522826]
203_33840	chr7	23018789	23019189	+	1000	48.0	[8.643063]	[108]	[8.643063]	[107]	[23018984]	[23018983]
203_33841	chr7	29921378	29921778	+	1000	48.0	[8.332749]	[100]	[]	[]	[29921554]	[]
203_33847	chr7	43768462	43768862	+	1000	48.0	[9.540733]	[137]	[]	[]	[43768689]	[]
203_3385	chr9	135992634	135993034	+	1000	304.0	[8.643063]	[134]	[8.643063]	[133]	[135992856]	[135992855]
203_33851	chr7	73567810	73568210	+	1000	48.0	[]	[]	[8.52607]	[154]	[]	[73567993]
203_33856	chr7	87039774	87040174	+	1000	48.0	[8.272243]	[181]	[]	[]	[87040015]	[]
203_33858	chr7	92483571	92483971	+	1000	48.0	[]	[]	[8.235647, 8.332749]	[93, 152]	[]	[92483739, 92483798]
203_3386	chr1	30198811	30199211	+	1000	303.0	[12.754859]	[76]	[]	[]	[30198977]	[]
203_33863	chr7	106023702	106024102	+	1000	48.0	[]	[]	[8.235647]	[117]	[]	[106023905]
203_33866	chr7	107045283	107045683	+	1000	48.0	[8.235647]	[140]	[]	[]	[107045510]	[]
203_33868	chr7	112939710	112940110	+	1000	48.0	[]	[]	[8.332749]	[153]	[]	[112939882]
203_33871	chr7	128405573	128405973	+	1000	48.0	[]	[]	[8.386223]	[144]	[]	[128405769]
203_33876	chr7	139360259	139360659	+	1000	48.0	[]	[]	[8.801346]	[165]	[]	[139360482]
203_33877	chr7	139855428	139855828	+	1000	48.0	[]	[]	[8.643063]	[123]	[]	[139855587]
203_33880	chr7	150898448	150898848	+	1000	48.0	[]	[]	[8.272243]	[123]	[]	[150898655]
203_33884	chr8	11284223	11284623	+	1000	48.0	[7.8923073]	[136]	[]	[]	[11284432]	[]
203_33886	chr8	11936038	11936438	+	1000	48.0	[8.679044]	[109]	[]	[]	[11936244]	[]
203_33896	chr8	73976106	73976506	+	934	48.0	[9.166563]	[96]	[]	[]	[73976272]	[]
203_33902	chr8	100719651	100720051	+	1000	48.0	[7.5073967]	[74]	[]	[]	[100719822]	[]
203_33905	chr8	107436423	107436823	+	1000	48.0	[]	[]	[8.235647]	[136]	[]	[107436627]
203_33908	chr8	124853669	124854069	+	1000	48.0	[]	[]	[8.332749]	[117]	[]	[124853854]
203_33909	chr8	125389126	125389526	+	1000	48.0	[8.498569]	[76]	[]	[]	[125389301]	[]
203_33912	chr8	143598017	143598417	+	1000	48.0	[]	[]	[8.643063]	[164]	[]	[143598212]
203_33913	chr8	144082166	144082566	+	1000	48.0	[7.8880606]	[149]	[]	[]	[144082408]	[]
203_33914	chr8	144509519	144509919	+	1000	48.0	[8.643063]	[94]	[8.643063, 12.754859]	[93, 135]	[144509706]	[144509705, 144509747]
203_33916	chr9	4679389	4679789	+	1000	48.0	[]	[]	[8.679044]	[172]	[]	[4679581]
203_33918	chr9	19397844	19398244	+	1000	48.0	[12.754859]	[145]	[]	[]	[19398049]	[]
203_3392	chr12	94100291	94100691	+	1000	303.0	[8.272243]	[58]	[]	[]	[94100447]	[]
203_33927	chr9	97082383	97082783	+	1000	48.0	[]	[]	[8.235647]	[81]	[]	[97082563]
203_33928	chr9	98378470	98378870	+	1000	48.0	[]	[]	[8.272243]	[124]	[]	[98378660]
203_33930	chr9	120874460	120874860	+	1000	48.0	[]	[]	[8.332749]	[149]	[]	[120874681]
203_33936	chr9	130681123	130681523	+	1000	48.0	[8.235647, 7.5073967, 8.498569]	[100, 131, 143]	[]	[]	[130681303, 130681334, 130681346]	[]
203_3394	chr13	114222593	114222993	+	1000	303.0	[]	[]	[8.643063, 8.235647]	[78, 136]	[]	[114222762, 114222820]
203_33946	chr9	131004813	131005213	+	1000	48.0	[8.52607]	[175]	[8.386223]	[200]	[131005018]	[131005043]
203_33947	chr9	131014374	131014774	+	1000	48.0	[8.52607]	[161]	[]	[]	[131014590]	[]
203_33948	chr9	131030243	131030643	+	1000	48.0	[]	[]	[7.8923073]	[109]	[]	[131030413]
203_33950	chr9	131062419	131062819	+	1000	48.0	[12.754859]	[218]	[]	[]	[131062648]	[]
203_33951	chr9	131117603	131118003	+	1000	48.0	[8.272243]	[120]	[]	[]	[131117806]	[]
203_33952	chr9	131207243	131207643	+	1000	48.0	[8.386223]	[182]	[]	[]	[131207446]	[]
203_33953	chr9	133004944	133005344	+	1000	48.0	[9.166563]	[154]	[]	[]	[133005181]	[]
203_33957	chr9	136964232	136964632	+	1000	48.0	[12.754859, 7.5073967]	[89, 142]	[]	[]	[136964399, 136964452]	[]
203_33959	chr9	137494124	137494524	+	1000	48.0	[8.643063]	[166]	[8.643063]	[165]	[137494347]	[137494346]
203_33962	chrUn_KI270754v1	17970	18370	+	594	48.0	[]	[]	[9.166563]	[139]	[]	[18209]
203_33965	chrX	47613128	47613528	+	1000	48.0	[]	[]	[8.235647]	[89]	[]	[47613305]
203_33970	chrX	111598002	111598402	+	1000	48.0	[7.5855]	[151]	[]	[]	[111598238]	[]
203_33971	chrX	119468951	119469351	+	1000	48.0	[8.801346]	[123]	[]	[]	[119469161]	[]
203_33973	chrX	131844016	131844416	+	1000	48.0	[]	[]	[8.498569]	[100]	[]	[131844205]
203_33974	chrX	155881099	155881499	+	1000	48.0	[8.801346]	[125]	[]	[]	[155881269]	[]
203_33978	chr1	8427540	8427940	+	1000	47.0	[8.235647]	[119]	[]	[]	[8427733]	[]
203_33979	chr1	8817447	8817847	+	1000	47.0	[8.332749]	[136]	[]	[]	[8817654]	[]
203_33980	chr1	9867441	9867841	+	1000	47.0	[]	[]	[8.332749]	[163]	[]	[9867668]
203_33984	chr1	13809462	13809862	+	1000	47.0	[]	[]	[8.679044]	[106]	[]	[13809643]
203_33985	chr1	15815495	15815895	+	1000	47.0	[8.643063]	[98]	[8.643063, 8.643063]	[97, 113]	[15815679]	[15815678, 15815694]
203_33986	chr1	18807246	18807646	+	1000	47.0	[8.332749]	[98]	[]	[]	[18807408]	[]
203_33989	chr1	24415300	24415700	+	1000	47.0	[8.272243, 12.754859]	[93, 120]	[12.754859]	[130]	[24415451, 24415478]	[24415488]
203_3399	chr19	37943491	37943891	+	1000	303.0	[7.5855]	[92]	[]	[]	[37943683]	[]
203_33991	chr1	26268807	26269207	+	1000	47.0	[8.386223, 12.754859]	[108, 136]	[]	[]	[26269006, 26269034]	[]
203_33997	chr1	28653817	28654217	+	1000	47.0	[8.272243]	[96]	[]	[]	[28653999]	[]
203_34	chr1	229555130	229555530	+	1000	843.0	[12.754859]	[94]	[]	[]	[229555324]	[]
203_340	chr2	67993339	67993739	+	1000	658.0	[8.643063]	[100]	[]	[]	[67993539]	[]
203_34000	chr1	38001503	38001903	+	1000	47.0	[8.332749]	[155]	[]	[]	[38001728]	[]
203_34002	chr1	39973513	39973913	+	1000	47.0	[12.754859, 8.332749]	[127, 150]	[8.272243]	[108]	[39973689, 39973712]	[39973670]
203_34004	chr1	44777172	44777572	+	1000	47.0	[7.8923073]	[148]	[]	[]	[44777367]	[]
203_34008	chr1	50873289	50873689	+	1000	47.0	[7.5073967]	[153]	[]	[]	[50873539]	[]
203_3401	chr21	35547976	35548376	+	1000	303.0	[8.272243]	[76]	[]	[]	[35548151]	[]
203_34015	chr1	85581152	85581552	+	1000	47.0	[12.754859]	[132]	[]	[]	[85581373]	[]
203_34020	chr1	101131408	101131808	+	1000	47.0	[7.8880606]	[90]	[]	[]	[101131567]	[]
203_34022	chr1	109277342	109277742	+	1000	47.0	[]	[]	[7.5073967, 8.332749]	[129, 146]	[]	[109277530, 109277547]
203_34024	chr1	114108098	114108498	+	1000	47.0	[8.235647]	[121]	[]	[]	[114108305]	[]
203_34031	chr1	151612000	151612400	+	1000	47.0	[8.801346]	[174]	[]	[]	[151612188]	[]
203_34032	chr1	153658510	153658910	+	1000	47.0	[]	[]	[7.5073967]	[132]	[]	[153658715]
203_34033	chr1	154877453	154877853	+	1000	47.0	[]	[]	[7.5855]	[119]	[]	[154877653]
203_34038	chr1	165836713	165837113	+	1000	47.0	[8.272243]	[97]	[]	[]	[165836906]	[]
203_34040	chr1	179002698	179003098	+	1000	47.0	[]	[]	[8.332749]	[174]	[]	[179002881]
203_34044	chr1	180632372	180632772	+	1000	47.0	[]	[]	[12.754859]	[104]	[]	[180632566]
203_34045	chr1	182281547	182281947	+	1000	47.0	[]	[]	[8.643063]	[165]	[]	[182281774]
203_34047	chr1	193104477	193104877	+	1000	47.0	[]	[]	[7.8923073]	[134]	[]	[193104664]
203_34048	chr1	201171466	201171866	+	1000	47.0	[12.754859, 12.754859, 7.5073967]	[53, 103, 127]	[]	[]	[201171619, 201171669, 201171693]	[]
203_3405	chr6	13688640	13689040	+	1000	303.0	[]	[]	[7.8880606]	[97]	[]	[13688829]
203_34050	chr1	201649700	201650100	+	1000	47.0	[]	[]	[8.235647]	[90]	[]	[201649865]
203_34053	chr1	207811910	207812310	+	1000	47.0	[]	[]	[7.8923073]	[189]	[]	[207812131]
203_34055	chr1	226082837	226083237	+	1000	47.0	[]	[]	[8.235647]	[127]	[]	[226083060]
203_34058	chr1	234675570	234675970	+	1000	47.0	[8.643063]	[165]	[8.643063, 8.643063]	[155, 164]	[234675795]	[234675785, 234675794]
203_3406	chr7	139908817	139909217	+	1000	303.0	[7.5073967]	[119]	[]	[]	[139909028]	[]
203_34062	chr1	241773972	241774372	+	1000	47.0	[]	[]	[8.332749]	[78]	[]	[241774141]
203_34064	chr10	988133	988533	+	1000	47.0	[]	[]	[9.166563]	[91]	[]	[988315]
203_34065	chr10	3045822	3046222	+	1000	47.0	[]	[]	[8.643063]	[112]	[]	[3046008]
203_34066	chr10	6580268	6580668	+	1000	47.0	[8.643063]	[149]	[]	[]	[6580516]	[]
203_34067	chr10	7788103	7788503	+	1000	47.0	[]	[]	[8.235647]	[168]	[]	[7788350]
203_34069	chr10	21495664	21496064	+	1000	47.0	[12.754859]	[93]	[]	[]	[21495846]	[]
203_3407	chr8	73371624	73372024	+	1000	303.0	[8.643063]	[56]	[]	[]	[73371775]	[]
203_34073	chr10	42757265	42757665	+	1000	47.0	[8.235647]	[77]	[]	[]	[42757429]	[]
203_34079	chr10	70137205	70137605	+	1000	47.0	[9.540733]	[154]	[]	[]	[70137439]	[]
203_3408	chr8	96253813	96254213	+	1000	303.0	[12.754859]	[150]	[]	[]	[96254063]	[]
203_34080	chr10	70170436	70170836	+	1000	47.0	[8.801346]	[178]	[]	[]	[70170675]	[]
