#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_34731	chr7	99504475	99504875	+	1000	47.0	[8.332749]	[118]	[9.166563]	[165]	[99504633]	[99504680]
203_34735	chr7	101282912	101283312	+	1000	47.0	[]	[]	[8.272243]	[101]	[]	[101283106]
203_34739	chr7	106042807	106043207	+	1000	47.0	[12.754859]	[103]	[]	[]	[106042998]	[]
203_34740	chr7	106588888	106589288	+	1000	47.0	[8.272243]	[107]	[]	[]	[106589047]	[]
203_34758	chr7	130941428	130941828	+	1000	47.0	[8.332749]	[185]	[]	[]	[130941651]	[]
203_34764	chr7	140084900	140085300	+	1000	47.0	[8.332749]	[117]	[]	[]	[140085103]	[]
203_34772	chr8	949839	950239	+	1000	47.0	[12.754859]	[156]	[]	[]	[950082]	[]
203_34775	chr8	9641601	9642001	+	1000	47.0	[8.235647]	[138]	[]	[]	[9641808]	[]
203_34781	chr8	42196249	42196649	+	1000	47.0	[]	[]	[8.643063]	[114]	[]	[42196426]
203_34786	chr8	72135321	72135721	+	1000	47.0	[8.332749]	[109]	[]	[]	[72135523]	[]
203_3479	chr15	72232155	72232555	+	1000	299.0	[]	[]	[8.643063]	[76]	[]	[72232323]
203_34793	chr8	125428948	125429348	+	1000	47.0	[8.386223]	[155]	[8.801346]	[107]	[125429194]	[125429146]
203_34799	chr8	142727380	142727780	+	1000	47.0	[7.8880606]	[90]	[]	[]	[142727554]	[]
203_34801	chr8	145052287	145052687	+	1000	47.0	[]	[]	[9.166563]	[163]	[]	[145052520]
203_34803	chr9	19603519	19603919	+	1000	47.0	[8.52607]	[85]	[]	[]	[19603703]	[]
203_34815	chr9	126438736	126439136	+	1000	47.0	[8.235647]	[125]	[]	[]	[126438945]	[]
203_34816	chr9	127159249	127159649	+	1000	47.0	[12.754859, 8.801346]	[145, 166]	[]	[]	[127159476, 127159497]	[]
203_3482	chr17	33874645	33875045	+	1000	299.0	[8.498569]	[100]	[]	[]	[33874831]	[]
203_34821	chr9	130896579	130896979	+	1000	47.0	[]	[]	[8.498569]	[147]	[]	[130896816]
203_34842	chrX	1391612	1392012	+	1000	47.0	[8.801346]	[156]	[]	[]	[1391806]	[]
203_34849	chrX	41086465	41086865	+	1000	47.0	[8.332749]	[149]	[]	[]	[41086710]	[]
203_34864	chr1	7975239	7975639	+	1000	46.0	[8.272243, 8.643063]	[71, 158]	[]	[]	[7975398, 7975485]	[]
203_34876	chr1	22172347	22172747	+	1000	46.0	[]	[]	[7.5073967]	[160]	[]	[22172543]
203_34877	chr1	22756322	22756722	+	1000	46.0	[8.801346]	[133]	[]	[]	[22756552]	[]
203_34887	chr1	38561690	38562090	+	1000	46.0	[7.8923073, 8.643063]	[132, 142]	[8.643063]	[141]	[38561900, 38561910]	[38561909]
203_34891	chr1	44103410	44103810	+	798	46.0	[]	[]	[8.386223]	[154]	[]	[44103598]
203_34898	chr1	74730055	74730455	+	1000	46.0	[8.235647]	[70]	[]	[]	[74730209]	[]
203_34911	chr1	116405128	116405528	+	1000	46.0	[]	[]	[8.498569]	[104]	[]	[116405312]
203_34913	chr1	149887616	149888016	+	1000	46.0	[8.801346]	[79]	[]	[]	[149887775]	[]
203_34915	chr1	151056529	151056929	+	1000	46.0	[8.498569]	[121]	[]	[]	[151056739]	[]
203_34919	chr1	157155191	157155591	+	1000	46.0	[]	[]	[8.498569, 12.754859]	[117, 125]	[]	[157155399, 157155407]
203_34923	chr1	164707901	164708301	+	1000	46.0	[7.5073967]	[133]	[]	[]	[164708085]	[]
203_34953	chr1	225426925	225427325	+	1000	46.0	[]	[]	[12.754859]	[111]	[]	[225427088]
203_34960	chr1	235090686	235091086	+	1000	46.0	[]	[]	[9.540733]	[113]	[]	[235090862]
203_34963	chr10	588331	588731	+	1000	46.0	[8.643063]	[122]	[8.643063]	[121]	[588514]	[588513]
203_34968	chr10	5685243	5685643	+	1000	46.0	[8.643063]	[138]	[]	[]	[5685467]	[]
203_34969	chr10	11894483	11894883	+	1000	46.0	[8.643063]	[89]	[8.643063]	[88]	[11894666]	[11894665]
203_34975	chr10	31318138	31318538	+	1000	46.0	[]	[]	[12.754859]	[141]	[]	[31318359]
203_34976	chr10	32149145	32149545	+	1000	46.0	[]	[]	[8.643063]	[127]	[]	[32149321]
203_34977	chr10	32445969	32446369	+	1000	46.0	[]	[]	[9.166563]	[108]	[]	[32446163]
203_34991	chr10	77836488	77836888	+	1000	46.0	[8.272243]	[124]	[]	[]	[77836665]	[]
203_34993	chr10	92593079	92593479	+	1000	46.0	[7.8923073]	[142]	[]	[]	[92593233]	[]
203_34998	chr10	112561985	112562385	+	1000	46.0	[]	[]	[7.5073967]	[126]	[]	[112562203]
203_350	chr1	41882025	41882425	+	1000	654.0	[8.643063]	[134]	[12.754859]	[59]	[41882259]	[41882184]
203_35001	chr10	122879779	122880179	+	1000	46.0	[12.754859]	[151]	[]	[]	[122879999]	[]
203_35002	chr10	131916718	131917118	+	1000	46.0	[]	[]	[12.754859, 9.166563]	[88, 124]	[]	[131916889, 131916925]
203_35005	chr11	2902127	2902527	+	1000	46.0	[8.679044]	[194]	[7.8880606]	[229]	[2902326]	[2902361]
203_35006	chr11	2930697	2931097	+	1000	46.0	[12.754859]	[139]	[]	[]	[2930930]	[]
203_35013	chr11	12802535	12802935	+	1000	46.0	[]	[]	[8.498569]	[69]	[]	[12802692]
203_35023	chr11	57131106	57131506	+	1000	46.0	[]	[]	[12.754859]	[118]	[]	[57131315]
203_35024	chr11	57248912	57249312	+	1000	46.0	[]	[]	[8.332749]	[200]	[]	[57249114]
203_35030	chr11	61891677	61892077	+	1000	46.0	[8.52607]	[94]	[]	[]	[61891856]	[]
203_35036	chr11	66258144	66258544	+	1000	46.0	[]	[]	[8.679044]	[154]	[]	[66258348]
203_35044	chr11	78416233	78416633	+	1000	46.0	[]	[]	[8.643063]	[191]	[]	[78416482]
203_35050	chr11	95142485	95142885	+	1000	46.0	[8.643063]	[119]	[]	[]	[95142696]	[]
203_35063	chr12	12786792	12787192	+	1000	46.0	[8.801346]	[218]	[8.272243]	[208]	[12787014]	[12787004]
203_35071	chr12	46452074	46452474	+	1000	46.0	[8.235647]	[126]	[]	[]	[46452299]	[]
203_35074	chr12	49110583	49110983	+	1000	46.0	[9.166563, 9.166563]	[128, 210]	[]	[]	[49110744, 49110826]	[]
203_35080	chr12	54259414	54259814	+	1000	46.0	[8.643063]	[96]	[8.643063]	[117]	[54259607]	[54259628]
203_35081	chr12	55927547	55927947	+	1000	46.0	[8.52607]	[142]	[]	[]	[55927722]	[]
203_35083	chr12	57452878	57453278	+	1000	46.0	[8.643063]	[93]	[]	[]	[57453059]	[]
203_35099	chr12	122966182	122966582	+	1000	46.0	[9.166563]	[159]	[]	[]	[122966426]	[]
203_35107	chr13	42992218	42992618	+	1000	46.0	[]	[]	[8.52607]	[111]	[]	[42992416]
203_35109	chr13	48843568	48843968	+	1000	46.0	[8.52607]	[139]	[]	[]	[48843783]	[]
203_35122	chr13	113860537	113860937	+	1000	46.0	[]	[]	[8.498569, 8.332749]	[95, 162]	[]	[113860714, 113860781]
203_35127	chr14	24095344	24095744	+	1000	46.0	[]	[]	[8.498569]	[218]	[]	[24095586]
203_35130	chr14	55103152	55103552	+	1000	46.0	[8.272243]	[64]	[]	[]	[55103312]	[]
203_35131	chr14	60091808	60092208	+	1000	46.0	[]	[]	[8.235647]	[132]	[]	[60092037]
203_35133	chr14	69191284	69191684	+	1000	46.0	[]	[]	[8.801346]	[181]	[]	[69191519]
203_35137	chr14	90796379	90796779	+	1000	46.0	[]	[]	[8.643063]	[117]	[]	[90796590]
203_35141	chr14	99567029	99567429	+	1000	46.0	[]	[]	[7.5073967]	[96]	[]	[99567202]
203_35144	chr14	101710102	101710502	+	1000	46.0	[12.754859]	[145]	[8.332749]	[104]	[101710307]	[101710266]
203_35154	chr15	40930462	40930862	+	1000	46.0	[7.8923073]	[121]	[8.272243]	[130]	[40930670]	[40930679]
203_35156	chr15	41603402	41603802	+	1000	46.0	[]	[]	[9.540733]	[97]	[]	[41603598]
203_3516	chr2	152620930	152621330	+	1000	297.0	[8.272243]	[108]	[]	[]	[152621130]	[]
203_35175	chr15	82040880	82041280	+	1000	46.0	[8.679044]	[86]	[]	[]	[82041066]	[]
203_35178	chr15	84654131	84654531	+	1000	46.0	[8.801346]	[143]	[]	[]	[84654304]	[]
203_35180	chr15	90301071	90301471	+	1000	46.0	[8.272243]	[226]	[]	[]	[90301301]	[]
203_35181	chr16	65632	66032	+	1000	46.0	[]	[]	[8.272243]	[156]	[]	[65847]
203_35186	chr16	3188776	3189176	+	1000	46.0	[]	[]	[8.801346]	[139]	[]	[3189004]
203_352	chr1	58898961	58899361	+	1000	654.0	[]	[]	[8.235647]	[82]	[]	[58899141]
203_35201	chr16	47037722	47038122	+	1000	46.0	[8.679044]	[116]	[]	[]	[47037928]	[]
203_35209	chr16	75623076	75623476	+	1000	46.0	[7.5855]	[116]	[]	[]	[75623235]	[]
203_35222	chr17	7315274	7315674	+	1000	46.0	[]	[]	[8.52607]	[62]	[]	[7315435]
203_35238	chr17	50151930	50152330	+	1000	46.0	[8.643063]	[177]	[]	[]	[50152162]	[]
203_35239	chr17	58249652	58250052	+	1000	46.0	[7.5855]	[133]	[]	[]	[58249830]	[]
203_35240	chr17	58692485	58692885	+	1000	46.0	[]	[]	[9.166563]	[174]	[]	[58692712]
203_35245	chr17	73232051	73232451	+	1000	46.0	[]	[]	[8.679044]	[133]	[]	[73232236]
203_35247	chr17	75109651	75110051	+	1000	46.0	[8.801346, 12.754859]	[113, 119]	[]	[]	[75109805, 75109811]	[]
203_3525	chr7	148753227	148753627	+	1000	297.0	[]	[]	[8.643063]	[55]	[]	[148753380]
203_35257	chr17	81295063	81295463	+	1000	46.0	[8.643063]	[118]	[]	[]	[81295280]	[]
203_35261	chr18	2907937	2908337	+	1000	46.0	[]	[]	[8.235647]	[127]	[]	[2908120]
203_35268	chr18	23437506	23437906	+	1000	46.0	[9.540733]	[205]	[]	[]	[23437744]	[]
203_35271	chr18	46173344	46173744	+	1000	46.0	[]	[]	[12.754859]	[106]	[]	[46173499]
203_35283	chr19	4007142	4007542	+	1000	46.0	[8.272243]	[189]	[]	[]	[4007371]	[]
203_35285	chr19	11346426	11346826	+	1000	46.0	[]	[]	[8.52607, 8.386223, 9.166563]	[108, 122, 144]	[]	[11346621, 11346635, 11346657]
203_35286	chr19	11558984	11559384	+	1000	46.0	[7.5855, 8.643063]	[116, 125]	[]	[]	[11559188, 11559197]	[]
203_35295	chr19	29212974	29213374	+	1000	46.0	[]	[]	[8.801346]	[106]	[]	[29213175]
203_35306	chr19	45881935	45882335	+	1000	46.0	[8.386223]	[137]	[8.272243]	[161]	[45882160]	[45882184]
203_35308	chr19	47228343	47228743	+	1000	46.0	[]	[]	[8.332749]	[168]	[]	[47228543]
203_35310	chr19	48390662	48391062	+	1000	46.0	[8.332749]	[150]	[]	[]	[48390912]	[]
203_35314	chr19	49664504	49664904	+	1000	46.0	[8.272243]	[86]	[]	[]	[49664671]	[]
203_35324	chr2	38536042	38536442	+	1000	46.0	[7.8880606]	[165]	[8.272243]	[146]	[38536282]	[38536263]
203_35327	chr2	48111146	48111546	+	1000	46.0	[8.801346]	[154]	[]	[]	[48111361]	[]
203_35330	chr2	62705104	62705504	+	1000	46.0	[8.643063, 8.643063]	[112, 127]	[8.643063]	[111]	[62705271, 62705286]	[62705270]
203_35331	chr2	63588460	63588860	+	1000	46.0	[]	[]	[7.8923073]	[153]	[]	[63588698]
203_35344	chr2	130797535	130797935	+	1000	46.0	[8.332749]	[164]	[]	[]	[130797709]	[]
203_35354	chr2	173075598	173075998	+	1000	46.0	[]	[]	[8.386223]	[138]	[]	[173075816]
203_35363	chr2	231464158	231464558	+	1000	46.0	[]	[]	[8.235647]	[153]	[]	[231464386]
203_35374	chr20	4085261	4085661	+	1000	46.0	[8.643063]	[77]	[]	[]	[4085417]	[]
203_35379	chr20	31722507	31722907	+	1000	46.0	[]	[]	[8.332749]	[105]	[]	[31722690]
203_35382	chr20	33720041	33720441	+	1000	46.0	[8.643063]	[140]	[]	[]	[33720269]	[]
203_35385	chr20	34873989	34874389	+	1000	46.0	[8.643063]	[130]	[8.643063]	[129]	[34874192]	[34874191]
203_35399	chr21	29238890	29239290	+	1000	46.0	[]	[]	[8.235647]	[111]	[]	[29239087]
203_35415	chr22	19615199	19615599	+	1000	46.0	[]	[]	[8.801346]	[150]	[]	[19615357]
203_3542	chr1	180271138	180271538	+	1000	295.0	[8.643063]	[117]	[8.643063, 8.235647]	[116, 163]	[180271330]	[180271329, 180271376]
203_35423	chr22	20033308	20033708	+	1000	46.0	[]	[]	[8.643063]	[106]	[]	[20033480]
203_35427	chr22	20482842	20483242	+	1000	46.0	[]	[]	[8.272243]	[146]	[]	[20483072]
203_35442	chr22	21945943	21946343	+	1000	46.0	[12.754859]	[197]	[12.754859, 12.754859]	[188, 216]	[21946170]	[21946161, 21946189]
203_35445	chr22	22321996	22322396	+	1000	46.0	[8.801346, 8.52607]	[105, 158]	[]	[]	[22322186, 22322239]	[]
203_35446	chr22	22347967	22348367	+	1000	46.0	[7.8880606]	[193]	[]	[]	[22348197]	[]
203_35454	chr22	23060550	23060950	+	1000	46.0	[]	[]	[9.540733]	[196]	[]	[23060798]
203_35455	chr22	23083665	23084065	+	1000	46.0	[]	[]	[8.272243]	[123]	[]	[23083830]
203_35463	chr22	37807788	37808188	+	1000	46.0	[]	[]	[8.801346]	[55]	[]	[37807940]
203_35470	chr3	14947030	14947430	+	1000	46.0	[8.643063]	[172]	[]	[]	[14947260]	[]
203_35474	chr3	38255769	38256169	+	1000	46.0	[8.235647]	[102]	[]	[]	[38255959]	[]
203_35483	chr3	48440052	48440452	+	1000	46.0	[]	[]	[8.801346]	[181]	[]	[48440288]
203_35496	chr3	112560701	112561101	+	1000	46.0	[8.332749]	[172]	[]	[]	[112560950]	[]
203_35499	chr3	122384005	122384405	+	1000	46.0	[8.801346]	[77]	[]	[]	[122384166]	[]
203_355	chr14	23146449	23146849	+	1000	654.0	[7.5855]	[71]	[]	[]	[23146620]	[]
203_35511	chr3	186783931	186784331	+	1000	46.0	[]	[]	[8.679044]	[88]	[]	[186784089]
203_35521	chr4	26857416	26857816	+	1000	46.0	[8.272243]	[175]	[]	[]	[26857653]	[]
203_35539	chr4	113547456	113547856	+	1000	46.0	[7.5855]	[94]	[]	[]	[113547641]	[]
203_35546	chr4	153518669	153519069	+	1000	46.0	[9.540733]	[95]	[]	[]	[153518835]	[]
203_35553	chr5	32505107	32505507	+	1000	46.0	[]	[]	[8.235647]	[99]	[]	[32505288]
203_35594	chr5	173144272	173144672	+	1000	46.0	[]	[]	[7.5855]	[138]	[]	[173144482]
203_35598	chr5	177446308	177446708	+	1000	46.0	[8.643063]	[162]	[]	[]	[177446509]	[]
203_35602	chr6	8080447	8080847	+	1000	46.0	[]	[]	[12.754859]	[98]	[]	[8080633]
203_35621	chr6	32192700	32193100	+	1000	46.0	[8.332749]	[160]	[]	[]	[32192886]	[]
203_35623	chr6	33585576	33585976	+	1000	46.0	[9.540733]	[158]	[7.8880606]	[217]	[33585747]	[33585806]
203_35639	chr6	50995023	50995423	+	1000	46.0	[8.643063]	[93]	[]	[]	[50995199]	[]
203_35640	chr6	70397411	70397811	+	1000	46.0	[8.643063, 8.643063]	[80, 87]	[]	[]	[70397567, 70397574]	[]
203_35657	chr6	143677877	143678277	+	1000	46.0	[]	[]	[7.5855]	[96]	[]	[143678029]
203_35659	chr6	150891765	150892165	+	1000	46.0	[]	[]	[8.272243, 12.754859]	[97, 131]	[]	[150891955, 150891989]
203_35673	chr7	22499975	22500375	+	1000	46.0	[8.643063]	[88]	[8.332749]	[106]	[22500145]	[22500163]
203_35682	chr7	44880492	44880892	+	1000	46.0	[7.8923073]	[149]	[]	[]	[44880707]	[]
203_35693	chr7	100156645	100157045	+	1000	46.0	[8.332749]	[131]	[]	[]	[100156842]	[]
203_35694	chr7	100430207	100430607	+	1000	46.0	[8.679044, 8.272243]	[182, 189]	[]	[]	[100430433, 100430440]	[]
203_35701	chr7	116864072	116864472	+	1000	46.0	[7.8923073]	[116]	[]	[]	[116864287]	[]
203_35718	chr7	150955327	150955727	+	1000	46.0	[12.754859]	[184]	[]	[]	[150955563]	[]
203_35725	chr7	157041017	157041417	+	1000	46.0	[8.235647, 8.643063]	[77, 113]	[]	[]	[157041185, 157041221]	[]
203_35751	chr8	129940100	129940500	+	1000	46.0	[]	[]	[9.540733, 8.801346]	[148, 161]	[]	[129940334, 129940347]
203_35753	chr8	141392550	141392950	+	1000	46.0	[]	[]	[8.643063]	[111]	[]	[141392725]
203_35758	chr8	144466727	144467127	+	1000	46.0	[]	[]	[9.540733]	[130]	[]	[144466915]
203_35762	chr9	69044610	69045010	+	1000	46.0	[8.272243]	[100]	[]	[]	[69044809]	[]
203_35769	chr9	93235316	93235716	+	1000	46.0	[8.643063]	[118]	[]	[]	[93235529]	[]
203_35773	chr9	105447814	105448214	+	1000	46.0	[]	[]	[8.801346]	[141]	[]	[105447990]
203_35780	chr9	126842385	126842785	+	1000	46.0	[7.5073967]	[97]	[]	[]	[126842568]	[]
203_358	chr11	57648196	57648596	+	1000	653.0	[]	[]	[7.5855, 8.332749, 12.754859]	[93, 121, 148]	[]	[57648389, 57648417, 57648444]
203_35802	chr9	137068125	137068525	+	1000	46.0	[8.272243]	[117]	[]	[]	[137068292]	[]
203_35805	chrX	13653070	13653470	+	1000	46.0	[]	[]	[7.5855]	[163]	[]	[13653309]
203_35819	chrX	102754628	102755028	+	1000	46.0	[8.386223]	[78]	[]	[]	[102754801]	[]
203_35821	chrX	132023048	132023448	+	1000	46.0	[8.332749]	[140]	[8.801346, 9.166563]	[116, 120]	[132023262]	[132023238, 132023242]
203_35829	chr1	6423401	6423801	+	1000	45.0	[8.272243]	[141]	[7.8923073]	[167]	[6423587]	[6423613]
203_35860	chr1	39817264	39817664	+	1000	45.0	[]	[]	[9.540733]	[101]	[]	[39817452]
203_35866	chr1	47388685	47389085	+	1000	45.0	[]	[]	[8.386223, 8.272243]	[69, 144]	[]	[47388846, 47388921]
203_35887	chr1	109298627	109299027	+	1000	45.0	[8.801346]	[145]	[9.540733]	[99]	[109298846]	[109298800]
203_35888	chr1	109546266	109546666	+	1000	45.0	[]	[]	[12.754859]	[92]	[]	[109546443]
203_35892	chr1	113777552	113777952	+	1000	45.0	[7.8923073]	[130]	[8.386223]	[140]	[113777769]	[113777779]
203_35902	chr1	154479782	154480182	+	1000	45.0	[8.643063]	[128]	[]	[]	[154479971]	[]
203_35903	chr1	155194493	155194893	+	1000	45.0	[]	[]	[8.801346]	[167]	[]	[155194673]
203_35908	chr1	168235266	168235666	+	1000	45.0	[7.5855]	[163]	[]	[]	[168235477]	[]
203_35910	chr1	171753748	171754148	+	984	45.0	[]	[]	[8.235647]	[106]	[]	[171753939]
203_3592	chr15	95684648	95685048	+	1000	293.0	[8.235647]	[85]	[]	[]	[95684829]	[]
203_35925	chr1	204989233	204989633	+	1000	45.0	[8.272243, 12.754859]	[118, 167]	[]	[]	[204989417, 204989466]	[]
203_35927	chr1	206912489	206912889	+	1000	45.0	[8.272243]	[134]	[]	[]	[206912685]	[]
203_35940	chr1	225813507	225813907	+	1000	45.0	[9.166563]	[163]	[]	[]	[225813749]	[]
203_35941	chr1	226064778	226065178	+	1000	45.0	[8.235647]	[111]	[]	[]	[226064976]	[]
203_35955	chr10	11335125	11335525	+	1000	45.0	[8.272243]	[164]	[]	[]	[11335373]	[]
203_35956	chr10	11742306	11742706	+	1000	45.0	[12.754859]	[136]	[]	[]	[11742522]	[]
203_35959	chr10	14182750	14183150	+	1000	45.0	[]	[]	[7.5855]	[109]	[]	[14182945]
203_35960	chr10	14185523	14185923	+	1000	45.0	[7.5855]	[110]	[]	[]	[14185705]	[]
203_35963	chr10	18651555	18651955	+	1000	45.0	[12.754859]	[195]	[]	[]	[18651768]	[]
203_35969	chr10	45465132	45465532	+	1000	45.0	[7.5855, 12.754859]	[124, 139]	[]	[]	[45465354, 45465369]	[]
203_35977	chr10	62804528	62804928	+	1000	45.0	[]	[]	[8.386223]	[182]	[]	[62804738]
203_35982	chr10	70816392	70816792	+	1000	45.0	[8.272243]	[86]	[]	[]	[70816561]	[]
203_35996	chr10	107032358	107032758	+	1000	45.0	[8.643063]	[53]	[]	[]	[107032509]	[]
203_36002	chr11	5291156	5291556	+	1000	45.0	[7.5855]	[111]	[]	[]	[5291354]	[]
203_36011	chr11	20110803	20111203	+	1000	45.0	[7.8923073]	[77]	[]	[]	[20110978]	[]
203_36019	chr11	46159747	46160147	+	1000	45.0	[]	[]	[8.272243]	[150]	[]	[46159959]
203_36029	chr11	62560553	62560953	+	1000	45.0	[]	[]	[8.272243]	[74]	[]	[62560726]
203_36051	chr11	78192365	78192765	+	1000	45.0	[]	[]	[12.754859]	[129]	[]	[78192584]
203_3607	chr6	139534107	139534507	+	1000	293.0	[7.5855]	[115]	[]	[]	[139534320]	[]
203_36084	chr12	53006626	53007026	+	1000	45.0	[]	[]	[9.166563]	[78]	[]	[53006789]
203_36087	chr12	53352611	53353011	+	1000	45.0	[]	[]	[8.272243]	[84]	[]	[53352777]
203_3609	chr7	66922140	66922540	+	1000	293.0	[]	[]	[8.498569]	[125]	[]	[66922358]
203_36097	chr12	69689083	69689483	+	1000	45.0	[]	[]	[8.679044, 9.166563]	[136, 146]	[]	[69689314, 69689324]
203_36113	chr12	110654965	110655365	+	1000	45.0	[8.643063]	[87]	[]	[]	[110655149]	[]
203_36114	chr12	113966281	113966681	+	1000	45.0	[]	[]	[8.801346]	[111]	[]	[113966446]
203_3612	chr1	25279698	25280098	+	1000	292.0	[]	[]	[8.643063]	[106]	[]	[25279902]
203_36127	chr13	27424479	27424879	+	1000	45.0	[]	[]	[9.540733, 9.540733]	[105, 117]	[]	[27424681, 27424693]
203_36148	chr14	91772721	91773121	+	1000	45.0	[7.5855]	[120]	[]	[]	[91772929]	[]
203_36153	chr14	101884869	101885269	+	1000	45.0	[]	[]	[7.8923073]	[142]	[]	[101885110]
203_36179	chr15	101334332	101334732	+	1000	45.0	[]	[]	[12.754859]	[80]	[]	[101334492]
203_3618	chr17	42624132	42624532	+	1000	292.0	[8.643063, 7.8923073]	[89, 139]	[]	[]	[42624313, 42624363]	[]
203_36183	chr16	2003810	2004210	+	1000	45.0	[8.679044]	[113]	[]	[]	[2004016]	[]
203_36188	chr16	3589544	3589944	+	1000	45.0	[8.801346]	[144]	[]	[]	[3589780]	[]
203_36190	chr16	11916013	11916413	+	1000	45.0	[8.52607]	[202]	[]	[]	[11916262]	[]
203_36193	chr16	13920097	13920497	+	1000	45.0	[8.643063]	[143]	[]	[]	[13920313]	[]
203_36198	chr16	23837604	23838004	+	1000	45.0	[]	[]	[12.754859, 8.235647]	[131, 152]	[]	[23837829, 23837850]
203_36201	chr16	29595421	29595821	+	1000	45.0	[7.8923073]	[144]	[]	[]	[29595665]	[]
203_36211	chr16	58628809	58629209	+	971	45.0	[]	[]	[8.386223]	[197]	[]	[58629039]
203_36221	chr16	81433115	81433515	+	1000	45.0	[12.754859, 8.643063]	[101, 136]	[8.235647, 8.643063, 8.272243]	[113, 135, 154]	[81433312, 81433347]	[81433324, 81433346, 81433365]
203_36222	chr16	83899361	83899761	+	1000	45.0	[8.643063]	[155]	[8.643063]	[154]	[83899610]	[83899609]
203_36224	chr16	85611459	85611859	+	1000	45.0	[8.332749]	[142]	[]	[]	[85611639]	[]
203_36230	chr17	4987287	4987687	+	856	45.0	[]	[]	[8.332749]	[126]	[]	[4987469]
203_36232	chr17	7838680	7839080	+	1000	45.0	[8.386223, 8.332749]	[86, 144]	[]	[]	[7838841, 7838899]	[]
203_36238	chr17	36535225	36535625	+	1000	45.0	[8.643063]	[172]	[]	[]	[36535458]	[]
203_36239	chr17	37065780	37066180	+	1000	45.0	[]	[]	[12.754859]	[103]	[]	[37065980]
203_36243	chr17	43042071	43042471	+	1000	45.0	[8.235647, 7.5855]	[66, 115]	[]	[]	[43042237, 43042286]	[]
203_36245	chr17	44503287	44503687	+	1000	45.0	[8.801346]	[179]	[8.801346]	[174]	[44503535]	[44503530]
203_36251	chr17	54968427	54968827	+	1000	45.0	[8.332749, 9.166563]	[103, 154]	[]	[]	[54968615, 54968666]	[]
203_36254	chr17	63601364	63601764	+	1000	45.0	[8.386223]	[59]	[]	[]	[63601521]	[]
203_36259	chr17	76014250	76014650	+	1000	45.0	[7.5855, 8.801346, 8.272243]	[84, 93, 138]	[8.643063, 12.754859]	[62, 152]	[76014423, 76014432, 76014477]	[76014401, 76014491]
203_36268	chr17	80426852	80427252	+	1000	45.0	[7.5855]	[102]	[]	[]	[80427008]	[]
203_36285	chr18	79988019	79988419	+	1000	45.0	[]	[]	[8.235647]	[110]	[]	[79988192]
203_36292	chr19	10569059	10569459	+	1000	45.0	[]	[]	[8.801346]	[144]	[]	[10569277]
203_363	chr1	51284447	51284847	+	1000	650.0	[7.5073967]	[142]	[]	[]	[51284687]	[]
203_36304	chr19	18341217	18341617	+	1000	45.0	[7.8923073]	[165]	[]	[]	[18341468]	[]
203_36314	chr19	40090395	40090795	+	1000	45.0	[8.679044]	[124]	[8.643063]	[78]	[40090606]	[40090560]
203_36319	chr19	45405691	45406091	+	1000	45.0	[9.540733]	[129]	[]	[]	[45405885]	[]
203_3632	chr12	116385795	116386195	+	1000	291.0	[]	[]	[7.5073967]	[133]	[]	[116386025]
203_36331	chr19	51340020	51340420	+	1000	45.0	[]	[]	[8.801346]	[150]	[]	[51340245]
203_36345	chr2	26018037	26018437	+	1000	45.0	[]	[]	[7.8923073]	[175]	[]	[26018261]
203_36346	chr2	26033189	26033589	+	1000	45.0	[]	[]	[8.272243]	[105]	[]	[26033367]
203_36352	chr2	38875763	38876163	+	916	45.0	[8.272243]	[233]	[]	[]	[38876009]	[]
203_36354	chr2	43130971	43131371	+	660	45.0	[]	[]	[8.272243]	[155]	[]	[43131206]
203_36364	chr2	102355572	102355972	+	1000	45.0	[]	[]	[7.8923073]	[92]	[]	[102355764]
203_36368	chr2	112626573	112626973	+	1000	45.0	[12.754859]	[79]	[]	[]	[112626738]	[]
203_36380	chr2	157840551	157840951	+	1000	45.0	[12.754859, 12.754859]	[97, 138]	[]	[]	[157840744, 157840785]	[]
203_36384	chr2	172556442	172556842	+	1000	45.0	[]	[]	[9.540733, 12.754859]	[82, 90]	[]	[172556616, 172556624]
203_36425	chr20	63740790	63741190	+	1000	45.0	[8.332749, 8.643063]	[102, 129]	[]	[]	[63740986, 63741013]	[]
203_36426	chr20	64057722	64058122	+	1000	45.0	[8.272243]	[85]	[]	[]	[64057873]	[]
203_36427	chr20	64223381	64223781	+	1000	45.0	[12.754859]	[83]	[]	[]	[64223553]	[]
203_36432	chr21	33361230	33361630	+	687	45.0	[8.52607]	[179]	[]	[]	[33361467]	[]
203_36443	chr22	17785220	17785620	+	1000	45.0	[8.643063]	[140]	[]	[]	[17785450]	[]
203_36444	chr22	18999003	18999403	+	1000	45.0	[7.5073967, 8.643063]	[91, 97]	[8.643063]	[96]	[18999154, 18999160]	[18999159]
203_36445	chr22	19185658	19186058	+	1000	45.0	[]	[]	[8.272243]	[188]	[]	[19185906]
203_36459	chr22	19912479	19912879	+	1000	45.0	[8.643063]	[83]	[8.643063]	[82]	[19912657]	[19912656]
