#PeakID(python scan_motif.py ./ENCODE_processed_files/GATA1_idr.fa GATA1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
156_21862	chrX	135170484	135170884	+	641	25.0	[]	[]	[11.148683]	[107]	[]	[135170682]
156_21863	chrX	151621416	151621816	+	713	25.0	[11.148683]	[98]	[]	[]	[151621611]	[]
156_21864	chrX	152444348	152444748	+	606	25.0	[]	[]	[8.230114]	[145]	[]	[152444581]
156_2187	chr7	77944467	77944867	+	1000	115.0	[]	[]	[8.357435]	[134]	[]	[77944693]
156_21876	chr1	10339679	10340079	+	674	24.0	[]	[]	[8.230114]	[159]	[]	[10339930]
156_21879	chr1	12465240	12465640	+	669	24.0	[11.148683]	[86]	[11.148683, 7.3913875]	[106, 141]	[12465407]	[12465427, 12465462]
156_2188	chr7	129150235	129150635	+	1000	115.0	[]	[]	[8.635739]	[75]	[]	[129150397]
156_21880	chr1	15676860	15677260	+	669	24.0	[]	[]	[11.148683]	[117]	[]	[15677062]
156_21881	chr1	15829939	15830339	+	696	24.0	[7.392081]	[65]	[]	[]	[15830101]	[]
156_21883	chr1	15897897	15898297	+	704	24.0	[11.148683]	[148]	[]	[]	[15898107]	[]
156_21886	chr1	16601235	16601635	+	587	24.0	[7.392081]	[172]	[8.635739]	[170]	[16601480]	[16601478]
156_21888	chr1	21174810	21175210	+	682	24.0	[8.190248, 8.635739]	[126, 165]	[]	[]	[21174973, 21175012]	[]
156_2189	chr8	21863482	21863882	+	1000	115.0	[]	[]	[8.635739]	[123]	[]	[21863696]
156_21894	chr1	25911144	25911544	+	651	24.0	[11.148683, 8.635739]	[83, 120]	[]	[]	[25911312, 25911349]	[]
156_219	chr1	19869962	19870362	+	1000	305.0	[8.230114, 11.148683]	[74, 119]	[]	[]	[19870135, 19870180]	[]
156_2190	chr8	85961105	85961505	+	1000	115.0	[]	[]	[11.148683]	[121]	[]	[85961323]
156_21901	chr1	29145737	29146137	+	634	24.0	[12.392342]	[154]	[]	[]	[29145959]	[]
156_21902	chr1	29180628	29181028	+	659	24.0	[]	[]	[8.203644]	[165]	[]	[29180813]
156_2191	chr9	134356926	134357326	+	1000	115.0	[11.148683]	[94]	[]	[]	[134357110]	[]
156_21911	chr1	38958977	38959377	+	617	24.0	[11.148683]	[134]	[]	[]	[38959207]	[]
156_21916	chr1	41494059	41494459	+	565	24.0	[]	[]	[11.148683]	[111]	[]	[41494254]
156_21920	chr1	46536472	46536872	+	668	24.0	[11.148683]	[143]	[]	[]	[46536692]	[]
156_21927	chr1	61162509	61162909	+	643	24.0	[]	[]	[9.473773]	[103]	[]	[61162701]
156_21928	chr1	61377517	61377917	+	631	24.0	[7.74083]	[60]	[11.148683]	[156]	[61377671]	[61377767]
156_2193	chrX	52363193	52363593	+	1000	115.0	[8.230114]	[115]	[]	[]	[52363405]	[]
156_21933	chr1	92786500	92786900	+	676	24.0	[12.392342]	[71]	[]	[]	[92786662]	[]
156_21936	chr1	100246708	100247108	+	567	24.0	[]	[]	[11.148683]	[132]	[]	[100246927]
156_21937	chr1	100760619	100761019	+	675	24.0	[8.230114]	[73]	[]	[]	[100760788]	[]
156_21938	chr1	101136633	101137033	+	691	24.0	[11.148683]	[123]	[]	[]	[101136838]	[]
156_21939	chr1	101257883	101258283	+	652	24.0	[7.392081]	[84]	[]	[]	[101258052]	[]
156_21940	chr1	101357289	101357689	+	581	24.0	[7.286461]	[199]	[]	[]	[101357503]	[]
156_21942	chr1	109079872	109080272	+	663	24.0	[]	[]	[8.230114]	[93]	[]	[109080035]
156_21944	chr1	110881454	110881854	+	668	24.0	[]	[]	[8.230114]	[188]	[]	[110881647]
156_2195	chr1	116415802	116416202	+	1000	114.0	[11.148683]	[93]	[]	[]	[116415985]	[]
156_21955	chr1	154291636	154292036	+	592	24.0	[7.392081]	[111]	[8.635739, 11.148683]	[109, 182]	[154291814]	[154291812, 154291885]
156_21957	chr1	154863606	154864006	+	664	24.0	[]	[]	[11.148683]	[85]	[]	[154863770]
156_21958	chr1	156749324	156749724	+	700	24.0	[7.3913875]	[120]	[]	[]	[156749517]	[]
156_21962	chr1	160368004	160368404	+	674	24.0	[9.473773]	[135]	[]	[]	[160368233]	[]
156_21964	chr1	161410513	161410913	+	632	24.0	[]	[]	[7.842722]	[198]	[]	[161410755]
156_21966	chr1	166906611	166907011	+	627	24.0	[8.230114]	[101]	[]	[]	[166906803]	[]
156_21968	chr1	167734849	167735249	+	629	24.0	[]	[]	[11.148683]	[134]	[]	[167735056]
156_2197	chr10	17248928	17249328	+	1000	114.0	[]	[]	[11.148683, 11.148683, 11.148683, 11.148683, 11.148683, 11.148683, 11.148683]	[100, 119, 124, 129, 139, 144, 149]	[]	[17249113, 17249132, 17249137, 17249142, 17249152, 17249157, 17249162]
156_21970	chr1	167829883	167830283	+	659	24.0	[7.3065944]	[132]	[]	[]	[167830098]	[]
156_21973	chr1	182126314	182126714	+	669	24.0	[]	[]	[8.230114]	[85]	[]	[182126479]
156_21974	chr1	182390559	182390959	+	640	24.0	[]	[]	[7.3065944]	[108]	[]	[182390733]
156_21975	chr1	183926979	183927379	+	689	24.0	[11.148683]	[106]	[]	[]	[183927184]	[]
156_21977	chr1	197184218	197184618	+	697	24.0	[]	[]	[8.230114]	[150]	[]	[197184456]
156_2198	chr10	80504017	80504417	+	1000	114.0	[11.148683]	[99]	[]	[]	[80504210]	[]
156_21983	chr1	203692493	203692893	+	698	24.0	[]	[]	[8.230114]	[112]	[]	[203692702]
156_21986	chr1	205215069	205215469	+	608	24.0	[]	[]	[7.74083]	[125]	[]	[205215267]
156_2199	chr10	124589135	124589535	+	1000	114.0	[11.148683]	[86]	[]	[]	[124589313]	[]
156_21992	chr1	215569570	215569970	+	573	24.0	[8.230114, 7.696181]	[121, 132]	[8.04971]	[149]	[215569766, 215569777]	[215569794]
156_21994	chr1	224067702	224068102	+	663	24.0	[9.473773]	[79]	[]	[]	[224067866]	[]
156_21995	chr1	226131601	226132001	+	699	24.0	[8.230114]	[180]	[]	[]	[226131836]	[]
156_21999	chr1	234409297	234409697	+	622	24.0	[11.148683]	[105]	[]	[]	[234409484]	[]
156_22	chr8	23494104	23494504	+	1000	517.0	[]	[]	[7.3913875, 12.392342]	[54, 72]	[]	[23494257, 23494275]
156_220	chr11	69905578	69905978	+	1000	305.0	[11.148683, 11.148683]	[84, 107]	[]	[]	[69905760, 69905783]	[]
156_2200	chr11	19980852	19981252	+	1000	114.0	[8.230114]	[70]	[]	[]	[19981022]	[]
156_22006	chr1	241408149	241408549	+	662	24.0	[]	[]	[11.148683, 11.148683]	[70, 107]	[]	[241408310, 241408347]
156_22009	chr1	244296382	244296782	+	571	24.0	[]	[]	[11.148683, 7.3913875]	[96, 127]	[]	[244296576, 244296607]
156_2201	chr11	83007895	83008295	+	1000	114.0	[12.392342, 8.230114]	[60, 118]	[]	[]	[83008050, 83008108]	[]
156_22011	chr1	246413401	246413801	+	628	24.0	[]	[]	[8.230114]	[122]	[]	[246413613]
156_22012	chr1	246565110	246565510	+	672	24.0	[]	[]	[11.148683]	[103]	[]	[246565281]
156_22013	chr1	247390074	247390474	+	559	24.0	[]	[]	[7.3065944]	[133]	[]	[247390292]
156_22014	chr1	247845637	247846037	+	582	24.0	[11.148683]	[105]	[]	[]	[247845834]	[]
156_22018	chr10	15457326	15457726	+	597	24.0	[11.148683]	[108]	[]	[]	[15457533]	[]
156_22023	chr10	24902070	24902470	+	663	24.0	[8.203644]	[151]	[]	[]	[24902267]	[]
156_22024	chr10	31912279	31912679	+	671	24.0	[]	[]	[11.148683]	[144]	[]	[31912498]
156_22026	chr10	39986300	39986700	+	557	24.0	[]	[]	[7.286461, 7.286461]	[59, 86]	[]	[39986459, 39986486]
156_2203	chr12	96375910	96376310	+	1000	114.0	[]	[]	[11.148683]	[138]	[]	[96376145]
156_22030	chr10	44925396	44925796	+	632	24.0	[]	[]	[7.392081]	[113]	[]	[44925598]
156_22031	chr10	47485987	47486387	+	658	24.0	[11.148683, 7.3913875]	[117, 122]	[]	[]	[47486200, 47486205]	[]
156_22033	chr10	48430386	48430786	+	651	24.0	[]	[]	[8.230114]	[104]	[]	[48430584]
156_22035	chr10	63515429	63515829	+	599	24.0	[11.148683]	[137]	[]	[]	[63515664]	[]
156_22036	chr10	69091243	69091643	+	600	24.0	[]	[]	[7.392081]	[146]	[]	[69091482]
156_22037	chr10	70619184	70619584	+	668	24.0	[7.842722]	[126]	[11.148683]	[156]	[70619351]	[70619381]
156_22040	chr10	72311630	72312030	+	651	24.0	[]	[]	[11.148683]	[124]	[]	[72311844]
156_22041	chr10	72981884	72982284	+	645	24.0	[12.392342]	[151]	[]	[]	[72982101]	[]
156_22043	chr10	73977455	73977855	+	691	24.0	[11.148683, 9.473773]	[159, 164]	[]	[]	[73977685, 73977690]	[]
156_22044	chr10	74052973	74053373	+	659	24.0	[7.392081]	[79]	[8.635739]	[77]	[74053145]	[74053143]
156_22048	chr10	92697953	92698353	+	647	24.0	[]	[]	[8.230114]	[104]	[]	[92698155]
156_22049	chr10	96044830	96045230	+	642	24.0	[8.230114]	[145]	[]	[]	[96045033]	[]
156_2205	chr12	111405226	111405626	+	1000	114.0	[]	[]	[8.230114]	[131]	[]	[111405447]
156_22053	chr10	103504255	103504655	+	631	24.0	[]	[]	[9.473773]	[123]	[]	[103504439]
156_22057	chr11	8733936	8734336	+	699	24.0	[]	[]	[11.148683]	[76]	[]	[8734106]
156_22058	chr11	8827245	8827645	+	635	24.0	[]	[]	[8.635739]	[101]	[]	[8827436]
156_2206	chr12	113231203	113231603	+	1000	114.0	[]	[]	[11.148683, 8.357435]	[111, 133]	[]	[113231403, 113231425]
156_22060	chr11	10887310	10887710	+	709	24.0	[12.392342]	[111]	[]	[]	[10887504]	[]
156_22061	chr11	12802676	12803076	+	613	24.0	[8.230114]	[218]	[7.842722]	[211]	[12802898]	[12802891]
156_22067	chr11	34587969	34588369	+	639	24.0	[]	[]	[11.148683]	[122]	[]	[34588187]
156_22068	chr11	36409123	36409523	+	668	24.0	[]	[]	[7.3913875]	[91]	[]	[36409308]
156_22069	chr11	43880502	43880902	+	667	24.0	[]	[]	[9.473773]	[108]	[]	[43880688]
156_22070	chr11	46590798	46591198	+	584	24.0	[]	[]	[11.148683, 8.230114]	[93, 110]	[]	[46590976, 46590993]
156_22071	chr11	47366185	47366585	+	678	24.0	[11.148683]	[116]	[]	[]	[47366372]	[]
156_22074	chr11	61070731	61071131	+	665	24.0	[7.392081]	[105]	[8.635739, 11.148683]	[103, 176]	[61070910]	[61070908, 61070981]
156_22080	chr11	74092427	74092827	+	610	24.0	[]	[]	[7.3913875]	[145]	[]	[74092653]
156_22081	chr11	74437405	74437805	+	579	24.0	[]	[]	[7.392081]	[167]	[]	[74437624]
156_22082	chr11	78406561	78406961	+	566	24.0	[7.392081]	[132]	[]	[]	[78406781]	[]
156_22084	chr11	86551348	86551748	+	701	24.0	[]	[]	[11.148683]	[129]	[]	[86551574]
156_22086	chr11	96157466	96157866	+	582	24.0	[11.148683, 8.357435]	[96, 153]	[8.04971]	[140]	[96157643, 96157700]	[96157687]
156_22087	chr11	96303943	96304343	+	578	24.0	[8.230114]	[141]	[]	[]	[96304162]	[]
156_22089	chr11	113547234	113547634	+	664	24.0	[]	[]	[11.148683]	[134]	[]	[113547430]
156_22090	chr11	114400218	114400618	+	664	24.0	[]	[]	[7.3913875]	[97]	[]	[114400398]
156_22093	chr11	118689907	118690307	+	580	24.0	[]	[]	[7.3913875]	[151]	[]	[118690107]
156_22095	chr11	119338292	119338692	+	597	24.0	[11.148683]	[121]	[]	[]	[119338498]	[]
156_22096	chr11	119704857	119705257	+	666	24.0	[]	[]	[11.148683, 8.230114]	[96, 141]	[]	[119705017, 119705062]
156_22097	chr11	120385108	120385508	+	616	24.0	[8.230114]	[93]	[]	[]	[120385297]	[]
156_22098	chr11	124622598	124622998	+	644	24.0	[7.3065944]	[151]	[]	[]	[124622800]	[]
156_22099	chr11	125069119	125069519	+	643	24.0	[]	[]	[12.392342, 8.190248]	[102, 170]	[]	[125069294, 125069362]
156_221	chr2	11940183	11940583	+	1000	305.0	[7.392081]	[124]	[8.230114, 11.148683]	[76, 137]	[11940403]	[11940355, 11940416]
156_2210	chr18	36424772	36425172	+	1000	114.0	[11.148683]	[84]	[11.148683]	[138]	[36424956]	[36425010]
156_22103	chr12	13027043	13027443	+	623	24.0	[]	[]	[7.842722]	[149]	[]	[13027283]
156_22105	chr12	23549193	23549593	+	583	24.0	[8.635739]	[136]	[]	[]	[23549371]	[]
156_22106	chr12	31618653	31619053	+	603	24.0	[8.230114]	[126]	[]	[]	[31618855]	[]
156_22108	chr12	34127385	34127785	+	625	24.0	[]	[]	[11.148683]	[164]	[]	[34127633]
156_22109	chr12	34293179	34293579	+	659	24.0	[11.148683]	[85]	[]	[]	[34293359]	[]
156_22110	chr12	42325894	42326294	+	620	24.0	[]	[]	[7.392081]	[85]	[]	[42326058]
156_2212	chr19	52936315	52936715	+	1000	114.0	[]	[]	[8.357435, 11.148683]	[105, 139]	[]	[52936501, 52936535]
156_22122	chr12	54289534	54289934	+	671	24.0	[7.842722, 9.473773]	[84, 119]	[]	[]	[54289698, 54289733]	[]
156_22124	chr12	55956124	55956524	+	567	24.0	[]	[]	[11.148683, 11.148683]	[123, 151]	[]	[55956345, 55956373]
156_22126	chr12	56377904	56378304	+	680	24.0	[]	[]	[7.392081]	[73]	[]	[56378062]
156_22127	chr12	56968912	56969312	+	650	24.0	[11.148683, 8.357435]	[118, 152]	[]	[]	[56969111, 56969145]	[]
156_2213	chr2	9714564	9714964	+	1000	114.0	[11.148683]	[131]	[8.635739]	[94]	[9714787]	[9714750]
156_22132	chr12	91262207	91262607	+	678	24.0	[8.230114]	[167]	[]	[]	[91262452]	[]
156_22133	chr12	93593035	93593435	+	691	24.0	[7.3913875]	[158]	[8.635739]	[102]	[93593263]	[93593207]
156_2214	chr2	12441826	12442226	+	1000	114.0	[7.3913875]	[108]	[8.230114, 8.357435]	[114, 120]	[12442028]	[12442034, 12442040]
156_22141	chr12	104358488	104358888	+	635	24.0	[]	[]	[7.842722, 7.392081]	[211, 219]	[]	[104358709, 104358717]
156_22144	chr12	109173967	109174367	+	653	24.0	[]	[]	[11.148683]	[102]	[]	[109174163]
156_22146	chr12	111396898	111397298	+	648	24.0	[]	[]	[7.842722]	[63]	[]	[111397054]
156_22148	chr12	114955534	114955934	+	588	24.0	[11.148683]	[127]	[]	[]	[114955761]	[]
156_2215	chr2	27006791	27007191	+	1000	114.0	[]	[]	[8.230114]	[107]	[]	[27006988]
156_22151	chr12	129653271	129653671	+	639	24.0	[7.392081]	[69]	[8.230114, 7.392081]	[117, 155]	[129653433]	[129653481, 129653519]
156_22154	chr13	27600783	27601183	+	574	24.0	[]	[]	[8.230114]	[75]	[]	[27600945]
156_22155	chr13	28545881	28546281	+	669	24.0	[12.392342, 7.74083]	[78, 122]	[11.148683]	[145]	[28546056, 28546100]	[28546123]
156_22156	chr13	80553342	80553742	+	656	24.0	[11.148683]	[153]	[]	[]	[80553582]	[]
156_2216	chr2	57776919	57777319	+	1000	114.0	[11.148683]	[79]	[7.392081]	[118]	[57777089]	[57777128]
156_22160	chr13	91392749	91393149	+	617	24.0	[8.230114]	[118]	[]	[]	[91392953]	[]
156_22161	chr13	92537311	92537711	+	627	24.0	[11.148683]	[108]	[]	[]	[92537494]	[]
156_22163	chr13	93314754	93315154	+	604	24.0	[]	[]	[7.286461]	[157]	[]	[93314951]
156_22164	chr13	95273422	95273822	+	680	24.0	[7.286461]	[184]	[]	[]	[95273667]	[]
156_22165	chr13	95954329	95954729	+	580	24.0	[7.74083, 11.148683]	[107, 173]	[]	[]	[95954498, 95954564]	[]
156_22166	chr13	97327518	97327918	+	642	24.0	[]	[]	[9.473773]	[100]	[]	[97327683]
156_22167	chr13	98466598	98466998	+	703	24.0	[8.230114]	[100]	[]	[]	[98466779]	[]
156_22169	chr13	107908703	107909103	+	666	24.0	[12.392342]	[132]	[]	[]	[107908883]	[]
156_2217	chr2	72533775	72534175	+	1000	114.0	[8.203644]	[112]	[8.04971]	[152]	[72533983]	[72534023]
156_22177	chr14	23007260	23007660	+	677	24.0	[]	[]	[7.696181]	[171]	[]	[23007509]
156_2218	chr2	120938141	120938541	+	1000	114.0	[11.148683]	[97]	[]	[]	[120938334]	[]
156_22180	chr14	60934232	60934632	+	703	24.0	[7.286461, 11.148683]	[108, 113]	[]	[]	[60934422, 60934427]	[]
156_22181	chr14	67648301	67648701	+	707	24.0	[]	[]	[8.203644, 11.148683, 11.148683, 11.148683]	[103, 109, 122, 127]	[]	[67648485, 67648491, 67648504, 67648509]
156_22183	chr14	90627393	90627793	+	708	24.0	[8.357435]	[143]	[]	[]	[90627632]	[]
156_22184	chr14	91142312	91142712	+	628	24.0	[11.148683]	[127]	[]	[]	[91142517]	[]
156_22185	chr14	103360547	103360947	+	639	24.0	[]	[]	[9.473773]	[141]	[]	[103360785]
156_22186	chr15	34708410	34708810	+	639	24.0	[11.148683]	[145]	[]	[]	[34708603]	[]
156_2219	chr2	173223876	173224276	+	1000	114.0	[]	[]	[8.230114]	[170]	[]	[173224120]
156_22192	chr15	50752640	50753040	+	690	24.0	[]	[]	[7.3913875]	[139]	[]	[50752872]
156_22193	chr15	52116048	52116448	+	651	24.0	[8.203644]	[111]	[]	[]	[52116249]	[]
156_22197	chr15	63986672	63987072	+	632	24.0	[7.392081]	[139]	[]	[]	[63986877]	[]
156_22198	chr15	64013419	64013819	+	628	24.0	[]	[]	[11.148683]	[159]	[]	[64013630]
156_222	chr8	93501981	93502381	+	1000	305.0	[11.148683, 8.190248]	[105, 134]	[7.286461]	[83]	[93502183, 93502212]	[93502161]
156_2220	chr4	109128605	109129005	+	1000	114.0	[9.473773]	[62]	[11.148683]	[98]	[109128765]	[109128801]
156_22200	chr15	65533101	65533501	+	589	24.0	[]	[]	[9.473773, 11.148683]	[83, 125]	[]	[65533279, 65533321]
156_22205	chr15	75985932	75986332	+	664	24.0	[]	[]	[7.696181]	[90]	[]	[75986109]
156_22207	chr15	80093847	80094247	+	684	24.0	[]	[]	[11.148683]	[147]	[]	[80094077]
156_2221	chr4	126738120	126738520	+	1000	114.0	[]	[]	[11.148683]	[131]	[]	[126738338]
156_22218	chr16	10387193	10387593	+	600	24.0	[11.148683]	[86]	[]	[]	[10387379]	[]
156_2222	chr6	154513846	154514246	+	1000	114.0	[11.148683]	[84]	[]	[]	[154514027]	[]
156_22220	chr16	12612561	12612961	+	658	24.0	[9.473773]	[102]	[]	[]	[12612745]	[]
156_22222	chr16	19556385	19556785	+	640	24.0	[]	[]	[7.392081]	[147]	[]	[19556597]
156_22223	chr16	21239607	21240007	+	622	24.0	[]	[]	[8.230114]	[150]	[]	[21239837]
156_22224	chr16	24204262	24204662	+	675	24.0	[7.392081]	[110]	[7.392081]	[126]	[24204440]	[24204456]
156_22225	chr16	27080891	27081291	+	650	24.0	[11.148683]	[111]	[]	[]	[27081055]	[]
156_22226	chr16	29183135	29183535	+	622	24.0	[11.148683]	[99]	[]	[]	[29183325]	[]
156_22227	chr16	30396171	30396571	+	655	24.0	[11.148683, 11.148683]	[64, 126]	[]	[]	[30396326, 30396388]	[]
156_22228	chr16	31347470	31347870	+	635	24.0	[]	[]	[8.635739, 7.286461]	[113, 131]	[]	[31347642, 31347660]
156_22229	chr16	47392051	47392451	+	567	24.0	[]	[]	[7.3913875]	[109]	[]	[47392213]
156_2223	chr8	107287497	107287897	+	1000	114.0	[11.148683]	[149]	[8.203644]	[164]	[107287730]	[107287745]
156_22230	chr16	48574173	48574573	+	692	24.0	[11.148683]	[86]	[11.148683]	[101]	[48574333]	[48574348]
156_2224	chr9	77987028	77987428	+	1000	114.0	[8.230114, 7.392081]	[68, 113]	[]	[]	[77987196, 77987241]	[]
156_22243	chr16	75038577	75038977	+	620	24.0	[]	[]	[8.230114]	[152]	[]	[75038825]
156_22247	chr16	81457872	81458272	+	659	24.0	[]	[]	[7.696181]	[147]	[]	[81458050]
156_2225	chr9	91899938	91900338	+	1000	114.0	[]	[]	[11.148683, 11.148683, 11.148683]	[54, 105, 139]	[]	[91900090, 91900141, 91900175]
156_22252	chr17	1704935	1705335	+	663	24.0	[11.148683]	[80]	[]	[]	[1705115]	[]
156_22254	chr17	13507881	13508281	+	679	24.0	[]	[]	[11.148683]	[169]	[]	[13508116]
156_22255	chr17	28727994	28728394	+	624	24.0	[]	[]	[8.190248]	[112]	[]	[28728153]
156_2226	chr9	125131766	125132166	+	1000	114.0	[]	[]	[8.203644]	[102]	[]	[125131968]
156_22268	chr17	44186391	44186791	+	642	24.0	[8.357435]	[145]	[]	[]	[44186550]	[]
156_2227	chrX	44971690	44972090	+	1000	114.0	[]	[]	[8.230114]	[93]	[]	[44971875]
156_22274	chr17	58484595	58484995	+	651	24.0	[8.357435, 11.148683, 7.842722, 11.148683]	[93, 100, 108, 140]	[]	[]	[58484771, 58484778, 58484786, 58484818]	[]
156_22279	chr17	77072595	77072995	+	688	24.0	[]	[]	[11.148683]	[169]	[]	[77072834]
156_22280	chr17	77576382	77576782	+	654	24.0	[8.230114]	[113]	[7.3065944]	[79]	[77576588]	[77576554]
156_22282	chr17	80807828	80808228	+	624	24.0	[12.392342, 8.190248]	[86, 118]	[]	[]	[80808005, 80808037]	[]
156_22284	chr17	82211581	82211981	+	690	24.0	[]	[]	[8.230114]	[160]	[]	[82211812]
156_22289	chr18	1311335	1311735	+	551	24.0	[7.3065944]	[136]	[11.148683]	[105]	[1311563]	[1311532]
156_2229	chr1	50721012	50721412	+	1000	113.0	[8.230114]	[97]	[11.148683, 11.148683]	[113, 137]	[50721203]	[50721219, 50721243]
156_22290	chr18	1404711	1405111	+	611	24.0	[]	[]	[12.392342, 7.392081]	[115, 120]	[]	[1404921, 1404926]
156_22295	chr18	21747864	21748264	+	674	24.0	[]	[]	[12.392342, 8.203644]	[123, 176]	[]	[21748028, 21748081]
156_22296	chr18	31706831	31707231	+	669	24.0	[7.3065944]	[178]	[]	[]	[31707050]	[]
156_22297	chr18	74337514	74337914	+	605	24.0	[11.148683]	[174]	[]	[]	[74337741]	[]
156_223	chr11	27372165	27372565	+	1000	304.0	[]	[]	[8.230114]	[107]	[]	[27372372]
156_2230	chr15	85118074	85118474	+	1000	113.0	[8.357435]	[99]	[12.392342]	[133]	[85118270]	[85118304]
156_22302	chr19	4623026	4623426	+	684	24.0	[]	[]	[11.148683]	[127]	[]	[4623243]
156_22303	chr19	4624832	4625232	+	606	24.0	[7.696181]	[217]	[]	[]	[4625071]	[]
156_22308	chr19	11564853	11565253	+	671	24.0	[]	[]	[11.148683]	[143]	[]	[11565091]
156_22315	chr19	28638432	28638832	+	616	24.0	[8.230114]	[108]	[]	[]	[28638614]	[]
156_22316	chr19	30054253	30054653	+	638	24.0	[12.392342]	[89]	[]	[]	[30054432]	[]
156_22319	chr19	36104090	36104490	+	657	24.0	[]	[]	[11.148683]	[146]	[]	[36104330]
156_2232	chr16	10357253	10357653	+	1000	113.0	[11.148683]	[127]	[]	[]	[10357478]	[]
156_22323	chr19	40526306	40526706	+	679	24.0	[11.148683]	[86]	[]	[]	[40526484]	[]
156_22331	chr19	45736102	45736502	+	657	24.0	[11.148683]	[96]	[]	[]	[45736296]	[]
156_22332	chr19	46662028	46662428	+	669	24.0	[8.04971]	[145]	[]	[]	[46662255]	[]
156_22338	chr19	51224041	51224441	+	673	24.0	[11.148683]	[85]	[]	[]	[51224207]	[]
156_2234	chr17	63433223	63433623	+	1000	113.0	[]	[]	[11.148683]	[114]	[]	[63433433]
156_22346	chr2	11719538	11719938	+	676	24.0	[11.148683]	[116]	[]	[]	[11719747]	[]
156_22347	chr2	12173257	12173657	+	589	24.0	[8.635739]	[155]	[]	[]	[12173504]	[]
156_22348	chr2	17710520	17710920	+	664	24.0	[]	[]	[7.696181, 8.230114]	[76, 140]	[]	[17710695, 17710759]
156_2235	chr18	46408606	46409006	+	1000	113.0	[11.148683]	[66]	[]	[]	[46408770]	[]
156_22350	chr2	24756776	24757176	+	594	24.0	[]	[]	[8.230114]	[113]	[]	[24756982]
156_22353	chr2	43060488	43060888	+	657	24.0	[]	[]	[11.148683]	[98]	[]	[43060644]
156_22355	chr2	44324910	44325310	+	645	24.0	[8.230114]	[98]	[]	[]	[44325102]	[]
156_22359	chr2	47218963	47219363	+	714	24.0	[]	[]	[7.696181]	[64]	[]	[47219125]
156_22360	chr2	47359253	47359653	+	685	24.0	[7.3065944]	[182]	[]	[]	[47359494]	[]
156_22361	chr2	47899918	47900318	+	642	24.0	[8.230114]	[108]	[]	[]	[47900117]	[]
156_22364	chr2	63041552	63041952	+	640	24.0	[]	[]	[11.148683]	[115]	[]	[63041760]
156_22365	chr2	64273354	64273754	+	571	24.0	[7.3913875]	[198]	[]	[]	[64273575]	[]
156_22368	chr2	68134100	68134500	+	603	24.0	[]	[]	[8.230114]	[89]	[]	[68134285]
156_2237	chr2	28355555	28355955	+	1000	113.0	[]	[]	[11.148683]	[106]	[]	[28355755]
156_22371	chr2	85428289	85428689	+	672	24.0	[12.392342]	[167]	[]	[]	[85428519]	[]
156_2238	chr2	38643832	38644232	+	1000	113.0	[7.392081]	[114]	[8.635739]	[112]	[38644022]	[38644020]
156_22383	chr2	145745332	145745732	+	597	24.0	[7.392081]	[109]	[8.635739, 8.635739]	[77, 107]	[145745522]	[145745490, 145745520]
156_22384	chr2	149044448	149044848	+	617	24.0	[8.230114]	[133]	[8.230114]	[104]	[149044681]	[149044652]
156_22385	chr2	157947205	157947605	+	610	24.0	[7.3913875]	[157]	[]	[]	[157947453]	[]
156_22386	chr2	158056726	158057126	+	662	24.0	[11.148683]	[141]	[]	[]	[158056959]	[]
156_22387	chr2	159286754	159287154	+	655	24.0	[7.286461]	[127]	[]	[]	[159286967]	[]
156_2239	chr2	202442787	202443187	+	1000	113.0	[8.357435]	[157]	[11.148683, 11.148683]	[103, 142]	[202443034]	[202442980, 202443019]
156_22391	chr2	169034277	169034677	+	658	24.0	[]	[]	[11.148683]	[125]	[]	[169034465]
156_22392	chr2	169112267	169112667	+	651	24.0	[11.148683]	[223]	[]	[]	[169112518]	[]
156_22394	chr2	175955195	175955595	+	591	24.0	[]	[]	[11.148683]	[159]	[]	[175955436]
156_22398	chr2	181005033	181005433	+	699	24.0	[]	[]	[9.473773]	[124]	[]	[181005220]
156_22399	chr2	181892711	181893111	+	552	24.0	[]	[]	[7.3913875, 7.392081]	[140, 158]	[]	[181892909, 181892927]
156_224	chr2	102069278	102069678	+	1000	304.0	[]	[]	[8.230114, 11.148683]	[96, 138]	[]	[102069465, 102069507]
156_2240	chr2	217092737	217093137	+	1000	113.0	[9.473773]	[108]	[8.357435]	[75]	[217092944]	[217092911]
156_22403	chr2	199902479	199902879	+	663	24.0	[]	[]	[11.148683]	[113]	[]	[199902689]
156_22404	chr2	200868620	200869020	+	595	24.0	[11.148683]	[103]	[]	[]	[200868799]	[]
156_22406	chr2	234364531	234364931	+	551	24.0	[]	[]	[12.392342]	[105]	[]	[234364713]
156_22407	chr2	238168496	238168896	+	634	24.0	[11.148683]	[133]	[8.230114]	[107]	[238168729]	[238168703]
156_22409	chr20	380633	381033	+	637	24.0	[]	[]	[9.473773]	[162]	[]	[380878]
