#PeakID(python scan_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_17934	chr12	123000026	123000426	+	622	30.0	[2.0183036, 3.483838]	[168, 169]	[]	[]	[123000271, 123000272]	[]
874_17936	chr13	41310991	41311391	+	626	30.0	[2.1334553]	[157]	[]	[]	[41311167]	[]
874_17937	chr13	48094858	48095258	+	613	30.0	[6.6823406, 2.889765, 2.8927171, 4.625845]	[131, 133, 138, 142]	[]	[]	[48095011, 48095013, 48095018, 48095022]	[]
874_17938	chr13	80823476	80823876	+	578	30.0	[]	[]	[7.0363846, 5.3533297]	[170, 181]	[]	[80823659, 80823670]
874_17939	chr13	89876260	89876660	+	657	30.0	[2.1950033, 8.217891, 3.5345423, 9.257396, 6.614808, 2.7545712, 4.6399446, 4.357977]	[120, 124, 126, 127, 130, 131, 132, 134]	[]	[]	[89876439, 89876443, 89876445, 89876446, 89876449, 89876450, 89876451, 89876453]	[]
874_17946	chr13	91511355	91511755	+	563	30.0	[5.974231, 4.8763633]	[127, 130]	[]	[]	[91511535, 91511538]	[]
874_17953	chr14	54773380	54773780	+	615	30.0	[11.471284]	[121]	[]	[]	[54773570]	[]
874_17954	chr14	58749075	58749475	+	653	30.0	[]	[]	[7.4088793]	[155]	[]	[58749291]
874_17957	chr15	40279471	40279871	+	630	30.0	[9.361076]	[142]	[]	[]	[40279690]	[]
874_17959	chr15	50183278	50183678	+	620	30.0	[5.0662155]	[202]	[]	[]	[50183483]	[]
874_17960	chr15	55648418	55648818	+	633	30.0	[2.9867735]	[184]	[3.6834283]	[121]	[55648662]	[55648599]
874_17961	chr15	63097150	63097550	+	623	30.0	[]	[]	[2.1334553]	[84]	[]	[63097319]
874_17962	chr15	72272601	72273001	+	632	30.0	[]	[]	[5.532612, 5.0029254, 2.4812355, 5.131804]	[140, 141, 143, 145]	[]	[72272794, 72272795, 72272797, 72272799]
874_17966	chr15	89400255	89400655	+	564	30.0	[]	[]	[9.424367, 5.2374, 4.5741515, 4.5914435, 4.890142]	[165, 166, 167, 168, 170]	[]	[89400498, 89400499, 89400500, 89400501, 89400503]
874_1797	chr1	39901721	39902121	+	1000	60.0	[5.8116083, 5.3694353]	[60, 97]	[]	[]	[39901872, 39901909]	[]
874_17970	chr16	2842219	2842619	+	636	30.0	[]	[]	[1.9632789]	[141]	[]	[2842452]
874_17973	chr16	19555471	19555871	+	635	30.0	[]	[]	[2.9568896]	[119]	[]	[19555654]
874_17975	chr16	21116316	21116716	+	642	30.0	[2.1308308]	[116]	[]	[]	[21116517]	[]
874_17978	chr16	30524126	30524526	+	628	30.0	[5.482218, 3.0611243, 2.3329945]	[115, 120, 123]	[]	[]	[30524331, 30524336, 30524339]	[]
874_17979	chr16	31117549	31117949	+	642	30.0	[]	[]	[5.138119]	[76]	[]	[31117706]
874_17982	chr16	57544221	57544621	+	655	30.0	[]	[]	[2.269531]	[229]	[]	[57544469]
874_17987	chr16	70421566	70421966	+	589	30.0	[9.930158, 4.9166403]	[230, 232]	[]	[]	[70421811, 70421813]	[]
874_1799	chr1	116418262	116418662	+	1000	60.0	[12.178357]	[208]	[]	[]	[116418482]	[]
874_17991	chr16	84506348	84506748	+	673	30.0	[1.7409183, 8.104481, 6.597193, 1.6767458]	[153, 162, 163, 165]	[]	[]	[84506527, 84506536, 84506537, 84506539]	[]
874_17997	chr17	3668115	3668515	+	664	30.0	[]	[]	[6.1103067]	[139]	[]	[3668313]
874_18000	chr17	27339818	27340218	+	626	30.0	[3.5461173, 4.282394]	[137, 139]	[]	[]	[27340038, 27340040]	[]
874_18014	chr17	58334520	58334920	+	659	30.0	[2.2698588]	[103]	[]	[]	[58334698]	[]
874_18015	chr17	58417418	58417818	+	558	30.0	[6.4472604, 2.6421988, 6.882891]	[138, 145, 146]	[]	[]	[58417646, 58417653, 58417654]	[]
874_18019	chr17	73308221	73308621	+	664	30.0	[1.6574349]	[87]	[]	[]	[73308392]	[]
874_18023	chr17	83073277	83073677	+	671	30.0	[2.6393502]	[135]	[]	[]	[83073498]	[]
874_1803	chr1	202159205	202159605	+	1000	60.0	[]	[]	[2.4937015]	[121]	[]	[202159405]
874_18037	chr19	8512926	8513326	+	581	30.0	[]	[]	[1.64863]	[183]	[]	[8513130]
874_18045	chr19	35153635	35154035	+	641	30.0	[3.917903]	[238]	[]	[]	[35153878]	[]
874_1805	chr1	203487564	203487964	+	1000	60.0	[]	[]	[5.806482, 9.738668, 6.381749, 5.4982104, 2.6710877, 2.6193304]	[104, 105, 107, 109, 110, 111]	[]	[203487732, 203487733, 203487735, 203487737, 203487738, 203487739]
874_18052	chr19	45779015	45779415	+	672	30.0	[1.7767869]	[125]	[]	[]	[45779189]	[]
874_18054	chr19	46745955	46746355	+	670	30.0	[]	[]	[3.2651608, 3.706977, 2.9050283, 5.0670977, 7.91669, 3.2919888]	[59, 60, 65, 66, 67, 68]	[]	[46746108, 46746109, 46746114, 46746115, 46746116, 46746117]
874_1806	chr1	206557264	206557664	+	1000	60.0	[2.4206731]	[152]	[]	[]	[206557513]	[]
874_18070	chr2	47520569	47520969	+	594	30.0	[3.9256542]	[144]	[]	[]	[47520727]	[]
874_18072	chr2	70029468	70029868	+	650	30.0	[2.4690702, 9.6966915, 3.9010944]	[138, 143, 148]	[]	[]	[70029635, 70029640, 70029645]	[]
874_18073	chr2	73232883	73233283	+	628	30.0	[2.6035328]	[168]	[]	[]	[73233127]	[]
874_18074	chr2	74040947	74041347	+	612	30.0	[]	[]	[5.0662155, 8.223068]	[138, 139]	[]	[74041122, 74041123]
874_18081	chr2	121649509	121649909	+	624	30.0	[]	[]	[6.531475, 4.576654]	[198, 204]	[]	[121649742, 121649748]
874_18082	chr2	128441429	128441829	+	643	30.0	[]	[]	[1.6285459]	[184]	[]	[128441629]
874_18084	chr2	144517206	144517606	+	603	30.0	[3.788567, 1.9964719]	[127, 131]	[]	[]	[144517420, 144517424]	[]
874_18089	chr2	171245517	171245917	+	620	30.0	[2.4407153, 5.7936363, 6.0133724]	[94, 95, 98]	[]	[]	[171245677, 171245678, 171245681]	[]
874_18091	chr2	231687322	231687722	+	650	30.0	[8.39913, 4.4052744]	[77, 80]	[]	[]	[231687499, 231687502]	[]
874_18096	chr20	50112605	50113005	+	585	30.0	[6.6181684]	[140]	[]	[]	[50112838]	[]
874_18098	chr20	58389379	58389779	+	619	30.0	[4.0856524]	[163]	[]	[]	[58389611]	[]
874_181	chr22	22631373	22631773	+	1000	143.5	[4.906134, 4.9166403, 2.3454604, 12.802253, 4.0194097, 3.767643]	[93, 95, 96, 98, 100, 104]	[]	[]	[22631563, 22631565, 22631566, 22631568, 22631570, 22631574]	[]
874_18100	chr21	28791606	28792006	+	593	30.0	[2.4157505]	[76]	[]	[]	[28791762]	[]
874_18106	chr22	16619349	16619749	+	670	30.0	[]	[]	[4.566967]	[131]	[]	[16619554]
874_18111	chr22	18974514	18974914	+	671	30.0	[]	[]	[1.6567036, 4.6453238, 2.3330982, 4.5783963]	[194, 199, 201, 203]	[]	[18974728, 18974733, 18974735, 18974737]
874_18113	chr22	19068888	19069288	+	649	30.0	[2.1334553]	[93]	[]	[]	[19069059]	[]
874_18116	chr22	19277773	19278173	+	637	30.0	[]	[]	[2.6173112]	[113]	[]	[19277968]
874_18121	chr22	19597911	19598311	+	669	30.0	[]	[]	[2.910689]	[145]	[]	[19598062]
874_18125	chr22	19828977	19829377	+	568	30.0	[3.8511264]	[131]	[]	[]	[19829193]	[]
874_18127	chr22	19899452	19899852	+	641	30.0	[5.6342864, 9.412783]	[195, 197]	[]	[]	[19899675, 19899677]	[]
874_18128	chr22	20173172	20173572	+	657	30.0	[]	[]	[5.541225]	[158]	[]	[20173348]
874_18130	chr22	20287479	20287879	+	607	30.0	[3.7035742]	[83]	[]	[]	[20287658]	[]
874_18133	chr22	20403189	20403589	+	546	30.0	[8.370775]	[159]	[5.402197]	[176]	[20403349]	[20403366]
874_1814	chr13	93321042	93321442	+	1000	60.0	[]	[]	[1.9806744]	[81]	[]	[93321213]
874_18143	chr22	21905175	21905575	+	656	30.0	[]	[]	[1.6229693]	[155]	[]	[21905382]
874_18145	chr22	22393951	22394351	+	594	30.0	[]	[]	[3.7650185]	[129]	[]	[22394157]
874_18149	chr22	41800602	41801002	+	673	30.0	[]	[]	[5.604515, 6.598126]	[170, 173]	[]	[41800842, 41800845]
874_18151	chr22	50327305	50327705	+	655	30.0	[8.792549]	[98]	[]	[]	[50327456]	[]
874_1817	chr15	56733504	56733904	+	1000	60.0	[2.0692317]	[131]	[]	[]	[56733723]	[]
874_18171	chr3	72072598	72072998	+	629	30.0	[]	[]	[7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 2.1186657, 2.5208895]	[85, 87, 89, 91, 93, 95, 97, 99, 101, 103, 105, 107, 109, 111, 113, 119, 121]	[]	[72072782, 72072784, 72072786, 72072788, 72072790, 72072792, 72072794, 72072796, 72072798, 72072800, 72072802, 72072804, 72072806, 72072808, 72072810, 72072816, 72072818]
874_18175	chr3	153231089	153231489	+	612	30.0	[]	[]	[4.3078356, 3.6716292]	[141, 142]	[]	[153231242, 153231243]
874_18177	chr3	177357205	177357605	+	595	30.0	[3.767643]	[196]	[]	[]	[177357423]	[]
874_18179	chr3	183287334	183287734	+	621	30.0	[1.7639126]	[104]	[]	[]	[183287504]	[]
874_18186	chr3	195707063	195707463	+	557	30.0	[5.3504815, 11.4395075, 4.9280696, 2.4048977, 4.9649463]	[141, 145, 146, 148, 149]	[]	[]	[195707264, 195707268, 195707269, 195707271, 195707272]	[]
874_1819	chr15	64387643	64388043	+	1000	60.0	[]	[]	[4.289219, 4.41158]	[130, 134]	[]	[64387866, 64387870]
874_18199	chr4	74059162	74059562	+	652	30.0	[4.209262]	[145]	[]	[]	[74059391]	[]
874_18203	chr5	10664294	10664694	+	650	30.0	[]	[]	[1.7644244]	[172]	[]	[10664490]
874_18208	chr5	108549231	108549631	+	645	30.0	[5.6535974]	[154]	[]	[]	[108549480]	[]
874_18212	chr5	133423731	133424131	+	640	30.0	[2.2488835]	[181]	[]	[]	[133423976]	[]
874_18213	chr5	134437753	134438153	+	617	30.0	[]	[]	[8.552014, 9.467226, 10.79557]	[69, 70, 72]	[]	[134437921, 134437922, 134437924]
874_18215	chr5	141821345	141821745	+	652	30.0	[]	[]	[1.7111472]	[67]	[]	[141821501]
874_18220	chr5	179859032	179859432	+	651	30.0	[6.646993]	[160]	[]	[]	[179859274]	[]
874_18221	chr6	2992427	2992827	+	643	30.0	[4.566967]	[107]	[]	[]	[2992602]	[]
874_18224	chr6	5592701	5593101	+	630	30.0	[2.6202633]	[111]	[]	[]	[5592908]	[]
874_18226	chr6	6605311	6605711	+	639	30.0	[6.446933, 7.682215]	[113, 115]	[]	[]	[6605520, 6605522]	[]
874_18228	chr6	14121861	14122261	+	628	30.0	[]	[]	[2.3751688, 4.137513]	[161, 172]	[]	[14122035, 14122046]
874_18229	chr6	16130675	16131075	+	638	30.0	[]	[]	[6.360825]	[190]	[]	[16130890]
874_1823	chr17	32876414	32876814	+	1000	60.0	[2.7636142]	[80]	[]	[]	[32876572]	[]
874_18231	chr6	19999533	19999933	+	632	30.0	[5.655443]	[157]	[]	[]	[19999774]	[]
874_18238	chr6	29005275	29005675	+	610	30.0	[7.0066137]	[122]	[1.8574951]	[167]	[29005441]	[29005486]
874_18244	chr6	34537155	34537555	+	602	30.0	[2.1854894, 5.318283, 1.8453299, 1.9089481]	[62, 63, 79, 104]	[]	[]	[34537316, 34537317, 34537333, 34537358]	[]
874_18245	chr6	39229789	39230189	+	576	30.0	[5.3513727, 4.053979]	[107, 131]	[]	[]	[39229973, 39229997]	[]
874_18248	chr6	42893842	42894242	+	574	30.0	[4.813804]	[100]	[]	[]	[42894021]	[]
874_1825	chr19	962206	962606	+	1000	60.0	[1.7125633]	[161]	[]	[]	[962451]	[]
874_18251	chr6	43966591	43966991	+	638	30.0	[]	[]	[2.7863011]	[128]	[]	[43966813]
874_18254	chr6	89321542	89321942	+	632	30.0	[]	[]	[1.8574951]	[212]	[]	[89321778]
874_18265	chr6	157825553	157825953	+	580	30.0	[]	[]	[1.9502363]	[182]	[]	[157825737]
874_18272	chr7	5609430	5609830	+	641	30.0	[3.1472118, 3.6096318, 1.6671627]	[159, 167, 189]	[]	[]	[5609648, 5609656, 5609678]	[]
874_18273	chr7	10973218	10973618	+	652	30.0	[]	[]	[1.9606545, 13.694596]	[97, 100]	[]	[10973393, 10973396]
874_18274	chr7	16644723	16645123	+	653	30.0	[]	[]	[2.2845972, 7.611043, 4.8972874]	[119, 120, 121]	[]	[16644881, 16644882, 16644883]
874_18276	chr7	44039122	44039522	+	658	30.0	[]	[]	[4.8454685]	[99]	[]	[44039295]
874_18277	chr7	75782904	75783304	+	604	30.0	[2.0693865]	[201]	[]	[]	[75783149]	[]
874_18281	chr7	101902707	101903107	+	643	30.0	[10.068253]	[183]	[]	[]	[101902896]	[]
874_18282	chr7	102992023	102992423	+	648	30.0	[2.7425609]	[158]	[]	[]	[102992273]	[]
874_18284	chr7	106054422	106054822	+	634	30.0	[]	[]	[7.914263, 3.326605, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 5.959441, 2.624457, 6.7501526]	[114, 115, 116, 118, 120, 122, 124, 126, 128, 130]	[]	[106054599, 106054600, 106054601, 106054603, 106054605, 106054607, 106054609, 106054611, 106054613, 106054615]
874_18286	chr7	106424038	106424438	+	588	30.0	[5.402197, 12.750391, 3.6324492, 6.8809977, 5.806482, 4.1066184]	[137, 138, 139, 140, 141, 145]	[]	[]	[106424234, 106424235, 106424236, 106424237, 106424238, 106424242]	[]
874_18289	chr7	116949781	116950181	+	653	30.0	[4.0856524]	[128]	[]	[]	[116950007]	[]
874_18293	chr7	131623106	131623506	+	626	30.0	[3.7192457]	[68]	[4.3252535]	[89]	[131623272]	[131623293]
874_18298	chr7	142609953	142610353	+	655	30.0	[7.3422284, 7.3422284, 7.3422284]	[180, 182, 184]	[]	[]	[142610199, 142610201, 142610203]	[]
874_18302	chr7	150380467	150380867	+	660	30.0	[]	[]	[2.0271504, 7.8966475, 4.3252535]	[149, 151, 152]	[]	[150380702, 150380704, 150380705]
874_18306	chr8	10796819	10797219	+	610	30.0	[1.8040168]	[235]	[]	[]	[10797063]	[]
874_18307	chr8	12754753	12755153	+	556	30.0	[]	[]	[2.1790106]	[81]	[]	[12754920]
874_18309	chr8	22227612	22228012	+	645	30.0	[8.876209, 4.7086143]	[160, 242]	[]	[]	[22227774, 22227856]	[]
874_1831	chr20	31671202	31671602	+	1000	60.0	[4.960578]	[126]	[]	[]	[31671387]	[]
874_18315	chr8	76853879	76854279	+	624	30.0	[7.3897414, 3.2165332, 11.725309]	[186, 190, 191]	[]	[]	[76854098, 76854102, 76854103]	[]
874_18319	chr8	102585967	102586367	+	652	30.0	[]	[]	[4.3113217]	[141]	[]	[102586204]
874_18323	chr8	124629547	124629947	+	625	30.0	[6.1103067, 8.243743, 6.8465743, 2.4055827, 4.9925227, 4.7275195, 3.1237056, 2.8608758, 4.1892195]	[187, 190, 192, 194, 195, 197, 200, 202, 210]	[]	[]	[124629768, 124629771, 124629773, 124629775, 124629776, 124629778, 124629781, 124629783, 124629791]	[]
874_18324	chr8	125383714	125384114	+	571	30.0	[]	[]	[3.7651222]	[85]	[]	[125383893]
874_18327	chr8	129999140	129999540	+	631	30.0	[6.09039, 4.053875]	[100, 193]	[]	[]	[129999291, 129999384]	[]
874_18329	chr8	143334074	143334474	+	640	30.0	[6.8196006]	[77]	[]	[]	[143334243]	[]
874_18331	chr8	143771435	143771835	+	574	30.0	[]	[]	[2.172954, 9.781917]	[196, 198]	[]	[143771682, 143771684]
874_18333	chr8	144685898	144686298	+	673	30.0	[]	[]	[10.946131, 10.73228]	[147, 148]	[]	[144686137, 144686138]
874_18335	chr9	33720036	33720436	+	654	30.0	[]	[]	[10.257937, 5.18352]	[85, 88]	[]	[33720205, 33720208]
874_18337	chr9	37753419	37753819	+	623	30.0	[]	[]	[1.7321134]	[92]	[]	[37753577]
874_1834	chr21	37566798	37567198	+	1000	60.0	[]	[]	[3.9354959]	[127]	[]	[37566999]
874_1835	chr22	19419089	19419489	+	1000	60.0	[4.999973, 1.7321134]	[183, 218]	[]	[]	[19419303, 19419338]	[]
874_18352	chr9	136841481	136841881	+	635	30.0	[]	[]	[4.4748707, 2.2294688, 5.7231493]	[212, 217, 218]	[]	[136841707, 136841712, 136841713]
874_18353	chr9	137070235	137070635	+	647	30.0	[]	[]	[1.6802522, 4.9482665, 3.3591135]	[102, 106, 108]	[]	[137070404, 137070408, 137070410]
874_18360	chrX	11355498	11355898	+	643	30.0	[]	[]	[4.20259]	[113]	[]	[11355690]
874_18361	chrX	16712407	16712807	+	620	30.0	[]	[]	[2.9754221, 3.767643]	[133, 135]	[]	[16712558, 16712560]
874_18365	chrX	53263008	53263408	+	655	30.0	[]	[]	[2.4813392, 4.357095]	[90, 91]	[]	[53263161, 53263162]
874_18366	chrX	120244948	120245348	+	640	30.0	[1.6802522]	[184]	[]	[]	[120245161]	[]
874_18368	chrX	153379557	153379957	+	622	30.0	[]	[]	[3.8860617]	[186]	[]	[153379762]
874_1837	chr22	22422593	22422993	+	1000	60.0	[]	[]	[9.279435]	[214]	[]	[22422814]
874_18371	chr1	6148422	6148822	+	573	29.5	[]	[]	[1.8128216]	[74]	[]	[6148577]
874_18373	chr1	9260378	9260778	+	612	29.5	[]	[]	[2.3207867, 7.5443497, 7.7638054]	[123, 151, 154]	[]	[9260534, 9260562, 9260565]
874_18374	chr1	9950398	9950798	+	578	29.5	[2.3234112]	[217]	[]	[]	[9950618]	[]
874_18377	chr1	12466550	12466950	+	557	29.5	[]	[]	[4.3695607]	[196]	[]	[12466749]
874_1838	chr22	22552636	22553036	+	1000	60.0	[1.6769006]	[65]	[]	[]	[22552798]	[]
874_18386	chr1	28885350	28885750	+	626	29.5	[3.98632, 2.5359976]	[96, 98]	[]	[]	[28885503, 28885505]	[]
874_18387	chr1	31769357	31769757	+	577	29.5	[5.959441, 3.326605, 5.8040547]	[112, 113, 114]	[]	[]	[31769541, 31769542, 31769543]	[]
874_18393	chr1	77779512	77779912	+	579	29.5	[]	[]	[7.1692266, 7.4635377, 4.4238915, 4.5914435, 7.3053026, 1.6616353]	[177, 178, 179, 180, 182, 183]	[]	[77779747, 77779748, 77779749, 77779750, 77779752, 77779753]
874_18396	chr1	109821143	109821543	+	554	29.5	[]	[]	[7.4088793, 5.71984, 5.959441]	[230, 235, 237]	[]	[109821382, 109821387, 109821389]
874_18397	chr1	112316963	112317363	+	570	29.5	[7.5311766]	[172]	[]	[]	[112317178]	[]
874_18400	chr1	122888427	122888827	+	605	29.5	[]	[]	[2.772698, 1.6549141]	[138, 140]	[]	[122888644, 122888646]
874_18401	chr1	145962082	145962482	+	633	29.5	[6.225631]	[166]	[4.0000987, 2.5737617]	[181, 229]	[145962268]	[145962283, 145962331]
874_18407	chr1	156385493	156385893	+	626	29.5	[5.541225]	[171]	[]	[]	[156385736]	[]
874_18416	chr1	212221812	212222212	+	606	29.5	[4.7294345]	[57]	[2.6212234, 2.8090148]	[98, 99]	[212221963]	[212222004, 212222005]
874_18425	chr1	247337416	247337816	+	634	29.5	[]	[]	[2.8389406]	[227]	[]	[247337663]
874_18427	chr10	3852977	3853377	+	626	29.5	[4.8849764]	[132]	[]	[]	[3853167]	[]
874_18429	chr10	21042072	21042472	+	622	29.5	[1.9825898]	[136]	[]	[]	[21042305]	[]
874_18432	chr10	25761962	25762362	+	609	29.5	[]	[]	[4.221728]	[75]	[]	[25762116]
874_18436	chr10	46523250	46523650	+	639	29.5	[]	[]	[2.1853163]	[177]	[]	[46523478]
874_18439	chr10	70816372	70816772	+	626	29.5	[]	[]	[1.8673072]	[183]	[]	[70816569]
874_18441	chr10	73818332	73818732	+	618	29.5	[1.6574349]	[133]	[]	[]	[73818551]	[]
874_18444	chr10	80485071	80485471	+	601	29.5	[]	[]	[5.3697925, 4.558354]	[57, 59]	[]	[80485225, 80485227]
874_1845	chr5	134758451	134758851	+	1000	60.0	[]	[]	[2.8415651]	[89]	[]	[134758622]
874_18451	chr11	3853853	3854253	+	598	29.5	[]	[]	[6.006072]	[177]	[]	[3854050]
874_18453	chr11	7514201	7514601	+	617	29.5	[1.9479711]	[62]	[]	[]	[7514355]	[]
874_18456	chr11	43644080	43644480	+	640	29.5	[8.202388, 5.2339134]	[156, 157]	[6.449003, 2.7773414, 6.039462]	[119, 120, 124]	[43644327, 43644328]	[43644290, 43644291, 43644295]
874_18459	chr11	59549110	59549510	+	594	29.5	[]	[]	[2.9231553]	[185]	[]	[59549350]
874_1846	chr6	7164934	7165334	+	1000	60.0	[]	[]	[2.2062407]	[128]	[]	[7165157]
874_18463	chr11	69402733	69403133	+	608	29.5	[]	[]	[4.2859006, 5.151115]	[175, 179]	[]	[69402979, 69402983]
874_18465	chr11	75547527	75547927	+	608	29.5	[5.305817]	[148]	[]	[]	[75547718]	[]
874_18466	chr11	76184428	76184828	+	583	29.5	[]	[]	[6.5340996]	[239]	[]	[76184679]
874_18467	chr11	78284227	78284627	+	550	29.5	[3.3616443, 7.2508683]	[139, 146]	[]	[]	[78284456, 78284463]	[]
874_18475	chr12	31718748	31719148	+	626	29.5	[3.6716292]	[78]	[]	[]	[31718913]	[]
874_18478	chr12	39625943	39626343	+	560	29.5	[]	[]	[2.2053585, 5.9428854]	[132, 135]	[]	[39626171, 39626174]
874_1848	chr6	44043530	44043930	+	1000	60.0	[3.3985085, 4.1575556]	[178, 181]	[]	[]	[44043743, 44043746]	[]
874_18484	chr12	70090924	70091324	+	612	29.5	[]	[]	[5.741775]	[66]	[]	[70091085]
874_18485	chr12	71662921	71663321	+	567	29.5	[3.6834283]	[172]	[]	[]	[71663121]	[]
874_18486	chr12	71663877	71664277	+	627	29.5	[]	[]	[1.6767458]	[109]	[]	[71664040]
874_18487	chr12	88035336	88035736	+	564	29.5	[]	[]	[1.7125633, 3.5660558]	[81, 82]	[]	[88035502, 88035503]
874_18496	chr13	42039989	42040389	+	638	29.5	[1.8673072]	[108]	[1.9446619, 1.9982615]	[155, 165]	[42040153]	[42040200, 42040210]
874_18497	chr13	49997026	49997426	+	629	29.5	[]	[]	[3.819504, 8.843476, 7.138341, 7.9133806, 5.974231, 8.60276]	[165, 197, 198, 199, 201, 202]	[]	[49997197, 49997229, 49997230, 49997231, 49997233, 49997234]
874_18504	chr13	89930929	89931329	+	595	29.5	[]	[]	[2.458652]	[116]	[]	[89931122]
874_18505	chr13	90079361	90079761	+	594	29.5	[]	[]	[4.8111796]	[111]	[]	[90079534]
874_18506	chr13	90184043	90184443	+	615	29.5	[]	[]	[3.8404284]	[145]	[]	[90184224]
874_18507	chr13	90290111	90290511	+	549	29.5	[]	[]	[5.45365]	[177]	[]	[90290343]
874_18511	chr13	90423752	90424152	+	655	29.5	[]	[]	[4.003051]	[175]	[]	[90423942]
874_18512	chr13	90614506	90614906	+	605	29.5	[4.5259585]	[231]	[8.704092, 1.96386]	[167, 168]	[90614743]	[90614679, 90614680]
874_18526	chr14	24114667	24115067	+	541	29.5	[]	[]	[6.450419]	[184]	[]	[24114918]
874_18528	chr14	76959299	76959699	+	627	29.5	[]	[]	[3.6315672]	[112]	[]	[76959486]
874_1853	chr9	130782484	130782884	+	1000	60.0	[]	[]	[1.7611152, 2.6510456]	[145, 150]	[]	[130782718, 130782723]
874_18530	chr14	100068070	100068470	+	629	29.5	[]	[]	[2.5560398, 3.9292543]	[121, 122]	[]	[100068261, 100068262]
874_18536	chr15	45166583	45166983	+	625	29.5	[]	[]	[9.013296]	[187]	[]	[45166806]
874_1854	chr9	130949283	130949683	+	1000	60.0	[]	[]	[4.8130727, 8.367466]	[82, 86]	[]	[130949438, 130949442]
874_18548	chr16	11253351	11253751	+	630	29.5	[]	[]	[3.6287699]	[157]	[]	[11253571]
874_18549	chr16	22008248	22008648	+	622	29.5	[]	[]	[1.9308834, 2.7264135]	[124, 128]	[]	[22008433, 22008437]
874_1855	chr9	130977754	130978154	+	1000	60.0	[]	[]	[4.4580956]	[155]	[]	[130977931]
874_18551	chr16	31033709	31034109	+	596	29.5	[]	[]	[2.2845972, 2.5419848]	[165, 205]	[]	[31033911, 31033951]
874_18554	chr16	72093837	72094237	+	563	29.5	[]	[]	[2.6072161]	[155]	[]	[72094040]
874_18557	chr16	85600828	85601228	+	545	29.5	[]	[]	[1.8989294]	[88]	[]	[85601004]
874_18558	chr16	88772267	88772667	+	635	29.5	[4.085756]	[83]	[]	[]	[88772437]	[]
874_18559	chr16	88782348	88782748	+	604	29.5	[2.0501225]	[208]	[2.5428667]	[174]	[88782591]	[88782557]
874_18562	chr17	18363126	18363526	+	627	29.5	[5.3603024, 3.599726]	[109, 152]	[]	[]	[18363287, 18363330]	[]
874_18572	chr17	42108024	42108424	+	614	29.5	[]	[]	[3.9230297, 4.408628]	[182, 184]	[]	[42108251, 42108253]
874_18574	chr17	42519126	42519526	+	589	29.5	[]	[]	[1.9665881, 6.5462646]	[163, 164]	[]	[42519322, 42519323]
874_18576	chr17	45221194	45221594	+	590	29.5	[2.458652]	[133]	[]	[]	[45221390]	[]
874_18580	chr17	48998255	48998655	+	584	29.5	[]	[]	[4.7813997]	[204]	[]	[48998490]
874_18583	chr17	50150635	50151035	+	610	29.5	[3.4310167, 3.1113944]	[81, 86]	[]	[]	[50150798, 50150803]	[]
874_18585	chr17	57955583	57955983	+	598	29.5	[]	[]	[3.1472118]	[110]	[]	[57955759]
874_18587	chr17	64836892	64837292	+	585	29.5	[4.0021176, 4.864001]	[61, 63]	[]	[]	[64837043, 64837045]	[]
874_18596	chr17	81193741	81194141	+	595	29.5	[7.5600214]	[125]	[]	[]	[81193915]	[]
874_18599	chr18	3771291	3771691	+	636	29.5	[]	[]	[8.656473]	[99]	[]	[3771470]
874_18601	chr18	35135481	35135881	+	608	29.5	[]	[]	[4.556461]	[241]	[]	[35135729]
874_18602	chr18	35496020	35496420	+	541	29.5	[1.710136]	[205]	[]	[]	[35496226]	[]
874_18609	chr19	1272062	1272462	+	566	29.5	[]	[]	[6.8686867, 8.634538]	[166, 168]	[]	[1272310, 1272312]
874_18611	chr19	2042225	2042625	+	602	29.5	[4.0249863, 2.9075594]	[141, 142]	[]	[]	[2042400, 2042401]	[]
874_18617	chr19	6740329	6740729	+	615	29.5	[]	[]	[5.6439104, 5.414663, 8.906991]	[159, 161, 171]	[]	[6740510, 6740512, 6740522]
874_18625	chr19	29871184	29871584	+	590	29.5	[4.053875, 10.79557, 7.020392]	[90, 91, 94]	[]	[]	[29871347, 29871348, 29871351]	[]
874_18626	chr19	35643260	35643660	+	605	29.5	[]	[]	[2.8292027]	[157]	[]	[35643499]
874_18629	chr19	44589386	44589786	+	562	29.5	[1.7830505, 3.3591135, 4.546043]	[83, 94, 96]	[]	[]	[44589550, 44589561, 44589563]	[]
