#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF1_idr.fa KLF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
293_5819	chr11	73784205	73784605	+	976	37.5	[]	[]	[6.3204575]	[206]	[]	[73784427]
293_5826	chr12	56988147	56988547	+	699	37.5	[]	[]	[8.956747]	[136]	[]	[56988382]
293_5829	chr12	103835916	103836316	+	583	37.5	[]	[]	[12.520998]	[173]	[]	[103836144]
293_5837	chr15	42575052	42575452	+	867	37.5	[7.0663056, 7.846622]	[190, 222]	[12.520998, 7.5088573, 6.0706253]	[131, 157, 167]	[42575268, 42575300]	[42575209, 42575235, 42575245]
293_5851	chr17	7916129	7916529	+	1000	37.5	[12.520998]	[107]	[]	[]	[7916334]	[]
293_5857	chr19	1490253	1490653	+	918	37.5	[8.061124]	[101]	[]	[]	[1490421]	[]
293_5862	chr19	12927164	12927564	+	818	37.5	[]	[]	[14.252311]	[139]	[]	[12927322]
293_5866	chr19	35210848	35211248	+	947	37.5	[7.801938]	[117]	[12.265705]	[105]	[35211058]	[35211046]
293_5875	chr2	8598314	8598714	+	994	37.5	[]	[]	[12.265705]	[147]	[]	[8598531]
293_5877	chr2	88055373	88055773	+	983	37.5	[]	[]	[7.0663056]	[180]	[]	[88055612]
293_5885	chr20	38159871	38160271	+	581	37.5	[]	[]	[11.779043]	[128]	[]	[38160066]
293_5894	chr22	20398908	20399308	+	839	37.5	[]	[]	[7.5940995]	[93]	[]	[20399086]
293_590	chr19	11479455	11479855	+	1000	82.0	[]	[]	[6.7998433, 10.534392, 8.836867, 12.265705, 12.265705, 7.0663056]	[70, 98, 113, 123, 138, 148]	[]	[11479624, 11479652, 11479667, 11479677, 11479692, 11479702]
293_5900	chr22	21012922	21013322	+	961	37.5	[7.2592225]	[135]	[]	[]	[21013082]	[]
293_5904	chr22	21748266	21748666	+	879	37.5	[8.753508]	[151]	[]	[]	[21748466]	[]
293_5906	chr22	21853666	21854066	+	923	37.5	[]	[]	[7.9846697]	[75]	[]	[21853825]
293_5917	chr3	15064917	15065317	+	987	37.5	[6.7998433]	[150]	[7.9705]	[240]	[15065068]	[15065158]
293_5918	chr3	15186598	15186998	+	671	37.5	[]	[]	[10.823473, 6.7998433]	[134, 164]	[]	[15186813, 15186843]
293_5920	chr3	194324254	194324654	+	582	37.5	[7.0663056]	[136]	[]	[]	[194324485]	[]
293_5923	chr4	126779519	126779919	+	945	37.5	[10.534392]	[115]	[]	[]	[126779725]	[]
293_5926	chr4	186500890	186501290	+	958	37.5	[]	[]	[7.591329]	[119]	[]	[186501075]
293_5927	chr5	36867030	36867430	+	989	37.5	[12.265705, 8.057231]	[136, 141]	[]	[]	[36867247, 36867252]	[]
293_5928	chr5	43416332	43416732	+	903	37.5	[]	[]	[14.252311]	[80]	[]	[43416493]
293_593	chr9	111892115	111892515	+	1000	82.0	[7.2199736, 14.252311]	[86, 99]	[]	[]	[111892297, 111892310]	[]
293_5932	chr5	65035518	65035918	+	638	37.5	[6.7998433]	[145]	[]	[]	[65035727]	[]
293_5938	chr6	28729119	28729519	+	950	37.5	[]	[]	[11.226776]	[130]	[]	[28729317]
293_5941	chr6	35342180	35342580	+	621	37.5	[]	[]	[7.5088573]	[228]	[]	[35342428]
293_5942	chr6	45377451	45377851	+	827	37.5	[]	[]	[12.265705]	[118]	[]	[45377653]
293_5956	chr7	142838500	142838900	+	989	37.5	[14.252311]	[161]	[]	[]	[142838736]	[]
293_5959	chr7	154676469	154676869	+	888	37.5	[9.788544]	[164]	[7.1046667]	[222]	[154676645]	[154676703]
293_5961	chr8	10975024	10975424	+	781	37.5	[]	[]	[8.214792, 7.5940995]	[120, 122]	[]	[10975240, 10975242]
293_5962	chr8	30658194	30658594	+	762	37.5	[]	[]	[12.520998]	[165]	[]	[30658370]
293_5967	chr9	101840895	101841295	+	916	37.5	[]	[]	[8.956747]	[87]	[]	[101841081]
293_5977	chr1	2199308	2199708	+	916	37.0	[]	[]	[10.68806]	[199]	[]	[2199556]
293_598	chr12	125049472	125049872	+	1000	81.5	[7.5088573, 8.836867]	[104, 132]	[]	[]	[125049623, 125049651]	[]
293_5981	chr1	16960636	16961036	+	962	37.0	[12.265705]	[180]	[]	[]	[16960871]	[]
293_5985	chr1	39026295	39026695	+	939	37.0	[]	[]	[9.792437]	[137]	[]	[39026518]
293_599	chr19	12777524	12777924	+	1000	81.5	[8.057231]	[80]	[]	[]	[12777685]	[]
293_5992	chr1	162561594	162561994	+	967	37.0	[]	[]	[7.1055546, 7.5088573]	[143, 147]	[]	[162561824, 162561828]
293_5993	chr1	166489879	166490279	+	973	37.0	[]	[]	[7.9705]	[126]	[]	[166490102]
293_5998	chr1	211675788	211676188	+	884	37.0	[]	[]	[12.520998]	[144]	[]	[211676012]
293_5999	chr1	221969274	221969674	+	652	37.0	[14.252311]	[181]	[]	[]	[221969516]	[]
293_6	chrM	2259	2659	+	1000	821.5	[6.0706253]	[193]	[]	[]	[2488]	[]
293_6002	chr1	241696536	241696936	+	944	37.0	[]	[]	[7.5940995]	[155]	[]	[241696755]
293_6004	chr10	84328647	84329047	+	642	37.0	[]	[]	[10.534392, 7.5088573]	[170, 175]	[]	[84328891, 84328896]
293_6009	chr11	64888967	64889367	+	953	37.0	[]	[]	[14.252311]	[215]	[]	[64889204]
293_601	chr22	21876560	21876960	+	1000	81.5	[7.1046667]	[179]	[]	[]	[21876748]	[]
293_6011	chr11	75031328	75031728	+	761	37.0	[6.224293]	[134]	[]	[]	[75031554]	[]
293_6015	chr12	48409881	48410281	+	855	37.0	[9.495462]	[130]	[]	[]	[48410078]	[]
293_6026	chr14	100376148	100376548	+	984	37.0	[]	[]	[10.534392]	[191]	[]	[100376385]
293_603	chr5	892645	893045	+	1000	81.5	[]	[]	[6.7998433, 6.0706253]	[62, 67]	[]	[892803, 892808]
293_6033	chr16	3150638	3151038	+	660	37.0	[8.786449, 6.7998433]	[143, 168]	[]	[]	[3150850, 3150875]	[]
293_6035	chr16	30527159	30527559	+	981	37.0	[10.534392, 7.5088573]	[173, 202]	[]	[]	[30527373, 30527402]	[]
293_6040	chr16	89923062	89923462	+	984	37.0	[]	[]	[10.534392, 10.534392]	[94, 156]	[]	[89923235, 89923297]
293_6042	chr18	23528500	23528900	+	898	37.0	[]	[]	[6.149097, 7.5940995]	[77, 87]	[]	[23528675, 23528685]
293_6047	chr19	7637497	7637897	+	828	37.0	[]	[]	[9.495462]	[162]	[]	[7637729]
293_6049	chr19	18417331	18417731	+	943	37.0	[14.252311]	[93]	[7.2199736]	[162]	[18417494]	[18417563]
293_6050	chr19	40433909	40434309	+	600	37.0	[12.265705]	[103]	[7.5088573, 9.09216, 7.1055546]	[63, 70, 112]	[40434108]	[40434068, 40434075, 40434117]
293_6051	chr19	47112039	47112439	+	920	37.0	[]	[]	[6.253357]	[100]	[]	[47112214]
293_6055	chr2	64859314	64859714	+	952	37.0	[10.7842245]	[186]	[]	[]	[64859515]	[]
293_6060	chr21	36974138	36974538	+	977	37.0	[]	[]	[11.779043]	[217]	[]	[36974371]
293_6062	chr22	16613845	16614245	+	946	37.0	[6.224293]	[88]	[]	[]	[16614024]	[]
293_6065	chr22	19287419	19287819	+	950	37.0	[]	[]	[8.057231]	[139]	[]	[19287650]
293_6067	chr22	19578299	19578699	+	949	37.0	[]	[]	[14.252311]	[196]	[]	[19578511]
293_6074	chr22	20445799	20446199	+	552	37.0	[7.5940995]	[194]	[]	[]	[20446049]	[]
293_6076	chr22	20882078	20882478	+	929	37.0	[]	[]	[6.3597064]	[144]	[]	[20882304]
293_608	chr1	27012856	27013256	+	1000	81.0	[8.836867, 10.534392]	[100, 111]	[]	[]	[27013017, 27013028]	[]
293_6082	chr22	21689007	21689407	+	908	37.0	[]	[]	[7.5940995, 8.956747]	[130, 136]	[]	[21689163, 21689169]
293_6084	chr22	21794873	21795273	+	965	37.0	[6.3204575]	[131]	[7.9846697, 7.022195]	[166, 168]	[21795078]	[21795113, 21795115]
293_6087	chr22	21877861	21878261	+	928	37.0	[]	[]	[14.252311]	[121]	[]	[21878054]
293_609	chr1	112956114	112956514	+	1000	81.0	[8.956747, 7.5940995]	[76, 118]	[]	[]	[112956283, 112956325]	[]
293_6090	chr22	21911142	21911542	+	869	37.0	[10.0477295, 7.5940995]	[81, 87]	[]	[]	[21911313, 21911319]	[]
293_6098	chr3	23945887	23946287	+	746	37.0	[7.5088573]	[120]	[]	[]	[23946077]	[]
293_6099	chr3	48087445	48087845	+	806	37.0	[7.5940995]	[124]	[7.0663056]	[183]	[48087625]	[48087684]
293_610	chr1	234723924	234724324	+	1000	81.0	[]	[]	[7.662525]	[81]	[]	[234724089]
293_6101	chr3	139127128	139127528	+	928	37.0	[]	[]	[9.495462]	[160]	[]	[139127361]
293_6103	chr3	185498720	185499120	+	979	37.0	[7.5088573, 7.9705]	[108, 204]	[]	[]	[185498873, 185498969]	[]
293_6113	chr5	134738308	134738708	+	569	37.0	[]	[]	[8.061124]	[142]	[]	[134738503]
293_6125	chr6	36699334	36699734	+	881	37.0	[7.591329, 9.09216]	[139, 143]	[]	[]	[36699535, 36699539]	[]
293_613	chr10	68527377	68527777	+	1000	81.0	[8.786449]	[173]	[10.534392, 8.956747, 10.534392]	[74, 110, 115]	[68527628]	[68527529, 68527565, 68527570]
293_6131	chr6	96897720	96898120	+	863	37.0	[7.5940995]	[183]	[]	[]	[96897953]	[]
293_6134	chr6	166956545	166956945	+	815	37.0	[10.68806]	[160]	[9.792437]	[94]	[166956790]	[166956724]
293_6135	chr6	167242415	167242815	+	957	37.0	[]	[]	[7.846622]	[126]	[]	[167242622]
293_6139	chr7	50450250	50450650	+	872	37.0	[]	[]	[12.265705]	[103]	[]	[50450441]
293_614	chr18	8913580	8913980	+	1000	81.0	[14.252311]	[96]	[]	[]	[8913758]	[]
293_6140	chr7	98360840	98361240	+	948	37.0	[]	[]	[14.252311]	[183]	[]	[98361079]
293_6144	chr7	107319657	107320057	+	588	37.0	[]	[]	[14.252311]	[81]	[]	[107319820]
293_6146	chr7	157298721	157299121	+	818	37.0	[7.801938]	[109]	[]	[]	[157298906]	[]
293_6153	chr8	124660300	124660700	+	934	37.0	[11.779043]	[99]	[9.495462]	[117]	[124660468]	[124660486]
293_6158	chr9	129487867	129488267	+	652	37.0	[8.956747]	[244]	[]	[]	[129488118]	[]
293_6160	chr9	130943882	130944282	+	850	37.0	[]	[]	[8.786449]	[170]	[]	[130944102]
293_6169	chr1	20197385	20197785	+	922	36.5	[]	[]	[14.252311, 12.520998]	[176, 196]	[]	[20197590, 20197610]
293_6171	chr1	26275578	26275978	+	937	36.5	[]	[]	[9.495462]	[134]	[]	[26275794]
293_6172	chr1	26862698	26863098	+	760	36.5	[12.265705]	[204]	[8.057231]	[195]	[26862946]	[26862937]
293_6174	chr1	45411108	45411508	+	795	36.5	[]	[]	[8.786449]	[133]	[]	[45411328]
293_6181	chr1	153783586	153783986	+	644	36.5	[7.1055546]	[162]	[10.534392]	[182]	[153783813]	[153783833]
293_6188	chr10	4981917	4982317	+	889	36.5	[]	[]	[10.68806]	[178]	[]	[4982161]
293_6189	chr10	43202153	43202553	+	699	36.5	[]	[]	[10.7842245]	[95]	[]	[43202345]
293_6190	chr10	72321969	72322369	+	880	36.5	[]	[]	[14.252311]	[203]	[]	[72322193]
293_6195	chr11	75352178	75352578	+	914	36.5	[]	[]	[7.5088573]	[133]	[]	[75352362]
293_6197	chr11	97963604	97964004	+	931	36.5	[7.2592225]	[201]	[6.0706253]	[129]	[97963851]	[97963779]
293_62	chr22	21666044	21666444	+	1000	243.0	[7.662525]	[86]	[]	[]	[21666221]	[]
293_620	chr8	37736432	37736832	+	1000	81.0	[]	[]	[10.7842245]	[118]	[]	[37736616]
293_6200	chr11	119067450	119067850	+	919	36.5	[10.534392]	[184]	[]	[]	[119067680]	[]
293_6203	chr12	98516162	98516562	+	933	36.5	[]	[]	[7.5940995, 9.788544]	[118, 127]	[]	[98516365, 98516374]
293_6204	chr12	113333780	113334180	+	824	36.5	[14.252311]	[146]	[]	[]	[113333997]	[]
293_6206	chr12	120292878	120293278	+	858	36.5	[7.5940995]	[97]	[]	[]	[120293049]	[]
293_6210	chr13	30307285	30307685	+	728	36.5	[]	[]	[7.5088573]	[186]	[]	[30307535]
293_6214	chr13	93206576	93206976	+	702	36.5	[8.956747]	[119]	[]	[]	[93206790]	[]
293_6218	chr13	107873319	107873719	+	940	36.5	[]	[]	[10.0477295, 7.022195, 7.5940995]	[63, 67, 153]	[]	[107873476, 107873480, 107873566]
293_6225	chr15	81167275	81167675	+	938	36.5	[]	[]	[14.252311]	[85]	[]	[81167439]
293_623	chr22	19941647	19942047	+	1000	80.5	[]	[]	[8.061124, 7.1055546]	[141, 157]	[]	[19941861, 19941877]
293_6236	chr19	252520	252920	+	567	36.5	[7.5940995, 7.1046667]	[126, 182]	[]	[]	[252680, 252736]	[]
293_6237	chr19	907186	907586	+	902	36.5	[7.5940995, 9.495462]	[88, 121]	[]	[]	[907347, 907380]	[]
293_6248	chr19	40798091	40798491	+	818	36.5	[8.214792]	[102]	[]	[]	[40798281]	[]
293_6249	chr19	42075004	42075404	+	914	36.5	[12.265705]	[76]	[]	[]	[42075171]	[]
293_6251	chr19	44590380	44590780	+	935	36.5	[14.252311]	[111]	[]	[]	[44590587]	[]
293_6258	chr2	102227805	102228205	+	591	36.5	[10.534392]	[108]	[]	[]	[102228009]	[]
293_6267	chr21	39359363	39359763	+	790	36.5	[]	[]	[8.956747]	[181]	[]	[39359578]
293_6272	chr22	19207416	19207816	+	884	36.5	[8.797619]	[194]	[]	[]	[19207623]	[]
293_6278	chr22	19774283	19774683	+	876	36.5	[9.495462]	[209]	[]	[]	[19774513]	[]
293_628	chr12	546961	547361	+	1000	80.0	[]	[]	[7.591329, 7.591329, 12.265705, 8.786449]	[103, 113, 151, 159]	[]	[547156, 547166, 547204, 547212]
293_6281	chr22	20257582	20257982	+	923	36.5	[]	[]	[10.0477295, 6.313181]	[188, 192]	[]	[20257797, 20257801]
293_6295	chr22	21780239	21780639	+	646	36.5	[7.1046667, 7.5940995]	[182, 196]	[]	[]	[21780470, 21780484]	[]
293_6301	chr22	21986507	21986907	+	922	36.5	[]	[]	[9.495462]	[91]	[]	[21986674]
293_6306	chr3	5563860	5564260	+	940	36.5	[]	[]	[7.9705, 7.022195]	[108, 157]	[]	[5564049, 5564098]
293_6307	chr3	39152780	39153180	+	903	36.5	[10.68806]	[122]	[]	[]	[39152942]	[]
293_6308	chr3	45388341	45388741	+	919	36.5	[7.0663056]	[110]	[]	[]	[45388528]	[]
293_6311	chr3	153506672	153507072	+	927	36.5	[]	[]	[9.495462]	[163]	[]	[153506901]
293_6312	chr3	195150411	195150811	+	592	36.5	[]	[]	[9.09216]	[184]	[]	[195150617]
293_6313	chr4	49510239	49510639	+	922	36.5	[]	[]	[7.1046667]	[127]	[]	[49510464]
293_6314	chr4	78691802	78692202	+	917	36.5	[]	[]	[10.68806, 8.956747]	[92, 103]	[]	[78691975, 78691986]
293_6318	chr4	190107813	190108213	+	787	36.5	[6.483479, 12.265705]	[117, 152]	[]	[]	[190107977, 190108012]	[]
293_6321	chr5	109703790	109704190	+	797	36.5	[]	[]	[9.495462, 7.846622]	[91, 166]	[]	[109703965, 109704040]
293_6325	chr6	26520287	26520687	+	854	36.5	[7.643828]	[104]	[]	[]	[26520480]	[]
293_6326	chr6	28961072	28961472	+	903	36.5	[10.0477295]	[134]	[]	[]	[28961269]	[]
293_633	chr7	75990909	75991309	+	1000	80.0	[12.265705]	[98]	[]	[]	[75991101]	[]
293_6330	chr7	44988044	44988444	+	811	36.5	[12.520998]	[107]	[]	[]	[44988221]	[]
293_6331	chr7	72828197	72828597	+	945	36.5	[]	[]	[7.5088573]	[107]	[]	[72828388]
293_6332	chr7	73701579	73701979	+	916	36.5	[7.2199736]	[157]	[]	[]	[73701779]	[]
293_6333	chr7	93591180	93591580	+	906	36.5	[]	[]	[9.2401705, 9.788544]	[123, 144]	[]	[93591403, 93591424]
293_634	chr7	107580042	107580442	+	1000	80.0	[8.956747, 10.534392]	[112, 118]	[6.0706253, 12.520998]	[91, 96]	[107580216, 107580222]	[107580195, 107580200]
293_6342	chr8	38996868	38997268	+	563	36.5	[]	[]	[7.5940995]	[190]	[]	[38997067]
293_6344	chr8	134832409	134832809	+	898	36.5	[]	[]	[10.534392, 7.1055546]	[175, 180]	[]	[134832626, 134832631]
293_6348	chr9	38392439	38392839	+	899	36.5	[]	[]	[10.534392, 6.7998433]	[124, 129]	[]	[38392603, 38392608]
293_6351	chr9	128551967	128552367	+	943	36.5	[10.534392, 10.534392]	[79, 84]	[7.5088573, 7.1055546]	[119, 153]	[128552139, 128552144]	[128552179, 128552213]
293_6355	chrUn_GL000219v1	107878	108278	+	894	36.5	[]	[]	[7.1046667]	[239]	[]	[108127]
293_6356	chrUn_KI270742v1	4910	5310	+	873	36.5	[]	[]	[6.149097]	[188]	[]	[5112]
293_6359	chr1	1858657	1859057	+	889	36.0	[]	[]	[12.520998]	[200]	[]	[1858906]
293_6362	chr1	16728230	16728630	+	753	36.0	[]	[]	[7.022195]	[71]	[]	[16728396]
293_6367	chr1	27672151	27672551	+	879	36.0	[7.5088573]	[150]	[]	[]	[27672362]	[]
293_6369	chr1	51520514	51520914	+	915	36.0	[8.057231]	[129]	[]	[]	[51520721]	[]
293_6380	chr1	226186736	226187136	+	845	36.0	[8.956747, 7.9705, 7.9846697]	[98, 106, 155]	[8.061124]	[143]	[226186899, 226186907, 226186956]	[226186944]
293_6383	chr10	58334686	58335086	+	866	36.0	[]	[]	[6.0706253, 10.534392]	[180, 185]	[]	[58334919, 58334924]
293_6385	chr10	75111526	75111926	+	861	36.0	[]	[]	[6.313181]	[229]	[]	[75111777]
293_6386	chr11	842589	842989	+	798	36.0	[10.823473, 10.534392]	[89, 95]	[]	[]	[842765, 842771]	[]
293_6387	chr11	18012999	18013399	+	899	36.0	[7.1055546]	[240]	[7.9705, 10.534392]	[160, 199]	[18013242]	[18013162, 18013201]
293_6394	chr11	95109068	95109468	+	631	36.0	[9.495462]	[111]	[]	[]	[95109258]	[]
293_6396	chr12	46255607	46256007	+	849	36.0	[]	[]	[14.252311]	[137]	[]	[46255786]
293_6397	chr12	50504815	50505215	+	825	36.0	[]	[]	[14.252311]	[238]	[]	[50505065]
293_6399	chr12	94954229	94954629	+	765	36.0	[7.797938]	[94]	[]	[]	[94954419]	[]
293_6404	chr12	127125783	127126183	+	789	36.0	[]	[]	[9.792437]	[198]	[]	[127126016]
293_6405	chr12	130832720	130833120	+	896	36.0	[6.483479, 7.5940995, 10.0477295, 14.252311, 14.252311, 6.7998433]	[129, 147, 195, 214, 220, 226]	[]	[]	[130832873, 130832891, 130832939, 130832958, 130832964, 130832970]	[]
293_6416	chr14	100406541	100406941	+	590	36.0	[14.252311]	[101]	[]	[]	[100406734]	[]
293_6418	chr15	50260614	50261014	+	774	36.0	[]	[]	[7.846622]	[109]	[]	[50260808]
293_6419	chr15	74937945	74938345	+	896	36.0	[7.1055546]	[175]	[7.5088573, 7.0663056]	[160, 201]	[74938125]	[74938110, 74938151]
293_6421	chr15	84570076	84570476	+	727	36.0	[12.265705]	[103]	[]	[]	[84570239]	[]
293_6428	chr17	28645089	28645489	+	797	36.0	[7.0663056]	[64]	[12.265705, 6.7998433]	[117, 136]	[28645245]	[28645298, 28645317]
293_6438	chr17	77279652	77280052	+	810	36.0	[8.956747]	[178]	[9.792437, 7.5940995, 12.520998, 14.252311]	[95, 97, 103, 121]	[77279892]	[77279809, 77279811, 77279817, 77279835]
293_6439	chr17	82212595	82212995	+	724	36.0	[7.801938, 7.1055546, 8.786449]	[69, 85, 96]	[]	[]	[82212752, 82212768, 82212779]	[]
293_644	chr19	50374696	50375096	+	1000	79.5	[10.7842245]	[88]	[]	[]	[50374858]	[]
293_6440	chr18	8920821	8921221	+	902	36.0	[14.252311]	[93]	[]	[]	[8921014]	[]
293_6442	chr18	10525628	10526028	+	879	36.0	[6.766902]	[184]	[8.057231]	[227]	[10525823]	[10525866]
293_6444	chr19	3047633	3048033	+	833	36.0	[11.779043]	[99]	[10.534392]	[156]	[3047817]	[3047874]
293_6447	chr19	12768131	12768531	+	801	36.0	[]	[]	[6.3204575]	[157]	[]	[12768371]
293_6451	chr19	17555389	17555789	+	846	36.0	[8.797619]	[166]	[6.0706253, 10.534392]	[150, 205]	[17555595]	[17555579, 17555634]
293_6457	chr19	48713933	48714333	+	729	36.0	[12.520998, 9.495462, 6.7998433]	[141, 164, 212]	[]	[]	[48714097, 48714120, 48714168]	[]
293_646	chr6	692956	693356	+	1000	79.5	[]	[]	[7.5088573, 6.483479]	[123, 138]	[]	[693175, 693190]
293_6470	chr2	135985073	135985473	+	836	36.0	[12.265705, 10.68806]	[154, 202]	[7.5940995]	[109]	[135985276, 135985324]	[135985231]
293_6475	chr21	29404125	29404525	+	895	36.0	[]	[]	[14.252311, 8.956747]	[117, 146]	[]	[29404339, 29404368]
293_6479	chr22	19200363	19200763	+	882	36.0	[]	[]	[7.022195]	[162]	[]	[19200612]
293_648	chr6	150151150	150151550	+	1000	79.5	[10.7842245]	[156]	[]	[]	[150151385]	[]
293_6496	chr22	21893830	21894230	+	867	36.0	[7.801938]	[151]	[7.801938, 7.022195]	[139, 188]	[21894016]	[21894004, 21894053]
293_6498	chr22	22149923	22150323	+	886	36.0	[]	[]	[7.5940995]	[112]	[]	[22150092]
293_65	chr22	20117116	20117516	+	1000	238.0	[]	[]	[7.782383, 7.2592225, 7.1055546]	[165, 175, 200]	[]	[20117327, 20117337, 20117362]
293_6507	chr3	5002567	5002967	+	891	36.0	[]	[]	[7.5940995]	[163]	[]	[5002736]
293_651	chr9	130946811	130947211	+	1000	79.5	[]	[]	[9.052912]	[172]	[]	[130947045]
293_6511	chr3	45104282	45104682	+	904	36.0	[]	[]	[7.1046667]	[152]	[]	[45104479]
293_6512	chr3	47788767	47789167	+	891	36.0	[]	[]	[14.252311]	[135]	[]	[47788989]
293_6515	chr3	179347463	179347863	+	888	36.0	[10.68806]	[184]	[]	[]	[179347707]	[]
293_6518	chr4	38065154	38065554	+	782	36.0	[]	[]	[9.495462]	[128]	[]	[38065372]
293_653	chr1	160989898	160990298	+	1000	79.0	[]	[]	[12.265705]	[148]	[]	[160990105]
293_6531	chr6	17843218	17843618	+	739	36.0	[]	[]	[12.520998]	[124]	[]	[17843428]
293_6534	chr6	33843587	33843987	+	796	36.0	[14.252311, 12.520998]	[185, 214]	[7.022195]	[126]	[33843801, 33843830]	[33843742]
293_6546	chr7	105521469	105521869	+	908	36.0	[]	[]	[6.224293]	[167]	[]	[105521713]
293_6551	chr7	142962171	142962571	+	848	36.0	[]	[]	[9.495462]	[111]	[]	[142962371]
293_6553	chr7	148698982	148699382	+	541	36.0	[]	[]	[7.5088573]	[220]	[]	[148699209]
293_6558	chr8	22227621	22228021	+	707	36.0	[12.520998]	[170]	[]	[]	[22227856]	[]
293_6562	chr8	141022317	141022717	+	804	36.0	[]	[]	[14.252311, 8.956747]	[165, 233]	[]	[141022490, 141022558]
293_6568	chr9	125406586	125406986	+	884	36.0	[12.265705]	[138]	[10.0477295]	[153]	[125406759]	[125406774]
293_6569	chr9	130754094	130754494	+	866	36.0	[]	[]	[7.022195]	[141]	[]	[130754280]
293_6571	chr9	131208593	131208993	+	647	36.0	[6.3204575]	[139]	[]	[]	[131208752]	[]
293_6574	chr1	6204904	6205304	+	866	35.5	[9.052912, 7.5940995]	[110, 116]	[]	[]	[6205092, 6205098]	[]
293_6575	chr1	15424107	15424507	+	877	35.5	[6.7998433]	[181]	[]	[]	[15424326]	[]
293_6577	chr1	22416630	22417030	+	858	35.5	[]	[]	[7.9846697, 12.520998]	[81, 83]	[]	[22416807, 22416809]
293_6583	chr1	42456314	42456714	+	751	35.5	[]	[]	[12.265705]	[154]	[]	[42456512]
293_6587	chr1	116679843	116680243	+	854	35.5	[]	[]	[14.252311]	[182]	[]	[116680093]
293_659	chr4	78629330	78629730	+	1000	79.0	[12.520998]	[122]	[6.3204575, 12.520998]	[83, 103]	[78629531]	[78629492, 78629512]
293_6612	chr10	44311029	44311429	+	828	35.5	[8.836867]	[166]	[]	[]	[44311263]	[]
293_6616	chr11	61161365	61161765	+	870	35.5	[6.0706253, 7.5940995, 7.5940995]	[144, 182, 211]	[]	[]	[61161547, 61161585, 61161614]	[]
293_6617	chr11	64269004	64269404	+	862	35.5	[6.224293]	[85]	[]	[]	[64269187]	[]
293_6620	chr11	83009960	83010360	+	849	35.5	[]	[]	[12.265705]	[120]	[]	[83010173]
293_6626	chr12	123458207	123458607	+	820	35.5	[]	[]	[10.68806, 10.534392]	[54, 122]	[]	[123458358, 123458426]
293_6632	chr13	107890015	107890415	+	882	35.5	[]	[]	[7.5940995]	[138]	[]	[107890194]
293_6634	chr14	55051611	55052011	+	814	35.5	[]	[]	[8.786449]	[109]	[]	[55051802]
293_6639	chr15	58833650	58834050	+	652	35.5	[]	[]	[7.782383]	[137]	[]	[58833881]
293_664	chr9	97984692	97985092	+	1000	79.0	[]	[]	[7.1055546]	[71]	[]	[97984860]
293_6640	chr15	65792235	65792635	+	791	35.5	[]	[]	[7.0663056]	[97]	[]	[65792427]
293_6644	chr16	3149719	3150119	+	838	35.5	[7.022195, 7.9846697]	[82, 84]	[7.801938, 7.9846697]	[121, 135]	[3149873, 3149875]	[3149912, 3149926]
293_6646	chr16	56964609	56965009	+	835	35.5	[12.265705]	[102]	[]	[]	[56964797]	[]
293_6650	chr16	88780880	88781280	+	871	35.5	[]	[]	[6.224293]	[161]	[]	[88781124]
293_6655	chr17	64393073	64393473	+	865	35.5	[8.956747]	[73]	[]	[]	[64393244]	[]
293_6661	chr18	12288007	12288407	+	833	35.5	[]	[]	[12.520998, 10.68806, 10.534392]	[65, 109, 153]	[]	[12288169, 12288213, 12288257]
293_6662	chr18	12407641	12408041	+	842	35.5	[7.5940995, 10.534392]	[140, 220]	[9.09216]	[198]	[12407800, 12407880]	[12407858]
293_6666	chr19	10299460	10299860	+	560	35.5	[10.7842245]	[90]	[12.520998, 8.057231]	[106, 180]	[10299611]	[10299627, 10299701]
293_6670	chr19	34134316	34134716	+	626	35.5	[10.534392]	[178]	[12.520998]	[131]	[34134525]	[34134478]
293_6675	chr2	10497808	10498208	+	857	35.5	[]	[]	[7.591329, 10.0477295]	[160, 171]	[]	[10498035, 10498046]
293_6680	chr2	168797160	168797560	+	873	35.5	[14.252311]	[176]	[]	[]	[168797385]	[]
293_6681	chr20	5126719	5127119	+	870	35.5	[]	[]	[12.520998]	[125]	[]	[5126912]
293_6688	chr22	19446567	19446967	+	892	35.5	[8.786449]	[165]	[]	[]	[19446816]	[]
293_6693	chr22	19852183	19852583	+	696	35.5	[]	[]	[12.265705]	[145]	[]	[19852365]
293_6694	chr22	19913641	19914041	+	814	35.5	[]	[]	[7.5940995]	[102]	[]	[19913807]
293_6696	chr22	20410326	20410726	+	826	35.5	[10.68806]	[118]	[]	[]	[20410503]	[]
293_6699	chr22	20764197	20764597	+	844	35.5	[12.520998]	[209]	[]	[]	[20764415]	[]
293_6719	chr3	13485099	13485499	+	719	35.5	[]	[]	[10.7842245]	[125]	[]	[13485297]
293_6723	chr3	170181664	170182064	+	857	35.5	[10.534392, 7.5940995]	[123, 198]	[]	[]	[170181834, 170181909]	[]
293_6731	chr5	130897748	130898148	+	838	35.5	[9.2401705]	[63]	[8.956747]	[136]	[130897902]	[130897975]
