#PeakID(python scan_motif.py ./ENCODE_processed_files/STAT5A_idr.fa STAT5A --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
133_27312	chr14	102138483	102138883	+	554	33.0	[14.173678]	[185]	[11.842608, 8.354226]	[185, 201]	[102138695]	[102138695, 102138711]
133_27314	chr15	40037728	40038128	+	558	33.0	[11.489884]	[133]	[]	[]	[40037951]	[]
133_27316	chr15	42208260	42208660	+	692	33.0	[6.9147277]	[163]	[7.4052663]	[163]	[42208473]	[42208473]
133_27321	chr15	51843241	51843641	+	691	33.0	[6.1742854, 7.545944]	[177, 190]	[]	[]	[51843436, 51843449]	[]
133_27322	chr15	63177179	63177579	+	722	33.0	[7.3783107]	[158]	[8.504869]	[158]	[63177403]	[63177403]
133_27323	chr15	63291832	63292232	+	642	33.0	[6.914219]	[209]	[]	[]	[63292074]	[]
133_27326	chr15	66721504	66721904	+	686	33.0	[8.504869]	[128]	[7.3783107]	[128]	[66721731]	[66721731]
133_27329	chr15	72670828	72671228	+	641	33.0	[14.173678]	[143]	[11.842608]	[143]	[72671071]	[72671071]
133_27336	chr15	85047145	85047545	+	706	33.0	[]	[]	[6.626151]	[161]	[]	[85047377]
133_27339	chr15	90872740	90873140	+	730	33.0	[7.079775, 6.3577366]	[227, 239]	[]	[]	[90872970, 90872982]	[]
133_2734	chr3	155018945	155019345	+	1000	138.0	[]	[]	[10.196432]	[128]	[]	[155019167]
133_27342	chr15	95557510	95557910	+	548	33.0	[6.410166]	[88]	[7.879267]	[115]	[95557697]	[95557724]
133_27343	chr15	98896845	98897245	+	697	33.0	[9.029213]	[143]	[7.6275287]	[133]	[98897059]	[98897049]
133_27352	chr16	22191198	22191598	+	738	33.0	[6.8599873]	[143]	[]	[]	[22191396]	[]
133_27357	chr16	57446548	57446948	+	672	33.0	[6.562315]	[137]	[10.311713, 8.255085]	[137, 197]	[57446728]	[57446728, 57446788]
133_27360	chr16	69522796	69523196	+	731	33.0	[7.57549, 11.489884, 6.3513184]	[83, 127, 154]	[]	[]	[69522955, 69522999, 69523026]	[]
133_27364	chr16	82229966	82230366	+	700	33.0	[6.7182117]	[100]	[13.548076]	[100]	[82230145]	[82230145]
133_27365	chr16	84478635	84479035	+	558	33.0	[8.662755, 8.662755]	[79, 141]	[]	[]	[84478809, 84478871]	[]
133_27367	chr16	85194554	85194954	+	688	33.0	[8.490457]	[155]	[]	[]	[85194752]	[]
133_27370	chr16	86994603	86995003	+	714	33.0	[8.504869, 10.94174, 6.8068504]	[101, 146, 156]	[7.3783107]	[101]	[86994781, 86994826, 86994836]	[86994781]
133_27374	chr17	19987395	19987795	+	706	33.0	[6.7182117, 11.842608]	[116, 137]	[13.548076, 14.173678]	[116, 137]	[19987598, 19987619]	[19987598, 19987619]
133_27376	chr17	28723208	28723608	+	646	33.0	[7.686224]	[114]	[10.039902]	[177]	[28723387]	[28723450]
133_27377	chr17	30290923	30291323	+	705	33.0	[]	[]	[8.735476]	[205]	[]	[30291161]
133_2738	chr6	17843255	17843655	+	1000	138.0	[15.901753]	[87]	[8.538297]	[87]	[17843437]	[17843437]
133_27381	chr17	39529479	39529879	+	617	33.0	[6.3565664]	[150]	[]	[]	[39529722]	[]
133_27382	chr17	40525341	40525741	+	673	33.0	[]	[]	[7.1081047]	[142]	[]	[40525506]
133_27390	chr17	48579847	48580247	+	609	33.0	[]	[]	[8.662755, 10.94174]	[104, 136]	[]	[48580051, 48580083]
133_27392	chr17	49230752	49231152	+	659	33.0	[6.209915]	[141]	[]	[]	[49230977]	[]
133_27396	chr17	58219682	58220082	+	681	33.0	[]	[]	[8.490457]	[140]	[]	[58219909]
133_274	chr6	2980127	2980527	+	1000	364.0	[11.820001]	[119]	[10.412417, 10.022524]	[98, 119]	[2980344]	[2980323, 2980344]
133_2740	chr6	152232794	152233194	+	1000	138.0	[]	[]	[10.196432]	[155]	[]	[152233036]
133_27400	chr17	64385095	64385495	+	729	33.0	[6.8825955]	[165]	[8.632995]	[165]	[64385335]	[64385335]
133_27404	chr17	70133986	70134386	+	546	33.0	[]	[]	[6.9603963]	[63]	[]	[70134144]
133_27405	chr17	76029522	76029922	+	693	33.0	[]	[]	[6.573722]	[92]	[]	[76029675]
133_2741	chr7	2109967	2110367	+	1000	138.0	[]	[]	[7.082873]	[121]	[]	[2110185]
133_27410	chr17	80501403	80501803	+	684	33.0	[]	[]	[6.151192]	[90]	[]	[80501580]
133_27419	chr18	3305234	3305634	+	630	33.0	[8.40951]	[206]	[]	[]	[3305483]	[]
133_27421	chr18	9757974	9758374	+	739	33.0	[]	[]	[6.23409]	[210]	[]	[9758192]
133_27423	chr18	10520022	10520422	+	659	33.0	[7.5888314]	[126]	[]	[]	[10520190]	[]
133_27425	chr18	22933947	22934347	+	755	33.0	[]	[]	[7.1081047]	[143]	[]	[22934173]
133_27427	chr18	31015933	31016333	+	699	33.0	[14.173678, 7.864854, 8.045571]	[114, 134, 135]	[11.842608, 6.159387]	[114, 135]	[31016120, 31016140, 31016141]	[31016120, 31016141]
133_2743	chr8	54106048	54106448	+	1000	138.0	[11.842608]	[129]	[8.232476, 14.173678]	[108, 129]	[54106255]	[54106234, 54106255]
133_27430	chr18	35137679	35138079	+	680	33.0	[]	[]	[6.1742854]	[173]	[]	[35137926]
133_27432	chr18	46161669	46162069	+	718	33.0	[11.842608, 8.70695]	[67, 90]	[14.173678, 9.288357]	[67, 90]	[46161835, 46161858]	[46161835, 46161858]
133_27435	chr18	77737330	77737730	+	720	33.0	[14.173678]	[100]	[11.842608]	[100]	[77737524]	[77737524]
133_27438	chr19	1259311	1259711	+	717	33.0	[6.957288]	[174]	[11.03802]	[174]	[1259545]	[1259545]
133_27439	chr19	3671705	3672105	+	738	33.0	[8.36798]	[107]	[8.808403]	[107]	[3671909]	[3671909]
133_27442	chr19	3984157	3984557	+	747	33.0	[14.173678]	[167]	[11.842608]	[167]	[3984387]	[3984387]
133_27445	chr19	4911689	4912089	+	728	33.0	[]	[]	[6.4879513]	[144]	[]	[4911933]
133_2745	chr1	9717623	9718023	+	1000	137.0	[7.7649856]	[109]	[7.83516, 9.136207]	[109, 135]	[9717828]	[9717828, 9717854]
133_27465	chr19	35114580	35114980	+	745	33.0	[7.879267]	[129]	[]	[]	[35114770]	[]
133_27471	chr19	43672318	43672718	+	718	33.0	[10.869366]	[91]	[13.5706835]	[91]	[43672484]	[43672484]
133_27472	chr19	43789029	43789429	+	681	33.0	[]	[]	[6.3817983]	[114]	[]	[43789235]
133_27479	chr19	49148355	49148755	+	698	33.0	[15.901753]	[126]	[8.538297]	[126]	[49148569]	[49148569]
133_27481	chr19	50046805	50047205	+	666	33.0	[7.5888314]	[92]	[]	[]	[50046981]	[]
133_27483	chr19	50727433	50727833	+	638	33.0	[15.901753]	[116]	[8.538297]	[116]	[50727610]	[50727610]
133_27484	chr19	50783585	50783985	+	551	33.0	[8.085812]	[136]	[]	[]	[50783779]	[]
133_27486	chr19	54517516	54517916	+	543	33.0	[10.311713]	[91]	[6.562315]	[91]	[54517707]	[54517707]
133_27489	chr19	55476922	55477322	+	560	33.0	[8.267781]	[132]	[]	[]	[55477088]	[]
133_27507	chr2	42946962	42947362	+	552	33.0	[]	[]	[10.94174]	[88]	[]	[42947144]
133_27510	chr2	46983240	46983640	+	713	33.0	[]	[]	[7.097286]	[154]	[]	[46983452]
133_27512	chr2	48332264	48332664	+	639	33.0	[15.901753]	[144]	[8.538297]	[144]	[48332497]	[48332497]
133_27520	chr2	85541173	85541573	+	742	33.0	[]	[]	[9.158815]	[197]	[]	[85541406]
133_27522	chr2	88673274	88673674	+	546	33.0	[11.382891]	[121]	[6.704043]	[121]	[88673431]	[88673431]
133_27525	chr2	96225060	96225460	+	656	33.0	[8.893384]	[225]	[7.9806437]	[225]	[96225305]	[96225305]
133_27528	chr2	112056144	112056544	+	696	33.0	[]	[]	[8.684342]	[134]	[]	[112056338]
133_27533	chr2	151826781	151827181	+	541	33.0	[]	[]	[6.914219]	[165]	[]	[151827001]
133_27535	chr2	157804385	157804785	+	640	33.0	[]	[]	[12.55011]	[139]	[]	[157804611]
133_27538	chr2	158142984	158143384	+	720	33.0	[11.437455]	[146]	[]	[]	[158143171]	[]
133_27541	chr2	170017773	170018173	+	747	33.0	[8.432117]	[101]	[8.078578]	[101]	[170017940]	[170017940]
133_27547	chr2	196324081	196324481	+	659	33.0	[12.766095]	[77]	[6.901222]	[139]	[196324243]	[196324305]
133_2755	chr12	93569698	93570098	+	1000	137.0	[10.763187]	[96]	[]	[]	[93569892]	[]
133_27553	chr2	241489744	241490144	+	617	33.0	[]	[]	[7.57549]	[114]	[]	[241489922]
133_27554	chr20	17743685	17744085	+	696	33.0	[11.842608]	[100]	[14.173678]	[100]	[17743876]	[17743876]
133_27556	chr20	31341481	31341881	+	626	33.0	[8.538297]	[140]	[15.901753]	[140]	[31341697]	[31341697]
133_27557	chr20	31694222	31694622	+	631	33.0	[]	[]	[10.94174]	[106]	[]	[31694417]
133_2756	chr12	110270471	110270871	+	1000	137.0	[10.869366]	[92]	[13.5706835, 7.0094256]	[92, 136]	[110270651]	[110270651, 110270695]
133_27561	chr20	36741053	36741453	+	572	33.0	[6.438388]	[156]	[]	[]	[36741280]	[]
133_27563	chr20	38030582	38030982	+	712	33.0	[9.051821]	[132]	[9.035112]	[132]	[38030792]	[38030792]
133_27566	chr20	44553265	44553665	+	672	33.0	[]	[]	[6.8921194]	[88]	[]	[44553440]
133_27568	chr20	45322994	45323394	+	635	33.0	[]	[]	[7.1081047]	[66]	[]	[45323147]
133_27570	chr20	51643426	51643826	+	630	33.0	[6.3577366]	[113]	[]	[]	[51643589]	[]
133_27571	chr20	53918854	53919254	+	608	33.0	[8.632995]	[100]	[6.8825955]	[100]	[53919029]	[53919029]
133_27576	chr21	17611383	17611783	+	613	33.0	[7.57549]	[163]	[10.435025]	[95]	[17611608]	[17611540]
133_27583	chr21	29648558	29648958	+	736	33.0	[]	[]	[8.247232]	[176]	[]	[29648787]
133_27586	chr21	34543913	34544313	+	713	33.0	[7.5888314]	[123]	[6.3859587]	[112]	[34544114]	[34544103]
133_27587	chr21	34630476	34630876	+	704	33.0	[7.097286]	[114]	[]	[]	[34630690]	[]
133_27590	chr21	37079145	37079545	+	738	33.0	[]	[]	[6.914219, 12.766095]	[157, 211]	[]	[37079342, 37079396]
133_27592	chr21	42835351	42835751	+	720	33.0	[7.9806437, 7.225411]	[158, 177]	[8.893384]	[158]	[42835537, 42835556]	[42835537]
133_27597	chr21	46184117	46184517	+	683	33.0	[]	[]	[8.085812]	[184]	[]	[46184367]
133_27601	chr22	19069557	19069957	+	693	33.0	[]	[]	[7.887462, 6.3817983]	[127, 181]	[]	[19069727, 19069781]
133_27605	chr22	19275139	19275539	+	689	33.0	[6.301925]	[165]	[9.213665, 8.007392]	[165, 166]	[19275325]	[19275325, 19275326]
133_27608	chr22	19495215	19495615	+	595	33.0	[]	[]	[6.612033]	[117]	[]	[19495424]
133_27609	chr22	19645866	19646266	+	621	33.0	[6.8668876]	[154]	[]	[]	[19646117]	[]
133_27610	chr22	19716609	19717009	+	650	33.0	[6.957288]	[138]	[11.03802]	[138]	[19716819]	[19716819]
133_27613	chr22	20152926	20153326	+	687	33.0	[]	[]	[7.4115434]	[151]	[]	[20153119]
133_27616	chr22	20409470	20409870	+	682	33.0	[]	[]	[8.031247]	[163]	[]	[20409704]
133_27617	chr22	20528833	20529233	+	666	33.0	[]	[]	[7.627919]	[134]	[]	[20529062]
133_27618	chr22	20552761	20553161	+	673	33.0	[6.552134]	[223]	[]	[]	[20552986]	[]
133_2762	chr2	38613811	38614211	+	1000	137.0	[8.632995]	[90]	[6.8825955]	[90]	[38613987]	[38613987]
133_27625	chr22	20870436	20870836	+	719	33.0	[6.9185925, 6.4879513, 6.410166]	[144, 156, 211]	[]	[]	[20870617, 20870629, 20870684]	[]
133_27631	chr22	21669098	21669498	+	617	33.0	[]	[]	[7.4504957]	[205]	[]	[21669325]
133_27633	chr22	21950332	21950732	+	698	33.0	[]	[]	[7.056757]	[128]	[]	[21950558]
133_27639	chr22	22414971	22415371	+	628	33.0	[8.588062]	[137]	[]	[]	[22415134]	[]
133_27645	chr22	23279089	23279489	+	700	33.0	[]	[]	[7.806082]	[193]	[]	[23279286]
133_27646	chr22	32576522	32576922	+	547	33.0	[]	[]	[6.612033]	[156]	[]	[32576756]
133_27649	chr3	4474698	4475098	+	745	33.0	[7.879267]	[144]	[]	[]	[4474928]	[]
133_27651	chr3	4819703	4820103	+	678	33.0	[8.03]	[172]	[8.03]	[173]	[4819916]	[4819917]
133_27655	chr3	10738784	10739184	+	663	33.0	[7.9806437]	[90]	[8.893384]	[90]	[10738943]	[10738943]
133_27656	chr3	11662551	11662951	+	659	33.0	[7.3783107]	[188]	[8.504869]	[188]	[11662776]	[11662776]
133_27663	chr3	13431380	13431780	+	687	33.0	[6.7182117, 13.548076]	[96, 117]	[13.548076, 6.7182117]	[96, 117]	[13431574, 13431595]	[13431574, 13431595]
133_27665	chr3	23826384	23826784	+	705	33.0	[7.5888314]	[109]	[]	[]	[23826564]	[]
133_27666	chr3	23949660	23950060	+	700	33.0	[7.9018755]	[152]	[6.4050674]	[152]	[23949909]	[23949909]
133_27667	chr3	37054992	37055392	+	705	33.0	[10.435025]	[88]	[]	[]	[37055163]	[]
133_27668	chr3	37779640	37780040	+	684	33.0	[]	[]	[8.247232]	[170]	[]	[37779816]
133_27669	chr3	40311573	40311973	+	699	33.0	[]	[]	[11.437455]	[135]	[]	[40311789]
133_27677	chr3	58173334	58173734	+	717	33.0	[6.626151, 6.562315]	[100, 116]	[10.311713]	[116]	[58173533, 58173549]	[58173549]
133_27678	chr3	128804136	128804536	+	644	33.0	[6.612033]	[166]	[]	[]	[128804354]	[]
133_27686	chr3	169930046	169930446	+	585	33.0	[7.806082]	[127]	[]	[]	[169930269]	[]
133_27689	chr3	183536529	183536929	+	689	33.0	[]	[]	[10.7095785]	[129]	[]	[183536721]
133_27696	chr3	196142483	196142883	+	713	33.0	[]	[]	[7.082873]	[233]	[]	[196142722]
133_27698	chr3	197223957	197224357	+	647	33.0	[8.138241]	[150]	[]	[]	[197224175]	[]
133_277	chr1	109864146	109864546	+	1000	362.0	[10.869366, 11.820001]	[82, 103]	[13.5706835, 10.022524]	[82, 103]	[109864327, 109864348]	[109864327, 109864348]
133_27701	chr4	1041563	1041963	+	694	33.0	[6.298889]	[146]	[]	[]	[1041786]	[]
133_27702	chr4	2835142	2835542	+	557	33.0	[14.173678]	[148]	[11.842608]	[148]	[2835375]	[2835375]
133_27705	chr4	40003832	40004232	+	726	33.0	[]	[]	[7.097286]	[144]	[]	[40003991]
133_27707	chr4	55386140	55386540	+	740	33.0	[]	[]	[7.879267]	[191]	[]	[55386360]
133_27712	chr4	74056123	74056523	+	719	33.0	[]	[]	[6.1742854]	[176]	[]	[74056332]
133_27713	chr4	74065310	74065710	+	685	33.0	[10.266372]	[80]	[12.597441]	[80]	[74065488]	[74065488]
133_27714	chr4	78800138	78800538	+	559	33.0	[]	[]	[6.3859587]	[117]	[]	[78800296]
133_27715	chr4	81913300	81913700	+	575	33.0	[]	[]	[10.586154]	[138]	[]	[81913519]
133_27719	chr4	94459421	94459821	+	633	33.0	[13.5706835]	[133]	[10.869366]	[133]	[94459572]	[94459572]
133_27722	chr4	109739506	109739906	+	611	33.0	[10.869366]	[76]	[13.5706835]	[76]	[109739674]	[109739674]
133_27723	chr4	126702730	126703130	+	693	33.0	[]	[]	[6.8068504]	[170]	[]	[126702945]
133_27724	chr4	139424064	139424464	+	622	33.0	[8.446286]	[82]	[10.243763]	[82]	[139424239]	[139424239]
133_27725	chr4	153465059	153465459	+	570	33.0	[]	[]	[6.612033]	[206]	[]	[153465269]
133_27728	chr4	174669184	174669584	+	700	33.0	[]	[]	[8.614941]	[160]	[]	[174669378]
133_27729	chr4	177287278	177287678	+	698	33.0	[11.842608]	[71]	[14.173678, 7.57549]	[71, 129]	[177287446]	[177287446, 177287504]
133_2773	chr6	142400539	142400939	+	1000	137.0	[6.298889]	[66]	[]	[]	[142400693]	[]
133_27736	chr5	16160710	16161110	+	559	33.0	[15.901753]	[85]	[8.538297]	[85]	[16160882]	[16160882]
133_27739	chr5	19099166	19099566	+	714	33.0	[6.914219]	[98]	[]	[]	[19099354]	[]
133_27741	chr5	33439774	33440174	+	685	33.0	[7.154467]	[175]	[]	[]	[33439985]	[]
133_27742	chr5	43305965	43306365	+	700	33.0	[7.864854]	[124]	[]	[]	[43306173]	[]
133_27744	chr5	72307682	72308082	+	613	33.0	[6.904243]	[111]	[]	[]	[72307861]	[]
133_27745	chr5	75648680	75649080	+	725	33.0	[9.288357]	[121]	[6.8476133, 8.70695]	[82, 121]	[75648886]	[75648847, 75648886]
133_27747	chr5	78578471	78578871	+	694	33.0	[11.489884]	[162]	[]	[]	[78578689]	[]
133_27754	chr5	90606537	90606937	+	718	33.0	[8.29039]	[84]	[7.007401]	[84]	[90606707]	[90606707]
133_27756	chr5	90650672	90651072	+	640	33.0	[9.035112, 11.842608]	[119, 131]	[9.051821, 14.173678]	[119, 131]	[90650834, 90650846]	[90650834, 90650846]
133_2776	chr7	150787574	150787974	+	1000	137.0	[10.850257]	[104]	[]	[]	[150787768]	[]
133_27761	chr5	101084359	101084759	+	703	33.0	[]	[]	[12.766095]	[92]	[]	[101084513]
133_27769	chr5	126354252	126354652	+	731	33.0	[7.4425774, 11.820001]	[118, 164]	[10.022524]	[164]	[126354450, 126354496]	[126354496]
133_2777	chr8	101198413	101198813	+	1000	137.0	[]	[]	[7.4425774]	[61]	[]	[101198572]
133_27771	chr5	132643061	132643461	+	756	33.0	[12.597441]	[148]	[10.266372]	[148]	[132643303]	[132643303]
133_27775	chr5	139652616	139653016	+	560	33.0	[]	[]	[8.355901, 10.2329445]	[143, 176]	[]	[139652776, 139652809]
133_2778	chrX	47662211	47662611	+	1000	137.0	[10.94174]	[89]	[]	[]	[47662397]	[]
133_27780	chr5	148733581	148733981	+	665	33.0	[]	[]	[10.850257, 7.7088323]	[88, 122]	[]	[148733754, 148733788]
133_27781	chr5	149810854	149811254	+	683	33.0	[8.03]	[89]	[8.03]	[90]	[149811036]	[149811037]
133_27788	chr5	157853942	157854342	+	542	33.0	[15.901753]	[90]	[8.538297]	[90]	[157854124]	[157854124]
133_27796	chr6	2941336	2941736	+	669	33.0	[10.7095785]	[115]	[]	[]	[2941543]	[]
133_27799	chr6	4134754	4135154	+	608	33.0	[6.279317]	[178]	[]	[]	[4134982]	[]
133_2780	chr1	65904593	65904993	+	1000	136.0	[8.3785095]	[64]	[7.517722]	[64]	[65904756]	[65904756]
133_27801	chr6	5589457	5589857	+	640	33.0	[]	[]	[8.355901]	[114]	[]	[5589657]
133_27802	chr6	6701884	6702284	+	710	33.0	[10.412417]	[148]	[]	[]	[6702101]	[]
133_27803	chr6	7042222	7042622	+	727	33.0	[6.298889]	[175]	[]	[]	[7042428]	[]
133_27804	chr6	10682318	10682718	+	632	33.0	[]	[]	[7.4115434]	[137]	[]	[10682501]
133_27806	chr6	11655744	11656144	+	724	33.0	[9.051821]	[158]	[9.035112]	[158]	[11655959]	[11655959]
133_27812	chr6	15045034	15045434	+	668	33.0	[6.612033]	[100]	[]	[]	[15045223]	[]
133_27814	chr6	15901653	15902053	+	713	33.0	[]	[]	[6.9185925]	[146]	[]	[15901893]
133_27818	chr6	17311741	17312141	+	674	33.0	[8.632995]	[118]	[6.8825955]	[118]	[17311927]	[17311927]
133_27822	chr6	20820035	20820435	+	719	33.0	[7.3783107]	[246]	[8.504869]	[246]	[20820285]	[20820285]
133_2783	chr10	12063435	12063835	+	1000	136.0	[6.159387]	[115]	[8.045571]	[115]	[12063644]	[12063644]
133_27832	chr6	27288785	27289185	+	680	33.0	[]	[]	[9.158815]	[132]	[]	[27288999]
133_27833	chr6	27568645	27569045	+	713	33.0	[10.022524, 8.11152]	[152, 173]	[11.820001]	[152]	[27568872, 27568893]	[27568872]
133_27837	chr6	30483565	30483965	+	668	33.0	[6.469334]	[102]	[]	[]	[30483725]	[]
133_27841	chr6	32415405	32415805	+	688	33.0	[6.3565664, 7.5739202]	[176, 189]	[]	[]	[32415637, 32415650]	[]
133_27842	chr6	33118539	33118939	+	746	33.0	[8.232476]	[152]	[]	[]	[33118743]	[]
133_27847	chr6	36851151	36851551	+	710	33.0	[10.243763]	[118]	[8.446286]	[118]	[36851369]	[36851369]
133_27849	chr6	39228112	39228512	+	684	33.0	[11.820001, 8.504869]	[98, 127]	[10.022524, 7.3783107]	[98, 127]	[39228308, 39228337]	[39228308, 39228337]
133_27851	chr6	42201288	42201688	+	717	33.0	[]	[]	[6.3859587]	[136]	[]	[42201476]
133_27856	chr6	44073611	44074011	+	728	33.0	[7.5900965]	[114]	[]	[]	[44073808]	[]
133_27858	chr6	47247276	47247676	+	647	33.0	[7.7121196]	[53]	[7.130713]	[53]	[47247429]	[47247429]
133_27861	chr6	49651024	49651424	+	712	33.0	[6.6379886]	[163]	[]	[]	[49651247]	[]
133_27865	chr6	57317536	57317936	+	567	33.0	[6.988318]	[130]	[6.8068504]	[110]	[57317713]	[57317693]
133_27867	chr6	67884045	67884445	+	734	33.0	[]	[]	[8.007392]	[216]	[]	[67884274]
133_27868	chr6	68572548	68572948	+	754	33.0	[8.214434]	[145]	[]	[]	[68572780]	[]
133_27872	chr6	87574904	87575304	+	692	33.0	[12.766095]	[182]	[]	[]	[87575110]	[]
133_27874	chr6	106857390	106857790	+	587	33.0	[11.842608]	[121]	[14.173678, 7.1081047]	[121, 136]	[106857600]	[106857600, 106857615]
133_27876	chr6	107675269	107675669	+	621	33.0	[7.9018755]	[81]	[6.4050674, 7.1081047]	[81, 113]	[107675441]	[107675441, 107675473]
133_27878	chr6	110957865	110958265	+	561	33.0	[7.7088323]	[216]	[]	[]	[110958099]	[]
133_27887	chr6	129667567	129667967	+	676	33.0	[7.879267]	[123]	[]	[]	[129667738]	[]
133_27891	chr6	134063309	134063709	+	716	33.0	[8.247232]	[167]	[]	[]	[134063509]	[]
133_27895	chr6	140148577	140148977	+	672	33.0	[6.4975696]	[193]	[]	[]	[140148825]	[]
133_27902	chr6	147201161	147201561	+	749	33.0	[9.122182]	[188]	[7.43074]	[188]	[147201399]	[147201399]
133_27908	chr6	155327573	155327973	+	699	33.0	[6.604563]	[119]	[]	[]	[155327739]	[]
133_27909	chr6	156953492	156953892	+	725	33.0	[6.650434]	[118]	[10.822035]	[118]	[156953643]	[156953643]
133_27915	chr6	161138316	161138716	+	716	33.0	[]	[]	[8.355901]	[156]	[]	[161138526]
133_27925	chr7	5591530	5591930	+	683	33.0	[10.311713]	[126]	[6.562315]	[126]	[5591741]	[5591741]
133_2793	chr14	81423402	81423802	+	1000	136.0	[8.446286]	[114]	[10.243763]	[114]	[81423609]	[81423609]
133_27936	chr7	25861991	25862391	+	682	33.0	[6.136779]	[191]	[]	[]	[25862194]	[]
133_27940	chr7	43727088	43727488	+	739	33.0	[]	[]	[6.914219]	[127]	[]	[43727315]
133_27944	chr7	56097685	56098085	+	692	33.0	[6.3859587]	[95]	[]	[]	[56097872]	[]
133_27955	chr7	87067803	87068203	+	725	33.0	[10.243763]	[130]	[8.446286]	[130]	[87068024]	[87068024]
133_27959	chr7	92953648	92954048	+	731	33.0	[]	[]	[9.839595]	[106]	[]	[92953826]
133_2796	chr18	9825483	9825883	+	1000	136.0	[9.6861105]	[100]	[]	[]	[9825678]	[]
133_27960	chr7	93238652	93239052	+	700	33.0	[]	[]	[12.766095]	[127]	[]	[93238825]
133_27963	chr7	97122001	97122401	+	723	33.0	[14.173678]	[100]	[11.842608]	[100]	[97122173]	[97122173]
133_27964	chr7	99144447	99144847	+	739	33.0	[7.5888314]	[66]	[]	[]	[99144604]	[]
133_27969	chr7	101322069	101322469	+	583	33.0	[6.152699]	[181]	[]	[]	[101322256]	[]
133_27971	chr7	103573574	103573974	+	745	33.0	[8.133142]	[159]	[]	[]	[103573788]	[]
133_27978	chr7	107199369	107199769	+	541	33.0	[8.893384, 8.432117]	[121, 174]	[7.9806437, 8.078578]	[121, 174]	[107199566, 107199619]	[107199566, 107199619]
133_27982	chr7	108232106	108232506	+	574	33.0	[]	[]	[7.4858007, 6.735589]	[112, 186]	[]	[108232272, 108232346]
133_27986	chr7	116180229	116180629	+	646	33.0	[6.7039366]	[86]	[]	[]	[116180403]	[]
133_27987	chr7	116418483	116418883	+	613	33.0	[10.266372]	[127]	[12.597441]	[127]	[116418708]	[116418708]
133_27988	chr7	116489729	116490129	+	639	33.0	[8.03]	[152]	[]	[]	[116489965]	[]
133_2799	chr2	174210808	174211208	+	1000	136.0	[]	[]	[6.3577366]	[75]	[]	[174210982]
133_27990	chr7	121090154	121090554	+	714	33.0	[7.7088323, 6.552134]	[136, 168]	[]	[]	[121090331, 121090363]	[]
133_27995	chr7	129493509	129493909	+	664	33.0	[8.232476, 9.136207]	[115, 134]	[]	[]	[129493699, 129493718]	[]
133_28	chr20	56412138	56412538	+	1000	570.0	[8.446286]	[119]	[10.243763]	[119]	[56412357]	[56412357]
133_2800	chr2	177242479	177242879	+	1000	136.0	[6.52701]	[72]	[8.311827]	[72]	[177242650]	[177242650]
133_28000	chr7	131363767	131364167	+	730	33.0	[8.662755, 6.7039366]	[97, 163]	[]	[]	[131363925, 131363991]	[]
133_28002	chr7	132815700	132816100	+	709	33.0	[6.244324]	[155]	[]	[]	[132815947]	[]
133_28007	chr7	136093252	136093652	+	597	33.0	[]	[]	[7.2818418]	[161]	[]	[136093488]
133_28009	chr7	139883861	139884261	+	603	33.0	[8.446286]	[177]	[10.243763]	[177]	[139884107]	[139884107]
133_2801	chr20	50165916	50166316	+	1000	136.0	[9.70938]	[197]	[6.1738005]	[197]	[50166145]	[50166145]
133_28017	chr7	143471954	143472354	+	698	33.0	[]	[]	[7.485917]	[125]	[]	[143472173]
133_28020	chr7	149151002	149151402	+	722	33.0	[8.858079]	[139]	[]	[]	[149151225]	[]
133_28023	chr7	149601835	149602235	+	658	33.0	[8.538297]	[111]	[15.901753]	[111]	[149602040]	[149602040]
133_28031	chr7	158582065	158582465	+	544	33.0	[6.9185925]	[97]	[]	[]	[158582256]	[]
133_28036	chr8	21940713	21941113	+	758	33.0	[8.490457]	[74]	[]	[]	[21940886]	[]
133_28037	chr8	21951833	21952233	+	684	33.0	[8.03]	[191]	[]	[]	[21952053]	[]
