#PeakID(python identify_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_19266	chr7	43768568	43768968	+	599	29.0	[]	[]	[5.7914157, 2.9050283, 5.807415]	[154, 156, 157]	[]	[43768749, 43768751, 43768752]
874_19277	chr7	123728608	123729008	+	567	29.0	[]	[]	[2.7870793]	[105]	[]	[123728759]
874_1928	chr1	228164486	228164886	+	1000	59.0	[]	[]	[2.0175672, 5.7936363, 1.9436029, 10.004859, 3.4627848]	[156, 162, 164, 167, 169]	[]	[228164704, 228164710, 228164712, 228164715, 228164717]
874_19287	chr8	1823442	1823842	+	600	29.0	[]	[]	[4.781296]	[80]	[]	[1823612]
874_19296	chr8	95226488	95226888	+	593	29.0	[]	[]	[4.0856524]	[128]	[]	[95226648]
874_19300	chr8	133296479	133296879	+	584	29.0	[7.6980124, 2.1652963, 2.1186657, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 2.1186657, 4.007244]	[146, 157, 199, 205, 207, 209, 211, 213, 215, 217, 219, 221, 223, 225, 227, 229, 231]	[]	[]	[133296637, 133296648, 133296690, 133296696, 133296698, 133296700, 133296702, 133296704, 133296706, 133296708, 133296710, 133296712, 133296714, 133296716, 133296718, 133296720, 133296722]	[]
874_19306	chr9	95834368	95834768	+	584	29.0	[]	[]	[2.3530145]	[104]	[]	[95834556]
874_19311	chr9	127917123	127917523	+	572	29.0	[]	[]	[2.0155063]	[147]	[]	[127917351]
874_19324	chr1	27630846	27631246	+	590	28.5	[4.2763863]	[181]	[]	[]	[27631040]	[]
874_19334	chr1	43058931	43059331	+	550	28.5	[]	[]	[1.7767869]	[59]	[]	[43059089]
874_19345	chr1	124050498	124050898	+	578	28.5	[]	[]	[2.772698, 4.8420653]	[101, 103]	[]	[124050697, 124050699]
874_19350	chr1	178724742	178725142	+	563	28.5	[2.2845972, 3.2651608]	[111, 112]	[2.282704]	[128]	[178724935, 178724936]	[178724952]
874_19351	chr1	182289716	182290116	+	580	28.5	[1.7301782, 11.65394, 8.587025, 9.146593, 5.959441, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[106, 107, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150, 152]	[]	[]	[182289901, 182289902, 182289907, 182289909, 182289911, 182289913, 182289915, 182289917, 182289919, 182289921, 182289923, 182289925, 182289927, 182289929, 182289931, 182289933, 182289935, 182289937, 182289939, 182289941, 182289943, 182289945, 182289947]	[]
874_19355	chr1	204362479	204362879	+	561	28.5	[3.9800565]	[154]	[3.0384798]	[178]	[204362690]	[204362714]
874_1936	chr16	57691063	57691463	+	1000	59.0	[]	[]	[6.92106]	[140]	[]	[57691293]
874_19367	chr1	231138950	231139350	+	551	28.5	[1.7125633]	[161]	[]	[]	[231139193]	[]
874_1937	chr16	89972532	89972932	+	1000	59.0	[]	[]	[5.78313]	[102]	[]	[89972692]
874_19370	chr1	241639804	241640204	+	556	28.5	[]	[]	[6.331936]	[173]	[]	[241640020]
874_19374	chr10	45378285	45378685	+	584	28.5	[]	[]	[2.625468, 7.682946, 5.637041]	[134, 136, 139]	[]	[45378456, 45378458, 45378461]
874_19389	chr11	11958438	11958838	+	573	28.5	[3.1447847]	[187]	[]	[]	[11958662]	[]
874_19392	chr11	33737368	33737768	+	559	28.5	[2.1308308]	[223]	[]	[]	[33737604]	[]
874_19393	chr11	36101485	36101885	+	565	28.5	[]	[]	[8.704974]	[193]	[]	[36101680]
874_19394	chr11	45147217	45147617	+	549	28.5	[]	[]	[3.757956]	[92]	[]	[45147374]
874_19396	chr11	52512815	52513215	+	552	28.5	[]	[]	[1.7409183]	[59]	[]	[52512969]
874_19400	chr11	78257050	78257450	+	549	28.5	[]	[]	[10.325596, 6.112222, 5.6376047]	[85, 86, 89]	[]	[78257225, 78257226, 78257229]
874_19401	chr11	86924936	86925336	+	557	28.5	[8.050141]	[122]	[]	[]	[86925118]	[]
874_19410	chr12	53371468	53371868	+	540	28.5	[]	[]	[4.475753]	[150]	[]	[53371696]
874_19416	chr13	30307146	30307546	+	559	28.5	[]	[]	[4.8445864, 6.09218, 5.4693213]	[182, 183, 184]	[]	[30307374, 30307375, 30307376]
874_19419	chr13	80675002	80675402	+	555	28.5	[4.8972874]	[160]	[]	[]	[80675205]	[]
874_19425	chr13	90340163	90340563	+	555	28.5	[1.729274]	[83]	[]	[]	[90340327]	[]
874_19426	chr13	90354200	90354600	+	568	28.5	[]	[]	[4.5741515, 4.5914435, 4.890142]	[103, 104, 106]	[]	[90354357, 90354358, 90354360]
874_19438	chr13	91539090	91539490	+	549	28.5	[]	[]	[4.1180477, 4.1065764, 9.432928, 2.6192267, 6.7630486, 2.9231553]	[83, 84, 86, 87, 88, 90]	[]	[91539241, 91539242, 91539244, 91539245, 91539246, 91539248]
874_19454	chr15	58429956	58430356	+	569	28.5	[6.4145374]	[102]	[]	[]	[58430151]	[]
874_19459	chr16	1308581	1308981	+	564	28.5	[2.0693865]	[78]	[]	[]	[1308734]	[]
874_19463	chr16	67109807	67110207	+	572	28.5	[]	[]	[8.041579, 2.1777112, 4.1259294, 6.7430067, 5.364863, 6.7016516, 4.0000987, 4.562722]	[127, 129, 130, 132, 134, 135, 137, 140]	[]	[67110001, 67110003, 67110004, 67110006, 67110008, 67110009, 67110011, 67110014]
874_19472	chr17	33049675	33050075	+	562	28.5	[]	[]	[2.693127]	[175]	[]	[33049893]
874_19483	chr17	75517254	75517654	+	541	28.5	[]	[]	[2.8286483, 4.7093925]	[168, 178]	[]	[75517452, 75517462]
874_1949	chr20	48124224	48124624	+	1000	59.0	[3.1122763]	[179]	[]	[]	[48124427]	[]
874_19496	chr19	4153394	4153794	+	577	28.5	[11.661137]	[69]	[3.5293934]	[85]	[4153563]	[4153579]
874_19497	chr19	10119578	10119978	+	576	28.5	[3.2105021, 2.1343372]	[141, 150]	[]	[]	[10119787, 10119796]	[]
874_19501	chr19	45999698	46000098	+	547	28.5	[]	[]	[4.626013, 6.4627814, 8.334957]	[100, 121, 124]	[]	[45999877, 45999898, 45999901]
874_19508	chr1_KI270713v1_random	23750	24150	+	569	28.5	[1.7644244]	[149]	[]	[]	[23982]	[]
874_19509	chr2	6847378	6847778	+	569	28.5	[]	[]	[1.9216676]	[152]	[]	[6847576]
874_19516	chr2	85498900	85499300	+	556	28.5	[4.741901, 5.738978]	[126, 128]	[]	[]	[85499063, 85499065]	[]
874_1952	chr22	20247030	20247430	+	1000	59.0	[]	[]	[1.9665881, 3.1113944, 2.5991845, 6.7361174]	[132, 134, 136, 137]	[]	[20247203, 20247205, 20247207, 20247208]
874_19524	chr2	178074784	178075184	+	567	28.5	[]	[]	[2.787183, 4.5721326]	[140, 145]	[]	[178074940, 178074945]
874_1953	chr22	20254311	20254711	+	1000	59.0	[6.31947, 2.5402424]	[98, 106]	[]	[]	[20254490, 20254498]	[]
874_19532	chr21	29660041	29660441	+	552	28.5	[]	[]	[1.6229693]	[198]	[]	[29660287]
874_19534	chr21	35336253	35336653	+	590	28.5	[3.6169324]	[182]	[]	[]	[35336455]	[]
874_19539	chr22	19148049	19148449	+	560	28.5	[9.065002]	[154]	[]	[]	[19148280]	[]
874_19544	chr22	19921359	19921759	+	549	28.5	[2.0472963]	[91]	[]	[]	[19921510]	[]
874_19549	chr22	21883246	21883646	+	568	28.5	[2.1210928]	[70]	[]	[]	[21883405]	[]
874_19558	chr3	34056907	34057307	+	587	28.5	[3.4827232, 2.7870793]	[140, 144]	[]	[]	[34057096, 34057100]	[]
874_19576	chr4	158768499	158768899	+	579	28.5	[6.3952265]	[127]	[]	[]	[158768719]	[]
874_19580	chr5	10708517	10708917	+	555	28.5	[]	[]	[2.912863]	[143]	[]	[10708712]
874_19581	chr5	33984670	33985070	+	571	28.5	[4.007244, 4.007244, 5.2320204]	[153, 155, 157]	[]	[]	[33984884, 33984886, 33984888]	[]
874_19585	chr5	79811020	79811420	+	564	28.5	[]	[]	[4.2436633, 2.910689]	[178, 182]	[]	[79811248, 79811252]
874_19586	chr5	81758833	81759233	+	558	28.5	[3.5269663]	[135]	[]	[]	[81758991]	[]
874_19589	chr5	132972005	132972405	+	571	28.5	[3.681358, 9.478014, 4.20259, 8.113328]	[91, 94, 95, 96]	[]	[]	[132972174, 132972177, 132972178, 132972179]	[]
874_19602	chr6	26354348	26354748	+	566	28.5	[6.467303]	[162]	[]	[]	[26354531]	[]
874_19603	chr6	28547043	28547443	+	559	28.5	[3.346751]	[147]	[]	[]	[28547250]	[]
874_19604	chr6	30763776	30764176	+	586	28.5	[3.5136602]	[163]	[]	[]	[30763975]	[]
874_19607	chr6	31491818	31492218	+	544	28.5	[]	[]	[3.9021056]	[152]	[]	[31491971]
874_19614	chr6	41203952	41204352	+	543	28.5	[]	[]	[10.828078]	[124]	[]	[41204120]
874_19615	chr6	43905175	43905575	+	582	28.5	[7.3731656]	[105]	[]	[]	[43905333]	[]
874_19616	chr6	44129874	44130274	+	573	28.5	[3.227386]	[65]	[]	[]	[44130031]	[]
874_19619	chr6	129671945	129672345	+	576	28.5	[2.1186657]	[122]	[]	[]	[129672096]	[]
874_19624	chr6	150213209	150213609	+	578	28.5	[7.3422284, 7.3422284, 7.3422284, 7.3422284, 5.2320204, 1.9606545]	[124, 126, 128, 130, 132, 134]	[]	[]	[150213360, 150213362, 150213364, 150213366, 150213368, 150213370]	[]
874_19625	chr6	161033582	161033982	+	585	28.5	[]	[]	[2.1115198]	[61]	[]	[161033738]
874_19628	chr7	5531741	5532141	+	575	28.5	[]	[]	[9.984038, 6.8396425, 2.6316926]	[104, 105, 106]	[]	[5531933, 5531934, 5531935]
874_19629	chr7	5595460	5595860	+	563	28.5	[]	[]	[14.403717]	[67]	[]	[5595612]
874_19633	chr7	37447485	37447885	+	587	28.5	[6.225631, 5.2795334, 14.26663, 1.8084732, 15.077383, 3.1912606, 17.187592, 3.9819717, 10.52938, 2.1186657, 4.007244, 5.45365, 7.3422284, 4.3252535, 4.5914435, 3.346751, 4.3252954, 9.917993, 13.10252, 8.050141, 2.9424663, 4.273434, 10.236002, 13.10252, 14.422017, 9.146593, 2.5991845, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[121, 122, 123, 124, 125, 126, 127, 128, 129, 131, 133, 137, 141, 145, 148, 152, 156, 159, 161, 163, 165, 189, 192, 194, 196, 198, 199, 200, 202, 204, 206, 208, 210, 212, 214, 216, 218, 220]	[]	[]	[37447636, 37447637, 37447638, 37447639, 37447640, 37447641, 37447642, 37447643, 37447644, 37447646, 37447648, 37447652, 37447656, 37447660, 37447663, 37447667, 37447671, 37447674, 37447676, 37447678, 37447680, 37447704, 37447707, 37447709, 37447711, 37447713, 37447714, 37447715, 37447717, 37447719, 37447721, 37447723, 37447725, 37447727, 37447729, 37447731, 37447733, 37447735]	[]
874_19639	chr7	102992596	102992996	+	572	28.5	[2.0701647]	[200]	[]	[]	[102992837]	[]
874_19641	chr7	105284171	105284571	+	544	28.5	[]	[]	[3.5978327, 3.7014003, 7.3897414]	[127, 130, 132]	[]	[105284356, 105284359, 105284361]
874_19647	chr7	131513230	131513630	+	548	28.5	[2.1661785]	[191]	[2.1687093, 2.3046393]	[145, 146]	[131513451]	[131513405, 131513406]
874_19648	chr7	135767261	135767661	+	561	28.5	[]	[]	[8.032723]	[155]	[]	[135767465]
874_19658	chr8	124564624	124565024	+	558	28.5	[12.536062, 4.400343]	[162, 165]	[]	[]	[124564853, 124564856]	[]
874_19664	chr9	95511208	95511608	+	561	28.5	[3.8511264]	[96]	[]	[]	[95511402]	[]
874_19666	chr9	112333981	112334381	+	547	28.5	[7.5268283]	[171]	[]	[]	[112334170]	[]
874_19674	chr1	2212116	2212516	+	540	28.0	[]	[]	[7.662022]	[134]	[]	[2212332]
874_19680	chr1	28928536	28928936	+	569	28.0	[]	[]	[6.315225]	[155]	[]	[28928733]
874_19681	chr1	43763575	43763975	+	547	28.0	[]	[]	[4.713741, 6.6348276]	[196, 198]	[]	[43763789, 43763791]
874_19698	chr10	61757522	61757922	+	542	28.0	[3.9230297, 2.5208895, 2.1186657, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284]	[81, 95, 97, 103, 105, 107, 109, 111]	[1.7125633]	[145]	[61757680, 61757694, 61757696, 61757702, 61757704, 61757706, 61757708, 61757710]	[61757744]
874_19706	chr11	67604142	67604542	+	541	28.0	[]	[]	[3.0092428, 4.401225, 7.5451283]	[105, 107, 108]	[]	[67604341, 67604343, 67604344]
874_1971	chr3	170809363	170809763	+	1000	59.0	[2.6421988, 7.524204, 2.5351157, 2.1334553, 5.4982104, 5.199667]	[133, 136, 138, 139, 146, 148]	[]	[]	[170809555, 170809558, 170809560, 170809561, 170809568, 170809570]	[]
874_19724	chr13	90884028	90884428	+	545	28.0	[7.3422284, 7.3422284, 7.3422284, 7.3422284, 7.3422284, 5.45365, 2.1186657, 4.007244, 4.007244]	[97, 99, 101, 103, 105, 107, 109, 119, 121]	[]	[]	[90884180, 90884182, 90884184, 90884186, 90884188, 90884190, 90884192, 90884202, 90884204]	[]
874_19732	chr15	82971225	82971625	+	541	28.0	[7.3422284, 7.3422284, 7.3422284]	[121, 123, 125]	[]	[]	[82971417, 82971419, 82971421]	[]
874_19735	chr16	31477775	31478175	+	545	28.0	[2.1308308]	[130]	[]	[]	[31478001]	[]
874_19747	chr19	8681002	8681402	+	546	28.0	[]	[]	[8.315646, 4.6453238, 2.3120701, 2.6421988]	[122, 130, 132, 133]	[]	[8681166, 8681174, 8681176, 8681177]
874_19749	chr19	11355717	11356117	+	543	28.0	[]	[]	[8.640801, 7.914263, 3.326605, 7.3422284, 7.3422284, 8.334957, 8.958853, 4.4236946, 5.0133433, 5.959441]	[95, 97, 98, 99, 101, 132, 152, 156, 157, 159]	[]	[11355879, 11355881, 11355882, 11355883, 11355885, 11355916, 11355936, 11355940, 11355941, 11355943]
874_19755	chr2	38827615	38828015	+	564	28.0	[1.914778, 8.202388, 2.3120701]	[86, 87, 88]	[]	[]	[38827783, 38827784, 38827785]	[]
874_19758	chr2	84970442	84970842	+	547	28.0	[4.0856524]	[175]	[]	[]	[84970667]	[]
874_1976	chr5	180071827	180072227	+	1000	59.0	[2.368863, 1.8305123]	[129, 130]	[]	[]	[180071979, 180071980]	[]
874_19762	chr2	176130402	176130802	+	560	28.0	[2.1881137]	[175]	[]	[]	[176130579]	[]
874_19765	chr20	50386486	50386886	+	548	28.0	[2.3531404]	[137]	[5.687999]	[87]	[50386689]	[50386639]
874_19772	chr22	16796834	16797234	+	549	28.0	[3.3965511, 10.79557]	[93, 96]	[]	[]	[16797011, 16797014]	[]
874_19773	chr22	18984497	18984897	+	566	28.0	[7.336976]	[179]	[4.377115, 2.67197]	[139, 144]	[18984728]	[18984688, 18984693]
874_19778	chr22	20625628	20626028	+	560	28.0	[1.7125633]	[169]	[]	[]	[20625819]	[]
874_19790	chr4	83548492	83548892	+	540	28.0	[1.8460147, 2.151755]	[175, 177]	[]	[]	[83548719, 83548721]	[]
874_19798	chr6	32857546	32857946	+	546	28.0	[]	[]	[3.2411644]	[233]	[]	[32857789]
874_19800	chr6	150289792	150290192	+	543	28.0	[]	[]	[2.9241664, 7.6084185]	[180, 183]	[]	[150290039, 150290042]
874_1981	chr7	44992245	44992645	+	1000	59.0	[3.6948576]	[184]	[]	[]	[44992495]	[]
874_19813	chr8	12578078	12578478	+	549	28.0	[5.402197, 12.750391, 8.419172, 11.367604]	[117, 118, 120, 121]	[]	[]	[12578275, 12578276, 12578278, 12578279]	[]
874_19817	chr9	127825680	127826080	+	544	28.0	[9.717745, 5.4693213]	[192, 196]	[]	[]	[127825918, 127825922]	[]
874_19820	chr9	137027275	137027675	+	544	28.0	[2.7746134]	[120]	[]	[]	[137027452]	[]
874_19823	chrX	118495103	118495503	+	541	28.0	[]	[]	[4.9173717]	[125]	[]	[118495317]
874_19827	chr6	37426932	37427332	+	541	27.5	[]	[]	[4.717227]	[71]	[]	[37427095]
874_1997	chr1	122933709	122934109	+	1000	58.5	[]	[]	[2.772698, 4.8420653, 6.288922, 5.4349203]	[72, 74, 76, 77]	[]	[122933868, 122933870, 122933872, 122933873]
874_2	chrM	16113	16513	+	1000	882.0	[9.56324, 3.8511264]	[70, 71]	[]	[]	[16279, 16280]	[]
874_2002	chr1	228368222	228368622	+	1000	58.5	[3.4943073]	[123]	[]	[]	[228368430]	[]
874_2009	chr15	41774487	41774887	+	1000	58.5	[]	[]	[6.2282557]	[216]	[]	[41774722]
874_2030	chr22	19632131	19632531	+	1000	58.5	[]	[]	[12.750495, 7.8657618, 6.5305934, 2.7545712, 4.8454685, 2.3340313]	[96, 97, 98, 100, 102, 109]	[]	[19632325, 19632326, 19632327, 19632329, 19632331, 19632338]
874_2034	chr22	23033868	23034268	+	1000	58.5	[]	[]	[2.488536]	[126]	[]	[23034019]
874_2036	chr22	23232255	23232655	+	1000	58.5	[]	[]	[3.4099379, 8.113328, 5.2995534]	[176, 177, 179]	[]	[23232490, 23232491, 23232493]
874_204	chr22	19723274	19723674	+	1000	136.5	[]	[]	[4.7093925]	[96]	[]	[19723469]
874_2048	chr6	3339239	3339639	+	1000	58.5	[1.8486391]	[114]	[]	[]	[3339441]	[]
874_2061	chr9	131158477	131158877	+	1000	58.5	[]	[]	[1.7302203]	[85]	[]	[131158651]
874_2064	chr1	8878999	8879399	+	1000	58.0	[]	[]	[4.003051]	[180]	[]	[8879236]
874_2077	chr11	44531125	44531525	+	1000	58.0	[4.9649463, 6.9547944, 2.1852653]	[148, 149, 153]	[]	[]	[44531351, 44531352, 44531356]	[]
874_2078	chr12	94089900	94090300	+	1000	58.0	[4.105672]	[58]	[]	[]	[94090056]	[]
874_208	chr4	183348609	183349009	+	1000	135.5	[6.025159]	[121]	[]	[]	[183348813]	[]
874_2080	chr12	116819326	116819726	+	1000	58.0	[]	[]	[3.0087087]	[140]	[]	[116819481]
874_2091	chr2	151409769	151410169	+	1000	58.0	[]	[]	[2.8283205]	[136]	[]	[151409984]
874_2119	chr9	97960813	97961213	+	1000	58.0	[]	[]	[10.12001, 4.377115]	[119, 122]	[]	[97961001, 97961004]
874_2122	chr9	130448081	130448481	+	1000	58.0	[6.92106, 11.320091, 3.9819717, 9.718627]	[149, 151, 152, 153]	[]	[]	[130448289, 130448291, 130448292, 130448293]	[]
874_2126	chr9	130790745	130791145	+	1000	58.0	[]	[]	[2.448146]	[152]	[]	[130790937]
874_2130	chr9	130865742	130866142	+	1000	58.0	[2.4366748]	[198]	[]	[]	[130865952]	[]
874_2152	chr10	73168064	73168464	+	1000	57.5	[]	[]	[2.4744496]	[55]	[]	[73168215]
874_2158	chr12	57454586	57454986	+	1000	57.5	[1.7777947]	[140]	[5.603784]	[77]	[57454821]	[57454758]
874_2162	chr17	17849961	17850361	+	1000	57.5	[3.3591135]	[93]	[]	[]	[17850146]	[]
874_2164	chr17	28897413	28897813	+	1000	57.5	[3.6315672]	[222]	[]	[]	[28897660]	[]
874_2166	chr2	20650812	20651212	+	1000	57.5	[]	[]	[4.7928286]	[102]	[]	[20650999]
874_2175	chr22	21615655	21616055	+	1000	57.5	[]	[]	[4.713741]	[232]	[]	[21615900]
874_2185	chr5	68420637	68421037	+	1000	57.5	[3.6199138]	[147]	[2.1308308]	[186]	[68420837]	[68420876]
874_2193	chr7	128830382	128830782	+	1000	57.5	[1.7312315]	[141]	[]	[]	[128830610]	[]
874_22	chr17	26603708	26604108	+	1000	701.5	[]	[]	[5.6326733]	[125]	[]	[26603932]
874_2249	chr20	371773	372173	+	1000	57.0	[1.7250293, 6.5462646, 4.7093925, 6.8809977, 10.06815, 6.5339026, 6.510551]	[137, 143, 144, 145, 146, 147, 148]	[]	[]	[372002, 372008, 372009, 372010, 372011, 372012, 372013]	[]
874_2250	chr21	28885047	28885447	+	1000	57.0	[1.8790642]	[79]	[]	[]	[28885199]	[]
874_2251	chr21	32771824	32772224	+	1000	57.0	[5.9411416]	[76]	[]	[]	[32771991]	[]
874_2273	chr5	49630752	49631152	+	1000	57.0	[4.8420653, 2.772698]	[126, 128]	[]	[]	[49630976, 49630978]	[]
874_2274	chr5	90474459	90474859	+	1000	57.0	[3.800836]	[172]	[]	[]	[90474696]	[]
874_2289	chr7	106814863	106815263	+	1000	57.0	[6.046134]	[73]	[]	[]	[106815030]	[]
874_2291	chr7	131109755	131110155	+	1000	57.0	[2.9769318, 2.0112615, 2.448146]	[132, 133, 138]	[]	[]	[131109945, 131109946, 131109951]	[]
874_2308	chr1	20786984	20787384	+	1000	56.5	[1.9665881]	[73]	[]	[]	[20787154]	[]
874_2311	chr1	28882092	28882492	+	1000	56.5	[9.921311, 1.7435427]	[152, 153]	[]	[]	[28882306, 28882307]	[]
874_2322	chr10	5480009	5480409	+	1000	56.5	[5.3188643, 3.7799118]	[113, 116]	[]	[]	[5480188, 5480191]	[]
874_2324	chr11	61834389	61834789	+	1000	56.5	[]	[]	[1.808577, 2.841738, 6.6023197, 9.1264]	[170, 171, 173, 175]	[]	[61834596, 61834597, 61834599, 61834601]
874_2332	chr15	82093758	82094158	+	1000	56.5	[7.7786984, 1.678359, 3.179935]	[132, 135, 136]	[]	[]	[82093988, 82093991, 82093992]	[]
874_2335	chr16	85561304	85561704	+	1000	56.5	[6.164965, 14.1850395, 3.5653245, 1.6574349, 4.8972874]	[134, 135, 137, 138, 139]	[]	[]	[85561481, 85561482, 85561484, 85561485, 85561486]	[]
874_2351	chr22	21020748	21021148	+	1000	56.5	[]	[]	[3.2694054, 4.9280696, 1.9632789]	[125, 127, 156]	[]	[21020955, 21020957, 21020986]
874_2357	chr22	22820327	22820727	+	1000	56.5	[3.0962837, 1.6767458]	[176, 179]	[]	[]	[22820549, 22820552]	[]
874_2361	chr22	23257309	23257709	+	1000	56.5	[]	[]	[6.5664105, 7.3888593, 2.5242498]	[164, 165, 168]	[]	[23257533, 23257534, 23257537]
874_2364	chr3	5002487	5002887	+	1000	56.5	[]	[]	[5.7926254, 3.5452824, 12.178357, 2.0596588, 8.419172, 3.918785, 2.2150455]	[154, 157, 158, 159, 162, 164, 165]	[]	[5002726, 5002729, 5002730, 5002731, 5002734, 5002736, 5002737]
874_237	chrUn_KI270744v1	111825	112225	+	1000	124.5	[]	[]	[5.959441, 5.959441, 8.132939, 3.326605, 8.725016, 7.8746085, 6.5515175, 4.007244, 4.0708623, 5.959441, 8.132939, 3.326605, 8.725016, 7.8746085, 6.5515175, 5.959441, 2.0271504, 7.0363846, 14.422017, 8.28118, 11.61879, 1.96386, 1.7941955, 3.0175557]	[133, 135, 137, 138, 139, 142, 143, 167, 169, 171, 173, 174, 175, 178, 179, 181, 182, 183, 185, 187, 189, 190, 192, 194]	[]	[111990, 111992, 111994, 111995, 111996, 111999, 112000, 112024, 112026, 112028, 112030, 112031, 112032, 112035, 112036, 112038, 112039, 112040, 112042, 112044, 112046, 112047, 112049, 112051]
874_2374	chr6	37667442	37667842	+	1000	56.5	[5.2339134, 12.291766, 6.289981]	[95, 99, 102]	[]	[]	[37667602, 37667606, 37667609]	[]
874_2377	chr7	75914669	75915069	+	1000	56.5	[2.4048977, 3.9256542]	[201, 205]	[]	[]	[75914913, 75914917]	[]
874_2385	chr7	152025265	152025665	+	1000	56.5	[]	[]	[1.9436029]	[135]	[]	[152025490]
874_2409	chr1	200154264	200154664	+	1000	56.0	[1.9502363]	[87]	[7.8966475, 6.7016516]	[153, 156]	[200154430]	[200154496, 200154499]
874_2418	chr11	18691457	18691857	+	1000	56.0	[8.335839, 2.4455216]	[62, 65]	[]	[]	[18691610, 18691613]	[]
874_2421	chr12	132144158	132144558	+	1000	56.0	[]	[]	[6.5462646]	[148]	[]	[132144382]
874_2427	chr16	47143459	47143859	+	1000	56.0	[2.7054892]	[164]	[]	[]	[47143698]	[]
874_2430	chr17	46267052	46267452	+	1000	56.0	[2.1343372]	[135]	[]	[]	[46267259]	[]
874_2435	chr19	18478879	18479279	+	1000	56.0	[]	[]	[5.5182304]	[170]	[]	[18479101]
874_2442	chr2	171160624	171161024	+	1000	56.0	[]	[]	[1.6925211, 3.6315672, 5.9234066]	[166, 170, 173]	[]	[171160848, 171160852, 171160855]
874_2449	chr22	21944774	21945174	+	1000	56.0	[]	[]	[7.5600214, 3.7876852, 1.8277149]	[143, 144, 152]	[]	[21944962, 21944963, 21944971]
874_2460	chr3	48088929	48089329	+	1000	56.0	[]	[]	[7.5786476, 4.7295895]	[63, 67]	[]	[48089080, 48089084]
874_2480	chr8	91040447	91040847	+	1000	56.0	[]	[]	[4.4360566]	[138]	[]	[91040672]
874_2484	chr9	131035706	131036106	+	1000	56.0	[]	[]	[6.9865713]	[112]	[]	[131035883]
874_250	chr12	132446000	132446400	+	1000	121.0	[7.440656, 2.5230017]	[119, 127]	[]	[]	[132446181, 132446189]	[]
874_2503	chr1	182338948	182339348	+	1000	55.5	[2.1777112, 4.403652]	[146, 148]	[]	[]	[182339183, 182339185]	[]
874_252	chr3	43584052	43584452	+	1000	121.0	[]	[]	[2.2455742, 3.9354959]	[65, 117]	[]	[43584208, 43584260]
874_2525	chr17	58658937	58659337	+	1000	55.5	[1.7495311, 7.9465117, 2.6388385, 1.9603267, 10.136998, 4.4360566]	[68, 71, 72, 74, 76, 138]	[]	[]	[58659100, 58659103, 58659104, 58659106, 58659108, 58659170]	[]
874_2533	chr19	18374064	18374464	+	1000	55.5	[]	[]	[5.202976]	[84]	[]	[18374229]
874_2542	chr21	45074050	45074450	+	1000	55.5	[3.819462]	[153]	[]	[]	[45074251]	[]
874_2545	chr22	19780167	19780567	+	1000	55.5	[]	[]	[3.5653245]	[126]	[]	[19780369]
874_2547	chr22	21992657	21993057	+	1000	55.5	[]	[]	[2.9107928]	[147]	[]	[21992887]
874_2552	chr22	22706189	22706589	+	1000	55.5	[2.3848555]	[74]	[]	[]	[22706358]	[]
874_2554	chr22	22827263	22827663	+	1000	55.5	[]	[]	[3.2618515]	[169]	[]	[22827504]
874_2557	chr22	23165659	23166059	+	1000	55.5	[]	[]	[7.2517505]	[144]	[]	[23165831]
874_2559	chr3	9843613	9844013	+	1000	55.5	[]	[]	[10.44779]	[149]	[]	[9843791]
874_2564	chr5	65035619	65036019	+	1000	55.5	[]	[]	[2.1950033]	[137]	[]	[65035840]
874_2577	chr6	156778137	156778537	+	1000	55.5	[3.5136182]	[144]	[]	[]	[156778332]	[]
874_2579	chr7	76314219	76314619	+	1000	55.5	[8.970282]	[142]	[]	[]	[76314437]	[]
874_2586	chr9	130970011	130970411	+	1000	55.5	[]	[]	[2.3136835, 4.5914435, 13.827438, 7.8657618]	[90, 91, 93, 94]	[]	[130970196, 130970197, 130970199, 130970200]
874_2595	chr1	52552707	52553107	+	1000	55.0	[8.707401]	[100]	[]	[]	[52552878]	[]
874_2597	chr1	120850628	120851028	+	1000	55.0	[3.767643, 2.0977414, 4.4360566, 3.2919888]	[98, 101, 133, 135]	[]	[]	[120850805, 120850808, 120850840, 120850842]	[]
