#PeakID(python identify_motif.py ./ENCODE_processed_files/MAFK_idr.fa MAFK --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
420_36545	chr7	83882513	83882913	+	759	35.0	[]	[]	[8.216044, 7.312882]	[103, 145]	[]	[83882713, 83882755]
420_36552	chr7	96224059	96224459	+	834	35.0	[11.476549]	[131]	[]	[]	[96224268]	[]
420_36565	chr7	106282514	106282914	+	605	35.0	[]	[]	[7.312882]	[126]	[]	[106282729]
420_3657	chr10	43156942	43157342	+	1000	164.0	[7.2262077]	[98]	[]	[]	[43157140]	[]
420_36577	chr7	117010321	117010721	+	658	35.0	[]	[]	[11.476549]	[103]	[]	[117010484]
420_36579	chr7	120995224	120995624	+	803	35.0	[]	[]	[8.216044]	[119]	[]	[120995420]
420_36580	chr7	122736794	122737194	+	571	35.0	[7.2262077]	[108]	[]	[]	[122736992]	[]
420_36582	chr7	126378675	126379075	+	630	35.0	[7.312882]	[142]	[5.659805, 11.476549]	[76, 101]	[126378913]	[126378847, 126378872]
420_36585	chr7	127844663	127845063	+	822	35.0	[]	[]	[5.659805]	[162]	[]	[127844914]
420_36587	chr7	128410168	128410568	+	660	35.0	[5.659805]	[231]	[]	[]	[128410410]	[]
420_3659	chr11	33723241	33723641	+	1000	164.0	[]	[]	[11.476549]	[96]	[]	[33723425]
420_36597	chr7	131107375	131107775	+	730	35.0	[7.2262077]	[224]	[5.659805]	[167]	[131107606]	[131107549]
420_36599	chr7	133358699	133359099	+	747	35.0	[11.476549, 11.476549]	[63, 112]	[]	[]	[133358859, 133358908]	[]
420_36607	chr7	135621251	135621651	+	731	35.0	[8.216044]	[153]	[]	[]	[135621478]	[]
420_36617	chr7	149005811	149006211	+	831	35.0	[11.476549]	[152]	[]	[]	[149006014]	[]
420_3662	chr11	117072549	117072949	+	1000	164.0	[]	[]	[11.476549]	[104]	[]	[117072752]
420_36624	chr7	154640405	154640805	+	753	35.0	[8.216044]	[196]	[]	[]	[154640642]	[]
420_36628	chr7	159006756	159007156	+	787	35.0	[]	[]	[8.216044]	[199]	[]	[159007006]
420_36629	chr8	3457289	3457689	+	731	35.0	[8.216044]	[117]	[7.2262077]	[110]	[3457506]	[3457499]
420_36630	chr8	6746523	6746923	+	784	35.0	[7.2262077]	[179]	[]	[]	[6746748]	[]
420_3664	chr12	91355322	91355722	+	1000	164.0	[]	[]	[11.476549, 11.476549]	[85, 148]	[]	[91355501, 91355564]
420_3665	chr14	43042378	43042778	+	1000	164.0	[11.476549]	[111]	[]	[]	[43042583]	[]
420_36658	chr8	94905238	94905638	+	562	35.0	[7.2262077]	[95]	[]	[]	[94905424]	[]
420_36668	chr8	110918414	110918814	+	859	35.0	[7.2262077]	[71]	[7.2262077]	[73]	[110918578]	[110918580]
420_3667	chr15	57272781	57273181	+	1000	164.0	[11.476549]	[92]	[]	[]	[57272972]	[]
420_36670	chr8	120444982	120445382	+	760	35.0	[5.659805]	[153]	[]	[]	[120445149]	[]
420_36671	chr8	122828175	122828575	+	847	35.0	[]	[]	[5.659805]	[146]	[]	[122828412]
420_36677	chr8	127619010	127619410	+	852	35.0	[11.476549, 5.659805]	[136, 168]	[]	[]	[127619200, 127619232]	[]
420_36678	chr8	129420459	129420859	+	767	35.0	[11.476549]	[149]	[]	[]	[129420706]	[]
420_36684	chr9	32899148	32899548	+	798	35.0	[]	[]	[5.659805]	[167]	[]	[32899394]
420_36685	chr9	36597384	36597784	+	715	35.0	[]	[]	[11.476549]	[108]	[]	[36597584]
420_3669	chr15	85892225	85892625	+	1000	164.0	[11.476549]	[109]	[11.476549]	[102]	[85892433]	[85892426]
420_36696	chr9	94097160	94097560	+	765	35.0	[]	[]	[11.476549]	[109]	[]	[94097364]
420_36697	chr9	94110809	94111209	+	838	35.0	[]	[]	[11.476549]	[167]	[]	[94111025]
420_367	chr6	46233121	46233521	+	1000	420.0	[8.216044]	[114]	[11.476549, 11.476549]	[60, 107]	[46233332]	[46233278, 46233325]
420_3670	chr16	47672481	47672881	+	1000	164.0	[11.476549]	[107]	[7.312882]	[100]	[47672676]	[47672669]
420_36700	chr9	96680731	96681131	+	729	35.0	[7.312882]	[144]	[7.2262077]	[67]	[96680966]	[96680889]
420_36710	chr9	116189583	116189983	+	603	35.0	[]	[]	[11.476549, 11.476549]	[67, 109]	[]	[116189747, 116189789]
420_36711	chr9	116274291	116274691	+	837	35.0	[]	[]	[11.476549]	[124]	[]	[116274503]
420_36716	chr9	122254282	122254682	+	706	35.0	[11.476549]	[165]	[11.476549]	[139]	[122254513]	[122254487]
420_36721	chr9	129002982	129003382	+	818	35.0	[11.476549]	[129]	[11.476549]	[62]	[129003210]	[129003143]
420_36724	chr9	129956515	129956915	+	789	35.0	[7.312882]	[159]	[]	[]	[129956685]	[]
420_36741	chrX	10119389	10119789	+	571	35.0	[]	[]	[8.216044]	[155]	[]	[10119634]
420_36743	chrX	26590815	26591215	+	718	35.0	[]	[]	[7.312882]	[134]	[]	[26591036]
420_36749	chrX	108044557	108044957	+	723	35.0	[7.2262077]	[101]	[]	[]	[108044753]	[]
420_3675	chr19	48255508	48255908	+	1000	164.0	[]	[]	[11.476549]	[88]	[]	[48255695]
420_36750	chrX	120549889	120550289	+	854	35.0	[7.2262077]	[203]	[]	[]	[120550101]	[]
420_36756	chr1	831631	832031	+	793	34.0	[]	[]	[5.659805]	[100]	[]	[831817]
420_36764	chr1	10211311	10211711	+	790	34.0	[5.659805]	[121]	[]	[]	[10211465]	[]
420_36774	chr1	19704527	19704927	+	657	34.0	[]	[]	[7.2262077]	[173]	[]	[19704774]
420_36778	chr1	20575286	20575686	+	771	34.0	[7.2262077]	[167]	[]	[]	[20575496]	[]
420_36785	chr1	23395874	23396274	+	761	34.0	[]	[]	[8.216044, 11.476549, 11.476549]	[69, 92, 122]	[]	[23396031, 23396054, 23396084]
420_36796	chr1	26125061	26125461	+	667	34.0	[]	[]	[8.216044]	[117]	[]	[26125222]
420_36797	chr1	26306250	26306650	+	564	34.0	[7.312882]	[179]	[]	[]	[26306478]	[]
420_36803	chr1	32426450	32426850	+	786	34.0	[7.2262077]	[107]	[]	[]	[32426651]	[]
420_36815	chr1	44378162	44378562	+	712	34.0	[7.2262077]	[112]	[]	[]	[44378337]	[]
420_36818	chr1	46132636	46133036	+	772	34.0	[5.659805]	[149]	[]	[]	[46132880]	[]
420_3682	chr21	38186869	38187269	+	1000	164.0	[]	[]	[11.476549]	[96]	[]	[38187062]
420_36824	chr1	52904746	52905146	+	602	34.0	[5.659805]	[118]	[]	[]	[52904906]	[]
420_36829	chr1	61139391	61139791	+	753	34.0	[11.476549]	[80]	[7.2262077]	[68]	[61139571]	[61139559]
420_36830	chr1	61318824	61319224	+	552	34.0	[11.476549]	[128]	[]	[]	[61319040]	[]
420_36840	chr1	91731288	91731688	+	768	34.0	[]	[]	[11.476549]	[128]	[]	[91731514]
420_36842	chr1	91804675	91805075	+	782	34.0	[11.476549]	[165]	[8.216044]	[150]	[91804909]	[91804894]
420_36843	chr1	92973203	92973603	+	810	34.0	[11.476549]	[112]	[]	[]	[92973395]	[]
420_36844	chr1	93532764	93533164	+	779	34.0	[]	[]	[11.476549]	[125]	[]	[93532981]
420_36848	chr1	109275696	109276096	+	738	34.0	[11.476549]	[167]	[5.659805]	[111]	[109275940]	[109275884]
420_36849	chr1	109818366	109818766	+	746	34.0	[5.659805]	[146]	[]	[]	[109818529]	[]
420_36856	chr1	114393988	114394388	+	787	34.0	[7.312882]	[134]	[11.476549, 11.476549]	[119, 141]	[114394211]	[114394196, 114394218]
420_3686	chr4	113356444	113356844	+	1000	164.0	[]	[]	[11.476549]	[106]	[]	[113356646]
420_36861	chr1	119886126	119886526	+	634	34.0	[11.476549]	[121]	[]	[]	[119886337]	[]
420_3687	chr4	122412560	122412960	+	1000	164.0	[11.476549]	[139]	[11.476549]	[109]	[122412792]	[122412762]
420_36870	chr1	154182204	154182604	+	816	34.0	[5.659805]	[133]	[]	[]	[154182431]	[]
420_36873	chr1	155729080	155729480	+	688	34.0	[]	[]	[11.476549]	[73]	[]	[155729251]
420_3688	chr5	39494021	39494421	+	1000	164.0	[11.476549]	[112]	[]	[]	[39494232]	[]
420_36880	chr1	160623205	160623605	+	804	34.0	[]	[]	[11.476549]	[104]	[]	[160623394]
420_36893	chr1	173255177	173255577	+	725	34.0	[]	[]	[11.476549]	[136]	[]	[173255384]
420_36907	chr1	187228765	187229165	+	558	34.0	[11.476549]	[154]	[]	[]	[187228989]	[]
420_36908	chr1	189908087	189908487	+	730	34.0	[11.476549]	[127]	[]	[]	[189908309]	[]
420_36917	chr1	201941605	201942005	+	819	34.0	[7.2262077]	[129]	[]	[]	[201941827]	[]
420_36923	chr1	204630415	204630815	+	745	34.0	[7.2262077]	[76]	[7.2262077]	[111]	[204630570]	[204630605]
420_36928	chr1	206738722	206739122	+	785	34.0	[]	[]	[8.216044]	[121]	[]	[206738873]
420_36932	chr1	209569473	209569873	+	742	34.0	[8.216044]	[168]	[]	[]	[209569704]	[]
420_36933	chr1	212077075	212077475	+	801	34.0	[7.2262077]	[136]	[11.476549]	[85]	[212077297]	[212077246]
420_36937	chr1	218459895	218460295	+	749	34.0	[7.2262077]	[134]	[]	[]	[218460089]	[]
420_3694	chr7	113904504	113904904	+	1000	164.0	[11.476549]	[111]	[]	[]	[113904715]	[]
420_36959	chr1	233615044	233615444	+	741	34.0	[11.476549]	[129]	[]	[]	[233615256]	[]
420_3696	chr8	630854	631254	+	1000	164.0	[]	[]	[7.2262077, 7.2262077, 7.2262077]	[72, 118, 157]	[]	[631015, 631061, 631100]
420_36972	chr10	988172	988572	+	796	34.0	[]	[]	[5.659805]	[128]	[]	[988367]
420_36976	chr10	5949385	5949785	+	805	34.0	[5.659805]	[104]	[]	[]	[5949573]	[]
420_3698	chr1	212610983	212611383	+	1000	163.0	[11.476549]	[112]	[]	[]	[212611195]	[]
420_36980	chr10	11552204	11552604	+	778	34.0	[]	[]	[7.2262077]	[215]	[]	[11552425]
420_36990	chr10	30177131	30177531	+	656	34.0	[11.476549]	[115]	[]	[]	[30177327]	[]
420_36992	chr10	37701195	37701595	+	729	34.0	[5.659805, 11.476549]	[88, 130]	[]	[]	[37701379, 37701421]	[]
420_36994	chr10	42661422	42661822	+	781	34.0	[7.2262077]	[152]	[7.2262077]	[154]	[42661671]	[42661673]
420_36995	chr10	43606180	43606580	+	713	34.0	[5.659805]	[155]	[]	[]	[43606402]	[]
420_36996	chr10	44282862	44283262	+	689	34.0	[5.659805]	[65]	[]	[]	[44283025]	[]
420_36999	chr10	49150841	49151241	+	601	34.0	[11.476549]	[128]	[]	[]	[49151069]	[]
420_37	chrM	6184	6584	+	1000	633.0	[8.216044]	[195]	[]	[]	[6394]	[]
420_37007	chr10	67791044	67791444	+	620	34.0	[8.216044]	[138]	[]	[]	[67791277]	[]
420_37018	chr10	73649056	73649456	+	822	34.0	[7.312882]	[161]	[]	[]	[73649270]	[]
420_37019	chr10	74854092	74854492	+	703	34.0	[]	[]	[7.312882]	[83]	[]	[74854251]
420_37021	chr10	76062015	76062415	+	785	34.0	[11.476549]	[125]	[7.312882]	[118]	[76062231]	[76062224]
420_37024	chr10	80717964	80718364	+	559	34.0	[]	[]	[5.659805, 8.216044, 11.476549]	[70, 102, 132]	[]	[80718118, 80718150, 80718180]
420_37034	chr10	102599689	102600089	+	693	34.0	[]	[]	[11.476549, 5.659805]	[70, 144]	[]	[102599858, 102599932]
420_37035	chr10	103367793	103368193	+	832	34.0	[5.659805]	[112]	[]	[]	[103367979]	[]
420_37037	chr10	107011960	107012360	+	769	34.0	[]	[]	[7.312882]	[98]	[]	[107012153]
420_37039	chr10	133278869	133279269	+	772	34.0	[]	[]	[11.476549]	[112]	[]	[133279076]
420_37042	chr11	4450275	4450675	+	777	34.0	[]	[]	[11.476549]	[106]	[]	[4450481]
420_37043	chr11	5369702	5370102	+	645	34.0	[]	[]	[8.216044]	[91]	[]	[5369882]
420_37047	chr11	11813282	11813682	+	757	34.0	[7.312882]	[93]	[]	[]	[11813458]	[]
420_3705	chr15	49752540	49752940	+	1000	163.0	[]	[]	[11.476549, 7.312882]	[110, 156]	[]	[49752737, 49752783]
420_37067	chr11	65416329	65416729	+	580	34.0	[]	[]	[7.2262077]	[121]	[]	[65416537]
420_37071	chr11	66336624	66337024	+	593	34.0	[5.659805]	[85]	[]	[]	[66336788]	[]
420_37074	chr11	66933232	66933632	+	799	34.0	[]	[]	[11.476549]	[99]	[]	[66933427]
420_37076	chr11	67053841	67054241	+	821	34.0	[]	[]	[8.216044, 7.2262077]	[74, 90]	[]	[67053997, 67054013]
420_37078	chr11	68585094	68585494	+	568	34.0	[8.216044]	[128]	[]	[]	[68585306]	[]
420_37089	chr11	106022210	106022610	+	806	34.0	[]	[]	[5.659805]	[114]	[]	[106022370]
420_37091	chr11	109856962	109857362	+	802	34.0	[]	[]	[7.2262077]	[151]	[]	[109857201]
420_37107	chr12	24746078	24746478	+	651	34.0	[11.476549]	[94]	[]	[]	[24746257]	[]
420_37110	chr12	27821212	27821612	+	758	34.0	[5.659805]	[212]	[]	[]	[27821439]	[]
420_37114	chr12	44627822	44628222	+	759	34.0	[11.476549]	[94]	[]	[]	[44628010]	[]
420_37121	chr12	49069483	49069883	+	550	34.0	[8.216044]	[62]	[]	[]	[49069640]	[]
420_3713	chr22	44351907	44352307	+	1000	163.0	[]	[]	[11.476549]	[98]	[]	[44352100]
420_37138	chr12	57452841	57453241	+	800	34.0	[8.216044]	[83]	[]	[]	[57452995]	[]
420_37141	chr12	66169739	66170139	+	681	34.0	[5.659805]	[162]	[]	[]	[66169944]	[]
420_37143	chr12	66234004	66234404	+	775	34.0	[]	[]	[7.2262077]	[146]	[]	[66234211]
420_37145	chr12	74172635	74173035	+	780	34.0	[7.312882]	[135]	[]	[]	[74172855]	[]
420_37146	chr12	74538858	74539258	+	794	34.0	[7.2262077]	[118]	[7.2262077, 5.659805]	[120, 149]	[74539045]	[74539047, 74539076]
420_37147	chr12	75579565	75579965	+	549	34.0	[11.476549]	[143]	[]	[]	[75579798]	[]
420_37149	chr12	79928036	79928436	+	755	34.0	[]	[]	[7.2262077]	[118]	[]	[79928234]
420_37150	chr12	93594731	93595131	+	773	34.0	[11.476549]	[121]	[]	[]	[93594948]	[]
420_37158	chr12	110023291	110023691	+	771	34.0	[7.2262077]	[111]	[8.216044]	[158]	[110023486]	[110023533]
420_3716	chr3	62048566	62048966	+	1000	163.0	[8.216044]	[112]	[]	[]	[62048776]	[]
420_37162	chr12	111597354	111597754	+	782	34.0	[7.312882]	[169]	[]	[]	[111597576]	[]
420_37167	chr12	119413149	119413549	+	821	34.0	[]	[]	[11.476549]	[163]	[]	[119413396]
420_37180	chr13	42276641	42277041	+	752	34.0	[11.476549]	[118]	[]	[]	[42276859]	[]
420_37184	chr13	48749686	48750086	+	655	34.0	[8.216044]	[105]	[]	[]	[48749867]	[]
420_37194	chr13	86665840	86666240	+	830	34.0	[7.2262077, 8.216044]	[62, 103]	[11.476549]	[83]	[86665999, 86666040]	[86666020]
420_37195	chr13	89805025	89805425	+	649	34.0	[7.312882]	[165]	[5.659805]	[147]	[89805253]	[89805235]
420_37196	chr13	90008403	90008803	+	757	34.0	[]	[]	[11.476549]	[116]	[]	[90008612]
420_37197	chr13	90551202	90551602	+	647	34.0	[8.216044, 11.476549]	[123, 126]	[]	[]	[90551394, 90551397]	[]
420_3720	chr8	47659764	47660164	+	1000	163.0	[11.476549]	[107]	[]	[]	[47659969]	[]
420_37208	chr13	91809153	91809553	+	735	34.0	[]	[]	[8.216044]	[185]	[]	[91809370]
420_37209	chr13	92389972	92390372	+	739	34.0	[]	[]	[8.216044]	[240]	[]	[92390221]
420_37224	chr13	108005202	108005602	+	695	34.0	[7.2262077]	[174]	[]	[]	[108005446]	[]
420_37229	chr14	23121398	23121798	+	827	34.0	[11.476549]	[96]	[11.476549, 11.476549]	[149, 166]	[23121565]	[23121618, 23121635]
420_37232	chr14	39268288	39268688	+	793	34.0	[7.312882]	[147]	[8.216044, 7.312882]	[131, 139]	[39268499]	[39268483, 39268491]
420_37237	chr14	54610049	54610449	+	811	34.0	[11.476549]	[110]	[]	[]	[54610258]	[]
420_37241	chr14	61750853	61751253	+	692	34.0	[]	[]	[8.216044]	[220]	[]	[61751095]
420_37242	chr14	63641994	63642394	+	779	34.0	[11.476549]	[207]	[5.659805]	[166]	[63642205]	[63642164]
420_37246	chr14	103801529	103801929	+	769	34.0	[]	[]	[11.476549]	[83]	[]	[103801708]
420_37248	chr14	105385708	105386108	+	773	34.0	[]	[]	[11.476549]	[101]	[]	[105385908]
420_37249	chr15	35168407	35168807	+	790	34.0	[11.476549]	[133]	[8.216044]	[89]	[35168622]	[35168578]
420_37256	chr15	43361398	43361798	+	826	34.0	[11.476549]	[103]	[]	[]	[43361587]	[]
420_37271	chr15	67308189	67308589	+	780	34.0	[11.476549]	[144]	[]	[]	[67308399]	[]
420_37272	chr15	70091960	70092360	+	604	34.0	[7.2262077]	[84]	[7.2262077]	[86]	[70092135]	[70092137]
420_37282	chr15	80977473	80977873	+	795	34.0	[5.659805]	[173]	[]	[]	[80977674]	[]
420_373	chr3	9976981	9977381	+	1000	417.0	[5.659805]	[92]	[7.2262077]	[123]	[9977169]	[9977200]
420_37302	chr16	9598078	9598478	+	816	34.0	[]	[]	[7.312882]	[102]	[]	[9598261]
420_37305	chr16	11425201	11425601	+	680	34.0	[11.476549]	[127]	[7.2262077]	[120]	[11425412]	[11425405]
420_37318	chr16	46673370	46673770	+	785	34.0	[]	[]	[7.2262077]	[159]	[]	[46673609]
420_3732	chr12	108691527	108691927	+	1000	162.0	[]	[]	[5.659805]	[53]	[]	[108691679]
420_37320	chr16	50326961	50327361	+	806	34.0	[5.659805]	[135]	[7.2262077]	[189]	[50327116]	[50327170]
420_37322	chr16	57676037	57676437	+	815	34.0	[]	[]	[8.216044]	[94]	[]	[57676226]
420_37339	chr16	85171914	85172314	+	777	34.0	[]	[]	[11.476549]	[127]	[]	[85172065]
420_37340	chr16	85620333	85620733	+	627	34.0	[5.659805]	[95]	[]	[]	[85620521]	[]
420_37344	chr16	89098511	89098911	+	742	34.0	[]	[]	[11.476549]	[105]	[]	[89098688]
420_37346	chr17	7013202	7013602	+	545	34.0	[]	[]	[8.216044, 8.216044]	[128, 131]	[]	[7013397, 7013400]
420_37349	chr17	8531913	8532313	+	746	34.0	[]	[]	[7.2262077]	[129]	[]	[8532114]
420_37350	chr17	15257336	15257736	+	712	34.0	[5.659805]	[147]	[5.659805]	[72]	[15257574]	[15257499]
420_37351	chr17	27511892	27512292	+	774	34.0	[8.216044]	[88]	[8.216044]	[123]	[27512078]	[27512113]
420_37360	chr17	34979667	34980067	+	577	34.0	[8.216044]	[204]	[7.312882]	[243]	[34979873]	[34979912]
420_37363	chr17	41784229	41784629	+	788	34.0	[8.216044]	[150]	[]	[]	[41784478]	[]
420_37367	chr17	44385470	44385870	+	709	34.0	[5.659805]	[132]	[5.659805]	[96]	[44385664]	[44385628]
420_37369	chr17	46940863	46941263	+	779	34.0	[]	[]	[7.2262077]	[86]	[]	[46941034]
420_3737	chr16	34581262	34581662	+	1000	162.0	[8.216044]	[110]	[]	[]	[34581472]	[]
420_37370	chr17	47687691	47688091	+	790	34.0	[7.2262077]	[160]	[11.476549, 7.2262077]	[122, 162]	[47687927]	[47687889, 47687929]
420_37374	chr17	55723016	55723416	+	771	34.0	[8.216044]	[215]	[5.659805, 7.2262077]	[156, 224]	[55723253]	[55723194, 55723262]
420_37378	chr17	60601204	60601604	+	802	34.0	[]	[]	[5.659805]	[139]	[]	[60601408]
420_3738	chr16	34584539	34584939	+	1000	162.0	[8.216044, 8.216044]	[74, 120]	[]	[]	[34584712, 34584758]	[]
420_37388	chr17	72646279	72646679	+	639	34.0	[]	[]	[8.216044]	[97]	[]	[72646472]
420_37395	chr17	80817974	80818374	+	666	34.0	[7.2262077, 11.476549]	[100, 114]	[]	[]	[80818157, 80818171]	[]
420_37400	chr18	9055267	9055667	+	716	34.0	[8.216044]	[172]	[]	[]	[9055505]	[]
420_37408	chr18	57780889	57781289	+	808	34.0	[]	[]	[11.476549]	[164]	[]	[57781122]
420_37413	chr18	72640528	72640928	+	663	34.0	[]	[]	[11.476549]	[143]	[]	[72640747]
420_37418	chr19	2056344	2056744	+	679	34.0	[11.476549, 7.2262077]	[104, 110]	[]	[]	[2056541, 2056547]	[]
420_37425	chr19	8832558	8832958	+	753	34.0	[]	[]	[5.659805]	[151]	[]	[8832803]
420_3743	chr2	10408339	10408739	+	1000	162.0	[11.476549]	[123]	[]	[]	[10408555]	[]
420_37438	chr19	17998337	17998737	+	660	34.0	[]	[]	[5.659805]	[124]	[]	[17998517]
420_37442	chr19	29662562	29662962	+	781	34.0	[]	[]	[5.659805]	[123]	[]	[29662740]
420_37444	chr19	34501518	34501918	+	781	34.0	[]	[]	[5.659805]	[151]	[]	[34501747]
420_3747	chr22	31446760	31447160	+	1000	162.0	[7.2262077]	[82]	[11.476549]	[101]	[31446941]	[31446960]
420_37479	chr2	9207703	9208103	+	781	34.0	[8.216044]	[185]	[]	[]	[9207949]	[]
420_3748	chr3	71466483	71466883	+	1000	162.0	[]	[]	[11.476549]	[99]	[]	[71466671]
420_37481	chr2	9577382	9577782	+	776	34.0	[11.476549]	[146]	[]	[]	[9577614]	[]
420_37484	chr2	10462203	10462603	+	770	34.0	[]	[]	[11.476549]	[78]	[]	[10462369]
420_37495	chr2	28004058	28004458	+	619	34.0	[5.659805]	[117]	[]	[]	[28004275]	[]
420_37496	chr2	30240065	30240465	+	784	34.0	[11.476549]	[113]	[]	[]	[30240263]	[]
420_37499	chr2	38115187	38115587	+	772	34.0	[5.659805]	[69]	[]	[]	[38115356]	[]
420_3750	chr4	57832084	57832484	+	1000	162.0	[]	[]	[11.476549, 8.216044]	[95, 133]	[]	[57832274, 57832312]
420_37513	chr2	65382891	65383291	+	797	34.0	[7.312882]	[184]	[]	[]	[65383133]	[]
420_37514	chr2	66569237	66569637	+	812	34.0	[7.312882]	[115]	[]	[]	[66569447]	[]
420_3752	chr6	110196862	110197262	+	1000	162.0	[]	[]	[11.476549]	[105]	[]	[110197065]
420_37529	chr2	101805529	101805929	+	807	34.0	[]	[]	[8.216044]	[124]	[]	[101805753]
420_3753	chr6	150720871	150721271	+	1000	162.0	[]	[]	[7.2262077]	[109]	[]	[150721075]
420_37533	chr2	110678082	110678482	+	750	34.0	[]	[]	[5.659805]	[68]	[]	[110678244]
420_37534	chr2	111678542	111678942	+	725	34.0	[]	[]	[8.216044, 11.476549]	[98, 104]	[]	[111678733, 111678739]
420_37537	chr2	120237433	120237833	+	651	34.0	[]	[]	[5.659805]	[118]	[]	[120237599]
420_37538	chr2	126674012	126674412	+	794	34.0	[7.2262077]	[122]	[]	[]	[126674231]	[]
420_37547	chr2	148899911	148900311	+	809	34.0	[]	[]	[11.476549]	[103]	[]	[148900110]
420_37557	chr2	169131911	169132311	+	788	34.0	[]	[]	[8.216044]	[109]	[]	[169132100]
420_37561	chr2	170973211	170973611	+	801	34.0	[]	[]	[7.2262077]	[194]	[]	[170973421]
420_37564	chr2	174158044	174158444	+	716	34.0	[7.2262077]	[139]	[]	[]	[174158264]	[]
420_37565	chr2	174439360	174439760	+	714	34.0	[]	[]	[11.476549]	[85]	[]	[174439521]
420_3757	chr9	96858227	96858627	+	1000	162.0	[]	[]	[11.476549]	[107]	[]	[96858432]
420_37570	chr2	178413759	178414159	+	789	34.0	[]	[]	[5.659805]	[188]	[]	[178414010]
420_37574	chr2	218679047	218679447	+	769	34.0	[8.216044]	[152]	[]	[]	[218679267]	[]
420_37578	chr20	543938	544338	+	734	34.0	[]	[]	[7.2262077]	[188]	[]	[544183]
420_37581	chr20	16528120	16528520	+	804	34.0	[7.312882]	[135]	[]	[]	[16528346]	[]
420_37594	chr20	49287750	49288150	+	792	34.0	[]	[]	[11.476549]	[89]	[]	[49287934]
420_37598	chr20	50635850	50636250	+	825	34.0	[7.2262077]	[138]	[5.659805]	[171]	[50636066]	[50636099]
420_37608	chr21	14563644	14564044	+	736	34.0	[11.476549, 11.476549]	[110, 129]	[]	[]	[14563837, 14563856]	[]
420_37613	chr21	24150774	24151174	+	801	34.0	[]	[]	[5.659805]	[134]	[]	[24150993]
420_37615	chr21	26344179	26344579	+	806	34.0	[7.312882]	[127]	[]	[]	[26344387]	[]
420_37618	chr21	33265887	33266287	+	774	34.0	[]	[]	[11.476549]	[116]	[]	[33266041]
420_37620	chr21	34201856	34202256	+	697	34.0	[]	[]	[5.659805]	[154]	[]	[34202082]
420_37621	chr21	34836041	34836441	+	684	34.0	[11.476549, 7.312882]	[107, 147]	[]	[]	[34836245, 34836285]	[]
420_37630	chr21	44581988	44582388	+	589	34.0	[5.659805]	[108]	[]	[]	[44582193]	[]
420_37644	chr22	20087561	20087961	+	613	34.0	[7.2262077]	[228]	[]	[]	[20087809]	[]
420_37663	chr22	22058506	22058906	+	607	34.0	[7.312882]	[124]	[]	[]	[22058660]	[]
420_37673	chr22	22746546	22746946	+	668	34.0	[]	[]	[8.216044, 11.476549]	[119, 159]	[]	[22746734, 22746774]
420_37682	chr22	39319551	39319951	+	783	34.0	[7.2262077]	[138]	[]	[]	[39319783]	[]
420_37684	chr22	40966765	40967165	+	775	34.0	[7.312882]	[133]	[]	[]	[40966988]	[]
420_37685	chr22	41589678	41590078	+	792	34.0	[]	[]	[11.476549]	[129]	[]	[41589871]
420_37686	chr22	43000448	43000848	+	633	34.0	[5.659805, 11.476549]	[149, 167]	[8.216044]	[142]	[43000668, 43000686]	[43000661]
420_37690	chr3	2765149	2765549	+	567	34.0	[]	[]	[11.476549]	[126]	[]	[2765366]
420_37695	chr3	9249499	9249899	+	783	34.0	[]	[]	[5.659805]	[79]	[]	[9249664]
420_37707	chr3	33915704	33916104	+	583	34.0	[11.476549]	[197]	[]	[]	[33915929]	[]
420_37708	chr3	33937617	33938017	+	745	34.0	[7.2262077]	[164]	[8.216044]	[220]	[33937785]	[33937841]
420_37711	chr3	37519695	37520095	+	786	34.0	[7.2262077, 11.476549]	[94, 161]	[11.476549]	[113]	[37519861, 37519928]	[37519880]
420_37725	chr3	45082986	45083386	+	767	34.0	[11.476549]	[200]	[]	[]	[45083235]	[]
420_3773	chr2	158505534	158505934	+	1000	161.0	[8.216044, 11.476549]	[59, 107]	[]	[]	[158505690, 158505738]	[]
420_37732	chr3	55009369	55009769	+	691	34.0	[7.2262077, 11.476549]	[114, 123]	[8.216044]	[104]	[55009563, 55009572]	[55009553]
420_37733	chr3	69052261	69052661	+	797	34.0	[]	[]	[7.312882]	[109]	[]	[69052453]
420_37740	chr3	142310432	142310832	+	733	34.0	[7.312882]	[122]	[]	[]	[142310646]	[]
420_37742	chr3	143002405	143002805	+	804	34.0	[]	[]	[11.476549]	[86]	[]	[143002579]
420_37743	chr3	143135024	143135424	+	677	34.0	[]	[]	[7.312882]	[236]	[]	[143135273]
420_3775	chr22_KI270738v1_random	4969	5369	+	1000	161.0	[11.476549]	[112]	[]	[]	[5180]	[]
420_37758	chr3	191328685	191329085	+	746	34.0	[7.2262077]	[156]	[8.216044, 7.2262077]	[85, 111]	[191328911]	[191328840, 191328866]
