#PeakID(python identify_motif.py ./ENCODE_processed_files/FOSL1_idr.fa FOSL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
46_34054	chr7	100652962	100653362	+	595	34.0	[14.247998]	[120]	[11.536771]	[120]	[100653177]	[100653177]
46_3406	chr21	39484002	39484402	+	1000	162.0	[10.894309]	[101]	[8.619093]	[101]	[39484190]	[39484190]
46_34063	chr7	112480643	112481043	+	1000	34.0	[]	[]	[7.823107]	[141]	[]	[112480864]
46_34064	chr7	113142393	113142793	+	563	34.0	[7.4133296, 6.128697]	[88, 151]	[6.1309958]	[151]	[113142547, 113142610]	[113142610]
46_34065	chr7	120053099	120053499	+	1000	34.0	[7.9948344]	[109]	[7.693106]	[109]	[120053263]	[120053263]
46_34067	chr7	127258081	127258481	+	596	34.0	[13.185543]	[87]	[11.060178]	[87]	[127258241]	[127258241]
46_34069	chr7	131248965	131249365	+	1000	34.0	[11.520754]	[114]	[9.531697]	[114]	[131249151]	[131249151]
46_3407	chr22	39723841	39724241	+	1000	162.0	[15.626627]	[95]	[13.351411]	[95]	[39724027]	[39724027]
46_34071	chr7	138077900	138078300	+	591	34.0	[9.783817]	[83]	[7.5087156]	[83]	[138078072]	[138078072]
46_34074	chr7	143452574	143452974	+	1000	34.0	[9.062057]	[86]	[11.755416]	[86]	[143452740]	[143452740]
46_34079	chr7	152511800	152512200	+	776	34.0	[10.158142]	[150]	[12.433358]	[150]	[152512010]	[152512010]
46_3408	chr3	14289564	14289964	+	1000	162.0	[14.247998]	[102]	[11.536771]	[102]	[14289757]	[14289757]
46_34087	chr8	18173857	18174257	+	1000	34.0	[11.972782, 7.7565556]	[87, 124]	[13.811987]	[87]	[18174032, 18174069]	[18174032]
46_3409	chr3	16309592	16309992	+	1000	162.0	[14.247998]	[70]	[11.536771]	[70]	[16309756]	[16309756]
46_34090	chr8	22297743	22298143	+	1000	34.0	[14.247998]	[158]	[11.536771]	[158]	[22297986]	[22297986]
46_34091	chr8	23064444	23064844	+	1000	34.0	[7.0980735, 12.433358, 7.9948344]	[75, 104, 119]	[9.571196, 10.158142, 7.693106]	[75, 104, 119]	[23064616, 23064645, 23064660]	[23064616, 23064645, 23064660]
46_34092	chr8	27945109	27945509	+	1000	34.0	[13.335394]	[117]	[10.910327]	[117]	[27945309]	[27945309]
46_34093	chr8	28118483	28118883	+	1000	34.0	[9.245538]	[69]	[11.806913]	[69]	[28118641]	[28118641]
46_34094	chr8	29524166	29524566	+	1000	34.0	[]	[]	[6.6477385, 8.20384]	[142, 169]	[]	[29524390, 29524417]
46_34095	chr8	37779848	37780248	+	1000	34.0	[7.517559]	[214]	[]	[]	[37780085]	[]
46_34097	chr8	41799086	41799486	+	938	34.0	[7.3608875]	[154]	[]	[]	[41799308]	[]
46_34098	chr8	42201592	42201992	+	582	34.0	[8.077866]	[101]	[7.1566195]	[110]	[42201760]	[42201769]
46_341	chr5	95712427	95712827	+	1000	354.0	[9.245538, 6.582729]	[127, 153]	[11.806913, 6.8843427]	[127, 153]	[95712647, 95712673]	[95712647, 95712673]
46_3410	chr3	45105805	45106205	+	1000	162.0	[12.075051]	[132]	[9.9498005]	[132]	[45106034]	[45106034]
46_34100	chr8	70273587	70273987	+	1000	34.0	[]	[]	[6.1712556]	[161]	[]	[70273829]
46_34103	chr8	85383237	85383637	+	1000	34.0	[7.7856965]	[193]	[]	[]	[85383451]	[]
46_34104	chr8	85491522	85491922	+	946	34.0	[11.060178]	[151]	[13.185543]	[151]	[85491753]	[85491753]
46_34105	chr8	86002733	86003133	+	1000	34.0	[10.420351]	[127]	[9.999908]	[127]	[86002937]	[86002937]
46_34106	chr8	90225581	90225981	+	1000	34.0	[9.527757]	[169]	[7.4293466]	[169]	[90225768]	[90225768]
46_34113	chr8	100433901	100434301	+	1000	34.0	[10.410377]	[160]	[8.4212055]	[160]	[100434123]	[100434123]
46_34114	chr8	101538145	101538545	+	774	34.0	[15.626627]	[153]	[13.351411]	[153]	[101538369]	[101538369]
46_3412	chr6	14086655	14087055	+	1000	162.0	[15.626627]	[108]	[13.351411]	[108]	[14086863]	[14086863]
46_34122	chr8	124141407	124141807	+	965	34.0	[13.811987]	[126]	[11.972782]	[126]	[124141632]	[124141632]
46_34124	chr8	124916214	124916614	+	572	34.0	[8.896188, 6.6209717]	[152, 197]	[7.1889668, 9.464183]	[152, 197]	[124916413, 124916458]	[124916413, 124916458]
46_34125	chr8	125637425	125637825	+	1000	34.0	[15.626627]	[190]	[13.351411]	[190]	[125637655]	[125637655]
46_34126	chr8	128514721	128515121	+	1000	34.0	[9.940776]	[75]	[7.6834273]	[75]	[128514876]	[128514876]
46_34127	chr8	129538921	129539321	+	1000	34.0	[9.98434]	[86]	[10.435919]	[86]	[129539098]	[129539098]
46_3413	chr6	16352808	16353208	+	1000	162.0	[12.433358]	[95]	[10.158142]	[95]	[16352987]	[16352987]
46_34130	chr8	141242434	141242834	+	855	34.0	[7.508601]	[179]	[9.783932]	[179]	[141242666]	[141242666]
46_34137	chr9	73125702	73126102	+	751	34.0	[8.704309, 7.0391154]	[108, 119]	[9.046039]	[119]	[73125899, 73125910]	[73125910]
46_34139	chr9	89427599	89427999	+	942	34.0	[9.373464, 10.158142]	[181, 230]	[7.3256807, 9.507747, 12.433358]	[165, 181, 230]	[89427799, 89427848]	[89427783, 89427799, 89427848]
46_3414	chr6	42197955	42198355	+	1000	162.0	[14.247998]	[150]	[7.281633, 11.536771]	[142, 150]	[42198197]	[42198189, 42198197]
46_34140	chr9	92100516	92100916	+	984	34.0	[11.806913]	[77]	[9.245538]	[77]	[92100677]	[92100677]
46_34141	chr9	93950014	93950414	+	1000	34.0	[11.8145485]	[138]	[11.79898]	[138]	[93950227]	[93950227]
46_34143	chr9	98311542	98311942	+	1000	34.0	[15.626627]	[100]	[13.351411]	[100]	[98311736]	[98311736]
46_34144	chr9	98317433	98317833	+	1000	34.0	[11.060178, 6.1529865]	[107, 122]	[13.185543]	[107]	[98317607, 98317622]	[98317607]
46_34145	chr9	98550152	98550552	+	1000	34.0	[15.626627]	[134]	[13.351411]	[134]	[98550374]	[98550374]
46_34147	chr9	99059364	99059764	+	1000	34.0	[10.910327]	[98]	[13.335394]	[98]	[99059550]	[99059550]
46_34149	chr9	104826124	104826524	+	574	34.0	[11.536771]	[107]	[14.247998]	[107]	[104826321]	[104826321]
46_3415	chr7	134515843	134516243	+	1000	162.0	[11.536771, 11.060178]	[76, 107]	[14.247998, 13.185543]	[76, 107]	[134516018, 134516049]	[134516018, 134516049]
46_34150	chr9	107480438	107480838	+	1000	34.0	[13.335394]	[89]	[10.910327]	[89]	[107480617]	[107480617]
46_34151	chr9	113112596	113112996	+	932	34.0	[12.433358]	[105]	[10.158142]	[105]	[113112756]	[113112756]
46_34152	chr9	113184475	113184875	+	1000	34.0	[10.894309, 6.770823]	[142, 155]	[8.619093, 9.314332]	[142, 155]	[113184682, 113184695]	[113184682, 113184695]
46_34153	chr9	114456872	114457272	+	838	34.0	[13.351411]	[140]	[15.626627]	[140]	[114457091]	[114457091]
46_34154	chr9	116355200	116355600	+	1000	34.0	[6.699236, 9.245538]	[67, 86]	[11.806913]	[86]	[116355360, 116355379]	[116355379]
46_34156	chr9	123335540	123335940	+	1000	34.0	[8.619093]	[136]	[10.894309]	[136]	[123335745]	[123335745]
46_3416	chr7	143295917	143296317	+	1000	162.0	[9.245538]	[123]	[11.806913]	[123]	[143296107]	[143296107]
46_34162	chr9	129826283	129826683	+	1000	34.0	[11.337273]	[118]	[9.4802]	[118]	[129826501]	[129826501]
46_34165	chr9	130742123	130742523	+	925	34.0	[6.5647078]	[78]	[]	[]	[130742280]	[]
46_34166	chr9	131361487	131361887	+	1000	34.0	[9.245538]	[140]	[11.806913]	[140]	[131361691]	[131361691]
46_34168	chr9	133115593	133115993	+	995	34.0	[9.245538]	[190]	[11.806913]	[190]	[133115829]	[133115829]
46_34169	chr9	133144241	133144641	+	1000	34.0	[]	[]	[7.3256807]	[222]	[]	[133144464]
46_3417	chr8	37781456	37781856	+	1000	162.0	[9.314332]	[113]	[6.770823]	[113]	[37781648]	[37781648]
46_34171	chr9	136109590	136109990	+	1000	34.0	[6.699236]	[136]	[]	[]	[136109811]	[]
46_34172	chr9	136411325	136411725	+	1000	34.0	[9.799835]	[95]	[12.225017]	[95]	[136411519]	[136411519]
46_34173	chrX	11159127	11159527	+	1000	34.0	[9.940776]	[77]	[7.6834273]	[77]	[11159280]	[11159280]
46_34174	chrX	16633788	16634188	+	740	34.0	[9.357896]	[175]	[9.523314]	[175]	[16634029]	[16634029]
46_34175	chrX	16840040	16840440	+	1000	34.0	[9.245538]	[174]	[11.806913]	[174]	[16840287]	[16840287]
46_34176	chrX	38880444	38880844	+	1000	34.0	[9.245538]	[143]	[11.806913]	[143]	[38880648]	[38880648]
46_34179	chrX	71106380	71106780	+	1000	34.0	[13.351411]	[135]	[15.626627]	[135]	[71106594]	[71106594]
46_3418	chr8	73520649	73521049	+	1000	162.0	[]	[]	[6.947411]	[67]	[]	[73520800]
46_34180	chrX	72576412	72576812	+	1000	34.0	[9.373464]	[200]	[9.507747]	[200]	[72576652]	[72576652]
46_34181	chrX	76173503	76173903	+	1000	34.0	[13.811987]	[72]	[11.972782]	[72]	[76173657]	[76173657]
46_34183	chrX	109879023	109879423	+	902	34.0	[11.755416]	[77]	[9.062057]	[77]	[109879188]	[109879188]
46_34185	chrX	110293631	110294031	+	582	34.0	[15.626627]	[103]	[13.351411]	[103]	[110293819]	[110293819]
46_34186	chrX	115893245	115893645	+	1000	34.0	[11.536771]	[182]	[14.247998]	[182]	[115893484]	[115893484]
46_34187	chrX	118519912	118520312	+	997	34.0	[15.626627]	[71]	[13.351411]	[71]	[118520073]	[118520073]
46_34189	chrX	131402403	131402803	+	1000	34.0	[11.972782]	[123]	[13.811987]	[123]	[131402568]	[131402568]
46_3419	chr8	122683317	122683717	+	1000	162.0	[11.972782]	[126]	[13.811987]	[126]	[122683530]	[122683530]
46_34195	chrX	154737981	154738381	+	1000	34.0	[8.4212055]	[107]	[10.410377]	[107]	[154738170]	[154738170]
46_34196	chrX	154760698	154761098	+	1000	34.0	[11.972782]	[139]	[13.811987]	[139]	[154760901]	[154760901]
46_342	chr7	106216406	106216806	+	1000	354.0	[13.185543, 8.077866]	[128, 139]	[11.060178]	[128]	[106216630, 106216641]	[106216630]
46_3420	chr9	113363748	113364148	+	1000	162.0	[13.811987]	[80]	[11.972782]	[80]	[113363918]	[113363918]
46_34200	chr1	1281962	1282362	+	1000	33.0	[]	[]	[6.4070673]	[137]	[]	[1282189]
46_34201	chr1	3320558	3320958	+	1000	33.0	[11.806913]	[115]	[9.245538]	[115]	[3320755]	[3320755]
46_34202	chr1	4021710	4022110	+	1000	33.0	[6.1695843]	[147]	[]	[]	[4021932]	[]
46_34203	chr1	6520397	6520797	+	958	33.0	[13.351411]	[171]	[15.626627]	[171]	[6520632]	[6520632]
46_34206	chr1	8090103	8090503	+	1000	33.0	[9.357896]	[140]	[9.523314]	[140]	[8090281]	[8090281]
46_34207	chr1	8941793	8942193	+	1000	33.0	[14.247998]	[127]	[11.536771]	[127]	[8941995]	[8941995]
46_34208	chr1	14780291	14780691	+	1000	33.0	[7.0980735]	[109]	[9.571196]	[109]	[14780453]	[14780453]
46_3421	chr9	123304714	123305114	+	1000	162.0	[9.523314]	[92]	[9.357896, 6.458852]	[92, 135]	[123304893]	[123304893, 123304936]
46_34213	chr1	17053788	17054188	+	1000	33.0	[7.5738554]	[98]	[]	[]	[17053939]	[]
46_34215	chr1	20522291	20522691	+	1000	33.0	[]	[]	[7.823107]	[133]	[]	[20522473]
46_3422	chrX	2576765	2577165	+	1000	162.0	[7.693106, 6.770823, 13.185543]	[73, 117, 129]	[7.9948344, 9.314332, 11.060178]	[73, 117, 129]	[2576937, 2576981, 2576993]	[2576937, 2576981, 2576993]
46_34224	chr1	28602829	28603229	+	1000	33.0	[]	[]	[6.146564]	[141]	[]	[28603005]
46_3423	chr1	15415913	15416313	+	1000	161.0	[9.245538]	[126]	[11.806913]	[126]	[15416113]	[15416113]
46_34230	chr1	42379730	42380130	+	1000	33.0	[13.185543]	[152]	[11.060178]	[152]	[42379981]	[42379981]
46_34231	chr1	43015370	43015770	+	944	33.0	[11.060178]	[93]	[13.185543]	[93]	[43015536]	[43015536]
46_34233	chr1	51575376	51575776	+	918	33.0	[9.522633, 12.075051]	[136, 150]	[8.101571, 9.9498005]	[136, 150]	[51575607, 51575621]	[51575607, 51575621]
46_34235	chr1	52328617	52329017	+	1000	33.0	[13.335394]	[73]	[10.910327]	[73]	[52328780]	[52328780]
46_34239	chr1	61839773	61840173	+	1000	33.0	[8.458307]	[129]	[]	[]	[61839986]	[]
46_3424	chr1	31939760	31940160	+	1000	161.0	[13.185543]	[102]	[11.060178]	[102]	[31939953]	[31939953]
46_34244	chr1	68128266	68128666	+	1000	33.0	[11.972782]	[78]	[13.811987]	[78]	[68128442]	[68128442]
46_3425	chr1	67850631	67851031	+	1000	161.0	[13.351411, 7.823107]	[106, 121]	[15.626627]	[106]	[67850829, 67850844]	[67850829]
46_34250	chr1	75375124	75375524	+	563	33.0	[12.433358]	[197]	[10.158142]	[197]	[75375356]	[75375356]
46_34251	chr1	75501571	75501971	+	1000	33.0	[7.1889668]	[164]	[8.896188]	[164]	[75501755]	[75501755]
46_34252	chr1	75640240	75640640	+	749	33.0	[10.435919]	[161]	[9.98434]	[161]	[75640488]	[75640488]
46_34253	chr1	78092703	78093103	+	955	33.0	[14.247998]	[113]	[7.131782, 11.536771]	[88, 113]	[78092909]	[78092884, 78092909]
46_34254	chr1	84283442	84283842	+	1000	33.0	[9.597704, 6.1712556]	[91, 118]	[8.243733]	[91]	[84283597, 84283624]	[84283597]
46_34256	chr1	91809247	91809647	+	1000	33.0	[8.397368]	[171]	[8.262972]	[171]	[91809492]	[91809492]
46_34257	chr1	92584469	92584869	+	1000	33.0	[14.247998]	[80]	[11.536771]	[80]	[92584627]	[92584627]
46_3426	chr1	183956662	183957062	+	1000	161.0	[9.531697]	[134]	[11.520754]	[134]	[183956865]	[183956865]
46_34260	chr1	108017618	108018018	+	1000	33.0	[9.531697]	[215]	[11.520754]	[215]	[108017855]	[108017855]
46_34262	chr1	109115839	109116239	+	1000	33.0	[8.243733]	[215]	[9.597704]	[215]	[109116065]	[109116065]
46_34264	chr1	109953681	109954081	+	1000	33.0	[11.972782]	[133]	[13.811987]	[133]	[109953903]	[109953903]
46_34266	chr1	112794498	112794898	+	1000	33.0	[]	[]	[6.3344874]	[81]	[]	[112794664]
46_34267	chr1	113456931	113457331	+	991	33.0	[10.910327]	[159]	[13.335394]	[159]	[113457146]	[113457146]
46_34268	chr1	114206264	114206664	+	760	33.0	[9.531697]	[150]	[11.520754]	[150]	[114206461]	[114206461]
46_3427	chr1	224697389	224697789	+	1000	161.0	[15.626627]	[88]	[13.351411, 6.212843]	[88, 149]	[224697575]	[224697575, 224697636]
46_34274	chr1	145916743	145917143	+	1000	33.0	[8.562147, 9.783817]	[92, 151]	[7.5087156]	[151]	[145916921, 145916980]	[145916980]
46_34279	chr1	153742863	153743263	+	1000	33.0	[14.247998]	[88]	[11.536771]	[88]	[153743048]	[153743048]
46_3428	chr1	234869460	234869860	+	1000	161.0	[10.158142]	[130]	[12.433358]	[130]	[234869688]	[234869688]
46_34283	chr1	155218876	155219276	+	1000	33.0	[7.2959795, 8.077866]	[53, 82]	[9.37329, 6.511294]	[53, 73]	[155219027, 155219056]	[155219027, 155219047]
46_34284	chr1	159087912	159088312	+	1000	33.0	[]	[]	[8.194238]	[120]	[]	[159088129]
46_34288	chr1	167167676	167168076	+	1000	33.0	[9.675097]	[185]	[7.1132793]	[185]	[167167922]	[167167922]
46_3429	chr10	45410845	45411245	+	1000	161.0	[7.525193]	[83]	[7.9277687]	[83]	[45411013]	[45411013]
46_34291	chr1	167869088	167869488	+	593	33.0	[9.98434]	[223]	[10.435919]	[223]	[167869329]	[167869329]
46_34292	chr1	168237381	168237781	+	1000	33.0	[12.433358]	[87]	[10.158142]	[87]	[168237568]	[168237568]
46_34295	chr1	172342615	172343015	+	1000	33.0	[10.910327]	[206]	[13.335394]	[206]	[172342839]	[172342839]
46_34297	chr1	172643955	172644355	+	1000	33.0	[11.972782]	[111]	[13.811987]	[111]	[172644126]	[172644126]
46_34298	chr1	172917956	172918356	+	1000	33.0	[11.972782]	[86]	[13.811987]	[86]	[172918126]	[172918126]
46_343	chr1	180571995	180572395	+	1000	353.0	[6.770823]	[83]	[9.314332]	[83]	[180572152]	[180572152]
46_3430	chr10	75138079	75138479	+	1000	161.0	[8.619093]	[96]	[10.894309]	[96]	[75138271]	[75138271]
46_34300	chr1	174131008	174131408	+	1000	33.0	[10.910327]	[105]	[13.335394]	[105]	[174131204]	[174131204]
46_34301	chr1	174849171	174849571	+	1000	33.0	[6.169279]	[109]	[]	[]	[174849371]	[]
46_34302	chr1	175840297	175840697	+	1000	33.0	[11.806913]	[168]	[9.245538, 7.1966624]	[168, 172]	[175840516]	[175840516, 175840520]
46_34303	chr1	176850937	176851337	+	1000	33.0	[11.337273]	[123]	[9.4802]	[123]	[176851131]	[176851131]
46_34305	chr1	182385009	182385409	+	905	33.0	[7.9356613]	[138]	[]	[]	[182385231]	[]
46_34306	chr1	184745096	184745496	+	1000	33.0	[15.626627]	[113]	[13.351411]	[113]	[184745288]	[184745288]
46_34308	chr1	185846676	185847076	+	1000	33.0	[6.770823]	[141]	[9.314332]	[141]	[185846901]	[185846901]
46_34309	chr1	185916862	185917262	+	1000	33.0	[15.626627, 6.7068706]	[105, 123]	[13.351411]	[105]	[185917051, 185917069]	[185917051]
46_3431	chr11	8826471	8826871	+	1000	161.0	[13.351411]	[80]	[15.626627]	[80]	[8826643]	[8826643]
46_34310	chr1	187409463	187409863	+	1000	33.0	[10.158142]	[79]	[12.433358]	[79]	[187409633]	[187409633]
46_34313	chr1	201214527	201214927	+	633	33.0	[11.806913]	[115]	[9.245538]	[115]	[201214689]	[201214689]
46_34314	chr1	201265763	201266163	+	1000	33.0	[11.972782]	[118]	[13.811987]	[118]	[201265964]	[201265964]
46_34317	chr1	205656231	205656631	+	1000	33.0	[11.972782]	[103]	[13.811987]	[103]	[205656433]	[205656433]
46_3432	chr11	32386767	32387167	+	1000	161.0	[11.536771]	[128]	[14.247998]	[128]	[32386969]	[32386969]
46_34322	chr1	209628827	209629227	+	865	33.0	[11.806913]	[123]	[9.245538]	[123]	[209629030]	[209629030]
46_34325	chr1	218375025	218375425	+	1000	33.0	[12.433358]	[155]	[10.158142, 6.1695843]	[155, 166]	[218375261]	[218375261, 218375272]
46_34326	chr1	223209524	223209924	+	760	33.0	[]	[]	[6.6461816]	[152]	[]	[223209739]
46_34327	chr1	223210681	223211081	+	1000	33.0	[10.894309]	[139]	[8.619093]	[139]	[223210916]	[223210916]
46_34328	chr1	229209838	229210238	+	1000	33.0	[7.9948344]	[109]	[7.693106]	[109]	[229210031]	[229210031]
46_3433	chr11	62398646	62399046	+	1000	161.0	[9.572866, 8.20384]	[78, 85]	[7.765274]	[78]	[62398816, 62398823]	[62398816]
46_34331	chr1	230760265	230760665	+	840	33.0	[11.520754]	[100]	[9.531697]	[100]	[230760443]	[230760443]
46_34332	chr1	233294848	233295248	+	787	33.0	[14.247998]	[166]	[11.536771, 8.009867]	[166, 199]	[233295061]	[233295061, 233295094]
46_34333	chr1	234579972	234580372	+	1000	33.0	[]	[]	[6.539165]	[174]	[]	[234580190]
46_34338	chr1	239548004	239548404	+	1000	33.0	[13.351411]	[97]	[15.626627]	[97]	[239548194]	[239548194]
46_34339	chr1	246794716	246795116	+	1000	33.0	[11.806913]	[140]	[9.245538]	[140]	[246794941]	[246794941]
46_3434	chr11	66336598	66336998	+	1000	161.0	[15.626627]	[155]	[13.351411]	[155]	[66336824]	[66336824]
46_34341	chr1	247387693	247388093	+	1000	33.0	[8.619093]	[137]	[10.894309, 6.3779263]	[137, 172]	[247387882]	[247387882, 247387917]
46_34342	chr10	4023969	4024369	+	1000	33.0	[10.910327, 10.376787]	[121, 138]	[13.335394, 7.2474165]	[121, 138]	[4024180, 4024197]	[4024180, 4024197]
46_34343	chr10	4677991	4678391	+	840	33.0	[10.894309]	[114]	[8.619093]	[114]	[4678189]	[4678189]
46_34346	chr10	6840117	6840517	+	614	33.0	[13.811987]	[180]	[11.972782]	[180]	[6840333]	[6840333]
46_34347	chr10	7015366	7015766	+	1000	33.0	[7.3608875, 6.235713]	[128, 152]	[6.139215]	[152]	[7015574, 7015598]	[7015598]
46_34349	chr10	13201105	13201505	+	769	33.0	[11.060178]	[126]	[13.185543]	[126]	[13201324]	[13201324]
46_3435	chr11	129846454	129846854	+	1000	161.0	[10.435919]	[139]	[9.98434]	[139]	[129846693]	[129846693]
46_34350	chr10	15156024	15156424	+	1000	33.0	[9.507747]	[127]	[9.373464]	[127]	[15156206]	[15156206]
46_34351	chr10	18261546	18261946	+	1000	33.0	[8.077866]	[196]	[]	[]	[18261788]	[]
46_34352	chr10	19730010	19730410	+	704	33.0	[15.626627]	[158]	[13.351411]	[158]	[19730236]	[19730236]
46_34357	chr10	22058209	22058609	+	1000	33.0	[11.337273]	[109]	[9.4802, 7.525778]	[109, 134]	[22058391]	[22058391, 22058416]
46_34358	chr10	22308365	22308765	+	1000	33.0	[8.325933]	[195]	[]	[]	[22308582]	[]
46_34359	chr10	22428256	22428656	+	1000	33.0	[13.351411]	[100]	[15.626627]	[100]	[22428412]	[22428412]
46_34360	chr10	25294213	25294613	+	1000	33.0	[]	[]	[7.3958516]	[150]	[]	[25294462]
46_34362	chr10	30525669	30526069	+	1000	33.0	[7.1889668]	[86]	[8.896188]	[86]	[30525849]	[30525849]
46_34363	chr10	31944571	31944971	+	1000	33.0	[11.972782]	[74]	[13.811987]	[74]	[31944734]	[31944734]
46_34367	chr10	49310486	49310886	+	692	33.0	[10.410377]	[146]	[8.077866, 8.4212055]	[130, 146]	[49310701]	[49310685, 49310701]
46_34368	chr10	50242752	50243152	+	1000	33.0	[13.351411]	[130]	[15.626627]	[130]	[50242971]	[50242971]
46_34369	chr10	58017849	58018249	+	1000	33.0	[8.621279]	[95]	[8.605711]	[95]	[58018041]	[58018041]
46_3437	chr12	124920034	124920434	+	1000	161.0	[9.531697]	[146]	[8.661861, 11.520754]	[127, 146]	[124920278]	[124920259, 124920278]
46_34370	chr10	58237441	58237841	+	944	33.0	[10.158142]	[176]	[12.433358]	[176]	[58237662]	[58237662]
46_34374	chr10	63763767	63764167	+	1000	33.0	[11.972782]	[140]	[13.811987]	[140]	[63763989]	[63763989]
46_34377	chr10	69090542	69090942	+	1000	33.0	[]	[]	[6.6461816]	[171]	[]	[69090740]
46_34378	chr10	71246691	71247091	+	879	33.0	[11.060178]	[168]	[13.185543]	[168]	[71246920]	[71246920]
46_3438	chr13	41132494	41132894	+	1000	161.0	[11.520754]	[109]	[9.531697]	[109]	[41132693]	[41132693]
46_34380	chr10	72216742	72217142	+	972	33.0	[8.077866]	[138]	[]	[]	[72216978]	[]
46_34382	chr10	77718356	77718756	+	1000	33.0	[12.433358]	[112]	[10.158142]	[112]	[77718567]	[77718567]
46_34383	chr10	78311436	78311836	+	1000	33.0	[9.999908]	[74]	[10.420351]	[74]	[78311604]	[78311604]
46_34384	chr10	84337150	84337550	+	1000	33.0	[8.101571]	[153]	[9.522633]	[153]	[84337380]	[84337380]
46_34386	chr10	99983502	99983902	+	1000	33.0	[11.520754]	[72]	[9.531697]	[72]	[99983661]	[99983661]
46_34388	chr10	104253036	104253436	+	1000	33.0	[13.811987]	[83]	[11.972782]	[83]	[104253194]	[104253194]
46_34389	chr10	104479906	104480306	+	1000	33.0	[12.433358]	[136]	[10.158142]	[136]	[104480124]	[104480124]
46_3439	chr14	61103702	61104102	+	1000	161.0	[7.889923, 9.046039, 13.351411]	[98, 116, 135]	[7.0391154, 15.626627]	[116, 135]	[61103895, 61103913, 61103932]	[61103913, 61103932]
46_34391	chr10	112963782	112964182	+	790	33.0	[6.770823, 8.227716]	[114, 166]	[9.314332]	[114]	[112963976, 112964028]	[112963976]
46_34397	chr11	942810	943210	+	1000	33.0	[]	[]	[7.236523]	[154]	[]	[943027]
46_34398	chr11	5258537	5258937	+	1000	33.0	[8.077866]	[185]	[]	[]	[5258781]	[]
46_34399	chr11	8649345	8649745	+	891	33.0	[10.158142]	[138]	[12.433358]	[138]	[8649570]	[8649570]
46_344	chr1	234876255	234876655	+	1000	353.0	[]	[]	[7.889923]	[107]	[]	[234876448]
46_3440	chr15	41490331	41490731	+	1000	161.0	[13.351411, 9.314332]	[61, 111]	[15.626627, 6.770823]	[61, 111]	[41490486, 41490536]	[41490486, 41490536]
46_34401	chr11	17257279	17257679	+	817	33.0	[9.597704]	[161]	[8.243733]	[161]	[17257499]	[17257499]
46_34403	chr11	34175559	34175959	+	1000	33.0	[12.433358]	[193]	[10.158142]	[193]	[34175797]	[34175797]
46_34407	chr11	45179266	45179666	+	1000	33.0	[9.062057]	[90]	[11.755416]	[90]	[45179453]	[45179453]
46_3441	chr15	43469879	43470279	+	1000	161.0	[9.652122, 11.337273]	[123, 136]	[7.3625307, 9.4802]	[123, 136]	[43470100, 43470113]	[43470100, 43470113]
46_34412	chr11	57406388	57406788	+	1000	33.0	[11.806913]	[118]	[9.245538]	[118]	[57406559]	[57406559]
