#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_5604	chr7	101252206	101252606	+	1000	55.5	[]	[]	[10.809716]	[167]	[]	[101252434]
328_5605	chr7	139544152	139544552	+	1000	55.5	[16.804495]	[126]	[13.520647, 6.1133156]	[109, 145]	[139544361]	[139544344, 139544380]
328_5608	chr9	124415354	124415754	+	1000	55.5	[]	[]	[13.242919]	[140]	[]	[124415511]
328_5610	chr1	45011744	45012144	+	1000	55.0	[]	[]	[2.7847147]	[156]	[]	[45011908]
328_5614	chr1	206684453	206684853	+	928	55.0	[6.9719405]	[119]	[3.8773644]	[82]	[206684662]	[206684625]
328_5615	chr1	211258813	211259213	+	1000	55.0	[4.947437]	[173]	[7.1029015]	[166]	[211258980]	[211258973]
328_5616	chr1	229625983	229626383	+	1000	55.0	[6.120176]	[111]	[]	[]	[229626168]	[]
328_5619	chr11	73598095	73598495	+	1000	55.0	[6.400953]	[174]	[]	[]	[73598321]	[]
328_562	chr13	42271793	42272193	+	1000	231.0	[]	[]	[6.4634633, 3.5844078]	[122, 135]	[]	[42272014, 42272027]
328_5631	chr17	49570014	49570414	+	1000	55.0	[3.9092765, 2.5776932]	[91, 109]	[]	[]	[49570197, 49570215]	[]
328_5632	chr17	57151769	57152169	+	1000	55.0	[]	[]	[5.485485]	[171]	[]	[57151942]
328_5633	chr19	7680471	7680871	+	851	55.0	[4.5944057, 3.3401706, 8.165305]	[182, 188, 219]	[]	[]	[7680672, 7680678, 7680709]	[]
328_5634	chr19	10695651	10696051	+	1000	55.0	[19.063852]	[162]	[]	[]	[10695843]	[]
328_5637	chr19	19663810	19664210	+	1000	55.0	[]	[]	[8.0796585, 9.475606]	[118, 140]	[]	[19664027, 19664049]
328_5639	chr19	49431466	49431866	+	1000	55.0	[11.098114, 2.652395, 2.8918543, 18.95589, 2.7831254, 7.7617817, 10.851386]	[65, 87, 92, 98, 119, 131, 149]	[]	[]	[49431621, 49431643, 49431648, 49431654, 49431675, 49431687, 49431705]	[]
328_5645	chr22	23040969	23041369	+	1000	55.0	[]	[]	[2.603986]	[278]	[]	[23041163]
328_5649	chr4	6269582	6269982	+	1000	55.0	[17.300081]	[191]	[4.482362]	[160]	[6269824]	[6269793]
328_565	chr19	40798717	40799117	+	1000	230.5	[6.51073, 5.606015, 9.77116, 4.3343167, 9.342124, 3.7277582]	[142, 147, 180, 196, 197, 202]	[]	[]	[40798888, 40798893, 40798926, 40798942, 40798943, 40798948]	[]
328_5657	chr6	156719827	156720227	+	1000	55.0	[4.4323273, 5.155394]	[153, 171]	[12.176909, 7.9401665]	[230, 235]	[156719990, 156720008]	[156720067, 156720072]
328_5660	chr7	107580004	107580404	+	1000	55.0	[]	[]	[4.997499, 3.8148313]	[129, 135]	[]	[107580198, 107580204]
328_5661	chr9	33076569	33076969	+	952	55.0	[3.7100582]	[150]	[7.5747843, 8.522415, 10.047153]	[94, 111, 137]	[33076810]	[33076754, 33076771, 33076797]
328_5665	chr9	133121306	133121706	+	1000	55.0	[]	[]	[4.5349994]	[130]	[]	[133121462]
328_5667	chr9	137070553	137070953	+	1000	55.0	[7.424748]	[242]	[]	[]	[137070781]	[]
328_5669	chr1	2175985	2176385	+	1000	54.5	[]	[]	[4.97901]	[122]	[]	[2176200]
328_5670	chr1	19210071	19210471	+	1000	54.5	[4.7432146]	[143]	[]	[]	[19210295]	[]
328_5671	chr1	19485691	19486091	+	1000	54.5	[]	[]	[4.621616]	[178]	[]	[19485887]
328_5674	chr1	27671989	27672389	+	1000	54.5	[3.833466]	[293]	[]	[]	[27672231]	[]
328_5675	chr1	151511189	151511589	+	1000	54.5	[]	[]	[3.1144636]	[194]	[]	[151511410]
328_5679	chr10	15035745	15036145	+	1000	54.5	[3.7549334]	[184]	[3.8212836]	[199]	[15035945]	[15035960]
328_568	chr18	3261691	3262091	+	1000	230.0	[]	[]	[8.0022745, 5.68866]	[72, 102]	[]	[3261855, 3261885]
328_5685	chr11	124170828	124171228	+	1000	54.5	[3.1964796, 17.492338, 2.7068844, 4.5154743]	[66, 71, 124, 130]	[]	[]	[124170988, 124170993, 124171046, 124171052]	[]
328_5687	chr12	104215514	104215914	+	1000	54.5	[11.545059]	[117]	[]	[]	[104215701]	[]
328_5696	chr16	21599233	21599633	+	1000	54.5	[4.0604734]	[87]	[]	[]	[21599412]	[]
328_5698	chr17	28812430	28812830	+	1000	54.5	[5.9632573, 3.677942]	[146, 167]	[]	[]	[28812649, 28812670]	[]
328_5704	chr18	23043895	23044295	+	1000	54.5	[3.1911552]	[153]	[11.641251]	[238]	[23044055]	[23044140]
328_5707	chr19	43619444	43619844	+	1000	54.5	[2.7225392]	[87]	[4.8381352]	[135]	[43619600]	[43619648]
328_5714	chr20	47150703	47151103	+	1000	54.5	[6.812881]	[145]	[]	[]	[47150872]	[]
328_5717	chr22	29882925	29883325	+	984	54.5	[10.299298, 2.7386346]	[97, 98]	[]	[]	[29883085, 29883086]	[]
328_5719	chr4	84582484	84582884	+	987	54.5	[13.90782]	[172]	[]	[]	[84582713]	[]
328_572	chr19	54137162	54137562	+	1000	228.5	[3.2919967, 9.432159]	[134, 205]	[]	[]	[54137313, 54137384]	[]
328_573	chr1	160098464	160098864	+	1000	228.0	[4.8923473, 2.7612853, 3.9121754, 7.2309732]	[61, 68, 124, 140]	[]	[]	[160098617, 160098624, 160098680, 160098696]	[]
328_5732	chr9	132878063	132878463	+	1000	54.5	[]	[]	[3.9348025]	[166]	[]	[132878230]
328_5733	chr9	137618611	137619011	+	916	54.5	[4.0523286]	[183]	[7.100969]	[118]	[137618836]	[137618771]
328_5736	chr1	999973	1000373	+	1000	54.0	[7.770282]	[137]	[]	[]	[1000125]	[]
328_5739	chr1	25543479	25543879	+	1000	54.0	[]	[]	[5.606015]	[232]	[]	[25543713]
328_5746	chr1	198158893	198159293	+	1000	54.0	[10.824234]	[168]	[]	[]	[198159123]	[]
328_576	chr19	40570608	40571008	+	1000	227.5	[]	[]	[11.987894, 8.860203]	[115, 157]	[]	[40570806, 40570848]
328_5764	chr17	48816960	48817360	+	931	54.0	[7.0646296, 3.460363]	[169, 175]	[]	[]	[48817184, 48817190]	[]
328_5765	chr17	76671561	76671961	+	1000	54.0	[]	[]	[6.4207335, 3.8243742]	[166, 167]	[]	[76671771, 76671772]
328_5769	chr19	1695376	1695776	+	1000	54.0	[]	[]	[14.552029]	[158]	[]	[1695593]
328_577	chr2	177212518	177212918	+	1000	227.5	[5.5818787, 12.144051]	[83, 136]	[]	[]	[177212681, 177212734]	[]
328_5772	chr19	35994990	35995390	+	1000	54.0	[]	[]	[9.643793]	[102]	[]	[35995182]
328_5776	chr20	35664752	35665152	+	1000	54.0	[]	[]	[4.3110933]	[105]	[]	[35664945]
328_5778	chr22	23222267	23222667	+	1000	54.0	[]	[]	[3.9837966]	[152]	[]	[23222500]
328_578	chr17	68247753	68248153	+	1000	227.0	[]	[]	[15.433056, 3.8903608, 10.354473, 6.1024275]	[112, 123, 139, 177]	[]	[68247931, 68247942, 68247958, 68247996]
328_5780	chr3	49018171	49018571	+	1000	54.0	[5.171424, 4.0220666]	[240, 251]	[]	[]	[49018376, 49018387]	[]
328_5784	chr4	173370568	173370968	+	1000	54.0	[]	[]	[3.939295, 6.126411]	[56, 108]	[]	[173370724, 173370776]
328_5786	chr5	176416383	176416783	+	1000	54.0	[]	[]	[2.5575488, 15.4701605]	[141, 174]	[]	[176416562, 176416595]
328_5791	chr7	65927416	65927816	+	1000	54.0	[7.609883]	[176]	[]	[]	[65927623]	[]
328_5793	chr7	116840350	116840750	+	1000	54.0	[6.951838]	[116]	[]	[]	[116840526]	[]
328_5797	chr1	15835891	15836291	+	1000	53.5	[]	[]	[8.967853]	[67]	[]	[15836042]
328_5798	chr1	22025669	22026069	+	1000	53.5	[]	[]	[4.470105]	[186]	[]	[22025892]
328_58	chr7	75914881	75915281	+	1000	504.0	[20.262814, 2.543091, 4.170333]	[98, 103, 104]	[12.204099]	[77]	[75915074, 75915079, 75915080]	[75915053]
328_5801	chr1	234866433	234866833	+	1000	53.5	[]	[]	[6.929491]	[203]	[]	[234866616]
328_5802	chr10	68720811	68721211	+	1000	53.5	[10.764807]	[297]	[]	[]	[68721035]	[]
328_5804	chr11	8964398	8964798	+	1000	53.5	[12.501273]	[147]	[]	[]	[8964557]	[]
328_5807	chr12	94459652	94460052	+	1000	53.5	[6.1584]	[146]	[5.3433385]	[181]	[94459829]	[94459864]
328_581	chr19	1407270	1407670	+	1000	226.5	[13.499411]	[257]	[]	[]	[1407510]	[]
328_5813	chr15	84716338	84716738	+	1000	53.5	[]	[]	[4.3876944, 6.791747]	[79, 117]	[]	[84716495, 84716533]
328_5814	chr16	667794	668194	+	1000	53.5	[]	[]	[2.5502374]	[167]	[]	[667987]
328_5820	chr18	812249	812649	+	1000	53.5	[4.347667, 6.4147515]	[90, 130]	[]	[]	[812416, 812456]	[]
328_5823	chr19	3643001	3643401	+	1000	53.5	[15.529466, 15.502276, 15.529466, 10.833979]	[63, 85, 109, 133]	[]	[]	[3643160, 3643182, 3643206, 3643230]	[]
328_5825	chr19	12885059	12885459	+	1000	53.5	[9.620428, 14.811122]	[131, 199]	[]	[]	[12885232, 12885300]	[]
328_5826	chr19	48259653	48260053	+	944	53.5	[]	[]	[5.370304]	[67]	[]	[48259812]
328_5836	chr22	29072624	29073024	+	1000	53.5	[]	[]	[17.32727]	[167]	[]	[29072851]
328_5837	chr3	48087433	48087833	+	1000	53.5	[3.7614179]	[193]	[]	[]	[48087622]	[]
328_5839	chr3	180912335	180912735	+	668	53.5	[]	[]	[3.7988036]	[128]	[]	[180912554]
328_5846	chr6	28838318	28838718	+	1000	53.5	[2.762276, 7.462958]	[89, 109]	[]	[]	[28838483, 28838503]	[]
328_5852	chr7	76302312	76302712	+	1000	53.5	[15.302202, 4.315667]	[125, 131]	[2.5248744]	[166]	[76302520, 76302526]	[76302561]
328_5858	chr9	131088204	131088604	+	1000	53.5	[]	[]	[4.790829]	[104]	[]	[131088364]
328_586	chr19	1082311	1082711	+	1000	225.5	[]	[]	[17.164932, 6.0238023]	[66, 88]	[]	[1082474, 1082496]
328_5866	chr1	16895875	16896275	+	748	53.0	[]	[]	[6.471896]	[146]	[]	[16896027]
328_5867	chr1	156106208	156106608	+	1000	53.0	[4.738618]	[197]	[]	[]	[156106425]	[]
328_587	chr19	17747398	17747798	+	1000	225.5	[2.8913743]	[195]	[]	[]	[17747637]	[]
328_5871	chr10	102065027	102065427	+	943	53.0	[8.87513]	[251]	[3.2216043]	[211]	[102065253]	[102065213]
328_588	chr19	1045169	1045569	+	1000	225.0	[]	[]	[17.32727]	[157]	[]	[1045404]
328_5882	chr15	64460314	64460714	+	1000	53.0	[]	[]	[3.2646039]	[154]	[]	[64460536]
328_5889	chr17	50274227	50274627	+	663	53.0	[11.502254, 7.6520643]	[101, 159]	[5.411861, 4.2995543]	[118, 146]	[50274396, 50274454]	[50274413, 50274441]
328_589	chr8	38231374	38231774	+	1000	225.0	[3.034814, 5.1358747]	[99, 150]	[]	[]	[38231567, 38231618]	[]
328_5890	chr17	78378369	78378769	+	1000	53.0	[5.6889763]	[117]	[5.433168]	[107]	[78378548]	[78378538]
328_5895	chr19	49420933	49421333	+	939	53.0	[9.741419, 4.185811]	[77, 167]	[]	[]	[49421092, 49421182]	[]
328_5896	chr2	10409090	10409490	+	928	53.0	[]	[]	[15.965972]	[70]	[]	[10409254]
328_5899	chr2	238320227	238320627	+	540	53.0	[]	[]	[11.51787]	[112]	[]	[238320420]
328_5903	chr22	38794054	38794454	+	1000	53.0	[]	[]	[18.21755, 8.674666]	[130, 152]	[]	[38794269, 38794291]
328_591	chr1	30191338	30191738	+	1000	224.5	[10.886182, 17.192122, 3.2789814, 12.117315, 9.122412]	[79, 100, 120, 141, 162]	[]	[]	[30191492, 30191513, 30191533, 30191554, 30191575]	[]
328_5910	chr4	118591522	118591922	+	1000	53.0	[]	[]	[3.0620744]	[97]	[]	[118591719]
328_5912	chr4	182065324	182065724	+	1000	53.0	[4.440252]	[181]	[2.8212347]	[107]	[182065575]	[182065501]
328_5914	chr5	76402873	76403273	+	1000	53.0	[2.5563414]	[264]	[3.963137]	[254]	[76403077]	[76403067]
328_5921	chr7	6640351	6640751	+	1000	53.0	[4.6674623, 14.403408]	[104, 138]	[]	[]	[6640535, 6640569]	[]
328_5925	chr9	136539730	136540130	+	994	53.0	[21.31543]	[240]	[2.7180524]	[297]	[136539922]	[136539979]
328_5926	chrUn_KI270744v1	120510	120910	+	1000	53.0	[]	[]	[16.414818]	[163]	[]	[120716]
328_5927	chrX	40647376	40647776	+	1000	53.0	[]	[]	[2.571124, 9.132642, 6.1512403]	[75, 80, 105]	[]	[40647542, 40647547, 40647572]
328_5942	chr12	56152231	56152631	+	1000	52.5	[6.324151, 2.6487312]	[185, 186]	[]	[]	[56152465, 56152466]	[]
328_5944	chr15	41544072	41544472	+	1000	52.5	[4.6645255, 9.602977]	[152, 157]	[2.5376177]	[84]	[41544302, 41544307]	[41544234]
328_5947	chr15	75201551	75201951	+	775	52.5	[]	[]	[9.045947]	[329]	[]	[75201801]
328_5952	chr16	89240781	89241181	+	1000	52.5	[]	[]	[9.924283, 4.006644]	[126, 191]	[]	[89240955, 89241020]
328_5957	chr17	78782417	78782817	+	1000	52.5	[]	[]	[3.0528195]	[141]	[]	[78782602]
328_596	chr14	30296900	30297300	+	1000	223.5	[4.2350736]	[156]	[]	[]	[30297150]	[]
328_5961	chr19	50835930	50836330	+	1000	52.5	[16.02719, 4.941275, 9.651694]	[94, 121, 127]	[2.7239351]	[71]	[50836116, 50836143, 50836149]	[50836093]
328_5965	chr2	38377112	38377512	+	1000	52.5	[5.0651565]	[223]	[3.963137]	[259]	[38377297]	[38377333]
328_5969	chr21	36860128	36860528	+	1000	52.5	[14.776926, 8.191083, 14.476854, 10.680704]	[112, 131, 149, 167]	[]	[]	[36860313, 36860332, 36860350, 36860368]	[]
328_597	chr22	20206134	20206534	+	1000	223.5	[9.693109]	[84]	[5.2113795]	[64]	[20206318]	[20206298]
328_5970	chr21	44011984	44012384	+	1000	52.5	[4.0054293, 2.9915295]	[127, 132]	[3.1236413]	[112]	[44012177, 44012182]	[44012162]
328_5976	chr6	13328418	13328818	+	1000	52.5	[6.3064575, 3.3844943]	[170, 232]	[3.9330735]	[155]	[13328602, 13328664]	[13328587]
328_5979	chr6	145814625	145815025	+	1000	52.5	[2.7305744, 6.7790537, 11.545059]	[90, 106, 121]	[4.912878]	[156]	[145814778, 145814794, 145814809]	[145814844]
328_5987	chr8	144358352	144358752	+	1000	52.5	[]	[]	[8.596293, 9.085292]	[127, 158]	[]	[144358555, 144358586]
328_599	chr11	207271	207671	+	1000	223.0	[13.90782, 14.066829, 10.737676]	[70, 87, 103]	[]	[]	[207428, 207445, 207461]	[]
328_5993	chrX	23667272	23667672	+	1000	52.5	[9.629548]	[97]	[6.3340564]	[76]	[23667465]	[23667444]
328_5994	chrX	154397664	154398064	+	752	52.5	[]	[]	[5.785379]	[249]	[]	[154397825]
328_5995	chrX	154436890	154437290	+	1000	52.5	[]	[]	[2.6581662]	[144]	[]	[154437099]
328_5996	chr1	8165604	8166004	+	1000	52.0	[5.6835637]	[161]	[]	[]	[8165812]	[]
328_6000	chr1	168154717	168155117	+	1000	52.0	[]	[]	[7.5088677]	[134]	[]	[168154906]
328_6002	chr10	3890927	3891327	+	973	52.0	[6.8528385]	[141]	[]	[]	[3891105]	[]
328_6003	chr10	43407659	43408059	+	1000	52.0	[]	[]	[10.328646, 4.5868073]	[142, 204]	[]	[43407830, 43407892]
328_6005	chr11	47214656	47215056	+	1000	52.0	[5.168656, 10.329077, 7.01804]	[108, 132, 145]	[]	[]	[47214857, 47214881, 47214894]	[]
328_6009	chr12	130871482	130871882	+	1000	52.0	[5.6589866]	[229]	[]	[]	[130871733]	[]
328_601	chr1	1399262	1399662	+	1000	222.5	[2.8586462]	[155]	[3.2673445]	[195]	[1399460]	[1399500]
328_6023	chr2	219160534	219160934	+	1000	52.0	[2.758284]	[218]	[]	[]	[219160750]	[]
328_6027	chr3	51499729	51500129	+	1000	52.0	[2.5833712]	[145]	[]	[]	[51499882]	[]
328_6030	chr5	140700328	140700728	+	1000	52.0	[]	[]	[3.790781]	[184]	[]	[140700514]
328_6031	chr5	142181796	142182196	+	1000	52.0	[]	[]	[2.9177845]	[115]	[]	[142181991]
328_6032	chr6	12008731	12009131	+	1000	52.0	[]	[]	[3.5838397, 2.6612022]	[171, 209]	[]	[12008903, 12008941]
328_6033	chr6	119078660	119079060	+	1000	52.0	[2.8052013]	[108]	[]	[]	[119078831]	[]
328_6041	chr9	124852935	124853335	+	1000	52.0	[]	[]	[8.846254, 4.0054865, 4.7208524]	[211, 216, 217]	[]	[124853165, 124853170, 124853171]
328_6042	chr9	130931604	130932004	+	1000	52.0	[4.052156, 8.1180525, 7.4986296]	[156, 184, 189]	[]	[]	[130931776, 130931804, 130931809]	[]
328_6043	chr9	133238432	133238832	+	1000	52.0	[]	[]	[8.027143, 7.5459223, 6.211812, 15.857788]	[125, 136, 150, 183]	[]	[133238603, 133238614, 133238628, 133238661]
328_6044	chr9	136944661	136945061	+	1000	52.0	[]	[]	[14.720269]	[127]	[]	[136944884]
328_6045	chr9	136992247	136992647	+	1000	52.0	[14.882065]	[86]	[]	[]	[136992407]	[]
328_6050	chr1	32336131	32336531	+	1000	51.5	[]	[]	[2.956433, 10.032636]	[149, 155]	[]	[32336314, 32336320]
328_6060	chr10	44959422	44959822	+	1000	51.5	[]	[]	[7.35403, 7.6819606]	[108, 138]	[]	[44959615, 44959645]
328_6062	chr11	64847020	64847420	+	1000	51.5	[]	[]	[10.144815, 3.4476094, 4.1562157]	[136, 147, 173]	[]	[64847227, 64847238, 64847264]
328_6064	chr11	82900583	82900983	+	1000	51.5	[3.2947683]	[188]	[]	[]	[82900798]	[]
328_6066	chr12	50763703	50764103	+	1000	51.5	[4.2480693]	[100]	[]	[]	[50763864]	[]
328_6068	chr12	76878931	76879331	+	1000	51.5	[10.46727]	[142]	[]	[]	[76879092]	[]
328_6069	chr12	121164819	121165219	+	987	51.5	[3.124236, 4.1497297]	[126, 155]	[]	[]	[121165037, 121165066]	[]
328_607	chr12	128823859	128824259	+	1000	221.5	[10.731344]	[162]	[3.2945335]	[117]	[128824088]	[128824043]
328_6070	chr14	50312062	50312462	+	1000	51.5	[17.361525]	[81]	[6.1906943]	[132]	[50312226]	[50312277]
328_6071	chr14	55579837	55580237	+	994	51.5	[]	[]	[6.4576592, 3.6992037]	[178, 243]	[]	[55580022, 55580087]
328_6076	chr15	80152946	80153346	+	630	51.5	[]	[]	[2.7366152]	[184]	[]	[80153169]
328_6078	chr16	3028142	3028542	+	720	51.5	[7.420619, 10.267872, 5.602705, 13.047352]	[117, 129, 134, 147]	[]	[]	[3028302, 3028314, 3028319, 3028332]	[]
328_6079	chr16	69321944	69322344	+	939	51.5	[7.9281807]	[186]	[]	[]	[69322178]	[]
328_6080	chr17	17840020	17840420	+	1000	51.5	[16.02719]	[189]	[]	[]	[17840180]	[]
328_6081	chr17	39154358	39154758	+	1000	51.5	[5.509605]	[205]	[12.585714]	[249]	[39154561]	[39154605]
328_6082	chr17	40111595	40111995	+	1000	51.5	[]	[]	[4.688802]	[138]	[]	[40111813]
328_6084	chr18	23437785	23438185	+	1000	51.5	[6.400953]	[160]	[]	[]	[23438027]	[]
328_6089	chr19	40875425	40875825	+	916	51.5	[5.5805426, 7.0952578, 18.595453]	[114, 125, 141]	[]	[]	[40875627, 40875638, 40875654]	[]
328_609	chr1	31938304	31938704	+	1000	221.0	[12.210585, 3.019392]	[100, 143]	[]	[]	[31938479, 31938522]	[]
328_6090	chr19	49443726	49444126	+	1000	51.5	[3.1446607]	[186]	[]	[]	[49443929]	[]
328_6091	chr19	49817846	49818246	+	1000	51.5	[4.6900473]	[108]	[]	[]	[49818037]	[]
328_6098	chr22	26645281	26645681	+	1000	51.5	[6.122979, 7.383649, 7.128117]	[113, 149, 160]	[]	[]	[26645483, 26645519, 26645530]	[]
328_6099	chr22	46019307	46019707	+	1000	51.5	[]	[]	[7.38852]	[138]	[]	[46019496]
328_6108	chr5	10485128	10485528	+	786	51.5	[]	[]	[3.2348552]	[178]	[]	[10485282]
328_6109	chr5	132972057	132972457	+	1000	51.5	[11.105569]	[128]	[]	[]	[132972266]	[]
328_611	chr14	100238598	100238998	+	1000	221.0	[]	[]	[2.777649, 2.817217]	[118, 123]	[]	[100238787, 100238792]
328_6111	chr6	28616156	28616556	+	979	51.5	[6.2252316, 4.720692]	[94, 153]	[2.7590358]	[76]	[28616338, 28616397]	[28616320]
328_6112	chr6	28764081	28764481	+	910	51.5	[6.1619897]	[234]	[]	[]	[28764316]	[]
328_6114	chr6	31852557	31852957	+	1000	51.5	[]	[]	[13.520647]	[133]	[]	[31852781]
328_6118	chr7	32957150	32957550	+	1000	51.5	[2.7997954, 5.9276395, 3.3542178]	[64, 122, 151]	[]	[]	[32957309, 32957367, 32957396]	[]
328_6119	chr7	43869287	43869687	+	1000	51.5	[3.60349]	[171]	[2.78593]	[263]	[43869444]	[43869536]
328_6123	chr7	105134056	105134456	+	1000	51.5	[]	[]	[7.2478333]	[72]	[]	[105134227]
328_6124	chr8	232272	232672	+	1000	51.5	[3.852531]	[154]	[]	[]	[232437]	[]
328_6125	chr8	8227810	8228210	+	1000	51.5	[10.809716, 3.8249764, 4.14973]	[68, 89, 116]	[2.702853]	[103]	[8227968, 8227989, 8228016]	[8228003]
328_6127	chr9	34652074	34652474	+	1000	51.5	[]	[]	[11.935774, 2.6635814]	[127, 132]	[]	[34652270, 34652275]
328_6129	chr9	129069415	129069815	+	1000	51.5	[3.3476298, 7.0692444]	[116, 153]	[]	[]	[129069593, 129069630]	[]
328_6132	chr9	131043142	131043542	+	966	51.5	[]	[]	[4.3283634]	[175]	[]	[131043380]
328_6136	chr1	108963338	108963738	+	1000	51.0	[]	[]	[14.668646]	[133]	[]	[108963539]
328_6139	chr1	161132607	161133007	+	1000	51.0	[]	[]	[5.0671735]	[128]	[]	[161132813]
328_6141	chr10	77971196	77971596	+	1000	51.0	[3.6625006]	[123]	[]	[]	[77971386]	[]
328_6143	chr11	43358782	43359182	+	1000	51.0	[]	[]	[3.939295]	[201]	[]	[43358971]
328_6144	chr11	46826743	46827143	+	560	51.0	[3.3874214]	[121]	[]	[]	[46826920]	[]
328_6145	chr11	65181131	65181531	+	905	51.0	[7.639572]	[209]	[6.280452]	[139]	[65181372]	[65181302]
328_6149	chr15	45200287	45200687	+	1000	51.0	[19.620882]	[196]	[]	[]	[45200538]	[]
328_6151	chr15	96273677	96274077	+	1000	51.0	[8.947382]	[154]	[]	[]	[96273867]	[]
328_6154	chr17	3944631	3945031	+	1000	51.0	[10.945224, 16.804495]	[108, 138]	[]	[]	[3944839, 3944869]	[]
328_6161	chr19	44592640	44593040	+	942	51.0	[5.472953]	[126]	[]	[]	[44592809]	[]
328_6164	chr2	61065586	61065986	+	615	51.0	[5.6814747]	[185]	[]	[]	[61065795]	[]
328_617	chr1	211579069	211579469	+	1000	220.5	[12.204099]	[86]	[]	[]	[211579254]	[]
328_6171	chr21	46228543	46228943	+	1000	51.0	[3.978132]	[118]	[]	[]	[46228761]	[]
328_6172	chr22	23131567	23131967	+	1000	51.0	[9.736316]	[284]	[]	[]	[23131816]	[]
328_6176	chr3	51995797	51996197	+	1000	51.0	[7.8183064]	[209]	[7.9894323]	[190]	[51996035]	[51996016]
328_619	chr3	13479955	13480355	+	1000	220.5	[]	[]	[8.674666, 9.698264, 3.8830035]	[103, 131, 178]	[]	[13480129, 13480157, 13480204]
328_6190	chr7	73734661	73735061	+	965	51.0	[6.0238023]	[83]	[3.2877061, 5.8292336]	[144, 160]	[73734835]	[73734896, 73734912]
328_6200	chr1	167820125	167820525	+	1000	50.5	[]	[]	[13.70639, 16.804495]	[109, 127]	[]	[167820330, 167820348]
328_6207	chr11	57278694	57279094	+	956	50.5	[]	[]	[2.9978416, 2.995429]	[81, 149]	[]	[57278870, 57278938]
328_6210	chr12	6689113	6689513	+	1000	50.5	[7.304331]	[131]	[]	[]	[6689331]	[]
328_6215	chr12	125065297	125065697	+	906	50.5	[5.0503855, 9.40317, 4.4512124]	[101, 166, 167]	[]	[]	[125065464, 125065529, 125065530]	[]
328_6216	chr12	131894162	131894562	+	1000	50.5	[]	[]	[4.2991605, 4.025808, 5.9937096, 3.307977]	[130, 136, 141, 153]	[]	[131894344, 131894350, 131894355, 131894367]
328_6219	chr14	103427478	103427878	+	987	50.5	[5.8461127]	[139]	[4.0019107]	[183]	[103427663]	[103427707]
328_6220	chr15	40894218	40894618	+	1000	50.5	[]	[]	[4.110991, 2.8573585, 5.258776]	[82, 131, 155]	[]	[40894392, 40894441, 40894465]
328_6224	chr17	51128097	51128497	+	1000	50.5	[]	[]	[4.000962, 11.19896]	[134, 176]	[]	[51128262, 51128304]
328_6226	chr18	80253873	80254273	+	1000	50.5	[]	[]	[13.947014, 15.710784, 20.78559, 13.947014, 15.710784, 20.78559]	[60, 77, 97, 117, 134, 154]	[]	[80254029, 80254046, 80254066, 80254086, 80254103, 80254123]
328_6229	chr19	19394790	19395190	+	1000	50.5	[]	[]	[14.444347]	[146]	[]	[19395012]
328_6239	chr2	73921149	73921549	+	1000	50.5	[18.595453]	[241]	[]	[]	[73921390]	[]
328_6242	chr20	48679603	48680003	+	909	50.5	[13.877944, 6.1473646, 17.721739, 17.721739]	[90, 104, 114, 146]	[]	[]	[48679782, 48679796, 48679806, 48679838]	[]
328_6243	chr20	63973804	63974204	+	1000	50.5	[5.672931]	[202]	[3.0455256, 3.3575466]	[135, 166]	[63974049]	[63973982, 63974013]
328_6249	chr22	37933910	37934310	+	1000	50.5	[8.017609]	[126]	[]	[]	[37934128]	[]
328_6256	chr6	120005414	120005814	+	1000	50.5	[]	[]	[3.8952007, 10.329286]	[180, 213]	[]	[120005599, 120005632]
328_6259	chr7	75990916	75991316	+	904	50.5	[12.790988]	[98]	[]	[]	[75991098]	[]
328_626	chr7	36152859	36153259	+	1000	220.0	[4.32485, 12.144051, 4.16387]	[105, 125, 145]	[]	[]	[36153039, 36153059, 36153079]	[]
328_6261	chr8	98825936	98826336	+	933	50.5	[9.079445]	[163]	[]	[]	[98826132]	[]
328_6262	chr9	99906573	99906973	+	1000	50.5	[]	[]	[6.6157603]	[150]	[]	[99906760]
328_6263	chr9	125746364	125746764	+	861	50.5	[]	[]	[8.994743, 17.729742]	[87, 148]	[]	[125746550, 125746611]
328_6265	chr9	131167304	131167704	+	1000	50.5	[]	[]	[2.6565564]	[131]	[]	[131167495]
328_6275	chr11	727970	728370	+	1000	50.0	[]	[]	[2.5859432]	[98]	[]	[728159]
328_6279	chr12	89709356	89709756	+	1000	50.0	[2.5959017, 5.1239514]	[216, 221]	[2.8191347, 3.5134628, 3.4829473]	[179, 191, 197]	[89709588, 89709593]	[89709551, 89709563, 89709569]
328_6281	chr14	49634081	49634481	+	1000	50.0	[]	[]	[2.779264]	[200]	[]	[49634317]
328_6292	chr19	531137	531537	+	1000	50.0	[7.1678863, 10.731344]	[136, 193]	[2.8517005]	[111]	[531317, 531374]	[531292]
328_6293	chr19	3249435	3249835	+	650	50.0	[16.804495, 8.407337]	[116, 162]	[]	[]	[3249632, 3249678]	[]
