#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_3527	chr19	4375087	4375487	+	1000	133.0	[]	[]	[7.7934723]	[90]	[]	[4375276]
946_35272	chr1	46536496	46536896	+	846	41.0	[12.699877]	[112]	[]	[]	[46536692]	[]
946_35276	chr1	47533277	47533677	+	621	41.0	[]	[]	[8.250492]	[134]	[]	[47533491]
946_35277	chr1	50950368	50950768	+	696	41.0	[7.373495]	[107]	[]	[]	[50950546]	[]
946_3528	chr19	38412877	38413277	+	1000	133.0	[]	[]	[12.699877]	[120]	[]	[38413072]
946_35282	chr1	59297172	59297572	+	1000	41.0	[]	[]	[7.242745]	[158]	[]	[59297412]
946_35283	chr1	59394674	59395074	+	1000	41.0	[10.555019]	[95]	[]	[]	[59394858]	[]
946_35284	chr1	60957998	60958398	+	855	41.0	[]	[]	[9.722767]	[107]	[]	[60958176]
946_35285	chr1	61149521	61149921	+	984	41.0	[7.083552]	[99]	[]	[]	[61149704]	[]
946_35287	chr1	61289532	61289932	+	1000	41.0	[12.699877]	[139]	[]	[]	[61289765]	[]
946_35289	chr1	65243797	65244197	+	1000	41.0	[9.93833]	[136]	[]	[]	[65243990]	[]
946_3529	chr2	9830349	9830749	+	1000	133.0	[8.250492]	[109]	[]	[]	[9830555]	[]
946_35293	chr1	67647448	67647848	+	946	41.0	[]	[]	[9.722767]	[84]	[]	[67647613]
946_353	chr10	72320671	72321071	+	1000	366.0	[]	[]	[8.567237, 9.722767]	[103, 156]	[]	[72320866, 72320919]
946_3530	chr2	38552198	38552598	+	1000	133.0	[9.722767]	[130]	[]	[]	[38552417]	[]
946_35302	chr1	89540546	89540946	+	1000	41.0	[]	[]	[8.065871]	[70]	[]	[89540710]
946_35304	chr1	93033709	93034109	+	967	41.0	[7.000952]	[63]	[9.722767]	[129]	[93033869]	[93033935]
946_35309	chr1	110116308	110116708	+	554	41.0	[7.6269035]	[129]	[]	[]	[110116464]	[]
946_3531	chr2	66481220	66481620	+	1000	133.0	[12.699877]	[122]	[]	[]	[66481433]	[]
946_35314	chr1	112675703	112676103	+	895	41.0	[]	[]	[7.000952]	[167]	[]	[112675873]
946_3532	chr21	14546132	14546532	+	1000	133.0	[]	[]	[12.699877]	[127]	[]	[14546354]
946_35322	chr1	151492127	151492527	+	978	41.0	[]	[]	[9.722767]	[165]	[]	[151492331]
946_35330	chr1	156842473	156842873	+	895	41.0	[8.174054]	[127]	[]	[]	[156842686]	[]
946_35331	chr1	157357068	157357468	+	704	41.0	[]	[]	[12.699877]	[164]	[]	[157357302]
946_35336	chr1	161792787	161793187	+	1000	41.0	[12.699877]	[206]	[8.065871]	[138]	[161793037]	[161792969]
946_3534	chr22	22109987	22110387	+	1000	133.0	[8.065871, 7.169444]	[156, 168]	[]	[]	[22110214, 22110226]	[]
946_35349	chr1	169892716	169893116	+	1000	41.0	[]	[]	[9.387603]	[123]	[]	[169892906]
946_35357	chr1	179363870	179364270	+	1000	41.0	[]	[]	[9.93833]	[135]	[]	[179364092]
946_3536	chr22	40329065	40329465	+	1000	133.0	[9.93833]	[84]	[]	[]	[40329225]	[]
946_35363	chr1	184813621	184814021	+	575	41.0	[12.699877]	[165]	[]	[]	[184813847]	[]
946_35364	chr1	185044436	185044836	+	955	41.0	[9.722767]	[143]	[]	[]	[185044673]	[]
946_35367	chr1	197144922	197145322	+	841	41.0	[]	[]	[7.083552, 8.065871]	[102, 116]	[]	[197145117, 197145131]
946_3537	chr3	170361764	170362164	+	1000	133.0	[9.722767]	[116]	[]	[]	[170361978]	[]
946_35370	chr1	198604955	198605355	+	888	41.0	[12.699877]	[106]	[]	[]	[198605155]	[]
946_35373	chr1	201881482	201881882	+	1000	41.0	[]	[]	[9.722767]	[121]	[]	[201881660]
946_35376	chr1	203322207	203322607	+	947	41.0	[]	[]	[7.000952, 12.699877]	[131, 136]	[]	[203322416, 203322421]
946_35377	chr1	204420052	204420452	+	692	41.0	[9.722767]	[115]	[]	[]	[204420267]	[]
946_35379	chr1	205172616	205173016	+	1000	41.0	[]	[]	[7.000952]	[122]	[]	[205172795]
946_3538	chr5	54294098	54294498	+	1000	133.0	[7.6269035, 9.387603]	[99, 106]	[]	[]	[54294294, 54294301]	[]
946_35382	chr1	206653253	206653653	+	828	41.0	[]	[]	[8.065871]	[99]	[]	[206653450]
946_3539	chr5	89129234	89129634	+	1000	133.0	[7.5779095, 12.699877, 8.567237]	[78, 106, 133]	[]	[]	[89129398, 89129426, 89129453]	[]
946_35390	chr1	211494282	211494682	+	1000	41.0	[]	[]	[8.065871, 12.699877]	[74, 81]	[]	[211494444, 211494451]
946_35391	chr1	211584428	211584828	+	1000	41.0	[9.387603]	[128]	[]	[]	[211584646]	[]
946_35393	chr1	212974708	212975108	+	967	41.0	[7.6269035]	[152]	[]	[]	[212974935]	[]
946_35397	chr1	225305068	225305468	+	1000	41.0	[]	[]	[12.699877]	[89]	[]	[225305229]
946_35399	chr1	227243646	227244046	+	1000	41.0	[]	[]	[8.250492]	[114]	[]	[227243835]
946_354	chr11	62368931	62369331	+	1000	366.0	[8.174054]	[70]	[]	[]	[62369083]	[]
946_35400	chr1	227743846	227744246	+	1000	41.0	[7.000952]	[118]	[]	[]	[227744059]	[]
946_35406	chr1	231443104	231443504	+	1000	41.0	[]	[]	[9.93833]	[109]	[]	[231443255]
946_3541	chr6	52303908	52304308	+	1000	133.0	[]	[]	[9.722767]	[143]	[]	[52304146]
946_35412	chr1	236103674	236104074	+	1000	41.0	[7.7934723]	[165]	[]	[]	[236103906]	[]
946_35413	chr1	236907262	236907662	+	965	41.0	[]	[]	[7.7934723]	[153]	[]	[236907480]
946_35415	chr1	241818227	241818627	+	932	41.0	[]	[]	[7.169444]	[168]	[]	[241818466]
946_35417	chr1	244595046	244595446	+	830	41.0	[]	[]	[9.93833, 8.174054]	[124, 140]	[]	[244595225, 244595241]
946_35419	chr1	244978446	244978846	+	874	41.0	[]	[]	[12.699877]	[136]	[]	[244978675]
946_35420	chr1	245345257	245345657	+	740	41.0	[7.5779095]	[174]	[]	[]	[245345481]	[]
946_35421	chr1	246272143	246272543	+	758	41.0	[12.699877]	[107]	[]	[]	[246272346]	[]
946_3543	chr6	157047365	157047765	+	1000	133.0	[]	[]	[12.699877]	[110]	[]	[157047551]
946_35433	chr10	13707030	13707430	+	883	41.0	[10.555019]	[81]	[]	[]	[13707210]	[]
946_35434	chr10	16470262	16470662	+	1000	41.0	[7.7934723]	[97]	[]	[]	[16470415]	[]
946_35436	chr10	22736081	22736481	+	1000	41.0	[10.555019]	[118]	[]	[]	[22736282]	[]
946_35437	chr10	30565375	30565775	+	715	41.0	[10.555019]	[92]	[]	[]	[30565535]	[]
946_35438	chr10	34504528	34504928	+	1000	41.0	[]	[]	[8.174054]	[133]	[]	[34504754]
946_35439	chr10	34791925	34792325	+	1000	41.0	[]	[]	[8.174054]	[98]	[]	[34792081]
946_3544	chr7	129401473	129401873	+	1000	133.0	[]	[]	[8.174054]	[151]	[]	[129401711]
946_35441	chr10	35314153	35314553	+	939	41.0	[10.555019]	[158]	[]	[]	[35314371]	[]
946_35443	chr10	43354248	43354648	+	925	41.0	[]	[]	[9.722767]	[109]	[]	[43354451]
946_35444	chr10	43644295	43644695	+	1000	41.0	[]	[]	[10.555019]	[89]	[]	[43644471]
946_35449	chr10	48472536	48472936	+	1000	41.0	[]	[]	[9.722767]	[185]	[]	[48472784]
946_3545	chr8	58672023	58672423	+	1000	133.0	[12.699877]	[120]	[]	[]	[58672226]	[]
946_35451	chr10	49079991	49080391	+	982	41.0	[]	[]	[7.083552]	[165]	[]	[49080230]
946_35452	chr10	49206532	49206932	+	912	41.0	[7.5779095]	[149]	[]	[]	[49206759]	[]
946_35456	chr10	50600187	50600587	+	701	41.0	[9.93833]	[118]	[]	[]	[50600347]	[]
946_35459	chr10	61475328	61475728	+	1000	41.0	[]	[]	[10.555019, 7.7934723]	[64, 108]	[]	[61475484, 61475528]
946_3546	chr8	124007449	124007849	+	1000	133.0	[10.555019]	[84]	[]	[]	[124007601]	[]
946_35460	chr10	61763834	61764234	+	1000	41.0	[]	[]	[7.7934723]	[137]	[]	[61764060]
946_35461	chr10	63102646	63103046	+	1000	41.0	[7.5779095]	[156]	[]	[]	[63102891]	[]
946_35468	chr10	69425812	69426212	+	952	41.0	[9.722767]	[82]	[]	[]	[69425993]	[]
946_35469	chr10	70495039	70495439	+	962	41.0	[8.174054, 7.6269035]	[84, 106]	[]	[]	[70495218, 70495240]	[]
946_3547	chr8	128044945	128045345	+	1000	133.0	[7.6269035]	[83]	[9.722767]	[72]	[128045121]	[128045110]
946_35471	chr10	70873977	70874377	+	878	41.0	[12.699877]	[128]	[]	[]	[70874192]	[]
946_35476	chr10	72892140	72892540	+	1000	41.0	[9.93833]	[77]	[]	[]	[72892311]	[]
946_35478	chr10	73866029	73866429	+	1000	41.0	[]	[]	[7.6269035]	[168]	[]	[73866269]
946_3548	chr9	37937007	37937407	+	1000	133.0	[]	[]	[8.250492]	[102]	[]	[37937208]
946_35480	chr10	74821581	74821981	+	900	41.0	[7.7934723]	[131]	[12.699877]	[137]	[74821787]	[74821793]
946_35486	chr10	80453611	80454011	+	964	41.0	[12.699877]	[79]	[]	[]	[80453768]	[]
946_35487	chr10	80924309	80924709	+	1000	41.0	[8.174054]	[173]	[]	[]	[80924537]	[]
946_35488	chr10	84337205	84337605	+	1000	41.0	[]	[]	[9.93833]	[150]	[]	[84337422]
946_35496	chr10	110764977	110765377	+	610	41.0	[7.5779095]	[121]	[]	[]	[110765170]	[]
946_355	chr2	219514240	219514640	+	1000	366.0	[]	[]	[10.555019]	[132]	[]	[219514454]
946_35504	chr11	2461180	2461580	+	1000	41.0	[]	[]	[12.699877]	[132]	[]	[2461390]
946_35512	chr11	5507889	5508289	+	1000	41.0	[]	[]	[8.567237]	[135]	[]	[5508111]
946_35516	chr11	10233591	10233991	+	988	41.0	[9.387603, 9.722767]	[78, 91]	[]	[]	[10233762, 10233775]	[]
946_35517	chr11	10686324	10686724	+	1000	41.0	[]	[]	[7.7934723]	[91]	[]	[10686477]
946_35519	chr11	12800223	12800623	+	914	41.0	[]	[]	[12.699877]	[185]	[]	[12800425]
946_35523	chr11	16345219	16345619	+	1000	41.0	[]	[]	[9.93833]	[163]	[]	[16345463]
946_35526	chr11	20596508	20596908	+	1000	41.0	[7.242745]	[109]	[]	[]	[20596715]	[]
946_35527	chr11	27388018	27388418	+	1000	41.0	[12.699877]	[97]	[]	[]	[27388209]	[]
946_35528	chr11	27415532	27415932	+	802	41.0	[9.722767]	[149]	[]	[]	[27415760]	[]
946_35529	chr11	33371057	33371457	+	746	41.0	[12.699877]	[86]	[]	[]	[33371217]	[]
946_3553	chrX	107741681	107742081	+	1000	133.0	[]	[]	[7.6269035]	[91]	[]	[107741843]
946_35532	chr11	34585858	34586258	+	878	41.0	[]	[]	[7.7934723]	[138]	[]	[34586065]
946_35533	chr11	34844220	34844620	+	1000	41.0	[]	[]	[12.699877]	[149]	[]	[34844466]
946_35534	chr11	43434829	43435229	+	955	41.0	[]	[]	[12.699877]	[182]	[]	[43435069]
946_35536	chr11	46553756	46554156	+	983	41.0	[]	[]	[8.065871]	[161]	[]	[46553989]
946_35539	chr11	47937902	47938302	+	959	41.0	[12.699877]	[162]	[]	[]	[47938125]	[]
946_3554	chr1	40809497	40809897	+	1000	132.0	[12.699877]	[96]	[]	[]	[40809691]	[]
946_35547	chr11	62049807	62050207	+	993	41.0	[]	[]	[9.722767]	[141]	[]	[62050040]
946_3555	chr1	89878912	89879312	+	1000	132.0	[9.93833, 12.699877]	[112, 135]	[]	[]	[89879121, 89879144]	[]
946_35559	chr11	65153124	65153524	+	735	41.0	[]	[]	[12.699877]	[187]	[]	[65153344]
946_3556	chr1	95179606	95180006	+	1000	132.0	[12.699877]	[95]	[]	[]	[95179773]	[]
946_35561	chr11	65459074	65459474	+	1000	41.0	[]	[]	[9.722767]	[169]	[]	[65459264]
946_35564	chr11	66191039	66191439	+	884	41.0	[8.174054]	[117]	[]	[]	[66191213]	[]
946_3557	chr1	121595118	121595518	+	1000	132.0	[]	[]	[9.722767]	[119]	[]	[121595321]
946_35574	chr11	67577473	67577873	+	969	41.0	[12.699877]	[140]	[]	[]	[67577679]	[]
946_3558	chr1	150977055	150977455	+	1000	132.0	[]	[]	[12.699877]	[127]	[]	[150977274]
946_35580	chr11	69546007	69546407	+	964	41.0	[]	[]	[10.555019]	[169]	[]	[69546254]
946_35581	chr11	72003436	72003836	+	1000	41.0	[7.5779095]	[165]	[]	[]	[72003662]	[]
946_35586	chr11	75090785	75091185	+	939	41.0	[]	[]	[12.699877]	[182]	[]	[75091012]
946_3559	chr1	160945016	160945416	+	1000	132.0	[9.722767]	[70]	[]	[]	[160945171]	[]
946_35590	chr11	78177665	78178065	+	953	41.0	[7.373495]	[167]	[]	[]	[78177907]	[]
946_35592	chr11	86152503	86152903	+	1000	41.0	[8.174054]	[124]	[]	[]	[86152685]	[]
946_35593	chr11	86942126	86942526	+	977	41.0	[12.699877]	[170]	[]	[]	[86942373]	[]
946_35596	chr11	94997397	94997797	+	786	41.0	[]	[]	[7.242745]	[66]	[]	[94997561]
946_356	chr22	36368478	36368878	+	1000	366.0	[9.722767]	[128]	[9.722767]	[100]	[36368680]	[36368652]
946_3560	chr1	220119064	220119464	+	1000	132.0	[]	[]	[12.699877]	[105]	[]	[220119264]
946_35601	chr11	110112410	110112810	+	853	41.0	[]	[]	[7.5779095]	[219]	[]	[110112651]
946_35602	chr11	110374965	110375365	+	1000	41.0	[12.699877]	[104]	[]	[]	[110375169]	[]
946_35603	chr11	111700106	111700506	+	855	41.0	[9.722767]	[146]	[7.373495]	[74]	[111700342]	[111700270]
946_35604	chr11	113569931	113570331	+	713	41.0	[7.5779095]	[127]	[]	[]	[113570150]	[]
946_3561	chr10	11710684	11711084	+	1000	132.0	[12.699877]	[88]	[]	[]	[11710863]	[]
946_35611	chr11	119376988	119377388	+	736	41.0	[7.5779095]	[88]	[]	[]	[119377174]	[]
946_35612	chr11	124440621	124441021	+	675	41.0	[]	[]	[7.5779095]	[166]	[]	[124440854]
946_35615	chr11	130894218	130894618	+	817	41.0	[12.699877]	[127]	[12.699877]	[161]	[130894424]	[130894458]
946_35616	chr12	989031	989431	+	1000	41.0	[9.722767]	[92]	[]	[]	[989213]	[]
946_35617	chr12	1575178	1575578	+	773	41.0	[7.373495, 8.065871, 12.699877, 12.699877]	[149, 158, 163, 176]	[]	[]	[1575342, 1575351, 1575356, 1575369]	[]
946_35618	chr12	11795740	11796140	+	889	41.0	[12.699877]	[147]	[]	[]	[11795960]	[]
946_35619	chr12	23549230	23549630	+	938	41.0	[]	[]	[7.7934723]	[115]	[]	[23549395]
946_3562	chr10	47406873	47407273	+	1000	132.0	[]	[]	[7.6269035]	[136]	[]	[47407100]
946_35622	chr12	31370570	31370970	+	905	41.0	[7.5779095]	[99]	[]	[]	[31370757]	[]
946_35627	chr12	43848007	43848407	+	1000	41.0	[]	[]	[10.555019, 7.7934723]	[100, 137]	[]	[43848183, 43848220]
946_3563	chr10	79391484	79391884	+	1000	132.0	[9.387603, 12.699877]	[66, 106]	[]	[]	[79391641, 79391681]	[]
946_35637	chr12	54352759	54353159	+	1000	41.0	[8.065871]	[110]	[]	[]	[54352948]	[]
946_35638	chr12	54566775	54567175	+	852	41.0	[]	[]	[9.93833]	[140]	[]	[54567009]
946_3564	chr11	12814805	12815205	+	1000	132.0	[]	[]	[10.555019]	[156]	[]	[12815038]
946_35643	chr12	57474476	57474876	+	981	41.0	[]	[]	[12.699877]	[160]	[]	[57474724]
946_35646	chr12	66149710	66150110	+	809	41.0	[12.699877]	[130]	[12.699877]	[110]	[66149937]	[66149917]
946_35647	chr12	69651843	69652243	+	820	41.0	[]	[]	[9.722767]	[97]	[]	[69652035]
946_3565	chr12	101855323	101855723	+	1000	132.0	[12.699877]	[135]	[]	[]	[101855535]	[]
946_35651	chr12	76083494	76083894	+	782	41.0	[10.555019]	[204]	[]	[]	[76083728]	[]
946_35652	chr12	92150559	92150959	+	944	41.0	[9.93833]	[176]	[]	[]	[92150784]	[]
946_35654	chr12	94951072	94951472	+	913	41.0	[]	[]	[10.555019, 9.387603]	[131, 143]	[]	[94951276, 94951288]
946_35657	chr12	104612463	104612863	+	764	41.0	[]	[]	[9.93833, 9.93833]	[101, 125]	[]	[104612656, 104612680]
946_3566	chr13	32471479	32471879	+	1000	132.0	[]	[]	[9.93833]	[127]	[]	[32471702]
946_35660	chr12	108768213	108768613	+	980	41.0	[9.93833]	[77]	[9.93833]	[94]	[108768384]	[108768401]
946_35662	chr12	110314231	110314631	+	736	41.0	[]	[]	[9.722767]	[155]	[]	[110314464]
946_35666	chr12	111579797	111580197	+	836	41.0	[]	[]	[12.699877]	[135]	[]	[111580002]
946_35668	chr12	113794810	113795210	+	602	41.0	[12.699877]	[154]	[]	[]	[113795047]	[]
946_3567	chr13	94662208	94662608	+	1000	132.0	[]	[]	[12.699877]	[119]	[]	[94662421]
946_35673	chr12	119676589	119676989	+	920	41.0	[]	[]	[7.5779095]	[150]	[]	[119676824]
946_35676	chr12	121798432	121798832	+	994	41.0	[7.083552]	[98]	[]	[]	[121798619]	[]
946_35678	chr12	122116586	122116986	+	858	41.0	[8.174054]	[87]	[]	[]	[122116762]	[]
946_3568	chr17	65173481	65173881	+	1000	132.0	[12.699877, 7.373495]	[94, 134]	[]	[]	[65173663, 65173703]	[]
946_35681	chr12	123801646	123802046	+	1000	41.0	[]	[]	[7.083552]	[80]	[]	[123801811]
946_35683	chr12	124860292	124860692	+	901	41.0	[]	[]	[7.7934723]	[128]	[]	[124860516]
946_35685	chr12	131709792	131710192	+	1000	41.0	[]	[]	[7.000952]	[129]	[]	[131710021]
946_3569	chr17	69093235	69093635	+	1000	132.0	[]	[]	[12.699877]	[120]	[]	[69093449]
946_35690	chr13	30421052	30421452	+	1000	41.0	[7.5779095]	[209]	[]	[]	[30421297]	[]
946_35691	chr13	30504125	30504525	+	1000	41.0	[12.699877, 8.174054]	[126, 203]	[9.387603]	[192]	[30504284, 30504361]	[30504350]
946_35694	chr13	51542712	51543112	+	746	41.0	[7.6269035, 7.373495]	[110, 115]	[]	[]	[51542902, 51542907]	[]
946_357	chr3	5428868	5429268	+	1000	366.0	[9.387603]	[112]	[]	[]	[5429071]	[]
946_3570	chr19	16185051	16185451	+	1000	132.0	[]	[]	[7.6269035]	[104]	[]	[16185242]
946_35704	chr13	90028228	90028628	+	971	41.0	[]	[]	[12.699877]	[141]	[]	[90028381]
946_35709	chr13	90308359	90308759	+	967	41.0	[9.387603]	[217]	[]	[]	[90308608]	[]
946_3571	chr2	169840099	169840499	+	1000	132.0	[12.699877]	[81]	[]	[]	[169840271]	[]
946_35710	chr13	90341914	90342314	+	867	41.0	[7.242745]	[124]	[7.7934723, 7.7934723]	[160, 173]	[90342075]	[90342111, 90342124]
946_35719	chr13	90911002	90911402	+	947	41.0	[]	[]	[9.93833]	[56]	[]	[90911156]
946_3572	chr20	31706669	31707069	+	1000	132.0	[9.722767]	[124]	[]	[]	[31706869]	[]
946_35721	chr13	90988209	90988609	+	992	41.0	[]	[]	[7.5779095, 12.699877]	[95, 117]	[]	[90988397, 90988419]
946_35723	chr13	91014833	91015233	+	1000	41.0	[7.373495]	[124]	[]	[]	[91015008]	[]
946_3573	chr20	62487554	62487954	+	1000	132.0	[12.699877]	[87]	[10.555019]	[59]	[62487736]	[62487708]
946_35732	chr13	91267004	91267404	+	998	41.0	[]	[]	[7.000952]	[105]	[]	[91267185]
946_3574	chr21	5250054	5250454	+	1000	132.0	[10.555019]	[69]	[]	[]	[5250221]	[]
946_35740	chr13	92374867	92375267	+	1000	41.0	[]	[]	[9.387603]	[165]	[]	[92375116]
946_35741	chr13	92388533	92388933	+	909	41.0	[7.242745]	[170]	[]	[]	[92388718]	[]
946_35742	chr13	92510579	92510979	+	1000	41.0	[]	[]	[7.000952]	[192]	[]	[92510796]
946_35745	chr13	92602528	92602928	+	997	41.0	[9.387603]	[150]	[]	[]	[92602736]	[]
946_35749	chr13	93256922	93257322	+	980	41.0	[7.242745]	[219]	[]	[]	[93257152]	[]
946_35752	chr13	95227379	95227779	+	1000	41.0	[]	[]	[9.722767]	[71]	[]	[95227545]
946_35754	chr13	108760112	108760512	+	1000	41.0	[9.93833, 9.722767, 7.373495]	[106, 138, 143]	[]	[]	[108760296, 108760328, 108760333]	[]
946_35756	chr14	20983176	20983576	+	973	41.0	[12.699877]	[77]	[]	[]	[20983349]	[]
946_35757	chr14	20987641	20988041	+	858	41.0	[]	[]	[9.93833]	[122]	[]	[20987841]
946_3576	chr22	21819365	21819765	+	1000	132.0	[12.699877]	[109]	[8.174054]	[131]	[21819546]	[21819568]
946_35760	chr14	36288501	36288901	+	1000	41.0	[]	[]	[7.6269035]	[113]	[]	[36288709]
946_35764	chr14	54502480	54502880	+	1000	41.0	[]	[]	[8.567237, 10.555019]	[71, 100]	[]	[54502641, 54502670]
946_35765	chr14	55385482	55385882	+	929	41.0	[7.000952]	[166]	[12.699877]	[158]	[55385733]	[55385725]
946_35766	chr14	56664963	56665363	+	1000	41.0	[9.93833]	[147]	[7.5779095]	[110]	[56665194]	[56665157]
946_35767	chr14	58427569	58427969	+	856	41.0	[]	[]	[7.169444]	[149]	[]	[58427767]
946_35768	chr14	60979317	60979717	+	988	41.0	[9.93833]	[144]	[]	[]	[60979499]	[]
946_35769	chr14	67526711	67527111	+	1000	41.0	[]	[]	[9.387603]	[187]	[]	[67526961]
946_35770	chr14	68749952	68750352	+	1000	41.0	[]	[]	[8.567237]	[117]	[]	[68750160]
946_35772	chr14	71130578	71130978	+	968	41.0	[]	[]	[7.6269035]	[182]	[]	[71130787]
946_35773	chr14	72907485	72907885	+	706	41.0	[]	[]	[10.555019]	[85]	[]	[72907668]
946_35776	chr14	100460617	100461017	+	692	41.0	[]	[]	[10.555019]	[125]	[]	[100460840]
946_35777	chr14	100626644	100627044	+	910	41.0	[8.065871, 10.555019]	[129, 137]	[7.7934723]	[102]	[100626847, 100626855]	[100626820]
946_35778	chr14	100644713	100645113	+	546	41.0	[12.699877]	[124]	[]	[]	[100644913]	[]
946_35779	chr14	102189877	102190277	+	885	41.0	[]	[]	[10.555019]	[166]	[]	[102190120]
946_35780	chr14	103343496	103343896	+	1000	41.0	[]	[]	[12.699877]	[132]	[]	[103343716]
946_35781	chr14	103355598	103355998	+	1000	41.0	[9.93833]	[147]	[]	[]	[103355813]	[]
946_35782	chr14	104979896	104980296	+	826	41.0	[]	[]	[12.699877]	[208]	[]	[104980142]
946_35783	chr14_GL000225v1_random	14977	15377	+	789	41.0	[]	[]	[8.174054]	[120]	[]	[15189]
946_35784	chr14_GL000225v1_random	128976	129376	+	649	41.0	[8.174054]	[80]	[]	[]	[129129]	[]
946_35786	chr15	26629237	26629637	+	942	41.0	[10.555019]	[154]	[8.065871]	[86]	[26629472]	[26629404]
946_35787	chr15	34079894	34080294	+	800	41.0	[12.699877, 10.555019]	[82, 101]	[]	[]	[34080070, 34080089]	[]
946_3579	chr3	101868729	101869129	+	1000	132.0	[]	[]	[12.699877]	[82]	[]	[101868907]
946_35793	chr15	41492628	41493028	+	989	41.0	[]	[]	[7.6269035]	[144]	[]	[41492795]
946_35798	chr15	48879958	48880358	+	667	41.0	[7.373495]	[137]	[]	[]	[48880190]	[]
946_35799	chr15	50860948	50861348	+	960	41.0	[8.065871]	[78]	[]	[]	[50861119]	[]
946_358	chr7	99833279	99833679	+	1000	366.0	[9.93833]	[80]	[12.699877]	[153]	[99833447]	[99833520]
946_35803	chr15	58313518	58313918	+	1000	41.0	[]	[]	[8.065871]	[170]	[]	[58313708]
946_35805	chr15	59011555	59011955	+	990	41.0	[12.699877]	[162]	[]	[]	[59011766]	[]
946_35807	chr15	64521759	64522159	+	1000	41.0	[9.722767]	[134]	[]	[]	[64521965]	[]
946_3581	chr4	48729187	48729587	+	1000	132.0	[]	[]	[7.5779095]	[136]	[]	[48729411]
946_35810	chr15	67253136	67253536	+	973	41.0	[]	[]	[9.722767]	[214]	[]	[67253378]
946_35815	chr15	75067128	75067528	+	1000	41.0	[]	[]	[7.373495]	[113]	[]	[75067303]
946_35816	chr15	75166530	75166930	+	581	41.0	[9.722767]	[116]	[]	[]	[75166690]	[]
946_35818	chr15	77067267	77067667	+	1000	41.0	[]	[]	[7.000952]	[82]	[]	[77067433]
946_35819	chr15	77097319	77097719	+	1000	41.0	[]	[]	[8.065871, 7.373495]	[162, 170]	[]	[77097515, 77097523]
946_3582	chr4	87058705	87059105	+	1000	132.0	[8.567237]	[143]	[]	[]	[87058923]	[]
946_35824	chr15	82022069	82022469	+	950	41.0	[7.6269035]	[89]	[]	[]	[82022253]	[]
946_35829	chr15	85024003	85024403	+	1000	41.0	[12.699877]	[105]	[]	[]	[85024196]	[]
946_3583	chr5	43416283	43416683	+	1000	132.0	[8.174054]	[134]	[12.699877]	[102]	[43416506]	[43416474]
946_35830	chr15	87653810	87654210	+	1000	41.0	[12.699877]	[181]	[]	[]	[87654017]	[]
946_35834	chr15	90235026	90235426	+	945	41.0	[]	[]	[10.555019]	[148]	[]	[90235231]
946_35836	chr15	96290643	96291043	+	997	41.0	[10.555019]	[146]	[8.567237]	[82]	[96290886]	[96290822]
946_35838	chr15	101113592	101113992	+	692	41.0	[7.7934723]	[126]	[]	[]	[101113809]	[]
946_3584	chr5	113042814	113043214	+	1000	132.0	[]	[]	[7.169444]	[108]	[]	[113043012]
946_35847	chr16	2795754	2796154	+	888	41.0	[9.722767]	[114]	[]	[]	[2795953]	[]
946_3585	chr5	134465814	134466214	+	1000	132.0	[12.699877]	[117]	[]	[]	[134466011]	[]
946_35852	chr16	10743604	10744004	+	1000	41.0	[7.373495]	[123]	[]	[]	[10743769]	[]
946_3586	chr5	139188572	139188972	+	1000	132.0	[]	[]	[12.699877]	[97]	[]	[139188760]
946_35864	chr16	24024950	24025350	+	998	41.0	[8.065871]	[102]	[]	[]	[24025150]	[]
946_35868	chr16	25186418	25186818	+	929	41.0	[12.699877]	[85]	[]	[]	[25186570]	[]
946_3587	chr5	148746777	148747177	+	1000	132.0	[]	[]	[9.93833]	[151]	[]	[148747023]
946_35871	chr16	29740496	29740896	+	934	41.0	[]	[]	[12.699877]	[129]	[]	[29740712]
946_35873	chr16	30394526	30394926	+	1000	41.0	[9.93833, 8.567237, 8.065871, 7.373495]	[89, 96, 128, 144]	[]	[]	[30394701, 30394708, 30394740, 30394756]	[]
946_35876	chr16	30608754	30609154	+	882	41.0	[]	[]	[10.555019]	[119]	[]	[30608960]
946_3588	chr6	41747441	41747841	+	1000	132.0	[]	[]	[8.250492]	[71]	[]	[41747604]
946_35885	chr16	57107526	57107926	+	1000	41.0	[]	[]	[9.387603]	[126]	[]	[57107697]
946_3589	chr6	134585565	134585965	+	1000	132.0	[12.699877]	[101]	[7.083552]	[120]	[134585761]	[134585780]
946_35891	chr16	69564222	69564622	+	1000	41.0	[10.555019]	[66]	[]	[]	[69564386]	[]
946_35893	chr16	75317085	75317485	+	828	41.0	[]	[]	[9.387603]	[148]	[]	[75317323]
946_35898	chr16	84014459	84014859	+	964	41.0	[9.93833]	[144]	[]	[]	[84014684]	[]
946_359	chr8	102590899	102591299	+	1000	366.0	[10.555019]	[84]	[12.699877]	[128]	[102591080]	[102591124]
946_35900	chr16	84881700	84882100	+	1000	41.0	[12.699877]	[154]	[]	[]	[84881940]	[]
