#PeakID(python identify_motif.py ./ENCODE_processed_files/BACH1_idr.fa BACH1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
593_1	chr4	8303572	8303972	+	1000	782.0	[16.412586, 16.412586, 16.412586, 16.412586]	[64, 90, 116, 142]	[7.2059402, 7.2059402]	[62, 88]	[8303732, 8303758, 8303784, 8303810]	[8303730, 8303756]
593_5016	chr7	12493327	12493727	+	1000	31.0	[16.412586]	[88]	[10.030405]	[86]	[12493497]	[12493495]
593_5017	chr7	30348016	30348416	+	1000	31.0	[9.818272]	[111]	[16.412586]	[109]	[30348209]	[30348207]
593_5018	chr7	64849492	64849892	+	778	31.0	[]	[]	[12.235088]	[103]	[]	[64849690]
593_502	chr1	166675174	166675574	+	1000	125.0	[16.412586]	[109]	[10.945392]	[107]	[166675383]	[166675381]
593_5020	chr7	86733765	86734165	+	1000	31.0	[7.2059402]	[113]	[16.412586, 6.419141]	[111, 121]	[86733971]	[86733969, 86733979]
593_5021	chr7	95569683	95570083	+	1000	31.0	[6.5257025, 7.0733485]	[111, 179]	[16.412586]	[177]	[95569841, 95569909]	[95569907]
593_5029	chr7	123602664	123603064	+	908	31.0	[7.0733485]	[86]	[16.412586]	[84]	[123602825]	[123602823]
593_503	chr11	59572095	59572495	+	1000	125.0	[7.0733485, 10.949082]	[97, 117]	[16.412586]	[95]	[59572291, 59572311]	[59572289]
593_5037	chr8	83446121	83446521	+	1000	31.0	[16.412586]	[81]	[10.945392]	[79]	[83446302]	[83446300]
593_504	chr15	44385008	44385408	+	1000	125.0	[7.0733485]	[107]	[16.412586]	[105]	[44385207]	[44385205]
593_5041	chr9	112224784	112225184	+	797	31.0	[10.54713]	[150]	[]	[]	[112224999]	[]
593_5042	chr9	128188161	128188561	+	1000	31.0	[9.163619]	[174]	[6.7076573, 8.062279]	[168, 172]	[128188402]	[128188396, 128188400]
593_5045	chr9	130748107	130748507	+	1000	31.0	[9.020549]	[192]	[]	[]	[130748323]	[]
593_5055	chr9	131119725	131120125	+	1000	31.0	[10.854122]	[146]	[]	[]	[131119899]	[]
593_5059	chr9	131256293	131256693	+	948	31.0	[10.59517]	[116]	[]	[]	[131256457]	[]
593_5062	chrX	38860080	38860480	+	1000	31.0	[16.412586]	[154]	[6.6792603]	[152]	[38860302]	[38860300]
593_5065	chrX	120306601	120307001	+	1000	31.0	[16.412586]	[170]	[]	[]	[120306834]	[]
593_507	chr2	219217750	219218150	+	1000	125.0	[16.412586, 10.772233]	[100, 147]	[]	[]	[219217949, 219217996]	[]
593_508	chr6	13668519	13668919	+	1000	125.0	[16.412586]	[84]	[7.2059402]	[82]	[13668700]	[13668698]
593_5082	chr1	70084488	70084888	+	994	30.0	[7.0733485]	[119]	[16.412586]	[117]	[70084685]	[70084683]
593_5084	chr1	100050096	100050496	+	774	30.0	[11.409169]	[147]	[7.981068]	[82]	[100050322]	[100050257]
593_5085	chr1	111101980	111102380	+	1000	30.0	[10.945392]	[98]	[16.412586]	[96]	[111102162]	[111102160]
593_5086	chr1	119268883	119269283	+	1000	30.0	[16.412586]	[108]	[7.0733485]	[106]	[119269065]	[119269063]
593_5092	chr1	147377840	147378240	+	1000	30.0	[10.54713]	[97]	[]	[]	[147378016]	[]
593_5097	chr1	161399567	161399967	+	968	30.0	[7.424376]	[204]	[]	[]	[161399798]	[]
593_510	chr1	70409135	70409535	+	1000	124.0	[7.0733485]	[107]	[16.412586]	[105]	[70409334]	[70409332]
593_5102	chr1	185284770	185285170	+	1000	30.0	[7.0770397, 7.0302877]	[163, 216]	[]	[]	[185284946, 185284999]	[]
593_5107	chr1	221046399	221046799	+	978	30.0	[7.2059402, 7.6756134]	[149, 201]	[12.146455]	[147]	[221046585, 221046637]	[221046583]
593_5108	chr1	224171163	224171563	+	739	30.0	[6.6792603]	[132]	[8.038696, 13.45553, 7.8219643]	[89, 130, 149]	[224171387]	[224171344, 224171385, 224171404]
593_5109	chr1	227369048	227369448	+	1000	30.0	[12.673135]	[70]	[13.902448]	[68]	[227369204]	[227369202]
593_5111	chr10	73932273	73932673	+	1000	30.0	[7.801716, 16.412586]	[117, 156]	[9.278032, 9.818272, 6.6792603]	[71, 115, 154]	[73932483, 73932522]	[73932437, 73932481, 73932520]
593_5113	chr10	89173046	89173446	+	1000	30.0	[13.902448]	[91]	[9.5834875]	[89]	[89173231]	[89173229]
593_5114	chr10	92101304	92101704	+	978	30.0	[13.902448]	[78]	[13.45553]	[76]	[92101462]	[92101460]
593_5115	chr10	92644449	92644849	+	1000	30.0	[8.062279]	[142]	[13.902448]	[140]	[92644673]	[92644671]
593_5117	chr11	10659719	10660119	+	1000	30.0	[10.945392]	[123]	[12.673135, 9.716079]	[97, 121]	[10659918]	[10659892, 10659916]
593_5119	chr11	59550283	59550683	+	833	30.0	[11.244649, 6.86587]	[130, 163]	[8.899031, 6.698378]	[128, 161]	[59550485, 59550518]	[59550483, 59550516]
593_5120	chr11	60899319	60899719	+	1000	30.0	[]	[]	[8.684887]	[98]	[]	[60899491]
593_5121	chr11	62840557	62840957	+	767	30.0	[]	[]	[8.260011]	[87]	[]	[62840738]
593_5122	chr11	65382329	65382729	+	986	30.0	[10.030405]	[156]	[8.4563675]	[154]	[65382539]	[65382537]
593_5125	chr12	8828514	8828914	+	1000	30.0	[]	[]	[11.977605, 6.6750875]	[94, 120]	[]	[8828706, 8828732]
593_5126	chr12	13255785	13256185	+	972	30.0	[]	[]	[16.412586]	[116]	[]	[13255963]
593_5127	chr12	15931760	15932160	+	916	30.0	[16.412586]	[100]	[7.0733485]	[98]	[15931958]	[15931956]
593_5128	chr12	47774241	47774641	+	1000	30.0	[7.6756134]	[117]	[]	[]	[47774453]	[]
593_513	chr1	42963699	42964099	+	1000	123.0	[16.412586]	[157]	[7.0273266, 7.0733485]	[92, 155]	[42963943]	[42963878, 42963941]
593_5130	chr12	100987983	100988383	+	907	30.0	[10.945392, 6.7231274]	[103, 120]	[16.412586]	[101]	[100988175, 100988192]	[100988173]
593_5134	chr13	26982951	26983351	+	1000	30.0	[9.57195]	[127]	[]	[]	[26983168]	[]
593_514	chr1	84103340	84103740	+	1000	123.0	[9.342972, 16.412586, 8.624022]	[78, 117, 139]	[]	[]	[84103500, 84103539, 84103561]	[]
593_5140	chr13	107960491	107960891	+	1000	30.0	[]	[]	[7.2122426]	[65]	[]	[107960656]
593_5142	chr14	55814061	55814461	+	649	30.0	[13.902448]	[111]	[8.062279, 6.5575905]	[109, 151]	[55814271]	[55814269, 55814311]
593_5145	chr15	39543619	39544019	+	1000	30.0	[13.902448]	[137]	[16.412586]	[135]	[39543831]	[39543829]
593_5147	chr15	65322908	65323308	+	1000	30.0	[]	[]	[12.235088]	[140]	[]	[65323146]
593_5149	chr15	72320206	72320606	+	1000	30.0	[]	[]	[6.970353]	[168]	[]	[72320428]
593_5150	chr15	72706235	72706635	+	997	30.0	[9.818272]	[123]	[8.588959]	[121]	[72706417]	[72706415]
593_5152	chr15	92332508	92332908	+	967	30.0	[7.2059402, 6.7210364]	[98, 140]	[16.412586]	[96]	[92332702, 92332744]	[92332700]
593_5153	chr15	100866524	100866924	+	799	30.0	[16.412586, 7.03472]	[107, 126]	[7.2059402]	[105]	[100866731, 100866750]	[100866729]
593_5154	chr16	12613627	12614027	+	1000	30.0	[9.818272, 13.45553]	[107, 135]	[12.673135, 6.594735, 10.162996, 8.342637]	[105, 126, 133, 143]	[12613818, 12613846]	[12613816, 12613837, 12613844, 12613854]
593_5156	chr16	16022672	16023072	+	1000	30.0	[]	[]	[7.904591]	[98]	[]	[16022850]
593_5157	chr16	24533393	24533793	+	811	30.0	[6.7715845]	[190]	[]	[]	[24533639]	[]
593_5159	chr16	81319505	81319905	+	593	30.0	[13.902448]	[161]	[13.45553]	[159]	[81319675]	[81319673]
593_516	chr14	26281589	26281989	+	1000	123.0	[16.412586]	[109]	[]	[]	[26281791]	[]
593_5164	chr17	39014460	39014860	+	836	30.0	[7.5569677, 13.902448]	[65, 117]	[9.189399]	[115]	[39014614, 39014666]	[39014664]
593_5165	chr17	46854431	46854831	+	801	30.0	[8.438943]	[143]	[]	[]	[46854592]	[]
593_5169	chr17_GL000205v2_random	63376	63776	+	1000	30.0	[7.0273266]	[95]	[]	[]	[63534]	[]
593_5171	chr18	45173346	45173746	+	850	30.0	[16.412586]	[84]	[10.945392]	[82]	[45173530]	[45173528]
593_5176	chr19	17999632	18000032	+	930	30.0	[6.115294]	[113]	[]	[]	[17999811]	[]
593_5177	chr19	18417910	18418310	+	1000	30.0	[6.241232]	[133]	[]	[]	[18418097]	[]
593_518	chr17	50661765	50662165	+	1000	123.0	[7.8219643, 12.673135]	[89, 99]	[12.082088, 7.2059402]	[72, 97]	[50661952, 50661962]	[50661935, 50661960]
593_5185	chr2	8827723	8828123	+	1000	30.0	[16.412586, 11.296419]	[98, 125]	[10.030405]	[96]	[8827911, 8827938]	[8827909]
593_5186	chr2	16646119	16646519	+	987	30.0	[7.017528]	[132]	[]	[]	[16646332]	[]
593_5188	chr2	54073780	54074180	+	1000	30.0	[16.412586]	[129]	[7.0733485]	[127]	[54074008]	[54074006]
593_519	chr18	23719907	23720307	+	1000	123.0	[16.412586]	[114]	[10.521743, 10.945392]	[86, 112]	[23720112]	[23720084, 23720110]
593_5194	chr2	169711832	169712232	+	916	30.0	[]	[]	[16.412586]	[115]	[]	[169712026]
593_5195	chr2	239257502	239257902	+	683	30.0	[9.189399]	[88]	[10.945392]	[86]	[239257676]	[239257674]
593_5197	chr20	32575032	32575432	+	1000	30.0	[6.1916084]	[198]	[]	[]	[32575277]	[]
593_5198	chr20	39661751	39662151	+	546	30.0	[7.2059402]	[99]	[16.412586]	[97]	[39661946]	[39661944]
593_5199	chr20	40497740	40498140	+	941	30.0	[]	[]	[13.45553]	[128]	[]	[40497950]
593_52	chr7	107025486	107025886	+	1000	427.0	[13.902448]	[90]	[13.45553]	[88]	[107025676]	[107025674]
593_520	chr19	48967682	48968082	+	1000	123.0	[8.085031, 8.339362]	[103, 114]	[6.594735, 12.235088]	[79, 101]	[48967874, 48967885]	[48967850, 48967872]
593_5205	chr21	21179598	21179998	+	1000	30.0	[7.256301]	[107]	[7.1189213]	[124]	[21179769]	[21179786]
593_5206	chr21	31509658	31510058	+	1000	30.0	[13.902448]	[104]	[13.45553]	[102]	[31509859]	[31509857]
593_5207	chr21	38625024	38625424	+	828	30.0	[9.189399]	[82]	[13.902448]	[80]	[38625200]	[38625198]
593_5208	chr21	39105803	39106203	+	945	30.0	[]	[]	[7.904591]	[81]	[]	[39105966]
593_5209	chr21	45619026	45619426	+	797	30.0	[16.412586]	[134]	[]	[]	[45619244]	[]
593_521	chr5	32760009	32760409	+	1000	123.0	[7.0733485]	[137]	[7.1142826, 16.412586]	[108, 135]	[32760245]	[32760216, 32760243]
593_5220	chr22	20769015	20769415	+	1000	30.0	[8.363047]	[145]	[]	[]	[20769166]	[]
593_5224	chr22	21606634	21607034	+	1000	30.0	[6.9115763, 8.105562]	[146, 195]	[7.915286]	[193]	[21606827, 21606876]	[21606874]
593_5230	chr22	21832036	21832436	+	972	30.0	[6.210254]	[103]	[]	[]	[21832221]	[]
593_5237	chr22	22016690	22017090	+	1000	30.0	[]	[]	[6.5257025]	[138]	[]	[22016859]
593_5238	chr22	22135636	22136036	+	986	30.0	[]	[]	[7.8219643]	[165]	[]	[22135853]
593_524	chr15	81326782	81327182	+	1000	122.0	[11.85311, 11.85311]	[137, 158]	[9.57195]	[135]	[81326993, 81327014]	[81326991]
593_5243	chr22	22581204	22581604	+	1000	30.0	[]	[]	[6.769946]	[172]	[]	[22581434]
593_5246	chr22	22602407	22602807	+	995	30.0	[6.594735]	[156]	[]	[]	[22602578]	[]
593_5250	chr22	22826737	22827137	+	1000	30.0	[7.1146708]	[148]	[]	[]	[22826924]	[]
593_5251	chr22	22838808	22839208	+	964	30.0	[6.919791]	[148]	[]	[]	[22839004]	[]
593_5266	chr22	30609242	30609642	+	972	30.0	[6.8832946]	[83]	[]	[]	[30609399]	[]
593_5269	chr3	9884509	9884909	+	1000	30.0	[12.673135]	[82]	[10.945392]	[80]	[9884691]	[9884689]
593_527	chr5	56812122	56812522	+	1000	122.0	[13.902448]	[133]	[7.8001075, 13.45553]	[73, 131]	[56812334]	[56812274, 56812332]
593_5273	chr3	31491691	31492091	+	1000	30.0	[]	[]	[10.995752]	[144]	[]	[31491932]
593_5275	chr3	37213016	37213416	+	1000	30.0	[12.32841]	[150]	[]	[]	[37213234]	[]
593_5278	chr3	140167886	140168286	+	1000	30.0	[6.6792603]	[117]	[16.412586]	[115]	[140168087]	[140168085]
593_528	chr6	15079224	15079624	+	1000	122.0	[]	[]	[12.235088]	[134]	[]	[15079436]
593_5280	chr3	187256240	187256640	+	791	30.0	[]	[]	[6.8832946]	[85]	[]	[187256423]
593_5281	chr3	196527764	196528164	+	1000	30.0	[6.3290386, 9.189399]	[99, 143]	[7.0770397, 13.902448]	[101, 141]	[196527938, 196527982]	[196527940, 196527980]
593_5283	chr4	77636866	77637266	+	1000	30.0	[7.2059402]	[140]	[16.412586]	[138]	[77637097]	[77637095]
593_5285	chr4	184746980	184747380	+	890	30.0	[10.772233, 11.300851]	[117, 156]	[]	[]	[184747163, 184747202]	[]
593_5287	chr5	33850082	33850482	+	1000	30.0	[16.412586]	[106]	[6.6792603]	[104]	[33850278]	[33850276]
593_5288	chr5	34903250	34903650	+	1000	30.0	[12.235088]	[139]	[]	[]	[34903471]	[]
593_529	chr6	30785901	30786301	+	1000	122.0	[9.818272]	[98]	[16.412586]	[96]	[30786099]	[30786097]
593_5290	chr5	113088114	113088514	+	1000	30.0	[13.902448]	[103]	[16.412586, 6.7810044]	[101, 110]	[113088316]	[113088314, 113088323]
593_5291	chr5	157598358	157598758	+	898	30.0	[7.0733485]	[115]	[16.412586]	[113]	[157598569]	[157598567]
593_5292	chr5	171534510	171534910	+	887	30.0	[6.3290386, 6.3787093, 16.412586]	[80, 115, 163]	[7.647107, 9.818272]	[89, 161]	[171534661, 171534696, 171534744]	[171534670, 171534742]
593_5293	chr5	173969354	173969754	+	776	30.0	[16.412586]	[136]	[10.162996]	[134]	[173969569]	[173969567]
593_5295	chr6	1591263	1591663	+	577	30.0	[9.636316]	[106]	[16.412586]	[104]	[1591439]	[1591437]
593_5299	chr6	18152884	18153284	+	718	30.0	[10.945392, 6.552027]	[104, 146]	[9.716079]	[102]	[18153082, 18153124]	[18153080]
593_5300	chr6	24472162	24472562	+	1000	30.0	[16.412586]	[123]	[7.0733485]	[121]	[24472377]	[24472375]
593_5308	chr6	29757637	29758037	+	1000	30.0	[]	[]	[16.412586]	[104]	[]	[29757839]
593_531	chr11	9463117	9463517	+	1000	121.0	[7.0733485]	[100]	[16.412586]	[98]	[9463313]	[9463311]
593_5320	chr6	39225971	39226371	+	890	30.0	[8.78628]	[142]	[]	[]	[39226205]	[]
593_5321	chr6	53615613	53616013	+	1000	30.0	[11.999462]	[102]	[9.020549]	[100]	[53615790]	[53615788]
593_5322	chr6	82902251	82902651	+	1000	30.0	[7.5371265]	[131]	[16.412586]	[159]	[82902469]	[82902497]
593_5323	chr6	89702355	89702755	+	790	30.0	[7.1189213]	[99]	[]	[]	[89702546]	[]
593_5324	chr6	97468913	97469313	+	1000	30.0	[16.412586]	[118]	[10.162996]	[116]	[97469126]	[97469124]
593_5326	chr6	118400577	118400977	+	1000	30.0	[11.977605]	[132]	[9.042406]	[130]	[118400781]	[118400779]
593_5328	chr6	158577507	158577907	+	1000	30.0	[13.45553]	[93]	[]	[]	[158577694]	[]
593_533	chr18	9825555	9825955	+	1000	121.0	[13.45553]	[131]	[6.6792603]	[129]	[9825778]	[9825776]
593_5330	chr7	19307571	19307971	+	727	30.0	[10.945392]	[119]	[16.412586]	[117]	[19307747]	[19307745]
593_5331	chr7	47529848	47530248	+	947	30.0	[16.412586]	[91]	[7.0733485]	[89]	[47530037]	[47530035]
593_5332	chr7	101138499	101138899	+	702	30.0	[8.062279]	[85]	[9.818272]	[83]	[101138652]	[101138650]
593_5334	chr7	112649500	112649900	+	944	30.0	[13.45553, 8.896054]	[121, 165]	[6.6148934]	[163]	[112649703, 112649747]	[112649745]
593_5339	chr7	131808719	131809119	+	1000	30.0	[7.424376, 16.412586]	[118, 124]	[10.030405, 6.7231274]	[122, 157]	[131808927, 131808933]	[131808931, 131808966]
593_5340	chr7	132117193	132117593	+	1000	30.0	[12.673135]	[160]	[13.45553, 7.2059402]	[113, 158]	[132117416]	[132117369, 132117414]
593_5342	chr7	137591579	137591979	+	1000	30.0	[16.412586]	[137]	[7.0733485]	[135]	[137591771]	[137591769]
593_5344	chr7	138350802	138351202	+	698	30.0	[6.5257025]	[219]	[]	[]	[138351050]	[]
593_5345	chr7	138352550	138352950	+	656	30.0	[9.189399]	[118]	[]	[]	[138352723]	[]
593_5346	chr7	139387611	139388011	+	1000	30.0	[]	[]	[12.235088]	[141]	[]	[139387783]
593_535	chr18	51453598	51453998	+	1000	120.0	[16.412586]	[97]	[7.2059402]	[95]	[51453789]	[51453787]
593_5351	chr7	158863324	158863724	+	982	30.0	[6.63555]	[115]	[16.412586]	[85]	[158863530]	[158863500]
593_5353	chr8	27683387	27683787	+	853	30.0	[16.412586]	[150]	[10.945392]	[148]	[27683623]	[27683621]
593_5354	chr8	55901628	55902028	+	1000	30.0	[6.6792603, 6.115294]	[83, 108]	[16.412586]	[81]	[55901801, 55901826]	[55901799]
593_5355	chr8	85144025	85144425	+	983	30.0	[16.412586]	[154]	[]	[]	[85144270]	[]
593_5356	chr8	95225483	95225883	+	856	30.0	[]	[]	[16.412586]	[109]	[]	[95225677]
593_5358	chr9	68702492	68702892	+	874	30.0	[11.111503, 16.412586]	[78, 92]	[7.0733485]	[90]	[68702667, 68702681]	[68702679]
593_5359	chr9	108094191	108094591	+	1000	30.0	[12.540544]	[121]	[]	[]	[108094405]	[]
593_5361	chr9	120838502	120838902	+	1000	30.0	[6.3568525]	[92]	[]	[]	[120838670]	[]
593_537	chr7	153413915	153414315	+	1000	120.0	[10.162996]	[109]	[16.412586]	[107]	[153414095]	[153414093]
593_5370	chr9	130864421	130864821	+	727	30.0	[]	[]	[6.7231274]	[182]	[]	[130864651]
593_5372	chr9	130910968	130911368	+	1000	30.0	[8.624022]	[196]	[7.1146708]	[194]	[130911187]	[130911185]
593_5374	chr9	130952959	130953359	+	899	30.0	[]	[]	[6.86587]	[134]	[]	[130953156]
593_5378	chr9	131137789	131138189	+	828	30.0	[]	[]	[8.237969]	[143]	[]	[131137976]
593_5383	chr9	131242935	131243335	+	1000	30.0	[]	[]	[7.8347774]	[123]	[]	[131243090]
593_5384	chr9	132042344	132042744	+	950	30.0	[13.902448]	[145]	[8.588959]	[143]	[132042579]	[132042577]
593_5385	chrUn_GL000224v1	4210	4610	+	1000	30.0	[]	[]	[7.03472]	[126]	[]	[4399]
593_5387	chr1	1511041	1511441	+	1000	29.0	[12.673135]	[88]	[9.818272]	[86]	[1511201]	[1511199]
593_5388	chr1	7810362	7810762	+	719	29.0	[13.902448, 13.902448]	[124, 145]	[12.32841, 12.32841]	[122, 143]	[7810569, 7810590]	[7810567, 7810588]
593_539	chr10	23053113	23053513	+	1000	119.0	[]	[]	[16.412586]	[91]	[]	[23053300]
593_5393	chr1	26287074	26287474	+	996	29.0	[7.904591]	[122]	[7.262118]	[95]	[26287282]	[26287255]
593_5394	chr1	26662733	26663133	+	1000	29.0	[]	[]	[16.412586]	[128]	[]	[26662934]
593_5395	chr1	27155019	27155419	+	946	29.0	[]	[]	[7.2122426]	[147]	[]	[27155264]
593_5397	chr1	30768790	30769190	+	1000	29.0	[]	[]	[7.4962606]	[218]	[]	[30769013]
593_5398	chr1	31717296	31717696	+	1000	29.0	[10.030405]	[150]	[8.062279]	[148]	[31717524]	[31717522]
593_540	chr14	61562834	61563234	+	1000	119.0	[12.673135]	[121]	[10.945392, 16.412586]	[119, 153]	[61563031]	[61563029, 61563063]
593_5402	chr1	46421700	46422100	+	1000	29.0	[]	[]	[7.1146708]	[154]	[]	[46421934]
593_5403	chr1	47241759	47242159	+	930	29.0	[16.412586]	[104]	[]	[]	[47241960]	[]
593_5404	chr1	51448843	51449243	+	961	29.0	[16.412586]	[123]	[6.6792603]	[121]	[51449066]	[51449064]
593_541	chr15	96392309	96392709	+	1000	119.0	[16.412586]	[122]	[6.6792603]	[120]	[96392525]	[96392523]
593_5411	chr1	116508842	116509242	+	905	29.0	[12.146455]	[139]	[7.0733485]	[137]	[116509051]	[116509049]
593_5412	chr1	117412449	117412849	+	934	29.0	[]	[]	[7.260634]	[115]	[]	[117412621]
593_542	chr16	3696896	3697296	+	1000	119.0	[]	[]	[6.1916084, 6.1916084]	[76, 156]	[]	[3697059, 3697139]
593_5426	chr1	210597793	210598193	+	751	29.0	[7.0733485]	[80]	[12.540544]	[78]	[210597958]	[210597956]
593_5427	chr1	212205890	212206290	+	1000	29.0	[10.162996]	[148]	[16.412586]	[146]	[212206114]	[212206112]
593_5428	chr1	219959736	219960136	+	967	29.0	[6.4409976]	[119]	[]	[]	[219959923]	[]
593_5431	chr1	235588900	235589300	+	1000	29.0	[16.412586]	[97]	[]	[]	[235589088]	[]
593_5435	chr10	45550920	45551320	+	923	29.0	[16.412586]	[134]	[7.2059402]	[132]	[45551119]	[45551117]
593_5436	chr10	50341220	50341620	+	597	29.0	[6.128482]	[118]	[]	[]	[50341409]	[]
593_5437	chr10	60978357	60978757	+	1000	29.0	[13.902448]	[135]	[8.4563675]	[133]	[60978586]	[60978584]
593_5438	chr10	69229319	69229719	+	917	29.0	[7.2059402]	[103]	[16.412586]	[101]	[69229511]	[69229509]
593_5440	chr10	73111346	73111746	+	720	29.0	[8.154447]	[227]	[]	[]	[73111578]	[]
593_5442	chr10	89201314	89201714	+	1000	29.0	[7.0733485]	[114]	[16.412586]	[112]	[89201522]	[89201520]
593_5443	chr10	97840126	97840526	+	995	29.0	[6.256924]	[162]	[12.082088]	[145]	[97840358]	[97840341]
593_5449	chr11	38718653	38719053	+	886	29.0	[7.2059402]	[121]	[11.111503, 16.412586]	[61, 119]	[38718874]	[38718814, 38718872]
593_5452	chr11	59545306	59545706	+	1000	29.0	[9.636316]	[109]	[16.412586, 8.4563675]	[107, 125]	[59545506]	[59545504, 59545522]
593_5454	chr11	76702454	76702854	+	854	29.0	[10.945392]	[123]	[16.412586]	[121]	[76702644]	[76702642]
593_5455	chr11	77299402	77299802	+	1000	29.0	[11.111503, 6.1916084]	[106, 129]	[]	[]	[77299591, 77299614]	[]
593_5456	chr11	82989223	82989623	+	993	29.0	[11.999462]	[67]	[]	[]	[82989382]	[]
593_5462	chr12	47272420	47272820	+	1000	29.0	[]	[]	[6.3290386, 11.85311]	[138, 167]	[]	[47272642, 47272671]
593_5463	chr12	52949754	52950154	+	741	29.0	[10.945392]	[110]	[16.412586]	[108]	[52949935]	[52949933]
593_5465	chr12	60138507	60138907	+	782	29.0	[10.945392]	[151]	[16.412586]	[149]	[60138731]	[60138729]
593_5467	chr12	104479965	104480365	+	845	29.0	[]	[]	[12.082088]	[104]	[]	[104480167]
593_5468	chr12	112555770	112556170	+	754	29.0	[]	[]	[8.085031]	[86]	[]	[112555946]
593_5469	chr12	112837500	112837900	+	940	29.0	[6.6792603]	[114]	[16.412586]	[112]	[112837706]	[112837704]
593_5470	chr12	115449487	115449887	+	1000	29.0	[10.945392]	[146]	[16.412586]	[144]	[115449724]	[115449722]
593_5473	chr13	54366735	54367135	+	850	29.0	[16.412586]	[93]	[7.0733485]	[91]	[54366921]	[54366919]
593_5482	chr13	107904904	107905304	+	980	29.0	[]	[]	[6.5879908]	[183]	[]	[107905140]
593_5487	chr13	108004382	108004782	+	990	29.0	[]	[]	[11.296419]	[86]	[]	[108004542]
593_5490	chr14	33917196	33917596	+	908	29.0	[7.668964]	[119]	[]	[]	[33917403]	[]
593_5491	chr14	39269824	39270224	+	855	29.0	[7.0733485]	[90]	[16.412586]	[88]	[39269998]	[39269996]
593_5498	chr16	20515544	20515944	+	686	29.0	[16.412586]	[97]	[7.2059402]	[95]	[20515735]	[20515733]
593_5503	chr17	21256933	21257333	+	995	29.0	[7.2059402, 6.8557186]	[94, 143]	[16.412586]	[92]	[21257121, 21257170]	[21257119]
593_551	chr8	53944879	53945279	+	1000	119.0	[16.412586]	[106]	[7.0733485]	[104]	[53945080]	[53945078]
593_5510	chr17	74931439	74931839	+	645	29.0	[16.412586]	[105]	[]	[]	[74931642]	[]
593_5513	chr17	78986827	78987227	+	1000	29.0	[16.412586]	[98]	[7.2059402]	[96]	[78986999]	[78986997]
593_5515	chr18	987605	988005	+	961	29.0	[]	[]	[12.082088]	[184]	[]	[987845]
593_5517	chr18	6060156	6060556	+	915	29.0	[6.6792603]	[104]	[16.412586]	[102]	[6060355]	[6060353]
593_5519	chr18	49582551	49582951	+	808	29.0	[6.9960446, 8.343984, 6.4409976]	[70, 94, 106]	[11.13416, 6.6991796, 7.8219643]	[92, 104, 127]	[49582705, 49582729, 49582741]	[49582727, 49582739, 49582762]
593_552	chr8	132792479	132792879	+	1000	119.0	[9.189399]	[144]	[7.2059402]	[142]	[132792712]	[132792710]
593_5529	chr2	9763570	9763970	+	934	29.0	[]	[]	[8.495638]	[142]	[]	[9763791]
593_553	chr1	44485650	44486050	+	1000	118.0	[12.235088]	[105]	[]	[]	[44485854]	[]
593_5530	chr2	10254642	10255042	+	718	29.0	[]	[]	[16.412586]	[134]	[]	[10254827]
593_5538	chr2	64643235	64643635	+	1000	29.0	[9.818272]	[123]	[13.45553]	[121]	[64643442]	[64643440]
593_5540	chr2	75676461	75676861	+	977	29.0	[7.1189213, 8.588959]	[164, 173]	[13.902448]	[171]	[75676664, 75676673]	[75676671]
593_5542	chr2	99106941	99107341	+	962	29.0	[6.6792603]	[106]	[16.412586]	[104]	[99107119]	[99107117]
593_5543	chr2	105617792	105618192	+	1000	29.0	[7.1189213, 13.902448]	[64, 76]	[9.716079]	[74]	[105617951, 105617963]	[105617961]
593_5544	chr2	112519480	112519880	+	680	29.0	[11.409169]	[132]	[]	[]	[112519704]	[]
593_5545	chr2	137939012	137939412	+	804	29.0	[10.945392]	[122]	[9.716079]	[120]	[137939213]	[137939211]
593_5546	chr2	144890957	144891357	+	788	29.0	[7.904591]	[106]	[]	[]	[144891126]	[]
593_5547	chr2	157934511	157934911	+	960	29.0	[7.2059402]	[171]	[16.412586]	[169]	[157934736]	[157934734]
593_5548	chr2	158056763	158057163	+	828	29.0	[11.6737585]	[133]	[6.934005, 10.945392]	[97, 131]	[158056971]	[158056935, 158056969]
593_5549	chr2	158619452	158619852	+	835	29.0	[13.902448]	[135]	[9.716079]	[133]	[158619652]	[158619650]
593_555	chr1	179060819	179061219	+	1000	118.0	[]	[]	[12.235088]	[84]	[]	[179060988]
