#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F1_idr.fa E2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
562_4688	chr2	32165541	32165941	+	1000	35.5	[]	[]	[5.570742]	[147]	[]	[32165725]
562_4689	chr2	48146001	48146401	+	1000	35.5	[10.2635145]	[148]	[]	[]	[48146190]	[]
562_469	chr4	82373898	82374298	+	1000	146.0	[]	[]	[6.051324, 5.667835, 5.667835]	[135, 143, 168]	[]	[82374092, 82374100, 82374125]
562_4690	chr2	55115921	55116321	+	1000	35.5	[]	[]	[11.7800665]	[209]	[]	[55116171]
562_4694	chr20	3889115	3889515	+	1000	35.5	[]	[]	[9.187896]	[154]	[]	[3889346]
562_4696	chr21	36990308	36990708	+	1000	35.5	[5.570742]	[81]	[]	[]	[36990486]	[]
562_4698	chr22	20688177	20688577	+	1000	35.5	[]	[]	[5.552912]	[228]	[]	[20688408]
562_470	chr17	75784996	75785396	+	1000	145.5	[11.665144, 11.7800665]	[89, 124]	[]	[]	[75785182, 75785217]	[]
562_4708	chr22	23717142	23717542	+	1000	35.5	[11.7800665, 10.2635145]	[123, 137]	[]	[]	[23717343, 23717357]	[]
562_4711	chr22	38874087	38874487	+	1000	35.5	[11.665144]	[91]	[]	[]	[38874262]	[]
562_4712	chr3	49939794	49940194	+	1000	35.5	[11.7800665]	[195]	[]	[]	[49940036]	[]
562_4714	chr3	122793690	122794090	+	1000	35.5	[6.051324]	[83]	[]	[]	[122793857]	[]
562_4718	chr4	49514046	49514446	+	1000	35.5	[10.378438]	[101]	[]	[]	[49514221]	[]
562_472	chr6	41921047	41921447	+	1000	145.5	[]	[]	[11.665144]	[95]	[]	[41921232]
562_4722	chr5	41870410	41870810	+	1000	35.5	[]	[]	[9.187896, 10.2635145]	[205, 216]	[]	[41870640, 41870651]
562_4723	chr5	101042088	101042488	+	1000	35.5	[11.665144]	[137]	[]	[]	[101042307]	[]
562_4724	chr5	108748792	108749192	+	1000	35.5	[5.570742]	[135]	[10.589524]	[123]	[108749016]	[108749004]
562_4726	chr5	141618115	141618515	+	1000	35.5	[11.7800665]	[104]	[]	[]	[141618316]	[]
562_4727	chr5	151252296	151252696	+	740	35.5	[5.570742]	[95]	[]	[]	[151252485]	[]
562_473	chr6	17705802	17706202	+	1000	145.0	[]	[]	[11.665144]	[123]	[]	[17706007]
562_4730	chr6	32176147	32176547	+	1000	35.5	[]	[]	[5.570742]	[170]	[]	[32176338]
562_4731	chr6	33345103	33345503	+	922	35.5	[5.667835]	[104]	[]	[]	[33345271]	[]
562_4732	chr6	34527230	34527630	+	803	35.5	[9.187896, 9.302818]	[119, 174]	[9.187896]	[171]	[34527414, 34527469]	[34527466]
562_4733	chr6	84764232	84764632	+	751	35.5	[]	[]	[5.667835, 10.704447]	[138, 140]	[]	[84764405, 84764407]
562_4739	chr7	77696330	77696730	+	1000	35.5	[]	[]	[10.378438]	[125]	[]	[77696504]
562_474	chr11	17276100	17276500	+	1000	144.5	[5.552912]	[135]	[11.665144]	[85]	[17276332]	[17276282]
562_475	chr17	49678112	49678512	+	1000	144.5	[11.665144, 11.7800665]	[108, 139]	[]	[]	[49678311, 49678342]	[]
562_4759	chrX	78139540	78139940	+	830	35.5	[11.7800665, 11.7800665]	[77, 124]	[]	[]	[78139696, 78139743]	[]
562_476	chr6	42929199	42929599	+	1000	144.5	[5.667835, 11.7800665]	[140, 155]	[]	[]	[42929423, 42929438]	[]
562_4763	chr1	32014861	32015261	+	638	35.0	[]	[]	[11.7800665]	[201]	[]	[32015091]
562_4765	chr1	36464487	36464887	+	1000	35.0	[5.570742]	[90]	[]	[]	[36464644]	[]
562_4766	chr1	53220322	53220722	+	1000	35.0	[10.704447]	[163]	[9.302818]	[160]	[53220499]	[53220496]
562_4767	chr1	109397990	109398390	+	847	35.0	[]	[]	[11.665144]	[200]	[]	[109398219]
562_4769	chr1	145281102	145281502	+	1000	35.0	[]	[]	[10.589524]	[76]	[]	[145281265]
562_477	chr7	143288240	143288640	+	1000	144.5	[11.665144]	[131]	[]	[]	[143288449]	[]
562_4770	chr1	151905205	151905605	+	1000	35.0	[]	[]	[9.187896]	[166]	[]	[151905450]
562_4772	chr1	155745390	155745790	+	1000	35.0	[10.2635145]	[136]	[5.667835]	[131]	[155745626]	[155745621]
562_4775	chr1	228457374	228457774	+	721	35.0	[6.051324]	[125]	[]	[]	[228457574]	[]
562_4776	chr1	231240949	231241349	+	1000	35.0	[]	[]	[10.378438]	[138]	[]	[231241143]
562_478	chr22	41204997	41205397	+	1000	144.0	[11.7800665]	[130]	[]	[]	[41205210]	[]
562_4780	chr10	102501989	102502389	+	824	35.0	[10.2635145, 5.667835]	[100, 122]	[]	[]	[102502167, 102502189]	[]
562_4784	chr11	62840204	62840604	+	1000	35.0	[5.552912]	[104]	[]	[]	[62840398]	[]
562_4786	chr11	68272025	68272425	+	766	35.0	[5.570742]	[136]	[]	[]	[68272184]	[]
562_4787	chr12	110469147	110469547	+	923	35.0	[11.7800665]	[155]	[]	[]	[110469376]	[]
562_479	chr4	127880731	127881131	+	1000	144.0	[11.7800665]	[101]	[]	[]	[127880921]	[]
562_4791	chr16	21599196	21599596	+	1000	35.0	[]	[]	[6.051324]	[158]	[]	[21599414]
562_4793	chr16	69131901	69132301	+	635	35.0	[]	[]	[11.665144]	[117]	[]	[69132076]
562_4794	chr17	996602	997002	+	1000	35.0	[10.704447, 5.667835]	[82, 84]	[]	[]	[996780, 996782]	[]
562_4795	chr17	8156430	8156830	+	1000	35.0	[]	[]	[6.051324]	[142]	[]	[8156670]
562_4797	chr17	32350670	32351070	+	879	35.0	[11.7800665]	[97]	[]	[]	[32350865]	[]
562_4799	chr17	47941145	47941545	+	896	35.0	[]	[]	[11.7800665]	[152]	[]	[47941394]
562_48	chr1	155244678	155245078	+	1000	449.5	[5.667835, 5.667835, 10.704447, 5.552912]	[64, 76, 107, 109]	[11.665144]	[137]	[155244836, 155244848, 155244879, 155244881]	[155244909]
562_4801	chr17	75012372	75012772	+	918	35.0	[6.051324, 6.051324]	[122, 151]	[10.2635145]	[135]	[75012558, 75012587]	[75012571]
562_4803	chr18	11980871	11981271	+	1000	35.0	[6.051324]	[113]	[]	[]	[11981050]	[]
562_4804	chr18	23502960	23503360	+	1000	35.0	[11.7800665]	[117]	[9.302818]	[112]	[23503145]	[23503140]
562_4807	chr19	11089231	11089631	+	1000	35.0	[11.665144]	[160]	[]	[]	[11089471]	[]
562_481	chr1	214602935	214603335	+	1000	143.5	[10.378438]	[97]	[]	[]	[214603111]	[]
562_4810	chr19	28614690	28615090	+	872	35.0	[]	[]	[9.187896]	[110]	[]	[28614896]
562_4811	chr19	34428171	34428571	+	1000	35.0	[]	[]	[11.7800665]	[132]	[]	[34428392]
562_4813	chr19	43785210	43785610	+	1000	35.0	[10.2635145]	[116]	[]	[]	[43785420]	[]
562_4814	chr19	50794381	50794781	+	1000	35.0	[]	[]	[6.051324]	[100]	[]	[50794563]
562_4815	chr19	57814752	57815152	+	748	35.0	[]	[]	[6.051324]	[92]	[]	[57814928]
562_4817	chr2	7007956	7008356	+	1000	35.0	[]	[]	[10.378438]	[148]	[]	[7008188]
562_4818	chr2	11393873	11394273	+	998	35.0	[9.187896]	[172]	[]	[]	[11394113]	[]
562_4819	chr2	11941390	11941790	+	1000	35.0	[]	[]	[5.570742]	[145]	[]	[11941601]
562_482	chr11	119084624	119085024	+	1000	143.5	[]	[]	[11.665144]	[122]	[]	[119084836]
562_4820	chr2	27032652	27033052	+	1000	35.0	[5.570742]	[78]	[10.378438]	[73]	[27032825]	[27032820]
562_4821	chr2	64644223	64644623	+	859	35.0	[6.051324]	[184]	[]	[]	[64644453]	[]
562_483	chr12	21501414	21501814	+	1000	143.5	[]	[]	[11.665144]	[95]	[]	[21501608]
562_4834	chr22	42615133	42615533	+	917	35.0	[6.051324]	[167]	[]	[]	[42615364]	[]
562_4835	chr3	128497519	128497919	+	912	35.0	[]	[]	[10.704447]	[150]	[]	[128497763]
562_4836	chr3	129428490	129428890	+	754	35.0	[9.187896]	[98]	[]	[]	[129428657]	[]
562_4837	chr3	195990486	195990886	+	1000	35.0	[11.7800665, 11.7800665]	[102, 136]	[]	[]	[195990662, 195990696]	[]
562_4838	chr4	139015306	139015706	+	768	35.0	[5.570742]	[124]	[]	[]	[139015525]	[]
562_484	chr12	54217053	54217453	+	1000	143.5	[11.665144]	[107]	[]	[]	[54217259]	[]
562_4841	chr5	139403841	139404241	+	1000	35.0	[]	[]	[5.570742]	[159]	[]	[139404061]
562_4843	chr5	141969036	141969436	+	1000	35.0	[10.704447]	[156]	[]	[]	[141969260]	[]
562_4844	chr5	173855814	173856214	+	1000	35.0	[]	[]	[11.665144]	[106]	[]	[173855993]
562_4850	chr6	104859779	104860179	+	828	35.0	[11.665144]	[192]	[]	[]	[104860016]	[]
562_4853	chr6	142030152	142030552	+	906	35.0	[11.7800665]	[161]	[]	[]	[142030390]	[]
562_4854	chr7	604427	604827	+	1000	35.0	[6.051324]	[88]	[]	[]	[604589]	[]
562_4856	chr8	23225007	23225407	+	975	35.0	[]	[]	[10.2635145]	[118]	[]	[23225213]
562_486	chr6	28616358	28616758	+	1000	143.5	[11.665144]	[143]	[]	[]	[28616577]	[]
562_4860	chr9	123642570	123642970	+	1000	35.0	[10.378438]	[145]	[]	[]	[123642801]	[]
562_4864	chr9	132984125	132984525	+	1000	35.0	[11.665144]	[102]	[]	[]	[132984300]	[]
562_4868	chr1	33472233	33472633	+	875	34.5	[]	[]	[6.051324]	[116]	[]	[33472433]
562_4869	chr1	43707785	43708185	+	766	34.5	[]	[]	[9.187896]	[140]	[]	[43707992]
562_487	chr1	225777882	225778282	+	1000	143.0	[]	[]	[11.665144]	[95]	[]	[225778060]
562_488	chr15	48331959	48332359	+	1000	143.0	[11.665144]	[97]	[9.187896]	[113]	[48332155]	[48332171]
562_4882	chr10	21533451	21533851	+	856	34.5	[10.378438]	[90]	[]	[]	[21533637]	[]
562_4885	chr10	79188156	79188556	+	910	34.5	[]	[]	[11.665144]	[196]	[]	[79188385]
562_4886	chr10	90872024	90872424	+	1000	34.5	[11.665144]	[110]	[]	[]	[90872231]	[]
562_4887	chr11	5928213	5928613	+	1000	34.5	[]	[]	[11.665144]	[135]	[]	[5928423]
562_4888	chr11	18634326	18634726	+	1000	34.5	[]	[]	[5.570742]	[82]	[]	[18634482]
562_4895	chr12	66169798	66170198	+	800	34.5	[]	[]	[5.570742]	[133]	[]	[66170009]
562_4897	chr15	90869865	90870265	+	969	34.5	[]	[]	[11.665144]	[105]	[]	[90870051]
562_4898	chr16	50741543	50741943	+	1000	34.5	[11.7800665]	[146]	[]	[]	[50741714]	[]
562_4901	chr17	40068815	40069215	+	1000	34.5	[]	[]	[5.552912]	[152]	[]	[40069060]
562_4904	chr17	48605495	48605895	+	1000	34.5	[]	[]	[11.7800665]	[105]	[]	[48605698]
562_4907	chr19	1836717	1837117	+	1000	34.5	[]	[]	[11.7800665]	[167]	[]	[1836933]
562_4908	chr19	8525650	8526050	+	923	34.5	[]	[]	[10.2635145, 5.552912]	[116, 144]	[]	[8525816, 8525844]
562_4909	chr19	9700230	9700630	+	1000	34.5	[11.665144]	[122]	[]	[]	[9700449]	[]
562_491	chr10	11898447	11898847	+	1000	142.5	[]	[]	[10.589524]	[90]	[]	[11898616]
562_4910	chr19	14348425	14348825	+	1000	34.5	[]	[]	[11.665144]	[92]	[]	[14348603]
562_4914	chr19	35702236	35702636	+	1000	34.5	[]	[]	[11.7800665]	[118]	[]	[35702409]
562_4916	chr19	48445634	48446034	+	730	34.5	[]	[]	[9.302818]	[137]	[]	[48445842]
562_4917	chr19	49128113	49128513	+	1000	34.5	[6.051324]	[88]	[]	[]	[49128278]	[]
562_4918	chr19	49478726	49479126	+	1000	34.5	[]	[]	[11.7800665]	[151]	[]	[49478947]
562_4922	chr19	57632881	57633281	+	647	34.5	[10.378438]	[136]	[]	[]	[57633097]	[]
562_4923	chr19	58499311	58499711	+	1000	34.5	[5.570742]	[118]	[]	[]	[58499515]	[]
562_4924	chr2	24122924	24123324	+	1000	34.5	[]	[]	[11.665144, 11.665144]	[55, 117]	[]	[24123075, 24123137]
562_4929	chr2	189661195	189661595	+	1000	34.5	[11.665144]	[166]	[]	[]	[189661415]	[]
562_493	chr2	233854356	233854756	+	1000	142.5	[9.187896]	[72]	[10.704447]	[94]	[233854521]	[233854543]
562_4931	chr20	23350572	23350972	+	1000	34.5	[11.7800665, 11.665144]	[101, 157]	[]	[]	[23350764, 23350820]	[]
562_495	chr5	139293362	139293762	+	1000	142.0	[]	[]	[11.665144]	[57]	[]	[139293517]
562_4953	chr3	193656877	193657277	+	1000	34.5	[]	[]	[11.665144]	[196]	[]	[193657109]
562_4955	chr3	196318046	196318446	+	1000	34.5	[]	[]	[11.7800665]	[160]	[]	[196318253]
562_4956	chr3	197298271	197298671	+	671	34.5	[9.302818]	[110]	[6.051324]	[88]	[197298461]	[197298439]
562_4958	chr4	48343436	48343836	+	620	34.5	[11.665144]	[147]	[]	[]	[48343678]	[]
562_4959	chr4	72568999	72569399	+	1000	34.5	[5.667835, 11.7800665, 11.7800665]	[94, 111, 117]	[]	[]	[72569186, 72569203, 72569209]	[]
562_496	chr17	48892434	48892834	+	1000	141.5	[11.665144]	[133]	[]	[]	[48892657]	[]
562_4960	chr4	119454639	119455039	+	1000	34.5	[6.051324]	[169]	[]	[]	[119454862]	[]
562_4967	chr5	181207577	181207977	+	764	34.5	[10.2635145]	[159]	[]	[]	[181207825]	[]
562_4970	chr6	31216335	31216735	+	941	34.5	[]	[]	[5.552912, 11.665144]	[72, 90]	[]	[31216506, 31216524]
562_4973	chr6	34236634	34237034	+	1000	34.5	[]	[]	[9.302818]	[142]	[]	[34236833]
562_4977	chr7	16420692	16421092	+	852	34.5	[11.7800665]	[192]	[]	[]	[16420920]	[]
562_4979	chr7	92589926	92590326	+	1000	34.5	[9.187896]	[76]	[10.378438]	[153]	[92590091]	[92590168]
562_4987	chr9	19408743	19409143	+	1000	34.5	[11.7800665]	[120]	[11.7800665]	[89]	[19408934]	[19408903]
562_499	chr17	59106907	59107307	+	1000	141.0	[9.187896]	[99]	[]	[]	[59107105]	[]
562_4995	chr1	1574811	1575211	+	1000	34.0	[]	[]	[5.570742]	[155]	[]	[1575016]
562_4996	chr1	10431048	10431448	+	1000	34.0	[11.665144]	[156]	[]	[]	[10431284]	[]
562_4998	chr1	24415451	24415851	+	997	34.0	[]	[]	[6.051324]	[160]	[]	[24415672]
562_50	chr16	81007026	81007426	+	1000	449.0	[11.665144, 11.665144]	[77, 114]	[]	[]	[81007196, 81007233]	[]
562_500	chr19	2236592	2236992	+	1000	140.5	[]	[]	[5.667835]	[71]	[]	[2236759]
562_5000	chr1	26111683	26112083	+	731	34.0	[10.378438, 10.704447, 10.378438]	[76, 88, 137]	[]	[]	[26111835, 26111847, 26111896]	[]
562_5003	chr1	67429504	67429904	+	893	34.0	[11.665144]	[135]	[]	[]	[67429676]	[]
562_5006	chr1	206030690	206031090	+	1000	34.0	[11.7800665]	[110]	[]	[]	[206030874]	[]
562_501	chr6	33299177	33299577	+	1000	140.5	[]	[]	[11.665144]	[156]	[]	[33299415]
562_5016	chr11	3443848	3444248	+	968	34.0	[]	[]	[11.665144]	[59]	[]	[3444004]
562_5017	chr11	59754789	59755189	+	1000	34.0	[6.051324, 6.051324]	[123, 157]	[6.051324]	[128]	[59754954, 59754988]	[59754959]
562_5018	chr11	64971949	64972349	+	904	34.0	[]	[]	[9.187896]	[211]	[]	[64972195]
562_5019	chr11	67317506	67317906	+	997	34.0	[]	[]	[10.589524]	[215]	[]	[67317734]
562_502	chr17	42577489	42577889	+	1000	140.0	[]	[]	[11.7800665, 11.665144]	[70, 109]	[]	[42577653, 42577692]
562_5020	chr11	67629173	67629573	+	778	34.0	[]	[]	[11.665144]	[108]	[]	[67629370]
562_5023	chr11	119441808	119442208	+	1000	34.0	[11.7800665]	[100]	[]	[]	[119441983]	[]
562_5026	chr12	53310049	53310449	+	869	34.0	[]	[]	[11.7800665, 5.667835]	[97, 147]	[]	[53310243, 53310293]
562_5027	chr12	53500842	53501242	+	1000	34.0	[5.570742]	[216]	[]	[]	[53501087]	[]
562_503	chr7	92424296	92424696	+	1000	140.0	[]	[]	[11.665144]	[88]	[]	[92424466]
562_5030	chr13	49792824	49793224	+	1000	34.0	[]	[]	[5.570742]	[92]	[]	[49793010]
562_5032	chr14	73027088	73027488	+	1000	34.0	[]	[]	[5.667835]	[109]	[]	[73027245]
562_5034	chr15	41661878	41662278	+	966	34.0	[]	[]	[10.2635145]	[177]	[]	[41662116]
562_5036	chr16	2136138	2136538	+	1000	34.0	[]	[]	[5.570742, 11.7800665]	[92, 112]	[]	[2136329, 2136349]
562_5037	chr16	8868492	8868892	+	1000	34.0	[11.665144, 11.665144]	[105, 146]	[]	[]	[8868670, 8868711]	[]
562_5038	chr16	10580112	10580512	+	947	34.0	[]	[]	[11.665144]	[89]	[]	[10580293]
562_504	chr1	166876264	166876664	+	1000	139.5	[]	[]	[11.7800665]	[98]	[]	[166876438]
562_5041	chr16	57576356	57576756	+	1000	34.0	[9.187896]	[152]	[9.187896]	[149]	[57576591]	[57576588]
562_5046	chr17	38750714	38751114	+	988	34.0	[11.665144]	[180]	[5.667835]	[98]	[38750952]	[38750870]
562_5048	chr17	39863907	39864307	+	955	34.0	[]	[]	[10.378438]	[191]	[]	[39864150]
562_505	chr12	751160	751560	+	1000	139.5	[]	[]	[11.665144]	[105]	[]	[751350]
562_5054	chr18	3624692	3625092	+	1000	34.0	[]	[]	[11.665144]	[171]	[]	[3624937]
562_5056	chr19	6516676	6517076	+	980	34.0	[]	[]	[11.665144, 11.665144]	[127, 177]	[]	[6516865, 6516915]
562_5058	chr19	13817979	13818379	+	1000	34.0	[]	[]	[11.665144]	[86]	[]	[13818156]
562_5059	chr19	18291466	18291866	+	664	34.0	[5.552912]	[163]	[11.7800665, 11.7800665, 5.667835]	[106, 113, 138]	[18291698]	[18291641, 18291648, 18291673]
562_506	chr2	231706899	231707299	+	1000	139.5	[]	[]	[6.051324]	[155]	[]	[231707149]
562_5061	chr19	21767362	21767762	+	970	34.0	[5.667835]	[154]	[]	[]	[21767565]	[]
562_5062	chr19	32671898	32672298	+	1000	34.0	[]	[]	[11.665144]	[142]	[]	[32672139]
562_5063	chr19	34171755	34172155	+	1000	34.0	[6.051324]	[118]	[]	[]	[34171964]	[]
562_5065	chr19	40777947	40778347	+	737	34.0	[]	[]	[5.667835, 6.051324, 6.051324]	[131, 156, 184]	[]	[40778123, 40778148, 40778176]
562_5067	chr19	48812084	48812484	+	752	34.0	[6.051324]	[168]	[]	[]	[48812290]	[]
562_5068	chr19	54102593	54102993	+	867	34.0	[]	[]	[5.552912, 10.704447]	[167, 169]	[]	[54102807, 54102809]
562_507	chr3	9731337	9731737	+	1000	139.5	[]	[]	[5.667835]	[72]	[]	[9731490]
562_5073	chr20	2101536	2101936	+	1000	34.0	[]	[]	[10.589524, 5.552912]	[113, 141]	[]	[2101740, 2101768]
562_5075	chr20	43667407	43667807	+	1000	34.0	[6.051324]	[119]	[11.7800665]	[106]	[43667608]	[43667595]
562_5080	chr22	21704573	21704973	+	1000	34.0	[5.552912]	[135]	[]	[]	[21704801]	[]
562_5081	chr22	21736510	21736910	+	1000	34.0	[]	[]	[5.667835]	[152]	[]	[21736734]
562_5087	chr3	42590568	42590968	+	1000	34.0	[11.7800665]	[177]	[]	[]	[42590809]	[]
562_5088	chr3	48240215	48240615	+	1000	34.0	[11.665144]	[68]	[]	[]	[48240379]	[]
562_509	chr4	102827999	102828399	+	1000	139.5	[]	[]	[5.667835]	[132]	[]	[102828214]
562_5091	chr3	141311611	141312011	+	1000	34.0	[5.570742]	[212]	[]	[]	[141311853]	[]
562_5093	chr4	48016323	48016723	+	1000	34.0	[9.187896]	[149]	[]	[]	[48016564]	[]
562_5095	chr4	183444968	183445368	+	706	34.0	[6.051324, 11.665144]	[76, 114]	[]	[]	[183445144, 183445182]	[]
562_5096	chr5	10354223	10354623	+	697	34.0	[]	[]	[10.378438]	[157]	[]	[10354447]
562_5097	chr5	43602630	43603030	+	1000	34.0	[]	[]	[10.378438]	[239]	[]	[43602872]
562_5099	chr5	133051500	133051900	+	752	34.0	[5.570742]	[150]	[]	[]	[133051687]	[]
562_51	chr11	33161486	33161886	+	1000	448.0	[11.665144]	[104]	[10.704447]	[128]	[33161687]	[33161711]
562_510	chr4	121801172	121801572	+	1000	139.5	[]	[]	[11.665144]	[112]	[]	[121801382]
562_5100	chr5	169583583	169583983	+	1000	34.0	[11.665144]	[89]	[5.552912]	[84]	[169583741]	[169583736]
562_5104	chr6	127343385	127343785	+	1000	34.0	[]	[]	[6.051324, 10.378438, 10.589524]	[93, 102, 123]	[]	[127343560, 127343569, 127343590]
562_5105	chr7	29609731	29610131	+	1000	34.0	[10.2635145]	[107]	[]	[]	[29609915]	[]
562_5106	chr7	39012982	39013382	+	1000	34.0	[6.051324]	[156]	[]	[]	[39013212]	[]
562_5107	chr7	43059274	43059674	+	1000	34.0	[10.378438]	[170]	[]	[]	[43059512]	[]
562_511	chr1	27234212	27234612	+	1000	139.0	[]	[]	[11.665144, 6.051324]	[85, 109]	[]	[27234388, 27234412]
562_5115	chr7	144075556	144075956	+	1000	34.0	[10.589524]	[108]	[]	[]	[144075744]	[]
562_5118	chr8	140464200	140464600	+	1000	34.0	[]	[]	[10.378438]	[72]	[]	[140464358]
562_512	chr5	131164442	131164842	+	1000	139.0	[11.7800665]	[149]	[]	[]	[131164661]	[]
562_5121	chr9	127609011	127609411	+	1000	34.0	[]	[]	[11.665144]	[74]	[]	[127609182]
562_5125	chrX	149540708	149541108	+	891	34.0	[]	[]	[11.7800665]	[117]	[]	[149540922]
562_5126	chrX	153743691	153744091	+	995	34.0	[]	[]	[11.665144]	[113]	[]	[153743854]
562_5129	chr1	39575178	39575578	+	1000	33.5	[]	[]	[6.051324]	[106]	[]	[39575382]
562_513	chr19	42302378	42302778	+	1000	138.5	[]	[]	[11.665144]	[97]	[]	[42302566]
562_5130	chr1	43522530	43522930	+	711	33.5	[]	[]	[9.302818]	[232]	[]	[43522769]
562_5134	chr1	150010667	150011067	+	1000	33.5	[]	[]	[9.187896]	[116]	[]	[150010870]
562_5135	chr1	156338486	156338886	+	990	33.5	[6.051324]	[204]	[]	[]	[156338721]	[]
562_5138	chr1	224182709	224183109	+	1000	33.5	[10.378438]	[167]	[]	[]	[224182947]	[]
562_5139	chr1	230146104	230146504	+	1000	33.5	[]	[]	[6.051324, 11.7800665]	[73, 87]	[]	[230146273, 230146287]
562_514	chr6	30617106	30617506	+	1000	138.5	[5.552912]	[153]	[]	[]	[30617344]	[]
562_5140	chr1	248858083	248858483	+	994	33.5	[]	[]	[10.378438, 11.7800665]	[71, 83]	[]	[248858253, 248858265]
562_5142	chr10	22003634	22004034	+	976	33.5	[11.665144]	[110]	[9.302818, 9.302818]	[143, 186]	[22003801]	[22003834, 22003877]
562_5144	chr10	92290093	92290493	+	1000	33.5	[]	[]	[11.7800665]	[93]	[]	[92290269]
562_5145	chr10	97736833	97737233	+	1000	33.5	[11.665144]	[103]	[]	[]	[97737021]	[]
562_5146	chr10	103966185	103966585	+	1000	33.5	[]	[]	[10.589524]	[130]	[]	[103966362]
562_5147	chr10	110083214	110083614	+	1000	33.5	[]	[]	[9.302818]	[110]	[]	[110083384]
562_5148	chr11	8910925	8911325	+	942	33.5	[]	[]	[11.7800665, 11.7800665, 11.7800665, 5.570742]	[106, 115, 124, 131]	[]	[8911097, 8911106, 8911115, 8911122]
562_515	chr11	61362064	61362464	+	1000	138.0	[11.665144]	[132]	[]	[]	[61362284]	[]
562_5150	chr11	59171635	59172035	+	600	33.5	[]	[]	[10.589524]	[89]	[]	[59171797]
562_5151	chr11	65422065	65422465	+	949	33.5	[6.051324]	[161]	[]	[]	[65422313]	[]
562_5152	chr11	69382298	69382698	+	1000	33.5	[]	[]	[11.7800665]	[131]	[]	[69382497]
562_5153	chr12	49232937	49233337	+	729	33.5	[]	[]	[10.378438]	[176]	[]	[49233125]
562_5155	chr12	53995491	53995891	+	710	33.5	[11.665144]	[150]	[]	[]	[53995712]	[]
562_5157	chr12	104986022	104986422	+	759	33.5	[]	[]	[11.7800665]	[76]	[]	[104986195]
562_5158	chr13	30617415	30617815	+	696	33.5	[]	[]	[9.302818]	[166]	[]	[30617637]
562_5159	chr13	41194276	41194676	+	1000	33.5	[5.570742]	[144]	[11.7800665]	[87]	[41194515]	[41194458]
562_516	chr11	85628321	85628721	+	1000	138.0	[]	[]	[11.665144]	[132]	[]	[85628551]
562_5161	chr13	95270853	95271253	+	788	33.5	[5.552912]	[62]	[]	[]	[95271010]	[]
562_5162	chr14	68794025	68794425	+	1000	33.5	[]	[]	[5.667835]	[234]	[]	[68794264]
562_5164	chr15	89017443	89017843	+	961	33.5	[]	[]	[11.7800665]	[103]	[]	[89017623]
562_5166	chr16	30814418	30814818	+	1000	33.5	[5.570742]	[164]	[11.7800665]	[205]	[30814594]	[30814635]
562_5168	chr16	69330537	69330937	+	773	33.5	[]	[]	[5.570742, 11.665144]	[95, 120]	[]	[69330711, 69330736]
562_5169	chr16	84970466	84970866	+	1000	33.5	[]	[]	[11.665144]	[158]	[]	[84970670]
562_517	chr16	87951020	87951420	+	1000	138.0	[5.570742]	[190]	[5.667835]	[125]	[87951267]	[87951202]
562_5170	chr17	2401661	2402061	+	916	33.5	[]	[]	[6.051324]	[189]	[]	[2401862]
562_5171	chr17	2711985	2712385	+	623	33.5	[]	[]	[11.665144]	[107]	[]	[2712175]
562_5172	chr17	4967169	4967569	+	980	33.5	[10.378438]	[201]	[]	[]	[4967404]	[]
562_5173	chr17	7306868	7307268	+	798	33.5	[]	[]	[11.7800665]	[131]	[]	[7307038]
562_5174	chr17	38870244	38870644	+	787	33.5	[11.665144]	[110]	[]	[]	[38870446]	[]
562_5177	chr17	48492420	48492820	+	897	33.5	[5.667835, 11.665144, 11.7800665]	[73, 130, 138]	[]	[]	[48492587, 48492644, 48492652]	[]
562_5179	chr17	76671684	76672084	+	954	33.5	[10.378438]	[139]	[]	[]	[76671840]	[]
562_518	chr19	796894	797294	+	1000	138.0	[10.378438]	[94]	[11.665144, 11.7800665]	[117, 161]	[797065]	[797088, 797132]
562_5181	chr18	31944247	31944647	+	1000	33.5	[6.051324, 5.570742]	[134, 172]	[]	[]	[31944437, 31944475]	[]
562_5182	chr18	74597318	74597718	+	810	33.5	[6.051324]	[113]	[]	[]	[74597476]	[]
562_5183	chr19	463126	463526	+	786	33.5	[11.7800665]	[62]	[]	[]	[463278]	[]
562_5184	chr19	10565741	10566141	+	974	33.5	[10.2635145]	[114]	[5.667835, 10.704447]	[68, 86]	[10565947]	[10565901, 10565919]
562_5185	chr19	13774341	13774741	+	650	33.5	[10.378438]	[142]	[]	[]	[13774535]	[]
562_519	chr19	13151770	13152170	+	1000	138.0	[11.665144]	[103]	[]	[]	[13151941]	[]
562_5190	chr2	20350889	20351289	+	949	33.5	[]	[]	[10.704447, 11.665144]	[95, 176]	[]	[20351055, 20351136]
562_5195	chr2	172084108	172084508	+	1000	33.5	[10.378438]	[187]	[]	[]	[172084332]	[]
562_5197	chr2	215311695	215312095	+	1000	33.5	[9.302818]	[139]	[6.051324]	[161]	[215311908]	[215311930]
562_5198	chr20	4041694	4042094	+	832	33.5	[11.665144]	[170]	[]	[]	[4041926]	[]
562_5199	chr20	36861939	36862339	+	917	33.5	[5.570742]	[89]	[]	[]	[36862097]	[]
