#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_2204	chr6	6583835	6584235	+	1000	424.0	[]	[]	[14.455669, 8.452973]	[100, 131]	[]	[6584027, 6584058]
0_22041	chr8	125383837	125384237	+	1000	39.0	[]	[]	[6.981497]	[100]	[]	[125384031]
0_22042	chr8	129456157	129456557	+	1000	39.0	[7.7796507, 10.186114]	[115, 132]	[]	[]	[129456361, 129456378]	[]
0_22044	chr8	140875308	140875708	+	1000	39.0	[]	[]	[8.787787, 10.485287, 9.839043]	[83, 89, 166]	[]	[140875475, 140875481, 140875558]
0_22045	chr8	143293783	143294183	+	1000	39.0	[7.8707037]	[196]	[]	[]	[143294032]	[]
0_22046	chr8	143545733	143546133	+	1000	39.0	[9.155027]	[203]	[]	[]	[143545974]	[]
0_22049	chr9	107856597	107856997	+	1000	39.0	[15.100268]	[91]	[13.397782]	[127]	[107856764]	[107856800]
0_2205	chr6	34889056	34889456	+	1000	424.0	[]	[]	[11.02127, 6.540387]	[100, 129]	[]	[34889249, 34889278]
0_22052	chr9	113682213	113682613	+	1000	39.0	[]	[]	[7.5501113]	[142]	[]	[113682453]
0_22054	chr9	122332127	122332527	+	1000	39.0	[]	[]	[6.541243, 13.885272]	[79, 92]	[]	[122332300, 122332313]
0_22055	chr9	123326724	123327124	+	851	39.0	[]	[]	[12.187773]	[129]	[]	[123326948]
0_22056	chr9	124011346	124011746	+	1000	39.0	[]	[]	[9.893018]	[121]	[]	[124011553]
0_22064	chr9	135907214	135907614	+	1000	39.0	[]	[]	[7.3535852]	[122]	[]	[135907368]
0_22066	chrUn_KI270438v1	110335	110735	+	1000	39.0	[]	[]	[7.391574]	[123]	[]	[110558]
0_22068	chrX	38805762	38806162	+	609	39.0	[8.004411]	[207]	[]	[]	[38805980]	[]
0_22070	chrX	44143117	44143517	+	1000	39.0	[9.67735, 7.32774]	[110, 134]	[]	[]	[44143298, 44143322]	[]
0_22073	chrX	130378787	130379187	+	1000	39.0	[8.76805]	[118]	[8.42165]	[143]	[130378990]	[130379015]
0_22079	chr1	6962340	6962740	+	1000	38.0	[7.391574, 6.7632093]	[154, 209]	[]	[]	[6962505, 6962560]	[]
0_22081	chr1	9239720	9240120	+	1000	38.0	[7.0025306]	[139]	[]	[]	[9239923]	[]
0_22085	chr1	20964821	20965221	+	1000	38.0	[]	[]	[7.7725654]	[123]	[]	[20965039]
0_22086	chr1	26317628	26318028	+	1000	38.0	[]	[]	[7.865262]	[154]	[]	[26317849]
0_22087	chr1	27513551	27513951	+	1000	38.0	[9.704732]	[99]	[16.797768]	[172]	[27513714]	[27513787]
0_22088	chr1	29354482	29354882	+	723	38.0	[8.569641]	[178]	[]	[]	[29354727]	[]
0_22092	chr1	36398582	36398982	+	1000	38.0	[7.2246304]	[162]	[]	[]	[36398827]	[]
0_22093	chr1	39711317	39711717	+	1000	38.0	[7.131867]	[99]	[]	[]	[39711492]	[]
0_22099	chr1	70083487	70083887	+	1000	38.0	[7.3836083, 15.100268]	[60, 112]	[]	[]	[70083642, 70083694]	[]
0_2210	chr11	96389745	96390145	+	1000	423.0	[7.5106626]	[78]	[]	[]	[96389923]	[]
0_22100	chr1	86339330	86339730	+	1000	38.0	[]	[]	[11.700283]	[133]	[]	[86339489]
0_22101	chr1	89699389	89699789	+	1000	38.0	[]	[]	[13.864238]	[119]	[]	[89699600]
0_22103	chr1	92201941	92202341	+	687	38.0	[13.864238, 8.143188]	[130, 145]	[]	[]	[92202154, 92202169]	[]
0_22105	chr1	109615920	109616320	+	668	38.0	[7.8062396, 12.479856]	[124, 149]	[]	[]	[109616135, 109616160]	[]
0_2211	chr17	38351632	38352032	+	1000	423.0	[7.029281]	[97]	[10.539888]	[101]	[38351825]	[38351829]
0_22114	chr1	161561248	161561648	+	1000	38.0	[]	[]	[6.6204314, 6.4931297]	[105, 109]	[]	[161561447, 161561451]
0_22115	chr1	161738645	161739045	+	846	38.0	[9.67735]	[144]	[]	[]	[161738845]	[]
0_22116	chr1	171477200	171477600	+	974	38.0	[16.797768]	[91]	[]	[]	[171477354]	[]
0_22120	chr1	196659425	196659825	+	1000	38.0	[10.972914]	[139]	[]	[]	[196659640]	[]
0_22121	chr1	198001750	198002150	+	1000	38.0	[6.9239902]	[83]	[13.885272]	[140]	[198001908]	[198001965]
0_22124	chr1	206716183	206716583	+	1000	38.0	[7.1642256, 7.5729284]	[77, 135]	[]	[]	[206716351, 206716409]	[]
0_22133	chr1	227450467	227450867	+	1000	38.0	[]	[]	[6.4871397]	[77]	[]	[227450625]
0_22135	chr1	236254116	236254516	+	1000	38.0	[6.6204314]	[97]	[]	[]	[236254273]	[]
0_22136	chr1	246151127	246151527	+	1000	38.0	[14.337926]	[126]	[]	[]	[246151339]	[]
0_22142	chr10	21272810	21273210	+	1000	38.0	[]	[]	[8.296897, 10.951742]	[197, 204]	[]	[21273024, 21273031]
0_22143	chr10	21807034	21807434	+	1000	38.0	[]	[]	[6.9108233]	[138]	[]	[21807230]
0_22147	chr10	30999314	30999714	+	838	38.0	[9.053414]	[128]	[8.052196]	[135]	[30999520]	[30999527]
0_22148	chr10	32972558	32972958	+	966	38.0	[]	[]	[9.254243]	[127]	[]	[32972736]
0_22149	chr10	42644953	42645353	+	1000	38.0	[9.685946, 6.532072]	[152, 164]	[]	[]	[42645184, 42645196]	[]
0_22150	chr10	46018420	46018820	+	1000	38.0	[]	[]	[8.936685]	[89]	[]	[46018584]
0_22151	chr10	46218893	46219293	+	869	38.0	[10.735237]	[115]	[]	[]	[46219101]	[]
0_22155	chr10	60846089	60846489	+	1000	38.0	[16.797768]	[135]	[]	[]	[60846312]	[]
0_2216	chr7	77536688	77537088	+	1000	423.0	[]	[]	[8.08774]	[118]	[]	[77536906]
0_22160	chr10	70589597	70589997	+	1000	38.0	[]	[]	[6.472179]	[167]	[]	[70589788]
0_22162	chr10	71343312	71343712	+	915	38.0	[]	[]	[6.76152]	[67]	[]	[71343467]
0_22163	chr10	71684217	71684617	+	1000	38.0	[]	[]	[7.41805, 10.945063]	[96, 131]	[]	[71684370, 71684405]
0_22169	chr10	79488911	79489311	+	1000	38.0	[14.504025, 11.124158]	[78, 114]	[6.88784]	[90]	[79489076, 79489112]	[79489088]
0_2217	chr8	48008209	48008609	+	1000	423.0	[]	[]	[11.02127]	[90]	[]	[48008391]
0_22170	chr10	89087733	89088133	+	886	38.0	[11.196773]	[172]	[]	[]	[89087981]	[]
0_22171	chr10	92157404	92157804	+	1000	38.0	[8.964536]	[104]	[]	[]	[92157604]	[]
0_22173	chr10	92753895	92754295	+	1000	38.0	[6.7970214, 10.262324]	[101, 145]	[]	[]	[92754074, 92754118]	[]
0_22177	chr10	119268918	119269318	+	724	38.0	[6.487413]	[140]	[]	[]	[119269104]	[]
0_22178	chr10	130696870	130697270	+	985	38.0	[12.18114]	[145]	[8.964536]	[126]	[130697095]	[130697076]
0_2218	chr8	30095201	30095601	+	1000	422.0	[11.02127]	[120]	[8.705017]	[100]	[30095409]	[30095389]
0_22182	chr11	11156382	11156782	+	1000	38.0	[14.022644]	[101]	[7.139903]	[148]	[11156567]	[11156614]
0_22185	chr11	39161703	39162103	+	730	38.0	[]	[]	[9.275414]	[152]	[]	[39161912]
0_22186	chr11	47986161	47986561	+	767	38.0	[7.875347, 15.100268]	[104, 132]	[]	[]	[47986340, 47986368]	[]
0_22188	chr11	62440074	62440474	+	1000	38.0	[]	[]	[10.16484]	[134]	[]	[62440287]
0_2219	chr15	73992163	73992563	+	1000	421.0	[]	[]	[11.700283]	[93]	[]	[73992353]
0_22193	chr11	67054955	67055355	+	1000	38.0	[]	[]	[6.89577]	[186]	[]	[67055144]
0_22197	chr11	69962232	69962632	+	1000	38.0	[11.828538]	[113]	[]	[]	[69962415]	[]
0_22207	chr12	26156013	26156413	+	869	38.0	[7.6414027]	[108]	[]	[]	[26156201]	[]
0_22210	chr12	47937997	47938397	+	1000	38.0	[]	[]	[13.077335]	[165]	[]	[47938246]
0_22212	chr12	57139836	57140236	+	1000	38.0	[]	[]	[11.241901]	[141]	[]	[57140062]
0_22217	chr12	96375960	96376360	+	1000	38.0	[]	[]	[7.362634]	[173]	[]	[96376178]
0_22223	chr12	117463098	117463498	+	1000	38.0	[14.455669]	[128]	[]	[]	[117463306]	[]
0_22225	chr12	120640282	120640682	+	1000	38.0	[]	[]	[7.7623734]	[142]	[]	[120640514]
0_22227	chr12	123713375	123713775	+	1000	38.0	[7.430582]	[229]	[]	[]	[123713608]	[]
0_22230	chr13	48896292	48896692	+	1000	38.0	[14.741034]	[188]	[]	[]	[48896536]	[]
0_22236	chr13	100608901	100609301	+	983	38.0	[]	[]	[13.397782]	[112]	[]	[100609091]
0_22237	chr14	20956320	20956720	+	1000	38.0	[8.428553, 8.561428, 8.729895]	[127, 144, 180]	[]	[]	[20956506, 20956523, 20956559]	[]
0_22239	chr14	50366563	50366963	+	1000	38.0	[]	[]	[6.8194566, 11.8865, 7.863229]	[83, 122, 157]	[]	[50366725, 50366764, 50366799]
0_22241	chr14	60311418	60311818	+	993	38.0	[7.0884447]	[150]	[]	[]	[60311648]	[]
0_22243	chr14	69696940	69697340	+	1000	38.0	[10.144581]	[89]	[]	[]	[69697107]	[]
0_22245	chr14	94536727	94537127	+	908	38.0	[8.679172]	[109]	[7.058815]	[67]	[94536935]	[94536893]
0_22248	chr14	102574821	102575221	+	1000	38.0	[14.504025]	[112]	[]	[]	[102575022]	[]
0_2225	chr8	63168433	63168833	+	1000	420.0	[]	[]	[10.402516]	[80]	[]	[63168612]
0_22252	chr15	35547807	35548207	+	1000	38.0	[]	[]	[9.685946, 8.781155]	[107, 127]	[]	[35548000, 35548020]
0_22254	chr15	37001948	37002348	+	641	38.0	[13.864238]	[124]	[]	[]	[37002152]	[]
0_22255	chr15	40137572	40137972	+	936	38.0	[11.341048]	[131]	[]	[]	[40137802]	[]
0_22259	chr15	51652221	51652621	+	1000	38.0	[9.887399]	[158]	[]	[]	[51652460]	[]
0_22262	chr15	63792933	63793333	+	1000	38.0	[]	[]	[10.186114]	[172]	[]	[63793118]
0_22276	chr16	3184019	3184419	+	867	38.0	[6.67925]	[156]	[]	[]	[3184248]	[]
0_22278	chr16	9091950	9092350	+	1000	38.0	[]	[]	[8.190532, 6.8660955]	[118, 145]	[]	[9092143, 9092170]
0_2228	chr19	18417508	18417908	+	1000	419.0	[]	[]	[8.284277, 16.797768]	[89, 121]	[]	[18417695, 18417727]
0_22280	chr16	16829006	16829406	+	878	38.0	[6.731053]	[180]	[]	[]	[16829246]	[]
0_22281	chr16	20674063	20674463	+	1000	38.0	[9.685946]	[130]	[]	[]	[20674214]	[]
0_22285	chr16	50720012	50720412	+	782	38.0	[]	[]	[14.455669, 11.07903]	[100, 153]	[]	[50720193, 50720246]
0_22286	chr16	54979071	54979471	+	992	38.0	[10.381482]	[77]	[]	[]	[54979228]	[]
0_22288	chr16	56607089	56607489	+	1000	38.0	[]	[]	[13.885272, 10.137757, 8.369904]	[158, 198, 208]	[]	[56607276, 56607316, 56607326]
0_22291	chr16	67216877	67217277	+	1000	38.0	[8.569641, 6.5867777]	[131, 157]	[]	[]	[67217084, 67217110]	[]
0_22294	chr16	70415178	70415578	+	1000	38.0	[]	[]	[9.234914]	[100]	[]	[70415342]
0_22295	chr16	70576344	70576744	+	1000	38.0	[13.864238]	[143]	[6.7970214]	[129]	[70576584]	[70576570]
0_22297	chr16	85612024	85612424	+	1000	38.0	[8.903031]	[92]	[]	[]	[85612208]	[]
0_22299	chr16	88473822	88474222	+	1000	38.0	[]	[]	[6.5682387]	[90]	[]	[88473994]
0_22301	chr17	8192384	8192784	+	957	38.0	[9.185762, 11.230427]	[120, 157]	[]	[]	[8192580, 8192617]	[]
0_22303	chr17	8807085	8807485	+	1000	38.0	[6.580146, 7.2996006, 7.252482]	[63, 69, 123]	[]	[]	[8807238, 8807244, 8807298]	[]
0_22309	chr17	27566630	27567030	+	1000	38.0	[12.1667385]	[102]	[]	[]	[27566820]	[]
0_22313	chr17	41966282	41966682	+	1000	38.0	[15.100268]	[141]	[]	[]	[41966516]	[]
0_22316	chr17	47894586	47894986	+	863	38.0	[6.7283473]	[133]	[8.781155]	[104]	[47894785]	[47894756]
0_22319	chr17	50361954	50362354	+	920	38.0	[7.6060066]	[72]	[]	[]	[50362116]	[]
0_22322	chr17	68981210	68981610	+	1000	38.0	[8.052196, 14.741034]	[128, 171]	[]	[]	[68981392, 68981435]	[]
0_22324	chr17	78986719	78987119	+	1000	38.0	[7.441135]	[185]	[]	[]	[78986946]	[]
0_22327	chr17	82215058	82215458	+	1000	38.0	[]	[]	[10.539888]	[152]	[]	[82215272]
0_2233	chr12	30754851	30755251	+	1000	418.0	[7.7476707]	[85]	[]	[]	[30755034]	[]
0_22331	chr18	9684133	9684533	+	1000	38.0	[]	[]	[8.31793]	[218]	[]	[9684358]
0_22333	chr18	10593596	10593996	+	1000	38.0	[]	[]	[8.123694]	[89]	[]	[10593781]
0_22339	chr18	55592518	55592918	+	1000	38.0	[]	[]	[10.485287]	[108]	[]	[55592688]
0_22340	chr18	70025606	70026006	+	929	38.0	[11.230427, 9.703813]	[88, 125]	[]	[]	[70025789, 70025826]	[]
0_22341	chr18	80104289	80104689	+	1000	38.0	[11.290258]	[147]	[]	[]	[80104516]	[]
0_22344	chr19	4808134	4808534	+	1000	38.0	[6.836628]	[98]	[13.28716, 7.41805]	[138, 172]	[4808310]	[4808350, 4808384]
0_22346	chr19	10475094	10475494	+	599	38.0	[8.785288]	[93]	[]	[]	[10475269]	[]
0_2235	chr2	32277597	32277997	+	1000	418.0	[14.455669, 8.19779]	[100, 118]	[10.937941]	[135]	[32277792, 32277810]	[32277827]
0_22352	chr19	18743254	18743654	+	966	38.0	[]	[]	[6.973317]	[156]	[]	[18743486]
0_22354	chr19	29805962	29806362	+	1000	38.0	[]	[]	[8.936685]	[144]	[]	[29806187]
0_22356	chr19	41930208	41930608	+	938	38.0	[16.797768]	[113]	[]	[]	[41930386]	[]
0_22357	chr19	44553752	44554152	+	963	38.0	[]	[]	[16.797768]	[189]	[]	[44553971]
0_22358	chr19	44747281	44747681	+	1000	38.0	[8.704684]	[150]	[]	[]	[44747451]	[]
0_22362	chr19	46428733	46429133	+	869	38.0	[7.0847607]	[92]	[7.871098]	[75]	[46428915]	[46428898]
0_22364	chr19	47141730	47142130	+	1000	38.0	[8.593737]	[92]	[]	[]	[47141912]	[]
0_22368	chr19	51395299	51395699	+	1000	38.0	[]	[]	[11.828538, 10.945063]	[127, 136]	[]	[51395510, 51395519]
0_22369	chr19	54959801	54960201	+	1000	38.0	[7.5106263]	[184]	[]	[]	[54960047]	[]
0_22373	chr2	10275494	10275894	+	1000	38.0	[6.885685]	[177]	[]	[]	[10275739]	[]
0_22374	chr2	10297888	10298288	+	1000	38.0	[14.504025]	[69]	[]	[]	[10298045]	[]
0_22377	chr2	20507071	20507471	+	1000	38.0	[]	[]	[11.570496]	[99]	[]	[20507243]
0_22378	chr2	25881792	25882192	+	1000	38.0	[]	[]	[13.538871]	[120]	[]	[25881997]
0_22381	chr2	38514674	38515074	+	1000	38.0	[11.196773]	[87]	[]	[]	[38514850]	[]
0_22387	chr2	65477591	65477991	+	1000	38.0	[10.626375, 10.650471]	[59, 95]	[]	[]	[65477743, 65477779]	[]
0_22389	chr2	88250368	88250768	+	1000	38.0	[]	[]	[9.669839]	[71]	[]	[88250532]
0_22390	chr2	94737081	94737481	+	878	38.0	[7.7140174]	[137]	[]	[]	[94737292]	[]
0_22393	chr2	138023256	138023656	+	1000	38.0	[]	[]	[8.941471]	[114]	[]	[138023444]
0_22394	chr2	144560209	144560609	+	945	38.0	[11.543174]	[106]	[]	[]	[144560412]	[]
0_22400	chr2	186575274	186575674	+	1000	38.0	[6.6346736]	[113]	[]	[]	[186575469]	[]
0_22401	chr2	190192902	190193302	+	960	38.0	[6.633974]	[144]	[]	[]	[190193132]	[]
0_22403	chr2	222690578	222690978	+	630	38.0	[]	[]	[7.5729284, 8.506036]	[107, 160]	[]	[222690769, 222690822]
0_22404	chr2	240584421	240584821	+	1000	38.0	[]	[]	[7.940522, 8.569641, 9.12982]	[133, 189, 209]	[]	[240584589, 240584645, 240584665]
0_22405	chr20	1850820	1851220	+	645	38.0	[]	[]	[9.915027]	[119]	[]	[1851009]
0_22407	chr20	10511529	10511929	+	618	38.0	[13.28716]	[174]	[]	[]	[10511776]	[]
0_2241	chr12	95473900	95474300	+	1000	417.0	[7.117465]	[68]	[]	[]	[95474065]	[]
0_22412	chr20	33964144	33964544	+	1000	38.0	[]	[]	[12.75817, 8.973371]	[179, 191]	[]	[33964374, 33964386]
0_22414	chr20	35015222	35015622	+	1000	38.0	[]	[]	[6.812929, 8.440258]	[120, 146]	[]	[35015428, 35015454]
0_22416	chr20	48124196	48124596	+	1000	38.0	[7.398018]	[115]	[]	[]	[48124358]	[]
0_2242	chr20	50931272	50931672	+	1000	417.0	[]	[]	[10.402516]	[71]	[]	[50931438]
0_22420	chr21	14454179	14454579	+	1000	38.0	[]	[]	[8.356729]	[176]	[]	[14454427]
0_22422	chr21	33945797	33946197	+	746	38.0	[]	[]	[10.131039]	[176]	[]	[33946034]
0_22425	chr21	42467292	42467692	+	1000	38.0	[7.9251723]	[144]	[8.480988]	[98]	[42467504]	[42467458]
0_22426	chr21	44459921	44460321	+	960	38.0	[11.589661, 13.584]	[124, 168]	[]	[]	[44460123, 44460167]	[]
0_22429	chr21	46325282	46325682	+	1000	38.0	[]	[]	[6.896237]	[140]	[]	[46325519]
0_22435	chr22	22695850	22696250	+	1000	38.0	[]	[]	[9.38153]	[176]	[]	[22696049]
0_22440	chr22	32527843	32528243	+	1000	38.0	[12.447291]	[118]	[]	[]	[32528052]	[]
0_22441	chr22	32591658	32592058	+	1000	38.0	[]	[]	[9.296775]	[165]	[]	[32591868]
0_22447	chr22	44684734	44685134	+	1000	38.0	[]	[]	[8.853755, 7.2813168]	[122, 154]	[]	[44684934, 44684966]
0_22449	chr3	5019333	5019733	+	1000	38.0	[8.769149]	[154]	[]	[]	[5019524]	[]
0_22451	chr3	13429949	13430349	+	732	38.0	[]	[]	[7.484082]	[134]	[]	[13430121]
0_22452	chr3	14389247	14389647	+	1000	38.0	[]	[]	[8.143188]	[140]	[]	[14389486]
0_22457	chr3	39323405	39323805	+	1000	38.0	[14.337926]	[166]	[]	[]	[39323627]	[]
0_22458	chr3	43638928	43639328	+	1000	38.0	[]	[]	[9.499273]	[139]	[]	[43639120]
0_22459	chr3	45037713	45038113	+	749	38.0	[10.483641]	[148]	[]	[]	[45037910]	[]
0_22462	chr3	50242929	50243329	+	1000	38.0	[]	[]	[8.670533]	[116]	[]	[50243107]
0_22463	chr3	52373207	52373607	+	911	38.0	[]	[]	[11.841372]	[60]	[]	[52373358]
0_22467	chr3	72274389	72274789	+	1000	38.0	[]	[]	[6.8902473]	[154]	[]	[72274630]
0_2247	chrX	130339688	130340088	+	1000	417.0	[8.04451]	[100]	[]	[]	[130339881]	[]
0_22471	chr3	101938507	101938907	+	1000	38.0	[15.100268]	[101]	[]	[]	[101938675]	[]
0_22479	chr3	150699253	150699653	+	1000	38.0	[]	[]	[13.864238]	[100]	[]	[150699421]
0_2248	chr1	109099980	109100380	+	1000	416.0	[7.9426746]	[104]	[]	[]	[109100183]	[]
0_22480	chr3	153051288	153051688	+	1000	38.0	[8.26837, 7.2313104]	[215, 234]	[]	[]	[153051511, 153051530]	[]
0_22486	chr3	178966504	178966904	+	1000	38.0	[8.263244]	[82]	[]	[]	[178966684]	[]
0_22487	chr3	186745989	186746389	+	973	38.0	[13.864238, 15.100268]	[76, 170]	[]	[]	[186746144, 186746238]	[]
0_22490	chr3	196978563	196978963	+	1000	38.0	[]	[]	[7.280992]	[119]	[]	[196978750]
0_22492	chr3	197712340	197712740	+	1000	38.0	[]	[]	[9.254243]	[87]	[]	[197712513]
0_22495	chr4	1540581	1540981	+	1000	38.0	[]	[]	[7.0847607, 6.682084, 8.162817]	[81, 101, 113]	[]	[1540760, 1540780, 1540792]
0_22501	chr4	15659731	15660131	+	712	38.0	[10.137757]	[183]	[]	[]	[15659943]	[]
0_22503	chr4	19455898	19456298	+	1000	38.0	[11.07903, 7.7140174]	[113, 132]	[]	[]	[19456084, 19456103]	[]
0_22510	chr4	89489282	89489682	+	1000	38.0	[10.020014]	[198]	[]	[]	[89489532]	[]
0_22511	chr4	110165443	110165843	+	1000	38.0	[]	[]	[13.043534]	[90]	[]	[110165608]
0_22512	chr4	110265006	110265406	+	1000	38.0	[9.115549, 6.7012587]	[135, 141]	[]	[]	[110265240, 110265246]	[]
0_22516	chr4	140153917	140154317	+	1000	38.0	[7.3535852]	[190]	[]	[]	[140154153]	[]
0_22522	chr5	16726626	16727026	+	1000	38.0	[6.6101136]	[106]	[]	[]	[16726828]	[]
0_22529	chr5	80076360	80076760	+	1000	38.0	[12.028045, 10.16484]	[87, 111]	[]	[]	[80076515, 80076539]	[]
0_2253	chr22	22736005	22736405	+	1000	416.0	[]	[]	[13.077335]	[89]	[]	[22736192]
0_22531	chr5	95963620	95964020	+	741	38.0	[6.981497]	[146]	[]	[]	[95963843]	[]
0_22532	chr5	109743726	109744126	+	837	38.0	[15.100268]	[133]	[]	[]	[109743926]	[]
0_22533	chr5	119322970	119323370	+	1000	38.0	[7.378796, 6.541893]	[107, 122]	[]	[]	[119323174, 119323189]	[]
0_22539	chr5	133214577	133214977	+	1000	38.0	[]	[]	[7.979851]	[152]	[]	[133214792]
0_22542	chr5	143026408	143026808	+	1000	38.0	[]	[]	[8.565925]	[104]	[]	[143026588]
0_22543	chr5	149062356	149062756	+	1000	38.0	[9.685946]	[107]	[6.565744]	[101]	[149062529]	[149062523]
0_22544	chr5	149227269	149227669	+	1000	38.0	[]	[]	[7.3577623]	[136]	[]	[149227427]
0_22547	chr5	166722898	166723298	+	915	38.0	[7.8692293, 11.230427]	[149, 164]	[]	[]	[166723126, 166723141]	[]
0_22549	chr5	171433306	171433706	+	1000	38.0	[]	[]	[8.65132]	[109]	[]	[171433469]
0_22552	chr5	178182251	178182651	+	1000	38.0	[10.735237]	[133]	[7.599541]	[61]	[178182476]	[178182404]
0_22555	chr6	2951722	2952122	+	1000	38.0	[6.540387]	[88]	[]	[]	[2951905]	[]
0_22556	chr6	3195565	3195965	+	545	38.0	[]	[]	[8.407518, 10.485287]	[116, 125]	[]	[3195761, 3195770]
0_22561	chr6	10146925	10147325	+	1000	38.0	[]	[]	[9.1883955]	[129]	[]	[10147121]
0_22563	chr6	13404163	13404563	+	1000	38.0	[9.499273]	[196]	[8.644198]	[171]	[13404366]	[13404341]
0_22564	chr6	13668480	13668880	+	1000	38.0	[8.76805]	[221]	[]	[]	[13668727]	[]
0_22570	chr6	28781801	28782201	+	620	38.0	[]	[]	[6.71829, 8.548608, 10.951742]	[79, 110, 122]	[]	[28781976, 28782007, 28782019]
0_22573	chr6	30814338	30814738	+	1000	38.0	[7.8937893]	[105]	[]	[]	[30814497]	[]
0_22579	chr6	34306074	34306474	+	1000	38.0	[14.741034]	[112]	[]	[]	[34306279]	[]
0_22581	chr6	35805019	35805419	+	1000	38.0	[]	[]	[8.169939]	[137]	[]	[35805188]
0_22582	chr6	36618896	36619296	+	912	38.0	[]	[]	[13.885272]	[92]	[]	[36619081]
0_22584	chr6	41429010	41429410	+	973	38.0	[16.797768]	[152]	[]	[]	[41429239]	[]
0_22587	chr6	52307836	52308236	+	1000	38.0	[16.797768]	[179]	[10.184014]	[83]	[52308087]	[52307991]
0_22589	chr6	83884484	83884884	+	1000	38.0	[]	[]	[6.7283473]	[103]	[]	[83884660]
0_22590	chr6	108565838	108566238	+	656	38.0	[8.3083725, 11.828538]	[88, 134]	[]	[]	[108566024, 108566070]	[]
0_22591	chr6	110095102	110095502	+	1000	38.0	[10.650471, 7.5785074, 7.8508396]	[93, 109, 117]	[]	[]	[110095286, 110095302, 110095310]	[]
0_22593	chr6	118896447	118896847	+	1000	38.0	[10.310681]	[67]	[]	[]	[118896607]	[]
0_22596	chr6	135062782	135063182	+	1000	38.0	[12.187773]	[157]	[]	[]	[135062976]	[]
0_22597	chr6	137155716	137156116	+	1000	38.0	[7.0884447]	[169]	[]	[]	[137155886]	[]
0_22598	chr6	137233922	137234322	+	1000	38.0	[]	[]	[7.441135]	[172]	[]	[137234115]
0_22600	chr6	142822899	142823299	+	1000	38.0	[6.5993977]	[121]	[8.455303]	[151]	[142823086]	[142823116]
0_22604	chr6	155174647	155175047	+	984	38.0	[9.727931]	[140]	[]	[]	[155174848]	[]
0_22606	chr6	160138249	160138649	+	1000	38.0	[]	[]	[8.122154]	[88]	[]	[160138435]
0_22608	chr7	610814	611214	+	1000	38.0	[11.589661]	[138]	[]	[]	[611001]	[]
0_22613	chr7	72684109	72684509	+	936	38.0	[]	[]	[6.5954204]	[172]	[]	[72684295]
0_22614	chr7	75843612	75844012	+	1000	38.0	[9.695049]	[122]	[]	[]	[75843803]	[]
0_22615	chr7	87144185	87144585	+	1000	38.0	[15.100268]	[162]	[]	[]	[87144385]	[]
0_22622	chr7	112272809	112273209	+	1000	38.0	[10.808876]	[152]	[]	[]	[112273046]	[]
0_22623	chr7	116950000	116950400	+	1000	38.0	[8.517438, 8.375894]	[129, 177]	[]	[]	[116950199, 116950247]	[]
0_22627	chr7	138833617	138834017	+	1000	38.0	[11.828538]	[133]	[]	[]	[138833819]	[]
0_22633	chr8	26641635	26642035	+	952	38.0	[6.528383]	[214]	[6.755474]	[225]	[26641852]	[26641863]
0_22637	chr8	57222832	57223232	+	1000	38.0	[11.527266]	[87]	[]	[]	[57223004]	[]
0_22639	chr8	101479921	101480321	+	1000	38.0	[7.7623734]	[101]	[7.9426746]	[84]	[101480097]	[101480080]
0_22640	chr8	105097934	105098334	+	1000	38.0	[12.640427, 8.108106]	[107, 121]	[]	[]	[105098101, 105098115]	[]
0_22641	chr8	106577657	106578057	+	984	38.0	[8.040924, 10.423121, 7.7796507]	[114, 131, 157]	[7.2996006]	[92]	[106577836, 106577853, 106577879]	[106577814]
0_22643	chr8	128488658	128489058	+	1000	38.0	[14.504025, 9.566729, 8.707014]	[87, 118, 155]	[10.937941]	[101]	[128488829, 128488860, 128488897]	[128488843]
0_22655	chr9	126914688	126915088	+	1000	38.0	[]	[]	[7.851252]	[233]	[]	[126914939]
0_22656	chr9	127425848	127426248	+	1000	38.0	[]	[]	[10.353631, 13.584]	[125, 130]	[]	[127426024, 127426029]
0_22657	chr9	127578813	127579213	+	1000	38.0	[9.704732, 7.131867, 9.56736]	[88, 149, 155]	[8.9971]	[75]	[127578981, 127579042, 127579048]	[127578968]
0_22667	chr9	137482187	137482587	+	1000	38.0	[]	[]	[6.4754066, 8.17051]	[88, 135]	[]	[137482373, 137482420]
0_22669	chrX	1486619	1487019	+	1000	38.0	[13.043534, 7.591153]	[79, 124]	[]	[]	[1486782, 1486827]	[]
0_2267	chr14	73950011	73950411	+	1000	413.0	[8.324748]	[108]	[]	[]	[73950218]	[]
0_22684	chr1	15142023	15142423	+	970	37.0	[10.110004]	[122]	[]	[]	[15142207]	[]
0_22685	chr1	15260552	15260952	+	1000	37.0	[]	[]	[6.734197]	[119]	[]	[15260768]
0_22687	chr1	20493762	20494162	+	942	37.0	[7.7146797]	[122]	[]	[]	[20493913]	[]
0_22688	chr1	21334083	21334483	+	1000	37.0	[11.96358]	[154]	[7.596274, 7.3585978]	[212, 224]	[21334260]	[21334318, 21334330]
