#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_26156	chr21	36166603	36167003	+	1000	39.0	[]	[]	[7.3805842]	[166]	[]	[36166851]
640_2616	chr16	2751801	2752201	+	1000	175.0	[]	[]	[7.1483927]	[157]	[]	[2752033]
640_2617	chr16	30429709	30430109	+	1000	175.0	[7.3984704]	[142]	[]	[]	[30429942]	[]
640_2618	chr16	31033060	31033460	+	1000	175.0	[9.859796, 7.3805842, 9.3206]	[80, 113, 136]	[9.3206, 9.3206]	[81, 137]	[31033239, 31033272, 31033295]	[31033240, 31033296]
640_2619	chr17	30116627	30117027	+	1000	175.0	[7.1483927]	[116]	[]	[]	[30116818]	[]
640_26190	chr3	15108119	15108519	+	1000	39.0	[]	[]	[7.1483927]	[108]	[]	[15108321]
640_26194	chr3	31534046	31534446	+	1000	39.0	[]	[]	[9.081068]	[104]	[]	[31534246]
640_2620	chr17	51121737	51122137	+	1000	175.0	[9.3206]	[105]	[9.859796]	[106]	[51121933]	[51121934]
640_26212	chr3	159988506	159988906	+	1000	39.0	[]	[]	[7.3984704]	[160]	[]	[159988749]
640_26213	chr3	179236667	179237067	+	1000	39.0	[]	[]	[7.3805842]	[171]	[]	[179236911]
640_26214	chr3	179268566	179268966	+	1000	39.0	[]	[]	[7.1483927]	[130]	[]	[179268755]
640_26226	chr4	40311730	40312130	+	1000	39.0	[]	[]	[7.5613456]	[164]	[]	[40311978]
640_2623	chr2	3558481	3558881	+	1000	175.0	[12.820818]	[124]	[9.957076]	[125]	[3558700]	[3558701]
640_26232	chr4	98261942	98262342	+	1000	39.0	[7.3805842]	[119]	[7.981569]	[120]	[98262160]	[98262161]
640_26237	chr4	158722165	158722565	+	1000	39.0	[12.820818]	[128]	[9.859796]	[129]	[158722334]	[158722335]
640_26238	chr4	169774725	169775125	+	1000	39.0	[8.344066, 7.3984704]	[109, 146]	[]	[]	[169774930, 169774967]	[]
640_26241	chr5	34731750	34732150	+	1000	39.0	[9.081068]	[67]	[]	[]	[34731909]	[]
640_26280	chr6	14144592	14144992	+	814	39.0	[8.334265]	[109]	[7.5613456]	[110]	[14144798]	[14144799]
640_26294	chr6	34247715	34248115	+	1000	39.0	[7.5613456]	[139]	[]	[]	[34247898]	[]
640_26295	chr6	35139887	35140287	+	540	39.0	[]	[]	[8.415787]	[125]	[]	[35140091]
640_26296	chr6	36291220	36291620	+	1000	39.0	[7.4328523]	[141]	[7.3984704]	[142]	[36291461]	[36291462]
640_2630	chr3	19946730	19947130	+	1000	175.0	[9.3206]	[172]	[9.3206]	[173]	[19946975]	[19946976]
640_26303	chr6	43990882	43991282	+	1000	39.0	[7.2921777, 9.957076]	[89, 133]	[12.820818]	[134]	[43991054, 43991098]	[43991099]
640_26304	chr6	44267998	44268398	+	1000	39.0	[8.415787]	[111]	[]	[]	[44268190]	[]
640_2631	chr3	28241520	28241920	+	1000	175.0	[9.957076]	[99]	[9.957076]	[100]	[28241701]	[28241702]
640_26315	chr6	129691606	129692006	+	1000	39.0	[9.081068]	[139]	[]	[]	[129691832]	[]
640_26317	chr6	138404790	138405190	+	1000	39.0	[7.981569]	[120]	[7.3805842]	[121]	[138404967]	[138404968]
640_26318	chr6	143942119	143942519	+	1000	39.0	[7.5613456]	[98]	[8.334265]	[99]	[143942290]	[143942291]
640_26334	chr7	33895294	33895694	+	1000	39.0	[7.981569]	[140]	[]	[]	[33895515]	[]
640_26349	chr7	106381232	106381632	+	1000	39.0	[9.081068]	[70]	[]	[]	[106381401]	[]
640_2635	chr5	173144224	173144624	+	1000	175.0	[9.859796]	[60]	[9.859796]	[61]	[173144382]	[173144383]
640_26362	chr7	150996463	150996863	+	1000	39.0	[12.820818]	[116]	[12.820818]	[117]	[150996653]	[150996654]
640_26364	chr8	1373041	1373441	+	1000	39.0	[8.344066]	[131]	[]	[]	[1373264]	[]
640_26365	chr8	6800709	6801109	+	1000	39.0	[8.334265]	[106]	[7.5613456]	[107]	[6800904]	[6800905]
640_2637	chr6	83065615	83066015	+	1000	175.0	[12.820818]	[114]	[9.957076]	[115]	[83065793]	[83065794]
640_26371	chr8	22911970	22912370	+	1000	39.0	[9.957076]	[131]	[12.820818]	[132]	[22912197]	[22912198]
640_26382	chr8	115667367	115667767	+	1000	39.0	[]	[]	[9.081068]	[103]	[]	[115667543]
640_2639	chr7	135510090	135510490	+	1000	175.0	[9.3206]	[110]	[12.820818]	[111]	[135510300]	[135510301]
640_26392	chr8	141242542	141242942	+	610	39.0	[7.3805842]	[183]	[]	[]	[141242752]	[]
640_26394	chr8	143718683	143719083	+	1000	39.0	[12.820818]	[181]	[12.820818]	[182]	[143718931]	[143718932]
640_2640	chr9	121074700	121075100	+	1000	175.0	[8.344066]	[153]	[]	[]	[121074932]	[]
640_26403	chr9	96413843	96414243	+	1000	39.0	[]	[]	[9.081068]	[98]	[]	[96414025]
640_26406	chr9	113343737	113344137	+	1000	39.0	[9.081068]	[100]	[]	[]	[113343926]	[]
640_26407	chr9	113559126	113559526	+	1000	39.0	[]	[]	[8.415787]	[85]	[]	[113559306]
640_2641	chrX	130082366	130082766	+	1000	175.0	[12.820818]	[123]	[9.957076, 9.081068]	[124, 149]	[130082569]	[130082570, 130082595]
640_26419	chr9	131739222	131739622	+	1000	39.0	[]	[]	[8.415534]	[149]	[]	[131739435]
640_26422	chr9	135499683	135500083	+	655	39.0	[9.3206]	[143]	[9.3206]	[144]	[135499908]	[135499909]
640_26435	chrX	103310809	103311209	+	1000	39.0	[9.3206]	[99]	[9.859796]	[100]	[103311003]	[103311004]
640_26436	chrX	107684914	107685314	+	1000	39.0	[9.081068]	[102]	[]	[]	[107685092]	[]
640_26445	chr1	2046470	2046870	+	1000	38.0	[8.334265]	[126]	[]	[]	[2046692]	[]
640_26446	chr1	2554837	2555237	+	641	38.0	[8.415787]	[64]	[9.081068, 8.415787]	[65, 77]	[2554990]	[2554991, 2555003]
640_26452	chr1	11052865	11053265	+	890	38.0	[9.957076]	[108]	[9.957076]	[109]	[11053046]	[11053047]
640_26462	chr1	27010948	27011348	+	1000	38.0	[7.5613456, 8.415534]	[100, 148]	[]	[]	[27011128, 27011176]	[]
640_2647	chr12	54359507	54359907	+	1000	174.0	[7.3805842]	[111]	[7.981569]	[112]	[54359710]	[54359711]
640_26470	chr1	33624891	33625291	+	1000	38.0	[9.859796]	[73]	[12.820818]	[74]	[33625055]	[33625056]
640_26471	chr1	35894180	35894580	+	1000	38.0	[8.415534]	[82]	[]	[]	[35894361]	[]
640_26477	chr1	45018578	45018978	+	1000	38.0	[7.5613456]	[89]	[]	[]	[45018752]	[]
640_26479	chr1	47424346	47424746	+	702	38.0	[7.981569]	[120]	[]	[]	[47424563]	[]
640_2648	chr15	40755089	40755489	+	1000	174.0	[7.5613456]	[86]	[]	[]	[40755273]	[]
640_26485	chr1	63261664	63262064	+	1000	38.0	[8.415787]	[103]	[]	[]	[63261854]	[]
640_26510	chr1	159891515	159891915	+	1000	38.0	[8.334265, 9.3206]	[120, 143]	[7.5613456, 12.820818]	[121, 144]	[159891716, 159891739]	[159891717, 159891740]
640_26516	chr1	175338471	175338871	+	1000	38.0	[9.957076]	[94]	[9.859796]	[95]	[175338658]	[175338659]
640_2652	chr16	88452473	88452873	+	1000	174.0	[9.957076]	[121]	[7.1483927, 12.820818]	[66, 122]	[88452681]	[88452626, 88452682]
640_2653	chr17	81223188	81223588	+	1000	174.0	[]	[]	[8.415534]	[94]	[]	[81223381]
640_26531	chr1	227815475	227815875	+	1000	38.0	[8.334265]	[83]	[]	[]	[227815631]	[]
640_26535	chr1	233982862	233983262	+	1000	38.0	[12.820818]	[82]	[12.820818]	[83]	[233983044]	[233983045]
640_26539	chr10	5623095	5623495	+	1000	38.0	[7.3984704]	[139]	[]	[]	[5623324]	[]
640_26550	chr10	49174337	49174737	+	1000	38.0	[8.334265]	[101]	[]	[]	[49174512]	[]
640_26553	chr10	68328235	68328635	+	1000	38.0	[9.3206]	[167]	[9.859796]	[168]	[68328459]	[68328460]
640_2656	chr19	47305324	47305724	+	1000	174.0	[]	[]	[9.081068]	[132]	[]	[47305548]
640_26566	chr11	4187508	4187908	+	1000	38.0	[]	[]	[7.3984704]	[127]	[]	[4187724]
640_26569	chr11	12281811	12282211	+	1000	38.0	[8.334265, 8.334265]	[142, 168]	[7.5613456, 7.5613456]	[143, 169]	[12282026, 12282052]	[12282027, 12282053]
640_26571	chr11	18698973	18699373	+	1000	38.0	[12.820818]	[93]	[9.3206]	[94]	[18699137]	[18699138]
640_26572	chr11	19727249	19727649	+	1000	38.0	[]	[]	[8.415787]	[145]	[]	[19727443]
640_26586	chr11	64990155	64990555	+	1000	38.0	[]	[]	[7.4328523]	[179]	[]	[64990389]
640_26588	chr11	65525272	65525672	+	1000	38.0	[9.3206]	[97]	[12.820818]	[98]	[65525454]	[65525455]
640_266	chr12	54280137	54280537	+	1000	382.0	[9.859796]	[96]	[9.957076]	[97]	[54280323]	[54280324]
640_2660	chr3	140941477	140941877	+	1000	174.0	[9.3206]	[122]	[9.3206]	[123]	[140941692]	[140941693]
640_26604	chr12	6873287	6873687	+	1000	38.0	[7.3984704]	[200]	[7.4328523]	[201]	[6873528]	[6873529]
640_26608	chr12	15265882	15266282	+	1000	38.0	[8.415787]	[159]	[]	[]	[15266123]	[]
640_26615	chr12	50075172	50075572	+	995	38.0	[7.5613456]	[81]	[8.334265]	[82]	[50075353]	[50075354]
640_26616	chr12	50221224	50221624	+	1000	38.0	[8.415787]	[77]	[]	[]	[50221396]	[]
640_26624	chr12	57214249	57214649	+	1000	38.0	[7.5613456]	[132]	[8.334265]	[133]	[57214474]	[57214475]
640_2663	chr6	41895760	41896160	+	1000	174.0	[9.957076]	[107]	[9.859796]	[108]	[41895966]	[41895967]
640_26640	chr12	123998946	123999346	+	1000	38.0	[]	[]	[8.415787, 9.081068]	[132, 149]	[]	[123999157, 123999174]
640_26643	chr12	125773023	125773423	+	1000	38.0	[12.820818, 9.859796]	[99, 160]	[9.859796, 9.957076]	[100, 161]	[125773185, 125773246]	[125773186, 125773247]
640_26647	chr13	22428160	22428560	+	705	38.0	[8.415787]	[167]	[9.081068]	[168]	[22428392]	[22428393]
640_26649	chr13	46295462	46295862	+	897	38.0	[9.859796]	[148]	[9.3206, 8.415787]	[149, 163]	[46295677]	[46295678, 46295692]
640_2665	chr7	5426523	5426923	+	1000	174.0	[8.344066, 8.415534, 8.344066, 8.334265]	[80, 101, 126, 139]	[8.415534, 8.415534]	[81, 127]	[5426692, 5426713, 5426738, 5426751]	[5426693, 5426739]
640_26650	chr13	73058590	73058990	+	1000	38.0	[]	[]	[7.3805842]	[128]	[]	[73058813]
640_26656	chr14	22556374	22556774	+	1000	38.0	[12.820818]	[110]	[9.957076]	[111]	[22556572]	[22556573]
640_26659	chr14	67410275	67410675	+	1000	38.0	[9.081068, 8.415787]	[75, 103]	[]	[]	[67410438, 67410466]	[]
640_26662	chr14	75831358	75831758	+	1000	38.0	[8.334265]	[83]	[]	[]	[75831526]	[]
640_26664	chr14	95536055	95536455	+	1000	38.0	[12.820818]	[80]	[9.957076]	[81]	[95536233]	[95536234]
640_26666	chr14	96584172	96584572	+	1000	38.0	[]	[]	[8.415787]	[66]	[]	[96584337]
640_26676	chr15	41568410	41568810	+	1000	38.0	[8.334265]	[144]	[]	[]	[41568654]	[]
640_2668	chr9	128035154	128035554	+	1000	174.0	[8.415787]	[141]	[9.081068]	[142]	[128035390]	[128035391]
640_26698	chr15	80058806	80059206	+	1000	38.0	[7.3984704]	[101]	[8.334265]	[87]	[80058997]	[80058983]
640_26704	chr15	90101594	90101994	+	1000	38.0	[]	[]	[7.2921777]	[78]	[]	[90101765]
640_26707	chr16	2196658	2197058	+	994	38.0	[12.820818]	[113]	[9.957076]	[114]	[2196811]	[2196812]
640_2671	chr1	15849714	15850114	+	1000	173.0	[9.957076]	[100]	[9.957076]	[101]	[15849907]	[15849908]
640_26710	chr16	4371545	4371945	+	1000	38.0	[7.3805842, 8.344066]	[96, 129]	[8.415534]	[130]	[4371716, 4371749]	[4371750]
640_2672	chr1	91021814	91022214	+	1000	173.0	[]	[]	[8.415534]	[142]	[]	[91022031]
640_26731	chr16	70771070	70771470	+	1000	38.0	[9.081068]	[109]	[8.415787]	[110]	[70771264]	[70771265]
640_26737	chr16	84062757	84063157	+	1000	38.0	[7.981569]	[95]	[7.3805842]	[96]	[84062929]	[84062930]
640_2674	chr12	50222435	50222835	+	1000	173.0	[8.415787]	[98]	[9.081068]	[99]	[50222629]	[50222630]
640_26740	chr16	85176622	85177022	+	1000	38.0	[12.820818]	[104]	[9.957076]	[105]	[85176826]	[85176827]
640_26746	chr16	87918801	87919201	+	1000	38.0	[8.415534]	[110]	[8.344066]	[111]	[87918995]	[87918996]
640_26750	chr17	1153798	1154198	+	1000	38.0	[]	[]	[9.081068, 8.344066]	[111, 141]	[]	[1154004, 1154034]
640_26758	chr17	8288522	8288922	+	1000	38.0	[12.820818]	[122]	[9.3206]	[123]	[8288726]	[8288727]
640_26785	chr17	48602562	48602962	+	1000	38.0	[8.415534]	[84]	[]	[]	[48602735]	[]
640_2679	chr16	31508216	31508616	+	1000	173.0	[]	[]	[7.2921777]	[112]	[]	[31508415]
640_268	chr2	38751033	38751433	+	1000	382.0	[8.415534]	[139]	[]	[]	[38751267]	[]
640_2680	chr16	69330098	69330498	+	1000	173.0	[]	[]	[7.5613456]	[72]	[]	[69330265]
640_26805	chr18	3453779	3454179	+	1000	38.0	[]	[]	[7.1483927]	[160]	[]	[3454017]
640_2681	chr16	84186927	84187327	+	1000	173.0	[]	[]	[8.344066]	[135]	[]	[84187161]
640_26811	chr18	9971317	9971717	+	1000	38.0	[7.3805842]	[105]	[7.981569]	[106]	[9971507]	[9971508]
640_2682	chr17	782095	782495	+	1000	173.0	[7.4328523]	[126]	[]	[]	[782312]	[]
640_26828	chr19	7551281	7551681	+	728	38.0	[7.5613456]	[100]	[]	[]	[7551434]	[]
640_26835	chr19	13841206	13841606	+	656	38.0	[8.415534]	[133]	[]	[]	[13841393]	[]
640_2684	chr17	28728459	28728859	+	1000	173.0	[]	[]	[8.344066]	[139]	[]	[28728682]
640_26840	chr19	18450889	18451289	+	1000	38.0	[8.415787, 7.5613456]	[106, 139]	[9.081068]	[107]	[18451087, 18451120]	[18451088]
640_26846	chr19	37906245	37906645	+	1000	38.0	[9.957076]	[103]	[7.5613456, 12.820818]	[73, 104]	[37906442]	[37906412, 37906443]
640_2685	chr17	42312606	42313006	+	1000	173.0	[9.957076]	[110]	[9.859796]	[111]	[42312800]	[42312801]
640_2687	chr18	36829033	36829433	+	1000	173.0	[7.4328523]	[111]	[8.344066]	[137]	[36829235]	[36829261]
640_26871	chr2	3601707	3602107	+	1000	38.0	[7.2921777]	[62]	[]	[]	[3601862]	[]
640_26879	chr2	41922141	41922541	+	919	38.0	[]	[]	[8.415787]	[91]	[]	[41922329]
640_26884	chr2	48106499	48106899	+	1000	38.0	[7.3538165]	[134]	[]	[]	[48106723]	[]
640_2689	chr19	18866475	18866875	+	1000	173.0	[]	[]	[7.981569]	[88]	[]	[18866660]
640_269	chr17	40100518	40100918	+	1000	381.0	[9.081068, 7.981569]	[79, 99]	[8.415534]	[58]	[40100696, 40100716]	[40100675]
640_2690	chr19	45406419	45406819	+	1000	173.0	[12.820818]	[128]	[12.820818]	[129]	[45406631]	[45406632]
640_26910	chr2	135742440	135742840	+	1000	38.0	[8.334265]	[154]	[]	[]	[135742687]	[]
640_26941	chr20	36951419	36951819	+	666	38.0	[]	[]	[7.5613456]	[131]	[]	[36951649]
640_26943	chr20	44457012	44457412	+	991	38.0	[]	[]	[7.981569]	[128]	[]	[44457222]
640_2695	chr3	11846747	11847147	+	1000	173.0	[7.981569]	[146]	[7.3805842]	[147]	[11846978]	[11846979]
640_26950	chr20	63496117	63496517	+	1000	38.0	[]	[]	[8.334265]	[94]	[]	[63496279]
640_26952	chr21	14527184	14527584	+	1000	38.0	[9.3206]	[103]	[12.820818]	[104]	[14527364]	[14527365]
640_26954	chr21	35232496	35232896	+	1000	38.0	[7.3805842]	[114]	[]	[]	[35232701]	[]
640_26961	chr21	44949743	44950143	+	874	38.0	[7.5613456]	[137]	[]	[]	[44949973]	[]
640_26963	chr22	17562977	17563377	+	732	38.0	[7.981569]	[150]	[7.3805842]	[151]	[17563205]	[17563206]
640_26965	chr22	19576682	19577082	+	1000	38.0	[]	[]	[7.3984704]	[189]	[]	[19576880]
640_26975	chr22	25403640	25404040	+	989	38.0	[]	[]	[7.1483927]	[108]	[]	[25403826]
640_26983	chr22	46563735	46564135	+	1000	38.0	[12.820818]	[110]	[12.820818]	[111]	[46563931]	[46563932]
640_26986	chr3	13648246	13648646	+	1000	38.0	[7.981569]	[93]	[7.3805842]	[94]	[13648437]	[13648438]
640_2699	chr8	140511916	140512316	+	1000	173.0	[]	[]	[7.4328523]	[113]	[]	[140512117]
640_26995	chr3	46695478	46695878	+	1000	38.0	[9.957076]	[126]	[8.334265, 9.957076]	[52, 127]	[46695703]	[46695629, 46695704]
640_270	chr9	131273060	131273460	+	1000	381.0	[9.859796]	[134]	[12.820818]	[135]	[131273294]	[131273295]
640_27002	chr3	66411436	66411836	+	1000	38.0	[]	[]	[8.415787]	[114]	[]	[66411648]
640_2701	chr9	130998324	130998724	+	1000	173.0	[8.334265]	[72]	[7.5613456, 7.981569]	[73, 150]	[130998494]	[130998495, 130998572]
640_27017	chr3	152183445	152183845	+	1000	38.0	[7.3538165]	[142]	[]	[]	[152183668]	[]
640_27024	chr3	186259524	186259924	+	1000	38.0	[7.5613456]	[159]	[]	[]	[186259771]	[]
640_27027	chr3	195907801	195908201	+	996	38.0	[9.3206]	[127]	[9.3206]	[128]	[195908025]	[195908026]
640_27040	chr4	73991357	73991757	+	1000	38.0	[7.1483927]	[115]	[]	[]	[73991569]	[]
640_27047	chr4	143359270	143359670	+	1000	38.0	[9.081068]	[121]	[]	[]	[143359475]	[]
640_27059	chr5	57441486	57441886	+	1000	38.0	[9.3206]	[83]	[12.820818]	[84]	[57441667]	[57441668]
640_2706	chr1	155227283	155227683	+	1000	172.0	[]	[]	[8.344066]	[65]	[]	[155227448]
640_27068	chr5	132075405	132075805	+	1000	38.0	[9.859796]	[89]	[12.820818]	[90]	[132075576]	[132075577]
640_27076	chr5	143402000	143402400	+	1000	38.0	[]	[]	[7.981569]	[93]	[]	[143402188]
640_27077	chr5	143586046	143586446	+	1000	38.0	[8.415787]	[152]	[]	[]	[143586286]	[]
640_27096	chr6	7261351	7261751	+	1000	38.0	[]	[]	[9.081068]	[144]	[]	[7261565]
640_27116	chr6	44966722	44967122	+	1000	38.0	[8.415787]	[115]	[]	[]	[44966916]	[]
640_27120	chr6	70166332	70166732	+	1000	38.0	[]	[]	[8.415787]	[123]	[]	[70166555]
640_27125	chr6	125004250	125004650	+	1000	38.0	[]	[]	[9.081068]	[104]	[]	[125004425]
640_27142	chr6	157184203	157184603	+	1000	38.0	[]	[]	[7.1483927]	[53]	[]	[157184355]
640_27144	chr6	159217506	159217906	+	1000	38.0	[8.415787]	[89]	[9.081068]	[90]	[159217689]	[159217690]
640_27146	chr6	167041252	167041652	+	867	38.0	[12.820818]	[150]	[9.957076]	[151]	[167041470]	[167041471]
640_27153	chr7	16756283	16756683	+	1000	38.0	[8.415787]	[110]	[]	[]	[16756489]	[]
640_27157	chr7	25849662	25850062	+	1000	38.0	[8.415787]	[90]	[]	[]	[25849843]	[]
640_27162	chr7	65770577	65770977	+	1000	38.0	[]	[]	[7.5613456]	[123]	[]	[65770798]
640_27175	chr7	108236967	108237367	+	1000	38.0	[8.334265, 9.081068]	[111, 162]	[]	[]	[108237155, 108237206]	[]
640_27185	chr7	137592257	137592657	+	1000	38.0	[7.3538165]	[147]	[]	[]	[137592503]	[]
640_2719	chr2	48315469	48315869	+	1000	172.0	[9.081068]	[124]	[]	[]	[48315680]	[]
640_27195	chr8	37784496	37784896	+	994	38.0	[7.1483927]	[76]	[]	[]	[37784647]	[]
640_27200	chr8	60412506	60412906	+	1000	38.0	[8.415534]	[73]	[]	[]	[60412675]	[]
640_27204	chr8	97560026	97560426	+	1000	38.0	[9.3206]	[126]	[9.859796]	[127]	[97560215]	[97560216]
640_2721	chr2	241508629	241509029	+	1000	172.0	[9.957076]	[118]	[12.820818]	[119]	[241508827]	[241508828]
640_27218	chr9	37362419	37362819	+	1000	38.0	[8.334265]	[73]	[]	[]	[37362591]	[]
640_2723	chr3	158644368	158644768	+	1000	172.0	[7.4328523]	[150]	[]	[]	[158644602]	[]
640_2725	chr6	117602475	117602875	+	1000	172.0	[]	[]	[8.344066]	[156]	[]	[117602695]
640_27253	chrX	49163623	49164023	+	1000	38.0	[]	[]	[7.2921777]	[150]	[]	[49163872]
640_27256	chrX	71253249	71253649	+	1000	38.0	[7.3984704]	[148]	[]	[]	[71253487]	[]
640_27258	chrX	74291896	74292296	+	1000	38.0	[7.3538165]	[83]	[]	[]	[74292074]	[]
640_2726	chr7	5822879	5823279	+	1000	172.0	[12.820818]	[89]	[9.3206]	[90]	[5823060]	[5823061]
640_27262	chrX	118975236	118975636	+	1000	38.0	[]	[]	[8.344066, 7.1483927]	[71, 121]	[]	[118975406, 118975456]
640_27264	chrX	119692925	119693325	+	1000	38.0	[7.4328523]	[203]	[7.5613456]	[150]	[119693129]	[119693076]
640_27266	chrX	129984280	129984680	+	750	38.0	[7.981569]	[127]	[7.3805842]	[128]	[129984470]	[129984471]
640_27268	chrX	151563455	151563855	+	903	38.0	[8.344066]	[139]	[]	[]	[151563664]	[]
640_2727	chr7	26202007	26202407	+	1000	172.0	[]	[]	[8.344066]	[85]	[]	[26202192]
640_27272	chr1	2204271	2204671	+	955	37.0	[12.820818]	[132]	[12.820818]	[133]	[2204486]	[2204487]
640_27273	chr1	2311453	2311853	+	596	37.0	[12.820818]	[113]	[12.820818]	[114]	[2311651]	[2311652]
640_27274	chr1	3565216	3565616	+	1000	37.0	[]	[]	[8.415534]	[125]	[]	[3565437]
640_2729	chr8	31033822	31034222	+	1000	172.0	[9.859796]	[154]	[12.820818]	[155]	[31034044]	[31034045]
640_273	chr12	131929040	131929440	+	1000	379.0	[12.820818]	[117]	[12.820818]	[118]	[131929254]	[131929255]
640_27302	chr1	36609248	36609648	+	1000	37.0	[8.415787]	[75]	[]	[]	[36609414]	[]
640_27309	chr1	43414631	43415031	+	1000	37.0	[9.081068]	[95]	[8.415787]	[96]	[43414810]	[43414811]
640_27334	chr1	119675483	119675883	+	986	37.0	[9.859796, 7.4328523]	[148, 184]	[9.3206, 7.3984704]	[149, 185]	[119675635, 119675671]	[119675636, 119675672]
640_27349	chr1	167659423	167659823	+	1000	37.0	[12.820818]	[124]	[9.859796]	[125]	[167659634]	[167659635]
640_2737	chr1	246931039	246931439	+	1000	171.0	[]	[]	[8.344066]	[99]	[]	[246931227]
640_27393	chr10	24722155	24722555	+	1000	37.0	[8.415787]	[97]	[]	[]	[24722339]	[]
640_27394	chr10	28678159	28678559	+	1000	37.0	[8.415534]	[77]	[]	[]	[28678322]	[]
640_27396	chr10	30357076	30357476	+	1000	37.0	[9.859796]	[99]	[9.957076]	[100]	[30357273]	[30357274]
640_27401	chr10	49166873	49167273	+	1000	37.0	[]	[]	[8.415787]	[125]	[]	[49167090]
640_27418	chr10	102421997	102422397	+	1000	37.0	[]	[]	[7.1483927]	[119]	[]	[102422192]
640_27421	chr10	124641350	124641750	+	1000	37.0	[9.081068]	[105]	[7.3984704]	[156]	[124641548]	[124641599]
640_27428	chr11	10933720	10934120	+	1000	37.0	[8.415787]	[77]	[9.081068]	[78]	[10933896]	[10933897]
640_27437	chr11	67356835	67357235	+	1000	37.0	[7.5613456]	[119]	[]	[]	[67357034]	[]
640_27462	chr12	12010260	12010660	+	1000	37.0	[12.820818, 9.081068]	[68, 114]	[12.820818]	[69]	[12010426, 12010472]	[12010427]
640_27467	chr12	48971176	48971576	+	1000	37.0	[9.859796, 7.981569]	[157, 174]	[9.957076]	[158]	[48971391, 48971408]	[48971392]
640_27479	chr12	94127217	94127617	+	1000	37.0	[9.081068]	[182]	[8.415787]	[183]	[94127438]	[94127439]
640_27483	chr12	103930974	103931374	+	966	37.0	[9.859796]	[200]	[9.859796]	[201]	[103931216]	[103931217]
640_2749	chr17	47971180	47971580	+	1000	171.0	[9.957076]	[107]	[9.957076]	[108]	[47971370]	[47971371]
640_275	chr16	85416325	85416725	+	1000	379.0	[12.820818]	[92]	[12.820818]	[93]	[85416513]	[85416514]
640_27505	chr13	110819399	110819799	+	1000	37.0	[]	[]	[8.415787]	[112]	[]	[110819603]
640_27517	chr14	102509039	102509439	+	1000	37.0	[7.2921777]	[130]	[8.344066]	[90]	[102509263]	[102509223]
640_27524	chr15	38563991	38564391	+	1000	37.0	[7.5613456]	[111]	[8.334265]	[112]	[38564191]	[38564192]
640_2753	chr18	12376673	12377073	+	1000	171.0	[8.415534]	[92]	[]	[]	[12376861]	[]
640_27532	chr15	65033692	65034092	+	1000	37.0	[9.3206]	[111]	[12.820818]	[112]	[65033902]	[65033903]
640_27533	chr15	66603571	66603971	+	1000	37.0	[]	[]	[8.415787]	[91]	[]	[66603751]
640_27534	chr15	67945843	67946243	+	1000	37.0	[9.957076]	[93]	[9.859796]	[94]	[67946032]	[67946033]
640_2754	chr19	39480682	39481082	+	1000	171.0	[8.415534]	[53]	[8.344066, 7.981569]	[54, 141]	[39480834]	[39480835, 39480922]
640_27543	chr15	88476581	88476981	+	1000	37.0	[9.3206]	[104]	[9.3206]	[105]	[88476784]	[88476785]
640_27547	chr15	90947397	90947797	+	774	37.0	[8.415787]	[143]	[]	[]	[90947631]	[]
640_27551	chr16	9008740	9009140	+	1000	37.0	[7.4328523]	[123]	[7.3984704]	[124]	[9008958]	[9008959]
640_27567	chr16	53093896	53094296	+	1000	37.0	[]	[]	[9.081068]	[71]	[]	[53094057]
640_27576	chr16	88437326	88437726	+	1000	37.0	[8.334265]	[127]	[7.5613456]	[128]	[88437532]	[88437533]
640_27583	chr17	3636549	3636949	+	1000	37.0	[]	[]	[7.5613456]	[153]	[]	[3636774]
640_27584	chr17	7356026	7356426	+	1000	37.0	[8.334265]	[100]	[]	[]	[7356223]	[]
640_27603	chr17	49106784	49107184	+	1000	37.0	[9.081068]	[159]	[]	[]	[49107013]	[]
640_27609	chr17	61443414	61443814	+	1000	37.0	[12.820818]	[109]	[8.334265, 12.820818]	[80, 110]	[61443622]	[61443593, 61443623]
640_27611	chr17	62963301	62963701	+	1000	37.0	[9.081068]	[185]	[]	[]	[62963552]	[]
640_2762	chr3	127598243	127598643	+	1000	171.0	[9.3206]	[58]	[9.3206, 8.344066]	[59, 145]	[127598399]	[127598400, 127598486]
