#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2F1_idr.fa NR2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
504_3529	chr19	5718482	5718882	+	1000	148.5	[]	[]	[12.247973]	[86]	[]	[5718639]
504_353	chr17	7466879	7467279	+	1000	433.5	[8.580908, 12.247973, 10.737563]	[82, 94, 102]	[11.876825]	[109]	[7467042, 7467054, 7467062]	[7467069]
504_3530	chr2	102335798	102336198	+	1000	148.5	[6.0948906, 5.7237425]	[119, 134]	[]	[]	[102335969, 102335984]	[]
504_3531	chr2	178401967	178402367	+	1000	148.5	[]	[]	[8.580908]	[101]	[]	[178402152]
504_3533	chr20	62652018	62652418	+	1000	148.5	[11.876825]	[123]	[11.876825]	[186]	[62652193]	[62652256]
504_3534	chr22	21824165	21824565	+	1000	148.5	[12.247973]	[116]	[]	[]	[21824371]	[]
504_3539	chr6	47489843	47490243	+	1000	148.5	[10.737563]	[166]	[11.876825]	[157]	[47490069]	[47490060]
504_3540	chr6	100948644	100949044	+	1000	148.5	[]	[]	[11.108711]	[76]	[]	[100948796]
504_3541	chr7	29723108	29723508	+	1000	148.5	[11.108711]	[158]	[]	[]	[29723347]	[]
504_3544	chr1	12549418	12549818	+	1000	148.0	[]	[]	[5.7237425]	[158]	[]	[12549606]
504_3546	chr1	236349672	236350072	+	1000	148.0	[11.876825]	[216]	[]	[]	[236349896]	[]
504_3547	chr10	78969797	78970197	+	1000	148.0	[11.876825, 8.580908, 12.247973]	[88, 108, 116]	[]	[]	[78969958, 78969978, 78969986]	[]
504_3548	chr11	61671510	61671910	+	1000	148.0	[12.247973]	[89]	[]	[]	[61671685]	[]
504_355	chr2	54574377	54574777	+	1000	433.0	[11.876825, 11.108711]	[104, 124]	[]	[]	[54574556, 54574576]	[]
504_3550	chr12	116508123	116508523	+	1000	148.0	[10.737563, 12.247973]	[125, 131]	[]	[]	[116508320, 116508326]	[]
504_3551	chr12	122063380	122063780	+	1000	148.0	[11.108711]	[195]	[]	[]	[122063603]	[]
504_3553	chr17	55583994	55584394	+	1000	148.0	[]	[]	[11.876825]	[156]	[]	[55584232]
504_3554	chr19	46629043	46629443	+	1000	148.0	[]	[]	[12.247973]	[128]	[]	[46629237]
504_3556	chr3	57555912	57556312	+	1000	148.0	[]	[]	[8.79676]	[189]	[]	[57556157]
504_3557	chr5	42001702	42002102	+	1000	148.0	[]	[]	[11.876825, 12.247973]	[123, 131]	[]	[42001916, 42001924]
504_3559	chr6	44681827	44682227	+	1000	148.0	[7.441646, 12.247973]	[105, 127]	[8.79676]	[61]	[44682028, 44682050]	[44681984]
504_356	chr16	75129768	75130168	+	1000	431.0	[]	[]	[12.247973]	[108]	[]	[75129975]
504_3561	chr8	124538751	124539151	+	1000	148.0	[]	[]	[12.247973]	[111]	[]	[124538958]
504_3562	chr8	128062719	128063119	+	1000	148.0	[7.6574984]	[132]	[]	[]	[128062932]	[]
504_3563	chr1	1906158	1906558	+	1000	147.5	[10.737563]	[114]	[10.737563]	[178]	[1906342]	[1906406]
504_3567	chr15	60585725	60586125	+	1000	147.5	[]	[]	[12.247973]	[81]	[]	[60585902]
504_3568	chr19	6074650	6075050	+	1000	147.5	[10.737563, 7.441646]	[89, 98]	[]	[]	[6074831, 6074840]	[]
504_3569	chr2	32960659	32961059	+	1000	147.5	[8.79676]	[105]	[]	[]	[32960845]	[]
504_357	chr19	43774439	43774839	+	1000	431.0	[10.737563, 8.580908, 8.580908]	[133, 144, 155]	[]	[]	[43774645, 43774656, 43774667]	[]
504_3570	chr2	74216664	74217064	+	1000	147.5	[]	[]	[11.876825, 11.876825]	[84, 92]	[]	[74216828, 74216836]
504_3572	chr20	36383959	36384359	+	1000	147.5	[]	[]	[12.247973]	[82]	[]	[36384129]
504_3573	chr22	29388162	29388562	+	1000	147.5	[]	[]	[11.876825, 10.737563, 10.737563]	[132, 139, 169]	[]	[29388334, 29388341, 29388371]
504_3574	chr5	150102865	150103265	+	1000	147.5	[7.6574984, 12.247973]	[87, 142]	[]	[]	[150103030, 150103085]	[]
504_3575	chr6	13407728	13408128	+	1000	147.5	[7.6574984]	[177]	[]	[]	[13407973]	[]
504_3577	chr6	42338915	42339315	+	1000	147.5	[11.876825, 8.580908]	[140, 158]	[]	[]	[42339134, 42339152]	[]
504_3578	chr6	146815797	146816197	+	1000	147.5	[11.876825]	[80]	[]	[]	[146815977]	[]
504_3579	chr9	132354996	132355396	+	1000	147.5	[]	[]	[11.876825]	[189]	[]	[132355239]
504_3581	chr1	46603906	46604306	+	1000	147.0	[]	[]	[11.876825]	[207]	[]	[46604073]
504_3585	chr13	48625982	48626382	+	1000	147.0	[12.247973]	[167]	[]	[]	[48626193]	[]
504_3586	chr13	108961461	108961861	+	1000	147.0	[12.247973]	[93]	[11.876825, 12.247973]	[73, 108]	[108961654]	[108961634, 108961669]
504_3587	chr14	71748106	71748506	+	1000	147.0	[]	[]	[11.876825]	[92]	[]	[71748289]
504_3589	chr16	15886079	15886479	+	1000	147.0	[5.9149733]	[63]	[12.247973]	[120]	[15886240]	[15886297]
504_359	chr10	72244980	72245380	+	1000	430.0	[]	[]	[11.108711]	[125]	[]	[72245172]
504_3592	chr19	46203098	46203498	+	1000	147.0	[8.580908]	[196]	[]	[]	[46203339]	[]
504_3593	chr2	55269226	55269626	+	1000	147.0	[11.108711]	[138]	[]	[]	[55269405]	[]
504_3595	chr2	73214046	73214446	+	1000	147.0	[11.108711]	[132]	[]	[]	[73214239]	[]
504_3596	chr2	74206069	74206469	+	1000	147.0	[11.876825]	[153]	[11.876825]	[140]	[74206298]	[74206285]
504_3597	chr2	144130564	144130964	+	1000	147.0	[12.247973]	[94]	[]	[]	[144130746]	[]
504_3598	chr2	151392318	151392718	+	1000	147.0	[]	[]	[8.79676]	[156]	[]	[151392547]
504_3599	chr20	59042927	59043327	+	1000	147.0	[5.7237425]	[186]	[]	[]	[59043165]	[]
504_36	chr5	151126131	151126531	+	1000	743.5	[5.7237425, 11.876825]	[154, 162]	[]	[]	[151126363, 151126371]	[]
504_360	chr11	65418741	65419141	+	1000	430.0	[5.7237425]	[103]	[12.247973]	[127]	[65418923]	[65418947]
504_3600	chr21	37446520	37446920	+	1000	147.0	[12.247973, 11.108711]	[141, 147]	[]	[]	[37446718, 37446724]	[]
504_3602	chr22	37777424	37777824	+	1000	147.0	[]	[]	[8.580908]	[114]	[]	[37777634]
504_3604	chr5	72818937	72819337	+	1000	147.0	[12.247973]	[155]	[]	[]	[72819178]	[]
504_3605	chr5	82357238	82357638	+	1000	147.0	[11.108711]	[151]	[]	[]	[82357442]	[]
504_3608	chr1	19582137	19582537	+	1000	146.5	[7.6574984]	[200]	[]	[]	[19582342]	[]
504_3609	chr1	203291155	203291555	+	1000	146.5	[]	[]	[11.108711]	[84]	[]	[203291331]
504_361	chr7	129958691	129959091	+	1000	430.0	[]	[]	[7.6574984]	[150]	[]	[129958918]
504_3611	chr11	118887750	118888150	+	1000	146.5	[12.247973]	[216]	[]	[]	[118887987]	[]
504_3613	chr15	74598255	74598655	+	1000	146.5	[]	[]	[12.247973]	[117]	[]	[74598469]
504_3616	chr17	75091326	75091726	+	1000	146.5	[6.0948906]	[191]	[]	[]	[75091512]	[]
504_3618	chr20	45922448	45922848	+	1000	146.5	[12.247973]	[170]	[]	[]	[45922699]	[]
504_3620	chr3	141769543	141769943	+	1000	146.5	[]	[]	[11.876825]	[164]	[]	[141769758]
504_3624	chr4	126775523	126775923	+	1000	146.5	[]	[]	[11.876825]	[112]	[]	[126775688]
504_3625	chr6	4371319	4371719	+	1000	146.5	[12.247973]	[130]	[10.737563]	[101]	[4371522]	[4371493]
504_3628	chr7	102748762	102749162	+	1000	146.5	[8.580908]	[157]	[]	[]	[102748986]	[]
504_363	chr22	20769025	20769425	+	1000	429.5	[]	[]	[11.108711]	[119]	[]	[20769221]
504_3630	chr8	9074321	9074721	+	1000	146.5	[]	[]	[11.876825]	[398]	[]	[9074526]
504_3632	chr1	154490346	154490746	+	1000	146.0	[12.247973]	[150]	[]	[]	[154490549]	[]
504_3634	chr1	184745840	184746240	+	1000	146.0	[12.247973]	[103]	[]	[]	[184746016]	[]
504_3635	chr1	207084700	207085100	+	1000	146.0	[6.0331016]	[101]	[]	[]	[207084892]	[]
504_3637	chr12	7123273	7123673	+	1000	146.0	[8.580908]	[183]	[]	[]	[7123451]	[]
504_3638	chr12	113357987	113358387	+	1000	146.0	[11.876825]	[107]	[]	[]	[113358151]	[]
504_3639	chr15	89782314	89782714	+	1000	146.0	[]	[]	[12.247973]	[122]	[]	[89782509]
504_364	chr1	28781308	28781708	+	1000	429.0	[8.79676, 10.737563, 8.79676]	[125, 132, 142]	[]	[]	[28781517, 28781524, 28781534]	[]
504_3640	chr17	6476403	6476803	+	1000	146.0	[]	[]	[11.876825, 8.79676, 11.108711]	[115, 133, 142]	[]	[6476588, 6476606, 6476615]
504_3641	chr17	15273066	15273466	+	1000	146.0	[12.247973]	[97]	[12.247973]	[105]	[15273235]	[15273243]
504_3642	chr18	9825426	9825826	+	1000	146.0	[11.108711]	[143]	[]	[]	[9825614]	[]
504_3644	chr2	168798468	168798868	+	1000	146.0	[11.876825, 7.441646]	[170, 228]	[]	[]	[168798624, 168798682]	[]
504_3646	chr3	12878755	12879155	+	1000	146.0	[]	[]	[12.247973]	[133]	[]	[12878949]
504_3647	chr3	47762242	47762642	+	1000	146.0	[11.876825]	[121]	[]	[]	[47762420]	[]
504_3648	chr3	106037326	106037726	+	1000	146.0	[]	[]	[12.247973]	[152]	[]	[106037565]
504_365	chr17	57459278	57459678	+	1000	429.0	[]	[]	[11.876825]	[109]	[]	[57459472]
504_3651	chr6	87723200	87723600	+	1000	146.0	[12.247973]	[115]	[]	[]	[87723405]	[]
504_3652	chr9	14358497	14358897	+	1000	146.0	[]	[]	[12.247973]	[108]	[]	[14358696]
504_3653	chr1	89703984	89704384	+	1000	145.5	[]	[]	[12.247973]	[145]	[]	[89704187]
504_3654	chr1	160519946	160520346	+	1000	145.5	[8.580908]	[184]	[]	[]	[160520183]	[]
504_3656	chr1	185241137	185241537	+	1000	145.5	[]	[]	[8.79676]	[106]	[]	[185241317]
504_3660	chr16	252690	253090	+	1000	145.5	[]	[]	[11.876825]	[83]	[]	[252866]
504_3661	chr16	87820891	87821291	+	1000	145.5	[12.247973]	[131]	[]	[]	[87821119]	[]
504_3662	chr17	28968899	28969299	+	1000	145.5	[11.108711, 11.876825, 12.247973]	[105, 114, 133]	[]	[]	[28969080, 28969089, 28969108]	[]
504_3663	chr18	3713192	3713592	+	1000	145.5	[12.247973]	[70]	[]	[]	[3713357]	[]
504_3664	chr19	5173065	5173465	+	1000	145.5	[12.247973]	[100]	[]	[]	[5173250]	[]
504_3665	chr19	51362983	51363383	+	1000	145.5	[11.876825]	[114]	[]	[]	[51363188]	[]
504_3666	chr4	128461346	128461746	+	1000	145.5	[12.247973, 8.79676]	[129, 167]	[]	[]	[128461535, 128461573]	[]
504_3667	chr5	112931338	112931738	+	1000	145.5	[8.580908]	[85]	[8.79676]	[67]	[112931512]	[112931494]
504_367	chr1	25233140	25233540	+	1000	428.5	[]	[]	[11.108711]	[183]	[]	[25233372]
504_3670	chr7	137935792	137936192	+	1000	145.5	[11.876825]	[135]	[]	[]	[137935994]	[]
504_3672	chr1	95003352	95003752	+	1000	145.0	[10.737563]	[100]	[11.876825]	[91]	[95003543]	[95003534]
504_3673	chr12	51912338	51912738	+	1000	145.0	[]	[]	[7.6574984]	[90]	[]	[51912527]
504_3674	chr12	57524666	57525066	+	1000	145.0	[12.247973]	[155]	[]	[]	[57524820]	[]
504_3676	chr2	96608496	96608896	+	1000	145.0	[12.247973]	[134]	[6.0948906]	[167]	[96608679]	[96608712]
504_3677	chr3	143085065	143085465	+	1000	145.0	[]	[]	[6.0948906]	[148]	[]	[143085273]
504_3678	chr4	38731048	38731448	+	1000	145.0	[12.247973]	[95]	[]	[]	[38731232]	[]
504_368	chr2	55140573	55140973	+	1000	428.5	[]	[]	[8.79676]	[92]	[]	[55140742]
504_3684	chr10	80205692	80206092	+	1000	144.5	[12.247973, 12.247973, 5.7237425]	[55, 106, 135]	[]	[]	[80205846, 80205897, 80205926]	[]
504_3685	chr10	131897541	131897941	+	1000	144.5	[]	[]	[10.737563, 6.4042497]	[86, 168]	[]	[131897710, 131897792]
504_3686	chr11	5204809	5205209	+	1000	144.5	[10.737563, 11.876825]	[94, 172]	[]	[]	[5204972, 5205050]	[]
504_3688	chr12	98503694	98504094	+	1000	144.5	[6.0331016]	[99]	[]	[]	[98503882]	[]
504_3689	chr13	25371033	25371433	+	1000	144.5	[11.876825]	[61]	[]	[]	[25371187]	[]
504_369	chr9	76362519	76362919	+	1000	428.5	[]	[]	[6.0331016, 8.79676]	[81, 88]	[]	[76362696, 76362703]
504_3690	chr15	51228432	51228832	+	1000	144.5	[11.108711]	[112]	[]	[]	[51228633]	[]
504_3694	chr17	82530983	82531383	+	1000	144.5	[]	[]	[10.737563, 11.876825]	[110, 121]	[]	[82531187, 82531198]
504_3695	chr18	48845243	48845643	+	1000	144.5	[]	[]	[12.247973, 5.7237425]	[81, 147]	[]	[48845417, 48845483]
504_3698	chr2	80032717	80033117	+	1000	144.5	[11.876825, 6.0331016]	[121, 129]	[]	[]	[80032935, 80032943]	[]
504_37	chr19	13051560	13051960	+	1000	742.0	[]	[]	[11.876825, 10.737563]	[81, 103]	[]	[13051739, 13051761]
504_370	chr12	56202341	56202741	+	1000	428.0	[]	[]	[11.876825, 8.79676]	[151, 158]	[]	[56202582, 56202589]
504_3700	chr20	371926	372326	+	1000	144.5	[12.247973]	[186]	[]	[]	[372155]	[]
504_3701	chr3	67765525	67765925	+	1000	144.5	[11.876825]	[115]	[]	[]	[67765738]	[]
504_3702	chr5	123460261	123460661	+	1000	144.5	[]	[]	[12.247973]	[104]	[]	[123460434]
504_3703	chr8	143899412	143899812	+	1000	144.5	[5.7237425]	[167]	[]	[]	[143899638]	[]
504_3704	chr1	212118118	212118518	+	1000	144.0	[]	[]	[12.247973]	[117]	[]	[212118328]
504_3705	chr11	10490519	10490919	+	1000	144.0	[]	[]	[10.737563]	[105]	[]	[10490702]
504_3708	chr19	14512910	14513310	+	1000	144.0	[11.876825, 8.580908]	[131, 136]	[12.247973]	[158]	[14513113, 14513118]	[14513140]
504_3709	chr2	88680188	88680588	+	1000	144.0	[12.247973]	[227]	[]	[]	[88680436]	[]
504_371	chrX	119477676	119478076	+	1000	427.5	[12.247973]	[123]	[]	[]	[119477893]	[]
504_3710	chr3	72822169	72822569	+	1000	144.0	[7.6574984, 11.108711]	[99, 111]	[]	[]	[72822354, 72822366]	[]
504_3712	chr5	135255445	135255845	+	1000	144.0	[]	[]	[12.247973]	[87]	[]	[135255618]
504_3714	chr9	93066973	93067373	+	1000	144.0	[]	[]	[12.247973]	[123]	[]	[93067179]
504_3716	chr1	38242488	38242888	+	1000	143.5	[11.876825]	[114]	[]	[]	[38242691]	[]
504_3719	chr16	69812194	69812594	+	1000	143.5	[]	[]	[11.876825, 11.876825]	[122, 130]	[]	[69812384, 69812392]
504_372	chr1	226186575	226186975	+	1000	427.0	[]	[]	[11.876825, 11.876825]	[70, 77]	[]	[226186734, 226186741]
504_3725	chr2	32805168	32805568	+	1000	143.5	[8.580908]	[116]	[]	[]	[32805363]	[]
504_3726	chr20	34875754	34876154	+	1000	143.5	[12.247973]	[143]	[]	[]	[34875971]	[]
504_3728	chr4	80424244	80424644	+	1000	143.5	[5.7237425, 11.108711]	[137, 173]	[]	[]	[80424414, 80424450]	[]
504_3729	chr5	85647827	85648227	+	1000	143.5	[]	[]	[10.737563, 12.247973]	[115, 147]	[]	[85648020, 85648052]
504_373	chr10	70715839	70716239	+	1000	427.0	[]	[]	[11.108711, 11.876825]	[80, 87]	[]	[70716017, 70716024]
504_3732	chr5	173057242	173057642	+	1000	143.5	[]	[]	[11.876825]	[196]	[]	[173057436]
504_3733	chr6	90605957	90606357	+	1000	143.5	[11.876825, 11.108711]	[98, 106]	[]	[]	[90606116, 90606124]	[]
504_3734	chr7	70569505	70569905	+	1000	143.5	[]	[]	[5.7237425]	[121]	[]	[70569726]
504_3736	chr9	129406417	129406817	+	1000	143.5	[8.580908, 8.580908]	[133, 155]	[]	[]	[129406608, 129406630]	[]
504_3737	chr1	45402104	45402504	+	1000	143.0	[11.876825, 12.247973]	[107, 115]	[6.0948906]	[138]	[45402311, 45402319]	[45402342]
504_3739	chr10	72275391	72275791	+	1000	143.0	[6.0331016, 6.0331016]	[119, 126]	[]	[]	[72275594, 72275601]	[]
504_374	chr11	66701736	66702136	+	1000	427.0	[12.247973]	[141]	[]	[]	[66701968]	[]
504_3740	chr11	10351401	10351801	+	1000	143.0	[]	[]	[12.247973, 11.876825]	[104, 114]	[]	[10351605, 10351615]
504_3741	chr12	88181909	88182309	+	1000	143.0	[11.108711]	[75]	[]	[]	[88182079]	[]
504_3742	chr13	52165363	52165763	+	1000	143.0	[11.876825]	[189]	[]	[]	[52165574]	[]
504_3743	chr15	27235154	27235554	+	1000	143.0	[11.876825, 8.79676, 6.0948906]	[56, 63, 123]	[]	[]	[27235305, 27235312, 27235372]	[]
504_3744	chr17	55740520	55740920	+	1000	143.0	[12.247973]	[104]	[]	[]	[55740704]	[]
504_3745	chr18	46293635	46294035	+	1000	143.0	[]	[]	[12.247973, 11.108711]	[101, 120]	[]	[46293815, 46293834]
504_3746	chr19	200147	200547	+	1000	143.0	[]	[]	[11.876825, 11.876825]	[110, 159]	[]	[200338, 200387]
504_3747	chr2	219729071	219729471	+	1000	143.0	[6.0948906]	[139]	[11.876825]	[155]	[219729275]	[219729291]
504_3750	chr20	56422519	56422919	+	1000	143.0	[7.6574984]	[136]	[]	[]	[56422724]	[]
504_3752	chr3	193660588	193660988	+	1000	143.0	[7.6574984]	[121]	[]	[]	[193660784]	[]
504_3753	chr4	73104051	73104451	+	1000	143.0	[]	[]	[12.247973]	[107]	[]	[73104252]
504_3754	chr4	99023925	99024325	+	1000	143.0	[]	[]	[8.79676]	[83]	[]	[99024095]
504_3755	chr5	138601370	138601770	+	1000	143.0	[12.247973]	[138]	[]	[]	[138601566]	[]
504_3757	chr7	77834651	77835051	+	1000	143.0	[]	[]	[8.580908]	[147]	[]	[77834874]
504_376	chr13	110964297	110964697	+	1000	426.5	[]	[]	[8.580908, 11.108711]	[84, 119]	[]	[110964464, 110964499]
504_3761	chr1	85220279	85220679	+	1000	142.5	[11.108711]	[185]	[]	[]	[85220454]	[]
504_3762	chr12	74552156	74552556	+	1000	142.5	[11.108711]	[93]	[]	[]	[74552341]	[]
504_3763	chr15	75039123	75039523	+	1000	142.5	[11.108711]	[128]	[12.247973]	[113]	[75039344]	[75039329]
504_3765	chr17_GL000205v2_random	81618	82018	+	1000	142.5	[7.441646]	[79]	[]	[]	[81783]	[]
504_3766	chr19	32909279	32909679	+	1000	142.5	[11.108711]	[122]	[]	[]	[32909486]	[]
504_3767	chr2	71742990	71743390	+	1000	142.5	[12.247973]	[124]	[]	[]	[71743197]	[]
504_3768	chr2	101152750	101153150	+	1000	142.5	[11.876825, 11.876825]	[104, 118]	[12.247973]	[150]	[101152932, 101152946]	[101152978]
504_377	chr9	128202853	128203253	+	1000	426.5	[11.876825]	[91]	[11.876825, 11.876825]	[83, 106]	[128203040]	[128203032, 128203055]
504_3772	chr5	149046385	149046785	+	1000	142.5	[12.247973]	[144]	[]	[]	[149046601]	[]
504_3773	chr6	160238835	160239235	+	1000	142.5	[11.876825, 11.108711]	[79, 97]	[]	[]	[160239000, 160239018]	[]
504_3774	chr8	9232709	9233109	+	1000	142.5	[]	[]	[12.247973]	[178]	[]	[9232958]
504_3775	chr8	28244547	28244947	+	1000	142.5	[12.247973, 10.737563, 12.247973]	[110, 117, 124]	[]	[]	[28244745, 28244752, 28244759]	[]
504_3782	chr17	82103910	82104310	+	1000	142.0	[11.876825]	[141]	[10.737563]	[109]	[82104120]	[82104088]
504_3784	chr2	46555010	46555410	+	1000	142.0	[]	[]	[11.876825]	[90]	[]	[46555189]
504_3785	chr22	20264622	20265022	+	1000	142.0	[11.108711, 10.737563, 11.876825]	[83, 104, 111]	[]	[]	[20264803, 20264824, 20264831]	[]
504_3786	chr22	28448640	28449040	+	1000	142.0	[]	[]	[12.247973]	[107]	[]	[28448819]
504_3792	chr1	37110923	37111323	+	1000	141.5	[]	[]	[8.580908]	[113]	[]	[37111135]
504_3794	chr1	67409268	67409668	+	1000	141.5	[8.580908]	[112]	[10.737563]	[134]	[67409433]	[67409455]
504_3795	chr10	112843557	112843957	+	1000	141.5	[12.247973, 5.7237425]	[118, 129]	[]	[]	[112843756, 112843767]	[]
504_3796	chr11	17257394	17257794	+	1000	141.5	[]	[]	[6.0948906]	[203]	[]	[17257559]
504_3797	chr12	42145257	42145657	+	1000	141.5	[]	[]	[12.247973, 11.876825]	[137, 146]	[]	[42145473, 42145482]
504_3798	chr12	49692851	49693251	+	1000	141.5	[12.247973]	[105]	[]	[]	[49693044]	[]
504_38	chr6	149129427	149129827	+	1000	742.0	[]	[]	[11.876825, 11.876825]	[115, 122]	[]	[149129640, 149129647]
504_380	chr13	50161165	50161565	+	1000	425.0	[11.876825, 12.247973]	[119, 125]	[]	[]	[50161378, 50161384]	[]
504_3800	chr15	40744179	40744579	+	1000	141.5	[12.247973]	[178]	[11.876825]	[153]	[40744411]	[40744386]
504_3803	chr20	58269243	58269643	+	1000	141.5	[12.247973]	[151]	[]	[]	[58269451]	[]
504_3804	chr22	19636728	19637128	+	1000	141.5	[]	[]	[11.876825, 10.737563]	[103, 110]	[]	[19636930, 19636937]
504_3805	chr3	126791284	126791684	+	1000	141.5	[]	[]	[6.4042497]	[128]	[]	[126791477]
504_3809	chr6	151475796	151476196	+	1000	141.5	[]	[]	[8.580908]	[103]	[]	[151475961]
504_381	chr20	25310295	25310695	+	1000	425.0	[12.247973]	[131]	[]	[]	[25310497]	[]
504_3810	chr8	38278072	38278472	+	1000	141.5	[]	[]	[12.247973]	[163]	[]	[38278302]
504_3811	chr8	102685894	102686294	+	1000	141.5	[]	[]	[11.108711]	[163]	[]	[102686142]
504_3812	chr1	1386943	1387343	+	1000	141.0	[10.737563, 10.737563]	[98, 119]	[]	[]	[1387140, 1387161]	[]
504_3813	chr1	150562336	150562736	+	1000	141.0	[11.876825, 10.737563]	[75, 86]	[]	[]	[150562497, 150562508]	[]
504_3814	chr11	61151861	61152261	+	1000	141.0	[12.247973]	[145]	[]	[]	[61152103]	[]
504_3815	chr12	47356162	47356562	+	1000	141.0	[12.247973]	[154]	[]	[]	[47356390]	[]
504_3816	chr14	75229812	75230212	+	1000	141.0	[]	[]	[8.79676]	[156]	[]	[75230049]
504_382	chr20	36885365	36885765	+	1000	425.0	[8.580908, 12.247973, 5.7237425]	[83, 90, 143]	[]	[]	[36885532, 36885539, 36885592]	[]
504_3820	chr19	51167093	51167493	+	1000	141.0	[]	[]	[11.876825, 5.7237425]	[103, 110]	[]	[51167282, 51167289]
504_3822	chr2	218721972	218722372	+	1000	141.0	[11.876825]	[182]	[]	[]	[218722207]	[]
504_3824	chr3	52240636	52241036	+	1000	141.0	[12.247973]	[128]	[11.876825]	[85]	[52240832]	[52240789]
504_3827	chr6	147528774	147529174	+	1000	141.0	[]	[]	[8.580908, 11.876825]	[97, 106]	[]	[147528959, 147528968]
504_3829	chr1	36225231	36225631	+	1000	140.5	[8.79676]	[97]	[10.737563]	[163]	[36225409]	[36225475]
504_383	chr11	59547925	59548325	+	1000	424.0	[11.876825]	[78]	[8.580908, 6.0331016]	[160, 177]	[59548076]	[59548158, 59548175]
504_3833	chr14	92054234	92054634	+	1000	140.5	[]	[]	[11.876825]	[135]	[]	[92054433]
504_3835	chr18	49531732	49532132	+	1000	140.5	[8.79676, 8.79676]	[130, 162]	[]	[]	[49531947, 49531979]	[]
504_3837	chr2	178414777	178415177	+	1000	140.5	[]	[]	[6.0331016]	[74]	[]	[178414932]
504_3838	chr20	38357845	38358245	+	1000	140.5	[]	[]	[8.580908, 11.876825]	[106, 135]	[]	[38358031, 38358060]
504_3839	chr3	9786246	9786646	+	1000	140.5	[12.247973]	[273]	[]	[]	[9786478]	[]
504_384	chr7	134593947	134594347	+	1000	423.0	[]	[]	[12.247973]	[78]	[]	[134594106]
504_3842	chr7	77696044	77696444	+	1000	140.5	[]	[]	[11.876825]	[129]	[]	[77696255]
504_3844	chr8	102808338	102808738	+	1000	140.5	[]	[]	[12.247973]	[272]	[]	[102808586]
504_3846	chr1	8668171	8668571	+	1000	140.0	[10.737563]	[118]	[8.580908]	[101]	[8668379]	[8668362]
504_3847	chr1	197928990	197929390	+	1000	140.0	[]	[]	[11.876825]	[176]	[]	[197929192]
504_3849	chr15	99986134	99986534	+	1000	140.0	[]	[]	[11.876825]	[209]	[]	[99986374]
504_385	chr1	204623293	204623693	+	1000	422.0	[]	[]	[10.737563]	[136]	[]	[204623496]
504_3850	chr15	101731730	101732130	+	1000	140.0	[]	[]	[10.737563]	[136]	[]	[101731953]
504_3854	chr22	35758368	35758768	+	1000	140.0	[12.247973, 12.247973]	[122, 129]	[]	[]	[35758582, 35758589]	[]
504_3856	chr5	177425861	177426261	+	1000	140.0	[6.0331016]	[145]	[]	[]	[177426064]	[]
504_3858	chr6	26351532	26351932	+	1000	140.0	[11.876825]	[153]	[]	[]	[26351749]	[]
504_386	chr17	56910226	56910626	+	1000	421.5	[]	[]	[11.876825]	[64]	[]	[56910382]
504_3860	chr7	12805592	12805992	+	1000	140.0	[]	[]	[12.247973]	[116]	[]	[12805798]
504_3861	chr8	10760847	10761247	+	1000	140.0	[]	[]	[11.876825]	[94]	[]	[10761027]
504_3863	chrX	13090208	13090608	+	1000	140.0	[11.876825]	[92]	[12.247973]	[84]	[13090398]	[13090390]
504_3864	chrX	149853936	149854336	+	1000	140.0	[]	[]	[11.876825]	[78]	[]	[149854112]
504_3868	chr1	44532069	44532469	+	1000	139.5	[]	[]	[12.247973]	[136]	[]	[44532282]
504_387	chr6	33840371	33840771	+	1000	421.5	[11.876825]	[98]	[5.7237425]	[138]	[33840567]	[33840607]
504_3871	chr1	167933843	167934243	+	1000	139.5	[11.108711, 12.247973]	[131, 137]	[]	[]	[167934000, 167934006]	[]
504_3873	chr11	62418145	62418545	+	1000	139.5	[11.876825]	[127]	[]	[]	[62418361]	[]
504_3875	chr11	73956154	73956554	+	1000	139.5	[11.876825]	[114]	[]	[]	[73956361]	[]
504_388	chr3	171967208	171967608	+	1000	421.0	[11.876825]	[116]	[]	[]	[171967411]	[]
504_3881	chr18	36212512	36212912	+	1000	139.5	[]	[]	[5.7237425, 11.876825]	[97, 108]	[]	[36212698, 36212709]
504_3883	chr2	26412300	26412700	+	1000	139.5	[11.876825]	[182]	[]	[]	[26412519]	[]
504_3884	chr2	99154557	99154957	+	1000	139.5	[]	[]	[12.247973]	[133]	[]	[99154761]
504_3885	chr2	112056350	112056750	+	1000	139.5	[10.737563]	[125]	[]	[]	[112056574]	[]
504_3886	chr20	36086805	36087205	+	1000	139.5	[]	[]	[12.247973]	[156]	[]	[36087031]
504_3887	chr20	46151826	46152226	+	1000	139.5	[10.737563, 10.737563]	[81, 89]	[]	[]	[46152001, 46152009]	[]
