#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F7_idr.fa E2F7 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
103_4975	chr16	4474455	4474855	+	1000	34.5	[7.2898073, 8.3977785]	[176, 207]	[7.2898073]	[180]	[4474664, 4474695]	[4474668]
103_498	chr16	88473823	88474223	+	1000	85.5	[]	[]	[4.3509426]	[120]	[]	[88474019]
103_4980	chr16	23823457	23823857	+	1000	34.5	[]	[]	[4.3509426]	[136]	[]	[23823613]
103_4982	chr16	28974533	28974933	+	751	34.5	[7.2898073, 7.2898073]	[140, 167]	[7.2898073]	[144]	[28974741, 28974768]	[28974745]
103_4988	chr17	17280983	17281383	+	1000	34.5	[7.2898073]	[149]	[13.948019]	[184]	[17281190]	[17281225]
103_499	chr2	219218913	219219313	+	1000	85.5	[]	[]	[15.05599]	[110]	[]	[219219120]
103_4991	chr17	28599627	28600027	+	1000	34.5	[8.3977785]	[104]	[7.2898073]	[146]	[28599779]	[28599821]
103_4994	chr17	39377261	39377661	+	1000	34.5	[8.933427]	[130]	[]	[]	[39377440]	[]
103_50	chr17	58007445	58007845	+	1000	394.5	[]	[]	[15.05599]	[108]	[]	[58007653]
103_5019	chr2	24047430	24047830	+	1000	34.5	[8.3977785]	[122]	[]	[]	[24047633]	[]
103_5020	chr2	73828582	73828982	+	1000	34.5	[4.3509426]	[200]	[]	[]	[73828825]	[]
103_503	chr20	53578652	53579052	+	1000	85.0	[]	[]	[15.05599]	[77]	[]	[53578825]
103_5031	chr20	45362738	45363138	+	1000	34.5	[7.2898073]	[105]	[4.3509426]	[179]	[45362900]	[45362974]
103_5051	chr22	20900680	20901080	+	1000	34.5	[4.3509426]	[197]	[15.05599]	[160]	[20900879]	[20900842]
103_5064	chr22	31290672	31291072	+	1000	34.5	[]	[]	[4.3509426]	[85]	[]	[31290849]
103_5066	chr3	12556429	12556829	+	1000	34.5	[]	[]	[15.05599]	[200]	[]	[12556662]
103_5070	chr3	20021963	20022363	+	1000	34.5	[8.3977785]	[101]	[]	[]	[20022151]	[]
103_5074	chr3	56683228	56683628	+	1000	34.5	[7.2898073]	[185]	[]	[]	[56683473]	[]
103_5081	chr4	79210076	79210476	+	1000	34.5	[]	[]	[8.3977785]	[114]	[]	[79210257]
103_5087	chr5	134758387	134758787	+	1000	34.5	[]	[]	[11.009154, 8.3977785]	[123, 201]	[]	[134758559, 134758637]
103_5092	chr5	181207347	181207747	+	963	34.5	[]	[]	[7.2898073, 8.3977785]	[120, 160]	[]	[181207533, 181207573]
103_5093	chr6	3383415	3383815	+	1000	34.5	[]	[]	[4.3509426]	[142]	[]	[3383631]
103_51	chr8	127735972	127736372	+	1000	391.0	[]	[]	[15.05599]	[97]	[]	[127736166]
103_510	chr1	154982865	154983265	+	1000	84.0	[15.05599, 8.3977785]	[141, 162]	[]	[]	[154983095, 154983116]	[]
103_5101	chr6	28211695	28212095	+	1000	34.5	[]	[]	[8.3977785]	[132]	[]	[28211925]
103_5103	chr6	31660729	31661129	+	1000	34.5	[7.2898073]	[104]	[]	[]	[31660927]	[]
103_5108	chr6	50959253	50959653	+	1000	34.5	[]	[]	[8.3977785]	[147]	[]	[50959496]
103_5116	chr6	160991094	160991494	+	776	34.5	[4.3509426]	[140]	[]	[]	[160991326]	[]
103_5118	chr7	50309116	50309516	+	1000	34.5	[15.05599]	[89]	[]	[]	[50309270]	[]
103_5120	chr7	76166395	76166795	+	1000	34.5	[]	[]	[7.2898073]	[202]	[]	[76166599]
103_5128	chr8	102863853	102864253	+	1000	34.5	[]	[]	[8.3977785]	[155]	[]	[102864037]
103_5133	chr9	87518769	87519169	+	1000	34.5	[]	[]	[7.2898073]	[119]	[]	[87518964]
103_5137	chr9	132355053	132355453	+	983	34.5	[7.2898073, 7.2898073]	[102, 138]	[]	[]	[132355225, 132355261]	[]
103_5138	chr9	132944567	132944967	+	1000	34.5	[]	[]	[7.2898073]	[88]	[]	[132944737]
103_5141	chr1	3571882	3572282	+	1000	34.0	[7.2898073]	[100]	[]	[]	[3572033]	[]
103_5143	chr1	11273207	11273607	+	985	34.0	[8.3977785]	[101]	[]	[]	[11273393]	[]
103_5145	chr1	16352598	16352998	+	1000	34.0	[]	[]	[8.3977785]	[208]	[]	[16352839]
103_5149	chr1	26308118	26308518	+	1000	34.0	[]	[]	[8.3977785]	[162]	[]	[26308357]
103_515	chr7	26201209	26201609	+	1000	84.0	[4.3509426]	[154]	[]	[]	[26201440]	[]
103_5150	chr1	26472905	26473305	+	1000	34.0	[7.2898073, 8.3977785]	[155, 218]	[]	[]	[26473084, 26473147]	[]
103_5153	chr1	29181762	29182162	+	839	34.0	[7.2898073, 8.933427]	[70, 122]	[]	[]	[29181924, 29181976]	[]
103_516	chr7	116950184	116950584	+	1000	84.0	[8.3977785]	[81]	[]	[]	[116950338]	[]
103_5160	chr1	47335396	47335796	+	1000	34.0	[4.3509426]	[166]	[]	[]	[47335589]	[]
103_5175	chr1	246185210	246185610	+	1000	34.0	[8.3977785]	[94]	[]	[]	[246185381]	[]
103_5177	chr10	16436569	16436969	+	1000	34.0	[]	[]	[7.2898073]	[190]	[]	[16436805]
103_5185	chr11	18105823	18106223	+	923	34.0	[7.2898073]	[180]	[]	[]	[18106053]	[]
103_5186	chr11	35663112	35663512	+	1000	34.0	[]	[]	[8.3977785]	[194]	[]	[35663336]
103_5189	chr11	85664943	85665343	+	1000	34.0	[4.3509426, 8.3977785, 9.901183]	[123, 132, 148]	[]	[]	[85665137, 85665146, 85665162]	[]
103_5191	chr11	117143804	117144204	+	1000	34.0	[8.468314]	[191]	[4.3509426]	[232]	[117143996]	[117144037]
103_52	chr15	48331985	48332385	+	1000	384.0	[7.2898073]	[130]	[15.05599]	[71]	[48332213]	[48332154]
103_520	chr22	20885495	20885895	+	1000	83.5	[8.3977785]	[81]	[]	[]	[20885657]	[]
103_5204	chr13	107870357	107870757	+	822	34.0	[]	[]	[8.3977785]	[194]	[]	[107870599]
103_5208	chr15	34210053	34210453	+	1000	34.0	[]	[]	[4.3509426, 7.360343]	[97, 99]	[]	[34210232, 34210234]
103_5209	chr15	52018858	52019258	+	1000	34.0	[8.3977785, 8.3977785]	[92, 143]	[]	[]	[52019020, 52019071]	[]
103_521	chr22	21555967	21556367	+	1000	83.5	[]	[]	[8.3977785]	[104]	[]	[21556134]
103_5211	chr16	30585596	30585996	+	1000	34.0	[]	[]	[7.2898073, 8.933427]	[114, 125]	[]	[30585778, 30585789]
103_522	chr1	156398429	156398829	+	1000	83.0	[15.05599]	[128]	[]	[]	[156398656]	[]
103_5221	chr17	81666466	81666866	+	916	34.0	[4.3509426]	[116]	[7.2898073]	[147]	[81666651]	[81666682]
103_5226	chr18	9771344	9771744	+	1000	34.0	[7.2898073]	[171]	[]	[]	[9771580]	[]
103_523	chr19	14006453	14006853	+	1000	83.0	[7.2898073]	[105]	[]	[]	[14006654]	[]
103_5232	chr19	19034101	19034501	+	866	34.0	[]	[]	[8.3977785, 8.3977785]	[116, 192]	[]	[19034271, 19034347]
103_5234	chr19	42217930	42218330	+	1000	34.0	[8.3977785]	[140]	[]	[]	[42218092]	[]
103_524	chr19	47729827	47730227	+	1000	83.0	[13.948019]	[95]	[8.3977785]	[111]	[47730021]	[47730037]
103_5246	chr2	241315343	241315743	+	1000	34.0	[8.3977785]	[119]	[]	[]	[241315524]	[]
103_5247	chr20	2102332	2102732	+	996	34.0	[]	[]	[8.468314]	[90]	[]	[2102487]
103_5248	chr20	44885242	44885642	+	1000	34.0	[8.933427]	[148]	[]	[]	[44885473]	[]
103_5250	chr20	62776977	62777377	+	1000	34.0	[]	[]	[8.3977785]	[147]	[]	[62777219]
103_5251	chr20	63216203	63216603	+	1000	34.0	[]	[]	[15.05599]	[77]	[]	[63216371]
103_5252	chr21	36990424	36990824	+	688	34.0	[]	[]	[4.886591]	[99]	[]	[36990603]
103_5253	chr21	37370252	37370652	+	1000	34.0	[]	[]	[8.468314]	[144]	[]	[37370415]
103_5262	chr22	20013538	20013938	+	912	34.0	[8.3977785]	[141]	[8.3977785]	[96]	[20013741]	[20013696]
103_5269	chr22	21614255	21614655	+	1000	34.0	[7.2898073]	[212]	[]	[]	[21614490]	[]
103_5279	chr3	10263914	10264314	+	1000	34.0	[]	[]	[8.3977785]	[217]	[]	[10264141]
103_528	chrX	48801244	48801644	+	1000	83.0	[7.2898073]	[139]	[13.948019, 7.2898073]	[98, 108]	[48801451]	[48801410, 48801420]
103_5283	chr3	46987907	46988307	+	1000	34.0	[7.2898073]	[161]	[]	[]	[46988102]	[]
103_5284	chr3	143971351	143971751	+	938	34.0	[8.3977785]	[136]	[]	[]	[143971541]	[]
103_5285	chr3	150733657	150734057	+	1000	34.0	[]	[]	[13.948019]	[181]	[]	[150733888]
103_5289	chr3	182937675	182938075	+	1000	34.0	[]	[]	[8.3977785]	[161]	[]	[182937895]
103_529	chr1	32133438	32133838	+	1000	82.5	[8.3977785]	[133]	[]	[]	[32133650]	[]
103_530	chr1	119140145	119140545	+	1000	82.5	[]	[]	[8.3977785]	[92]	[]	[119140316]
103_5300	chr5	138464102	138464502	+	1000	34.0	[11.009154]	[181]	[]	[]	[138464309]	[]
103_5305	chr6	13615069	13615469	+	740	34.0	[4.886591]	[79]	[]	[]	[13615235]	[]
103_531	chr10	15434193	15434593	+	1000	82.5	[8.3977785, 8.3977785, 8.3977785]	[70, 118, 130]	[]	[]	[15434348, 15434396, 15434408]	[]
103_5313	chr6	27541606	27542006	+	1000	34.0	[]	[]	[7.2898073]	[130]	[]	[27541799]
103_5319	chr6	31825701	31826101	+	1000	34.0	[]	[]	[7.2898073]	[193]	[]	[31825939]
103_5320	chr6	33391194	33391594	+	950	34.0	[8.3977785]	[145]	[]	[]	[33391420]	[]
103_5322	chr6	43516701	43517101	+	943	34.0	[]	[]	[8.3977785]	[119]	[]	[43516916]
103_533	chr16	81006987	81007387	+	1000	82.5	[]	[]	[15.05599, 8.933427]	[113, 150]	[]	[81007195, 81007232]
103_5333	chr7	7042528	7042928	+	942	34.0	[]	[]	[8.933427]	[55]	[]	[7042681]
103_5334	chr7	100088790	100089190	+	1000	34.0	[]	[]	[8.3977785, 7.2898073]	[93, 129]	[]	[100088945, 100088981]
103_5340	chr7	143256731	143257131	+	1000	34.0	[]	[]	[8.3977785]	[159]	[]	[143256921]
103_535	chr3	194312843	194313243	+	1000	82.5	[8.3977785]	[105]	[]	[]	[194313044]	[]
103_5352	chrUn_GL000224v1	27900	28300	+	1000	34.0	[8.3977785]	[202]	[]	[]	[28144]	[]
103_536	chr6	26021372	26021772	+	1000	82.5	[15.05599]	[93]	[]	[]	[26021559]	[]
103_5360	chr1	19596313	19596713	+	1000	33.5	[]	[]	[8.3977785]	[98]	[]	[19596510]
103_5366	chr1	27428294	27428694	+	1000	33.5	[8.3977785]	[105]	[8.3977785]	[157]	[27428493]	[27428545]
103_5367	chr1	27725486	27725886	+	1000	33.5	[]	[]	[7.360343, 15.05599]	[97, 143]	[]	[27725644, 27725690]
103_5371	chr1	52365399	52365799	+	986	33.5	[]	[]	[8.3977785]	[204]	[]	[52365645]
103_5375	chr1	117929252	117929652	+	1000	33.5	[8.3977785]	[93]	[]	[]	[117929418]	[]
103_5377	chr1	150163177	150163577	+	1000	33.5	[]	[]	[4.3509426]	[201]	[]	[150163390]
103_538	chr9	130999230	130999630	+	1000	82.5	[8.3977785]	[122]	[]	[]	[130999436]	[]
103_5394	chr1	201941676	201942076	+	1000	33.5	[]	[]	[4.3509426]	[107]	[]	[201941855]
103_5398	chr1	212291473	212291873	+	940	33.5	[8.3977785]	[86]	[]	[]	[212291639]	[]
103_540	chr12	123601807	123602207	+	1000	82.0	[7.2898073, 7.2898073, 8.3977785]	[119, 141, 196]	[]	[]	[123601972, 123601994, 123602049]	[]
103_5400	chr1	224184341	224184741	+	912	33.5	[]	[]	[4.3509426]	[189]	[]	[224184570]
103_5405	chr10	17201436	17201836	+	889	33.5	[7.2898073]	[172]	[]	[]	[17201634]	[]
103_5408	chr10	69087648	69088048	+	1000	33.5	[]	[]	[8.3977785]	[160]	[]	[69087855]
103_5410	chr11	316163	316563	+	922	33.5	[]	[]	[8.3977785]	[80]	[]	[316316]
103_5418	chr11	83286071	83286471	+	1000	33.5	[7.2898073]	[154]	[]	[]	[83286263]	[]
103_5419	chr11	118887659	118888059	+	993	33.5	[7.2898073]	[165]	[]	[]	[118887888]	[]
103_542	chr22	38705395	38705795	+	1000	82.0	[]	[]	[15.05599]	[149]	[]	[38705634]
103_5420	chr11	121292509	121292909	+	1000	33.5	[9.901183]	[75]	[]	[]	[121292671]	[]
103_5424	chr12	6944443	6944843	+	1000	33.5	[]	[]	[13.948019, 13.948019, 8.3977785]	[122, 141, 149]	[]	[6944663, 6944682, 6944690]
103_5430	chr13	21176288	21176688	+	1000	33.5	[8.933427, 8.3977785]	[96, 184]	[]	[]	[21176449, 21176537]	[]
103_5433	chr13	90607633	90608033	+	1000	33.5	[]	[]	[8.3977785]	[142]	[]	[90607869]
103_5439	chr15	63189917	63190317	+	1000	33.5	[]	[]	[8.3977785]	[140]	[]	[63190077]
103_5444	chr16	58236333	58236733	+	1000	33.5	[15.05599]	[96]	[8.3977785]	[57]	[58236527]	[58236488]
103_5446	chr16	85610463	85610863	+	588	33.5	[8.3977785]	[111]	[]	[]	[85610646]	[]
103_5449	chr17	42317353	42317753	+	1000	33.5	[8.3977785]	[187]	[]	[]	[42317577]	[]
103_545	chr20	35771601	35772001	+	1000	81.0	[13.948019]	[172]	[]	[]	[35771845]	[]
103_5454	chr17	49569598	49569998	+	1000	33.5	[7.2898073]	[141]	[4.3509426]	[79]	[49569835]	[49569773]
103_5456	chr17	59729428	59729828	+	959	33.5	[8.3977785]	[128]	[]	[]	[59729618]	[]
103_546	chr8	41828648	41829048	+	1000	81.0	[13.948019]	[106]	[7.2898073]	[128]	[41828852]	[41828874]
103_5467	chr19	2738993	2739393	+	764	33.5	[8.3977785]	[148]	[7.2898073]	[152]	[2739175]	[2739179]
103_5470	chr19	16628325	16628725	+	1000	33.5	[8.3977785]	[148]	[8.3977785, 15.05599]	[107, 119]	[16628568]	[16628527, 16628539]
103_5475	chr19	42302331	42302731	+	924	33.5	[8.933427]	[195]	[]	[]	[42302566]	[]
103_5478	chr2	9843233	9843633	+	1000	33.5	[8.3977785]	[169]	[4.3509426, 8.3977785]	[153, 173]	[9843451]	[9843435, 9843455]
103_5479	chr2	55167298	55167698	+	1000	33.5	[]	[]	[4.3509426]	[138]	[]	[55167510]
103_5483	chr2	151289044	151289444	+	1000	33.5	[4.3509426]	[122]	[]	[]	[151289205]	[]
103_5487	chr20	31613023	31613423	+	1000	33.5	[8.3977785]	[137]	[]	[]	[31613239]	[]
103_5490	chr20	50510084	50510484	+	792	33.5	[7.2898073]	[99]	[]	[]	[50510278]	[]
103_5492	chr20	62875539	62875939	+	1000	33.5	[7.2898073]	[149]	[]	[]	[62875719]	[]
103_5493	chr21	37378784	37379184	+	905	33.5	[]	[]	[8.3977785]	[147]	[]	[37378997]
103_5502	chr22	20428964	20429364	+	834	33.5	[7.2898073]	[113]	[]	[]	[20429174]	[]
103_551	chr6	27893049	27893449	+	1000	80.5	[]	[]	[11.009154]	[94]	[]	[27893227]
103_5523	chr22	31212201	31212601	+	1000	33.5	[7.2898073]	[153]	[8.3977785]	[183]	[31212390]	[31212420]
103_5529	chr3	101724739	101725139	+	767	33.5	[9.901183, 7.2898073]	[134, 156]	[]	[]	[101724949, 101724971]	[]
103_5532	chr3	196081988	196082388	+	721	33.5	[]	[]	[8.3977785]	[126]	[]	[196082213]
103_5535	chr4	80007030	80007430	+	1000	33.5	[]	[]	[15.05599]	[123]	[]	[80007252]
103_5539	chr4	151099376	151099776	+	1000	33.5	[7.360343]	[156]	[8.3977785]	[94]	[151099605]	[151099543]
103_5544	chr5	31532145	31532545	+	949	33.5	[7.2898073]	[120]	[4.3509426]	[166]	[31532336]	[31532382]
103_5553	chr5	119268606	119269006	+	822	33.5	[8.3977785]	[101]	[13.948019]	[136]	[119268773]	[119268808]
103_5555	chr5	139273655	139274055	+	1000	33.5	[]	[]	[8.3977785]	[113]	[]	[139273817]
103_5558	chr6	2448730	2449130	+	911	33.5	[]	[]	[8.3977785]	[79]	[]	[2448900]
103_5569	chr6	28803430	28803830	+	1000	33.5	[]	[]	[8.3977785]	[143]	[]	[28803652]
103_557	chr12	49130638	49131038	+	1000	80.0	[15.05599, 8.3977785]	[83, 144]	[15.05599]	[98]	[49130817, 49130878]	[49130832]
103_5571	chr6	28960818	28961218	+	1000	33.5	[]	[]	[8.3977785]	[100]	[]	[28961015]
103_5572	chr6	31807349	31807749	+	1000	33.5	[4.3509426]	[117]	[]	[]	[31807535]	[]
103_5578	chr6	49587271	49587671	+	1000	33.5	[]	[]	[15.05599]	[125]	[]	[49587470]
103_5579	chr6	49782251	49782651	+	988	33.5	[]	[]	[8.3977785]	[149]	[]	[49782467]
103_558	chr18	21612342	21612742	+	1000	80.0	[]	[]	[15.05599]	[91]	[]	[21612530]
103_5581	chr6	143516791	143517191	+	591	33.5	[]	[]	[8.3977785]	[152]	[]	[143517031]
103_5591	chr7	99224894	99225294	+	1000	33.5	[8.3977785]	[108]	[]	[]	[99225089]	[]
103_5592	chr7	100691671	100692071	+	1000	33.5	[]	[]	[13.948019]	[167]	[]	[100691891]
103_5593	chr7	102363459	102363859	+	1000	33.5	[]	[]	[4.3509426]	[101]	[]	[102363649]
103_5595	chr7	103148864	103149264	+	1000	33.5	[]	[]	[8.3977785]	[73]	[]	[103149030]
103_5596	chr7	105232842	105233242	+	1000	33.5	[]	[]	[8.3977785]	[87]	[]	[105233011]
103_56	chr9	96418201	96418601	+	1000	381.0	[13.948019, 11.009154]	[88, 102]	[]	[]	[96418385, 96418399]	[]
103_560	chr1	16615410	16615810	+	1000	79.5	[8.3977785]	[66]	[8.3977785]	[152]	[16615572]	[16615658]
103_5603	chr7	107742993	107743393	+	1000	33.5	[8.3977785, 4.886591]	[194, 207]	[]	[]	[107743210, 107743223]	[]
103_5605	chr7	127585433	127585833	+	1000	33.5	[]	[]	[7.2898073]	[88]	[]	[127585611]
103_5606	chr7	128907979	128908379	+	948	33.5	[]	[]	[8.3977785]	[142]	[]	[128908219]
103_5612	chr7	149195271	149195671	+	836	33.5	[]	[]	[8.3977785]	[150]	[]	[149195452]
103_5618	chr8	38150282	38150682	+	1000	33.5	[]	[]	[8.3977785]	[135]	[]	[38150481]
103_5619	chr8	98045579	98045979	+	1000	33.5	[]	[]	[15.05599]	[98]	[]	[98045743]
103_5621	chr9	72114309	72114709	+	1000	33.5	[8.468314, 8.3977785]	[172, 183]	[4.3509426]	[134]	[72114538, 72114549]	[72114500]
103_5622	chr9	92147102	92147502	+	542	33.5	[8.3977785]	[88]	[]	[]	[92147264]	[]
103_5625	chr9	100352859	100353259	+	820	33.5	[]	[]	[7.2898073]	[129]	[]	[100353049]
103_563	chr7	23474349	23474749	+	1000	79.5	[]	[]	[11.009154]	[79]	[]	[23474524]
103_5633	chrX	103686924	103687324	+	1000	33.5	[8.3977785]	[211]	[]	[]	[103687150]	[]
103_5634	chrX	153972618	153973018	+	1000	33.5	[11.009154]	[140]	[]	[]	[153972847]	[]
103_564	chr7	96321966	96322366	+	1000	79.5	[8.3977785]	[88]	[]	[]	[96322136]	[]
103_5642	chr1	21937636	21938036	+	1000	33.0	[]	[]	[7.2898073]	[121]	[]	[21937850]
103_5649	chr1	46339891	46340291	+	1000	33.0	[8.468314]	[82]	[4.3509426]	[160]	[46340049]	[46340127]
103_565	chr19	16111117	16111517	+	1000	79.0	[13.948019]	[151]	[]	[]	[16111345]	[]
103_5654	chr1	109509847	109510247	+	1000	33.0	[8.3977785]	[161]	[]	[]	[109510085]	[]
103_5658	chr1	157279432	157279832	+	1000	33.0	[7.2898073]	[206]	[]	[]	[157279641]	[]
103_566	chr20	1467684	1468084	+	1000	79.0	[13.948019, 8.3977785]	[71, 89]	[7.2898073]	[75]	[1467849, 1467867]	[1467853]
103_567	chr6	157515279	157515679	+	1000	79.0	[]	[]	[8.3977785]	[194]	[]	[157515506]
103_568	chr7	30504652	30505052	+	1000	79.0	[]	[]	[15.05599]	[110]	[]	[30504833]
103_5681	chr1	247078447	247078847	+	1000	33.0	[]	[]	[7.2898073]	[147]	[]	[247078672]
103_5685	chr10	41331580	41331980	+	1000	33.0	[8.468314]	[117]	[]	[]	[41331772]	[]
103_569	chr7	143288257	143288657	+	1000	79.0	[]	[]	[7.2898073, 8.933427]	[87, 96]	[]	[143288439, 143288448]
103_57	chr7	148884457	148884857	+	1000	377.0	[]	[]	[8.3977785, 15.05599, 8.3977785, 15.05599]	[90, 106, 124, 150]	[]	[148884647, 148884663, 148884681, 148884707]
103_570	chr1	82775444	82775844	+	1000	78.5	[13.948019]	[85]	[4.3509426]	[63]	[82775623]	[82775601]
103_5700	chr11	61966626	61967026	+	971	33.0	[8.3977785]	[127]	[]	[]	[61966836]	[]
103_5706	chr11	86067901	86068301	+	1000	33.0	[]	[]	[8.3977785]	[91]	[]	[86068083]
103_5709	chr12	4538674	4539074	+	924	33.0	[]	[]	[15.05599]	[172]	[]	[4538868]
103_571	chr12	112012968	112013368	+	1000	78.5	[15.05599]	[183]	[7.2898073]	[142]	[112013216]	[112013175]
103_5710	chr12	49622761	49623161	+	1000	33.0	[]	[]	[7.360343]	[184]	[]	[49623004]
103_5711	chr12	50025428	50025828	+	1000	33.0	[]	[]	[8.3977785]	[52]	[]	[50025579]
103_572	chr15	90930083	90930483	+	1000	78.5	[13.948019]	[75]	[]	[]	[90930239]	[]
103_5724	chr14	49863466	49863866	+	709	33.0	[8.3977785]	[117]	[]	[]	[49863668]	[]
103_5725	chr14	55026857	55027257	+	989	33.0	[13.948019]	[122]	[]	[]	[55027071]	[]
103_573	chr17	44186643	44187043	+	1000	78.5	[8.3977785]	[119]	[]	[]	[44186829]	[]
103_5736	chr16	18927217	18927617	+	1000	33.0	[]	[]	[8.3977785]	[67]	[]	[18927380]
103_5737	chr16	22205738	22206138	+	1000	33.0	[]	[]	[8.468314]	[167]	[]	[22205988]
103_5739	chr16	28945695	28946095	+	1000	33.0	[]	[]	[4.3509426]	[113]	[]	[28945905]
103_574	chr19	55339511	55339911	+	1000	78.5	[4.3509426]	[62]	[4.3509426, 8.3977785]	[124, 129]	[55339670]	[55339732, 55339737]
103_5742	chr16	75578197	75578597	+	887	33.0	[8.3977785]	[116]	[]	[]	[75578379]	[]
103_5743	chr17	4940001	4940401	+	1000	33.0	[]	[]	[13.948019]	[93]	[]	[4940185]
103_5747	chr17	47941230	47941630	+	1000	33.0	[8.3977785]	[118]	[]	[]	[47941394]	[]
103_5749	chr17	57988829	57989229	+	1000	33.0	[8.3977785]	[95]	[]	[]	[57989010]	[]
103_5750	chr17	59209738	59210138	+	1000	33.0	[]	[]	[8.3977785]	[119]	[]	[59209946]
103_5757	chr18	23437531	23437931	+	1000	33.0	[7.2898073]	[169]	[7.2898073]	[124]	[23437760]	[23437715]
103_5758	chr19	633537	633937	+	1000	33.0	[7.2898073]	[213]	[8.3977785]	[163]	[633766]	[633716]
103_5765	chr19	14419252	14419652	+	1000	33.0	[]	[]	[8.3977785]	[167]	[]	[14419471]
103_5767	chr19	43619751	43620151	+	966	33.0	[]	[]	[7.2898073]	[106]	[]	[43619950]
103_5769	chr19	45876235	45876635	+	1000	33.0	[8.3977785]	[112]	[]	[]	[45876435]	[]
103_5781	chr2	46941563	46941963	+	966	33.0	[]	[]	[9.901183]	[172]	[]	[46941762]
103_5785	chr2	96858267	96858667	+	1000	33.0	[]	[]	[4.3509426]	[171]	[]	[96858515]
103_5788	chr2	135052262	135052662	+	928	33.0	[8.933427]	[127]	[]	[]	[135052421]	[]
103_579	chr15	51603576	51603976	+	1000	78.0	[]	[]	[11.009154]	[127]	[]	[51603782]
103_5797	chr20	43457808	43458208	+	867	33.0	[8.3977785]	[112]	[]	[]	[43458016]	[]
103_5799	chr20	45935236	45935636	+	1000	33.0	[]	[]	[8.3977785]	[123]	[]	[45935443]
103_581	chr19	12887416	12887816	+	1000	78.0	[8.3977785]	[108]	[8.3977785]	[89]	[12887617]	[12887598]
103_5816	chr22	20702104	20702504	+	747	33.0	[]	[]	[7.2898073]	[119]	[]	[20702310]
103_5838	chr3	15427362	15427762	+	1000	33.0	[]	[]	[7.2898073]	[175]	[]	[15427563]
103_5842	chr3	171446930	171447330	+	1000	33.0	[]	[]	[8.3977785]	[112]	[]	[171447094]
103_5846	chr5	10762283	10762683	+	1000	33.0	[15.05599]	[150]	[]	[]	[10762455]	[]
103_5860	chr6	26126102	26126502	+	1000	33.0	[8.3977785]	[173]	[]	[]	[26126321]	[]
103_5867	chr6	30690781	30691181	+	1000	33.0	[8.933427]	[208]	[8.468314]	[168]	[30691015]	[30690975]
103_5869	chr6	34248741	34249141	+	982	33.0	[8.3977785]	[232]	[]	[]	[34248979]	[]
103_5878	chr7	73715712	73716112	+	1000	33.0	[8.3977785]	[187]	[]	[]	[73715940]	[]
103_588	chr9	129036247	129036647	+	1000	77.5	[4.886591]	[114]	[8.3977785]	[149]	[129036447]	[129036482]
103_5888	chr7	134316721	134317121	+	1000	33.0	[7.2898073]	[115]	[]	[]	[134316902]	[]
103_5889	chr7	138400429	138400829	+	1000	33.0	[]	[]	[8.3977785]	[131]	[]	[138400658]
103_589	chr14	49687980	49688380	+	1000	77.0	[4.3509426]	[154]	[]	[]	[49688213]	[]
103_5892	chr7	152464235	152464635	+	1000	33.0	[8.468314]	[85]	[]	[]	[152464420]	[]
103_59	chr12	56127840	56128240	+	1000	366.5	[15.05599, 4.3509426]	[95, 126]	[]	[]	[56128034, 56128065]	[]
103_5902	chr8	143454327	143454727	+	1000	33.0	[8.468314]	[152]	[]	[]	[143454502]	[]
103_5905	chr9	98255799	98256199	+	1000	33.0	[8.3977785]	[117]	[]	[]	[98256007]	[]
103_5907	chr9	125143496	125143896	+	924	33.0	[7.2898073]	[92]	[]	[]	[125143661]	[]
103_591	chr8	144444128	144444528	+	1000	77.0	[4.3509426]	[155]	[]	[]	[144444352]	[]
103_5918	chr9	133348018	133348418	+	1000	33.0	[8.3977785]	[132]	[]	[]	[133348229]	[]
103_5919	chrX	48278873	48279273	+	891	33.0	[]	[]	[15.05599]	[125]	[]	[48279079]
103_592	chr9	120580201	120580601	+	1000	77.0	[]	[]	[7.2898073]	[118]	[]	[120580402]
103_5920	chrX	49186357	49186757	+	622	33.0	[]	[]	[13.948019]	[141]	[]	[49186513]
103_5923	chr1	11785218	11785618	+	763	32.5	[]	[]	[8.3977785]	[119]	[]	[11785402]
103_5925	chr1	12619759	12620159	+	693	32.5	[8.3977785]	[103]	[]	[]	[12619920]	[]
103_5926	chr1	15358741	15359141	+	852	32.5	[]	[]	[8.3977785, 8.3977785]	[136, 157]	[]	[15358940, 15358961]
103_5932	chr1	27388291	27388691	+	1000	32.5	[8.3977785]	[120]	[]	[]	[27388486]	[]
103_594	chr6	17705760	17706160	+	1000	76.5	[8.3977785, 15.05599]	[130, 180]	[]	[]	[17705957, 17706007]	[]
103_5946	chr1	109548596	109548996	+	974	32.5	[]	[]	[4.3509426]	[162]	[]	[109548759]
103_5951	chr1	148522576	148522976	+	815	32.5	[]	[]	[4.3509426]	[161]	[]	[148522776]
103_5956	chr1	156338166	156338566	+	1000	32.5	[8.3977785]	[132]	[]	[]	[156338379]	[]
103_5958	chr1	167553796	167554196	+	1000	32.5	[]	[]	[8.3977785]	[151]	[]	[167553994]
