#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_3091	chr8	80485344	80485744	+	1000	163.0	[9.957076]	[112]	[9.859796]	[113]	[80485545]	[80485546]
640_30912	chr1	12601207	12601607	+	959	33.0	[7.3984704]	[139]	[7.4328523]	[140]	[12601440]	[12601441]
640_30918	chr1	19460975	19461375	+	860	33.0	[]	[]	[12.820818]	[91]	[]	[19461126]
640_3092	chr8	90985220	90985620	+	1000	163.0	[]	[]	[8.344066]	[124]	[]	[90985429]
640_30920	chr1	20725076	20725476	+	934	33.0	[12.820818]	[86]	[9.859796, 9.081068]	[87, 109]	[20725253]	[20725254, 20725276]
640_30924	chr1	24898063	24898463	+	1000	33.0	[8.334265, 8.334265]	[95, 128]	[]	[]	[24898251, 24898284]	[]
640_30928	chr1	27655005	27655405	+	1000	33.0	[12.820818]	[126]	[12.820818]	[127]	[27655210]	[27655211]
640_3093	chr8	144291194	144291594	+	1000	163.0	[8.415534]	[162]	[]	[]	[144291424]	[]
640_30932	chr1	32912852	32913252	+	1000	33.0	[8.415787]	[129]	[]	[]	[32913041]	[]
640_30940	chr1	39191613	39192013	+	1000	33.0	[8.334265]	[118]	[7.5613456]	[119]	[39191776]	[39191777]
640_30955	chr1	53760535	53760935	+	1000	33.0	[9.859796]	[137]	[9.3206]	[138]	[53760764]	[53760765]
640_30957	chr1	56502649	56503049	+	1000	33.0	[9.081068]	[154]	[]	[]	[56502863]	[]
640_30965	chr1	89953068	89953468	+	968	33.0	[]	[]	[8.415787]	[60]	[]	[89953224]
640_30966	chr1	92975663	92976063	+	906	33.0	[9.3206]	[68]	[12.820818]	[69]	[92975830]	[92975831]
640_30967	chr1	93016266	93016666	+	1000	33.0	[9.859796]	[143]	[9.3206]	[144]	[93016482]	[93016483]
640_3097	chr10	95493422	95493822	+	1000	162.0	[9.859796]	[121]	[12.820818]	[122]	[95493640]	[95493641]
640_30977	chr1	153044149	153044549	+	947	33.0	[12.820818]	[99]	[12.820818]	[100]	[153044319]	[153044320]
640_3098	chr11	8682556	8682956	+	1000	162.0	[7.3984704]	[104]	[7.4328523]	[105]	[8682752]	[8682753]
640_30984	chr1	161531937	161532337	+	1000	33.0	[]	[]	[8.415534]	[193]	[]	[161532160]
640_30985	chr1	166975500	166975900	+	1000	33.0	[8.344066]	[179]	[8.415534]	[180]	[166975688]	[166975689]
640_30997	chr1	196933569	196933969	+	987	33.0	[]	[]	[7.3538165]	[163]	[]	[196933798]
640_31000	chr1	201015533	201015933	+	899	33.0	[9.081068]	[94]	[8.415787]	[95]	[201015724]	[201015725]
640_31005	chr1	207672517	207672917	+	917	33.0	[]	[]	[9.081068]	[153]	[]	[207672728]
640_31007	chr1	209826948	209827348	+	982	33.0	[]	[]	[8.415787]	[156]	[]	[209827170]
640_31008	chr1	212460410	212460810	+	941	33.0	[9.859796, 8.415787]	[143, 163]	[9.957076]	[144]	[212460637, 212460657]	[212460638]
640_31009	chr1	213052676	213053076	+	1000	33.0	[9.957076]	[136]	[9.3206]	[137]	[213052890]	[213052891]
640_31011	chr1	225477823	225478223	+	874	33.0	[]	[]	[9.081068]	[165]	[]	[225478066]
640_31024	chr10	4051916	4052316	+	1000	33.0	[12.820818]	[82]	[9.957076]	[83]	[4052074]	[4052075]
640_31025	chr10	13528892	13529292	+	833	33.0	[8.334265]	[116]	[]	[]	[13529099]	[]
640_31026	chr10	14181188	14181588	+	1000	33.0	[7.3984704]	[104]	[]	[]	[14181378]	[]
640_31031	chr10	28381860	28382260	+	920	33.0	[8.334265]	[138]	[]	[]	[28382060]	[]
640_31036	chr10	43371395	43371795	+	696	33.0	[12.820818]	[141]	[9.957076]	[142]	[43371620]	[43371621]
640_31040	chr10	47024726	47025126	+	760	33.0	[8.334265]	[127]	[]	[]	[47024944]	[]
640_31042	chr10	49265861	49266261	+	725	33.0	[9.081068]	[125]	[]	[]	[49266060]	[]
640_31044	chr10	60135068	60135468	+	1000	33.0	[7.3805842]	[139]	[]	[]	[60135289]	[]
640_31045	chr10	60964154	60964554	+	995	33.0	[]	[]	[9.081068]	[110]	[]	[60964357]
640_31054	chr10	80505456	80505856	+	1000	33.0	[7.3538165]	[180]	[]	[]	[80505648]	[]
640_3107	chr4	183348789	183349189	+	1000	162.0	[9.957076]	[114]	[9.859796]	[115]	[183348996]	[183348997]
640_31080	chr11	20203814	20204214	+	984	33.0	[]	[]	[8.415787]	[104]	[]	[20203990]
640_31081	chr11	27317733	27318133	+	871	33.0	[9.859796]	[135]	[9.957076]	[136]	[27317935]	[27317936]
640_31082	chr11	34602254	34602654	+	1000	33.0	[8.334265]	[174]	[7.3538165]	[150]	[34602448]	[34602424]
640_31084	chr11	44427397	44427797	+	981	33.0	[]	[]	[7.1483927]	[61]	[]	[44427555]
640_31085	chr11	45887939	45888339	+	882	33.0	[9.859796]	[79]	[9.859796]	[80]	[45888105]	[45888106]
640_31108	chr11	91625566	91625966	+	764	33.0	[9.081068]	[102]	[8.415787]	[103]	[91625768]	[91625769]
640_31116	chr11	119481363	119481763	+	961	33.0	[]	[]	[7.5613456]	[145]	[]	[119481603]
640_31145	chr12	91767739	91768139	+	1000	33.0	[]	[]	[9.081068]	[82]	[]	[91767915]
640_31149	chr12	103960551	103960951	+	1000	33.0	[9.081068]	[158]	[8.334265]	[87]	[103960785]	[103960714]
640_31156	chr12	116892300	116892700	+	956	33.0	[]	[]	[8.415787]	[153]	[]	[116892524]
640_31158	chr12	123389456	123389856	+	778	33.0	[]	[]	[9.081068]	[81]	[]	[123389612]
640_31160	chr12	127161477	127161877	+	665	33.0	[9.081068]	[75]	[8.415787]	[76]	[127161638]	[127161639]
640_31161	chr12	130832762	130833162	+	771	33.0	[]	[]	[7.3984704]	[60]	[]	[130832922]
640_31165	chr13	21113814	21114214	+	887	33.0	[12.820818, 12.820818]	[123, 137]	[12.820818, 12.820818]	[124, 138]	[21114023, 21114037]	[21114024, 21114038]
640_31166	chr13	25406328	25406728	+	1000	33.0	[8.415787]	[84]	[9.081068]	[85]	[25406504]	[25406505]
640_3117	chr1	43974669	43975069	+	1000	161.0	[9.3206]	[140]	[12.820818]	[141]	[43974902]	[43974903]
640_31171	chr13	37059394	37059794	+	985	33.0	[8.334265]	[66]	[]	[]	[37059555]	[]
640_31182	chr14	30610926	30611326	+	1000	33.0	[8.415787]	[88]	[9.081068]	[89]	[30611090]	[30611091]
640_31183	chr14	49853760	49854160	+	939	33.0	[]	[]	[9.081068]	[115]	[]	[49853958]
640_31184	chr14	50064948	50065348	+	1000	33.0	[7.4328523]	[62]	[7.3984704]	[63]	[50065103]	[50065104]
640_31189	chr14	64511026	64511426	+	1000	33.0	[9.081068]	[109]	[]	[]	[64511184]	[]
640_31193	chr14	70698287	70698687	+	583	33.0	[9.081068]	[135]	[]	[]	[70698510]	[]
640_31196	chr14	94144713	94145113	+	987	33.0	[]	[]	[8.334265]	[163]	[]	[94144938]
640_31205	chr14	103122982	103123382	+	997	33.0	[7.3984704]	[131]	[]	[]	[103123186]	[]
640_31208	chr15	22949224	22949624	+	575	33.0	[]	[]	[7.2921777]	[112]	[]	[22949396]
640_3121	chr1	182259138	182259538	+	1000	161.0	[12.820818]	[113]	[9.859796]	[114]	[182259347]	[182259348]
640_31214	chr15	50287349	50287749	+	986	33.0	[9.081068]	[136]	[]	[]	[50287550]	[]
640_31217	chr15	62781970	62782370	+	908	33.0	[8.415787]	[65]	[9.081068]	[66]	[62782128]	[62782129]
640_31221	chr15	64893893	64894293	+	1000	33.0	[8.334265]	[133]	[]	[]	[64894110]	[]
640_31225	chr15	77634393	77634793	+	1000	33.0	[]	[]	[8.334265]	[149]	[]	[77634641]
640_31228	chr15	83082930	83083330	+	1000	33.0	[]	[]	[7.981569]	[106]	[]	[83083103]
640_3123	chr10	17203377	17203777	+	1000	161.0	[12.820818]	[80]	[9.957076]	[81]	[17203549]	[17203550]
640_31239	chr16	2750886	2751286	+	849	33.0	[7.4328523]	[156]	[]	[]	[2751122]	[]
640_3124	chr10	45470153	45470553	+	1000	161.0	[8.334265, 8.415787]	[98, 112]	[7.5613456]	[99]	[45470348, 45470362]	[45470349]
640_31242	chr16	10787272	10787672	+	896	33.0	[9.3206, 7.3538165]	[91, 142]	[9.859796]	[92]	[10787460, 10787511]	[10787461]
640_31247	chr16	20674777	20675177	+	892	33.0	[7.981569]	[85]	[]	[]	[20674959]	[]
640_31252	chr16	31134736	31135136	+	924	33.0	[]	[]	[7.2921777]	[172]	[]	[31134931]
640_31262	chr16	79334190	79334590	+	927	33.0	[9.081068]	[85]	[]	[]	[79334366]	[]
640_31264	chr16	83956737	83957137	+	722	33.0	[]	[]	[7.3538165]	[67]	[]	[83956892]
640_31265	chr16	88237979	88238379	+	1000	33.0	[9.081068]	[117]	[8.415787]	[118]	[88238191]	[88238192]
640_31267	chr17	2415997	2416397	+	949	33.0	[7.4328523, 7.981569]	[97, 140]	[7.3984704]	[98]	[2416179, 2416222]	[2416180]
640_31276	chr17	28841671	28842071	+	987	33.0	[]	[]	[9.081068]	[139]	[]	[28841878]
640_31279	chr17	34398852	34399252	+	867	33.0	[9.081068]	[163]	[8.415787]	[164]	[34399065]	[34399066]
640_3128	chr12	95073558	95073958	+	1000	161.0	[12.820818]	[129]	[9.957076]	[130]	[95073774]	[95073775]
640_31286	chr17	41870637	41871037	+	897	33.0	[9.957076]	[128]	[12.820818]	[129]	[41870850]	[41870851]
640_3129	chr12	110742691	110743091	+	1000	161.0	[7.3805842]	[100]	[]	[]	[110742882]	[]
640_313	chr22	20858662	20859062	+	1000	370.0	[12.820818]	[73]	[9.3206]	[74]	[20858822]	[20858823]
640_31303	chr17	64965277	64965677	+	849	33.0	[8.415787]	[77]	[9.081068]	[78]	[64965442]	[64965443]
640_31308	chr17	76014162	76014562	+	991	33.0	[8.415787]	[132]	[9.081068]	[133]	[76014387]	[76014388]
640_31311	chr17	77445362	77445762	+	931	33.0	[9.957076]	[61]	[9.859796]	[62]	[77445522]	[77445523]
640_31313	chr17	78985987	78986387	+	958	33.0	[8.415787]	[84]	[]	[]	[78986168]	[]
640_31327	chr18	9137787	9138187	+	844	33.0	[]	[]	[7.4328523]	[135]	[]	[9138014]
640_31330	chr18	10593618	10594018	+	1000	33.0	[]	[]	[8.415787]	[54]	[]	[10593771]
640_31332	chr18	22536526	22536926	+	680	33.0	[]	[]	[9.081068]	[149]	[]	[22536746]
640_31335	chr18	42087234	42087634	+	907	33.0	[9.859796]	[113]	[12.820818]	[114]	[42087439]	[42087440]
640_31339	chr18	79644019	79644419	+	932	33.0	[8.334265]	[113]	[]	[]	[79644228]	[]
640_31341	chr19	1169885	1170285	+	942	33.0	[9.3206]	[101]	[9.957076]	[102]	[1170059]	[1170060]
640_3135	chr17	64919316	64919716	+	1000	161.0	[9.3206]	[67]	[9.3206]	[68]	[64919481]	[64919482]
640_31352	chr19	6890876	6891276	+	906	33.0	[12.820818]	[114]	[9.859796]	[115]	[6891077]	[6891078]
640_31356	chr19	10644742	10645142	+	952	33.0	[7.981569]	[117]	[]	[]	[10644953]	[]
640_31367	chr19	20660384	20660784	+	1000	33.0	[7.3538165, 9.957076, 7.1483927]	[155, 175, 227]	[9.957076]	[176]	[20660550, 20660570, 20660622]	[20660571]
640_31368	chr19	29092585	29092985	+	959	33.0	[9.081068]	[195]	[]	[]	[29092810]	[]
640_31369	chr19	29857992	29858392	+	775	33.0	[8.334265]	[140]	[8.334265, 7.5613456]	[119, 141]	[29858206]	[29858185, 29858207]
640_31378	chr19	45779186	45779586	+	1000	33.0	[7.2921777]	[156]	[]	[]	[45779417]	[]
640_31381	chr19	48553763	48554163	+	541	33.0	[]	[]	[7.5613456]	[131]	[]	[48553960]
640_31382	chr19	48978823	48979223	+	986	33.0	[]	[]	[8.334265]	[106]	[]	[48978983]
640_31385	chr19	49937590	49937990	+	973	33.0	[7.5613456]	[202]	[8.334265]	[203]	[49937827]	[49937828]
640_31386	chr19	50373012	50373412	+	1000	33.0	[8.334265]	[179]	[]	[]	[50373256]	[]
640_31389	chr19	55259911	55260311	+	1000	33.0	[12.820818]	[198]	[9.859796]	[199]	[55260160]	[55260161]
640_3139	chr19	19865666	19866066	+	1000	161.0	[8.415787]	[84]	[9.081068]	[85]	[19865833]	[19865834]
640_31391	chr19	58181870	58182270	+	621	33.0	[]	[]	[7.4328523]	[128]	[]	[58182052]
640_31392	chr19	58381798	58382198	+	876	33.0	[9.859796]	[133]	[9.957076]	[134]	[58382016]	[58382017]
640_31399	chr2	17643127	17643527	+	964	33.0	[9.081068]	[89]	[]	[]	[17643307]	[]
640_31400	chr2	20601353	20601753	+	989	33.0	[]	[]	[7.3805842]	[131]	[]	[20601565]
640_31412	chr2	48433565	48433965	+	920	33.0	[9.081068]	[145]	[]	[]	[48433801]	[]
640_31416	chr2	63525897	63526297	+	981	33.0	[9.957076]	[111]	[9.957076]	[112]	[63526107]	[63526108]
640_31417	chr2	64807331	64807731	+	1000	33.0	[9.3206, 8.415787]	[79, 135]	[9.3206, 9.081068]	[80, 136]	[64807498, 64807554]	[64807499, 64807555]
640_31426	chr2	85728938	85729338	+	987	33.0	[7.3805842]	[127]	[7.981569]	[128]	[85729137]	[85729138]
640_3143	chr20	37406470	37406870	+	1000	161.0	[12.820818, 12.820818]	[86, 110]	[9.859796, 9.957076]	[87, 111]	[37406640, 37406664]	[37406641, 37406665]
640_31437	chr2	119476237	119476637	+	717	33.0	[9.081068]	[127]	[8.415787]	[128]	[119476416]	[119476417]
640_3144	chr22	20564258	20564658	+	1000	161.0	[]	[]	[8.334265]	[114]	[]	[20564467]
640_31440	chr2	151651303	151651703	+	825	33.0	[9.081068]	[88]	[8.415787]	[89]	[151651469]	[151651470]
640_31441	chr2	158047065	158047465	+	960	33.0	[8.415787]	[64]	[]	[]	[158047225]	[]
640_31443	chr2	168434955	168435355	+	627	33.0	[8.415787, 9.081068]	[110, 125]	[8.415787, 8.415787]	[113, 126]	[168435152, 168435167]	[168435155, 168435168]
640_31444	chr2	168849549	168849949	+	1000	33.0	[8.415787]	[129]	[9.081068]	[130]	[168849777]	[168849778]
640_31448	chr2	177644941	177645341	+	955	33.0	[9.081068]	[129]	[]	[]	[177645139]	[]
640_31450	chr2	190462614	190463014	+	850	33.0	[]	[]	[7.3538165]	[115]	[]	[190462814]
640_31451	chr2	196954049	196954449	+	1000	33.0	[8.415787]	[83]	[9.081068]	[84]	[196954218]	[196954219]
640_31453	chr2	200964586	200964986	+	736	33.0	[]	[]	[9.081068]	[177]	[]	[200964799]
640_31459	chr2	216081584	216081984	+	993	33.0	[12.820818]	[168]	[]	[]	[216081834]	[]
640_31466	chr2	231187721	231188121	+	982	33.0	[7.981569]	[134]	[7.1483927]	[145]	[231187918]	[231187929]
640_31469	chr20	561688	562088	+	870	33.0	[7.5613456]	[102]	[]	[]	[561886]	[]
640_31474	chr20	38894285	38894685	+	950	33.0	[12.820818]	[119]	[9.859796]	[120]	[38894495]	[38894496]
640_31475	chr20	40962945	40963345	+	714	33.0	[8.334265]	[122]	[7.5613456]	[123]	[40963164]	[40963165]
640_31483	chr21	33988178	33988578	+	919	33.0	[9.3206]	[110]	[12.820818]	[111]	[33988378]	[33988379]
640_3149	chr6	13574980	13575380	+	1000	161.0	[8.415534]	[88]	[8.344066]	[89]	[13575159]	[13575160]
640_31495	chr22	23376289	23376689	+	697	33.0	[8.334265]	[100]	[]	[]	[23376485]	[]
640_31496	chr22	23772865	23773265	+	891	33.0	[]	[]	[8.415534]	[101]	[]	[23773027]
640_31500	chr22	30287723	30288123	+	992	33.0	[8.415787]	[117]	[9.081068]	[118]	[30287929]	[30287930]
640_31501	chr22	35634127	35634527	+	940	33.0	[]	[]	[9.081068]	[112]	[]	[35634330]
640_31504	chr22	36977309	36977709	+	999	33.0	[]	[]	[7.3984704]	[112]	[]	[36977518]
640_31505	chr22	38032814	38033214	+	635	33.0	[8.415787]	[74]	[9.081068]	[75]	[38032987]	[38032988]
640_31509	chr22	40654489	40654889	+	882	33.0	[9.957076]	[132]	[9.859796]	[133]	[40654695]	[40654696]
640_3151	chr7	103074943	103075343	+	1000	161.0	[8.415534]	[156]	[8.334265]	[128]	[103075191]	[103075163]
640_31511	chr22	49872353	49872753	+	971	33.0	[]	[]	[9.081068]	[77]	[]	[49872521]
640_31512	chr3	4241808	4242208	+	877	33.0	[9.859796]	[110]	[7.3538165, 9.957076]	[74, 111]	[4242005]	[4241969, 4242006]
640_31514	chr3	6490453	6490853	+	1000	33.0	[7.5613456]	[204]	[]	[]	[6490669]	[]
640_31515	chr3	10164597	10164997	+	815	33.0	[]	[]	[7.4328523]	[171]	[]	[10164822]
640_31520	chr3	13885407	13885807	+	829	33.0	[7.5613456]	[94]	[]	[]	[13885584]	[]
640_31523	chr3	24440974	24441374	+	1000	33.0	[9.081068]	[94]	[8.415787]	[95]	[24441159]	[24441160]
640_31526	chr3	37212980	37213380	+	971	33.0	[]	[]	[7.3538165]	[134]	[]	[37213190]
640_31527	chr3	42099750	42100150	+	997	33.0	[7.5613456]	[115]	[]	[]	[42099957]	[]
640_31530	chr3	46022973	46023373	+	864	33.0	[]	[]	[7.4328523]	[87]	[]	[46023153]
640_31531	chr3	46422584	46422984	+	966	33.0	[8.334265]	[112]	[]	[]	[46422778]	[]
640_31532	chr3	52373114	52373514	+	806	33.0	[7.5613456]	[102]	[8.334265]	[103]	[52373297]	[52373298]
640_31535	chr3	72475210	72475610	+	853	33.0	[8.415787]	[131]	[]	[]	[72475411]	[]
640_31542	chr3	133159465	133159865	+	884	33.0	[8.415787]	[66]	[]	[]	[133159616]	[]
640_31545	chr3	141881671	141882071	+	948	33.0	[]	[]	[8.415787]	[77]	[]	[141881844]
640_3155	chr8	134720023	134720423	+	1000	161.0	[8.415787]	[67]	[9.081068]	[68]	[134720189]	[134720190]
640_31558	chr3	195701425	195701825	+	1000	33.0	[12.820818]	[105]	[12.820818]	[106]	[195701616]	[195701617]
640_31560	chr3	196177566	196177966	+	1000	33.0	[]	[]	[7.1483927]	[152]	[]	[196177797]
640_31562	chr3	197547628	197548028	+	700	33.0	[12.820818]	[117]	[9.3206]	[118]	[197547811]	[197547812]
640_31565	chr3	198094969	198095369	+	807	33.0	[]	[]	[9.081068]	[119]	[]	[198095160]
640_31566	chr4	1072874	1073274	+	1000	33.0	[7.3984704]	[66]	[]	[]	[1073032]	[]
640_31567	chr4	2007191	2007591	+	951	33.0	[7.981569]	[127]	[]	[]	[2007410]	[]
640_3157	chr1	6209196	6209596	+	1000	160.0	[8.344066]	[147]	[8.415534]	[148]	[6209436]	[6209437]
640_31572	chr4	38062009	38062409	+	1000	33.0	[]	[]	[7.3538165]	[92]	[]	[38062197]
640_31576	chr4	49512203	49512603	+	1000	33.0	[12.820818]	[172]	[12.820818]	[173]	[49512415]	[49512416]
640_31580	chr4	70715102	70715502	+	989	33.0	[9.957076]	[175]	[]	[]	[70715353]	[]
640_31586	chr4	128347428	128347828	+	1000	33.0	[]	[]	[9.081068]	[161]	[]	[128347634]
640_3159	chr1	156106258	156106658	+	1000	160.0	[]	[]	[8.415534]	[115]	[]	[156106457]
640_31593	chr4	173188671	173189071	+	918	33.0	[9.957076]	[123]	[12.820818]	[124]	[173188862]	[173188863]
640_31596	chr5	10508962	10509362	+	986	33.0	[8.415787, 12.820818]	[108, 152]	[9.081068, 12.820818]	[109, 153]	[10509158, 10509202]	[10509159, 10509203]
640_31598	chr5	32311318	32311718	+	854	33.0	[12.820818]	[113]	[9.957076]	[114]	[32311505]	[32311506]
640_3160	chr1	202927081	202927481	+	1000	160.0	[9.3206, 9.3206]	[143, 161]	[9.3206, 9.3206]	[144, 162]	[202927308, 202927326]	[202927309, 202927327]
640_31603	chr5	56179454	56179854	+	1000	33.0	[8.415787]	[74]	[9.081068]	[75]	[56179625]	[56179626]
640_31605	chr5	68395294	68395694	+	701	33.0	[12.820818]	[134]	[12.820818]	[135]	[68395499]	[68395500]
640_31606	chr5	69024129	69024529	+	772	33.0	[8.415787]	[144]	[]	[]	[69024371]	[]
640_31610	chr5	97071173	97071573	+	1000	33.0	[12.820818]	[87]	[12.820818]	[88]	[97071344]	[97071345]
640_31611	chr5	113606500	113606900	+	1000	33.0	[]	[]	[9.081068]	[120]	[]	[113606701]
640_31613	chr5	121681226	121681626	+	981	33.0	[8.415787]	[142]	[]	[]	[121681437]	[]
640_31614	chr5	126513292	126513692	+	1000	33.0	[]	[]	[9.081068]	[89]	[]	[126513476]
640_31616	chr5	130897693	130898093	+	1000	33.0	[]	[]	[7.5613456]	[96]	[]	[130897884]
640_31619	chr5	134242096	134242496	+	997	33.0	[9.3206]	[137]	[9.859796]	[138]	[134242305]	[134242306]
640_3162	chr10	50224326	50224726	+	1000	160.0	[9.081068]	[140]	[]	[]	[50224554]	[]
640_31625	chr5	148574203	148574603	+	971	33.0	[9.859796]	[131]	[9.3206]	[132]	[148574420]	[148574421]
640_31628	chr5	150218127	150218527	+	1000	33.0	[8.334265]	[107]	[]	[]	[150218328]	[]
640_3163	chr10	68075108	68075508	+	1000	160.0	[8.344066]	[109]	[]	[]	[68075312]	[]
640_31634	chr5	163461613	163462013	+	956	33.0	[7.3538165]	[194]	[]	[]	[163461849]	[]
640_31636	chr5	172454820	172455220	+	1000	33.0	[9.957076]	[162]	[9.859796]	[163]	[172455016]	[172455017]
640_31644	chr6	6874512	6874912	+	977	33.0	[]	[]	[8.415787, 8.415787]	[97, 159]	[]	[6874694, 6874756]
640_3165	chr10	71684328	71684728	+	1000	160.0	[]	[]	[9.081068]	[84]	[]	[71684500]
640_31650	chr6	17870849	17871249	+	666	33.0	[9.081068]	[110]	[]	[]	[17871055]	[]
640_31652	chr6	20415919	20416319	+	1000	33.0	[9.081068]	[122]	[]	[]	[20416128]	[]
640_3166	chr12	95858796	95859196	+	1000	160.0	[]	[]	[7.981569]	[138]	[]	[95859011]
640_31667	chr6	34415217	34415617	+	925	33.0	[7.981569]	[154]	[7.3805842]	[155]	[34415444]	[34415445]
640_31690	chr6	124759373	124759773	+	557	33.0	[8.415787]	[65]	[9.081068]	[66]	[124759533]	[124759534]
640_317	chr7	74173958	74174358	+	1000	369.0	[12.820818]	[111]	[12.820818, 7.3984704]	[112, 130]	[74174156]	[74174157, 74174175]
640_31701	chr6	154343724	154344124	+	865	33.0	[8.415787, 7.3984704, 12.820818]	[65, 86, 127]	[7.4328523, 9.859796]	[87, 128]	[154343878, 154343899, 154343940]	[154343900, 154343941]
640_31703	chr6	157625115	157625515	+	620	33.0	[9.957076]	[144]	[9.859796]	[145]	[157625330]	[157625331]
640_3171	chr16	13779579	13779979	+	1000	160.0	[12.820818, 7.3538165]	[76, 113]	[12.820818]	[77]	[13779751, 13779788]	[13779752]
640_31712	chr6	168956880	168957280	+	856	33.0	[]	[]	[7.3538165]	[106]	[]	[168957071]
640_31719	chr7	22831543	22831943	+	938	33.0	[9.859796, 8.415787]	[121, 141]	[9.957076]	[122]	[22831750, 22831770]	[22831751]
640_31720	chr7	23546943	23547343	+	1000	33.0	[7.5613456]	[148]	[8.334265]	[149]	[23547175]	[23547176]
640_31721	chr7	24973965	24974365	+	922	33.0	[8.415787]	[100]	[]	[]	[24974154]	[]
640_31723	chr7	30731591	30731991	+	980	33.0	[12.820818]	[96]	[12.820818]	[97]	[30731771]	[30731772]
640_31730	chr7	47482095	47482495	+	975	33.0	[]	[]	[9.081068]	[140]	[]	[47482332]
640_31731	chr7	50558400	50558800	+	607	33.0	[]	[]	[7.3805842]	[90]	[]	[50558573]
640_31736	chr7	75671290	75671690	+	976	33.0	[]	[]	[7.3538165, 7.1483927]	[84, 132]	[]	[75671472, 75671520]
640_31744	chr7	100532645	100533045	+	951	33.0	[7.3805842]	[138]	[]	[]	[100532829]	[]
640_31755	chr7	117048446	117048846	+	998	33.0	[8.334265]	[66]	[]	[]	[117048602]	[]
640_31759	chr7	127646123	127646523	+	816	33.0	[12.820818]	[94]	[12.820818]	[95]	[127646307]	[127646308]
640_31760	chr7	128204418	128204818	+	580	33.0	[8.415787]	[128]	[]	[]	[128204636]	[]
640_31765	chr7	134200809	134201209	+	635	33.0	[12.820818]	[134]	[12.820818]	[135]	[134201032]	[134201033]
640_31772	chr7	158696060	158696460	+	943	33.0	[7.4328523]	[169]	[]	[]	[158696285]	[]
640_31787	chr8	30656857	30657257	+	598	33.0	[8.334265]	[169]	[]	[]	[30657068]	[]
640_31790	chr8	73224678	73225078	+	938	33.0	[8.415787]	[159]	[9.081068]	[160]	[73224919]	[73224920]
640_31807	chr8	143279461	143279861	+	612	33.0	[]	[]	[9.081068]	[116]	[]	[143279658]
640_31819	chr9	78074857	78075257	+	982	33.0	[8.415787]	[79]	[9.081068]	[80]	[78075024]	[78075025]
640_31824	chr9	92022023	92022423	+	815	33.0	[12.820818]	[116]	[9.859796]	[117]	[92022223]	[92022224]
640_31826	chr9	92406567	92406967	+	664	33.0	[9.081068]	[126]	[]	[]	[92406788]	[]
640_31829	chr9	111900026	111900426	+	1000	33.0	[7.1483927]	[121]	[]	[]	[111900237]	[]
640_3183	chr22	43186676	43187076	+	1000	160.0	[9.957076, 7.981569]	[96, 122]	[9.957076]	[97]	[43186866, 43186892]	[43186867]
640_31839	chr9	130767082	130767482	+	983	33.0	[]	[]	[9.081068]	[119]	[]	[130767300]
640_31840	chr9	130767570	130767970	+	1000	33.0	[9.957076]	[174]	[9.859796]	[175]	[130767745]	[130767746]
640_31849	chr9	131018565	131018965	+	974	33.0	[8.415787]	[141]	[]	[]	[131018734]	[]
640_31855	chr9	131306521	131306921	+	932	33.0	[8.415787]	[140]	[]	[]	[131306681]	[]
640_31861	chrX	2319086	2319486	+	992	33.0	[]	[]	[7.981569]	[153]	[]	[2319324]
640_3187	chr5	68423174	68423574	+	1000	160.0	[8.415787]	[107]	[]	[]	[68423377]	[]
640_31877	chr1	6437999	6438399	+	910	32.0	[]	[]	[7.5613456]	[145]	[]	[6438237]
640_31882	chr1	8396759	8397159	+	773	32.0	[12.820818]	[121]	[9.3206]	[122]	[8396974]	[8396975]
640_31887	chr1	11384140	11384540	+	887	32.0	[9.859796]	[90]	[12.820818]	[91]	[11384322]	[11384323]
640_31890	chr1	14780262	14780662	+	761	32.0	[]	[]	[8.415787]	[209]	[]	[14780505]
640_31904	chr1	27940308	27940708	+	979	32.0	[]	[]	[7.981569]	[85]	[]	[27940475]
640_31908	chr1	28876145	28876545	+	856	32.0	[9.3206]	[115]	[9.859796]	[116]	[28876338]	[28876339]
640_31911	chr1	31924872	31925272	+	820	32.0	[]	[]	[9.081068]	[119]	[]	[31925060]
