#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_30702	chr6	146866006	146866406	+	1000	41.0	[3.937039]	[143]	[]	[]	[146866240]	[]
314_30707	chr6	154356911	154357311	+	1000	41.0	[]	[]	[3.7968774]	[106]	[]	[154357099]
314_30723	chr7	16817525	16817925	+	1000	41.0	[7.6537538]	[112]	[5.076393]	[112]	[16817731]	[16817731]
314_30724	chr7	22443446	22443846	+	1000	41.0	[8.669301]	[152]	[10.404763]	[152]	[22443667]	[22443667]
314_30732	chr7	32609480	32609880	+	1000	41.0	[6.7177763]	[101]	[6.01237]	[101]	[32609681]	[32609681]
314_30734	chr7	35753642	35754042	+	1000	41.0	[7.6537538]	[172]	[5.076393]	[172]	[35753876]	[35753876]
314_30744	chr7	87380963	87381363	+	1000	41.0	[4.326686]	[116]	[4.195397]	[116]	[87381171]	[87381171]
314_3075	chr20	49685804	49686204	+	1000	207.0	[3.825743]	[102]	[3.8039694]	[116]	[49686003]	[49686017]
314_30751	chr7	103298510	103298910	+	1000	41.0	[6.7177763]	[113]	[6.01237]	[113]	[103298713]	[103298713]
314_30767	chr7	130493482	130493882	+	1000	41.0	[6.01237]	[129]	[6.7177763]	[129]	[130493704]	[130493704]
314_30781	chr8	11315258	11315658	+	1000	41.0	[4.392465]	[136]	[4.268303]	[136]	[11315487]	[11315487]
314_30784	chr8	22673296	22673696	+	885	41.0	[5.96147]	[124]	[6.6523285]	[124]	[22673503]	[22673503]
314_30786	chr8	23068907	23069307	+	1000	41.0	[]	[]	[3.8033974]	[70]	[]	[23069072]
314_30789	chr8	40524500	40524900	+	1000	41.0	[10.383591]	[93]	[8.735081]	[93]	[40524688]	[40524688]
314_3079	chr3	194233171	194233571	+	1000	207.0	[6.01237]	[96]	[6.7177763]	[96]	[194233367]	[194233367]
314_30798	chr8	83615840	83616240	+	1000	41.0	[8.735081]	[111]	[10.383591]	[111]	[83616045]	[83616045]
314_30800	chr8	86036688	86037088	+	1000	41.0	[5.018366, 11.627113]	[91, 101]	[7.624888, 14.211601]	[91, 101]	[86036856, 86036866]	[86036856, 86036866]
314_30802	chr8	93397966	93398366	+	1000	41.0	[5.076393]	[96]	[7.6537538]	[96]	[93398141]	[93398141]
314_30806	chr8	96852702	96853102	+	1000	41.0	[6.7177763]	[104]	[6.01237]	[104]	[96852906]	[96852906]
314_30809	chr8	115380168	115380568	+	1000	41.0	[4.268303]	[118]	[4.392465]	[118]	[115380369]	[115380369]
314_30815	chr8	127894669	127895069	+	1000	41.0	[4.2102757]	[143]	[4.3635993]	[143]	[127894897]	[127894897]
314_30825	chr9	450047	450447	+	1000	41.0	[3.8368208, 3.937039]	[118, 151]	[]	[]	[450256, 450289]	[]
314_30833	chr9	37300608	37301008	+	1000	41.0	[8.68418]	[99]	[10.318143]	[99]	[37300800]	[37300800]
314_30836	chr9	69204663	69205063	+	1000	41.0	[6.674476, 4.392465]	[72, 106]	[5.946591, 4.268303]	[72, 106]	[69204814, 69204848]	[69204814, 69204848]
314_3085	chr5	149466484	149466884	+	1000	207.0	[8.735081]	[100]	[10.383591]	[100]	[149466682]	[149466682]
314_30870	chrX	53313379	53313779	+	1000	41.0	[3.8368208]	[112]	[3.9444213]	[84]	[53313586]	[53313558]
314_30890	chr1	17392185	17392585	+	1000	40.0	[8.735081]	[111]	[10.383591]	[111]	[17392390]	[17392390]
314_30892	chr1	20785274	20785674	+	678	40.0	[8.727918]	[127]	[10.369301]	[127]	[20785492]	[20785492]
314_30907	chr1	30741169	30741569	+	1000	40.0	[11.627113]	[107]	[14.211601]	[107]	[30741360]	[30741360]
314_30924	chr1	62175557	62175957	+	1000	40.0	[10.347598]	[86]	[8.68418]	[86]	[62175726]	[62175726]
314_30934	chr1	89739215	89739615	+	1000	40.0	[6.7177763]	[126]	[6.01237]	[126]	[89739414]	[89739414]
314_3094	chr11	71772145	71772545	+	1000	206.0	[5.0034866, 4.268303]	[74, 116]	[7.6175804, 4.392465]	[74, 116]	[71772316, 71772358]	[71772316, 71772358]
314_30949	chr1	149813488	149813888	+	1000	40.0	[3.7824428]	[95]	[]	[]	[149813683]	[]
314_30950	chr1	150363478	150363878	+	1000	40.0	[7.587974]	[124]	[5.1457915]	[124]	[150363661]	[150363661]
314_30953	chr1	154406048	154406448	+	1000	40.0	[6.01237]	[107]	[6.7177763]	[107]	[154406251]	[154406251]
314_3096	chr13	27182957	27183357	+	1000	206.0	[6.7177763]	[92]	[6.01237]	[92]	[27183138]	[27183138]
314_30960	chr1	160284782	160285182	+	862	40.0	[]	[]	[3.8293622]	[220]	[]	[160285004]
314_30965	chr1	165408539	165408939	+	1000	40.0	[15.292928]	[138]	[16.93431]	[138]	[165408746]	[165408746]
314_30981	chr1	204630362	204630762	+	1000	40.0	[5.946591]	[68]	[6.6671314]	[68]	[204630517]	[204630517]
314_30999	chr1	227335554	227335954	+	1000	40.0	[5.0257483]	[85]	[7.6679726]	[85]	[227335732]	[227335732]
314_31002	chr1	231420901	231421301	+	745	40.0	[6.005208]	[192]	[6.703487]	[192]	[231421147]	[231421147]
314_3103	chr18	34947625	34948025	+	1000	206.0	[6.01237]	[92]	[6.7177763]	[92]	[34947806]	[34947806]
314_31038	chr10	72935339	72935739	+	1000	40.0	[12.570218]	[113]	[13.2684965]	[113]	[72935532]	[72935532]
314_31043	chr10	99141073	99141473	+	1000	40.0	[5.076393, 16.93431]	[113, 139]	[7.6537538, 15.292928]	[113, 139]	[99141279, 99141305]	[99141279, 99141305]
314_31050	chr11	587839	588239	+	1000	40.0	[16.93431, 6.0406694]	[108, 115]	[15.292928, 6.64487]	[108, 115]	[588035, 588042]	[588035, 588042]
314_31053	chr11	6357230	6357630	+	1000	40.0	[12.570218]	[61]	[13.2684965]	[61]	[6357389]	[6357389]
314_31055	chr11	11813298	11813698	+	1000	40.0	[6.01237, 7.587974]	[117, 127]	[6.7177763, 5.0034866]	[117, 127]	[11813494, 11813504]	[11813494, 11813504]
314_31058	chr11	16096312	16096712	+	1000	40.0	[16.93431]	[148]	[15.292928]	[148]	[16096546]	[16096546]
314_3106	chr2	24816928	24817328	+	1000	206.0	[8.735081, 10.325563]	[102, 137]	[10.383591, 3.8951416, 8.706215]	[102, 109, 137]	[24817125, 24817160]	[24817125, 24817132, 24817160]
314_31066	chr11	34855093	34855493	+	1000	40.0	[]	[]	[3.9807768]	[109]	[]	[34855286]
314_3107	chr2	45190408	45190808	+	1000	206.0	[5.076393]	[81]	[7.6537538]	[81]	[45190584]	[45190584]
314_31074	chr11	61603097	61603497	+	1000	40.0	[6.01237]	[121]	[6.7177763]	[121]	[61603316]	[61603316]
314_31095	chr11	96103107	96103507	+	1000	40.0	[6.6671314, 8.742208]	[103, 140]	[5.946591, 10.376464]	[103, 140]	[96103297, 96103334]	[96103297, 96103334]
314_31107	chr11	121421501	121421901	+	1000	40.0	[3.7822251]	[130]	[]	[]	[121421731]	[]
314_31108	chr11	122755426	122755826	+	769	40.0	[10.347598]	[163]	[8.669301]	[163]	[122755677]	[122755677]
314_31116	chr12	2336310	2336710	+	1000	40.0	[5.076393, 6.7177763]	[83, 115]	[7.6537538, 6.01237]	[83, 115]	[2336487, 2336519]	[2336487, 2336519]
314_3115	chr4	73450372	73450772	+	1000	206.0	[10.383591]	[110]	[8.735081]	[110]	[73450576]	[73450576]
314_31157	chr12	114555448	114555848	+	1000	40.0	[3.8185804]	[110]	[]	[]	[114555652]	[]
314_31160	chr12	116359412	116359812	+	1000	40.0	[5.0404005]	[161]	[7.6028533]	[161]	[116359630]	[116359630]
314_3118	chr6	34981911	34982311	+	1000	206.0	[3.8114533]	[107]	[]	[]	[34982116]	[]
314_31181	chr13	93296806	93297206	+	1000	40.0	[6.01237]	[100]	[6.7177763]	[100]	[93297005]	[93297005]
314_31187	chr14	29645136	29645536	+	1000	40.0	[8.735081]	[96]	[10.383591]	[96]	[29645322]	[29645322]
314_31189	chr14	30893789	30894189	+	1000	40.0	[4.261176]	[117]	[4.399592]	[117]	[30893978]	[30893978]
314_31193	chr14	63460733	63461133	+	1000	40.0	[7.587974]	[86]	[5.033093]	[86]	[63460912]	[63460912]
314_31195	chr14	74516769	74517169	+	1000	40.0	[6.01237]	[102]	[6.7177763]	[102]	[74516963]	[74516963]
314_312	chr16	79972034	79972434	+	1000	431.0	[5.946591, 5.96147, 3.825743]	[58, 91, 99]	[6.6671314, 6.6817837]	[58, 91]	[79972190, 79972223, 79972231]	[79972190, 79972223]
314_31228	chr16	723037	723437	+	1000	40.0	[]	[]	[3.825743]	[113]	[]	[723233]
314_31230	chr16	1964610	1965010	+	1000	40.0	[7.587974]	[98]	[5.097565]	[98]	[1964798]	[1964798]
314_31240	chr16	30355262	30355662	+	1000	40.0	[]	[]	[3.92216]	[76]	[]	[30355431]
314_31245	chr16	56224965	56225365	+	1000	40.0	[3.7824428]	[125]	[]	[]	[56225173]	[]
314_31248	chr16	67885423	67885823	+	1000	40.0	[6.01237]	[87]	[6.7177763]	[87]	[67885608]	[67885608]
314_31256	chr16	85555161	85555561	+	1000	40.0	[]	[]	[3.825743]	[94]	[]	[85555351]
314_31262	chr16	88831789	88832189	+	910	40.0	[7.6537538]	[101]	[5.076393]	[101]	[88831989]	[88831989]
314_31273	chr17	8408333	8408733	+	1000	40.0	[8.735081]	[127]	[10.383591]	[127]	[8408544]	[8408544]
314_313	chr21	29300118	29300518	+	1000	431.0	[7.624888, 8.735081]	[75, 99]	[5.018366, 10.383591]	[75, 99]	[29300293, 29300317]	[29300293, 29300317]
314_31313	chr18	3606003	3606403	+	1000	40.0	[3.7824428, 6.005208]	[97, 126]	[6.703487]	[126]	[3606198, 3606227]	[3606227]
314_3132	chr12	27984209	27984609	+	1000	205.0	[8.742208]	[103]	[10.376464]	[103]	[27984408]	[27984408]
314_31320	chr18	12296029	12296429	+	1000	40.0	[4.195397, 10.376464]	[89, 132]	[4.4207644, 8.742208]	[89, 132]	[12296193, 12296236]	[12296193, 12296236]
314_31328	chr18	58058692	58059092	+	1000	40.0	[4.217658]	[147]	[4.326686]	[147]	[58058914]	[58058914]
314_3133	chr12	51387965	51388365	+	1000	205.0	[4.261176]	[93]	[4.399592]	[93]	[51388158]	[51388158]
314_31331	chr19	984104	984504	+	978	40.0	[7.6102357]	[128]	[5.083485]	[128]	[984321]	[984321]
314_31351	chr19	18341149	18341549	+	1000	40.0	[5.076393]	[88]	[7.6537538]	[88]	[18341328]	[18341328]
314_31352	chr19	18677978	18678378	+	1000	40.0	[10.376464]	[119]	[8.742208]	[119]	[18678195]	[18678195]
314_31353	chr19	18764022	18764422	+	895	40.0	[5.076393]	[146]	[7.6537538]	[146]	[18764247]	[18764247]
314_3138	chr2	8803975	8804375	+	1000	205.0	[8.742208]	[111]	[10.376464]	[111]	[8804185]	[8804185]
314_31388	chr2	12293867	12294267	+	1000	40.0	[15.292928]	[117]	[16.93431]	[117]	[12294070]	[12294070]
314_31391	chr2	33337371	33337771	+	1000	40.0	[4.399592]	[105]	[4.261176]	[105]	[33337573]	[33337573]
314_31399	chr2	45946045	45946445	+	1000	40.0	[5.0257483, 7.5954328]	[97, 118]	[7.587974, 5.018366]	[97, 118]	[45946242, 45946263]	[45946242, 45946263]
314_314	chr22	35376916	35377316	+	1000	431.0	[6.01237]	[141]	[3.7822251, 6.7177763]	[77, 141]	[35377157]	[35377093, 35377157]
314_31400	chr2	54047680	54048080	+	1000	40.0	[8.706215]	[97]	[10.310684]	[97]	[54047876]	[54047876]
314_31407	chr2	65377684	65378084	+	1000	40.0	[10.376464]	[100]	[8.742208]	[100]	[65377880]	[65377880]
314_3142	chr4	6892172	6892572	+	1000	205.0	[3.7968774]	[99]	[]	[]	[6892369]	[]
314_31427	chr2	143816911	143817311	+	1000	40.0	[8.742208]	[91]	[10.376464]	[91]	[143817096]	[143817096]
314_31437	chr2	166361625	166362025	+	1000	40.0	[8.742208]	[117]	[10.376464]	[117]	[166361832]	[166361832]
314_31445	chr2	172046092	172046492	+	1000	40.0	[4.2028556, 3.8662758]	[117, 144]	[4.3415647]	[117]	[172046294, 172046321]	[172046294]
314_31447	chr2	173782959	173783359	+	1000	40.0	[3.7968774]	[101]	[]	[]	[173783159]	[]
314_31463	chr2	230774548	230774948	+	577	40.0	[13.2684965]	[114]	[12.570218]	[114]	[230774747]	[230774747]
314_31465	chr2	240251073	240251473	+	1000	40.0	[14.211601]	[109]	[11.627113, 3.92216]	[109, 133]	[240251276]	[240251276, 240251300]
314_31475	chr20	36169453	36169853	+	1000	40.0	[6.7177763]	[124]	[6.01237]	[124]	[36169672]	[36169672]
314_31485	chr21	14630507	14630907	+	909	40.0	[15.292928, 3.8180497]	[127, 183]	[16.93431]	[127]	[14630701, 14630757]	[14630701]
314_31490	chr21	42233627	42234027	+	1000	40.0	[6.01237]	[137]	[6.7177763]	[137]	[42233847]	[42233847]
314_31498	chr22	21739112	21739512	+	1000	40.0	[3.8611343]	[144]	[]	[]	[21739341]	[]
314_31502	chr22	21942561	21942961	+	1000	40.0	[6.01237]	[149]	[6.7177763]	[149]	[21942792]	[21942792]
314_3151	chrX	123217016	123217416	+	1000	205.0	[8.742208]	[118]	[10.376464]	[118]	[123217228]	[123217228]
314_31516	chr22	27836161	27836561	+	933	40.0	[10.383591]	[110]	[8.735081]	[110]	[27836357]	[27836357]
314_31528	chr3	9862543	9862943	+	1000	40.0	[5.0257483]	[67]	[7.6679726]	[67]	[9862698]	[9862698]
314_31568	chr3	153166213	153166613	+	1000	40.0	[5.076393]	[98]	[7.6537538]	[98]	[153166410]	[153166410]
314_31584	chr3	197394519	197394919	+	1000	40.0	[12.570218]	[110]	[13.2684965]	[110]	[197394710]	[197394710]
314_31594	chr4	7202389	7202789	+	1000	40.0	[7.624888]	[103]	[5.0034866]	[103]	[7202581]	[7202581]
314_316	chr4	74057097	74057497	+	1000	431.0	[]	[]	[3.7968774]	[143]	[]	[74057332]
314_3160	chr16	82152557	82152957	+	1000	204.0	[6.01237]	[100]	[6.7177763]	[100]	[82152757]	[82152757]
314_31601	chr4	37648114	37648514	+	916	40.0	[16.93431]	[104]	[15.292928]	[104]	[37648309]	[37648309]
314_31609	chr4	68152426	68152826	+	1000	40.0	[16.93431, 14.211601]	[135, 142]	[15.292928, 11.627113]	[135, 142]	[68152657, 68152664]	[68152657, 68152664]
314_31613	chr4	76803394	76803794	+	1000	40.0	[12.570218]	[101]	[13.2684965]	[101]	[76803582]	[76803582]
314_31621	chr4	94451756	94452156	+	1000	40.0	[]	[]	[3.9807768]	[105]	[]	[94451935]
314_31625	chr4	109702675	109703075	+	1000	40.0	[3.8185804]	[201]	[]	[]	[109702904]	[]
314_3163	chr2	127508531	127508931	+	1000	204.0	[10.383591]	[107]	[8.735081]	[107]	[127508733]	[127508733]
314_31638	chr4	186606447	186606847	+	1000	40.0	[10.376464, 3.839962]	[113, 127]	[8.742208]	[113]	[186606649, 186606663]	[186606649]
314_31639	chr4	188728353	188728753	+	1000	40.0	[6.7177763]	[98]	[6.01237]	[98]	[188728550]	[188728550]
314_31640	chr5	1670447	1670847	+	1000	40.0	[6.7177763]	[107]	[6.01237]	[107]	[1670636]	[1670636]
314_31645	chr5	61160544	61160944	+	1000	40.0	[5.0034866]	[111]	[7.682053]	[111]	[61160737]	[61160737]
314_31651	chr5	88814263	88814663	+	1000	40.0	[]	[]	[3.7824428]	[113]	[]	[88814462]
314_31652	chr5	89013686	89014086	+	1000	40.0	[4.268303]	[103]	[4.392465]	[103]	[89013885]	[89013885]
314_31662	chr5	119036084	119036484	+	1000	40.0	[4.195397, 8.669301, 10.332946, 8.742208]	[64, 105, 114, 135]	[4.356292, 10.347598, 8.669301, 10.376464]	[64, 105, 114, 135]	[119036240, 119036281, 119036290, 119036311]	[119036240, 119036281, 119036290, 119036311]
314_3167	chr22	38181605	38182005	+	1000	204.0	[3.92216]	[70]	[]	[]	[38181775]	[]
314_3169	chr3	194489615	194490015	+	1000	204.0	[6.01237]	[99]	[6.7177763]	[99]	[194489811]	[194489811]
314_31691	chr6	8083315	8083715	+	1000	40.0	[8.904404]	[108]	[10.545787]	[108]	[8083514]	[8083514]
314_3170	chr3	197712279	197712679	+	1000	204.0	[3.7822251]	[94]	[]	[]	[197712468]	[]
314_31704	chr6	16007142	16007542	+	1000	40.0	[4.348947]	[142]	[4.195397]	[142]	[16007374]	[16007374]
314_31706	chr6	20455353	20455753	+	1000	40.0	[4.2540135, 5.0621037]	[97, 158]	[4.3853025, 7.646591]	[97, 158]	[20455536, 20455597]	[20455536, 20455597]
314_31723	chr6	30886054	30886454	+	1000	40.0	[16.93431]	[107]	[15.292928]	[107]	[30886252]	[30886252]
314_31734	chr6	37169149	37169549	+	1000	40.0	[3.8469152, 13.2684965]	[149, 169]	[12.570218]	[169]	[37169367, 37169387]	[37169387]
314_31740	chr6	83519077	83519477	+	1000	40.0	[7.6537538]	[118]	[5.076393]	[118]	[83519286]	[83519286]
314_31748	chr6	125004236	125004636	+	1000	40.0	[8.227603]	[107]	[7.153209]	[107]	[125004419]	[125004419]
314_31750	chr6	126180547	126180947	+	1000	40.0	[8.727918]	[134]	[10.369301]	[134]	[126180767]	[126180767]
314_31773	chr7	4830092	4830492	+	1000	40.0	[]	[]	[3.8107421]	[74]	[]	[4830256]
314_31776	chr7	12211015	12211415	+	836	40.0	[6.0265894]	[106]	[6.6671314]	[106]	[12211175]	[12211175]
314_31779	chr7	22291296	22291696	+	1000	40.0	[7.6028533]	[90]	[5.0109453]	[90]	[22291486]	[22291486]
314_31786	chr7	32586739	32587139	+	1000	40.0	[4.430499]	[156]	[4.561788]	[156]	[32586978]	[32586978]
314_3179	chr1	42385254	42385654	+	1000	203.0	[4.268303]	[108]	[4.392465]	[108]	[42385458]	[42385458]
314_3181	chr10	5317644	5318044	+	1000	203.0	[10.325563, 10.376464]	[63, 126]	[8.67676, 8.742208]	[63, 126]	[5317803, 5317866]	[5317803, 5317866]
314_31810	chr7	92642165	92642565	+	996	40.0	[8.68418, 8.706215]	[96, 115]	[10.318143, 10.310684]	[96, 115]	[92642359, 92642378]	[92642359, 92642378]
314_31813	chr7	100049635	100050035	+	1000	40.0	[4.261176]	[97]	[4.399592]	[97]	[100049832]	[100049832]
314_3182	chr11	2846065	2846465	+	1000	203.0	[8.735081]	[98]	[10.383591]	[98]	[2846262]	[2846262]
314_31832	chr7	120051746	120052146	+	616	40.0	[10.383591]	[114]	[8.735081]	[114]	[120051952]	[120051952]
314_31838	chr7	127892471	127892871	+	1000	40.0	[3.832835]	[92]	[]	[]	[127892644]	[]
314_31841	chr7	136062941	136063341	+	1000	40.0	[4.348947]	[109]	[4.195397]	[109]	[136063134]	[136063134]
314_31869	chr8	48589971	48590371	+	1000	40.0	[10.383591]	[105]	[8.735081]	[105]	[48590170]	[48590170]
314_31875	chr8	66494271	66494671	+	1000	40.0	[10.383591]	[108]	[8.735081]	[108]	[66494467]	[66494467]
314_31900	chr9	70499620	70500020	+	789	40.0	[3.7822251]	[92]	[]	[]	[70499808]	[]
314_31903	chr9	72857050	72857450	+	1000	40.0	[]	[]	[3.7895699]	[58]	[]	[72857208]
314_31904	chr9	88947857	88948257	+	1000	40.0	[8.742208]	[91]	[10.376464]	[91]	[88948048]	[88948048]
314_3192	chr3	71504186	71504586	+	1000	203.0	[6.7177763]	[100]	[6.01237]	[100]	[71504383]	[71504383]
314_31931	chr9	134592352	134592752	+	1000	40.0	[7.6537538]	[108]	[5.076393]	[108]	[134592556]	[134592556]
314_31934	chr9	137304462	137304862	+	1000	40.0	[]	[]	[3.825743]	[95]	[]	[137304650]
314_3194	chr3	196338404	196338804	+	1000	203.0	[12.570218]	[91]	[13.2684965]	[91]	[196338595]	[196338595]
314_31958	chr1	14346127	14346527	+	919	39.0	[16.93431]	[145]	[15.292928]	[145]	[14346357]	[14346357]
314_31962	chr1	16721873	16722273	+	1000	39.0	[]	[]	[3.9022686]	[90]	[]	[16722063]
314_3197	chr5	131163702	131164102	+	1000	203.0	[4.261176]	[96]	[3.796015, 4.399592]	[62, 96]	[131163895]	[131163861, 131163895]
314_31973	chr1	25568974	25569374	+	950	39.0	[]	[]	[3.92216]	[184]	[]	[25569181]
314_3198	chr6	31734161	31734561	+	1000	203.0	[10.310684]	[105]	[8.698907]	[105]	[31734366]	[31734366]
314_31991	chr1	39390336	39390736	+	1000	39.0	[8.669301]	[105]	[10.404763]	[105]	[39390504]	[39390504]
314_31995	chr1	45913370	45913770	+	1000	39.0	[4.261176]	[127]	[4.399592]	[127]	[45913585]	[45913585]
314_31996	chr1	45929304	45929704	+	1000	39.0	[]	[]	[3.7885947]	[119]	[]	[45929505]
314_320	chr2	112692485	112692885	+	1000	430.0	[10.376464]	[98]	[8.742208]	[98]	[112692679]	[112692679]
314_3200	chr7	45241223	45241623	+	1000	203.0	[4.268303]	[99]	[4.392465]	[99]	[45241417]	[45241417]
314_32007	chr1	84698653	84699053	+	1000	39.0	[10.819023]	[107]	[10.950313]	[107]	[84698839]	[84698839]
314_3202	chr7	129875840	129876240	+	1000	203.0	[7.6537538]	[101]	[5.076393]	[101]	[129876034]	[129876034]
314_32023	chr1	119358661	119359061	+	1000	39.0	[4.392465]	[100]	[4.268303]	[100]	[119358848]	[119358848]
314_32029	chr1	155085673	155086073	+	1000	39.0	[6.7177763]	[82]	[6.01237]	[82]	[155085850]	[155085850]
314_3204	chr7	135929718	135930118	+	1000	203.0	[5.018366]	[72]	[7.624888]	[72]	[135929888]	[135929888]
314_32044	chr1	180243544	180243944	+	1000	39.0	[10.310684]	[95]	[8.698907]	[95]	[180243729]	[180243729]
314_32058	chr1	206442074	206442474	+	1000	39.0	[3.825743, 8.904404]	[98, 138]	[10.545787]	[138]	[206442267, 206442307]	[206442307]
314_32071	chr1	227429655	227430055	+	1000	39.0	[5.0034866]	[103]	[7.624888]	[103]	[227429857]	[227429857]
314_32074	chr1	233278122	233278522	+	1000	39.0	[7.6537538]	[118]	[5.076393]	[118]	[233278330]	[233278330]
314_32076	chr1	245859254	245859654	+	1000	39.0	[8.742208]	[93]	[10.376464]	[93]	[245859436]	[245859436]
314_32084	chr10	5685174	5685574	+	1000	39.0	[10.310684]	[100]	[8.706215]	[100]	[5685344]	[5685344]
314_32087	chr10	17161792	17162192	+	1000	39.0	[3.92216, 8.68418]	[84, 136]	[10.318143]	[136]	[17161962, 17162014]	[17162014]
314_32103	chr10	69124785	69125185	+	1000	39.0	[]	[]	[3.832835]	[97]	[]	[69124966]
314_3212	chr10	71613407	71613807	+	1000	202.0	[6.7177763]	[95]	[6.01237]	[95]	[71613600]	[71613600]
314_32122	chr10	96998431	96998831	+	1000	39.0	[3.825743]	[95]	[]	[]	[96998612]	[]
314_32127	chr10	110414496	110414896	+	1000	39.0	[6.01237]	[98]	[6.7177763]	[98]	[110414690]	[110414690]
314_32129	chr10	116905484	116905884	+	1000	39.0	[6.7177763]	[99]	[6.01237]	[99]	[116905669]	[116905669]
314_32139	chr11	14657114	14657514	+	765	39.0	[6.6817837]	[181]	[5.96147]	[181]	[14657339]	[14657339]
314_32160	chr11	66012875	66013275	+	1000	39.0	[8.742208]	[110]	[10.376464]	[110]	[66013078]	[66013078]
314_32171	chr11	85590862	85591262	+	1000	39.0	[]	[]	[3.825743]	[123]	[]	[85591075]
314_32185	chr12	2624537	2624937	+	1000	39.0	[3.825743]	[131]	[]	[]	[2624753]	[]
314_32192	chr12	45192350	45192750	+	1000	39.0	[12.570218, 5.946591]	[118, 141]	[13.2684965, 6.6671314]	[118, 141]	[45192552, 45192575]	[45192552, 45192575]
314_32200	chr12	53798610	53799010	+	1000	39.0	[10.376464]	[96]	[8.742208]	[96]	[53798804]	[53798804]
314_32219	chr12	103780134	103780534	+	1000	39.0	[6.7177763]	[110]	[6.01237]	[110]	[103780343]	[103780343]
314_32223	chr12	106300673	106301073	+	1000	39.0	[10.376464]	[157]	[8.742208]	[157]	[106300904]	[106300904]
314_32243	chr12	128113263	128113663	+	1000	39.0	[8.742208, 8.742208]	[85, 119]	[10.376464, 10.376464, 3.8469152]	[85, 119, 153]	[128113443, 128113477]	[128113443, 128113477, 128113511]
314_32255	chr13	92410219	92410619	+	1000	39.0	[10.383591]	[130]	[8.735081]	[130]	[92410419]	[92410419]
314_32258	chr14	22520146	22520546	+	1000	39.0	[10.819023]	[68]	[10.950313]	[68]	[22520307]	[22520307]
314_32266	chr14	68526460	68526860	+	1000	39.0	[7.6537538, 4.261176]	[121, 148]	[5.076393, 4.399592]	[121, 148]	[68526653, 68526680]	[68526653, 68526680]
314_32272	chr14	88750973	88751373	+	1000	39.0	[3.8293622]	[60]	[]	[]	[88751127]	[]
314_3228	chr7	38331828	38332228	+	1000	202.0	[8.735081]	[102]	[10.383591]	[102]	[38332030]	[38332030]
314_32287	chr15	64851497	64851897	+	971	39.0	[4.268303]	[125]	[4.392465]	[125]	[64851710]	[64851710]
314_32291	chr15	69979214	69979614	+	1000	39.0	[5.076393]	[127]	[7.6537538]	[127]	[69979422]	[69979422]
314_3230	chr8	41508392	41508792	+	1000	202.0	[16.93431]	[110]	[15.292928]	[110]	[41508602]	[41508602]
314_32307	chr16	3690389	3690789	+	1000	39.0	[8.227603]	[82]	[7.153209]	[82]	[3690570]	[3690570]
314_32312	chr16	9754967	9755367	+	1000	39.0	[8.669301]	[116]	[10.310684]	[116]	[9755147]	[9755147]
314_32326	chr16	53864811	53865211	+	1000	39.0	[6.01237, 6.7177763]	[98, 110]	[6.7177763, 6.01237]	[98, 110]	[53865004, 53865016]	[53865004, 53865016]
314_32336	chr16	70162083	70162483	+	1000	39.0	[13.2684965]	[88]	[12.570218]	[88]	[70162257]	[70162257]
314_32337	chr16	71572720	71573120	+	1000	39.0	[6.7177763]	[98]	[6.01237]	[98]	[71572908]	[71572908]
