#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_361	chr1	157367860	157368260	+	1000	235.0	[]	[]	[10.2047415]	[98]	[]	[157368057]
876_3610	chr2	222878261	222878661	+	1000	70.0	[]	[]	[8.361351]	[108]	[]	[222878454]
876_3622	chr5	135491813	135492213	+	1000	70.0	[]	[]	[8.361351]	[101]	[]	[135492007]
876_3631	chr9	95516748	95517148	+	1000	70.0	[8.264141, 12.570299]	[92, 131]	[]	[]	[95516925, 95516964]	[]
876_3632	chr9	130732913	130733313	+	1000	70.0	[]	[]	[7.553737]	[137]	[]	[130733122]
876_3637	chrX	2475411	2475811	+	1000	70.0	[9.252844, 9.252844]	[112, 204]	[]	[]	[2475565, 2475657]	[]
876_3649	chr17	60677179	60677579	+	1000	69.5	[12.570299]	[64]	[]	[]	[60677338]	[]
876_365	chr2	36512189	36512589	+	1000	234.0	[9.252844]	[115]	[9.252844]	[112]	[36512403]	[36512400]
876_3650	chr2	33291283	33291683	+	1000	69.5	[]	[]	[10.2047415]	[122]	[]	[33291486]
876_3653	chr3	11508976	11509376	+	1000	69.5	[9.53014]	[141]	[]	[]	[11509212]	[]
876_3660	chr5	131640186	131640586	+	1000	69.5	[]	[]	[8.009179]	[71]	[]	[131640351]
876_3661	chr6	15621798	15622198	+	1000	69.5	[]	[]	[9.252844]	[89]	[]	[15621975]
876_3663	chr6	32154017	32154417	+	1000	69.5	[12.570299]	[93]	[]	[]	[32154207]	[]
876_3672	chr1	175154823	175155223	+	1000	69.0	[]	[]	[8.361351]	[98]	[]	[175155019]
876_3673	chr1	224114768	224115168	+	1000	69.0	[]	[]	[12.570299]	[129]	[]	[224114954]
876_3678	chr10	67837975	67838375	+	1000	69.0	[8.264141]	[127]	[12.570299]	[149]	[67838180]	[67838202]
876_3682	chr11	57514750	57515150	+	1000	69.0	[]	[]	[12.570299]	[93]	[]	[57514927]
876_3688	chr12	93742373	93742773	+	1000	69.0	[10.2047415]	[95]	[]	[]	[93742558]	[]
876_3689	chr12	100141837	100142237	+	1000	69.0	[]	[]	[10.2047415]	[72]	[]	[100142006]
876_3703	chr22	20523621	20524021	+	1000	69.0	[9.252844]	[120]	[]	[]	[20523821]	[]
876_3708	chr3	32296748	32297148	+	1000	69.0	[10.2047415]	[107]	[]	[]	[32296939]	[]
876_3723	chr6	156822798	156823198	+	1000	69.0	[12.570299]	[111]	[]	[]	[156822992]	[]
876_3735	chr1	8525867	8526267	+	1000	68.5	[10.2047415]	[121]	[]	[]	[8526057]	[]
876_3736	chr1	41882041	41882441	+	1000	68.5	[9.53014]	[127]	[]	[]	[41882254]	[]
876_3738	chr1	61058509	61058909	+	1000	68.5	[]	[]	[12.570299]	[105]	[]	[61058705]
876_3740	chr1	86793042	86793442	+	1000	68.5	[12.570299]	[96]	[]	[]	[86793222]	[]
876_3741	chr1	92080145	92080545	+	1000	68.5	[12.570299]	[80]	[]	[]	[92080315]	[]
876_3743	chr1	173430051	173430451	+	1000	68.5	[]	[]	[10.2047415]	[95]	[]	[173430229]
876_3756	chr18	7032549	7032949	+	1000	68.5	[]	[]	[8.361351]	[91]	[]	[7032737]
876_3768	chr3	25430501	25430901	+	1000	68.5	[10.2047415]	[193]	[]	[]	[25430741]	[]
876_377	chr11	59786946	59787346	+	1000	230.0	[]	[]	[12.570299]	[100]	[]	[59787142]
876_378	chr7	149195415	149195815	+	1000	230.0	[8.361351]	[91]	[]	[]	[149195601]	[]
876_3782	chr9	37197104	37197504	+	1000	68.5	[9.53014]	[181]	[]	[]	[37197347]	[]
876_3786	chr1	27527099	27527499	+	1000	68.0	[12.570299, 8.361351]	[70, 110]	[]	[]	[27527261, 27527301]	[]
876_3787	chr1	53956718	53957118	+	1000	68.0	[10.2047415]	[140]	[10.2047415]	[111]	[53956955]	[53956926]
876_3792	chr1	162421245	162421645	+	1000	68.0	[8.361351]	[140]	[9.53014]	[69]	[162421481]	[162421410]
876_3799	chr10	20901614	20902014	+	1000	68.0	[]	[]	[10.2047415]	[132]	[]	[20901825]
876_380	chr6	6759134	6759534	+	1000	229.0	[]	[]	[12.570299]	[97]	[]	[6759315]
876_3800	chr10	96093952	96094352	+	1000	68.0	[]	[]	[9.252844]	[107]	[]	[96094141]
876_3803	chr12	57078826	57079226	+	1000	68.0	[]	[]	[10.2047415]	[105]	[]	[57079029]
876_3805	chr12	98645041	98645441	+	1000	68.0	[]	[]	[9.53014]	[91]	[]	[98645217]
876_3812	chr2	11716727	11717127	+	1000	68.0	[]	[]	[9.252844]	[97]	[]	[11716907]
876_3818	chr2	119377511	119377911	+	1000	68.0	[]	[]	[9.53014]	[98]	[]	[119377702]
876_3845	chr9	131142459	131142859	+	1000	68.0	[]	[]	[8.264141, 8.009179]	[143, 186]	[]	[131142626, 131142669]
876_3853	chr11	118545517	118545917	+	1000	67.5	[12.570299]	[113]	[]	[]	[118545719]	[]
876_3861	chr14	61439007	61439407	+	1000	67.5	[12.570299]	[106]	[]	[]	[61439212]	[]
876_3863	chr15	92904014	92904414	+	1000	67.5	[]	[]	[9.252844]	[178]	[]	[92904245]
876_3877	chr3	100006635	100007035	+	1000	67.5	[12.570299]	[85]	[7.5891633]	[134]	[100006806]	[100006855]
876_388	chr5	163283767	163284167	+	1000	227.5	[9.53014]	[115]	[]	[]	[163283982]	[]
876_3889	chr6	42710292	42710692	+	1000	67.5	[]	[]	[12.570299]	[101]	[]	[42710478]
876_389	chr7	95608676	95609076	+	1000	227.5	[8.361351]	[124]	[]	[]	[95608893]	[]
876_3891	chr6	134640857	134641257	+	1000	67.5	[]	[]	[8.84223]	[127]	[]	[134641038]
876_390	chr7	100801865	100802265	+	1000	227.5	[9.252844]	[101]	[9.252844]	[98]	[100802065]	[100802062]
876_3927	chr3	59664418	59664818	+	1000	67.0	[8.264141, 12.570299]	[70, 84]	[]	[]	[59664588, 59664602]	[]
876_3929	chr4	38605798	38606198	+	1000	67.0	[]	[]	[8.361351, 7.578352]	[105, 121]	[]	[38605991, 38606007]
876_3931	chr4	94897103	94897503	+	1000	67.0	[10.2047415]	[99]	[]	[]	[94897297]	[]
876_3941	chr7	121012980	121013380	+	1000	67.0	[]	[]	[12.570299]	[80]	[]	[121013144]
876_3952	chr1	145997175	145997575	+	1000	66.5	[]	[]	[12.570299]	[113]	[]	[145997385]
876_396	chr1	31769344	31769744	+	1000	225.0	[12.570299]	[97]	[]	[]	[31769538]	[]
876_3960	chr10	78938085	78938485	+	1000	66.5	[]	[]	[12.570299]	[94]	[]	[78938279]
876_3963	chr11	110795131	110795531	+	1000	66.5	[]	[]	[9.252844]	[90]	[]	[110795321]
876_3966	chr14	95918442	95918842	+	1000	66.5	[12.570299]	[122]	[]	[]	[95918655]	[]
876_3970	chr17	75776613	75777013	+	1000	66.5	[]	[]	[9.252844]	[83]	[]	[75776774]
876_3971	chr17	76265846	76266246	+	1000	66.5	[12.570299]	[126]	[]	[]	[76266058]	[]
876_3972	chr19	43779839	43780239	+	1000	66.5	[12.570299]	[110]	[]	[]	[43780028]	[]
876_3978	chr21	35548005	35548405	+	1000	66.5	[8.264141]	[88]	[]	[]	[35548184]	[]
876_3979	chr21	37378571	37378971	+	1000	66.5	[7.764176]	[141]	[7.578352]	[67]	[37378806]	[37378732]
876_3983	chr22	22721364	22721764	+	1000	66.5	[]	[]	[8.84223]	[140]	[]	[22721560]
876_3985	chr3	4495291	4495691	+	1000	66.5	[]	[]	[8.361351]	[129]	[]	[4495513]
876_3989	chr5	76372438	76372838	+	1000	66.5	[]	[]	[8.361351]	[137]	[]	[76372660]
876_3998	chr8	38210626	38211026	+	1000	66.5	[8.84223]	[167]	[]	[]	[38210873]	[]
876_40	chr6	133957891	133958291	+	1000	675.5	[8.009179]	[122]	[]	[]	[133958098]	[]
876_4011	chr11	5684679	5685079	+	1000	66.0	[10.2047415]	[93]	[]	[]	[5684872]	[]
876_4023	chr17	45329691	45330091	+	1000	66.0	[7.5891633, 12.570299]	[100, 158]	[]	[]	[45329863, 45329921]	[]
876_4037	chr3	11480772	11481172	+	1000	66.0	[12.570299]	[96]	[]	[]	[11480966]	[]
876_4041	chr4	75673687	75674087	+	1000	66.0	[]	[]	[12.570299]	[106]	[]	[75673893]
876_4047	chr5	43729838	43730238	+	1000	66.0	[10.2047415]	[76]	[]	[]	[43730000]	[]
876_4051	chr6	134216355	134216755	+	1000	66.0	[]	[]	[10.2047415]	[108]	[]	[134216558]
876_406	chr1	234849173	234849573	+	1000	222.5	[12.570299]	[115]	[]	[]	[234849383]	[]
876_4063	chr8	58030512	58030912	+	1000	66.0	[12.570299]	[128]	[]	[]	[58030727]	[]
876_4066	chr8	134886450	134886850	+	1000	66.0	[]	[]	[12.570299, 10.2047415]	[121, 141]	[]	[134886660, 134886680]
876_4074	chr1	64987567	64987967	+	1000	65.5	[12.570299]	[123]	[]	[]	[64987779]	[]
876_4075	chr1	70041790	70042190	+	1000	65.5	[]	[]	[9.252844]	[139]	[]	[70042007]
876_4079	chr11	5508596	5508996	+	1000	65.5	[]	[]	[9.252844]	[87]	[]	[5508782]
876_4084	chr11	96464718	96465118	+	1000	65.5	[]	[]	[12.570299]	[75]	[]	[96464885]
876_4085	chr12	46473681	46474081	+	1000	65.5	[12.570299]	[85]	[]	[]	[46473863]	[]
876_409	chr1	206766334	206766734	+	1000	222.0	[]	[]	[12.570299]	[155]	[]	[206766566]
876_4096	chr17	76659901	76660301	+	1000	65.5	[12.570299]	[157]	[]	[]	[76660152]	[]
876_4098	chr2	84459878	84460278	+	1000	65.5	[12.570299]	[120]	[]	[]	[84460088]	[]
876_4101	chr2	190352854	190353254	+	1000	65.5	[8.361351]	[119]	[]	[]	[190353045]	[]
876_4102	chr22	20868262	20868662	+	1000	65.5	[8.84223]	[150]	[]	[]	[20868466]	[]
876_4103	chr22	22037826	22038226	+	1000	65.5	[9.53014]	[151]	[]	[]	[22038057]	[]
876_412	chr7	29723067	29723467	+	1000	221.0	[]	[]	[12.570299]	[81]	[]	[29723246]
876_4125	chr1	179369724	179370124	+	1000	65.0	[10.2047415]	[68]	[]	[]	[179369884]	[]
876_4129	chr10	75115146	75115546	+	1000	65.0	[]	[]	[7.764176]	[139]	[]	[75115379]
876_4130	chr11	48055808	48056208	+	1000	65.0	[]	[]	[8.361351]	[82]	[]	[48055987]
876_4138	chr12	47155840	47156240	+	1000	65.0	[]	[]	[9.53014]	[83]	[]	[47156022]
876_4144	chr15	40098731	40099131	+	1000	65.0	[9.53014]	[118]	[]	[]	[40098939]	[]
876_4145	chr17	64025647	64026047	+	1000	65.0	[]	[]	[12.570299]	[98]	[]	[64025834]
876_4146	chr17	64808451	64808851	+	1000	65.0	[9.252844]	[70]	[9.252844]	[67]	[64808620]	[64808617]
876_4154	chr2	234292524	234292924	+	1000	65.0	[]	[]	[10.2047415]	[143]	[]	[234292748]
876_4161	chr4	26701738	26702138	+	1000	65.0	[7.677661]	[145]	[]	[]	[26701962]	[]
876_4176	chr7	7799120	7799520	+	1000	65.0	[7.5891633, 12.570299]	[100, 148]	[]	[]	[7799298, 7799346]	[]
876_4177	chr7	77467313	77467713	+	1000	65.0	[12.570299]	[119]	[8.361351]	[93]	[77467527]	[77467501]
876_4191	chr10	28939905	28940305	+	1000	64.5	[8.361351]	[103]	[]	[]	[28940094]	[]
876_4198	chr16	8087978	8088378	+	1000	64.5	[]	[]	[8.361351]	[97]	[]	[8088160]
876_4202	chr18	6682941	6683341	+	1000	64.5	[9.53014]	[83]	[9.53014]	[66]	[6683119]	[6683102]
876_4205	chr2	240565028	240565428	+	1000	64.5	[]	[]	[10.2047415]	[84]	[]	[240565207]
876_4207	chr21	33309193	33309593	+	1000	64.5	[]	[]	[12.570299]	[102]	[]	[33309383]
876_4214	chr3	37072939	37073339	+	1000	64.5	[]	[]	[9.252844]	[152]	[]	[37073160]
876_4216	chr3	139299345	139299745	+	1000	64.5	[]	[]	[7.676677]	[122]	[]	[139299548]
876_4223	chr5	78964870	78965270	+	1000	64.5	[]	[]	[10.2047415]	[96]	[]	[78965048]
876_4231	chr7	23473235	23473635	+	1000	64.5	[]	[]	[12.570299]	[148]	[]	[23473445]
876_4249	chr1	27490224	27490624	+	1000	64.0	[7.553737, 7.7748694]	[117, 165]	[]	[]	[27490380, 27490428]	[]
876_425	chr10	60073439	60073839	+	1000	217.0	[]	[]	[12.570299]	[106]	[]	[60073641]
876_4257	chr1	182794828	182795228	+	1000	64.0	[]	[]	[8.361351]	[93]	[]	[182795018]
876_4258	chr1	207873355	207873755	+	1000	64.0	[]	[]	[7.578352]	[91]	[]	[207873515]
876_426	chrX	9462911	9463311	+	1000	217.0	[]	[]	[10.2047415]	[100]	[]	[9463107]
876_4262	chr10	63114023	63114423	+	1000	64.0	[8.361351]	[124]	[]	[]	[63114233]	[]
876_4268	chr13	90867336	90867736	+	1000	64.0	[]	[]	[8.361351]	[75]	[]	[90867508]
876_4269	chr13	91361992	91362392	+	1000	64.0	[9.252844]	[165]	[]	[]	[91362180]	[]
876_4270	chr13	108257218	108257618	+	1000	64.0	[]	[]	[8.84223]	[116]	[]	[108257423]
876_4272	chr16	27245809	27246209	+	1000	64.0	[8.361351]	[84]	[]	[]	[27245984]	[]
876_4290	chr22	22802194	22802594	+	1000	64.0	[8.264141]	[65]	[]	[]	[22802356]	[]
876_4291	chr3	17339310	17339710	+	1000	64.0	[8.84223]	[134]	[8.84223]	[131]	[17339517]	[17339514]
876_4294	chr3	156781618	156782018	+	1000	64.0	[9.53014]	[134]	[]	[]	[156781803]	[]
876_4296	chr3	170506472	170506872	+	1000	64.0	[]	[]	[8.361351]	[97]	[]	[170506650]
876_4308	chr8	96644285	96644685	+	1000	64.0	[8.84223]	[140]	[]	[]	[96644499]	[]
876_431	chr1	26791571	26791971	+	1000	215.0	[]	[]	[9.53014, 7.7748694]	[90, 124]	[]	[26791754, 26791788]
876_4310	chr9	101904880	101905280	+	1000	64.0	[12.570299]	[106]	[]	[]	[101905086]	[]
876_4317	chr1	26771668	26772068	+	1000	63.5	[12.570299]	[122]	[8.361351]	[141]	[26771871]	[26771890]
876_4319	chr1	93672052	93672452	+	1000	63.5	[]	[]	[12.570299]	[126]	[]	[93672269]
876_4323	chr1	169367893	169368293	+	1000	63.5	[]	[]	[12.570299]	[195]	[]	[169368132]
876_4326	chr1	212596164	212596564	+	1000	63.5	[]	[]	[12.570299]	[212]	[]	[212596390]
876_4328	chr10	17428742	17429142	+	1000	63.5	[8.361351]	[137]	[]	[]	[17428944]	[]
876_4338	chr12	122062937	122063337	+	1000	63.5	[]	[]	[7.7748694]	[64]	[]	[122063088]
876_4346	chr17	29663248	29663648	+	1000	63.5	[12.570299]	[117]	[8.182752]	[160]	[29663446]	[29663489]
876_4347	chr17	75267675	75268075	+	1000	63.5	[]	[]	[12.570299]	[120]	[]	[75267888]
876_4348	chr19	800501	800901	+	1000	63.5	[]	[]	[8.009179]	[55]	[]	[800652]
876_4349	chr19	6022227	6022627	+	1000	63.5	[]	[]	[12.570299]	[133]	[]	[6022445]
876_4352	chr2	169507611	169508011	+	1000	63.5	[8.84223]	[152]	[8.84223]	[149]	[169507860]	[169507857]
876_4354	chr20	22921943	22922343	+	1000	63.5	[]	[]	[12.570299]	[156]	[]	[22922177]
876_4362	chr3	158110655	158111055	+	1000	63.5	[]	[]	[12.570299]	[115]	[]	[158110853]
876_4371	chr6	26205077	26205477	+	1000	63.5	[]	[]	[12.570299]	[80]	[]	[26205242]
876_4374	chr6	90103460	90103860	+	1000	63.5	[12.570299]	[124]	[12.570299]	[158]	[90103673]	[90103707]
876_4381	chr7	121337372	121337772	+	1000	63.5	[]	[]	[8.361351]	[114]	[]	[121337569]
876_4398	chr12	124715673	124716073	+	1000	63.0	[9.252844]	[104]	[9.252844]	[101]	[124715849]	[124715846]
876_4399	chr14	50003025	50003425	+	1000	63.0	[8.361351]	[94]	[]	[]	[50003215]	[]
876_4405	chr17	36721825	36722225	+	1000	63.0	[12.570299]	[90]	[]	[]	[36722015]	[]
876_4408	chr17	58492479	58492879	+	1000	63.0	[]	[]	[8.361351]	[64]	[]	[58492634]
876_4416	chr2	205731436	205731836	+	1000	63.0	[]	[]	[8.361351]	[102]	[]	[205731632]
876_4422	chr22	25726192	25726592	+	1000	63.0	[7.553737]	[66]	[]	[]	[25726353]	[]
876_4427	chr3	152243286	152243686	+	1000	63.0	[7.7748694]	[150]	[]	[]	[152243534]	[]
876_4428	chr4	143347684	143348084	+	1000	63.0	[]	[]	[12.570299]	[130]	[]	[143347895]
876_4434	chr6	13484829	13485229	+	1000	63.0	[12.570299, 8.84223]	[120, 158]	[]	[]	[13485010, 13485048]	[]
876_4437	chr6	35919821	35920221	+	1000	63.0	[12.570299]	[103]	[]	[]	[35920022]	[]
876_4438	chr6	38077598	38077998	+	1000	63.0	[]	[]	[10.2047415]	[101]	[]	[38077779]
876_4439	chr6	42726526	42726926	+	1000	63.0	[10.2047415]	[108]	[]	[]	[42726722]	[]
876_4444	chr7	130943967	130944367	+	1000	63.0	[]	[]	[12.570299]	[102]	[]	[130944169]
876_4446	chr7	156614739	156615139	+	1000	63.0	[]	[]	[7.7748694]	[98]	[]	[156614929]
876_4456	chr1	164720735	164721135	+	1000	62.5	[]	[]	[10.2047415]	[104]	[]	[164720918]
876_4462	chr11	5151573	5151973	+	1000	62.5	[]	[]	[8.361351]	[111]	[]	[5151775]
876_4467	chr12	98653846	98654246	+	1000	62.5	[10.2047415]	[130]	[]	[]	[98654059]	[]
876_4469	chr13	44271067	44271467	+	1000	62.5	[]	[]	[12.570299]	[95]	[]	[44271250]
876_4470	chr13	75319240	75319640	+	1000	62.5	[8.361351]	[109]	[]	[]	[75319440]	[]
876_4472	chr15	38069521	38069921	+	1000	62.5	[8.361351, 10.2047415]	[110, 151]	[]	[]	[38069722, 38069763]	[]
876_4478	chr16	79951303	79951703	+	1000	62.5	[]	[]	[9.53014]	[110]	[]	[79951510]
876_4480	chr17	33506978	33507378	+	1000	62.5	[]	[]	[12.570299]	[116]	[]	[33507181]
876_4483	chr19	2427832	2428232	+	1000	62.5	[]	[]	[12.570299]	[129]	[]	[2428035]
876_4487	chr20	49711550	49711950	+	1000	62.5	[12.570299]	[94]	[]	[]	[49711743]	[]
876_4488	chr20	50914073	50914473	+	1000	62.5	[]	[]	[10.2047415]	[141]	[]	[50914310]
876_4489	chr21	35541275	35541675	+	1000	62.5	[7.7748694]	[85]	[]	[]	[35541451]	[]
876_449	chrX	2464733	2465133	+	1000	213.0	[10.2047415]	[116]	[]	[]	[2464946]	[]
876_4496	chr22	24506919	24507319	+	1000	62.5	[12.570299]	[119]	[12.570299]	[98]	[24507138]	[24507117]
876_4503	chr5	43301785	43302185	+	1000	62.5	[]	[]	[12.570299]	[112]	[]	[43301982]
876_4508	chr5	132098223	132098623	+	1000	62.5	[7.578352]	[125]	[]	[]	[132098438]	[]
876_451	chr1	172969611	172970011	+	1000	212.5	[12.570299]	[93]	[]	[]	[172969801]	[]
876_4513	chr6	149728113	149728513	+	1000	62.5	[7.676677, 8.264141, 7.7748694]	[63, 113, 157]	[]	[]	[149728266, 149728316, 149728360]	[]
876_4528	chr9	128771737	128772137	+	1000	62.5	[8.361351]	[117]	[]	[]	[128771916]	[]
876_4535	chrX	130173543	130173943	+	1000	62.5	[]	[]	[8.361351]	[131]	[]	[130173751]
876_4538	chr1	109393049	109393449	+	1000	62.0	[]	[]	[9.53014, 12.570299]	[95, 148]	[]	[109393223, 109393276]
876_4540	chr1	160261487	160261887	+	1000	62.0	[]	[]	[12.570299]	[137]	[]	[160261712]
876_4550	chr12	73053876	73054276	+	1000	62.0	[]	[]	[9.252844]	[131]	[]	[73054105]
876_4557	chr18	3595216	3595616	+	1000	62.0	[8.84223]	[80]	[]	[]	[3595396]	[]
876_4558	chr18	21686485	21686885	+	1000	62.0	[]	[]	[7.677661]	[109]	[]	[21686676]
876_456	chr12	106974559	106974959	+	1000	212.0	[]	[]	[10.2047415]	[105]	[]	[106974761]
876_4561	chr2	72694874	72695274	+	1000	62.0	[8.361351]	[88]	[]	[]	[72695059]	[]
876_4568	chr3	67017163	67017563	+	1000	62.0	[8.361351]	[168]	[]	[]	[67017414]	[]
876_457	chr1	160540209	160540609	+	1000	211.5	[]	[]	[12.570299]	[125]	[]	[160540415]
876_4577	chr6	149148339	149148739	+	1000	62.0	[10.2047415, 9.252844]	[118, 145]	[]	[]	[149148524, 149148551]	[]
876_4579	chr7	7099555	7099955	+	1000	62.0	[8.84223]	[145]	[]	[]	[7099783]	[]
876_4585	chr8	98944078	98944478	+	1000	62.0	[12.570299]	[139]	[]	[]	[98944306]	[]
876_4589	chrX	11375556	11375956	+	1000	62.0	[8.84223]	[103]	[]	[]	[11375742]	[]
876_4595	chr1	182396655	182397055	+	1000	61.5	[]	[]	[12.570299]	[104]	[]	[182396851]
876_4597	chr10	125816385	125816785	+	1000	61.5	[9.252844]	[125]	[]	[]	[125816598]	[]
876_4602	chr12	85057321	85057721	+	1000	61.5	[12.570299]	[104]	[]	[]	[85057517]	[]
876_4604	chr15	36177944	36178344	+	1000	61.5	[10.2047415]	[99]	[12.570299]	[144]	[36178101]	[36178146]
876_4608	chr17	77140223	77140623	+	1000	61.5	[8.361351]	[162]	[]	[]	[77140466]	[]
876_4617	chr2	190459975	190460375	+	1000	61.5	[9.53014, 7.5891633]	[136, 147]	[]	[]	[190460178, 190460189]	[]
876_4618	chr2	219729016	219729416	+	1000	61.5	[]	[]	[10.2047415]	[103]	[]	[219729205]
876_4620	chr22	21726728	21727128	+	1000	61.5	[12.570299]	[116]	[]	[]	[21726935]	[]
876_4626	chr3	171352330	171352730	+	932	61.5	[10.2047415]	[151]	[8.84223]	[86]	[171352569]	[171352504]
876_4627	chr4	40551065	40551465	+	1000	61.5	[]	[]	[12.570299]	[116]	[]	[40551280]
876_463	chr6	45445827	45446227	+	1000	211.0	[]	[]	[12.570299]	[117]	[]	[45446039]
876_4637	chr7	43674539	43674939	+	1000	61.5	[10.2047415]	[141]	[]	[]	[43674748]	[]
876_4645	chr9	130820397	130820797	+	1000	61.5	[10.2047415]	[210]	[]	[]	[130820643]	[]
876_4647	chr9	131270556	131270956	+	1000	61.5	[8.361351]	[114]	[]	[]	[131270751]	[]
876_4653	chr1	237012760	237013160	+	1000	61.0	[12.570299]	[203]	[]	[]	[237013004]	[]
876_4654	chr1	246566035	246566435	+	1000	61.0	[12.570299]	[136]	[]	[]	[246566253]	[]
876_4666	chr15	63818182	63818582	+	1000	61.0	[]	[]	[9.252844]	[75]	[]	[63818351]
876_4667	chr16	29118649	29119049	+	1000	61.0	[8.361351]	[113]	[]	[]	[29118861]	[]
876_4673	chr2	21103541	21103941	+	1000	61.0	[12.570299]	[96]	[]	[]	[21103726]	[]
876_4686	chr3	37768358	37768758	+	1000	61.0	[]	[]	[12.570299]	[161]	[]	[37768589]
876_4698	chr5	169803048	169803448	+	1000	61.0	[]	[]	[7.5891633]	[127]	[]	[169803257]
876_4705	chr7	50552072	50552472	+	1000	61.0	[10.2047415]	[80]	[8.361351]	[155]	[50552246]	[50552321]
876_4706	chr7	107018338	107018738	+	1000	61.0	[8.361351]	[146]	[]	[]	[107018576]	[]
876_4715	chr1	203350167	203350567	+	1000	60.5	[]	[]	[8.264141]	[130]	[]	[203350389]
876_4729	chr12	110135027	110135427	+	1000	60.5	[]	[]	[12.570299]	[101]	[]	[110135223]
876_4730	chr14	103394342	103394742	+	1000	60.5	[]	[]	[9.252844]	[94]	[]	[103394528]
876_4733	chr17	57421095	57421495	+	1000	60.5	[]	[]	[8.361351, 7.5891633]	[91, 112]	[]	[57421283, 57421304]
876_4736	chr18	35430983	35431383	+	1000	60.5	[12.570299]	[174]	[]	[]	[35431221]	[]
876_4738	chr2	32063301	32063701	+	1000	60.5	[8.361351]	[101]	[]	[]	[32063494]	[]
876_474	chr17	49106702	49107102	+	1000	208.5	[]	[]	[12.570299]	[101]	[]	[49106900]
876_4744	chr22	20953925	20954325	+	1000	60.5	[10.2047415]	[80]	[]	[]	[20954091]	[]
876_4746	chr22	21785972	21786372	+	1000	60.5	[8.182752]	[219]	[]	[]	[21786201]	[]
876_4752	chr22	23128367	23128767	+	1000	60.5	[]	[]	[7.578352]	[221]	[]	[23128613]
876_4757	chr3	125125880	125126280	+	1000	60.5	[12.570299]	[133]	[]	[]	[125126103]	[]
876_4769	chr6	79544890	79545290	+	1000	60.5	[12.570299]	[114]	[]	[]	[79545069]	[]
876_4775	chr7	65603358	65603758	+	1000	60.5	[]	[]	[9.53014]	[124]	[]	[65603574]
876_4776	chr7	70568721	70569121	+	1000	60.5	[]	[]	[8.361351]	[104]	[]	[70568893]
876_478	chr1	40122852	40123252	+	1000	207.5	[9.53014]	[105]	[]	[]	[40123053]	[]
876_4781	chr7	128694758	128695158	+	1000	60.5	[]	[]	[9.252844]	[108]	[]	[128694961]
876_4783	chr8	100472135	100472535	+	1000	60.5	[]	[]	[7.578352]	[109]	[]	[100472338]
876_4784	chr8	138835150	138835550	+	1000	60.5	[]	[]	[12.570299]	[138]	[]	[138835370]
876_4790	chr1	21687187	21687587	+	1000	60.0	[8.361351]	[147]	[]	[]	[21687429]	[]
876_4791	chr1	29032872	29033272	+	1000	60.0	[8.361351]	[87]	[]	[]	[29033034]	[]
876_4810	chr12	112130724	112131124	+	1000	60.0	[]	[]	[9.53014, 12.570299]	[62, 112]	[]	[112130878, 112130928]
876_4812	chr13	91354837	91355237	+	1000	60.0	[]	[]	[9.53014]	[219]	[]	[91355075]
876_4829	chr2	126507472	126507872	+	1000	60.0	[12.570299]	[117]	[]	[]	[126507671]	[]
876_4831	chr2	168793645	168794045	+	1000	60.0	[12.570299]	[138]	[]	[]	[168793862]	[]
876_4834	chr2	189661092	189661492	+	1000	60.0	[]	[]	[12.570299]	[137]	[]	[189661306]
876_4847	chr3	69212432	69212832	+	1000	60.0	[8.009179]	[98]	[10.2047415]	[148]	[69212603]	[69212653]
876_4849	chr3	172918210	172918610	+	1000	60.0	[9.53014]	[65]	[]	[]	[172918361]	[]
876_4852	chr4	138235530	138235930	+	1000	60.0	[12.570299]	[131]	[]	[]	[138235743]	[]
876_4857	chr6	7692166	7692566	+	1000	60.0	[]	[]	[8.361351]	[94]	[]	[7692346]
876_486	chr1	143212991	143213391	+	1000	206.0	[7.5891633]	[98]	[]	[]	[143213148]	[]
876_4863	chr7	135745882	135746282	+	1000	60.0	[]	[]	[8.361351]	[103]	[]	[135746078]
876_4864	chr7	139340945	139341345	+	1000	60.0	[7.764176]	[129]	[]	[]	[139341170]	[]
876_4871	chr9	98361645	98362045	+	1000	60.0	[12.570299]	[94]	[]	[]	[98361835]	[]
876_488	chr19	13051576	13051976	+	1000	206.0	[8.361351]	[116]	[]	[]	[13051789]	[]
876_4890	chr1	218344902	218345302	+	1000	59.5	[7.7748694, 10.2047415]	[79, 138]	[]	[]	[218345059, 218345118]	[]
876_4892	chr1	221316456	221316856	+	1000	59.5	[]	[]	[8.84223]	[88]	[]	[221316607]
876_4893	chr1	247859115	247859515	+	1000	59.5	[12.570299]	[142]	[]	[]	[247859334]	[]
876_4894	chr10	6515433	6515833	+	1000	59.5	[]	[]	[10.2047415]	[138]	[]	[6515649]
876_4895	chr10	50291463	50291863	+	1000	59.5	[]	[]	[10.2047415]	[105]	[]	[50291658]
876_4899	chr10	102280625	102281025	+	1000	59.5	[10.2047415]	[146]	[]	[]	[102280847]	[]
