#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_40359	chr1	202196874	202197274	+	1000	55.0	[7.5315647, 8.749339]	[105, 132]	[]	[]	[202197073, 202197100]	[]
322_40360	chr1	207605442	207605842	+	1000	55.0	[8.021077]	[89]	[]	[]	[207605610]	[]
322_40361	chr1	214319923	214320323	+	1000	55.0	[11.733637]	[98]	[]	[]	[214320118]	[]
322_40364	chr1	226438007	226438407	+	1000	55.0	[7.8135676, 6.4837313]	[93, 134]	[]	[]	[226438200, 226438241]	[]
322_40367	chr1	228238006	228238406	+	1000	55.0	[8.882644]	[116]	[]	[]	[228238206]	[]
322_40368	chr1	236392178	236392578	+	1000	55.0	[]	[]	[9.493927]	[96]	[]	[236392365]
322_40370	chr1	248730855	248731255	+	1000	55.0	[9.52595]	[80]	[]	[]	[248731019]	[]
322_40371	chr10	2137491	2137891	+	1000	55.0	[5.571487, 7.908626]	[89, 118]	[12.842573, 4.9023395]	[89, 131]	[2137676, 2137705]	[2137676, 2137718]
322_40372	chr10	4942838	4943238	+	1000	55.0	[]	[]	[6.5415077]	[119]	[]	[4943050]
322_40373	chr10	11707170	11707570	+	1000	55.0	[15.89894]	[107]	[4.907893]	[122]	[11707371]	[11707386]
322_40374	chr10	17235153	17235553	+	1000	55.0	[]	[]	[13.089239]	[108]	[]	[17235350]
322_40375	chr10	17250747	17251147	+	1000	55.0	[]	[]	[13.892041]	[105]	[]	[17250945]
322_40376	chr10	23358316	23358716	+	1000	55.0	[]	[]	[13.234268]	[109]	[]	[23358525]
322_40378	chr10	46995187	46995587	+	1000	55.0	[12.609067]	[99]	[4.9635897]	[88]	[46995382]	[46995371]
322_40379	chr10	48384134	48384534	+	1000	55.0	[]	[]	[6.289778]	[118]	[]	[48384339]
322_40380	chr10	50075570	50075970	+	1000	55.0	[]	[]	[15.234618]	[70]	[]	[50075736]
322_40382	chr10	64733990	64734390	+	1000	55.0	[17.670555]	[103]	[]	[]	[64734188]	[]
322_40384	chr10	73910433	73910833	+	1000	55.0	[]	[]	[4.839153]	[111]	[]	[73910624]
322_40386	chr10	79142874	79143274	+	1000	55.0	[]	[]	[16.956152]	[150]	[]	[79143102]
322_40387	chr10	79151777	79152177	+	1000	55.0	[10.246409, 7.9737163]	[120, 123]	[5.6643047, 8.728977]	[94, 120]	[79151983, 79151986]	[79151957, 79151983]
322_40388	chr10	79267495	79267895	+	1000	55.0	[10.158219]	[108]	[15.145631]	[108]	[79267677]	[79267677]
322_40389	chr10	84059534	84059934	+	832	55.0	[16.388056]	[89]	[6.0231576]	[129]	[84059715]	[84059755]
322_40390	chr10	93095275	93095675	+	1000	55.0	[]	[]	[15.198436]	[97]	[]	[93095463]
322_40394	chr11	15276618	15277018	+	1000	55.0	[9.354967]	[89]	[]	[]	[15276800]	[]
322_40395	chr11	16252398	16252798	+	1000	55.0	[14.835932]	[96]	[]	[]	[16252594]	[]
322_40399	chr11	58784990	58785390	+	1000	55.0	[]	[]	[17.06061]	[101]	[]	[58785191]
322_404	chr7	23546947	23547347	+	1000	544.0	[20.373463]	[125]	[11.673911]	[125]	[23547169]	[23547169]
322_40400	chr11	61555278	61555678	+	1000	55.0	[]	[]	[12.873591, 6.7964435]	[100, 113]	[]	[61555462, 61555475]
322_40401	chr11	62508460	62508860	+	1000	55.0	[5.6600833]	[161]	[4.32455]	[65]	[62508710]	[62508614]
322_40403	chr11	74311421	74311821	+	1000	55.0	[6.5120063]	[136]	[6.2943892]	[159]	[74311646]	[74311669]
322_40404	chr11	76459308	76459708	+	1000	55.0	[]	[]	[11.625455]	[107]	[]	[76459502]
322_40405	chr11	77062893	77063293	+	1000	55.0	[7.1698065]	[110]	[]	[]	[77063088]	[]
322_40406	chr11	95545135	95545535	+	1000	55.0	[8.868679, 6.1675587]	[83, 113]	[]	[]	[95545308, 95545338]	[]
322_40407	chr11	103202050	103202450	+	1000	55.0	[11.776435]	[93]	[]	[]	[103202241]	[]
322_40408	chr11	117920383	117920783	+	1000	55.0	[]	[]	[12.689713]	[91]	[]	[117920570]
322_40410	chr11	124277829	124278229	+	1000	55.0	[]	[]	[7.654049, 15.708179]	[89, 109]	[]	[124277994, 124278014]
322_40411	chr11	125393304	125393704	+	1000	55.0	[]	[]	[13.186515]	[109]	[]	[125393509]
322_40412	chr12	8537774	8538174	+	1000	55.0	[16.390333]	[110]	[]	[]	[8537980]	[]
322_40414	chr12	14892708	14893108	+	1000	55.0	[4.4797015]	[116]	[10.839289]	[116]	[14892913]	[14892913]
322_40415	chr12	23217142	23217542	+	1000	55.0	[12.670683]	[101]	[]	[]	[23217341]	[]
322_40418	chr12	47942331	47942731	+	1000	55.0	[17.17464]	[88]	[4.5629807]	[129]	[47942512]	[47942553]
322_4042	chr7	98841744	98842144	+	1000	313.0	[]	[]	[19.954266]	[96]	[]	[98841936]
322_40420	chr12	51372012	51372412	+	1000	55.0	[9.00114]	[128]	[]	[]	[51372226]	[]
322_40422	chr12	52927437	52927837	+	1000	55.0	[]	[]	[15.710855]	[108]	[]	[52927633]
322_40423	chr12	55743380	55743780	+	1000	55.0	[7.376269, 9.433277]	[123, 147]	[]	[]	[55743577, 55743601]	[]
322_40427	chr12	91243181	91243581	+	1000	55.0	[]	[]	[11.588627]	[123]	[]	[91243381]
322_40428	chr12	99920528	99920928	+	1000	55.0	[10.305479]	[103]	[]	[]	[99920724]	[]
322_40429	chr12	108370014	108370414	+	1000	55.0	[]	[]	[11.614491]	[112]	[]	[108370213]
322_40432	chr13	26112840	26113240	+	999	55.0	[]	[]	[8.256035]	[102]	[]	[26113031]
322_40434	chr13	49828475	49828875	+	1000	55.0	[14.881075]	[115]	[5.4588537]	[137]	[49828688]	[49828710]
322_40435	chr13	66492464	66492864	+	1000	55.0	[15.473533]	[102]	[]	[]	[66492658]	[]
322_40438	chr13	105410593	105410993	+	933	55.0	[15.167639]	[116]	[]	[]	[105410797]	[]
322_40441	chr14	20818842	20819242	+	1000	55.0	[14.150916]	[126]	[]	[]	[20819058]	[]
322_40443	chr14	22713121	22713521	+	1000	55.0	[]	[]	[8.568553]	[109]	[]	[22713327]
322_40444	chr14	31286706	31287106	+	1000	55.0	[8.589152]	[109]	[6.105369]	[87]	[31286902]	[31286880]
322_40445	chr14	37709403	37709803	+	1000	55.0	[13.80272]	[123]	[]	[]	[37709608]	[]
322_40446	chr14	52547495	52547895	+	1000	55.0	[10.688611, 8.54205]	[114, 117]	[]	[]	[52547705, 52547708]	[]
322_40447	chr14	61730768	61731168	+	1000	55.0	[10.037972]	[90]	[14.0685215]	[90]	[61730949]	[61730949]
322_40448	chr14	75880544	75880944	+	1000	55.0	[4.3470607]	[108]	[15.731772]	[108]	[75880749]	[75880749]
322_40449	chr14	81252266	81252666	+	1000	55.0	[14.883938]	[112]	[]	[]	[81252477]	[]
322_40450	chr14	91354928	91355328	+	1000	55.0	[13.731853]	[93]	[]	[]	[91355116]	[]
322_40451	chr14	102317902	102318302	+	1000	55.0	[13.144876]	[87]	[]	[]	[102318088]	[]
322_40452	chr14	102924642	102925042	+	1000	55.0	[]	[]	[7.466316, 6.1984167]	[97, 117]	[]	[102924835, 102924855]
322_40453	chr15	20653652	20654052	+	1000	55.0	[]	[]	[12.207563]	[118]	[]	[20653862]
322_40456	chr15	32883437	32883837	+	1000	55.0	[]	[]	[11.208156]	[100]	[]	[32883625]
322_40457	chr15	38002876	38003276	+	1000	55.0	[11.892692]	[100]	[]	[]	[38003070]	[]
322_40458	chr15	41894644	41895044	+	1000	55.0	[6.058737]	[95]	[5.5041146]	[55]	[41894839]	[41894799]
322_40459	chr15	42490832	42491232	+	1000	55.0	[7.699435]	[95]	[7.1615014]	[127]	[42491018]	[42491050]
322_4046	chr9	120742927	120743327	+	1000	313.0	[13.760444]	[101]	[]	[]	[120743121]	[]
322_40460	chr15	44726541	44726941	+	1000	55.0	[]	[]	[10.104238]	[72]	[]	[44726709]
322_40461	chr15	63942676	63943076	+	1000	55.0	[]	[]	[10.428072]	[121]	[]	[63942885]
322_40462	chr15	64096665	64097065	+	1000	55.0	[10.167555]	[108]	[]	[]	[64096866]	[]
322_40463	chr15	69502468	69502868	+	1000	55.0	[]	[]	[16.154562, 7.407908]	[99, 111]	[]	[69502661, 69502673]
322_40464	chr15	70973992	70974392	+	1000	55.0	[15.234462]	[100]	[]	[]	[70974181]	[]
322_40466	chr15	76285219	76285619	+	1000	55.0	[6.32942]	[53]	[7.4792094, 14.691485]	[53, 96]	[76285372]	[76285372, 76285415]
322_40467	chr15	84172484	84172884	+	1000	55.0	[]	[]	[11.3270855]	[150]	[]	[84172733]
322_40468	chr15	91476879	91477279	+	1000	55.0	[6.169166]	[106]	[5.246243]	[119]	[91477075]	[91477088]
322_40469	chr15	92053931	92054331	+	1000	55.0	[5.7607965]	[107]	[7.0730877]	[119]	[92054132]	[92054144]
322_40471	chr15	96622709	96623109	+	1000	55.0	[12.212796]	[68]	[10.007675, 5.4103765, 16.0591]	[68, 118, 121]	[96622877]	[96622877, 96622927, 96622930]
322_40472	chr15	101694318	101694718	+	1000	55.0	[]	[]	[13.4955]	[103]	[]	[101694515]
322_40475	chr16	11960149	11960549	+	1000	55.0	[]	[]	[6.466439]	[170]	[]	[11960382]
322_40476	chr16	13510747	13511147	+	1000	55.0	[12.917481]	[110]	[6.6394987]	[110]	[13510940]	[13510940]
322_40478	chr16	20004975	20005375	+	1000	55.0	[]	[]	[12.5226]	[82]	[]	[20005135]
322_40479	chr16	21614874	21615274	+	1000	55.0	[11.809754]	[117]	[14.737731]	[116]	[21615078]	[21615077]
322_40480	chr16	27193300	27193700	+	1000	55.0	[]	[]	[7.9897585]	[99]	[]	[27193497]
322_40482	chr16	47036210	47036610	+	1000	55.0	[9.912875]	[92]	[7.4109926]	[91]	[47036399]	[47036398]
322_40483	chr16	67613822	67614222	+	1000	55.0	[7.6114597]	[107]	[]	[]	[67614022]	[]
322_40486	chr16	70645198	70645598	+	1000	55.0	[11.287857]	[131]	[]	[]	[70645423]	[]
322_40487	chr16	71894196	71894596	+	1000	55.0	[]	[]	[4.383856]	[106]	[]	[71894400]
322_4049	chr1	26810012	26810412	+	1000	312.0	[15.550947, 6.4978137]	[114, 117]	[]	[]	[26810219, 26810222]	[]
322_40492	chr17	17032422	17032822	+	1000	55.0	[]	[]	[7.113667]	[120]	[]	[17032623]
322_40493	chr17	19785859	19786259	+	1000	55.0	[9.809638, 4.6377335]	[97, 100]	[]	[]	[19786041, 19786044]	[]
322_40496	chr17	33712140	33712540	+	1000	55.0	[13.196921]	[96]	[]	[]	[33712329]	[]
322_40502	chr17	49616086	49616486	+	1000	55.0	[]	[]	[8.270305]	[88]	[]	[49616267]
322_40503	chr17	50149825	50150225	+	1000	55.0	[]	[]	[6.485181, 6.886624]	[93, 147]	[]	[50150018, 50150072]
322_40506	chr17	63434905	63435305	+	1000	55.0	[]	[]	[12.497141]	[104]	[]	[63435102]
322_4051	chr1	44835833	44836233	+	1000	312.0	[13.751325]	[90]	[]	[]	[44836023]	[]
322_40510	chr17	76940736	76941136	+	1000	55.0	[]	[]	[11.619545, 6.8552995]	[89, 142]	[]	[76940921, 76940974]
322_40515	chr18	31105699	31106099	+	1000	55.0	[]	[]	[9.4981]	[112]	[]	[31105894]
322_40516	chr18	31511214	31511614	+	1000	55.0	[]	[]	[8.7154455]	[99]	[]	[31511406]
322_40517	chr18	36188919	36189319	+	1000	55.0	[]	[]	[11.643021]	[117]	[]	[36189115]
322_40518	chr18	49464720	49465120	+	1000	55.0	[7.2422895]	[91]	[]	[]	[49464902]	[]
322_4052	chr1	51534989	51535389	+	1000	312.0	[]	[]	[13.928133]	[103]	[]	[51535185]
322_40520	chr18	62457806	62458206	+	1000	55.0	[10.008925]	[104]	[]	[]	[62458006]	[]
322_40521	chr19	907142	907542	+	1000	55.0	[]	[]	[9.939286]	[72]	[]	[907301]
322_40522	chr19	3879645	3880045	+	1000	55.0	[5.9469914, 12.310643]	[72, 101]	[]	[]	[3879817, 3879846]	[]
322_40523	chr19	4207160	4207560	+	1000	55.0	[14.514641]	[110]	[15.132831]	[110]	[4207360]	[4207360]
322_40524	chr19	4208755	4209155	+	820	55.0	[14.952108]	[89]	[4.3600364, 14.785136]	[70, 89]	[4208940]	[4208921, 4208940]
322_40525	chr19	7773293	7773693	+	1000	55.0	[5.7994757]	[92]	[]	[]	[7773475]	[]
322_40529	chr19	18463072	18463472	+	1000	55.0	[4.8276443, 11.027982]	[93, 109]	[]	[]	[18463262, 18463278]	[]
322_40530	chr19	40434142	40434542	+	1000	55.0	[]	[]	[8.813788]	[72]	[]	[40434308]
322_40531	chr19	51572316	51572716	+	1000	55.0	[]	[]	[9.81951]	[122]	[]	[51572533]
322_40532	chr19	51675914	51676314	+	1000	55.0	[5.2547464]	[82]	[16.704407]	[105]	[51676076]	[51676099]
322_40533	chr19	55059239	55059639	+	1000	55.0	[]	[]	[10.302154]	[108]	[]	[55059443]
322_40534	chr2	1546903	1547303	+	1000	55.0	[]	[]	[11.605189]	[106]	[]	[1547092]
322_40536	chr2	16321911	16322311	+	1000	55.0	[]	[]	[7.352243, 6.147916]	[94, 104]	[]	[16322103, 16322113]
322_40539	chr2	34012694	34013094	+	1000	55.0	[4.897221, 7.5831833]	[104, 114]	[]	[]	[34012896, 34012906]	[]
322_4054	chr1	109193645	109194045	+	1000	312.0	[]	[]	[10.646103]	[97]	[]	[109193839]
322_40540	chr2	64625367	64625767	+	1000	55.0	[]	[]	[14.564851]	[105]	[]	[64625571]
322_40541	chr2	67450213	67450613	+	1000	55.0	[11.353267]	[104]	[]	[]	[67450411]	[]
322_40542	chr2	71277452	71277852	+	1000	55.0	[10.6357355]	[105]	[8.011402]	[67]	[71277653]	[71277615]
322_40544	chr2	101387327	101387727	+	1000	55.0	[]	[]	[5.9102855, 4.574272]	[101, 131]	[]	[101387520, 101387550]
322_40545	chr2	105736130	105736530	+	1000	55.0	[10.145378]	[81]	[9.813776, 6.1443696]	[80, 153]	[105736300]	[105736299, 105736372]
322_40546	chr2	120833126	120833526	+	1000	55.0	[13.446525]	[100]	[4.5401754]	[97]	[120833324]	[120833321]
322_40548	chr2	138922975	138923375	+	1000	55.0	[14.529166]	[95]	[]	[]	[138923153]	[]
322_40549	chr2	142707323	142707723	+	1000	55.0	[8.424576]	[97]	[]	[]	[142707518]	[]
322_40551	chr2	151953472	151953872	+	1000	55.0	[]	[]	[8.284889, 9.883464]	[111, 114]	[]	[151953672, 151953675]
322_40554	chr2	175621847	175622247	+	1000	55.0	[8.341807, 5.224111]	[110, 132]	[8.277447, 4.9771175]	[129, 132]	[175622046, 175622068]	[175622065, 175622068]
322_40555	chr2	185280012	185280412	+	1000	55.0	[]	[]	[7.4697175]	[126]	[]	[185280214]
322_40556	chr2	188513902	188514302	+	1000	55.0	[13.393722]	[88]	[7.106008]	[88]	[188514088]	[188514088]
322_4056	chr1	159211533	159211933	+	1000	312.0	[]	[]	[8.11344, 14.048518]	[63, 83]	[]	[159211696, 159211716]
322_40563	chr20	673027	673427	+	1000	55.0	[7.0817075]	[95]	[]	[]	[673210]	[]
322_40565	chr20	4021133	4021533	+	1000	55.0	[]	[]	[5.6097693, 4.3751707, 9.688588]	[92, 114, 117]	[]	[4021323, 4021345, 4021348]
322_40566	chr20	40471284	40471684	+	1000	55.0	[]	[]	[9.834919]	[91]	[]	[40471474]
322_40567	chr20	44223014	44223414	+	1000	55.0	[]	[]	[14.171225]	[109]	[]	[44223208]
322_40569	chr20	59770207	59770607	+	1000	55.0	[13.541781]	[105]	[]	[]	[59770395]	[]
322_4057	chr1	174262669	174263069	+	1000	312.0	[12.007992]	[90]	[]	[]	[174262859]	[]
322_40570	chr20	59985839	59986239	+	1000	55.0	[13.564003]	[100]	[]	[]	[59986026]	[]
322_40572	chr21	18840144	18840544	+	1000	55.0	[12.278339]	[96]	[]	[]	[18840337]	[]
322_40577	chr22	20430882	20431282	+	1000	55.0	[13.64376]	[128]	[4.8764243]	[124]	[20431106]	[20431102]
322_40580	chr22	37331826	37332226	+	1000	55.0	[]	[]	[11.380989]	[109]	[]	[37332022]
322_40581	chr22	45082786	45083186	+	945	55.0	[]	[]	[7.1015167, 14.616216]	[82, 109]	[]	[45082958, 45082985]
322_40585	chr3	46854711	46855111	+	1000	55.0	[]	[]	[7.961013, 4.670013]	[101, 150]	[]	[46854910, 46854959]
322_40587	chr3	65914714	65915114	+	1000	55.0	[]	[]	[7.0252905]	[99]	[]	[65914912]
322_40588	chr3	83928368	83928768	+	1000	55.0	[]	[]	[17.87209]	[122]	[]	[83928576]
322_4059	chr1	203216180	203216580	+	1000	312.0	[]	[]	[17.72818]	[104]	[]	[203216378]
322_40590	chr3	123267843	123268243	+	1000	55.0	[]	[]	[15.238775, 4.465443]	[101, 126]	[]	[123268043, 123268068]
322_40592	chr3	129023941	129024341	+	1000	55.0	[7.102425]	[109]	[]	[]	[129024140]	[]
322_40594	chr3	134299569	134299969	+	1000	55.0	[]	[]	[8.205698]	[124]	[]	[134299776]
322_40596	chr3	142140601	142141001	+	1000	55.0	[6.4391475]	[64]	[15.689178, 7.451259]	[101, 148]	[142140758]	[142140795, 142140842]
322_40599	chr3	167493250	167493650	+	1000	55.0	[]	[]	[8.336456, 5.165255]	[85, 110]	[]	[167493431, 167493456]
322_40600	chr3	185953587	185953987	+	1000	55.0	[16.407297]	[106]	[]	[]	[185953788]	[]
322_40601	chr3	191401941	191402341	+	1000	55.0	[7.904332]	[88]	[8.046489]	[137]	[191402108]	[191402157]
322_40603	chr3	198071952	198072352	+	1000	55.0	[4.5660176]	[104]	[6.098609]	[104]	[198072151]	[198072151]
322_40605	chr4	8015541	8015941	+	1000	55.0	[8.2119255]	[100]	[16.01135]	[100]	[8015726]	[8015726]
322_40609	chr4	79297948	79298348	+	1000	55.0	[]	[]	[16.329912]	[131]	[]	[79298169]
322_4061	chr10	69093273	69093673	+	1000	312.0	[]	[]	[18.736769, 5.80289]	[100, 132]	[]	[69093473, 69093505]
322_40611	chr4	87505847	87506247	+	1000	55.0	[10.112945]	[105]	[]	[]	[87506041]	[]
322_40613	chr4	98828797	98829197	+	1000	55.0	[]	[]	[16.821983]	[110]	[]	[98829004]
322_40614	chr4	99415764	99416164	+	1000	55.0	[7.5771394, 4.812859]	[104, 115]	[]	[]	[99415966, 99415977]	[]
322_40618	chr5	13085	13485	+	1000	55.0	[]	[]	[18.932514]	[94]	[]	[13273]
322_40619	chr5	32074429	32074829	+	1000	55.0	[8.769667]	[89]	[]	[]	[32074617]	[]
322_40621	chr5	55920773	55921173	+	1000	55.0	[5.501154]	[87]	[11.360487]	[86]	[55920958]	[55920957]
322_40622	chr5	69407412	69407812	+	1000	55.0	[]	[]	[13.637879]	[98]	[]	[69407604]
322_40626	chr5	138774327	138774727	+	1000	55.0	[8.147478]	[135]	[14.639895]	[111]	[138774557]	[138774533]
322_40627	chr5	141845424	141845824	+	1000	55.0	[12.542464, 5.0083036]	[116, 138]	[]	[]	[141845631, 141845653]	[]
322_4063	chr11	61254410	61254810	+	1000	312.0	[11.972651, 5.1273446]	[100, 145]	[]	[]	[61254602, 61254647]	[]
322_40632	chr6	2713982	2714382	+	1000	55.0	[14.881075]	[106]	[4.630325]	[129]	[2714180]	[2714203]
322_40633	chr6	4844083	4844483	+	1000	55.0	[20.3916]	[105]	[]	[]	[4844277]	[]
322_40635	chr6	27154182	27154582	+	1000	55.0	[]	[]	[10.6957445]	[129]	[]	[27154386]
322_40637	chr6	30820208	30820608	+	1000	55.0	[]	[]	[7.814998]	[75]	[]	[30820377]
322_4064	chr11	61871105	61871505	+	1000	312.0	[9.550936]	[96]	[7.675613, 8.555193]	[68, 96]	[61871295]	[61871267, 61871295]
322_40640	chr6	37170613	37171013	+	1000	55.0	[5.7983685]	[67]	[9.756455]	[106]	[37170771]	[37170810]
322_40641	chr6	39791274	39791674	+	1000	55.0	[4.8695207, 9.4147835]	[88, 108]	[5.1704497]	[101]	[39791462, 39791482]	[39791475]
322_40642	chr6	41456281	41456681	+	1000	55.0	[]	[]	[8.373043]	[141]	[]	[41456497]
322_40643	chr6	49990792	49991192	+	1000	55.0	[]	[]	[8.981317]	[102]	[]	[49990993]
322_40646	chr6	113980953	113981353	+	1000	55.0	[16.585796]	[98]	[11.174714, 6.529138]	[140, 157]	[113981129]	[113981171, 113981188]
322_40647	chr6	119979864	119980264	+	1000	55.0	[10.985026]	[105]	[5.805397]	[104]	[119980064]	[119980063]
322_40651	chr6	149560665	149561065	+	1000	55.0	[4.9951396]	[85]	[]	[]	[149560832]	[]
322_40652	chr6	154974489	154974889	+	1000	55.0	[10.478008]	[102]	[]	[]	[154974683]	[]
322_40654	chr7	5555255	5555655	+	1000	55.0	[]	[]	[9.12159]	[125]	[]	[5555456]
322_40655	chr7	29854470	29854870	+	1000	55.0	[12.070763]	[92]	[]	[]	[29854660]	[]
322_40657	chr7	73891108	73891508	+	1000	55.0	[13.37155]	[98]	[]	[]	[73891297]	[]
322_4066	chr11	124069345	124069745	+	1000	312.0	[13.662731]	[90]	[]	[]	[124069533]	[]
322_40660	chr7	95725123	95725523	+	1000	55.0	[14.501655]	[103]	[]	[]	[95725313]	[]
322_40663	chr7	101805009	101805409	+	1000	55.0	[5.4213243]	[107]	[]	[]	[101805207]	[]
322_40665	chr7	103425195	103425595	+	1000	55.0	[14.990448]	[80]	[6.290898]	[80]	[103425374]	[103425374]
322_40667	chr7	107194023	107194423	+	1000	55.0	[14.704893]	[145]	[4.417113]	[145]	[107194242]	[107194242]
322_40668	chr7	117338058	117338458	+	1000	55.0	[]	[]	[9.672794]	[100]	[]	[117338252]
322_40669	chr7	118250894	118251294	+	1000	55.0	[]	[]	[17.648335]	[84]	[]	[118251076]
322_40671	chr7	128928108	128928508	+	1000	55.0	[5.169182]	[80]	[]	[]	[128928280]	[]
322_40674	chr7	145752293	145752693	+	1000	55.0	[4.828282]	[128]	[]	[]	[145752516]	[]
322_40675	chr7	149067870	149068270	+	1000	55.0	[11.171311]	[140]	[]	[]	[149068082]	[]
322_40680	chr8	9695727	9696127	+	1000	55.0	[11.650773]	[106]	[]	[]	[9695929]	[]
322_40681	chr8	30727530	30727930	+	1000	55.0	[7.136986]	[79]	[4.4239373]	[147]	[30727707]	[30727775]
322_40682	chr8	32554639	32555039	+	990	55.0	[16.957882]	[122]	[]	[]	[32554855]	[]
322_40687	chr8	81551566	81551966	+	1000	55.0	[]	[]	[5.516313]	[136]	[]	[81551789]
322_40689	chr8	103796659	103797059	+	1000	55.0	[13.976764]	[98]	[]	[]	[103796856]	[]
322_4069	chr14	59576648	59577048	+	1000	312.0	[]	[]	[18.491993]	[117]	[]	[59576859]
322_40690	chr8	107233094	107233494	+	1000	55.0	[4.935316]	[161]	[]	[]	[107233345]	[]
322_40695	chr8	130205582	130205982	+	1000	55.0	[9.084027]	[112]	[]	[]	[130205779]	[]
322_40696	chr9	13688981	13689381	+	1000	55.0	[]	[]	[17.707985]	[111]	[]	[13689185]
322_40697	chr9	27888671	27889071	+	1000	55.0	[]	[]	[11.323804]	[110]	[]	[27888873]
322_40698	chr9	70392188	70392588	+	1000	55.0	[]	[]	[13.719561]	[102]	[]	[70392389]
322_40699	chr9	74281677	74282077	+	1000	55.0	[]	[]	[9.187303, 14.475446]	[74, 113]	[]	[74281849, 74281888]
322_407	chr4	102431351	102431751	+	1000	543.0	[9.826359, 16.221737]	[90, 158]	[11.770843]	[90]	[102431533, 102431601]	[102431533]
322_40700	chr9	83199248	83199648	+	1000	55.0	[12.570798]	[106]	[6.289856, 6.2194686]	[105, 130]	[83199443]	[83199442, 83199467]
322_40701	chr9	95072941	95073341	+	1000	55.0	[]	[]	[13.874767]	[102]	[]	[95073138]
322_40702	chr9	95744277	95744677	+	1000	55.0	[15.478918]	[115]	[]	[]	[95744486]	[]
322_40703	chr9	98642913	98643313	+	1000	55.0	[4.464101]	[100]	[]	[]	[98643103]	[]
322_40704	chr9	116166712	116167112	+	1000	55.0	[]	[]	[17.406654]	[106]	[]	[116166903]
322_40705	chr9	124037709	124038109	+	1000	55.0	[15.378578]	[101]	[]	[]	[124037899]	[]
322_4071	chr15	79028344	79028744	+	1000	312.0	[13.063949]	[93]	[]	[]	[79028536]	[]
322_40711	chrX	18410031	18410431	+	1000	55.0	[7.0543942]	[99]	[4.5923767]	[96]	[18410217]	[18410214]
322_40712	chrX	40472360	40472760	+	1000	55.0	[11.560154]	[111]	[13.816473]	[111]	[40472568]	[40472568]
322_40714	chrX	43961667	43962067	+	1000	55.0	[4.7506175]	[98]	[11.943453]	[98]	[43961865]	[43961865]
322_40717	chrX	103941563	103941963	+	1000	55.0	[]	[]	[17.561712]	[107]	[]	[103941770]
322_40720	chrX	152869981	152870381	+	1000	55.0	[]	[]	[14.512715]	[107]	[]	[152870178]
322_40721	chrX	153816854	153817254	+	1000	55.0	[8.587562]	[111]	[]	[]	[153817061]	[]
322_40722	chr1	6235816	6236216	+	1000	54.0	[]	[]	[4.5675316]	[135]	[]	[6236031]
322_40723	chr1	6448693	6449093	+	1000	54.0	[9.128718]	[97]	[]	[]	[6448883]	[]
322_40724	chr1	12537291	12537691	+	718	54.0	[]	[]	[4.7547326]	[112]	[]	[12537494]
322_40725	chr1	18950043	18950443	+	1000	54.0	[6.1786666]	[97]	[]	[]	[18950240]	[]
322_40727	chr1	23915445	23915845	+	1000	54.0	[5.625562, 7.1634502]	[116, 162]	[4.512002, 8.1445265]	[113, 162]	[23915648, 23915694]	[23915645, 23915694]
322_40731	chr1	27127409	27127809	+	1000	54.0	[10.330572, 6.0135517]	[115, 156]	[]	[]	[27127600, 27127641]	[]
322_40732	chr1	28783360	28783760	+	1000	54.0	[6.0494633]	[95]	[5.0460124]	[95]	[28783548]	[28783548]
322_40740	chr1	114671382	114671782	+	1000	54.0	[]	[]	[10.146701]	[126]	[]	[114671586]
322_40741	chr1	117568990	117569390	+	1000	54.0	[]	[]	[16.958752]	[106]	[]	[117569191]
322_40746	chr1	154752532	154752932	+	1000	54.0	[7.851251]	[109]	[14.329953]	[106]	[154752735]	[154752732]
322_40747	chr1	165894595	165894995	+	1000	54.0	[]	[]	[7.5236926]	[113]	[]	[165894802]
322_40749	chr1	169109173	169109573	+	1000	54.0	[]	[]	[8.271981]	[118]	[]	[169109389]
322_4075	chr17	49556298	49556698	+	1000	312.0	[]	[]	[19.703491]	[104]	[]	[49556502]
322_40751	chr1	179020873	179021273	+	1000	54.0	[6.466439]	[99]	[]	[]	[179021045]	[]
322_40753	chr1	198106034	198106434	+	1000	54.0	[]	[]	[8.541829]	[99]	[]	[198106229]
322_40754	chr1	203658294	203658694	+	1000	54.0	[14.559319]	[115]	[]	[]	[203658505]	[]
322_40756	chr1	215076302	215076702	+	1000	54.0	[]	[]	[13.532226]	[115]	[]	[215076508]
322_40761	chr10	23035557	23035957	+	1000	54.0	[]	[]	[12.688079, 9.282709]	[87, 126]	[]	[23035744, 23035783]
322_40762	chr10	31319311	31319711	+	1000	54.0	[]	[]	[6.6793313]	[122]	[]	[31319523]
322_40763	chr10	32954093	32954493	+	1000	54.0	[]	[]	[6.4910855, 8.843335]	[87, 90]	[]	[32954269, 32954272]
322_40764	chr10	44879013	44879413	+	1000	54.0	[14.300896, 5.513968]	[95, 105]	[]	[]	[44879199, 44879209]	[]
