#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD4_idr.fa TEAD4 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
171_4941	chr3	157300924	157301324	+	1000	231.0	[7.030897]	[111]	[]	[]	[157301127]	[]
171_49412	chr18	35616831	35617231	+	794	46.0	[7.030897]	[157]	[6.8938127]	[142]	[35617082]	[35617067]
171_49415	chr18	45974071	45974471	+	948	46.0	[11.344251, 10.0733185]	[84, 89]	[]	[]	[45974240, 45974245]	[]
171_4942	chr4	79210113	79210513	+	1000	231.0	[]	[]	[6.910793, 9.293543]	[51, 145]	[]	[79210264, 79210358]
171_49421	chr18	79992877	79993277	+	1000	46.0	[]	[]	[10.370207]	[126]	[]	[79993087]
171_49432	chr19	2901802	2902202	+	886	46.0	[]	[]	[6.7712426]	[92]	[]	[2901974]
171_49434	chr19	3163240	3163640	+	888	46.0	[6.747317]	[194]	[]	[]	[3163483]	[]
171_49443	chr19	9342765	9343165	+	1000	46.0	[]	[]	[9.174619, 11.970033, 11.970033]	[82, 91, 169]	[]	[9342929, 9342938, 9343016]
171_49449	chr19	12133094	12133494	+	957	46.0	[6.7918687, 7.012898]	[72, 147]	[]	[]	[12133247, 12133322]	[]
171_49453	chr19	14544036	14544436	+	899	46.0	[]	[]	[7.3083315]	[146]	[]	[14544279]
171_49455	chr19	17244595	17244995	+	984	46.0	[]	[]	[11.988031]	[96]	[]	[17244788]
171_49457	chr19	17529235	17529635	+	990	46.0	[9.364644]	[142]	[]	[]	[17529457]	[]
171_49459	chr19	18470741	18471141	+	593	46.0	[]	[]	[7.030897]	[65]	[]	[18470897]
171_4946	chr6	26054899	26055299	+	1000	231.0	[9.605281]	[142]	[7.9874573]	[160]	[26055116]	[26055134]
171_49462	chr19	28498568	28498968	+	1000	46.0	[]	[]	[11.988031]	[127]	[]	[28498783]
171_49464	chr19	29688139	29688539	+	957	46.0	[]	[]	[6.8938127, 6.8758135]	[144, 167]	[]	[29688340, 29688363]
171_49467	chr19	33521701	33522101	+	846	46.0	[11.344251]	[92]	[]	[]	[33521890]	[]
171_49469	chr19	35906971	35907371	+	897	46.0	[]	[]	[9.9073105]	[126]	[]	[35907185]
171_49470	chr19	40171245	40171645	+	1000	46.0	[6.7503724]	[117]	[]	[]	[40171454]	[]
171_49471	chr19	40365493	40365893	+	1000	46.0	[]	[]	[14.352782]	[88]	[]	[40365664]
171_49473	chr19	42267472	42267872	+	972	46.0	[6.910793]	[162]	[]	[]	[42267678]	[]
171_49474	chr19	43673692	43674092	+	919	46.0	[]	[]	[9.303733]	[105]	[]	[43673893]
171_49477	chr19	45059449	45059849	+	1000	46.0	[6.621249]	[149]	[]	[]	[45059666]	[]
171_49480	chr19	47310880	47311280	+	974	46.0	[7.9874573, 11.988031]	[163, 171]	[]	[]	[47311100, 47311108]	[]
171_49482	chr19	47746904	47747304	+	1000	46.0	[]	[]	[6.747317]	[130]	[]	[47747122]
171_49488	chr19	49420827	49421227	+	1000	46.0	[8.9615]	[102]	[9.605281]	[160]	[49420991]	[49421049]
171_49494	chr19	53852880	53853280	+	889	46.0	[6.9287915]	[109]	[]	[]	[53853085]	[]
171_49495	chr19	56080563	56080963	+	1000	46.0	[9.133122, 6.920983]	[108, 115]	[]	[]	[56080746, 56080753]	[]
171_495	chr1	153343797	153344197	+	1000	578.0	[11.970033]	[55]	[]	[]	[153343951]	[]
171_49500	chr2	3581291	3581691	+	757	46.0	[6.789242]	[86]	[]	[]	[3581442]	[]
171_49505	chr2	24825040	24825440	+	550	46.0	[]	[]	[6.938982]	[108]	[]	[24825218]
171_49506	chr2	24975453	24975853	+	780	46.0	[8.9615, 6.938982]	[100, 136]	[]	[]	[24975647, 24975683]	[]
171_49508	chr2	27799170	27799570	+	1000	46.0	[9.605281]	[158]	[]	[]	[27799410]	[]
171_49510	chr2	30267552	30267952	+	614	46.0	[]	[]	[9.605281]	[159]	[]	[30267774]
171_49514	chr2	37982094	37982494	+	946	46.0	[7.5952926]	[142]	[]	[]	[37982316]	[]
171_49519	chr2	46858275	46858675	+	736	46.0	[]	[]	[8.962336, 6.910793]	[84, 108]	[]	[46858457, 46858481]
171_49522	chr2	48207203	48207603	+	690	46.0	[]	[]	[9.112068]	[139]	[]	[48207368]
171_49526	chr2	55441457	55441857	+	899	46.0	[]	[]	[7.9874573]	[150]	[]	[55441681]
171_49527	chr2	55478578	55478978	+	893	46.0	[6.920983]	[138]	[]	[]	[55478810]	[]
171_49529	chr2	64080220	64080620	+	1000	46.0	[]	[]	[7.5700417]	[137]	[]	[64080405]
171_49533	chr2	68715350	68715750	+	1000	46.0	[7.030897]	[144]	[]	[]	[68715563]	[]
171_49537	chr2	72825929	72826329	+	1000	46.0	[7.9493513]	[114]	[7.9493513]	[134]	[72826133]	[72826153]
171_49545	chr2	88350898	88351298	+	990	46.0	[]	[]	[8.9795]	[98]	[]	[88351085]
171_49546	chr2	96377282	96377682	+	1000	46.0	[]	[]	[6.6825495]	[68]	[]	[96377448]
171_49552	chr2	110811743	110812143	+	801	46.0	[6.9442596]	[108]	[]	[]	[110811940]	[]
171_49559	chr2	138020560	138020960	+	1000	46.0	[]	[]	[9.293543]	[170]	[]	[138020750]
171_4956	chr1	173429898	173430298	+	1000	230.0	[6.9998927]	[100]	[]	[]	[173430096]	[]
171_49565	chr2	157836558	157836958	+	1000	46.0	[6.747317]	[175]	[11.970033]	[150]	[157836787]	[157836762]
171_49567	chr2	166392903	166393303	+	980	46.0	[7.5425596]	[75]	[]	[]	[166393078]	[]
171_49568	chr2	168348029	168348429	+	1000	46.0	[6.9287915]	[124]	[]	[]	[168348242]	[]
171_49570	chr2	170814190	170814590	+	1000	46.0	[8.9795]	[163]	[8.9795]	[161]	[170814420]	[170814418]
171_49574	chr2	174337680	174338080	+	967	46.0	[9.952792]	[159]	[]	[]	[174337883]	[]
171_49575	chr2	174345011	174345411	+	809	46.0	[]	[]	[6.9442596]	[76]	[]	[174345169]
171_49581	chr2	183059526	183059926	+	999	46.0	[]	[]	[6.910793]	[81]	[]	[183059707]
171_49583	chr2	189519980	189520380	+	920	46.0	[]	[]	[9.605281]	[110]	[]	[189520185]
171_49596	chr2	230711229	230711629	+	952	46.0	[10.370207]	[95]	[9.9073105]	[88]	[230711417]	[230711410]
171_49598	chr2	232854064	232854464	+	1000	46.0	[9.691082]	[162]	[]	[]	[232854307]	[]
171_4960	chr12	70165452	70165852	+	1000	230.0	[]	[]	[6.729318]	[100]	[]	[70165648]
171_49601	chr20	653601	654001	+	1000	46.0	[]	[]	[6.729318]	[83]	[]	[653757]
171_49602	chr20	728369	728769	+	987	46.0	[7.6905684]	[118]	[]	[]	[728582]	[]
171_49607	chr20	32902432	32902832	+	966	46.0	[]	[]	[9.395648]	[122]	[]	[32902645]
171_49608	chr20	33821442	33821842	+	931	46.0	[]	[]	[9.112068]	[143]	[]	[33821681]
171_49611	chr20	34252399	34252799	+	891	46.0	[14.352782]	[96]	[]	[]	[34252593]	[]
171_49615	chr20	37706298	37706698	+	988	46.0	[14.352782]	[111]	[]	[]	[37706505]	[]
171_49618	chr20	44532930	44533330	+	794	46.0	[7.9874573]	[85]	[]	[]	[44533115]	[]
171_49620	chr20	46355770	46356170	+	842	46.0	[]	[]	[7.931352]	[153]	[]	[46356019]
171_49623	chr20	49763357	49763757	+	1000	46.0	[6.729318]	[137]	[]	[]	[49763567]	[]
171_49624	chr20	50278896	50279296	+	1000	46.0	[11.988031]	[102]	[]	[]	[50279070]	[]
171_49625	chr20	50737418	50737818	+	1000	46.0	[]	[]	[9.605281]	[154]	[]	[50737640]
171_49626	chr20	50741889	50742289	+	777	46.0	[]	[]	[11.988031]	[121]	[]	[50742100]
171_49628	chr20	57619204	57619604	+	655	46.0	[8.962336]	[164]	[]	[]	[57619442]	[]
171_4963	chr16	53507785	53508185	+	1000	230.0	[]	[]	[10.370207]	[130]	[]	[53508008]
171_49630	chr21	14755064	14755464	+	1000	46.0	[6.809868]	[126]	[]	[]	[14755240]	[]
171_49633	chr21	29348443	29348843	+	1000	46.0	[]	[]	[8.962336]	[148]	[]	[29348668]
171_49634	chr21	33404007	33404407	+	947	46.0	[]	[]	[6.678365]	[111]	[]	[33404174]
171_49636	chr21	35044152	35044552	+	1000	46.0	[]	[]	[9.258564]	[62]	[]	[35044310]
171_49639	chr21	39319818	39320218	+	735	46.0	[9.293543]	[171]	[]	[]	[39320038]	[]
171_49642	chr21	45541007	45541407	+	910	46.0	[]	[]	[7.3616753]	[130]	[]	[45541188]
171_49643	chr22	19426375	19426775	+	996	46.0	[6.9287915]	[143]	[]	[]	[19426583]	[]
171_49646	chr22	19514463	19514863	+	893	46.0	[]	[]	[6.9442596]	[262]	[]	[19514688]
171_4965	chr19	17336496	17336896	+	1000	230.0	[8.9795]	[105]	[8.9795]	[103]	[17336694]	[17336692]
171_49650	chr22	20321876	20322276	+	990	46.0	[10.370207]	[165]	[9.133122]	[147]	[20322102]	[20322084]
171_4966	chr2	58667240	58667640	+	1000	230.0	[7.012898]	[80]	[]	[]	[58667409]	[]
171_49661	chr22	21747026	21747426	+	925	46.0	[6.7712426]	[107]	[]	[]	[21747198]	[]
171_49662	chr22	21786533	21786933	+	997	46.0	[8.913587, 6.729318, 7.588041]	[119, 132, 172]	[]	[]	[21786705, 21786718, 21786758]	[]
171_49665	chr22	21900122	21900522	+	1000	46.0	[]	[]	[7.3616753]	[137]	[]	[21900340]
171_49668	chr22	22523308	22523708	+	1000	46.0	[]	[]	[7.0647864]	[190]	[]	[22523533]
171_4967	chr2	112275383	112275783	+	1000	230.0	[]	[]	[7.931352]	[86]	[]	[112275550]
171_49670	chr22	22595548	22595948	+	1000	46.0	[10.603825]	[230]	[]	[]	[22595792]	[]
171_49671	chr22	23113283	23113683	+	962	46.0	[7.9493513]	[149]	[]	[]	[23113513]	[]
171_49672	chr22	23246157	23246557	+	984	46.0	[]	[]	[6.8938127]	[67]	[]	[23246309]
171_49673	chr22	24206768	24207168	+	1000	46.0	[]	[]	[14.352782]	[84]	[]	[24206944]
171_49674	chr22	26665463	26665863	+	907	46.0	[]	[]	[6.920983, 6.9287915]	[117, 134]	[]	[26665679, 26665696]
171_49677	chr22	30288058	30288458	+	960	46.0	[9.605281]	[124]	[]	[]	[30288268]	[]
171_49678	chr22	31241896	31242296	+	999	46.0	[6.910793]	[129]	[]	[]	[31242103]	[]
171_49679	chr22	36386828	36387228	+	989	46.0	[6.9998927]	[124]	[]	[]	[36387034]	[]
171_49691	chr3	4514323	4514723	+	950	46.0	[]	[]	[10.314102]	[109]	[]	[4514474]
171_49698	chr3	12834459	12834859	+	636	46.0	[]	[]	[6.729318]	[146]	[]	[12834692]
171_497	chr13	95271103	95271503	+	1000	578.0	[]	[]	[9.395648]	[95]	[]	[95271276]
171_49709	chr3	31768791	31769191	+	1000	46.0	[6.920983]	[165]	[]	[]	[31768995]	[]
171_49710	chr3	32021785	32022185	+	1000	46.0	[6.678365]	[85]	[]	[]	[32021943]	[]
171_49711	chr3	36990411	36990811	+	796	46.0	[]	[]	[6.8758135]	[154]	[]	[36990648]
171_49714	chr3	40310750	40311150	+	942	46.0	[6.7918687]	[132]	[]	[]	[40310950]	[]
171_49716	chr3	44023979	44024379	+	797	46.0	[]	[]	[11.970033]	[110]	[]	[44024180]
171_49717	chr3	44476096	44476496	+	953	46.0	[]	[]	[6.789242]	[166]	[]	[44476268]
171_49719	chr3	45981328	45981728	+	785	46.0	[9.258564]	[138]	[6.809868]	[81]	[45981550]	[45981493]
171_49724	chr3	50519451	50519851	+	938	46.0	[]	[]	[6.729318]	[142]	[]	[50519683]
171_4973	chr8	124440333	124440733	+	1000	230.0	[6.7503724, 11.970033]	[64, 94]	[]	[]	[124440489, 124440519]	[]
171_49732	chr3	69739153	69739553	+	1000	46.0	[]	[]	[8.239074]	[178]	[]	[69739359]
171_49733	chr3	72224764	72225164	+	868	46.0	[]	[]	[9.303733]	[102]	[]	[72224944]
171_49734	chr3	98817611	98818011	+	749	46.0	[8.962336]	[108]	[]	[]	[98817800]	[]
171_49736	chr3	101678095	101678495	+	793	46.0	[]	[]	[8.9615]	[145]	[]	[101678334]
171_49737	chr3	107838216	107838616	+	1000	46.0	[7.012898, 6.747317]	[134, 142]	[]	[]	[107838436, 107838444]	[]
171_49740	chr3	127590792	127591192	+	995	46.0	[6.747317]	[159]	[6.938982]	[123]	[127591020]	[127590984]
171_49741	chr3	128726796	128727196	+	878	46.0	[]	[]	[7.3083315]	[108]	[]	[128726961]
171_49742	chr3	129383274	129383674	+	943	46.0	[]	[]	[7.588041]	[81]	[]	[129383442]
171_49743	chr3	134809572	134809972	+	958	46.0	[]	[]	[7.5425596]	[124]	[]	[134809781]
171_49744	chr3	136786421	136786821	+	1000	46.0	[]	[]	[9.174619, 11.970033, 10.370207]	[111, 119, 126]	[]	[136786609, 136786617, 136786624]
171_4975	chr9	101894006	101894406	+	1000	230.0	[7.5425596]	[70]	[]	[]	[101894173]	[]
171_49753	chr3	157248556	157248956	+	818	46.0	[]	[]	[6.809868]	[158]	[]	[157248781]
171_49755	chr3	168002985	168003385	+	855	46.0	[9.258564]	[164]	[]	[]	[168003205]	[]
171_49759	chr3	170909486	170909886	+	1000	46.0	[11.970033]	[160]	[]	[]	[170909714]	[]
171_49760	chr3	172179859	172180259	+	1000	46.0	[7.5245605]	[115]	[]	[]	[172180049]	[]
171_49762	chr3	183188923	183189323	+	985	46.0	[]	[]	[9.691082]	[72]	[]	[183189093]
171_49763	chr3	183196653	183197053	+	988	46.0	[9.605281]	[119]	[]	[]	[183196853]	[]
171_49779	chr3	196123127	196123527	+	958	46.0	[7.9874573]	[182]	[]	[]	[196123373]	[]
171_49786	chr4	4673075	4673475	+	879	46.0	[10.0733185]	[121]	[]	[]	[4673281]	[]
171_49788	chr4	10169860	10170260	+	703	46.0	[]	[]	[6.7712426]	[134]	[]	[10170086]
171_49792	chr4	38179628	38180028	+	964	46.0	[]	[]	[7.5245605]	[84]	[]	[38179800]
171_49793	chr4	39326577	39326977	+	998	46.0	[]	[]	[9.395648]	[96]	[]	[39326763]
171_49794	chr4	40120807	40121207	+	993	46.0	[]	[]	[7.5425596]	[55]	[]	[40120958]
171_49796	chr4	68372594	68372994	+	825	46.0	[]	[]	[7.5425596]	[148]	[]	[68372814]
171_49799	chr4	73329304	73329704	+	748	46.0	[]	[]	[6.6825495]	[87]	[]	[73329481]
171_498	chr15	40559348	40559748	+	1000	578.0	[6.8987784, 6.8758135]	[160, 167]	[]	[]	[40559581, 40559588]	[]
171_49800	chr4	73453104	73453504	+	997	46.0	[]	[]	[6.910793]	[77]	[]	[73453259]
171_49801	chr4	74671070	74671470	+	1000	46.0	[]	[]	[6.938982]	[175]	[]	[74671313]
171_49803	chr4	83194670	83195070	+	1000	46.0	[10.314102]	[113]	[]	[]	[83194855]	[]
171_49805	chr4	87243414	87243814	+	1000	46.0	[8.097427]	[129]	[]	[]	[87243628]	[]
171_49807	chr4	99945794	99946194	+	998	46.0	[7.6905684]	[141]	[10.314102]	[112]	[99946026]	[99945997]
171_49808	chr4	102829000	102829400	+	1000	46.0	[7.5245605]	[191]	[]	[]	[102829201]	[]
171_49809	chr4	103032530	103032930	+	819	46.0	[10.603825]	[113]	[]	[]	[103032708]	[]
171_4982	chr11	119101980	119102380	+	1000	229.0	[9.364644]	[94]	[]	[]	[119102174]	[]
171_49820	chr4	126727396	126727796	+	916	46.0	[]	[]	[6.9442596]	[104]	[]	[126727594]
171_49821	chr4	128265570	128265970	+	1000	46.0	[]	[]	[8.239074]	[165]	[]	[128265811]
171_49823	chr4	139514628	139515028	+	858	46.0	[]	[]	[6.6825495]	[112]	[]	[139514811]
171_49832	chr4	184388183	184388583	+	959	46.0	[11.344251]	[136]	[9.395648]	[91]	[184388407]	[184388362]
171_49834	chr4_GL000008v2_random	2702	3102	+	1000	46.0	[6.678365]	[127]	[8.097427, 7.6905684, 10.0733185, 14.352782]	[160, 169, 189, 194]	[2877]	[2910, 2919, 2939, 2944]
171_49837	chr5	5651667	5652067	+	994	46.0	[]	[]	[6.910793]	[135]	[]	[5651877]
171_49838	chr5	6759447	6759847	+	1000	46.0	[7.931352]	[196]	[7.5700417]	[178]	[6759689]	[6759671]
171_49840	chr5	15013836	15014236	+	967	46.0	[6.7503724]	[89]	[8.9615]	[78]	[15014008]	[15013997]
171_49841	chr5	36059483	36059883	+	913	46.0	[]	[]	[14.352782]	[141]	[]	[36059702]
171_49845	chr5	68225838	68226238	+	983	46.0	[6.660366]	[164]	[]	[]	[68226087]	[]
171_49850	chr5	88825706	88826106	+	980	46.0	[]	[]	[9.112068]	[156]	[]	[88825928]
171_49851	chr5	89272337	89272737	+	879	46.0	[9.605281]	[101]	[7.588041]	[120]	[89272526]	[89272545]
171_49855	chr5	96572938	96573338	+	871	46.0	[]	[]	[8.913587]	[133]	[]	[96573151]
171_49862	chr5	113606513	113606913	+	672	46.0	[7.5425596]	[100]	[6.6825495]	[98]	[113606707]	[113606705]
171_49864	chr5	119359714	119360114	+	1000	46.0	[]	[]	[9.043116]	[133]	[]	[119359930]
171_49868	chr5	128081420	128081820	+	995	46.0	[]	[]	[6.7918687]	[188]	[]	[128081664]
171_4987	chr19	13151489	13151889	+	1000	229.0	[]	[]	[11.988031]	[116]	[]	[13151701]
171_49870	chr5	132872972	132873372	+	1000	46.0	[8.962336]	[84]	[]	[]	[132873147]	[]
171_49874	chr5	139562836	139563236	+	905	46.0	[]	[]	[7.3616753]	[123]	[]	[139563046]
171_49882	chr5	157312410	157312810	+	1000	46.0	[9.303733]	[141]	[]	[]	[157312631]	[]
171_49883	chr5	157994910	157995310	+	954	46.0	[]	[]	[10.603825]	[143]	[]	[157995134]
171_49884	chr5	168987555	168987955	+	948	46.0	[10.603825]	[85]	[]	[]	[168987735]	[]
171_49885	chr5	172402018	172402418	+	587	46.0	[8.9615]	[168]	[]	[]	[172402252]	[]
171_49896	chr6	4055422	4055822	+	740	46.0	[7.3083315]	[79]	[]	[]	[4055601]	[]
171_49897	chr6	4125907	4126307	+	1000	46.0	[6.9442596]	[100]	[]	[]	[4126072]	[]
171_49898	chr6	4648388	4648788	+	707	46.0	[6.8758135]	[140]	[6.729318]	[148]	[4648621]	[4648629]
171_499	chr2	145693114	145693514	+	1000	578.0	[7.5425596]	[142]	[6.6825495]	[140]	[145693353]	[145693351]
171_49900	chr6	5466755	5467155	+	1000	46.0	[]	[]	[7.9874573]	[101]	[]	[5466955]
171_49901	chr6	7168169	7168569	+	995	46.0	[]	[]	[10.314102]	[87]	[]	[7168338]
171_49907	chr6	15752742	15753142	+	582	46.0	[]	[]	[11.988031]	[121]	[]	[15752933]
171_49909	chr6	20464057	20464457	+	798	46.0	[]	[]	[7.5425596]	[129]	[]	[20464254]
171_49915	chr6	29651534	29651934	+	545	46.0	[]	[]	[9.153993]	[150]	[]	[29651715]
171_49917	chr6	30409422	30409822	+	1000	46.0	[]	[]	[9.133122]	[155]	[]	[30409652]
171_4992	chr3	47722859	47723259	+	1000	229.0	[]	[]	[10.370207]	[80]	[]	[47723024]
171_49920	chr6	31752879	31753279	+	963	46.0	[]	[]	[10.370207]	[148]	[]	[31753048]
171_49921	chr6	33101163	33101563	+	860	46.0	[]	[]	[8.239074]	[142]	[]	[33101403]
171_49924	chr6	35973705	35974105	+	966	46.0	[6.621249]	[116]	[]	[]	[35973902]	[]
171_49926	chr6	37137467	37137867	+	975	46.0	[11.344251]	[167]	[]	[]	[37137706]	[]
171_49933	chr6	52330517	52330917	+	985	46.0	[]	[]	[7.5425596]	[78]	[]	[52330677]
171_49939	chr6	56902875	56903275	+	922	46.0	[6.9287915]	[121]	[]	[]	[56903087]	[]
171_49941	chr6	57220065	57220465	+	991	46.0	[]	[]	[8.239074]	[184]	[]	[57220305]
171_49943	chr6	84731895	84732295	+	983	46.0	[]	[]	[7.6905684]	[142]	[]	[84732122]
171_49944	chr6	85126864	85127264	+	873	46.0	[11.988031]	[114]	[]	[]	[85127074]	[]
171_49945	chr6	85580876	85581276	+	992	46.0	[6.660366]	[103]	[]	[]	[85581071]	[]
171_49950	chr6	96837156	96837556	+	1000	46.0	[6.920983]	[94]	[]	[]	[96837341]	[]
171_49951	chr6	97394125	97394525	+	1000	46.0	[]	[]	[7.9874573]	[152]	[]	[97394373]
171_49963	chr6	116779580	116779980	+	944	46.0	[]	[]	[7.5952926]	[148]	[]	[116779825]
171_49965	chr6	124963427	124963827	+	989	46.0	[]	[]	[11.344251, 9.691082]	[159, 195]	[]	[124963609, 124963645]
171_49969	chr6	133964066	133964466	+	964	46.0	[8.9615]	[149]	[]	[]	[133964311]	[]
171_49972	chr6	139780411	139780811	+	1000	46.0	[10.0733185]	[94]	[9.691082]	[167]	[139780587]	[139780660]
171_49973	chr6	142902654	142903054	+	1000	46.0	[8.239074]	[88]	[]	[]	[142902833]	[]
171_4998	chr6	31637843	31638243	+	1000	229.0	[6.8758135]	[141]	[]	[]	[31638076]	[]
171_49980	chr6	157326993	157327393	+	964	46.0	[6.910793]	[142]	[]	[]	[157327213]	[]
171_49984	chr6	159970645	159971045	+	1000	46.0	[]	[]	[6.747317]	[123]	[]	[159970835]
171_49987	chr6	168007598	168007998	+	769	46.0	[]	[]	[8.9615]	[94]	[]	[168007791]
171_49990	chr7	1176998	1177398	+	1000	46.0	[]	[]	[6.621249]	[167]	[]	[1177228]
171_49991	chr7	1425494	1425894	+	895	46.0	[10.603825]	[179]	[]	[]	[1425740]	[]
171_49996	chr7	12722066	12722466	+	1000	46.0	[]	[]	[6.8758135]	[201]	[]	[12722289]
171_49998	chr7	22858856	22859256	+	1000	46.0	[9.605281]	[209]	[]	[]	[22859104]	[]
171_5	chrM	53	453	+	1000	797.0	[9.303733]	[123]	[9.174619]	[105]	[263]	[245]
171_50005	chr7	38185457	38185857	+	820	46.0	[9.605281]	[138]	[]	[]	[38185645]	[]
171_50006	chr7	38222455	38222855	+	1000	46.0	[7.5425596]	[105]	[]	[]	[38222652]	[]
171_50008	chr7	43810530	43810930	+	1000	46.0	[10.603825]	[85]	[]	[]	[43810682]	[]
171_5001	chr8	95168789	95169189	+	1000	229.0	[]	[]	[9.395648]	[90]	[]	[95168969]
171_50020	chr7	87139411	87139811	+	942	46.0	[]	[]	[9.303733]	[234]	[]	[87139658]
171_50021	chr7	90347607	90348007	+	930	46.0	[9.293543]	[202]	[8.9615]	[138]	[90347827]	[90347763]
171_50023	chr7	94087749	94088149	+	1000	46.0	[7.931352]	[157]	[]	[]	[94087995]	[]
171_50025	chr7	99133807	99134207	+	1000	46.0	[14.352782]	[152]	[]	[]	[99134033]	[]
171_50026	chr7	99365565	99365965	+	987	46.0	[]	[]	[9.043116]	[103]	[]	[99365722]
171_5003	chr1	33396550	33396950	+	1000	228.0	[]	[]	[6.747317]	[74]	[]	[33396724]
171_50037	chr7	103075779	103076179	+	941	46.0	[]	[]	[7.3083315]	[186]	[]	[103075994]
171_50039	chr7	106101679	106102079	+	996	46.0	[]	[]	[11.970033]	[164]	[]	[106101910]
171_50041	chr7	106944280	106944680	+	778	46.0	[]	[]	[6.729318]	[262]	[]	[106944449]
171_50044	chr7	112572705	112573105	+	970	46.0	[9.691082]	[106]	[]	[]	[112572898]	[]
171_50045	chr7	116498324	116498724	+	1000	46.0	[]	[]	[9.395648]	[105]	[]	[116498505]
171_50047	chr7	121366768	121367168	+	946	46.0	[]	[]	[6.6825495]	[100]	[]	[121366948]
171_50049	chr7	129676142	129676542	+	960	46.0	[7.3083315]	[138]	[]	[]	[129676339]	[]
171_50050	chr7	130218184	130218584	+	819	46.0	[7.9874573, 7.931352]	[123, 140]	[]	[]	[130218401, 130218418]	[]
171_50052	chr7	132518060	132518460	+	967	46.0	[6.7918687]	[86]	[]	[]	[132518231]	[]
171_50053	chr7	133134804	133135204	+	913	46.0	[6.9442596]	[101]	[]	[]	[133135004]	[]
171_50055	chr7	134635814	134636214	+	1000	46.0	[]	[]	[10.603825]	[103]	[]	[134636002]
171_50056	chr7	135177327	135177727	+	710	46.0	[11.970033]	[128]	[]	[]	[135177530]	[]
171_50058	chr7	138645275	138645675	+	817	46.0	[10.603825]	[104]	[]	[]	[138645459]	[]
171_50060	chr7	139509520	139509920	+	623	46.0	[10.370207]	[79]	[]	[]	[139509680]	[]
171_50063	chr7	140277002	140277402	+	999	46.0	[9.174619]	[84]	[]	[]	[140277182]	[]
171_5007	chr1	146036855	146037255	+	1000	228.0	[6.747317]	[135]	[]	[]	[146037090]	[]
171_50071	chr7	159015432	159015832	+	992	46.0	[]	[]	[11.344251]	[155]	[]	[159015673]
171_50073	chr8	8864510	8864910	+	835	46.0	[7.3263307]	[118]	[9.9073105]	[85]	[8864709]	[8864676]
171_50076	chr8	16565648	16566048	+	817	46.0	[]	[]	[9.9073105, 9.9073105]	[118, 146]	[]	[16565861, 16565889]
171_50082	chr8	27366517	27366917	+	1000	46.0	[]	[]	[6.8987784]	[122]	[]	[27366714]
171_50086	chr8	51923834	51924234	+	891	46.0	[14.352782, 9.691082]	[88, 126]	[]	[]	[51924020, 51924058]	[]
171_50087	chr8	51957796	51958196	+	863	46.0	[8.239074]	[86]	[]	[]	[51957970]	[]
171_50088	chr8	53736787	53737187	+	913	46.0	[10.314102]	[106]	[]	[]	[53736945]	[]
171_5009	chr1	167635258	167635658	+	1000	228.0	[9.605281]	[118]	[]	[]	[167635470]	[]
171_50097	chr8	96620581	96620981	+	1000	46.0	[]	[]	[7.5425596]	[111]	[]	[96620789]
171_50099	chr8	98997895	98998295	+	980	46.0	[14.352782]	[180]	[]	[]	[98998127]	[]
171_501	chr5	37576140	37576540	+	1000	578.0	[11.344251]	[145]	[]	[]	[37576380]	[]
171_50104	chr8	123763419	123763819	+	1000	46.0	[]	[]	[11.988031]	[144]	[]	[123763656]
171_50105	chr8	124939548	124939948	+	864	46.0	[]	[]	[8.9795]	[136]	[]	[124939753]
171_50107	chr8	127854389	127854789	+	1000	46.0	[11.970033]	[183]	[]	[]	[127854586]	[]
171_50108	chr8	130263756	130264156	+	831	46.0	[6.910793]	[93]	[]	[]	[130263946]	[]
171_50109	chr8	138727372	138727772	+	741	46.0	[6.9442596]	[107]	[]	[]	[138727568]	[]
171_50110	chr8	142310480	142310880	+	1000	46.0	[7.9493513]	[83]	[]	[]	[142310662]	[]
171_50122	chr9	73152461	73152861	+	1000	46.0	[]	[]	[10.603825]	[139]	[]	[73152666]
171_50123	chr9	87498253	87498653	+	995	46.0	[]	[]	[11.970033]	[111]	[]	[87498451]
171_50127	chr9	92716515	92716915	+	981	46.0	[]	[]	[9.303733]	[87]	[]	[92716696]
171_50128	chr9	94002546	94002946	+	988	46.0	[]	[]	[9.395648]	[96]	[]	[94002722]
171_50129	chr9	94779074	94779474	+	1000	46.0	[7.5245605]	[115]	[]	[]	[94779287]	[]
171_5013	chr10	68988617	68989017	+	1000	228.0	[11.344251]	[156]	[]	[]	[68988866]	[]
171_50138	chr9	122453055	122453455	+	933	46.0	[7.012898]	[136]	[]	[]	[122453285]	[]
171_50141	chr9	124768446	124768846	+	998	46.0	[6.910793]	[115]	[]	[]	[124768658]	[]
171_50145	chr9	127898333	127898733	+	976	46.0	[6.660366]	[103]	[11.970033]	[148]	[127898531]	[127898576]
171_50146	chr9	127942828	127943228	+	942	46.0	[]	[]	[10.370207, 6.678365]	[153, 180]	[]	[127943035, 127943062]
171_50148	chr9	128273539	128273939	+	1000	46.0	[6.7503724]	[80]	[]	[]	[128273710]	[]
171_50150	chr9	129684472	129684872	+	770	46.0	[]	[]	[6.678365, 10.603825]	[127, 191]	[]	[129684630, 129684694]
