#PeakID(python identify_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_3141	chr1	38334855	38335255	+	1000	333.5	[12.017504]	[65]	[7.581545, 7.0650244, 8.916972]	[77, 83, 87]	[38335014]	[38335026, 38335032, 38335036]
36_3142	chr1	218344947	218345347	+	1000	333.5	[]	[]	[9.911993]	[80]	[]	[218345125]
36_3143	chr10	17003185	17003585	+	1000	333.5	[10.695512]	[130]	[]	[]	[17003360]	[]
36_3144	chr11	66616336	66616736	+	1000	333.5	[8.114096]	[114]	[]	[]	[66616508]	[]
36_3145	chr12	95217455	95217855	+	1000	333.5	[]	[]	[7.1693687]	[134]	[]	[95217661]
36_3156	chr16	79400715	79401115	+	1000	332.5	[]	[]	[10.123138, 10.419522]	[85, 129]	[]	[79400883, 79400927]
36_3159	chrX	40434944	40435344	+	1000	332.5	[8.661665]	[162]	[8.822879]	[103]	[40435181]	[40435122]
36_316	chr12	53079276	53079676	+	1000	847.0	[]	[]	[8.07561]	[65]	[]	[53079440]
36_3162	chr10	92993966	92994366	+	1000	332.0	[12.290566]	[111]	[7.2228217]	[98]	[92994173]	[92994160]
36_3165	chr16	57186002	57186402	+	1000	332.0	[10.821276]	[160]	[]	[]	[57186237]	[]
36_3166	chr19	50334083	50334483	+	1000	332.0	[9.761811]	[118]	[]	[]	[50334293]	[]
36_3169	chr10	73649041	73649441	+	1000	331.5	[9.914507, 8.427828]	[73, 117]	[10.479256]	[104]	[73649211, 73649255]	[73649242]
36_317	chr2	65227502	65227902	+	1000	847.0	[]	[]	[8.0962305, 7.712342]	[110, 126]	[]	[65227705, 65227721]
36_3170	chr11	95363739	95364139	+	1000	331.5	[13.520257]	[111]	[]	[]	[95363941]	[]
36_3172	chr2	168935932	168936332	+	1000	331.5	[8.249403]	[98]	[7.321228]	[154]	[168936127]	[168936183]
36_3181	chr13	32175350	32175750	+	1000	331.0	[8.085421]	[113]	[]	[]	[32175562]	[]
36_3182	chr15	58142939	58143339	+	1000	331.0	[]	[]	[7.697594, 8.040911]	[84, 131]	[]	[58143113, 58143160]
36_3184	chr3	31532302	31532702	+	1000	331.0	[8.9806795]	[114]	[]	[]	[31532505]	[]
36_3185	chr5	34686758	34687158	+	1000	331.0	[8.614963, 10.347194]	[92, 112]	[]	[]	[34686948, 34686968]	[]
36_3187	chr7	64313693	64314093	+	1000	331.0	[]	[]	[10.711831, 7.7875047]	[83, 121]	[]	[64313862, 64313900]
36_319	chr17	18183177	18183577	+	1000	846.0	[9.272988, 9.761811, 12.638885]	[72, 76, 105]	[]	[]	[18183343, 18183347, 18183376]	[]
36_3193	chr1	161390061	161390461	+	1000	330.0	[7.552109, 10.3468, 9.310323]	[65, 107, 123]	[]	[]	[161390213, 161390255, 161390271]	[]
36_3195	chr11	62012559	62012959	+	1000	330.0	[]	[]	[10.831086]	[87]	[]	[62012745]
36_3207	chr1	222617537	222617937	+	1000	328.5	[]	[]	[11.903602]	[119]	[]	[222617747]
36_3209	chr19	10380546	10380946	+	1000	328.5	[]	[]	[10.02021]	[72]	[]	[10380715]
36_321	chr19	14529087	14529487	+	1000	846.0	[]	[]	[7.3857517, 14.492824]	[72, 76]	[]	[14529255, 14529259]
36_3211	chr2	130378191	130378591	+	1000	328.5	[7.797315]	[115]	[8.726171]	[96]	[130378403]	[130378384]
36_3213	chr4	145180866	145181266	+	1000	328.5	[]	[]	[7.38059, 7.2228217]	[104, 108]	[]	[145181063, 145181067]
36_3214	chr6	56515321	56515721	+	1000	328.5	[9.794609]	[94]	[10.956583]	[109]	[56515515]	[56515530]
36_3215	chr11	61362199	61362599	+	1000	328.0	[7.63498, 10.486486]	[127, 131]	[]	[]	[61362424, 61362428]	[]
36_3218	chr7	5570013	5570413	+	1000	328.0	[]	[]	[9.074489]	[64]	[]	[5570175]
36_3221	chrX	135520380	135520780	+	1000	328.0	[9.515603]	[95]	[]	[]	[135520571]	[]
36_3222	chr1	19479386	19479786	+	1000	327.5	[]	[]	[10.479256]	[93]	[]	[19479573]
36_3225	chr19	6693013	6693413	+	1000	327.5	[]	[]	[7.791825]	[228]	[]	[6693261]
36_3226	chr19	18486415	18486815	+	1000	327.5	[10.695512]	[123]	[7.8328834]	[61]	[18486635]	[18486573]
36_3228	chr7	39589763	39590163	+	1000	327.5	[]	[]	[7.540064]	[68]	[]	[39589923]
36_323	chr10	102503687	102504087	+	1000	845.5	[10.628061]	[93]	[]	[]	[102503878]	[]
36_3231	chr2	63219132	63219532	+	1000	327.0	[]	[]	[14.610782, 7.555898]	[125, 134]	[]	[63219345, 63219354]
36_3232	chr22	23223842	23224242	+	1000	327.0	[9.256888, 7.1080656]	[112, 179]	[]	[]	[23224019, 23224086]	[]
36_3233	chr4	40121539	40121939	+	1000	327.0	[]	[]	[11.785644]	[100]	[]	[40121734]
36_324	chr17	42388304	42388704	+	1000	845.5	[9.436722]	[98]	[8.114096]	[114]	[42388498]	[42388514]
36_3244	chr6	149750066	149750466	+	1000	326.5	[]	[]	[14.492824]	[100]	[]	[149750255]
36_3245	chr1	224513743	224514143	+	1000	326.0	[9.640319]	[95]	[]	[]	[224513938]	[]
36_3247	chr10	73117941	73118341	+	1000	326.0	[12.172607]	[100]	[]	[]	[73118141]	[]
36_3249	chr17	78241411	78241811	+	1000	326.0	[7.7875047, 7.7875047]	[197, 251]	[]	[]	[78241571, 78241625]	[]
36_325	chr22	36388085	36388485	+	1000	845.5	[9.9317045]	[116]	[]	[]	[36388301]	[]
36_3250	chr20	32779527	32779927	+	1000	326.0	[9.640319]	[93]	[]	[]	[32779720]	[]
36_3251	chr21	39115544	39115944	+	1000	326.0	[]	[]	[10.831086]	[91]	[]	[39115729]
36_3254	chr6	166627417	166627817	+	1000	326.0	[]	[]	[11.857753]	[106]	[]	[166627605]
36_3255	chr7	20199285	20199685	+	1000	326.0	[13.296596]	[100]	[]	[]	[20199478]	[]
36_326	chr4	7067956	7068356	+	1000	845.5	[7.38059]	[91]	[8.114096]	[65]	[7068147]	[7068121]
36_3260	chr20	53194300	53194700	+	1000	325.5	[7.2228217]	[76]	[8.317065]	[144]	[53194470]	[53194538]
36_3262	chr7	30504854	30505254	+	1000	325.5	[8.154936]	[115]	[]	[]	[30505052]	[]
36_3265	chr16	11819869	11820269	+	1000	325.0	[]	[]	[11.785644]	[96]	[]	[11820060]
36_3271	chr6	135074038	135074438	+	1000	325.0	[]	[]	[11.459053]	[97]	[]	[135074231]
36_3274	chrX	47144926	47145326	+	1000	324.5	[]	[]	[10.262825]	[121]	[]	[47145143]
36_3275	chr1	154137901	154138301	+	1000	324.0	[7.540064]	[79]	[7.601528, 12.799472]	[76, 111]	[154138074]	[154138071, 154138106]
36_3277	chr16	75110931	75111331	+	1000	324.0	[7.7724166, 7.1693687]	[104, 128]	[]	[]	[75111126, 75111150]	[]
36_3278	chr2	43224134	43224534	+	1000	324.0	[11.603244]	[116]	[]	[]	[43224348]	[]
36_3284	chr7	126727785	126728185	+	1000	324.0	[12.213435]	[90]	[]	[]	[126727973]	[]
36_3285	chr10	74150926	74151326	+	1000	323.5	[9.390787]	[141]	[]	[]	[74151138]	[]
36_3288	chr4	74039409	74039809	+	1000	323.5	[]	[]	[12.799472]	[113]	[]	[74039565]
36_3289	chr5	159094737	159095137	+	1000	323.5	[7.6208234]	[122]	[]	[]	[159094946]	[]
36_3290	chr9	14108009	14108409	+	1000	323.5	[]	[]	[11.178108]	[97]	[]	[14108194]
36_3294	chr15	40763834	40764234	+	1000	323.0	[11.857753, 8.492861]	[87, 125]	[]	[]	[40764009, 40764047]	[]
36_3298	chr9	137550206	137550606	+	1000	323.0	[]	[]	[9.761811]	[99]	[]	[137550390]
36_3302	chr6	169921275	169921675	+	1000	322.5	[12.830319, 12.830319]	[74, 98]	[]	[]	[169921441, 169921465]	[]
36_3303	chrX	130166148	130166548	+	1000	322.5	[]	[]	[8.9806795]	[93]	[]	[130166337]
36_3304	chr14	31042312	31042712	+	1000	322.0	[14.959101]	[92]	[]	[]	[31042494]	[]
36_3306	chr22	24445370	24445770	+	1000	322.0	[]	[]	[7.981348, 14.492824, 7.220449, 7.899369]	[83, 99, 122, 143]	[]	[24445541, 24445557, 24445580, 24445601]
36_3307	chr3	177284476	177284876	+	1000	322.0	[]	[]	[10.419522]	[136]	[]	[177284694]
36_3310	chr1	8525837	8526237	+	1000	321.5	[]	[]	[9.256888, 8.101256]	[81, 97]	[]	[8526015, 8526031]
36_3312	chr17	45580088	45580488	+	1000	321.5	[]	[]	[8.699134]	[80]	[]	[45580261]
36_3317	chr15	35305874	35306274	+	1000	321.0	[7.4202857, 8.085421]	[93, 114]	[9.692398]	[96]	[35306064, 35306085]	[35306067]
36_332	chr4	183659061	183659461	+	1000	845.0	[]	[]	[9.4543295]	[96]	[]	[183659250]
36_3322	chr10	24292519	24292919	+	1000	320.5	[12.213435]	[108]	[]	[]	[24292719]	[]
36_3324	chr19	13905835	13906235	+	1000	320.5	[14.610782, 8.3229685]	[79, 83]	[8.8627205]	[113]	[13906012, 13906016]	[13906046]
36_3329	chr4	139301162	139301562	+	1000	320.5	[9.328998]	[99]	[]	[]	[139301341]	[]
36_333	chr12	55817717	55818117	+	1000	844.5	[7.1693687]	[111]	[]	[]	[55817907]	[]
36_334	chr4	609389	609789	+	1000	844.5	[12.638885, 12.638885, 10.945533, 12.638885, 10.597214, 12.638885]	[67, 85, 100, 118, 133, 151]	[]	[]	[609552, 609570, 609585, 609603, 609618, 609636]	[]
36_3340	chr19	41884006	41884406	+	1000	319.5	[10.3468]	[143]	[]	[]	[41884193]	[]
36_3347	chr5	41903898	41904298	+	1000	319.0	[7.348319]	[178]	[]	[]	[41904096]	[]
36_3350	chr1	35808864	35809264	+	1000	318.5	[12.172607]	[103]	[14.492824, 9.914507, 10.44211]	[55, 118, 122]	[35809065]	[35809017, 35809080, 35809084]
36_3352	chr10	73730313	73730713	+	1000	318.5	[]	[]	[7.522055]	[61]	[]	[73730469]
36_3355	chr1	233112874	233113274	+	1000	318.0	[8.092959]	[177]	[]	[]	[233113117]	[]
36_3359	chr6	36118528	36118928	+	1000	318.0	[]	[]	[10.354999]	[84]	[]	[36118710]
36_336	chr6	36197120	36197520	+	1000	844.5	[10.419522]	[94]	[]	[]	[36197313]	[]
36_3362	chr7	103887028	103887428	+	1000	318.0	[9.030621, 8.838065]	[113, 139]	[]	[]	[103887237, 103887263]	[]
36_3364	chr1	223788994	223789394	+	1000	317.5	[10.724771]	[164]	[]	[]	[223789216]	[]
36_3366	chr17	29931092	29931492	+	1000	317.5	[9.136437]	[133]	[11.459053]	[95]	[29931324]	[29931286]
36_337	chr7	25855073	25855473	+	1000	844.5	[8.07561]	[80]	[8.132104, 12.638885, 9.758735]	[54, 99, 147]	[25855253]	[25855227, 25855272, 25855320]
36_3370	chr4	86594012	86594412	+	1000	317.5	[14.492824]	[182]	[]	[]	[86594253]	[]
36_3373	chr1	205447426	205447826	+	1000	317.0	[11.459053]	[115]	[]	[]	[205447632]	[]
36_3376	chr11	64917148	64917548	+	1000	317.0	[10.821276, 7.5917773]	[98, 175]	[9.59378]	[165]	[64917321, 64917398]	[64917388]
36_3377	chr19	58182814	58183214	+	1000	317.0	[]	[]	[7.7372775]	[123]	[]	[58183037]
36_338	chr19	7605641	7606041	+	1000	844.0	[]	[]	[8.183076, 12.430346]	[97, 111]	[]	[7605822, 7605836]
36_3380	chr7	106794714	106795114	+	1000	317.0	[14.959101]	[92]	[10.956583]	[62]	[106794906]	[106794876]
36_3381	chr9	77808239	77808639	+	1000	317.0	[9.031418, 7.5891294]	[121, 140]	[11.747158]	[104]	[77808447, 77808466]	[77808430]
36_3385	chr2	3483205	3483605	+	1000	316.5	[]	[]	[7.9469666, 7.9469666]	[90, 132]	[]	[3483389, 3483431]
36_3386	chr2	174395540	174395940	+	1000	316.5	[]	[]	[8.004651]	[164]	[]	[174395790]
36_3388	chr4	48681066	48681466	+	1000	316.5	[]	[]	[12.135462]	[98]	[]	[48681264]
36_3389	chr4	122874249	122874649	+	1000	316.5	[12.290566, 7.8184385]	[100, 104]	[]	[]	[122874446, 122874450]	[]
36_3391	chr5	148626990	148627390	+	1000	316.5	[]	[]	[12.290566]	[105]	[]	[148627192]
36_3396	chr1	19596626	19597026	+	1000	316.0	[]	[]	[9.263231]	[79]	[]	[19596799]
36_3397	chr1	36846349	36846749	+	1000	316.0	[]	[]	[10.419522, 14.492824]	[97, 101]	[]	[36846542, 36846546]
36_340	chr6	35688820	35689220	+	1000	844.0	[]	[]	[11.903602, 7.399415]	[92, 122]	[]	[35689012, 35689042]
36_3401	chr17	40219584	40219984	+	1000	316.0	[11.964068]	[106]	[]	[]	[40219782]	[]
36_3403	chr4	159155115	159155515	+	1000	316.0	[14.959101]	[94]	[]	[]	[159155308]	[]
36_3404	chr6	46652667	46653067	+	1000	316.0	[7.5943837, 10.464759]	[55, 75]	[8.258101]	[144]	[46652821, 46652841]	[46652910]
36_341	chr1	5992415	5992815	+	1000	843.5	[8.763769]	[91]	[7.7875047]	[107]	[5992605]	[5992621]
36_3414	chr10	1024488	1024888	+	1000	315.0	[]	[]	[8.597721]	[117]	[]	[1024692]
36_3416	chr17	42632857	42633257	+	1000	315.0	[8.838065]	[91]	[]	[]	[42633038]	[]
36_3422	chr6	96521614	96522014	+	1000	314.5	[]	[]	[7.2369456, 7.1693687, 8.6846895]	[73, 95, 152]	[]	[96521778, 96521800, 96521857]
36_3423	chr10	80165095	80165495	+	1000	314.0	[14.492824]	[87]	[]	[]	[80165278]	[]
36_3424	chr19	41207340	41207740	+	1000	314.0	[]	[]	[12.290566]	[121]	[]	[41207555]
36_3437	chr1	9909086	9909486	+	1000	313.0	[14.492824]	[92]	[]	[]	[9909243]	[]
36_3438	chr1	18902625	18903025	+	1000	313.0	[10.479256]	[122]	[]	[]	[18902837]	[]
36_3439	chr1	46442730	46443130	+	1000	313.0	[]	[]	[7.6964445, 8.099306, 7.7497163]	[73, 125, 129]	[]	[46442893, 46442945, 46442949]
36_344	chr5	177426123	177426523	+	1000	843.5	[7.897518]	[92]	[]	[]	[177426315]	[]
36_3441	chr10	50250460	50250860	+	1000	313.0	[14.610782, 7.712342]	[96, 130]	[]	[]	[50250655, 50250689]	[]
36_3447	chr14	22898365	22898765	+	1000	312.5	[7.9090195]	[75]	[14.492824]	[96]	[22898539]	[22898560]
36_345	chr7	65373535	65373935	+	1000	843.5	[]	[]	[12.799472, 13.053981]	[53, 92]	[]	[65373688, 65373727]
36_3455	chr1	26698059	26698459	+	1000	311.5	[8.50106]	[136]	[]	[]	[26698281]	[]
36_3467	chr10	94402143	94402543	+	1000	310.5	[11.603244]	[110]	[7.78141]	[57]	[94402347]	[94402294]
36_3468	chr11	65134897	65135297	+	1000	310.5	[8.132104]	[142]	[8.699134]	[135]	[65135071]	[65135064]
36_3469	chr18	26468887	26469287	+	1000	310.5	[7.569844]	[113]	[7.5943837, 7.9442024]	[79, 120]	[26469089]	[26469055, 26469096]
36_347	chr17	81222899	81223299	+	1000	843.0	[8.205009]	[136]	[]	[]	[81223134]	[]
36_3472	chr10	79239239	79239639	+	1000	310.0	[8.092959]	[170]	[7.6738567, 12.799472]	[91, 95]	[79239486]	[79239407, 79239411]
36_3478	chr11	14657014	14657414	+	1000	309.5	[]	[]	[8.301034]	[163]	[]	[14657236]
36_348	chr5	140401309	140401709	+	1000	843.0	[7.438061]	[88]	[]	[]	[140401497]	[]
36_3481	chr13	50081906	50082306	+	1000	309.0	[]	[]	[7.202165]	[108]	[]	[50082080]
36_3482	chr17	30731362	30731762	+	1000	309.0	[13.171939]	[91]	[]	[]	[30731553]	[]
36_3483	chr6	25991778	25992178	+	1000	309.0	[]	[]	[13.171939, 7.165457]	[92, 96]	[]	[25991964, 25991968]
36_3484	chr6	32894503	32894903	+	1000	309.0	[10.774591]	[96]	[]	[]	[32894698]	[]
36_3486	chr1	148388731	148389131	+	1000	308.5	[]	[]	[7.160374, 12.948277, 7.5943837]	[79, 87, 139]	[]	[148388910, 148388918, 148388970]
36_3499	chr13	110504074	110504474	+	1000	308.0	[14.492824, 10.347194]	[94, 141]	[]	[]	[110504266, 110504313]	[]
36_35	chr17	81393943	81394343	+	1000	1047.5	[12.430346]	[92]	[10.821276, 7.322181]	[63, 114]	[81394134]	[81394105, 81394156]
36_3501	chr19	40090483	40090883	+	1000	308.0	[]	[]	[13.053981]	[129]	[]	[40090698]
36_3507	chr5	149466380	149466780	+	1000	307.5	[8.004651, 7.737102]	[99, 131]	[]	[]	[149466568, 149466600]	[]
36_351	chr20	62238136	62238536	+	1000	842.5	[10.472958]	[67]	[10.3468]	[83]	[62238299]	[62238315]
36_3513	chr17	7007140	7007540	+	1000	307.0	[]	[]	[14.492824]	[100]	[]	[7007338]
36_3514	chr7	131069130	131069530	+	1000	307.0	[]	[]	[10.419522]	[80]	[]	[131069298]
36_3515	chr9	133123115	133123515	+	1000	307.0	[10.364809]	[100]	[]	[]	[133123303]	[]
36_3517	chr14	91415871	91416271	+	1000	306.5	[]	[]	[14.959101]	[99]	[]	[91416070]
36_3518	chr19	11964735	11965135	+	1000	306.5	[8.8627205]	[116]	[7.6964445, 14.492824]	[60, 102]	[11964950]	[11964894, 11964936]
36_352	chr22	29603117	29603517	+	1000	842.5	[10.324151]	[93]	[7.321228]	[109]	[29603310]	[29603326]
36_3522	chrX	39808615	39809015	+	1000	306.5	[]	[]	[12.082027]	[112]	[]	[39808825]
36_3524	chr10	6464984	6465384	+	1000	306.0	[]	[]	[11.865117, 7.8624854]	[164, 168]	[]	[6465217, 6465221]
36_353	chr22	42079833	42080233	+	1000	842.5	[12.269929]	[97]	[]	[]	[42080026]	[]
36_3531	chr8	9551000	9551400	+	1000	306.0	[]	[]	[12.830319]	[125]	[]	[9551155]
36_3534	chr11	35082407	35082807	+	1000	305.5	[7.8804946, 12.638885]	[90, 94]	[]	[]	[35082589, 35082593]	[]
36_3535	chr11	72793959	72794359	+	1000	305.5	[9.263231]	[154]	[]	[]	[72794172]	[]
36_3540	chr9	5879462	5879862	+	1000	305.5	[7.7960186, 7.871874]	[92, 140]	[]	[]	[5879650, 5879698]	[]
36_3541	chr1	77347635	77348035	+	1000	305.0	[7.313423]	[109]	[7.138669]	[77]	[77347844]	[77347812]
36_3542	chr1	92544705	92545105	+	1000	305.0	[8.726171]	[157]	[]	[]	[92544916]	[]
36_3544	chr12	53371178	53371578	+	1000	305.0	[]	[]	[7.070417]	[162]	[]	[53371402]
36_3545	chr19	18153996	18154396	+	1000	305.0	[]	[]	[12.430346]	[103]	[]	[18154198]
36_3546	chr19	45164687	45165087	+	1000	305.0	[]	[]	[10.736993, 7.7372775]	[92, 114]	[]	[45164872, 45164894]
36_3548	chr3	115658305	115658705	+	1000	305.0	[]	[]	[13.171939]	[99]	[]	[115658502]
36_355	chr16	10743952	10744352	+	1000	842.0	[8.876314, 14.610782]	[103, 107]	[]	[]	[10744151, 10744155]	[]
36_3550	chr6	99425183	99425583	+	1000	305.0	[9.506254]	[155]	[7.8360543]	[118]	[99425410]	[99425373]
36_3558	chr6	11738812	11739212	+	1000	304.5	[7.1636424]	[126]	[]	[]	[11739022]	[]
36_3563	chr15	101828773	101829173	+	1000	304.0	[]	[]	[8.004651]	[100]	[]	[101828964]
36_3564	chr16	88701010	88701410	+	1000	304.0	[]	[]	[10.76784]	[110]	[]	[88701213]
36_3567	chr1	11704245	11704645	+	1000	303.5	[14.492824]	[94]	[]	[]	[11704438]	[]
36_3568	chr1	179029323	179029723	+	1000	303.5	[7.9540124]	[85]	[8.3229685]	[97]	[179029508]	[179029520]
36_3571	chr12	49233856	49234256	+	1000	303.5	[7.9519444]	[73]	[]	[]	[49234025]	[]
36_3574	chr7	151039278	151039678	+	1000	303.5	[]	[]	[7.7539153]	[210]	[]	[151039501]
36_3577	chr4	174522523	174522923	+	1000	303.0	[13.296596]	[101]	[]	[]	[174522718]	[]
36_358	chr7	23013940	23014340	+	1000	842.0	[8.099306]	[102]	[7.167077]	[133]	[23014130]	[23014161]
36_3586	chr3	139389443	139389843	+	1000	302.5	[10.44211, 10.426273]	[94, 98]	[]	[]	[139389635, 139389639]	[]
36_3588	chr9	73869290	73869690	+	1000	302.5	[11.903602]	[102]	[]	[]	[73869485]	[]
36_3594	chr18	57141520	57141920	+	1000	301.5	[7.552109]	[202]	[]	[]	[57141771]	[]
36_3595	chr2	112646896	112647296	+	1000	301.5	[10.774591]	[98]	[]	[]	[112647094]	[]
36_3599	chr1	12005556	12005956	+	1000	301.0	[7.9913273]	[118]	[]	[]	[12005750]	[]
36_3605	chr16	86892487	86892887	+	1000	300.5	[14.492824]	[102]	[]	[]	[86892689]	[]
36_3607	chr3	3189056	3189456	+	1000	300.5	[11.350836]	[99]	[]	[]	[3189253]	[]
36_361	chr4	122732396	122732796	+	1000	841.5	[7.1636796]	[86]	[]	[]	[122732567]	[]
36_3613	chr10	3704942	3705342	+	1000	300.0	[]	[]	[14.610782]	[97]	[]	[3705138]
36_3614	chr10	17029488	17029888	+	1000	300.0	[12.082027]	[93]	[]	[]	[17029681]	[]
36_3615	chr10	50326741	50327141	+	1000	300.0	[7.6101494]	[116]	[]	[]	[50326933]	[]
36_3616	chr16	79600661	79601061	+	1000	300.0	[9.113638]	[161]	[14.959101]	[138]	[79600905]	[79600882]
36_3617	chr17	40064186	40064586	+	1000	300.0	[]	[]	[14.492824, 7.099119]	[100, 136]	[]	[40064380, 40064416]
36_3620	chr22	22631359	22631759	+	1000	300.0	[]	[]	[10.482768]	[81]	[]	[22631529]
36_3621	chr3	56467068	56467468	+	1000	300.0	[9.049327]	[109]	[14.959101]	[125]	[56467277]	[56467293]
36_3624	chr6	41318809	41319209	+	1000	300.0	[12.430346]	[89]	[]	[]	[41318996]	[]
36_3628	chr12	122966263	122966663	+	1000	299.5	[7.070417, 10.991502, 8.922795]	[108, 132, 151]	[]	[]	[122966459, 122966483, 122966502]	[]
36_3629	chr16	10991744	10992144	+	1000	299.5	[7.4649982]	[142]	[8.0269785]	[82]	[10991973]	[10991913]
36_3630	chr17	13602033	13602433	+	1000	299.5	[14.492824]	[95]	[]	[]	[13602220]	[]
36_3632	chr7	70568756	70569156	+	1000	299.5	[9.7657]	[138]	[]	[]	[70568940]	[]
36_3635	chr1	212485917	212486317	+	1000	299.0	[9.310323, 10.956583, 7.9540124]	[60, 108, 112]	[7.7190933]	[130]	[212486073, 212486121, 212486125]	[212486143]
36_3636	chr10	50393235	50393635	+	1000	299.0	[7.601528]	[61]	[10.419522, 10.711831]	[106, 110]	[50393391]	[50393436, 50393440]
36_364	chr16	2223291	2223691	+	1000	841.0	[]	[]	[12.082027, 10.813077]	[100, 104]	[]	[2223487, 2223491]
36_3642	chrX	120603698	120604098	+	1000	299.0	[7.0707307, 7.474393]	[93, 123]	[]	[]	[120603870, 120603900]	[]
36_3646	chr10	119161582	119161982	+	1000	298.5	[]	[]	[10.482768, 8.249403]	[116, 148]	[]	[119161780, 119161812]
36_3648	chr12	49662979	49663379	+	1000	298.5	[]	[]	[10.388675]	[113]	[]	[49663172]
36_3650	chr20	23152314	23152714	+	1000	298.5	[]	[]	[12.172607, 8.605968]	[99, 112]	[]	[23152510, 23152523]
36_3652	chr6	32968844	32969244	+	1000	298.5	[]	[]	[11.865117]	[185]	[]	[32969084]
36_3653	chr6	149170873	149171273	+	1000	298.5	[8.138894]	[143]	[11.747158]	[105]	[149171111]	[149171073]
36_3655	chr9	92044894	92045294	+	1000	298.5	[]	[]	[7.2228217]	[89]	[]	[92045069]
36_3657	chr17	79478050	79478450	+	1000	298.0	[7.2228217]	[114]	[]	[]	[79478257]	[]
36_3658	chr2	199315270	199315670	+	1000	298.0	[]	[]	[9.657484]	[93]	[]	[199315455]
36_3662	chr11	86245248	86245648	+	1000	297.0	[]	[]	[12.172607]	[101]	[]	[86245448]
36_367	chr22	35299977	35300377	+	1000	841.0	[11.925329]	[62]	[]	[]	[35300138]	[]
36_3672	chr15	65049354	65049754	+	1000	296.5	[7.7875047]	[135]	[]	[]	[65049519]	[]
36_3681	chr9	131270242	131270642	+	1000	296.5	[10.733765]	[122]	[]	[]	[131270445]	[]
36_3683	chr1	156959517	156959917	+	1000	296.0	[]	[]	[9.911993, 8.817093]	[93, 145]	[]	[156959704, 156959756]
36_3685	chr16	57689767	57690167	+	1000	296.0	[10.516231]	[138]	[]	[]	[57689976]	[]
36_3688	chr6	36121151	36121551	+	1000	296.0	[]	[]	[10.419522]	[136]	[]	[36121379]
36_369	chr1	155085250	155085650	+	1000	840.5	[13.053981, 14.492824]	[58, 100]	[]	[]	[155085406, 155085448]	[]
36_3696	chr4	122716787	122717187	+	1000	295.5	[]	[]	[7.6886597]	[113]	[]	[122716991]
36_3697	chr8	100310352	100310752	+	1000	295.5	[11.603244]	[111]	[]	[]	[100310551]	[]
36_37	chr2	62705382	62705782	+	1000	1044.5	[10.76784]	[100]	[]	[]	[62705581]	[]
36_3701	chr1	161198830	161199230	+	1000	295.0	[]	[]	[10.270717]	[177]	[]	[161199006]
36_3704	chr19	19459572	19459972	+	1000	295.0	[14.959101]	[69]	[]	[]	[19459741]	[]
36_3706	chr5	140679041	140679441	+	1000	295.0	[]	[]	[9.176121]	[100]	[]	[140679232]
36_3719	chr1	165925657	165926057	+	1000	294.0	[8.693311]	[147]	[14.492824]	[114]	[165925898]	[165925865]
36_372	chr14	23469226	23469626	+	1000	840.5	[]	[]	[14.959101, 8.183076, 13.520257, 10.607425]	[88, 107, 125, 146]	[]	[23469404, 23469423, 23469441, 23469462]
36_3722	chr16	15521991	15522391	+	1000	294.0	[]	[]	[12.830319]	[90]	[]	[15522178]
36_3724	chr17	58007527	58007927	+	1000	294.0	[7.7832117]	[155]	[]	[]	[58007750]	[]
36_3728	chr8	11350200	11350600	+	1000	294.0	[]	[]	[9.328332]	[108]	[]	[11350384]
36_3729	chr1	25771205	25771605	+	1000	293.5	[8.661665]	[99]	[]	[]	[25771400]	[]
36_373	chr19	32675045	32675445	+	1000	840.5	[8.614963]	[113]	[]	[]	[32675253]	[]
36_3730	chr1	31928736	31929136	+	1000	293.5	[8.668286]	[125]	[10.354999]	[68]	[31928949]	[31928892]
36_3732	chr15	40136960	40137360	+	1000	293.5	[]	[]	[14.492824]	[82]	[]	[40137142]
36_3733	chr17	82611548	82611948	+	1000	293.5	[9.294079]	[139]	[]	[]	[82611775]	[]
36_3736	chr1	18807211	18807611	+	1000	293.0	[]	[]	[8.302331]	[93]	[]	[18807392]
36_374	chr21	28884882	28885282	+	1000	840.5	[]	[]	[14.959101]	[101]	[]	[28885079]
36_3740	chr2	218659548	218659948	+	1000	293.0	[7.09704, 13.053981]	[86, 108]	[]	[]	[218659732, 218659754]	[]
36_3743	chr1	111346058	111346458	+	1000	292.5	[]	[]	[8.822879]	[123]	[]	[111346271]
36_3748	chr14	93206950	93207350	+	1000	292.5	[9.039978]	[93]	[]	[]	[93207129]	[]
36_3751	chr2	144441573	144441973	+	1000	292.5	[8.427828]	[94]	[]	[]	[144441759]	[]
36_3753	chr4	78774388	78774788	+	1000	292.5	[]	[]	[8.085421]	[103]	[]	[78774585]
36_3755	chr14	81455314	81455714	+	1000	292.0	[11.459053]	[106]	[]	[]	[81455519]	[]
36_3756	chr17	48492673	48493073	+	1000	292.0	[9.263993]	[83]	[]	[]	[48492836]	[]
36_3758	chr19	36054321	36054721	+	1000	292.0	[]	[]	[7.756657]	[155]	[]	[36054551]
