#PeakID(python scan_motif.py ./ENCODE_processed_files/MAFK_idr.fa MAFK --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
420_31600	chr1	184161026	184161426	+	861	38.0	[]	[]	[11.476549, 7.312882]	[83, 137]	[]	[184161196, 184161250]
420_31601	chr1	184953592	184953992	+	934	38.0	[]	[]	[11.476549]	[82]	[]	[184953764]
420_31603	chr1	192511040	192511440	+	655	38.0	[11.476549]	[149]	[]	[]	[192511261]	[]
420_31604	chr1	192805806	192806206	+	940	38.0	[5.659805]	[131]	[]	[]	[192806007]	[]
420_31605	chr1	197621755	197622155	+	772	38.0	[]	[]	[7.2262077]	[111]	[]	[197621953]
420_31607	chr1	202040583	202040983	+	777	38.0	[]	[]	[11.476549]	[106]	[]	[202040787]
420_31609	chr1	203650605	203651005	+	953	38.0	[11.476549]	[155]	[]	[]	[203650794]	[]
420_31612	chr1	205270795	205271195	+	712	38.0	[]	[]	[5.659805]	[156]	[]	[205271020]
420_31613	chr1	206555528	206555928	+	936	38.0	[7.2262077]	[130]	[11.476549]	[121]	[206555738]	[206555729]
420_31615	chr1	206912427	206912827	+	887	38.0	[]	[]	[8.216044]	[80]	[]	[206912579]
420_31617	chr1	207026164	207026564	+	856	38.0	[]	[]	[7.2262077]	[107]	[]	[207026367]
420_31619	chr1	207815793	207816193	+	851	38.0	[7.312882, 11.476549]	[123, 174]	[8.216044]	[135]	[207815982, 207816033]	[207815994]
420_3162	chr1	77347722	77348122	+	1000	178.0	[11.476549]	[107]	[11.476549]	[142]	[77347926]	[77347961]
420_31622	chr1	211323420	211323820	+	828	38.0	[11.476549]	[200]	[]	[]	[211323658]	[]
420_31623	chr1	211513967	211514367	+	932	38.0	[5.659805]	[136]	[11.476549]	[65]	[211514194]	[211514123]
420_31626	chr1	213124592	213124992	+	932	38.0	[]	[]	[7.312882]	[123]	[]	[213124747]
420_31628	chr1	222711924	222712324	+	762	38.0	[]	[]	[8.216044]	[112]	[]	[222712128]
420_31631	chr1	224116153	224116553	+	657	38.0	[11.476549]	[106]	[]	[]	[224116325]	[]
420_31632	chr1	224622304	224622704	+	959	38.0	[8.216044]	[113]	[]	[]	[224622511]	[]
420_31633	chr1	224635368	224635768	+	887	38.0	[]	[]	[11.476549]	[105]	[]	[224635570]
420_31634	chr1	225970611	225971011	+	949	38.0	[11.476549]	[111]	[7.2262077]	[104]	[225970795]	[225970788]
420_31635	chr1	226073711	226074111	+	823	38.0	[]	[]	[11.476549]	[96]	[]	[226073869]
420_31637	chr1	226579220	226579620	+	880	38.0	[11.476549]	[134]	[]	[]	[226579401]	[]
420_3164	chr10	3668187	3668587	+	1000	178.0	[7.312882]	[109]	[]	[]	[3668392]	[]
420_31640	chr1	233791061	233791461	+	627	38.0	[]	[]	[11.476549]	[111]	[]	[233791249]
420_31642	chr1	234780157	234780557	+	631	38.0	[11.476549]	[187]	[]	[]	[234780406]	[]
420_31643	chr1	241611026	241611426	+	945	38.0	[7.312882]	[141]	[]	[]	[241611240]	[]
420_31649	chr1	248699093	248699493	+	934	38.0	[]	[]	[11.476549]	[111]	[]	[248699300]
420_3165	chr10	21042177	21042577	+	1000	178.0	[]	[]	[7.2262077]	[97]	[]	[21042370]
420_31650	chr1	248825934	248826334	+	840	38.0	[]	[]	[5.659805, 11.476549]	[81, 112]	[]	[248826108, 248826139]
420_31651	chr10	2674456	2674856	+	874	38.0	[11.476549, 5.659805]	[97, 130]	[11.476549]	[89]	[2674646, 2674679]	[2674638]
420_31653	chr10	12042845	12043245	+	930	38.0	[7.2262077]	[98]	[]	[]	[12043033]	[]
420_31655	chr10	20797282	20797682	+	782	38.0	[]	[]	[11.476549, 11.476549]	[107, 119]	[]	[20797472, 20797484]
420_31656	chr10	21292937	21293337	+	930	38.0	[11.476549, 11.476549]	[92, 116]	[]	[]	[21293103, 21293127]	[]
420_31657	chr10	29358641	29359041	+	939	38.0	[8.216044]	[74]	[]	[]	[29358809]	[]
420_31659	chr10	34747637	34748037	+	545	38.0	[11.476549]	[102]	[5.659805]	[95]	[34747839]	[34747832]
420_3166	chr11	9565953	9566353	+	1000	178.0	[8.216044]	[125]	[7.2262077]	[77]	[9566169]	[9566121]
420_31660	chr10	42351739	42352139	+	548	38.0	[11.476549]	[141]	[]	[]	[42351953]	[]
420_31662	chr10	45741140	45741540	+	701	38.0	[11.476549]	[149]	[11.476549]	[64]	[45741388]	[45741303]
420_31665	chr10	49833154	49833554	+	850	38.0	[8.216044, 11.476549]	[85, 116]	[]	[]	[49833335, 49833366]	[]
420_31666	chr10	50577005	50577405	+	885	38.0	[]	[]	[8.216044]	[102]	[]	[50577205]
420_31668	chr10	60286434	60286834	+	914	38.0	[7.2262077]	[149]	[7.312882]	[142]	[60286635]	[60286628]
420_31669	chr10	60357432	60357832	+	918	38.0	[]	[]	[11.476549]	[98]	[]	[60357591]
420_3167	chr12	77689692	77690092	+	1000	178.0	[11.476549]	[94]	[]	[]	[77689886]	[]
420_31671	chr10	61759422	61759822	+	914	38.0	[8.216044, 11.476549]	[77, 103]	[11.476549]	[118]	[61759595, 61759621]	[61759636]
420_31672	chr10	61975299	61975699	+	908	38.0	[]	[]	[7.2262077]	[121]	[]	[61975510]
420_31673	chr10	62053775	62054175	+	954	38.0	[11.476549]	[106]	[]	[]	[62053978]	[]
420_31675	chr10	63437547	63437947	+	933	38.0	[]	[]	[11.476549]	[124]	[]	[63437748]
420_31676	chr10	65891285	65891685	+	678	38.0	[8.216044]	[154]	[5.659805, 7.2262077]	[68, 123]	[65891532]	[65891446, 65891501]
420_31678	chr10	68074079	68074479	+	926	38.0	[5.659805]	[246]	[]	[]	[68074251]	[]
420_31679	chr10	68957083	68957483	+	936	38.0	[]	[]	[11.476549]	[159]	[]	[68957287]
420_3168	chr13	80965101	80965501	+	1000	178.0	[7.312882]	[98]	[8.216044]	[91]	[80965297]	[80965290]
420_31681	chr10	70653122	70653522	+	923	38.0	[]	[]	[11.476549]	[105]	[]	[70653322]
420_31682	chr10	70721576	70721976	+	877	38.0	[11.476549, 11.476549]	[120, 129]	[]	[]	[70721790, 70721799]	[]
420_31683	chr10	70827299	70827699	+	922	38.0	[7.2262077]	[122]	[]	[]	[70827498]	[]
420_31684	chr10	72173936	72174336	+	937	38.0	[8.216044]	[136]	[]	[]	[72174169]	[]
420_31686	chr10	73592021	73592421	+	809	38.0	[7.312882, 8.216044, 11.476549]	[122, 144, 147]	[8.216044]	[131]	[73592239, 73592261, 73592264]	[73592248]
420_31687	chr10	73717569	73717969	+	940	38.0	[11.476549]	[148]	[]	[]	[73717774]	[]
420_31688	chr10	74190130	74190530	+	949	38.0	[11.476549]	[95]	[7.312882]	[175]	[74190298]	[74190378]
420_3169	chr15	65598457	65598857	+	1000	178.0	[]	[]	[11.476549]	[106]	[]	[65598663]
420_31691	chr10	76984851	76985251	+	943	38.0	[7.2262077]	[162]	[]	[]	[76985089]	[]
420_31694	chr10	90742202	90742602	+	914	38.0	[11.476549]	[118]	[]	[]	[90742413]	[]
420_31695	chr10	92240427	92240827	+	925	38.0	[]	[]	[7.312882]	[164]	[]	[92240628]
420_31696	chr10	92463595	92463995	+	817	38.0	[11.476549]	[109]	[]	[]	[92463784]	[]
420_31697	chr10	103908250	103908650	+	818	38.0	[7.2262077]	[93]	[]	[]	[103908427]	[]
420_31698	chr10	109981188	109981588	+	784	38.0	[11.476549]	[108]	[]	[]	[109981387]	[]
420_31699	chr10	128029995	128030395	+	960	38.0	[11.476549]	[74]	[11.476549]	[97]	[128030162]	[128030185]
420_317	chr7	1044037	1044437	+	1000	436.0	[11.476549]	[103]	[]	[]	[1044238]	[]
420_3170	chr17	28092110	28092510	+	1000	178.0	[11.476549]	[95]	[]	[]	[28092304]	[]
420_31700	chr10	131974013	131974413	+	853	38.0	[]	[]	[11.476549]	[137]	[]	[131974228]
420_31701	chr10	132542021	132542421	+	942	38.0	[7.2262077]	[111]	[7.312882]	[104]	[132542231]	[132542224]
420_31705	chr11	12810456	12810856	+	923	38.0	[]	[]	[11.476549]	[158]	[]	[12810702]
420_31706	chr11	18067376	18067776	+	809	38.0	[11.476549]	[110]	[]	[]	[18067579]	[]
420_31707	chr11	19039420	19039820	+	666	38.0	[11.476549]	[115]	[7.2262077]	[173]	[19039609]	[19039667]
420_31708	chr11	20458969	20459369	+	632	38.0	[]	[]	[11.476549]	[175]	[]	[20459190]
420_31709	chr11	31369605	31370005	+	862	38.0	[7.2262077]	[96]	[]	[]	[31369794]	[]
420_31710	chr11	33722627	33723027	+	920	38.0	[]	[]	[5.659805]	[153]	[]	[33722797]
420_31711	chr11	34609825	34610225	+	742	38.0	[]	[]	[7.312882]	[98]	[]	[34610008]
420_31712	chr11	35040155	35040555	+	912	38.0	[]	[]	[7.312882]	[103]	[]	[35040355]
420_31713	chr11	36073513	36073913	+	935	38.0	[]	[]	[11.476549]	[97]	[]	[36073707]
420_31714	chr11	42543858	42544258	+	826	38.0	[8.216044]	[106]	[]	[]	[42544062]	[]
420_31716	chr11	45964839	45965239	+	716	38.0	[]	[]	[7.312882]	[95]	[]	[45965014]
420_31717	chr11	46560230	46560630	+	879	38.0	[]	[]	[7.312882]	[86]	[]	[46560414]
420_31719	chr11	52625717	52626117	+	816	38.0	[]	[]	[8.216044, 11.476549]	[53, 89]	[]	[52625869, 52625905]
420_3172	chr19	3671012	3671412	+	1000	178.0	[7.2262077]	[130]	[11.476549]	[156]	[3671231]	[3671257]
420_31720	chr11	57458004	57458404	+	932	38.0	[11.476549]	[93]	[]	[]	[57458194]	[]
420_31721	chr11	57903721	57904121	+	957	38.0	[8.216044]	[108]	[]	[]	[57903897]	[]
420_31724	chr11	62905918	62906318	+	877	38.0	[7.312882]	[109]	[]	[]	[62906080]	[]
420_31725	chr11	64869242	64869642	+	653	38.0	[11.476549]	[106]	[5.659805]	[99]	[64869424]	[64869417]
420_31727	chr11	66592620	66593020	+	901	38.0	[7.2262077]	[142]	[]	[]	[66592856]	[]
420_31728	chr11	68857504	68857904	+	746	38.0	[]	[]	[11.476549]	[133]	[]	[68857728]
420_3173	chr2	32058171	32058571	+	1000	178.0	[]	[]	[7.2262077, 11.476549]	[90, 109]	[]	[32058355, 32058374]
420_31731	chr11	73784363	73784763	+	884	38.0	[5.659805, 11.476549]	[102, 155]	[]	[]	[73784557, 73784610]	[]
420_31735	chr11	78339959	78340359	+	757	38.0	[]	[]	[7.312882]	[87]	[]	[78340142]
420_31736	chr11	78347989	78348389	+	843	38.0	[11.476549]	[87]	[]	[]	[78348149]	[]
420_31738	chr11	81687042	81687442	+	956	38.0	[11.476549, 8.216044]	[111, 136]	[]	[]	[81687251, 81687276]	[]
420_3174	chr2	42141621	42142021	+	1000	178.0	[11.476549]	[98]	[]	[]	[42141819]	[]
420_31740	chr11	88484724	88485124	+	947	38.0	[11.476549]	[139]	[]	[]	[88484925]	[]
420_31742	chr11	92607946	92608346	+	925	38.0	[8.216044]	[141]	[7.2262077]	[134]	[92608169]	[92608162]
420_31743	chr11	94729338	94729738	+	800	38.0	[11.476549]	[102]	[]	[]	[94729540]	[]
420_31747	chr11	96337573	96337973	+	886	38.0	[]	[]	[7.2262077, 7.312882]	[87, 180]	[]	[96337725, 96337818]
420_3175	chr2	144582783	144583183	+	1000	178.0	[11.476549]	[115]	[8.216044, 7.2262077]	[107, 146]	[144582982]	[144582974, 144583013]
420_31750	chr11	98007050	98007450	+	699	38.0	[11.476549]	[146]	[]	[]	[98007270]	[]
420_31753	chr11	113319062	113319462	+	550	38.0	[8.216044, 8.216044]	[124, 142]	[]	[]	[113319272, 113319290]	[]
420_31754	chr11	113728738	113729138	+	916	38.0	[7.2262077, 7.2262077]	[149, 156]	[5.659805]	[101]	[113728964, 113728971]	[113728916]
420_31755	chr11	114315629	114316029	+	647	38.0	[7.312882]	[166]	[]	[]	[114315859]	[]
420_31756	chr11	115720935	115721335	+	921	38.0	[11.476549]	[108]	[]	[]	[115721130]	[]
420_31757	chr11	118359443	118359843	+	939	38.0	[]	[]	[11.476549]	[81]	[]	[118359601]
420_31758	chr11	118373265	118373665	+	931	38.0	[7.312882, 5.659805]	[103, 146]	[]	[]	[118373468, 118373511]	[]
420_3176	chr20	20721484	20721884	+	1000	178.0	[7.2262077]	[108]	[]	[]	[20721687]	[]
420_31762	chr11	123773936	123774336	+	937	38.0	[11.476549]	[114]	[]	[]	[123774147]	[]
420_31763	chr11	128757205	128757605	+	940	38.0	[8.216044, 11.476549]	[100, 149]	[5.659805]	[93]	[128757404, 128757453]	[128757397]
420_31765	chr12	211625	212025	+	595	38.0	[11.476549]	[109]	[]	[]	[211834]	[]
420_31767	chr12	6828023	6828423	+	818	38.0	[11.476549]	[120]	[]	[]	[6828222]	[]
420_3177	chr20	24634753	24635153	+	1000	178.0	[11.476549]	[86]	[]	[]	[24634936]	[]
420_31770	chr12	30395208	30395608	+	941	38.0	[]	[]	[11.476549]	[126]	[]	[30395430]
420_31771	chr12	30752256	30752656	+	968	38.0	[]	[]	[11.476549]	[110]	[]	[30752455]
420_31772	chr12	45725519	45725919	+	901	38.0	[8.216044]	[81]	[]	[]	[45725688]	[]
420_31774	chr12	48681920	48682320	+	931	38.0	[]	[]	[7.2262077]	[105]	[]	[48682119]
420_31777	chr12	50507107	50507507	+	861	38.0	[11.476549]	[122]	[7.312882]	[144]	[50507313]	[50507335]
420_31779	chr12	54201339	54201739	+	736	38.0	[]	[]	[7.312882, 11.476549]	[135, 158]	[]	[54201550, 54201573]
420_31781	chr12	54359134	54359534	+	939	38.0	[]	[]	[5.659805]	[134]	[]	[54359335]
420_31782	chr12	54424113	54424513	+	903	38.0	[7.312882]	[87]	[7.312882]	[109]	[54424287]	[54424309]
420_31783	chr12	65931446	65931846	+	938	38.0	[]	[]	[11.476549]	[110]	[]	[65931653]
420_31784	chr12	67543350	67543750	+	948	38.0	[11.476549, 7.312882]	[83, 120]	[]	[]	[67543532, 67543569]	[]
420_31785	chr12	74166109	74166509	+	929	38.0	[]	[]	[11.476549]	[82]	[]	[74166291]
420_31786	chr12	89566681	89567081	+	858	38.0	[]	[]	[7.312882]	[192]	[]	[89566909]
420_31787	chr12	91774489	91774889	+	856	38.0	[]	[]	[8.216044]	[87]	[]	[91774660]
420_31788	chr12	92395329	92395729	+	921	38.0	[11.476549]	[110]	[]	[]	[92395527]	[]
420_31789	chr12	93078589	93078989	+	695	38.0	[]	[]	[11.476549, 11.476549]	[65, 84]	[]	[93078754, 93078773]
420_3179	chr3	4421160	4421560	+	1000	178.0	[11.476549]	[108]	[]	[]	[4421368]	[]
420_31790	chr12	93777279	93777679	+	884	38.0	[7.2262077]	[122]	[7.2262077, 11.476549]	[114, 127]	[93777489]	[93777481, 93777494]
420_31792	chr12	95831660	95832060	+	828	38.0	[11.476549, 5.659805]	[109, 156]	[]	[]	[95831863, 95831910]	[]
420_31795	chr12	108704413	108704813	+	892	38.0	[]	[]	[11.476549]	[132]	[]	[108704629]
420_31796	chr12	110826641	110827041	+	772	38.0	[11.476549]	[61]	[]	[]	[110826792]	[]
420_31797	chr12	112059280	112059680	+	733	38.0	[]	[]	[11.476549]	[114]	[]	[112059490]
420_31798	chr12	112535617	112536017	+	704	38.0	[11.476549]	[122]	[]	[]	[112535835]	[]
420_31799	chr12	113245865	113246265	+	925	38.0	[11.476549]	[128]	[]	[]	[113246029]	[]
420_318	chr7	67602253	67602653	+	1000	435.0	[8.216044]	[99]	[11.476549]	[92]	[67602448]	[67602441]
420_3180	chr4	99710034	99710434	+	1000	178.0	[8.216044]	[118]	[7.2262077, 8.216044, 11.476549]	[63, 72, 111]	[99710240]	[99710185, 99710194, 99710233]
420_31800	chr12	114192548	114192948	+	913	38.0	[]	[]	[11.476549]	[117]	[]	[114192745]
420_31801	chr12	117225192	117225592	+	924	38.0	[11.476549]	[100]	[11.476549]	[92]	[117225377]	[117225369]
420_31803	chr12	119592243	119592643	+	702	38.0	[7.2262077]	[157]	[]	[]	[119592478]	[]
420_31804	chr12	120242267	120242667	+	861	38.0	[7.312882]	[94]	[]	[]	[120242419]	[]
420_31806	chr12	121425293	121425693	+	921	38.0	[]	[]	[7.2262077]	[176]	[]	[121425527]
420_31807	chr12	122422782	122423182	+	924	38.0	[5.659805, 5.659805]	[124, 136]	[5.659805]	[152]	[122422994, 122423006]	[122423022]
420_3181	chr4	99723500	99723900	+	1000	178.0	[11.476549, 11.476549]	[95, 111]	[]	[]	[99723694, 99723710]	[]
420_31810	chr12	127081047	127081447	+	769	38.0	[7.312882]	[141]	[]	[]	[127081230]	[]
420_31814	chr13	21435870	21436270	+	843	38.0	[]	[]	[11.476549]	[140]	[]	[21436088]
420_31815	chr13	33679279	33679679	+	553	38.0	[]	[]	[11.476549]	[121]	[]	[33679500]
420_31816	chr13	60174087	60174487	+	562	38.0	[11.476549]	[124]	[]	[]	[60174300]	[]
420_31817	chr13	62040071	62040471	+	910	38.0	[11.476549]	[114]	[]	[]	[62040279]	[]
420_31818	chr13	68145871	68146271	+	845	38.0	[8.216044, 7.2262077]	[116, 119]	[11.476549]	[86]	[68146079, 68146082]	[68146049]
420_31819	chr13	75514069	75514469	+	763	38.0	[11.476549]	[125]	[]	[]	[75514282]	[]
420_3182	chr4	126955865	126956265	+	1000	178.0	[5.659805]	[89]	[]	[]	[126956053]	[]
420_31820	chr13	75985074	75985474	+	921	38.0	[11.476549]	[109]	[]	[]	[75985278]	[]
420_31821	chr13	90768230	90768630	+	854	38.0	[8.216044]	[129]	[11.476549]	[139]	[90768389]	[90768399]
420_31825	chr13	91362063	91362463	+	959	38.0	[]	[]	[8.216044]	[89]	[]	[91362228]
420_31828	chr13	92579595	92579995	+	943	38.0	[]	[]	[7.312882]	[112]	[]	[92579796]
420_31829	chr13	92619190	92619590	+	604	38.0	[7.312882]	[114]	[]	[]	[92619399]	[]
420_3183	chr6	3209179	3209579	+	1000	178.0	[]	[]	[8.216044]	[109]	[]	[3209379]
420_31830	chr13	93228480	93228880	+	845	38.0	[]	[]	[7.2262077]	[219]	[]	[93228720]
420_31834	chr13	93307240	93307640	+	610	38.0	[]	[]	[7.312882]	[109]	[]	[93307409]
420_31835	chr13	93362760	93363160	+	934	38.0	[]	[]	[8.216044]	[196]	[]	[93362998]
420_31836	chr13	94414135	94414535	+	862	38.0	[]	[]	[11.476549, 7.2262077]	[104, 119]	[]	[94414331, 94414346]
420_31838	chr13	95314414	95314814	+	887	38.0	[11.476549]	[59]	[]	[]	[95314566]	[]
420_31839	chr13	97256269	97256669	+	864	38.0	[]	[]	[11.476549, 8.216044]	[137, 140]	[]	[97256491, 97256494]
420_31840	chr13	99357311	99357711	+	920	38.0	[7.312882]	[151]	[]	[]	[99357543]	[]
420_31841	chr13	107860035	107860435	+	877	38.0	[8.216044]	[137]	[]	[]	[107860247]	[]
420_31845	chr13	110272137	110272537	+	685	38.0	[]	[]	[11.476549]	[115]	[]	[110272342]
420_31847	chr14	21102495	21102895	+	660	38.0	[]	[]	[11.476549, 11.476549]	[80, 133]	[]	[21102662, 21102715]
420_31848	chr14	29650476	29650876	+	741	38.0	[7.312882]	[112]	[]	[]	[29650658]	[]
420_31849	chr14	31038574	31038974	+	816	38.0	[7.312882]	[150]	[]	[]	[31038808]	[]
420_3185	chr7	32669125	32669525	+	1000	178.0	[5.659805]	[103]	[]	[]	[32669325]	[]
420_31850	chr14	34114141	34114541	+	698	38.0	[11.476549]	[125]	[]	[]	[34114348]	[]
420_31851	chr14	34980727	34981127	+	778	38.0	[11.476549]	[177]	[]	[]	[34980968]	[]
420_31852	chr14	50534994	50535394	+	650	38.0	[7.2262077]	[149]	[11.476549]	[121]	[50535238]	[50535210]
420_31853	chr14	52342844	52343244	+	743	38.0	[]	[]	[11.476549]	[101]	[]	[52343035]
420_31854	chr14	52951615	52952015	+	620	38.0	[11.476549]	[107]	[]	[]	[52951804]	[]
420_31857	chr14	59187824	59188224	+	897	38.0	[7.2262077, 5.659805]	[67, 72]	[]	[]	[59187989, 59187994]	[]
420_31858	chr14	65204049	65204449	+	910	38.0	[]	[]	[11.476549]	[105]	[]	[65204251]
420_31860	chr14	69579912	69580312	+	847	38.0	[]	[]	[5.659805]	[151]	[]	[69580080]
420_31861	chr14	75905368	75905768	+	825	38.0	[11.476549]	[162]	[]	[]	[75905590]	[]
420_31864	chr14	99606301	99606701	+	805	38.0	[]	[]	[11.476549]	[113]	[]	[99606497]
420_31865	chr14_GL000194v1_random	67782	68182	+	942	38.0	[]	[]	[11.476549]	[119]	[]	[67987]
420_31867	chr15	23022145	23022545	+	830	38.0	[11.476549]	[137]	[]	[]	[23022354]	[]
420_31868	chr15	32870445	32870845	+	713	38.0	[]	[]	[7.2262077, 8.216044]	[114, 136]	[]	[32870617, 32870639]
420_3187	chr7	143008504	143008904	+	1000	178.0	[11.476549, 7.2262077]	[97, 141]	[]	[]	[143008701, 143008745]	[]
420_31871	chr15	40439488	40439888	+	909	38.0	[11.476549]	[161]	[]	[]	[40439715]	[]
420_31872	chr15	41338131	41338531	+	888	38.0	[]	[]	[11.476549]	[97]	[]	[41338316]
420_31873	chr15	43791755	43792155	+	907	38.0	[]	[]	[5.659805]	[162]	[]	[43791936]
420_31874	chr15	43988934	43989334	+	561	38.0	[8.216044]	[106]	[11.476549]	[122]	[43989098]	[43989114]
420_31876	chr15	48505050	48505450	+	900	38.0	[11.476549]	[124]	[]	[]	[48505264]	[]
420_31878	chr15	51869000	51869400	+	937	38.0	[]	[]	[5.659805]	[95]	[]	[51869194]
420_31879	chr15	52010849	52011249	+	889	38.0	[]	[]	[11.476549]	[97]	[]	[52011034]
420_3188	chr9	68778632	68779032	+	1000	178.0	[8.216044]	[114]	[]	[]	[68778845]	[]
420_31881	chr15	59678161	59678561	+	855	38.0	[8.216044]	[121]	[]	[]	[59678370]	[]
420_31882	chr15	62094339	62094739	+	917	38.0	[11.476549, 7.2262077, 5.659805]	[125, 150, 155]	[]	[]	[62094548, 62094573, 62094578]	[]
420_31884	chr15	63830226	63830626	+	911	38.0	[8.216044]	[85]	[]	[]	[63830408]	[]
420_31887	chr15	73029146	73029546	+	772	38.0	[11.476549]	[115]	[]	[]	[73029351]	[]
420_31888	chr15	77737469	77737869	+	942	38.0	[11.476549]	[157]	[]	[]	[77737711]	[]
420_31890	chr15	88904707	88905107	+	891	38.0	[]	[]	[7.312882]	[96]	[]	[88904893]
420_31891	chr15	90362773	90363173	+	857	38.0	[8.216044]	[105]	[]	[]	[90362964]	[]
420_31894	chr15	91075788	91076188	+	906	38.0	[11.476549]	[133]	[8.216044]	[94]	[91076021]	[91075982]
420_31895	chr15	95018903	95019303	+	791	38.0	[11.476549]	[139]	[]	[]	[95019130]	[]
420_31896	chr15	96514822	96515222	+	945	38.0	[5.659805]	[143]	[]	[]	[96515065]	[]
420_31897	chr15	99449535	99449935	+	888	38.0	[]	[]	[11.476549]	[96]	[]	[99449726]
420_31899	chr16	2916036	2916436	+	867	38.0	[]	[]	[7.2262077, 7.2262077]	[118, 161]	[]	[2916242, 2916285]
420_319	chr5	134892931	134893331	+	1000	434.0	[11.476549]	[99]	[]	[]	[134893126]	[]
420_31901	chr16	3619629	3620029	+	931	38.0	[11.476549]	[153]	[]	[]	[3619869]	[]
420_31904	chr16	14148008	14148408	+	586	38.0	[7.2262077]	[107]	[5.659805]	[177]	[14148184]	[14148254]
420_31905	chr16	15521838	15522238	+	849	38.0	[7.2262077]	[159]	[]	[]	[15522026]	[]
420_31907	chr16	16997349	16997749	+	961	38.0	[11.476549]	[109]	[8.216044]	[101]	[16997549]	[16997541]
420_31908	chr16	19291370	19291770	+	926	38.0	[]	[]	[11.476549]	[103]	[]	[19291564]
420_31909	chr16	20741533	20741933	+	712	38.0	[]	[]	[5.659805]	[85]	[]	[20741708]
420_3191	chr1	101259683	101260083	+	1000	177.0	[]	[]	[11.476549, 8.216044]	[113, 128]	[]	[101259893, 101259908]
420_31910	chr16	21617587	21617987	+	818	38.0	[]	[]	[11.476549, 7.312882]	[97, 138]	[]	[21617776, 21617817]
420_31911	chr16	24539229	24539629	+	905	38.0	[5.659805]	[178]	[]	[]	[24539477]	[]
420_31912	chr16	27540352	27540752	+	927	38.0	[]	[]	[7.2262077, 11.476549]	[77, 109]	[]	[27540519, 27540551]
420_31913	chr16	27748843	27749243	+	671	38.0	[]	[]	[5.659805]	[135]	[]	[27749075]
420_31914	chr16	28029590	28029990	+	743	38.0	[]	[]	[11.476549]	[115]	[]	[28029800]
420_3192	chr1	231354622	231355022	+	1000	177.0	[]	[]	[11.476549]	[103]	[]	[231354822]
420_31920	chr16	34725797	34726197	+	785	38.0	[]	[]	[8.216044, 8.216044]	[85, 134]	[]	[34725981, 34726030]
420_31921	chr16	47140696	47141096	+	866	38.0	[]	[]	[11.476549]	[105]	[]	[47140882]
420_31922	chr16	50195701	50196101	+	751	38.0	[7.312882]	[134]	[]	[]	[50195910]	[]
420_31923	chr16	57235677	57236077	+	935	38.0	[5.659805]	[168]	[8.216044]	[135]	[57235914]	[57235881]
420_31926	chr16	63008686	63009086	+	764	38.0	[7.312882]	[114]	[]	[]	[63008893]	[]
420_31927	chr16	67462976	67463376	+	890	38.0	[11.476549]	[132]	[]	[]	[67463204]	[]
420_31929	chr16	68380909	68381309	+	706	38.0	[11.476549]	[124]	[]	[]	[68381116]	[]
420_3193	chr10	5272064	5272464	+	1000	177.0	[11.476549]	[106]	[]	[]	[5272264]	[]
420_31932	chr16	75148154	75148554	+	932	38.0	[8.216044]	[116]	[]	[]	[75148350]	[]
420_31935	chr16	79889258	79889658	+	916	38.0	[7.2262077]	[130]	[]	[]	[79889479]	[]
420_31936	chr16	81378076	81378476	+	945	38.0	[]	[]	[8.216044]	[88]	[]	[81378250]
420_31938	chr17	623115	623515	+	592	38.0	[]	[]	[8.216044]	[113]	[]	[623311]
420_3194	chr10	69214605	69215005	+	1000	177.0	[11.476549]	[102]	[]	[]	[69214802]	[]
420_31940	chr17	8118852	8119252	+	790	38.0	[11.476549]	[149]	[]	[]	[8119008]	[]
420_31942	chr17	28315859	28316259	+	605	38.0	[11.476549]	[109]	[]	[]	[28316035]	[]
420_31943	chr17	28643899	28644299	+	955	38.0	[]	[]	[11.476549]	[118]	[]	[28644074]
420_31945	chr17	28926077	28926477	+	916	38.0	[8.216044]	[98]	[]	[]	[28926231]	[]
420_31949	chr17	32831833	32832233	+	863	38.0	[7.2262077, 7.2262077, 8.216044]	[54, 59, 77]	[]	[]	[32831985, 32831990, 32832008]	[]
420_3195	chr15	51776216	51776616	+	1000	177.0	[]	[]	[7.2262077, 11.476549]	[112, 127]	[]	[51776417, 51776432]
420_31951	chr17	35129980	35130380	+	937	38.0	[11.476549]	[113]	[]	[]	[35130187]	[]
420_31954	chr17	40225154	40225554	+	804	38.0	[]	[]	[11.476549]	[103]	[]	[40225342]
420_31955	chr17	40251549	40251949	+	588	38.0	[]	[]	[8.216044]	[98]	[]	[40251728]
420_31956	chr17	41579573	41579973	+	913	38.0	[]	[]	[7.2262077]	[125]	[]	[41579791]
420_31959	chr17	41738067	41738467	+	913	38.0	[7.312882]	[197]	[]	[]	[41738309]	[]
