#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_2872	chr3	49443969	49444369	+	1000	53.0	[10.861151]	[109]	[13.712336]	[109]	[49444154]	[49444154]
771_2878	chr4	26936671	26937071	+	1000	53.0	[13.28149]	[113]	[11.291996]	[113]	[26936857]	[26936857]
771_288	chr9	120897185	120897585	+	1000	132.0	[6.6684]	[126]	[6.337772]	[126]	[120897406]	[120897406]
771_2880	chr4	76301279	76301679	+	1000	53.0	[7.5262027, 10.219282, 10.641206]	[126, 136, 174]	[7.6989293, 13.191141]	[136, 174]	[76301477, 76301487, 76301525]	[76301487, 76301525]
771_2882	chr4	150302521	150302921	+	1000	53.0	[13.061545]	[132]	[10.770802]	[132]	[150302727]	[150302727]
771_2883	chr4	182975720	182976120	+	1000	53.0	[7.452026, 9.8452]	[117, 167]	[10.264917]	[167]	[182975913, 182975963]	[182975963]
771_2885	chr5	74592017	74592417	+	1000	53.0	[13.506975]	[94]	[15.927315]	[94]	[74592207]	[74592207]
771_2886	chr5	112548202	112548602	+	1000	53.0	[10.545317]	[132]	[8.426227]	[132]	[112548421]	[112548421]
771_2887	chr5	132422694	132423094	+	1000	53.0	[7.3442326]	[83]	[]	[]	[132422876]	[]
771_2888	chr5	138000124	138000524	+	1000	53.0	[11.291996]	[144]	[13.28149]	[144]	[138000341]	[138000341]
771_289	chr1	233972904	233973304	+	1000	131.0	[10.846566, 9.462089]	[117, 146]	[8.124977, 12.31283]	[117, 146]	[233973105, 233973134]	[233973105, 233973134]
771_2890	chr5	140725871	140726271	+	1000	53.0	[7.027282, 9.660112]	[163, 189]	[9.440167, 7.5484767]	[163, 189]	[140726065, 140726091]	[140726065, 140726091]
771_2892	chr5	170278875	170279275	+	1000	53.0	[13.712336]	[105]	[10.861151]	[105]	[170279068]	[170279068]
771_2896	chr6	30340532	30340932	+	846	53.0	[7.5456877, 8.124977]	[100, 160]	[6.500905, 10.846566]	[100, 160]	[30340708, 30340768]	[30340708, 30340768]
771_2899	chr6	32255187	32255587	+	1000	53.0	[8.124977]	[102]	[10.846566]	[102]	[32255369]	[32255369]
771_2900	chr6	33672822	33673222	+	1000	53.0	[13.191141]	[153]	[10.641206]	[153]	[33673018]	[33673018]
771_2902	chr6	37653916	37654316	+	1000	53.0	[15.927315]	[154]	[13.506975]	[154]	[37654155]	[37654155]
771_2906	chr6	111377573	111377973	+	1000	53.0	[13.506975]	[134]	[15.927315]	[134]	[111377794]	[111377794]
771_2908	chr6	157612903	157613303	+	1000	53.0	[15.927315]	[126]	[13.506975]	[126]	[157613096]	[157613096]
771_291	chr10	21336877	21337277	+	1000	131.0	[10.846566, 10.545317]	[114, 124]	[8.124977, 8.426227]	[114, 124]	[21337089, 21337099]	[21337089, 21337099]
771_2913	chr7	105225173	105225573	+	1000	53.0	[15.927315]	[184]	[13.506975]	[184]	[105225412]	[105225412]
771_2915	chr7	113142341	113142741	+	1000	53.0	[7.4738283]	[132]	[]	[]	[113142547]	[]
771_2917	chr7	129066813	129067213	+	1000	53.0	[10.770802]	[124]	[13.061545]	[124]	[129067036]	[129067036]
771_2919	chr8	18121879	18122279	+	1000	53.0	[10.861151]	[143]	[13.712336]	[143]	[18122108]	[18122108]
771_2920	chr8	30655899	30656299	+	957	53.0	[8.646172]	[108]	[11.066511]	[108]	[30656094]	[30656094]
771_2923	chr9	127919328	127919728	+	1000	53.0	[10.770802, 10.325372]	[85, 124]	[13.061545, 7.9050317]	[85, 124]	[127919491, 127919530]	[127919491, 127919530]
771_2924	chr9	130770946	130771346	+	1000	53.0	[]	[]	[6.413127]	[163]	[]	[130771188]
771_2925	chr9	131101600	131102000	+	1000	53.0	[8.270454]	[103]	[]	[]	[131101783]	[]
771_2927	chr9	131678457	131678857	+	1000	53.0	[9.447061]	[142]	[6.725914]	[142]	[131678679]	[131678679]
771_2928	chrX	11367637	11368037	+	1000	53.0	[]	[]	[7.4738283]	[181]	[]	[11367855]
771_293	chr15	80155516	80155916	+	1000	131.0	[11.291996]	[135]	[13.28149]	[135]	[80155737]	[80155737]
771_2930	chr1	1207923	1208323	+	1000	52.0	[11.291996]	[144]	[13.28149]	[144]	[1208147]	[1208147]
771_2932	chr1	12619000	12619400	+	1000	52.0	[8.646172]	[104]	[11.066511]	[104]	[12619165]	[12619165]
771_2935	chr1	25861525	25861925	+	1000	52.0	[7.8418097]	[119]	[]	[]	[25861744]	[]
771_2938	chr1	47181986	47182386	+	1000	52.0	[10.861151]	[81]	[13.712336]	[81]	[47182158]	[47182158]
771_2942	chr1	112819060	112819460	+	789	52.0	[10.391972]	[124]	[7.91695]	[124]	[112819277]	[112819277]
771_2945	chr1	211613305	211613705	+	1000	52.0	[10.641206]	[127]	[13.191141]	[127]	[211613506]	[211613506]
771_295	chr4	8336461	8336861	+	1000	131.0	[12.305938, 10.545317]	[86, 99]	[9.763456, 8.426227]	[86, 99]	[8336638, 8336651]	[8336638, 8336651]
771_2951	chr10	70668443	70668843	+	1000	52.0	[6.504784]	[117]	[]	[]	[70668622]	[]
771_2952	chr10	99775938	99776338	+	1000	52.0	[10.770802]	[136]	[13.061545]	[136]	[99776120]	[99776120]
771_2955	chr11	57432661	57433061	+	1000	52.0	[10.846566]	[146]	[8.124977]	[146]	[57432893]	[57432893]
771_2956	chr12	56079876	56080276	+	1000	52.0	[11.066511]	[90]	[8.646172]	[90]	[56080056]	[56080056]
771_2957	chr12	123089638	123090038	+	1000	52.0	[10.641206]	[188]	[13.191141]	[188]	[123089871]	[123089871]
771_2961	chr16	12036934	12037334	+	1000	52.0	[10.846566]	[163]	[7.4109645, 8.124977]	[139, 163]	[12037181]	[12037157, 12037181]
771_2964	chr17	4002371	4002771	+	1000	52.0	[10.846566]	[112]	[8.124977]	[112]	[4002574]	[4002574]
771_2966	chr17	41500090	41500490	+	1000	52.0	[7.5484767]	[118]	[9.660112]	[118]	[41500285]	[41500285]
771_2967	chr17	42024680	42025080	+	1000	52.0	[10.861151]	[110]	[13.712336]	[110]	[42024882]	[42024882]
771_2969	chr17	46795504	46795904	+	1000	52.0	[10.545317]	[111]	[8.426227]	[111]	[46795699]	[46795699]
771_297	chr11	65382298	65382698	+	1000	130.0	[11.066511, 8.426227]	[88, 149]	[8.646172, 10.545317]	[88, 149]	[65382477, 65382538]	[65382477, 65382538]
771_2973	chr17	58337863	58338263	+	1000	52.0	[9.968816]	[138]	[7.2397733]	[138]	[58338082]	[58338082]
771_2975	chr17	64448937	64449337	+	1000	52.0	[7.0216236]	[76]	[]	[]	[64449108]	[]
771_2976	chr17	76601851	76602251	+	1000	52.0	[9.447061]	[112]	[6.725914]	[112]	[76602056]	[76602056]
771_2977	chr17	77324878	77325278	+	1000	52.0	[8.646172]	[126]	[11.066511]	[126]	[77325099]	[77325099]
771_2982	chr19	38392712	38393112	+	1000	52.0	[7.9050317]	[100]	[10.325372]	[100]	[38392912]	[38392912]
771_2983	chr19	49207825	49208225	+	1000	52.0	[6.782992, 8.646172]	[77, 94]	[6.671851, 11.066511]	[77, 94]	[49207988, 49208005]	[49207988, 49208005]
771_2984	chr2	17122909	17123309	+	1000	52.0	[7.027282]	[74]	[9.440167]	[74]	[17123081]	[17123081]
771_2990	chr2	144596204	144596604	+	1000	52.0	[7.2397733]	[162]	[9.968816]	[162]	[144596454]	[144596454]
771_2992	chr20	48983432	48983832	+	1000	52.0	[8.124977]	[92]	[10.846566]	[92]	[48983613]	[48983613]
771_2998	chr22	28560416	28560816	+	1000	52.0	[13.28149]	[117]	[11.291996]	[117]	[28560620]	[28560620]
771_2999	chr22	35742242	35742642	+	1000	52.0	[10.641206]	[119]	[7.5734572, 13.191141, 6.5979047]	[96, 119, 130]	[35742442]	[35742419, 35742442, 35742453]
771_3004	chr3	12155796	12156196	+	1000	52.0	[15.927315]	[107]	[13.506975]	[107]	[12155999]	[12155999]
771_3005	chr3	36912514	36912914	+	1000	52.0	[15.927315]	[99]	[13.506975]	[99]	[36912693]	[36912693]
771_301	chr6	26351440	26351840	+	1000	130.0	[12.4798975, 9.462089]	[61, 111]	[12.491025, 12.31283]	[61, 111]	[26351595, 26351645]	[26351595, 26351645]
771_3012	chr4	185112100	185112500	+	1000	52.0	[13.506975, 6.8779535]	[108, 118]	[15.927315, 6.889081]	[108, 118]	[185112292, 185112302]	[185112292, 185112302]
771_3013	chr5	53019292	53019692	+	1000	52.0	[9.462089, 8.124977]	[92, 155]	[12.31283, 10.846566]	[92, 155]	[53019455, 53019518]	[53019455, 53019518]
771_3014	chr5	79508741	79509141	+	1000	52.0	[6.8128824]	[191]	[]	[]	[79508950]	[]
771_3028	chr6	43630191	43630591	+	1000	52.0	[7.4553385, 13.061545]	[97, 104]	[10.770802]	[104]	[43630364, 43630371]	[43630371]
771_3029	chr6	90468023	90468423	+	1000	52.0	[11.291996]	[161]	[13.28149]	[161]	[90468234]	[90468234]
771_3035	chr7	91512898	91513298	+	1000	52.0	[13.506975]	[111]	[15.927315]	[111]	[91513097]	[91513097]
771_3036	chr7	100444342	100444742	+	1000	52.0	[]	[]	[6.653973]	[161]	[]	[100444569]
771_3038	chr7	131188720	131189120	+	1000	52.0	[12.4798975, 7.52174]	[124, 171]	[12.491025]	[124]	[131188897, 131188944]	[131188897]
771_3042	chr7	154672655	154673055	+	997	52.0	[15.927315]	[119]	[13.506975]	[119]	[154672850]	[154672850]
771_3043	chr7	157490334	157490734	+	1000	52.0	[8.646172]	[148]	[11.066511]	[148]	[157490561]	[157490561]
771_3044	chr8	23547777	23548177	+	1000	52.0	[10.770802]	[87]	[13.061545]	[87]	[23547957]	[23547957]
771_3046	chr9	86348506	86348906	+	1000	52.0	[11.291996]	[120]	[13.28149]	[120]	[86348694]	[86348694]
771_3047	chr9	121154749	121155149	+	934	52.0	[8.426227]	[134]	[10.545317]	[134]	[121154953]	[121154953]
771_305	chr1	91732481	91732881	+	1000	129.0	[13.712336]	[106]	[10.861151]	[106]	[91732686]	[91732686]
771_3056	chrX	154541838	154542238	+	1000	52.0	[10.861151]	[221]	[13.712336]	[221]	[154542089]	[154542089]
771_3057	chr1	9163952	9164352	+	1000	51.0	[7.5484767]	[87]	[9.660112]	[87]	[9164111]	[9164111]
771_3060	chr1	19508930	19509330	+	1000	51.0	[7.232081]	[219]	[]	[]	[19509179]	[]
771_3063	chr1	28118633	28119033	+	1000	51.0	[13.712336]	[90]	[10.861151]	[90]	[28118822]	[28118822]
771_3067	chr1	53325932	53326332	+	1000	51.0	[13.061545]	[111]	[10.770802]	[111]	[53326130]	[53326130]
771_307	chr1	227396372	227396772	+	1000	129.0	[8.646172]	[122]	[11.066511]	[122]	[227396591]	[227396591]
771_3070	chr1	66954819	66955219	+	1000	51.0	[8.646172]	[147]	[11.066511]	[147]	[66955030]	[66955030]
771_3077	chr1	201602832	201603232	+	895	51.0	[8.646172]	[116]	[11.066511]	[116]	[201603035]	[201603035]
771_3078	chr1	203650238	203650638	+	1000	51.0	[11.291996]	[115]	[13.28149]	[115]	[203650427]	[203650427]
771_3079	chr1	205679739	205680139	+	1000	51.0	[13.712336]	[73]	[10.861151]	[73]	[205679911]	[205679911]
771_3081	chr1	245988669	245989069	+	1000	51.0	[11.136225]	[105]	[7.771173]	[105]	[245988866]	[245988866]
771_3082	chr10	16891834	16892234	+	1000	51.0	[11.882428]	[91]	[9.89249]	[91]	[16892008]	[16892008]
771_3083	chr10	17655517	17655917	+	1000	51.0	[13.506975]	[173]	[15.927315]	[173]	[17655746]	[17655746]
771_3086	chr11	44862232	44862632	+	1000	51.0	[10.545317]	[160]	[8.426227]	[160]	[44862446]	[44862446]
771_3088	chr11	65906628	65907028	+	801	51.0	[8.124977]	[112]	[10.846566]	[112]	[65906793]	[65906793]
771_3089	chr11	66141883	66142283	+	1000	51.0	[10.861151]	[113]	[13.712336]	[113]	[66142090]	[66142090]
771_3091	chr11	83151603	83152003	+	983	51.0	[10.861151]	[93]	[13.712336]	[93]	[83151784]	[83151784]
771_3093	chr11	117907246	117907646	+	1000	51.0	[13.191141]	[117]	[10.641206]	[117]	[117907446]	[117907446]
771_3094	chr11	118342468	118342868	+	1000	51.0	[10.545317]	[140]	[8.426227]	[140]	[118342684]	[118342684]
771_3097	chr12	32000364	32000764	+	850	51.0	[10.325372, 6.7625847]	[123, 160]	[7.9050317, 6.603204]	[123, 160]	[32000541, 32000578]	[32000541, 32000578]
771_3105	chr13	99151505	99151905	+	1000	51.0	[10.861151, 7.514847]	[109, 144]	[13.712336]	[109]	[99151681, 99151716]	[99151681]
771_3107	chr15	74818653	74819053	+	1000	51.0	[8.646172]	[74]	[11.066511]	[74]	[74818818]	[74818818]
771_3108	chr16	24463142	24463542	+	1000	51.0	[10.861151]	[113]	[13.712336]	[113]	[24463349]	[24463349]
771_3110	chr16	67190498	67190898	+	1000	51.0	[8.646172]	[134]	[11.066511]	[134]	[67190717]	[67190717]
771_3113	chr17	48505820	48506220	+	1000	51.0	[15.927315]	[117]	[13.506975]	[117]	[48506014]	[48506014]
771_3115	chr17	80856480	80856880	+	937	51.0	[6.725914]	[120]	[9.447061]	[120]	[80856685]	[80856685]
771_3118	chr19	3388854	3389254	+	1000	51.0	[10.770802]	[186]	[13.061545]	[186]	[3389099]	[3389099]
771_3120	chr19	11535962	11536362	+	1000	51.0	[11.291996]	[135]	[13.28149]	[135]	[11536166]	[11536166]
771_3121	chr19	11568254	11568654	+	1000	51.0	[7.9050317]	[114]	[10.325372]	[114]	[11568427]	[11568427]
771_3122	chr19	29690913	29691313	+	1000	51.0	[10.770802]	[92]	[13.061545]	[92]	[29691101]	[29691101]
771_3124	chr19	41226017	41226417	+	1000	51.0	[11.066511]	[96]	[8.646172]	[96]	[41226191]	[41226191]
771_3125	chr2	11584132	11584532	+	918	51.0	[9.885598, 15.927315]	[74, 112]	[12.183796, 13.506975]	[74, 112]	[11584294, 11584332]	[11584294, 11584332]
771_3126	chr2	26068613	26069013	+	1000	51.0	[10.770802, 11.136225]	[96, 155]	[13.061545, 7.771173]	[96, 155]	[26068770, 26068829]	[26068770, 26068829]
771_3127	chr2	69181805	69182205	+	1000	51.0	[12.183796]	[108]	[9.885598]	[108]	[69182011]	[69182011]
771_3135	chr20	50558563	50558963	+	1000	51.0	[11.291996]	[112]	[13.28149]	[112]	[50558772]	[50558772]
771_314	chr1	150613490	150613890	+	1000	127.0	[12.183796, 13.061545]	[63, 94]	[9.885598, 10.770802]	[63, 94]	[150613653, 150613684]	[150613653, 150613684]
771_3142	chr22	39283461	39283861	+	1000	51.0	[13.191141]	[92]	[10.641206]	[92]	[39283642]	[39283642]
771_3143	chr3	5431823	5432223	+	1000	51.0	[13.712336]	[109]	[10.861151]	[109]	[5431979]	[5431979]
771_3145	chr3	9884477	9884877	+	1000	51.0	[13.061545]	[121]	[10.770802]	[121]	[9884690]	[9884690]
771_3149	chr3	142098978	142099378	+	1000	51.0	[8.646172]	[74]	[11.066511]	[74]	[142099149]	[142099149]
771_3155	chr5	126748009	126748409	+	1000	51.0	[12.305938]	[165]	[9.763456]	[165]	[126748244]	[126748244]
771_3157	chr6	11095439	11095839	+	731	51.0	[10.861151]	[105]	[13.712336]	[105]	[11095632]	[11095632]
771_3161	chr6	18585102	18585502	+	1000	51.0	[10.861151]	[124]	[13.712336]	[124]	[18585322]	[18585322]
771_3165	chr6	28335404	28335804	+	1000	51.0	[12.4798975]	[127]	[12.491025]	[127]	[28335620]	[28335620]
771_3173	chr6	134077301	134077701	+	1000	51.0	[13.506975]	[99]	[15.927315]	[99]	[134077475]	[134077475]
771_3175	chr6	159086036	159086436	+	1000	51.0	[]	[]	[8.270454]	[124]	[]	[159086251]
771_3178	chr7	66539919	66540319	+	1000	51.0	[13.061545]	[202]	[10.770802]	[202]	[66540166]	[66540166]
771_318	chr1	234975212	234975612	+	1000	126.0	[15.927315]	[92]	[13.506975]	[92]	[234975399]	[234975399]
771_3180	chr7	101729246	101729646	+	1000	51.0	[10.427367]	[175]	[7.607272]	[175]	[101729439]	[101729439]
771_3190	chr8	58647362	58647762	+	1000	51.0	[13.061545]	[119]	[10.770802]	[119]	[58647556]	[58647556]
771_3192	chr8	102653811	102654211	+	1000	51.0	[8.646172]	[84]	[11.066511]	[84]	[102653976]	[102653976]
771_3194	chr9	91419196	91419596	+	1000	51.0	[8.426227]	[110]	[10.545317]	[110]	[91419397]	[91419397]
771_320	chr21	43728345	43728745	+	1000	126.0	[8.124977]	[92]	[10.846566]	[92]	[43728529]	[43728529]
771_3201	chrX	2922056	2922456	+	1000	51.0	[15.927315]	[130]	[6.570135, 13.506975]	[118, 130]	[2922275]	[2922263, 2922275]
771_3205	chr1	20733067	20733467	+	1000	50.0	[10.545317]	[91]	[8.426227]	[91]	[20733255]	[20733255]
771_3211	chr1	31471545	31471945	+	778	50.0	[9.968816, 10.846566]	[109, 138]	[7.2397733, 8.124977]	[109, 138]	[31471705, 31471734]	[31471705, 31471734]
771_3212	chr1	47728347	47728747	+	1000	50.0	[11.066511]	[139]	[8.646172]	[139]	[47728566]	[47728566]
771_3213	chr1	55277220	55277620	+	1000	50.0	[10.545317]	[113]	[8.426227]	[113]	[55277412]	[55277412]
771_3214	chr1	91596446	91596846	+	715	50.0	[13.191141]	[117]	[10.641206]	[117]	[91596657]	[91596657]
771_3218	chr1	202106223	202106623	+	813	50.0	[13.712336]	[114]	[10.861151]	[114]	[202106430]	[202106430]
771_3219	chr1	207626126	207626526	+	1000	50.0	[8.43501]	[161]	[8.87654]	[161]	[207626356]	[207626356]
771_322	chr6	70337382	70337782	+	1000	126.0	[13.191141]	[146]	[10.641206]	[146]	[70337590]	[70337590]
771_3221	chr10	43287311	43287711	+	1000	50.0	[8.646172]	[131]	[11.066511]	[131]	[43287538]	[43287538]
771_3229	chr11	44569155	44569555	+	1000	50.0	[10.545317, 7.109026]	[85, 134]	[8.426227, 7.399148]	[85, 134]	[44569327, 44569376]	[44569327, 44569376]
771_3232	chr11	86592901	86593301	+	1000	50.0	[15.927315]	[135]	[13.506975]	[135]	[86593113]	[86593113]
771_3234	chr11	110337768	110338168	+	1000	50.0	[9.667006]	[90]	[7.2471085]	[90]	[110337957]	[110337957]
771_3235	chr11	117946810	117947210	+	1000	50.0	[10.770802]	[119]	[13.061545]	[119]	[117947010]	[117947010]
771_3238	chr12	102120104	102120504	+	1000	50.0	[7.4102755]	[140]	[7.0978985]	[140]	[102120332]	[102120332]
771_3244	chr15	44784244	44784644	+	1000	50.0	[11.291996, 6.782992, 11.291996]	[55, 69, 86]	[13.28149, 6.671851, 13.28149]	[55, 69, 86]	[44784399, 44784413, 44784430]	[44784399, 44784413, 44784430]
771_3251	chr17	73474254	73474654	+	1000	50.0	[10.545317]	[142]	[8.426227]	[142]	[73474472]	[73474472]
771_3255	chr18	9825534	9825934	+	1000	50.0	[15.927315]	[171]	[13.506975]	[171]	[9825777]	[9825777]
771_3258	chr19	2087118	2087518	+	1000	50.0	[7.889711]	[146]	[]	[]	[2087288]	[]
771_3259	chr19	2161268	2161668	+	1000	50.0	[8.646172]	[75]	[11.066511]	[75]	[2161442]	[2161442]
771_3260	chr19	17249295	17249695	+	826	50.0	[10.861151]	[83]	[13.712336]	[83]	[17249474]	[17249474]
771_3262	chr19	41225659	41226059	+	1000	50.0	[10.276045, 10.325372]	[85, 165]	[9.834072, 7.9050317]	[85, 165]	[41225821, 41225901]	[41225821, 41225901]
771_3264	chr19	49848227	49848627	+	1000	50.0	[13.506975]	[103]	[15.927315]	[103]	[49848430]	[49848430]
771_3267	chr2	9607939	9608339	+	1000	50.0	[11.066511]	[83]	[8.646172]	[83]	[9608097]	[9608097]
771_3268	chr2	10120505	10120905	+	1000	50.0	[13.061545]	[145]	[10.770802]	[145]	[10120729]	[10120729]
771_3269	chr2	26342905	26343305	+	1000	50.0	[7.677511]	[115]	[9.236603]	[115]	[26343104]	[26343104]
771_3273	chr2	85662821	85663221	+	1000	50.0	[11.882428]	[194]	[9.89249]	[194]	[85663047]	[85663047]
771_328	chr5	126884300	126884700	+	1000	125.0	[9.667006]	[145]	[7.2471085]	[145]	[126884500]	[126884500]
771_3281	chr21	45645799	45646199	+	1000	50.0	[7.325743, 10.846566]	[67, 94]	[8.124977]	[94]	[45645965, 45645992]	[45645992]
771_3287	chr22	20840941	20841341	+	1000	50.0	[7.352811]	[127]	[10.056789]	[127]	[20841160]	[20841160]
771_3288	chr22	21826187	21826587	+	1000	50.0	[7.1563168]	[135]	[9.016658]	[135]	[21826395]	[21826395]
771_3289	chr22	21987905	21988305	+	1000	50.0	[]	[]	[7.4738283]	[231]	[]	[21988141]
771_3292	chr3	9642724	9643124	+	1000	50.0	[7.1563168]	[114]	[9.016658]	[114]	[9642910]	[9642910]
771_3294	chr3	46386232	46386632	+	1000	50.0	[10.846566]	[128]	[8.124977]	[128]	[46386442]	[46386442]
771_3297	chr4	67721922	67722322	+	1000	50.0	[7.4553385]	[211]	[]	[]	[67722171]	[]
771_3300	chr4	119209078	119209478	+	1000	50.0	[12.305938, 8.124977]	[89, 100]	[9.763456, 10.846566]	[89, 100]	[119209266, 119209277]	[119209266, 119209277]
771_3301	chr4	153341779	153342179	+	1000	50.0	[13.28149]	[134]	[6.5979047, 11.291996]	[68, 134]	[153342000]	[153341934, 153342000]
771_3303	chr4	159009532	159009932	+	1000	50.0	[13.712336]	[71]	[10.861151]	[71]	[159009700]	[159009700]
771_3304	chr5	163379530	163379930	+	1000	50.0	[8.124977]	[146]	[10.846566]	[146]	[163379743]	[163379743]
771_3305	chr5	172816884	172817284	+	976	50.0	[10.861151]	[114]	[13.712336]	[114]	[172817092]	[172817092]
771_3306	chr6	5541963	5542363	+	1000	50.0	[10.846566, 7.381787]	[128, 138]	[8.124977]	[128]	[5542184, 5542194]	[5542184]
771_3308	chr6	26571602	26572002	+	1000	50.0	[]	[]	[8.40005]	[88]	[]	[26571788]
771_331	chr8	127898752	127899152	+	1000	125.0	[6.7705946, 8.124977]	[134, 182]	[10.846566]	[182]	[127898947, 127898995]	[127898995]
771_3319	chr7	6448353	6448753	+	1000	50.0	[13.28149]	[137]	[11.291996]	[137]	[6448575]	[6448575]
771_3320	chr7	26850336	26850736	+	960	50.0	[11.291996]	[93]	[13.28149]	[93]	[26850528]	[26850528]
771_3326	chr8	11762213	11762613	+	788	50.0	[7.7989426, 10.861151]	[136, 147]	[10.119268, 13.712336]	[136, 147]	[11762405, 11762416]	[11762405, 11762416]
771_3329	chr8	79853833	79854233	+	793	50.0	[7.026721, 8.124977]	[82, 165]	[9.146254, 10.846566]	[82, 165]	[79853992, 79854075]	[79853992, 79854075]
771_3330	chr8	124491395	124491795	+	692	50.0	[10.545317]	[100]	[8.426227]	[100]	[124491583]	[124491583]
771_3333	chr9	98575687	98576087	+	1000	50.0	[13.061545]	[104]	[10.770802]	[104]	[98575857]	[98575857]
771_3343	chr1	16173134	16173534	+	1000	49.0	[8.426227]	[104]	[10.545317]	[104]	[16173335]	[16173335]
771_3345	chr1	32101119	32101519	+	1000	49.0	[15.927315, 7.5262027]	[147, 154]	[13.506975]	[147]	[32101339, 32101346]	[32101339]
771_3346	chr1	39026135	39026535	+	1000	49.0	[]	[]	[6.5886245]	[160]	[]	[39026375]
771_3349	chr1	44044248	44044648	+	1000	49.0	[10.846566]	[170]	[7.3442326, 8.124977]	[157, 170]	[44044436]	[44044423, 44044436]
771_335	chr1	200154219	200154619	+	1000	124.0	[10.861151]	[147]	[13.712336]	[147]	[200154449]	[200154449]
771_3351	chr1	45303271	45303671	+	1000	49.0	[8.646172]	[89]	[11.066511]	[89]	[45303449]	[45303449]
771_336	chr10	69315529	69315929	+	1000	124.0	[13.061545]	[175]	[10.770802]	[175]	[69315759]	[69315759]
771_3361	chr1	161503046	161503446	+	1000	49.0	[13.712336]	[135]	[10.861151]	[135]	[161503266]	[161503266]
771_3365	chr1	205175415	205175815	+	1000	49.0	[15.927315]	[110]	[13.506975]	[110]	[205175619]	[205175619]
771_3366	chr1	207680545	207680945	+	1000	49.0	[10.770802]	[110]	[13.061545]	[110]	[207680704]	[207680704]
771_3369	chr1	236420951	236421351	+	1000	49.0	[13.506975]	[111]	[15.927315, 7.7815423]	[111, 149]	[236421158]	[236421158, 236421196]
771_3370	chr10	17161862	17162262	+	1000	49.0	[9.462089]	[55]	[12.31283]	[55]	[17162014]	[17162014]
771_3374	chr10	71871272	71871672	+	1000	49.0	[15.927315, 9.614127, 10.276045]	[153, 160, 186]	[13.506975, 9.75485, 9.834072]	[153, 160, 186]	[71871487, 71871494, 71871520]	[71871487, 71871494, 71871520]
771_3376	chr10	133305130	133305530	+	764	49.0	[8.490399, 6.671851, 13.28149]	[123, 140, 154]	[6.782992, 11.291996]	[140, 154]	[133305346, 133305363, 133305377]	[133305363, 133305377]
771_3377	chr11	8384570	8384970	+	1000	49.0	[13.28149]	[93]	[11.291996]	[93]	[8384762]	[8384762]
771_3379	chr11	34809631	34810031	+	1000	49.0	[7.9050317]	[135]	[10.325372, 8.569311]	[135, 164]	[34809842]	[34809842, 34809871]
771_3380	chr11	46597638	46598038	+	1000	49.0	[11.291996]	[131]	[13.28149]	[131]	[46597850]	[46597850]
