#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_36443	chr10	62049208	62049608	+	1000	44.0	[6.673559]	[144]	[]	[]	[62049444]	[]
758_36449	chr10	80537315	80537715	+	910	44.0	[]	[]	[7.87297, 7.0754085]	[104, 108]	[]	[80537511, 80537515]
758_3645	chr8	100763878	100764278	+	1000	189.0	[9.438231]	[89]	[]	[]	[100764044]	[]
758_36450	chr10	95266697	95267097	+	576	44.0	[7.250373]	[208]	[]	[]	[95266915]	[]
758_36453	chr10	124946844	124947244	+	1000	44.0	[7.250373]	[93]	[]	[]	[124947036]	[]
758_36454	chr11	9001815	9002215	+	967	44.0	[]	[]	[11.575829, 6.673559]	[90, 108]	[]	[9001973, 9001991]
758_36456	chr11	9566621	9567021	+	1000	44.0	[]	[]	[7.2884393]	[101]	[]	[9566816]
758_36458	chr11	19905267	19905667	+	805	44.0	[6.780856]	[118]	[]	[]	[19905485]	[]
758_36459	chr11	35111085	35111485	+	1000	44.0	[9.919872]	[76]	[]	[]	[35111258]	[]
758_36473	chr11	119093834	119094234	+	974	44.0	[6.6800203]	[71]	[]	[]	[119093997]	[]
758_36475	chr12	754362	754762	+	795	44.0	[8.245038]	[179]	[]	[]	[754603]	[]
758_36476	chr12	1648517	1648917	+	1000	44.0	[]	[]	[7.652416]	[133]	[]	[1648736]
758_36482	chr12	47867581	47867981	+	1000	44.0	[]	[]	[6.780856]	[99]	[]	[47867752]
758_36483	chr12	50611368	50611768	+	798	44.0	[7.3734775, 11.575829]	[74, 82]	[]	[]	[50611533, 50611541]	[]
758_36486	chr12	54429013	54429413	+	893	44.0	[]	[]	[9.56255]	[122]	[]	[54429211]
758_36489	chr12	56720234	56720634	+	819	44.0	[6.743228, 11.127567]	[72, 93]	[]	[]	[56720402, 56720423]	[]
758_36495	chr12	104526252	104526652	+	1000	44.0	[]	[]	[7.5565295]	[90]	[]	[104526436]
758_36498	chr12	108854380	108854780	+	957	44.0	[7.037342]	[197]	[]	[]	[108854581]	[]
758_36503	chr12	123141706	123142106	+	976	44.0	[]	[]	[6.7416005, 6.743228, 7.280349]	[120, 160, 202]	[]	[123141858, 123141898, 123141940]
758_36505	chr12	124626312	124626712	+	847	44.0	[]	[]	[11.575829]	[89]	[]	[124626499]
758_36510	chr13	48126973	48127373	+	647	44.0	[7.5565295]	[92]	[6.8930507]	[130]	[48127165]	[48127203]
758_3652	chr11	10455828	10456228	+	1000	188.5	[11.575829]	[147]	[8.859356, 11.575829]	[136, 169]	[10456037]	[10456026, 10456059]
758_36520	chr14	37596000	37596400	+	1000	44.0	[6.9204674]	[163]	[]	[]	[37596246]	[]
758_36524	chr14	68651987	68652387	+	973	44.0	[]	[]	[7.87297]	[81]	[]	[68652163]
758_36531	chr15	40323005	40323405	+	922	44.0	[]	[]	[6.8930507]	[177]	[]	[40323233]
758_36532	chr15	44066352	44066752	+	836	44.0	[8.428089]	[134]	[]	[]	[44066530]	[]
758_36551	chr15	84747382	84747782	+	1000	44.0	[7.6377397]	[134]	[6.780856]	[127]	[84747571]	[84747564]
758_36560	chr16	8958437	8958837	+	781	44.0	[9.543426]	[70]	[8.245038, 6.773207]	[140, 159]	[8958596]	[8958666, 8958685]
758_36565	chr16	28880367	28880767	+	1000	44.0	[]	[]	[8.693299]	[109]	[]	[28880563]
758_3657	chr18	23260228	23260628	+	1000	188.5	[9.081597]	[114]	[14.245327]	[93]	[23260442]	[23260421]
758_36573	chr16	66616636	66617036	+	744	44.0	[]	[]	[9.919872, 6.685237]	[122, 143]	[]	[66616837, 66616858]
758_36576	chr16	84729291	84729691	+	1000	44.0	[7.1035194]	[136]	[11.127567]	[101]	[84729491]	[84729456]
758_36579	chr16	89322324	89322724	+	873	44.0	[8.458068, 11.362798]	[101, 109]	[]	[]	[89322511, 89322519]	[]
758_3658	chr19	55605038	55605438	+	1000	188.5	[9.438231]	[94]	[]	[]	[55605227]	[]
758_3659	chr21	39451670	39452070	+	1000	188.5	[]	[]	[7.037342, 7.5565295]	[93, 114]	[]	[39451857, 39451878]
758_36594	chr17	50708479	50708879	+	997	44.0	[10.7555]	[204]	[]	[]	[50708689]	[]
758_36607	chr18	2104927	2105327	+	959	44.0	[]	[]	[7.0754085]	[101]	[]	[2105112]
758_3661	chr3	128549235	128549635	+	1000	188.5	[6.780856, 8.245038]	[132, 147]	[]	[]	[128549465, 128549480]	[]
758_3662	chr5	1239444	1239844	+	1000	188.5	[]	[]	[9.919872]	[79]	[]	[1239620]
758_36632	chr19	40883195	40883595	+	680	44.0	[]	[]	[11.127567]	[117]	[]	[40883404]
758_36648	chr2	26720526	26720926	+	999	44.0	[8.458068]	[94]	[]	[]	[26720679]	[]
758_36650	chr2	28102345	28102745	+	1000	44.0	[11.575829]	[89]	[]	[]	[28102527]	[]
758_36655	chr2	48205417	48205817	+	845	44.0	[7.0754085]	[69]	[8.734424]	[135]	[48205585]	[48205651]
758_36656	chr2	66477487	66477887	+	951	44.0	[]	[]	[7.220394]	[162]	[]	[66477724]
758_36657	chr2	67397509	67397909	+	1000	44.0	[9.56255]	[141]	[]	[]	[67397734]	[]
758_36663	chr2	119222621	119223021	+	1000	44.0	[9.543426]	[128]	[]	[]	[119222831]	[]
758_36669	chr2	150166325	150166725	+	902	44.0	[8.428089]	[157]	[]	[]	[150166570]	[]
758_36672	chr2	160252277	160252677	+	973	44.0	[8.1006775]	[115]	[]	[]	[160252483]	[]
758_36682	chr2	230660357	230660757	+	1000	44.0	[]	[]	[8.1006775]	[80]	[]	[230660532]
758_36686	chr20	2840282	2840682	+	1000	44.0	[]	[]	[6.773207]	[98]	[]	[2840475]
758_36687	chr20	23159256	23159656	+	956	44.0	[14.245327, 8.693299, 8.87635]	[127, 156, 167]	[]	[]	[23159464, 23159493, 23159504]	[]
758_367	chr18	22093901	22094301	+	1000	489.5	[]	[]	[8.87635]	[68]	[]	[22094059]
758_36700	chr20	53653142	53653542	+	1000	44.0	[7.6377397]	[156]	[]	[]	[53653391]	[]
758_36701	chr20	53898107	53898507	+	961	44.0	[11.575829, 11.362798]	[117, 145]	[6.7661796]	[127]	[53898307, 53898335]	[53898317]
758_36709	chr21	43867130	43867530	+	1000	44.0	[9.56255]	[186]	[]	[]	[43867375]	[]
758_36715	chr22	21698737	21699137	+	1000	44.0	[6.773207, 7.280349]	[157, 174]	[7.87297]	[147]	[21698954, 21698971]	[21698944]
758_3672	chr1	234957294	234957694	+	1000	188.0	[7.5565295]	[59]	[]	[]	[234957446]	[]
758_36723	chr22	22653983	22654383	+	1000	44.0	[]	[]	[14.245327]	[150]	[]	[22654225]
758_36726	chr22	35921810	35922210	+	744	44.0	[]	[]	[9.442706]	[137]	[]	[35922001]
758_36727	chr22	37259557	37259957	+	768	44.0	[]	[]	[6.660896]	[125]	[]	[37259782]
758_3673	chr11	47407907	47408307	+	1000	188.0	[]	[]	[6.8930507, 6.7416005]	[53, 101]	[]	[47408060, 47408108]
758_36735	chr3	5194764	5195164	+	766	44.0	[]	[]	[11.54585]	[127]	[]	[5194961]
758_36742	chr3	50153818	50154218	+	635	44.0	[7.6377397, 8.458068, 6.8930507, 6.7687325, 8.693299, 6.8930507]	[79, 109, 133, 142, 149, 155]	[]	[]	[50153978, 50154008, 50154032, 50154041, 50154048, 50154054]	[]
758_36744	chr3	71542616	71543016	+	1000	44.0	[]	[]	[7.652416]	[127]	[]	[71542840]
758_36748	chr3	141488267	141488667	+	1000	44.0	[]	[]	[11.575829]	[117]	[]	[141488464]
758_36749	chr3	153289495	153289895	+	1000	44.0	[7.87297, 6.8930507]	[177, 183]	[]	[]	[153289727, 153289733]	[]
758_3675	chr12	95217952	95218352	+	1000	188.0	[]	[]	[7.5565295]	[112]	[]	[95218163]
758_36754	chr3	177102593	177102993	+	891	44.0	[]	[]	[6.9204674]	[98]	[]	[177102779]
758_36765	chr4	144119565	144119965	+	659	44.0	[9.957938]	[61]	[]	[]	[144119717]	[]
758_36772	chr5	72319863	72320263	+	888	44.0	[]	[]	[8.693299, 6.7687325]	[200, 205]	[]	[72320068, 72320073]
758_36776	chr5	150777599	150777999	+	1000	44.0	[8.87635]	[150]	[6.8401775]	[126]	[150777848]	[150777824]
758_36784	chr6	5260096	5260496	+	1000	44.0	[]	[]	[6.743228, 7.2884393]	[137, 213]	[]	[5260267, 5260343]
758_3679	chr17	78411490	78411890	+	1000	188.0	[]	[]	[6.780856]	[83]	[]	[78411661]
758_36808	chr6	132822998	132823398	+	1000	44.0	[14.245327]	[104]	[]	[]	[132823200]	[]
758_3681	chr18	3265562	3265962	+	1000	188.0	[11.127567, 9.919872, 8.87635]	[89, 107, 134]	[]	[]	[3265748, 3265766, 3265793]	[]
758_3683	chr2	10307628	10308028	+	1000	188.0	[]	[]	[9.442706]	[82]	[]	[10307805]
758_36830	chr7	88220119	88220519	+	1000	44.0	[7.5565295]	[138]	[]	[]	[88220347]	[]
758_36836	chr7	127797333	127797733	+	1000	44.0	[]	[]	[6.8930507]	[111]	[]	[127797513]
758_36843	chr7	140316316	140316716	+	908	44.0	[9.241764]	[137]	[11.127567]	[97]	[140316532]	[140316492]
758_36849	chr8	6719311	6719711	+	1000	44.0	[6.8930507]	[93]	[6.685237]	[63]	[6719497]	[6719467]
758_36858	chr8	42337976	42338376	+	1000	44.0	[7.652416]	[125]	[6.7416005]	[180]	[42338164]	[42338219]
758_36859	chr8	55901608	55902008	+	1000	44.0	[]	[]	[7.3734775]	[121]	[]	[55901822]
758_3687	chr6	37818628	37819028	+	1000	188.0	[10.256007]	[152]	[11.362798]	[93]	[37818875]	[37818816]
758_36875	chr8	129701608	129702008	+	870	44.0	[9.442706]	[63]	[]	[]	[129701766]	[]
758_36882	chr9	83208147	83208547	+	1000	44.0	[]	[]	[6.780856, 8.245038, 8.1006775]	[95, 115, 162]	[]	[83208327, 83208347, 83208394]
758_36883	chr9	83980567	83980967	+	987	44.0	[10.7555]	[170]	[]	[]	[83980799]	[]
758_3690	chr1	27572806	27573206	+	1000	187.5	[]	[]	[7.1035194]	[150]	[]	[27572982]
758_36910	chr9	136238272	136238672	+	1000	44.0	[10.256007]	[110]	[6.7416005]	[127]	[136238428]	[136238445]
758_36913	chrX	11108501	11108901	+	864	44.0	[7.5865083, 6.7661796]	[122, 141]	[]	[]	[11108720, 11108739]	[]
758_36928	chr1	9835744	9836144	+	548	43.5	[9.442706]	[146]	[]	[]	[9835953]	[]
758_36929	chr1	12063130	12063530	+	1000	43.5	[]	[]	[7.220394, 6.780856]	[91, 151]	[]	[12063300, 12063360]
758_36941	chr1	27561528	27561928	+	697	43.5	[8.693299, 8.693299, 8.693299, 6.8930507, 6.863072]	[58, 96, 110, 116, 132]	[]	[]	[27561683, 27561721, 27561735, 27561741, 27561757]	[]
758_36946	chr1	35887615	35888015	+	823	43.5	[]	[]	[7.2884393]	[130]	[]	[35887818]
758_36950	chr1	40384964	40385364	+	990	43.5	[]	[]	[6.7416005]	[92]	[]	[40385142]
758_36959	chr1	60886978	60887378	+	1000	43.5	[9.438231, 7.280349]	[86, 133]	[]	[]	[60887153, 60887200]	[]
758_36962	chr1	111730206	111730606	+	838	43.5	[7.220394]	[119]	[]	[]	[111730424]	[]
758_36970	chr1	156671248	156671648	+	788	43.5	[]	[]	[11.575829, 8.056022, 6.7661796]	[83, 96, 107]	[]	[156671428, 156671441, 156671452]
758_36972	chr1	156767999	156768399	+	1000	43.5	[11.575829]	[105]	[]	[]	[156768189]	[]
758_36974	chr1	161526911	161527311	+	926	43.5	[6.7687325, 7.652416]	[122, 147]	[]	[]	[161527113, 161527138]	[]
758_36987	chr1	205430778	205431178	+	768	43.5	[8.458068]	[161]	[]	[]	[205431021]	[]
758_36992	chr1	212062842	212063242	+	874	43.5	[]	[]	[6.8401775]	[127]	[]	[212063068]
758_3700	chr4	72567976	72568376	+	1000	187.5	[]	[]	[6.6800203]	[115]	[]	[72568190]
758_37001	chr10	3755461	3755861	+	1000	43.5	[]	[]	[7.5565295]	[82]	[]	[3755643]
758_37006	chr10	22742672	22743072	+	1000	43.5	[]	[]	[8.458068]	[115]	[]	[22742859]
758_37012	chr10	70715916	70716316	+	580	43.5	[]	[]	[7.6377397]	[178]	[]	[70716143]
758_37016	chr10	97869386	97869786	+	835	43.5	[]	[]	[8.056022]	[94]	[]	[97869565]
758_37021	chr10	122980250	122980650	+	571	43.5	[8.87635]	[164]	[]	[]	[122980500]	[]
758_37044	chr11	86303019	86303419	+	856	43.5	[]	[]	[7.87297, 7.6377397]	[146, 168]	[]	[86303229, 86303251]
758_3705	chr1	153985498	153985898	+	1000	187.0	[7.0754085]	[142]	[]	[]	[153985708]	[]
758_37059	chr12	55926524	55926924	+	1000	43.5	[8.245038]	[123]	[]	[]	[55926728]	[]
758_37062	chr12	57465912	57466312	+	997	43.5	[11.575829]	[144]	[6.7035384, 8.458068]	[114, 120]	[57466153]	[57466123, 57466129]
758_37063	chr12	62603123	62603523	+	891	43.5	[]	[]	[11.127567]	[142]	[]	[62603339]
758_37077	chr13	24512124	24512524	+	940	43.5	[8.734424]	[224]	[9.919872]	[141]	[24512373]	[24512290]
758_37078	chr13	28319628	28320028	+	614	43.5	[6.863072, 10.7555]	[161, 185]	[]	[]	[28319836, 28319860]	[]
758_37079	chr13	73465028	73465428	+	742	43.5	[8.693299]	[156]	[]	[]	[73465272]	[]
758_37080	chr13	98484321	98484721	+	1000	43.5	[]	[]	[6.780856]	[132]	[]	[98484545]
758_37086	chr14	24430280	24430680	+	890	43.5	[]	[]	[8.693299]	[166]	[]	[24430525]
758_37087	chr14	57266020	57266420	+	656	43.5	[]	[]	[6.7116218]	[157]	[]	[57266264]
758_37090	chr14	100864914	100865314	+	1000	43.5	[8.734424, 9.442706]	[152, 174]	[]	[]	[100865083, 100865105]	[]
758_37109	chr16	15642529	15642929	+	737	43.5	[]	[]	[7.6377397]	[113]	[]	[15642694]
758_37112	chr16	30874866	30875266	+	900	43.5	[]	[]	[7.037342]	[176]	[]	[30875047]
758_37119	chr16	70582667	70583067	+	792	43.5	[7.250373]	[131]	[]	[]	[70582883]	[]
758_37120	chr16	74309859	74310259	+	944	43.5	[7.2884393]	[90]	[8.245038, 6.8401775]	[145, 154]	[74310017]	[74310072, 74310081]
758_37132	chr17	15260307	15260707	+	935	43.5	[9.442706]	[111]	[6.9204674]	[75]	[15260495]	[15260459]
758_37144	chr17	41812508	41812908	+	648	43.5	[]	[]	[8.056022]	[87]	[]	[41812677]
758_37148	chr17	43544035	43544435	+	1000	43.5	[10.256007]	[118]	[]	[]	[43544211]	[]
758_3715	chr4	108114482	108114882	+	1000	187.0	[8.6123495]	[101]	[]	[]	[108114668]	[]
758_37160	chr17	77421188	77421588	+	1000	43.5	[14.245327]	[163]	[]	[]	[77421430]	[]
758_37162	chr17	78059100	78059500	+	862	43.5	[7.2884393]	[97]	[]	[]	[78059279]	[]
758_37188	chr19	33080894	33081294	+	1000	43.5	[11.575829]	[152]	[]	[]	[33081130]	[]
758_37196	chr19	49440788	49441188	+	663	43.5	[6.8930507]	[126]	[]	[]	[49440971]	[]
758_37198	chr19	51986688	51987088	+	927	43.5	[]	[]	[6.685237]	[164]	[]	[51986926]
758_372	chr1	150976872	150977272	+	1000	488.0	[]	[]	[7.6377397]	[193]	[]	[150977080]
758_37208	chr2	30284251	30284651	+	976	43.5	[]	[]	[6.863072]	[118]	[]	[30284459]
758_37212	chr2	48313046	48313446	+	920	43.5	[]	[]	[9.438231]	[105]	[]	[48313216]
758_37218	chr2	74080283	74080683	+	982	43.5	[6.7416005]	[136]	[6.8930507]	[115]	[74080508]	[74080487]
758_37222	chr2	126776888	126777288	+	1000	43.5	[6.780856]	[135]	[]	[]	[126777102]	[]
758_37227	chr2	168819126	168819526	+	892	43.5	[11.127567]	[85]	[]	[]	[168819306]	[]
758_3723	chr12	104598850	104599250	+	1000	186.5	[]	[]	[7.280349, 9.373037]	[120, 155]	[]	[104599040, 104599075]
758_37230	chr2	175180745	175181145	+	820	43.5	[6.743228]	[140]	[]	[]	[175180965]	[]
758_37231	chr2	230219709	230220109	+	906	43.5	[7.0754085, 6.6800203]	[64, 120]	[8.245038]	[96]	[230219861, 230219917]	[230219893]
758_37236	chr20	17682661	17683061	+	996	43.5	[7.6377397]	[137]	[]	[]	[17682889]	[]
758_37241	chr20	50931504	50931904	+	771	43.5	[]	[]	[8.87635]	[228]	[]	[50931753]
758_37242	chr20	51372345	51372745	+	1000	43.5	[7.3734775]	[68]	[]	[]	[51372512]	[]
758_37243	chr20	51562682	51563082	+	947	43.5	[]	[]	[8.458068, 9.438231]	[139, 142]	[]	[51562908, 51562911]
758_37248	chr21	37208033	37208433	+	1000	43.5	[11.575829]	[96]	[]	[]	[37208209]	[]
758_37251	chr22	20111002	20111402	+	705	43.5	[]	[]	[8.245038]	[105]	[]	[20111197]
758_37255	chr22	20807338	20807738	+	950	43.5	[9.957938]	[105]	[]	[]	[20807490]	[]
758_37262	chr22	22736219	22736619	+	1000	43.5	[9.919872]	[160]	[]	[]	[22736453]	[]
758_37265	chr22	22917511	22917911	+	1000	43.5	[]	[]	[6.863072]	[65]	[]	[22917675]
758_37286	chr3	50608131	50608531	+	989	43.5	[7.220394]	[126]	[]	[]	[50608338]	[]
758_37287	chr3	57959800	57960200	+	883	43.5	[7.2884393, 14.245327]	[199, 209]	[6.7687325]	[150]	[57960021, 57960031]	[57959972]
758_37289	chr3	100759093	100759493	+	559	43.5	[11.575829]	[89]	[]	[]	[100759280]	[]
758_37302	chr3	172104462	172104862	+	1000	43.5	[7.2884393]	[136]	[]	[]	[172104695]	[]
758_37304	chr3	194633481	194633881	+	1000	43.5	[9.081597]	[102]	[8.428089, 7.220394]	[72, 92]	[194633678]	[194633648, 194633668]
758_37312	chr4	15482845	15483245	+	1000	43.5	[7.2884393]	[127]	[]	[]	[15483051]	[]
758_37316	chr4	40121540	40121940	+	1000	43.5	[11.575829]	[77]	[]	[]	[40121702]	[]
758_37317	chr4	40317082	40317482	+	997	43.5	[7.6377397]	[75]	[]	[]	[40317236]	[]
758_37320	chr4	94519679	94520079	+	1000	43.5	[]	[]	[6.9204674, 10.7555]	[94, 121]	[]	[94519868, 94519895]
758_37324	chr4	143346206	143346606	+	986	43.5	[]	[]	[6.673559]	[131]	[]	[143346402]
758_37325	chr4	152957876	152958276	+	1000	43.5	[11.362798]	[129]	[]	[]	[152958078]	[]
758_37328	chr4	185258658	185259058	+	659	43.5	[]	[]	[10.256007]	[106]	[]	[185258838]
758_37331	chr5	36690374	36690774	+	1000	43.5	[]	[]	[11.575829]	[116]	[]	[36690583]
758_3734	chr4	129096149	129096549	+	1000	186.5	[]	[]	[7.250373]	[121]	[]	[129096362]
758_37341	chr5	131757422	131757822	+	1000	43.5	[10.7555]	[124]	[]	[]	[131757607]	[]
758_37345	chr5	150488409	150488809	+	968	43.5	[11.575829]	[134]	[]	[]	[150488632]	[]
758_37350	chr5	173925172	173925572	+	851	43.5	[]	[]	[7.6377397]	[103]	[]	[173925373]
758_37370	chr6	20846639	20847039	+	898	43.5	[]	[]	[11.575829]	[130]	[]	[20846850]
758_37385	chr6	116406654	116407054	+	1000	43.5	[6.738754]	[76]	[9.957938]	[146]	[116406821]	[116406891]
758_3739	chr12	6383882	6384282	+	1000	186.0	[]	[]	[11.575829, 6.6800203]	[118, 168]	[]	[6384080, 6384130]
758_37392	chr6	139547084	139547484	+	1000	43.5	[6.773207, 10.7555]	[154, 161]	[]	[]	[139547323, 139547330]	[]
758_37395	chr6	148179757	148180157	+	1000	43.5	[7.6377397, 7.87297, 7.87297]	[80, 108, 166]	[10.7555]	[95]	[148179921, 148179949, 148180007]	[148179936]
758_37396	chr6	150214322	150214722	+	1000	43.5	[]	[]	[11.362798, 6.7687325, 9.543426, 6.7416005]	[145, 165, 182, 189]	[]	[150214524, 150214544, 150214561, 150214568]
758_37402	chr7	22562995	22563395	+	1000	43.5	[9.919872]	[158]	[]	[]	[22563220]	[]
758_37406	chr7	32587619	32588019	+	994	43.5	[10.7555]	[155]	[9.442706]	[74]	[32587861]	[32587780]
758_37417	chr7	100398280	100398680	+	1000	43.5	[]	[]	[8.693299, 7.87297, 8.87635]	[63, 88, 93]	[]	[100398439, 100398464, 100398469]
758_37433	chr7	138459558	138459958	+	992	43.5	[]	[]	[6.7661796, 8.458068, 6.738754]	[151, 182, 185]	[]	[138459752, 138459783, 138459786]
758_37438	chr7	158782920	158783320	+	807	43.5	[9.373037, 11.362798]	[157, 174]	[]	[]	[158783111, 158783128]	[]
758_37441	chr8	38938381	38938781	+	943	43.5	[]	[]	[6.738754, 7.220394]	[87, 122]	[]	[38938554, 38938589]
758_37442	chr8	39003395	39003795	+	902	43.5	[7.87297]	[106]	[]	[]	[39003575]	[]
758_37451	chr8	102738385	102738785	+	998	43.5	[8.458068, 6.873926]	[90, 138]	[]	[]	[102738563, 102738611]	[]
758_37454	chr9	5832130	5832530	+	1000	43.5	[6.7416005]	[164]	[]	[]	[5832366]	[]
758_3746	chr2	62705282	62705682	+	1000	186.0	[]	[]	[7.6377397]	[114]	[]	[62705484]
758_37460	chr9	104763857	104764257	+	953	43.5	[7.2884393]	[174]	[]	[]	[104764055]	[]
758_37465	chr9	129338960	129339360	+	922	43.5	[9.543426]	[128]	[]	[]	[129339124]	[]
758_37470	chr9	130873371	130873771	+	1000	43.5	[]	[]	[7.2884393]	[66]	[]	[130873523]
758_37481	chrX	65588052	65588452	+	1000	43.5	[8.458068]	[112]	[]	[]	[65588263]	[]
758_37487	chrX	153947320	153947720	+	1000	43.5	[]	[]	[7.220394]	[100]	[]	[153947517]
758_37495	chr1	10213225	10213625	+	1000	43.0	[]	[]	[10.7555]	[67]	[]	[10213381]
758_37498	chr1	12173477	12173877	+	1000	43.0	[11.127567]	[86]	[6.780856]	[101]	[12173658]	[12173673]
758_375	chr20	23132943	23133343	+	1000	486.0	[]	[]	[6.780856]	[79]	[]	[23133118]
758_37502	chr1	21255131	21255531	+	935	43.0	[7.6377397]	[117]	[]	[]	[21255333]	[]
758_37504	chr1	24847985	24848385	+	905	43.0	[]	[]	[11.575829]	[133]	[]	[24848210]
758_37506	chr1	26281886	26282286	+	1000	43.0	[6.8439474, 11.575829]	[132, 162]	[]	[]	[26282089, 26282119]	[]
758_3751	chr6	4732892	4733292	+	1000	186.0	[7.3734775]	[70]	[8.693299]	[156]	[4733056]	[4733142]
758_37514	chr1	36372637	36373037	+	951	43.0	[9.373037]	[103]	[]	[]	[36372829]	[]
758_37518	chr1	44947322	44947722	+	964	43.0	[]	[]	[7.3734775]	[144]	[]	[44947555]
758_37519	chr1	45304523	45304923	+	1000	43.0	[]	[]	[9.373037]	[141]	[]	[45304745]
758_37527	chr1	85200227	85200627	+	620	43.0	[]	[]	[7.3734775]	[176]	[]	[85200469]
758_37528	chr1	87180063	87180463	+	745	43.0	[]	[]	[6.7416005]	[152]	[]	[87180275]
758_37530	chr1	94545062	94545462	+	541	43.0	[6.685237, 10.7555]	[95, 119]	[]	[]	[94545244, 94545268]	[]
758_37533	chr1	110877366	110877766	+	803	43.0	[]	[]	[6.7687325]	[179]	[]	[110877617]
758_37534	chr1	111747264	111747664	+	615	43.0	[]	[]	[9.442706]	[85]	[]	[111747435]
758_37536	chr1	113059079	113059479	+	1000	43.0	[]	[]	[6.8930507]	[159]	[]	[113059281]
758_3754	chr1	14422129	14422529	+	1000	185.5	[]	[]	[6.7416005]	[135]	[]	[14422361]
758_37540	chr1	151189883	151190283	+	1000	43.0	[]	[]	[8.458068]	[151]	[]	[151190044]
758_37542	chr1	155051807	155052207	+	945	43.0	[7.3734775]	[112]	[]	[]	[155052006]	[]
758_37547	chr1	173870092	173870492	+	967	43.0	[]	[]	[7.037342]	[83]	[]	[173870257]
758_37551	chr1	204361161	204361561	+	1000	43.0	[7.280349, 9.438231]	[62, 84]	[]	[]	[204361322, 204361344]	[]
758_37557	chr1	236753635	236754035	+	893	43.0	[]	[]	[6.8930507]	[77]	[]	[236753801]
758_37562	chr10	29449069	29449469	+	1000	43.0	[]	[]	[8.458068, 7.87297, 7.3734775]	[91, 139, 144]	[]	[29449248, 29449296, 29449301]
758_37568	chr10	63132834	63133234	+	904	43.0	[10.7555, 9.081597]	[86, 136]	[]	[]	[63133011, 63133061]	[]
758_37570	chr10	70677617	70678017	+	926	43.0	[6.780856]	[78]	[]	[]	[70677790]	[]
758_37576	chr10	84310445	84310845	+	936	43.0	[11.127567]	[85]	[]	[]	[84310627]	[]
758_37584	chr11	6468892	6469292	+	991	43.0	[10.256007]	[92]	[]	[]	[6469072]	[]
758_37586	chr11	9529325	9529725	+	954	43.0	[]	[]	[7.2884393]	[176]	[]	[9529558]
758_3759	chr12	24954249	24954649	+	1000	185.5	[]	[]	[8.859356]	[148]	[]	[24954479]
758_37606	chr11	123740229	123740629	+	1000	43.0	[]	[]	[6.780856]	[134]	[]	[123740431]
758_3761	chr13	97256387	97256787	+	1000	185.5	[6.780856]	[159]	[]	[]	[97256628]	[]
758_37611	chr12	7937757	7938157	+	1000	43.0	[9.802997]	[120]	[]	[]	[7937968]	[]
758_37615	chr12	48957860	48958260	+	1000	43.0	[7.280349]	[132]	[]	[]	[48958033]	[]
758_37622	chr12	75977874	75978274	+	1000	43.0	[11.575829]	[146]	[6.738754]	[90]	[75978087]	[75978031]
758_3763	chr16	113420	113820	+	1000	185.5	[8.708212]	[124]	[6.8439474]	[141]	[113644]	[113661]
758_37635	chr13	113493190	113493590	+	1000	43.0	[]	[]	[7.0754085]	[111]	[]	[113493370]
758_37637	chr14	24426615	24427015	+	953	43.0	[9.802997]	[88]	[]	[]	[24426796]	[]
758_37638	chr14	35413169	35413569	+	1000	43.0	[7.250373]	[171]	[]	[]	[35413404]	[]
758_37647	chr15	50140966	50141366	+	960	43.0	[7.25846]	[128]	[11.575829, 14.245327]	[152, 158]	[50141175]	[50141199, 50141205]
758_37650	chr15	58264519	58264919	+	977	43.0	[]	[]	[6.8930507, 6.8930507, 6.8930507]	[79, 124, 175]	[]	[58264672, 58264717, 58264768]
758_37656	chr15	78566047	78566447	+	988	43.0	[]	[]	[6.6800203, 7.87297]	[154, 190]	[]	[78566261, 78566297]
758_37662	chr15	95635724	95636124	+	991	43.0	[7.5565295]	[156]	[]	[]	[95635962]	[]
758_37667	chr16	14974926	14975326	+	1000	43.0	[8.458068]	[194]	[]	[]	[14975150]	[]
758_37668	chr16	15643383	15643783	+	999	43.0	[]	[]	[8.693299]	[162]	[]	[15643580]
758_37672	chr16	30394449	30394849	+	1000	43.0	[]	[]	[8.87635]	[125]	[]	[30394628]
758_37677	chr16	75044753	75045153	+	981	43.0	[6.773207]	[128]	[7.87297]	[136]	[75044922]	[75044930]
758_37680	chr16	81448533	81448933	+	949	43.0	[8.458068]	[112]	[]	[]	[81448737]	[]
758_37684	chr16	89490694	89491094	+	871	43.0	[9.56255]	[143]	[]	[]	[89490921]	[]
758_37685	chr17	6575253	6575653	+	1000	43.0	[8.693299]	[129]	[]	[]	[6575477]	[]
758_3769	chr6	30156215	30156615	+	1000	185.5	[10.7555]	[130]	[7.037342, 9.56255]	[75, 118]	[30156440]	[30156385, 30156428]
758_37690	chr17	29061035	29061435	+	985	43.0	[7.2884393]	[93]	[]	[]	[29061213]	[]
758_37715	chr19	6087185	6087585	+	1000	43.0	[7.5565295, 8.87635]	[122, 145]	[]	[]	[6087398, 6087421]	[]
758_37719	chr19	10236292	10236692	+	1000	43.0	[]	[]	[9.919872]	[117]	[]	[10236509]
