#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_4097	chr5	171953851	171954251	+	1000	43.0	[]	[]	[9.549196]	[85]	[]	[171954032]
919_4098	chr5	177124453	177124853	+	1000	43.0	[15.3284025]	[113]	[]	[]	[177124643]	[]
919_410	chr14	22871513	22871913	+	1000	179.0	[11.995326]	[99]	[]	[]	[22871711]	[]
919_4101	chr6	15915797	15916197	+	1000	43.0	[]	[]	[10.611208]	[112]	[]	[15916005]
919_4102	chr6	26204678	26205078	+	1000	43.0	[8.436447, 8.655526]	[98, 127]	[]	[]	[26204856, 26204885]	[]
919_4104	chr6	35260319	35260719	+	1000	43.0	[8.436447]	[119]	[15.3284025]	[105]	[35260531]	[35260517]
919_4105	chr6	35720407	35720807	+	1000	43.0	[11.2828665]	[89]	[9.511999]	[66]	[35720595]	[35720572]
919_4106	chr6	43481017	43481417	+	1000	43.0	[]	[]	[13.096307]	[122]	[]	[43481233]
919_4108	chr6	83464841	83465241	+	1000	43.0	[]	[]	[13.767965]	[98]	[]	[83465038]
919_4109	chr6	90479190	90479590	+	1000	43.0	[7.983867, 8.655526]	[124, 130]	[]	[]	[90479383, 90479389]	[]
919_411	chr16	87492980	87493380	+	1000	179.0	[]	[]	[9.699092]	[98]	[]	[87493173]
919_4110	chr6	147166399	147166799	+	1000	43.0	[9.942505]	[101]	[]	[]	[147166576]	[]
919_4113	chr6	158242548	158242948	+	1000	43.0	[12.475059]	[94]	[]	[]	[158242718]	[]
919_4114	chr6	166627401	166627801	+	1000	43.0	[]	[]	[7.6864405]	[106]	[]	[166627606]
919_4115	chr6	167855896	167856296	+	1000	43.0	[]	[]	[10.222199, 8.270616, 7.7142496]	[84, 99, 127]	[]	[167856061, 167856076, 167856104]
919_4116	chr7	32906331	32906731	+	1000	43.0	[13.767965]	[96]	[]	[]	[32906527]	[]
919_4118	chr7	67210534	67210934	+	1000	43.0	[]	[]	[11.295278, 6.9863925]	[106, 167]	[]	[67210722, 67210783]
919_4120	chr7	91264193	91264593	+	1000	43.0	[7.2086043]	[181]	[]	[]	[91264402]	[]
919_4121	chr7	101138150	101138550	+	1000	43.0	[9.76323]	[116]	[]	[]	[101138357]	[]
919_4123	chr7	117792146	117792546	+	1000	43.0	[]	[]	[8.129065]	[151]	[]	[117792373]
919_4125	chr7	135168000	135168400	+	1000	43.0	[]	[]	[13.096307]	[121]	[]	[135168196]
919_4127	chr7	155009577	155009977	+	1000	43.0	[11.295278]	[127]	[]	[]	[155009783]	[]
919_4128	chr8	38138773	38139173	+	1000	43.0	[13.767965]	[97]	[]	[]	[38138965]	[]
919_4131	chr9	37987371	37987771	+	1000	43.0	[13.767965]	[126]	[6.9234715]	[162]	[37987572]	[37987608]
919_4135	chr9	120477414	120477814	+	1000	43.0	[]	[]	[7.9622016]	[138]	[]	[120477636]
919_4136	chr9	129856971	129857371	+	1000	43.0	[]	[]	[13.767965]	[112]	[]	[129857176]
919_4137	chr9	130755227	130755627	+	1000	43.0	[9.511999]	[164]	[]	[]	[130755439]	[]
919_4139	chr9	130802736	130803136	+	1000	43.0	[]	[]	[7.560086]	[137]	[]	[130802956]
919_414	chr9	127969545	127969945	+	1000	179.0	[7.3269696]	[67]	[]	[]	[127969704]	[]
919_4141	chr9	130815311	130815711	+	1000	43.0	[]	[]	[7.6554127]	[92]	[]	[130815481]
919_4145	chr9	130881876	130882276	+	1000	43.0	[]	[]	[8.155379]	[94]	[]	[130882049]
919_4149	chr9	130924660	130925060	+	1000	43.0	[7.417628]	[134]	[]	[]	[130924875]	[]
919_4150	chr9	130930970	130931370	+	1000	43.0	[]	[]	[11.2828665]	[207]	[]	[130931189]
919_4159	chrX	7927154	7927554	+	1000	43.0	[]	[]	[9.45908]	[97]	[]	[7927349]
919_4161	chrX	72381683	72382083	+	1000	43.0	[]	[]	[7.2781315]	[65]	[]	[72381842]
919_4163	chr1	11273398	11273798	+	1000	42.0	[8.165209]	[235]	[]	[]	[11273560]	[]
919_4164	chr1	16607393	16607793	+	1000	42.0	[]	[]	[6.951835]	[185]	[]	[16607629]
919_4166	chr1	22662264	22662664	+	1000	42.0	[11.295278, 7.597396]	[118, 154]	[]	[]	[22662459, 22662495]	[]
919_4167	chr1	23800651	23801051	+	1000	42.0	[]	[]	[10.748932]	[90]	[]	[23800839]
919_417	chr21	33642073	33642473	+	1000	178.0	[7.597396]	[84]	[11.98683]	[102]	[33642254]	[33642272]
919_4170	chr1	108963256	108963656	+	1000	42.0	[]	[]	[7.249742]	[152]	[]	[108963499]
919_4172	chr1	179047651	179048051	+	1000	42.0	[9.141982]	[99]	[8.001171, 9.765003]	[71, 132]	[179047846]	[179047818, 179047879]
919_4173	chr1	183471771	183472171	+	1000	42.0	[]	[]	[7.5889]	[79]	[]	[183471943]
919_4176	chr1	230268271	230268671	+	1000	42.0	[]	[]	[11.98683]	[82]	[]	[230268424]
919_4178	chr1	243230914	243231314	+	1000	42.0	[]	[]	[15.3284025]	[99]	[]	[243231112]
919_418	chr5	179732399	179732799	+	1000	178.0	[]	[]	[13.096307]	[97]	[]	[179732596]
919_4180	chr10	21130183	21130583	+	1000	42.0	[11.997098]	[144]	[]	[]	[21130405]	[]
919_4182	chr10	50527681	50528081	+	1000	42.0	[11.995326]	[100]	[]	[]	[50527875]	[]
919_4183	chr10	72273756	72274156	+	1000	42.0	[6.9128656]	[129]	[]	[]	[72273983]	[]
919_4184	chr10	79239228	79239628	+	1000	42.0	[]	[]	[11.98683]	[91]	[]	[79239412]
919_4185	chr11	58900693	58901093	+	1000	42.0	[]	[]	[7.760843]	[71]	[]	[58900849]
919_4187	chr11	63480024	63480424	+	1000	42.0	[8.161369]	[137]	[]	[]	[63480256]	[]
919_4188	chr11	64449316	64449716	+	1000	42.0	[13.096307, 9.133486, 11.98683]	[62, 81, 99]	[]	[]	[64449477, 64449496, 64449514]	[]
919_419	chr9	83980112	83980512	+	1000	178.0	[]	[]	[11.019517]	[116]	[]	[83980325]
919_4190	chr12	9447691	9448091	+	1000	42.0	[]	[]	[15.3284025]	[143]	[]	[9447917]
919_4191	chr12	45273716	45274116	+	1000	42.0	[8.661762]	[117]	[]	[]	[45273916]	[]
919_4192	chr12	96472293	96472693	+	1000	42.0	[10.914621]	[60]	[13.547267]	[109]	[96472448]	[96472497]
919_4193	chr12	106941415	106941815	+	1000	42.0	[6.7459693]	[200]	[7.1035852]	[198]	[106941665]	[106941663]
919_4197	chr13	94389531	94389931	+	1000	42.0	[]	[]	[8.698377]	[144]	[]	[94389771]
919_4198	chr14	22897419	22897819	+	1000	42.0	[]	[]	[13.767965]	[110]	[]	[22897619]
919_4200	chr14	77826097	77826497	+	1000	42.0	[]	[]	[7.365663]	[148]	[]	[77826324]
919_4201	chr15	41513533	41513933	+	1000	42.0	[]	[]	[8.464807]	[162]	[]	[41513762]
919_4202	chr15	80902277	80902677	+	1000	42.0	[]	[]	[9.734841]	[104]	[]	[80902473]
919_4204	chr16	8991989	8992389	+	1000	42.0	[13.767965]	[159]	[]	[]	[8992229]	[]
919_4205	chr16	12420571	12420971	+	1000	42.0	[6.9863925]	[106]	[]	[]	[12420773]	[]
919_4207	chr16	59356177	59356577	+	1000	42.0	[11.995326]	[90]	[]	[]	[59356366]	[]
919_4208	chr16	89004165	89004565	+	1000	42.0	[6.744197]	[117]	[]	[]	[89004379]	[]
919_4212	chr17	66468275	66468675	+	1000	42.0	[9.942505]	[141]	[]	[]	[66468503]	[]
919_4213	chr18	306610	307010	+	1000	42.0	[8.123892, 7.471763]	[80, 115]	[7.5889]	[107]	[306786, 306821]	[306813]
919_4214	chr18	37670081	37670481	+	1000	42.0	[7.597396, 6.6778507]	[62, 94]	[11.315171]	[111]	[37670234, 37670266]	[37670283]
919_4215	chr19	5687115	5687515	+	1000	42.0	[9.063183]	[127]	[]	[]	[5687331]	[]
919_4216	chr19	10961914	10962314	+	1000	42.0	[7.419928]	[66]	[13.096307, 8.833028]	[103, 122]	[10962074]	[10962111, 10962130]
919_4217	chr19	14496267	14496667	+	1000	42.0	[8.4530525]	[108]	[11.315171]	[112]	[14496470]	[14496474]
919_4219	chr19	18064713	18065113	+	1000	42.0	[]	[]	[8.161369]	[111]	[]	[18064916]
919_4220	chr19	19192960	19193360	+	1000	42.0	[]	[]	[9.45908]	[114]	[]	[19193170]
919_4221	chr19	28555303	28555703	+	1000	42.0	[]	[]	[9.734841]	[87]	[]	[28555490]
919_4222	chr19	48780732	48781132	+	1000	42.0	[]	[]	[7.990104]	[61]	[]	[48780886]
919_4224	chr2	74653892	74654292	+	1000	42.0	[10.434889]	[98]	[]	[]	[74654067]	[]
919_4225	chr2	84925726	84926126	+	1000	42.0	[10.748932]	[108]	[]	[]	[84925929]	[]
919_4227	chr2	149040447	149040847	+	1000	42.0	[9.905027]	[91]	[]	[]	[149040627]	[]
919_4228	chr20	46989915	46990315	+	1000	42.0	[13.767965, 8.270616]	[96, 100]	[]	[]	[46990105, 46990109]	[]
919_4229	chr21	8230512	8230912	+	1000	42.0	[]	[]	[9.514142]	[135]	[]	[8230747]
919_4232	chr22	19955809	19956209	+	1000	42.0	[]	[]	[15.3284025]	[137]	[]	[19956020]
919_4245	chr22	21839434	21839834	+	1000	42.0	[6.951835]	[149]	[]	[]	[21839659]	[]
919_4246	chr22	21855681	21856081	+	1000	42.0	[7.677944]	[103]	[]	[]	[21855875]	[]
919_425	chr1	46285974	46286374	+	1000	176.0	[13.096307]	[100]	[]	[]	[46286171]	[]
919_4251	chr22	22516870	22517270	+	1000	42.0	[8.685505]	[106]	[7.9515624]	[89]	[22517073]	[22517056]
919_4252	chr22	22523552	22523952	+	1000	42.0	[]	[]	[7.4612455]	[201]	[]	[22523790]
919_4253	chr22	22678919	22679319	+	1000	42.0	[7.963974]	[128]	[]	[]	[22679138]	[]
919_4257	chr22	22859761	22860161	+	1000	42.0	[8.685505]	[165]	[]	[]	[22860005]	[]
919_426	chr17	38752474	38752874	+	1000	176.0	[7.4669967]	[94]	[]	[]	[38752666]	[]
919_4260	chr22	22934964	22935364	+	1000	42.0	[]	[]	[7.9084163]	[235]	[]	[22935208]
919_4261	chr22	22967049	22967449	+	1000	42.0	[7.0516834]	[164]	[]	[]	[22967225]	[]
919_4263	chr22	23033846	23034246	+	1000	42.0	[7.597396]	[114]	[]	[]	[23034024]	[]
919_4268	chr22	23160155	23160555	+	1000	42.0	[7.9622016]	[149]	[]	[]	[23160401]	[]
919_427	chr19	58381097	58381497	+	1000	176.0	[9.905027]	[100]	[]	[]	[58381293]	[]
919_4271	chr22	39908685	39909085	+	1000	42.0	[11.98683]	[127]	[]	[]	[39908912]	[]
919_4272	chr22	50140125	50140525	+	1000	42.0	[10.611208]	[74]	[]	[]	[50140290]	[]
919_4274	chr3	45631425	45631825	+	1000	42.0	[9.734841]	[99]	[]	[]	[45631611]	[]
919_4275	chr3	71982654	71983054	+	1000	42.0	[7.169635]	[92]	[8.942274]	[178]	[71982812]	[71982898]
919_4276	chr3	72817083	72817483	+	1000	42.0	[10.436662]	[73]	[9.905027]	[110]	[72817243]	[72817280]
919_4279	chr4	127965806	127966206	+	1000	42.0	[]	[]	[13.767965]	[114]	[]	[127966012]
919_428	chr2	65227510	65227910	+	1000	176.0	[]	[]	[6.744197]	[97]	[]	[65227706]
919_4280	chr4	185280643	185281043	+	1000	42.0	[8.069627]	[92]	[]	[]	[185280828]	[]
919_4283	chr5	134187466	134187866	+	837	42.0	[]	[]	[10.434889]	[69]	[]	[134187632]
919_4284	chr6	17859869	17860269	+	1000	42.0	[8.70122]	[62]	[9.703858]	[150]	[17860026]	[17860114]
919_4285	chr6	26556539	26556939	+	1000	42.0	[8.787421]	[112]	[]	[]	[26556747]	[]
919_4287	chr6	27592548	27592948	+	722	42.0	[]	[]	[7.636366]	[104]	[]	[27592746]
919_4288	chr6	31702734	31703134	+	1000	42.0	[8.653753]	[181]	[]	[]	[31702924]	[]
919_4290	chr6	91052949	91053349	+	1000	42.0	[8.013846]	[120]	[9.45908]	[69]	[91053157]	[91053106]
919_4291	chr6	99425215	99425615	+	1000	42.0	[12.843303]	[97]	[]	[]	[99425410]	[]
919_4294	chr6	152874918	152875318	+	1000	42.0	[11.2828665]	[144]	[7.52839]	[148]	[152875154]	[152875158]
919_4295	chr7	32879530	32879930	+	1000	42.0	[11.315171]	[106]	[]	[]	[32879729]	[]
919_4296	chr7	44999885	45000285	+	1000	42.0	[8.138656]	[117]	[]	[]	[45000099]	[]
919_4298	chr7	87128969	87129369	+	1000	42.0	[]	[]	[8.270616, 7.457406]	[123, 127]	[]	[87129181, 87129185]
919_4299	chr7	91946539	91946939	+	1000	42.0	[]	[]	[9.765003]	[115]	[]	[91946743]
919_43	chr16	89171415	89171815	+	1000	362.0	[]	[]	[13.767965]	[103]	[]	[89171613]
919_430	chr10	48470090	48470490	+	1000	175.0	[8.4295225]	[101]	[10.668542]	[116]	[48470288]	[48470303]
919_4301	chr7	103932405	103932805	+	1000	42.0	[11.995326]	[78]	[]	[]	[103932575]	[]
919_4302	chr7	107564189	107564589	+	1000	42.0	[11.995326]	[104]	[]	[]	[107564387]	[]
919_4303	chr7	112280820	112281220	+	1000	42.0	[8.4295225]	[80]	[7.9084163]	[102]	[112280971]	[112280993]
919_4304	chr7	132243562	132243962	+	1000	42.0	[]	[]	[10.614163]	[151]	[]	[132243806]
919_4305	chr7	135208374	135208774	+	1000	42.0	[10.242963]	[176]	[7.9515624]	[106]	[135208623]	[135208553]
919_4310	chr8	9321232	9321632	+	1000	42.0	[7.392598]	[135]	[]	[]	[9321449]	[]
919_4314	chr9	37290793	37291193	+	1000	42.0	[11.2828665]	[91]	[]	[]	[37290973]	[]
919_4316	chr9	98584028	98584428	+	1000	42.0	[6.9128656]	[71]	[]	[]	[98584185]	[]
919_4317	chr9	128150369	128150769	+	1000	42.0	[8.810179]	[109]	[]	[]	[128150561]	[]
919_4318	chr9	130732042	130732442	+	1000	42.0	[]	[]	[11.315171]	[173]	[]	[130732220]
919_432	chr1	42682147	42682547	+	1000	174.0	[13.547267]	[100]	[]	[]	[42682343]	[]
919_4324	chr9	130833297	130833697	+	1000	42.0	[10.25316]	[86]	[]	[]	[130833473]	[]
919_4326	chr9	130865193	130865593	+	1000	42.0	[]	[]	[6.98671]	[123]	[]	[130865408]
919_433	chr1	109397845	109398245	+	1000	174.0	[]	[]	[7.953706]	[93]	[]	[109398034]
919_4330	chr9	130988578	130988978	+	1000	42.0	[]	[]	[7.5147405]	[225]	[]	[130988824]
919_4331	chr9	131011251	131011651	+	1000	42.0	[8.129065]	[144]	[]	[]	[131011489]	[]
919_4333	chr9	131151036	131151436	+	1000	42.0	[]	[]	[6.8464055]	[157]	[]	[131151280]
919_4334	chr9	131272202	131272602	+	1000	42.0	[8.077128, 7.781394]	[102, 106]	[]	[]	[131272367, 131272371]	[]
919_4335	chr1	1068754	1069154	+	1000	41.0	[15.3284025]	[106]	[]	[]	[1068953]	[]
919_4337	chr1	14804572	14804972	+	1000	41.0	[10.434889]	[103]	[]	[]	[14804772]	[]
919_4339	chr1	23790833	23791233	+	1000	41.0	[12.034296]	[101]	[]	[]	[23791020]	[]
919_434	chr10	78029380	78029780	+	1000	174.0	[]	[]	[8.270616]	[105]	[]	[78029584]
919_4340	chr1	25818056	25818456	+	1000	41.0	[10.434889]	[106]	[]	[]	[25818249]	[]
919_4341	chr1	26698048	26698448	+	1000	41.0	[8.464807, 7.597396]	[121, 144]	[]	[]	[26698258, 26698281]	[]
919_4343	chr1	40450560	40450960	+	1000	41.0	[10.502711]	[105]	[]	[]	[40450754]	[]
919_4344	chr1	44290600	44291000	+	1000	41.0	[]	[]	[8.013846]	[128]	[]	[44290819]
919_4345	chr1	46158562	46158962	+	1000	41.0	[10.245942]	[95]	[]	[]	[46158756]	[]
919_4346	chr1	47180951	47181351	+	1000	41.0	[]	[]	[11.995326]	[112]	[]	[47181154]
919_4348	chr1	113914435	113914835	+	1000	41.0	[]	[]	[13.767965]	[92]	[]	[113914625]
919_435	chr11	842662	843062	+	1000	174.0	[13.096307]	[102]	[]	[]	[842861]	[]
919_4354	chr1	156579440	156579840	+	1000	41.0	[]	[]	[13.767965]	[89]	[]	[156579618]
919_4355	chr1	156863079	156863479	+	1000	41.0	[]	[]	[9.133486, 8.161369]	[128, 153]	[]	[156863294, 156863319]
919_4356	chr1	164712087	164712487	+	1000	41.0	[]	[]	[9.063183]	[100]	[]	[164712272]
919_436	chr12	28190210	28190610	+	1000	174.0	[9.45908]	[96]	[]	[]	[28190402]	[]
919_4360	chr1	207311232	207311632	+	1000	41.0	[8.001171]	[95]	[]	[]	[207311422]	[]
919_4361	chr1	207649865	207650265	+	1000	41.0	[11.98683]	[132]	[]	[]	[207650081]	[]
919_4362	chr1	207878928	207879328	+	1000	41.0	[11.2828665]	[181]	[]	[]	[207879159]	[]
919_4364	chr1	222543867	222544267	+	1000	41.0	[13.767965]	[108]	[]	[]	[222544073]	[]
919_4365	chr1	227169323	227169723	+	1000	41.0	[]	[]	[8.34459, 7.2239294]	[91, 114]	[]	[227169511, 227169534]
919_4367	chr1	244393864	244394264	+	1000	41.0	[7.9622016]	[141]	[]	[]	[244394098]	[]
919_4368	chr10	4941465	4941865	+	1000	41.0	[9.76323]	[91]	[7.990104]	[132]	[4941651]	[4941692]
919_4369	chr10	21044617	21045017	+	1000	41.0	[]	[]	[6.8814974]	[135]	[]	[21044844]
919_4370	chr10	22134179	22134579	+	1000	41.0	[]	[]	[10.242963]	[98]	[]	[22134349]
919_4371	chr10	71768806	71769206	+	1000	41.0	[7.2820473]	[194]	[]	[]	[71769040]	[]
919_4373	chr10	124010774	124011174	+	1000	41.0	[]	[]	[13.096307, 13.096307]	[79, 144]	[]	[124010948, 124011013]
919_4377	chr11	59142499	59142899	+	1000	41.0	[10.668542]	[109]	[]	[]	[59142702]	[]
919_4379	chr11	65215499	65215899	+	1000	41.0	[]	[]	[10.614163]	[115]	[]	[65215683]
919_438	chr6	6685332	6685732	+	1000	174.0	[9.905027]	[105]	[]	[]	[6685534]	[]
919_4381	chr11	70420036	70420436	+	1000	41.0	[]	[]	[8.653753]	[94]	[]	[70420224]
919_4382	chr11	75107188	75107588	+	1000	41.0	[13.767965]	[115]	[7.990104]	[67]	[75107401]	[75107353]
919_4388	chr12	56159157	56159557	+	1000	41.0	[10.2141905]	[74]	[]	[]	[56159330]	[]
919_439	chr7	64794103	64794503	+	1000	174.0	[]	[]	[13.767965]	[98]	[]	[64794301]
919_4391	chr12	123126641	123127041	+	1000	41.0	[9.531195, 12.034296]	[67, 141]	[]	[]	[123126799, 123126873]	[]
919_4393	chr14	22333944	22334344	+	1000	41.0	[6.682185]	[90]	[7.9515624, 8.661762]	[94, 144]	[22334126]	[22334130, 22334180]
919_4395	chr14	91737636	91738036	+	1000	41.0	[13.767965, 8.161369]	[105, 134]	[]	[]	[91737839, 91737868]	[]
919_4396	chr15	40136953	40137353	+	1000	41.0	[]	[]	[13.767965]	[93]	[]	[40137143]
919_4397	chr15	52227376	52227776	+	1000	41.0	[13.767965]	[94]	[]	[]	[52227557]	[]
919_4398	chr15	56251230	56251630	+	1000	41.0	[]	[]	[10.01349]	[95]	[]	[56251423]
919_4399	chr15	64246816	64247216	+	1000	41.0	[]	[]	[11.98683]	[133]	[]	[64247023]
919_44	chr19	45370464	45370864	+	1000	357.0	[]	[]	[8.534417]	[103]	[]	[45370666]
919_440	chr1	226526729	226527129	+	1000	173.0	[15.3284025]	[100]	[]	[]	[226526927]	[]
919_4400	chr15	65832879	65833279	+	1000	41.0	[11.98683]	[99]	[]	[]	[65833077]	[]
919_4404	chr16	15990865	15991265	+	1000	41.0	[8.0176115, 9.45908]	[90, 125]	[]	[]	[15991040, 15991075]	[]
919_4407	chr16	46830117	46830517	+	1000	41.0	[7.1611385]	[99]	[]	[]	[46830303]	[]
919_4408	chr16	68538751	68539151	+	1000	41.0	[7.392598]	[145]	[11.98683]	[107]	[68538974]	[68538936]
919_441	chr1	247210769	247211169	+	1000	173.0	[9.45908, 8.833028]	[100, 142]	[]	[]	[247210963, 247211005]	[]
919_4410	chr17	7586680	7587080	+	1000	41.0	[13.547267]	[95]	[]	[]	[7586865]	[]
919_4411	chr17	19271092	19271492	+	1000	41.0	[13.767965, 7.895588]	[105, 124]	[]	[]	[19271297, 19271316]	[]
919_4414	chr17	48478229	48478629	+	1000	41.0	[]	[]	[10.668542]	[96]	[]	[48478421]
919_4416	chr17	69013453	69013853	+	1000	41.0	[7.2086043]	[144]	[8.661762]	[112]	[69013685]	[69013653]
919_4418	chr17	78239393	78239793	+	1000	41.0	[10.434889]	[99]	[]	[]	[78239573]	[]
919_4419	chr17	81871156	81871556	+	1000	41.0	[]	[]	[8.129065]	[127]	[]	[81871376]
919_4422	chr19	1592737	1593137	+	1000	41.0	[]	[]	[7.6864405]	[98]	[]	[1592926]
919_4423	chr19	6677827	6678227	+	1000	41.0	[6.920084]	[107]	[]	[]	[6678033]	[]
919_4425	chr19	11035935	11036335	+	1000	41.0	[8.270616]	[113]	[]	[]	[11036136]	[]
919_4426	chr19	15283116	15283516	+	1000	41.0	[7.2086043]	[52]	[15.3284025]	[107]	[15283267]	[15283322]
919_4427	chr19	45076282	45076682	+	1000	41.0	[9.370035]	[115]	[]	[]	[45076470]	[]
919_4428	chr19	45423516	45423916	+	1000	41.0	[7.597396]	[116]	[9.514142]	[93]	[45423730]	[45423707]
919_4433	chr2	127453379	127453779	+	1000	41.0	[11.98683, 7.2810874]	[98, 122]	[9.703858]	[126]	[127453572, 127453596]	[127453600]
919_4434	chr2	157267537	157267937	+	1000	41.0	[]	[]	[8.833028]	[112]	[]	[157267724]
919_4436	chr2	172103764	172104164	+	1000	41.0	[6.897348]	[97]	[]	[]	[172103959]	[]
919_4437	chr2	176002631	176003031	+	1000	41.0	[]	[]	[11.98683]	[89]	[]	[176002817]
919_4439	chr2	218287125	218287525	+	1000	41.0	[8.34459, 10.502711]	[103, 107]	[]	[]	[218287323, 218287327]	[]
919_4440	chr20	49813614	49814014	+	1000	41.0	[13.767965]	[112]	[]	[]	[49813820]	[]
919_4441	chr20	53912345	53912745	+	1000	41.0	[]	[]	[6.9739804]	[105]	[]	[53912543]
919_4442	chr21	41847499	41847899	+	1000	41.0	[8.787421]	[81]	[]	[]	[41847679]	[]
919_4447	chr22	19963987	19964387	+	1000	41.0	[7.279904]	[147]	[]	[]	[19964146]	[]
919_4448	chr22	20118604	20119004	+	1000	41.0	[]	[]	[8.441064]	[141]	[]	[20118770]
919_445	chr4	169620118	169620518	+	1000	173.0	[9.370035, 8.787421]	[89, 93]	[]	[]	[169620306, 169620310]	[]
919_4450	chr22	20354132	20354532	+	1000	41.0	[10.222199]	[150]	[]	[]	[20354287]	[]
919_4460	chr22	21444006	21444406	+	1000	41.0	[]	[]	[6.920084]	[87]	[]	[21444160]
919_4461	chr22	21608258	21608658	+	1000	41.0	[]	[]	[8.685505]	[169]	[]	[21608459]
919_4465	chr22	21741780	21742180	+	1000	41.0	[10.25316]	[86]	[7.9622016]	[57]	[21741966]	[21741937]
919_4470	chr22	21862601	21863001	+	1000	41.0	[12.475059]	[218]	[]	[]	[21862848]	[]
919_4483	chr22	22673403	22673803	+	1000	41.0	[6.9218564]	[147]	[]	[]	[22673639]	[]
919_4496	chr22	22910695	22911095	+	1000	41.0	[9.370035]	[75]	[]	[]	[22910852]	[]
919_450	chr19	14117607	14118007	+	1000	172.0	[8.787421]	[99]	[]	[]	[14117803]	[]
919_4500	chr22	22973143	22973543	+	1000	41.0	[]	[]	[10.614163]	[95]	[]	[22973311]
919_4501	chr22	23105278	23105678	+	1000	41.0	[]	[]	[7.249742]	[80]	[]	[23105431]
919_4502	chr22	31891689	31892089	+	1000	41.0	[15.3284025]	[119]	[]	[]	[31891894]	[]
919_4503	chr22	42533322	42533722	+	1000	41.0	[7.990104]	[134]	[15.3284025]	[118]	[42533547]	[42533531]
919_4504	chr3	15743514	15743914	+	1000	41.0	[10.25316, 7.9346805]	[81, 114]	[7.781394]	[85]	[15743693, 15743726]	[15743697]
919_4508	chr3	185937658	185938058	+	1000	41.0	[]	[]	[8.138656]	[117]	[]	[185937851]
919_4509	chr4	26701862	26702262	+	1000	41.0	[7.365663]	[103]	[]	[]	[26702061]	[]
919_451	chr19	38862588	38862988	+	1000	172.0	[]	[]	[10.668542]	[121]	[]	[38862809]
919_4512	chr5	108266237	108266637	+	1000	41.0	[]	[]	[9.370035]	[129]	[]	[108266458]
919_4516	chr5	135894772	135895172	+	1000	41.0	[]	[]	[7.0993586]	[153]	[]	[135895020]
919_4517	chr5	139743445	139743845	+	1000	41.0	[15.3284025]	[118]	[]	[]	[139743663]	[]
919_4518	chr5	140244427	140244827	+	1000	41.0	[]	[]	[10.434889]	[105]	[]	[140244615]
919_4519	chr5	151447786	151448186	+	1000	41.0	[13.096307]	[100]	[]	[]	[151447984]	[]
919_452	chr8	27311150	27311550	+	1000	172.0	[8.942274]	[106]	[]	[]	[27311353]	[]
919_4521	chr6	16007140	16007540	+	1000	41.0	[]	[]	[11.995326]	[65]	[]	[16007305]
919_4522	chr6	17600142	17600542	+	1000	41.0	[7.9515624]	[147]	[]	[]	[17600371]	[]
919_4523	chr6	25991761	25992161	+	1000	41.0	[]	[]	[8.787421]	[106]	[]	[25991965]
919_4524	chr6	27568293	27568693	+	1000	41.0	[6.682185]	[110]	[]	[]	[27568498]	[]
919_4525	chr6	30131023	30131423	+	1000	41.0	[7.2086043]	[82]	[11.295278]	[102]	[30131201]	[30131221]
919_4528	chr7	25732643	25733043	+	1000	41.0	[7.335466, 7.6554127]	[103, 128]	[12.034296]	[142]	[25732818, 25732843]	[25732857]
919_453	chr11	32176231	32176631	+	1000	171.0	[13.767965]	[96]	[]	[]	[32176424]	[]
919_4533	chr7	103660501	103660901	+	1000	41.0	[9.549196]	[135]	[9.370035]	[92]	[103660731]	[103660688]
919_4535	chr7	106959747	106960147	+	1000	41.0	[8.653753]	[112]	[]	[]	[106959956]	[]
919_4536	chr7	107025518	107025918	+	1000	41.0	[8.231745]	[80]	[]	[]	[107025693]	[]
919_4538	chr7	154817530	154817930	+	1000	41.0	[9.180952]	[59]	[]	[]	[154817687]	[]
919_4539	chr8	17254270	17254670	+	1000	41.0	[]	[]	[6.9043694]	[89]	[]	[17254455]
919_454	chr16	3264433	3264833	+	1000	171.0	[11.995326]	[97]	[]	[]	[3264628]	[]
919_4540	chr8	30648407	30648807	+	1000	41.0	[9.370035]	[77]	[]	[]	[30648575]	[]
919_4541	chr8	141338561	141338961	+	1000	41.0	[15.3284025]	[136]	[]	[]	[141338776]	[]
919_4543	chr9	109118038	109118438	+	1000	41.0	[]	[]	[9.141982]	[137]	[]	[109118266]
919_4544	chr9	128255255	128255655	+	1000	41.0	[7.249742]	[158]	[]	[]	[128255475]	[]
919_4546	chr9	130762353	130762753	+	1000	41.0	[]	[]	[6.897348]	[95]	[]	[130762524]
919_4552	chr9	130886889	130887289	+	1000	41.0	[]	[]	[6.880627]	[84]	[]	[130887052]
919_456	chr5	36725004	36725404	+	1000	171.0	[]	[]	[11.995326, 7.597396]	[101, 140]	[]	[36725204, 36725243]
919_4561	chr9	131054789	131055189	+	1000	41.0	[9.456024]	[219]	[6.6958528]	[132]	[131055028]	[131054941]
919_4568	chr9	133149273	133149673	+	1000	41.0	[]	[]	[6.9739804]	[104]	[]	[133149458]
