#PeakID(python identify_motif.py ./ENCODE_processed_files/BACH1_idr.fa BACH1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
593_6787	chr2	32592027	32592427	+	830	26.0	[6.782292]	[140]	[6.1916084]	[84]	[32592261]	[32592205]
593_6803	chr2	189534871	189535271	+	828	26.0	[]	[]	[16.412586]	[139]	[]	[189535084]
593_6805	chr2	219253149	219253549	+	833	26.0	[]	[]	[16.412586]	[112]	[]	[219253345]
593_6806	chr2	233556983	233557383	+	800	26.0	[16.412586]	[74]	[6.6792603]	[72]	[233557143]	[233557141]
593_6809	chr20	47351491	47351891	+	840	26.0	[]	[]	[11.296419]	[166]	[]	[47351719]
593_6810	chr20	50029954	50030354	+	643	26.0	[16.412586]	[117]	[]	[]	[50030169]	[]
593_6812	chr20	50737363	50737763	+	860	26.0	[]	[]	[16.412586]	[104]	[]	[50737560]
593_6827	chr22	19772893	19773293	+	897	26.0	[]	[]	[11.111503]	[130]	[]	[19773110]
593_6829	chr22	19889986	19890386	+	888	26.0	[6.8557186]	[90]	[10.854122, 9.72495]	[74, 88]	[19890176]	[19890160, 19890174]
593_683	chr18	6682285	6682685	+	1000	105.0	[12.235088]	[103]	[]	[]	[6682483]	[]
593_6836	chr22	20615612	20616012	+	844	26.0	[6.3696322]	[161]	[]	[]	[20615788]	[]
593_686	chr3	113287270	113287670	+	1000	105.0	[7.2059402, 13.902448]	[94, 105]	[12.146455, 8.4563675]	[92, 103]	[113287461, 113287472]	[113287459, 113287470]
593_6861	chr22	22697462	22697862	+	859	26.0	[7.0523825]	[136]	[8.438943]	[134]	[22697650]	[22697648]
593_6870	chr22	23108798	23109198	+	892	26.0	[]	[]	[9.278032]	[142]	[]	[23109038]
593_6883	chr3	20038675	20039075	+	787	26.0	[6.264672]	[142]	[]	[]	[20038894]	[]
593_69	chr8	97214650	97215050	+	1000	376.0	[8.790712, 13.45553]	[87, 107]	[7.3720512, 13.902448]	[85, 105]	[97214837, 97214857]	[97214835, 97214855]
593_6903	chr4	73450355	73450755	+	789	26.0	[16.412586]	[126]	[6.6792603]	[124]	[73450577]	[73450575]
593_6905	chr4	124631783	124632183	+	636	26.0	[10.945392]	[69]	[9.716079, 6.7369432]	[67, 121]	[124631950]	[124631948, 124632002]
593_6906	chr4	141637500	141637900	+	599	26.0	[13.902448]	[146]	[13.45553]	[144]	[141637713]	[141637711]
593_6907	chr4	150318522	150318922	+	701	26.0	[]	[]	[12.235088]	[119]	[]	[150318739]
593_6911	chr5	10702563	10702963	+	798	26.0	[6.2166324]	[189]	[]	[]	[10702812]	[]
593_6912	chr5	29796097	29796497	+	850	26.0	[11.296419]	[124]	[]	[]	[29796305]	[]
593_6914	chr5	44812568	44812968	+	576	26.0	[8.342637]	[171]	[]	[]	[44812799]	[]
593_6917	chr5	90548064	90548464	+	561	26.0	[7.238777, 6.6792603]	[113, 134]	[16.412586]	[132]	[90548270, 90548291]	[90548289]
593_6918	chr5	95822811	95823211	+	865	26.0	[]	[]	[7.3432603, 9.57195]	[68, 97]	[]	[95822971, 95823000]
593_6920	chr5	124644161	124644561	+	774	26.0	[9.716079]	[116]	[13.902448]	[114]	[124644354]	[124644352]
593_6922	chr5	133026000	133026400	+	736	26.0	[]	[]	[6.5257025]	[126]	[]	[133026212]
593_6926	chr6	7769750	7770150	+	584	26.0	[6.6792603, 6.3859158]	[100, 125]	[11.6737585, 8.342637]	[98, 123]	[7769926, 7769951]	[7769924, 7769949]
593_693	chr1	247471438	247471838	+	1000	104.0	[12.235088, 12.235088]	[124, 176]	[]	[]	[247471619, 247471671]	[]
593_6933	chr6	26123663	26124063	+	853	26.0	[7.1146708]	[159]	[8.624022]	[157]	[26123893]	[26123891]
593_6940	chr6	27388811	27389211	+	827	26.0	[]	[]	[6.7076573]	[134]	[]	[27389043]
593_6954	chr6	44116569	44116969	+	795	26.0	[]	[]	[11.999462]	[139]	[]	[44116808]
593_6959	chr6	53532493	53532893	+	847	26.0	[6.7076573]	[94]	[11.195025]	[119]	[53532682]	[53532707]
593_6965	chr6	126891169	126891569	+	777	26.0	[7.0733485]	[94]	[16.412586]	[92]	[126891360]	[126891358]
593_6966	chr6	133569473	133569873	+	846	26.0	[16.412586]	[88]	[9.818272, 8.150912]	[86, 118]	[133569660]	[133569658, 133569690]
593_6971	chr6	146892557	146892957	+	836	26.0	[13.902448, 11.13416]	[92, 125]	[9.5834875]	[90]	[146892731, 146892764]	[146892729]
593_6972	chr6	150080601	150081001	+	583	26.0	[8.495638]	[82]	[]	[]	[150080783]	[]
593_6974	chr6	157107817	157108217	+	774	26.0	[10.945392]	[106]	[12.540544, 7.711474]	[104, 180]	[157107980]	[157107978, 157108054]
593_6975	chr6	167831272	167831672	+	587	26.0	[10.945392]	[146]	[11.6737585]	[144]	[167831494]	[167831492]
593_6985	chr7	106980311	106980711	+	649	26.0	[10.791834, 7.260634]	[182, 198]	[11.977605]	[196]	[106980545, 106980561]	[106980559]
593_699	chr2	112021725	112022125	+	1000	104.0	[]	[]	[7.6756134]	[146]	[]	[112021939]
593_6990	chr7	120992838	120993238	+	646	26.0	[6.523624]	[145]	[]	[]	[120993042]	[]
593_7002	chr7	151233102	151233502	+	857	26.0	[9.818272]	[92]	[16.412586]	[90]	[151233287]	[151233285]
593_7006	chr8	71591138	71591538	+	811	26.0	[16.412586]	[118]	[]	[]	[71591339]	[]
593_701	chr3	172857129	172857529	+	1000	104.0	[13.902448, 6.417672]	[119, 139]	[8.062279]	[117]	[172857335, 172857355]	[172857333]
593_7016	chr9	71647114	71647514	+	735	26.0	[6.6792603]	[129]	[13.45553]	[127]	[71647339]	[71647337]
593_702	chr3	182920495	182920895	+	1000	104.0	[16.412586, 11.111503]	[109, 122]	[]	[]	[182920704, 182920717]	[]
593_704	chr6	30717462	30717862	+	1000	104.0	[9.716079]	[146]	[13.902448]	[144]	[30717687]	[30717685]
593_7041	chrX	64342825	64343225	+	638	26.0	[13.902448, 7.904591]	[178, 199]	[9.189399]	[176]	[64343008, 64343029]	[64343006]
593_7049	chr1	16721707	16722107	+	617	25.0	[]	[]	[6.6497006]	[84]	[]	[16721863]
593_705	chr6	37059263	37059663	+	1000	104.0	[9.818272]	[108]	[12.673135]	[106]	[37059470]	[37059468]
593_7052	chr1	26788964	26789364	+	816	25.0	[6.809668]	[167]	[]	[]	[26789174]	[]
593_7072	chr1	162380352	162380752	+	569	25.0	[]	[]	[7.078671]	[119]	[]	[162380569]
593_708	chr14	56339959	56340359	+	1000	103.0	[12.235088, 16.412586]	[82, 97]	[6.6792603]	[95]	[56340138, 56340153]	[56340151]
593_7081	chr1	210627705	210628105	+	554	25.0	[]	[]	[12.235088]	[124]	[]	[210627903]
593_7085	chr1	230875350	230875750	+	764	25.0	[12.673135, 7.6381135]	[119, 164]	[7.2059402, 9.72495]	[117, 162]	[230875540, 230875585]	[230875538, 230875583]
593_7088	chr1	246214995	246215395	+	815	25.0	[7.8219643]	[121]	[]	[]	[246215156]	[]
593_7089	chr1	248825896	248826296	+	766	25.0	[]	[]	[6.3568525]	[154]	[]	[248826109]
593_71	chr5	76372575	76372975	+	1000	373.0	[6.6792603, 13.45553]	[73, 120]	[12.540544, 10.945392]	[71, 118]	[76372740, 76372787]	[76372738, 76372785]
593_7102	chr10	92573659	92574059	+	643	25.0	[7.915286]	[99]	[11.977605]	[97]	[92573842]	[92573840]
593_7110	chr11	62082003	62082403	+	652	25.0	[11.999462]	[140]	[7.8934293]	[138]	[62082160]	[62082158]
593_7116	chr11	124173984	124174384	+	667	25.0	[13.902448]	[134]	[8.062279]	[132]	[124174190]	[124174188]
593_7123	chr12	56316043	56316443	+	789	25.0	[8.624022]	[218]	[]	[]	[56316274]	[]
593_7124	chr12	56635989	56636389	+	760	25.0	[6.6766243]	[162]	[]	[]	[56636193]	[]
593_7126	chr12	76470567	76470967	+	755	25.0	[13.45553]	[99]	[7.2059402]	[97]	[76470756]	[76470754]
593_7128	chr12	121799883	121800283	+	584	25.0	[10.030405]	[151]	[16.412586]	[149]	[121800103]	[121800101]
593_714	chr4	185730354	185730754	+	1000	103.0	[16.412586]	[107]	[10.945392]	[105]	[185730552]	[185730550]
593_715	chr5	68344393	68344793	+	1000	103.0	[10.945392]	[120]	[16.412586]	[118]	[68344608]	[68344606]
593_7157	chr14	23078636	23079036	+	768	25.0	[8.238153, 12.540544]	[129, 139]	[7.262118, 11.999462, 13.902448]	[107, 127, 137]	[23078859, 23078869]	[23078837, 23078857, 23078867]
593_7164	chr15	40045042	40045442	+	738	25.0	[8.452113]	[118]	[]	[]	[40045257]	[]
593_717	chr8	61876750	61877150	+	1000	103.0	[13.902448]	[98]	[9.716079]	[96]	[61876946]	[61876944]
593_7182	chr16	71933912	71934312	+	638	25.0	[6.8832946, 11.85311]	[117, 144]	[7.1604733]	[72]	[71934121, 71934148]	[71934076]
593_7186	chr16	85603079	85603479	+	594	25.0	[]	[]	[11.13416]	[191]	[]	[85603323]
593_7191	chr17	29291073	29291473	+	616	25.0	[10.54713, 7.1142826]	[129, 182]	[]	[]	[29291250, 29291303]	[]
593_7206	chr17	80833074	80833474	+	819	25.0	[13.45553]	[107]	[]	[]	[80833261]	[]
593_7214	chr18	26090484	26090884	+	790	25.0	[]	[]	[6.419141]	[148]	[]	[26090650]
593_7217	chr19	7858315	7858715	+	572	25.0	[6.767894]	[103]	[6.7231274]	[101]	[7858511]	[7858509]
593_723	chr21	43768129	43768529	+	1000	102.0	[16.412586]	[124]	[7.2059402]	[122]	[43768343]	[43768341]
593_7236	chr19	56170290	56170690	+	649	25.0	[13.902448]	[67]	[9.716079, 6.1846833]	[65, 119]	[56170456]	[56170454, 56170508]
593_7242	chr2	45190397	45190797	+	720	25.0	[13.902448]	[106]	[12.32841, 11.244649]	[104, 165]	[45190585]	[45190583, 45190644]
593_726	chr4	73832666	73833066	+	1000	102.0	[10.162996]	[136]	[16.412586]	[134]	[73832896]	[73832894]
593_7274	chr21	35504345	35504745	+	720	25.0	[6.818255]	[137]	[]	[]	[35504572]	[]
593_7275	chr21	36429997	36430397	+	594	25.0	[]	[]	[9.125032]	[114]	[]	[36430163]
593_729	chr5	123454522	123454922	+	1000	102.0	[7.2059402]	[105]	[13.45553]	[103]	[123454723]	[123454721]
593_730	chr6	53548033	53548433	+	1000	102.0	[7.8001075, 16.412586]	[53, 117]	[]	[]	[53548185, 53548249]	[]
593_7308	chr22	21673423	21673823	+	716	25.0	[8.78628]	[162]	[6.462954]	[160]	[21673650]	[21673648]
593_7334	chr3	9395922	9396322	+	707	25.0	[12.082088]	[92]	[]	[]	[9396089]	[]
593_7339	chr3	40580400	40580800	+	731	25.0	[]	[]	[16.412586]	[99]	[]	[40580599]
593_7346	chr3	149007860	149008260	+	633	25.0	[10.949082]	[120]	[7.8001075]	[86]	[149008073]	[149008039]
593_7347	chr3	149576211	149576611	+	675	25.0	[7.6381135, 6.6792603]	[87, 119]	[9.72495, 12.146455]	[85, 117]	[149576382, 149576414]	[149576380, 149576412]
593_735	chr15	39455405	39455805	+	1000	101.0	[8.588959]	[113]	[13.902448]	[111]	[39455617]	[39455615]
593_7350	chr4	996014	996414	+	739	25.0	[6.2946467]	[74]	[]	[]	[996176]	[]
593_7352	chr4	10201843	10202243	+	678	25.0	[12.673135]	[88]	[7.0733485]	[86]	[10202029]	[10202027]
593_7357	chr4	83013109	83013509	+	711	25.0	[]	[]	[6.1916084]	[145]	[]	[83013318]
593_7361	chr4	138910828	138911228	+	697	25.0	[]	[]	[7.1189213]	[74]	[]	[138910984]
593_7367	chr4	184386195	184386595	+	636	25.0	[12.673135]	[154]	[10.945392]	[203]	[184386396]	[184386445]
593_7369	chr5	14268173	14268573	+	758	25.0	[8.105562, 12.673135, 6.614336]	[96, 141, 150]	[10.945392]	[139]	[14268332, 14268377, 14268386]	[14268375]
593_7373	chr5	39399520	39399920	+	604	25.0	[10.945392]	[114]	[9.716079, 6.4417353]	[112, 165]	[39399719]	[39399717, 39399770]
593_7383	chr5	141326005	141326405	+	739	25.0	[11.300851]	[120]	[]	[]	[141326224]	[]
593_7386	chr5	149466571	149466971	+	569	25.0	[]	[]	[6.3696322]	[69]	[]	[149466722]
593_7388	chr5	179623416	179623816	+	653	25.0	[7.1604733]	[113]	[]	[]	[179623628]	[]
593_7391	chr6	3407116	3407516	+	654	25.0	[10.995752, 16.412586]	[168, 181]	[]	[]	[3407330, 3407343]	[]
593_7398	chr6	27472448	27472848	+	812	25.0	[8.4563675]	[153]	[]	[]	[27472688]	[]
593_74	chr5	14696010	14696410	+	1000	369.0	[7.915286, 7.8001075]	[111, 125]	[11.977605]	[109]	[14696213, 14696227]	[14696211]
593_7409	chr6	31546628	31547028	+	566	25.0	[]	[]	[8.154447]	[228]	[]	[31546873]
593_7425	chr6	136950435	136950835	+	544	25.0	[13.902448]	[125]	[16.412586]	[123]	[136950643]	[136950641]
593_744	chr9	137083371	137083771	+	1000	101.0	[9.125032, 10.030405]	[88, 107]	[9.342972, 9.716079]	[86, 105]	[137083552, 137083571]	[137083550, 137083569]
593_7441	chr7	73822610	73823010	+	753	25.0	[9.716079]	[99]	[6.7715845, 13.902448, 8.150912]	[86, 97, 161]	[73822795]	[73822782, 73822793, 73822857]
593_7445	chr7	96322349	96322749	+	791	25.0	[7.3229833]	[173]	[]	[]	[96322557]	[]
593_7454	chr7	112790379	112790779	+	606	25.0	[6.3591084]	[186]	[]	[]	[112790574]	[]
593_7465	chr7	150955885	150956285	+	786	25.0	[8.624022]	[90]	[10.854122, 7.5569677]	[88, 98]	[150956038]	[150956036, 150956046]
593_747	chr15	58332151	58332551	+	1000	100.0	[6.970353, 12.32841, 8.2620945]	[107, 117, 158]	[6.9115763]	[156]	[58332332, 58332342, 58332383]	[58332381]
593_7474	chr8	38873374	38873774	+	811	25.0	[]	[]	[11.195025]	[153]	[]	[38873620]
593_7477	chr8	102738543	102738943	+	710	25.0	[13.902448]	[127]	[13.45553]	[125]	[102738763]	[102738761]
593_748	chr16	30657833	30658233	+	1000	100.0	[6.4561973]	[137]	[]	[]	[30658056]	[]
593_7481	chr8	144100286	144100686	+	808	25.0	[12.32841]	[174]	[13.902448]	[172]	[144100529]	[144100527]
593_7485	chr9	35071860	35072260	+	713	25.0	[12.235088]	[147]	[]	[]	[35072084]	[]
593_7494	chr9	131020432	131020832	+	746	25.0	[7.0770397]	[142]	[6.9820795, 6.3290386]	[128, 144]	[131020599]	[131020585, 131020601]
593_7505	chrUn_KI270742v1	20993	21393	+	767	25.0	[7.4181294]	[131]	[]	[]	[21214]	[]
593_7515	chr1	12230454	12230854	+	644	24.0	[7.4399867]	[120]	[]	[]	[12230628]	[]
593_7516	chr1	15272456	15272856	+	790	24.0	[6.6792603]	[163]	[12.540544]	[161]	[15272684]	[15272682]
593_753	chr3	186242455	186242855	+	1000	100.0	[7.2059402]	[105]	[16.412586]	[103]	[186242654]	[186242652]
593_7548	chr1	51729216	51729616	+	669	24.0	[]	[]	[7.0273266]	[87]	[]	[51729378]
593_7552	chr1	70231440	70231840	+	704	24.0	[13.902448]	[181]	[9.716079]	[179]	[70231674]	[70231672]
593_7558	chr1	116268188	116268588	+	577	24.0	[13.45553]	[150]	[13.902448]	[148]	[116268400]	[116268398]
593_7559	chr1	116485148	116485548	+	706	24.0	[12.235088, 6.9820795]	[161, 173]	[11.111503]	[200]	[116485357, 116485369]	[116485396]
593_7578	chr1	223846735	223847135	+	713	24.0	[6.919791]	[153]	[]	[]	[223846962]	[]
593_7582	chr1	227335578	227335978	+	585	24.0	[]	[]	[7.0273266]	[60]	[]	[227335731]
593_7586	chr1	234523410	234523810	+	687	24.0	[]	[]	[6.803663]	[190]	[]	[234523607]
593_7589	chr1	246153837	246154237	+	543	24.0	[]	[]	[9.716079]	[127]	[]	[246154033]
593_759	chr9	123549946	123550346	+	1000	100.0	[16.412586]	[88]	[7.0733485, 6.861438, 6.112149]	[86, 95, 151]	[123550127]	[123550125, 123550134, 123550190]
593_7595	chr10	18505727	18506127	+	701	24.0	[]	[]	[7.3432603]	[107]	[]	[18505931]
593_7607	chr10	71613385	71613785	+	658	24.0	[16.412586]	[130]	[9.818272]	[128]	[71613601]	[71613599]
593_7609	chr10	73771720	73772120	+	751	24.0	[6.682951]	[168]	[]	[]	[73771970]	[]
593_761	chr1	167819968	167820368	+	1000	99.0	[16.412586]	[85]	[7.2059402]	[83]	[167820124]	[167820122]
593_7610	chr10	77836186	77836586	+	596	24.0	[7.904591]	[137]	[]	[]	[77836374]	[]
593_7613	chr10	92760578	92760978	+	639	24.0	[13.902448]	[93]	[8.4563675, 7.0770397]	[91, 105]	[92760767]	[92760765, 92760779]
593_7614	chr10	95528961	95529361	+	585	24.0	[12.540544]	[93]	[6.6792603]	[91]	[95529143]	[95529141]
593_7617	chr11	17921933	17922333	+	756	24.0	[13.902448]	[117]	[16.412586]	[115]	[17922122]	[17922120]
593_7623	chr11	62694743	62695143	+	648	24.0	[8.127419]	[111]	[8.238153, 12.235088]	[109, 143]	[62694934]	[62694932, 62694966]
593_7624	chr11	65134743	65135143	+	708	24.0	[]	[]	[7.2122426]	[150]	[]	[65134943]
593_7625	chr11	65225532	65225932	+	642	24.0	[11.409169]	[125]	[]	[]	[65225752]	[]
593_7629	chr11	96279550	96279950	+	707	24.0	[9.716079]	[151]	[13.902448]	[149]	[96279790]	[96279788]
593_7633	chr12	754882	755282	+	602	24.0	[]	[]	[8.150912]	[132]	[]	[755113]
593_764	chr15	80160553	80160953	+	1000	99.0	[13.902448]	[147]	[8.4563675]	[145]	[80160778]	[80160776]
593_7643	chr12	88247183	88247583	+	676	24.0	[16.412586]	[118]	[7.262118, 6.6792603]	[77, 116]	[88247398]	[88247357, 88247396]
593_7648	chr12	115823594	115823994	+	741	24.0	[11.13416]	[131]	[]	[]	[115823823]	[]
593_7654	chr13	50123753	50124153	+	720	24.0	[9.818272]	[110]	[16.412586]	[108]	[50123930]	[50123928]
593_7655	chr13	50910177	50910577	+	696	24.0	[11.244649]	[168]	[8.899031]	[166]	[50910398]	[50910396]
593_7663	chr13	90063704	90064104	+	644	24.0	[]	[]	[6.255612, 6.8832946]	[54, 99]	[]	[90063856, 90063901]
593_768	chr19	46786365	46786765	+	1000	99.0	[13.45553]	[125]	[]	[]	[46786565]	[]
593_7697	chr15	66356451	66356851	+	742	24.0	[6.594735, 6.2166324]	[107, 132]	[]	[]	[66356656, 66356681]	[]
593_7698	chr15	82875370	82875770	+	594	24.0	[10.030405, 10.030405]	[95, 118]	[16.412586, 16.412586]	[93, 116]	[82875557, 82875580]	[82875555, 82875578]
593_770	chr20	49676693	49677093	+	1000	99.0	[10.945392]	[99]	[13.45553]	[97]	[49676879]	[49676877]
593_7708	chr16	84055759	84056159	+	662	24.0	[10.949082]	[124]	[]	[]	[84055969]	[]
593_7715	chr17	29546089	29546489	+	579	24.0	[]	[]	[6.965921]	[128]	[]	[29546282]
593_772	chr7	98399053	98399453	+	1000	99.0	[10.949082]	[81]	[12.235088]	[99]	[98399233]	[98399251]
593_7725	chr17	50817192	50817592	+	726	24.0	[]	[]	[10.59517]	[171]	[]	[50817440]
593_7729	chr17	77088521	77088921	+	714	24.0	[12.673135]	[151]	[10.945392]	[149]	[77088766]	[77088764]
593_7732	chr18	3655263	3655663	+	678	24.0	[11.85311]	[135]	[]	[]	[3655415]	[]
593_7733	chr18	6884881	6885281	+	714	24.0	[]	[]	[7.8001075]	[144]	[]	[6885094]
593_774	chrX	43836758	43837158	+	1000	99.0	[16.412586]	[133]	[10.945392]	[131]	[43836974]	[43836972]
593_7744	chr19	39391207	39391607	+	657	24.0	[6.552027]	[216]	[]	[]	[39391455]	[]
593_775	chr14	35050599	35050999	+	1000	98.0	[7.2059402]	[123]	[16.412586]	[121]	[35050806]	[35050804]
593_7756	chr2	43178918	43179318	+	724	24.0	[9.189399]	[73]	[13.902448]	[71]	[43179084]	[43179082]
593_7762	chr2	130191264	130191664	+	633	24.0	[8.177104]	[109]	[]	[]	[130191467]	[]
593_7765	chr2	151289912	151290312	+	722	24.0	[]	[]	[8.210046]	[212]	[]	[151290135]
593_7767	chr2	161171535	161171935	+	564	24.0	[12.673135]	[145]	[6.6792603]	[143]	[161171744]	[161171742]
593_7776	chr2	214529527	214529927	+	754	24.0	[6.6792603]	[97]	[16.412586]	[95]	[214529710]	[214529708]
593_7779	chr2	219501448	219501848	+	727	24.0	[13.902448]	[104]	[11.6737585]	[102]	[219501649]	[219501647]
593_7780	chr2	223613023	223613423	+	688	24.0	[7.2059402, 6.3591084]	[125, 159]	[13.45553]	[123]	[223613231, 223613265]	[223613229]
593_7788	chr21	10463197	10463597	+	692	24.0	[]	[]	[11.6737585]	[132]	[]	[10463388]
593_7789	chr21	13974581	13974981	+	551	24.0	[9.020549]	[123]	[9.042406]	[121]	[13974766]	[13974764]
593_78	chr16	46394681	46395081	+	1000	352.0	[7.260634]	[110]	[]	[]	[46394891]	[]
593_7817	chr22	20800117	20800517	+	649	24.0	[6.7600446]	[83]	[]	[]	[20800292]	[]
593_784	chr7	93046601	93047001	+	1000	98.0	[11.13416]	[112]	[]	[]	[93046811]	[]
593_7864	chr3	14178779	14179179	+	740	24.0	[6.8076787]	[72]	[]	[]	[14178940]	[]
593_787	chr11	118887696	118888096	+	1000	97.0	[12.673135, 9.57195]	[110, 142]	[7.2059402, 8.11366]	[108, 140]	[118887903, 118887935]	[118887901, 118887933]
593_7870	chr3	139222053	139222453	+	736	24.0	[7.2316713, 8.624022]	[128, 199]	[10.854122]	[197]	[139222216, 139222287]	[139222285]
593_7875	chr3	167728559	167728959	+	648	24.0	[8.011604]	[155]	[6.965921, 7.3229833]	[143, 153]	[167728756]	[167728744, 167728754]
593_7879	chr3	196338398	196338798	+	725	24.0	[]	[]	[13.45553]	[121]	[]	[196338594]
593_7886	chr4	128979947	128980347	+	689	24.0	[12.082088]	[92]	[]	[]	[128980127]	[]
593_789	chr16	20084620	20085020	+	1000	97.0	[13.45553]	[88]	[7.2059402]	[86]	[20084800]	[20084798]
593_7895	chr5	68544738	68545138	+	759	24.0	[]	[]	[8.624022]	[165]	[]	[68544968]
593_7896	chr5	75717130	75717530	+	552	24.0	[]	[]	[7.1189213]	[142]	[]	[75717367]
593_7897	chr5	131163699	131164099	+	722	24.0	[6.8557186]	[60]	[11.999462]	[99]	[131163855]	[131163894]
593_7898	chr5	132293790	132294190	+	622	24.0	[7.324993]	[149]	[]	[]	[132293981]	[]
593_79	chr7	75937899	75938299	+	1000	352.0	[7.2059402, 16.412586]	[75, 137]	[16.412586, 10.030405]	[73, 135]	[75938061, 75938123]	[75938059, 75938121]
593_7903	chr5	143213747	143214147	+	712	24.0	[6.614336]	[179]	[]	[]	[143213989]	[]
593_7904	chr5	151022402	151022802	+	619	24.0	[16.412586]	[111]	[9.818272]	[109]	[151022595]	[151022593]
593_7905	chr5	159094792	159095192	+	684	24.0	[]	[]	[8.438943]	[142]	[]	[159095008]
593_7906	chr5	176537532	176537932	+	696	24.0	[]	[]	[7.9689574]	[101]	[]	[176537729]
593_7911	chr6	13048083	13048483	+	703	24.0	[7.238777, 10.854122]	[79, 129]	[11.999462]	[116]	[13048254, 13048304]	[13048291]
593_7912	chr6	13354277	13354677	+	632	24.0	[16.412586]	[196]	[]	[]	[13354488]	[]
593_7939	chr6	46233134	46233534	+	667	24.0	[10.945392]	[120]	[16.412586]	[118]	[46233328]	[46233326]
593_7953	chr7	73706379	73706779	+	706	24.0	[12.540544, 6.818255]	[88, 118]	[9.818272]	[86]	[73706562, 73706592]	[73706560]
593_7958	chr7	112505523	112505923	+	616	24.0	[7.2059402]	[155]	[16.412586]	[153]	[112505758]	[112505756]
593_7965	chr7	131069111	131069511	+	610	24.0	[]	[]	[8.210046]	[212]	[]	[131069344]
593_7970	chr7	139680798	139681198	+	569	24.0	[]	[]	[16.412586]	[142]	[]	[139681013]
593_7981	chr8	90168056	90168456	+	721	24.0	[7.5900736]	[144]	[]	[]	[90168273]	[]
593_7984	chr8	102585168	102585568	+	744	24.0	[6.861438]	[138]	[]	[]	[102585406]	[]
593_7987	chr8	129418431	129418831	+	684	24.0	[7.238777]	[185]	[]	[]	[129418653]	[]
593_7993	chr9	37800544	37800944	+	723	24.0	[10.59517]	[109]	[]	[]	[37800704]	[]
593_7994	chr9	83708375	83708775	+	704	24.0	[]	[]	[10.995752]	[182]	[]	[83708604]
593_80	chr11	66892126	66892526	+	1000	351.0	[16.412586, 8.210046, 13.45553]	[102, 123, 144]	[9.636316, 6.3859158]	[100, 121]	[66892319, 66892340, 66892361]	[66892317, 66892338]
593_800	chr7	12647712	12648112	+	1000	97.0	[9.818272]	[114]	[16.412586]	[112]	[12647918]	[12647916]
593_8002	chr9	123335567	123335967	+	652	24.0	[13.902448]	[103]	[16.412586]	[101]	[123335746]	[123335744]
593_8021	chr9	131733643	131734043	+	712	24.0	[13.45553]	[121]	[7.2059402]	[119]	[131733852]	[131733850]
593_8026	chrX	48919941	48920341	+	670	24.0	[8.363047, 6.417672]	[115, 183]	[]	[]	[48920104, 48920172]	[]
593_8027	chrX	118724805	118725205	+	678	24.0	[13.45553]	[134]	[9.163619]	[132]	[118724996]	[118724994]
593_8033	chr1	16725809	16726209	+	699	23.0	[]	[]	[6.5575905]	[156]	[]	[16726024]
593_8046	chr1	26722557	26722957	+	591	23.0	[]	[]	[6.255612]	[136]	[]	[26722717]
593_8051	chr1	40036612	40037012	+	542	23.0	[10.162996]	[85]	[12.540544]	[83]	[40036783]	[40036781]
593_806	chr12	131576722	131577122	+	1000	96.0	[6.8680296]	[72]	[]	[]	[131576888]	[]
593_8064	chr1	119874247	119874647	+	706	23.0	[12.673135]	[127]	[7.2059402]	[125]	[119874471]	[119874469]
593_8069	chr1	151061105	151061505	+	568	23.0	[12.235088]	[131]	[]	[]	[151061329]	[]
593_807	chr14	56199194	56199594	+	1000	96.0	[]	[]	[16.412586]	[93]	[]	[56199387]
593_8074	chr1	173429898	173430298	+	630	23.0	[]	[]	[16.412586]	[72]	[]	[173430052]
593_8077	chr1	195714252	195714652	+	628	23.0	[12.082088]	[185]	[]	[]	[195714490]	[]
593_8078	chr1	198167604	198168004	+	677	23.0	[]	[]	[8.896054]	[145]	[]	[198167825]
593_8086	chr1	234730439	234730839	+	551	23.0	[8.036991]	[175]	[]	[]	[234730664]	[]
593_809	chr19	6674848	6675248	+	1000	96.0	[9.716079]	[124]	[13.902448]	[122]	[6675051]	[6675049]
593_81	chr5	91280413	91280813	+	1000	350.0	[13.902448]	[108]	[13.45553, 16.412586]	[106, 117]	[91280615]	[91280613, 91280624]
593_8111	chr11	67317547	67317947	+	632	23.0	[]	[]	[6.523624]	[96]	[]	[67317711]
593_8119	chr12	7241468	7241868	+	561	23.0	[11.977605]	[168]	[8.260011]	[166]	[7241701]	[7241699]
593_8124	chr12	57782578	57782978	+	617	23.0	[7.0273266]	[128]	[]	[]	[57782755]	[]
593_8129	chr12	121802637	121803037	+	564	23.0	[]	[]	[6.5575905]	[105]	[]	[121802829]
593_8135	chr13	80573607	80574007	+	613	23.0	[]	[]	[8.238153]	[143]	[]	[80573832]
593_8147	chr13	91094666	91095066	+	601	23.0	[]	[]	[8.105562]	[191]	[]	[91094907]
593_816	chr2	188326675	188327075	+	1000	95.0	[10.54713, 16.412586]	[96, 128]	[10.162996]	[126]	[188326857, 188326889]	[188326887]
593_817	chr20	41643557	41643957	+	1000	95.0	[]	[]	[16.412586]	[100]	[]	[41643753]
593_8172	chr14	101899294	101899694	+	692	23.0	[11.300851]	[113]	[]	[]	[101899489]	[]
