#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_7285	chr1	205344395	205344795	+	1000	112.5	[7.549868]	[125]	[]	[]	[205344616]	[]
368_7290	chr11	4882513	4882913	+	1000	112.5	[8.779576]	[178]	[]	[]	[4882756]	[]
368_7307	chr6	39196649	39197049	+	1000	112.5	[8.320784]	[101]	[12.567606]	[88]	[39196842]	[39196829]
368_731	chr7	138243487	138243887	+	1000	512.0	[]	[]	[8.320784]	[155]	[]	[138243735]
368_733	chr12	64720852	64721252	+	1000	511.5	[]	[]	[12.567606]	[114]	[]	[64721063]
368_7344	chr1	68291950	68292350	+	1000	111.5	[]	[]	[8.891774]	[108]	[]	[68292131]
368_7347	chr1	173429839	173430239	+	1000	111.5	[8.891774]	[143]	[]	[]	[173430047]	[]
368_7350	chr11	35036670	35037070	+	1000	111.5	[7.7957826]	[105]	[]	[]	[35036865]	[]
368_739	chr3	4643944	4644344	+	1000	511.0	[]	[]	[8.320784]	[89]	[]	[4644132]
368_7395	chr7	148753177	148753577	+	1000	111.0	[8.228404]	[116]	[8.001244, 8.891774]	[121, 127]	[148753369]	[148753374, 148753380]
368_7397	chr1	87786842	87787242	+	1000	110.5	[8.001244]	[114]	[8.228404]	[81]	[87787048]	[87787015]
368_741	chr6	37103315	37103715	+	1000	510.5	[8.891774, 8.779576]	[87, 93]	[8.891774]	[64]	[37103497, 37103503]	[37103474]
368_7415	chr21	41958071	41958471	+	1000	110.5	[8.320784]	[134]	[]	[]	[41958277]	[]
368_7418	chr3	33902162	33902562	+	1000	110.5	[]	[]	[7.7957826]	[84]	[]	[33902322]
368_7426	chr6	157459303	157459703	+	1000	110.5	[]	[]	[7.7957826]	[155]	[]	[157459531]
368_7428	chr8	101149810	101150210	+	1000	110.5	[]	[]	[8.090539]	[224]	[]	[101150009]
368_7453	chr3	52029109	52029509	+	1000	110.0	[]	[]	[7.7957826]	[90]	[]	[52029266]
368_746	chr2	72901413	72901813	+	1000	509.5	[8.001244]	[105]	[]	[]	[72901610]	[]
368_7463	chr7	27071584	27071984	+	997	110.0	[8.069409]	[94]	[]	[]	[27071774]	[]
368_7465	chr8	123606306	123606706	+	1000	110.0	[]	[]	[8.779576]	[77]	[]	[123606472]
368_7471	chr10	73517395	73517795	+	1000	109.5	[]	[]	[8.001244]	[115]	[]	[73517601]
368_7490	chr6	17305186	17305586	+	1000	109.5	[8.891774]	[113]	[]	[]	[17305345]	[]
368_7493	chr7	22166957	22167357	+	1000	109.5	[8.891774]	[183]	[8.891774]	[182]	[22167203]	[22167202]
368_7497	chr9	123302827	123303227	+	1000	109.5	[]	[]	[8.069409]	[83]	[]	[123303008]
368_75	chr17	76405912	76406312	+	1000	760.5	[8.891774]	[93]	[]	[]	[76406100]	[]
368_7506	chr12	72465949	72466349	+	1000	109.0	[8.494345]	[102]	[]	[]	[72466136]	[]
368_7507	chr14	36767620	36768020	+	1000	109.0	[]	[]	[8.182954]	[119]	[]	[36767834]
368_7513	chr2	63434601	63435001	+	1000	109.0	[]	[]	[8.228404]	[57]	[]	[63434755]
368_7514	chr2	105438324	105438724	+	1000	109.0	[8.891774, 8.891774]	[87, 98]	[8.891774]	[86]	[105438498, 105438509]	[105438497]
368_7521	chr4	143514414	143514814	+	1000	109.0	[]	[]	[8.228404]	[93]	[]	[143514593]
368_7522	chr5	126998077	126998477	+	1000	109.0	[8.001244]	[115]	[]	[]	[126998271]	[]
368_7526	chr6	139219350	139219750	+	1000	109.0	[8.891774]	[128]	[8.891774]	[127]	[139219518]	[139219517]
368_7530	chr8	116879041	116879441	+	1000	109.0	[8.891774]	[105]	[]	[]	[116879227]	[]
368_7537	chr1	23342023	23342423	+	1000	108.5	[]	[]	[8.320784]	[121]	[]	[23342228]
368_7541	chr1	231934768	231935168	+	1000	108.5	[8.069409]	[88]	[]	[]	[231934938]	[]
368_7544	chr11	6251885	6252285	+	1000	108.5	[8.001244]	[77]	[8.069409]	[154]	[6252037]	[6252114]
368_7585	chr13	109745656	109746056	+	1000	108.0	[8.494345]	[115]	[]	[]	[109745838]	[]
368_759	chr3	156460237	156460637	+	1000	507.0	[8.001244, 8.182954]	[57, 110]	[]	[]	[156460394, 156460447]	[]
368_7595	chr3	69719316	69719716	+	1000	108.0	[]	[]	[8.069409]	[160]	[]	[69719538]
368_760	chr21	38985533	38985933	+	1000	506.5	[8.228404]	[159]	[8.001244]	[210]	[38985720]	[38985771]
368_7600	chr7	35692019	35692419	+	1000	108.0	[8.069409]	[174]	[]	[]	[35692241]	[]
368_7611	chr17	2716670	2717070	+	929	107.5	[8.182954]	[115]	[]	[]	[2716854]	[]
368_7619	chr20	31708399	31708799	+	1000	107.5	[12.567606]	[123]	[]	[]	[31708593]	[]
368_762	chr6	16270297	16270697	+	1000	506.0	[8.891774]	[108]	[]	[]	[16270494]	[]
368_7624	chr8	60792774	60793174	+	1000	107.5	[]	[]	[12.567606, 8.001244]	[95, 132]	[]	[60792956, 60792993]
368_7631	chr10	5020233	5020633	+	1000	107.0	[7.549868, 7.7957826]	[139, 150]	[]	[]	[5020461, 5020472]	[]
368_764	chr16	84952701	84953101	+	1000	505.5	[7.7957826, 8.090539]	[86, 127]	[]	[]	[84952880, 84952921]	[]
368_7646	chr20	51600118	51600518	+	1000	107.0	[8.001244]	[112]	[]	[]	[51600294]	[]
368_7666	chr13	72889518	72889918	+	1000	106.5	[8.891774]	[112]	[]	[]	[72889718]	[]
368_767	chr5	1067680	1068080	+	1000	504.5	[12.567606]	[165]	[]	[]	[1067925]	[]
368_7679	chr6	70281912	70282312	+	1000	106.5	[8.891774]	[125]	[]	[]	[70282120]	[]
368_7690	chr1	208184239	208184639	+	1000	106.0	[8.228404]	[101]	[]	[]	[208184414]	[]
368_7693	chr10	72308325	72308725	+	1000	106.0	[]	[]	[8.069409]	[150]	[]	[72308569]
368_7699	chr14	81423529	81423929	+	1000	106.0	[8.891774]	[130]	[8.891774]	[129]	[81423721]	[81423720]
368_7705	chr19	17337253	17337653	+	1000	106.0	[7.7957826]	[153]	[]	[]	[17337434]	[]
368_7714	chr7	121041763	121042163	+	1000	106.0	[]	[]	[8.182954]	[151]	[]	[121041968]
368_772	chr2	226835331	226835731	+	1000	504.0	[]	[]	[8.069409]	[112]	[]	[226835524]
368_7721	chr1	39269779	39270179	+	1000	105.5	[]	[]	[7.549868]	[152]	[]	[39270020]
368_7732	chr17	76161834	76162234	+	1000	105.5	[8.320784]	[91]	[]	[]	[76162000]	[]
368_7743	chr6	158725706	158726106	+	1000	105.5	[]	[]	[8.069409]	[167]	[]	[158725945]
368_7749	chr8	129999988	130000388	+	1000	105.5	[]	[]	[8.320784]	[103]	[]	[130000176]
368_7751	chrX	149541657	149542057	+	1000	105.5	[]	[]	[8.779576]	[107]	[]	[149541822]
368_7755	chr1	62784297	62784697	+	1000	105.0	[]	[]	[8.891774]	[172]	[]	[62784510]
368_7756	chr1	205208775	205209175	+	1000	105.0	[8.069409, 8.001244]	[127, 134]	[]	[]	[205208979, 205208986]	[]
368_7758	chr11	5621161	5621561	+	1000	105.0	[8.069409]	[57]	[]	[]	[5621317]	[]
368_776	chr17	13510125	13510525	+	1000	503.5	[]	[]	[8.891774]	[119]	[]	[13510333]
368_7771	chr2	111168516	111168916	+	1000	105.0	[]	[]	[12.567606]	[147]	[]	[111168755]
368_7774	chr20	32207080	32207480	+	1000	105.0	[]	[]	[12.567606]	[101]	[]	[32207262]
368_779	chr6	119627301	119627701	+	1000	503.5	[8.069409]	[143]	[]	[]	[119627539]	[]
368_781	chr10	6920337	6920737	+	1000	502.5	[]	[]	[8.001244]	[69]	[]	[6920501]
368_7813	chrX	31323607	31324007	+	1000	104.5	[8.891774]	[83]	[]	[]	[31323772]	[]
368_7814	chr1	40450522	40450922	+	1000	104.0	[8.891774]	[111]	[]	[]	[40450695]	[]
368_7838	chr3	72938466	72938866	+	1000	104.0	[]	[]	[8.001244]	[127]	[]	[72938678]
368_7841	chr4	1415569	1415969	+	1000	104.0	[]	[]	[8.001244]	[86]	[]	[1415747]
368_7862	chr14	20697268	20697668	+	1000	103.5	[8.891774]	[107]	[]	[]	[20697452]	[]
368_7885	chr8	140341733	140342133	+	1000	103.5	[12.567606]	[173]	[]	[]	[140341973]	[]
368_789	chr12	108700053	108700453	+	1000	501.5	[8.001244, 7.7957826]	[64, 76]	[]	[]	[108700212, 108700224]	[]
368_79	chr10	15451149	15451549	+	1000	757.5	[8.001244]	[113]	[]	[]	[15451347]	[]
368_7911	chr5	76625461	76625861	+	1000	103.0	[8.090539]	[131]	[]	[]	[76625675]	[]
368_7912	chr5	172144319	172144719	+	1000	103.0	[8.891774]	[119]	[]	[]	[172144513]	[]
368_7941	chr22	20557289	20557689	+	986	102.5	[7.7957826]	[246]	[]	[]	[20557492]	[]
368_7942	chr3	51681969	51682369	+	1000	102.5	[]	[]	[8.069409]	[163]	[]	[51682199]
368_7971	chr16	8868263	8868663	+	1000	102.0	[8.182954]	[137]	[]	[]	[8868498]	[]
368_7974	chr18	49062179	49062579	+	1000	102.0	[7.549868]	[124]	[]	[]	[49062378]	[]
368_7998	chr1	211309632	211310032	+	1000	101.5	[12.567606]	[103]	[]	[]	[211309824]	[]
368_8	chr1	12448798	12449198	+	1000	883.5	[]	[]	[8.090539]	[86]	[]	[12448971]
368_8006	chr13	114320097	114320497	+	1000	101.5	[]	[]	[7.549868]	[153]	[]	[114320309]
368_8012	chr19	21140930	21141330	+	1000	101.5	[]	[]	[8.779576]	[196]	[]	[21141162]
368_8020	chr22	20507552	20507952	+	1000	101.5	[]	[]	[8.228404]	[117]	[]	[20507763]
368_8021	chr22	23183288	23183688	+	1000	101.5	[7.549868]	[139]	[8.891774]	[108]	[23183507]	[23183476]
368_8026	chr4	173275171	173275571	+	1000	101.5	[8.320784, 8.891774]	[165, 173]	[]	[]	[173275396, 173275404]	[]
368_803	chr1	224160337	224160737	+	1000	498.0	[8.090539]	[102]	[]	[]	[224160539]	[]
368_8053	chr2	69781407	69781807	+	1000	101.0	[8.891774]	[120]	[]	[]	[69781609]	[]
368_806	chr3	69724793	69725193	+	1000	498.0	[8.320784]	[166]	[]	[]	[69725039]	[]
368_8064	chr5	131180329	131180729	+	893	101.0	[]	[]	[8.891774]	[131]	[]	[131180532]
368_807	chr12	113932852	113933252	+	1000	497.5	[]	[]	[8.182954]	[157]	[]	[113933085]
368_8097	chr5	38297907	38298307	+	1000	100.5	[]	[]	[8.228404]	[132]	[]	[38298134]
368_8118	chr10	103578780	103579180	+	1000	100.0	[8.02331]	[87]	[]	[]	[103578938]	[]
368_8121	chr14	103000503	103000903	+	1000	100.0	[8.891774]	[140]	[]	[]	[103000739]	[]
368_8123	chr18	322522	322922	+	1000	100.0	[8.001244]	[132]	[]	[]	[322705]	[]
368_8137	chr7	2282104	2282504	+	1000	100.0	[]	[]	[8.891774]	[162]	[]	[2282354]
368_815	chr9	130537544	130537944	+	1000	496.5	[8.001244]	[76]	[]	[]	[130537700]	[]
368_8161	chr17	69949961	69950361	+	1000	99.5	[8.891774]	[61]	[]	[]	[69950117]	[]
368_8165	chr2	177893820	177894220	+	1000	99.5	[]	[]	[8.001244]	[118]	[]	[177894019]
368_8168	chr3	49471891	49472291	+	942	99.5	[]	[]	[12.567606, 8.069409]	[96, 154]	[]	[49472043, 49472101]
368_8176	chr7	142809121	142809521	+	1000	99.5	[8.891774, 12.567606]	[97, 169]	[]	[]	[142809286, 142809358]	[]
368_8189	chr10	113091810	113092210	+	1000	99.0	[]	[]	[8.069409]	[184]	[]	[113092060]
368_8190	chr12	14284298	14284698	+	1000	99.0	[]	[]	[8.891774, 8.001244]	[180, 189]	[]	[14284519, 14284528]
368_8220	chr7	134742713	134743113	+	1000	99.0	[]	[]	[8.182954, 7.7957826]	[69, 85]	[]	[134742879, 134742895]
368_8233	chr11	10742765	10743165	+	1000	98.5	[8.090539]	[86]	[]	[]	[10742942]	[]
368_8238	chr16	23952406	23952806	+	1000	98.5	[8.090539]	[125]	[]	[]	[23952613]	[]
368_8240	chr17	67158149	67158549	+	1000	98.5	[8.090539]	[159]	[]	[]	[67158386]	[]
368_8252	chr6	41936164	41936564	+	1000	98.5	[]	[]	[8.069409]	[165]	[]	[41936412]
368_8259	chr9	128099401	128099801	+	1000	98.5	[8.02331]	[163]	[]	[]	[128099642]	[]
368_8261	chr1	109214753	109215153	+	1000	98.0	[8.001244]	[73]	[]	[]	[109214912]	[]
368_8269	chr11	124202954	124203354	+	1000	98.0	[8.090539, 8.891774]	[120, 144]	[]	[]	[124203148, 124203172]	[]
368_8293	chr7	93006460	93006860	+	1000	98.0	[8.001244]	[194]	[8.069409]	[176]	[93006696]	[93006678]
368_8295	chr7	141738184	141738584	+	1000	98.0	[8.228404]	[256]	[]	[]	[141738374]	[]
368_8304	chr10	98006206	98006606	+	1000	97.5	[12.567606]	[79]	[]	[]	[98006372]	[]
368_8306	chr11	33941704	33942104	+	995	97.5	[8.069409]	[142]	[]	[]	[33941934]	[]
368_8311	chr15	84735013	84735413	+	1000	97.5	[12.567606]	[156]	[]	[]	[84735264]	[]
368_8315	chr17	77542010	77542410	+	1000	97.5	[]	[]	[8.069409]	[112]	[]	[77542207]
368_8319	chr2	98472278	98472678	+	1000	97.5	[]	[]	[7.7957826, 8.001244]	[168, 177]	[]	[98472501, 98472510]
368_8320	chr2	172097686	172098086	+	1000	97.5	[8.182954]	[122]	[]	[]	[172097898]	[]
368_833	chr15	58111226	58111626	+	1000	492.0	[]	[]	[8.779576]	[138]	[]	[58111431]
368_8334	chr7	135936865	135937265	+	1000	97.5	[8.02331]	[84]	[]	[]	[135937043]	[]
368_8355	chr20	48682639	48683039	+	1000	97.0	[]	[]	[12.567606, 8.891774]	[92, 99]	[]	[48682831, 48682838]
368_8365	chr6	3291949	3292349	+	1000	97.0	[7.7957826]	[111]	[]	[]	[3292156]	[]
368_8372	chr7	12961931	12962331	+	1000	97.0	[8.090539]	[107]	[]	[]	[12962111]	[]
368_8373	chr7	106017647	106018047	+	1000	97.0	[]	[]	[8.02331, 8.779576]	[124, 161]	[]	[106017825, 106017862]
368_8374	chr7	158237846	158238246	+	1000	97.0	[8.069409]	[143]	[]	[]	[158238080]	[]
368_8375	chr8	9072943	9073343	+	988	97.0	[8.320784]	[120]	[]	[]	[9073157]	[]
368_838	chr4	143905422	143905822	+	1000	491.5	[]	[]	[8.228404]	[122]	[]	[143905643]
368_8383	chrX	153689566	153689966	+	1000	97.0	[8.069409]	[107]	[]	[]	[153689772]	[]
368_8389	chr10	4941476	4941876	+	1000	96.5	[]	[]	[7.549868]	[138]	[]	[4941657]
368_8390	chr11	10455768	10456168	+	1000	96.5	[8.069409]	[146]	[8.891774]	[151]	[10455998]	[10456003]
368_8408	chr21	14451976	14452376	+	1000	96.5	[8.001244]	[221]	[]	[]	[14452167]	[]
368_842	chr6	44225718	44226118	+	1000	491.0	[12.567606, 8.228404]	[52, 66]	[]	[]	[44225869, 44225883]	[]
368_8424	chr9	131178412	131178812	+	947	96.5	[]	[]	[8.494345]	[162]	[]	[131178593]
368_8433	chr11	34652143	34652543	+	1000	96.0	[12.567606]	[112]	[]	[]	[34652351]	[]
368_8438	chr13	110964242	110964642	+	1000	96.0	[8.891774]	[149]	[]	[]	[110964477]	[]
368_8444	chr19	6276440	6276840	+	1000	96.0	[8.001244]	[85]	[]	[]	[6276624]	[]
368_8446	chr2	26785705	26786105	+	1000	96.0	[8.02331]	[166]	[]	[]	[26785934]	[]
368_845	chr12	62910568	62910968	+	1000	490.0	[8.182954, 8.069409, 7.7957826]	[59, 62, 147]	[]	[]	[62910723, 62910726, 62910811]	[]
368_8452	chr20	44006618	44007018	+	1000	96.0	[8.891774, 9.473919]	[85, 109]	[]	[]	[44006781, 44006805]	[]
368_846	chr1	203300388	203300788	+	1000	489.0	[]	[]	[8.891774]	[105]	[]	[203300577]
368_8467	chr6	158704522	158704922	+	1000	96.0	[]	[]	[8.320784]	[137]	[]	[158704721]
368_848	chr16	11104983	11105383	+	1000	488.5	[]	[]	[8.891774]	[151]	[]	[11105220]
368_8484	chr1	67646314	67646714	+	1000	95.5	[]	[]	[8.069409]	[118]	[]	[67646482]
368_8488	chr13	20993523	20993923	+	1000	95.5	[8.320784]	[117]	[]	[]	[20993730]	[]
368_8492	chr15	81947600	81948000	+	1000	95.5	[8.182954]	[181]	[12.567606]	[223]	[81947807]	[81947849]
368_8508	chr9	121370311	121370711	+	1000	95.5	[]	[]	[8.001244]	[287]	[]	[121370539]
368_8509	chr9	137383185	137383585	+	1000	95.5	[]	[]	[8.069409, 8.069409, 12.567606, 8.228404]	[75, 81, 134, 140]	[]	[137383354, 137383360, 137383413, 137383419]
368_8519	chr12	51926055	51926455	+	1000	95.0	[7.549868]	[62]	[9.473919]	[82]	[51926208]	[51926228]
368_8533	chr3	101147988	101148388	+	1000	95.0	[8.090539, 8.090539]	[127, 182]	[]	[]	[101148169, 101148224]	[]
368_8537	chr6	123352385	123352785	+	1000	95.0	[8.891774]	[112]	[]	[]	[123352584]	[]
368_854	chr21	36429992	36430392	+	1000	488.0	[]	[]	[12.567606]	[113]	[]	[36430198]
368_8558	chr16	86962899	86963299	+	1000	94.5	[8.968127, 7.7957826]	[74, 163]	[]	[]	[86963055, 86963144]	[]
368_8561	chr19	50377485	50377885	+	930	94.5	[8.228404]	[64]	[]	[]	[50377639]	[]
368_8584	chr10	75191939	75192339	+	1000	94.0	[]	[]	[8.001244]	[195]	[]	[75192157]
368_8596	chr17	49766781	49767181	+	1000	94.0	[]	[]	[8.182954]	[201]	[]	[49766964]
368_86	chr22	36368489	36368889	+	1000	750.5	[]	[]	[8.182954]	[105]	[]	[36368666]
368_8605	chr20	32650524	32650924	+	1000	94.0	[]	[]	[7.7957826]	[151]	[]	[32650773]
368_8607	chr21	29300139	29300539	+	1000	94.0	[8.090539]	[157]	[7.7957826]	[137]	[29300376]	[29300356]
368_8613	chr4	73704552	73704952	+	1000	94.0	[8.891774]	[134]	[]	[]	[73704757]	[]
368_8618	chr7	986425	986825	+	1000	94.0	[8.069409, 8.069409, 8.891774, 8.494345]	[90, 97, 144, 150]	[]	[]	[986606, 986613, 986660, 986666]	[]
368_8621	chr9	94780669	94781069	+	1000	94.0	[7.7957826, 8.320784]	[125, 154]	[]	[]	[94780869, 94780898]	[]
368_8624	chr1	46449485	46449885	+	1000	93.5	[]	[]	[7.7957826]	[170]	[]	[46449676]
368_864	chr11	8206340	8206740	+	1000	485.5	[]	[]	[9.473919]	[157]	[]	[8206590]
368_8640	chr17	39536450	39536850	+	1000	93.5	[]	[]	[8.001244]	[61]	[]	[39536603]
368_8642	chr2	54574435	54574835	+	1000	93.5	[]	[]	[8.805163]	[142]	[]	[54574667]
368_8654	chr7	23273103	23273503	+	1000	93.5	[]	[]	[12.567606]	[106]	[]	[23273267]
368_8663	chr1	248758328	248758728	+	1000	93.0	[8.891774]	[68]	[]	[]	[248758490]	[]
368_8665	chr10	17029547	17029947	+	1000	93.0	[8.001244, 8.001244]	[110, 185]	[]	[]	[17029708, 17029783]	[]
368_8668	chr11	908230	908630	+	1000	93.0	[8.182954]	[109]	[8.891774]	[140]	[908418]	[908449]
368_8675	chr16	15998505	15998905	+	1000	93.0	[]	[]	[8.228404]	[180]	[]	[15998684]
368_8679	chr2	111162865	111163265	+	1000	93.0	[8.891774]	[145]	[8.891774, 7.7957826]	[144, 153]	[111163101]	[111163100, 111163109]
368_868	chr18	3603011	3603411	+	1000	485.0	[8.320784]	[111]	[]	[]	[3603218]	[]
368_8705	chr9	93257920	93258320	+	1000	93.0	[]	[]	[8.182954]	[176]	[]	[93258170]
368_8713	chr11	3834530	3834930	+	1000	92.5	[]	[]	[8.228404]	[140]	[]	[3834753]
368_8714	chr11	5504272	5504672	+	1000	92.5	[8.779576]	[93]	[]	[]	[5504449]	[]
368_872	chr13	44397837	44398237	+	1000	484.5	[]	[]	[8.001244]	[157]	[]	[44398078]
368_8724	chr17	82323522	82323922	+	1000	92.5	[]	[]	[7.7957826]	[111]	[]	[82323716]
368_8727	chr2	46315163	46315563	+	1000	92.5	[]	[]	[8.182954]	[154]	[]	[46315360]
368_8730	chr2	172066458	172066858	+	1000	92.5	[8.891774]	[84]	[8.891774]	[83]	[172066640]	[172066639]
368_8759	chr10	106996506	106996906	+	864	92.0	[9.473919]	[150]	[]	[]	[106996745]	[]
368_8762	chr14	32336637	32337037	+	1000	92.0	[7.7957826]	[147]	[]	[]	[32336862]	[]
368_8778	chr5	43042979	43043379	+	1000	92.0	[8.968127, 8.891774]	[161, 204]	[]	[]	[43043166, 43043209]	[]
368_8779	chr5	53245971	53246371	+	1000	92.0	[]	[]	[8.001244]	[135]	[]	[53246195]
368_8796	chr11	13552787	13553187	+	1000	91.5	[8.182954]	[183]	[]	[]	[13553018]	[]
368_8799	chr15	40751768	40752168	+	1000	91.5	[]	[]	[8.228404, 8.069409]	[94, 110]	[]	[40751944, 40751960]
368_8809	chr2	156341037	156341437	+	1000	91.5	[]	[]	[8.182954]	[135]	[]	[156341218]
368_881	chr19	29893639	29894039	+	1000	483.5	[8.805163]	[139]	[]	[]	[29893851]	[]
368_8810	chr2	172931474	172931874	+	1000	91.5	[]	[]	[8.891774]	[130]	[]	[172931694]
368_8842	chr16	85286946	85287346	+	1000	91.0	[]	[]	[8.001244]	[80]	[]	[85287100]
368_8858	chrX	68432622	68433022	+	1000	91.0	[7.7957826]	[133]	[]	[]	[68432826]	[]
368_8864	chr1	206691682	206692082	+	1000	90.5	[8.891774]	[114]	[]	[]	[206691892]	[]
368_8867	chr10	133360167	133360567	+	1000	90.5	[12.567606]	[108]	[]	[]	[133360337]	[]
368_8868	chr11	16094358	16094758	+	886	90.5	[]	[]	[8.069409]	[99]	[]	[16094509]
368_887	chr16	88799905	88800305	+	1000	482.0	[7.7957826]	[108]	[]	[]	[88800113]	[]
368_888	chr17	28173003	28173403	+	1000	481.5	[8.779576]	[78]	[]	[]	[28173167]	[]
368_8880	chr3	5013120	5013520	+	1000	90.5	[8.891774]	[120]	[]	[]	[5013331]	[]
368_8892	chr6	31777040	31777440	+	1000	90.5	[8.069409]	[179]	[]	[]	[31777254]	[]
368_8894	chr6	100257876	100258276	+	915	90.5	[]	[]	[8.069409, 8.527855]	[84, 124]	[]	[100258059, 100258099]
368_8922	chr13	98480957	98481357	+	1000	90.0	[8.891774]	[157]	[]	[]	[98481177]	[]
368_8934	chr20	45857228	45857628	+	1000	90.0	[8.069409]	[112]	[7.7957826]	[173]	[45857416]	[45857477]
368_8935	chr20	57415166	57415566	+	1000	90.0	[]	[]	[8.228404]	[93]	[]	[57415332]
368_8936	chr21	20856916	20857316	+	1000	90.0	[8.001244]	[74]	[]	[]	[20857074]	[]
368_8966	chr1	171762192	171762592	+	1000	89.5	[]	[]	[8.02331]	[125]	[]	[171762398]
368_8971	chr10	30502175	30502575	+	1000	89.5	[]	[]	[8.891774]	[125]	[]	[30502374]
368_8973	chr12	92394889	92395289	+	875	89.5	[8.090539]	[127]	[]	[]	[92395083]	[]
368_8975	chr14	81432172	81432572	+	1000	89.5	[]	[]	[8.527855]	[154]	[]	[81432396]
368_8980	chr17	73976686	73977086	+	1000	89.5	[8.494345]	[118]	[]	[]	[73976896]	[]
368_8991	chr22	21753617	21754017	+	1000	89.5	[]	[]	[8.320784]	[70]	[]	[21753784]
368_8992	chr22	23281784	23282184	+	1000	89.5	[]	[]	[7.7957826]	[126]	[]	[23282003]
368_9020	chr12	51388097	51388497	+	1000	89.0	[]	[]	[8.069409]	[58]	[]	[51388255]
368_9037	chr2	74181682	74182082	+	1000	89.0	[8.968127]	[120]	[]	[]	[74181896]	[]
368_9047	chr3	42852446	42852846	+	1000	89.0	[8.069409]	[95]	[]	[]	[42852616]	[]
368_9058	chr5	101084359	101084759	+	1000	89.0	[]	[]	[8.228404]	[149]	[]	[101084572]
368_9067	chr9	124939944	124940344	+	1000	89.0	[8.320784]	[96]	[]	[]	[124940103]	[]
368_907	chr16	79400742	79401142	+	1000	479.0	[]	[]	[8.891774]	[80]	[]	[79400918]
368_9073	chr11	10297702	10298102	+	1000	88.5	[8.891774]	[93]	[]	[]	[10297866]	[]
368_9076	chr11	94135125	94135525	+	1000	88.5	[8.891774]	[133]	[8.891774]	[132]	[94135343]	[94135342]
368_9093	chr3	88076667	88077067	+	1000	88.5	[7.549868, 7.549868]	[67, 135]	[]	[]	[88076827, 88076895]	[]
368_9094	chr3	132758701	132759101	+	932	88.5	[]	[]	[8.090539]	[120]	[]	[132758911]
368_9096	chr4	6732548	6732948	+	1000	88.5	[]	[]	[8.320784]	[82]	[]	[6732725]
368_9103	chr6	5282333	5282733	+	1000	88.5	[]	[]	[8.891774]	[135]	[]	[5282561]
368_9117	chr1	156178231	156178631	+	1000	88.0	[8.527855]	[146]	[8.779576]	[151]	[156178437]	[156178442]
368_9124	chr11	64870605	64871005	+	1000	88.0	[8.228404, 8.891774]	[60, 73]	[]	[]	[64870763, 64870776]	[]
368_9126	chr11	125592623	125593023	+	1000	88.0	[8.069409]	[258]	[]	[]	[125592844]	[]
368_9131	chr14	58171029	58171429	+	1000	88.0	[8.891774]	[128]	[8.494345]	[100]	[58171239]	[58171211]
368_9135	chr16	30370512	30370912	+	1000	88.0	[]	[]	[8.228404, 8.228404]	[155, 194]	[]	[30370707, 30370746]
368_9136	chr17	59155093	59155493	+	1000	88.0	[8.494345]	[242]	[]	[]	[59155283]	[]
368_9148	chr6	38578080	38578480	+	1000	88.0	[8.02331]	[103]	[]	[]	[38578267]	[]
368_9160	chr11	6568583	6568983	+	1000	87.5	[8.069409, 8.494345]	[227, 236]	[]	[]	[6568811, 6568820]	[]
368_9167	chr17	28880212	28880612	+	1000	87.5	[]	[]	[8.182954]	[86]	[]	[28880383]
368_9195	chr7	29609218	29609618	+	1000	87.5	[12.567606]	[147]	[8.891774, 7.7957826]	[133, 136]	[29609433]	[29609419, 29609422]
368_9213	chr11	119028923	119029323	+	1000	87.0	[8.090539]	[128]	[]	[]	[119029141]	[]
368_9216	chr14	64880285	64880685	+	1000	87.0	[]	[]	[7.7957826, 8.228404]	[208, 265]	[]	[64880459, 64880516]
368_923	chr7	30915106	30915506	+	1000	474.5	[8.891774]	[105]	[8.069409, 8.001244]	[124, 131]	[30915308]	[30915327, 30915334]
368_9232	chr3	153166210	153166610	+	936	87.0	[8.779576]	[147]	[]	[]	[153166446]	[]
368_9236	chr6	21997599	21997999	+	1000	87.0	[]	[]	[8.069409]	[158]	[]	[21997780]
368_924	chr9	128593047	128593447	+	1000	474.5	[]	[]	[8.891774, 8.891774]	[63, 111]	[]	[128593208, 128593256]
368_9249	chr1	8703362	8703762	+	1000	86.5	[8.891774, 8.968127]	[83, 122]	[]	[]	[8703534, 8703573]	[]
368_9262	chr12	98753998	98754398	+	1000	86.5	[8.001244]	[64]	[]	[]	[98754149]	[]
368_9275	chr17	77471409	77471809	+	1000	86.5	[8.228404]	[181]	[]	[]	[77471628]	[]
368_9286	chr21	43922024	43922424	+	1000	86.5	[]	[]	[8.805163]	[114]	[]	[43922196]
368_9291	chr3	170622779	170623179	+	1000	86.5	[]	[]	[8.228404]	[102]	[]	[170622975]
368_9294	chr4	40198021	40198421	+	1000	86.5	[]	[]	[12.567606]	[240]	[]	[40198256]
368_9295	chr5	14696110	14696510	+	1000	86.5	[]	[]	[8.02331]	[151]	[]	[14696352]
