#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_24540	chr12	48788656	48789056	+	774	22.0	[6.993913]	[133]	[]	[]	[48788860]	[]
503_24545	chr12	51885911	51886311	+	879	22.0	[7.57576, 9.683048]	[94, 148]	[]	[]	[51886073, 51886127]	[]
503_24551	chr12	56990884	56991284	+	811	22.0	[]	[]	[7.57576]	[166]	[]	[56991092]
503_24562	chr12	104171660	104172060	+	751	22.0	[]	[]	[7.4008026]	[146]	[]	[104171903]
503_24568	chr12	113357583	113357983	+	588	22.0	[]	[]	[7.7103596]	[134]	[]	[113357736]
503_24580	chr12	126899909	126900309	+	812	22.0	[]	[]	[11.941725]	[135]	[]	[126900111]
503_2459	chr9	137241132	137241532	+	1000	87.0	[]	[]	[7.259386]	[106]	[]	[137241325]
503_24590	chr13	107854863	107855263	+	877	22.0	[7.208534]	[172]	[]	[]	[107855105]	[]
503_24602	chr14	31937710	31938110	+	760	22.0	[]	[]	[6.406941, 12.327155]	[83, 95]	[]	[31937885, 31937897]
503_24633	chr15	67120975	67121375	+	628	22.0	[]	[]	[8.372218]	[75]	[]	[67121137]
503_24634	chr15	67543260	67543660	+	766	22.0	[8.620302]	[170]	[]	[]	[67543490]	[]
503_24656	chr16	495289	495689	+	722	22.0	[7.349987]	[197]	[]	[]	[495494]	[]
503_24667	chr16	10886953	10887353	+	602	22.0	[9.975595]	[172]	[]	[]	[10887201]	[]
503_2467	chr1	193121725	193122125	+	1000	86.0	[8.303927]	[144]	[]	[]	[193121931]	[]
503_24674	chr16	24537448	24537848	+	799	22.0	[]	[]	[6.9674606]	[123]	[]	[24537660]
503_24690	chr16	67546933	67547333	+	871	22.0	[8.631947]	[74]	[]	[]	[67547105]	[]
503_24695	chr16	70065006	70065406	+	844	22.0	[]	[]	[6.4858923]	[123]	[]	[70065195]
503_24703	chr16	81718928	81719328	+	727	22.0	[]	[]	[7.8463583, 13.471976]	[59, 104]	[]	[81719087, 81719132]
503_24708	chr16	85348416	85348816	+	767	22.0	[]	[]	[9.875317]	[157]	[]	[85348578]
503_24709	chr16	85389583	85389983	+	754	22.0	[]	[]	[6.615002]	[144]	[]	[85389737]
503_24711	chr16	85717815	85718215	+	698	22.0	[]	[]	[6.406941]	[74]	[]	[85717987]
503_2472	chr10	70403926	70404326	+	1000	86.0	[]	[]	[7.4201775, 13.471976]	[83, 133]	[]	[70404095, 70404145]
503_24759	chr17	45050735	45051135	+	787	22.0	[7.659544]	[71]	[]	[]	[45050896]	[]
503_2477	chr12	123712231	123712631	+	1000	86.0	[8.261184]	[154]	[]	[]	[123712461]	[]
503_24781	chr17	81419465	81419865	+	660	22.0	[10.150553]	[193]	[10.150553]	[190]	[81419714]	[81419711]
503_248	chr22	21567491	21567891	+	1000	198.0	[8.830775]	[94]	[]	[]	[21567671]	[]
503_24805	chr19	2308136	2308536	+	696	22.0	[]	[]	[6.862329]	[178]	[]	[2308387]
503_24814	chr19	5578150	5578550	+	775	22.0	[]	[]	[6.924771]	[103]	[]	[5578339]
503_24819	chr19	8017640	8018040	+	736	22.0	[]	[]	[8.311011]	[159]	[]	[8017837]
503_24824	chr19	10401185	10401585	+	789	22.0	[7.753163]	[149]	[]	[]	[10401386]	[]
503_24828	chr19	11373484	11373884	+	749	22.0	[8.322755]	[129]	[]	[]	[11373679]	[]
503_24833	chr19	14023511	14023911	+	689	22.0	[12.327155]	[134]	[]	[]	[14023717]	[]
503_24843	chr19	18274321	18274721	+	678	22.0	[9.366932]	[188]	[]	[]	[18274552]	[]
503_24845	chr19	18414033	18414433	+	816	22.0	[6.993913]	[183]	[]	[]	[18414234]	[]
503_2487	chr16	11100386	11100786	+	1000	86.0	[7.3395963]	[138]	[9.80219]	[107]	[11100605]	[11100574]
503_2488	chr16	31180565	31180965	+	1000	86.0	[]	[]	[7.367616]	[73]	[]	[31180718]
503_24880	chr19	51325738	51326138	+	786	22.0	[7.750857]	[98]	[]	[]	[51325897]	[]
503_24881	chr19	51472936	51473336	+	762	22.0	[]	[]	[6.862329]	[133]	[]	[51473163]
503_24896	chr2	38601814	38602214	+	821	22.0	[]	[]	[6.993913]	[79]	[]	[38601991]
503_24897	chr2	42048054	42048454	+	702	22.0	[]	[]	[6.615002]	[167]	[]	[42048243]
503_24898	chr2	47344898	47345298	+	754	22.0	[8.880239]	[74]	[]	[]	[47345056]	[]
503_2490	chr16	66934244	66934644	+	1000	86.0	[]	[]	[10.421151, 11.580525]	[75, 95]	[]	[66934400, 66934420]
503_24902	chr2	64064801	64065201	+	762	22.0	[10.288883]	[106]	[]	[]	[64064965]	[]
503_24904	chr2	64749947	64750347	+	690	22.0	[6.4858923]	[139]	[]	[]	[64750178]	[]
503_2491	chr16	85799526	85799926	+	1000	86.0	[6.8936343, 6.862329]	[98, 143]	[10.835977]	[81]	[85799713, 85799758]	[85799696]
503_24913	chr2	74406909	74407309	+	878	22.0	[10.796905]	[101]	[]	[]	[74407061]	[]
503_24917	chr2	85578803	85579203	+	771	22.0	[6.751365]	[155]	[]	[]	[85579027]	[]
503_24928	chr2	135874804	135875204	+	805	22.0	[7.208534]	[104]	[]	[]	[135874983]	[]
503_24938	chr2	201125606	201126006	+	586	22.0	[7.0677395]	[107]	[]	[]	[201125767]	[]
503_24946	chr20	3744706	3745106	+	619	22.0	[9.80219]	[130]	[]	[]	[3744898]	[]
503_24961	chr20	45909882	45910282	+	824	22.0	[11.819135]	[242]	[]	[]	[45910127]	[]
503_24966	chr20	50348105	50348505	+	542	22.0	[]	[]	[7.259386]	[112]	[]	[50348275]
503_24967	chr20	50423104	50423504	+	801	22.0	[]	[]	[6.615002]	[157]	[]	[50423342]
503_24968	chr20	50844614	50845014	+	722	22.0	[7.4008026]	[235]	[]	[]	[50844861]	[]
503_24983	chr20	64054390	64054790	+	886	22.0	[9.92478]	[72]	[]	[]	[64054552]	[]
503_2499	chr19	16258382	16258782	+	1000	86.0	[8.372218, 10.897183]	[130, 150]	[]	[]	[16258608, 16258628]	[]
503_2501	chr19	34428161	34428561	+	1000	86.0	[9.913131]	[116]	[11.455031]	[146]	[34428341]	[34428371]
503_25023	chr22	19614461	19614861	+	817	22.0	[]	[]	[8.681774]	[136]	[]	[19614662]
503_25032	chr22	19860648	19861048	+	865	22.0	[]	[]	[6.615002]	[146]	[]	[19860862]
503_25043	chr22	20534702	20535102	+	768	22.0	[7.57576]	[186]	[]	[]	[20534942]	[]
503_25044	chr22	20547728	20548128	+	803	22.0	[8.830775]	[104]	[]	[]	[20547923]	[]
503_25045	chr22	20639506	20639906	+	769	22.0	[8.123926]	[84]	[]	[]	[20639663]	[]
503_25062	chr22	22006733	22007133	+	869	22.0	[]	[]	[7.57576, 8.423885]	[171, 200]	[]	[22006924, 22006953]
503_25081	chr22	22743135	22743535	+	829	22.0	[9.276331]	[130]	[]	[]	[22743292]	[]
503_25082	chr22	22760114	22760514	+	812	22.0	[10.796905]	[100]	[]	[]	[22760310]	[]
503_25099	chr22	39488715	39489115	+	732	22.0	[9.834179]	[200]	[]	[]	[39488937]	[]
503_25103	chr22	49657283	49657683	+	852	22.0	[7.0677395]	[99]	[]	[]	[49657443]	[]
503_25108	chr3	6518734	6519134	+	848	22.0	[]	[]	[6.615002]	[187]	[]	[6518971]
503_25112	chr3	10344170	10344570	+	850	22.0	[7.208534]	[201]	[]	[]	[10344375]	[]
503_25113	chr3	12648465	12648865	+	811	22.0	[7.4008026]	[136]	[]	[]	[12648669]	[]
503_25128	chr3	33095334	33095734	+	891	22.0	[7.915865]	[134]	[]	[]	[33095543]	[]
503_25136	chr3	47474490	47474890	+	691	22.0	[8.322755]	[171]	[]	[]	[47474720]	[]
503_25157	chr3	185920228	185920628	+	883	22.0	[]	[]	[8.880239]	[119]	[]	[185920443]
503_25188	chr4	154473455	154473855	+	849	22.0	[7.7851515]	[155]	[]	[]	[154473688]	[]
503_2519	chr6	27290488	27290888	+	1000	86.0	[9.913131]	[101]	[]	[]	[27290689]	[]
503_25196	chr5	10310407	10310807	+	868	22.0	[]	[]	[8.322755]	[87]	[]	[10310587]
503_2520	chr6	34889003	34889403	+	1000	86.0	[11.405568]	[191]	[]	[]	[34889249]	[]
503_2521	chr6	41073644	41074044	+	1000	86.0	[]	[]	[8.76831]	[151]	[]	[41073853]
503_25214	chr5	73519539	73519939	+	754	22.0	[8.497711]	[154]	[]	[]	[73519770]	[]
503_25215	chr5	73536778	73537178	+	817	22.0	[]	[]	[7.349987]	[172]	[]	[73537027]
503_25226	chr5	135437435	135437835	+	569	22.0	[7.081232]	[152]	[]	[]	[135437605]	[]
503_25237	chr5	178116573	178116973	+	747	22.0	[12.327155, 13.471976]	[136, 157]	[]	[]	[178116774, 178116795]	[]
503_25240	chr5	180781927	180782327	+	738	22.0	[]	[]	[7.915865]	[90]	[]	[180782104]
503_25244	chr6	2751908	2752308	+	715	22.0	[]	[]	[6.633814]	[115]	[]	[2752115]
503_2525	chr7	100478988	100479388	+	1000	86.0	[8.830775]	[190]	[]	[]	[100479222]	[]
503_25253	chr6	7446591	7446991	+	777	22.0	[6.862329]	[104]	[]	[]	[7446790]	[]
503_25256	chr6	11111836	11112236	+	710	22.0	[9.005733]	[134]	[13.471976, 10.389162]	[155, 164]	[11112015]	[11112036, 11112045]
503_25275	chr6	26607292	26607692	+	846	22.0	[]	[]	[6.993913]	[148]	[]	[26607529]
503_25292	chr6	34484859	34485259	+	770	22.0	[7.8463583]	[139]	[]	[]	[34485036]	[]
503_25304	chr6	41967411	41967811	+	745	22.0	[]	[]	[9.975595]	[94]	[]	[41967588]
503_25309	chr6	43183341	43183741	+	664	22.0	[]	[]	[8.631947]	[114]	[]	[43183546]
503_2531	chr9	131057775	131058175	+	1000	86.0	[]	[]	[8.631947]	[134]	[]	[131057961]
503_25363	chr7	26417938	26418338	+	615	22.0	[9.783327]	[102]	[]	[]	[26418093]	[]
503_25371	chr7	65475729	65476129	+	823	22.0	[10.796905]	[131]	[]	[]	[65475928]	[]
503_25379	chr7	98305736	98306136	+	610	22.0	[6.615002]	[138]	[]	[]	[98305940]	[]
503_25381	chr7	99418187	99418587	+	665	22.0	[]	[]	[9.676489]	[108]	[]	[99418358]
503_25385	chr7	100350327	100350727	+	825	22.0	[11.580525]	[190]	[]	[]	[100350544]	[]
503_25386	chr7	100490579	100490979	+	783	22.0	[]	[]	[9.276331]	[140]	[]	[100490806]
503_25389	chr7	100870360	100870760	+	834	22.0	[]	[]	[7.4008026]	[135]	[]	[100870528]
503_25398	chr7	106561973	106562373	+	541	22.0	[]	[]	[7.915865]	[209]	[]	[106562219]
503_25418	chr7	129800740	129801140	+	795	22.0	[]	[]	[6.615002]	[106]	[]	[129800910]
503_25420	chr7	130152309	130152709	+	810	22.0	[6.993913]	[190]	[]	[]	[130152519]	[]
503_25427	chr7	138374129	138374529	+	854	22.0	[9.005733]	[102]	[]	[]	[138374306]	[]
503_25438	chr7	148850546	148850946	+	855	22.0	[8.8909]	[145]	[]	[]	[148850773]	[]
503_25465	chr8	9058038	9058438	+	613	22.0	[]	[]	[8.497711]	[199]	[]	[9058247]
503_25467	chr8	9933677	9934077	+	544	22.0	[]	[]	[9.92478]	[98]	[]	[9933870]
503_25469	chr8	22574282	22574682	+	588	22.0	[6.615002]	[141]	[]	[]	[22574512]	[]
503_2547	chr1	154220488	154220888	+	1000	85.0	[7.8463583]	[158]	[]	[]	[154220683]	[]
503_25472	chr8	29087466	29087866	+	751	22.0	[6.7005134]	[103]	[]	[]	[29087664]	[]
503_25478	chr8	55851625	55852025	+	619	22.0	[]	[]	[8.830775]	[88]	[]	[55851805]
503_25482	chr8	98304885	98305285	+	743	22.0	[9.80219]	[160]	[]	[]	[98305090]	[]
503_25493	chr8	140633430	140633830	+	849	22.0	[]	[]	[7.57576]	[103]	[]	[140633603]
503_25494	chr8	141004831	141005231	+	625	22.0	[]	[]	[6.615002]	[124]	[]	[141005033]
503_25499	chr9	272191	272591	+	758	22.0	[]	[]	[10.288883]	[104]	[]	[272365]
503_25505	chr9	68998768	68999168	+	742	22.0	[11.354753]	[210]	[]	[]	[68998984]	[]
503_25515	chr9	104926579	104926979	+	792	22.0	[]	[]	[8.423885]	[73]	[]	[104926737]
503_25524	chr9	124964638	124965038	+	826	22.0	[]	[]	[7.3587046]	[85]	[]	[124964798]
503_25535	chr9	129607459	129607859	+	691	22.0	[10.698719]	[98]	[8.631947]	[86]	[129607630]	[129607618]
503_25536	chr9	129864177	129864577	+	670	22.0	[8.830775]	[158]	[]	[]	[129864390]	[]
503_25554	chrUn_KI270744v1	142256	142656	+	704	22.0	[9.276331]	[57]	[]	[]	[142412]	[]
503_25563	chrX	123764906	123765306	+	604	22.0	[9.875317]	[159]	[6.8315754]	[128]	[123765136]	[123765105]
503_25566	chr1	898678	899078	+	728	21.0	[6.6256638]	[104]	[]	[]	[898857]	[]
503_25573	chr1	1561343	1561743	+	788	21.0	[6.892782]	[234]	[6.7055626]	[202]	[1561580]	[1561548]
503_25575	chr1	1917306	1917706	+	576	21.0	[]	[]	[6.615002]	[117]	[]	[1917506]
503_25588	chr1	11319148	11319548	+	667	21.0	[8.497711]	[156]	[]	[]	[11319369]	[]
503_25596	chr1	14996668	14997068	+	621	21.0	[7.4008026]	[208]	[]	[]	[14996903]	[]
503_2560	chr12	121888472	121888872	+	1000	85.0	[]	[]	[13.471976]	[136]	[]	[121888680]
503_25610	chr1	19477953	19478353	+	763	21.0	[6.4858923]	[84]	[]	[]	[19478135]	[]
503_25632	chr1	26163527	26163927	+	580	21.0	[7.4008026]	[56]	[]	[]	[26163680]	[]
503_2564	chr16	4768665	4769065	+	1000	85.0	[10.947011, 7.57576]	[68, 96]	[]	[]	[4768829, 4768857]	[]
503_25641	chr1	27504618	27505018	+	810	21.0	[]	[]	[10.150553]	[219]	[]	[27504857]
503_25643	chr1	27538711	27539111	+	696	21.0	[]	[]	[8.819032]	[130]	[]	[27538863]
503_25649	chr1	28881352	28881752	+	783	21.0	[]	[]	[7.57576]	[99]	[]	[28881507]
503_2565	chr16	81035588	81035988	+	1000	85.0	[9.92478, 12.885004]	[86, 121]	[]	[]	[81035774, 81035809]	[]
503_25668	chr1	38786065	38786465	+	690	21.0	[6.993913]	[115]	[]	[]	[38786255]	[]
503_2569	chr17	42019821	42020221	+	1000	85.0	[7.6390805, 7.766382]	[129, 148]	[]	[]	[42020032, 42020051]	[]
503_25696	chr1	51238168	51238568	+	683	21.0	[]	[]	[12.963955]	[171]	[]	[51238389]
503_2571	chr17	42980354	42980754	+	1000	85.0	[]	[]	[9.467575]	[129]	[]	[42980565]
503_25716	chr1	115649242	115649642	+	724	21.0	[6.615002]	[204]	[]	[]	[115649456]	[]
503_2572	chr17	63826901	63827301	+	1000	85.0	[]	[]	[11.851124, 10.421151]	[113, 119]	[]	[63827107, 63827113]
503_25721	chr1	151968044	151968444	+	639	21.0	[]	[]	[6.615002]	[80]	[]	[151968214]
503_25728	chr1	155940676	155941076	+	693	21.0	[10.897183]	[67]	[9.276331]	[80]	[155940843]	[155940856]
503_25732	chr1	157367101	157367501	+	690	21.0	[]	[]	[8.830775]	[149]	[]	[157367319]
503_2574	chr19	1174037	1174437	+	1000	85.0	[]	[]	[11.405568, 14.901949]	[108, 146]	[]	[1174244, 1174282]
503_25748	chr1	181173862	181174262	+	796	21.0	[6.730932, 6.862329, 10.796905]	[83, 93, 137]	[]	[]	[181174044, 181174054, 181174098]	[]
503_25751	chr1	182845808	182846208	+	750	21.0	[8.423885]	[200]	[]	[]	[182846055]	[]
503_25764	chr1	203860659	203861059	+	791	21.0	[6.406941]	[141]	[]	[]	[203860892]	[]
503_25767	chr1	204693098	204693498	+	754	21.0	[]	[]	[9.305725]	[126]	[]	[204693319]
503_25772	chr1	207005038	207005438	+	630	21.0	[7.8463583]	[169]	[]	[]	[207005209]	[]
503_25781	chr1	212967945	212968345	+	746	21.0	[7.915865]	[147]	[]	[]	[212968189]	[]
503_25788	chr1	224945953	224946353	+	743	21.0	[]	[]	[7.4008026]	[109]	[]	[224946150]
503_25790	chr1	225972618	225973018	+	783	21.0	[9.783327]	[120]	[]	[]	[225972829]	[]
503_25805	chr1	245051934	245052334	+	573	21.0	[8.830775]	[205]	[]	[]	[245052150]	[]
503_25824	chr10	27242880	27243280	+	742	21.0	[8.130486]	[109]	[]	[]	[27243079]	[]
503_2583	chr19	45424259	45424659	+	1000	85.0	[7.885317]	[119]	[7.4008026]	[128]	[45424458]	[45424467]
503_25837	chr10	69307013	69307413	+	687	21.0	[6.406941]	[170]	[]	[]	[69307262]	[]
503_25847	chr10	71727662	71728062	+	599	21.0	[7.4008026]	[128]	[10.897183]	[179]	[71727819]	[71727870]
503_25848	chr10	71852298	71852698	+	671	21.0	[]	[]	[7.0677395]	[148]	[]	[71852544]
503_2585	chr19	55674938	55675338	+	1000	85.0	[12.885004, 7.099728]	[117, 149]	[]	[]	[55675109, 55675141]	[]
503_25858	chr10	84665871	84666271	+	565	21.0	[9.1897955]	[135]	[]	[]	[84666069]	[]
503_25861	chr10	103554833	103555233	+	622	21.0	[7.57576]	[165]	[]	[]	[103555027]	[]
503_25878	chr11	12964160	12964560	+	634	21.0	[6.4858923]	[205]	[8.423885]	[231]	[12964379]	[12964405]
503_25886	chr11	44632707	44633107	+	648	21.0	[9.366932, 8.631947]	[64, 115]	[]	[]	[44632861, 44632912]	[]
503_25888	chr11	46367600	46368000	+	777	21.0	[]	[]	[7.7103596]	[139]	[]	[46367802]
503_25889	chr11	47337322	47337722	+	570	21.0	[6.993913, 7.3005238]	[208, 235]	[]	[]	[47337541, 47337568]	[]
503_25895	chr11	61292434	61292834	+	571	21.0	[8.880239]	[199]	[]	[]	[61292636]	[]
503_25898	chr11	61949696	61950096	+	731	21.0	[6.4858923]	[124]	[]	[]	[61949894]	[]
503_25904	chr11	63606487	63606887	+	812	21.0	[6.9121566]	[76]	[7.4201775]	[105]	[63606648]	[63606677]
503_2591	chr3	45594066	45594466	+	1000	85.0	[]	[]	[10.310211]	[143]	[]	[45594243]
503_25911	chr11	65861801	65862201	+	606	21.0	[6.993913]	[153]	[]	[]	[65862032]	[]
503_25914	chr11	66981999	66982399	+	613	21.0	[8.261184]	[154]	[]	[]	[66982175]	[]
503_25927	chr11	78040984	78041384	+	778	21.0	[8.77996]	[160]	[]	[]	[78041194]	[]
503_25930	chr11	100687169	100687569	+	774	21.0	[12.885004]	[142]	[]	[]	[100687328]	[]
503_25931	chr11	114135672	114136072	+	697	21.0	[12.327155]	[75]	[]	[]	[114135841]	[]
503_25940	chr12	11798859	11799259	+	693	21.0	[11.819135]	[61]	[11.819135, 12.327155]	[68, 96]	[11799020]	[11799027, 11799055]
503_25941	chr12	13098014	13098414	+	780	21.0	[]	[]	[6.892782, 9.913131, 7.766382]	[73, 125, 131]	[]	[13098175, 13098227, 13098233]
503_25951	chr12	53365175	53365575	+	557	21.0	[]	[]	[7.8463583]	[56]	[]	[53365328]
503_25959	chr12	69157004	69157404	+	774	21.0	[7.259386]	[86]	[]	[]	[69157181]	[]
503_25964	chr12	93676446	93676846	+	725	21.0	[]	[]	[9.005733]	[223]	[]	[93676690]
503_25973	chr12	110887967	110888367	+	547	21.0	[]	[]	[7.915865]	[217]	[]	[110888203]
503_25980	chr12	116858012	116858412	+	775	21.0	[7.3587046]	[142]	[]	[]	[116858204]	[]
503_2599	chr6	31729369	31729769	+	1000	85.0	[8.423885]	[134]	[]	[]	[31729593]	[]
503_26006	chr13	91319929	91320329	+	746	21.0	[7.4008026]	[93]	[]	[]	[91320081]	[]
503_26009	chr13	93296351	93296751	+	796	21.0	[6.8936343]	[58]	[]	[]	[93296509]	[]
503_26029	chr14	103116668	103117068	+	582	21.0	[12.885004]	[180]	[]	[]	[103116901]	[]
503_26038	chr15	41564415	41564815	+	741	21.0	[9.676489]	[107]	[]	[]	[41564618]	[]
503_26053	chr15	88987698	88988098	+	783	21.0	[8.497711]	[166]	[]	[]	[88987909]	[]
503_26054	chr15	89079926	89080326	+	598	21.0	[8.123926]	[144]	[]	[]	[89080097]	[]
503_2606	chr7	1569879	1570279	+	1000	85.0	[11.580525]	[131]	[7.885317, 6.993913]	[128, 152]	[1570084]	[1570081, 1570105]
503_26066	chr16	3016127	3016527	+	683	21.0	[6.730932]	[102]	[]	[]	[3016320]	[]
503_26071	chr16	11231222	11231622	+	678	21.0	[7.7786345]	[220]	[]	[]	[11231447]	[]
503_26073	chr16	11743516	11743916	+	690	21.0	[]	[]	[12.327155]	[124]	[]	[11743740]
503_26075	chr16	16083759	16084159	+	767	21.0	[6.6215615]	[74]	[]	[]	[16083915]	[]
503_26081	chr16	30183433	30183833	+	673	21.0	[]	[]	[7.4201775]	[231]	[]	[30183684]
503_26085	chr16	30876437	30876837	+	653	21.0	[9.276331]	[108]	[]	[]	[30876604]	[]
503_26098	chr16	84559851	84560251	+	757	21.0	[]	[]	[8.880239]	[119]	[]	[84560063]
503_26100	chr16	85004687	85005087	+	758	21.0	[]	[]	[8.423885]	[221]	[]	[85004933]
503_26118	chr17	18033423	18033823	+	652	21.0	[9.276331]	[119]	[]	[]	[18033631]	[]
503_26154	chr17	64110762	64111162	+	679	21.0	[8.372218]	[193]	[]	[]	[64110981]	[]
503_26157	chr17	64641455	64641855	+	714	21.0	[8.423885]	[137]	[]	[]	[64641687]	[]
503_26172	chr17	76274582	76274982	+	757	21.0	[]	[]	[7.4008026]	[133]	[]	[76274793]
503_262	chr10	72320652	72321052	+	1000	193.0	[]	[]	[9.276331]	[82]	[]	[72320832]
503_26201	chr19	966666	967066	+	688	21.0	[]	[]	[8.880239]	[144]	[]	[966897]
503_2622	chr1	9719067	9719467	+	1000	84.0	[6.7925034]	[140]	[]	[]	[9719279]	[]
503_26233	chr19	11596255	11596655	+	730	21.0	[7.885317]	[158]	[]	[]	[11596429]	[]
503_26245	chr19	17850149	17850549	+	745	21.0	[]	[]	[7.4008026]	[193]	[]	[17850349]
503_26252	chr19	19407294	19407694	+	540	21.0	[8.497711]	[141]	[]	[]	[19407453]	[]
503_26255	chr19	35749200	35749600	+	544	21.0	[6.973274]	[99]	[]	[]	[35749392]	[]
503_26257	chr19	38551376	38551776	+	633	21.0	[]	[]	[7.766382]	[125]	[]	[38551600]
503_26265	chr19	40811376	40811776	+	738	21.0	[]	[]	[6.6215615]	[107]	[]	[40811563]
503_26266	chr19	41862609	41863009	+	745	21.0	[8.77996]	[117]	[]	[]	[41862780]	[]
503_26268	chr19	43667647	43668047	+	727	21.0	[]	[]	[6.486581, 8.423885]	[165, 181]	[]	[43667826, 43667842]
503_26270	chr19	44784222	44784622	+	746	21.0	[]	[]	[8.423885]	[167]	[]	[44784470]
503_26274	chr19	45771604	45772004	+	771	21.0	[]	[]	[7.4008026]	[176]	[]	[45771852]
503_26281	chr19	48608682	48609082	+	684	21.0	[]	[]	[6.4858923]	[134]	[]	[48608876]
503_263	chr17	32444225	32444625	+	1000	193.0	[]	[]	[7.2023387]	[143]	[]	[32444462]
503_26303	chr2	8677696	8678096	+	765	21.0	[6.4858923]	[87]	[]	[]	[8677851]	[]
503_26304	chr2	10035079	10035479	+	799	21.0	[7.3587046]	[121]	[10.846732]	[108]	[10035273]	[10035260]
503_26309	chr2	10832287	10832687	+	670	21.0	[12.327155]	[113]	[]	[]	[10832494]	[]
503_2631	chr1	166839148	166839548	+	1000	84.0	[11.455031]	[112]	[]	[]	[166839331]	[]
503_26320	chr2	38643001	38643401	+	807	21.0	[6.406941]	[139]	[]	[]	[38643190]	[]
503_26322	chr2	43046462	43046862	+	819	21.0	[6.615002]	[103]	[]	[]	[43046624]	[]
503_26345	chr2	113886467	113886867	+	729	21.0	[11.354753, 10.310211]	[82, 170]	[]	[]	[113886628, 113886716]	[]
503_26347	chr2	126221488	126221888	+	779	21.0	[10.389162, 8.214487]	[98, 147]	[]	[]	[126221683, 126221732]	[]
503_2635	chr1	247331670	247332070	+	1000	84.0	[]	[]	[10.310211]	[132]	[]	[247331899]
503_26350	chr2	151288202	151288602	+	737	21.0	[7.5145535]	[171]	[]	[]	[151288431]	[]
503_26351	chr2	152025785	152026185	+	757	21.0	[7.7460794]	[154]	[]	[]	[152025975]	[]
503_2636	chr10	22229300	22229700	+	1000	84.0	[]	[]	[6.7055626]	[81]	[]	[22229477]
503_26365	chr2	187516581	187516981	+	665	21.0	[]	[]	[8.123926]	[156]	[]	[187516825]
503_26366	chr2	191557790	191558190	+	664	21.0	[]	[]	[8.77996]	[103]	[]	[191557984]
503_2638	chr10	78973411	78973811	+	1000	84.0	[8.830775]	[173]	[]	[]	[78973659]	[]
503_26381	chr20	35539650	35540050	+	642	21.0	[]	[]	[9.834179]	[141]	[]	[35539871]
503_26392	chr20	49220262	49220662	+	750	21.0	[]	[]	[8.423885]	[151]	[]	[49220429]
503_2641	chr11	8964258	8964658	+	1000	84.0	[]	[]	[9.196355, 6.8739552]	[99, 152]	[]	[8964433, 8964486]
503_26411	chr21	39370407	39370807	+	721	21.0	[]	[]	[6.993913, 7.475481]	[130, 166]	[]	[39370566, 39370602]
503_26413	chr21	42337766	42338166	+	738	21.0	[7.57576, 6.615002]	[139, 194]	[]	[]	[42337929, 42337984]	[]
503_26429	chr22	16773274	16773674	+	723	21.0	[]	[]	[8.322755]	[212]	[]	[16773500]
503_2643	chr11	59754027	59754427	+	1000	84.0	[6.6215615]	[72]	[]	[]	[59754198]	[]
503_26453	chr22	19911064	19911464	+	677	21.0	[10.698719]	[163]	[]	[]	[19911271]	[]
503_26465	chr22	20613934	20614334	+	729	21.0	[6.406941]	[160]	[]	[]	[20614145]	[]
503_26472	chr22	20814466	20814866	+	749	21.0	[7.57576]	[81]	[]	[]	[20814639]	[]
503_26476	chr22	20946030	20946430	+	733	21.0	[]	[]	[8.322755]	[194]	[]	[20946281]
503_26482	chr22	22361768	22362168	+	668	21.0	[6.615002]	[118]	[]	[]	[22361928]	[]
503_26489	chr22	22678131	22678531	+	651	21.0	[9.276331]	[169]	[]	[]	[22678335]	[]
503_26517	chr3	9644952	9645352	+	734	21.0	[7.57576]	[145]	[]	[]	[9645134]	[]
503_26519	chr3	9935068	9935468	+	720	21.0	[12.327155]	[96]	[]	[]	[9935224]	[]
503_26521	chr3	10190644	10191044	+	714	21.0	[8.423885]	[122]	[]	[]	[10190831]	[]
503_2653	chr15	40894203	40894603	+	1000	84.0	[11.405568]	[143]	[]	[]	[40894411]	[]
503_26538	chr3	31530093	31530493	+	629	21.0	[]	[]	[8.423885]	[136]	[]	[31530299]
503_26539	chr3	37435581	37435981	+	772	21.0	[]	[]	[7.3383374]	[126]	[]	[37435766]
503_26542	chr3	38135849	38136249	+	730	21.0	[]	[]	[8.77996]	[192]	[]	[38136089]
503_26544	chr3	39412835	39413235	+	701	21.0	[]	[]	[7.915865]	[202]	[]	[39413056]
503_26552	chr3	45553396	45553796	+	697	21.0	[]	[]	[9.276331]	[152]	[]	[45553590]
503_26563	chr3	108124529	108124929	+	584	21.0	[6.406941]	[210]	[]	[]	[108124757]	[]
503_26565	chr3	127597389	127597789	+	753	21.0	[]	[]	[9.875317]	[93]	[]	[127597563]
503_26569	chr3	136818173	136818573	+	766	21.0	[]	[]	[8.77996]	[94]	[]	[136818356]
503_2657	chr16	28863263	28863663	+	1000	84.0	[]	[]	[12.963955]	[145]	[]	[28863501]
503_26570	chr3	150727270	150727670	+	725	21.0	[6.655864]	[125]	[]	[]	[150727426]	[]
