#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_28382	chr12	106955736	106956136	+	767	35.0	[4.611834, 4.611834]	[122, 182]	[4.611834, 4.611834]	[122, 182]	[106955916, 106955976]	[106955916, 106955976]
345_28383	chr12	108562137	108562537	+	926	35.0	[4.611834]	[88]	[4.611834]	[88]	[108562318]	[108562318]
345_28384	chr12	116520706	116521106	+	909	35.0	[4.611834]	[98]	[4.611834]	[98]	[116520898]	[116520898]
345_28385	chr12	118120560	118120960	+	901	35.0	[5.088419]	[82]	[4.611834]	[82]	[118120739]	[118120739]
345_28386	chr12	121839186	121839586	+	1000	35.0	[4.611834, 4.611834]	[121, 145]	[4.611834, 4.611834]	[121, 145]	[121839405, 121839429]	[121839405, 121839429]
345_28387	chr12	123844124	123844524	+	640	35.0	[4.611834, 4.611834]	[73, 150]	[5.088419, 4.611834]	[73, 150]	[123844276, 123844353]	[123844276, 123844353]
345_28388	chr13	44359542	44359942	+	1000	35.0	[4.611834]	[58]	[4.611834]	[58]	[44359695]	[44359695]
345_28389	chr13	49597252	49597652	+	952	35.0	[8.356634]	[64]	[4.611834]	[64]	[49597415]	[49597415]
345_2839	chr2	12106366	12106766	+	1000	351.0	[11.270045, 11.270045]	[63, 71]	[11.270045, 11.270045]	[63, 71]	[12106527, 12106535]	[12106527, 12106535]
345_28392	chr13	52652666	52653066	+	1000	35.0	[4.611834]	[138]	[4.611834]	[138]	[52652888]	[52652888]
345_28400	chr14	65471476	65471876	+	1000	35.0	[4.611834]	[117]	[4.611834]	[117]	[65471682]	[65471682]
345_28403	chr14	78627098	78627498	+	1000	35.0	[11.270045, 11.270045]	[69, 94]	[11.270045, 11.270045]	[69, 94]	[78627266, 78627291]	[78627266, 78627291]
345_28404	chr14	90336552	90336952	+	1000	35.0	[4.611834]	[114]	[4.611834]	[114]	[90336761]	[90336761]
345_28405	chr14	100221543	100221943	+	1000	35.0	[4.611834]	[140]	[4.611834]	[140]	[100221743]	[100221743]
345_28406	chr15	27177109	27177509	+	761	35.0	[4.611834, 4.611834]	[156, 165]	[8.356634, 4.611834]	[156, 165]	[27177331, 27177340]	[27177331, 27177340]
345_28407	chr15	27598228	27598628	+	965	35.0	[4.611834]	[111]	[4.611834]	[111]	[27598429]	[27598429]
345_2841	chr2	111918486	111918886	+	1000	351.0	[9.465482]	[144]	[4.611834]	[144]	[111918730]	[111918730]
345_28419	chr15	65516964	65517364	+	815	35.0	[4.611834]	[125]	[9.465482]	[125]	[65517142]	[65517142]
345_28422	chr15	79170205	79170605	+	673	35.0	[11.270045]	[104]	[11.270045]	[104]	[79170396]	[79170396]
345_2843	chr8	124574428	124574828	+	1000	351.0	[4.611834]	[118]	[4.611834]	[118]	[124574643]	[124574643]
345_28431	chr16	15510968	15511368	+	955	35.0	[9.465482]	[116]	[4.611834]	[116]	[15511148]	[15511148]
345_28436	chr16	29640151	29640551	+	753	35.0	[4.611834]	[62]	[9.465482]	[62]	[29640311]	[29640311]
345_28438	chr16	56861182	56861582	+	1000	35.0	[11.270045, 11.270045]	[84, 133]	[11.270045, 11.270045]	[84, 133]	[56861359, 56861408]	[56861359, 56861408]
345_28439	chr16	56871198	56871598	+	759	35.0	[4.611834, 4.611834, 4.611834]	[88, 152, 169]	[9.465482, 8.356634, 4.611834]	[88, 152, 169]	[56871362, 56871426, 56871443]	[56871362, 56871426, 56871443]
345_28443	chr16	70576433	70576833	+	719	35.0	[11.270045, 4.611834]	[123, 153]	[11.270045, 4.611834]	[123, 153]	[70576610, 70576640]	[70576610, 70576640]
345_28446	chr16	84139380	84139780	+	693	35.0	[4.611834]	[120]	[9.465482]	[120]	[84139582]	[84139582]
345_28448	chr16	84860349	84860749	+	668	35.0	[11.270045]	[93]	[11.270045]	[93]	[84860524]	[84860524]
345_28449	chr16	87867138	87867538	+	673	35.0	[11.270045]	[187]	[11.270045]	[187]	[87867389]	[87867389]
345_2845	chr1	174872736	174873136	+	1000	350.0	[4.611834]	[115]	[9.465482]	[115]	[174872946]	[174872946]
345_28451	chr16	88999799	89000199	+	963	35.0	[4.611834]	[128]	[4.611834]	[128]	[89000024]	[89000024]
345_28452	chr17	4778458	4778858	+	945	35.0	[11.270045]	[99]	[11.270045]	[99]	[4778647]	[4778647]
345_28453	chr17	6922598	6922998	+	1000	35.0	[4.611834]	[146]	[4.611834]	[146]	[6922844]	[6922844]
345_28457	chr17	21199343	21199743	+	663	35.0	[4.611834, 4.611834]	[72, 117]	[4.611834, 8.356634]	[72, 117]	[21199502, 21199547]	[21199502, 21199547]
345_28459	chr17	27982691	27983091	+	1000	35.0	[4.611834, 4.611834]	[98, 104]	[4.611834, 4.611834]	[98, 104]	[27982888, 27982894]	[27982888, 27982894]
345_2846	chr14	34653075	34653475	+	1000	350.0	[9.465482]	[113]	[4.611834]	[113]	[34653274]	[34653274]
345_28460	chr17	28394813	28395213	+	555	35.0	[11.270045]	[150]	[11.270045]	[150]	[28395046]	[28395046]
345_28461	chr17	30336527	30336927	+	792	35.0	[5.088419]	[150]	[4.611834]	[150]	[30336757]	[30336757]
345_28463	chr17	32723540	32723940	+	822	35.0	[11.270045, 11.270045, 4.611834]	[126, 136, 153]	[11.270045, 11.270045, 4.611834]	[126, 136, 153]	[32723761, 32723771, 32723788]	[32723761, 32723771, 32723788]
345_28464	chr17	33934659	33935059	+	1000	35.0	[4.611834]	[115]	[4.611834]	[115]	[33934861]	[33934861]
345_28466	chr17	38973105	38973505	+	936	35.0	[4.611834]	[130]	[9.465482]	[130]	[38973332]	[38973332]
345_28467	chr17	41519537	41519937	+	950	35.0	[4.611834]	[107]	[4.611834]	[107]	[41519723]	[41519723]
345_28469	chr17	42751610	42752010	+	925	35.0	[4.611834]	[97]	[9.465482]	[97]	[42751797]	[42751797]
345_28470	chr17	43024403	43024803	+	960	35.0	[4.611834]	[117]	[4.611834]	[117]	[43024582]	[43024582]
345_28479	chr17	62170324	62170724	+	798	35.0	[4.611834]	[100]	[8.356634]	[100]	[62170523]	[62170523]
345_28481	chr17	64152431	64152831	+	1000	35.0	[11.270045, 8.356634]	[109, 130]	[11.270045, 4.611834]	[109, 130]	[64152628, 64152649]	[64152628, 64152649]
345_28483	chr17	69947339	69947739	+	921	35.0	[4.611834]	[65]	[4.611834]	[65]	[69947496]	[69947496]
345_28484	chr17	74778892	74779292	+	558	35.0	[4.611834, 4.611834]	[67, 140]	[4.611834, 9.465482]	[67, 140]	[74779053, 74779126]	[74779053, 74779126]
345_28493	chr18	3594239	3594639	+	974	35.0	[4.611834, 4.611834]	[121, 146]	[9.465482, 4.611834]	[121, 146]	[3594450, 3594475]	[3594450, 3594475]
345_28497	chr18	31944414	31944814	+	996	35.0	[4.611834]	[198]	[5.088419]	[198]	[31944656]	[31944656]
345_28498	chr18	35240651	35241051	+	955	35.0	[5.088419]	[119]	[4.611834]	[119]	[35240848]	[35240848]
345_28501	chr18	46281795	46282195	+	909	35.0	[4.611834]	[141]	[4.611834]	[141]	[46282018]	[46282018]
345_28503	chr18	48962460	48962860	+	992	35.0	[4.611834]	[157]	[9.465482]	[157]	[48962688]	[48962688]
345_28504	chr18	56988091	56988491	+	969	35.0	[11.270045]	[76]	[11.270045]	[76]	[56988261]	[56988261]
345_28509	chr19	6125478	6125878	+	809	35.0	[4.611834, 4.611834]	[128, 134]	[4.611834, 4.611834]	[128, 134]	[6125685, 6125691]	[6125685, 6125691]
345_28510	chr19	6600904	6601304	+	943	35.0	[4.611834]	[147]	[4.611834]	[147]	[6601127]	[6601127]
345_28517	chr19	34172074	34172474	+	1000	35.0	[4.611834]	[119]	[4.611834]	[119]	[34172274]	[34172274]
345_28520	chr19	40598540	40598940	+	1000	35.0	[4.611834, 11.270045, 4.611834]	[74, 113, 141]	[4.611834, 11.270045, 5.088419]	[74, 113, 141]	[40598703, 40598742, 40598770]	[40598703, 40598742, 40598770]
345_28527	chr19	51395393	51395793	+	980	35.0	[4.611834, 4.611834]	[65, 110]	[8.356634, 4.611834]	[65, 110]	[51395552, 51395597]	[51395552, 51395597]
345_28528	chr19	51397397	51397797	+	893	35.0	[11.270045]	[79]	[11.270045]	[79]	[51397571]	[51397571]
345_2853	chr3	197739565	197739965	+	1000	350.0	[4.611834]	[76]	[4.611834]	[76]	[197739733]	[197739733]
345_28530	chr19	53762477	53762877	+	584	35.0	[4.611834]	[104]	[4.611834]	[104]	[53762680]	[53762680]
345_28531	chr19	54898597	54898997	+	1000	35.0	[8.356634]	[191]	[4.611834]	[191]	[54898844]	[54898844]
345_28532	chr19	58388195	58388595	+	866	35.0	[4.611834]	[101]	[9.465482]	[101]	[58388392]	[58388392]
345_28533	chr2	10215401	10215801	+	940	35.0	[4.611834, 4.611834]	[134, 149]	[4.611834, 9.465482]	[134, 149]	[10215634, 10215649]	[10215634, 10215649]
345_28534	chr2	10689749	10690149	+	1000	35.0	[4.611834]	[159]	[4.611834]	[159]	[10689961]	[10689961]
345_28545	chr2	55133557	55133957	+	942	35.0	[4.611834, 4.611834]	[117, 128]	[4.611834, 4.611834]	[117, 128]	[55133750, 55133761]	[55133750, 55133761]
345_28547	chr2	56124123	56124523	+	796	35.0	[4.611834]	[138]	[4.611834]	[138]	[56124342]	[56124342]
345_28549	chr2	65129899	65130299	+	1000	35.0	[4.611834, 4.611834, 4.611834]	[81, 84, 98]	[4.611834, 4.611834, 4.611834]	[81, 84, 98]	[65130067, 65130070, 65130084]	[65130067, 65130070, 65130084]
345_28550	chr2	65515791	65516191	+	986	35.0	[4.611834]	[104]	[4.611834]	[104]	[65515963]	[65515963]
345_28551	chr2	66146561	66146961	+	872	35.0	[4.611834, 4.611834]	[98, 130]	[9.465482, 4.611834]	[98, 130]	[66146747, 66146779]	[66146747, 66146779]
345_28554	chr2	73964219	73964619	+	1000	35.0	[4.611834]	[129]	[5.088419]	[129]	[73964436]	[73964436]
345_28558	chr2	96897506	96897906	+	938	35.0	[4.611834]	[72]	[4.611834]	[72]	[96897675]	[96897675]
345_28563	chr2	120324034	120324434	+	687	35.0	[4.611834]	[94]	[4.611834]	[94]	[120324226]	[120324226]
345_28564	chr2	131115689	131116089	+	983	35.0	[4.611834]	[102]	[9.465482]	[102]	[131115857]	[131115857]
345_28566	chr2	156792216	156792616	+	791	35.0	[4.611834]	[106]	[4.611834]	[106]	[156792398]	[156792398]
345_28568	chr2	166357345	166357745	+	984	35.0	[8.356634]	[108]	[4.611834]	[108]	[166357546]	[166357546]
345_2857	chr1	160944989	160945389	+	1000	349.0	[4.611834, 11.270045]	[74, 100]	[4.611834, 11.270045]	[74, 100]	[160945160, 160945186]	[160945160, 160945186]
345_28573	chr2	175726212	175726612	+	956	35.0	[4.611834]	[163]	[9.465482]	[163]	[175726458]	[175726458]
345_28574	chr2	177164563	177164963	+	1000	35.0	[4.611834, 4.611834]	[111, 172]	[4.611834, 4.611834]	[111, 172]	[177164752, 177164813]	[177164752, 177164813]
345_28577	chr2	196171330	196171730	+	1000	35.0	[4.611834, 4.611834]	[130, 133]	[4.611834, 4.611834]	[130, 133]	[196171539, 196171542]	[196171539, 196171542]
345_2858	chr1	233710045	233710445	+	1000	349.0	[9.465482]	[97]	[4.611834]	[97]	[233710241]	[233710241]
345_28580	chr2	202156350	202156750	+	1000	35.0	[4.611834]	[140]	[4.611834]	[140]	[202156588]	[202156588]
345_28582	chr2	213248814	213249214	+	936	35.0	[4.611834]	[70]	[4.611834]	[70]	[213248977]	[213248977]
345_28584	chr20	1265930	1266330	+	731	35.0	[4.611834, 4.611834]	[71, 84]	[4.611834, 4.611834]	[71, 84]	[1266087, 1266100]	[1266087, 1266100]
345_28585	chr20	4009380	4009780	+	1000	35.0	[4.611834]	[135]	[4.611834]	[135]	[4009600]	[4009600]
345_28588	chr20	32539752	32540152	+	738	35.0	[4.611834, 4.611834, 4.611834]	[105, 115, 148]	[4.611834, 4.611834, 4.611834]	[105, 115, 148]	[32539953, 32539963, 32539996]	[32539953, 32539963, 32539996]
345_28589	chr20	33489553	33489953	+	864	35.0	[5.088419]	[93]	[4.611834]	[93]	[33489746]	[33489746]
345_2859	chr11	47004677	47005077	+	1000	349.0	[4.611834, 8.356634]	[81, 125]	[4.611834, 4.611834]	[81, 125]	[47004857, 47004901]	[47004857, 47004901]
345_28590	chr20	34301431	34301831	+	1000	35.0	[4.611834, 4.611834, 4.611834]	[70, 99, 124]	[4.611834, 4.611834, 4.611834]	[70, 99, 124]	[34301592, 34301621, 34301646]	[34301592, 34301621, 34301646]
345_28592	chr20	38975655	38976055	+	883	35.0	[4.611834]	[111]	[4.611834]	[111]	[38975823]	[38975823]
345_28593	chr20	41340031	41340431	+	872	35.0	[4.611834, 4.611834]	[95, 157]	[4.611834, 4.611834]	[95, 157]	[41340199, 41340261]	[41340199, 41340261]
345_286	chr2	24011304	24011704	+	1000	678.0	[4.611834]	[130]	[4.611834]	[130]	[24011530]	[24011530]
345_28600	chr20	63214498	63214898	+	1000	35.0	[4.611834]	[101]	[4.611834]	[101]	[63214657]	[63214657]
345_28601	chr20	63524221	63524621	+	1000	35.0	[5.088419, 9.465482]	[114, 130]	[4.611834, 4.611834]	[114, 130]	[63524415, 63524431]	[63524415, 63524431]
345_28603	chr21	33505817	33506217	+	1000	35.0	[4.611834, 4.611834]	[82, 106]	[4.611834, 4.611834]	[82, 106]	[33505988, 33506012]	[33505988, 33506012]
345_28604	chr21	34361634	34362034	+	992	35.0	[4.611834]	[137]	[5.088419]	[137]	[34361856]	[34361856]
345_28608	chr21	42989524	42989924	+	999	35.0	[4.611834]	[120]	[4.611834]	[120]	[42989744]	[42989744]
345_28609	chr21	43875207	43875607	+	902	35.0	[8.356634, 4.611834]	[107, 163]	[4.611834, 9.465482]	[107, 163]	[43875389, 43875445]	[43875389, 43875445]
345_28611	chr22	20235832	20236232	+	1000	35.0	[4.611834, 4.611834]	[106, 150]	[9.465482, 4.611834]	[106, 150]	[20236035, 20236079]	[20236035, 20236079]
345_28612	chr22	21785105	21785505	+	749	35.0	[4.611834]	[127]	[5.088419]	[127]	[21785318]	[21785318]
345_28613	chr22	21831685	21832085	+	1000	35.0	[4.611834]	[209]	[4.611834]	[209]	[21831928]	[21831928]
345_28614	chr22	21951627	21952027	+	1000	35.0	[5.088419]	[161]	[4.611834]	[161]	[21951824]	[21951824]
345_28616	chr22	22206146	22206546	+	894	35.0	[4.611834]	[63]	[4.611834]	[63]	[22206298]	[22206298]
345_28618	chr22	22616089	22616489	+	1000	35.0	[4.611834, 5.088419, 4.611834, 4.611834, 11.270045]	[92, 110, 139, 142, 158]	[4.611834, 4.611834, 4.611834, 4.611834, 11.270045]	[92, 110, 139, 142, 158]	[22616246, 22616264, 22616293, 22616296, 22616312]	[22616246, 22616264, 22616293, 22616296, 22616312]
345_28619	chr22	22806766	22807166	+	972	35.0	[4.611834]	[131]	[4.611834]	[131]	[22806958]	[22806958]
345_2862	chr17	42633001	42633401	+	1000	349.0	[8.356634]	[141]	[4.611834]	[141]	[42633240]	[42633240]
345_28620	chr22	23171805	23172205	+	581	35.0	[4.611834, 4.611834]	[64, 131]	[5.088419, 9.465482]	[64, 131]	[23171963, 23172030]	[23171963, 23172030]
345_28623	chr22	23265164	23265564	+	1000	35.0	[4.611834]	[173]	[4.611834]	[173]	[23265378]	[23265378]
345_28624	chr22	28979911	28980311	+	997	35.0	[9.465482]	[116]	[4.611834]	[116]	[28980122]	[28980122]
345_28626	chr22	37014787	37015187	+	984	35.0	[4.611834]	[136]	[4.611834]	[136]	[37015003]	[37015003]
345_28629	chr22	46455588	46455988	+	714	35.0	[4.611834]	[99]	[4.611834]	[99]	[46455783]	[46455783]
345_2863	chr2	170822960	170823360	+	1000	349.0	[4.611834]	[145]	[4.611834]	[145]	[170823188]	[170823188]
345_28631	chr3	5018141	5018541	+	1000	35.0	[8.356634]	[147]	[4.611834]	[147]	[5018361]	[5018361]
345_28634	chr3	14289528	14289928	+	849	35.0	[4.611834, 4.611834, 4.611834, 11.270045, 4.611834]	[118, 121, 128, 145, 153]	[4.611834, 4.611834, 4.611834, 11.270045, 4.611834]	[118, 121, 128, 145, 153]	[14289717, 14289720, 14289727, 14289744, 14289752]	[14289717, 14289720, 14289727, 14289744, 14289752]
345_28648	chr3	84317464	84317864	+	715	35.0	[4.611834, 4.611834, 4.611834, 5.088419]	[102, 105, 125, 141]	[4.611834, 4.611834, 4.611834, 4.611834]	[102, 105, 125, 141]	[84317662, 84317665, 84317685, 84317701]	[84317662, 84317665, 84317685, 84317701]
345_28651	chr3	107822269	107822669	+	1000	35.0	[4.611834, 11.270045]	[99, 147]	[4.611834, 11.270045]	[99, 147]	[107822452, 107822500]	[107822452, 107822500]
345_28653	chr3	113879817	113880217	+	676	35.0	[4.611834]	[106]	[4.611834]	[106]	[113879989]	[113879989]
345_28655	chr3	129101685	129102085	+	959	35.0	[4.611834, 4.611834]	[133, 146]	[4.611834, 4.611834]	[133, 146]	[129101903, 129101916]	[129101903, 129101916]
345_28656	chr3	141436175	141436575	+	678	35.0	[4.611834]	[116]	[4.611834]	[116]	[141436364]	[141436364]
345_28657	chr3	141795826	141796226	+	783	35.0	[11.270045]	[133]	[11.270045]	[133]	[141796056]	[141796056]
345_28659	chr3	155262842	155263242	+	1000	35.0	[4.611834]	[94]	[4.611834]	[94]	[155263036]	[155263036]
345_2866	chr3	196127562	196127962	+	1000	349.0	[4.611834, 4.611834, 4.611834]	[85, 111, 122]	[5.088419, 4.611834, 4.611834]	[85, 111, 122]	[196127743, 196127769, 196127780]	[196127743, 196127769, 196127780]
345_28660	chr3	157154893	157155293	+	1000	35.0	[11.270045]	[144]	[11.270045]	[144]	[157155132]	[157155132]
345_28664	chr3	171126607	171127007	+	932	35.0	[4.611834]	[156]	[8.356634]	[156]	[171126844]	[171126844]
345_28666	chr3	177209717	177210117	+	734	35.0	[4.611834]	[161]	[4.611834]	[161]	[177209948]	[177209948]
345_28670	chr3	184117418	184117818	+	763	35.0	[4.611834]	[78]	[5.088419]	[78]	[184117588]	[184117588]
345_28672	chr3	187041810	187042210	+	890	35.0	[4.611834, 4.611834]	[84, 97]	[4.611834, 4.611834]	[84, 97]	[187041973, 187041986]	[187041973, 187041986]
345_28673	chr3	194561570	194561970	+	791	35.0	[4.611834]	[87]	[4.611834]	[87]	[194561752]	[194561752]
345_28674	chr3	194910417	194910817	+	783	35.0	[4.611834, 4.611834]	[117, 147]	[4.611834, 4.611834]	[117, 147]	[194910610, 194910640]	[194910610, 194910640]
345_28677	chr3	196399489	196399889	+	1000	35.0	[4.611834, 4.611834]	[171, 217]	[8.356634, 5.088419]	[171, 217]	[196399686, 196399732]	[196399686, 196399732]
345_28678	chr4	4533434	4533834	+	1000	35.0	[9.465482]	[119]	[4.611834]	[119]	[4533642]	[4533642]
345_28682	chr4	38273694	38274094	+	802	35.0	[8.356634, 4.611834, 5.088419]	[67, 141, 153]	[4.611834, 4.611834, 4.611834]	[67, 141, 153]	[38273852, 38273926, 38273938]	[38273852, 38273926, 38273938]
345_28687	chr4	79365782	79366182	+	893	35.0	[4.611834]	[99]	[4.611834]	[99]	[79365980]	[79365980]
345_28689	chr4	122480015	122480415	+	960	35.0	[8.356634]	[129]	[4.611834]	[129]	[122480243]	[122480243]
345_28690	chr4	126771756	126772156	+	989	35.0	[9.465482]	[90]	[4.611834]	[90]	[126771944]	[126771944]
345_28694	chr4	139084081	139084481	+	941	35.0	[4.611834]	[94]	[4.611834]	[94]	[139084240]	[139084240]
345_28695	chr4	139126940	139127340	+	1000	35.0	[4.611834, 4.611834, 4.611834, 9.465482]	[110, 118, 131, 155]	[5.088419, 4.611834, 4.611834, 4.611834]	[110, 118, 131, 155]	[139127133, 139127141, 139127154, 139127178]	[139127133, 139127141, 139127154, 139127178]
345_28700	chr4	185717395	185717795	+	681	35.0	[4.611834]	[163]	[4.611834]	[163]	[185717640]	[185717640]
345_28705	chr5	65925101	65925501	+	552	35.0	[11.270045, 4.611834]	[66, 82]	[11.270045, 4.611834]	[66, 82]	[65925266, 65925282]	[65925266, 65925282]
345_2871	chr1	224499176	224499576	+	1000	348.0	[4.611834, 4.611834]	[128, 160]	[9.465482, 4.611834]	[128, 160]	[224499392, 224499424]	[224499392, 224499424]
345_28714	chr5	116085157	116085557	+	759	35.0	[11.270045]	[100]	[11.270045]	[100]	[116085323]	[116085323]
345_28715	chr5	132282318	132282718	+	767	35.0	[5.088419, 4.611834]	[96, 156]	[4.611834, 4.611834]	[96, 156]	[132282497, 132282557]	[132282497, 132282557]
345_2872	chr10	133143187	133143587	+	1000	348.0	[11.270045, 11.270045]	[69, 127]	[11.270045, 11.270045]	[69, 127]	[133143355, 133143413]	[133143355, 133143413]
345_28720	chr5	143260644	143261044	+	751	35.0	[9.465482]	[111]	[4.611834]	[111]	[143260845]	[143260845]
345_28721	chr5	143699121	143699521	+	948	35.0	[4.611834]	[94]	[5.088419]	[94]	[143699293]	[143699293]
345_28723	chr5	147626463	147626863	+	714	35.0	[8.356634, 8.356634]	[106, 128]	[4.611834, 4.611834]	[106, 128]	[147626663, 147626685]	[147626663, 147626685]
345_28724	chr5	149345408	149345808	+	981	35.0	[4.611834]	[98]	[4.611834]	[98]	[149345567]	[149345567]
345_28727	chr5	150109896	150110296	+	976	35.0	[4.611834, 4.611834, 4.611834, 4.611834]	[80, 96, 115, 144]	[9.465482, 5.088419, 5.088419, 5.088419]	[80, 96, 115, 144]	[150110069, 150110085, 150110104, 150110133]	[150110069, 150110085, 150110104, 150110133]
345_28728	chr5	151126179	151126579	+	800	35.0	[4.611834, 4.611834]	[72, 94]	[4.611834, 4.611834]	[72, 94]	[151126336, 151126358]	[151126336, 151126358]
345_28731	chr5	160421712	160422112	+	815	35.0	[9.465482, 4.611834, 4.611834, 4.611834]	[61, 71, 153, 159]	[4.611834, 4.611834, 4.611834, 4.611834]	[61, 71, 153, 159]	[160421865, 160421875, 160421957, 160421963]	[160421865, 160421875, 160421957, 160421963]
345_28737	chr6	26006612	26007012	+	632	35.0	[4.611834]	[161]	[4.611834]	[161]	[26006862]	[26006862]
345_28738	chr6	27162067	27162467	+	921	35.0	[4.611834]	[128]	[4.611834]	[128]	[27162283]	[27162283]
345_2874	chr11	93973693	93974093	+	1000	348.0	[11.270045]	[91]	[11.270045]	[91]	[93973878]	[93973878]
345_28740	chr6	27332767	27333167	+	1000	35.0	[4.611834]	[119]	[4.611834]	[119]	[27332970]	[27332970]
345_28744	chr6	31086780	31087180	+	938	35.0	[8.356634]	[102]	[4.611834]	[102]	[31086974]	[31086974]
345_28745	chr6	31806651	31807051	+	824	35.0	[4.611834]	[150]	[4.611834]	[150]	[31806873]	[31806873]
345_28746	chr6	33274718	33275118	+	883	35.0	[9.465482]	[88]	[4.611834]	[88]	[33274905]	[33274905]
345_28753	chr6	43810971	43811371	+	987	35.0	[4.611834, 4.611834]	[60, 101]	[9.465482, 9.465482]	[60, 101]	[43811130, 43811171]	[43811130, 43811171]
345_28754	chr6	44223699	44224099	+	1000	35.0	[4.611834]	[71]	[4.611834]	[71]	[44223855]	[44223855]
345_28759	chr6	84309996	84310396	+	667	35.0	[4.611834]	[132]	[4.611834]	[132]	[84310208]	[84310208]
345_28760	chr6	85041267	85041667	+	983	35.0	[11.270045]	[96]	[11.270045]	[96]	[85041456]	[85041456]
345_28763	chr6	135385399	135385799	+	986	35.0	[4.611834]	[120]	[9.465482]	[120]	[135385590]	[135385590]
345_28771	chr6	161169722	161170122	+	1000	35.0	[4.611834, 4.611834]	[130, 157]	[4.611834, 4.611834]	[130, 157]	[161169917, 161169944]	[161169917, 161169944]
345_28775	chr7	1926491	1926891	+	1000	35.0	[4.611834, 4.611834]	[75, 143]	[9.465482, 4.611834]	[75, 143]	[1926663, 1926731]	[1926663, 1926731]
345_28776	chr7	3217150	3217550	+	788	35.0	[4.611834, 4.611834]	[60, 93]	[4.611834, 8.356634]	[60, 93]	[3217301, 3217334]	[3217301, 3217334]
345_2878	chr2	68651096	68651496	+	1000	348.0	[4.611834, 4.611834, 4.611834]	[52, 102, 112]	[4.611834, 4.611834, 4.611834]	[52, 102, 112]	[68651247, 68651297, 68651307]	[68651247, 68651297, 68651307]
345_28781	chr7	23105433	23105833	+	1000	35.0	[4.611834, 4.611834]	[82, 135]	[4.611834, 5.088419]	[82, 135]	[23105606, 23105659]	[23105606, 23105659]
