#PeakID(python scan_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_28563	chr19	50431487	50431887	+	1000	36.0	[]	[]	[8.334265]	[93]	[]	[50431676]
640_28564	chr19	52924237	52924637	+	1000	36.0	[8.334265]	[69]	[]	[]	[52924400]	[]
640_28565	chr19	55141223	55141623	+	1000	36.0	[7.981569]	[128]	[8.334265]	[113]	[55141430]	[55141415]
640_2857	chr8	141392101	141392501	+	1000	169.0	[12.820818]	[98]	[7.1483927, 9.957076]	[79, 99]	[141392292]	[141392273, 141392293]
640_28571	chr2	24077221	24077621	+	1000	36.0	[8.415534]	[122]	[]	[]	[24077420]	[]
640_28572	chr2	26411254	26411654	+	1000	36.0	[8.415787]	[153]	[8.415787]	[156]	[26411479]	[26411482]
640_28573	chr2	43059528	43059928	+	1000	36.0	[8.415787]	[97]	[9.081068]	[98]	[43059718]	[43059719]
640_28575	chr2	46901593	46901993	+	987	36.0	[]	[]	[8.415787]	[148]	[]	[46901829]
640_28577	chr2	54318785	54319185	+	1000	36.0	[12.820818]	[103]	[12.820818]	[104]	[54318987]	[54318988]
640_2858	chr9	98248869	98249269	+	1000	169.0	[12.820818]	[117]	[12.820818]	[118]	[98249085]	[98249086]
640_28580	chr2	64646320	64646720	+	795	36.0	[7.3805842]	[104]	[7.981569]	[105]	[64646513]	[64646514]
640_28585	chr2	85353894	85354294	+	1000	36.0	[7.3805842, 7.4328523]	[147, 154]	[7.3984704]	[155]	[85354047, 85354054]	[85354055]
640_28587	chr2	98444712	98445112	+	1000	36.0	[]	[]	[8.344066]	[104]	[]	[98444893]
640_28588	chr2	105943987	105944387	+	1000	36.0	[12.820818]	[82]	[9.957076]	[83]	[105944153]	[105944154]
640_28590	chr2	111168451	111168851	+	967	36.0	[]	[]	[7.3538165]	[176]	[]	[111168681]
640_28592	chr2	118706338	118706738	+	730	36.0	[]	[]	[9.081068]	[110]	[]	[118706539]
640_28599	chr2	152573222	152573622	+	646	36.0	[]	[]	[7.3805842]	[143]	[]	[152573430]
640_286	chr17	82287992	82288392	+	1000	376.0	[12.820818, 8.415787, 12.820818]	[76, 99, 145]	[9.3206, 9.3206]	[77, 146]	[82288161, 82288184, 82288230]	[82288162, 82288231]
640_28600	chr2	167544753	167545153	+	1000	36.0	[9.081068]	[134]	[8.415787]	[135]	[167544977]	[167544978]
640_28602	chr2	169732835	169733235	+	1000	36.0	[]	[]	[9.081068]	[89]	[]	[169733015]
640_28603	chr2	170362303	170362703	+	999	36.0	[9.081068]	[128]	[8.415787]	[129]	[170362470]	[170362471]
640_28604	chr2	172554808	172555208	+	1000	36.0	[9.957076]	[90]	[9.859796]	[91]	[172554974]	[172554975]
640_2861	chr1	3796362	3796762	+	1000	168.0	[8.334265]	[110]	[7.5613456]	[111]	[3796571]	[3796572]
640_28612	chr2	191850688	191851088	+	907	36.0	[9.081068, 12.820818]	[155, 171]	[9.859796]	[172]	[191850912, 191850928]	[191850929]
640_28613	chr2	204483454	204483854	+	1000	36.0	[9.081068]	[88]	[]	[]	[204483630]	[]
640_28615	chr2	216004566	216004966	+	1000	36.0	[9.081068]	[158]	[]	[]	[216004795]	[]
640_28616	chr2	218396862	218397262	+	1000	36.0	[9.957076]	[119]	[9.859796]	[120]	[218397077]	[218397078]
640_2862	chr1	16014646	16015046	+	1000	168.0	[]	[]	[7.3538165]	[113]	[]	[16014856]
640_28620	chr2	233422151	233422551	+	1000	36.0	[12.820818]	[124]	[9.859796]	[125]	[233422367]	[233422368]
640_28621	chr2	237920636	237921036	+	690	36.0	[9.081068, 9.957076]	[106, 186]	[8.415787, 9.081068, 9.957076]	[107, 118, 187]	[237920806, 237920886]	[237920807, 237920818, 237920887]
640_28623	chr2	241702516	241702916	+	1000	36.0	[7.5613456]	[104]	[8.334265]	[105]	[241702705]	[241702706]
640_28625	chr20	4041750	4042150	+	659	36.0	[]	[]	[8.415787]	[98]	[]	[4041938]
640_28626	chr20	4063036	4063436	+	663	36.0	[9.957076]	[116]	[12.820818]	[117]	[4063238]	[4063239]
640_28628	chr20	32007329	32007729	+	1000	36.0	[9.859796]	[84]	[9.3206]	[85]	[32007512]	[32007513]
640_2863	chr1	26234023	26234423	+	1000	168.0	[]	[]	[7.2921777]	[145]	[]	[26234249]
640_28632	chr20	47181283	47181683	+	1000	36.0	[9.3206]	[115]	[12.820818]	[116]	[47181479]	[47181480]
640_2864	chr1	37946892	37947292	+	1000	168.0	[8.415787]	[91]	[9.081068]	[92]	[37947074]	[37947075]
640_28642	chr21	36164341	36164741	+	1000	36.0	[7.3805842]	[82]	[7.981569]	[83]	[36164510]	[36164511]
640_28645	chr21	39430975	39431375	+	784	36.0	[12.820818]	[116]	[12.820818]	[117]	[39431191]	[39431192]
640_28646	chr21	43611830	43612230	+	1000	36.0	[]	[]	[7.981569]	[126]	[]	[43612042]
640_28649	chr21	44853696	44854096	+	1000	36.0	[9.3206]	[169]	[12.820818]	[170]	[44853928]	[44853929]
640_28653	chr22	20154021	20154421	+	1000	36.0	[12.820818]	[64]	[12.820818, 7.5613456]	[65, 97]	[20154182]	[20154183, 20154215]
640_28658	chr22	22035740	22036140	+	1000	36.0	[]	[]	[9.081068]	[181]	[]	[22035972]
640_28660	chr22	23038094	23038494	+	1000	36.0	[7.1483927]	[153]	[9.081068]	[143]	[23038323]	[23038313]
640_28661	chr22	23433233	23433633	+	629	36.0	[8.334265]	[97]	[7.4328523]	[89]	[23433394]	[23433386]
640_28663	chr22	31670814	31671214	+	1000	36.0	[]	[]	[7.5613456]	[153]	[]	[31671023]
640_28665	chr22	36982088	36982488	+	709	36.0	[9.081068]	[61]	[8.415787]	[62]	[36982241]	[36982242]
640_28666	chr22	39534731	39535131	+	1000	36.0	[]	[]	[8.415534]	[152]	[]	[39534982]
640_28667	chr22	39818056	39818456	+	1000	36.0	[9.859796]	[107]	[9.3206]	[108]	[39818258]	[39818259]
640_28668	chr22	46576693	46577093	+	848	36.0	[9.957076, 8.415534]	[135, 163]	[8.344066, 12.820818, 8.415534]	[111, 136, 182]	[46576892, 46576920]	[46576868, 46576893, 46576939]
640_28669	chr22	50201155	50201555	+	1000	36.0	[7.981569]	[64]	[7.3805842]	[65]	[50201318]	[50201319]
640_2867	chr1	234554745	234555145	+	1000	168.0	[9.859796]	[100]	[12.820818]	[101]	[234554931]	[234554932]
640_28673	chr3	13011479	13011879	+	1000	36.0	[]	[]	[8.334265]	[115]	[]	[13011667]
640_28676	chr3	14366103	14366503	+	953	36.0	[12.820818]	[170]	[12.820818]	[171]	[14366323]	[14366324]
640_28678	chr3	17580804	17581204	+	1000	36.0	[12.820818]	[166]	[9.859796]	[167]	[17581021]	[17581022]
640_2868	chr10	43436794	43437194	+	1000	168.0	[]	[]	[7.4328523, 8.415534]	[103, 133]	[]	[43436986, 43437016]
640_28683	chr3	38004357	38004757	+	1000	36.0	[7.5613456]	[139]	[8.334265]	[140]	[38004576]	[38004577]
640_28686	chr3	39287266	39287666	+	1000	36.0	[]	[]	[7.3538165]	[130]	[]	[39287452]
640_28687	chr3	39378103	39378503	+	1000	36.0	[9.859796]	[94]	[9.859796]	[95]	[39378280]	[39378281]
640_28689	chr3	48092265	48092665	+	1000	36.0	[7.981569]	[118]	[]	[]	[48092468]	[]
640_28695	chr3	118544382	118544782	+	572	36.0	[]	[]	[9.081068]	[109]	[]	[118544576]
640_28699	chr3	130093729	130094129	+	1000	36.0	[9.081068]	[121]	[]	[]	[130093935]	[]
640_287	chr19	46788362	46788762	+	1000	376.0	[8.415534]	[124]	[8.344066]	[125]	[46788583]	[46788584]
640_2870	chr11	20363453	20363853	+	1000	168.0	[9.957076]	[81]	[9.957076]	[82]	[20363627]	[20363628]
640_28701	chr3	141848602	141849002	+	963	36.0	[]	[]	[9.081068]	[137]	[]	[141848837]
640_28703	chr3	150412438	150412838	+	1000	36.0	[12.820818]	[136]	[9.859796]	[137]	[150412663]	[150412664]
640_28704	chr3	150631777	150632177	+	1000	36.0	[9.3206]	[94]	[9.859796]	[95]	[150631966]	[150631967]
640_2871	chr11	32892359	32892759	+	1000	168.0	[8.344066]	[82]	[8.415534]	[83]	[32892537]	[32892538]
640_28716	chr3	185907314	185907714	+	1000	36.0	[8.415787]	[130]	[9.081068, 9.081068]	[79, 131]	[185907542]	[185907491, 185907543]
640_2872	chr11	57325089	57325489	+	1000	168.0	[8.334265]	[143]	[]	[]	[57325329]	[]
640_28722	chr4	13367594	13367994	+	1000	36.0	[12.820818]	[152]	[12.820818]	[153]	[13367838]	[13367839]
640_28723	chr4	36900444	36900844	+	1000	36.0	[8.415787, 12.820818]	[112, 150]	[9.859796]	[151]	[36900642, 36900680]	[36900681]
640_2873	chr11	95067300	95067700	+	1000	168.0	[8.344066]	[153]	[8.334265, 8.415534]	[102, 154]	[95067539]	[95067488, 95067540]
640_28735	chr4	102620615	102621015	+	1000	36.0	[]	[]	[8.334265]	[131]	[]	[102620845]
640_28738	chr4	138788863	138789263	+	1000	36.0	[9.3206]	[172]	[12.820818]	[173]	[138789100]	[138789101]
640_2874	chr11	134224258	134224658	+	1000	168.0	[]	[]	[8.344066]	[126]	[]	[134224475]
640_28743	chr4	185005214	185005614	+	1000	36.0	[7.2921777]	[134]	[]	[]	[185005436]	[]
640_28747	chr5	50962900	50963300	+	1000	36.0	[7.3805842]	[112]	[7.981569]	[113]	[50963108]	[50963109]
640_28748	chr5	53119000	53119400	+	1000	36.0	[]	[]	[9.081068]	[145]	[]	[53119243]
640_28750	chr5	62719939	62720339	+	1000	36.0	[9.859796]	[138]	[9.859796]	[139]	[62720176]	[62720177]
640_28756	chr5	139787396	139787796	+	1000	36.0	[]	[]	[8.334265]	[154]	[]	[139787629]
640_28758	chr5	149455863	149456263	+	1000	36.0	[8.334265]	[149]	[]	[]	[149456090]	[]
640_28759	chr5	149714963	149715363	+	1000	36.0	[9.081068]	[80]	[8.415787, 7.1483927]	[81, 129]	[149715122]	[149715123, 149715171]
640_28766	chr5	181267293	181267693	+	779	36.0	[7.3805842]	[89]	[7.981569, 9.081068]	[90, 113]	[181267448]	[181267449, 181267472]
640_28767	chr6	4803503	4803903	+	1000	36.0	[9.957076]	[93]	[12.820818]	[94]	[4803683]	[4803684]
640_28769	chr6	7328183	7328583	+	1000	36.0	[]	[]	[9.081068]	[93]	[]	[7328368]
640_2877	chr12	82358161	82358561	+	1000	168.0	[8.344066]	[64]	[]	[]	[82358321]	[]
640_28771	chr6	10429620	10430020	+	1000	36.0	[12.820818]	[99]	[9.859796]	[100]	[10429813]	[10429814]
640_28776	chr6	16964872	16965272	+	1000	36.0	[]	[]	[7.3805842]	[116]	[]	[16965074]
640_28780	chr6	27150109	27150509	+	1000	36.0	[9.859796, 7.5613456]	[72, 98]	[9.3206, 8.334265]	[73, 99]	[27150277, 27150303]	[27150278, 27150304]
640_28784	chr6	31192482	31192882	+	655	36.0	[9.081068]	[146]	[8.415787]	[147]	[31192721]	[31192722]
640_28788	chr6	32415414	32415814	+	629	36.0	[]	[]	[9.081068]	[106]	[]	[32415612]
640_2879	chr12	110502059	110502459	+	1000	168.0	[]	[]	[7.5613456]	[129]	[]	[110502286]
640_28791	chr6	34055200	34055600	+	834	36.0	[7.3984704]	[110]	[8.334265, 7.4328523]	[54, 111]	[34055408]	[34055352, 34055409]
640_28792	chr6	35241086	35241486	+	1000	36.0	[]	[]	[8.334265]	[83]	[]	[35241264]
640_28793	chr6	35294340	35294740	+	1000	36.0	[]	[]	[8.334265]	[88]	[]	[35294522]
640_28795	chr6	37047572	37047972	+	1000	36.0	[7.3538165, 8.415787, 12.820818]	[117, 156, 166]	[9.859796]	[167]	[37047768, 37047807, 37047817]	[37047818]
640_288	chr3	48089185	48089585	+	1000	376.0	[]	[]	[8.415787, 7.1483927]	[129, 150]	[]	[48089414, 48089435]
640_2880	chr14	30622118	30622518	+	1000	168.0	[7.2921777]	[77]	[7.3805842]	[117]	[30622284]	[30622324]
640_2882	chr15	41230616	41231016	+	1000	168.0	[]	[]	[8.415534]	[93]	[]	[41230779]
640_28824	chr6	159168493	159168893	+	1000	36.0	[]	[]	[8.415534]	[75]	[]	[159168667]
640_28827	chr6	166604890	166605290	+	1000	36.0	[12.820818]	[65]	[12.820818]	[66]	[166605055]	[166605056]
640_28831	chr7	22302069	22302469	+	1000	36.0	[7.3538165, 9.081068]	[73, 164]	[8.415787]	[165]	[22302222, 22302313]	[22302314]
640_28835	chr7	26498173	26498573	+	610	36.0	[9.859796]	[63]	[9.3206]	[64]	[26498333]	[26498334]
640_28838	chr7	40057287	40057687	+	1000	36.0	[9.859796]	[116]	[9.957076, 7.3538165, 8.415787]	[117, 142, 150]	[40057476]	[40057477, 40057502, 40057510]
640_28839	chr7	43768492	43768892	+	1000	36.0	[9.3206]	[110]	[9.957076]	[111]	[43768688]	[43768689]
640_2884	chr16	11915107	11915507	+	1000	168.0	[12.820818, 9.081068]	[77, 129]	[9.957076, 8.415787]	[78, 130]	[11915264, 11915316]	[11915265, 11915317]
640_28843	chr7	75780681	75781081	+	796	36.0	[8.334265]	[145]	[]	[]	[75780924]	[]
640_28846	chr7	87028639	87029039	+	1000	36.0	[9.081068, 8.415787, 7.2921777]	[78, 101, 130]	[]	[]	[87028809, 87028832, 87028861]	[]
640_2885	chr19	574697	575097	+	1000	168.0	[]	[]	[7.981569]	[158]	[]	[574948]
640_28856	chr7	106693700	106694100	+	1000	36.0	[12.820818]	[147]	[9.859796]	[148]	[106693924]	[106693925]
640_28858	chr7	113593504	113593904	+	1000	36.0	[8.334265]	[138]	[]	[]	[113593733]	[]
640_2886	chr19	18386038	18386438	+	1000	168.0	[]	[]	[7.3805842]	[141]	[]	[18386252]
640_28861	chr7	125661675	125662075	+	1000	36.0	[]	[]	[8.334265]	[140]	[]	[125661905]
640_28864	chr7	135508992	135509392	+	1000	36.0	[]	[]	[8.334265]	[130]	[]	[135509208]
640_28867	chr7	139645920	139646320	+	936	36.0	[8.334265]	[125]	[]	[]	[139646141]	[]
640_28868	chr7	139776480	139776880	+	949	36.0	[]	[]	[7.3538165]	[216]	[]	[139776708]
640_28875	chr7	154952969	154953369	+	1000	36.0	[8.415787]	[149]	[]	[]	[154953204]	[]
640_28877	chr7	158973519	158973919	+	1000	36.0	[]	[]	[7.4328523]	[93]	[]	[158973702]
640_28879	chr8	2814501	2814901	+	1000	36.0	[]	[]	[7.5613456]	[79]	[]	[2814674]
640_2888	chr22	25447776	25448176	+	1000	168.0	[8.415787]	[154]	[9.081068]	[155]	[25448025]	[25448026]
640_28880	chr8	10548042	10548442	+	1000	36.0	[]	[]	[8.334265, 7.981569]	[63, 136]	[]	[10548198, 10548271]
640_28881	chr8	11804810	11805210	+	566	36.0	[9.957076]	[159]	[9.859796]	[160]	[11805058]	[11805059]
640_28885	chr8	28713325	28713725	+	1000	36.0	[]	[]	[9.081068]	[129]	[]	[28713545]
640_28887	chr8	30157483	30157883	+	1000	36.0	[]	[]	[8.415787]	[82]	[]	[30157642]
640_2889	chr3	97971787	97972187	+	1000	168.0	[12.820818]	[104]	[12.820818]	[105]	[97971981]	[97971982]
640_28892	chr8	56212193	56212593	+	1000	36.0	[7.4328523]	[123]	[7.3984704]	[124]	[56212403]	[56212404]
640_28894	chr8	60473255	60473655	+	805	36.0	[9.081068]	[136]	[]	[]	[60473471]	[]
640_28895	chr8	60680365	60680765	+	825	36.0	[7.3984704]	[145]	[]	[]	[60680601]	[]
640_28896	chr8	73447521	73447921	+	915	36.0	[7.3805842, 8.334265]	[104, 141]	[7.981569]	[105]	[73447701, 73447738]	[73447702]
640_28899	chr8	95101474	95101874	+	1000	36.0	[9.3206]	[116]	[9.3206]	[117]	[95101638]	[95101639]
640_28900	chr8	96145126	96145526	+	1000	36.0	[9.957076]	[146]	[12.820818]	[147]	[96145372]	[96145373]
640_28903	chr8	100826968	100827368	+	1000	36.0	[8.334265]	[117]	[7.5613456]	[118]	[100827181]	[100827182]
640_28905	chr8	105520405	105520805	+	1000	36.0	[9.957076]	[131]	[9.957076]	[132]	[105520613]	[105520614]
640_28906	chr8	124699282	124699682	+	1000	36.0	[12.820818, 12.820818]	[101, 149]	[9.957076, 9.859796]	[102, 150]	[124699477, 124699525]	[124699478, 124699526]
640_2891	chr5	43602968	43603368	+	1000	168.0	[9.3206]	[99]	[12.820818]	[100]	[43603149]	[43603150]
640_28911	chr8	141101142	141101542	+	911	36.0	[9.957076]	[145]	[9.957076, 8.415787]	[146, 181]	[141101355]	[141101356, 141101391]
640_28912	chr8	141386777	141387177	+	1000	36.0	[7.3805842]	[94]	[7.981569]	[95]	[141386945]	[141386946]
640_28914	chr8	143269806	143270206	+	559	36.0	[]	[]	[9.081068]	[93]	[]	[143269985]
640_28915	chr8	143332930	143333330	+	1000	36.0	[12.820818]	[131]	[9.859796]	[132]	[143333136]	[143333137]
640_28918	chr9	33156876	33157276	+	807	36.0	[8.415787]	[95]	[9.081068]	[96]	[33157038]	[33157039]
640_2892	chr5	121961770	121962170	+	1000	168.0	[9.3206]	[149]	[9.957076]	[150]	[121961993]	[121961994]
640_28924	chr9	87785399	87785799	+	1000	36.0	[7.3805842]	[52]	[7.981569, 9.081068, 7.5613456]	[53, 76, 100]	[87785551]	[87785552, 87785575, 87785599]
640_2893	chr6	12008865	12009265	+	1000	168.0	[8.415534]	[147]	[8.344066]	[148]	[12009109]	[12009110]
640_28931	chr9	113655394	113655794	+	1000	36.0	[]	[]	[7.3805842]	[135]	[]	[113655629]
640_28932	chr9	114501813	114502213	+	1000	36.0	[]	[]	[7.981569]	[97]	[]	[114501995]
640_2894	chr6	15245176	15245576	+	1000	168.0	[]	[]	[8.415534]	[75]	[]	[15245348]
640_28941	chr9	127931109	127931509	+	1000	36.0	[8.415534]	[86]	[]	[]	[127931281]	[]
640_28942	chr9	128593036	128593436	+	1000	36.0	[9.081068]	[123]	[]	[]	[128593250]	[]
640_28943	chr9	128914052	128914452	+	1000	36.0	[7.1483927]	[132]	[]	[]	[128914277]	[]
640_28944	chr9	129458122	129458522	+	1000	36.0	[8.415787]	[112]	[]	[]	[129458297]	[]
640_28945	chr9	130925528	130925928	+	1000	36.0	[12.820818]	[130]	[12.820818]	[131]	[130925755]	[130925756]
640_28948	chr9	131268970	131269370	+	1000	36.0	[9.081068]	[110]	[]	[]	[131269170]	[]
640_2895	chr6	32969432	32969832	+	1000	168.0	[9.3206, 9.957076]	[110, 161]	[12.820818, 9.859796]	[111, 162]	[32969626, 32969677]	[32969627, 32969678]
640_28950	chr9	136740937	136741337	+	1000	36.0	[12.820818]	[123]	[9.957076]	[124]	[136741159]	[136741160]
640_28951	chr9	137035186	137035586	+	1000	36.0	[8.334265]	[69]	[]	[]	[137035354]	[]
640_28953	chrX	11409881	11410281	+	1000	36.0	[7.3805842]	[155]	[]	[]	[11410130]	[]
640_28956	chrX	31847756	31848156	+	1000	36.0	[9.081068]	[121]	[8.415787]	[122]	[31847947]	[31847948]
640_2896	chr1	2412358	2412758	+	1000	167.0	[]	[]	[7.2921777]	[132]	[]	[2412580]
640_28962	chrX	49695812	49696212	+	912	36.0	[12.820818]	[96]	[12.820818]	[97]	[49695984]	[49695985]
640_28964	chrX	53686058	53686458	+	1000	36.0	[]	[]	[7.3538165]	[138]	[]	[53686244]
640_28967	chrX	109536853	109537253	+	1000	36.0	[7.2921777]	[109]	[]	[]	[109537011]	[]
640_28968	chrX	129952616	129953016	+	1000	36.0	[9.3206]	[187]	[]	[]	[129952866]	[]
640_2897	chr1	16678065	16678465	+	1000	167.0	[12.820818]	[103]	[9.957076]	[104]	[16678266]	[16678267]
640_28971	chrX	134569249	134569649	+	950	36.0	[9.081068]	[108]	[]	[]	[134569452]	[]
640_28975	chr1	1291790	1292190	+	981	35.0	[8.334265]	[182]	[7.3538165, 7.5613456]	[149, 183]	[1292023]	[1291990, 1292024]
640_28976	chr1	2139707	2140107	+	1000	35.0	[12.820818, 7.2921777]	[72, 99]	[12.820818]	[73]	[2139874, 2139901]	[2139875]
640_2898	chr1	30768999	30769399	+	1000	167.0	[7.2921777]	[213]	[]	[]	[30769227]	[]
640_28982	chr1	8181987	8182387	+	912	35.0	[9.081068, 9.957076]	[165, 179]	[12.820818]	[180]	[8182194, 8182208]	[8182209]
640_28983	chr1	8348944	8349344	+	827	35.0	[8.334265]	[135]	[7.5613456, 7.5613456]	[113, 136]	[8349167]	[8349145, 8349168]
640_28985	chr1	11707706	11708106	+	739	35.0	[9.081068]	[97]	[]	[]	[11707897]	[]
640_28987	chr1	15236461	15236861	+	1000	35.0	[12.820818]	[141]	[12.820818]	[142]	[15236676]	[15236677]
640_28988	chr1	16244354	16244754	+	842	35.0	[]	[]	[8.334265]	[121]	[]	[16244573]
640_28993	chr1	21218290	21218690	+	1000	35.0	[9.081068]	[154]	[8.415787]	[155]	[21218526]	[21218527]
640_28994	chr1	21946845	21947245	+	959	35.0	[7.4328523]	[70]	[7.3984704]	[71]	[21946996]	[21946997]
640_2900	chr1	156920342	156920742	+	1000	167.0	[7.981569, 8.415534]	[95, 148]	[7.3805842]	[96]	[156920527, 156920580]	[156920528]
640_29000	chr1	27959371	27959771	+	1000	35.0	[7.3984704]	[108]	[]	[]	[27959553]	[]
640_29001	chr1	28058106	28058506	+	1000	35.0	[]	[]	[8.415787]	[184]	[]	[28058313]
640_2901	chr1	212858081	212858481	+	1000	167.0	[]	[]	[8.415534]	[111]	[]	[212858290]
640_29013	chr1	36516339	36516739	+	1000	35.0	[]	[]	[8.334265]	[113]	[]	[36516530]
640_29017	chr1	41811983	41812383	+	1000	35.0	[]	[]	[7.981569]	[143]	[]	[41812223]
640_2902	chr1	245988350	245988750	+	1000	167.0	[]	[]	[8.415787]	[100]	[]	[245988538]
640_29020	chr1	45493100	45493500	+	788	35.0	[8.334265]	[111]	[7.5613456]	[112]	[45493308]	[45493309]
640_2903	chr10	11611605	11612005	+	1000	167.0	[9.957076]	[91]	[9.957076]	[92]	[11611791]	[11611792]
640_29034	chr1	69567131	69567531	+	976	35.0	[7.3805842]	[133]	[]	[]	[69567362]	[]
640_29035	chr1	75723338	75723738	+	746	35.0	[12.820818]	[123]	[9.859796]	[124]	[75723504]	[75723505]
640_2904	chr10	21533760	21534160	+	1000	167.0	[]	[]	[8.415534]	[119]	[]	[21533966]
640_2905	chr10	60130045	60130445	+	1000	167.0	[8.415787]	[91]	[]	[]	[60130234]	[]
640_29050	chr1	112325505	112325905	+	1000	35.0	[12.820818]	[132]	[9.957076]	[133]	[112325718]	[112325719]
640_29051	chr1	113874547	113874947	+	1000	35.0	[]	[]	[8.415787]	[106]	[]	[113874749]
640_29053	chr1	119870887	119871287	+	941	35.0	[7.4328523]	[98]	[7.3984704]	[99]	[119871080]	[119871081]
640_29061	chr1	152167908	152168308	+	1000	35.0	[8.415787]	[124]	[9.081068]	[125]	[152168132]	[152168133]
640_29063	chr1	155012088	155012488	+	1000	35.0	[12.820818]	[123]	[9.957076]	[124]	[155012300]	[155012301]
640_29068	chr1	160291300	160291700	+	1000	35.0	[]	[]	[7.5613456]	[140]	[]	[160291537]
640_29072	chr1	166903269	166903669	+	997	35.0	[]	[]	[9.081068]	[157]	[]	[166903513]
640_29073	chr1	167267826	167268226	+	915	35.0	[]	[]	[8.334265]	[97]	[]	[167268012]
640_29076	chr1	168084722	168085122	+	1000	35.0	[]	[]	[8.334265]	[119]	[]	[168084928]
640_29078	chr1	173554012	173554412	+	1000	35.0	[9.081068, 9.081068]	[136, 146]	[]	[]	[173554223, 173554233]	[]
640_2908	chr17	4704164	4704564	+	1000	167.0	[9.859796]	[124]	[12.820818]	[125]	[4704373]	[4704374]
640_29082	chr1	201885627	201886027	+	973	35.0	[8.415787]	[169]	[]	[]	[201885874]	[]
640_29086	chr1	202719551	202719951	+	931	35.0	[]	[]	[7.4328523]	[85]	[]	[202719730]
640_29087	chr1	205680221	205680621	+	1000	35.0	[8.344066]	[193]	[]	[]	[205680465]	[]
640_29088	chr1	206012052	206012452	+	988	35.0	[]	[]	[8.415787]	[132]	[]	[206012260]
640_29095	chr1	225881521	225881921	+	1000	35.0	[8.334265]	[62]	[]	[]	[225881675]	[]
640_2910	chr17	75034910	75035310	+	1000	167.0	[8.415534]	[112]	[8.344066]	[113]	[75035115]	[75035116]
640_29101	chr1	231162220	231162620	+	981	35.0	[7.981569]	[113]	[7.3805842]	[114]	[231162428]	[231162429]
640_29104	chr1	244254457	244254857	+	1000	35.0	[]	[]	[8.415787]	[130]	[]	[244254661]
640_29111	chr10	21090549	21090949	+	1000	35.0	[8.334265]	[110]	[7.5613456]	[111]	[21090731]	[21090732]
640_29113	chr10	24383598	24383998	+	993	35.0	[]	[]	[7.5613456]	[138]	[]	[24383829]
640_29117	chr10	30502758	30503158	+	1000	35.0	[]	[]	[12.820818]	[110]	[]	[30502909]
640_2912	chr17	81833241	81833641	+	1000	167.0	[]	[]	[7.3805842]	[82]	[]	[81833394]
640_29124	chr10	69229342	69229742	+	685	35.0	[]	[]	[8.415787]	[147]	[]	[69229516]
640_2913	chr2	111884251	111884651	+	1000	167.0	[12.820818]	[105]	[12.820818]	[106]	[111884447]	[111884448]
640_29134	chr10	101014284	101014684	+	1000	35.0	[7.981569]	[84]	[7.3805842]	[85]	[101014458]	[101014459]
640_29135	chr10	103691866	103692266	+	1000	35.0	[12.820818, 12.820818]	[96, 169]	[9.859796, 9.859796]	[97, 170]	[103692041, 103692114]	[103692042, 103692115]
640_29136	chr10	110641123	110641523	+	1000	35.0	[12.820818]	[122]	[9.3206]	[123]	[110641315]	[110641316]
640_29138	chr10	119595662	119596062	+	986	35.0	[9.957076]	[144]	[12.820818]	[145]	[119595878]	[119595879]
640_29139	chr10	131088484	131088884	+	1000	35.0	[7.3984704]	[137]	[]	[]	[131088699]	[]
640_2914	chr20	62146126	62146526	+	1000	167.0	[9.957076]	[126]	[9.957076]	[127]	[62146338]	[62146339]
640_29140	chr11	441804	442204	+	1000	35.0	[8.415534]	[102]	[8.344066]	[103]	[442006]	[442007]
640_29141	chr11	2809232	2809632	+	1000	35.0	[9.957076]	[95]	[9.859796]	[96]	[2809415]	[2809416]
640_2915	chr3	156553943	156554343	+	1000	167.0	[12.820818]	[101]	[9.957076, 7.2921777]	[102, 134]	[156554127]	[156554128, 156554160]
640_29150	chr11	33970991	33971391	+	1000	35.0	[8.334265]	[141]	[7.5613456]	[142]	[33971208]	[33971209]
640_29152	chr11	36657564	36657964	+	956	35.0	[12.820818]	[109]	[12.820818, 9.081068]	[110, 136]	[36657760]	[36657761, 36657787]
