#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_4575	chr1	25336801	25337201	+	1000	40.0	[]	[]	[15.3284025]	[104]	[]	[25336992]
919_4581	chr1	39183763	39184163	+	1000	40.0	[7.3998165]	[163]	[]	[]	[39183969]	[]
919_4583	chr1	46303511	46303911	+	1000	40.0	[8.231745]	[94]	[]	[]	[46303679]	[]
919_4586	chr1	110011591	110011991	+	1000	40.0	[13.096307]	[143]	[]	[]	[110011814]	[]
919_459	chr1	39898978	39899378	+	1000	170.0	[]	[]	[11.995326]	[101]	[]	[39899175]
919_4593	chr1	198167684	198168084	+	1000	40.0	[7.59513]	[126]	[7.2239294]	[165]	[198167883]	[198167922]
919_4600	chr10	133388880	133389280	+	1000	40.0	[11.98683]	[86]	[]	[]	[133389059]	[]
919_462	chr3	186783935	186784335	+	1000	170.0	[]	[]	[11.019517]	[104]	[]	[186784133]
919_4621	chr14	64387932	64388332	+	1000	40.0	[]	[]	[7.6864405]	[110]	[]	[64388135]
919_4629	chr16	85566420	85566820	+	1000	40.0	[13.767965]	[94]	[6.9043694]	[82]	[85566596]	[85566584]
919_463	chr10	29254506	29254906	+	1000	169.0	[]	[]	[6.809208]	[72]	[]	[29254677]
919_4633	chr17	13602014	13602414	+	1000	40.0	[13.767965]	[110]	[]	[]	[13602220]	[]
919_4634	chr17	40064194	40064594	+	1000	40.0	[]	[]	[13.767965]	[100]	[]	[40064381]
919_4636	chr17	45580099	45580499	+	918	40.0	[]	[]	[7.1035852]	[72]	[]	[45580262]
919_4637	chr17	45977157	45977557	+	1000	40.0	[7.5889, 8.698377]	[86, 90]	[]	[]	[45977329, 45977333]	[]
919_4646	chr18	74861252	74861652	+	1000	40.0	[11.995326]	[131]	[13.096307, 9.370035]	[113, 117]	[74861479]	[74861461, 74861465]
919_465	chr4	88284410	88284810	+	1000	169.0	[13.096307]	[107]	[]	[]	[88284615]	[]
919_4652	chr19	45442828	45443228	+	1000	40.0	[8.129065]	[131]	[]	[]	[45443037]	[]
919_4654	chr19	52897479	52897879	+	1000	40.0	[]	[]	[11.995326]	[116]	[]	[52897694]
919_4657	chr2	10369819	10370219	+	1000	40.0	[7.94979]	[131]	[]	[]	[10370034]	[]
919_4658	chr2	27321064	27321464	+	1000	40.0	[]	[]	[7.457406]	[80]	[]	[27321228]
919_4661	chr2	33116827	33117227	+	1000	40.0	[7.299099]	[137]	[]	[]	[33117054]	[]
919_4662	chr2	43224157	43224557	+	1000	40.0	[10.2141905]	[98]	[]	[]	[43224348]	[]
919_4663	chr2	63219142	63219542	+	1000	40.0	[]	[]	[13.096307, 9.141982]	[120, 158]	[]	[63219346, 63219384]
919_4665	chr2	70088041	70088441	+	1000	40.0	[]	[]	[9.850762]	[93]	[]	[70088217]
919_4669	chr20	48406532	48406932	+	1000	40.0	[7.3998165]	[101]	[]	[]	[48406729]	[]
919_4678	chr22	19891068	19891468	+	1000	40.0	[]	[]	[8.143421]	[127]	[]	[19891263]
919_4696	chr22	21585491	21585891	+	1000	40.0	[7.169635, 6.8814974]	[166, 181]	[]	[]	[21585700, 21585715]	[]
919_4711	chr22	22086797	22087197	+	1000	40.0	[]	[]	[7.2781315]	[176]	[]	[22086994]
919_4720	chr22	22680250	22680650	+	1000	40.0	[]	[]	[9.689502]	[114]	[]	[22680443]
919_473	chr1	153609188	153609588	+	1000	167.0	[]	[]	[11.995326]	[105]	[]	[153609378]
919_4736	chr22	23077774	23078174	+	1000	40.0	[]	[]	[7.953706]	[163]	[]	[23077993]
919_4746	chr3	48739939	48740339	+	1000	40.0	[]	[]	[10.434889]	[99]	[]	[48740137]
919_4751	chr5	132662943	132663343	+	1000	40.0	[13.767965]	[120]	[]	[]	[132663155]	[]
919_4753	chr5	149466354	149466754	+	1000	40.0	[8.129065]	[129]	[8.183443, 7.781394]	[102, 133]	[149466568]	[149466541, 149466572]
919_4754	chr6	7062536	7062936	+	1000	40.0	[]	[]	[8.165209, 8.833028]	[57, 79]	[]	[7062687, 7062709]
919_4760	chr6	43970744	43971144	+	1000	40.0	[7.757864]	[156]	[]	[]	[43970976]	[]
919_4762	chr6	80250290	80250690	+	1000	40.0	[15.3284025]	[87]	[]	[]	[80250474]	[]
919_4765	chr6	169765777	169766177	+	1000	40.0	[]	[]	[8.270616, 8.270616, 8.270616]	[75, 111, 147]	[]	[169765928, 169765964, 169766000]
919_4766	chr7	2404638	2405038	+	1000	40.0	[]	[]	[13.767965]	[95]	[]	[2404827]
919_477	chr5	150758531	150758931	+	1000	167.0	[7.59513]	[65]	[]	[]	[150758694]	[]
919_4776	chr7	155680883	155681283	+	1000	40.0	[]	[]	[10.25316]	[127]	[]	[155681105]
919_4780	chr8	85264594	85264994	+	1000	40.0	[6.719383]	[122]	[]	[]	[85264811]	[]
919_4781	chr8	123514220	123514620	+	1000	40.0	[7.0062857]	[114]	[]	[]	[123514425]	[]
919_4784	chr8	143956670	143957070	+	1000	40.0	[]	[]	[8.787421]	[169]	[]	[143956892]
919_4801	chr9	131218171	131218571	+	1000	40.0	[10.436662]	[146]	[]	[]	[131218409]	[]
919_4816	chr1	53197376	53197776	+	1000	39.0	[]	[]	[13.767965]	[108]	[]	[53197573]
919_4819	chr1	83860375	83860775	+	1000	39.0	[]	[]	[11.2828665]	[100]	[]	[83860570]
919_4822	chr1	154963690	154964090	+	1000	39.0	[7.9622016, 13.096307]	[69, 107]	[]	[]	[154963856, 154963894]	[]
919_4824	chr1	179081591	179081991	+	1000	39.0	[15.3284025]	[117]	[]	[]	[179081793]	[]
919_4825	chr1	201826825	201827225	+	1000	39.0	[11.995326]	[145]	[]	[]	[201827033]	[]
919_4846	chr11	62553413	62553813	+	1000	39.0	[]	[]	[10.748932]	[109]	[]	[62553620]
919_4853	chr12	49662906	49663306	+	1000	39.0	[13.096307]	[114]	[]	[]	[49663109]	[]
919_4864	chr13	93268538	93268938	+	1000	39.0	[]	[]	[9.549196]	[170]	[]	[93268739]
919_4868	chr15	35305867	35306267	+	1000	39.0	[]	[]	[7.9084163]	[104]	[]	[35306068]
919_488	chr1	32817342	32817742	+	1000	165.0	[]	[]	[11.995326]	[106]	[]	[32817547]
919_4884	chr17	8156467	8156867	+	1000	39.0	[]	[]	[7.2781315]	[104]	[]	[8156665]
919_4892	chr17	79473270	79473670	+	1000	39.0	[]	[]	[12.034296]	[98]	[]	[79473459]
919_4895	chr18	35497859	35498259	+	1000	39.0	[]	[]	[7.4158554]	[128]	[]	[35498078]
919_4898	chr19	12610651	12611051	+	1000	39.0	[]	[]	[9.015262]	[86]	[]	[12610837]
919_4899	chr19	13846535	13846935	+	1000	39.0	[]	[]	[9.76323]	[117]	[]	[13846747]
919_490	chr14	24114531	24114931	+	1000	165.0	[]	[]	[9.905027]	[98]	[]	[24114723]
919_4900	chr19	14091768	14092168	+	1000	39.0	[11.295278]	[90]	[]	[]	[14091956]	[]
919_4902	chr19	38595977	38596377	+	1000	39.0	[]	[]	[6.920084]	[103]	[]	[38596178]
919_4905	chr2	27441269	27441669	+	1000	39.0	[7.990104, 13.096307]	[60, 108]	[]	[]	[27441428, 27441476]	[]
919_491	chr19	6372378	6372778	+	1000	165.0	[]	[]	[8.436447]	[125]	[]	[6372603]
919_4911	chr2	143451617	143452017	+	1000	39.0	[7.3489094]	[160]	[]	[]	[143451862]	[]
919_4919	chr2	238633668	238634068	+	1000	39.0	[]	[]	[13.096307, 13.096307, 13.096307]	[73, 102, 131]	[]	[238633833, 238633862, 238633891]
919_4922	chr20	45363015	45363415	+	1000	39.0	[]	[]	[8.270616]	[157]	[]	[45363237]
919_493	chr19	35748299	35748699	+	1000	165.0	[9.238381]	[105]	[]	[]	[35748504]	[]
919_494	chr2	172046102	172046502	+	1000	165.0	[]	[]	[7.9084163]	[150]	[]	[172046338]
919_4952	chr22	21700802	21701202	+	1000	39.0	[6.7158074, 6.671917]	[67, 97]	[]	[]	[21700961, 21700991]	[]
919_4956	chr22	21926494	21926894	+	1000	39.0	[7.677944]	[104]	[]	[]	[21926651]	[]
919_497	chr4	51842707	51843107	+	1000	165.0	[13.096307]	[100]	[]	[]	[51842905]	[]
919_4970	chr22	22697111	22697511	+	1000	39.0	[]	[]	[7.249742]	[165]	[]	[22697328]
919_498	chr17	17972511	17972911	+	1000	164.0	[]	[]	[8.011045, 10.930472]	[59, 100]	[]	[17972662, 17972703]
919_4990	chr3	182740740	182741140	+	1000	39.0	[]	[]	[11.295278]	[118]	[]	[182740930]
919_5002	chr5	19048719	19049119	+	1000	39.0	[6.9974184]	[78]	[]	[]	[19048878]	[]
919_5003	chr5	34686729	34687129	+	1000	39.0	[7.677944, 7.990104]	[128, 148]	[]	[]	[34686948, 34686968]	[]
919_5004	chr5	81851451	81851851	+	1000	39.0	[]	[]	[11.315171]	[136]	[]	[81851670]
919_501	chr6	132512987	132513387	+	1000	164.0	[13.767965]	[95]	[]	[]	[132513181]	[]
919_5011	chr6	3748330	3748730	+	1000	39.0	[12.843303]	[82]	[]	[]	[3748486]	[]
919_5013	chr6	8064152	8064552	+	1000	39.0	[]	[]	[7.249742]	[108]	[]	[8064359]
919_5016	chr6	32968858	32969258	+	1000	39.0	[]	[]	[13.096307]	[130]	[]	[32969085]
919_5020	chr6	68740721	68741121	+	1000	39.0	[]	[]	[11.315171]	[100]	[]	[68740904]
919_5026	chr7	7614358	7614758	+	1000	39.0	[]	[]	[7.169635]	[143]	[]	[7614583]
919_5029	chr7	73572803	73573203	+	655	39.0	[]	[]	[11.98683]	[148]	[]	[73573019]
919_5032	chr7	130207642	130208042	+	1000	39.0	[]	[]	[6.8464055]	[91]	[]	[130207826]
919_5034	chr7	151039818	151040218	+	1000	39.0	[9.734841]	[156]	[]	[]	[151040045]	[]
919_5043	chr9	37892037	37892437	+	1000	39.0	[10.25316]	[124]	[]	[]	[37892252]	[]
919_506	chr17	59155039	59155439	+	1000	162.0	[]	[]	[13.767965]	[111]	[]	[59155245]
919_5062	chrX	73850958	73851358	+	1000	39.0	[]	[]	[8.810179]	[113]	[]	[73851156]
919_5063	chrX	154805219	154805619	+	1000	39.0	[9.549196]	[118]	[]	[]	[154805418]	[]
919_5068	chr1	18902637	18903037	+	1000	38.0	[11.98683]	[114]	[]	[]	[18902837]	[]
919_5075	chr1	36374390	36374790	+	1000	38.0	[6.655311]	[195]	[8.655526]	[160]	[36374630]	[36374595]
919_508	chr21	37435204	37435604	+	1000	162.0	[8.942274]	[88]	[]	[]	[37435389]	[]
919_5082	chr1	54053136	54053536	+	1000	38.0	[]	[]	[8.129065]	[84]	[]	[54053304]
919_5088	chr1	113929110	113929510	+	1000	38.0	[]	[]	[6.798939, 6.798939]	[87, 108]	[]	[113929285, 113929306]
919_5092	chr1	207825683	207826083	+	1000	38.0	[9.45908]	[107]	[]	[]	[207825885]	[]
919_51	chr10	44978661	44979061	+	1000	346.0	[]	[]	[9.905027]	[93]	[]	[44978854]
919_5102	chr10	73730111	73730511	+	1000	38.0	[]	[]	[7.677944]	[92]	[]	[73730289]
919_5103	chr10	74433229	74433629	+	1000	38.0	[7.392598]	[118]	[]	[]	[74433441]	[]
919_5104	chr10	122252828	122253228	+	1000	38.0	[7.279904, 12.034296]	[88, 103]	[]	[]	[122253014, 122253029]	[]
919_5130	chr13	110504071	110504471	+	1000	38.0	[13.767965, 7.990104]	[96, 143]	[]	[]	[110504266, 110504313]	[]
919_5135	chr15	67799721	67800121	+	1000	38.0	[]	[]	[11.2828665]	[111]	[]	[67799922]
919_5140	chr16	85390672	85391072	+	1000	38.0	[10.25316]	[165]	[]	[]	[85390903]	[]
919_5141	chr17	8531901	8532301	+	1000	38.0	[]	[]	[9.45908]	[94]	[]	[8532083]
919_5146	chr17	36728537	36728937	+	1000	38.0	[9.370035]	[152]	[]	[]	[36728769]	[]
919_5147	chr17	46361654	46362054	+	1000	38.0	[9.45908]	[87]	[]	[]	[46361840]	[]
919_5151	chr18	677964	678364	+	1000	38.0	[7.781394]	[87]	[]	[]	[678140]	[]
919_5156	chr19	4474572	4474972	+	1000	38.0	[13.096307]	[117]	[]	[]	[4474782]	[]
919_516	chr2	231781153	231781553	+	1000	161.0	[8.976292]	[91]	[]	[]	[231781344]	[]
919_5160	chr19	10835683	10836083	+	1000	38.0	[]	[]	[9.514142]	[91]	[]	[10835869]
919_5162	chr19	45767927	45768327	+	1000	38.0	[8.138656]	[105]	[]	[]	[45768118]	[]
919_5168	chr2	47487130	47487530	+	1000	38.0	[9.905027]	[112]	[]	[]	[47487335]	[]
919_5171	chr2	112254827	112255227	+	1000	38.0	[11.98683]	[118]	[]	[]	[112255038]	[]
919_5178	chr20	22430145	22430545	+	1000	38.0	[]	[]	[6.897348]	[75]	[]	[22430313]
919_5183	chr21	42892736	42893136	+	1000	38.0	[]	[]	[9.905027]	[70]	[]	[42892897]
919_5185	chr22	19358233	19358633	+	1000	38.0	[7.249742]	[152]	[8.655526]	[85]	[19358473]	[19358406]
919_5187	chr22	19516734	19517134	+	1000	38.0	[]	[]	[8.653753]	[105]	[]	[19516906]
919_52	chr19	6425199	6425599	+	1000	346.0	[8.138656, 13.096307]	[80, 104]	[]	[]	[6425378, 6425402]	[]
919_5206	chr22	20653612	20654012	+	1000	38.0	[]	[]	[6.951835]	[140]	[]	[20653832]
919_5216	chr22	21015659	21016059	+	1000	38.0	[]	[]	[8.4295225]	[198]	[]	[21015892]
919_523	chr16	34583416	34583816	+	1000	159.0	[7.5991683]	[120]	[]	[]	[34583630]	[]
919_5243	chr22	22216574	22216974	+	1000	38.0	[6.9043694]	[152]	[]	[]	[22216801]	[]
919_5245	chr22	22374162	22374562	+	991	38.0	[13.767965]	[211]	[]	[]	[22374411]	[]
919_525	chr16	88415928	88416328	+	1000	159.0	[]	[]	[13.767965]	[113]	[]	[88416137]
919_5275	chr3	128411461	128411861	+	1000	38.0	[11.995326]	[99]	[]	[]	[128411656]	[]
919_5277	chr3	178084238	178084638	+	959	38.0	[6.682185]	[98]	[]	[]	[178084435]	[]
919_528	chr22	37658248	37658648	+	1000	159.0	[]	[]	[7.0062857]	[102]	[]	[37658449]
919_5286	chr4	48698343	48698743	+	1000	38.0	[8.887406, 15.3284025]	[126, 136]	[]	[]	[48698551, 48698561]	[]
919_5287	chr4	98747272	98747672	+	1000	38.0	[]	[]	[8.231745]	[96]	[]	[98747468]
919_5290	chr5	72433472	72433872	+	1000	38.0	[8.880494]	[127]	[8.001171]	[111]	[72433693]	[72433677]
919_5293	chr6	26195264	26195664	+	1000	38.0	[8.580075]	[120]	[]	[]	[26195484]	[]
919_5298	chr6	31815380	31815780	+	1000	38.0	[7.5889]	[131]	[]	[]	[31815589]	[]
919_530	chr7	100200239	100200639	+	1000	159.0	[]	[]	[15.3284025]	[101]	[]	[100200438]
919_5301	chr6	33297564	33297964	+	1000	38.0	[]	[]	[9.76323]	[121]	[]	[33297777]
919_5308	chr6	45440012	45440412	+	1000	38.0	[8.138656]	[120]	[]	[]	[45440208]	[]
919_5319	chr7	124929765	124930165	+	1000	38.0	[8.461827]	[118]	[]	[]	[124929976]	[]
919_5323	chr7	148701479	148701879	+	1000	38.0	[]	[]	[9.549196]	[143]	[]	[148701707]
919_5327	chr9	33447016	33447416	+	1000	38.0	[]	[]	[10.25316]	[95]	[]	[33447205]
919_535	chr3	43622157	43622557	+	1000	158.0	[]	[]	[11.2828665]	[108]	[]	[43622361]
919_5353	chrX	53081955	53082355	+	1000	38.0	[7.6864405]	[120]	[]	[]	[53082152]	[]
919_5354	chrX	153226528	153226928	+	1000	38.0	[7.677944]	[118]	[]	[]	[153226728]	[]
919_5360	chr1	26791570	26791970	+	1000	37.0	[7.781394]	[110]	[11.2828665]	[114]	[26791764]	[26791768]
919_5362	chr1	32725153	32725553	+	1000	37.0	[9.370035]	[131]	[]	[]	[32725338]	[]
919_5371	chr1	111476677	111477077	+	1000	37.0	[]	[]	[7.1611385]	[122]	[]	[111476848]
919_5381	chr1	206612178	206612578	+	1000	37.0	[]	[]	[6.9974184]	[155]	[]	[206612387]
919_5383	chr1	219928601	219929001	+	1000	37.0	[]	[]	[9.238381]	[122]	[]	[219928804]
919_5393	chr10	73413138	73413538	+	1000	37.0	[]	[]	[8.270616, 8.833028]	[135, 139]	[]	[73413365, 73413369]
919_54	chr2	88627311	88627711	+	1000	341.0	[]	[]	[7.94979]	[133]	[]	[88627528]
919_5401	chr11	66002026	66002426	+	1000	37.0	[]	[]	[7.2820473]	[80]	[]	[66002194]
919_5402	chr11	68030529	68030929	+	1000	37.0	[7.9114385]	[72]	[]	[]	[68030687]	[]
919_5405	chr11	111604331	111604731	+	1000	37.0	[15.3284025, 8.464807]	[89, 103]	[]	[]	[111604516, 111604530]	[]
919_5409	chr12	104598707	104599107	+	1000	37.0	[]	[]	[11.315171]	[136]	[]	[104598930]
919_5415	chr14	91415855	91416255	+	1000	37.0	[]	[]	[15.3284025]	[119]	[]	[91416071]
919_5416	chr15	32657995	32658395	+	1000	37.0	[7.990104]	[114]	[11.295278]	[95]	[32658202]	[32658183]
919_5419	chr15	75455646	75456046	+	1000	37.0	[]	[]	[8.787421]	[117]	[]	[75455859]
919_542	chr6	159790193	159790593	+	1000	157.0	[7.6864405, 7.1035852]	[95, 135]	[]	[]	[159790380, 159790420]	[]
919_5423	chr16	83954380	83954780	+	1000	37.0	[13.767965]	[96]	[11.98683]	[138]	[83954573]	[83954615]
919_5428	chr17	46809011	46809411	+	965	37.0	[7.94979]	[117]	[]	[]	[46809227]	[]
919_5437	chr18	685452	685852	+	1000	37.0	[15.3284025]	[90]	[]	[]	[685629]	[]
919_5438	chr18	48932165	48932565	+	1000	37.0	[13.767965]	[96]	[]	[]	[48932361]	[]
919_5461	chr2	178269739	178270139	+	1000	37.0	[]	[]	[12.034296, 7.6186666]	[80, 150]	[]	[178269917, 178269987]
919_5463	chr20	3045759	3046159	+	1000	37.0	[9.734841]	[122]	[]	[]	[3045970]	[]
919_548	chr11	9460743	9461143	+	1000	155.0	[6.6958528]	[102]	[]	[]	[9460940]	[]
919_5515	chr22	21683268	21683668	+	1000	37.0	[]	[]	[6.7459693]	[160]	[]	[21683505]
919_5524	chr22	22088261	22088661	+	1000	37.0	[6.920084]	[154]	[]	[]	[22088496]	[]
919_553	chr1	205227688	205228088	+	1000	154.0	[]	[]	[11.2828665]	[98]	[]	[205227884]
919_5540	chr22	22921153	22921553	+	1000	37.0	[]	[]	[8.655526]	[157]	[]	[22921388]
919_5546	chr22	23066765	23067165	+	1000	37.0	[8.464807]	[113]	[]	[]	[23066941]	[]
919_5549	chr3	15206588	15206988	+	1000	37.0	[9.76323]	[233]	[]	[]	[15206832]	[]
919_5553	chr3	172096903	172097303	+	1000	37.0	[15.3284025]	[114]	[]	[]	[172097109]	[]
919_5554	chr3	183976914	183977314	+	1000	37.0	[8.833028]	[134]	[15.3284025]	[122]	[183977132]	[183977120]
919_5562	chr4	150570822	150571222	+	1000	37.0	[7.279904]	[138]	[]	[]	[150571059]	[]
919_5563	chr5	14463585	14463985	+	1000	37.0	[]	[]	[7.757864]	[102]	[]	[14463774]
919_5571	chr6	31706589	31706989	+	1000	37.0	[]	[]	[11.2828665]	[140]	[]	[31706809]
919_5573	chr6	34190115	34190515	+	1000	37.0	[]	[]	[7.9820952, 10.748932]	[88, 142]	[]	[34190302, 34190356]
919_5576	chr6	135074010	135074410	+	1000	37.0	[]	[]	[13.767965]	[146]	[]	[135074232]
919_5579	chr6	168272346	168272746	+	1000	37.0	[15.3284025]	[121]	[]	[]	[168272555]	[]
919_558	chr4	609418	609818	+	1000	154.0	[15.3284025, 13.547267, 15.3284025, 11.315171, 15.3284025, 11.315171, 15.3284025]	[77, 92, 110, 125, 143, 158, 174]	[]	[]	[609570, 609585, 609603, 609618, 609636, 609651, 609667]	[]
919_5581	chr7	77651502	77651902	+	1000	37.0	[10.434889]	[91]	[]	[]	[77651690]	[]
919_5582	chr7	98922751	98923151	+	1000	37.0	[]	[]	[8.441935, 7.677944, 7.483721]	[63, 108, 137]	[]	[98922914, 98922959, 98922988]
919_5593	chr8	2814488	2814888	+	688	37.0	[13.547267, 6.9974184]	[136, 151]	[]	[]	[2814706, 2814721]	[]
919_5596	chr8	73975986	73976386	+	1000	37.0	[]	[]	[9.76323]	[80]	[]	[73976162]
919_56	chr19	12551415	12551815	+	1000	334.0	[13.767965, 13.547267]	[94, 137]	[]	[]	[12551603, 12551646]	[]
919_5602	chr8	128150017	128150417	+	1000	37.0	[]	[]	[11.315171]	[105]	[]	[128150221]
919_5615	chr9	137307435	137307835	+	1000	37.0	[]	[]	[13.096307]	[127]	[]	[137307648]
919_5622	chr1	11802678	11803078	+	1000	36.0	[13.547267]	[129]	[]	[]	[11802890]	[]
919_5623	chr1	16266557	16266957	+	1000	36.0	[7.560086]	[113]	[]	[]	[16266766]	[]
919_5636	chr1	40820816	40821216	+	834	36.0	[]	[]	[6.9043694]	[101]	[]	[40820990]
919_5637	chr1	45750509	45750909	+	1000	36.0	[6.8849363]	[95]	[]	[]	[45750702]	[]
919_5643	chr1	148388726	148389126	+	1000	36.0	[]	[]	[9.76323]	[109]	[]	[148388919]
919_5645	chr1	165925675	165926075	+	1000	36.0	[]	[]	[13.767965]	[96]	[]	[165925866]
919_565	chr15	90351964	90352364	+	1000	152.0	[12.174601]	[97]	[]	[]	[90352160]	[]
919_5654	chr10	3872686	3873086	+	996	36.0	[]	[]	[9.514142]	[83]	[]	[3872864]
919_5655	chr10	25493170	25493570	+	1000	36.0	[]	[]	[10.25316, 11.98683]	[86, 153]	[]	[25493329, 25493396]
919_5674	chr12	108855744	108856144	+	1000	36.0	[]	[]	[9.510227, 7.365663]	[107, 159]	[]	[108855916, 108855968]
919_5686	chr14	57010105	57010505	+	1000	36.0	[]	[]	[13.767965]	[102]	[]	[57010306]
919_5690	chr15	36644472	36644872	+	1000	36.0	[7.94979]	[130]	[7.279904]	[78]	[36644680]	[36644628]
919_5693	chr15	66842827	66843227	+	738	36.0	[]	[]	[10.434889]	[130]	[]	[66843042]
919_57	chr19	1039839	1040239	+	1000	331.0	[9.45908]	[95]	[]	[]	[1040033]	[]
919_570	chr4	687110	687510	+	1000	152.0	[]	[]	[13.767965]	[104]	[]	[687314]
919_5702	chr16	88700994	88701394	+	1000	36.0	[]	[]	[7.9622016]	[190]	[]	[88701214]
919_5710	chr17	64331817	64332217	+	1000	36.0	[]	[]	[8.270616]	[94]	[]	[64332011]
919_5711	chr17	67366412	67366812	+	1000	36.0	[]	[]	[10.434889]	[161]	[]	[67366658]
919_5714	chr17_GL000205v2_random	59927	60327	+	1000	36.0	[]	[]	[7.922723]	[176]	[]	[60142]
919_5719	chr19	12162717	12163117	+	1000	36.0	[6.8908954]	[105]	[12.034296]	[103]	[12162920]	[12162918]
919_5729	chr19	58362458	58362858	+	1000	36.0	[]	[]	[9.45908]	[119]	[]	[58362667]
919_5735	chr2	169069827	169070227	+	1000	36.0	[6.9974184]	[100]	[8.441064]	[114]	[169070011]	[169070025]
919_574	chr13	110870218	110870618	+	1000	151.0	[6.9172416]	[92]	[11.295278]	[121]	[110870396]	[110870425]
919_5744	chr21	39445846	39446246	+	1000	36.0	[]	[]	[11.315171]	[128]	[]	[39446070]
919_5750	chr22	19231906	19232306	+	1000	36.0	[]	[]	[7.560086]	[100]	[]	[19232072]
919_576	chr15	74842505	74842905	+	1000	151.0	[]	[]	[13.767965]	[97]	[]	[74842698]
919_5768	chr22	20555295	20555695	+	1000	36.0	[8.143421]	[129]	[]	[]	[20555478]	[]
919_577	chr19	21396806	21397206	+	1000	151.0	[]	[]	[13.767965]	[113]	[]	[21397009]
919_578	chr15	50137274	50137674	+	1000	150.0	[7.990104, 9.015262]	[91, 113]	[]	[]	[50137462, 50137484]	[]
919_5794	chr22	22023918	22024318	+	936	36.0	[]	[]	[8.833028]	[142]	[]	[22024153]
919_5796	chr22	22069088	22069488	+	1000	36.0	[8.833028]	[175]	[]	[]	[22069317]	[]
919_5797	chr22	22097840	22098240	+	1000	36.0	[11.295278]	[128]	[]	[]	[22098036]	[]
919_58	chr19	13795051	13795451	+	1000	331.0	[15.3284025, 7.9820952]	[86, 134]	[]	[]	[13795234, 13795282]	[]
919_5804	chr22	22376929	22377329	+	1000	36.0	[]	[]	[6.909887]	[160]	[]	[22377113]
919_5809	chr22	22564304	22564704	+	1000	36.0	[]	[]	[9.510227]	[194]	[]	[22564516]
919_582	chr7	13989583	13989983	+	1000	150.0	[]	[]	[15.3284025]	[107]	[]	[13989785]
919_5825	chr22	42553780	42554180	+	1000	36.0	[11.2828665, 8.155379]	[115, 150]	[7.677944]	[80]	[42553987, 42554022]	[42553952]
919_5828	chr3	10350973	10351373	+	1000	36.0	[6.6958528]	[105]	[7.597396]	[150]	[10351167]	[10351212]
919_5830	chr3	49007131	49007531	+	1000	36.0	[7.9622016]	[126]	[]	[]	[49007340]	[]
919_5839	chr4	140373276	140373676	+	1000	36.0	[]	[]	[7.983867]	[104]	[]	[140373460]
919_584	chr10	101042664	101043064	+	1000	149.0	[]	[]	[13.096307]	[102]	[]	[101042858]
919_5846	chr5	149551128	149551528	+	1000	36.0	[]	[]	[11.2828665]	[116]	[]	[149551338]
919_5851	chr6	17968063	17968463	+	1000	36.0	[8.441064]	[117]	[10.434889]	[96]	[17968274]	[17968253]
919_586	chr12	55729528	55729928	+	1000	149.0	[12.843303]	[132]	[10.930472]	[88]	[55729759]	[55729715]
919_587	chr14	36661561	36661961	+	1000	149.0	[]	[]	[8.138656]	[95]	[]	[36661755]
919_5870	chr7	2104246	2104646	+	1000	36.0	[]	[]	[10.1405115]	[123]	[]	[2104447]
919_588	chr14	64505092	64505492	+	1000	149.0	[11.019517]	[97]	[]	[]	[64505285]	[]
919_5883	chr7	100641535	100641935	+	981	36.0	[]	[]	[10.2141905]	[109]	[]	[100641731]
919_5890	chr7	127635648	127636048	+	1000	36.0	[]	[]	[10.436662]	[141]	[]	[127635868]
919_5892	chr7	149719820	149720220	+	1000	36.0	[]	[]	[6.9043694]	[182]	[]	[149720041]
919_590	chr19	11887513	11887913	+	1000	149.0	[]	[]	[13.767965]	[103]	[]	[11887712]
919_5900	chr8	90644766	90645166	+	1000	36.0	[]	[]	[8.129065]	[159]	[]	[90645004]
919_5901	chr8	109362892	109363292	+	1000	36.0	[]	[]	[13.096307]	[116]	[]	[109363096]
919_5904	chr8	141160975	141161375	+	1000	36.0	[]	[]	[11.98683]	[102]	[]	[141161168]
919_5948	chr1	45012697	45013097	+	1000	35.0	[8.461827, 10.25316]	[104, 164]	[]	[]	[45012870, 45012930]	[]
919_5950	chr1	46302081	46302481	+	1000	35.0	[]	[]	[9.063183]	[139]	[]	[46302303]
919_5955	chr1	113930043	113930443	+	782	35.0	[10.614163]	[113]	[]	[]	[113930219]	[]
919_596	chr15	37101558	37101958	+	1000	148.0	[]	[]	[11.019517]	[101]	[]	[37101758]
919_5961	chr1	161132813	161133213	+	1000	35.0	[9.510227]	[130]	[]	[]	[161133013]	[]
919_5964	chr1	212488586	212488986	+	1000	35.0	[11.295278]	[126]	[8.436447]	[171]	[212488783]	[212488828]
919_597	chr16	46689124	46689524	+	1000	148.0	[]	[]	[10.614163]	[88]	[]	[46689309]
919_5972	chr1	241998438	241998838	+	1000	35.0	[6.671917]	[111]	[10.611208, 8.661762]	[115, 131]	[241998627]	[241998631, 241998647]
