#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_2722	chr15	87610257	87610657	+	728	54.0	[10.846566]	[135]	[8.124977]	[135]	[87610475]	[87610475]
771_2723	chr16	8870769	8871169	+	1000	54.0	[11.882428]	[115]	[9.89249]	[115]	[8870962]	[8870962]
771_2724	chr16	67268195	67268595	+	1000	54.0	[13.28149]	[104]	[11.291996]	[104]	[67268394]	[67268394]
771_2725	chr16	67504504	67504904	+	1000	54.0	[13.28149]	[85]	[11.291996]	[85]	[67504685]	[67504685]
771_2726	chr17	27446783	27447183	+	1000	54.0	[9.146254]	[100]	[7.026721]	[100]	[27446977]	[27446977]
771_2727	chr17	80254745	80255145	+	1000	54.0	[10.846566, 7.0198283]	[129, 171]	[8.124977, 9.447621]	[129, 171]	[80254946, 80254988]	[80254946, 80254988]
771_2728	chr18	1513512	1513912	+	1000	54.0	[15.927315]	[112]	[13.506975]	[112]	[1513714]	[1513714]
771_2729	chr18	9828275	9828675	+	1000	54.0	[10.276045]	[89]	[9.834072]	[89]	[9828452]	[9828452]
771_273	chr3	43770639	43771039	+	1000	134.0	[11.291996]	[111]	[13.28149]	[111]	[43770847]	[43770847]
771_2731	chr19	11091751	11092151	+	1000	54.0	[13.28149]	[106]	[11.291996]	[106]	[11091953]	[11091953]
771_2732	chr19	18304465	18304865	+	1000	54.0	[8.124977]	[180]	[10.846566]	[180]	[18304705]	[18304705]
771_2733	chr19	21573835	21574235	+	1000	54.0	[15.927315]	[114]	[7.52174, 13.506975]	[98, 114]	[21574022]	[21574006, 21574022]
771_2734	chr2	11187114	11187514	+	1000	54.0	[11.291996]	[152]	[13.28149]	[152]	[11187346]	[11187346]
771_2737	chr2	42132921	42133321	+	1000	54.0	[13.712336]	[128]	[10.861151]	[128]	[42133136]	[42133136]
771_2738	chr2	47250944	47251344	+	1000	54.0	[13.28149]	[117]	[11.291996]	[117]	[47251148]	[47251148]
771_274	chr6	158040392	158040792	+	1000	134.0	[13.191141]	[95]	[10.641206]	[95]	[158040585]	[158040585]
771_2741	chr2	90382432	90382832	+	1000	54.0	[]	[]	[6.3611712]	[118]	[]	[90382648]
771_2743	chr2	118738531	118738931	+	1000	54.0	[13.28149]	[107]	[11.291996]	[107]	[118738714]	[118738714]
771_2744	chr2	145693152	145693552	+	1000	54.0	[7.109026]	[160]	[7.399148]	[160]	[145693383]	[145693383]
771_2745	chr2	169050731	169051131	+	1000	54.0	[9.447061, 10.427367, 8.87654]	[84, 113, 129]	[6.725914, 7.607272, 8.43501]	[84, 113, 129]	[169050884, 169050913, 169050929]	[169050884, 169050913, 169050929]
771_2746	chr2	240251062	240251462	+	1000	54.0	[13.28149]	[120]	[11.291996]	[120]	[240251276]	[240251276]
771_2747	chr21	42433958	42434358	+	1000	54.0	[7.0198283]	[67]	[9.447621]	[67]	[42434119]	[42434119]
771_2749	chr22	19772975	19773375	+	1000	54.0	[]	[]	[6.7705946]	[163]	[]	[19773168]
771_275	chr1	12604345	12604745	+	1000	133.0	[12.305938]	[87]	[9.763456]	[87]	[12604525]	[12604525]
771_2750	chr22	20285758	20286158	+	1000	54.0	[]	[]	[6.4833126]	[156]	[]	[20285992]
771_2756	chr22	29907711	29908111	+	670	54.0	[10.545317]	[126]	[8.426227]	[126]	[29907914]	[29907914]
771_2759	chr3	150727758	150728158	+	1000	54.0	[7.9050317]	[150]	[10.325372]	[150]	[150727998]	[150727998]
771_276	chr1	37999522	37999922	+	1000	133.0	[13.712336]	[101]	[10.861151]	[101]	[37999721]	[37999721]
771_2763	chr4	151032004	151032404	+	1000	54.0	[9.146254, 8.715885]	[98, 143]	[7.026721, 10.191513]	[98, 143]	[151032165, 151032210]	[151032165, 151032210]
771_2764	chr5	32537423	32537823	+	1000	54.0	[13.28149]	[131]	[11.291996]	[131]	[32537631]	[32537631]
771_2766	chr5	135437523	135437923	+	1000	54.0	[11.066511]	[74]	[8.646172]	[74]	[135437697]	[135437697]
771_2767	chr5	149561748	149562148	+	1000	54.0	[13.712336, 9.236603]	[124, 134]	[10.861151, 7.677511]	[124, 134]	[149561951, 149561961]	[149561951, 149561961]
771_2768	chr5	149703213	149703613	+	1000	54.0	[12.183796]	[144]	[9.885598]	[144]	[149703428]	[149703428]
771_2769	chr6	11920977	11921377	+	1000	54.0	[10.545317]	[125]	[8.426227]	[125]	[11921185]	[11921185]
771_2772	chr6	28996808	28997208	+	923	54.0	[10.846566]	[155]	[8.124977]	[155]	[28997033]	[28997033]
771_2773	chr6	86685217	86685617	+	1000	54.0	[6.9445543, 6.8162637]	[116, 166]	[6.9009995, 10.097851]	[116, 166]	[86685387, 86685437]	[86685387, 86685437]
771_2774	chr6	111591433	111591833	+	1000	54.0	[10.770802]	[101]	[7.161842, 13.061545]	[68, 101]	[111591618]	[111591585, 111591618]
771_2776	chr6	150078814	150079214	+	1000	54.0	[13.712336]	[161]	[10.861151]	[161]	[150079010]	[150079010]
771_2777	chr7	1028821	1029221	+	1000	54.0	[10.861151]	[114]	[13.712336]	[114]	[1029030]	[1029030]
771_2779	chr7	67019671	67020071	+	1000	54.0	[7.027282]	[175]	[6.504784, 9.440167]	[83, 175]	[67019919]	[67019827, 67019919]
771_278	chr17	33942396	33942796	+	1000	133.0	[11.291996]	[131]	[13.28149]	[131]	[33942607]	[33942607]
771_2781	chr7	108246239	108246639	+	1000	54.0	[8.426227]	[162]	[10.545317]	[162]	[108246443]	[108246443]
771_2783	chr7	127885926	127886326	+	1000	54.0	[10.846566]	[102]	[8.124977]	[102]	[127886105]	[127886105]
771_2785	chr7	139688025	139688425	+	1000	54.0	[15.927315]	[124]	[13.506975]	[124]	[139688242]	[139688242]
771_2787	chr7	152711141	152711541	+	1000	54.0	[8.646172]	[137]	[11.066511]	[137]	[152711336]	[152711336]
771_2789	chr8	101198443	101198843	+	961	54.0	[11.136225]	[185]	[7.771173]	[185]	[101198685]	[101198685]
771_279	chr19	38543962	38544362	+	1000	133.0	[6.782992, 13.506975]	[104, 130]	[6.671851, 15.927315]	[104, 130]	[38544153, 38544179]	[38544153, 38544179]
771_2790	chr9	34992363	34992763	+	1000	54.0	[8.646172, 8.124977]	[110, 127]	[11.066511, 10.846566]	[110, 127]	[34992567, 34992584]	[34992567, 34992584]
771_2791	chr9	109117817	109118217	+	1000	54.0	[13.506975]	[172]	[15.927315]	[172]	[109118049]	[109118049]
771_2793	chr9	129762495	129762895	+	1000	54.0	[11.291996]	[82]	[13.28149]	[82]	[129762649]	[129762649]
771_2796	chr1	1318169	1318569	+	1000	53.0	[13.712336]	[130]	[10.861151]	[130]	[1318387]	[1318387]
771_2797	chr1	11790897	11791297	+	1000	53.0	[8.426227]	[106]	[10.545317]	[106]	[11791077]	[11791077]
771_280	chr4	174681839	174682239	+	1000	133.0	[12.4798975]	[116]	[12.491025]	[116]	[174682035]	[174682035]
771_2801	chr1	45191076	45191476	+	1000	53.0	[]	[]	[7.3535123]	[91]	[]	[45191264]
771_2802	chr1	52530579	52530979	+	676	53.0	[11.066511]	[91]	[8.646172]	[91]	[52530732]	[52530732]
771_2803	chr1	67889875	67890275	+	662	53.0	[13.28149]	[197]	[11.291996]	[197]	[67890119]	[67890119]
771_2805	chr1	110858221	110858621	+	1000	53.0	[6.8162637]	[116]	[10.097851]	[116]	[110858400]	[110858400]
771_2806	chr1	143275530	143275930	+	1000	53.0	[]	[]	[6.3611712]	[54]	[]	[143275684]
771_2807	chr1	156661267	156661667	+	1000	53.0	[10.846566]	[201]	[8.124977]	[201]	[156661513]	[156661513]
771_2809	chr1	168373838	168374238	+	1000	53.0	[13.191141]	[119]	[10.641206]	[119]	[168374052]	[168374052]
771_281	chr6	111263834	111264234	+	1000	133.0	[8.270454, 8.646172, 9.834072]	[111, 136, 150]	[11.066511, 10.276045]	[136, 150]	[111264042, 111264067, 111264081]	[111264067, 111264081]
771_2810	chr1	179017829	179018229	+	1000	53.0	[12.4798975]	[139]	[12.491025]	[139]	[179018058]	[179018058]
771_2811	chr1	179818620	179819020	+	1000	53.0	[9.447621]	[157]	[7.0198283]	[157]	[179818855]	[179818855]
771_2814	chr1	234608071	234608471	+	1000	53.0	[13.191141]	[100]	[10.641206]	[100]	[234608251]	[234608251]
771_2815	chr1	236531627	236532027	+	1000	53.0	[13.28149, 6.955682]	[98, 131]	[11.291996, 6.889872]	[98, 131]	[236531816, 236531849]	[236531816, 236531849]
771_2816	chr10	11450404	11450804	+	895	53.0	[9.667006]	[128]	[7.2471085]	[128]	[11450621]	[11450621]
771_2817	chr10	30510563	30510963	+	1000	53.0	[13.712336]	[122]	[10.861151]	[122]	[30510775]	[30510775]
771_2818	chr10	32980420	32980820	+	1000	53.0	[8.40005, 10.861151]	[142, 155]	[13.712336]	[155]	[32980645, 32980658]	[32980658]
771_282	chr1	116827243	116827643	+	1000	132.0	[15.927315]	[96]	[13.506975]	[96]	[116827437]	[116827437]
771_2821	chr10	69222650	69223050	+	1000	53.0	[10.770802]	[117]	[13.061545]	[117]	[69222827]	[69222827]
771_2822	chr10	77907146	77907546	+	705	53.0	[13.712336]	[91]	[10.861151]	[91]	[77907308]	[77907308]
771_2823	chr10	97543112	97543512	+	1000	53.0	[11.291996, 10.641206]	[91, 126]	[13.28149, 13.191141]	[91, 126]	[97543290, 97543325]	[97543290, 97543325]
771_2824	chr10	112383324	112383724	+	1000	53.0	[10.846566]	[83]	[8.124977]	[83]	[112383503]	[112383503]
771_2825	chr11	5129346	5129746	+	1000	53.0	[13.191141]	[98]	[10.641206]	[98]	[5129534]	[5129534]
771_2826	chr11	19995081	19995481	+	1000	53.0	[15.927315, 7.976533]	[75, 151]	[13.506975]	[75]	[19995253, 19995329]	[19995253]
771_2827	chr11	47265190	47265590	+	730	53.0	[11.066511]	[103]	[8.646172]	[103]	[47265384]	[47265384]
771_2829	chr11	93000483	93000883	+	1000	53.0	[7.1563168, 13.712336]	[70, 111]	[9.016658, 10.861151]	[70, 111]	[93000636, 93000677]	[93000636, 93000677]
771_283	chr10	84293683	84294083	+	1000	132.0	[7.771173]	[94]	[11.136225]	[94]	[84293868]	[84293868]
771_2830	chr12	2336313	2336713	+	734	53.0	[8.426227, 10.846566]	[74, 106]	[10.545317, 8.124977]	[74, 106]	[2336487, 2336519]	[2336487, 2336519]
771_2833	chr12	108628449	108628849	+	1000	53.0	[8.426227]	[158]	[10.545317]	[158]	[108628666]	[108628666]
771_2834	chr12	121619404	121619804	+	1000	53.0	[10.861151]	[105]	[13.712336]	[105]	[121619599]	[121619599]
771_2836	chr13	60220014	60220414	+	1000	53.0	[13.061545]	[152]	[10.770802]	[152]	[60220244]	[60220244]
771_2838	chr14	103109756	103110156	+	1000	53.0	[13.712336]	[97]	[10.861151]	[97]	[103109930]	[103109930]
771_2840	chr15	64247976	64248376	+	1000	53.0	[13.506975]	[109]	[15.927315]	[109]	[64248175]	[64248175]
771_2841	chr15	72237437	72237837	+	1000	53.0	[10.770802]	[148]	[13.061545]	[148]	[72237652]	[72237652]
771_2843	chr16	70435949	70436349	+	1000	53.0	[11.066511]	[114]	[8.646172]	[114]	[70436157]	[70436157]
771_2845	chr17	15920688	15921088	+	1000	53.0	[13.28149]	[106]	[11.291996]	[106]	[15920882]	[15920882]
771_2846	chr17	17913921	17914321	+	1000	53.0	[11.291996]	[116]	[13.28149]	[116]	[17914129]	[17914129]
771_2849	chr17	76791280	76791680	+	1000	53.0	[15.927315]	[139]	[13.506975]	[139]	[76791492]	[76791492]
771_2850	chr19	10303856	10304256	+	1000	53.0	[10.846566]	[112]	[8.124977]	[112]	[10304039]	[10304039]
771_2852	chr19	17473091	17473491	+	1000	53.0	[13.506975]	[116]	[15.927315]	[116]	[17473301]	[17473301]
771_2853	chr19	44741795	44742195	+	1000	53.0	[10.325372]	[91]	[7.9050317]	[91]	[44741976]	[44741976]
771_2857	chr2	44155752	44156152	+	882	53.0	[10.861151]	[85]	[13.712336]	[85]	[44155935]	[44155935]
771_2858	chr2	54572286	54572686	+	1000	53.0	[7.677511]	[97]	[9.236603]	[97]	[54572453]	[54572453]
771_286	chr17	41530112	41530512	+	1000	132.0	[10.770802]	[138]	[13.061545]	[138]	[41530326]	[41530326]
771_2860	chr20	4222417	4222817	+	1000	53.0	[8.124977]	[113]	[10.846566]	[113]	[4222608]	[4222608]
771_2861	chr20	5737191	5737591	+	1000	53.0	[7.232081]	[122]	[]	[]	[5737396]	[]
771_2862	chr20	45344214	45344614	+	1000	53.0	[10.846566, 11.066511]	[118, 147]	[8.124977, 8.646172]	[118, 147]	[45344409, 45344438]	[45344409, 45344438]
771_2869	chr22	21735012	21735412	+	1000	53.0	[]	[]	[8.569311]	[96]	[]	[21735170]
771_287	chr7	107836277	107836677	+	1000	132.0	[7.2471085]	[92]	[9.667006]	[92]	[107836466]	[107836466]
771_2871	chr3	13574866	13575266	+	1000	53.0	[10.097851]	[129]	[6.8162637]	[129]	[13575082]	[13575082]
771_2872	chr3	49443969	49444369	+	1000	53.0	[10.861151]	[109]	[13.712336]	[109]	[49444154]	[49444154]
771_2875	chr3	171960925	171961325	+	1000	53.0	[7.0978985]	[51]	[7.4102755]	[51]	[171961076]	[171961076]
771_2877	chr3	196274550	196274950	+	1000	53.0	[13.506975]	[196]	[15.927315]	[196]	[196274801]	[196274801]
771_2878	chr4	26936671	26937071	+	1000	53.0	[13.28149]	[113]	[11.291996]	[113]	[26936857]	[26936857]
771_2879	chr4	48228885	48229285	+	1000	53.0	[12.491025]	[181]	[12.4798975]	[181]	[48229123]	[48229123]
771_288	chr9	120897185	120897585	+	1000	132.0	[6.6684]	[126]	[6.337772]	[126]	[120897406]	[120897406]
771_2880	chr4	76301279	76301679	+	1000	53.0	[7.5262027, 10.219282, 10.641206]	[126, 136, 174]	[7.6989293, 13.191141]	[136, 174]	[76301477, 76301487, 76301525]	[76301487, 76301525]
771_2882	chr4	150302521	150302921	+	1000	53.0	[13.061545]	[132]	[10.770802]	[132]	[150302727]	[150302727]
771_2883	chr4	182975720	182976120	+	1000	53.0	[7.452026, 9.8452]	[117, 167]	[10.264917]	[167]	[182975913, 182975963]	[182975963]
771_2885	chr5	74592017	74592417	+	1000	53.0	[13.506975]	[94]	[15.927315]	[94]	[74592207]	[74592207]
771_2886	chr5	112548202	112548602	+	1000	53.0	[10.545317]	[132]	[8.426227]	[132]	[112548421]	[112548421]
771_2887	chr5	132422694	132423094	+	1000	53.0	[7.3442326]	[83]	[]	[]	[132422876]	[]
771_2888	chr5	138000124	138000524	+	1000	53.0	[11.291996]	[144]	[13.28149]	[144]	[138000341]	[138000341]
771_289	chr1	233972904	233973304	+	1000	131.0	[10.846566, 9.462089]	[117, 146]	[8.124977, 12.31283]	[117, 146]	[233973105, 233973134]	[233973105, 233973134]
771_2890	chr5	140725871	140726271	+	1000	53.0	[7.027282, 9.660112]	[163, 189]	[9.440167, 7.5484767]	[163, 189]	[140726065, 140726091]	[140726065, 140726091]
771_2892	chr5	170278875	170279275	+	1000	53.0	[13.712336]	[105]	[10.861151]	[105]	[170279068]	[170279068]
771_2896	chr6	30340532	30340932	+	846	53.0	[7.5456877, 8.124977]	[100, 160]	[6.500905, 10.846566]	[100, 160]	[30340708, 30340768]	[30340708, 30340768]
771_2899	chr6	32255187	32255587	+	1000	53.0	[8.124977]	[102]	[10.846566]	[102]	[32255369]	[32255369]
771_290	chr10	17228298	17228698	+	1000	131.0	[8.646172, 7.232081]	[135, 149]	[11.066511]	[135]	[17228525, 17228539]	[17228525]
771_2900	chr6	33672822	33673222	+	1000	53.0	[13.191141]	[153]	[10.641206]	[153]	[33673018]	[33673018]
771_2902	chr6	37653916	37654316	+	1000	53.0	[15.927315]	[154]	[13.506975]	[154]	[37654155]	[37654155]
771_2905	chr6	84547455	84547855	+	1000	53.0	[7.452026]	[132]	[]	[]	[84547653]	[]
771_2906	chr6	111377573	111377973	+	1000	53.0	[13.506975]	[134]	[15.927315]	[134]	[111377794]	[111377794]
771_2907	chr6	125307438	125307838	+	967	53.0	[12.4798975]	[70]	[12.491025]	[70]	[125307604]	[125307604]
771_2908	chr6	157612903	157613303	+	1000	53.0	[15.927315]	[126]	[13.506975]	[126]	[157613096]	[157613096]
771_291	chr10	21336877	21337277	+	1000	131.0	[10.846566, 10.545317]	[114, 124]	[8.124977, 8.426227]	[114, 124]	[21337089, 21337099]	[21337089, 21337099]
771_2910	chr7	20221074	20221474	+	1000	53.0	[12.4798975]	[95]	[12.491025]	[95]	[20221264]	[20221264]
771_2911	chr7	23347625	23348025	+	1000	53.0	[13.28149]	[131]	[11.291996]	[131]	[23347841]	[23347841]
771_2912	chr7	56062389	56062789	+	856	53.0	[13.506975]	[125]	[15.927315]	[125]	[56062597]	[56062597]
771_2913	chr7	105225173	105225573	+	1000	53.0	[15.927315]	[184]	[13.506975]	[184]	[105225412]	[105225412]
771_2914	chr7	106859074	106859474	+	1000	53.0	[7.889711]	[113]	[]	[]	[106859276]	[]
771_2915	chr7	113142341	113142741	+	1000	53.0	[7.4738283]	[132]	[]	[]	[113142547]	[]
771_2917	chr7	129066813	129067213	+	1000	53.0	[10.770802]	[124]	[13.061545]	[124]	[129067036]	[129067036]
771_2919	chr8	18121879	18122279	+	1000	53.0	[10.861151]	[143]	[13.712336]	[143]	[18122108]	[18122108]
771_2920	chr8	30655899	30656299	+	957	53.0	[8.646172]	[108]	[11.066511]	[108]	[30656094]	[30656094]
771_2921	chr8	104691440	104691840	+	1000	53.0	[7.2471085]	[124]	[9.667006]	[124]	[104691662]	[104691662]
771_2922	chr9	69130901	69131301	+	1000	53.0	[9.447061]	[104]	[6.725914]	[104]	[69131092]	[69131092]
771_2923	chr9	127919328	127919728	+	1000	53.0	[10.770802, 10.325372]	[85, 124]	[13.061545, 7.9050317]	[85, 124]	[127919491, 127919530]	[127919491, 127919530]
771_2924	chr9	130770946	130771346	+	1000	53.0	[]	[]	[6.413127]	[163]	[]	[130771188]
771_2925	chr9	131101600	131102000	+	1000	53.0	[8.270454]	[103]	[]	[]	[131101783]	[]
771_2927	chr9	131678457	131678857	+	1000	53.0	[9.447061]	[142]	[6.725914]	[142]	[131678679]	[131678679]
771_2928	chrX	11367637	11368037	+	1000	53.0	[]	[]	[7.4738283]	[181]	[]	[11367855]
771_2929	chrX	46444067	46444467	+	1000	53.0	[13.061545, 9.016658]	[84, 108]	[10.770802, 7.1563168]	[84, 108]	[46444248, 46444272]	[46444248, 46444272]
771_293	chr15	80155516	80155916	+	1000	131.0	[11.291996]	[135]	[13.28149]	[135]	[80155737]	[80155737]
771_2930	chr1	1207923	1208323	+	1000	52.0	[11.291996]	[144]	[13.28149]	[144]	[1208147]	[1208147]
771_2931	chr1	11800743	11801143	+	1000	52.0	[13.28149]	[173]	[11.291996]	[173]	[11800988]	[11800988]
771_2932	chr1	12619000	12619400	+	1000	52.0	[8.646172]	[104]	[11.066511]	[104]	[12619165]	[12619165]
771_2933	chr1	14443439	14443839	+	1000	52.0	[11.066511]	[186]	[8.646172]	[186]	[14443680]	[14443680]
771_2935	chr1	25861525	25861925	+	1000	52.0	[7.8418097]	[119]	[]	[]	[25861744]	[]
771_2936	chr1	46527860	46528260	+	1000	52.0	[10.861151]	[144]	[13.712336]	[144]	[46528061]	[46528061]
771_2938	chr1	47181986	47182386	+	1000	52.0	[10.861151]	[81]	[13.712336]	[81]	[47182158]	[47182158]
771_2942	chr1	112819060	112819460	+	789	52.0	[10.391972]	[124]	[7.91695]	[124]	[112819277]	[112819277]
771_2945	chr1	211613305	211613705	+	1000	52.0	[10.641206]	[127]	[13.191141]	[127]	[211613506]	[211613506]
771_295	chr4	8336461	8336861	+	1000	131.0	[12.305938, 10.545317]	[86, 99]	[9.763456, 8.426227]	[86, 99]	[8336638, 8336651]	[8336638, 8336651]
771_2951	chr10	70668443	70668843	+	1000	52.0	[6.504784]	[117]	[]	[]	[70668622]	[]
771_2952	chr10	99775938	99776338	+	1000	52.0	[10.770802]	[136]	[13.061545]	[136]	[99776120]	[99776120]
771_2955	chr11	57432661	57433061	+	1000	52.0	[10.846566]	[146]	[8.124977]	[146]	[57432893]	[57432893]
771_2956	chr12	56079876	56080276	+	1000	52.0	[11.066511]	[90]	[8.646172]	[90]	[56080056]	[56080056]
771_2957	chr12	123089638	123090038	+	1000	52.0	[10.641206]	[188]	[13.191141]	[188]	[123089871]	[123089871]
771_2958	chr13	27182949	27183349	+	1000	52.0	[10.846566]	[161]	[8.124977]	[161]	[27183138]	[27183138]
771_2961	chr16	12036934	12037334	+	1000	52.0	[10.846566]	[163]	[7.4109645, 8.124977]	[139, 163]	[12037181]	[12037157, 12037181]
771_2962	chr16	54448064	54448464	+	1000	52.0	[12.491025]	[101]	[12.4798975, 8.490399]	[101, 148]	[54448241]	[54448241, 54448288]
771_2964	chr17	4002371	4002771	+	1000	52.0	[10.846566]	[112]	[8.124977]	[112]	[4002574]	[4002574]
771_2966	chr17	41500090	41500490	+	1000	52.0	[7.5484767]	[118]	[9.660112]	[118]	[41500285]	[41500285]
771_2967	chr17	42024680	42025080	+	1000	52.0	[10.861151]	[110]	[13.712336]	[110]	[42024882]	[42024882]
771_2969	chr17	46795504	46795904	+	1000	52.0	[10.545317]	[111]	[8.426227]	[111]	[46795699]	[46795699]
771_297	chr11	65382298	65382698	+	1000	130.0	[11.066511, 8.426227]	[88, 149]	[8.646172, 10.545317]	[88, 149]	[65382477, 65382538]	[65382477, 65382538]
771_2973	chr17	58337863	58338263	+	1000	52.0	[9.968816]	[138]	[7.2397733]	[138]	[58338082]	[58338082]
771_2974	chr17	59837559	59837959	+	1000	52.0	[7.7815423]	[140]	[]	[]	[59837729]	[]
771_2975	chr17	64448937	64449337	+	1000	52.0	[7.0216236]	[76]	[]	[]	[64449108]	[]
771_2976	chr17	76601851	76602251	+	1000	52.0	[9.447061]	[112]	[6.725914]	[112]	[76602056]	[76602056]
771_2977	chr17	77324878	77325278	+	1000	52.0	[8.646172]	[126]	[11.066511]	[126]	[77325099]	[77325099]
771_2978	chr17	81912743	81913143	+	908	52.0	[10.861151]	[103]	[13.712336]	[103]	[81912941]	[81912941]
771_2979	chr18	3446703	3447103	+	1000	52.0	[8.646172]	[85]	[11.066511]	[85]	[3446879]	[3446879]
771_2980	chr19	1811414	1811814	+	1000	52.0	[8.124977, 8.124977]	[149, 160]	[10.846566, 10.846566]	[149, 160]	[1811632, 1811643]	[1811632, 1811643]
771_2982	chr19	38392712	38393112	+	1000	52.0	[7.9050317]	[100]	[10.325372]	[100]	[38392912]	[38392912]
771_2983	chr19	49207825	49208225	+	1000	52.0	[6.782992, 8.646172]	[77, 94]	[6.671851, 11.066511]	[77, 94]	[49207988, 49208005]	[49207988, 49208005]
771_2984	chr2	17122909	17123309	+	1000	52.0	[7.027282]	[74]	[9.440167]	[74]	[17123081]	[17123081]
771_2986	chr2	105873740	105874140	+	1000	52.0	[13.506975]	[129]	[15.927315]	[129]	[105873959]	[105873959]
771_2989	chr2	134683610	134684010	+	1000	52.0	[13.712336]	[117]	[10.861151]	[117]	[134683806]	[134683806]
771_299	chr13	110870160	110870560	+	1000	130.0	[11.291996, 10.325372]	[88, 144]	[13.28149, 7.9050317]	[88, 144]	[110870343, 110870399]	[110870343, 110870399]
771_2990	chr2	144596204	144596604	+	1000	52.0	[7.2397733]	[162]	[9.968816]	[162]	[144596454]	[144596454]
771_2992	chr20	48983432	48983832	+	1000	52.0	[8.124977]	[92]	[10.846566]	[92]	[48983613]	[48983613]
771_2998	chr22	28560416	28560816	+	1000	52.0	[13.28149]	[117]	[11.291996]	[117]	[28560620]	[28560620]
771_2999	chr22	35742242	35742642	+	1000	52.0	[10.641206]	[119]	[7.5734572, 13.191141, 6.5979047]	[96, 119, 130]	[35742442]	[35742419, 35742442, 35742453]
771_3	chrM	-72	328	+	1000	804.0	[7.2914376]	[121]	[]	[]	[141]	[]
771_300	chr5	91280382	91280782	+	1000	130.0	[10.641206, 8.124977]	[143, 154]	[13.191141, 10.846566]	[143, 154]	[91280614, 91280625]	[91280614, 91280625]
771_3001	chr22	39965677	39966077	+	902	52.0	[11.291996]	[99]	[7.383095, 13.28149]	[95, 99]	[39965868]	[39965864, 39965868]
771_3002	chr3	4978719	4979119	+	1000	52.0	[7.0198283]	[110]	[9.447621]	[110]	[4978919]	[4978919]
771_3004	chr3	12155796	12156196	+	1000	52.0	[15.927315]	[107]	[13.506975]	[107]	[12155999]	[12155999]
771_3005	chr3	36912514	36912914	+	1000	52.0	[15.927315]	[99]	[13.506975]	[99]	[36912693]	[36912693]
771_3007	chr3	170999751	171000151	+	1000	52.0	[8.646172]	[171]	[11.066511]	[171]	[170999977]	[170999977]
771_301	chr6	26351440	26351840	+	1000	130.0	[12.4798975, 9.462089]	[61, 111]	[12.491025, 12.31283]	[61, 111]	[26351595, 26351645]	[26351595, 26351645]
771_3010	chr4	128387014	128387414	+	1000	52.0	[13.712336]	[84]	[10.861151]	[84]	[128387190]	[128387190]
771_3011	chr4	150318882	150319282	+	1000	52.0	[6.725914]	[111]	[9.447061]	[111]	[150319084]	[150319084]
