#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_33	chr7	143215061	143215461	+	1000	719.0	[13.097759]	[66]	[13.813642, 15.844185]	[65, 122]	[143215226]	[143215225, 143215282]
322_33002	chr1	37473593	37473993	+	1000	78.0	[4.692588]	[113]	[]	[]	[37473806]	[]
322_33009	chr1	99736999	99737399	+	1000	78.0	[]	[]	[8.746022]	[130]	[]	[99737212]
322_3301	chr6	148559739	148560139	+	1000	328.0	[19.371996]	[94]	[]	[]	[148559933]	[]
322_33012	chr1	160058058	160058458	+	1000	78.0	[14.435299]	[108]	[]	[]	[160058253]	[]
322_33014	chr1	180632469	180632869	+	1000	78.0	[]	[]	[4.4451976]	[75]	[]	[180632643]
322_33019	chr1	201896799	201897199	+	1000	78.0	[9.719457, 7.920263]	[88, 112]	[]	[]	[201896976, 201897000]	[]
322_3302	chr6	157461584	157461984	+	1000	328.0	[7.0762405]	[79]	[6.815412, 5.1788063]	[75, 78]	[157461762]	[157461758, 157461761]
322_33020	chr1	202189994	202190394	+	1000	78.0	[]	[]	[8.8301935]	[106]	[]	[202190195]
322_33026	chr10	5590102	5590502	+	1000	78.0	[]	[]	[9.610915]	[123]	[]	[5590308]
322_33029	chr10	22259274	22259674	+	1000	78.0	[6.245061]	[92]	[]	[]	[22259466]	[]
322_33031	chr10	43265853	43266253	+	1000	78.0	[5.73935, 12.207108, 5.5534253]	[85, 99, 146]	[14.119464, 4.4564543]	[99, 158]	[43266025, 43266039, 43266086]	[43266039, 43266098]
322_33036	chr10	100100524	100100924	+	1000	78.0	[]	[]	[11.868172]	[116]	[]	[100100727]
322_33037	chr10	125370532	125370932	+	1000	78.0	[10.29384]	[79]	[]	[]	[125370709]	[]
322_33039	chr11	2891262	2891662	+	1000	78.0	[11.404115]	[81]	[]	[]	[2891443]	[]
322_3304	chr7	106041106	106041506	+	1000	328.0	[7.082705]	[102]	[4.328412, 6.332523]	[91, 129]	[106041305]	[106041294, 106041332]
322_33041	chr11	47848496	47848896	+	1000	78.0	[4.556658, 6.697091]	[55, 58]	[10.170434]	[98]	[47848649, 47848652]	[47848692]
322_33042	chr11	64300465	64300865	+	1000	78.0	[11.520644]	[92]	[]	[]	[64300647]	[]
322_33045	chr11	129694612	129695012	+	1000	78.0	[15.699261]	[85]	[]	[]	[129694793]	[]
322_33047	chr12	22018895	22019295	+	1000	78.0	[]	[]	[16.31883]	[104]	[]	[22019085]
322_33050	chr12	47705442	47705842	+	1000	78.0	[14.253257]	[100]	[]	[]	[47705627]	[]
322_33051	chr12	49750302	49750702	+	1000	78.0	[5.2511806]	[111]	[12.306653]	[110]	[49750507]	[49750506]
322_33052	chr12	50222437	50222837	+	1000	78.0	[5.478032, 9.134117]	[117, 138]	[]	[]	[50222626, 50222647]	[]
322_33060	chr13	49869506	49869906	+	1000	78.0	[5.0678034]	[113]	[]	[]	[49869709]	[]
322_33063	chr14	54642968	54643368	+	1000	78.0	[]	[]	[12.984815]	[99]	[]	[54643160]
322_33064	chr14	57189071	57189471	+	1000	78.0	[]	[]	[7.767857]	[141]	[]	[57189308]
322_33070	chr15	66481219	66481619	+	1000	78.0	[8.660356]	[100]	[]	[]	[66481402]	[]
322_33073	chr15	98647472	98647872	+	1000	78.0	[]	[]	[19.168114]	[109]	[]	[98647671]
322_33075	chr16	8855289	8855689	+	1000	78.0	[16.663712]	[113]	[]	[]	[8855471]	[]
322_3308	chr7	149624614	149625014	+	1000	328.0	[]	[]	[6.211926, 9.136269]	[120, 154]	[]	[149624828, 149624862]
322_33083	chr17	164518	164918	+	1000	78.0	[16.459776]	[94]	[]	[]	[164712]	[]
322_33088	chr17	45160809	45161209	+	1000	78.0	[]	[]	[4.8713183, 8.970567, 5.7491674]	[74, 93, 137]	[]	[45160976, 45160995, 45161039]
322_33089	chr17	50603323	50603723	+	1000	78.0	[6.8717284, 11.139423]	[71, 130]	[9.584873]	[129]	[50603481, 50603540]	[50603539]
322_33090	chr17	55496449	55496849	+	1000	78.0	[]	[]	[10.530155]	[118]	[]	[55496660]
322_33092	chr17	63985708	63986108	+	1000	78.0	[]	[]	[11.868876]	[108]	[]	[63985910]
322_33093	chr17	69335009	69335409	+	1000	78.0	[17.362429]	[99]	[4.3405323]	[75]	[69335198]	[69335174]
322_33095	chr17	83073329	83073729	+	1000	78.0	[13.419911]	[109]	[4.4531107, 7.5933337]	[106, 109]	[83073537]	[83073534, 83073537]
322_33097	chr18	7272268	7272668	+	1000	78.0	[18.103727]	[101]	[]	[]	[7272458]	[]
322_33098	chr18	13113026	13113426	+	1000	78.0	[14.917777]	[106]	[]	[]	[13113215]	[]
322_33103	chr19	2199300	2199700	+	1000	78.0	[]	[]	[6.8371067]	[102]	[]	[2199498]
322_33107	chr19	6100478	6100878	+	1000	78.0	[]	[]	[8.224775, 4.567209]	[108, 139]	[]	[6100669, 6100700]
322_3311	chr8	61096082	61096482	+	1000	328.0	[]	[]	[15.177593]	[94]	[]	[61096272]
322_33110	chr19	18883935	18884335	+	1000	78.0	[12.039567]	[89]	[]	[]	[18884121]	[]
322_33113	chr19	40603278	40603678	+	1000	78.0	[5.3278933, 5.6382813]	[89, 129]	[]	[]	[40603463, 40603503]	[]
322_33114	chr19	42758690	42759090	+	1000	78.0	[17.699625, 5.005241]	[60, 148]	[8.304407, 4.7930536]	[88, 115]	[42758850, 42758938]	[42758878, 42758905]
322_33117	chr19	57389776	57390176	+	1000	78.0	[4.409115]	[118]	[]	[]	[57389979]	[]
322_33120	chr2	65142510	65142910	+	1000	78.0	[]	[]	[6.7175975]	[105]	[]	[65142714]
322_33126	chr2	106108330	106108730	+	1000	78.0	[12.260723]	[84]	[]	[]	[106108512]	[]
322_33129	chr2	130768267	130768667	+	1000	78.0	[14.935011]	[98]	[]	[]	[130768459]	[]
322_3313	chr1	28602831	28603231	+	1000	327.0	[]	[]	[16.203579]	[93]	[]	[28603018]
322_33136	chr20	13788193	13788593	+	1000	78.0	[9.059448]	[80]	[16.259745]	[80]	[13788356]	[13788356]
322_3314	chr1	34866323	34866723	+	1000	327.0	[7.0927424, 9.358748]	[72, 98]	[19.987444]	[98]	[34866493, 34866519]	[34866519]
322_33148	chr22	20487722	20488122	+	1000	78.0	[11.365673]	[87]	[]	[]	[20487907]	[]
322_33151	chr22	46635739	46636139	+	1000	78.0	[]	[]	[14.938245, 4.70907]	[112, 115]	[]	[46635945, 46635948]
322_33155	chr3	39103208	39103608	+	1000	78.0	[]	[]	[9.139842]	[97]	[]	[39103398]
322_33159	chr3	98596907	98597307	+	1000	78.0	[15.03159]	[97]	[]	[]	[98597093]	[]
322_3316	chr1	89804644	89805044	+	1000	327.0	[17.360106]	[92]	[]	[]	[89804828]	[]
322_33162	chr3	127683731	127684131	+	1000	78.0	[4.9214993, 13.556357]	[62, 90]	[]	[]	[127683893, 127683921]	[]
322_33164	chr3	138114931	138115331	+	1000	78.0	[12.244819]	[103]	[]	[]	[138115129]	[]
322_33166	chr3	157162596	157162996	+	1000	78.0	[14.589485, 7.8578553]	[114, 124]	[5.7053623]	[107]	[157162800, 157162810]	[157162793]
322_3317	chr1	108898096	108898496	+	1000	327.0	[5.5060873]	[104]	[15.383201]	[104]	[108898300]	[108898300]
322_33170	chr3	185290187	185290587	+	1000	78.0	[9.220227]	[107]	[]	[]	[185290379]	[]
322_33172	chr3	192188220	192188620	+	1000	78.0	[20.210014]	[96]	[9.617002]	[96]	[192188410]	[192188410]
322_33175	chr4	10256955	10257355	+	1000	78.0	[5.8624673]	[113]	[13.012981]	[112]	[10257164]	[10257163]
322_33177	chr4	18022137	18022537	+	1000	78.0	[6.9067698]	[116]	[8.860486]	[162]	[18022336]	[18022382]
322_33180	chr4	98150371	98150771	+	1000	78.0	[14.725316]	[78]	[]	[]	[98150544]	[]
322_33181	chr4	106898632	106899032	+	1000	78.0	[]	[]	[17.512688]	[90]	[]	[106898816]
322_33187	chr6	815324	815724	+	1000	78.0	[7.535348]	[101]	[]	[]	[815517]	[]
322_33188	chr6	1364117	1364517	+	1000	78.0	[14.4058075]	[112]	[]	[]	[1364316]	[]
322_3319	chr1	209569434	209569834	+	1000	327.0	[20.07766]	[89]	[]	[]	[209569620]	[]
322_33190	chr6	45421572	45421972	+	1000	78.0	[9.044919]	[120]	[10.478507]	[109]	[45421767]	[45421756]
322_33192	chr6	98839758	98840158	+	1000	78.0	[]	[]	[15.544921]	[104]	[]	[98839957]
322_33197	chr6	136526397	136526797	+	1000	78.0	[10.371331]	[102]	[]	[]	[136526589]	[]
322_3320	chr1	214261479	214261879	+	1000	327.0	[15.020718]	[107]	[6.9625797]	[61]	[214261682]	[214261636]
322_33203	chr7	16891320	16891720	+	1000	78.0	[8.3413]	[98]	[]	[]	[16891516]	[]
322_33208	chr7	142420522	142420922	+	1000	78.0	[12.503258]	[112]	[]	[]	[142420723]	[]
322_3321	chr1	223556833	223557233	+	1000	327.0	[4.6990576]	[92]	[6.8283224]	[85]	[223557025]	[223557018]
322_33218	chr8	116851143	116851543	+	1000	78.0	[20.948605]	[92]	[]	[]	[116851332]	[]
322_33219	chr8	120345693	120346093	+	1000	78.0	[]	[]	[8.377176, 4.3237066]	[82, 114]	[]	[120345870, 120345902]
322_33221	chr8	129034976	129035376	+	1000	78.0	[5.142606]	[125]	[13.022942]	[98]	[129035199]	[129035172]
322_33224	chr9	79129851	79130251	+	1000	78.0	[10.246879]	[132]	[]	[]	[79130063]	[]
322_33226	chr9	97470084	97470484	+	1000	78.0	[9.969032]	[99]	[]	[]	[97470278]	[]
322_33227	chr9	111828182	111828582	+	1000	78.0	[11.497732]	[104]	[]	[]	[111828382]	[]
322_33231	chrX	727870	728270	+	1000	78.0	[8.713075, 8.554]	[107, 111]	[]	[]	[728069, 728073]	[]
322_33234	chrX	31423883	31424283	+	1000	78.0	[]	[]	[15.040838]	[102]	[]	[31424084]
322_33239	chrX	81195670	81196070	+	1000	78.0	[]	[]	[19.022182]	[130]	[]	[81195900]
322_33245	chr1	12005463	12005863	+	1000	77.0	[5.871379]	[58]	[]	[]	[12005615]	[]
322_33247	chr1	15390656	15391056	+	1000	77.0	[4.9971137]	[101]	[]	[]	[15390856]	[]
322_33248	chr1	26367957	26368357	+	1000	77.0	[10.709902]	[103]	[]	[]	[26368160]	[]
322_33249	chr1	46530780	46531180	+	1000	77.0	[9.871286]	[92]	[]	[]	[46530968]	[]
322_3325	chr11	118565910	118566310	+	1000	327.0	[]	[]	[12.067265]	[92]	[]	[118566100]
322_33256	chr1	115476645	115477045	+	1000	77.0	[7.247344]	[157]	[7.704314]	[115]	[115476881]	[115476839]
322_33258	chr1	156281289	156281689	+	1000	77.0	[5.346222]	[77]	[]	[]	[156281464]	[]
322_3326	chr12	126784302	126784702	+	1000	327.0	[17.320175]	[111]	[]	[]	[126784508]	[]
322_33264	chr1	227465235	227465635	+	1000	77.0	[11.566743, 11.095001]	[107, 122]	[]	[]	[227465435, 227465450]	[]
322_33267	chr10	18472960	18473360	+	1000	77.0	[]	[]	[14.087447]	[107]	[]	[18473155]
322_33268	chr10	59700715	59701115	+	1000	77.0	[]	[]	[9.720056]	[116]	[]	[59700927]
322_33269	chr10	77836274	77836674	+	1000	77.0	[]	[]	[7.429429]	[143]	[]	[77836496]
322_3327	chr15	40906329	40906729	+	1000	327.0	[7.031371, 18.747648]	[81, 91]	[10.602944, 4.7997484]	[104, 143]	[40906503, 40906513]	[40906526, 40906565]
322_33274	chr11	34646209	34646609	+	1000	77.0	[6.711463]	[90]	[]	[]	[34646396]	[]
322_33275	chr11	34890092	34890492	+	1000	77.0	[]	[]	[11.700486]	[108]	[]	[34890284]
322_33280	chr11	93904037	93904437	+	1000	77.0	[5.57025]	[108]	[]	[]	[93904222]	[]
322_33283	chr11	113387810	113388210	+	1000	77.0	[]	[]	[10.541037]	[146]	[]	[113388039]
322_33285	chr12	38664651	38665051	+	1000	77.0	[14.683763]	[104]	[]	[]	[38664852]	[]
322_3329	chr15	89206817	89207217	+	1000	327.0	[21.98038]	[98]	[]	[]	[89207015]	[]
322_33291	chr12	79547821	79548221	+	1000	77.0	[16.108133]	[105]	[]	[]	[79548023]	[]
322_33297	chr12	119676580	119676980	+	1000	77.0	[]	[]	[10.056361]	[110]	[]	[119676775]
322_33299	chr12	122116726	122117126	+	1000	77.0	[6.977557]	[102]	[14.653764]	[101]	[122116918]	[122116917]
322_33300	chr13	35789295	35789695	+	1000	77.0	[]	[]	[14.659759]	[113]	[]	[35789508]
322_33302	chr13	51767133	51767533	+	1000	77.0	[]	[]	[10.114738]	[102]	[]	[51767328]
322_33303	chr13	77779423	77779823	+	1000	77.0	[8.89193]	[112]	[]	[]	[77779626]	[]
322_33305	chr14	23568713	23569113	+	1000	77.0	[14.044687, 4.7453375]	[104, 107]	[]	[]	[23568912, 23568915]	[]
322_33309	chr14	75022666	75023066	+	1000	77.0	[4.3621535]	[88]	[11.886518]	[77]	[75022843]	[75022832]
322_33310	chr14	76870156	76870556	+	1000	77.0	[10.66583, 15.804528]	[96, 127]	[9.049552, 7.276867]	[96, 107]	[76870327, 76870358]	[76870327, 76870338]
322_33318	chr15	100342001	100342401	+	1000	77.0	[14.863508]	[111]	[5.5179944]	[111]	[100342197]	[100342197]
322_3332	chr17	49567833	49568233	+	1000	327.0	[9.469948]	[89]	[7.047216]	[86]	[49568021]	[49568018]
322_33321	chr16	11254799	11255199	+	1000	77.0	[7.342745]	[102]	[7.797137]	[123]	[11254989]	[11255010]
322_33326	chr16	74035783	74036183	+	1000	77.0	[6.1380954, 8.9243965]	[107, 147]	[7.2308016]	[74]	[74035988, 74036028]	[74035955]
322_33328	chr17	2042488	2042888	+	1000	77.0	[]	[]	[7.4629507]	[110]	[]	[2042686]
322_33329	chr17	2336339	2336739	+	1000	77.0	[9.506685]	[76]	[8.915333]	[101]	[2336503]	[2336528]
322_3333	chr19	16899654	16900054	+	1000	327.0	[5.1131315]	[101]	[13.1810875, 7.3167095]	[98, 101]	[16899847]	[16899844, 16899847]
322_33331	chr17	18951820	18952220	+	1000	77.0	[5.233877]	[112]	[]	[]	[18952015]	[]
322_33332	chr17	34584975	34585375	+	1000	77.0	[11.207616, 4.569199]	[102, 124]	[]	[]	[34585158, 34585180]	[]
322_33337	chr17	57955185	57955585	+	1000	77.0	[]	[]	[4.436301]	[110]	[]	[57955382]
322_33340	chr17	69523253	69523653	+	1000	77.0	[5.179118]	[93]	[13.44638]	[93]	[69523439]	[69523439]
322_33345	chr18	59269100	59269500	+	804	77.0	[]	[]	[9.790843, 12.465491]	[96, 144]	[]	[59269284, 59269332]
322_33346	chr18	63936125	63936525	+	1000	77.0	[]	[]	[16.564173, 11.53039]	[111, 114]	[]	[63936333, 63936336]
322_33349	chr19	13842308	13842708	+	1000	77.0	[9.974322]	[104]	[]	[]	[13842511]	[]
322_3335	chr2	65040639	65041039	+	1000	327.0	[]	[]	[14.637825]	[107]	[]	[65040840]
322_33350	chr19	13959889	13960289	+	1000	77.0	[11.555858]	[106]	[5.635996]	[52]	[13960095]	[13960041]
322_33352	chr19	31338057	31338457	+	1000	77.0	[12.516198]	[90]	[]	[]	[31338242]	[]
322_33355	chr19	47794499	47794899	+	1000	77.0	[11.580682]	[104]	[5.5908647]	[139]	[47794699]	[47794734]
322_33357	chr19	50893099	50893499	+	1000	77.0	[5.4335876]	[148]	[16.017294]	[101]	[50893340]	[50893293]
322_33361	chr2	12606332	12606732	+	1000	77.0	[]	[]	[12.6548605]	[110]	[]	[12606534]
322_33363	chr2	36459817	36460217	+	1000	77.0	[6.724381]	[100]	[13.011149]	[99]	[36460016]	[36460015]
322_33365	chr2	48205430	48205830	+	1000	77.0	[]	[]	[10.943244]	[131]	[]	[48205634]
322_33366	chr2	54254179	54254579	+	1000	77.0	[11.918991]	[107]	[]	[]	[54254382]	[]
322_33368	chr2	56108817	56109217	+	1000	77.0	[8.751916]	[103]	[]	[]	[56109008]	[]
322_33369	chr2	75710512	75710912	+	1000	77.0	[15.830737]	[99]	[8.237081]	[82]	[75710707]	[75710690]
322_33379	chr20	63796135	63796535	+	1000	77.0	[]	[]	[21.069172]	[80]	[]	[63796313]
322_33380	chr21	10403058	10403458	+	1000	77.0	[13.998025]	[112]	[]	[]	[10403269]	[]
322_33381	chr21	37658952	37659352	+	1000	77.0	[]	[]	[5.0090194]	[96]	[]	[37659131]
322_33383	chr21	44835376	44835776	+	1000	77.0	[7.366484]	[72]	[12.522173]	[112]	[44835536]	[44835576]
322_33384	chr22	17095555	17095955	+	1000	77.0	[4.645009]	[124]	[12.470857]	[92]	[17095777]	[17095745]
322_33385	chr22	17366878	17367278	+	1000	77.0	[14.580526, 9.03928]	[100, 153]	[]	[]	[17367076, 17367129]	[]
322_3339	chr20	39050046	39050446	+	1000	327.0	[14.667944]	[99]	[]	[]	[39050238]	[]
322_33390	chr3	13260277	13260677	+	1000	77.0	[7.99833]	[93]	[]	[]	[13260456]	[]
322_33397	chr3	186722400	186722800	+	1000	77.0	[6.6755614, 10.58766]	[109, 112]	[]	[]	[186722606, 186722609]	[]
322_33399	chr4	5979994	5980394	+	1000	77.0	[6.75141]	[104]	[13.157154, 8.726412]	[104, 134]	[5980185]	[5980185, 5980215]
322_33400	chr4	31370844	31371244	+	1000	77.0	[14.984723]	[113]	[]	[]	[31371047]	[]
322_33408	chr4	187993819	187994219	+	1000	77.0	[4.8865604]	[115]	[]	[]	[187994023]	[]
322_3341	chr20	50588121	50588521	+	1000	327.0	[4.893064]	[97]	[9.091207, 19.120823]	[60, 96]	[50588318]	[50588281, 50588317]
322_33411	chr5	53114999	53115399	+	1000	77.0	[]	[]	[10.329955]	[94]	[]	[53115177]
322_33412	chr5	82467196	82467596	+	1000	77.0	[]	[]	[5.7962837]	[103]	[]	[82467396]
322_33414	chr5	95669997	95670397	+	1000	77.0	[6.4550104]	[89]	[]	[]	[95670183]	[]
322_33415	chr5	108748783	108749183	+	1000	77.0	[5.415167]	[163]	[]	[]	[108749010]	[]
322_33418	chr5	126234560	126234960	+	1000	77.0	[9.41746]	[101]	[]	[]	[126234759]	[]
322_33424	chr5	181203965	181204365	+	1000	77.0	[7.0059013]	[102]	[]	[]	[181204160]	[]
322_33429	chr6	32969348	32969748	+	1000	77.0	[9.010275]	[77]	[]	[]	[32969511]	[]
322_3343	chr21	42117410	42117810	+	1000	327.0	[]	[]	[17.792206, 5.833332]	[103, 113]	[]	[42117611, 42117621]
322_33431	chr6	43355887	43356287	+	1000	77.0	[]	[]	[10.215373]	[91]	[]	[43356063]
322_33432	chr6	52362515	52362915	+	1000	77.0	[4.9557896]	[98]	[11.589829]	[97]	[52362709]	[52362708]
322_33435	chr6	89597928	89598328	+	1000	77.0	[4.8867044]	[112]	[8.934066]	[111]	[89598139]	[89598138]
322_33438	chr6	132734951	132735351	+	1000	77.0	[]	[]	[11.951053]	[110]	[]	[132735152]
322_33443	chr7	2660794	2661194	+	1000	77.0	[6.648016]	[73]	[11.6818495]	[116]	[2660963]	[2661006]
322_33445	chr7	22979200	22979600	+	1000	77.0	[8.063466]	[105]	[]	[]	[22979395]	[]
322_33447	chr7	27235316	27235716	+	1000	77.0	[12.257237]	[96]	[]	[]	[27235512]	[]
322_33449	chr7	76166532	76166932	+	1000	77.0	[9.876891]	[162]	[]	[]	[76166731]	[]
322_3345	chr3	179015488	179015888	+	1000	327.0	[17.023504]	[121]	[]	[]	[179015702]	[]
322_33450	chr7	92832936	92833336	+	1000	77.0	[5.785025]	[64]	[12.83484]	[106]	[92833092]	[92833134]
322_33451	chr7	104548859	104549259	+	1000	77.0	[]	[]	[8.787787]	[97]	[]	[104549051]
322_33458	chr8	85987244	85987644	+	1000	77.0	[]	[]	[11.715162]	[93]	[]	[85987434]
322_33463	chr9	2087693	2088093	+	1000	77.0	[5.233414]	[104]	[17.587553]	[103]	[2087886]	[2087885]
322_33465	chr9	18442626	18443026	+	1000	77.0	[]	[]	[20.659985, 4.3218403]	[91, 127]	[]	[18442805, 18442841]
322_33466	chr9	27535778	27536178	+	1000	77.0	[]	[]	[9.854669]	[91]	[]	[27535968]
322_33469	chr9	70340579	70340979	+	1000	77.0	[9.8389635]	[90]	[]	[]	[70340768]	[]
322_3347	chr5	34898260	34898660	+	1000	327.0	[7.0944543]	[97]	[15.774947]	[97]	[34898456]	[34898456]
322_33472	chr9	91948761	91949161	+	1000	77.0	[]	[]	[12.625407]	[73]	[]	[91948931]
322_3348	chr5	39376234	39376634	+	1000	327.0	[15.739897]	[101]	[]	[]	[39376426]	[]
322_33482	chr9	130320613	130321013	+	1000	77.0	[5.024021]	[104]	[8.654095]	[152]	[130320813]	[130320861]
322_33483	chr9	138022285	138022685	+	1000	77.0	[10.158219]	[99]	[15.145631]	[99]	[138022482]	[138022482]
322_33484	chrX	12567845	12568245	+	1000	77.0	[]	[]	[14.5666895]	[95]	[]	[12568040]
322_33487	chrX	43949649	43950049	+	1000	77.0	[13.651526]	[90]	[]	[]	[43949835]	[]
322_3349	chr5	126656390	126656790	+	1000	327.0	[15.993461]	[106]	[]	[]	[126656587]	[]
322_33494	chrX	121308511	121308911	+	1000	77.0	[5.2909946, 15.381171]	[71, 93]	[]	[]	[121308677, 121308699]	[]
322_33505	chr1	54375684	54376084	+	1000	76.0	[15.678757]	[139]	[12.384396]	[119]	[54375897]	[54375877]
322_33506	chr1	68162783	68163183	+	1000	76.0	[18.914364]	[103]	[11.524484]	[103]	[68162979]	[68162979]
322_33507	chr1	84689714	84690114	+	1000	76.0	[]	[]	[4.330257]	[103]	[]	[84689912]
322_3351	chr6	38493942	38494342	+	1000	327.0	[]	[]	[18.359285]	[98]	[]	[38494131]
322_33510	chr1	153538293	153538693	+	1000	76.0	[]	[]	[4.614749]	[101]	[]	[153538478]
322_33513	chr1	161229897	161230297	+	1000	76.0	[8.897299]	[96]	[]	[]	[161230089]	[]
322_33514	chr1	167128844	167129244	+	1000	76.0	[]	[]	[14.082103]	[107]	[]	[167129047]
322_33516	chr1	181104604	181105004	+	1000	76.0	[10.087424, 6.4515676]	[111, 130]	[6.270822]	[110]	[181104811, 181104830]	[181104810]
322_3352	chr6	137314287	137314687	+	1000	327.0	[]	[]	[18.469845]	[93]	[]	[137314474]
322_33521	chr10	7819097	7819497	+	1000	76.0	[6.081216]	[70]	[10.796309]	[91]	[7819262]	[7819283]
322_33523	chr10	22617512	22617912	+	1000	76.0	[12.2203665]	[123]	[]	[]	[22617722]	[]
322_33525	chr10	70146964	70147364	+	1000	76.0	[14.418117]	[116]	[]	[]	[70147154]	[]
322_33530	chr10	91552712	91553112	+	1000	76.0	[14.855114]	[110]	[]	[]	[91552918]	[]
322_33531	chr10	95906945	95907345	+	1000	76.0	[]	[]	[5.0153117]	[110]	[]	[95907130]
322_33533	chr10	124631978	124632378	+	1000	76.0	[11.290952, 9.786431]	[83, 111]	[5.2909975]	[72]	[124632160, 124632188]	[124632149]
322_33537	chr11	6618065	6618465	+	1000	76.0	[11.457274]	[121]	[5.8635373, 9.407301]	[72, 98]	[6618278]	[6618229, 6618255]
322_33539	chr11	34149781	34150181	+	1000	76.0	[17.627214]	[94]	[11.188609, 11.660801, 7.2634153]	[80, 83, 93]	[34149968]	[34149954, 34149957, 34149967]
322_3354	chr7	1169851	1170251	+	1000	327.0	[]	[]	[16.094269]	[109]	[]	[1170050]
322_33540	chr11	44120165	44120565	+	1000	76.0	[]	[]	[17.252611]	[98]	[]	[44120362]
322_33544	chr11	71994779	71995179	+	1000	76.0	[10.526747]	[98]	[]	[]	[71994969]	[]
322_33547	chr11	108664704	108665104	+	1000	76.0	[7.119064]	[175]	[7.482011]	[128]	[108664954]	[108664907]
322_33548	chr11	113114428	113114828	+	1000	76.0	[]	[]	[6.856815, 17.011406]	[83, 111]	[]	[113114610, 113114638]
322_33549	chr11	125074291	125074691	+	1000	76.0	[]	[]	[6.2273054]	[99]	[]	[125074488]
322_33551	chr12	1279029	1279429	+	1000	76.0	[10.208599]	[104]	[]	[]	[1279226]	[]
322_33554	chr12	27081577	27081977	+	1000	76.0	[]	[]	[4.9285917, 7.0922847, 16.463673]	[61, 98, 101]	[]	[27081730, 27081767, 27081770]
322_33558	chr12	76347993	76348393	+	1000	76.0	[13.417363]	[95]	[10.883604]	[95]	[76348187]	[76348187]
322_33562	chr12	110704717	110705117	+	1000	76.0	[14.780199]	[104]	[6.01048, 5.515582]	[54, 104]	[110704920]	[110704870, 110704920]
322_33564	chr12	128613789	128614189	+	1000	76.0	[14.501694, 13.853332]	[86, 151]	[]	[]	[128613967, 128614032]	[]
322_33566	chr13	27783094	27783494	+	1000	76.0	[4.4802365]	[58]	[7.6033645, 8.0251875]	[102, 128]	[27783252]	[27783296, 27783322]
322_33569	chr13	51935742	51936142	+	1000	76.0	[8.203851, 5.10112]	[109, 157]	[4.6517625, 6.613396]	[106, 109]	[51935939, 51935987]	[51935936, 51935939]
322_3357	chr7	75642873	75643273	+	1000	327.0	[]	[]	[15.817335]	[97]	[]	[75643066]
322_33573	chr14	30874191	30874591	+	1000	76.0	[6.517576, 15.022592]	[76, 138]	[7.992005]	[76]	[30874356, 30874418]	[30874356]
322_33574	chr14	53929875	53930275	+	1000	76.0	[7.2837877, 12.627102, 15.777913]	[61, 63, 102]	[]	[]	[53930033, 53930035, 53930074]	[]
322_33576	chr14	54715257	54715657	+	1000	76.0	[]	[]	[7.06689]	[101]	[]	[54715456]
322_33577	chr14	72292389	72292789	+	1000	76.0	[]	[]	[14.006041]	[95]	[]	[72292583]
322_33579	chr15	23866820	23867220	+	1000	76.0	[]	[]	[5.812939]	[118]	[]	[23867026]
322_33581	chr15	52678042	52678442	+	1000	76.0	[]	[]	[10.861192]	[103]	[]	[52678229]
322_33583	chr15	74383693	74384093	+	1000	76.0	[8.603838, 5.4594727, 7.22596]	[89, 92, 140]	[11.560821]	[89]	[74383873, 74383876, 74383924]	[74383873]
322_33584	chr15	74956124	74956524	+	1000	76.0	[10.517697]	[91]	[4.613379]	[76]	[74956313]	[74956298]
322_33585	chr15	75299196	75299596	+	1000	76.0	[]	[]	[22.4224]	[115]	[]	[75299411]
322_33588	chr15	90717200	90717600	+	1000	76.0	[6.5759597]	[130]	[]	[]	[90717416]	[]
322_33589	chr16	424993	425393	+	1000	76.0	[]	[]	[12.758716, 6.5713615]	[87, 90]	[]	[425172, 425175]
322_3359	chr9	98791140	98791540	+	1000	327.0	[9.972146]	[99]	[4.613582, 19.882105]	[81, 99]	[98791336]	[98791318, 98791336]
322_33590	chr16	11100134	11100534	+	1000	76.0	[6.170743]	[123]	[10.752685, 9.448819]	[82, 85]	[11100355]	[11100314, 11100317]
322_33592	chr16	22813130	22813530	+	1000	76.0	[12.502029]	[116]	[]	[]	[22813338]	[]
322_33598	chr17	5307331	5307731	+	1000	76.0	[]	[]	[13.248968]	[116]	[]	[5307533]
322_3360	chr9	127943671	127944071	+	1000	327.0	[15.870081]	[101]	[]	[]	[127943867]	[]
322_33600	chr17	9959360	9959760	+	1000	76.0	[4.682373]	[153]	[19.318756, 5.5491543]	[101, 127]	[9959610]	[9959558, 9959584]
322_33601	chr17	37220544	37220944	+	1000	76.0	[]	[]	[13.178955, 11.85256]	[99, 120]	[]	[37220724, 37220745]
