#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_25341	chr6	160455923	160456323	+	833	22.0	[8.322755]	[93]	[]	[]	[160456097]	[]
503_25349	chr7	2109257	2109657	+	802	22.0	[]	[]	[6.633814]	[177]	[]	[2109464]
503_2535	chr1	12005498	12005898	+	1000	85.0	[]	[]	[8.631947]	[158]	[]	[12005727]
503_25353	chr7	5144371	5144771	+	886	22.0	[11.580525]	[160]	[]	[]	[5144579]	[]
503_25364	chr7	30285855	30286255	+	856	22.0	[]	[]	[7.475481]	[93]	[]	[30286041]
503_25369	chr7	50333272	50333672	+	713	22.0	[9.276331]	[172]	[]	[]	[50333496]	[]
503_25383	chr7	99679212	99679612	+	616	22.0	[]	[]	[8.631947]	[166]	[]	[99679440]
503_2539	chr1	16366905	16367305	+	1000	85.0	[]	[]	[7.3395963]	[151]	[]	[16367131]
503_254	chr7	99558373	99558773	+	1000	195.0	[]	[]	[9.875317, 9.875317, 9.875317]	[88, 107, 139]	[]	[99558548, 99558567, 99558599]
503_2541	chr1	26890065	26890465	+	1000	85.0	[]	[]	[11.580525]	[141]	[]	[26890290]
503_2542	chr1	28328850	28329250	+	1000	85.0	[14.901949, 7.259386]	[74, 90]	[]	[]	[28329018, 28329034]	[]
503_25439	chr7	149822480	149822880	+	626	22.0	[]	[]	[12.885004]	[124]	[]	[149822647]
503_2545	chr1	110963703	110964103	+	1000	85.0	[11.206739]	[113]	[]	[]	[110963896]	[]
503_25458	chr7	157372081	157372481	+	800	22.0	[10.796905]	[203]	[]	[]	[157372314]	[]
503_25468	chr8	22211564	22211964	+	703	22.0	[10.310211]	[72]	[]	[]	[22211718]	[]
503_25485	chr8	102585876	102586276	+	806	22.0	[7.753163]	[159]	[]	[]	[102586075]	[]
503_25486	chr8	102656719	102657119	+	559	22.0	[7.208534]	[72]	[]	[]	[102656873]	[]
503_25501	chr9	5839256	5839656	+	802	22.0	[6.862329]	[112]	[]	[]	[5839466]	[]
503_25503	chr9	34329487	34329887	+	810	22.0	[6.751365]	[55]	[]	[]	[34329640]	[]
503_25509	chr9	94300963	94301363	+	680	22.0	[6.406941]	[114]	[]	[]	[94301129]	[]
503_25511	chr9	98380005	98380405	+	865	22.0	[10.897183]	[183]	[]	[]	[98380243]	[]
503_25517	chr9	120859441	120859841	+	723	22.0	[7.349987, 7.3395963]	[167, 222]	[]	[]	[120859609, 120859664]	[]
503_2552	chr10	32958255	32958655	+	1000	85.0	[10.310211]	[127]	[]	[]	[32958463]	[]
503_25522	chr9	123299577	123299977	+	585	22.0	[7.4008026]	[130]	[]	[]	[123299736]	[]
503_25523	chr9	123302876	123303276	+	784	22.0	[8.880239]	[137]	[]	[]	[123303107]	[]
503_25527	chr9	127911939	127912339	+	580	22.0	[]	[]	[7.0677395]	[70]	[]	[127912091]
503_25528	chr9	128098371	128098771	+	870	22.0	[]	[]	[6.993913]	[60]	[]	[128098523]
503_2554	chr11	62665132	62665532	+	1000	85.0	[6.406941]	[148]	[]	[]	[62665370]	[]
503_2556	chr12	6689450	6689850	+	1000	85.0	[9.326159, 11.851124]	[128, 178]	[]	[]	[6689638, 6689688]	[]
503_25564	chrX	147912472	147912872	+	808	22.0	[]	[]	[6.993913, 10.327956]	[131, 155]	[]	[147912691, 147912715]
503_25565	chrX	156001575	156001975	+	866	22.0	[]	[]	[9.005733]	[123]	[]	[156001794]
503_25586	chr1	10378411	10378811	+	738	21.0	[]	[]	[6.7055626]	[189]	[]	[10378616]
503_25587	chr1	11037554	11037954	+	738	21.0	[7.475481]	[106]	[]	[]	[11037740]	[]
503_25595	chr1	12460768	12461168	+	770	21.0	[7.915865]	[160]	[]	[]	[12461005]	[]
503_25597	chr1	15358832	15359232	+	715	21.0	[]	[]	[6.406941]	[152]	[]	[15359062]
503_25599	chr1	15994449	15994849	+	784	21.0	[]	[]	[7.349987]	[154]	[]	[15994611]
503_25613	chr1	21668143	21668543	+	571	21.0	[]	[]	[6.615002]	[83]	[]	[21668312]
503_25623	chr1	24319466	24319866	+	712	21.0	[]	[]	[6.892782]	[105]	[]	[24319623]
503_25635	chr1	26677534	26677934	+	752	21.0	[7.8463583]	[215]	[]	[]	[26677758]	[]
503_25644	chr1	27557864	27558264	+	722	21.0	[]	[]	[7.4008026]	[159]	[]	[27558095]
503_25651	chr1	29325125	29325525	+	672	21.0	[6.612075]	[96]	[]	[]	[29325292]	[]
503_25663	chr1	35569302	35569702	+	659	21.0	[7.915865]	[142]	[]	[]	[35569520]	[]
503_25667	chr1	37682244	37682644	+	757	21.0	[]	[]	[9.276331]	[195]	[]	[37682482]
503_25684	chr1	44293930	44294330	+	636	21.0	[6.406941]	[210]	[8.76831]	[144]	[44294171]	[44294105]
503_25687	chr1	44635312	44635712	+	769	21.0	[]	[]	[6.4858923]	[174]	[]	[44635524]
503_25719	chr1	146938876	146939276	+	810	21.0	[6.406941]	[92]	[]	[]	[146939067]	[]
503_25730	chr1	156658979	156659379	+	713	21.0	[12.327155]	[173]	[6.406941]	[110]	[156659215]	[156659152]
503_25746	chr1	176878856	176879256	+	760	21.0	[6.633814]	[128]	[]	[]	[176879058]	[]
503_25750	chr1	182340241	182340641	+	698	21.0	[7.4008026]	[79]	[]	[]	[182340415]	[]
503_25755	chr1	200916175	200916575	+	779	21.0	[]	[]	[7.716919]	[64]	[]	[200916329]
503_25762	chr1	202719595	202719995	+	784	21.0	[]	[]	[9.276331]	[208]	[]	[202719838]
503_2577	chr19	5690131	5690531	+	1000	85.0	[]	[]	[8.423885]	[115]	[]	[5690344]
503_25774	chr1	210584321	210584721	+	556	21.0	[8.797705]	[147]	[]	[]	[210584563]	[]
503_25793	chr1	228214009	228214409	+	689	21.0	[6.892782]	[146]	[]	[]	[228214170]	[]
503_25803	chr1	235113356	235113756	+	714	21.0	[]	[]	[9.005733]	[100]	[]	[235113549]
503_25806	chr1	245153547	245153947	+	677	21.0	[6.6215615]	[112]	[]	[]	[245153732]	[]
503_25808	chr1	245986508	245986908	+	679	21.0	[12.327155]	[71]	[]	[]	[245986669]	[]
503_25812	chr10	3805929	3806329	+	766	21.0	[8.819032]	[98]	[]	[]	[3806119]	[]
503_25816	chr10	11879754	11880154	+	682	21.0	[6.4858923]	[120]	[]	[]	[11879960]	[]
503_2582	chr19	43827083	43827483	+	1000	85.0	[]	[]	[11.580525]	[60]	[]	[43827234]
503_25821	chr10	24988731	24989131	+	793	21.0	[6.6215615]	[71]	[]	[]	[24988883]	[]
503_25836	chr10	50658943	50659343	+	660	21.0	[]	[]	[8.830775]	[93]	[]	[50659135]
503_25852	chr10	77873754	77874154	+	614	21.0	[10.310211]	[75]	[8.77996]	[128]	[77873915]	[77873968]
503_25860	chr10	102230863	102231263	+	709	21.0	[]	[]	[8.404206]	[128]	[]	[102231065]
503_25865	chr10	133379227	133379627	+	656	21.0	[]	[]	[8.8909]	[242]	[]	[133379474]
503_25870	chr11	2380979	2381379	+	559	21.0	[9.276331]	[277]	[]	[]	[2381187]	[]
503_25872	chr11	3218580	3218980	+	667	21.0	[]	[]	[7.3005238]	[186]	[]	[3218810]
503_25873	chr11	4882068	4882468	+	743	21.0	[7.1016955]	[204]	[]	[]	[4882318]	[]
503_25879	chr11	16788347	16788747	+	585	21.0	[7.4008026]	[118]	[]	[]	[16788548]	[]
503_2588	chr2	197515796	197516196	+	1000	85.0	[]	[]	[9.875317]	[190]	[]	[197516047]
503_25902	chr11	62547192	62547592	+	662	21.0	[]	[]	[6.491429]	[70]	[]	[62547343]
503_25908	chr11	64787584	64787984	+	632	21.0	[7.01007]	[139]	[]	[]	[64787787]	[]
503_25921	chr11	72349746	72350146	+	769	21.0	[9.4167595]	[93]	[]	[]	[72349939]	[]
503_25939	chr12	6843408	6843808	+	565	21.0	[]	[]	[6.993913, 7.4008026]	[74, 148]	[]	[6843576, 6843650]
503_2594	chr4	2755897	2756297	+	1000	85.0	[9.975595]	[136]	[]	[]	[2756064]	[]
503_25946	chr12	49093690	49094090	+	685	21.0	[]	[]	[6.615002, 8.214487]	[121, 167]	[]	[49093870, 49093916]
503_2596	chr4	75514220	75514620	+	1000	85.0	[8.404206]	[141]	[14.393928]	[118]	[75514458]	[75514435]
503_25965	chr12	95181120	95181520	+	818	21.0	[]	[]	[7.57576]	[166]	[]	[95181306]
503_25979	chr12	113685439	113685839	+	776	21.0	[6.406941]	[116]	[]	[]	[113685610]	[]
503_25981	chr12	117005396	117005796	+	705	21.0	[8.819032]	[123]	[]	[]	[117005583]	[]
503_25990	chr12	124030479	124030879	+	747	21.0	[8.123926]	[98]	[]	[]	[124030672]	[]
503_25996	chr12	132189486	132189886	+	767	21.0	[]	[]	[7.2023387]	[223]	[]	[132189719]
503_26013	chr13	112740547	112740947	+	621	21.0	[]	[]	[12.327155]	[154]	[]	[112740749]
503_26014	chr13	114064089	114064489	+	747	21.0	[10.310211]	[217]	[]	[]	[114064323]	[]
503_26016	chr14	24108780	24109180	+	657	21.0	[8.372218]	[165]	[]	[]	[24109014]	[]
503_26026	chr14	101628418	101628818	+	731	21.0	[]	[]	[8.77996]	[127]	[]	[101628600]
503_26035	chr15	40307565	40307965	+	697	21.0	[6.615002]	[67]	[]	[]	[40307726]	[]
503_2605	chr6	144095463	144095863	+	1000	85.0	[8.404206, 10.421151]	[189, 195]	[]	[]	[144095667, 144095673]	[]
503_26082	chr16	30352859	30353259	+	698	21.0	[]	[]	[11.455031]	[110]	[]	[30353047]
503_26096	chr16	75074032	75074432	+	694	21.0	[]	[]	[6.862329]	[83]	[]	[75074189]
503_26114	chr17	4006852	4007252	+	750	21.0	[6.8936343]	[130]	[]	[]	[4007080]	[]
503_26127	chr17	34361385	34361785	+	765	21.0	[7.0677395]	[104]	[]	[]	[34361559]	[]
503_26128	chr17	36862376	36862776	+	788	21.0	[6.591707]	[86]	[]	[]	[36862555]	[]
503_2613	chr8	102863005	102863405	+	1000	85.0	[]	[]	[7.259386]	[141]	[]	[102863243]
503_26135	chr17	41722572	41722972	+	624	21.0	[7.8463583]	[253]	[]	[]	[41722804]	[]
503_26136	chr17	41800740	41801140	+	726	21.0	[7.3395963]	[94]	[]	[]	[41800921]	[]
503_2614	chr8	129939543	129939943	+	1000	85.0	[6.993913]	[113]	[]	[]	[129939731]	[]
503_26145	chr17	48427605	48428005	+	740	21.0	[]	[]	[10.796905]	[130]	[]	[48427828]
503_26155	chr17	64130487	64130887	+	645	21.0	[8.00715]	[110]	[]	[]	[64130643]	[]
503_2616	chr9	113401083	113401483	+	1000	85.0	[9.975595]	[124]	[]	[]	[113401303]	[]
503_26180	chr17	81234322	81234722	+	712	21.0	[]	[]	[7.3587046, 8.819032]	[165, 203]	[]	[81234488, 81234526]
503_26184	chr18	659252	659652	+	706	21.0	[]	[]	[7.081232]	[99]	[]	[659406]
503_26188	chr18	3305899	3306299	+	764	21.0	[]	[]	[8.76831]	[107]	[]	[3306073]
503_2619	chr9	133417851	133418251	+	1000	85.0	[9.975595, 6.973274]	[85, 120]	[]	[]	[133418034, 133418069]	[]
503_2620	chr9	137422981	137423381	+	1000	85.0	[]	[]	[6.78076]	[117]	[]	[137423194]
503_26204	chr19	1093955	1094355	+	551	21.0	[11.405568]	[154]	[]	[]	[1094141]	[]
503_26208	chr19	2231524	2231924	+	810	21.0	[9.4167595]	[130]	[]	[]	[2231698]	[]
503_26222	chr19	6417919	6418319	+	676	21.0	[10.897183]	[89]	[]	[]	[6418090]	[]
503_26229	chr19	10552080	10552480	+	760	21.0	[8.631947]	[148]	[]	[]	[10552284]	[]
503_2623	chr1	12161831	12162231	+	1000	84.0	[]	[]	[10.897183]	[79]	[]	[12161987]
503_26247	chr19	18435665	18436065	+	730	21.0	[6.882673]	[150]	[]	[]	[18435846]	[]
503_26250	chr19	19172025	19172425	+	664	21.0	[8.00715]	[124]	[]	[]	[19172215]	[]
503_2629	chr1	151008158	151008558	+	1000	84.0	[8.681774]	[120]	[]	[]	[151008368]	[]
503_26294	chr19	55141090	55141490	+	548	21.0	[]	[]	[6.993913]	[118]	[]	[55141287]
503_26324	chr2	43877879	43878279	+	692	21.0	[7.1016955]	[117]	[11.354753]	[79]	[43878069]	[43878031]
503_26325	chr2	46461339	46461739	+	636	21.0	[]	[]	[6.615002]	[132]	[]	[46461540]
503_26342	chr2	105328676	105329076	+	605	21.0	[]	[]	[7.57576]	[124]	[]	[105328828]
503_26349	chr2	136423438	136423838	+	688	21.0	[11.455031]	[183]	[]	[]	[136423683]	[]
503_26370	chr2	222709431	222709831	+	657	21.0	[6.7005134]	[80]	[]	[]	[222709600]	[]
503_26377	chr20	33209753	33210153	+	620	21.0	[10.835977]	[163]	[]	[]	[33209989]	[]
503_26384	chr20	35994983	35995383	+	679	21.0	[]	[]	[6.4858923]	[164]	[]	[35995202]
503_26389	chr20	38084464	38084864	+	767	21.0	[10.897183]	[148]	[]	[]	[38084703]	[]
503_26394	chr20	50928453	50928853	+	757	21.0	[8.372218]	[170]	[]	[]	[50928685]	[]
503_264	chr17	75289361	75289761	+	1000	193.0	[]	[]	[7.4008026]	[145]	[]	[75289599]
503_2640	chr11	3834556	3834956	+	1000	84.0	[7.208534]	[59]	[]	[]	[3834712]	[]
503_26403	chr20	63179240	63179640	+	600	21.0	[9.975595]	[109]	[]	[]	[63179441]	[]
503_26417	chr21	43737227	43737627	+	649	21.0	[]	[]	[8.322755]	[206]	[]	[43737448]
503_2642	chr11	34438422	34438822	+	1000	84.0	[6.993913]	[135]	[]	[]	[34438655]	[]
503_26428	chr21	45482845	45483245	+	720	21.0	[]	[]	[8.404206]	[136]	[]	[45483045]
503_26432	chr22	19065468	19065868	+	652	21.0	[]	[]	[7.259386, 7.1916623]	[137, 153]	[]	[19065688, 19065704]
503_26437	chr22	19215404	19215804	+	689	21.0	[7.7786345]	[167]	[8.423885]	[117]	[19215607]	[19215557]
503_2645	chr11	78139430	78139830	+	1000	84.0	[]	[]	[9.875317]	[97]	[]	[78139625]
503_26456	chr22	20224283	20224683	+	724	21.0	[]	[]	[7.3005238]	[189]	[]	[20224527]
503_2646	chr12	51238654	51239054	+	1000	84.0	[7.716919, 8.261184]	[75, 92]	[]	[]	[51238828, 51238845]	[]
503_26463	chr22	20439700	20440100	+	763	21.0	[6.6215615]	[105]	[]	[]	[20439890]	[]
503_2647	chr12	69585415	69585815	+	1000	84.0	[]	[]	[7.8463583]	[100]	[]	[69585587]
503_26481	chr22	22167722	22168122	+	789	21.0	[]	[]	[7.8463583]	[155]	[]	[22167968]
503_265	chr17	75779490	75779890	+	1000	193.0	[]	[]	[10.421151]	[138]	[]	[75779698]
503_26504	chr22	42169002	42169402	+	699	21.0	[8.372218]	[119]	[6.8936343]	[126]	[42169172]	[42169179]
503_26525	chr3	12405617	12406017	+	689	21.0	[]	[]	[6.730932]	[178]	[]	[12405854]
503_2654	chr15	41544001	41544401	+	1000	84.0	[7.915865]	[97]	[]	[]	[41544185]	[]
503_2656	chr16	20806199	20806599	+	1000	84.0	[6.4371176]	[163]	[]	[]	[20806388]	[]
503_26568	chr3	130386583	130386983	+	751	21.0	[]	[]	[8.423885]	[68]	[]	[130386746]
503_26577	chr3	182682176	182682576	+	614	21.0	[]	[]	[8.880239]	[155]	[]	[182682410]
503_26583	chr3	185976956	185977356	+	678	21.0	[]	[]	[6.8936343]	[72]	[]	[185977125]
503_26591	chr4	1351808	1352208	+	693	21.0	[9.1897955]	[75]	[]	[]	[1351975]	[]
503_26593	chr4	1753714	1754114	+	573	21.0	[8.830775]	[93]	[]	[]	[1753875]	[]
503_26598	chr4	10458173	10458573	+	761	21.0	[]	[]	[8.631947]	[121]	[]	[10458373]
503_266	chr3	45995650	45996050	+	1000	193.0	[]	[]	[6.406941]	[106]	[]	[45995842]
503_26604	chr4	55396962	55397362	+	730	21.0	[]	[]	[7.915865]	[77]	[]	[55397136]
503_26611	chr4	146520889	146521289	+	579	21.0	[7.716919]	[87]	[]	[]	[146521040]	[]
503_26613	chr4	173120969	173121369	+	733	21.0	[10.310211]	[132]	[]	[]	[173121186]	[]
503_26615	chr5	465033	465433	+	759	21.0	[10.150553]	[195]	[10.897183]	[186]	[465256]	[465247]
503_26624	chr5	10433847	10434247	+	778	21.0	[10.389162]	[86]	[]	[]	[10434023]	[]
503_2663	chr17	50397346	50397746	+	1000	84.0	[]	[]	[7.716919]	[107]	[]	[50397516]
503_26633	chr5	38382795	38383195	+	812	21.0	[7.259386]	[139]	[]	[]	[38382986]	[]
503_26639	chr5	76774548	76774948	+	777	21.0	[7.891876]	[57]	[]	[]	[76774703]	[]
503_26645	chr5	132663334	132663734	+	822	21.0	[]	[]	[12.963955]	[205]	[]	[132663550]
503_2665	chr17	81860946	81861346	+	1000	84.0	[]	[]	[12.376983]	[123]	[]	[81861097]
503_26651	chr5	139701367	139701767	+	567	21.0	[6.862329, 8.214487]	[104, 176]	[]	[]	[139701532, 139701604]	[]
503_2666	chr19	1875997	1876397	+	1000	84.0	[]	[]	[11.851124, 7.766382]	[92, 98]	[]	[1876187, 1876193]
503_26664	chr5	172156604	172157004	+	774	21.0	[6.862329, 8.372218]	[102, 127]	[]	[]	[172156804, 172156829]	[]
503_26671	chr5	179836572	179836972	+	741	21.0	[]	[]	[6.892782]	[153]	[]	[179836787]
503_26685	chr6	13334887	13335287	+	688	21.0	[9.80219]	[67]	[]	[]	[13335043]	[]
503_26686	chr6	14452534	14452934	+	659	21.0	[8.880239]	[159]	[]	[]	[14452716]	[]
503_2669	chr19	39445367	39445767	+	1000	84.0	[10.897548]	[118]	[]	[]	[39445519]	[]
503_267	chr17	64506552	64506952	+	1000	192.0	[14.901949]	[104]	[]	[]	[64506753]	[]
503_2671	chr19	45523704	45524104	+	1000	84.0	[7.3587046]	[132]	[]	[]	[45523902]	[]
503_2673	chr19	55259240	55259640	+	1000	84.0	[]	[]	[7.2583613]	[161]	[]	[55259473]
503_26736	chr6	42971390	42971790	+	601	21.0	[6.730932, 7.3587046]	[166, 213]	[]	[]	[42971559, 42971606]	[]
503_26737	chr6	43639905	43640305	+	670	21.0	[9.80219]	[91]	[]	[]	[43640070]	[]
503_2675	chr2	96638204	96638604	+	1000	84.0	[6.924771]	[90]	[]	[]	[96638379]	[]
503_26759	chr6	150072255	150072655	+	695	21.0	[]	[]	[7.8463583]	[72]	[]	[150072408]
503_26760	chr6	150253039	150253439	+	762	21.0	[]	[]	[8.638506]	[95]	[]	[150253207]
503_2677	chr2	215311867	215312267	+	1000	84.0	[9.467575]	[72]	[7.57576]	[95]	[215312024]	[215312047]
503_26771	chr6	161438985	161439385	+	794	21.0	[7.208534]	[125]	[]	[]	[161439179]	[]
503_26782	chr7	6026291	6026691	+	763	21.0	[]	[]	[6.862329]	[139]	[]	[6026495]
503_26783	chr7	6270906	6271306	+	636	21.0	[6.4858923]	[94]	[]	[]	[6271068]	[]
503_2679	chr20	64042455	64042855	+	1000	84.0	[]	[]	[8.880239]	[161]	[]	[64042700]
503_268	chr9	133336047	133336447	+	1000	192.0	[10.947011, 11.455031]	[59, 142]	[]	[]	[133336198, 133336281]	[]
503_26806	chr7	92608671	92609071	+	714	21.0	[7.7103596]	[195]	[]	[]	[92608897]	[]
503_26813	chr7	100488030	100488430	+	543	21.0	[9.1897955]	[99]	[]	[]	[100488188]	[]
503_2682	chr3	52536436	52536836	+	1000	84.0	[]	[]	[7.916553]	[61]	[]	[52536596]
503_2684	chr3	139343788	139344188	+	1000	84.0	[]	[]	[12.885004]	[110]	[]	[139343998]
503_26856	chr7	130373636	130374036	+	646	21.0	[8.125774]	[168]	[]	[]	[130373880]	[]
503_2686	chr5	94618387	94618787	+	1000	84.0	[10.897548]	[155]	[9.975595]	[173]	[94618613]	[94618631]
503_26864	chr7	140229722	140230122	+	735	21.0	[7.4008026]	[202]	[]	[]	[140229956]	[]
503_26882	chr7	151125415	151125815	+	695	21.0	[]	[]	[7.2925353]	[63]	[]	[151125572]
503_26894	chr7	158914980	158915380	+	617	21.0	[6.730932]	[99]	[]	[]	[158915175]	[]
503_2692	chr6	31659645	31660045	+	1000	84.0	[]	[]	[9.005733, 10.947011]	[80, 148]	[]	[31659825, 31659893]
503_26926	chr8	102657277	102657677	+	563	21.0	[]	[]	[7.1016955]	[155]	[]	[102657492]
503_26929	chr8	102746826	102747226	+	756	21.0	[]	[]	[7.3587046]	[188]	[]	[102747027]
503_2694	chr6	110958449	110958849	+	1000	84.0	[11.455031]	[126]	[]	[]	[110958606]	[]
503_26955	chr9	99184543	99184943	+	749	21.0	[]	[]	[8.631947]	[103]	[]	[99184696]
503_26956	chr9	99433568	99433968	+	587	21.0	[6.730932, 9.276331]	[121, 137]	[]	[]	[99433731, 99433747]	[]
503_2696	chr7	25125024	25125424	+	1000	84.0	[6.780644]	[132]	[]	[]	[25125241]	[]
503_26998	chr9	135990369	135990769	+	725	21.0	[7.57576]	[208]	[]	[]	[135990583]	[]
503_2701	chr9	130712480	130712880	+	1000	84.0	[]	[]	[6.406941]	[147]	[]	[130712691]
503_27015	chrX	68697447	68697847	+	800	21.0	[9.366932]	[92]	[7.8463583]	[157]	[68697609]	[68697674]
503_27024	chrX	155334579	155334979	+	646	21.0	[6.8936343]	[156]	[]	[]	[155334825]	[]
503_27030	chr1	1603764	1604164	+	643	20.0	[]	[]	[8.830775]	[185]	[]	[1603987]
503_27052	chr1	11794719	11795119	+	597	20.0	[11.455031]	[150]	[]	[]	[11794914]	[]
503_2706	chr1	212791644	212792044	+	1000	83.0	[7.277131]	[66]	[9.92478]	[102]	[212791797]	[212791833]
503_27066	chr1	19652228	19652628	+	594	20.0	[14.393928, 7.3587046]	[98, 131]	[]	[]	[19652405, 19652438]	[]
503_2708	chr1	247210617	247211017	+	1000	83.0	[9.975595]	[170]	[]	[]	[247210861]	[]
503_2709	chr10	46786597	46786997	+	1000	83.0	[]	[]	[7.4201775, 10.705278]	[134, 161]	[]	[46786815, 46786842]
503_27090	chr1	26951264	26951664	+	674	20.0	[]	[]	[7.349987]	[215]	[]	[26951503]
503_27113	chr1	35894110	35894510	+	654	20.0	[9.276331]	[190]	[]	[]	[35894351]	[]
503_27123	chr1	40668740	40669140	+	631	20.0	[9.467575]	[190]	[]	[]	[40668975]	[]
503_27128	chr1	42886741	42887141	+	700	20.0	[7.885317]	[137]	[8.77996]	[104]	[42886937]	[42886904]
503_2713	chr11	67277441	67277841	+	1000	83.0	[8.261184]	[150]	[]	[]	[67277678]	[]
503_2714	chr11	126268692	126269092	+	1000	83.0	[10.897548]	[144]	[8.880239, 11.851124]	[102, 165]	[126268905]	[126268863, 126268926]
503_27148	chr1	55039350	55039750	+	709	20.0	[]	[]	[6.591707]	[115]	[]	[55039540]
503_27160	chr1	109476585	109476985	+	645	20.0	[6.973274]	[133]	[]	[]	[109476781]	[]
503_27166	chr1	112713458	112713858	+	628	20.0	[]	[]	[6.8936343]	[87]	[]	[112713631]
503_27169	chr1	117586787	117587187	+	640	20.0	[]	[]	[8.00715]	[261]	[]	[117586968]
503_27184	chr1	153962471	153962871	+	633	20.0	[]	[]	[6.993913]	[156]	[]	[153962719]
503_27187	chr1	156480656	156481056	+	704	20.0	[8.819032]	[100]	[]	[]	[156480842]	[]
503_27190	chr1	160954100	160954500	+	718	20.0	[6.892782]	[214]	[]	[]	[160954349]	[]
503_27194	chr1	167044122	167044522	+	619	20.0	[8.423885, 6.615002]	[137, 146]	[]	[]	[167044332, 167044341]	[]
503_272	chr6	43013988	43014388	+	1000	190.0	[7.0677395, 8.819032]	[89, 166]	[]	[]	[43014148, 43014225]	[]
503_27207	chr1	181425000	181425400	+	568	20.0	[]	[]	[7.6478944]	[90]	[]	[181425166]
503_27216	chr1	203320920	203321320	+	655	20.0	[]	[]	[10.389162]	[117]	[]	[203321117]
503_2723	chr16	2603194	2603594	+	1000	83.0	[]	[]	[10.835977]	[162]	[]	[2603431]
503_2724	chr16	3283296	3283696	+	1000	83.0	[]	[]	[12.376983]	[128]	[]	[3283506]
503_27245	chr1	228088647	228089047	+	550	20.0	[]	[]	[8.638506]	[185]	[]	[228088861]
503_27252	chr1	230154882	230155282	+	706	20.0	[]	[]	[6.4167504]	[141]	[]	[230155116]
503_27266	chr10	3782617	3783017	+	708	20.0	[]	[]	[11.819135]	[190]	[]	[3782819]
503_27268	chr10	6053818	6054218	+	746	20.0	[10.796905]	[137]	[11.206739]	[208]	[6053997]	[6054068]
503_2727	chr16	58515252	58515652	+	1000	83.0	[12.885004]	[153]	[6.486581]	[124]	[58515485]	[58515456]
503_27270	chr10	21217968	21218368	+	581	20.0	[]	[]	[10.796905]	[165]	[]	[21218209]
503_2728	chr16	71462046	71462446	+	1000	83.0	[12.885004]	[119]	[]	[]	[71462237]	[]
503_27284	chr10	49177866	49178266	+	599	20.0	[]	[]	[8.261184]	[199]	[]	[49178096]
503_27287	chr10	60141113	60141513	+	659	20.0	[7.259386]	[147]	[]	[]	[60141328]	[]
503_27298	chr10	71712693	71713093	+	613	20.0	[8.404206]	[172]	[]	[]	[71712904]	[]
503_2730	chr17	75271096	75271496	+	1000	83.0	[9.975595]	[128]	[]	[]	[75271323]	[]
503_27303	chr10	74824234	74824634	+	581	20.0	[]	[]	[6.406941]	[146]	[]	[74824452]
503_27325	chr10	117174807	117175207	+	644	20.0	[]	[]	[8.638506]	[111]	[]	[117174986]
503_27327	chr10	132308239	132308639	+	685	20.0	[]	[]	[8.404206]	[80]	[]	[132308410]
503_27330	chr11	2845952	2846352	+	645	20.0	[]	[]	[7.151523]	[93]	[]	[2846107]
503_27331	chr11	3133579	3133979	+	668	20.0	[9.276331]	[172]	[]	[]	[3133827]	[]
503_27334	chr11	5488745	5489145	+	718	20.0	[]	[]	[8.130486]	[211]	[]	[5488989]
503_27349	chr11	61482517	61482917	+	658	20.0	[]	[]	[7.915865]	[145]	[]	[61482672]
503_2736	chr19	50804348	50804748	+	1000	83.0	[8.311011]	[117]	[]	[]	[50804540]	[]
503_27370	chr11	72040569	72040969	+	545	20.0	[9.875317]	[101]	[]	[]	[72040758]	[]
503_2740	chr20	44966212	44966612	+	1000	83.0	[]	[]	[13.471976]	[201]	[]	[44966459]
503_27414	chr12	56581857	56582257	+	623	20.0	[9.366932]	[137]	[10.389162]	[64]	[56582091]	[56582018]
503_27428	chr12	108701022	108701422	+	628	20.0	[9.875317]	[162]	[]	[]	[108701234]	[]
503_27432	chr12	120249408	120249808	+	683	20.0	[10.796905]	[132]	[]	[]	[120249624]	[]
503_27433	chr12	122116494	122116894	+	691	20.0	[10.389162]	[125]	[]	[]	[122116669]	[]
503_27436	chr12	123000096	123000496	+	664	20.0	[8.382879]	[96]	[]	[]	[123000289]	[]
503_27439	chr12	124508686	124509086	+	629	20.0	[6.862329]	[132]	[]	[]	[124508896]	[]
503_2744	chr3	41962050	41962450	+	1000	83.0	[8.819032, 7.57576, 11.405568]	[85, 97, 143]	[9.275306]	[120]	[41962233, 41962245, 41962291]	[41962268]
503_2745	chr3	184135180	184135580	+	1000	83.0	[8.5297]	[82]	[]	[]	[184135357]	[]
503_27450	chr13	48532383	48532783	+	624	20.0	[]	[]	[6.406941]	[128]	[]	[48532535]
503_275	chr1	151611734	151612134	+	1000	189.0	[]	[]	[6.406941]	[75]	[]	[151611894]
503_27501	chr15	65409311	65409711	+	663	20.0	[7.4008026]	[176]	[6.4858923]	[142]	[65409551]	[65409517]
503_27510	chr15	73927751	73928151	+	705	20.0	[6.4858923]	[129]	[8.830775]	[168]	[73927931]	[73927970]
