#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_28093	chr1	202692910	202693310	+	908	48.0	[]	[]	[9.164563]	[111]	[]	[202693107]
151_28094	chr1	203624451	203624851	+	724	48.0	[9.443364]	[78]	[]	[]	[203624615]	[]
151_28097	chr1	212104587	212104987	+	832	48.0	[9.443364]	[90]	[]	[]	[212104761]	[]
151_281	chr9	71911414	71911814	+	1000	1063.0	[9.164563]	[150]	[9.443364, 9.164563]	[83, 109]	[71911634]	[71911567, 71911593]
151_2810	chr20	48831741	48832141	+	1000	247.0	[]	[]	[9.443364]	[136]	[]	[48831975]
151_28104	chr1	236137402	236137802	+	726	48.0	[]	[]	[9.443364]	[78]	[]	[236137575]
151_28106	chr1	245953413	245953813	+	905	48.0	[]	[]	[9.443364]	[162]	[]	[245953648]
151_28115	chr10	22669101	22669501	+	921	48.0	[9.164563]	[171]	[]	[]	[22669352]	[]
151_28116	chr10	27529335	27529735	+	838	48.0	[]	[]	[9.443364]	[119]	[]	[27529510]
151_28120	chr10	42552033	42552433	+	871	48.0	[9.443364]	[118]	[7.9852743]	[201]	[42552194]	[42552277]
151_28122	chr10	46048932	46049332	+	882	48.0	[9.443364]	[101]	[]	[]	[46049130]	[]
151_28123	chr10	50229450	50229850	+	810	48.0	[]	[]	[9.443364]	[196]	[]	[50229667]
151_2813	chr7	151083260	151083660	+	1000	247.0	[7.9852743]	[142]	[]	[]	[151083492]	[]
151_28131	chr10	86535455	86535855	+	717	48.0	[]	[]	[9.443364]	[116]	[]	[86535666]
151_28134	chr10	96415832	96416232	+	787	48.0	[]	[]	[9.443364]	[74]	[]	[96415992]
151_28141	chr10	110672086	110672486	+	882	48.0	[7.9852743]	[119]	[]	[]	[110672266]	[]
151_28147	chr10	132251998	132252398	+	546	48.0	[9.443364, 9.443364]	[101, 108]	[]	[]	[132252163, 132252170]	[]
151_28148	chr10	132518766	132519166	+	886	48.0	[9.443364]	[164]	[]	[]	[132518951]	[]
151_2815	chr1	9929347	9929747	+	1000	246.0	[9.443364]	[93]	[]	[]	[9929539]	[]
151_28150	chr11	3835212	3835612	+	881	48.0	[]	[]	[9.443364]	[157]	[]	[3835448]
151_28152	chr11	12845035	12845435	+	841	48.0	[]	[]	[9.443364]	[121]	[]	[12845192]
151_28153	chr11	13782452	13782852	+	716	48.0	[]	[]	[9.443364]	[158]	[]	[13782636]
151_28154	chr11	14258184	14258584	+	657	48.0	[9.443364]	[119]	[]	[]	[14258389]	[]
151_2816	chr1	41432623	41433023	+	1000	246.0	[9.164563]	[100]	[]	[]	[41432814]	[]
151_28163	chr11	62000506	62000906	+	736	48.0	[]	[]	[9.443364]	[125]	[]	[62000725]
151_28167	chr11	72314165	72314565	+	722	48.0	[9.164563, 9.443364]	[169, 176]	[9.443364]	[108]	[72314381, 72314388]	[72314320]
151_28177	chr11	113730787	113731187	+	913	48.0	[9.443364]	[172]	[9.443364]	[151]	[113730996]	[113730975]
151_2818	chr12	45727393	45727793	+	1000	246.0	[]	[]	[9.164563]	[117]	[]	[45727601]
151_28181	chr12	21234407	21234807	+	902	48.0	[9.443364]	[121]	[]	[]	[21234618]	[]
151_28182	chr12	21775313	21775713	+	884	48.0	[9.443364]	[117]	[]	[]	[21775530]	[]
151_28189	chr12	48886923	48887323	+	898	48.0	[]	[]	[9.443364]	[108]	[]	[48887114]
151_28193	chr12	57319672	57320072	+	906	48.0	[9.443364]	[112]	[]	[]	[57319855]	[]
151_28194	chr12	57583199	57583599	+	853	48.0	[]	[]	[9.443364]	[144]	[]	[57583404]
151_28197	chr12	93777297	93777697	+	684	48.0	[9.443364, 9.164563]	[74, 135]	[]	[]	[93777466, 93777527]	[]
151_282	chr1	3796331	3796731	+	1000	1062.0	[]	[]	[7.9852743]	[124]	[]	[3796541]
151_28204	chr12	108820108	108820508	+	858	48.0	[]	[]	[9.164563]	[89]	[]	[108820287]
151_28205	chr12	121158733	121159133	+	901	48.0	[]	[]	[9.443364]	[115]	[]	[121158917]
151_28208	chr12	122190894	122191294	+	909	48.0	[9.443364]	[128]	[9.443364]	[160]	[122191099]	[122191131]
151_28211	chr13	24644196	24644596	+	885	48.0	[]	[]	[9.443364]	[104]	[]	[24644394]
151_28215	chr13	100674634	100675034	+	866	48.0	[]	[]	[7.7064734]	[131]	[]	[100674853]
151_28218	chr14	23057791	23058191	+	897	48.0	[9.443364]	[218]	[]	[]	[23058041]	[]
151_28221	chr14	35331611	35332011	+	798	48.0	[]	[]	[9.443364]	[104]	[]	[35331807]
151_28224	chr14	68473814	68474214	+	661	48.0	[9.443364, 9.443364]	[136, 168]	[]	[]	[68474009, 68474041]	[]
151_28227	chr14	100246817	100247217	+	846	48.0	[9.443364]	[154]	[]	[]	[100247056]	[]
151_28231	chr14	104768667	104769067	+	792	48.0	[]	[]	[9.443364]	[173]	[]	[104768892]
151_28232	chr15	31435240	31435640	+	918	48.0	[9.443364]	[139]	[]	[]	[31435428]	[]
151_28234	chr15	38527681	38528081	+	908	48.0	[9.443364, 9.443364]	[84, 108]	[]	[]	[38527855, 38527879]	[]
151_28237	chr15	43483443	43483843	+	624	48.0	[]	[]	[9.164563]	[178]	[]	[43483631]
151_2824	chr2	111122257	111122657	+	1000	246.0	[]	[]	[9.164563]	[150]	[]	[111122486]
151_28241	chr15	57328326	57328726	+	915	48.0	[9.443364]	[179]	[]	[]	[57328555]	[]
151_28245	chr15	65871856	65872256	+	852	48.0	[]	[]	[9.164563, 7.9852743]	[86, 94]	[]	[65872035, 65872043]
151_28251	chr15	84929928	84930328	+	908	48.0	[9.164563]	[128]	[]	[]	[84930101]	[]
151_28252	chr15	90301938	90302338	+	760	48.0	[7.9852743]	[127]	[]	[]	[90302108]	[]
151_28253	chr15	90387727	90388127	+	891	48.0	[]	[]	[9.164563]	[123]	[]	[90387898]
151_28256	chr16	10309271	10309671	+	806	48.0	[]	[]	[9.443364]	[94]	[]	[10309451]
151_28257	chr16	12541554	12541954	+	845	48.0	[]	[]	[9.443364]	[116]	[]	[12541763]
151_2826	chr3	195715954	195716354	+	1000	246.0	[9.443364]	[79]	[]	[]	[195716132]	[]
151_28260	chr16	23269349	23269749	+	680	48.0	[]	[]	[9.164563]	[162]	[]	[23269516]
151_28264	chr16	56869512	56869912	+	892	48.0	[]	[]	[9.443364]	[123]	[]	[56869732]
151_28265	chr16	57417929	57418329	+	859	48.0	[]	[]	[9.443364, 9.443364]	[117, 143]	[]	[57418146, 57418172]
151_28266	chr16	69563890	69564290	+	884	48.0	[9.164563]	[125]	[]	[]	[69564105]	[]
151_28267	chr16	81751614	81752014	+	852	48.0	[9.443364]	[106]	[]	[]	[81751807]	[]
151_2827	chr4	44726361	44726761	+	1000	246.0	[]	[]	[7.7064734]	[100]	[]	[44726539]
151_28275	chr17	3918529	3918929	+	908	48.0	[9.164563]	[188]	[]	[]	[3918727]	[]
151_28280	chr17	29133090	29133490	+	904	48.0	[9.443364]	[87]	[]	[]	[29133276]	[]
151_28282	chr17	29620288	29620688	+	821	48.0	[]	[]	[9.164563]	[182]	[]	[29620512]
151_28284	chr17	35087058	35087458	+	833	48.0	[9.443364]	[152]	[]	[]	[35087279]	[]
151_28285	chr17	35807712	35808112	+	893	48.0	[]	[]	[9.164563, 9.443364, 9.443364]	[75, 131, 150]	[]	[35807868, 35807924, 35807943]
151_2829	chr6	16858164	16858564	+	1000	246.0	[9.443364]	[81]	[]	[]	[16858329]	[]
151_28301	chr17	76623744	76624144	+	907	48.0	[]	[]	[9.443364]	[99]	[]	[76623927]
151_2831	chr8	124956063	124956463	+	1000	246.0	[]	[]	[9.443364]	[96]	[]	[124956249]
151_28310	chr18	30568297	30568697	+	924	48.0	[9.443364]	[107]	[]	[]	[30568475]	[]
151_28311	chr18	31724189	31724589	+	912	48.0	[]	[]	[9.443364]	[134]	[]	[31724373]
151_28313	chr19	954724	955124	+	873	48.0	[9.443364]	[118]	[7.7064734]	[85]	[954909]	[954876]
151_28315	chr19	4866669	4867069	+	802	48.0	[9.164563]	[139]	[9.443364]	[146]	[4866865]	[4866872]
151_28316	chr19	6740728	6741128	+	760	48.0	[]	[]	[9.164563]	[157]	[]	[6740964]
151_28318	chr19	7869723	7870123	+	683	48.0	[9.164563]	[186]	[]	[]	[7869958]	[]
151_28319	chr19	8343238	8343638	+	743	48.0	[9.443364]	[145]	[]	[]	[8343473]	[]
151_28328	chr19	21141915	21142315	+	923	48.0	[]	[]	[9.443364]	[190]	[]	[21142124]
151_2833	chr9	112059260	112059660	+	1000	246.0	[]	[]	[9.443364]	[113]	[]	[112059471]
151_28331	chr19	39319575	39319975	+	852	48.0	[9.443364]	[146]	[]	[]	[39319816]	[]
151_28334	chr19	40606178	40606578	+	844	48.0	[]	[]	[9.443364]	[111]	[]	[40606383]
151_2834	chr9	127862310	127862710	+	1000	246.0	[9.164563]	[112]	[]	[]	[127862522]	[]
151_28343	chr19	48444306	48444706	+	698	48.0	[]	[]	[9.164563, 9.164563, 9.164563, 9.164563]	[132, 139, 152, 187]	[]	[48444476, 48444483, 48444496, 48444531]
151_28346	chr19	49711551	49711951	+	715	48.0	[]	[]	[9.443364, 9.443364]	[162, 169]	[]	[49711781, 49711788]
151_28352	chr2	29810926	29811326	+	602	48.0	[7.9852743]	[168]	[]	[]	[29811171]	[]
151_28354	chr2	48134778	48135178	+	668	48.0	[9.164563]	[109]	[]	[]	[48134953]	[]
151_28357	chr2	71877148	71877548	+	904	48.0	[9.443364]	[161]	[]	[]	[71877384]	[]
151_28362	chr2	112884807	112885207	+	920	48.0	[]	[]	[9.164563]	[189]	[]	[112885043]
151_28368	chr2	158232505	158232905	+	777	48.0	[]	[]	[9.443364]	[74]	[]	[158232662]
151_2837	chr1	51331327	51331727	+	1000	245.0	[]	[]	[9.443364]	[86]	[]	[51331509]
151_28375	chr2	190378633	190379033	+	923	48.0	[]	[]	[9.164563]	[136]	[]	[190378829]
151_2838	chr1	84103390	84103790	+	1000	245.0	[]	[]	[9.443364]	[103]	[]	[84103577]
151_28381	chr2	217077999	217078399	+	863	48.0	[9.164563]	[180]	[]	[]	[217078246]	[]
151_28384	chr20	646319	646719	+	793	48.0	[]	[]	[9.164563]	[111]	[]	[646504]
151_28387	chr20	22928676	22929076	+	878	48.0	[9.443364]	[73]	[]	[]	[22928839]	[]
151_2839	chr1	182300086	182300486	+	1000	245.0	[9.443364]	[142]	[]	[]	[182300313]	[]
151_28396	chr20	47382846	47383246	+	819	48.0	[9.443364, 9.443364]	[153, 202]	[9.443364]	[213]	[47383019, 47383068]	[47383079]
151_28397	chr20	50030015	50030415	+	908	48.0	[]	[]	[9.443364]	[209]	[]	[50030233]
151_28398	chr20	62804644	62805044	+	793	48.0	[]	[]	[7.7064734]	[146]	[]	[62804865]
151_28399	chr20	63772790	63773190	+	899	48.0	[9.443364]	[222]	[]	[]	[63773027]	[]
151_284	chr11	8964277	8964677	+	1000	1062.0	[9.164563]	[108]	[]	[]	[8964470]	[]
151_2840	chr1	182739502	182739902	+	1000	245.0	[]	[]	[9.443364]	[116]	[]	[182739708]
151_28408	chr22	20238546	20238946	+	655	48.0	[7.9852743]	[92]	[]	[]	[20238711]	[]
151_2841	chr11	10490521	10490921	+	1000	245.0	[]	[]	[9.164563]	[85]	[]	[10490702]
151_28422	chr22	22855558	22855958	+	852	48.0	[9.164563]	[142]	[]	[]	[22855724]	[]
151_28425	chr22	23215077	23215477	+	791	48.0	[]	[]	[9.164563]	[198]	[]	[23215310]
151_28427	chr22	23285545	23285945	+	873	48.0	[9.164563]	[224]	[]	[]	[23285789]	[]
151_28429	chr22	27669568	27669968	+	917	48.0	[]	[]	[9.443364]	[198]	[]	[27669814]
151_28430	chr22	28740068	28740468	+	885	48.0	[9.443364]	[139]	[]	[]	[28740303]	[]
151_28431	chr22	29078784	29079184	+	906	48.0	[9.443364]	[141]	[9.443364]	[86]	[29078998]	[29078943]
151_28434	chr22	37896265	37896665	+	684	48.0	[]	[]	[9.443364]	[117]	[]	[37896444]
151_28435	chr22	38569865	38570265	+	667	48.0	[]	[]	[7.9852743]	[193]	[]	[38570100]
151_2844	chr16	86090440	86090840	+	1000	245.0	[9.443364]	[133]	[]	[]	[86090671]	[]
151_28440	chr3	69726073	69726473	+	816	48.0	[]	[]	[9.443364]	[129]	[]	[69726280]
151_28442	chr3	125128816	125129216	+	845	48.0	[9.443364]	[141]	[]	[]	[125128994]	[]
151_28444	chr3	128487138	128487538	+	919	48.0	[9.164563]	[122]	[9.164563]	[154]	[128487311]	[128487343]
151_28449	chr3	156793269	156793669	+	750	48.0	[9.164563]	[116]	[]	[]	[156793469]	[]
151_28453	chr3	182980163	182980563	+	848	48.0	[7.7064734]	[223]	[]	[]	[182980394]	[]
151_28456	chr3	187186751	187187151	+	881	48.0	[9.164563]	[82]	[]	[]	[187186926]	[]
151_28457	chr3	193851422	193851822	+	852	48.0	[9.443364, 9.164563]	[132, 146]	[]	[]	[193851621, 193851635]	[]
151_28458	chr3	196386090	196386490	+	770	48.0	[]	[]	[9.443364, 9.164563]	[114, 139]	[]	[196386301, 196386326]
151_28459	chr3	196521274	196521674	+	570	48.0	[]	[]	[9.443364]	[145]	[]	[196521491]
151_2846	chr19	54208157	54208557	+	1000	245.0	[9.443364]	[155]	[]	[]	[54208396]	[]
151_28463	chr4	9901656	9902056	+	911	48.0	[9.443364]	[118]	[9.443364]	[81]	[9901859]	[9901822]
151_28464	chr4	10205178	10205578	+	882	48.0	[]	[]	[9.443364]	[192]	[]	[10205422]
151_28466	chr4	38075554	38075954	+	841	48.0	[9.443364]	[142]	[]	[]	[38075781]	[]
151_28467	chr4	38385377	38385777	+	620	48.0	[]	[]	[9.443364]	[137]	[]	[38385612]
151_28468	chr4	42495824	42496224	+	724	48.0	[9.164563, 9.443364, 9.164563]	[77, 96, 103]	[]	[]	[42495980, 42495999, 42496006]	[]
151_28470	chr4	55636287	55636687	+	916	48.0	[]	[]	[9.164563]	[142]	[]	[55636475]
151_28474	chr4	83722759	83723159	+	911	48.0	[]	[]	[9.443364]	[149]	[]	[83722986]
151_28478	chr4	128253766	128254166	+	750	48.0	[9.164563]	[130]	[]	[]	[128253995]	[]
151_2848	chr3	112991038	112991438	+	1000	245.0	[]	[]	[9.164563]	[77]	[]	[112991212]
151_28482	chr4	151671701	151672101	+	884	48.0	[]	[]	[9.443364]	[136]	[]	[151671893]
151_28484	chr4	185112002	185112402	+	634	48.0	[9.443364]	[119]	[]	[]	[185112216]	[]
151_28490	chr5	19241603	19242003	+	749	48.0	[]	[]	[9.443364]	[89]	[]	[19241764]
151_28491	chr5	27472155	27472555	+	862	48.0	[]	[]	[9.164563]	[154]	[]	[27472396]
151_28492	chr5	39076818	39077218	+	870	48.0	[]	[]	[7.7064734]	[140]	[]	[39077037]
151_28493	chr5	40603501	40603901	+	887	48.0	[]	[]	[9.164563]	[166]	[]	[40603751]
151_28497	chr5	79577674	79578074	+	640	48.0	[]	[]	[9.164563]	[177]	[]	[79577912]
151_28501	chr5	112883168	112883568	+	904	48.0	[]	[]	[9.443364]	[105]	[]	[112883369]
151_28502	chr5	112913314	112913714	+	574	48.0	[9.443364]	[115]	[9.164563]	[175]	[112913466]	[112913526]
151_28503	chr5	115839034	115839434	+	824	48.0	[9.443364]	[138]	[]	[]	[115839270]	[]
151_28504	chr5	127875501	127875901	+	839	48.0	[9.443364]	[93]	[]	[]	[127875660]	[]
151_28507	chr5	132105152	132105552	+	838	48.0	[9.164563]	[87]	[9.164563]	[74]	[132105323]	[132105310]
151_28508	chr5	132278262	132278662	+	554	48.0	[]	[]	[9.164563]	[136]	[]	[132278490]
151_28513	chr5	142236644	142237044	+	920	48.0	[9.443364, 7.7064734, 9.443364]	[193, 200, 225]	[]	[]	[142236846, 142236853, 142236878]	[]
151_28515	chr5	157277096	157277496	+	914	48.0	[]	[]	[9.443364]	[81]	[]	[157277258]
151_28516	chr5	178230972	178231372	+	913	48.0	[]	[]	[9.164563]	[192]	[]	[178231204]
151_28518	chr6	7693758	7694158	+	696	48.0	[]	[]	[9.443364]	[83]	[]	[7693935]
151_28519	chr6	10662161	10662561	+	903	48.0	[9.443364]	[128]	[]	[]	[10662387]	[]
151_2852	chr1	42035779	42036179	+	1000	244.0	[9.164563]	[164]	[]	[]	[42036020]	[]
151_28524	chr6	21914057	21914457	+	904	48.0	[9.443364]	[184]	[]	[]	[21914306]	[]
151_2853	chr1	218589478	218589878	+	1000	244.0	[]	[]	[9.443364]	[119]	[]	[218589695]
151_28536	chr6	43698566	43698966	+	880	48.0	[9.443364]	[195]	[9.164563]	[107]	[43698811]	[43698723]
151_2854	chr10	119165298	119165698	+	1000	244.0	[9.443364, 9.164563]	[73, 82]	[]	[]	[119165457, 119165466]	[]
151_28540	chr6	72553122	72553522	+	559	48.0	[9.443364]	[164]	[]	[]	[72553295]	[]
151_2855	chr11	75814702	75815102	+	1000	244.0	[]	[]	[7.9852743]	[135]	[]	[75814923]
151_28554	chr6	147165482	147165882	+	901	48.0	[]	[]	[9.443364, 9.164563]	[154, 169]	[]	[147165674, 147165689]
151_28555	chr6	154675542	154675942	+	906	48.0	[7.9852743]	[92]	[]	[]	[154675708]	[]
151_2856	chr12	55997014	55997414	+	1000	244.0	[9.443364]	[125]	[]	[]	[55997237]	[]
151_28568	chr7	56062321	56062721	+	866	48.0	[9.164563]	[152]	[]	[]	[56062526]	[]
151_2857	chr16	31033048	31033448	+	1000	244.0	[9.164563]	[107]	[]	[]	[31033255]	[]
151_28576	chr7	111679885	111680285	+	883	48.0	[]	[]	[9.443364]	[94]	[]	[111680040]
151_28583	chr7	139457223	139457623	+	799	48.0	[]	[]	[9.443364]	[127]	[]	[139457434]
151_28584	chr7	150964490	150964890	+	771	48.0	[]	[]	[9.443364]	[168]	[]	[150964659]
151_28585	chr7	154640401	154640801	+	638	48.0	[]	[]	[9.164563]	[159]	[]	[154640631]
151_28586	chr7	155198620	155199020	+	801	48.0	[]	[]	[9.164563, 9.443364]	[122, 139]	[]	[155198831, 155198848]
151_28587	chr8	7082983	7083383	+	893	48.0	[]	[]	[7.9852743, 7.7064734]	[66, 105]	[]	[7083136, 7083175]
151_2859	chr17	17476828	17477228	+	1000	244.0	[]	[]	[7.7064734, 7.9852743]	[122, 127]	[]	[17477008, 17477013]
151_28590	chr8	41607970	41608370	+	911	48.0	[9.443364]	[163]	[]	[]	[41608198]	[]
151_28591	chr8	47859185	47859585	+	606	48.0	[9.443364]	[86]	[9.443364, 9.443364]	[109, 116]	[47859368]	[47859391, 47859398]
151_28592	chr8	56967331	56967731	+	729	48.0	[9.443364]	[138]	[]	[]	[56967512]	[]
151_28595	chr8	79799426	79799826	+	848	48.0	[]	[]	[9.443364]	[171]	[]	[79799647]
151_28597	chr8	80085020	80085420	+	842	48.0	[]	[]	[9.164563]	[83]	[]	[80085171]
151_286	chr2	53786797	53787197	+	1000	1062.0	[]	[]	[7.7064734]	[88]	[]	[53786983]
151_2860	chr17	43778183	43778583	+	1000	244.0	[]	[]	[9.443364]	[170]	[]	[43778400]
151_28607	chr8	127959177	127959577	+	553	48.0	[9.443364]	[100]	[]	[]	[127959370]	[]
151_28609	chr8	140458201	140458601	+	877	48.0	[]	[]	[9.164563]	[163]	[]	[140458380]
151_28610	chr8	141223032	141223432	+	707	48.0	[]	[]	[9.443364]	[85]	[]	[141223199]
151_28613	chr9	4740653	4741053	+	902	48.0	[]	[]	[7.7064734]	[166]	[]	[4740890]
151_28615	chr9	19998152	19998552	+	750	48.0	[9.164563]	[172]	[]	[]	[19998389]	[]
151_28618	chr9	68828107	68828507	+	871	48.0	[9.164563]	[88]	[]	[]	[68828292]	[]
151_2862	chr19	18380161	18380561	+	1000	244.0	[]	[]	[9.443364]	[151]	[]	[18380387]
151_28630	chr9	128870398	128870798	+	783	48.0	[9.443364]	[110]	[]	[]	[128870587]	[]
151_28640	chr9	130916254	130916654	+	813	48.0	[]	[]	[7.9852743]	[160]	[]	[130916457]
151_28645	chr9	131668368	131668768	+	900	48.0	[9.443364]	[80]	[]	[]	[131668535]	[]
151_28651	chrX	40933105	40933505	+	695	48.0	[]	[]	[9.443364]	[116]	[]	[40933304]
151_28653	chrX	109774640	109775040	+	588	48.0	[]	[]	[9.443364]	[108]	[]	[109774830]
151_28655	chrX	130089637	130090037	+	888	48.0	[9.443364, 9.443364]	[145, 155]	[]	[]	[130089874, 130089884]	[]
151_28659	chr1	6423393	6423793	+	645	47.0	[7.9852743]	[174]	[]	[]	[6423615]	[]
151_2866	chr2	207311419	207311819	+	1000	244.0	[]	[]	[9.443364]	[103]	[]	[207311595]
151_28661	chr1	9541192	9541592	+	614	47.0	[]	[]	[9.443364]	[145]	[]	[9541378]
151_28665	chr1	22054120	22054520	+	903	47.0	[9.164563]	[110]	[]	[]	[22054310]	[]
151_28671	chr1	25187532	25187932	+	710	47.0	[9.443364]	[120]	[]	[]	[25187702]	[]
151_28672	chr1	25414645	25415045	+	896	47.0	[]	[]	[9.164563]	[152]	[]	[25414828]
151_2868	chr21	32393209	32393609	+	1000	244.0	[7.9852743]	[128]	[9.164563]	[121]	[32393424]	[32393417]
151_28682	chr1	32123307	32123707	+	886	47.0	[9.443364]	[120]	[]	[]	[32123526]	[]
151_28685	chr1	37809876	37810276	+	870	47.0	[]	[]	[9.164563]	[97]	[]	[37810072]
151_2869	chr22	35758381	35758781	+	1000	244.0	[9.443364, 9.443364]	[109, 116]	[]	[]	[35758583, 35758590]	[]
151_28690	chr1	51564052	51564452	+	627	47.0	[]	[]	[9.443364]	[137]	[]	[51564280]
151_28693	chr1	65272614	65273014	+	875	47.0	[]	[]	[9.443364]	[79]	[]	[65272767]
151_28698	chr1	92968180	92968580	+	841	47.0	[]	[]	[9.443364]	[196]	[]	[92968393]
151_287	chr10	73252492	73252892	+	1000	1061.0	[]	[]	[9.164563]	[114]	[]	[73252703]
151_2870	chr5	10504057	10504457	+	1000	244.0	[9.164563]	[164]	[]	[]	[10504306]	[]
151_28705	chr1	114453469	114453869	+	819	47.0	[9.164563]	[157]	[]	[]	[114453691]	[]
151_28709	chr1	146850463	146850863	+	890	47.0	[]	[]	[9.443364]	[114]	[]	[146850673]
151_28710	chr1	154219559	154219959	+	853	47.0	[]	[]	[9.164563]	[210]	[]	[154219784]
151_28712	chr1	155977224	155977624	+	900	47.0	[9.443364]	[171]	[]	[]	[155977414]	[]
151_28716	chr1	158772103	158772503	+	850	47.0	[9.164563]	[165]	[]	[]	[158772306]	[]
151_28722	chr1	178269328	178269728	+	659	47.0	[9.443364, 9.443364]	[153, 170]	[]	[]	[178269509, 178269526]	[]
151_28727	chr1	185530243	185530643	+	703	47.0	[]	[]	[9.443364]	[183]	[]	[185530455]
151_2873	chr10	73247050	73247450	+	1000	243.0	[]	[]	[7.7064734]	[77]	[]	[73247204]
151_2874	chr15	75758406	75758806	+	1000	243.0	[]	[]	[9.443364]	[71]	[]	[75758559]
151_28741	chr1	221712919	221713319	+	854	47.0	[9.164563]	[69]	[]	[]	[221713083]	[]
151_28744	chr1	225474984	225475384	+	853	47.0	[7.7064734]	[107]	[]	[]	[225475150]	[]
151_28746	chr1	227532201	227532601	+	689	47.0	[9.443364]	[111]	[]	[]	[227532401]	[]
151_28748	chr1	234579964	234580364	+	886	47.0	[]	[]	[9.443364]	[182]	[]	[234580214]
151_2875	chr16	88743642	88744042	+	1000	243.0	[]	[]	[9.443364, 9.164563, 9.443364, 9.443364]	[95, 103, 117, 124]	[]	[88743828, 88743836, 88743850, 88743857]
151_28754	chr1	246576518	246576918	+	713	47.0	[]	[]	[9.443364]	[189]	[]	[246576721]
151_28757	chr10	8416305	8416705	+	673	47.0	[]	[]	[9.443364]	[109]	[]	[8416482]
151_2876	chr3	14274423	14274823	+	1000	243.0	[9.164563]	[115]	[]	[]	[14274636]	[]
151_28762	chr10	30070064	30070464	+	836	47.0	[]	[]	[9.164563]	[154]	[]	[30070304]
151_28768	chr10	44977181	44977581	+	849	47.0	[9.164563]	[143]	[]	[]	[44977389]	[]
151_28769	chr10	45378461	45378861	+	858	47.0	[]	[]	[9.164563]	[102]	[]	[45378647]
151_2877	chr3	125633040	125633440	+	1000	243.0	[]	[]	[9.164563]	[100]	[]	[125633239]
151_28773	chr10	69093829	69094229	+	889	47.0	[9.443364]	[91]	[]	[]	[69093987]	[]
151_2878	chr3	126908718	126909118	+	1000	243.0	[]	[]	[9.164563, 9.164563]	[109, 150]	[]	[126908899, 126908940]
151_28780	chr10	95406781	95407181	+	815	47.0	[]	[]	[9.443364]	[143]	[]	[95406989]
151_28786	chr10	117968525	117968925	+	766	47.0	[9.164563]	[203]	[]	[]	[117968762]	[]
151_28791	chr11	5224683	5225083	+	880	47.0	[9.164563]	[153]	[]	[]	[5224916]	[]
151_28794	chr11	6745533	6745933	+	895	47.0	[]	[]	[9.164563]	[165]	[]	[6745768]
151_288	chr19	44113134	44113534	+	1000	1060.0	[7.7064734]	[122]	[]	[]	[44113344]	[]
151_2880	chr6	26218861	26219261	+	1000	243.0	[9.443364]	[95]	[]	[]	[26219040]	[]
151_28800	chr11	46392482	46392882	+	898	47.0	[7.9852743]	[115]	[]	[]	[46392640]	[]
151_28805	chr11	66675178	66675578	+	868	47.0	[9.443364]	[124]	[]	[]	[66675371]	[]
151_28807	chr11	72361079	72361479	+	646	47.0	[]	[]	[9.443364]	[188]	[]	[72361300]
151_28811	chr11	88431669	88432069	+	846	47.0	[9.164563]	[164]	[]	[]	[88431892]	[]
151_28813	chr11	95435996	95436396	+	815	47.0	[]	[]	[9.443364]	[83]	[]	[95436167]
151_28823	chr12	11861179	11861579	+	625	47.0	[]	[]	[9.443364, 9.164563]	[125, 140]	[]	[11861385, 11861400]
151_28825	chr12	25074333	25074733	+	892	47.0	[]	[]	[9.164563]	[155]	[]	[25074576]
151_28829	chr12	32983284	32983684	+	896	47.0	[9.443364]	[114]	[]	[]	[32983435]	[]
151_2883	chr9	33816369	33816769	+	1000	243.0	[]	[]	[9.443364]	[101]	[]	[33816541]
151_28837	chr12	65193107	65193507	+	828	47.0	[]	[]	[9.443364]	[158]	[]	[65193306]
151_28839	chr12	83132356	83132756	+	799	47.0	[9.443364]	[65]	[]	[]	[83132513]	[]
151_2884	chr1	26771691	26772091	+	1000	242.0	[]	[]	[9.443364]	[120]	[]	[26771893]
151_28840	chr12	93938415	93938815	+	813	47.0	[]	[]	[9.443364]	[156]	[]	[93938636]
151_28841	chr12	95201975	95202375	+	899	47.0	[9.443364]	[161]	[]	[]	[95202172]	[]
151_28844	chr12	107736846	107737246	+	657	47.0	[]	[]	[9.443364]	[207]	[]	[107737087]
151_28846	chr12	119660076	119660476	+	617	47.0	[]	[]	[9.443364]	[137]	[]	[119660296]
151_2885	chr1	150876752	150877152	+	1000	242.0	[9.443364]	[104]	[]	[]	[150876930]	[]
151_28852	chr13	78589184	78589584	+	789	47.0	[9.164563]	[110]	[9.164563]	[144]	[78589360]	[78589394]
151_28853	chr13	91217281	91217681	+	770	47.0	[9.164563]	[151]	[]	[]	[91217501]	[]
151_28854	chr13	93225985	93226385	+	814	47.0	[]	[]	[9.164563]	[124]	[]	[93226204]
151_28858	chr14	20630947	20631347	+	876	47.0	[]	[]	[7.7064734]	[196]	[]	[20631184]
151_2886	chr1	226028970	226029370	+	1000	242.0	[9.443364]	[113]	[]	[]	[226029168]	[]
151_28867	chr14	67820571	67820971	+	885	47.0	[]	[]	[9.443364]	[142]	[]	[67820778]
