#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_295	chr19	4791475	4791875	+	1000	978.0	[7.9191227]	[134]	[]	[]	[4791706]	[]
768_2951	chr20	62364206	62364606	+	1000	120.0	[10.338945, 10.338945, 10.371254]	[100, 107, 130]	[]	[]	[62364393, 62364400, 62364423]	[]
768_2954	chr8	124538951	124539351	+	1000	120.0	[10.371254]	[157]	[]	[]	[124539173]	[]
768_2956	chr9	97320240	97320640	+	1000	120.0	[]	[]	[10.338945, 10.338945, 10.338945]	[85, 92, 99]	[]	[97320421, 97320428, 97320435]
768_2958	chr1	150876739	150877139	+	1000	119.5	[10.371254]	[133]	[]	[]	[150876930]	[]
768_296	chr4	674074	674474	+	1000	972.5	[]	[]	[10.371254]	[86]	[]	[674256]
768_2961	chr10	46030531	46030931	+	1000	119.5	[10.338945]	[104]	[]	[]	[46030685]	[]
768_2962	chr13	102596217	102596617	+	1000	119.5	[]	[]	[7.9514318]	[149]	[]	[102596444]
768_2964	chr16	30876440	30876840	+	1000	119.5	[10.371254]	[122]	[10.371254]	[109]	[30876646]	[30876633]
768_2965	chr2	132351664	132352064	+	1000	119.5	[]	[]	[10.338945]	[65]	[]	[132351822]
768_2968	chr5	134289476	134289876	+	1000	119.5	[10.338945]	[111]	[]	[]	[134289673]	[]
768_2969	chr7	2896971	2897371	+	1000	119.5	[]	[]	[10.371254]	[123]	[]	[2897183]
768_297	chr1	27348860	27349260	+	1000	972.0	[]	[]	[10.371254, 10.371254, 10.371254]	[75, 82, 111]	[]	[27349018, 27349025, 27349054]
768_2970	chr9	128020787	128021187	+	1000	119.5	[10.338945]	[217]	[]	[]	[128021035]	[]
768_2972	chr1	156646918	156647318	+	1000	119.0	[10.371254, 10.371254]	[144, 150]	[]	[]	[156647161, 156647167]	[]
768_2974	chr11	64916110	64916510	+	1000	119.0	[7.9191227]	[144]	[]	[]	[64916302]	[]
768_2975	chr11	108124006	108124406	+	1000	119.0	[]	[]	[10.338945, 10.371254]	[79, 115]	[]	[108124180, 108124216]
768_2978	chr19	8086056	8086456	+	1000	119.0	[10.371254]	[152]	[]	[]	[8086295]	[]
768_298	chr5	115262693	115263093	+	1000	971.5	[]	[]	[7.9191227]	[92]	[]	[115262877]
768_2980	chr2	130930719	130931119	+	1000	119.0	[]	[]	[10.371254, 10.338945, 10.338945]	[109, 116, 123]	[]	[130930914, 130930921, 130930928]
768_2981	chr2	170213276	170213676	+	1000	119.0	[10.371254, 10.338945, 10.371254]	[116, 123, 148]	[]	[]	[170213484, 170213491, 170213516]	[]
768_2983	chr22	24525347	24525747	+	1000	119.0	[10.371254]	[144]	[]	[]	[24525577]	[]
768_2984	chr5	163459893	163460293	+	1000	119.0	[10.338945]	[181]	[]	[]	[163460142]	[]
768_2985	chr7	66654211	66654611	+	1000	119.0	[]	[]	[7.9191227]	[158]	[]	[66654413]
768_2986	chr7	155291018	155291418	+	1000	119.0	[]	[]	[10.371254]	[128]	[]	[155291242]
768_2987	chr1	15692318	15692718	+	1000	118.5	[]	[]	[10.338945]	[125]	[]	[15692510]
768_2988	chr1	44775255	44775655	+	1000	118.5	[7.9191227, 10.371254]	[90, 100]	[]	[]	[44775406, 44775416]	[]
768_2989	chr1	52075666	52076066	+	1000	118.5	[]	[]	[10.371254]	[166]	[]	[52075892]
768_299	chr2	151288165	151288565	+	1000	971.0	[]	[]	[10.338945]	[85]	[]	[151288346]
768_2992	chr11	64285388	64285788	+	1000	118.5	[]	[]	[7.9191227]	[90]	[]	[64285551]
768_2993	chr11	70177257	70177657	+	1000	118.5	[7.9514318, 7.9514318]	[103, 110]	[]	[]	[70177428, 70177435]	[]
768_2996	chr15	75651366	75651766	+	1000	118.5	[10.338945]	[153]	[]	[]	[75651520]	[]
768_30	chr11	112086652	112087052	+	1000	1220.5	[]	[]	[10.371254]	[145]	[]	[112086884]
768_300	chr10	70715818	70716218	+	1000	970.5	[]	[]	[10.338945, 10.371254]	[108, 115]	[]	[70716017, 70716024]
768_3003	chr22	22770341	22770741	+	1000	118.5	[]	[]	[10.371254]	[189]	[]	[22770537]
768_3004	chr22	30438618	30439018	+	1000	118.5	[]	[]	[10.371254, 10.338945]	[113, 120]	[]	[30438813, 30438820]
768_3006	chr6	30914882	30915282	+	1000	118.5	[10.338945]	[148]	[]	[]	[30915043]	[]
768_3007	chr6	109240463	109240863	+	1000	118.5	[]	[]	[10.371254]	[155]	[]	[109240622]
768_3009	chr7	98398917	98399317	+	1000	118.5	[10.338945]	[159]	[]	[]	[98399109]	[]
768_301	chr1	213051032	213051432	+	1000	968.0	[]	[]	[10.338945]	[111]	[]	[213051240]
768_3012	chr8	37796078	37796478	+	1000	118.5	[]	[]	[10.371254]	[150]	[]	[37796318]
768_3015	chr10	120851150	120851550	+	1000	118.0	[10.338945]	[169]	[]	[]	[120851387]	[]
768_3016	chr11	9551860	9552260	+	1000	118.0	[10.371254]	[164]	[]	[]	[9552082]	[]
768_3017	chr11	75468600	75469000	+	1000	118.0	[10.338945]	[163]	[]	[]	[75468787]	[]
768_3018	chr15	34515063	34515463	+	1000	118.0	[]	[]	[7.9191227]	[95]	[]	[34515219]
768_302	chr11	576240	576640	+	1000	966.5	[7.9191227]	[146]	[]	[]	[576478]	[]
768_3022	chr19	16890554	16890954	+	1000	118.0	[10.371254]	[112]	[]	[]	[16890742]	[]
768_3025	chr2	71882839	71883239	+	1000	118.0	[10.338945]	[92]	[]	[]	[71883028]	[]
768_3027	chrUn_GL000224v1	2123	2523	+	1000	118.0	[]	[]	[10.371254]	[62]	[]	[2274]
768_3029	chr1	202553524	202553924	+	1000	117.5	[]	[]	[10.371254]	[253]	[]	[202553759]
768_3030	chr11	59545312	59545712	+	1000	117.5	[7.9191227]	[73]	[]	[]	[59545464]	[]
768_3031	chr14	75301786	75302186	+	1000	117.5	[]	[]	[10.371254]	[100]	[]	[75301952]
768_3032	chr19	8240319	8240719	+	1000	117.5	[]	[]	[10.338945]	[143]	[]	[8240530]
768_3033	chr19	8355605	8356005	+	1000	117.5	[]	[]	[10.371254, 10.371254]	[116, 129]	[]	[8355795, 8355808]
768_3034	chr19	8389721	8390121	+	1000	117.5	[]	[]	[10.371254]	[220]	[]	[8389967]
768_3037	chr2	144130538	144130938	+	1000	117.5	[10.371254]	[117]	[]	[]	[144130747]	[]
768_3039	chr20	36183167	36183567	+	1000	117.5	[10.371254]	[67]	[]	[]	[36183333]	[]
768_304	chr10	100987332	100987732	+	1000	962.5	[10.371254]	[118]	[]	[]	[100987550]	[]
768_3040	chr20	49989263	49989663	+	1000	117.5	[10.338945]	[140]	[]	[]	[49989471]	[]
768_3042	chr4	1346900	1347300	+	1000	117.5	[]	[]	[10.338945]	[163]	[]	[1347106]
768_3043	chr4	128517919	128518319	+	1000	117.5	[10.371254]	[102]	[10.371254]	[127]	[128518112]	[128518137]
768_3044	chr7	107169672	107170072	+	1000	117.5	[]	[]	[10.338945]	[144]	[]	[107169892]
768_3045	chr8	8782483	8782883	+	1000	117.5	[10.371254, 10.371254]	[94, 101]	[]	[]	[8782636, 8782643]	[]
768_3046	chr1	67700750	67701150	+	1000	117.0	[10.371254]	[144]	[10.371254]	[77]	[67700991]	[67700924]
768_3047	chr1	75724319	75724719	+	1000	117.0	[7.9514318]	[152]	[7.9191227]	[140]	[75724547]	[75724535]
768_3048	chr1	160989953	160990353	+	1000	117.0	[10.371254]	[195]	[]	[]	[160990168]	[]
768_3049	chr11	112073975	112074375	+	1000	117.0	[]	[]	[10.338945]	[166]	[]	[112074142]
768_3051	chr12	48286022	48286422	+	1000	117.0	[10.371254]	[108]	[]	[]	[48286199]	[]
768_3053	chr12	123365149	123365549	+	1000	117.0	[7.9514318]	[173]	[]	[]	[123365321]	[]
768_3054	chr13	30619707	30620107	+	1000	117.0	[10.371254]	[160]	[]	[]	[30619934]	[]
768_3056	chr17	74746859	74747259	+	1000	117.0	[10.371254]	[89]	[10.371254]	[95]	[74747015]	[74747021]
768_3057	chr19	13872598	13872998	+	1000	117.0	[]	[]	[10.338945]	[179]	[]	[13872845]
768_3064	chr6	31196829	31197229	+	1000	117.0	[]	[]	[10.338945]	[204]	[]	[31197065]
768_3065	chr6	31947359	31947759	+	1000	117.0	[10.371254]	[113]	[10.371254, 10.371254]	[92, 99]	[31947544]	[31947523, 31947530]
768_3066	chr6	143064989	143065389	+	1000	117.0	[10.371254]	[164]	[]	[]	[143065232]	[]
768_307	chr9	131125367	131125767	+	1000	960.0	[10.371254]	[136]	[]	[]	[131125587]	[]
768_3071	chr10	70915809	70916209	+	1000	116.5	[10.338945]	[113]	[]	[]	[70916010]	[]
768_3072	chr11	83286093	83286493	+	1000	116.5	[7.9191227]	[187]	[]	[]	[83286342]	[]
768_3073	chr12	14803348	14803748	+	1000	116.5	[]	[]	[10.338945]	[92]	[]	[14803540]
768_3074	chr17	4810923	4811323	+	1000	116.5	[]	[]	[10.371254, 7.9514318, 10.338945, 10.338945]	[164, 209, 218, 244]	[]	[4811090, 4811135, 4811144, 4811170]
768_3078	chr19	47515064	47515464	+	1000	116.5	[]	[]	[10.338945]	[224]	[]	[47515276]
768_3079	chr3	119293103	119293503	+	1000	116.5	[10.338945]	[100]	[10.371254]	[73]	[119293300]	[119293273]
768_308	chr20	43459052	43459452	+	1000	959.0	[]	[]	[10.338945, 10.338945, 10.371254]	[84, 98, 110]	[]	[43459235, 43459249, 43459261]
768_3083	chr8	108443416	108443816	+	1000	116.5	[10.338945]	[119]	[]	[]	[108443601]	[]
768_3084	chr9	129326352	129326752	+	1000	116.5	[]	[]	[10.371254]	[76]	[]	[129326522]
768_3087	chr11	85647730	85648130	+	1000	116.0	[]	[]	[7.9191227]	[132]	[]	[85647950]
768_3088	chr17	39198212	39198612	+	1000	116.0	[]	[]	[10.371254, 10.371254]	[84, 91]	[]	[39198390, 39198397]
768_309	chr3	88149698	88150098	+	1000	959.0	[]	[]	[10.371254]	[99]	[]	[88149892]
768_3090	chr19	53389900	53390300	+	1000	116.0	[7.9514318]	[161]	[10.338945]	[141]	[53390132]	[53390112]
768_3091	chr2	74147674	74148074	+	1000	116.0	[10.371254]	[155]	[10.338945]	[141]	[74147901]	[74147887]
768_3094	chr3	198080432	198080832	+	1000	116.0	[]	[]	[7.9191227, 10.371254]	[111, 160]	[]	[198080620, 198080669]
768_3095	chr4	53877067	53877467	+	1000	116.0	[10.371254]	[163]	[]	[]	[53877257]	[]
768_3096	chr4	128259886	128260286	+	1000	116.0	[]	[]	[10.371254]	[74]	[]	[128260040]
768_3098	chr6	26218840	26219240	+	1000	116.0	[10.371254]	[135]	[]	[]	[26219040]	[]
768_3101	chr6	158003996	158004396	+	1000	116.0	[10.338945]	[103]	[]	[]	[158004195]	[]
768_3103	chr7	101856634	101857034	+	1000	116.0	[]	[]	[10.371254]	[175]	[]	[101856851]
768_3107	chr10	17423834	17424234	+	1000	115.5	[]	[]	[10.371254]	[149]	[]	[17424078]
768_3109	chr11	111879167	111879567	+	1000	115.5	[10.371254]	[195]	[]	[]	[111879415]	[]
768_311	chr4	48830894	48831294	+	1000	958.5	[7.9191227]	[85]	[]	[]	[48831072]	[]
768_3110	chr12	32265963	32266363	+	1000	115.5	[10.371254]	[127]	[]	[]	[32266142]	[]
768_3112	chr16	85799435	85799835	+	1000	115.5	[]	[]	[10.371254]	[106]	[]	[85799625]
768_3118	chr6	36127496	36127896	+	1000	115.5	[10.338945]	[93]	[10.338945]	[132]	[36127681]	[36127720]
768_312	chr1	11802581	11802981	+	1000	957.0	[]	[]	[10.338945]	[61]	[]	[11802740]
768_3120	chr7	45041743	45042143	+	1000	115.5	[]	[]	[10.371254, 10.338945]	[120, 127]	[]	[45041958, 45041965]
768_3121	chr7	107035428	107035828	+	1000	115.5	[10.371254]	[106]	[]	[]	[107035589]	[]
768_3123	chr9	137268470	137268870	+	1000	115.5	[10.371254]	[91]	[]	[]	[137268642]	[]
768_3124	chr1	14435470	14435870	+	1000	115.0	[]	[]	[10.371254]	[167]	[]	[14435687]
768_3125	chr13	44917493	44917893	+	1000	115.0	[]	[]	[10.371254]	[98]	[]	[44917676]
768_3127	chr2	127526320	127526720	+	1000	115.0	[]	[]	[7.9191227]	[86]	[]	[127526495]
768_3128	chr21	33215612	33216012	+	1000	115.0	[10.371254, 10.338945]	[222, 249]	[]	[]	[33215776, 33215803]	[]
768_3130	chr22	42959626	42960026	+	1000	115.0	[]	[]	[10.371254]	[253]	[]	[42959874]
768_3132	chr4	126546145	126546545	+	1000	115.0	[]	[]	[7.9191227, 10.371254]	[110, 117]	[]	[126546341, 126546348]
768_3136	chr1	16440402	16440802	+	1000	114.5	[7.9514318]	[100]	[]	[]	[16440583]	[]
768_3140	chr1	179039822	179040222	+	1000	114.5	[10.371254]	[153]	[]	[]	[179040052]	[]
768_3142	chr11	75422489	75422889	+	1000	114.5	[10.338945]	[103]	[]	[]	[75422671]	[]
768_3144	chr16	23823402	23823802	+	1000	114.5	[7.9514318]	[146]	[10.338945]	[136]	[23823638]	[23823628]
768_3145	chr16	31105689	31106089	+	1000	114.5	[10.338945]	[91]	[]	[]	[31105853]	[]
768_3146	chr16	56355984	56356384	+	1000	114.5	[]	[]	[10.371254, 7.9191227]	[104, 163]	[]	[56356149, 56356208]
768_3148	chr2	86105957	86106357	+	1000	114.5	[7.9514318]	[185]	[]	[]	[86106203]	[]
768_315	chr20	63707716	63708116	+	1000	952.0	[]	[]	[10.338945, 10.371254, 10.338945]	[87, 97, 107]	[]	[63707900, 63707910, 63707920]
768_3150	chr5	82357223	82357623	+	1000	114.5	[10.338945]	[167]	[]	[]	[82357443]	[]
768_3154	chr1	153778805	153779205	+	1000	114.0	[]	[]	[10.371254, 10.371254]	[197, 204]	[]	[153779033, 153779040]
768_3158	chr14	36976534	36976934	+	1000	114.0	[]	[]	[10.371254]	[143]	[]	[36976735]
768_3159	chr15	67991679	67992079	+	1000	114.0	[10.338945, 10.371254, 10.338945]	[147, 169, 183]	[]	[]	[67991874, 67991896, 67991910]	[]
768_3160	chr16	84186858	84187258	+	1000	114.0	[10.338945]	[63]	[]	[]	[84187014]	[]
768_3161	chr17	38868290	38868690	+	1000	114.0	[]	[]	[10.338945]	[233]	[]	[38868540]
768_3162	chr19	7394884	7395284	+	1000	114.0	[10.338945]	[104]	[]	[]	[7395060]	[]
768_3163	chr19	50329875	50330275	+	1000	114.0	[10.371254]	[105]	[]	[]	[50330052]	[]
768_3165	chr3	124579698	124580098	+	1000	114.0	[10.371254]	[117]	[]	[]	[124579892]	[]
768_3168	chr5	160260902	160261302	+	1000	114.0	[]	[]	[10.338945]	[117]	[]	[160261104]
768_3169	chr6	31796034	31796434	+	1000	114.0	[10.371254]	[121]	[]	[]	[31796246]	[]
768_317	chr5	115625888	115626288	+	1000	950.5	[]	[]	[10.338945]	[105]	[]	[115626083]
768_3172	chr8	77000108	77000508	+	1000	114.0	[10.338945]	[161]	[]	[]	[77000343]	[]
768_3174	chr1	154496904	154497304	+	1000	113.5	[10.338945, 10.338945]	[116, 139]	[10.371254]	[130]	[154497074, 154497097]	[154497088]
768_3176	chr10	103918434	103918834	+	1000	113.5	[10.338945]	[153]	[]	[]	[103918677]	[]
768_3177	chr12	109998876	109999276	+	1000	113.5	[]	[]	[10.338945]	[84]	[]	[109999048]
768_3179	chr15	67091223	67091623	+	1000	113.5	[]	[]	[10.371254]	[151]	[]	[67091421]
768_3180	chr17	10697350	10697750	+	1000	113.5	[]	[]	[10.338945]	[87]	[]	[10697532]
768_3184	chr2	68908415	68908815	+	1000	113.5	[10.338945]	[143]	[]	[]	[68908657]	[]
768_3186	chr7	75971806	75972206	+	1000	113.5	[10.371254, 10.371254]	[138, 149]	[]	[]	[75972019, 75972030]	[]
768_3187	chr7	100450343	100450743	+	1000	113.5	[]	[]	[7.9514318]	[242]	[]	[100450592]
768_3189	chrX	101386210	101386610	+	1000	113.5	[10.371254]	[229]	[]	[]	[101386443]	[]
768_319	chr16	85011349	85011749	+	1000	948.0	[10.371254]	[98]	[]	[]	[85011546]	[]
768_3190	chr1	155091321	155091721	+	1000	113.0	[10.371254]	[99]	[]	[]	[155091498]	[]
768_3192	chr11	36289237	36289637	+	1000	113.0	[10.371254]	[135]	[]	[]	[36289451]	[]
768_3194	chr17	31549601	31550001	+	1000	113.0	[]	[]	[7.9191227]	[146]	[]	[31549772]
768_3195	chr18	75406746	75407146	+	1000	113.0	[10.338945]	[122]	[]	[]	[75406965]	[]
768_3197	chr4	48269162	48269562	+	1000	113.0	[]	[]	[10.338945]	[183]	[]	[48269399]
768_3198	chr5	131994601	131995001	+	1000	113.0	[]	[]	[10.338945]	[82]	[]	[131994755]
768_32	chr19	14081143	14081543	+	1000	1219.5	[10.338945]	[108]	[]	[]	[14081342]	[]
768_3200	chr7	133082038	133082438	+	1000	113.0	[]	[]	[7.9191227]	[92]	[]	[133082197]
768_3203	chr1	182995876	182996276	+	1000	112.5	[]	[]	[10.371254]	[142]	[]	[182996079]
768_3205	chr12	49742864	49743264	+	1000	112.5	[]	[]	[10.371254]	[129]	[]	[49743069]
768_3206	chr12	123363376	123363776	+	1000	112.5	[10.371254]	[106]	[]	[]	[123363562]	[]
768_321	chr14	69398427	69398827	+	1000	945.5	[7.9514318]	[99]	[]	[]	[69398622]	[]
768_3210	chr3	53499267	53499667	+	1000	112.5	[10.338945, 10.338945]	[68, 75]	[]	[]	[53499427, 53499434]	[]
768_3214	chr7	99833269	99833669	+	1000	112.5	[]	[]	[10.371254]	[97]	[]	[99833460]
768_3215	chr7	106112541	106112941	+	1000	112.5	[]	[]	[10.338945, 10.371254]	[85, 126]	[]	[106112726, 106112767]
768_3216	chr7	157319834	157320234	+	1000	112.5	[10.371254, 10.371254, 10.371254]	[81, 125, 168]	[]	[]	[157319993, 157320037, 157320080]	[]
768_3217	chr8	143279001	143279401	+	1000	112.5	[]	[]	[7.9191227]	[140]	[]	[143279206]
768_3218	chr9	88933934	88934334	+	835	112.5	[10.371254]	[185]	[]	[]	[88934184]	[]
768_3219	chr9	104763957	104764357	+	1000	112.5	[]	[]	[10.338945]	[76]	[]	[104764109]
768_322	chr1	154974210	154974610	+	1000	944.5	[]	[]	[10.338945]	[97]	[]	[154974398]
768_3220	chr9	128771788	128772188	+	1000	112.5	[]	[]	[7.9191227]	[93]	[]	[128771979]
768_3222	chr11	64317369	64317769	+	1000	112.0	[7.9514318]	[120]	[]	[]	[64317565]	[]
768_3226	chr19	36528533	36528933	+	1000	112.0	[]	[]	[7.9191227]	[163]	[]	[36528769]
768_3227	chr19	49021502	49021902	+	1000	112.0	[10.338945]	[145]	[]	[]	[49021744]	[]
768_323	chr17	39612931	39613331	+	1000	944.5	[]	[]	[10.371254]	[82]	[]	[39613111]
768_3234	chr6	20291674	20292074	+	1000	112.0	[10.371254]	[130]	[]	[]	[20291892]	[]
768_3236	chr7	130494517	130494917	+	846	112.0	[10.338945]	[102]	[]	[]	[130494678]	[]
768_3237	chr9	123861241	123861641	+	1000	112.0	[]	[]	[10.371254]	[97]	[]	[123861420]
768_324	chr2	43996026	43996426	+	1000	944.5	[10.371254]	[131]	[]	[]	[43996256]	[]
768_3240	chr11	559782	560182	+	1000	111.5	[]	[]	[10.371254, 10.338945]	[81, 109]	[]	[559942, 559970]
768_3243	chr15	74598242	74598642	+	1000	111.5	[]	[]	[10.371254]	[205]	[]	[74598469]
768_3245	chr17	4420592	4420992	+	1000	111.5	[10.371254]	[67]	[]	[]	[4420754]	[]
768_3246	chr19	39258284	39258684	+	1000	111.5	[10.371254]	[96]	[]	[]	[39258479]	[]
768_3247	chr21	46458142	46458542	+	1000	111.5	[10.371254]	[138]	[]	[]	[46458320]	[]
768_3248	chr22	19636778	19637178	+	1000	111.5	[]	[]	[10.371254, 10.338945]	[62, 69]	[]	[19636930, 19636937]
768_3249	chr22	22809927	22810327	+	1000	111.5	[10.338945]	[136]	[]	[]	[22810102]	[]
768_3255	chr9	126862141	126862541	+	1000	111.5	[10.371254]	[98]	[]	[]	[126862310]	[]
768_3256	chr1	84103390	84103790	+	1000	111.0	[]	[]	[10.371254]	[163]	[]	[84103577]
768_3257	chr12	7123178	7123578	+	1000	111.0	[]	[]	[10.371254]	[272]	[]	[7123367]
768_326	chr16	75647476	75647876	+	1000	943.0	[10.371254]	[121]	[7.9191227]	[85]	[75647690]	[75647654]
768_3261	chr19	13155505	13155905	+	1000	111.0	[]	[]	[10.338945, 10.338945]	[143, 158]	[]	[13155715, 13155730]
768_3262	chr19	50369199	50369599	+	1000	111.0	[]	[]	[7.9191227]	[125]	[]	[50369400]
768_3263	chr2	70168752	70169152	+	1000	111.0	[]	[]	[10.371254]	[90]	[]	[70168942]
768_3266	chr3	72144840	72145240	+	1000	111.0	[10.371254]	[208]	[]	[]	[72145057]	[]
768_3267	chr3	187890320	187890720	+	1000	111.0	[10.338945]	[158]	[]	[]	[187890492]	[]
768_3269	chr5	172807165	172807565	+	1000	111.0	[]	[]	[10.371254, 7.9191227]	[107, 119]	[]	[172807354, 172807366]
768_3270	chr5	176448136	176448536	+	1000	111.0	[10.371254, 10.338945]	[150, 180]	[]	[]	[176448350, 176448380]	[]
768_3271	chr6	28980756	28981156	+	1000	111.0	[]	[]	[10.338945, 10.338945]	[96, 105]	[]	[28980940, 28980949]
768_3273	chr6	84227495	84227895	+	1000	111.0	[7.9514318]	[144]	[10.338945]	[92]	[84227726]	[84227674]
768_3274	chr7	16268844	16269244	+	1000	111.0	[]	[]	[7.9514318]	[208]	[]	[16269056]
768_3278	chr1	28736503	28736903	+	1000	110.5	[]	[]	[7.9191227]	[56]	[]	[28736655]
768_3279	chr10	109998515	109998915	+	1000	110.5	[]	[]	[10.371254]	[132]	[]	[109998725]
768_328	chr19	44890625	44891025	+	1000	941.0	[7.9514318, 10.338945]	[102, 144]	[7.9191227, 7.9191227]	[54, 106]	[44890825, 44890867]	[44890777, 44890829]
768_3281	chr12	32005505	32005905	+	1000	110.5	[]	[]	[7.9191227]	[207]	[]	[32005752]
768_3282	chr14	54771693	54772093	+	1000	110.5	[]	[]	[10.371254]	[112]	[]	[54771903]
768_3283	chr14	73728715	73729115	+	1000	110.5	[10.371254]	[133]	[]	[]	[73728945]	[]
768_3284	chr19	10811692	10812092	+	1000	110.5	[]	[]	[10.338945]	[97]	[]	[10811865]
768_3285	chr19	12890950	12891350	+	1000	110.5	[10.371254]	[94]	[]	[]	[12891142]	[]
768_3286	chr19	45739436	45739836	+	1000	110.5	[10.371254]	[156]	[]	[]	[45739664]	[]
768_3287	chr19	48854115	48854515	+	1000	110.5	[10.338945]	[111]	[]	[]	[48854288]	[]
768_3288	chr21	44025587	44025987	+	1000	110.5	[]	[]	[10.338945]	[80]	[]	[44025754]
768_3290	chr6	31620233	31620633	+	1000	110.5	[]	[]	[7.9514318]	[113]	[]	[31620411]
768_3294	chr1	47179029	47179429	+	1000	110.0	[]	[]	[10.371254]	[65]	[]	[47179186]
768_3296	chr1	154558648	154559048	+	1000	110.0	[]	[]	[10.338945]	[166]	[]	[154558886]
768_3299	chr11	65580049	65580449	+	1000	110.0	[]	[]	[10.371254]	[214]	[]	[65580295]
768_33	chr9	137618450	137618850	+	1000	1219.5	[10.371254, 7.9514318]	[109, 116]	[]	[]	[137618650, 137618657]	[]
768_330	chr6	30556739	30557139	+	1000	940.0	[10.371254]	[84]	[]	[]	[30556916]	[]
768_3301	chr12	54399379	54399779	+	1000	110.0	[10.338945, 10.371254, 10.338945]	[128, 150, 157]	[]	[]	[54399587, 54399609, 54399616]	[]
768_3302	chr12	55996998	55997398	+	1000	110.0	[10.371254]	[140]	[]	[]	[55997237]	[]
768_3304	chr15	90862982	90863382	+	1000	110.0	[]	[]	[10.371254, 10.371254]	[147, 154]	[]	[90863219, 90863226]
768_3307	chr2	200889255	200889655	+	1000	110.0	[]	[]	[10.371254]	[164]	[]	[200889431]
768_3308	chr5	2917468	2917868	+	1000	110.0	[]	[]	[10.371254]	[160]	[]	[2917702]
768_331	chr7	4641770	4642170	+	1000	940.0	[7.9191227, 10.371254, 10.371254, 7.9191227]	[116, 123, 130, 145]	[]	[]	[4641982, 4641989, 4641996, 4642011]	[]
768_3311	chr6	105035271	105035671	+	1000	110.0	[10.371254]	[112]	[10.371254]	[88]	[105035468]	[105035444]
768_3313	chr8	28390175	28390575	+	1000	110.0	[10.338945]	[127]	[10.371254]	[90]	[28390387]	[28390350]
768_3314	chr9	122376203	122376603	+	1000	110.0	[10.371254]	[199]	[]	[]	[122376444]	[]
768_3315	chrX	120630037	120630437	+	1000	110.0	[]	[]	[10.338945]	[137]	[]	[120630246]
768_3316	chr1	8122825	8123225	+	1000	109.5	[]	[]	[10.371254, 7.9514318]	[205, 222]	[]	[8123027, 8123044]
768_3318	chr1	22022730	22023130	+	1000	109.5	[]	[]	[10.371254]	[175]	[]	[22022894]
768_3320	chr1	45687963	45688363	+	1000	109.5	[10.371254]	[58]	[]	[]	[45688116]	[]
768_3321	chr1	113677225	113677625	+	1000	109.5	[]	[]	[10.338945, 10.338945]	[154, 165]	[]	[113677437, 113677448]
768_3327	chr12	121797011	121797411	+	918	109.5	[10.371254]	[142]	[]	[]	[121797205]	[]
768_3330	chr16	88618484	88618884	+	1000	109.5	[]	[]	[10.371254]	[88]	[]	[88618667]
768_3332	chr19	18571540	18571940	+	1000	109.5	[]	[]	[7.9514318]	[130]	[]	[18571701]
768_3333	chr19	42450344	42450744	+	1000	109.5	[]	[]	[10.371254]	[111]	[]	[42450539]
768_3336	chr6	111845311	111845711	+	1000	109.5	[10.338945, 10.371254]	[92, 99]	[]	[]	[111845500, 111845507]	[]
768_3337	chr8	99012878	99013278	+	1000	109.5	[7.9191227]	[137]	[]	[]	[99013106]	[]
768_3338	chrX	476181	476581	+	1000	109.5	[]	[]	[10.338945, 10.371254]	[129, 136]	[]	[476389, 476396]
768_3340	chr10	3074196	3074596	+	1000	109.0	[]	[]	[10.371254, 10.371254]	[85, 90]	[]	[3074348, 3074353]
768_3341	chr11	64331675	64332075	+	1000	109.0	[10.371254, 10.371254]	[113, 152]	[]	[]	[64331858, 64331897]	[]
768_3342	chr18	58224020	58224420	+	1000	109.0	[10.371254, 10.371254]	[133, 167]	[]	[]	[58224233, 58224267]	[]
768_3344	chr5	90645004	90645404	+	1000	109.0	[10.371254, 7.9191227]	[81, 129]	[]	[]	[90645164, 90645212]	[]
768_3346	chr6	34200612	34201012	+	1000	109.0	[10.371254]	[85]	[]	[]	[34200795]	[]
768_3347	chr6	157758420	157758820	+	1000	109.0	[10.371254, 10.338945]	[180, 215]	[]	[]	[157758633, 157758668]	[]
768_3348	chr9	35096394	35096794	+	1000	109.0	[]	[]	[7.9514318]	[136]	[]	[35096600]
768_3349	chr9	131011943	131012343	+	1000	109.0	[10.338945]	[196]	[]	[]	[131012183]	[]
768_335	chr2	187003001	187003401	+	1000	926.5	[10.338945, 10.371254]	[109, 121]	[]	[]	[187003209, 187003221]	[]
768_3351	chr1	32722075	32722475	+	1000	108.5	[10.371254]	[174]	[]	[]	[32722309]	[]
768_3352	chr1	155000734	155001134	+	1000	108.5	[10.338945]	[185]	[7.9191227]	[175]	[155000903]	[155000893]
768_3353	chr1	161721945	161722345	+	1000	108.5	[]	[]	[10.371254]	[141]	[]	[161722172]
