#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_26165	chr7	76318722	76319122	+	1000	39.0	[4.611834, 4.611834, 4.611834]	[116, 119, 132]	[4.611834, 4.611834, 9.465482]	[116, 119, 132]	[76318918, 76318921, 76318934]	[76318918, 76318921, 76318934]
345_26175	chr7	106542496	106542896	+	1000	39.0	[9.465482, 4.611834]	[111, 172]	[4.611834, 4.611834]	[111, 172]	[106542659, 106542720]	[106542659, 106542720]
345_26178	chr7	116525809	116526209	+	1000	39.0	[4.611834, 4.611834, 4.611834]	[114, 117, 137]	[4.611834, 4.611834, 4.611834]	[114, 117, 137]	[116526012, 116526015, 116526035]	[116526012, 116526015, 116526035]
345_26183	chr7	128455521	128455921	+	1000	39.0	[4.611834]	[110]	[4.611834]	[110]	[128455699]	[128455699]
345_26185	chr7	134283965	134284365	+	1000	39.0	[4.611834]	[123]	[8.356634]	[123]	[134284178]	[134284178]
345_26187	chr7	135509822	135510222	+	1000	39.0	[4.611834, 4.611834]	[136, 155]	[4.611834, 4.611834]	[136, 155]	[135510022, 135510041]	[135510022, 135510041]
345_26190	chr7	140175150	140175550	+	1000	39.0	[4.611834, 4.611834]	[102, 172]	[9.465482, 4.611834]	[102, 172]	[140175329, 140175399]	[140175329, 140175399]
345_26191	chr7	140177081	140177481	+	1000	39.0	[4.611834, 4.611834, 4.611834]	[102, 120, 178]	[4.611834, 4.611834, 4.611834]	[102, 120, 178]	[140177238, 140177256, 140177314]	[140177238, 140177256, 140177314]
345_26198	chr7	156641036	156641436	+	1000	39.0	[4.611834]	[150]	[4.611834]	[150]	[156641211]	[156641211]
345_26201	chr8	38153818	38154218	+	1000	39.0	[9.465482, 4.611834, 4.611834]	[114, 132, 135]	[4.611834, 4.611834, 4.611834]	[114, 132, 135]	[38153986, 38154004, 38154007]	[38153986, 38154004, 38154007]
345_26206	chr8	92047673	92048073	+	1000	39.0	[4.611834]	[116]	[9.465482]	[116]	[92047883]	[92047883]
345_26208	chr8	94553540	94553940	+	1000	39.0	[4.611834]	[121]	[4.611834]	[121]	[94553738]	[94553738]
345_26213	chr8	122694031	122694431	+	1000	39.0	[9.465482]	[142]	[4.611834]	[142]	[122694244]	[122694244]
345_2622	chr1	26723363	26723763	+	1000	368.0	[4.611834, 4.611834]	[61, 121]	[9.465482, 4.611834]	[61, 121]	[26723514, 26723574]	[26723514, 26723574]
345_26222	chr9	38068913	38069313	+	1000	39.0	[4.611834]	[109]	[4.611834]	[109]	[38069117]	[38069117]
345_26227	chr9	125086139	125086539	+	690	39.0	[5.088419, 4.611834, 5.088419]	[113, 134, 143]	[4.611834, 4.611834, 4.611834]	[113, 134, 143]	[125086338, 125086359, 125086368]	[125086338, 125086359, 125086368]
345_26244	chrX	54999701	55000101	+	837	39.0	[4.611834]	[151]	[4.611834]	[151]	[54999943]	[54999943]
345_26245	chrX	65696620	65697020	+	1000	39.0	[4.611834, 4.611834]	[93, 140]	[4.611834, 4.611834]	[93, 140]	[65696810, 65696857]	[65696810, 65696857]
345_26247	chrX	71181827	71182227	+	1000	39.0	[4.611834, 4.611834]	[111, 121]	[4.611834, 4.611834]	[111, 121]	[71182038, 71182048]	[71182038, 71182048]
345_26255	chrX	132219304	132219704	+	1000	39.0	[4.611834]	[100]	[4.611834]	[100]	[132219494]	[132219494]
345_26258	chrX	155010227	155010627	+	1000	39.0	[11.270045, 11.270045]	[69, 106]	[11.270045, 11.270045]	[69, 106]	[155010395, 155010432]	[155010395, 155010432]
345_26260	chr1	8571542	8571942	+	1000	38.0	[4.611834]	[143]	[4.611834]	[143]	[8571783]	[8571783]
345_26264	chr1	12549709	12550109	+	1000	38.0	[4.611834, 4.611834, 5.088419]	[73, 118, 144]	[4.611834, 4.611834, 4.611834]	[73, 118, 144]	[12549878, 12549923, 12549949]	[12549878, 12549923, 12549949]
345_26268	chr1	18938711	18939111	+	1000	38.0	[9.465482, 9.465482, 11.270045]	[70, 101, 135]	[4.611834, 4.611834, 11.270045]	[70, 101, 135]	[18938874, 18938905, 18938939]	[18938874, 18938905, 18938939]
345_26269	chr1	22053361	22053761	+	864	38.0	[4.611834]	[91]	[4.611834]	[91]	[22053539]	[22053539]
345_26275	chr1	26991586	26991986	+	892	38.0	[4.611834, 4.611834]	[138, 160]	[9.465482, 4.611834]	[138, 160]	[26991806, 26991828]	[26991806, 26991828]
345_26282	chr1	42682904	42683304	+	653	38.0	[4.611834]	[77]	[4.611834]	[77]	[42683068]	[42683068]
345_26283	chr1	43005701	43006101	+	1000	38.0	[4.611834, 4.611834]	[80, 103]	[5.088419, 9.465482]	[80, 103]	[43005881, 43005904]	[43005881, 43005904]
345_2629	chr16	85377767	85378167	+	1000	368.0	[4.611834]	[132]	[9.465482]	[132]	[85377999]	[85377999]
345_26290	chr1	93033012	93033412	+	1000	38.0	[4.611834]	[53]	[9.465482]	[53]	[93033164]	[93033164]
345_26291	chr1	93879143	93879543	+	1000	38.0	[4.611834]	[89]	[4.611834]	[89]	[93879328]	[93879328]
345_26294	chr1	100037958	100038358	+	1000	38.0	[4.611834, 4.611834, 4.611834]	[203, 206, 237]	[4.611834, 4.611834, 4.611834]	[203, 206, 237]	[100038170, 100038173, 100038204]	[100038170, 100038173, 100038204]
345_26295	chr1	101242164	101242564	+	1000	38.0	[8.356634]	[111]	[4.611834]	[111]	[101242371]	[101242371]
345_26296	chr1	109089179	109089579	+	811	38.0	[4.611834, 4.611834, 9.465482, 4.611834]	[79, 136, 139, 151]	[4.611834, 4.611834, 4.611834, 4.611834]	[79, 136, 139, 151]	[109089332, 109089389, 109089392, 109089404]	[109089332, 109089389, 109089392, 109089404]
345_26298	chr1	143223349	143223749	+	1000	38.0	[9.465482]	[65]	[4.611834]	[65]	[143223508]	[143223508]
345_2630	chr2	70717613	70718013	+	1000	368.0	[8.356634]	[52]	[4.611834]	[52]	[70717764]	[70717764]
345_26310	chr1	169528129	169528529	+	1000	38.0	[4.611834, 4.611834]	[87, 139]	[4.611834, 4.611834]	[87, 139]	[169528309, 169528361]	[169528309, 169528361]
345_26311	chr1	172401900	172402300	+	876	38.0	[4.611834, 5.088419, 4.611834, 9.465482]	[89, 92, 105, 160]	[4.611834, 4.611834, 4.611834, 4.611834]	[89, 92, 105, 160]	[172402068, 172402071, 172402084, 172402139]	[172402068, 172402071, 172402084, 172402139]
345_26317	chr1	183471823	183472223	+	896	38.0	[4.611834]	[93]	[4.611834]	[93]	[183471983]	[183471983]
345_26318	chr1	185202543	185202943	+	1000	38.0	[9.465482, 8.356634]	[113, 148]	[4.611834, 4.611834]	[113, 148]	[185202752, 185202787]	[185202752, 185202787]
345_26320	chr1	202888862	202889262	+	1000	38.0	[4.611834, 4.611834, 4.611834, 4.611834]	[156, 175, 183, 198]	[4.611834, 4.611834, 4.611834, 4.611834]	[156, 175, 183, 198]	[202889059, 202889078, 202889086, 202889101]	[202889059, 202889078, 202889086, 202889101]
345_26322	chr1	204408266	204408666	+	1000	38.0	[4.611834]	[106]	[4.611834]	[106]	[204408467]	[204408467]
345_26328	chr1	212558244	212558644	+	1000	38.0	[4.611834, 4.611834]	[109, 146]	[4.611834, 4.611834]	[109, 146]	[212558441, 212558478]	[212558441, 212558478]
345_2635	chr6	139648339	139648739	+	1000	368.0	[4.611834, 4.611834, 4.611834]	[88, 91, 137]	[8.356634, 4.611834, 4.611834]	[88, 91, 137]	[139648527, 139648530, 139648576]	[139648527, 139648530, 139648576]
345_26351	chr10	69087935	69088335	+	1000	38.0	[11.270045]	[117]	[11.270045]	[117]	[69088130]	[69088130]
345_26352	chr10	74008398	74008798	+	1000	38.0	[4.611834]	[133]	[4.611834]	[133]	[74008630]	[74008630]
345_26354	chr10	75232202	75232602	+	1000	38.0	[4.611834, 4.611834]	[62, 129]	[4.611834, 4.611834]	[62, 129]	[75232357, 75232424]	[75232357, 75232424]
345_26357	chr11	1351555	1351955	+	943	38.0	[4.611834]	[137]	[5.088419]	[137]	[1351792]	[1351792]
345_26362	chr11	10452163	10452563	+	898	38.0	[4.611834]	[61]	[4.611834]	[61]	[10452314]	[10452314]
345_26372	chr11	61346567	61346967	+	1000	38.0	[4.611834]	[118]	[4.611834]	[118]	[61346766]	[61346766]
345_26385	chr11	96263336	96263736	+	830	38.0	[9.465482]	[146]	[4.611834]	[146]	[96263575]	[96263575]
345_2639	chrX	135522242	135522642	+	1000	368.0	[4.611834]	[97]	[4.611834]	[97]	[135522437]	[135522437]
345_26393	chr11	124482319	124482719	+	1000	38.0	[8.356634, 11.270045]	[94, 134]	[4.611834, 11.270045]	[94, 134]	[124482510, 124482550]	[124482510, 124482550]
345_26398	chr12	25788707	25789107	+	1000	38.0	[4.611834]	[103]	[4.611834]	[103]	[25788905]	[25788905]
345_26407	chr12	76347004	76347404	+	1000	38.0	[4.611834, 4.611834]	[127, 130]	[9.465482, 4.611834]	[127, 130]	[76347228, 76347231]	[76347228, 76347231]
345_26409	chr12	79935118	79935518	+	647	38.0	[4.611834]	[155]	[4.611834]	[155]	[79935333]	[79935333]
345_26412	chr12	96196187	96196587	+	971	38.0	[4.611834, 4.611834]	[95, 119]	[4.611834, 9.465482]	[95, 119]	[96196375, 96196399]	[96196375, 96196399]
345_26414	chr12	103930775	103931175	+	1000	38.0	[4.611834]	[166]	[4.611834]	[166]	[103931012]	[103931012]
345_26425	chr13	23766162	23766562	+	797	38.0	[4.611834]	[128]	[5.088419]	[128]	[23766372]	[23766372]
345_26430	chr13	48161873	48162273	+	1000	38.0	[4.611834, 9.465482]	[80, 156]	[4.611834, 4.611834]	[80, 156]	[48162046, 48162122]	[48162046, 48162122]
345_26432	chr13	49540675	49541075	+	721	38.0	[4.611834]	[134]	[4.611834]	[134]	[49540896]	[49540896]
345_26434	chr13	52428375	52428775	+	1000	38.0	[4.611834, 4.611834, 9.465482, 4.611834]	[86, 96, 99, 136]	[4.611834, 4.611834, 4.611834, 4.611834]	[86, 96, 99, 136]	[52428560, 52428570, 52428573, 52428610]	[52428560, 52428570, 52428573, 52428610]
345_26439	chr13	98546423	98546823	+	992	38.0	[4.611834, 4.611834, 5.088419]	[74, 114, 169]	[5.088419, 4.611834, 4.611834]	[74, 114, 169]	[98546574, 98546614, 98546669]	[98546574, 98546614, 98546669]
345_26447	chr14	64762181	64762581	+	996	38.0	[4.611834, 4.611834, 4.611834]	[115, 151, 154]	[4.611834, 4.611834, 4.611834]	[115, 151, 154]	[64762387, 64762423, 64762426]	[64762387, 64762423, 64762426]
345_26454	chr14	95507259	95507659	+	899	38.0	[4.611834, 4.611834]	[59, 86]	[4.611834, 4.611834]	[59, 86]	[95507415, 95507442]	[95507415, 95507442]
345_26457	chr15	41283865	41284265	+	893	38.0	[4.611834, 4.611834]	[72, 126]	[4.611834, 9.465482]	[72, 126]	[41284037, 41284091]	[41284037, 41284091]
345_26465	chr15	75625563	75625963	+	1000	38.0	[4.611834, 11.270045, 4.611834, 4.611834]	[103, 143, 146, 157]	[5.088419, 11.270045, 4.611834, 4.611834]	[103, 143, 146, 157]	[75625716, 75625756, 75625759, 75625770]	[75625716, 75625756, 75625759, 75625770]
345_26467	chr15	90049889	90050289	+	1000	38.0	[11.270045, 11.270045]	[99, 116]	[11.270045, 11.270045]	[99, 116]	[90050087, 90050104]	[90050087, 90050104]
345_26468	chr15	90903031	90903431	+	857	38.0	[5.088419, 4.611834]	[77, 111]	[4.611834, 4.611834]	[77, 111]	[90903194, 90903228]	[90903194, 90903228]
345_26470	chr15	91021947	91022347	+	1000	38.0	[4.611834, 4.611834]	[123, 135]	[4.611834, 4.611834]	[123, 135]	[91022160, 91022172]	[91022160, 91022172]
345_26471	chr15	92809080	92809480	+	916	38.0	[4.611834, 4.611834]	[106, 120]	[4.611834, 4.611834]	[106, 120]	[92809259, 92809273]	[92809259, 92809273]
345_26476	chr16	27203405	27203805	+	1000	38.0	[4.611834, 11.270045]	[66, 130]	[4.611834, 11.270045]	[66, 130]	[27203560, 27203624]	[27203560, 27203624]
345_26478	chr16	30528782	30529182	+	1000	38.0	[4.611834, 5.088419, 4.611834]	[62, 112, 124]	[4.611834, 4.611834, 4.611834]	[62, 112, 124]	[30528936, 30528986, 30528998]	[30528936, 30528986, 30528998]
345_26488	chr16	67226926	67227326	+	654	38.0	[4.611834, 4.611834]	[94, 128]	[4.611834, 4.611834]	[94, 128]	[67227106, 67227140]	[67227106, 67227140]
345_26491	chr16	70289135	70289535	+	1000	38.0	[4.611834, 4.611834]	[203, 236]	[4.611834, 4.611834]	[203, 236]	[70289344, 70289377]	[70289344, 70289377]
345_26494	chr16	83952864	83953264	+	1000	38.0	[4.611834]	[143]	[4.611834]	[143]	[83953059]	[83953059]
345_265	chr2	30290700	30291100	+	1000	685.0	[4.611834, 4.611834]	[137, 144]	[4.611834, 9.465482]	[137, 144]	[30290936, 30290943]	[30290936, 30290943]
345_26504	chr17	27353620	27354020	+	1000	38.0	[4.611834]	[113]	[4.611834]	[113]	[27353826]	[27353826]
345_26514	chr17	45061129	45061529	+	1000	38.0	[4.611834, 4.611834]	[121, 144]	[4.611834, 4.611834]	[121, 144]	[45061349, 45061372]	[45061349, 45061372]
345_26515	chr17	49249216	49249616	+	1000	38.0	[4.611834]	[143]	[4.611834]	[143]	[49249436]	[49249436]
345_26522	chr17	75843588	75843988	+	1000	38.0	[4.611834, 4.611834, 4.611834, 4.611834]	[106, 125, 140, 143]	[4.611834, 4.611834, 4.611834, 4.611834]	[106, 125, 140, 143]	[75843786, 75843805, 75843820, 75843823]	[75843786, 75843805, 75843820, 75843823]
345_26527	chr17	82085752	82086152	+	680	38.0	[5.088419]	[102]	[4.611834]	[102]	[82085910]	[82085910]
345_26529	chr18	658099	658499	+	1000	38.0	[4.611834]	[155]	[4.611834]	[155]	[658283]	[658283]
345_26531	chr18	2948094	2948494	+	900	38.0	[4.611834, 4.611834]	[113, 116]	[4.611834, 4.611834]	[113, 116]	[2948297, 2948300]	[2948297, 2948300]
345_26536	chr18	22559079	22559479	+	1000	38.0	[4.611834]	[124]	[4.611834]	[124]	[22559294]	[22559294]
345_26537	chr18	60232492	60232892	+	752	38.0	[4.611834, 4.611834, 11.270045]	[148, 167, 207]	[4.611834, 5.088419, 11.270045]	[148, 167, 207]	[60232683, 60232702, 60232742]	[60232683, 60232702, 60232742]
345_26540	chr19	8322513	8322913	+	1000	38.0	[4.611834]	[116]	[8.356634]	[116]	[8322703]	[8322703]
345_26542	chr19	10333283	10333683	+	1000	38.0	[4.611834]	[90]	[4.611834]	[90]	[10333469]	[10333469]
345_26546	chr19	14529496	14529896	+	1000	38.0	[4.611834, 4.611834, 4.611834, 4.611834]	[79, 82, 85, 167]	[4.611834, 4.611834, 4.611834, 4.611834]	[79, 82, 85, 167]	[14529656, 14529659, 14529662, 14529744]	[14529656, 14529659, 14529662, 14529744]
345_26547	chr19	18267257	18267657	+	1000	38.0	[4.611834, 4.611834]	[124, 154]	[8.356634, 4.611834]	[124, 154]	[18267458, 18267488]	[18267458, 18267488]
345_26556	chr19	40578410	40578810	+	741	38.0	[4.611834]	[104]	[4.611834]	[104]	[40578609]	[40578609]
345_2656	chr3	194572357	194572757	+	1000	366.0	[4.611834, 4.611834]	[64, 128]	[4.611834, 9.465482]	[64, 128]	[194572520, 194572584]	[194572520, 194572584]
345_26560	chr19	45646015	45646415	+	932	38.0	[8.356634]	[128]	[4.611834]	[128]	[45646229]	[45646229]
345_26562	chr19	49149978	49150378	+	911	38.0	[5.088419]	[79]	[4.611834]	[79]	[49150149]	[49150149]
345_26565	chr19	58499396	58499796	+	1000	38.0	[4.611834, 4.611834]	[107, 122]	[4.611834, 4.611834]	[107, 122]	[58499602, 58499617]	[58499602, 58499617]
345_2657	chr5	10702912	10703312	+	1000	366.0	[4.611834]	[60]	[9.465482]	[60]	[10703068]	[10703068]
345_26571	chr2	12177023	12177423	+	1000	38.0	[4.611834, 4.611834]	[150, 173]	[4.611834, 4.611834]	[150, 173]	[12177250, 12177273]	[12177250, 12177273]
345_26573	chr2	12675322	12675722	+	957	38.0	[4.611834, 4.611834]	[65, 133]	[4.611834, 4.611834]	[65, 133]	[12675484, 12675552]	[12675484, 12675552]
345_26575	chr2	26008746	26009146	+	1000	38.0	[4.611834]	[123]	[4.611834]	[123]	[26008956]	[26008956]
345_26577	chr2	43221904	43222304	+	896	38.0	[4.611834]	[152]	[4.611834]	[152]	[43222132]	[43222132]
345_26580	chr2	55617414	55617814	+	912	38.0	[4.611834]	[140]	[4.611834]	[140]	[55617629]	[55617629]
345_26581	chr2	61176878	61177278	+	1000	38.0	[4.611834]	[149]	[5.088419]	[149]	[61177103]	[61177103]
345_26583	chr2	68574373	68574773	+	1000	38.0	[9.465482]	[118]	[4.611834]	[118]	[68574586]	[68574586]
345_26585	chr2	74503139	74503539	+	1000	38.0	[11.270045, 4.611834, 4.611834, 4.611834]	[82, 88, 91, 115]	[11.270045, 4.611834, 4.611834, 4.611834]	[82, 88, 91, 115]	[74503316, 74503322, 74503325, 74503349]	[74503316, 74503322, 74503325, 74503349]
345_26588	chr2	96305268	96305668	+	893	38.0	[4.611834, 4.611834]	[109, 150]	[4.611834, 4.611834]	[109, 150]	[96305443, 96305484]	[96305443, 96305484]
345_26589	chr2	96903401	96903801	+	984	38.0	[4.611834]	[113]	[4.611834]	[113]	[96903594]	[96903594]
345_26591	chr2	99336102	99336502	+	1000	38.0	[4.611834, 4.611834, 4.611834]	[74, 118, 128]	[4.611834, 4.611834, 4.611834]	[74, 118, 128]	[99336273, 99336317, 99336327]	[99336273, 99336317, 99336327]
345_266	chr1	160046448	160046848	+	1000	684.0	[11.270045, 11.270045, 4.611834, 11.270045, 4.611834]	[51, 95, 105, 115, 144]	[11.270045, 11.270045, 4.611834, 11.270045, 4.611834]	[51, 95, 105, 115, 144]	[160046599, 160046643, 160046653, 160046663, 160046692]	[160046599, 160046643, 160046653, 160046663, 160046692]
345_26602	chr2	161308300	161308700	+	1000	38.0	[4.611834, 4.611834, 4.611834]	[140, 143, 146]	[4.611834, 4.611834, 4.611834]	[140, 143, 146]	[161308517, 161308520, 161308523]	[161308517, 161308520, 161308523]
345_26605	chr2	169694320	169694720	+	979	38.0	[4.611834]	[113]	[4.611834]	[113]	[169694512]	[169694512]
345_26606	chr2	171515717	171516117	+	1000	38.0	[5.088419]	[143]	[4.611834]	[143]	[171515947]	[171515947]
345_26607	chr2	172395524	172395924	+	1000	38.0	[4.611834, 11.270045, 4.611834]	[84, 120, 123]	[9.465482, 11.270045, 4.611834]	[84, 120, 123]	[172395703, 172395739, 172395742]	[172395703, 172395739, 172395742]
345_26608	chr2	173965348	173965748	+	879	38.0	[4.611834, 4.611834]	[176, 198]	[4.611834, 4.611834]	[176, 198]	[173965574, 173965596]	[173965574, 173965596]
345_26610	chr2	176002015	176002415	+	965	38.0	[4.611834, 4.611834]	[207, 210]	[4.611834, 4.611834]	[207, 210]	[176002243, 176002246]	[176002243, 176002246]
345_26613	chr2	200864428	200864828	+	1000	38.0	[11.270045, 4.611834, 11.270045, 4.611834]	[140, 173, 180, 183]	[11.270045, 4.611834, 11.270045, 4.611834]	[140, 173, 180, 183]	[200864627, 200864660, 200864667, 200864670]	[200864627, 200864660, 200864667, 200864670]
345_26621	chr20	22789578	22789978	+	1000	38.0	[11.270045]	[155]	[11.270045]	[155]	[22789812]	[22789812]
345_26626	chr20	38539680	38540080	+	1000	38.0	[4.611834, 4.611834]	[93, 135]	[4.611834, 4.611834]	[93, 135]	[38539858, 38539900]	[38539858, 38539900]
345_26628	chr20	49101017	49101417	+	832	38.0	[4.611834]	[108]	[4.611834]	[108]	[49101210]	[49101210]
345_26634	chr20	61501090	61501490	+	1000	38.0	[4.611834, 4.611834]	[109, 146]	[4.611834, 4.611834]	[109, 146]	[61501290, 61501327]	[61501290, 61501327]
345_26640	chr21	38649623	38650023	+	1000	38.0	[4.611834]	[83]	[4.611834]	[83]	[38649806]	[38649806]
345_26649	chr22	19679475	19679875	+	652	38.0	[4.611834]	[204]	[5.088419]	[204]	[19679683]	[19679683]
345_26652	chr22	21593842	21594242	+	1000	38.0	[4.611834, 4.611834, 4.611834, 4.611834]	[115, 124, 167, 176]	[4.611834, 9.465482, 4.611834, 4.611834]	[115, 124, 167, 176]	[21594006, 21594015, 21594058, 21594067]	[21594006, 21594015, 21594058, 21594067]
345_26655	chr22	22201063	22201463	+	1000	38.0	[4.611834]	[120]	[4.611834]	[120]	[22201274]	[22201274]
345_26656	chr22	22342812	22343212	+	1000	38.0	[4.611834]	[101]	[5.088419]	[101]	[22343011]	[22343011]
345_26661	chr22	32532355	32532755	+	1000	38.0	[9.465482, 4.611834]	[86, 92]	[4.611834, 4.611834]	[86, 92]	[32532535, 32532541]	[32532535, 32532541]
345_26679	chr3	44972632	44973032	+	1000	38.0	[5.088419]	[58]	[4.611834]	[58]	[44972790]	[44972790]
345_26686	chr3	71229843	71230243	+	1000	38.0	[4.611834, 4.611834]	[127, 151]	[4.611834, 4.611834]	[127, 151]	[71230068, 71230092]	[71230068, 71230092]
345_26687	chr3	71265313	71265713	+	603	38.0	[4.611834, 9.465482, 4.611834]	[101, 131, 160]	[8.356634, 4.611834, 4.611834]	[101, 131, 160]	[71265502, 71265532, 71265561]	[71265502, 71265532, 71265561]
345_26697	chr3	138174583	138174983	+	1000	38.0	[4.611834, 4.611834]	[89, 102]	[4.611834, 4.611834]	[89, 102]	[138174757, 138174770]	[138174757, 138174770]
345_26698	chr3	139120805	139121205	+	1000	38.0	[4.611834, 4.611834]	[141, 160]	[8.356634, 4.611834]	[141, 160]	[139121029, 139121048]	[139121029, 139121048]
345_267	chr15	28911224	28911624	+	1000	684.0	[11.270045, 4.611834]	[117, 129]	[11.270045, 4.611834]	[117, 129]	[28911436, 28911448]	[28911436, 28911448]
345_2670	chr11	117909941	117910341	+	1000	364.0	[4.611834]	[104]	[4.611834]	[104]	[117910141]	[117910141]
345_26706	chr3	149086468	149086868	+	1000	38.0	[4.611834]	[94]	[4.611834]	[94]	[149086638]	[149086638]
345_26708	chr3	157066969	157067369	+	1000	38.0	[4.611834, 4.611834]	[124, 152]	[4.611834, 4.611834]	[124, 152]	[157067172, 157067200]	[157067172, 157067200]
345_26710	chr3	171407759	171408159	+	1000	38.0	[4.611834]	[82]	[4.611834]	[82]	[171407935]	[171407935]
345_26711	chr3	172106932	172107332	+	1000	38.0	[4.611834]	[139]	[4.611834]	[139]	[172107163]	[172107163]
345_26717	chr4	2072864	2073264	+	1000	38.0	[4.611834]	[100]	[4.611834]	[100]	[2073056]	[2073056]
345_26722	chr4	38673140	38673540	+	1000	38.0	[9.465482]	[144]	[4.611834]	[144]	[38673363]	[38673363]
345_26723	chr4	38673644	38674044	+	946	38.0	[9.465482]	[154]	[4.611834]	[154]	[38673888]	[38673888]
345_26725	chr4	48228926	48229326	+	725	38.0	[4.611834]	[111]	[4.611834]	[111]	[48229136]	[48229136]
345_26727	chr4	72111896	72112296	+	1000	38.0	[4.611834]	[183]	[4.611834]	[183]	[72112142]	[72112142]
345_2673	chr18	2894304	2894704	+	1000	364.0	[8.356634]	[151]	[4.611834]	[151]	[2894553]	[2894553]
345_26734	chr4	139082770	139083170	+	939	38.0	[4.611834, 4.611834, 4.611834]	[66, 72, 156]	[4.611834, 4.611834, 4.611834]	[66, 72, 156]	[139082924, 139082930, 139083014]	[139082924, 139082930, 139083014]
345_26736	chr4	154424730	154425130	+	915	38.0	[4.611834, 4.611834]	[80, 136]	[9.465482, 4.611834]	[80, 136]	[154424903, 154424959]	[154424903, 154424959]
345_26737	chr4	173120999	173121399	+	1000	38.0	[5.088419, 11.270045, 11.270045]	[90, 140, 168]	[4.611834, 11.270045, 11.270045]	[90, 140, 168]	[173121170, 173121220, 173121248]	[173121170, 173121220, 173121248]
345_26739	chr4	185426014	185426414	+	960	38.0	[11.270045]	[139]	[11.270045]	[139]	[185426235]	[185426235]
345_2674	chr2	62966941	62967341	+	1000	364.0	[4.611834]	[105]	[9.465482]	[105]	[62967142]	[62967142]
345_26746	chr5	53560508	53560908	+	1000	38.0	[4.611834]	[169]	[4.611834]	[169]	[53560727]	[53560727]
345_26748	chr5	76331162	76331562	+	882	38.0	[4.611834, 4.611834]	[119, 141]	[4.611834, 4.611834]	[119, 141]	[76331381, 76331403]	[76331381, 76331403]
345_26750	chr5	113021563	113021963	+	999	38.0	[9.465482, 4.611834]	[101, 114]	[4.611834, 4.611834]	[101, 114]	[113021757, 113021770]	[113021757, 113021770]
