#PeakID(python scan_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_4375	chr19	52872955	52873355	+	1000	184.5	[]	[]	[8.069409]	[77]	[]	[52873125]
368_4378	chr5	33475112	33475512	+	1000	184.5	[8.891774]	[66]	[]	[]	[33475278]	[]
368_4381	chr7	96199390	96199790	+	1000	184.5	[]	[]	[8.069409]	[118]	[]	[96199581]
368_4384	chrX	136898707	136899107	+	1000	184.5	[8.779576]	[141]	[]	[]	[136898940]	[]
368_4387	chr11	59786710	59787110	+	1000	184.0	[7.7957826]	[195]	[8.891774]	[137]	[59786951]	[59786893]
368_4388	chr15	64430242	64430642	+	1000	184.0	[]	[]	[8.001244]	[81]	[]	[64430408]
368_4390	chr17	48442780	48443180	+	1000	184.0	[8.069409]	[71]	[]	[]	[48442946]	[]
368_4392	chr3	45273694	45274094	+	1000	184.0	[]	[]	[8.001244]	[116]	[]	[45273901]
368_4393	chr3	186908975	186909375	+	1000	184.0	[8.891774]	[86]	[]	[]	[186909135]	[]
368_4394	chr4	7032034	7032434	+	1000	184.0	[]	[]	[8.001244]	[181]	[]	[7032276]
368_4395	chr4	79678536	79678936	+	1000	184.0	[8.228404]	[193]	[]	[]	[79678786]	[]
368_4398	chr9	91164733	91165133	+	1000	184.0	[8.891774]	[148]	[8.891774]	[147]	[91164942]	[91164941]
368_4399	chr1	31574640	31575040	+	1000	183.5	[8.090539]	[123]	[]	[]	[31574862]	[]
368_44	chr18	6676003	6676403	+	1000	791.0	[8.069409]	[249]	[]	[]	[6676251]	[]
368_4400	chr12	31749131	31749531	+	1000	183.5	[]	[]	[8.228404]	[133]	[]	[31749342]
368_4406	chr6	52929265	52929665	+	1000	183.5	[]	[]	[8.001244]	[103]	[]	[52929461]
368_441	chr6	109304417	109304817	+	1000	583.0	[8.320784]	[116]	[]	[]	[109304619]	[]
368_4410	chr9	38062588	38062988	+	1000	183.5	[8.891774]	[151]	[8.228404]	[122]	[38062797]	[38062768]
368_4411	chr9	95434185	95434585	+	1000	183.5	[8.891774]	[99]	[]	[]	[95434348]	[]
368_4412	chr10	5981611	5982011	+	1000	183.0	[]	[]	[8.001244]	[97]	[]	[5981802]
368_4415	chr17	78854040	78854440	+	1000	183.0	[]	[]	[8.779576]	[158]	[]	[78854247]
368_4417	chr20	23311961	23312361	+	1000	183.0	[]	[]	[8.182954]	[150]	[]	[23312197]
368_4418	chr21	43884144	43884544	+	1000	183.0	[8.069409]	[61]	[]	[]	[43884296]	[]
368_4420	chr5	159393994	159394394	+	1000	183.0	[8.320784]	[68]	[]	[]	[159394160]	[]
368_4428	chr14	64844961	64845361	+	1000	182.5	[]	[]	[8.090539]	[150]	[]	[64845211]
368_4430	chr2	100921575	100921975	+	1000	182.5	[]	[]	[8.001244]	[127]	[]	[100921798]
368_4433	chr20	58390302	58390702	+	1000	182.5	[]	[]	[8.182954]	[101]	[]	[58390487]
368_4435	chr7	131336037	131336437	+	1000	182.5	[12.567606]	[154]	[]	[]	[131336252]	[]
368_4436	chr7	135941811	135942211	+	1000	182.5	[8.182954, 8.069409, 12.567606]	[69, 91, 128]	[]	[]	[135941969, 135941991, 135942028]	[]
368_4439	chr9	137236322	137236722	+	1000	182.5	[12.567606]	[93]	[8.891774]	[77]	[137236511]	[137236495]
368_4440	chr1	20187871	20188271	+	1000	182.0	[8.069409]	[135]	[]	[]	[20188085]	[]
368_4445	chr17	7585647	7586047	+	1000	182.0	[]	[]	[8.182954]	[97]	[]	[7585838]
368_4446	chr2	15302160	15302560	+	1000	182.0	[]	[]	[8.891774]	[122]	[]	[15302376]
368_4447	chr22	35209210	35209610	+	1000	182.0	[8.182954]	[147]	[]	[]	[35209447]	[]
368_4452	chrX	43328339	43328739	+	1000	182.0	[8.320784]	[152]	[8.069409]	[167]	[43328574]	[43328589]
368_4454	chrX	125219813	125220213	+	1000	182.0	[]	[]	[8.320784]	[133]	[]	[125220031]
368_4455	chr1	36224356	36224756	+	1000	181.5	[8.891774]	[157]	[]	[]	[36224580]	[]
368_4456	chr1	43732077	43732477	+	1000	181.5	[8.02331]	[69]	[]	[]	[43732232]	[]
368_4457	chr1	99943526	99943926	+	1000	181.5	[8.779576]	[135]	[8.001244]	[61]	[99943751]	[99943677]
368_4462	chr13	75326430	75326830	+	1000	181.5	[]	[]	[8.891774, 8.891774]	[96, 140]	[]	[75326616, 75326660]
368_4465	chr19	14507634	14508034	+	1000	181.5	[]	[]	[7.549868]	[124]	[]	[14507837]
368_4468	chr4	108695075	108695475	+	1000	181.5	[]	[]	[7.7957826, 8.069409]	[73, 110]	[]	[108695243, 108695280]
368_447	chr8	38081922	38082322	+	1000	580.5	[8.891774]	[85]	[8.891774, 8.182954]	[84, 97]	[38082107]	[38082106, 38082119]
368_4470	chr7	67019745	67020145	+	1000	181.5	[]	[]	[8.001244]	[111]	[]	[67019937]
368_4472	chr1	247127488	247127888	+	1000	181.0	[8.228404]	[134]	[8.494345]	[105]	[247127711]	[247127682]
368_4474	chr12	103804975	103805375	+	1000	181.0	[]	[]	[8.182954]	[138]	[]	[103805181]
368_4479	chr2	230907564	230907964	+	1000	181.0	[8.320784]	[107]	[]	[]	[230907751]	[]
368_448	chr16	19487844	19488244	+	1000	580.0	[8.320784]	[98]	[8.228404]	[121]	[19488035]	[19488058]
368_4481	chr6	39993249	39993649	+	1000	181.0	[8.891774]	[100]	[8.891774]	[99]	[39993445]	[39993444]
368_4484	chr1	86792246	86792646	+	1000	180.5	[8.090539]	[85]	[]	[]	[86792404]	[]
368_4485	chr1	95169592	95169992	+	1000	180.5	[]	[]	[8.779576]	[141]	[]	[95169822]
368_4486	chr1	154883959	154884359	+	1000	180.5	[8.494345]	[102]	[]	[]	[154884149]	[]
368_4488	chr1	234866299	234866699	+	1000	180.5	[8.001244]	[169]	[]	[]	[234866527]	[]
368_4491	chr5	81954813	81955213	+	1000	180.5	[8.182954, 12.567606]	[96, 155]	[]	[]	[81954997, 81955056]	[]
368_4494	chr7	127809410	127809810	+	1000	180.5	[]	[]	[8.891774, 8.090539]	[77, 124]	[]	[127809571, 127809618]
368_4500	chr19	47729985	47730385	+	1000	180.0	[8.228404]	[123]	[]	[]	[47730203]	[]
368_4502	chr2	38515597	38515997	+	1000	180.0	[]	[]	[8.891774]	[119]	[]	[38515810]
368_4503	chr20	5782129	5782529	+	1000	180.0	[12.567606]	[150]	[]	[]	[5782376]	[]
368_4505	chr7	73758577	73758977	+	1000	180.0	[]	[]	[8.069409]	[155]	[]	[73758824]
368_4515	chr17	45135670	45136070	+	1000	179.5	[8.779576, 12.567606, 8.320784]	[59, 137, 149]	[]	[]	[45135828, 45135906, 45135918]	[]
368_4516	chr18	49880725	49881125	+	1000	179.5	[]	[]	[8.891774]	[139]	[]	[49880962]
368_4519	chr4	184386353	184386753	+	1000	179.5	[]	[]	[7.549868]	[79]	[]	[184386517]
368_452	chr21	45360183	45360583	+	1000	578.0	[]	[]	[8.069409]	[123]	[]	[45360406]
368_4520	chr6	2962728	2963128	+	1000	179.5	[7.7957826]	[76]	[]	[]	[2962883]	[]
368_4523	chr8	96646687	96647087	+	1000	179.5	[8.001244]	[108]	[7.7957826]	[159]	[96646876]	[96646927]
368_4528	chr12	45227618	45228018	+	1000	179.0	[8.090539]	[115]	[8.090539]	[150]	[45227832]	[45227867]
368_453	chr14	68295348	68295748	+	1000	577.5	[]	[]	[8.001244, 8.228404, 8.891774]	[94, 139, 160]	[]	[68295528, 68295573, 68295594]
368_4530	chr16	85616729	85617129	+	1000	179.0	[]	[]	[8.182954]	[118]	[]	[85616888]
368_4531	chr18	48605312	48605712	+	1000	179.0	[8.069409]	[120]	[]	[]	[48605511]	[]
368_4534	chr9	133269165	133269565	+	1000	179.0	[8.891774]	[88]	[8.891774]	[87]	[133269352]	[133269351]
368_4537	chr1	154460693	154461093	+	1000	178.5	[8.320784]	[150]	[]	[]	[154460898]	[]
368_4539	chr12	94100287	94100687	+	1000	178.5	[8.320784]	[81]	[]	[]	[94100447]	[]
368_454	chr17	47866966	47867366	+	1000	577.5	[8.228404]	[101]	[]	[]	[47867159]	[]
368_4540	chr13	41463870	41464270	+	1000	178.5	[8.891774]	[128]	[8.182954]	[153]	[41464089]	[41464114]
368_4545	chr5	150293129	150293529	+	1000	178.5	[8.228404]	[75]	[]	[]	[150293295]	[]
368_4548	chr1	15627996	15628396	+	1000	178.0	[7.549868]	[153]	[]	[]	[15628221]	[]
368_4550	chr20	51373925	51374325	+	1000	178.0	[8.069409]	[120]	[]	[]	[51374145]	[]
368_4551	chr5	37668548	37668948	+	1000	178.0	[8.891774, 8.320784]	[95, 152]	[8.891774]	[94]	[37668710, 37668767]	[37668709]
368_4552	chr8	124017491	124017891	+	1000	178.0	[]	[]	[8.069409]	[132]	[]	[124017709]
368_4553	chr1	160944963	160945363	+	1000	177.5	[8.891774]	[138]	[8.891774]	[137]	[160945186]	[160945185]
368_4555	chr10	133245672	133246072	+	1000	177.5	[8.891774]	[93]	[8.182954, 8.182954]	[110, 117]	[133245841]	[133245858, 133245865]
368_4568	chr14	73741492	73741892	+	1000	177.0	[8.069409, 9.473919]	[113, 121]	[]	[]	[73741699, 73741707]	[]
368_457	chr4	99842322	99842722	+	1000	577.5	[7.7957826]	[63]	[]	[]	[99842484]	[]
368_4573	chr2	68403146	68403546	+	1000	177.0	[8.891774, 8.891774]	[92, 108]	[]	[]	[68403326, 68403342]	[]
368_4577	chr4	173124363	173124763	+	1000	177.0	[8.228404, 8.182954]	[87, 94]	[]	[]	[173124530, 173124537]	[]
368_4579	chr6	119037869	119038269	+	1000	177.0	[]	[]	[12.567606]	[119]	[]	[119038075]
368_4580	chr7	29891776	29892176	+	1000	177.0	[]	[]	[8.182954]	[131]	[]	[29892007]
368_4582	chr1	47335377	47335777	+	1000	176.5	[]	[]	[8.069409]	[103]	[]	[47335541]
368_4584	chr1	119840712	119841112	+	1000	176.5	[]	[]	[12.567606]	[103]	[]	[119840907]
368_4588	chr19	5884091	5884491	+	1000	176.5	[8.320784]	[93]	[]	[]	[5884277]	[]
368_4590	chr5	112704100	112704500	+	1000	176.5	[]	[]	[8.891774]	[150]	[]	[112704324]
368_4592	chr7	100586370	100586770	+	1000	176.5	[7.549868]	[115]	[]	[]	[100586584]	[]
368_4594	chr8	95168822	95169222	+	1000	176.5	[]	[]	[8.228404]	[99]	[]	[95168993]
368_4595	chr9	32554076	32554476	+	1000	176.5	[8.001244]	[110]	[]	[]	[32554276]	[]
368_4596	chr9	94212113	94212513	+	1000	176.5	[12.567606]	[155]	[]	[]	[94212350]	[]
368_46	chr21	44854757	44855157	+	1000	790.5	[8.891774]	[68]	[]	[]	[44854924]	[]
368_4602	chr13	32471488	32471888	+	1000	176.0	[]	[]	[8.891774, 8.069409]	[72, 91]	[]	[32471652, 32471671]
368_4605	chr20	23152331	23152731	+	1000	176.0	[9.473919, 8.891774, 7.549868]	[74, 80, 148]	[8.891774]	[79]	[23152494, 23152500, 23152568]	[23152499]
368_4606	chr22	39965728	39966128	+	1000	176.0	[8.069409]	[69]	[8.182954]	[113]	[39965889]	[39965933]
368_4609	chr5	39424791	39425191	+	1000	176.0	[]	[]	[8.891774]	[90]	[]	[39424968]
368_461	chr7	75990978	75991378	+	1000	576.0	[8.891774]	[127]	[8.228404, 8.320784]	[87, 142]	[75991198]	[75991158, 75991213]
368_4612	chr10	71633143	71633543	+	1000	175.5	[8.090539, 8.090539]	[82, 101]	[]	[]	[71633321, 71633340]	[]
368_4613	chr10	71893860	71894260	+	1000	175.5	[]	[]	[7.549868]	[112]	[]	[71894063]
368_4615	chr10	97297829	97298229	+	1000	175.5	[]	[]	[8.228404]	[139]	[]	[97298041]
368_4618	chr15	58014005	58014405	+	1000	175.5	[8.779576]	[119]	[]	[]	[58014201]	[]
368_4619	chr15	90540814	90541214	+	1000	175.5	[]	[]	[7.7957826, 12.567606]	[65, 90]	[]	[90540967, 90540992]
368_4622	chr4	138437230	138437630	+	1000	175.5	[8.090539]	[118]	[]	[]	[138437446]	[]
368_4625	chr6	41939481	41939881	+	1000	175.5	[8.182954]	[106]	[8.001244]	[94]	[41939673]	[41939661]
368_4628	chr8	109065734	109066134	+	1000	175.5	[8.090539]	[79]	[]	[]	[109065896]	[]
368_4630	chr9	129881860	129882260	+	1000	175.5	[8.891774]	[77]	[]	[]	[129882025]	[]
368_4632	chr1	220119079	220119479	+	1000	175.0	[]	[]	[8.090539]	[83]	[]	[220119254]
368_4634	chr15	85288195	85288595	+	1000	175.0	[8.001244]	[68]	[]	[]	[85288348]	[]
368_4637	chr3	155275991	155276391	+	1000	175.0	[]	[]	[8.527855]	[186]	[]	[155276238]
368_4638	chr5	29568000	29568400	+	1000	175.0	[8.182954]	[76]	[]	[]	[29568172]	[]
368_4639	chr5	170087382	170087782	+	1000	175.0	[]	[]	[8.891774]	[83]	[]	[170087550]
368_464	chr22	44676681	44677081	+	1000	575.0	[]	[]	[9.473919, 8.891774]	[64, 119]	[]	[44676839, 44676894]
368_4640	chr6	4100674	4101074	+	1000	175.0	[8.069409]	[109]	[]	[]	[4100878]	[]
368_4642	chr7	102699283	102699683	+	1000	175.0	[]	[]	[8.891774]	[132]	[]	[102699494]
368_4646	chr11	64885523	64885923	+	1000	174.5	[8.968127]	[146]	[]	[]	[64885766]	[]
368_4647	chr11	95706884	95707284	+	1000	174.5	[]	[]	[8.001244, 7.7957826]	[86, 132]	[]	[95707055, 95707101]
368_465	chr1	11882827	11883227	+	1000	574.5	[12.567606]	[169]	[]	[]	[11883070]	[]
368_4650	chr2	179793235	179793635	+	1000	174.5	[]	[]	[8.320784, 8.182954]	[96, 122]	[]	[179793417, 179793443]
368_4651	chr3	124576790	124577190	+	1000	174.5	[8.891774, 8.001244]	[110, 144]	[]	[]	[124576968, 124577002]	[]
368_4653	chr3	186949515	186949915	+	1000	174.5	[8.090539]	[125]	[]	[]	[186949723]	[]
368_4656	chr7	2735244	2735644	+	1000	174.5	[8.805163]	[132]	[]	[]	[2735458]	[]
368_4658	chr8	101051681	101052081	+	1000	174.5	[]	[]	[8.090539]	[153]	[]	[101051905]
368_466	chr1	94634971	94635371	+	1000	574.5	[]	[]	[8.891774]	[109]	[]	[94635163]
368_4661	chr1	207084755	207085155	+	1000	174.0	[8.779576]	[90]	[]	[]	[207084909]	[]
368_4662	chr11	76788235	76788635	+	1000	174.0	[7.549868]	[137]	[]	[]	[76788464]	[]
368_4664	chr14	68762974	68763374	+	1000	174.0	[]	[]	[8.182954]	[162]	[]	[68763194]
368_4667	chr18	12283662	12284062	+	1000	174.0	[]	[]	[8.001244]	[88]	[]	[12283814]
368_4669	chr2	201433474	201433874	+	1000	174.0	[12.567606]	[145]	[]	[]	[201433704]	[]
368_4671	chr21	33870775	33871175	+	1000	174.0	[8.001244, 8.891774]	[105, 170]	[]	[]	[33870950, 33871015]	[]
368_4681	chr1	154187011	154187411	+	1000	173.5	[]	[]	[8.228404]	[75]	[]	[154187176]
368_4682	chr1	193067997	193068397	+	1000	173.5	[8.090539]	[94]	[8.891774]	[170]	[193068153]	[193068229]
368_4688	chr13	21987774	21988174	+	1000	173.5	[]	[]	[8.090539]	[65]	[]	[21987928]
368_469	chr13	107942086	107942486	+	1000	574.0	[8.182954, 8.090539]	[97, 133]	[]	[]	[107942283, 107942319]	[]
368_4693	chr7	24795370	24795770	+	1000	173.5	[]	[]	[8.228404]	[56]	[]	[24795524]
368_4695	chr7	139183840	139184240	+	1000	173.5	[8.228404]	[107]	[]	[]	[139184011]	[]
368_4696	chr1	10045661	10046061	+	1000	173.0	[]	[]	[8.090539]	[79]	[]	[10045834]
368_4697	chr10	11898510	11898910	+	1000	173.0	[]	[]	[8.182954]	[200]	[]	[11898698]
368_4699	chr15	41409671	41410071	+	1000	173.0	[8.090539]	[119]	[]	[]	[41409879]	[]
368_4705	chr2	190380900	190381300	+	1000	173.0	[]	[]	[8.182954]	[70]	[]	[190381060]
368_4708	chr22	40552014	40552414	+	1000	173.0	[8.069409]	[79]	[]	[]	[40552188]	[]
368_4709	chr4	116733433	116733833	+	1000	173.0	[8.001244]	[133]	[]	[]	[116733661]	[]
368_4710	chr7	158863328	158863728	+	1000	173.0	[]	[]	[8.320784]	[175]	[]	[158863572]
368_4712	chrX	107152995	107153395	+	1000	173.0	[8.090539, 8.001244]	[87, 98]	[]	[]	[107153177, 107153188]	[]
368_4716	chr15	92848844	92849244	+	1000	172.5	[8.527855]	[73]	[]	[]	[92849007]	[]
368_4717	chr19	38370258	38370658	+	1000	172.5	[8.069409]	[77]	[]	[]	[38370416]	[]
368_4721	chr7	121006823	121007223	+	1000	172.5	[]	[]	[7.7957826]	[138]	[]	[121007027]
368_4722	chr7	143989221	143989621	+	1000	172.5	[8.320784]	[70]	[]	[]	[143989384]	[]
368_4727	chr10	3805849	3806249	+	1000	172.0	[8.891774]	[159]	[8.891774]	[158]	[3806082]	[3806081]
368_4728	chr10	14182743	14183143	+	1000	172.0	[8.320784]	[71]	[]	[]	[14182899]	[]
368_4729	chr11	60056330	60056730	+	1000	172.0	[]	[]	[8.001244]	[144]	[]	[60056533]
368_473	chr15	74610451	74610851	+	1000	573.0	[8.891774]	[145]	[]	[]	[74610693]	[]
368_4730	chr12	54390566	54390966	+	1000	172.0	[8.182954]	[62]	[]	[]	[54390723]	[]
368_4733	chr2	218333206	218333606	+	1000	172.0	[]	[]	[8.891774]	[164]	[]	[218333439]
368_4736	chr6	28682619	28683019	+	1000	172.0	[8.069409]	[158]	[]	[]	[28682870]	[]
368_4742	chr10	35414344	35414744	+	1000	171.5	[8.779576]	[91]	[]	[]	[35414510]	[]
368_4743	chr10	47306418	47306818	+	1000	171.5	[]	[]	[8.228404]	[145]	[]	[47306659]
368_4748	chr3	143181932	143182332	+	1000	171.5	[8.001244]	[163]	[]	[]	[143182174]	[]
368_4749	chr6	14108678	14109078	+	1000	171.5	[]	[]	[8.182954]	[75]	[]	[14108844]
368_4750	chr6	14451602	14452002	+	1000	171.5	[]	[]	[8.069409]	[125]	[]	[14451790]
368_4751	chr6	16004915	16005315	+	1000	171.5	[]	[]	[7.7957826]	[68]	[]	[16005067]
368_4752	chr6	39187514	39187914	+	1000	171.5	[8.182954]	[95]	[]	[]	[39187691]	[]
368_4754	chr7	2304523	2304923	+	1000	171.5	[8.090539]	[119]	[]	[]	[2304730]	[]
368_4762	chr14	58565841	58566241	+	1000	171.0	[]	[]	[8.069409]	[174]	[]	[58566091]
368_477	chr1	206652047	206652447	+	1000	572.0	[8.069409]	[58]	[]	[]	[206652201]	[]
368_4776	chr1	43345128	43345528	+	1000	170.5	[]	[]	[8.182954]	[109]	[]	[43345331]
368_4782	chr19	6425068	6425468	+	1000	170.5	[]	[]	[8.805163]	[107]	[]	[6425233]
368_4784	chr3	122355595	122355995	+	1000	170.5	[]	[]	[8.779576, 8.182954]	[72, 128]	[]	[122355766, 122355822]
368_4787	chr9	87516282	87516682	+	1000	170.5	[8.228404]	[101]	[]	[]	[87516473]	[]
368_4788	chrX	48467398	48467798	+	1000	170.5	[]	[]	[8.228404]	[150]	[]	[48467606]
368_4789	chrX	48940540	48940940	+	1000	170.5	[8.182954]	[142]	[]	[]	[48940782]	[]
368_4792	chr20	43677045	43677445	+	1000	170.0	[]	[]	[7.549868]	[127]	[]	[43677257]
368_4793	chr22	46180350	46180750	+	1000	170.0	[8.891774]	[67]	[]	[]	[46180510]	[]
368_4795	chr4	127533401	127533801	+	1000	170.0	[]	[]	[8.891774]	[117]	[]	[127533609]
368_48	chr17	33905320	33905720	+	1000	788.0	[]	[]	[8.090539]	[89]	[]	[33905497]
368_4800	chrX	40273276	40273676	+	1000	170.0	[8.891774]	[84]	[8.891774]	[83]	[40273455]	[40273454]
368_4801	chr1	3625599	3625999	+	1000	169.5	[]	[]	[12.567606]	[124]	[]	[3625809]
368_4802	chr1	246113498	246113898	+	1000	169.5	[8.001244]	[118]	[]	[]	[246113714]	[]
368_4813	chr1	110438946	110439346	+	1000	169.0	[]	[]	[8.527855]	[130]	[]	[110439172]
368_4818	chr12	118345299	118345699	+	1000	169.0	[]	[]	[7.7957826, 8.069409, 8.001244]	[82, 111, 128]	[]	[118345455, 118345484, 118345501]
368_482	chr20	47360582	47360982	+	1000	571.0	[]	[]	[8.069409]	[58]	[]	[47360738]
368_4822	chr17	76414571	76414971	+	1000	169.0	[]	[]	[8.228404, 8.001244, 8.069409]	[105, 130, 172]	[]	[76414745, 76414770, 76414812]
368_4824	chr2	15557997	15558397	+	1000	169.0	[8.805163]	[71]	[]	[]	[15558148]	[]
368_4826	chr2	223059309	223059709	+	1000	169.0	[12.567606]	[127]	[]	[]	[223059497]	[]
368_4827	chr2	230398807	230399207	+	1000	169.0	[]	[]	[8.069409]	[99]	[]	[230398979]
368_4831	chr6	136427070	136427470	+	1000	169.0	[]	[]	[8.891774]	[100]	[]	[136427258]
368_4833	chr7	12588516	12588916	+	1000	169.0	[]	[]	[8.891774]	[154]	[]	[12588767]
368_4834	chr9	100413115	100413515	+	1000	169.0	[]	[]	[8.090539]	[83]	[]	[100413292]
368_4835	chr9	127939416	127939816	+	1000	169.0	[8.182954]	[75]	[]	[]	[127939580]	[]
368_4838	chr14	72480415	72480815	+	1000	168.5	[]	[]	[8.891774]	[139]	[]	[72480646]
368_4847	chr6	167242410	167242810	+	1000	168.5	[]	[]	[8.891774]	[134]	[]	[167242606]
368_4848	chr8	21885691	21886091	+	1000	168.5	[8.320784, 8.001244]	[119, 131]	[]	[]	[21885900, 21885912]	[]
368_4850	chr1	44610153	44610553	+	1000	168.0	[8.968127, 8.182954]	[88, 128]	[]	[]	[44610340, 44610380]	[]
368_4851	chr1	59076491	59076891	+	1000	168.0	[8.228404]	[167]	[]	[]	[59076734]	[]
368_4854	chr13	41995881	41996281	+	1000	168.0	[8.090539]	[120]	[]	[]	[41996067]	[]
368_4860	chr3	33942528	33942928	+	1000	168.0	[]	[]	[8.001244]	[128]	[]	[33942745]
368_4866	chr7	112433336	112433736	+	1000	168.0	[8.891774]	[113]	[8.891774]	[112]	[112433533]	[112433532]
368_4867	chr8	105575199	105575599	+	1000	168.0	[]	[]	[7.549868]	[89]	[]	[105575383]
368_4870	chr12	56107306	56107706	+	1000	167.5	[]	[]	[8.001244]	[189]	[]	[56107545]
368_4871	chr12	93192865	93193265	+	1000	167.5	[8.001244, 8.001244]	[104, 134]	[]	[]	[93193039, 93193069]	[]
368_4872	chr16	75087216	75087616	+	1000	167.5	[]	[]	[8.891774]	[150]	[]	[75087445]
368_4873	chr17	73228714	73229114	+	1000	167.5	[8.891774]	[93]	[8.891774]	[92]	[73228877]	[73228876]
368_4874	chr19	10839173	10839573	+	1000	167.5	[8.805163]	[87]	[]	[]	[10839327]	[]
368_4877	chr3	118447309	118447709	+	1000	167.5	[7.7957826]	[95]	[]	[]	[118447490]	[]
368_4881	chr7	877418	877818	+	1000	167.5	[8.182954, 12.567606]	[126, 193]	[]	[]	[877594, 877661]	[]
368_4882	chr7	43034427	43034827	+	1000	167.5	[]	[]	[8.182954]	[128]	[]	[43034625]
368_4884	chr1	35499741	35500141	+	1000	167.0	[]	[]	[8.001244]	[147]	[]	[35499984]
368_4889	chr12	94089909	94090309	+	1000	167.0	[8.001244]	[68]	[]	[]	[94090067]	[]
368_4897	chr16	56414304	56414704	+	1000	166.5	[7.7957826, 7.7957826]	[145, 153]	[]	[]	[56414545, 56414553]	[]
368_49	chr11	76700457	76700857	+	1000	787.0	[]	[]	[8.001244]	[99]	[]	[76700637]
368_490	chr15	75694564	75694964	+	1000	569.5	[8.001244]	[110]	[]	[]	[75694774]	[]
368_4902	chr3	72460772	72461172	+	1000	166.5	[8.090539]	[89]	[]	[]	[72460960]	[]
368_4903	chr5	112694833	112695233	+	1000	166.5	[]	[]	[8.891774]	[72]	[]	[112694996]
368_4907	chr8	95212399	95212799	+	1000	166.5	[]	[]	[8.182954, 8.069409, 12.567606]	[113, 138, 174]	[]	[95212578, 95212603, 95212639]
368_4908	chr8	125664424	125664824	+	1000	166.5	[8.779576]	[86]	[]	[]	[125664589]	[]
368_4914	chr2	128237224	128237624	+	1000	166.0	[]	[]	[8.069409]	[79]	[]	[128237391]
368_4917	chr3	124876548	124876948	+	1000	166.0	[]	[]	[8.069409]	[113]	[]	[124876754]
368_4918	chr4	81808219	81808619	+	1000	166.0	[7.7957826]	[128]	[]	[]	[81808443]	[]
368_4920	chr5	139651104	139651504	+	1000	166.0	[]	[]	[12.567606]	[72]	[]	[139651262]
368_4926	chr1	225927276	225927676	+	1000	165.5	[]	[]	[8.182954]	[140]	[]	[225927507]
368_4928	chr10	129033861	129034261	+	1000	165.5	[]	[]	[8.494345]	[141]	[]	[129034092]
368_4931	chr12	4153543	4153943	+	1000	165.5	[8.891774]	[154]	[]	[]	[4153779]	[]
368_4933	chr12	119661835	119662235	+	1000	165.5	[]	[]	[8.891774]	[137]	[]	[119662064]
368_4941	chr21	41895173	41895573	+	1000	165.5	[8.001244]	[124]	[]	[]	[41895347]	[]
368_4943	chr4	143819059	143819459	+	1000	165.5	[]	[]	[8.001244]	[110]	[]	[143819268]
368_4944	chr6	27940765	27941165	+	1000	165.5	[]	[]	[8.001244]	[86]	[]	[27940951]
368_4946	chr7	66908572	66908972	+	1000	165.5	[8.779576]	[102]	[]	[]	[66908756]	[]
368_4947	chr7	140274933	140275333	+	1000	165.5	[8.001244]	[157]	[]	[]	[140275165]	[]
368_495	chr9	98576262	98576662	+	1000	567.5	[8.182954]	[155]	[]	[]	[98576423]	[]
368_4951	chr1	225428167	225428567	+	1000	165.0	[]	[]	[8.320784]	[179]	[]	[225428412]
368_4953	chr12	34127392	34127792	+	1000	165.0	[8.891774]	[118]	[8.891774]	[117]	[34127585]	[34127584]
368_4958	chr19	4375051	4375451	+	1000	165.0	[8.320784, 8.891774]	[98, 107]	[8.001244]	[123]	[4375236, 4375245]	[4375261]
368_4962	chr2	203347360	203347760	+	1000	165.0	[]	[]	[8.891774]	[136]	[]	[203347584]
368_4966	chr8	102381254	102381654	+	1000	165.0	[8.182954]	[105]	[]	[]	[102381454]	[]
368_4967	chr10	95517523	95517923	+	1000	164.5	[]	[]	[8.891774]	[86]	[]	[95517692]
368_4969	chr13	74920273	74920673	+	1000	164.5	[8.090539]	[195]	[]	[]	[74920519]	[]
368_4972	chr18	2002576	2002976	+	1000	164.5	[8.891774]	[142]	[8.891774]	[141]	[2002809]	[2002808]
368_4975	chr3	123082356	123082756	+	1000	164.5	[7.549868]	[151]	[8.891774, 7.7957826]	[84, 87]	[123082594]	[123082527, 123082530]
368_4983	chr14	75832898	75833298	+	1000	164.0	[]	[]	[8.320784]	[104]	[]	[75833066]
368_4987	chr19	6060952	6061352	+	1000	164.0	[8.069409, 8.228404]	[102, 127]	[]	[]	[6061142, 6061167]	[]
368_4989	chr2	121856346	121856746	+	1000	164.0	[8.891774, 7.549868]	[82, 150]	[]	[]	[121856518, 121856586]	[]
368_499	chr12	32000318	32000718	+	1000	566.5	[8.320784]	[143]	[]	[]	[32000550]	[]
368_4991	chr22	20615039	20615439	+	1000	164.0	[8.090539]	[55]	[]	[]	[20615191]	[]
368_4992	chr22	31603099	31603499	+	1000	164.0	[]	[]	[8.891774]	[130]	[]	[31603319]
368_4994	chr3	171829848	171830248	+	1000	164.0	[8.001244, 8.891774]	[119, 157]	[8.891774]	[156]	[171830052, 171830090]	[171830089]
368_4998	chr6	36347670	36348070	+	1000	164.0	[]	[]	[12.567606]	[87]	[]	[36347822]
