#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_27408	chr22	36544673	36545073	+	728	80.0	[7.2392173]	[130]	[7.4727845]	[130]	[36544828]	[36544828]
886_2741	chr7	137978465	137978865	+	1000	477.0	[5.268915]	[127]	[5.687681]	[127]	[137978677]	[137978677]
886_27410	chr3	24506060	24506460	+	809	80.0	[5.9624248]	[153]	[6.3971524]	[153]	[24506223]	[24506223]
886_27411	chr3	74634774	74635174	+	687	80.0	[12.900274]	[135]	[12.77055]	[135]	[74634945]	[74634945]
886_27421	chr4	86941058	86941458	+	634	80.0	[4.670253]	[233]	[4.670253]	[233]	[86941293]	[86941293]
886_27423	chr4	107827749	107828149	+	817	80.0	[6.136028]	[95]	[6.265752]	[95]	[107827938]	[107827938]
886_27424	chr4	133546244	133546644	+	724	80.0	[8.130846]	[139]	[8.439688]	[139]	[133546462]	[133546462]
886_27425	chr4	152459036	152459436	+	809	80.0	[12.965319]	[114]	[12.536653]	[114]	[152459241]	[152459241]
886_2743	chr1	154627064	154627464	+	1000	476.5	[5.6226363]	[93]	[5.502812]	[93]	[154627246]	[154627246]
886_27430	chr5	37370796	37371196	+	756	80.0	[4.670253]	[171]	[4.670253]	[171]	[37370968]	[37370968]
886_27432	chr5	69368439	69368839	+	810	80.0	[7.4877305]	[100]	[7.806472]	[100]	[69368637]	[69368637]
886_27433	chr5	78526618	78527018	+	621	80.0	[5.687681]	[151]	[5.268915, 4.037037]	[151, 162]	[78526856]	[78526856, 78526867]
886_27435	chr6	14272279	14272679	+	668	80.0	[4.037037]	[134]	[]	[]	[14272442]	[]
886_27436	chr6	15256075	15256475	+	703	80.0	[7.49763]	[174]	[7.7965717]	[174]	[15256311]	[15256311]
886_27447	chr7	125370720	125371120	+	673	80.0	[11.903437]	[216]	[12.322203]	[216]	[125370947]	[125370947]
886_27448	chr7	129530827	129531227	+	671	80.0	[4.037037]	[144]	[]	[]	[129531058]	[]
886_2745	chr16	67504549	67504949	+	1000	476.5	[8.704662]	[136]	[8.899761]	[136]	[67504749]	[67504749]
886_27462	chr9	126401078	126401478	+	703	80.0	[4.037037]	[179]	[]	[]	[126401296]	[]
886_27464	chrX	154457457	154457857	+	809	80.0	[5.259015]	[100]	[5.697581]	[100]	[154457649]	[154457649]
886_27465	chr1	17378202	17378602	+	807	79.5	[7.4877305]	[100]	[7.806472]	[100]	[17378392]	[17378392]
886_27469	chr1	45300221	45300621	+	609	79.5	[5.902131]	[159]	[6.3307967]	[159]	[45300438]	[45300438]
886_2747	chr4	40292315	40292715	+	1000	476.5	[5.697581, 4.670253]	[94, 119]	[5.259015, 4.670253]	[94, 119]	[40292499, 40292524]	[40292499, 40292524]
886_27472	chr1	115061437	115061837	+	661	79.5	[17.939297]	[91]	[17.939297]	[91]	[115061615]	[115061615]
886_27476	chr1	247877566	247877966	+	802	79.5	[6.3307967]	[95]	[5.902131]	[95]	[247877751]	[247877751]
886_27479	chr10	24917930	24918330	+	751	79.5	[12.965319]	[98]	[12.536653]	[98]	[24918127]	[24918127]
886_27490	chr11	109747748	109748148	+	796	79.5	[7.2392173]	[105]	[7.4727845]	[105]	[109747899]	[109747899]
886_27494	chr12	91119025	91119425	+	581	79.5	[5.268915, 12.965319]	[92, 95]	[5.687681, 12.536653]	[92, 95]	[91119207, 91119210]	[91119207, 91119210]
886_27496	chr12	111994406	111994806	+	736	79.5	[6.8989677]	[159]	[6.779144]	[159]	[111994582]	[111994582]
886_2750	chr13	95202071	95202471	+	1000	476.0	[8.93856]	[131]	[8.834717]	[131]	[95202285]	[95202285]
886_27501	chr13	67119496	67119896	+	795	79.5	[8.130846]	[101]	[8.439688]	[101]	[67119692]	[67119692]
886_27503	chr14	34857306	34857706	+	715	79.5	[5.902131]	[116]	[6.3307967]	[116]	[34857507]	[34857507]
886_27506	chr14	96685065	96685465	+	805	79.5	[4.0306325, 6.136028]	[109, 125]	[4.037037, 6.265752]	[109, 125]	[96685254, 96685270]	[96685254, 96685270]
886_27507	chr15	25726488	25726888	+	629	79.5	[7.4727845]	[94]	[7.2392173]	[94]	[25726671]	[25726671]
886_27516	chr15	79944653	79945053	+	812	79.5	[12.965319]	[99]	[12.536653]	[99]	[79944828]	[79944828]
886_27527	chr17	50178242	50178642	+	812	79.5	[5.902131]	[181]	[6.3307967]	[181]	[50178435]	[50178435]
886_27529	chr17	64025672	64026072	+	690	79.5	[5.373662]	[209]	[5.3698244]	[209]	[64025853]	[64025853]
886_2753	chr10	70232400	70232800	+	1000	475.5	[14.1073065]	[99]	[13.873739]	[99]	[70232596]	[70232596]
886_27536	chr19	15609272	15609672	+	810	79.5	[13.413666]	[92]	[13.53349]	[92]	[15609463]	[15609463]
886_27537	chr19	17689006	17689406	+	797	79.5	[6.265752]	[90]	[6.136028]	[90]	[17689159]	[17689159]
886_27544	chr2	96320983	96321383	+	608	79.5	[5.373662]	[162]	[5.3698244]	[162]	[96321154]	[96321154]
886_27546	chr2	128179281	128179681	+	793	79.5	[7.837879]	[110]	[8.490212]	[110]	[128179443]	[128179443]
886_27550	chr2	241732561	241732961	+	721	79.5	[6.8296685]	[118]	[6.6060014]	[118]	[241732739]	[241732739]
886_27555	chr20	58249340	58249740	+	801	79.5	[7.2392173]	[180]	[7.4727845]	[180]	[58249508]	[58249508]
886_27557	chr21	35045260	35045660	+	627	79.5	[17.939297]	[107]	[17.939297]	[107]	[35045461]	[35045461]
886_27563	chr3	20325572	20325972	+	599	79.5	[4.670253, 5.902131]	[113, 130]	[4.670253, 6.3307967]	[113, 130]	[20325765, 20325782]	[20325765, 20325782]
886_27564	chr3	47692189	47692589	+	812	79.5	[12.536653]	[98]	[12.965319]	[98]	[47692353]	[47692353]
886_27575	chr4	153291545	153291945	+	695	79.5	[12.536653, 6.3307967]	[102, 105]	[12.965319, 5.902131]	[102, 105]	[153291740, 153291743]	[153291740, 153291743]
886_27576	chr4	176635975	176636375	+	682	79.5	[17.939297]	[95]	[17.939297]	[95]	[176636162]	[176636162]
886_2758	chr7	32670176	32670576	+	1000	475.5	[6.8296685]	[142]	[6.6060014]	[142]	[32670418]	[32670418]
886_27582	chr5	94855520	94855920	+	583	79.5	[13.53349, 6.265752]	[111, 122]	[13.413666, 6.136028]	[111, 122]	[94855727, 94855738]	[94855727, 94855738]
886_27592	chr6	31247694	31248094	+	563	79.5	[6.265752]	[123]	[6.136028]	[123]	[31247877]	[31247877]
886_27598	chr6	137780038	137780438	+	807	79.5	[5.687681]	[236]	[5.268915]	[236]	[137780256]	[137780256]
886_276	chr4	94207404	94207804	+	1000	1114.5	[6.145928]	[100]	[6.255852]	[100]	[94207600]	[94207600]
886_27601	chr6	169427884	169428284	+	803	79.5	[7.2392173]	[127]	[7.4727845]	[127]	[169428099]	[169428099]
886_27606	chr7	20395159	20395559	+	811	79.5	[6.8989677, 4.3090854]	[107, 136]	[6.779144, 4.532753]	[107, 136]	[20395318, 20395347]	[20395318, 20395347]
886_27607	chr7	25515835	25516235	+	749	79.5	[10.671558]	[187]	[10.661659]	[187]	[25516067]	[25516067]
886_27609	chr7	72244789	72245189	+	757	79.5	[12.965319]	[98]	[12.536653]	[98]	[72244976]	[72244976]
886_27614	chr7	149719986	149720386	+	814	79.5	[6.6060014]	[114]	[6.8296685]	[114]	[149720192]	[149720192]
886_27625	chr1	6944485	6944885	+	705	79.0	[6.779144]	[93]	[6.8989677]	[93]	[6944652]	[6944652]
886_27629	chr1	22046821	22047221	+	592	79.0	[7.4727845]	[179]	[7.2392173]	[179]	[22046982]	[22046982]
886_27631	chr1	40917955	40918355	+	617	79.0	[8.899761]	[98]	[8.704662]	[98]	[40918144]	[40918144]
886_27632	chr1	154453549	154453949	+	640	79.0	[12.322203]	[195]	[11.903437]	[195]	[154453796]	[154453796]
886_27634	chr1	155893605	155894005	+	589	79.0	[10.671558]	[111]	[10.661659]	[111]	[155893813]	[155893813]
886_27637	chr1	174075383	174075783	+	672	79.0	[8.130846]	[107]	[8.439688]	[107]	[174075572]	[174075572]
886_27638	chr1	179588402	179588802	+	792	79.0	[12.536653]	[141]	[12.965319]	[141]	[179588625]	[179588625]
886_27639	chr1	201887162	201887562	+	767	79.0	[5.687681]	[62]	[5.268915]	[62]	[201887323]	[201887323]
886_2764	chr3	58049236	58049636	+	1000	475.0	[10.661659, 11.903437]	[96, 179]	[10.671558, 12.322203]	[96, 179]	[58049400, 58049483]	[58049400, 58049483]
886_27643	chr1	229203453	229203853	+	806	79.0	[12.536653]	[123]	[12.965319]	[123]	[229203642]	[229203642]
886_27646	chr1	245476110	245476510	+	775	79.0	[8.439688]	[136]	[8.130846]	[136]	[245476320]	[245476320]
886_27655	chr11	77981274	77981674	+	757	79.0	[6.3307967]	[185]	[5.902131]	[185]	[77981479]	[77981479]
886_27659	chr12	26318533	26318933	+	806	79.0	[]	[]	[4.037037]	[128]	[]	[26318755]
886_27677	chr16	67563566	67563966	+	810	79.0	[10.028443]	[184]	[10.028443, 4.037037]	[184, 251]	[67563725]	[67563725, 67563792]
886_27679	chr17	2222795	2223195	+	803	79.0	[17.29618]	[125]	[17.30608]	[125]	[2223008]	[2223008]
886_2768	chr1	166700796	166701196	+	1000	474.5	[11.304774]	[96]	[11.304774]	[96]	[166700987]	[166700987]
886_27685	chr17	58329898	58330298	+	799	79.0	[4.670253]	[134]	[4.670253]	[134]	[58330118]	[58330118]
886_27688	chr17	80982366	80982766	+	666	79.0	[12.536653]	[111]	[12.965319]	[111]	[80982573]	[80982573]
886_2769	chr10	104391367	104391767	+	1000	474.5	[17.939297]	[93]	[17.939297]	[93]	[104391558]	[104391558]
886_277	chr5	160008830	160009230	+	1000	1113.5	[17.29618]	[94]	[17.30608]	[94]	[160009023]	[160009023]
886_2770	chr11	72758379	72758779	+	1000	474.5	[8.130846, 5.268915, 12.322203]	[96, 135, 138]	[8.439688, 5.687681, 11.903437]	[96, 135, 138]	[72758555, 72758594, 72758597]	[72758555, 72758594, 72758597]
886_27701	chr2	9282197	9282597	+	807	79.0	[12.965319]	[107]	[4.037037, 12.536653]	[63, 107]	[9282397]	[9282353, 9282397]
886_27704	chr2	30398465	30398865	+	751	79.0	[6.145928, 4.0338807]	[85, 145]	[6.255852]	[85]	[30398648, 30398708]	[30398648]
886_27711	chr20	41047705	41048105	+	681	79.0	[]	[]	[4.037037]	[91]	[]	[41047882]
886_27713	chr20	46350451	46350851	+	790	79.0	[6.6060014]	[172]	[6.8296685]	[172]	[46350657]	[46350657]
886_27721	chr3	87333386	87333786	+	746	79.0	[7.2392173]	[222]	[7.4727845]	[222]	[87333601]	[87333601]
886_27724	chr3	171598981	171599381	+	638	79.0	[17.939297]	[102]	[17.939297]	[102]	[171599182]	[171599182]
886_27725	chr3	183468410	183468810	+	777	79.0	[5.687681]	[158]	[5.268915]	[158]	[183468655]	[183468655]
886_27728	chr4	77861888	77862288	+	760	79.0	[12.900274]	[135]	[12.77055]	[135]	[77862094]	[77862094]
886_27732	chr4	128811985	128812385	+	615	79.0	[5.0544653]	[148]	[4.625799]	[148]	[128812212]	[128812212]
886_27734	chr4	153265623	153266023	+	795	79.0	[9.581676]	[105]	[9.467933]	[105]	[153265803]	[153265803]
886_27740	chr6	13681612	13682012	+	761	79.0	[5.3698244]	[252]	[5.373662]	[252]	[13681835]	[13681835]
886_27741	chr6	19180320	19180720	+	722	79.0	[17.939297]	[102]	[17.939297]	[102]	[19180522]	[19180522]
886_27742	chr6	24614653	24615053	+	762	79.0	[10.028443, 6.3307967]	[107, 118]	[10.028443, 5.902131]	[107, 118]	[24614858, 24614869]	[24614858, 24614869]
886_27748	chr6	146470352	146470752	+	746	79.0	[6.136028, 4.037037]	[112, 161]	[6.265752]	[112]	[146470549, 146470598]	[146470549]
886_27768	chr8	48465471	48465871	+	810	79.0	[17.939297]	[95]	[17.939297]	[95]	[48465661]	[48465661]
886_27769	chr8	54212275	54212675	+	643	79.0	[4.037037]	[147]	[]	[]	[54212518]	[]
886_27773	chr9	120895821	120896221	+	694	79.0	[10.028443]	[217]	[10.028443]	[217]	[120896067]	[120896067]
886_2778	chr5	108727697	108728097	+	1000	474.5	[5.6226363]	[113]	[5.502812]	[113]	[108727908]	[108727908]
886_27784	chr1	59549879	59550279	+	802	78.5	[11.8935375]	[121]	[12.332103]	[121]	[59550087]	[59550087]
886_27785	chr1	61725345	61725745	+	791	78.5	[9.133328]	[73]	[8.471095]	[73]	[61725504]	[61725504]
886_2779	chr1	212789757	212790157	+	1000	474.0	[9.467933]	[91]	[9.581676]	[91]	[212789943]	[212789943]
886_27798	chr1	235703648	235704048	+	800	78.5	[5.902131]	[129]	[6.3307967]	[129]	[235703842]	[235703842]
886_2780	chr11	64181506	64181906	+	1000	474.0	[10.031939, 4.037037]	[124, 129]	[10.028443]	[124]	[64181712, 64181717]	[64181712]
886_27811	chr11	48008983	48009383	+	626	78.5	[4.670253]	[262]	[4.670253]	[262]	[48009197]	[48009197]
886_27812	chr11	58850898	58851298	+	799	78.5	[4.037037]	[85]	[]	[]	[58851077]	[]
886_27823	chr13	50224452	50224852	+	789	78.5	[4.0306325]	[139]	[4.037037]	[139]	[50224662]	[50224662]
886_27824	chr13	98657078	98657478	+	722	78.5	[6.779144]	[121]	[6.8989677]	[121]	[98657257]	[98657257]
886_27831	chr15	60972782	60973182	+	655	78.5	[4.670253]	[133]	[4.670253]	[133]	[60972962]	[60972962]
886_27832	chr15	66961517	66961917	+	627	78.5	[11.8935375]	[122]	[12.332103]	[122]	[66961724]	[66961724]
886_27839	chr16	67805049	67805449	+	803	78.5	[8.439688]	[91]	[8.130846]	[91]	[67805201]	[67805201]
886_27842	chr17	37710407	37710807	+	800	78.5	[5.268915]	[138]	[5.687681]	[138]	[37710627]	[37710627]
886_27843	chr17	47315411	47315811	+	552	78.5	[12.965319]	[146]	[12.536653]	[146]	[47315631]	[47315631]
886_27847	chr18	35344364	35344764	+	765	78.5	[4.670253]	[122]	[4.670253]	[122]	[35344556]	[35344556]
886_27848	chr18	48566647	48567047	+	562	78.5	[5.687681]	[120]	[5.268915]	[120]	[48566856]	[48566856]
886_27851	chr2	12330911	12331311	+	701	78.5	[4.670253]	[58]	[4.670253]	[58]	[12331065]	[12331065]
886_27853	chr2	58617226	58617626	+	666	78.5	[8.130846]	[134]	[8.439688]	[134]	[58617433]	[58617433]
886_27862	chr20	13681358	13681758	+	651	78.5	[11.304774]	[174]	[11.304774]	[174]	[13681605]	[13681605]
886_27873	chr22	20851904	20852304	+	687	78.5	[]	[]	[4.037037]	[163]	[]	[20852076]
886_27875	chr22	37560867	37561267	+	790	78.5	[11.304774]	[112]	[11.304774]	[112]	[37561073]	[37561073]
886_27876	chr3	38724144	38724544	+	551	78.5	[4.670253]	[97]	[4.673748]	[97]	[38724305]	[38724305]
886_27884	chr4	177304095	177304495	+	656	78.5	[11.903437]	[111]	[12.322203]	[111]	[177304275]	[177304275]
886_27887	chr5	113312890	113313290	+	801	78.5	[7.2392173]	[154]	[7.4727845]	[154]	[113313127]	[113313127]
886_27889	chr5	175381136	175381536	+	564	78.5	[12.536653]	[100]	[12.965319]	[100]	[175381330]	[175381330]
886_27892	chr6	27790874	27791274	+	704	78.5	[]	[]	[4.0338807]	[104]	[]	[27791077]
886_27893	chr6	28206021	28206421	+	796	78.5	[7.4877305]	[128]	[7.806472]	[128]	[28206242]	[28206242]
886_279	chr4	39458759	39459159	+	1000	1110.5	[7.4727845, 6.779144]	[65, 106]	[7.2392173, 6.8989677]	[65, 106]	[39458921, 39458962]	[39458921, 39458962]
886_2790	chr1	241696088	241696488	+	1000	473.0	[10.661659]	[114]	[10.671558]	[114]	[241696295]	[241696295]
886_27910	chr7	70215502	70215902	+	665	78.5	[7.4877305]	[152]	[7.806472]	[152]	[70215701]	[70215701]
886_27913	chr7	156184136	156184536	+	762	78.5	[8.130846, 4.670253]	[104, 146]	[8.439688, 4.670253]	[104, 146]	[156184327, 156184369]	[156184327, 156184369]
886_2792	chr2	66496022	66496422	+	1000	473.0	[17.30608]	[90]	[17.29618]	[90]	[66496212]	[66496212]
886_27921	chr8	129921479	129921879	+	772	78.5	[8.130846]	[132]	[8.439688]	[132]	[129921693]	[129921693]
886_2793	chr5	32174134	32174534	+	1000	473.0	[13.4641905]	[101]	[13.240523]	[101]	[32174331]	[32174331]
886_27931	chr1	7573550	7573950	+	792	78.0	[12.965319]	[94]	[12.536653]	[94]	[7573744]	[7573744]
886_27932	chr1	9767847	9768247	+	779	78.0	[5.697581]	[71]	[5.259015]	[71]	[9768013]	[9768013]
886_27933	chr1	16207151	16207551	+	723	78.0	[4.037037]	[94]	[]	[]	[16207332]	[]
886_27934	chr1	20630783	20631183	+	611	78.0	[11.304774]	[161]	[11.304774]	[161]	[20630950]	[20630950]
886_27935	chr1	21488731	21489131	+	784	78.0	[10.671558]	[290]	[10.661659]	[290]	[21488918]	[21488918]
886_27936	chr1	22052475	22052875	+	792	78.0	[10.041749]	[117]	[10.041749]	[117]	[22052663]	[22052663]
886_2794	chr5	139517877	139518277	+	1000	473.0	[10.671558]	[91]	[10.661659]	[91]	[139518064]	[139518064]
886_27941	chr1	67058756	67059156	+	788	78.0	[5.373662]	[93]	[5.3698244]	[93]	[67058949]	[67058949]
886_27950	chr1	166391703	166392103	+	771	78.0	[12.965319]	[108]	[12.536653]	[108]	[166391910]	[166391910]
886_27953	chr1	183942957	183943357	+	700	78.0	[4.670253]	[70]	[4.670253]	[70]	[183943119]	[183943119]
886_27957	chr1	225388307	225388707	+	772	78.0	[12.965319]	[224]	[12.536653]	[224]	[225388550]	[225388550]
886_2796	chr1	108816328	108816728	+	1000	472.5	[6.6060014]	[119]	[6.8296685]	[119]	[108816542]	[108816542]
886_27964	chr10	93088544	93088944	+	796	78.0	[13.873739]	[100]	[14.1073065]	[100]	[93088718]	[93088718]
886_2797	chr1	169487128	169487528	+	1000	472.5	[12.965319]	[92]	[12.536653]	[92]	[169487319]	[169487319]
886_27970	chr12	8739375	8739775	+	682	78.0	[6.3307967]	[164]	[5.902131]	[164]	[8739618]	[8739618]
886_27976	chr12	93642308	93642708	+	775	78.0	[7.562675]	[104]	[7.562675]	[104]	[93642502]	[93642502]
886_27979	chr12	125340797	125341197	+	800	78.0	[10.671558]	[175]	[10.661659]	[175]	[125341026]	[125341026]
886_27980	chr12	129245760	129246160	+	657	78.0	[17.939297]	[119]	[17.939297]	[119]	[129245961]	[129245961]
886_27983	chr13	44769133	44769533	+	710	78.0	[17.29618]	[104]	[17.30608]	[104]	[44769332]	[44769332]
886_27986	chr14	57302772	57303172	+	756	78.0	[9.058384]	[226]	[8.714892]	[226]	[57302988]	[57302988]
886_27994	chr16	1358178	1358578	+	797	78.0	[4.7305465]	[76]	[4.7366085]	[76]	[1358341]	[1358341]
886_27999	chr16	50203075	50203475	+	777	78.0	[6.3307967]	[90]	[5.902131]	[90]	[50203228]	[50203228]
886_2800	chr17	58679815	58680215	+	1000	472.5	[5.259015]	[234]	[5.697581]	[234]	[58680056]	[58680056]
886_28004	chr17	50667957	50668357	+	565	78.0	[11.304774]	[100]	[11.304774]	[100]	[50668156]	[50668156]
886_2801	chr19	57389734	57390134	+	1000	472.5	[13.4641905, 5.6226363]	[104, 118]	[13.240523, 5.502812]	[104, 118]	[57389931, 57389945]	[57389931, 57389945]
886_28012	chr19	48125981	48126381	+	686	78.0	[11.304774]	[167]	[11.304774]	[167]	[48126223]	[48126223]
886_28016	chr2	28744491	28744891	+	792	78.0	[7.49763]	[129]	[7.7965717]	[129]	[28744688]	[28744688]
886_28018	chr2	73673626	73674026	+	752	78.0	[7.4727845]	[221]	[7.2392173]	[221]	[73673835]	[73673835]
886_2802	chr2	183032178	183032578	+	1000	472.5	[5.902131]	[112]	[6.3307967]	[112]	[183032390]	[183032390]
886_28023	chr20	3420374	3420774	+	762	78.0	[]	[]	[4.037037]	[175]	[]	[3420573]
886_28026	chr21	26686701	26687101	+	542	78.0	[17.29618]	[102]	[17.30608]	[102]	[26686900]	[26686900]
886_28033	chr3	94183549	94183949	+	580	78.0	[17.30608, 4.037037]	[104, 146]	[17.29618]	[104]	[94183741, 94183783]	[94183741]
886_28034	chr3	134492491	134492891	+	797	78.0	[11.903437]	[102]	[12.322203]	[102]	[134492691]	[134492691]
886_28042	chr4	94516909	94517309	+	799	78.0	[5.0579605, 5.687681]	[224, 229]	[4.625799, 5.268915]	[224, 229]	[94517071, 94517076]	[94517071, 94517076]
886_28045	chr4	145511854	145512254	+	796	78.0	[12.536653]	[142]	[12.965319]	[142]	[145512071]	[145512071]
886_28048	chr4	186536830	186537230	+	778	78.0	[5.687681, 12.536653]	[108, 120]	[5.268915, 12.965319]	[108, 120]	[186537019, 186537031]	[186537019, 186537031]
886_2805	chr3	157160029	157160429	+	1000	472.5	[13.4641905]	[102]	[13.240523]	[102]	[157160225]	[157160225]
886_28056	chr6	17876201	17876601	+	739	78.0	[6.779144]	[156]	[6.8989677]	[156]	[17876436]	[17876436]
886_28066	chr7	29359475	29359875	+	696	78.0	[17.29618]	[105]	[17.30608]	[105]	[29359677]	[29359677]
886_28068	chr7	38190026	38190426	+	755	78.0	[5.259015]	[165]	[5.697581]	[165]	[38190253]	[38190253]
886_28079	chr8	17187711	17188111	+	738	78.0	[7.4727845]	[87]	[7.2392173]	[87]	[17187894]	[17187894]
886_28083	chr8	58492212	58492612	+	667	78.0	[12.536653]	[99]	[12.965319]	[99]	[58492408]	[58492408]
886_2809	chr7	28409123	28409523	+	1000	471.5	[16.662966, 7.49763]	[101, 118]	[16.662966, 7.7965717]	[101, 118]	[28409307, 28409324]	[28409307, 28409324]
886_28093	chr9	65480833	65481233	+	792	78.0	[4.673748]	[135]	[4.670253]	[135]	[65481045]	[65481045]
886_28096	chr9	131154351	131154751	+	793	78.0	[4.037037]	[80]	[]	[]	[131154511]	[]
886_28097	chr9	131192594	131192994	+	794	78.0	[4.037037]	[121]	[]	[]	[131192762]	[]
886_28099	chrX	85223340	85223740	+	800	78.0	[4.670253]	[78]	[4.670253]	[78]	[85223503]	[85223503]
886_281	chr11	118359383	118359783	+	1000	1106.5	[12.890374]	[96]	[12.78045]	[96]	[118359579]	[118359579]
886_28100	chr1	4095495	4095895	+	548	77.5	[12.965319]	[101]	[12.536653]	[101]	[4095675]	[4095675]
886_28114	chr1	178772958	178773358	+	790	77.5	[8.130846]	[108]	[8.439688]	[108]	[178773157]	[178773157]
886_28117	chr1	229574634	229575034	+	791	77.5	[12.536653, 6.3307967]	[163, 166]	[12.965319, 5.902131]	[163, 166]	[229574867, 229574870]	[229574867, 229574870]
886_28118	chr10	5487786	5488186	+	694	77.5	[]	[]	[4.037037]	[134]	[]	[5487952]
886_28120	chr10	17115660	17116060	+	724	77.5	[4.670253]	[233]	[4.670253]	[233]	[17115856]	[17115856]
886_28121	chr10	47077015	47077415	+	741	77.5	[5.259015, 12.78045]	[135, 140]	[5.697581, 12.890374]	[135, 140]	[47077218, 47077223]	[47077218, 47077223]
886_28124	chr10	85887970	85888370	+	731	77.5	[6.8989677]	[100]	[6.779144]	[100]	[85888168]	[85888168]
886_28125	chr10	117170246	117170646	+	790	77.5	[12.965319]	[120]	[12.536653]	[120]	[117170455]	[117170455]
886_28126	chr11	5688462	5688862	+	768	77.5	[6.8989677]	[94]	[6.779144]	[94]	[5688655]	[5688655]
886_28128	chr11	12846967	12847367	+	789	77.5	[12.536653]	[103]	[12.965319]	[103]	[12847155]	[12847155]
886_28134	chr11	112157316	112157716	+	761	77.5	[9.467933]	[162]	[9.581676]	[162]	[112157561]	[112157561]
886_28135	chr12	63176	63576	+	770	77.5	[5.6226363]	[62]	[5.502812]	[62]	[63337]	[63337]
886_28136	chr12	57384548	57384948	+	769	77.5	[7.806472]	[99]	[7.4877305]	[99]	[57384746]	[57384746]
886_28137	chr12	69354805	69355205	+	793	77.5	[10.661659]	[114]	[10.671558]	[114]	[69355010]	[69355010]
886_28139	chr12	102615564	102615964	+	674	77.5	[6.8989677]	[91]	[6.779144]	[91]	[102615734]	[102615734]
886_2814	chr7	117124595	117124995	+	1000	470.5	[4.670253, 11.304774]	[84, 105]	[4.670253, 11.304774]	[84, 105]	[117124769, 117124790]	[117124769, 117124790]
886_28141	chr13	50187258	50187658	+	560	77.5	[]	[]	[4.037037]	[173]	[]	[50187465]
886_2815	chr1	235050912	235051312	+	1000	470.0	[11.903437]	[95]	[12.322203]	[95]	[235051097]	[235051097]
886_28150	chr15	74436904	74437304	+	548	77.5	[10.028443]	[118]	[10.028443]	[118]	[74437101]	[74437101]
886_28152	chr16	4777260	4777660	+	737	77.5	[5.268915]	[251]	[5.687681]	[251]	[4777491]	[4777491]
886_28155	chr16	67283401	67283801	+	758	77.5	[11.304774]	[208]	[11.304774]	[208]	[67283648]	[67283648]
