#PeakID(python scan_motif.py ./ENCODE_processed_files/ARID1B_idr.fa ARID1B --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
892_28658	chr7	8932192	8932592	+	1000	91.5	[]	[]	[9.257497]	[169]	[]	[8932411]
892_2866	chr1	186046430	186046830	+	1000	514.5	[]	[]	[9.257497]	[92]	[]	[186046617]
892_28663	chr7	116930169	116930569	+	1000	91.5	[9.257497]	[204]	[]	[]	[116930416]	[]
892_28665	chr7	136092692	136093092	+	1000	91.5	[9.257497]	[161]	[]	[]	[136092896]	[]
892_28666	chr7	146057999	146058399	+	966	91.5	[9.257497]	[83]	[9.257497]	[91]	[146058172]	[146058180]
892_28667	chr8	20189164	20189564	+	960	91.5	[9.257497]	[118]	[]	[]	[20189331]	[]
892_28668	chr8	22072024	22072424	+	1000	91.5	[9.257497]	[158]	[]	[]	[22072222]	[]
892_28669	chr8	22113801	22114201	+	783	91.5	[]	[]	[9.257497]	[116]	[]	[22114006]
892_28670	chr8	27349864	27350264	+	1000	91.5	[]	[]	[9.257497]	[212]	[]	[27350102]
892_28673	chr8	105320077	105320477	+	769	91.5	[9.257497]	[66]	[]	[]	[105320230]	[]
892_28677	chr8	143688908	143689308	+	840	91.5	[9.257497]	[125]	[]	[]	[143689124]	[]
892_28680	chr9	4834233	4834633	+	1000	91.5	[9.257497]	[131]	[]	[]	[4834434]	[]
892_2869	chr7	74584424	74584824	+	1000	514.5	[9.257497]	[81]	[9.257497]	[105]	[74584595]	[74584619]
892_28694	chr1	37760594	37760994	+	1000	91.0	[]	[]	[9.257497]	[102]	[]	[37760782]
892_28696	chr1	43750116	43750516	+	1000	91.0	[]	[]	[9.257497]	[113]	[]	[43750327]
892_28698	chr1	59396332	59396732	+	860	91.0	[9.257497]	[172]	[9.257497]	[116]	[59396580]	[59396524]
892_287	chr7	128860378	128860778	+	1000	1349.5	[]	[]	[9.257497]	[140]	[]	[128860601]
892_2870	chr7	103025335	103025735	+	1000	514.5	[]	[]	[9.257497, 9.257497]	[115, 161]	[]	[103025537, 103025583]
892_28700	chr1	109393830	109394230	+	760	91.0	[]	[]	[9.257497]	[149]	[]	[109394068]
892_28702	chr1	110281351	110281751	+	994	91.0	[9.257497]	[105]	[]	[]	[110281530]	[]
892_28704	chr1	113059027	113059427	+	772	91.0	[]	[]	[9.257497]	[109]	[]	[113059232]
892_2871	chr15	30978286	30978686	+	1000	514.0	[]	[]	[9.257497, 9.257497]	[72, 123]	[]	[30978458, 30978509]
892_28710	chr1	161491429	161491829	+	825	91.0	[9.257497]	[175]	[]	[]	[161491588]	[]
892_28714	chr1	185208170	185208570	+	1000	91.0	[]	[]	[9.257497]	[182]	[]	[185208376]
892_28715	chr1	202754300	202754700	+	997	91.0	[]	[]	[9.257497]	[111]	[]	[202754478]
892_28717	chr1	221966885	221967285	+	1000	91.0	[9.257497, 9.257497]	[89, 131]	[]	[]	[221967059, 221967101]	[]
892_28719	chr1	236311099	236311499	+	1000	91.0	[9.257497]	[107]	[]	[]	[236311262]	[]
892_2872	chr15	101168132	101168532	+	1000	514.0	[9.257497]	[107]	[]	[]	[101168336]	[]
892_28720	chr1	241611077	241611477	+	1000	91.0	[9.257497]	[165]	[]	[]	[241611306]	[]
892_28723	chr10	24821959	24822359	+	1000	91.0	[]	[]	[9.257497]	[103]	[]	[24822155]
892_28725	chr10	60942675	60943075	+	1000	91.0	[]	[]	[9.257497]	[166]	[]	[60942850]
892_28729	chr10	110149147	110149547	+	842	91.0	[]	[]	[9.257497]	[155]	[]	[110149387]
892_28730	chr11	19073784	19074184	+	551	91.0	[]	[]	[9.257497]	[63]	[]	[19073937]
892_28735	chr11	57735695	57736095	+	1000	91.0	[9.257497]	[109]	[]	[]	[57735890]	[]
892_28739	chr11	109926930	109927330	+	1000	91.0	[]	[]	[9.257497]	[204]	[]	[109927175]
892_2874	chr7	110994619	110995019	+	1000	514.0	[]	[]	[9.257497]	[86]	[]	[110994803]
892_28741	chr12	981937	982337	+	1000	91.0	[]	[]	[9.257497]	[113]	[]	[982143]
892_28746	chr12	56155443	56155843	+	1000	91.0	[]	[]	[9.257497]	[140]	[]	[56155666]
892_28752	chr13	95227346	95227746	+	1000	91.0	[]	[]	[9.257497]	[133]	[]	[95227546]
892_28753	chr13	96860829	96861229	+	1000	91.0	[9.257497]	[97]	[]	[]	[96861023]	[]
892_28754	chr13	107967056	107967456	+	1000	91.0	[9.257497]	[198]	[]	[]	[107967217]	[]
892_28763	chr15	91268398	91268798	+	1000	91.0	[]	[]	[9.257497]	[231]	[]	[91268601]
892_28764	chr15	101477767	101478167	+	1000	91.0	[]	[]	[9.257497]	[113]	[]	[101477943]
892_28767	chr16	3459271	3459671	+	945	91.0	[9.257497]	[183]	[]	[]	[3459501]	[]
892_28771	chr16	67847508	67847908	+	1000	91.0	[9.257497]	[180]	[]	[]	[67847667]	[]
892_28772	chr16	84307236	84307636	+	861	91.0	[9.257497, 9.257497]	[111, 181]	[]	[]	[84307397, 84307467]	[]
892_28776	chr17	13806161	13806561	+	1000	91.0	[]	[]	[9.257497]	[121]	[]	[13806371]
892_28785	chr17	58352610	58353010	+	1000	91.0	[]	[]	[9.257497]	[159]	[]	[58352793]
892_28786	chr17	75951133	75951533	+	1000	91.0	[9.257497]	[119]	[]	[]	[75951340]	[]
892_28789	chr18	2855775	2856175	+	970	91.0	[9.257497]	[186]	[]	[]	[2855948]	[]
892_2879	chr2	138019297	138019697	+	1000	513.0	[9.257497, 9.257497]	[54, 88]	[]	[]	[138019451, 138019485]	[]
892_288	chr7	23802196	23802596	+	1000	1347.0	[9.257497]	[90]	[9.257497, 9.257497]	[106, 142]	[23802381]	[23802397, 23802433]
892_2880	chr8	67366250	67366650	+	1000	513.0	[]	[]	[9.257497]	[160]	[]	[67366501]
892_28800	chr19	46020188	46020588	+	843	91.0	[9.257497]	[142]	[]	[]	[46020423]	[]
892_28804	chr2	9050139	9050539	+	964	91.0	[9.257497, 9.257497]	[54, 110]	[]	[]	[9050292, 9050348]	[]
892_2881	chr10	35414344	35414744	+	1000	512.5	[9.257497]	[96]	[]	[]	[35414532]	[]
892_28814	chr2	177227010	177227410	+	957	91.0	[9.257497]	[180]	[]	[]	[177227195]	[]
892_28816	chr2	179782383	179782783	+	1000	91.0	[]	[]	[9.257497]	[169]	[]	[179782613]
892_28823	chr20	48983293	48983693	+	1000	91.0	[9.257497]	[212]	[]	[]	[48983512]	[]
892_2883	chr18	2659327	2659727	+	1000	512.5	[]	[]	[9.257497]	[93]	[]	[2659507]
892_28833	chr22	22845678	22846078	+	891	91.0	[]	[]	[9.257497]	[179]	[]	[22845915]
892_28834	chr22	29569161	29569561	+	1000	91.0	[]	[]	[9.257497]	[93]	[]	[29569342]
892_28838	chr3	45023699	45024099	+	941	91.0	[9.257497]	[167]	[]	[]	[45023882]	[]
892_28839	chr3	45045324	45045724	+	1000	91.0	[]	[]	[9.257497]	[150]	[]	[45045496]
892_2884	chr2	12965441	12965841	+	1000	512.5	[]	[]	[9.257497]	[174]	[]	[12965690]
892_28841	chr3	58246518	58246918	+	1000	91.0	[9.257497]	[184]	[9.257497]	[125]	[58246769]	[58246710]
892_28843	chr3	141875705	141876105	+	1000	91.0	[]	[]	[9.257497]	[147]	[]	[141875870]
892_28844	chr3	152202758	152203158	+	1000	91.0	[9.257497]	[128]	[]	[]	[152202943]	[]
892_28845	chr3	193773767	193774167	+	1000	91.0	[9.257497]	[220]	[]	[]	[193773983]	[]
892_28847	chr4	27350098	27350498	+	1000	91.0	[9.257497]	[101]	[]	[]	[27350292]	[]
892_2885	chr3	139339301	139339701	+	1000	512.5	[]	[]	[9.257497, 9.257497]	[106, 114]	[]	[139339506, 139339514]
892_28850	chr4	55385058	55385458	+	1000	91.0	[]	[]	[9.257497]	[93]	[]	[55385244]
892_28852	chr4	159190615	159191015	+	1000	91.0	[9.257497]	[118]	[9.257497]	[173]	[159190808]	[159190863]
892_28855	chr5	56409356	56409756	+	1000	91.0	[]	[]	[9.257497]	[83]	[]	[56409537]
892_28857	chr5	99034306	99034706	+	1000	91.0	[9.257497]	[132]	[9.257497]	[143]	[99034521]	[99034532]
892_28859	chr5	148385460	148385860	+	1000	91.0	[9.257497]	[166]	[]	[]	[148385650]	[]
892_2886	chr6	43926629	43927029	+	1000	512.5	[]	[]	[9.257497]	[198]	[]	[43926841]
892_28863	chr6	17892336	17892736	+	1000	91.0	[]	[]	[9.257497]	[93]	[]	[17892501]
892_28866	chr6	43576368	43576768	+	1000	91.0	[]	[]	[9.257497]	[170]	[]	[43576565]
892_28869	chr6	148170298	148170698	+	1000	91.0	[]	[]	[9.257497]	[113]	[]	[148170479]
892_2887	chr6	135110187	135110587	+	1000	512.5	[]	[]	[9.257497]	[148]	[]	[135110431]
892_28872	chr7	26629639	26630039	+	622	91.0	[]	[]	[9.257497, 9.257497]	[142, 171]	[]	[26629849, 26629878]
892_28874	chr7	74412276	74412676	+	1000	91.0	[9.257497]	[230]	[]	[]	[74412511]	[]
892_2888	chr8	72107317	72107717	+	1000	512.5	[9.257497]	[71]	[]	[]	[72107482]	[]
892_28880	chr7	138226064	138226464	+	1000	91.0	[9.257497]	[116]	[]	[]	[138226232]	[]
892_28885	chr8	48979028	48979428	+	1000	91.0	[]	[]	[9.257497]	[123]	[]	[48979228]
892_28886	chr8	59604610	59605010	+	1000	91.0	[9.257497]	[131]	[]	[]	[59604828]	[]
892_28888	chr8	85147409	85147809	+	1000	91.0	[]	[]	[9.257497]	[133]	[]	[85147623]
892_28889	chr8	130193864	130194264	+	1000	91.0	[9.257497]	[138]	[9.257497]	[163]	[130194075]	[130194100]
892_2889	chr1	40059395	40059795	+	1000	512.0	[]	[]	[9.257497]	[110]	[]	[40059598]
892_289	chr7	103843712	103844112	+	1000	1345.5	[9.257497]	[62]	[9.257497]	[130]	[103843874]	[103843942]
892_2890	chr1	203306216	203306616	+	1000	512.0	[]	[]	[9.257497]	[136]	[]	[203306378]
892_28905	chr9	136766611	136767011	+	1000	91.0	[9.257497]	[191]	[]	[]	[136766816]	[]
892_28906	chrX	23896921	23897321	+	1000	91.0	[9.257497]	[118]	[9.257497]	[77]	[23897138]	[23897097]
892_28907	chrX	40922250	40922650	+	1000	91.0	[]	[]	[9.257497]	[134]	[]	[40922482]
892_28909	chr1	24878781	24879181	+	1000	90.5	[9.257497]	[163]	[]	[]	[24879032]	[]
892_28914	chr1	65440406	65440806	+	1000	90.5	[]	[]	[9.257497]	[216]	[]	[65440617]
892_28915	chr1	112583390	112583790	+	1000	90.5	[9.257497]	[232]	[9.257497, 9.257497]	[214, 220]	[112583635]	[112583617, 112583623]
892_28916	chr1	145188921	145189321	+	1000	90.5	[9.257497]	[169]	[9.257497]	[152]	[145189149]	[145189132]
892_28918	chr1	157496117	157496517	+	1000	90.5	[]	[]	[9.257497]	[138]	[]	[157496310]
892_28919	chr1	162447041	162447441	+	1000	90.5	[]	[]	[9.257497]	[134]	[]	[162447198]
892_2892	chr22	19806411	19806811	+	1000	512.0	[]	[]	[9.257497]	[71]	[]	[19806577]
892_28920	chr1	171480000	171480400	+	1000	90.5	[9.257497]	[138]	[]	[]	[171480195]	[]
892_28922	chr1	185151227	185151627	+	991	90.5	[]	[]	[9.257497]	[136]	[]	[185151447]
892_28923	chr1	191852238	191852638	+	1000	90.5	[]	[]	[9.257497]	[161]	[]	[191852450]
892_28925	chr1	226792335	226792735	+	658	90.5	[9.257497]	[110]	[]	[]	[226792508]	[]
892_28926	chr1	234684291	234684691	+	1000	90.5	[]	[]	[9.257497]	[261]	[]	[234684495]
892_28927	chr1	241714946	241715346	+	1000	90.5	[]	[]	[9.257497]	[116]	[]	[241715117]
892_2893	chr6	43803220	43803620	+	1000	512.0	[]	[]	[9.257497]	[117]	[]	[43803394]
892_28939	chr11	3653286	3653686	+	926	90.5	[9.257497, 9.257497]	[102, 136]	[]	[]	[3653488, 3653522]	[]
892_2894	chr11	16359375	16359775	+	1000	511.5	[9.257497, 9.257497]	[75, 100]	[]	[]	[16359548, 16359573]	[]
892_28942	chr11	64357838	64358238	+	1000	90.5	[]	[]	[9.257497]	[163]	[]	[64358085]
892_28945	chr11	86937783	86938183	+	652	90.5	[]	[]	[9.257497]	[206]	[]	[86937993]
892_2895	chr12	26846055	26846455	+	1000	511.5	[9.257497]	[130]	[]	[]	[26846268]	[]
892_28950	chr12	60266519	60266919	+	1000	90.5	[9.257497]	[84]	[]	[]	[60266697]	[]
892_28953	chr12	95454888	95455288	+	1000	90.5	[9.257497]	[134]	[]	[]	[95455114]	[]
892_28955	chr12	113900159	113900559	+	1000	90.5	[9.257497]	[143]	[9.257497]	[101]	[113900356]	[113900314]
892_2896	chr17	27968161	27968561	+	1000	511.5	[9.257497]	[109]	[]	[]	[27968354]	[]
892_28962	chr14	59181800	59182200	+	1000	90.5	[9.257497, 9.257497]	[86, 160]	[]	[]	[59181959, 59182033]	[]
892_28964	chr15	64204013	64204413	+	1000	90.5	[9.257497, 9.257497]	[142, 164]	[]	[]	[64204197, 64204219]	[]
892_2897	chr12	9764775	9765175	+	1000	511.0	[9.257497]	[85]	[]	[]	[9764944]	[]
892_28974	chr16	75011858	75012258	+	1000	90.5	[]	[]	[9.257497]	[150]	[]	[75012097]
892_28979	chr17	40568046	40568446	+	733	90.5	[9.257497]	[102]	[]	[]	[40568234]	[]
892_2898	chr21	42051815	42052215	+	1000	511.0	[9.257497]	[83]	[9.257497]	[111]	[42051980]	[42052008]
892_28980	chr17	42493318	42493718	+	1000	90.5	[9.257497]	[99]	[]	[]	[42493504]	[]
892_28986	chr17	81980912	81981312	+	804	90.5	[9.257497]	[121]	[]	[]	[81981110]	[]
892_2899	chr3	184742334	184742734	+	1000	511.0	[9.257497]	[98]	[]	[]	[184742531]	[]
892_28998	chr19	40445952	40446352	+	1000	90.5	[]	[]	[9.257497]	[183]	[]	[40446155]
892_29	chrX	49244172	49244572	+	1000	2113.0	[9.257497]	[63]	[]	[]	[49244326]	[]
892_2900	chr1	37563008	37563408	+	1000	510.5	[]	[]	[9.257497]	[115]	[]	[37563221]
892_29004	chr2	11319270	11319670	+	1000	90.5	[9.257497]	[149]	[]	[]	[11319477]	[]
892_29009	chr2	169010183	169010583	+	1000	90.5	[9.257497]	[112]	[9.257497]	[76]	[169010381]	[169010345]
892_29013	chr2	233410378	233410778	+	905	90.5	[9.257497]	[96]	[9.257497]	[143]	[233410572]	[233410619]
892_29016	chr20	31633304	31633704	+	1000	90.5	[9.257497]	[116]	[]	[]	[31633508]	[]
892_29019	chr20	41058163	41058563	+	1000	90.5	[9.257497]	[142]	[]	[]	[41058362]	[]
892_2902	chr18	9608254	9608654	+	1000	510.5	[]	[]	[9.257497]	[155]	[]	[9608473]
892_29020	chr20	50059118	50059518	+	942	90.5	[]	[]	[9.257497]	[148]	[]	[50059289]
892_29026	chr21	35138652	35139052	+	1000	90.5	[9.257497]	[194]	[]	[]	[35138877]	[]
892_29029	chr22	47328853	47329253	+	1000	90.5	[9.257497]	[154]	[]	[]	[47329074]	[]
892_2903	chr14	74888478	74888878	+	1000	510.0	[9.257497, 9.257497]	[85, 129]	[]	[]	[74888657, 74888701]	[]
892_29035	chr3	72290897	72291297	+	1000	90.5	[]	[]	[9.257497]	[170]	[]	[72291122]
892_29036	chr3	72576538	72576938	+	1000	90.5	[9.257497]	[149]	[]	[]	[72576749]	[]
892_2904	chr15	91478615	91479015	+	1000	510.0	[]	[]	[9.257497, 9.257497]	[65, 96]	[]	[91478779, 91478810]
892_29040	chr4	55635163	55635563	+	1000	90.5	[9.257497]	[124]	[]	[]	[55635378]	[]
892_29041	chr4	78446640	78447040	+	977	90.5	[]	[]	[9.257497, 9.257497]	[59, 102]	[]	[78446795, 78446838]
892_2905	chr22	43007631	43008031	+	1000	510.0	[9.257497]	[92]	[]	[]	[43007784]	[]
892_2906	chr16	85570825	85571225	+	1000	509.5	[9.257497]	[161]	[]	[]	[85571049]	[]
892_29061	chr6	134064118	134064518	+	610	90.5	[9.257497]	[136]	[9.257497]	[120]	[134064341]	[134064325]
892_29064	chr7	32586899	32587299	+	1000	90.5	[9.257497]	[122]	[]	[]	[32587100]	[]
892_2907	chr2	216416929	216417329	+	1000	509.5	[9.257497]	[120]	[9.257497]	[69]	[216417148]	[216417097]
892_29073	chr8	26266911	26267311	+	1000	90.5	[]	[]	[9.257497]	[74]	[]	[26267081]
892_2908	chr20	22833923	22834323	+	1000	509.5	[9.257497]	[107]	[9.257497]	[148]	[22834120]	[22834161]
892_29080	chr9	97773854	97774254	+	771	90.5	[9.257497]	[74]	[]	[]	[97774016]	[]
892_29083	chr9	121482958	121483358	+	717	90.5	[9.257497]	[105]	[]	[]	[121483142]	[]
892_2909	chr3	185297845	185298245	+	1000	509.5	[]	[]	[9.257497]	[100]	[]	[185298028]
892_29090	chrX	11355502	11355902	+	1000	90.5	[9.257497]	[138]	[]	[]	[11355658]	[]
892_29092	chrX	130836437	130836837	+	1000	90.5	[9.257497]	[103]	[9.257497]	[126]	[130836635]	[130836658]
892_29094	chr1	15780671	15781071	+	1000	90.0	[9.257497]	[228]	[9.257497, 9.257497]	[131, 186]	[15780921]	[15780824, 15780879]
892_29095	chr1	24018874	24019274	+	1000	90.0	[]	[]	[9.257497]	[156]	[]	[24019035]
892_29096	chr1	24046418	24046818	+	883	90.0	[9.257497]	[146]	[]	[]	[24046626]	[]
892_291	chr8	123182431	123182831	+	1000	1343.0	[]	[]	[9.257497]	[111]	[]	[123182638]
892_29107	chr1	116501224	116501624	+	1000	90.0	[9.257497]	[147]	[]	[]	[116501393]	[]
892_29109	chr1	147745268	147745668	+	1000	90.0	[9.257497]	[151]	[]	[]	[147745489]	[]
892_29110	chr1	149093178	149093578	+	1000	90.0	[9.257497]	[118]	[]	[]	[149093367]	[]
892_29115	chr1	172220345	172220745	+	791	90.0	[9.257497]	[168]	[]	[]	[172220569]	[]
892_29117	chr1	184052039	184052439	+	1000	90.0	[]	[]	[9.257497, 9.257497, 9.257497]	[111, 164, 187]	[]	[184052205, 184052258, 184052281]
892_29118	chr1	204425907	204426307	+	801	90.0	[9.257497]	[106]	[]	[]	[204426068]	[]
892_29119	chr1	207101717	207102117	+	939	90.0	[]	[]	[9.257497]	[131]	[]	[207101923]
892_2912	chr1	61139988	61140388	+	1000	508.5	[]	[]	[9.257497]	[131]	[]	[61140145]
892_29121	chr1	219880959	219881359	+	1000	90.0	[9.257497]	[245]	[]	[]	[219881195]	[]
892_29124	chr1	246108047	246108447	+	1000	90.0	[9.257497]	[265]	[]	[]	[246108257]	[]
892_29126	chr10	5932480	5932880	+	1000	90.0	[]	[]	[9.257497]	[220]	[]	[5932688]
892_29129	chr10	45308602	45309002	+	1000	90.0	[]	[]	[9.257497]	[178]	[]	[45308828]
892_2913	chr20	61525813	61526213	+	1000	508.5	[9.257497, 9.257497]	[88, 134]	[]	[]	[61525986, 61526032]	[]
892_29133	chr10	91564499	91564899	+	1000	90.0	[9.257497]	[184]	[]	[]	[91564740]	[]
892_29134	chr10	94239744	94240144	+	1000	90.0	[9.257497, 9.257497]	[64, 91]	[]	[]	[94239908, 94239935]	[]
892_2914	chr21	30227746	30228146	+	1000	508.5	[9.257497]	[104]	[]	[]	[30227949]	[]
892_29141	chr11	67882187	67882587	+	852	90.0	[9.257497, 9.257497]	[83, 135]	[]	[]	[67882354, 67882406]	[]
892_2915	chr3	144015120	144015520	+	1000	508.5	[]	[]	[9.257497]	[136]	[]	[144015355]
892_29151	chr12	53221091	53221491	+	1000	90.0	[9.257497]	[99]	[]	[]	[53221260]	[]
892_29158	chr13	26066503	26066903	+	1000	90.0	[]	[]	[9.257497]	[102]	[]	[26066693]
892_29160	chr15	36932024	36932424	+	1000	90.0	[]	[]	[9.257497]	[149]	[]	[36932241]
892_29161	chr15	38428439	38428839	+	789	90.0	[9.257497, 9.257497]	[100, 144]	[]	[]	[38428636, 38428680]	[]
892_29169	chr17	29204397	29204797	+	1000	90.0	[]	[]	[9.257497]	[116]	[]	[29204573]
892_2918	chr4	153528643	153529043	+	1000	508.5	[9.257497]	[138]	[]	[]	[153528871]	[]
892_2919	chr9	129882997	129883397	+	1000	508.5	[]	[]	[9.257497]	[138]	[]	[129883202]
892_29194	chr2	11809583	11809983	+	782	90.0	[]	[]	[9.257497]	[171]	[]	[11809825]
892_29195	chr2	55227463	55227863	+	1000	90.0	[]	[]	[9.257497]	[211]	[]	[55227699]
892_29196	chr2	71379267	71379667	+	580	90.0	[9.257497]	[105]	[]	[]	[71379471]	[]
892_29197	chr2	113390150	113390550	+	1000	90.0	[]	[]	[9.257497]	[261]	[]	[113390345]
892_29198	chr2	128237158	128237558	+	1000	90.0	[9.257497]	[136]	[]	[]	[128237385]	[]
892_292	chr11	72321602	72322002	+	1000	1342.5	[]	[]	[9.257497]	[128]	[]	[72321815]
892_2920	chr17	42312759	42313159	+	1000	508.0	[]	[]	[9.257497]	[139]	[]	[42312952]
892_29201	chr2	183038812	183039212	+	1000	90.0	[]	[]	[9.257497]	[105]	[]	[183038992]
892_29204	chr20	34974213	34974613	+	1000	90.0	[9.257497]	[190]	[]	[]	[34974464]	[]
892_29208	chr20	47457294	47457694	+	1000	90.0	[]	[]	[9.257497]	[187]	[]	[47457475]
892_29213	chr21	43894222	43894622	+	949	90.0	[]	[]	[9.257497]	[192]	[]	[43894465]
892_29218	chr22	49991862	49992262	+	950	90.0	[9.257497]	[142]	[9.257497]	[70]	[49992100]	[49992028]
892_2922	chr7	140274992	140275392	+	1000	508.0	[9.257497]	[105]	[9.257497]	[94]	[140275191]	[140275180]
892_29220	chr3	33860385	33860785	+	1000	90.0	[9.257497]	[215]	[]	[]	[33860549]	[]
892_29225	chr3	101531771	101532171	+	1000	90.0	[9.257497]	[189]	[]	[]	[101531995]	[]
892_29226	chr3	151998754	151999154	+	769	90.0	[9.257497, 9.257497]	[123, 152]	[9.257497]	[94]	[151998937, 151998966]	[151998908]
892_2923	chr11	57402626	57403026	+	1000	507.5	[]	[]	[9.257497]	[145]	[]	[57402852]
892_29230	chr3	184016103	184016503	+	934	90.0	[9.257497]	[110]	[]	[]	[184016297]	[]
892_29231	chr4	26594343	26594743	+	1000	90.0	[]	[]	[9.257497]	[171]	[]	[26594556]
892_29238	chr5	82111182	82111582	+	954	90.0	[9.257497]	[192]	[]	[]	[82111430]	[]
892_2924	chr16	71492040	71492440	+	1000	507.5	[9.257497]	[70]	[]	[]	[71492208]	[]
892_29240	chr5	90637696	90638096	+	1000	90.0	[9.257497]	[78]	[]	[]	[90637857]	[]
892_29242	chr5	112586721	112587121	+	1000	90.0	[]	[]	[9.257497]	[204]	[]	[112586958]
892_29244	chr5	121667319	121667719	+	1000	90.0	[]	[]	[9.257497]	[109]	[]	[121667519]
892_2925	chr17	64974756	64975156	+	1000	507.5	[9.257497]	[135]	[]	[]	[64974984]	[]
892_29251	chr6	22095828	22096228	+	1000	90.0	[9.257497, 9.257497]	[134, 146]	[]	[]	[22096023, 22096035]	[]
892_29256	chr6	45369927	45370327	+	942	90.0	[]	[]	[9.257497]	[171]	[]	[45370092]
892_29257	chr6	47416380	47416780	+	615	90.0	[9.257497]	[184]	[]	[]	[47416617]	[]
892_29264	chr7	34982574	34982974	+	990	90.0	[]	[]	[9.257497]	[196]	[]	[34982812]
892_29268	chr7	135910901	135911301	+	968	90.0	[9.257497]	[204]	[]	[]	[135911140]	[]
892_29271	chr8	97045959	97046359	+	953	90.0	[9.257497]	[130]	[]	[]	[97046164]	[]
892_29272	chr8	98271414	98271814	+	819	90.0	[9.257497]	[122]	[9.257497]	[196]	[98271570]	[98271644]
892_29273	chr8	99943435	99943835	+	969	90.0	[]	[]	[9.257497]	[158]	[]	[99943669]
892_29276	chr9	27437591	27437991	+	1000	90.0	[9.257497, 9.257497]	[104, 134]	[]	[]	[27437775, 27437805]	[]
892_2928	chr8	42789879	42790279	+	1000	507.5	[9.257497]	[90]	[9.257497]	[161]	[42790043]	[42790114]
892_29284	chrX	40403748	40404148	+	1000	90.0	[]	[]	[9.257497]	[154]	[]	[40403951]
892_29288	chrX	121146014	121146414	+	1000	90.0	[9.257497]	[63]	[9.257497, 9.257497]	[80, 146]	[121146168]	[121146185, 121146251]
892_2929	chr2	169190211	169190611	+	1000	507.0	[9.257497]	[113]	[]	[]	[169190407]	[]
892_293	chr6	84270017	84270417	+	1000	1342.5	[]	[]	[9.257497, 9.257497]	[106, 111]	[]	[84270221, 84270226]
892_2930	chr7	151969539	151969939	+	1000	507.0	[]	[]	[9.257497]	[121]	[]	[151969751]
892_29302	chr1	61781172	61781572	+	844	89.5	[9.257497]	[150]	[9.257497]	[115]	[61781401]	[61781366]
892_29304	chr1	107044250	107044650	+	1000	89.5	[]	[]	[9.257497]	[133]	[]	[107044451]
892_29305	chr1	147993837	147994237	+	803	89.5	[9.257497]	[148]	[]	[]	[147994083]	[]
892_2931	chr13	27242631	27243031	+	1000	506.5	[]	[]	[9.257497]	[141]	[]	[27242861]
892_29310	chr1	168218711	168219111	+	1000	89.5	[]	[]	[9.257497]	[208]	[]	[168218939]
892_29312	chr1	179305583	179305983	+	1000	89.5	[9.257497]	[67]	[]	[]	[179305742]	[]
892_29315	chr1	201573074	201573474	+	1000	89.5	[]	[]	[9.257497]	[136]	[]	[201573290]
892_29319	chr1	212967836	212968236	+	1000	89.5	[]	[]	[9.257497]	[132]	[]	[212968047]
892_2932	chr14	89165397	89165797	+	1000	506.5	[]	[]	[9.257497]	[155]	[]	[89165646]
892_29320	chr1	221473453	221473853	+	805	89.5	[9.257497]	[152]	[]	[]	[221473696]	[]
892_2933	chr2	208542066	208542466	+	1000	506.5	[9.257497]	[113]	[]	[]	[208542257]	[]
892_29330	chr10	69303792	69304192	+	1000	89.5	[9.257497]	[283]	[]	[]	[69304006]	[]
892_29334	chr11	69575949	69576349	+	880	89.5	[9.257497]	[99]	[]	[]	[69576131]	[]
892_29335	chr11	70000170	70000570	+	1000	89.5	[]	[]	[9.257497]	[140]	[]	[70000397]
892_29337	chr11	95091921	95092321	+	1000	89.5	[]	[]	[9.257497]	[122]	[]	[95092119]
892_2934	chr5	43212452	43212852	+	1000	506.5	[]	[]	[9.257497]	[74]	[]	[43212625]
892_29340	chr12	48067383	48067783	+	1000	89.5	[9.257497]	[154]	[]	[]	[48067552]	[]
892_29342	chr12	94207963	94208363	+	1000	89.5	[]	[]	[9.257497]	[159]	[]	[94208159]
892_29346	chr12	124070236	124070636	+	1000	89.5	[]	[]	[9.257497]	[252]	[]	[124070456]
892_2935	chr10	123135040	123135440	+	1000	506.0	[]	[]	[9.257497]	[128]	[]	[123135243]
892_29350	chr13	80883390	80883790	+	1000	89.5	[9.257497]	[309]	[]	[]	[80883630]	[]
892_29351	chr13	110511345	110511745	+	902	89.5	[9.257497]	[101]	[]	[]	[110511544]	[]
892_29352	chr14	33836191	33836591	+	980	89.5	[9.257497]	[144]	[]	[]	[33836419]	[]
892_29353	chr14	33958578	33958978	+	989	89.5	[9.257497]	[106]	[9.257497]	[158]	[33958771]	[33958823]
892_29354	chr14	36288468	36288868	+	1000	89.5	[9.257497]	[115]	[]	[]	[36288646]	[]
892_29355	chr14	101957557	101957957	+	928	89.5	[9.257497, 9.257497]	[106, 143]	[]	[]	[101957744, 101957781]	[]
892_29356	chr15	22942757	22943157	+	917	89.5	[9.257497, 9.257497]	[202, 224]	[]	[]	[22942985, 22943007]	[]
892_29357	chr15	23708276	23708676	+	1000	89.5	[]	[]	[9.257497]	[197]	[]	[23708467]
892_2936	chr11	61841723	61842123	+	1000	506.0	[]	[]	[9.257497]	[89]	[]	[61841897]
